Date,IWF,IWM,MTUM,NXTC,SPY,VLUE,VXX
2020-01-06,-0.6308395677472984,-0.6312551953449709,-0.63142144638404,0.3907315045719036,-0.6314630091438073,-0.6312967581047382,0.6092684954280965
2020-01-07,-0.6310909695659405,-0.6315483119906868,-0.6317146183269582,0.3905288541493431,-0.6317146183269582,-0.6315898885747546,0.6094711458506569
2020-01-08,-0.6309182358565074,-0.631375483227335,-0.6315417549985451,0.39065552645799556,-0.6315417549985451,-0.6314170511701376,0.6093444735420044
2020-01-09,-0.6308920109734807,-0.6313492393382658,-0.6314739379832072,0.39068085460137997,-0.6315155041981877,-0.6313908055532463,0.60931914539862
2020-01-10,-0.6307455739340038,-0.6312027262904164,-0.6313274042058016,0.3909068240379021,-0.6313689635109301,-0.6312442855955448,0.6090931759620979
2020-01-13,-0.6308920109734807,-0.6313492393382658,-0.6314739379832072,0.3908055532463214,-0.6315155041981877,-0.6313908055532463,0.6091944467536785
2020-01-14,-0.6332221759066277,-0.6337223843268028,-0.6338474364318466,0.38903709879116294,-0.6338891204668612,-0.6337640683618174,0.610962901208837
2020-01-15,-0.6332749708187426,-0.6337752209438052,-0.6339002834750709,0.38898615974653994,-0.6339419709854928,-0.6338169084542271,0.6110138402534601
2020-01-16,-0.6331277092364122,-0.6336278759586528,-0.6337529176392129,0.38908802934311437,-0.6337945981993998,-0.6337112370790263,0.6109119706568856
2020-01-17,-0.6330221703617269,-0.6334805800966828,-0.6336056009334889,0.38923153858976495,-0.6336889481580263,-0.6335639273212201,0.610768461410235
2020-01-21,-0.6337963542318441,-0.6342969173653694,-0.6344220581487507,0.3886038459934093,-0.6344637717432112,-0.6343803445542903,0.6113961540065908
2020-01-22,-0.6336224872800067,-0.6341229460338643,-0.6342480607223288,0.3887313370589707,-0.6342897656184836,-0.634206355826174,0.6112686629410293
2020-01-23,-0.6341443058047824,-0.6346450778283187,-0.6347702708342028,0.38830697325042773,-0.6348120018361642,-0.6347285398322414,0.6116930267495723
2020-01-24,-0.6340649253108571,-0.6345239088709005,-0.6346490862054578,0.38838354335308356,-0.6347325377618294,-0.6346073604272721,0.6116164566469164
2020-01-27,-0.6346402772558353,-0.6350995866215708,-0.635266608209111,0.38811641404651553,-0.6353083636059961,-0.635224852812226,0.6118835859534845
2020-01-28,-0.6342237061769617,-0.6347662771285476,-0.6349332220367279,0.3892320534223706,-0.6349332220367279,-0.6347662771285476,0.6107679465776295
2020-01-29,-0.6344507994823195,-0.6350352774182775,-0.6352022711142655,0.38930405377197014,-0.6351605226902685,-0.6349935289942805,0.6106959462280299
2020-01-30,-0.6342766508055765,-0.6348610067618333,-0.635027965606478,0.38943150513398445,-0.6349862258953168,-0.634819267050672,0.6105684948660155
2020-01-31,-0.6341972371770795,-0.6347397854847461,-0.6349067234255665,0.3895079504194316,-0.6348649889403615,-0.6347397854847461,0.6104920495805685
2020-02-03,-0.633728205556019,-0.6342704596646367,-0.634479018937182,0.39075665304079416,-0.6344373070826729,-0.6342704596646367,0.6092433469592058
