Date,HPI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-13,1.0,-0.008288898855500737,-0.22861746482616566,-0.0,-0.23077689739373097,-0.1934353249946014,0.0
2018-12-14,1.0,-0.012391058479143104,-0.21715122081032534,-0.0,-0.23938859689974054,-0.1942984498702681,0.0
2018-12-17,1.0,-0.012763549831095136,-0.21736308721481706,-0.0,-0.2408766412061305,-0.19310069392441717,0.0
2018-12-18,1.0,-0.012475432226256704,-0.2184449848429328,-0.0,-0.2417802058696159,-0.19291115626769711,0.0
2018-12-19,1.0,-0.009600960096009602,-0.2196219621962196,-0.0,-0.24372437243724368,-0.19388605527219388,0.0
2018-12-20,1.0,-0.010236432931970725,-0.2297379338257614,-0.0,-0.246011669870822,-0.20039461701912378,0.0
2018-12-21,1.0,-0.0073738544190456124,-0.24590048807893536,-0.0,-0.26542364549317043,-0.23699919238737316,0.0
2018-12-24,1.0,-0.011025963223191689,-0.2552784807886307,-0.0,-0.2707289878413535,-0.2327840999592942,0.0
2018-12-26,1.0,-0.010808809267716397,-0.2558848941159875,-0.0,-0.2665350096097896,-0.2300354416095075,0.0
2018-12-27,1.0,-0.02341821904535566,-0.2739255223853312,-0.0,-0.29509515365349814,-0.23566296777024184,0.0
2018-12-28,1.0,-0.023232858683532275,-0.274005154733398,-0.0,-0.2950993474326869,-0.23556400460635754,0.0
2018-12-31,1.0,-0.023837815110688627,-0.273166005520721,-0.0,-0.29519404785843556,-0.2358554375445588,0.0
2019-01-02,1.0,-0.025449734477499496,-0.27575752007497106,-0.0,-0.2995718564524724,-0.23676521930872274,0.0
2019-01-03,1.0,-0.019851070888782393,-0.27902090168466837,-0.0,-0.2971209496074022,-0.24718914734397465,0.0
2019-01-04,1.0,-0.0,-0.2902697831803888,-0.0,-0.29030656343674716,-0.25845486143038415,0.0
2019-01-07,1.0,-0.0,-0.279557970882786,-0.0,-0.2871371707955434,-0.25085879423471896,0.0
2019-01-08,1.0,-0.0,-0.29510574239976506,-0.0,-0.28343001909237775,-0.2572697899838449,0.0
2019-01-09,1.0,-0.0,-0.2966950195653372,-0.0,-0.2837433174728566,-0.25666415593481895,0.0
2019-01-10,1.0,-0.0,-0.2953155700828176,-0.0,-0.2850138641496961,-0.2559817837927172,0.0
2019-01-11,1.0,-0.0,-0.2815667695019832,-0.0,-0.2878470691934773,-0.26691273688849715,0.0
2019-01-14,1.0,-0.0,-0.2805969054777444,-0.0,-0.2849967001539928,-0.26767250861626457,0.0
2019-01-15,1.0,-0.0,-0.28058727569331154,-0.0,-0.2851879685466576,-0.26717011565885224,0.0
2019-01-16,1.0,-0.0,-0.2812065050179474,-0.0,-0.2792835689693063,-0.27087759138524653,0.0
2019-01-17,1.0,-0.0,-0.2835189391164188,-0.0,-0.2783720419078321,-0.2697450362663932,0.0
2019-01-18,1.0,-0.0,-0.2802609993917387,-0.0,-0.28125633605514905,-0.2816987079055536,0.0
2019-01-22,1.0,-0.0,-0.27190938160533307,-0.0,-0.27725687857930015,-0.2574024894766318,0.0
2019-01-23,1.0,-0.0,-0.2642497336920216,-0.0,-0.280697636629534,-0.26053044938342934,0.0
2019-01-24,1.0,-0.0,-0.25857310363488767,-0.0,-0.28916749346080994,-0.25615585821232073,0.0
2019-01-25,1.0,-0.0,-0.24107868089023665,-0.0,-0.3110232667280374,-0.25291962238948756,0.0
2019-01-28,1.0,-0.0,-0.24064054613457275,-0.0,-0.3197465412687461,-0.2552198700025418,0.0
2019-01-29,1.0,-0.0,-0.2343386204889406,-0.0,-0.3227772118742724,-0.26185972060535506,0.0
2019-01-30,1.0,-0.0,-0.23207419960276243,-0.0,-0.3218717542229268,-0.2682629056651907,0.0
2019-01-31,1.0,-0.0,-0.23913797826682495,-0.0,-0.3155876175691718,-0.27159163546708065,0.0
2019-02-01,1.0,-0.0,-0.23903224036720733,-0.0,-0.32064809904357844,-0.26902327962986666,0.0
2019-02-04,1.0,-0.0,-0.23858313817330207,-0.0,-0.31888539227166274,-0.27215676229508196,0.0
2019-02-05,1.0,-0.0,-0.2297042395385038,-0.0,-0.3133229557732808,-0.28828861825840124,0.0
2019-02-06,1.0,-0.0,-0.2285876554971328,-0.0,-0.31537291830789804,-0.2881116831247824,0.0
2019-02-07,1.0,-0.0,-0.2280139245144742,-0.0,-0.31432759252473436,-0.28981311835837303,0.0
2019-02-08,1.0,-0.0,-0.22864003812805897,-0.0,-0.31851593862848976,-0.28594211134126446,0.0
2019-02-11,1.0,-0.0,-0.22693669399959643,-0.0,-0.3188597215343129,-0.28862840056500283,0.0
2019-02-12,1.0,-0.0,-0.22689600676259256,-0.0,-0.3226197695573074,-0.28812687211716925,0.0
2019-02-13,1.0,-0.0,-0.23402535366525812,-0.0,-0.3198603711188683,-0.2833363953702002,0.0
2019-02-14,1.0,-0.0,-0.2255010315355143,-0.0,-0.3338859416445623,-0.28265915119363394,0.0
2019-02-15,1.0,-0.0,-0.237486864664565,-0.0,-0.32830042586140146,-0.2777685599985252,0.0
2019-02-19,1.0,-0.0,-0.23210076605774901,-0.0,-0.3329036535061874,-0.27648055391868004,0.0
2019-02-20,1.0,-0.0,-0.23453261290501037,-0.0,-0.3295775167352057,-0.27998967304110495,0.0
2019-02-21,1.0,-0.0,-0.2263344146269537,-0.0,-0.33120760837511054,-0.28555367148333827,0.0
2019-02-22,1.0,-0.0,-0.2282512369839746,-0.0,-0.32698840558304404,-0.29100509563547744,0.0
2019-02-25,1.0,-0.0,-0.22650419452212078,-0.0,-0.3319320728161633,-0.2934313598399971,0.0
2019-02-26,1.0,-0.0,-0.22658117599095676,-0.0,-0.3293182365695013,-0.29722217074662266,0.0
2019-02-27,1.0,-0.0,-0.22188844385106068,-0.0,-0.3350022251891411,-0.2974336151906245,0.0
2019-02-28,1.0,-0.0,-0.223389056904837,-0.0,-0.33634525112714997,-0.29565653004805464,0.0
2019-03-01,1.0,-0.0,-0.22474245939675175,-0.0,-0.3424222737819026,-0.2889837587006961,0.0
2019-03-04,1.0,-0.0,-0.22087846861552157,-0.0,-0.3429848642231785,-0.2910112776376317,0.0
2019-03-05,1.0,-0.0,-0.21672671891831655,-0.0,-0.3498569889677204,-0.2907024256156903,0.0
2019-03-06,1.0,-0.0,-0.21353422522405507,-0.0,-0.3523463158480693,-0.28964800623457587,0.0
2019-03-07,1.0,-0.0,-0.2003111917904642,-0.0,-0.3711147334494128,-0.2809246841773793,0.0
2019-03-08,1.0,-0.0,-0.19407068282061304,-0.0,-0.3865036383600395,-0.2804794074404928,0.0
2019-03-11,1.0,-0.0,-0.19309518011351928,-0.0,-0.3846168255811775,-0.2955435250922578,0.0
2019-03-12,1.0,-0.0,-0.17049638426826275,-0.0,-0.3935200045314653,-0.32411306006079715,0.0
2019-03-13,1.0,-0.0,-0.18283455033861754,-0.0,-0.39270175173092203,-0.3161817562710454,0.0
2019-03-14,1.0,-0.0,-0.18273487456960155,-0.0,-0.39303416701350785,-0.3160921714783003,0.0
2019-03-15,1.0,-0.0,-0.17619463648104536,-0.0,-0.4022639215984198,-0.32080452784319685,0.0
2019-03-18,1.0,-0.0,-0.1835447875267502,-0.0,-0.40450168144298376,-0.3226841944359523,0.0
2019-03-19,1.0,-0.0,-0.18441618142813362,-0.0,-0.40175835121054243,-0.32924072939013177,0.0
2019-03-20,1.0,-0.0,-0.18458468445996506,-0.0,-0.4008289041963275,-0.33334612506475814,0.0
2019-03-21,1.0,-0.0,-0.18377756471716203,-0.0,-0.4157046979865772,-0.31806327900287634,0.0
2019-03-22,1.0,-0.0,-0.1795916004014514,-0.0,-0.4436423994441442,-0.30682081371110936,0.0
2019-03-25,1.0,-0.0,-0.1303563893044846,-0.0,-0.47404764644953384,-0.3137300034526413,0.0
2019-03-26,1.0,-0.0,-0.13474794932029113,-0.0,-0.46882581738360224,-0.32194708668694877,0.0
2019-03-27,1.0,-0.0,-0.1289800947137412,-0.0,-0.47293343087051937,-0.3231432641589343,0.0
2019-03-28,1.0,-0.0,-0.12539468617635732,-0.0,-0.4669426261070466,-0.3329611089718907,0.0
2019-03-29,1.0,-0.0,-0.12756005543578688,-0.0,-0.4671812442254389,-0.3301316599938405,0.0
2019-04-01,1.0,-0.0,-0.13044399091224154,-0.0,-0.46684508452385537,-0.32808348415418387,0.0
2019-04-02,1.0,-0.0,-0.13800130734033142,-0.0,-0.47779443995847265,-0.30676356365593876,0.0
2019-04-03,1.0,-0.0,-0.1373937132084183,-0.0,-0.48526412989111617,-0.30108499095840874,0.0
2019-04-04,1.0,-0.0,-0.1371442874196157,-0.0,-0.4822480650005777,-0.30598020717008745,0.0
2019-04-05,1.0,-0.0,-0.13576107899807321,-0.0,-0.4871483622350674,-0.3038921001926782,0.0
2019-04-08,1.0,-0.0,-0.1349065690618378,-0.0,-0.48759391254093626,-0.3039106145251397,0.0
2019-04-09,1.0,-0.0,-0.1250434312627881,-0.0,-0.5093232444118442,-0.29591167046288075,0.0
2019-04-10,1.0,-0.0,-0.11604957307788678,-0.0,-0.507622920802575,-0.303741109804753,0.0
2019-04-11,1.0,-0.0,-0.11650166927188868,-0.0,-0.516547984330072,-0.29676373530944244,0.0
2019-04-12,1.0,-0.0,-0.11889404470801163,-0.0,-0.5110807324258236,-0.2954348537651385,0.0
2019-04-15,1.0,-0.0,-0.12011173184357542,-0.0,-0.5075322673858602,-0.2987863610094394,0.0
2019-04-16,1.0,-0.0,-0.11831539217007837,-0.0,-0.5067881145410079,-0.3006027460571164,0.0
2019-04-17,1.0,-0.0,-0.11009404147074693,-0.0,-0.5122176828798273,-0.3047483234409928,0.0
2019-04-18,1.0,-0.0,-0.11608847407293132,-0.0,-0.5073374857781977,-0.30495400813776347,0.0
2019-04-22,1.0,-0.0,-0.1232616695719543,-0.0,-0.5082703854348247,-0.30532636064303703,0.0
2019-04-23,1.0,-0.0,-0.12489298778115028,-0.0,-0.5024320958829481,-0.3183516226943731,0.0
2019-04-24,1.0,-0.0,-0.11686266886966665,-0.0,-0.5034114102439499,-0.3235688599475168,0.0
2019-04-25,1.0,-0.0,-0.11875389165628891,-0.0,-0.5091843088418431,-0.3178899439601494,0.0
2019-04-26,1.0,-0.0,-0.11502287995326649,-0.0,-0.5166196086067569,-0.31558757667218384,0.0
2019-04-29,1.0,-0.0,-0.11614775006328253,-0.0,-0.5171641645734759,-0.31384231945012364,0.0
2019-04-30,1.0,-0.0,-0.12147822192799704,-0.0,-0.5153916548219397,-0.31020853209758753,0.0
2019-05-01,1.0,-0.0,-0.11937419631375909,-0.0,-0.5132486459104547,-0.3157269220278221,0.0
2019-05-02,1.0,-0.0,-0.11869228071542687,-0.0,-0.5032731948719946,-0.3263842886646144,0.0
2019-05-03,1.0,-0.0,-0.11642006355147475,-0.0,-0.505078269684387,-0.3279334074117395,0.0
2019-05-06,1.0,-0.0,-0.11036430937073836,-0.0,-0.5064289888953829,-0.33138515488018705,0.0
2019-05-07,1.0,-0.0,-0.11085792190086668,-0.0,-0.5062615639302757,-0.3304703476482618,0.0
2019-05-08,1.0,-0.0,-0.11609801669942973,-0.0,-0.49697347165184225,-0.33324899277915104,0.0
2019-05-09,1.0,-0.0,-0.1140133720590242,-0.0,-0.5074365022124325,-0.32784935966160506,0.0
2019-05-10,1.0,-0.0,-0.11150668764752164,-0.0,-0.5134343036978757,-0.34201416207710467,0.0
2019-05-13,1.0,-0.0,-0.10998091565506522,-0.0,-0.51447065536034,-0.34302634426584294,0.0
2019-05-14,1.0,-0.0,-0.08379964781843084,-0.0,-0.5238700841322638,-0.34887497554294655,0.0
2019-05-15,1.0,-0.0,-0.08614408273592666,-0.0,-0.5273827711834528,-0.3451639440592314,0.0
2019-05-16,1.0,-0.0,-0.08783651396998317,-0.0,-0.5270974567968965,-0.34439045417140174,0.0
2019-05-17,1.0,-0.0,-0.08736798793032506,-0.0,-0.5250504535924917,-0.3469443736896761,0.0
2019-05-20,1.0,-0.0,-0.0839222441908267,-0.0,-0.5264960945911557,-0.3471800794784958,0.0
2019-05-21,1.0,-0.0,-0.08124865530932775,-0.0,-0.52788154986602,-0.34678349991198393,0.0
2019-05-22,1.0,-0.0,-0.07918158167556678,-0.0,-0.5300158441406021,-0.346869315181034,0.0
2019-05-23,1.0,-0.0,-0.07761217384501036,-0.0,-0.5300825411727887,-0.3482572468020185,0.0
2019-05-24,1.0,-0.0,-0.06752668865512597,-0.0,-0.5327582505513379,-0.35135346123070316,0.0
2019-05-28,1.0,-0.0,-0.06992310994887008,-0.0,-0.5297997736231997,-0.35180125678154645,0.0
2019-05-29,1.0,-0.0,-0.07864687688447099,-0.0,-0.5294220631431517,-0.33719143307331684,0.0
2019-05-30,1.0,-0.0,-0.07670929373809617,-0.0,-0.5275974656975162,-0.3391961752244723,0.0
2019-05-31,1.0,-0.0,-0.07457607342874922,-0.0,-0.5326306782825139,-0.33741054760423145,0.0
2019-06-03,1.0,-0.0,-0.07713167783674892,-0.010634176577693409,-0.53130205710301,-0.31794057257970787,0.0
2019-06-04,1.0,-0.0,-0.07771860172363707,-0.01438946451050644,-0.5369226299990316,-0.3076401665536942,0.0
2019-06-05,1.0,-0.0,-0.07416732332647843,-0.025042762968230475,-0.5412926908958121,-0.2814283792354558,0.0
2019-06-06,1.0,-0.0,-0.07238018340158026,-0.026933502508795202,-0.5434377222830997,-0.27969702212738146,0.0
2019-06-07,1.0,-0.0,-0.07251313434559205,-0.03032927275176568,-0.5404807266709004,-0.28112310682601077,0.0
2019-06-10,1.0,-0.0,-0.07427055702917773,-0.031061392380732716,-0.5335985853227233,-0.28320455157036867,0.0
2019-06-11,1.0,-0.0,-0.07309091609078133,-0.03709407303316714,-0.5329842730370171,-0.28179560723016805,0.0
2019-06-12,1.0,-0.0,-0.07502165752237944,-0.038617768793916644,-0.5316969871979979,-0.27977668688035423,0.0
2019-06-13,1.0,-0.0,-0.0813390670497715,-0.04321499508263108,-0.5240951077000213,-0.2797115143567889,0.0
2019-06-14,1.0,-0.0,-0.08141889936924947,-0.046293617267519245,-0.5239473024323438,-0.27724090041085586,0.0
2019-06-17,1.0,-0.0,-0.07778012969769277,-0.04587526699636308,-0.5195989762734042,-0.2810244963149691,0.0
2019-06-18,1.0,-0.0,-0.08061257864055256,-0.04365392385093407,-0.521499894183966,-0.27816149450718586,0.0
2019-06-19,1.0,-0.0,-0.0759014376873991,-0.04878142538633044,-0.5199507957253786,-0.2774083185976782,0.0
2019-06-20,1.0,-0.0,-0.07677032524243768,-0.03969615762787022,-0.530316759528813,-0.2811505909117199,0.0
2019-06-21,1.0,-0.0,-0.07655474678045296,-0.04068117313150425,-0.5328905450543511,-0.2806363794335142,0.0
2019-06-24,1.0,-0.0,-0.06870420847107038,-0.04453981325755379,-0.5257592452976086,-0.29414835005509476,0.0
2019-06-25,1.0,-0.0,-0.07581744924841159,-0.04133736246706958,-0.5248915233224856,-0.2950371920037192,0.0
2019-06-26,1.0,-0.0,-0.07240597388380639,-0.04386582219094535,-0.5499843615607162,-0.2885683008835718,0.0
2019-06-27,1.0,-0.0,-0.06704391924967203,-0.044722053611638696,-0.5480213819976112,-0.29827103444224706,0.0
2019-06-28,1.0,-0.0,-0.06301487525865772,-0.04202943817592628,-0.5499941435989536,-0.2971147464178347,0.0
2019-07-01,1.0,-0.0,-0.06186090078838498,-0.042580594801342596,-0.5515377410038248,-0.2954687378034501,0.0
2019-07-02,1.0,-0.0,-0.06599063962558502,-0.04034711388455538,-0.5478939157566302,-0.2958463338533541,0.0
2019-07-03,1.0,-0.0,-0.067581528625173,-0.039628857137287775,-0.5449211516344712,-0.29714820373871853,0.0
2019-07-05,1.0,-0.0,-0.06520679367431702,-0.041339235224148355,-0.5453854103699082,-0.2980129867597449,0.0
2019-07-08,1.0,-0.0,-0.06932715881231273,-0.03621045258201347,-0.5398684671362416,-0.3003463439311982,0.0
2019-07-09,1.0,-0.0,-0.06415145736856442,-0.037144413744795116,-0.540607853056777,-0.3038486982916294,0.0
2019-07-10,1.0,-0.0,-0.059920573119451793,-0.036462389035975706,-0.546604890204018,-0.30372994860613606,0.0
2019-07-11,1.0,-0.0,-0.05733663347040596,-0.0391339089084212,-0.5496872015747112,-0.3027226130849136,0.0
2019-07-12,1.0,-0.0,-0.059396679398238374,-0.03922753137423026,-0.5498674877231273,-0.3002182555148492,0.0
2019-07-15,1.0,-0.0,-0.06508310762095909,-0.04454490539566242,-0.5472047389855609,-0.2917632845534792,0.0
2019-07-16,1.0,-0.0,-0.0668251710092959,-0.04838929705922476,-0.5454563171126227,-0.28813361136554094,0.0
2019-07-17,1.0,-0.0,-0.0679201169020945,-0.04755966877739893,-0.5445689235265466,-0.288319532391622,0.0
2019-07-18,1.0,-0.0,-0.06862038749878299,-0.05062798169603739,-0.5442897478337065,-0.28369194820368027,0.0
2019-07-19,1.0,-0.0,-0.06972305534997857,-0.04981887586180033,-0.5469169945078487,-0.28109297705760916,0.0
2019-07-22,1.0,-0.0,-0.06553672316384182,-0.047808299240210406,-0.5489187609585039,-0.2859146697837522,0.0
2019-07-23,1.0,-0.0,-0.06661860410740034,-0.045302209578738165,-0.5486341140251744,-0.28790771988620867,0.0
2019-07-24,1.0,-0.0,-0.06671728380640891,-0.04946852003270646,-0.5460810652961103,-0.2845656660047502,0.0
2019-07-25,1.0,-0.0,-0.05930307216374496,-0.05292137673405062,-0.5532813199213962,-0.2801525380858805,0.0
2019-07-26,1.0,-0.0,-0.05476681317826443,-0.053911081722354044,-0.555603096191995,-0.2805632268855265,0.0
2019-07-29,1.0,-0.0,-0.051530542744273836,-0.054624710529900554,-0.5548874228890575,-0.2849553388989433,0.0
2019-07-30,1.0,-0.0,-0.045073334373537215,-0.057438757996567336,-0.5543376501794351,-0.29355203619909503,0.0
2019-07-31,1.0,-0.0,-0.0545043111856736,-0.05682571885607273,-0.5493933127852991,-0.2900394054075144,0.0
2019-08-01,1.0,-0.0,-0.06460602989612364,-0.05203562588918556,-0.5496092455808697,-0.28262945567227304,0.0
2019-08-02,1.0,-0.0,-0.061397524607738035,-0.05299678393918721,-0.5480167624987818,-0.28671669427931,0.0
2019-08-05,1.0,-0.0,-0.06001753189831499,-0.049030875620921406,-0.5506184864127789,-0.2883218077335152,0.0
2019-08-06,1.0,-0.0,-0.062399316809968366,-0.05228732798944161,-0.5375657473361412,-0.28862837955864373,0.0
2019-08-07,1.0,-0.0,-0.06786213863848307,-0.0370492695057507,-0.536136151694125,-0.3017562946844887,0.0
2019-08-08,1.0,-0.0,-0.06292946154742032,-0.03142590939089251,-0.5390349004231532,-0.3076594588299235,0.0
2019-08-09,1.0,-0.0,-0.0602227602905569,-0.030837772397094433,-0.5363099273607749,-0.3096755447941889,0.0
2019-08-12,1.0,-0.0,-0.05741987923827218,-0.03742839448831089,-0.5403119677968726,-0.30010450534138416,0.0
2019-08-13,1.0,-0.0,-0.05005036026962113,-0.0357751607654761,-0.546970636088944,-0.30411792050825137,0.0
2019-08-14,1.0,-0.0,-0.050060010066204655,-0.03540593906074567,-0.5458786635177514,-0.3044833326880638,0.0
2019-08-15,1.0,-0.0,-0.05563796790413624,-0.03912767064172462,-0.5362475196023657,-0.29552854142986495,0.0
2019-08-16,1.0,-0.0,-0.05261027143738433,-0.04158312769895126,-0.5391926280074029,-0.29443630475015425,0.0
2019-08-19,1.0,-0.0,-0.04619261995459618,-0.04117126476586248,-0.5421332102043172,-0.2943937819846858,0.0
2019-08-20,1.0,-0.0,-0.047867025365103774,-0.04021906225980016,-0.5424096848578017,-0.2911029976940815,0.0
2019-08-21,1.0,-0.0,-0.04915231457481328,-0.044928287541040265,-0.5393890520899334,-0.2865426338728568,0.0
2019-08-22,1.0,-0.0,-0.05052579060485109,-0.044116518268345103,-0.5434640773718146,-0.2808374270801351,0.0
2019-08-23,1.0,-0.0,-0.05474947907705836,-0.0414635545105236,-0.5402496606832214,-0.2751620118139589,0.0
2019-08-26,1.0,-0.0,-0.04743217880907695,-0.042067148192382796,-0.537469904642742,-0.2688013042901287,0.0
2019-08-27,1.0,-0.0,-0.046722956343947596,-0.03981295672257771,-0.535534436409072,-0.27108023172163115,0.0
2019-08-28,1.0,-0.0,-0.045578437310720775,-0.04018397940642035,-0.5367958812840703,-0.2702339491217444,0.0
2019-08-29,1.0,-0.0,-0.04083099977295088,-0.04361235147203512,-0.540225535457504,-0.26740709906909865,0.0
2019-08-30,1.0,-0.0,-0.037161460790789844,-0.04744739077097291,-0.5404170991790128,-0.2623006511276776,0.0
2019-09-03,1.0,-0.0,-0.0410325163336984,-0.0493976358623815,-0.5434306431511763,-0.2544091544242607,0.0
2019-09-04,1.0,-0.0,-0.047112605549993386,-0.058276819615769686,-0.5344277159642594,-0.24920188148176137,0.0
2019-09-05,1.0,-0.0,-0.05466583668156867,-0.05153452926640636,-0.5450172599173788,-0.23511214230471772,0.0
2019-09-06,1.0,-0.0,-0.051506993731056674,-0.05683465426683484,-0.5501044823885992,-0.22411942995914833,0.0
2019-09-09,1.0,-0.0,-0.05111742887805246,-0.05665279686705703,-0.5497712424453524,-0.22525558714439026,0.0
