Date,IWF,IWM,MTUM,PFPT,SPY,VLUE,VXX
2019-07-16,-0.0,-0.5633354024415477,-0.5578315745913511,1.0,-1.2907097041175253,-0.7263397475687978,0.0
2019-07-17,-0.0,-0.5740717744939774,-0.5528374518812865,1.0,-1.2893331677635664,-0.7230017798749948,0.0
2019-07-18,-0.0031812923483721697,-0.5743265575937861,-0.557263262270699,1.0,-1.2809866137828458,-0.7157907783837382,0.0
2019-07-19,-0.009941423974919561,-0.5740037950664136,-0.5476858345021038,1.0,-1.2850424882435443,-0.708398646976322,0.0
2019-07-22,-0.00858333677217018,-0.5618784302397557,-0.5421532620806339,1.0,-1.2905129369042216,-0.723476251392729,0.0
2019-07-23,-0.013910100301316713,-0.5568167746728856,-0.5428241218475254,1.0,-1.2906261608948693,-0.7234490444545342,0.0
2019-07-24,-0.01415016501650165,-0.5577970297029703,-0.5577145214521452,1.0,-1.2846534653465347,-0.7110561056105611,0.0
2019-07-25,-0.015620492107323908,-0.549148909862754,-0.5616782755636154,1.0,-1.2892882166261384,-0.7058071961422743,0.0
2019-07-26,-0.009107768390686175,-0.5369874304553884,-0.5678549350916958,1.0,-1.298495775808778,-0.7087162579847517,0.0
2019-07-29,-0.015643057619283474,-0.5363216113587584,-0.5649248803037807,1.0,-1.2998596665015685,-0.7107066204391613,0.0
2019-07-30,-0.01567151835924578,-0.5456086668871982,-0.5657459477340391,1.0,-1.2990820377108832,-0.7089397949057228,0.0
2019-07-31,-0.012953153451415329,-0.5497848038404237,-0.5671246482370469,1.0,-1.2975086906141367,-0.7109750041383878,0.0
2019-08-01,-0.016982769307053426,-0.5668360811536713,-0.5591504483285814,1.0,-1.2912689558282715,-0.6978224040328912,0.0
2019-08-02,-0.005953365305109972,-0.5517198610881429,-0.5881842235819414,1.0,-1.2897304448486853,-0.6986935670580453,0.0
2019-08-05,-0.0,-0.5515687652432723,-0.584142863048241,1.0,-1.2929601918068705,-0.7048902484395023,0.0
2019-08-06,-0.0,-0.5508674757676957,-0.5868290298932963,1.0,-1.2330373869837907,-0.7018815671581005,0.0
2019-08-07,-0.0,-0.5702972709551657,-0.5709470435347629,1.0,-1.2154402209226771,-0.7044346978557505,0.0
2019-08-08,-0.0,-0.5676567656765676,-0.5618302570997841,1.0,-1.2271116000488937,-0.7178828994010512,0.0
2019-08-09,-0.0,-0.554281314584431,-0.5540786967621671,1.0,-1.2120598127811322,-0.7319771447096487,0.0
2019-08-12,-0.0,-0.5506007580033868,-0.5476171276509959,1.0,-1.2128054189178292,-0.7209499233932748,0.0
