Date,IWF,IWM,KELYA,MTUM,SPY,VLUE,VXX
2018-10-15,-0.5580993959084217,-1.555662723996142,1.0,-0.0,-1.0159906594243364,-0.9466470379207067,0.0
2018-10-16,-0.5515822624066643,-1.5679890282927822,1.0,-0.0,-1.0146289429572815,-0.9453446436734901,0.0
2018-10-17,-0.5156637255873897,-1.5016357688113413,1.0,-0.0,-0.9954892435808467,-0.9440864479032417,0.0
2018-10-18,-0.5165707481643184,-1.504663623734868,1.0,-0.0,-0.9951379241913079,-0.9449295495137924,0.0
2018-10-19,-0.48877094697528134,-1.48734581551919,1.0,-0.0,-0.9964126001277703,-0.9417170376922699,0.0
2018-10-22,-0.4887742569393269,-1.4760501105379513,1.0,-0.0,-1.0014738393515106,-0.9464505035617783,0.0
2018-10-23,-0.4977362204724409,-1.4794291338582677,1.0,-0.0,-0.9982775590551182,-0.9458169291338583,0.0
2018-10-24,-0.4944709293753379,-1.4745171278321128,1.0,-0.0,-0.9983781392834323,-0.9473632476532166,0.0
2018-10-25,-0.43134456180416786,-1.4045104196403084,1.0,-0.0,-1.0219335807403178,-0.9000380626129983,0.0
2018-10-26,-0.40529397985476695,-1.3779807917545093,1.0,-0.0,-1.0204263293511362,-0.8812368236120871,0.0
2018-10-29,-0.3725599813650128,-1.3928721174004193,1.0,-0.0,-1.0054973212205915,-0.8877707896575822,0.0
2018-10-30,-0.3666713228104484,-1.3923732364855426,1.0,-0.0,-1.0051683195977092,-0.8919774642640965,0.0
2018-10-31,-0.36870246600599216,-1.364738418990551,1.0,-0.0,-0.9957593915648767,-0.8802028117077667,0.0
2018-11-01,-0.3438291212079363,-1.3842010771992819,1.0,-0.0,-0.9946140035906642,-0.8807715324770979,0.0
2018-11-02,-0.34865358283888637,-1.3463715198539479,1.0,-0.0,-0.9986764034687358,-0.8704244637151985,0.0
2018-11-05,-0.34111721611721607,-1.3772435897435897,1.0,-0.0,-1.005540293040293,-0.8548534798534798,0.0
2018-11-06,-0.3455394333318076,-1.380143726827482,1.0,-0.0,-1.0019224607497597,-0.8496361056437955,0.0
2018-11-07,-0.3449364193577898,-1.379608453023511,1.0,-0.0,-1.0007318635074558,-0.848824444241149,0.0
2018-11-08,-0.2876226449859505,-1.4169238564650604,1.0,-0.0,-1.0106868119213228,-0.8911971993182551,0.0
2018-11-09,-0.28720121586146546,-1.4163864965688757,1.0,-0.0,-1.011145396766914,-0.8908027448993692,0.0
2018-11-12,-0.2850533644817003,-1.40048554807384,1.0,-0.0,-1.0107187027621274,-0.8843845907196188,0.0
2018-11-13,-0.24105478517844964,-1.4028188224596498,1.0,-0.0,-1.020504660150034,-0.8821095703568993,0.0
2018-11-14,-0.2440912609863837,-1.4032970535998905,1.0,-0.0,-1.0233161801539232,-0.8832824809872944,0.0
2018-11-15,-0.24219566501567685,-1.4030081337756168,1.0,-0.0,-1.0240832462398328,-0.8746762393783797,0.0
2018-11-16,-0.23578231292517007,-1.38875283446712,1.0,-0.0,-1.0244444444444445,-0.8861224489795919,0.0
2018-11-19,-0.24584263519978133,-1.3927741582760036,1.0,-0.0,-1.0268349355323705,-0.890564490409586,0.0
2018-11-20,-0.1796775946386524,-1.3840336895489946,1.0,-0.0,-1.0376290527078427,-0.9268248505705488,0.0
2018-11-21,-0.18340787119856886,-1.372495527728086,1.0,-0.0,-1.0286225402504472,-0.8877459749552774,0.0
2018-11-23,-0.18554259929410713,-1.3541527051780369,1.0,-0.0,-1.037394451145959,-0.8905866059062681,0.0
2018-11-26,-0.18429286608260326,-1.3631324870373682,1.0,-0.0,-1.0348203111031646,-0.8876273913820848,0.0
2018-11-27,-0.16694892592922722,-1.37534539620287,1.0,-0.0,-1.0317318834120688,-0.8827435600320884,0.0
2018-11-28,-0.1684346585844179,-1.3713228739525762,1.0,-0.0,-1.0333838473881263,-0.8839365305758602,0.0
2018-11-29,-0.14389183969097052,-1.3487555418989507,1.0,-0.0,-1.0186120012290945,-0.8783196523418637,0.0
2018-11-30,-0.14301396329147273,-1.3495213840344253,1.0,-0.0,-1.0190129094581541,-0.8794239044524459,0.0
2018-12-03,-0.14260632928060396,-1.3492077426151077,1.0,-0.0,-1.0185225826273976,-0.8789448272835009,0.0
2018-12-04,-0.12299867315347192,-1.3788146837682442,1.0,-0.0,-1.028969482529854,-0.8920389208314905,0.0
2018-12-06,-0.10821420951568167,-1.3053552378920419,1.0,-0.0,-1.007894175378707,-0.8457008747599745,0.0
2018-12-07,-0.11025301873106626,-1.3053718479327558,1.0,-0.0,-1.007893501728037,-0.8432393224388787,0.0
2018-12-10,-0.07060360816051256,-1.3142387455741023,1.0,-0.0,-1.009821278030686,-0.8204771539369414,0.0
2018-12-11,-0.08132962119294693,-1.311313591495824,1.0,-0.0,-1.013751792795073,-0.8119463426980512,0.0
2018-12-12,-0.08075949367088608,-1.3116877637130802,1.0,-0.0,-1.0136286919831223,-0.8133333333333334,0.0
2018-12-13,-0.08081574179412632,-1.3070408292251294,1.0,-0.0,-1.014873804407365,-0.8107698141827835,0.0
2018-12-14,-0.08424553721791848,-1.2980380599528458,1.0,-0.0,-1.0178511283260356,-0.81003704951162,0.0
2018-12-17,-0.06291890080428955,-1.2976709115281502,1.0,-0.0,-1.0020526139410189,-0.8263656166219839,0.0
2018-12-18,-0.04550172292107776,-1.2831817993108317,1.0,-0.0,-0.9959729314568024,-0.8269606011541496,0.0
2018-12-19,-0.057304680992836914,-1.2836081959020489,1.0,-0.0,-0.9951690821256038,-0.8285024154589372,0.0
2018-12-20,-0.0551946708593653,-1.2641400140676073,1.0,-0.0,-0.9985104886424759,-0.8196863751086103,0.0
2018-12-21,-0.04726419366791552,-1.2688871505619828,1.0,-0.0,-1.0056815842562477,-0.7952159413726377,0.0
2018-12-24,-0.023177051454686414,-1.2446239849838823,1.0,-0.0,-0.9988982739625413,-0.8138082996694822,0.0
2018-12-26,-0.02153052173211838,-1.2502620756390612,1.0,-0.0,-0.9676235787436498,-0.792516732521571,0.0
2018-12-27,-0.0,-1.1906629749269344,1.0,-0.0,-0.871404399323181,-0.7834948469466236,0.0
2018-12-28,-0.0,-1.1918245034384725,1.0,-0.0,-0.8692996273387374,-0.7807445541511391,0.0
2018-12-31,-0.0,-1.189769801314323,1.0,-0.0,-0.8708735252296222,-0.7824449483109797,0.0
2019-01-02,-0.0,-1.1884235980501288,1.0,-0.0,-0.8679230798756381,-0.781982881050167,0.0
2019-01-03,-0.0,-1.1875023974836014,1.0,-0.0,-0.8716099581878861,-0.7768230465303618,0.0
2019-01-04,-0.0,-1.1900281861811532,1.0,-0.0,-0.8423859221451969,-0.7765292907747391,0.0
2019-01-07,-0.0,-1.1517272185824896,1.0,-0.0,-0.8245979749851102,-0.7461286480047647,0.0
2019-01-08,-0.0,-1.135786425070548,1.0,-0.0,-0.834286350809446,-0.7429451953066983,0.0
2019-01-09,-0.0,-1.1402008181480106,1.0,-0.0,-0.8360357010040909,-0.742618073633321,0.0
2019-01-10,-0.0,-1.140126441056155,1.0,-0.0,-0.8360728895500187,-0.7426552621792488,0.0
2019-01-11,-0.0,-1.1312995865459827,1.0,-0.0,-0.8406898349908744,-0.7527842961969681,0.0
2019-01-14,-0.0,-1.1312092416620088,1.0,-0.0,-0.8443078069685113,-0.7509595677287125,0.0
2019-01-15,-0.0,-1.1236458722450504,1.0,-0.0,-0.8470676129996264,-0.764774000747105,0.0
2019-01-16,-0.0,-1.122094107989104,1.0,-0.0,-0.8369715287883877,-0.7724168812269114,0.0
2019-01-17,-0.0,-1.113547522430289,1.0,-0.0,-0.8360820520457168,-0.7732400134023305,0.0
2019-01-18,-0.0,-1.09861792576501,1.0,-0.0,-0.8387580059178246,-0.8080826997265815,0.0
2019-01-22,-0.0,-1.1906682904551684,1.0,-0.0,-0.8792434160450602,-0.7358425940021313,0.0
2019-01-23,-0.0,-1.1581276465875712,1.0,-0.0,-0.8897112119940489,-0.7670621447373441,0.0
2019-01-24,-0.0,-1.1585817335216213,1.0,-0.0,-0.8897751994198694,-0.7682912865921148,0.0
2019-01-25,-0.0,-1.1692859649806966,1.0,-0.0,-0.9607300237881683,-0.7696837343524549,0.0
2019-01-28,-0.0,-1.1406815968841286,1.0,-0.0,-0.9918987341772153,-0.7622590068159689,0.0
2019-01-29,-0.0,-1.1440740596678207,1.0,-0.0,-0.9917927574001323,-0.7538216188883271,0.0
2019-01-30,-0.0,-1.1438739789964996,1.0,-0.0,-0.9916374951380786,-0.7540256709451576,0.0
2019-01-31,-0.0,-1.1584320448877807,1.0,-0.0,-0.9533587905236909,-0.784678927680798,0.0
2019-02-01,-0.0,-1.157529168455145,1.0,-0.0,-0.9574277129589885,-0.7871775861396183,0.0
2019-02-04,-0.0,-1.1550950318073605,1.0,-0.0,-0.9563673262303398,-0.7912422432970377,0.0
2019-02-05,-0.0,-1.1522579134303892,1.0,-0.0,-0.9547246399437961,-0.7960657273330471,0.0
2019-02-06,-0.0,-1.125728721336961,1.0,-0.0,-0.9541780023319084,-0.8066459385930821,0.0
2019-02-07,-0.0,-1.1263456531032607,1.0,-0.0,-0.9543741012786134,-0.8056818623450314,0.0
2019-02-08,-0.0,-1.1161680828774296,1.0,-0.0,-0.9654677375548053,-0.7983936677918753,0.0
2019-02-11,-0.0,-1.099778270509978,1.0,-0.0,-0.9702804683549228,-0.8199323141556774,0.0
2019-02-12,-0.0,-1.1253698800809844,1.0,-0.0,-0.9655427503504126,-0.8026008409904999,0.0
2019-02-13,-0.0,-1.1340827757896375,1.0,-0.0,-0.9606348218453401,-0.7951221409677922,0.0
2019-02-14,-0.0,-1.1351203501094091,1.0,-0.0,-0.9585417317911848,-0.8138090028133793,0.0
2019-02-15,-0.0,-1.1575160331612702,1.0,-0.0,-0.9482246206788675,-0.8047864852182074,0.0
2019-02-19,-0.0,-1.1510963194988253,1.0,-0.0,-0.9578308535630382,-0.806538762725137,0.0
2019-02-20,-0.0,-1.1619547341217011,1.0,-0.0,-0.9520322656433551,-0.8017464171039236,0.0
2019-02-21,-0.0,-1.1352311777569513,1.0,-0.0,-0.9547016557325837,-0.8151358950328024,0.0
2019-02-22,-0.0,-1.135105593941523,1.0,-0.0,-0.9563961431861654,-0.8121559901627825,0.0
2019-02-25,-0.0,-1.1279434850863421,1.0,-0.0,-0.9715070643642072,-0.8251962323390895,0.0
2019-02-26,-0.0,-1.127280574410484,1.0,-0.0,-0.9763408796641426,-0.8199474241770315,0.0
2019-02-27,-0.0,-1.133136908269495,1.0,-0.0,-0.9817324690630524,-0.8136711844431349,0.0
2019-02-28,-0.0,-1.136946432785338,1.0,-0.0,-0.9856052859277905,-0.810469598049241,0.0
2019-03-01,-0.0,-1.1386964735516374,1.0,-0.0,-0.9830368387909321,-0.8140349496221664,0.0
2019-03-04,-0.0,-1.1294862219426862,1.0,-0.0,-0.9834112976138999,-0.8181139195723102,0.0
2019-03-05,-0.0,-1.1187209210630076,1.0,-0.0,-0.9990537023894014,-0.8251715164419209,0.0
2019-03-06,-0.0,-1.1142665562260876,1.0,-0.0,-1.0078097266595671,-0.8221906677710725,0.0
2019-03-07,-0.0,-1.0914739657070947,1.0,-0.0,-1.0190341355985528,-0.8221252162969954,0.0
2019-03-08,-0.0,-1.090210903302825,1.0,-0.0,-1.0565459610027854,-0.8325109430959012,0.0
2019-03-11,-0.0,-1.0902881022220436,1.0,-0.0,-1.0678667577450074,-0.8600072326917667,0.0
2019-03-12,-0.0,-1.052119781918789,1.0,-0.0,-1.0982586052567336,-0.9183009195215234,0.0
2019-03-13,-0.0,-1.0738335046248715,1.0,-0.0,-1.1092702980472766,-0.927852004110997,0.0
2019-03-14,-0.0,-1.0748089721469065,1.0,-0.0,-1.1080437104592886,-0.9252321091118232,0.0
2019-03-15,-0.0,-1.0662295352385665,1.0,-0.0,-1.115963544888449,-0.9416883170440018,0.0
2019-03-18,-0.0,-1.093633896890002,1.0,-0.0,-1.1279482362763513,-0.9529534543936548,0.0
2019-03-19,-0.0,-1.1000083934866545,1.0,-0.0,-1.1309803592412289,-0.9657545744502266,0.0
2019-03-20,-0.0,-1.1095844363208538,1.0,-0.0,-1.121559729400395,-0.9706710365981763,0.0
2019-03-21,-0.0,-1.1104016131742565,1.0,-0.0,-1.1432952444967233,-0.9472777684422786,0.0
2019-03-22,-0.0,-1.1054861258208006,1.0,-0.0,-1.1850455411988985,-0.9458165642872272,0.0
2019-03-25,-0.0,-1.029061756231993,1.0,-0.0,-1.2055200634682033,-0.9409161134076579,0.0
2019-03-26,-0.0,-1.0465428883474754,1.0,-0.0,-1.2138116441233302,-0.9402671595396119,0.0
2019-03-27,-0.0,-1.0532554257095157,1.0,-0.0,-1.199415692821369,-0.9209933222036728,0.0
2019-03-28,-0.0,-1.0523168283706927,1.0,-0.0,-1.1968467714954834,-0.9328788892606222,0.0
2019-03-29,-0.0,-1.0550102334906646,1.0,-0.0,-1.1912618520529634,-0.930662879578965,0.0
2019-04-01,-0.0,-1.0679887870800384,1.0,-0.0,-1.1935065478431865,-0.9224300238483746,0.0
2019-04-02,-0.0,-1.0771639734435674,1.0,-0.0,-1.2021378763205144,-0.8962378387406572,0.0
2019-04-03,-0.0,-1.0781511200267468,1.0,-0.0,-1.1990972918756269,-0.9019558676028085,0.0
2019-04-04,-0.0,-1.0721910695742474,1.0,-0.0,-1.1592523364485983,-0.9222429906542057,0.0
2019-04-05,-0.0,-1.0734264285418307,1.0,-0.0,-1.1611071976132268,-0.9091700161604442,0.0
2019-04-08,-0.0,-1.0648328431169476,1.0,-0.0,-1.1667011889473466,-0.9111396495298065,0.0
2019-04-09,-0.0,-1.0587380052340796,1.0,-0.0,-1.1864329331616332,-0.9088605491629627,0.0
2019-04-10,-0.0,-1.0487015680743386,1.0,-0.0,-1.1921928150667882,-0.9074504272795155,0.0
2019-04-11,-0.0,-1.052180782503846,1.0,-0.0,-1.2003243108394661,-0.9052846035507879,0.0
2019-04-12,-0.0,-1.0533560675372204,1.0,-0.0,-1.2008234217749314,-0.9045163436746236,0.0
2019-04-15,-0.0,-1.0560432702309133,1.0,-0.0,-1.1952569169960474,-0.9092573330559601,0.0
2019-04-16,-0.0,-1.0573596231606153,1.0,-0.0,-1.2043019717370462,-0.9069156696819376,0.0
2019-04-17,-0.0,-1.0275569246139118,1.0,-0.0,-1.2232027640178162,-0.9119177454939016,0.0
2019-04-18,-0.0,-1.0376863496293829,1.0,-0.0,-1.213000749562755,-0.9135504289164654,0.0
2019-04-22,-0.0,-1.0378423583524985,1.0,-0.0,-1.2209910098264687,-0.9226845076311938,0.0
2019-04-23,-0.0,-1.0530619055564827,1.0,-0.0,-1.215584848990489,-0.9028449858167863,0.0
2019-04-24,-0.0,-1.035654920212766,1.0,-0.0,-1.215591755319149,-0.9043799867021276,0.0
2019-04-25,-0.0,-1.0461403801267088,1.0,-0.0,-1.226200400133378,-0.8957152384128043,0.0
2019-04-26,-0.0,-0.9363789966207435,1.0,-0.0,-0.747563036132051,-0.5653431245126073,0.0
2019-04-29,-0.0,-0.9414627814913362,1.0,-0.0,-0.7461548445713544,-0.5572392757479395,0.0
2019-04-30,-0.0,-0.8784364514040148,1.0,-0.0,-0.5575145699652676,-0.5075057396832872,0.0
2019-05-01,-0.0,-0.9004507443212145,1.0,-0.0,-0.5678785362671253,-0.4970938852974319,0.0
2019-05-02,-0.0,-0.8777807320748028,1.0,-0.0,-0.5767378652249697,-0.4997784277231232,0.0
2019-05-03,-0.0,-0.8967908781003878,1.0,-0.0,-0.5525743505348536,-0.48939108969084283,0.0
2019-05-06,-0.0,-0.8534918363174344,1.0,-0.0,-0.5494348219762245,-0.5178900020445716,0.0
2019-05-07,-0.0,-0.9204621060908487,1.0,-0.0,-0.5853444625899715,-0.5184479525796891,0.0
2019-05-08,-0.0,-0.8960257528806521,1.0,-0.0,-0.5783868347423208,-0.5341315924065104,0.0
2019-05-09,-0.0,-0.8967611944786937,1.0,-0.0,-0.5811505728806424,-0.5293056265600097,0.0
2019-05-10,-0.0,-0.8992915891216907,1.0,-0.0,-0.5738728462508255,-0.5285465570030617,0.0
2019-05-13,-0.0,-0.9019508108431571,1.0,-0.0,-0.5690263898031236,-0.5210938902519299,0.0
2019-05-14,-0.0,-0.8618508951634453,1.0,-0.0,-0.5819601555773284,-0.5252219352157003,0.0
2019-05-15,-0.0,-0.8726597325408618,1.0,-0.0,-0.5875780089153045,-0.5115304606240713,0.0
2019-05-16,-0.0,-0.8720499837138372,1.0,-0.0,-0.5787806105830446,-0.5102898936957745,0.0
2019-05-17,-0.0,-0.8742460082791248,1.0,-0.0,-0.577143701951508,-0.505410999408634,0.0
2019-05-20,-0.0,-0.8702375682455363,1.0,-0.0,-0.5768924302788845,-0.504057842703261,0.0
2019-05-21,-0.0,-0.8706947393253126,1.0,-0.0,-0.5746638358103326,-0.5034501061571125,0.0
2019-05-22,-0.0,-0.8637500367766041,1.0,-0.0,-0.5768631027685427,-0.5015151960928536,0.0
2019-05-23,-0.0,-0.8603618179143993,1.0,-0.0,-0.5776731872334168,-0.5035446389174879,0.0
2019-05-24,-0.0,-0.8477081439338396,1.0,-0.0,-0.5792545235930672,-0.5056746532156368,0.0
2019-05-28,-0.0,-0.8454508172710762,1.0,-0.0,-0.5803796355966957,-0.5034565586736188,0.0
2019-05-29,-0.0,-0.8487048148690179,1.0,-0.0,-0.5795111956680814,-0.49875603687984776,0.0
2019-05-30,-0.0,-0.8490130135984795,1.0,-0.0,-0.5770726714431935,-0.49831846761222404,0.0
2019-05-31,-0.0,-0.8491355352075594,1.0,-0.0,-0.5818096714741245,-0.49448556299915164,0.0
2019-06-03,-0.0,-0.8570762958648808,1.0,-0.0,-0.5845369831100757,-0.4704135119394292,0.0
2019-06-04,-0.0,-0.8587901314056601,1.0,-0.0,-0.556088852468612,-0.5117504170446896,0.0
2019-06-05,-0.0,-0.857697770820651,1.0,-0.0,-0.5674116589848393,-0.473664376612459,0.0
2019-06-06,-0.0,-0.8785462529612295,1.0,-0.0,-0.5330502108973248,-0.47740798520829725,0.0
2019-06-07,-0.0,-0.8968481375358166,1.0,-0.0,-0.5232554774102053,-0.4741686203004255,0.0
2019-06-10,-0.0,-0.8983580018501387,1.0,-0.0,-0.516304347826087,-0.4761505550416281,0.0
2019-06-11,-0.0,-0.9028581397377373,1.0,-0.0,-0.5192917163376268,-0.48541854447125865,0.0
2019-06-12,-0.0,-0.9075442066077246,1.0,-0.0,-0.5196312238250349,-0.4811540251279665,0.0
2019-06-13,-0.0,-0.9016412490922295,1.0,-0.0,-0.5197385620915033,-0.48348583877995643,0.0
2019-06-14,-0.0,-0.9086934980911026,1.0,-0.0,-0.5091073354122345,-0.4965756418849999,0.0
2019-06-17,-0.0,-0.9058940069341258,1.0,-0.0,-0.5097456516038809,-0.4978585787955599,0.0
2019-06-18,-0.0,-0.8860851808634773,1.0,-0.0,-0.5192823803967328,-0.5117852975495917,0.0
2019-06-19,-0.0,-0.8863755458515283,1.0,-0.0,-0.5219505094614265,-0.502882096069869,0.0
2019-06-20,-0.0,-0.892851939272081,1.0,-0.0,-0.5180522772969666,-0.5031034181309555,0.0
2019-06-21,-0.0,-0.895649386601393,1.0,-0.0,-0.5136521257685696,-0.5047061223300405,0.0
2019-06-24,-0.0,-0.9098141678654259,1.0,-0.0,-0.5179520300619441,-0.5079705252032998,0.0
2019-06-25,-0.0,-0.8847465600376339,1.0,-0.0,-0.5395154651299542,-0.5159061507703163,0.0
2019-06-26,-0.0,-0.8830225307371021,1.0,-0.0,-0.5300900052944291,-0.5282369551150068,0.0
2019-06-27,-0.0,-0.8702554905477318,1.0,-0.0,-0.5323258754005822,-0.5374709669832123,0.0
2019-06-28,-0.0,-0.8831214689265537,1.0,-0.0,-0.522392890772128,-0.5370762711864406,0.0
2019-07-01,-0.0,-0.8809502807915086,1.0,-0.0,-0.5213607362323954,-0.5379142042280438,0.0
2019-07-02,-0.0,-0.8814829999707149,1.0,-0.0,-0.5092687498169678,-0.5377924854306382,0.0
2019-07-03,-0.0,-0.885172635391716,1.0,-0.0,-0.5012852719518608,-0.5345854997955249,0.0
2019-07-05,-0.0,-0.896430132595075,1.0,-0.0,-0.48827043566953227,-0.5294477633687892,0.0
2019-07-08,-0.0,-0.8930944055944056,1.0,-0.0,-0.4933275058275058,-0.5273018648018648,0.0
2019-07-09,-0.0,-0.8922423819492906,1.0,-0.0,-0.4906373575250058,-0.524802279599907,0.0
2019-07-10,-0.0,-0.9096163341175104,1.0,-0.0,-0.47785425924312397,-0.5168888501640962,0.0
2019-07-11,-0.0,-0.913004380239608,1.0,-0.0,-0.4700200156644331,-0.5178255446291301,0.0
2019-07-12,-0.0,-0.9104589917231,1.0,-0.0,-0.48243329281703995,-0.5011286681715575,0.0
2019-07-15,-0.0,-0.9222887904836329,1.0,-0.0,-0.4864403345778704,-0.485543110184944,0.0
2019-07-16,-0.0,-0.9198275612649365,1.0,-0.0,-0.4828573908514886,-0.490553482047276,0.0
2019-07-17,-0.0,-0.9182393572440103,1.0,-0.0,-0.4792058033004827,-0.49261582035201296,0.0
2019-07-18,-0.0,-0.919877622882212,1.0,-0.0,-0.48030132479002513,-0.4860738303460617,0.0
2019-07-19,-0.0,-0.9227683338624492,1.0,-0.0,-0.4779647320268983,-0.4853531126439435,0.0
2019-07-22,-0.0,-0.9080569267630842,1.0,-0.0,-0.47276348835195287,-0.5059322767818482,0.0
2019-07-23,-0.0,-0.9076559028078376,1.0,-0.0,-0.4708683230889101,-0.507228811358324,0.0
2019-07-24,-0.0,-0.9083177165921869,1.0,-0.0,-0.4705492287732449,-0.5042237278362405,0.0
2019-07-25,-0.0,-0.927862285183465,1.0,-0.0,-0.4540757083139805,-0.5209591267998143,0.0
2019-07-26,-0.0,-0.9295631757442243,1.0,-0.0,-0.45166526565987414,-0.517377315284501,0.0
2019-07-29,-0.0,-0.9261167887438118,1.0,-0.0,-0.4492052922613705,-0.5197880779363655,0.0
2019-07-30,-0.0,-0.9246181828680312,1.0,-0.0,-0.44056933337182785,-0.5218985477957098,0.0
2019-07-31,-0.0,-0.9175218987597931,1.0,-0.0,-0.4455783296233124,-0.52779624757885,0.0
2019-08-01,-0.0,-0.9314843141216196,1.0,-0.0,-0.43640509105601893,-0.5181967733556523,0.0
2019-08-02,-0.0,-0.9276649746192893,1.0,-0.0,-0.4369520073834795,-0.5195835256114445,0.0
2019-08-05,-0.0,-0.9237043869256931,1.0,-0.0,-0.4409407966795411,-0.5176975845967602,0.0
2019-08-06,-0.0,-0.9204681359986332,1.0,-0.0,-0.40791047326157526,-0.5191639615012245,0.0
2019-08-07,-0.0,-0.9265253875693359,1.0,-0.0,-0.3995448727065852,-0.5184753235670602,0.0
2019-08-08,-0.0,-0.9300677406500826,1.0,-0.0,-0.40268685603688736,-0.5134912051004724,0.0
2019-08-09,-0.0,-0.9283260949785688,1.0,-0.0,-0.3930284708620739,-0.517215930057623,0.0
2019-08-12,-0.0,-0.9259060932303702,1.0,-0.0,-0.38876049828081843,-0.5036638295473761,0.0
2019-08-13,-0.0,-0.9112342796049855,1.0,-0.0,-0.38812143038010294,-0.5141378049123597,0.0
2019-08-14,-0.0,-0.9276482157909526,1.0,-0.0,-0.36959820174206237,-0.5125316100028098,0.0
2019-08-15,-0.0,-0.936926924145596,1.0,-0.0,-0.3626285079188663,-0.478994165045846,0.0
2019-08-16,-0.0,-0.9357545780420706,1.0,-0.0,-0.36532636785505873,-0.4777002806569039,0.0
2019-08-19,-0.0,-0.9239693219259629,1.0,-0.0,-0.37289918874768113,-0.4719107345571338,0.0
2019-08-20,-0.0,-0.9365294654967199,1.0,-0.0,-0.3758961441581089,-0.4555872339247654,0.0
2019-08-21,-0.0,-0.931147632157059,1.0,-0.0,-0.3817747003698451,-0.4678401601735213,0.0
2019-08-22,-0.0,-0.9318459997774563,1.0,-0.0,-0.3744575497941471,-0.47546455991988423,0.0
2019-08-23,-0.0,-0.9395510943817091,1.0,-0.0,-0.3827129513453227,-0.4659696082531716,0.0
2019-08-26,-0.0,-0.9352928152330345,1.0,-0.0,-0.37523524853315626,-0.4571017380715156,0.0
2019-08-27,-0.0,-0.9334213348733602,1.0,-0.0,-0.3653163930368782,-0.4513103979319638,0.0
2019-08-28,-0.0,-0.9263684051522891,1.0,-0.0,-0.3701903270989536,-0.449864052072176,0.0
2019-08-29,-0.0,-0.9181088018547652,1.0,-0.0,-0.41075322237862605,-0.4312053214098424,0.0
2019-08-30,-0.0,-0.902900830780271,1.0,-0.0,-0.43448980155115785,-0.4226767133118048,0.0
2019-09-03,-0.0,-0.9056046383213694,1.0,-0.0,-0.43923246824958584,-0.4160684704583103,0.0
2019-09-04,-0.0,-0.9079510618906901,1.0,-0.0,-0.43853738020934013,-0.4152558756110359,0.0
2019-09-05,-0.0,-0.9151304731200574,1.0,-0.0,-0.43790471466754843,-0.4024964867322477,0.0
2019-09-06,-0.0,-0.9154293270157847,1.0,-0.0,-0.4399327842208204,-0.39938293710917055,0.0
2019-09-09,-0.0,-0.9231638729598588,1.0,-0.0,-0.4430690339655933,-0.39071460079400094,0.0
2019-09-10,-0.0,-0.921115735508944,1.0,-0.0,-0.4524131087897246,-0.38273476475290097,0.0
2019-09-11,-0.0,-0.9221318234291683,1.0,-0.0,-0.48306855038205704,-0.34343906327304713,0.0
2019-09-12,-0.0,-0.9050549450549451,1.0,-0.0,-0.49549450549450547,-0.34673076923076923,0.0
2019-09-13,-0.0,-0.9053244683773832,1.0,-0.0,-0.4967305895928347,-0.3453486455299742,0.0
2019-09-16,-0.0,-0.9034270481215819,1.0,-0.0,-0.4994640943193998,-0.3453431170472971,0.0
2019-09-17,-0.0,-0.8672297019386328,1.0,-0.0,-0.5115029202884642,-0.3632948531629603,0.0
