Date,COO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-21,1.0,-0.2877015656341991,-0.45801964206632456,-0.030166462604527575,-0.5391148044911037,-0.2900982103316227,0.0
2018-11-23,1.0,-0.28824220279263996,-0.4643873156727131,-0.028030797337857235,-0.5383792248466658,-0.29087824611770846,0.0
2018-11-26,1.0,-0.2886784060284152,-0.47622910070907143,-0.02399330176090426,-0.5380831523587745,-0.2895156859153824,0.0
2018-11-27,1.0,-0.28696604600219056,-0.47939811192823234,-0.016611902154070827,-0.5375006519584832,-0.2873311427528295,0.0
2018-11-28,1.0,-0.28739828917170873,-0.4760849155017734,-0.017603797204256207,-0.5386240350511162,-0.28825891925725017,0.0
2018-11-29,1.0,-0.26606693801363646,-0.4739066186192414,-0.0,-0.5485702434345268,-0.30391724781582974,0.0
2018-11-30,1.0,-0.2669592769582381,-0.4764440058175774,-0.0,-0.5530334510700187,-0.3006960315811344,0.0
2018-12-03,1.0,-0.2660488539314176,-0.47657243724528203,-0.0,-0.5528385639747683,-0.3004179321444332,0.0
2018-12-04,1.0,-0.2625388601036269,-0.47797927461139894,-0.0,-0.5511139896373057,-0.29904145077720207,0.0
2018-12-06,1.0,-0.2554093864282812,-0.4424522551808208,-0.013561560341324665,-0.5497765136123527,-0.27841832588378707,0.0
2018-12-07,1.0,-0.2582857142857143,-0.4416507936507937,-0.016,-0.5491301587301587,-0.27461587301587304,0.0
2018-12-10,1.0,-0.30322743459608,-0.5011636710316014,-0.0,-0.6291674845077532,-0.37046799203656444,0.0
2018-12-11,1.0,-0.3323034185611429,-0.5008220420658768,-0.0,-0.6500935427178411,-0.351408810023244,0.0
2018-12-12,1.0,-0.3335696058973632,-0.5007088176920896,-0.0,-0.6506946413382478,-0.3502977034306776,0.0
2018-12-13,1.0,-0.33299334183312085,-0.4971809038107381,-0.0,-0.6543986400339992,-0.34868961609293103,0.0
2018-12-14,1.0,-0.33610969460026063,-0.48243526545413334,-0.003796249079267947,-0.6620771715111338,-0.34860332030143354,0.0
2018-12-17,1.0,-0.3350883152173913,-0.4823935688405797,-0.0015002264492753623,-0.6622225996376812,-0.3493829257246377,0.0
2018-12-18,1.0,-0.3309944486713444,-0.4766816017133034,-0.0,-0.6613971313438723,-0.3488601459689463,0.0
2018-12-19,1.0,-0.3362093272429933,-0.4757514238989455,-0.0,-0.6592511137427396,-0.3483900073309649,0.0
2018-12-20,1.0,-0.3322381353552373,-0.4670317326593654,-0.0065150238696995225,-0.6585790508284189,-0.34380791912384157,0.0
2018-12-21,1.0,-0.33218313415249956,-0.4670089210570611,-0.004488582169107334,-0.6606070807383717,-0.34107613757504346,0.0
2018-12-24,1.0,-0.3096693177061532,-0.4469094460722757,-0.013283103111483188,-0.6585461141342264,-0.3621598995395563,0.0
2018-12-26,1.0,-0.31350976860191215,-0.45176666204794236,-0.008812525980324235,-0.6447554385478731,-0.3524179021754192,0.0
2018-12-27,1.0,-0.2918753553347592,-0.4340634052576008,-0.014863145355605492,-0.6103094458131413,-0.35617402604434584,0.0
2018-12-28,1.0,-0.29516041326808046,-0.43278955954322995,-0.014464382816748233,-0.6143828167482327,-0.3620717781402937,0.0
2018-12-31,1.0,-0.2978017194471651,-0.4299706170421156,-0.013303950375448906,-0.6156817934486887,-0.3638861682446404,0.0
2019-01-02,1.0,-0.29786307336327755,-0.4302436368585817,-0.014100993602831086,-0.6163604192187288,-0.3636314141826596,0.0
2019-01-03,1.0,-0.3005089681826842,-0.4248115184671076,-0.031844533355107375,-0.6213222285729839,-0.3432949565880079,0.0
2019-01-04,1.0,-0.2844325174161719,-0.4306199344013445,-0.03019706703532027,-0.617088178688569,-0.3483505462036811,0.0
2019-01-07,1.0,-0.25152259856822307,-0.4072550486163052,-0.05847312747088364,-0.619109947643979,-0.3348915482423336,0.0
2019-01-08,1.0,-0.2524460796075609,-0.3957450211949132,-0.06155855927910635,-0.6243568210296196,-0.3319469993868138,0.0
2019-01-09,1.0,-0.25355424906467133,-0.4020042757883485,-0.06119722073757349,-0.6255478353821486,-0.3300374131480492,0.0
2019-01-10,1.0,-0.2530697413124315,-0.40418929402637704,-0.06069928573339397,-0.6255049356625024,-0.33169257109226613,0.0
2019-01-11,1.0,-0.25273106993681055,-0.39739745100139234,-0.06340366284673879,-0.6267002249116419,-0.3372603620006426,0.0
2019-01-14,1.0,-0.25153374233128833,-0.3971388003321992,-0.06547539314705174,-0.6239451335494415,-0.3409060465614703,0.0
2019-01-15,1.0,-0.2454550329811766,-0.39309272268997697,-0.07143240199495898,-0.6217353997962138,-0.3496809138199174,0.0
2019-01-16,1.0,-0.25042351232891447,-0.39732178870095997,-0.06929468391190943,-0.6270671435101777,-0.34486003925892067,0.0
2019-01-17,1.0,-0.24830462863293867,-0.402421959095802,-0.06687298170075351,-0.6284714747039828,-0.344994617868676,0.0
2019-01-18,1.0,-0.2422623084226231,-0.39883358198833585,-0.07267055472670556,-0.6311135223111353,-0.3677200596772007,0.0
2019-01-22,1.0,-0.1439530933201819,-0.41358430598936924,-0.0,-0.883281275686339,-0.2990848813633623,0.0
2019-01-23,1.0,-0.1504739985752644,-0.3711436243081812,-0.0,-0.8887336292399582,-0.32949750671269656,0.0
2019-01-24,1.0,-0.15697658496508285,-0.36406956045460775,-0.0,-0.8925373134328358,-0.3250171162535944,0.0
2019-01-25,1.0,-0.0644523637173562,-0.3384932345898992,-0.0,-1.093462887688624,-0.28771089704326525,0.0
2019-01-28,1.0,-0.06634529647793135,-0.33247882300490417,-0.0,-1.100423539901917,-0.28719906375390103,0.0
2019-01-29,1.0,-0.06802891996761856,-0.3170030427379058,-0.0,-1.107361192529939,-0.2990815956229238,0.0
2019-01-30,1.0,-0.06851991403611599,-0.31516369421418405,-0.0,-1.1046638198107677,-0.30271567724469006,0.0
2019-01-31,1.0,-0.0440251572327044,-0.32628930817610063,-0.0,-1.1018308874912648,-0.3231027253668763,0.0
2019-02-01,1.0,-0.041348440341306476,-0.32597566093159885,-0.0,-1.1080151070079733,-0.32225486081969507,0.0
2019-02-04,1.0,-0.04283116519792978,-0.3276262414323682,-0.0,-1.1089383130507764,-0.3181983494194992,0.0
2019-02-05,1.0,-0.035077405447775815,-0.3183561490439797,-0.0,-1.1074997900394725,-0.33854035441337027,0.0
2019-02-06,1.0,-0.032956263650109195,-0.3189505516044128,-0.0,-1.106204849638797,-0.3419107352858823,0.0
2019-02-07,1.0,-0.036360073895762186,-0.3167720987516095,-0.0,-1.1075967082796843,-0.33832502939035997,0.0
2019-02-08,1.0,-0.033030252006510635,-0.31385755177639335,-0.0,-1.1169388785990908,-0.3424538362238312,0.0
2019-02-11,1.0,-0.033132699555605556,-0.3106542161219553,-0.0,-1.1268774258873826,-0.3419587106935928,0.0
2019-02-12,1.0,-0.038410596026490065,-0.31139918275327605,-0.0,-1.1264477948428915,-0.341778216147668,0.0
2019-02-13,1.0,-0.034906324834483735,-0.32215805042963797,-0.0,-1.1224397802507395,-0.3377940555007748,0.0
2019-02-14,1.0,-0.0417817874259938,-0.31685931773329573,-0.0,-1.1208063151959402,-0.33980828869467156,0.0
2019-02-15,1.0,-0.05563496734773957,-0.28386445808458755,-0.0,-1.1189775498192214,-0.34432018834608596,0.0
2019-02-19,1.0,-0.06513581629795576,-0.2733127975357043,-0.0,-1.1200784094091292,-0.34180901708204986,0.0
2019-02-20,1.0,-0.06230215424265344,-0.2662688741350814,-0.0,-1.1241841051068717,-0.3486007227498109,0.0
2019-02-21,1.0,-0.06710379464285714,-0.23568638392857144,-0.0,-1.1225725446428572,-0.36478794642857143,0.0
2019-02-22,1.0,-0.06530896917282746,-0.23916864276747107,-0.0,-1.1258473985214117,-0.3594643604407867,0.0
2019-02-25,1.0,-0.0612651549169286,-0.24326448136506507,-0.0,-1.1393129770992365,-0.3626234845083071,0.0
2019-02-26,1.0,-0.08521768010849409,-0.24305997619772493,-0.0,-1.0876255846779772,-0.3518031607207107,0.0
2019-02-27,1.0,-0.07556591211717709,-0.25843320017754107,-0.0,-1.0828062583222369,-0.3572736351531291,0.0
2019-02-28,1.0,-0.07806650212152307,-0.2565517623894173,-0.0,-1.07817743143182,-0.3604370614825702,0.0
2019-03-01,1.0,-0.07712788085531243,-0.25792495215908146,-0.0,-1.0785145741464903,-0.35981917519483037,0.0
2019-03-04,1.0,-0.07735849056603773,-0.25943396226415094,-0.0,-1.0820199778024417,-0.3558823529411765,0.0
2019-03-05,1.0,-0.08247394023627519,-0.2566782487838777,-0.0,-1.0803891591382906,-0.36013898540653233,0.0
2019-03-06,1.0,-0.08895125882287555,-0.250903128994609,-0.0,-1.083115656088479,-0.35588840104485076,0.0
2019-03-07,1.0,-0.06657756244256954,-0.28154150307688025,-0.0,-1.0804722523877146,-0.35588784005791774,0.0
2019-03-08,1.0,-0.027774647887323946,-0.2767605633802817,-0.012563380281690142,-1.143267605633803,-0.35650704225352114,0.0
2019-03-11,1.0,-0.020944779372222694,-0.2782542243355693,-0.018793693923183606,-1.1397922504316322,-0.3725623390223882,0.0
2019-03-12,1.0,-0.0,-0.2580342947990007,-0.043379513967749264,-1.147484669543493,-0.3900465591642063,0.0
2019-03-13,1.0,-0.0068657056577972764,-0.25884564982052305,-0.0682582189049057,-1.1265170075779158,-0.3883539399464418,0.0
2019-03-14,1.0,-0.0061232627022100704,-0.2612497151970836,-0.07157097288676237,-1.1222089314194577,-0.3868762816131237,0.0
2019-03-15,1.0,-0.007561922155005137,-0.25433740440588976,-0.07561922155005137,-1.124985732222349,-0.39105124985732226,0.0
2019-03-18,1.0,-0.004037338220135151,-0.2607089680448975,-0.0877333638758447,-1.1165674035047533,-0.39431336616653306,0.0
2019-03-19,1.0,-0.0,-0.260059163100606,-0.0897785691720038,-1.1159424452166922,-0.40621499755880414,0.0
2019-03-20,1.0,-0.0,-0.2611059960870066,-0.09028656922545747,-1.1119231211877088,-0.41385660029922894,0.0
2019-03-21,1.0,-0.0,-0.2622667588113338,-0.089351531905091,-1.1129348076480075,-0.4149677493665054,0.0
2019-03-22,1.0,-0.0,-0.2604507188937426,-0.09746289813984436,-1.1162380304915094,-0.4188098475424538,0.0
2019-03-25,1.0,-0.0,-0.212019602785659,-0.13524202562118476,-1.1050927120052731,-0.4135499957011435,0.0
2019-03-26,1.0,-0.0,-0.21627452108381753,-0.14344474486567335,-1.097969280331358,-0.4187136857849623,0.0
2019-03-27,1.0,-0.0,-0.2164924773171012,-0.14416561387389457,-1.0973354772022512,-0.4132594464224188,0.0
2019-03-28,1.0,-0.0,-0.20927494615936826,-0.15876525484565684,-1.081923905240488,-0.42156496769562096,0.0
2019-03-29,1.0,-0.0,-0.2085893092955159,-0.16532697938795432,-1.0761325142102545,-0.4207383590744675,0.0
2019-04-01,1.0,-0.0,-0.210709695844638,-0.17192631729258886,-1.0681993431386547,-0.40511209481650723,0.0
2019-04-02,1.0,-0.0,-0.21553022766677088,-0.21885569735383567,-1.049768354034619,-0.358127504760822,0.0
2019-04-03,1.0,-0.0,-0.21606026151222282,-0.21833428084138717,-1.0533826037521319,-0.35474701534963043,0.0
2019-04-04,1.0,-0.0,-0.21456799249424274,-0.21996986324737725,-1.0568333665027152,-0.3517186478264578,0.0
2019-04-05,1.0,-0.0,-0.2043922778158556,-0.23392163582362346,-1.0676262280100526,-0.3498686314827507,0.0
2019-04-08,1.0,-0.0,-0.19680182752712733,-0.2374357509994289,-1.0711307824100513,-0.35014277555682466,0.0
2019-04-09,1.0,-0.0,-0.18838838838838837,-0.24584584584584582,-1.0816816816816817,-0.34411554411554407,0.0
2019-04-10,1.0,-0.0,-0.18982655008401927,-0.2548773888524964,-1.0813989917689615,-0.32200734812451937,0.0
2019-04-11,1.0,-0.00028490028490028494,-0.1841025641025641,-0.26384615384615384,-1.084814814814815,-0.315954415954416,0.0
2019-04-12,1.0,-0.0005412642794063186,-0.1846565820585135,-0.26336780332165344,-1.0838105005270204,-0.3163832151098197,0.0
2019-04-15,1.0,-0.0,-0.18557993730407524,-0.2645198062125962,-1.0806212596181248,-0.31906526075805075,0.0
2019-04-16,1.0,-0.0,-0.18293239083342835,-0.2692110363698552,-1.0797799566754076,-0.3183787481473036,0.0
2019-04-17,1.0,-0.0,-0.1864363221016562,-0.2881781838949172,-1.0901484865790976,-0.29074814391776127,0.0
2019-04-18,1.0,-0.0,-0.20889604045744498,-0.3030285615769209,-1.0885868628239757,-0.2729153496925464,0.0
2019-04-22,1.0,-0.0,-0.20855553313539535,-0.2978005822835894,-1.0959614885705227,-0.28027442276094666,0.0
2019-04-23,1.0,-0.0,-0.2152901850037462,-0.30430522736441706,-1.097890611492133,-0.26419226557547115,0.0
2019-04-24,1.0,-0.0,-0.2060558961517428,-0.306479002964626,-1.096594997553464,-0.26914774199119246,0.0
2019-04-25,1.0,-0.0,-0.18792043190807517,-0.31024626844126224,-1.107717181049167,-0.2811733117764241,0.0
2019-04-26,1.0,-0.0,-0.19026612461436435,-0.3117377389499178,-1.1025286163250008,-0.2787244471354842,0.0
2019-04-29,1.0,-0.0,-0.20087777553200706,-0.3166632980105679,-1.103716108913464,-0.26616233072503104,0.0
2019-04-30,1.0,-0.0,-0.19780505415162453,-0.3215018050541516,-1.1066859205776172,-0.2620938628158845,0.0
2019-05-01,1.0,-0.0,-0.19149858406056752,-0.33248569612205975,-1.0918337860486622,-0.2738253482055135,0.0
2019-05-02,1.0,-0.0,-0.19613451204714857,-0.3289131565262611,-1.083058877910672,-0.28089790258277,0.0
2019-05-03,1.0,-0.0,-0.20803700491471525,-0.3279560566637757,-1.0771610291991904,-0.2778548713501012,0.0
2019-05-06,1.0,-0.0,-0.1869121126435455,-0.3329390039817647,-1.0744128339777252,-0.291072768192048,0.0
2019-05-07,1.0,-0.0,-0.19037041310870065,-0.33510270020770827,-1.0720343872605584,-0.2873297945995846,0.0
2019-05-08,1.0,-0.0,-0.1850715453215955,-0.35153270438448087,-1.0255211768416828,-0.30542253319186763,0.0
2019-05-09,1.0,-0.0,-0.1832802958630773,-0.3550643616868782,-1.0299876723717782,-0.29855795418709324,0.0
2019-05-10,1.0,-0.0,-0.1850770199851114,-0.3583004065738991,-1.0241940101929794,-0.29562503578995586,0.0
2019-05-13,1.0,-0.0,-0.18725852150768438,-0.3536246816061361,-1.0251853123837324,-0.2959274205088578,0.0
2019-05-14,1.0,-0.0,-0.1614894520741894,-0.39801783944499497,-0.9855019113691066,-0.28664873283307374,0.0
2019-05-15,1.0,-0.0,-0.1574199751159371,-0.4060626625947291,-0.9856068318063568,-0.2786166723221355,0.0
2019-05-16,1.0,-0.0,-0.15719252621759902,-0.4051785058088589,-0.9857534556350172,-0.27857082285100493,0.0
2019-05-17,1.0,-0.0,-0.1505857053930168,-0.41044649425612584,-0.9722426574613774,-0.2962480900911097,0.0
2019-05-20,1.0,-0.0,-0.1387374664595396,-0.42406439768394294,-0.9648637198135858,-0.29676599350374244,0.0
2019-05-21,1.0,-0.0,-0.14392570847916902,-0.4269786609461443,-0.9570114034097326,-0.2947103985548154,0.0
2019-05-22,1.0,-0.0,-0.14080378783608588,-0.4304436052082746,-0.955780395693591,-0.2913026323206132,0.0
2019-05-23,1.0,-0.0,-0.13511839400850298,-0.4321310921530535,-0.961201678069657,-0.287101951178309,0.0
2019-05-24,1.0,-0.0,-0.11700372017565942,-0.4426169897345529,-0.9512461189896786,-0.2862856983021454,0.0
2019-05-28,1.0,-0.0,-0.11324286382779598,-0.43607035701505686,-0.9234495857304083,-0.2798590657601365,0.0
2019-05-29,1.0,-0.0,-0.101783610509877,-0.434039288747637,-0.9198334200937012,-0.2841173730787145,0.0
2019-05-30,1.0,-0.0,-0.10035047368709273,-0.4348064180493949,-0.9185148677509446,-0.28437654016757025,0.0
2019-05-31,1.0,-0.0,-0.08699899595669044,-0.43214566768880086,-0.9016580282760305,-0.2928278744131774,0.0
2019-06-03,1.0,-0.0,-0.09667012958609,-0.4761058559790038,-0.9257203783695118,-0.23541473016567338,0.0
2019-06-04,1.0,-0.0,-0.10673126933289534,-0.4673564917467356,-0.9061071418794996,-0.25717883441460676,0.0
2019-06-05,1.0,-0.0,-0.10480004358722893,-0.4738204206167593,-0.9029911735861392,-0.2425901710798736,0.0
2019-06-06,1.0,-0.0,-0.12046357255563414,-0.46539528810054953,-0.8855487240872736,-0.24908863376679907,0.0
2019-06-07,1.0,-0.0,-0.1139810168012219,-0.47548003491162993,-0.8828823914466506,-0.25515492035784415,0.0
2019-06-10,1.0,-0.0,-0.11937377690802348,-0.48515981735159813,-0.8571972167862578,-0.2562785388127854,0.0
2019-06-11,1.0,-0.0,-0.1178921568627451,-0.4989106753812636,-0.85479302832244,-0.2517156862745098,0.0
2019-06-12,1.0,-0.0,-0.11755571296245845,-0.4974118672696562,-0.8551462976080205,-0.25423636462703647,0.0
2019-06-13,1.0,-0.0,-0.13104783723340427,-0.5073910434735177,-0.846642666230295,-0.24224076801396388,0.0
2019-06-14,1.0,-0.0,-0.11999454073972976,-0.5174013921113689,-0.8588508257131158,-0.23338337655247715,0.0
2019-06-17,1.0,-0.0,-0.1207720236957768,-0.5173759930113837,-0.8577161420654636,-0.23409134339766866,0.0
2019-06-18,1.0,-0.0,-0.1249044446871246,-0.5170634487277492,-0.856175603363547,-0.2320082996614612,0.0
2019-06-19,1.0,-0.0,-0.10899583299289158,-0.5347659122477326,-0.8523572187270202,-0.22741509382574832,0.0
2019-06-20,1.0,-0.0,-0.1150251421075645,-0.5394348491473546,-0.8496665937909925,-0.22871119370354173,0.0
2019-06-21,1.0,-0.0,-0.12409318623559364,-0.5347258342686633,-0.839168879520381,-0.23959046237236167,0.0
2019-06-24,1.0,-0.0,-0.11318943528701901,-0.5338032418200269,-0.8422423959847508,-0.2534214640300595,0.0
2019-06-25,1.0,-0.0,-0.10718889711730983,-0.5348199347211936,-0.8456073946076414,-0.25519076222606213,0.0
2019-06-26,1.0,-0.0,-0.10451325975951244,-0.5241036622192939,-0.8251249107780158,-0.29154999176412455,0.0
2019-06-27,1.0,-0.0,-0.095709933302226,-0.5403343122992892,-0.820931573024456,-0.2877885433535531,0.0
2019-06-28,1.0,-0.0,-0.09656175397195621,-0.541338528661197,-0.8189775814285323,-0.2871882117279039,0.0
2019-07-01,1.0,-0.0,-0.09305954825462012,-0.5442573579739903,-0.8101026694045174,-0.2904312114989733,0.0
2019-07-02,1.0,-0.0,-0.0946171300472949,-0.5418136089012822,-0.8063643073894857,-0.2910139697640723,0.0
2019-07-03,1.0,-0.0,-0.11333461612468733,-0.524615849803458,-0.8065917150004124,-0.30429643475631546,0.0
2019-07-05,1.0,-0.0,-0.10100260953165774,-0.5287460513665705,-0.8078011262189261,-0.3093256420821316,0.0
2019-07-08,1.0,-0.0,-0.09907112234802683,-0.5298724854347587,-0.808975486424096,-0.3102396394415742,0.0
2019-07-09,1.0,-0.0,-0.09779682435031042,-0.5299983517389154,-0.8097906708422613,-0.3095159606615021,0.0
2019-07-10,1.0,-0.0,-0.09663680826509864,-0.5303346705500906,-0.8120844095180524,-0.3086497774358411,0.0
2019-07-11,1.0,-0.0,-0.09940073670899995,-0.529056022870966,-0.8104073890813129,-0.310050030238056,0.0
2019-07-12,1.0,-0.0,-0.09342684268426843,-0.5301980198019802,-0.8146864686468647,-0.311963696369637,0.0
2019-07-15,1.0,-0.0,-0.10514147308158098,-0.5421942089617968,-0.8169382362655512,-0.28809314103269845,0.0
2019-07-16,1.0,-0.0,-0.11069320521619766,-0.5729855868222374,-0.8031846259437199,-0.2585037748798902,0.0
2019-07-17,1.0,-0.0,-0.10240583765396538,-0.5765780594189779,-0.8029517460839986,-0.26135023180533834,0.0
2019-07-18,1.0,-0.0,-0.10380177068771758,-0.5846558671161911,-0.7984266644738646,-0.2541183564948058,0.0
2019-07-19,1.0,-0.0,-0.10554885404101327,-0.5869064590415616,-0.7970720473736156,-0.2520013159337647,0.0
2019-07-22,1.0,-0.0,-0.09795425876158614,-0.5819119179509681,-0.7978665057862118,-0.2645477979487742,0.0
2019-07-23,1.0,-0.0,-0.1028521329351489,-0.5835776322638977,-0.7939121619770406,-0.259459163264747,0.0
2019-07-24,1.0,-0.0,-0.10256480442339803,-0.5881258040675553,-0.7907645142747652,-0.2557687570142063,0.0
2019-07-25,1.0,-0.0,-0.09664624138308349,-0.590819564503775,-0.7963398621293357,-0.25175073859284386,0.0
2019-07-26,1.0,-0.0,-0.0905686167304538,-0.5939584472389283,-0.7983597594313833,-0.2508747949699289,0.0
2019-07-29,1.0,-0.0,-0.08494018681378707,-0.5956464740263288,-0.7916097667558857,-0.2589719779319386,0.0
2019-07-30,1.0,-0.0,-0.07963246554364471,-0.5973255305184861,-0.7904451979873113,-0.267200831327937,0.0
2019-07-31,1.0,-0.0,-0.08344276646968701,-0.5970671919457211,-0.788711971985117,-0.2666064784416721,0.0
2019-08-01,1.0,-0.0,-0.09194773957251408,-0.597004318591811,-0.7839064122888536,-0.2604548187831411,0.0
2019-08-02,1.0,-0.0,-0.08471474997951771,-0.6082420733539067,-0.7821503673157276,-0.2558647622688915,0.0
2019-08-05,1.0,-0.0,-0.08364936021608053,-0.6074264043870897,-0.783919460889968,-0.25329440973453743,0.0
2019-08-06,1.0,-0.0,-0.08508054723548937,-0.6098923338460294,-0.7466472381877547,-0.25675274562184625,0.0
2019-08-07,1.0,-0.0,-0.09329563812600969,-0.6011577813677975,-0.73817985998923,-0.2598546042003231,0.0
2019-08-08,1.0,-0.0,-0.08959241910299896,-0.5979109459968771,-0.7407527055403005,-0.2638507510902923,0.0
2019-08-09,1.0,-0.0,-0.07838250663236596,-0.5959750247876303,-0.7293726719725594,-0.2760404105367527,0.0
2019-08-12,1.0,-0.0,-0.07318052803513093,-0.6116049911637123,-0.7351523590210465,-0.2576982809403952,0.0
2019-08-13,1.0,-0.0,-0.06600139119268018,-0.6122050403980952,-0.738295253892664,-0.25889560704157527,0.0
2019-08-14,1.0,-0.0,-0.06707984933080437,-0.6121603932359149,-0.736729623594155,-0.25546977266048676,0.0
2019-08-15,1.0,-0.0,-0.08135664852871255,-0.6199482275872998,-0.717629034814306,-0.22254213112155952,0.0
2019-08-16,1.0,-0.0,-0.08050198150594452,-0.6211096433289299,-0.7194187582562748,-0.2209775429326288,0.0
