Date,BITA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-1.0055199061615951,-1.6501069481818809,-0.028703512040295313,-1.782239701925067,-1.4333126336852273,0.0
2018-10-29,1.0,-0.9696740475863017,-1.6800990235180857,-0.0,-1.7723834410672537,-1.4545454545454548,0.0
2018-10-30,1.0,-0.9923321359491573,-1.6890715667311413,-0.0,-1.7802569770654877,-1.4457032329372754,0.0
2018-10-31,1.0,-1.034939419554804,-1.6746266553958862,-0.0,-1.8435474781628627,-1.4911242603550297,0.0
2018-11-01,1.0,-1.0595457771469128,-1.6721078779276084,-0.0037615330021291697,-1.8585521646557843,-1.5032647267565649,0.0
2018-11-02,1.0,-1.065625659421819,-1.6192586340296828,-0.0,-1.8618555250756137,-1.48716325525779,0.0
2018-11-05,1.0,-1.069611780455154,-1.6135418868456282,-0.0,-1.8650038751497215,-1.497569224265483,0.0
2018-11-06,1.0,-1.0697576099210824,-1.6133737316798198,-0.0,-1.8650648252536641,-1.4980270574971817,0.0
2018-11-07,1.0,-1.0647939017504235,-1.6192828910220216,-0.010304912478825522,-1.863354037267081,-1.5004234895539243,0.0
2018-11-08,1.0,-0.9959238175556961,-1.6417176189472205,-0.0,-1.8565605453650995,-1.5336987841731675,0.0
2018-11-09,1.0,-1.001199548405306,-1.6507197290431836,-0.0,-1.8620519333897827,-1.5421958791984194,0.0
2018-11-12,1.0,-0.9997177134791815,-1.651376146788991,-0.0,-1.8635850388143969,-1.542484121383204,0.0
2018-11-13,1.0,-0.9423871193559676,-1.6430521526076303,-0.0,-1.8771438571928596,-1.537766888344417,0.0
2018-11-14,1.0,-0.9530797996189939,-1.6560361250264588,-0.0,-1.8956466520849504,-1.5509066534960843,0.0
2018-11-15,1.0,-0.961238646928413,-1.6984910248158476,-0.0,-1.9472216262604591,-1.5445898591146392,0.0
2018-11-16,1.0,-0.9573027300591632,-1.6860075557773184,-0.0,-1.940765557060375,-1.544015966925654,0.0
2018-11-19,1.0,-0.9680068556737843,-1.6874241234021283,-0.0,-1.939655788045419,-1.5461686781403987,0.0
2018-11-20,1.0,-0.8676042332552028,-1.6700049719440302,-0.0,-1.959798281127921,-1.6054407273243838,0.0
2018-11-21,1.0,-0.8829113924050633,-1.6535161744022504,-0.0,-1.9560478199718707,-1.5399437412095642,0.0
2018-11-23,1.0,-0.8835295786636403,-1.6930770322031496,-0.0,-1.9638955880266706,-1.5526315789473686,0.0
2018-11-26,1.0,-0.8828618024533788,-1.6938240090760832,-0.0,-1.9627738778983197,-1.551301141601078,0.0
2018-11-27,1.0,-0.8606568931491401,-1.6992528897659993,-0.0,-1.9507330138144912,-1.5375669579926698,0.0
2018-11-28,1.0,-0.8633768064857243,-1.6909411350017622,-0.0,-1.9548819175185053,-1.540500528727529,0.0
2018-11-29,1.0,-0.8145530145530145,-1.6532917532917533,-0.0,-1.9308385308385305,-1.5313236313236311,0.0
2018-11-30,1.0,-0.8186239450722358,-1.7208553854956372,-0.0,-1.9946359605206696,-1.6180088685452725,0.0
2018-12-03,1.0,-0.8208419995696765,-1.7259556766836406,-0.0,-2.001506132109302,-1.6238255755576274,0.0
2018-12-04,1.0,-0.8036148021145879,-1.7304614944992143,-0.0,-1.992213173310473,-1.6175882268895556,0.0
2018-12-06,1.0,-0.7943356643356644,-1.5823776223776225,-0.0,-2.0413286713286714,-1.574965034965035,0.0
2018-12-07,1.0,-0.7891384981454266,-1.5847854993351531,-0.0,-2.0446497305619706,-1.5798866260760027,0.0
2018-12-10,1.0,-0.7029288702928871,-1.6713708247642012,-0.0,-2.1288561094957807,-1.5885398198709313,0.0
2018-12-11,1.0,-0.6719118804091266,-1.7025963808025177,-0.0,-2.139904155639797,-1.6381517774122025,0.0
2018-12-12,1.0,-0.6897053473990542,-1.7377955620225538,-0.0,-2.1884321571480543,-1.65943979628956,0.0
2018-12-13,1.0,-0.6905264690890555,-1.7407704070487147,-0.0,-2.1888152625063717,-1.6616908177382945,0.0
2018-12-14,1.0,-0.7017403335032403,-1.7109153134784825,-0.0,-2.2062914148401656,-1.6627830772591567,0.0
2018-12-17,1.0,-0.673057444653451,-1.7022138619591953,-0.0,-2.1825350889885686,-1.6770366083055996,0.0
2018-12-18,1.0,-0.6354903943377148,-1.6838798208868988,-0.0,-2.197024411382349,-1.7059078434204824,0.0
2018-12-19,1.0,-0.6416239254496857,-1.6826554937513545,-0.0,-2.1945387560499894,-1.7050494834934624,0.0
2018-12-20,1.0,-0.634977707464404,-1.6492880770890264,-0.0,-2.2126420250251693,-1.6942327053070618,0.0
2018-12-21,1.0,-0.6236059479553904,-1.6506291106662854,-0.0,-2.2228338575922217,-1.6519159279382327,0.0
2018-12-24,1.0,-0.5749114103472714,-1.5981573352232459,-0.0,-2.216442239546421,-1.6977321048901488,0.0
2018-12-26,1.0,-0.5802098950524738,-1.6794459912900692,-0.0,-2.186406796601699,-1.6932962090383379,0.0
2018-12-27,1.0,-0.4195673276938012,-1.6433227014283733,-0.0,-2.077104423796977,-1.79392594647067,0.0
2018-12-28,1.0,-0.4189123657776238,-1.6436439210252858,-0.0,-2.0742639418081055,-1.790855559404226,0.0
2018-12-31,1.0,-0.39889039049719044,-1.7337648481399817,-0.0,-2.1357849064656094,-1.8444412831638097,0.0
2019-01-02,1.0,-0.4013200373054021,-1.7522060406054956,-0.0,-2.160556711385322,-1.8600330009326353,0.0
2019-01-03,1.0,-0.49505101263895224,-1.8655398203136895,-0.0,-2.3710979138114814,-1.8821379625399723,0.0
2019-01-04,1.0,-0.4197903310958594,-1.8824949091183345,-0.0,-2.343615657289388,-1.8961460140282071,0.0
2019-01-07,1.0,-0.3626946811636791,-1.8021598589479872,-0.0,-2.337202468410226,-1.8444754628269178,0.0
2019-01-08,1.0,-0.3703513909224012,-1.7639092240117131,-0.0,-2.352342606149341,-1.8340409956076134,0.0
2019-01-09,1.0,-0.3568434213429433,-1.738765904243583,-0.0,-2.3768478340810475,-1.8821798926233726,0.0
2019-01-10,1.0,-0.35872199779654795,-1.7319867792875505,-0.0,-2.3767903048108705,-1.877414616232097,0.0
2019-01-11,1.0,-0.36166138890934535,-1.7051329258413728,-0.0,-2.3901612784446575,-1.907356948228883,0.0
2019-01-14,1.0,-0.3835415135929464,-1.7022042615723731,-0.0,-2.375238795003674,-1.8864805290227773,0.0
2019-01-15,1.0,-0.3818462897526502,-1.697585394581861,-0.0,-2.3763987043580683,-1.9057714958775032,0.0
2019-01-16,1.0,-0.3566330659995585,-1.6997277610183208,-0.0,-2.367007578544625,-1.9343683319844016,0.0
2019-01-17,1.0,-0.3451223967848009,-1.6987212276214834,-0.0,-2.351552795031056,-1.9118743149433686,0.0
2019-01-18,1.0,-0.3506088506088506,-1.702776952776953,-0.0,-2.3783783783783785,-1.9931689931689933,0.0
2019-01-22,1.0,-0.0,-1.7523137254901962,-0.0,-3.012,-2.0788235294117645,0.0
2019-01-23,1.0,-0.0,-1.6437583261499882,-0.0,-3.0333045999529817,-2.1593135334221456,0.0
2019-01-24,1.0,-0.0,-1.6639235049768788,-0.0,-3.0040755545105413,-2.1696057684771533,0.0
2019-01-25,1.0,-0.0,-1.468813366858626,-0.0,-3.3871360207640526,-2.255008516505799,0.0
2019-01-28,1.0,-0.0,-1.407233973841434,-0.0,-3.4372678830938157,-2.229129662522203,0.0
2019-01-29,1.0,-0.0,-1.4010868683591533,-0.0,-3.44504826019953,-2.264903885148836,0.0
2019-01-30,1.0,-0.0,-1.3989915419648666,-0.0,-3.4507970071567993,-2.2830188679245285,0.0
2019-01-31,1.0,-0.0,-1.432397126061398,-0.0,-3.3793272370999343,-2.3528739386022206,0.0
2019-02-01,1.0,-0.0,-1.4287933289731851,-0.0,-3.4030412034009156,-2.343443427076521,0.0
2019-02-04,1.0,-0.0,-1.4362953283240771,-0.0,-3.3981541979745185,-2.332897745834695,0.0
2019-02-05,1.0,-0.0,-1.4188759278897136,-0.0,-3.3742556489110043,-2.364140631372869,0.0
2019-02-06,1.0,-0.0,-1.378464039008533,-0.0,-3.3655424624136527,-2.382852498984153,0.0
2019-02-07,1.0,-0.0,-1.3782926829268292,-0.0,-3.3785365853658536,-2.3733333333333335,0.0
2019-02-08,1.0,-0.0,-1.3743071405282035,-0.0,-3.4126181936746005,-2.364444082164982,0.0
2019-02-11,1.0,-0.0,-1.3386463952918097,-0.0,-3.4264345267287886,-2.4088605525584437,0.0
2019-02-12,1.0,-0.0,-1.3441019317714755,-0.0,-3.4511302918207973,-2.4250719276613237,0.0
2019-02-13,1.0,-0.0,-1.3759683533871765,-0.0,-3.4495632108125927,-2.415773858579199,0.0
2019-02-14,1.0,-0.0,-1.3461953364865986,-0.0,-3.511243880175919,-2.440627333831217,0.0
2019-02-15,1.0,-0.0,-1.3637043189368772,-0.0,-3.504485049833887,-2.4374584717607974,0.0
2019-02-19,1.0,-0.0,-1.3125674889941026,-0.0,-3.5555278677631033,-2.438242378935128,0.0
2019-02-20,1.0,-0.0,-1.32573615039095,-0.0,-3.5504907669273003,-2.441856596240226,0.0
2019-02-21,1.0,-0.0,-1.3364377182770664,-0.0,-3.5475636121736236,-2.431232329951771,0.0
2019-02-22,1.0,-0.0,-1.3423782258733714,-0.0,-3.5356401958343704,-2.420048128785993,0.0
2019-02-25,1.0,-0.0,-1.347130289065773,-0.0,-3.5794721407624635,-2.4520318391286136,0.0
2019-02-26,1.0,-0.0,-1.3390170511534605,-0.0,-3.582413908391842,-2.4369775994650618,0.0
2019-02-27,1.0,-0.0,-1.3351175043907335,-0.0,-3.591619971564774,-2.4365643556075938,0.0
2019-02-28,1.0,-0.0,-1.3575691350760695,-0.0,-3.6169622593931243,-2.4310330335378665,0.0
2019-03-01,1.0,-0.0,-1.2996288659793815,-0.0,-3.5985154639175256,-2.34919587628866,0.0
2019-03-04,1.0,-0.0,-1.2556258508849205,-0.0,-3.4297269159926325,-2.322975894930728,0.0
2019-03-05,1.0,-0.0,-1.21792,-0.0,-3.45872,-2.32344,0.0
2019-03-06,1.0,-0.0,-1.2142168674698794,-0.0,-3.494859437751004,-2.323052208835341,0.0
2019-03-07,1.0,-0.0,-1.162458046987374,-0.0,-3.5383570401150712,-2.2901550263704653,0.0
2019-03-08,1.0,-0.0,-1.1330996821256827,-0.0,-3.685222919553346,-2.3323824272556855,0.0
2019-03-11,1.0,-0.0,-1.1389855793137742,-0.0,-3.7068622575832917,-2.4419028675617436,0.0
2019-03-12,1.0,-0.0,-0.9549045424621462,-0.0,-3.713051349572087,-2.56114219881501,0.0
2019-03-13,1.0,-0.0,-1.0048349449816605,-0.0,-3.739829943314438,-2.5915305101700565,0.0
2019-03-14,1.0,-0.0,-1.003489821354383,-0.0,-3.73286248442044,-2.572663066057333,0.0
2019-03-15,1.0,-0.0,-0.9839558786663324,-0.0,-3.7559120915851927,-2.616445224367009,0.0
2019-03-18,1.0,-0.0,-1.0611464968152868,-0.0,-3.7847983014862,-2.646624203821656,0.0
2019-03-19,1.0,-0.0,-1.0661677155978908,-0.0,-3.7630549413165504,-2.675625106310597,0.0
2019-03-20,1.0,-0.0,-1.0768638850889194,-0.0,-3.7701778385772915,-2.7029753761969904,0.0
2019-03-21,1.0,-0.0,-1.078277217569646,-0.0,-3.803452401298923,-2.6638181507434626,0.0
2019-03-22,1.0,-0.0,-1.1178669990207424,-0.0,-4.044956823644618,-2.7395174931006854,0.0
2019-03-25,1.0,-0.0,-0.892601640202408,-0.0,-4.105391729192113,-2.7264875239923225,0.0
2019-03-26,1.0,-0.0,-0.9254187020237264,-0.0,-4.054518492672714,-2.7430216329378925,0.0
2019-03-27,1.0,-0.0,-0.8636363636363636,-0.0,-4.084825308534677,-2.7426560055623157,0.0
2019-03-28,1.0,-0.0,-0.8396055022060732,-0.0,-4.046197767973008,-2.765464140496583,0.0
2019-03-29,1.0,-0.0,-0.8285170444713618,-0.0,-4.050700813289496,-2.772884582107631,0.0
2019-04-01,1.0,-0.0,-0.8332756831546178,-0.0,-4.037443791075752,-2.7768073331027323,0.0
2019-04-02,1.0,-0.0,-0.8594370575030219,-0.09083059920566396,-4.021844241063719,-2.661975479191849,0.0
2019-04-03,1.0,-0.0,-0.8594246457707171,-0.10399313009875483,-3.9756977243452125,-2.6482610562473163,0.0
2019-04-04,1.0,-0.0,-0.8530797567035038,-0.08164139467146407,-3.9647048744967015,-2.6673520089094493,0.0
2019-04-05,1.0,-0.0,-0.8174521857923498,-0.08410177595628415,-3.9579918032786887,-2.6787056010928962,0.0
2019-04-08,1.0,-0.0,-0.781873778985815,-0.08944194342988193,-3.9439395226365415,-2.6787564766839376,0.0
2019-04-09,1.0,-0.0,-0.7530927395273441,-0.12669567443050936,-3.991553621704633,-2.660353212183261,0.0
2019-04-10,1.0,-0.0,-0.7177090414683888,-0.14216519374575118,-3.979350781781101,-2.658480625424881,0.0
2019-04-11,1.0,-0.0,-0.6650473024801841,-0.18170970766214947,-4.020028978095969,-2.6561834143015424,0.0
2019-04-12,1.0,-0.0,-0.667661352203939,-0.18526728621365843,-4.018756927274278,-2.654190468070594,0.0
2019-04-15,1.0,-0.0,-0.654627539503386,-0.1940473204581557,-3.91146225232004,-2.6002842571691334,0.0
2019-04-16,1.0,-0.0,-0.6738333333333334,-0.21133333333333335,-3.8725833333333335,-2.5755,0.0
2019-04-17,1.0,-0.0,-0.6030769230769231,-0.22993762993762995,-3.882993762993763,-2.59991683991684,0.0
2019-04-18,1.0,-0.0,-0.5900968603874415,-0.19981629926519706,-3.904559118236473,-2.655477621910488,0.0
2019-04-22,1.0,-0.0,-0.6117686560899858,-0.17736926047175355,-3.9309158062620666,-2.6740535549399818,0.0
2019-04-23,1.0,-0.0,-0.5912970711297072,-0.17322175732217573,-3.9283682008368204,-2.675313807531381,0.0
2019-04-24,1.0,-0.0,-0.559556555805618,-0.19363174126865051,-3.89789113945153,-2.684337751104443,0.0
2019-04-25,1.0,-0.0,-0.5760253417805935,-0.2069023007669223,-3.8864621540513506,-2.6667222407469158,0.0
2019-04-26,1.0,-0.0,-0.5681212524983345,-0.22993004663557626,-3.8822451698867417,-2.647485009993338,0.0
2019-04-29,1.0,-0.0,-0.5311314246291825,-0.17221455674370476,-4.050620903759918,-2.8696964470507074,0.0
2019-04-30,1.0,-0.0,-0.541889329425961,-0.1698845026719531,-4.0470608515773145,-2.8603689019134633,0.0
2019-05-01,1.0,-0.0,-0.5720338983050847,-0.15738498789346247,-4.063645797301971,-2.8544621238325836,0.0
2019-05-02,1.0,-0.0,-0.5707118761352824,-0.14808407577199204,-4.065911253351786,-2.865063575815241,0.0
2019-05-03,1.0,-0.0,-0.5686155972018309,-0.15847655237930738,-4.0531997581829176,-2.8561188358234735,0.0
2019-05-06,1.0,-0.0,-0.5477395556318093,-0.17182808612850647,-4.032598438706357,-2.826456206571159,0.0
2019-05-07,1.0,-0.0,-0.5402872130019778,-0.17344569610456617,-4.0458336916329865,-2.8396250752429273,0.0
2019-05-08,1.0,-0.0,-0.5495937711577522,-0.2604096140825998,-3.8719532836831414,-2.7812288422477995,0.0
2019-05-09,1.0,-0.0,-0.5474021592442645,-0.26020580296896084,-3.8493589743589745,-2.777580971659919,0.0
2019-05-10,1.0,-0.0,-0.5514866453888795,-0.2659163447001512,-3.815219217201411,-2.766588274819419,0.0
2019-05-13,1.0,-0.0,-0.557049235422618,-0.25096622416400605,-3.8196101495546966,-2.7743236430851956,0.0
2019-05-14,1.0,-0.0,-0.3667837021311342,-0.4627255654445987,-3.6556707765166983,-2.6800849187556137,0.0
2019-05-15,1.0,-0.0,-0.3331719519083354,-0.47454208020656824,-3.6204308884047447,-2.6408456386669896,0.0
2019-05-16,1.0,-0.0,-0.33432547663100315,-0.4940069181883999,-3.592711768964685,-2.6233609524575656,0.0
2019-05-17,1.0,-0.0,-0.32607994842037397,-0.5042714377820761,-3.5761605415860735,-2.652885235332044,0.0
2019-05-20,1.0,-0.0,-0.31285497160227177,-0.5229981601471881,-3.5337173026157904,-2.6297896168306534,0.0
2019-05-21,1.0,-0.0,-0.29120484809823777,-0.5027509767961087,-3.555537835898254,-2.6243521250299024,0.0
2019-05-22,1.0,-0.0,-0.2663380505644777,-0.5235331531245031,-3.547145810144697,-2.6133725552552076,0.0
2019-05-23,1.0,-0.0,-0.2640311185202826,-0.5375089306977853,-3.5421925855362386,-2.5946653965229816,0.0
2019-05-24,1.0,-0.0,-0.22130308043803673,-0.5510911526037974,-3.527534861734815,-2.5784290553848583,0.0
2019-05-28,1.0,-0.0,-0.22824716267339218,-0.5496532156368222,-3.5281368221941993,-2.5754255989911727,0.0
2019-05-29,1.0,-0.0,-0.25051415915203284,-0.5586141433317513,-3.5627274165480145,-2.5383641828824555,0.0
2019-05-30,1.0,-0.0,-0.24126455906821967,-0.5483717613501308,-3.571032406306949,-2.5625544727042233,0.0
2019-05-31,1.0,-0.0,-0.26197053406998155,-0.5623081645181093,-3.443523634131369,-2.4056169429097607,0.0
2019-06-03,1.0,-0.0,-0.2682815007259113,-0.6358982196072439,-3.439749369603424,-2.2972415374035307,0.0
2019-06-04,1.0,-0.0,-0.2459954233409611,-0.6311975591151793,-3.4443935926773457,-2.3061784897025173,0.0
2019-06-05,1.0,-0.0,-0.21802434107369523,-0.6765474501605316,-3.4045396849100276,-2.1674008810572687,0.0
2019-06-06,1.0,-0.0,-0.27565938206480783,-0.6003014318010549,-3.4000753579502634,-2.259758854559156,0.0
2019-06-07,1.0,-0.0,-0.3567295980511571,-0.5918848964677222,-3.396696102314251,-2.2672807551766136,0.0
2019-06-10,1.0,-0.0,-0.3671117893933613,-0.5675696299122472,-3.3963372758489125,-2.2996566196108357,0.0
2019-06-11,1.0,-0.0,-0.36635499574994207,-0.6030445869716405,-3.4221466656363493,-2.3357545784715246,0.0
2019-06-12,1.0,-0.0,-0.3630396169588386,-0.6015136303961697,-3.4190284964089894,-2.3390223183257395,0.0
2019-06-13,1.0,-0.0,-0.4008974160606529,-0.6308215998762184,-3.3906080767445457,-2.3140956212285313,0.0
2019-06-14,1.0,-0.0,-0.3754842708817604,-0.6570587323725399,-3.418642491864249,-2.297071129707113,0.0
2019-06-17,1.0,-0.0,-0.3770923744575326,-0.6566955982641042,-3.4163825170489774,-2.2992870427774337,0.0
2019-06-18,1.0,-0.0,-0.3890051950065907,-0.6530200821896566,-3.4184694114910443,-2.2932464914321162,0.0
2019-06-19,1.0,-0.0,-0.34926754047802616,-0.6860447185813415,-3.396530454895913,-2.2781804163454127,0.0
2019-06-20,1.0,-0.0,-0.3764517114914426,-0.6544926650366748,-3.3546760391198047,-2.254966381418093,0.0
2019-06-21,1.0,-0.0,-0.3881292491024368,-0.6549537850431594,-3.3410740203193035,-2.2547551753112827,0.0
2019-06-24,1.0,-0.0,-0.3722963644730787,-0.6675870532290229,-3.33571099861942,-2.294293603313392,0.0
2019-06-25,1.0,-0.0,-0.3546805576834687,-0.6653133139267657,-3.341121495327103,-2.299371840049027,0.0
2019-06-26,1.0,-0.0,-0.3566277999386315,-0.6496624731512733,-3.3158177355016876,-2.348956735194845,0.0
2019-06-27,1.0,-0.0,-0.3456561922365989,-0.6521102895871841,-3.3210874922982128,-2.3830098582871226,0.0
2019-06-28,1.0,-0.0,-0.33310281235592437,-0.6589826340863685,-3.3161211003534654,-2.375902873828185,0.0
2019-07-01,1.0,-0.0,-0.31665387567152725,-0.6698388334612433,-3.3418265541059093,-2.3463545663852647,0.0
2019-07-02,1.0,-0.0,-0.3192092559957092,-0.661481878783235,-3.336449314228795,-2.34503103210482,0.0
2019-07-03,1.0,-0.0,-0.32853202574318113,-0.6546889365614466,-3.328532025743181,-2.3499080600674227,0.0
2019-07-05,1.0,-0.0,-0.3427675361431959,-0.6406333664805324,-3.3132410311328693,-2.3527116958616996,0.0
2019-07-08,1.0,-0.0,-0.3510110644792064,-0.6280045784051889,-3.2976726440289963,-2.353910721098817,0.0
2019-07-09,1.0,-0.0,-0.3397880612945033,-0.6268963939925287,-3.299077532972478,-2.357932454067241,0.0
2019-07-10,1.0,-0.0,-0.3573006321882855,-0.6323406200015234,-3.2795338563485417,-2.3476273897478865,0.0
2019-07-11,1.0,-0.0,-0.3424806201550387,-0.6484496124031007,-3.369457364341085,-2.391627906976744,0.0
2019-07-12,1.0,-0.0,-0.33462732919254656,-0.6461180124223603,-3.3736801242236027,-2.409472049689441,0.0
2019-07-15,1.0,-0.0,-0.37870937352802636,-0.7031716124980374,-3.42604804521903,-2.3425184487360653,0.0
2019-07-16,1.0,-0.0,-0.35925165772024004,-0.7220555730975687,-3.4495579412693402,-2.3630407325544684,0.0
2019-07-17,1.0,-0.0,-0.3833597464342314,-0.7111727416798731,-3.4595879556259903,-2.369809825673534,0.0
2019-07-18,1.0,-0.0,-0.37641741336928075,-0.6998651970501943,-3.4795813178970736,-2.373800650225993,0.0
2019-07-19,1.0,-0.0,-0.3833505441258241,-0.7046628008578918,-3.4872507744856622,-2.3682580030185085,0.0
2019-07-22,1.0,-0.0,-0.3495947878595264,-0.6824249165739711,-3.4938026378515814,-2.419513745431432,0.0
2019-07-23,1.0,-0.0,-0.36076501864931354,-0.682802952146655,-3.483612411713356,-2.4086977224029837,0.0
2019-07-24,1.0,-0.0,-0.35391829597838187,-0.6763630583373073,-3.49928469241774,-2.418295978381815,0.0
2019-07-25,1.0,-0.0,-0.31782272080897456,-0.6978195607520936,-3.494153894770106,-2.3903460262284724,0.0
2019-07-26,1.0,-0.0,-0.3023531269740998,-0.6933828174352495,-3.5058433354390397,-2.394898926089703,0.0
2019-07-29,1.0,-0.0,-0.2861868010710348,-0.7068042211371869,-3.469837769727516,-2.412427153882501,0.0
2019-07-30,1.0,-0.0,-0.27631682855563455,-0.7168127615888811,-3.471136381584143,-2.4327568506672987,0.0
2019-07-31,1.0,-0.0,-0.3131647364689199,-0.7107066887260696,-3.4404002205940287,-2.4140865043724893,0.0
2019-08-01,1.0,-0.0,-0.35698552548772805,-0.7001258653241031,-3.4255034612964126,-2.3838892385147887,0.0
2019-08-02,1.0,-0.0,-0.32796417066079986,-0.7262512768130746,-3.4141588748330323,-2.3889369057908385,0.0
2019-08-05,1.0,-0.0,-0.31761377033718463,-0.701799889963059,-3.440147763892164,-2.400141476066965,0.0
2019-08-06,1.0,-0.0,-0.3226699477083974,-0.68801907105506,-3.298908028298985,-2.3804214087972935,0.0
2019-08-07,1.0,-0.0,-0.3556482124932438,-0.6376341595243611,-3.299590765191877,-2.4286155509227085,0.0
2019-08-08,1.0,-0.0,-0.3392926848309782,-0.6398625966117574,-3.3550628464360996,-2.4727925677258176,0.0
2019-08-09,1.0,-0.0,-0.2935481372473085,-0.6141274881883665,-3.3160096042134612,-2.5215707536209435,0.0
2019-08-12,1.0,-0.0,-0.2784546576187539,-0.649676125848242,-3.307911782850093,-2.4752467612584828,0.0
2019-08-13,1.0,-0.0,-0.25651672433679357,-0.639446366782007,-3.316416762783545,-2.476970396001538,0.0
2019-08-14,1.0,-0.0,-0.2741159398151684,-0.6316352249293515,-3.276254487130528,-2.4556633315512104,0.0
2019-08-15,1.0,-0.0,-0.3450152859592871,-0.6643799865781821,-3.1777645216613224,-2.2694802773842366,0.0
2019-08-16,1.0,-0.0,-0.33781061114842176,-0.6719647787478548,-3.1828221774494443,-2.2696067457652416,0.0
2019-08-19,1.0,-0.0,-0.2873079196217494,-0.6750147754137116,-3.180703309692671,-2.2447547281323876,0.0
2019-08-20,1.0,-0.0,-0.2757012750455373,-0.7073224043715847,-3.1090710382513658,-2.193952641165756,0.0
2019-08-21,1.0,-0.0,-0.27766467936600264,-0.6963792351315982,-3.1095681256361787,-2.187000145412244,0.0
2019-08-22,1.0,-0.0,-0.28481242290109576,-0.6791234308105364,-3.1081924388651045,-2.1842391698715624,0.0
2019-08-23,1.0,-0.0,-0.2933938772520873,-0.6878570382305552,-3.153434890874469,-2.189102094624286,0.0
2019-08-26,1.0,-0.0,-0.24313522315150615,-0.7299237658204426,-3.2332173784323883,-2.1951002886536894,0.0
2019-08-27,1.0,-0.0,-0.22940570756104736,-0.7255810532509562,-3.2072668431891733,-2.1928508384819065,0.0
2019-08-28,1.0,-0.0,-0.14044083881830707,-0.863845094137456,-3.414970151538344,-2.234195622225624,0.0
2019-08-29,1.0,-0.0,-0.14579382538117272,-0.8799211105211258,-3.3841310779033607,-2.1756808010316315,0.0
2019-08-30,1.0,-0.0,-0.12336829397117632,-0.8928544480494982,-3.380442164038331,-2.1487964989059076,0.0
2019-09-03,1.0,-0.0,-0.14097049279299675,-0.9163836691570448,-3.358237114180062,-2.1310089804543058,0.0
2019-09-04,1.0,-0.0,-0.13772228528187666,-0.9219825955353765,-3.373212258796822,-2.1341657207718505,0.0
