Date,ARWR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-2.0650939825911445,-3.4156679702283337,-1.1633657121231236,-2.640216979941971,-2.3307682603759305,0.0
2018-10-16,1.0,-2.0599142280524725,-3.4327699293642784,-1.1503531786074672,-2.6398839556004035,-2.330600403632694,0.0
2018-10-17,1.0,-1.986599459060733,-3.305261863781657,-1.0758544381608066,-2.6042537496926483,-2.322104745512663,0.0
2018-10-18,1.0,-1.9881904293271007,-3.3093861483577314,-1.07479394759503,-2.605486529708451,-2.323902078976504,0.0
2018-10-19,1.0,-1.9539738737638872,-3.28018556952753,-1.0372359907215236,-2.613600293004517,-2.3236479062385547,0.0
2018-10-22,1.0,-1.954273869040361,-3.2672844775027436,-1.0299963419095233,-2.6160224362882576,-2.326057797829533,0.0
2018-10-23,1.0,-1.9547781569965872,-3.2654802535348613,-1.0324232081911262,-2.612871769868357,-2.3236226231106776,0.0
2018-10-24,1.0,-1.9560345877481427,-3.258433808305931,-1.0174156619169408,-2.6172208013640237,-2.3296796979661427,0.0
2018-10-25,1.0,-1.8153792864565292,-3.0655813416464612,-0.9425008659508138,-2.5482045953123196,-2.174344763884078,0.0
2018-10-26,1.0,-1.7651463580667122,-3.0171318357159067,-0.8824597231676878,-2.54356705241661,-2.1372815974585886,0.0
2018-10-29,1.0,-1.7270049841413686,-3.060829179882193,-0.8394879927503398,-2.5352288173991844,-2.165156320797463,0.0
2018-10-30,1.0,-1.7163706301617832,-3.059395859260097,-0.8315420296413621,-2.534223328430818,-2.1719651544292344,0.0
2018-10-31,1.0,-1.719932622122403,-3.0017967434025827,-0.8279618192026951,-2.525659741718136,-2.1542953396967994,0.0
2018-11-01,1.0,-1.6902307864665023,-3.0355142280976923,-0.7928523414743446,-2.526887743670177,-2.157741429531705,0.0
2018-11-02,1.0,-1.6798045964250028,-2.999888975241479,-0.76929055179305,-2.5195958698789833,-2.134006883535028,0.0
2018-11-05,1.0,-1.6724061319706731,-3.0285492112863803,-0.7676071984003554,-2.5224394578982445,-2.1175294379026885,0.0
2018-11-06,1.0,-1.6809597867140635,-3.0354365696511882,-0.7642746056431904,-2.5179960008886915,-2.1099755609864475,0.0
2018-11-07,1.0,-1.6753189129229062,-3.032279534109817,-0.7684969495285635,-2.5117027176927342,-2.104936217415419,0.0
2018-11-08,1.0,-1.6149569388422542,-3.017115447508994,-0.7068570805625204,-2.4750899378611138,-2.0875395181510954,0.0
2018-11-09,1.0,-1.6187356698329511,-3.0220548094770168,-0.7061906321650835,-2.4788732394366195,-2.092368162463151,0.0
2018-11-12,1.0,-1.6076689774696706,-2.9827772963604855,-0.6975736568457539,-2.472053726169844,-2.071815424610052,0.0
2018-11-13,1.0,-1.5657417289220918,-2.9637139807897546,-0.6505869797225187,-2.4537886872998933,-2.0385272145144078,0.0
2018-11-14,1.0,-1.5658906450234944,-2.9665741136266552,-0.6501495087569414,-2.455894916702264,-2.0407945322511747,0.0
2018-11-15,1.0,-1.5622537011396316,-2.9637874107998723,-0.644797102992864,-2.454041964000426,-2.0258813505165616,0.0
2018-11-16,1.0,-1.5522688719253606,-2.949003392705683,-0.6330576759966072,-2.446564885496183,-2.0215224766751483,0.0
2018-11-19,1.0,-1.5524193548387097,-2.954584040747029,-0.6269100169779287,-2.4520373514431237,-2.0252546689303905,0.0
2018-11-20,1.0,-1.4953339624619901,-2.9361434413337526,-0.5627555835168292,-2.4505609730523226,-2.040578798364266,0.0
2018-11-21,1.0,-1.5068821689259646,-2.924713242961418,-0.5744525547445255,-2.445985401459854,-1.975391032325339,0.0
2018-11-23,1.0,-1.5037993130009366,-2.9129801186634743,-0.573436036223587,-2.446965754137608,-1.9719995836369315,0.0
2018-11-26,1.0,-1.5026532098636978,-2.9210279887628756,-0.570700239309125,-2.442825928623452,-1.9676412444074498,0.0
2018-11-27,1.0,-1.4858973034404381,-2.926955263973551,-0.53569583634673,-2.4310362640768677,-1.9520611633433205,0.0
2018-11-28,1.0,-1.4858973034404381,-2.9282983779316045,-0.5364190515549127,-2.429589833660502,-1.9515445810517615,0.0
2018-11-29,1.0,-1.4257365596841147,-2.8854915460159964,-0.48061152171712057,-2.401437683507138,-1.9312544294826366,0.0
2018-11-30,1.0,-1.42575159429092,-2.8858184026723355,-0.4792995242433445,-2.4019637615143234,-1.929648749873469,0.0
2018-12-03,1.0,-1.4262411347517732,-2.8943262411347517,-0.4661600810536981,-2.409118541033435,-1.9358662613981763,0.0
2018-12-04,1.0,-1.4056070996369505,-2.895925776522792,-0.46409842678499397,-2.3953206938281566,-1.923658733360226,0.0
2018-12-06,1.0,-1.3310138204310429,-2.7145066202764085,-0.5088431429399826,-2.3173866821300857,-1.7927901807287134,0.0
2018-12-07,1.0,-1.3329145728643215,-2.7137611132586006,-0.5106300734441438,-2.3166795516041745,-1.7896211828372632,0.0
2018-12-10,1.0,-1.2780320366132722,-2.7197749809305876,-0.4792143401983219,-2.3099733028222733,-1.7478070175438596,0.0
2018-12-11,1.0,-1.2888507063764796,-2.7172584956090113,-0.48682703321878573,-2.315578465063001,-1.737208858342879,0.0
2018-12-12,1.0,-1.2886873508353223,-2.7173269689737474,-0.48687350835322196,-2.315417661097852,-1.7382338902147971,0.0
2018-12-13,1.0,-1.295893835945764,-2.7502644485046637,-0.47350706798730646,-2.337051639580729,-1.7594961053947495,0.0
2018-12-14,1.0,-1.2965026902382781,-2.738470407378939,-0.47943889315910837,-2.3367601844734818,-1.7568216756341277,0.0
2018-12-17,1.0,-1.2695394611121726,-2.738390980317218,-0.4513663290655455,-2.3154022549206954,-1.7799541372061916,0.0
2018-12-18,1.0,-1.2470376338989477,-2.714854488577116,-0.4219357285050716,-2.3112143331121433,-1.784434543558631,0.0
2018-12-19,1.0,-1.2416279290389904,-2.7186225215823923,-0.42225595294564083,-2.3160990418366376,-1.7881605160800682,0.0
2018-12-20,1.0,-1.2192709805029671,-2.6749552604313833,-0.4538005086182538,-2.307714043515117,-1.7632099463125177,0.0
2018-12-21,1.0,-1.2082048406690964,-2.669002896925521,-0.44248201102700685,-2.3012802541818522,-1.7240444818241285,0.0
2018-12-24,1.0,-1.1829562314540059,-2.64901706231454,-0.43379080118694363,-2.289132047477745,-1.718100890207715,0.0
2018-12-26,1.0,-1.1794777828676133,-2.6585432890517637,-0.41071919377004124,-2.236463582226294,-1.676500229042602,0.0
2018-12-27,1.0,-1.0468695652173912,-2.5538260869565215,-0.3643478260869565,-2.0844347826086955,-1.6461739130434783,0.0
2018-12-28,1.0,-1.0407755173013389,-2.564510519909581,-0.35976351938793255,-2.0852895148669797,-1.6438010780733785,0.0
2018-12-31,1.0,-1.0424310929484393,-2.5622989305277803,-0.3600556473350144,-2.0855577775845577,-1.6445526475958612,0.0
2019-01-02,1.0,-1.0392429241187706,-2.562858135092898,-0.3509289807258204,-2.0843028303524918,-1.6447299878451118,0.0
2019-01-03,1.0,-1.0374847799617324,-2.5727952687423903,-0.3392763958949383,-2.0894938250130455,-1.6581144546877717,0.0
2019-01-04,1.0,-0.9943960686266058,-2.580308647297181,-0.32330373308043797,-2.0684541770842313,-1.6549702560565567,0.0
2019-01-07,1.0,-0.9246977837474815,-2.503777703156481,-0.3536769644056414,-2.027451309603761,-1.5852081934184015,0.0
2019-01-08,1.0,-0.9224455611390284,-2.4923785594639867,-0.352428810720268,-2.0300670016750417,-1.577973199329983,0.0
2019-01-09,1.0,-0.9167502507522568,-2.4725008358408562,-0.3488799732530926,-2.031427616181879,-1.5889334670678703,0.0
2019-01-10,1.0,-0.9178219475530316,-2.4663437447803576,-0.34934023718055784,-2.0328211124102222,-1.585184566560882,0.0
2019-01-11,1.0,-0.9163821104355793,-2.4160073290580497,-0.36886816023986013,-2.026567835429333,-1.600649621054385,0.0
2019-01-14,1.0,-0.9255496335776149,-2.4123917388407725,-0.375582944703531,-2.0264823451032643,-1.5877748167888073,0.0
2019-01-15,1.0,-0.9121841381035777,-2.4058877491451924,-0.39171044950379447,-2.0224334917855056,-1.6074555916937703,0.0
2019-01-16,1.0,-0.8986086811630426,-2.413063400816463,-0.37557277347329837,-2.0176622511038906,-1.6264267266516705,0.0
2019-01-17,1.0,-0.8998249854154513,-2.405450454204517,-0.38311525960496706,-2.019001583465289,-1.6266355529627468,0.0
2019-01-18,1.0,-0.8970761216602252,-2.392623088556545,-0.4032095446143505,-2.0315073096958494,-1.6776172071920685,0.0
2019-01-22,1.0,-0.7641443335084953,-2.664301979330881,-0.2184270450166404,-2.34944823962165,-1.761867227185146,0.0
2019-01-23,1.0,-0.7606837606837608,-2.6362675125561728,-0.2298880958674773,-2.3738655388139924,-1.8108203365935325,0.0
2019-01-24,1.0,-0.7727072504625143,-2.62875517575544,-0.22517839837899745,-2.3764426041758435,-1.8067130649282002,0.0
2019-01-25,1.0,-0.7784890010818607,-2.6076451496574107,-0.22051929318427693,-2.5232600072124054,-1.8855030652722682,0.0
2019-01-28,1.0,-0.7713105182789904,-2.5571723704302523,-0.2679421539567053,-2.5281595257343032,-1.8577202910266775,0.0
2019-01-29,1.0,-0.7719985749910936,-2.48806555040969,-0.2976487353045956,-2.503562522265764,-1.845030281439259,0.0
2019-01-30,1.0,-0.7699075719872023,-2.4786704585851402,-0.30216850337717743,-2.492179168147885,-1.8442943476715252,0.0
2019-01-31,1.0,-0.7289827939734331,-2.514665240260319,-0.2973165730587501,-2.479896585539805,-1.8941784790942318,0.0
2019-02-01,1.0,-0.7287651677373305,-2.5132048536759455,-0.3004104211277659,-2.4826017130620985,-1.897127052105639,0.0
2019-02-04,1.0,-0.7243709433626745,-2.5164932870987817,-0.300168933937939,-2.4686583088823686,-1.88147950564595,0.0
2019-02-05,1.0,-0.6955438939784755,-2.5057369029618433,-0.3058792137329894,-2.4722049275104507,-1.9152361469358712,0.0
2019-02-06,1.0,-0.6740139211136891,-2.5207031947171155,-0.31590219525254326,-2.4769766196680347,-1.9361948955916473,0.0
2019-02-07,1.0,-0.6744891585616133,-2.5192290532702777,-0.31596323726242526,-2.477023289015794,-1.9363790488087802,0.0
2019-02-08,1.0,-0.6732575825355641,-2.5148966627896576,-0.33139482866601055,-2.486713787241657,-1.9405922877337392,0.0
2019-02-11,1.0,-0.6890787177367503,-2.595480848718655,-0.349774960962616,-2.586571139891614,-1.9644530173601544,0.0
2019-02-12,1.0,-0.6892943137618077,-2.651324319318392,-0.31904056306723466,-2.6189109094276715,-1.982496758659011,0.0
2019-02-13,1.0,-0.6662662847639286,-2.6803104499676613,-0.3280051741661276,-2.60463827035018,-1.9603621916289382,0.0
2019-02-14,1.0,-0.6726885306651843,-2.649898091532333,-0.3572355012043728,-2.6177506021864,-1.9668334259773947,0.0
2019-02-15,1.0,-0.6765578635014836,-2.661628338278932,-0.3588649851632047,-2.6106268545994062,-1.9653189910979227,0.0
2019-02-19,1.0,-0.7139558511129582,-2.6169760783227116,-0.37194051907268866,-2.5877897847972657,-1.9455066038607185,0.0
2019-02-20,1.0,-0.7145629273701719,-2.627610423211976,-0.3703566808353354,-2.5848272038440214,-1.9429865089632232,0.0
2019-02-21,1.0,-0.7159342688330871,-2.6361706056129988,-0.37638478581979323,-2.5754246676514034,-1.9280834564254064,0.0
2019-02-22,1.0,-0.7158273381294964,-2.624792473713337,-0.3868289983397897,-2.576461907397159,-1.9193875668695812,0.0
2019-02-25,1.0,-0.7004714800776556,-2.6161597485439585,-0.4070444670426181,-2.59138393269853,-1.9295553295738188,0.0
2019-02-26,1.0,-0.7016196205460435,-2.6168440536788524,-0.4010180472003702,-2.5986117538176767,-1.9368810735770476,0.0
2019-02-27,1.0,-0.7090539165818922,-2.6049200036992506,-0.4088597059095533,-2.6016831591602703,-1.9236104688800517,0.0
2019-02-28,1.0,-0.7121436504998149,-2.6119029988893003,-0.40734912995186967,-2.606071825249907,-1.9184561273602372,0.0
2019-03-01,1.0,-0.7110371602884082,-2.616657422813829,-0.4057127010537992,-2.5984470327232394,-1.9119060824551675,0.0
2019-03-04,1.0,-0.6985871271585558,-2.618709022070367,-0.4039154123187737,-2.593129559516114,-1.920121894911811,0.0
2019-03-05,1.0,-0.7194444444444446,-2.605,-0.3986111111111111,-2.608148148148148,-1.9280555555555556,0.0
2019-03-06,1.0,-0.7203146691346599,-2.599907450254512,-0.4040721888014808,-2.6062008329477098,-1.9245719574271172,0.0
2019-03-07,1.0,-0.7183020438361232,-2.593082400813835,-0.39951909738278,-2.6155553500416167,-1.9216683621566633,0.0
2019-03-08,1.0,-0.7001311106948866,-2.5872822625959917,-0.47527626896422553,-2.656677280389586,-1.945776362614722,0.0
2019-03-11,1.0,-0.681332197937364,-2.5957044185826468,-0.50506197369666,-2.6712082505440438,-2.0083262371085246,0.0
2019-03-12,1.0,-0.6655234828998763,-2.5080499190244834,-0.5982661712870344,-2.681432790321044,-2.0731637610745928,0.0
2019-03-13,1.0,-0.6934313538285278,-2.506874164598053,-0.6618292915791484,-2.644357456559099,-2.040863089555089,0.0
2019-03-14,1.0,-0.6898854961832062,-2.5130725190839693,-0.662118320610687,-2.637595419847328,-2.0393129770992364,0.0
2019-03-15,1.0,-0.7016685845799769,-2.512945914844649,-0.6716532412734945,-2.641733793632528,-2.061469121595704,0.0
2019-03-18,1.0,-0.6965256211180124,-2.5389169254658386,-0.7504852484472049,-2.640236801242236,-2.078804347826087,0.0
2019-03-19,1.0,-0.6758927707345398,-2.541081970386142,-0.7459595470821638,-2.6272137810897123,-2.087486693119133,0.0
2019-03-20,1.0,-0.6870873786407767,-2.545825242718447,-0.7488349514563107,-2.6276699029126216,-2.0994174757281554,0.0
2019-03-21,1.0,-0.6907793209876544,-2.534047067901235,-0.7579089506172839,-2.6166087962962963,-2.0458140432098766,0.0
2019-03-22,1.0,-0.6884368308351178,-2.5283239244695346,-0.8074751800661866,-2.6555382518979953,-2.05343585750438,0.0
2019-03-25,1.0,-0.6589080459770115,-2.3708812260536396,-0.9021072796934866,-2.6376436781609196,-2.0090038314176244,0.0
2019-03-26,1.0,-0.6514098107377366,-2.3935882580146775,-0.9366550791811511,-2.6401120123599844,-2.0344727694090383,0.0
2019-03-27,1.0,-0.6708788052843194,-2.3244304039823858,-0.95682557916906,-2.6134405514072374,-2.0073712425808923,0.0
2019-03-28,1.0,-0.6507039555598123,-2.3123264055167128,-0.990901254669093,-2.604348242505507,-2.0194425821281485,0.0
2019-03-29,1.0,-0.6400727899626473,-2.306388276984963,-1.0062254573316731,-2.6031989273058134,-2.0218369887941767,0.0
2019-04-01,1.0,-0.6280151946818613,-2.309401709401709,-0.9897435897435897,-2.57340930674264,-1.9962013295346628,0.0
2019-04-02,1.0,-0.6401249763302405,-2.3042037492899072,-1.0689263397083886,-2.5464874076879376,-1.9081613330808558,0.0
2019-04-03,1.0,-0.6502463054187193,-2.3024820007578626,-1.0646078059871162,-2.554187192118227,-1.9018567639257293,0.0
2019-04-04,1.0,-0.6590434617574492,-2.306130195483014,-1.0488707534636554,-2.556936800151832,-1.9183905864490416,0.0
2019-04-05,1.0,-0.6828202204484987,-2.2874382364120107,-1.049315849486887,-2.5605283162295702,-1.9219878373242114,0.0
2019-04-08,1.0,-0.6813781321184511,-2.2798974943052395,-1.0479309035687168,-2.561028853454822,-1.9209377372817007,0.0
2019-04-09,1.0,-0.7034568136367965,-2.267307875440434,-1.0616131796971715,-2.5737548804875727,-1.9166746024188173,0.0
2019-04-10,1.0,-0.7013974712425135,-2.253256012928986,-1.0707291567639508,-2.575910257629052,-1.905314193364388,0.0
2019-04-11,1.0,-0.7295113139380112,-2.211256892945427,-1.0973569119604487,-2.585282373074729,-1.8841985168282944,0.0
2019-04-12,1.0,-0.7295035191173673,-2.211242153319384,-1.1005326231691077,-2.587026821381016,-1.8828229027962717,0.0
2019-04-15,1.0,-0.7253945480631278,-2.2260162601626017,-1.1133428981348636,-2.5907221425155424,-1.9094213295074127,0.0
2019-04-16,1.0,-0.7291507268553941,-2.2254208110175977,-1.1231828615149198,-2.5855967865340475,-1.9005355776587607,0.0
2019-04-17,1.0,-0.7353024174583764,-2.116263756937259,-1.1504091806979588,-2.537014391872825,-1.8675571442009218,0.0
2019-04-18,1.0,-0.7220759684091763,-2.1304061677322306,-1.13651748777736,-2.538360285821738,-1.8745769086122603,0.0
2019-04-22,1.0,-0.7382827146606674,-2.1305774278215224,-1.1094863142107239,-2.5298087739032624,-1.8656730408698914,0.0
2019-04-23,1.0,-0.750560328726186,-2.1076765035487486,-1.1022599925289502,-2.5158759805752706,-1.8623459096002988,0.0
2019-04-24,1.0,-0.7372099524741403,-2.0889945019103533,-1.1139688752213213,-2.5101108936725374,-1.868418600316839,0.0
2019-04-25,1.0,-0.7538616214240015,-2.070194680559364,-1.0866465588154648,-2.420345489443378,-1.8088840142582947,0.0
2019-04-26,1.0,-0.7606368377710677,-2.0517888187391344,-1.0972641595754415,-2.4337084820203128,-1.8065696770061306,0.0
2019-04-29,1.0,-0.7705454545454545,-2.024,-1.0955454545454546,-2.4013636363636364,-1.7995454545454543,0.0
2019-04-30,1.0,-0.7716986276470054,-2.0019994546941744,-1.106425520312642,-2.4039807325274927,-1.8044169771880396,0.0
2019-05-01,1.0,-0.7941844616083599,-1.9909132212630622,-1.097228532485234,-2.412812358019082,-1.7916401635620174,0.0
2019-05-02,1.0,-0.7847619047619048,-2.002630385487528,-1.0863492063492064,-2.3955555555555557,-1.8009977324263038,0.0
2019-05-03,1.0,-0.7814172942564196,-2.0116141910897376,-1.0860176027583703,-2.39451955357953,-1.8001088830414664,0.0
2019-05-06,1.0,-0.7740770827692031,-1.947377922195144,-1.1048831121942415,-2.387128802238469,-1.8127989890784366,0.0
2019-05-07,1.0,-0.7598450031540056,-1.9500765972785439,-1.1223754167793096,-2.372893574840047,-1.806253942506984,0.0
2019-05-08,1.0,-0.7519914078582297,-1.9263402846146962,-1.1398013067215609,-2.340821623556789,-1.7911930546854025,0.0
2019-05-09,1.0,-0.7583706356311548,-1.9213070725156671,-1.1447627573858552,-2.3458370635631156,-1.7823634735899732,0.0
2019-05-10,1.0,-0.7567543227665705,-1.9308357348703171,-1.1566102305475503,-2.3718479827089336,-1.7896253602305476,0.0
2019-05-13,1.0,-0.7618490871481248,-1.928230956021225,-1.1485745120964115,-2.363611835596726,-1.7913481428185989,0.0
2019-05-14,1.0,-0.6760003533256779,-1.8168006359862203,-1.2538644996025086,-2.3383093366310397,-1.7480787916261813,0.0
2019-05-15,1.0,-0.665487351848576,-1.8204493189456927,-1.2750751813196535,-2.3463647620732355,-1.7374845214930126,0.0
2019-05-16,1.0,-0.6546870850668319,-1.8250863060989644,-1.2851199433477916,-2.348322563512437,-1.7386916880587768,0.0
2019-05-17,1.0,-0.6514802340010636,-1.8113809608225493,-1.2998581811735508,-2.336996986349938,-1.763960290728594,0.0
2019-05-20,1.0,-0.6518892133439519,-1.786479072648438,-1.3209450491106982,-2.3295283603220955,-1.7598442615697727,0.0
2019-05-21,1.0,-0.6413878343780348,-1.7939436744062858,-1.3289485300609165,-2.313587004502516,-1.7506842058797565,0.0
2019-05-22,1.0,-0.62213706443276,-1.816237411995366,-1.3288476962837537,-2.3573656536850547,-1.7872738615096693,0.0
2019-05-23,1.0,-0.6238417676407697,-1.803189593727726,-1.3509444048467567,-2.3655559515324307,-1.7660370634354954,0.0
2019-05-24,1.0,-0.6084557187360926,-1.7537160658655986,-1.3962616822429907,-2.367423230974633,-1.7748998664886515,0.0
2019-05-28,1.0,-0.5925892936670527,-1.778391377928209,-1.40108666607286,-2.3685757548766366,-1.7665449363142427,0.0
2019-05-29,1.0,-0.6158792533714387,-1.7941412878449585,-1.4043047244797713,-2.3759042600696616,-1.7406448155756005,0.0
2019-05-30,1.0,-0.6202746077032811,-1.7889621968616263,-1.3946148359486448,-2.369828815977175,-1.7420649072753212,0.0
2019-05-31,1.0,-0.6217662801070473,-1.8026761819803747,-1.385013380909902,-2.367350579839429,-1.7438001784121318,0.0
2019-06-03,1.0,-0.6194854566351339,-1.8011670055697993,-1.3970471222703562,-2.3379895676774822,-1.6852621342056406,0.0
2019-06-04,1.0,-0.5907664354146019,-1.6505616121572515,-1.3029402048232575,-2.160389824909151,-1.554426825239511,0.0
2019-06-05,1.0,-0.5786942701116635,-1.6108077267910996,-1.3369467764283969,-2.1531502159915235,-1.4711060396120306,0.0
2019-06-06,1.0,-0.5684422921711058,-1.6372074253430187,-1.3293785310734463,-2.0998385794995964,-1.4360774818401938,0.0
2019-06-07,1.0,-0.5649156782054385,-1.653998224804325,-1.3317195190833535,-2.0878721859114013,-1.430565641894618,0.0
2019-06-10,1.0,-0.5449709864603481,-1.6625564152159897,-1.3313185041908446,-2.081399097356544,-1.4390715667311411,0.0
2019-06-11,1.0,-0.5362470768486413,-1.6597855011692606,-1.3989194419804856,-2.0586243044915733,-1.4103701314410129,0.0
2019-06-12,1.0,-0.5346231358323257,-1.6648931882305522,-1.3973397823458282,-2.0553808948004835,-1.4090286174929465,0.0
2019-06-13,1.0,-0.5438539815861735,-1.683895978032628,-1.4070424810208368,-2.041269584881279,-1.4001776772734615,0.0
2019-06-14,1.0,-0.5565855231339675,-1.657504433338707,-1.4384975012090924,-2.0423988392713204,-1.3655489279380946,0.0
2019-06-17,1.0,-0.5602249899558056,-1.6500602651667335,-1.4323824829248695,-2.02707914825231,-1.3656086781840096,0.0
2019-06-18,1.0,-0.5589502233567326,-1.631940012763242,-1.422543075941289,-2.01148691767709,-1.3521059349074667,0.0
2019-06-19,1.0,-0.5622064793441057,-1.6119557430550029,-1.4341319748467722,-2.006925097508557,-1.344662898989095,0.0
2019-06-20,1.0,-0.5700949493337589,-1.6203622436766936,-1.4189739088805553,-2.014681241522381,-1.3548232665762387,0.0
2019-06-21,1.0,-0.5709262367138177,-1.6331814912491012,-1.4136498042036283,-2.0079916886438105,-1.3659394230000799,0.0
2019-06-24,1.0,-0.583092485549133,-1.6109505459216442,-1.4102440590879897,-2.0246467565831727,-1.3994059087989723,0.0
2019-06-25,1.0,-0.5831528279181709,-1.5970316887284397,-1.4119534697152025,-2.029041315683915,-1.4012835940633774,0.0
2019-06-26,1.0,-0.5448054552747693,-1.6037705575611714,-1.3990373044524669,-2.019173686321701,-1.4557561171279585,0.0
2019-06-27,1.0,-0.557980900409277,-1.5847845277265067,-1.4128079608378141,-2.0134018136586147,-1.4559826659176631,0.0
2019-06-28,1.0,-0.5584509300833869,-1.5707985888389995,-1.4161321359846055,-2.0189223861449648,-1.4538165490699166,0.0
2019-07-01,1.0,-0.6108722109533469,-1.5314401622718052,-1.4425152129817445,-2.0787829614604463,-1.449898580121704,0.0
2019-07-02,1.0,-0.596124219573502,-1.5450417578853484,-1.4377685883402256,-2.0721641125435823,-1.4572285737452364,0.0
2019-07-03,1.0,-0.5945660989456609,-1.5505271695052716,-1.4343065693430657,-2.070397404703974,-1.4605028386050283,0.0
2019-07-05,1.0,-0.5935703295813426,-1.556239371609037,-1.4238399870434852,-2.063567900234837,-1.460604097497773,0.0
2019-07-08,1.0,-0.5946558704453442,-1.5537651821862348,-1.4258299595141701,-2.063643724696356,-1.4592712550607287,0.0
2019-07-09,1.0,-0.5962642516374221,-1.546049971698876,-1.425891485404706,-2.0601601035012536,-1.457669604592868,0.0
2019-07-10,1.0,-0.5950513463248969,-1.5513058947198188,-1.427266111425568,-2.0572491307511926,-1.4551629336136493,0.0
2019-07-11,1.0,-0.6034650259067357,-1.5463892487046633,-1.4374190414507773,-2.057561528497409,-1.4510200777202071,0.0
2019-07-12,1.0,-0.6272433306386419,-1.5374292643492318,-1.4338722716248988,-2.0529506871463217,-1.4325788197251415,0.0
2019-07-15,1.0,-0.6350936692506459,-1.533672480620155,-1.4334625322997416,-2.046350129198966,-1.4263565891472867,0.0
2019-07-16,1.0,-0.6146057561986765,-1.5151080283823644,-1.375906880331659,-2.0175396635573626,-1.449414015785697,0.0
2019-07-17,1.0,-0.6144338118022328,-1.5212121212121212,-1.3730462519936202,-2.015071770334928,-1.4507177033492822,0.0
2019-07-18,1.0,-0.6129905277401895,-1.520019103717265,-1.3745920560375708,-2.012815410331927,-1.439385497094643,0.0
2019-07-19,1.0,-0.617480678830372,-1.5213130427854353,-1.3823599713170263,-2.0066926938092577,-1.4395665684009242,0.0
2019-07-22,1.0,-0.6149758070912985,-1.4884587927341955,-1.3628936305227257,-2.0023003093519476,-1.463393352899183,0.0
2019-07-23,1.0,-0.6169808332013305,-1.4916046253762076,-1.3643275780136226,-1.9958023126881037,-1.4513701884999206,0.0
2019-07-24,1.0,-0.6246644560240012,-1.4881572714353386,-1.37249328912048,-1.978130427917259,-1.431785883467551,0.0
2019-07-25,1.0,-0.6448113207547169,-1.4450471698113208,-1.3827044025157234,-1.9893867924528301,-1.399685534591195,0.0
2019-07-26,1.0,-0.6411242835832612,-1.430085577451519,-1.3861976917641514,-1.9931695061631465,-1.400643793671979,0.0
2019-07-29,1.0,-0.6381811054488437,-1.4054880439043513,-1.3834574676597413,-1.996001568012544,-1.4168561348490787,0.0
2019-07-30,1.0,-0.6431987455899647,-1.4077616620932967,-1.3818110544884359,-1.9925519404155232,-1.4146609172873383,0.0
2019-07-31,1.0,-0.6326322398367603,-1.4380787945377491,-1.3809449066080677,-1.9868937372469,-1.4094333699576205,0.0
2019-08-01,1.0,-0.6480342545737641,-1.4383028415725962,-1.346983261969638,-1.963876994939665,-1.3878551965745427,0.0
2019-08-02,1.0,-0.6357636462458266,-1.4182778166006678,-1.3725444522090227,-1.9516266790899919,-1.3862877552605017,0.0
2019-08-05,1.0,-0.6298565335401318,-1.4148894920511825,-1.3660333462582395,-1.9569600620395502,-1.3871267933307483,0.0
2019-08-06,1.0,-0.5879354936862924,-1.4003499163243573,-1.3514376996805113,-1.9009584664536743,-1.3661189715502815,0.0
