Date,ESS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.0535387627856646,-0.4242650658284596,-0.0,-0.6480818282534202,-0.45057068507974135,0.0
2018-11-14,1.0,-0.05417868920032976,-0.4237427864798021,-0.0,-0.6481090272052762,-0.450252473206925,0.0
2018-11-15,1.0,-0.05329387545033453,-0.4233659289758106,-0.0,-0.6489449305198147,-0.44770972722593927,0.0
2018-11-16,1.0,-0.048877112648882254,-0.41522393435032023,-0.0,-0.6507087181334088,-0.4576698479664549,0.0
2018-11-19,1.0,-0.04451736254650682,-0.42031831335262504,-0.0,-0.6570897064902852,-0.461786895411327,0.0
2018-11-20,1.0,-0.0031895465185070864,-0.41402371582169406,-0.0,-0.6677212747897214,-0.48728039714998583,0.0
2018-11-21,1.0,-0.008721819851066,-0.4087524227277364,-0.0,-0.668876874426196,-0.463914107926145,0.0
2018-11-23,1.0,-0.009679062659195109,-0.4010188487009679,-0.0,-0.6718288334182374,-0.46459500764136524,0.0
2018-11-26,1.0,-0.00975796178343949,-0.4006369426751592,-0.0,-0.6723312101910828,-0.4650445859872611,0.0
2018-11-27,1.0,-0.0017244877257050113,-0.40370764861026576,-0.0,-0.6694309190505173,-0.46114830594441064,0.0
2018-11-28,1.0,-0.003323692089105394,-0.39904602425534075,-0.0,-0.6718932359060232,-0.46288120972243363,0.0
2018-11-29,1.0,-0.0,-0.38604020781567655,-0.0,-0.6619983434982305,-0.46181261451195943,0.0
2018-11-30,1.0,-0.0,-0.3858759756066956,-0.0,-0.662182849398951,-0.46154039199939767,0.0
2018-12-03,1.0,-0.0,-0.3862397991211551,-0.0,-0.6626993094789705,-0.4620715630885122,0.0
2018-12-04,1.0,-0.0,-0.38735445098284715,-0.0,-0.6576186302741956,-0.45909603105045704,0.0
2018-12-06,1.0,-0.0,-0.3416959235420324,-0.0,-0.6583772186463819,-0.4379998049541642,0.0
2018-12-07,1.0,-0.0,-0.3482613923584697,-0.0,-0.6690633358690584,-0.43660278275379744,0.0
2018-12-10,1.0,-0.0,-0.34414086217364903,-0.0,-0.6636308439587127,-0.4209107468123861,0.0
2018-12-11,1.0,-0.0,-0.34468684709197805,-0.0,-0.6619940722025169,-0.4227442787036587,0.0
2018-12-12,1.0,-0.0,-0.3447848587186278,-0.0,-0.66238246798999,-0.42241065137636963,0.0
2018-12-13,1.0,-0.0,-0.3419170592399131,-0.0,-0.6760965608142743,-0.42285630598745394,0.0
2018-12-14,1.0,-0.0,-0.3279878749358301,-0.0,-0.6905664067274551,-0.4260151074388247,0.0
2018-12-17,1.0,-0.0,-0.32394263312961113,-0.0,-0.6755947308188658,-0.4353892230149261,0.0
2018-12-18,1.0,-0.0,-0.3251463414634147,-0.0,-0.6784146341463415,-0.4354878048780488,0.0
2018-12-19,1.0,-0.0,-0.32695975353318013,-0.0,-0.6802777641938481,-0.43786982248520706,0.0
2018-12-20,1.0,-0.0,-0.3200087640285318,-0.0,-0.6802833702558609,-0.4341602356549894,0.0
2018-12-21,1.0,-0.0,-0.3187156452042521,-0.0,-0.6825435261641282,-0.4202242293629077,0.0
2018-12-24,1.0,-0.0,-0.3070940088614911,-0.0,-0.6773502215372761,-0.4235937198998267,0.0
2018-12-26,1.0,-0.0,-0.30830674816745,-0.0,-0.6936901833767625,-0.43328543944670384,0.0
2018-12-27,1.0,-0.0,-0.2816864915793193,-0.0,-0.6410552349546579,-0.43269344011306093,0.0
2018-12-28,1.0,-0.0,-0.2826915835059311,-0.0,-0.6399689324044436,-0.43094520805874603,0.0
2018-12-31,1.0,-0.0,-0.2830814856658664,-0.0,-0.6397636868615544,-0.43087134585510517,0.0
2019-01-02,1.0,-0.0,-0.28224422131822136,-0.0,-0.6381357725680157,-0.43106732193665204,0.0
2019-01-03,1.0,-0.0,-0.2913987712530362,-0.0,-0.6777873029480402,-0.41210649140353384,0.0
2019-01-04,1.0,-0.0,-0.2951658767772512,-0.0,-0.6584360189573459,-0.41604265402843604,0.0
2019-01-07,1.0,-0.0,-0.2721516040415328,-0.0,-0.6548167807421894,-0.40110350607626766,0.0
2019-01-08,1.0,-0.0,-0.26499837353036854,-0.0,-0.6590687299595707,-0.3994609414935638,0.0
2019-01-09,1.0,-0.0,-0.27314080432956983,-0.0,-0.661565736680041,-0.3980358309228329,0.0
2019-01-10,1.0,-0.0,-0.27115245622624795,-0.0,-0.6633093189713459,-0.3970296798862232,0.0
2019-01-11,1.0,-0.0,-0.2604682680624357,-0.0,-0.6674689223291896,-0.40872978783063835,0.0
2019-01-14,1.0,-0.0,-0.26207557310775126,-0.0,-0.6656228822470965,-0.40913233472764243,0.0
2019-01-15,1.0,-0.0,-0.2597973842446363,-0.0,-0.6642100091247279,-0.4156898528345148,0.0
2019-01-16,1.0,-0.0,-0.26260724000836994,-0.0,-0.6492525167980284,-0.41310362465415823,0.0
2019-01-17,1.0,-0.0,-0.27076146597828354,-0.0,-0.6412150116917092,-0.4032366355659482,0.0
2019-01-18,1.0,-0.0,-0.27129271362640434,-0.0,-0.6401566360542632,-0.41942100601370563,0.0
2019-01-22,1.0,-0.0,-0.18162921218560177,-0.0,-0.7833106219830474,-0.3446890084763379,0.0
2019-01-23,1.0,-0.0,-0.15591509848853088,-0.0,-0.796495613730528,-0.3622433627294401,0.0
2019-01-24,1.0,-0.0,-0.15686773760474051,-0.0,-0.7948011666126568,-0.36303874820610155,0.0
2019-01-25,1.0,-0.0,-0.06330743306496911,-0.0,-0.9450945515821008,-0.3319837109155589,0.0
2019-01-28,1.0,-0.0,-0.06604858746664212,-0.0,-0.9134995859022729,-0.32097174933284256,0.0
2019-01-29,1.0,-0.0,-0.05630417196348088,-0.0,-0.9121460765052584,-0.34288686004853813,0.0
2019-01-30,1.0,-0.0,-0.05420599666851749,-0.0,-0.9109291134554877,-0.34841754580788453,0.0
2019-01-31,1.0,-0.0,-0.06772035071527457,-0.0,-0.8782187355791417,-0.3613982464236271,0.0
2019-02-01,1.0,-0.0,-0.06587212111451118,-0.0,-0.8704645330511009,-0.3644939373720176,0.0
2019-02-04,1.0,-0.0,-0.06745374206020435,-0.0,-0.8733314922213016,-0.36060480530240263,0.0
2019-02-05,1.0,-0.0,-0.07338099726430493,-0.0,-0.876663831352445,-0.34885859445044715,0.0
2019-02-06,1.0,-0.0,-0.0851161089778753,-0.0,-0.867868897421832,-0.332601938197111,0.0
2019-02-07,1.0,-0.0,-0.08802285714285715,-0.0,-0.8714057142857143,-0.32628571428571423,0.0
2019-02-08,1.0,-0.0,-0.09636935131195336,-0.0,-0.878849307580175,-0.30247813411078717,0.0
2019-02-11,1.0,-0.0,-0.08617463143000594,-0.0,-0.8826053220137842,-0.31336437080651786,0.0
2019-02-12,1.0,-0.0,-0.08383927962343952,-0.0,-0.8741160151897582,-0.3159606157764286,0.0
2019-02-13,1.0,-0.0,-0.10131848147306205,-0.0,-0.8664241873152989,-0.3055012502841555,0.0
2019-02-14,1.0,-0.0,-0.08173778264040847,-0.0,-0.8799462071480671,-0.31767414296134205,0.0
2019-02-15,1.0,-0.0,-0.10294385709077652,-0.0,-0.8683467006926723,-0.3072366022602989,0.0
2019-02-19,1.0,-0.0,-0.09614073366971226,-0.0,-0.8721305513886995,-0.30455929814991595,0.0
2019-02-20,1.0,-0.0,-0.08186366620633447,-0.0,-0.8773629757080438,-0.3047021801634556,0.0
2019-02-21,1.0,-0.0,-0.06993831640058054,-0.0,-0.8844112844702468,-0.3134524673439768,0.0
2019-02-22,1.0,-0.0,-0.07559880239520958,-0.0,-0.8857058610052623,-0.3068862275449102,0.0
2019-02-25,1.0,-0.0,-0.07379528346940167,-0.0,-0.8906374366088281,-0.3096900370682009,0.0
2019-02-26,1.0,-0.0,-0.07531799667781645,-0.0,-0.8940997110155414,-0.30605046988417867,0.0
2019-02-27,1.0,-0.0,-0.07361376673040153,-0.0,-0.8972958208139853,-0.3053355185286352,0.0
2019-02-28,1.0,-0.0,-0.07299186954838417,-0.0,-0.8952151039650186,-0.3092304538932793,0.0
2019-03-01,1.0,-0.0,-0.07804046374175949,-0.0,-0.8896794726074108,-0.3055239827233462,0.0
2019-03-04,1.0,-0.0,-0.07022165697674419,-0.0,-0.8912609011627908,-0.3095703125,0.0
2019-03-05,1.0,-0.0,-0.06135095113338649,-0.0,-0.9074609864449255,-0.30935186239890644,0.0
2019-03-06,1.0,-0.0,-0.05769974300075053,-0.0,-0.9071846073369874,-0.3094452910004776,0.0
2019-03-07,1.0,-0.0,-0.05265901981230449,-0.0,-0.9158770458357891,-0.29834066282812716,0.0
2019-03-08,1.0,-0.0,-0.03907390510948905,-0.0,-0.9510948905109489,-0.2908302919708029,0.0
2019-03-11,1.0,-0.0,-0.0415758937785218,-0.0,-0.9476230880363243,-0.3040337560483409,0.0
2019-03-12,1.0,-0.0,-0.02031090959563246,-0.0,-0.9614601647080596,-0.331567502544647,0.0
2019-03-13,1.0,-0.0,-0.03293740266381535,-0.0,-0.9616001487645569,-0.3299086492643128,0.0
2019-03-14,1.0,-0.0,-0.022408578498762717,-0.0,-0.9595362478232976,-0.3093208688479516,0.0
2019-03-15,1.0,-0.0,-0.01574567855829349,-0.0,-0.9648997793306362,-0.3179937477013608,0.0
2019-03-18,1.0,-0.0,-0.027115896723399327,-0.0,-0.9665856200069468,-0.3218941762185944,0.0
2019-03-19,1.0,-0.0,-0.024145383560688804,-0.0,-0.9740884478631683,-0.32567218981664375,0.0
2019-03-20,1.0,-0.0,-0.027144054381227304,-0.0,-0.973740571747835,-0.32707887140329645,0.0
2019-03-21,1.0,-0.0,-0.028993600930773706,-0.0,-0.9839208842350203,-0.3140197789412449,0.0
2019-03-22,1.0,-0.0,-0.025711403570506955,-0.0,-1.0025336054613274,-0.3176859736786544,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-1.0211672210462654,-0.30490102579609685,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-1.0188118580219472,-0.32099487587449405,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.0208025862674819,-0.3218544287487994,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.0142552343438607,-0.33035567747532296,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.0106741573033706,-0.3301498127340824,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.0131153684013303,-0.32891470326478994,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-1.025898877715299,-0.30733334888821484,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-1.0347614820352287,-0.30135962248282955,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-1.043839055345064,-0.28060714534762093,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-1.0510287298739427,-0.2790502598038074,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-1.047162567765653,-0.2795551315758859,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.0688311082065167,-0.26519465969564,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.0676334133774743,-0.26374932972746135,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.0758640001866846,-0.25769491050801574,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.0701497054783358,-0.258084794300482,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.067542388671511,-0.26150549655300914,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.065585610773281,-0.26427622841965476,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.133782437497035,-0.23824659613833674,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.1410917559827942,-0.23539057487107584,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.1447358999451034,-0.2420459698785116,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.1422111634806325,-0.2503050458166854,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.1384972037665504,-0.25146981501840254,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.1455841546263514,-0.2465314323988135,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.1475731876766806,-0.24807148675195248,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.1509669070954447,-0.2453571685317869,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.1592503604036521,-0.24341662662181643,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.1172148105871442,-0.2608261396875223,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.09128591392501,-0.27729221440583623,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.0861180696696129,-0.2771659498038474,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.0794687927536915,-0.27935556918431853,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.078982660047526,-0.27379243818083426,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.0530831981568987,-0.2978113172061969,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.0440166029594542,-0.30103416738972405,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.0413702733058778,-0.2985773118682141,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.0449912126537786,-0.2983011130638547,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.0335884945488285,-0.28603572257016935,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.0275336983024337,-0.2727147260431522,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.0258590966555567,-0.27272727272727276,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.0180395766221813,-0.2829268292682927,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.0163577131320547,-0.2778746443975406,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.0146751966247047,-0.27832427598541654,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.0158668286978654,-0.27700456285969777,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.0208557496394313,-0.26846912845401893,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.0211925369385007,-0.26246317568339084,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.018005476951164,-0.26405750798722044,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.0214316623772974,-0.256109504179288,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.0155008938471635,-0.24740331741757368,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.0112415462215285,-0.25063898124901046,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.0522606232294618,-0.21402832861189802,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.0654408767718853,-0.19897196684932747,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.0895040265595908,-0.1537046591444402,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.120207721833371,-0.13761571460826372,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.1140166655375652,-0.14418625657701603,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.1062294194596058,-0.14917226758085617,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.1204233474298377,-0.14104796580655374,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.1191403596177365,-0.1454776031523167,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.1168951841359773,-0.14941643059490087,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.1099823919815794,-0.1474332926994447,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.1021258388506057,-0.1498446155924875,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.1006050246283259,-0.14855716245698478,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.1084139851346193,-0.13711180472907733,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.1077949201643873,-0.13793258326034719,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.1031323678006062,-0.14229257887055125,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.0953817747855261,-0.156312625250501,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.09368594147726,-0.15889892550627352,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.0843411552346571,-0.17197653429602888,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.1169391462306992,-0.1537465940054496,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.1138191125506807,-0.15123785363201883,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.1066181456534516,-0.15367750101713304,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.1028104678112554,-0.14736392070385457,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.11141671927135,-0.14306970872035352,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0015555956353142753,-1.1109658219857517,-0.14196501037063755,0.0
2019-07-08,1.0,-0.0,-0.0,-0.005640195946249606,-1.106871601276347,-0.1345782212035414,0.0
2019-07-09,1.0,-0.0,-0.0,-0.005148844320532422,-1.107788470186168,-0.13544383487723716,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0014169084407259969,-1.1156692081056159,-0.13197490047905,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.1166456777907707,-0.1321624538994333,0.0
2019-07-12,1.0,-0.0,-0.0,-0.001507718619199784,-1.1219901885773436,-0.1268283901165669,0.0
2019-07-15,1.0,-0.0,-0.0,-0.012857464535014636,-1.1238234631839676,-0.11506417473541995,0.0
2019-07-16,1.0,-0.0,-0.0,-0.02530562622419344,-1.1189409460341762,-0.10714366121079767,0.0
2019-07-17,1.0,-0.0,-0.0,-0.02915412905382815,-1.0992087373230803,-0.100546082692522,0.0
2019-07-18,1.0,-0.0,-0.0,-0.028368478478701373,-1.1020285466164912,-0.09632813021888709,0.0
2019-07-19,1.0,-0.0,-0.0,-0.04683583271032147,-1.0641189146400456,-0.08791063811073487,0.0
2019-07-22,1.0,-0.0,-0.0,-0.07033072445442455,-1.0610216050055594,-0.04876932132813011,0.0
2019-07-23,1.0,-0.0,-0.0,-0.06725075924752562,-1.0636456990539447,-0.05398850750507986,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0651180086182383,-1.0664085569919286,-0.05582168558741825,0.0
2019-07-25,1.0,-0.0,-0.0,-0.07303749809571482,-1.063265794685412,-0.04002263378963634,0.0
2019-07-26,1.0,-0.0,-0.0,-0.07473045527958444,-1.0718276659828017,-0.03599022218342137,0.0
2019-07-29,1.0,-0.0,-0.0,-0.07847852224286807,-1.0727729806536233,-0.034801617663132584,0.0
2019-07-30,1.0,-0.0,-0.0,-0.08111483599553013,-1.0678148075111198,-0.04215692718946515,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0814728716171762,-1.0675906838019211,-0.04399315759463135,0.0
2019-08-01,1.0,-0.0,-0.0,-0.09631318223664022,-1.0517513480338432,-0.04386041821928017,0.0
2019-08-02,1.0,-0.0,-0.0,-0.10860660226501062,-1.0514117982081443,-0.030536023307265993,0.0
2019-08-05,1.0,-0.0,-0.0,-0.1070702655447492,-1.0548573926346847,-0.023625833242268603,0.0
2019-08-06,1.0,-0.0,-0.0,-0.11733800350262698,-1.0339535901926444,-0.03785026269702277,0.0
2019-08-07,1.0,-0.0,-0.0,-0.11666302208615789,-1.0307456811720972,-0.03936146949486114,0.0
2019-08-08,1.0,-0.0,-0.0,-0.11641334062329142,-1.0314270092946964,-0.0391470749043193,0.0
2019-08-09,1.0,-0.0,-0.0,-0.11275854561288919,-1.0232745482255607,-0.04119311996516438,0.0
2019-08-12,1.0,-0.0,-0.0,-0.11993386559923422,-1.0335022951247634,-0.02205930341331825,0.0
2019-08-13,1.0,-0.0,-0.0,-0.11550026146069375,-1.0444265295450585,-0.018912323514031725,0.0
2019-08-14,1.0,-0.0,-0.0,-0.11537294015611449,-1.0394405897658283,-0.01342150910667823,0.0
2019-08-15,1.0,-0.0,-0.0,-0.1262271487186097,-1.0209877338832678,-0.0009666817039376168,0.0
2019-08-16,1.0,-0.0,-0.0,-0.1294781260764726,-1.0234671029968998,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.12912713065132456,-1.01760336610708,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.13458780211076146,-1.0061438999850147,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.14955070603337614,-0.9899443731279418,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.14707643611788357,-0.9915736344582745,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.14638217732788322,-0.9937081344832752,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.143634431455898,-0.9817640807651435,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.14386240911603382,-0.982078319656448,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.1442130071979107,-0.9790644839374059,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.14571701517885574,-0.9771998726249866,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.1477554130420979,-0.968781086629839,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.15372562305460857,-0.9637072013890359,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.15919144883056408,-0.9574346491692244,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.15282209496439364,-0.9603152800963591,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.15837677000021103,-0.951885538227784,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.15792361257649296,-0.9522262080607723,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.17971608371140055,-0.9109782358721331,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.19568402545210983,-0.8973961821835231,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.19931120851596745,-0.8879357127948236,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.1989711977008143,-0.8836453755961431,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.1982572614107884,-0.8764315352697095,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.1986518718241211,-0.8753914756818417,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.2054376272172143,-0.8715781165621236,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.20767250685045255,-0.8682222037698248,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.21387451420495876,-0.8643722592846603,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.21591216849648964,-0.8673777629632716,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.23661270236612703,-0.8389373183893731,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.2341774775148174,-0.838189580138434,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.25568563276267203,-0.8423548170527023,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.26446004680708796,-0.8251420929455032,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.29717060103800436,-0.7955801104972375,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.3095198259996654,-0.7818303496737494,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.3200159389287362,-0.7772115263621492,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.31646995036910375,-0.7688618259165033,-0.0,0.0
