Date,IWF,IWM,MTUM,SPY,UNVR,VLUE,VXX
2018-11-06,-0.2515777300512143,-0.7545349413513961,-0.0,-0.641599207004791,1.0,-0.6564348257062614,0.0
2018-11-07,-0.28915157292659677,-0.9288083889418494,-0.0,-0.7962631077216398,1.0,-0.7989323164918971,0.0
2018-11-08,-0.27598756539540525,-0.926643414967018,-0.0,-0.7895973917658654,1.0,-0.798809614072333,0.0
2018-11-09,-0.27620455665491483,-0.926456651124,-0.0,-0.7895674589635694,1.0,-0.7986656052162705,0.0
2018-11-12,-0.27585685674337757,-0.9053773192759703,-0.0,-0.8009295998186148,1.0,-0.7966972754411821,0.0
2018-11-13,-0.2495315895975418,-0.9011466686652178,-0.0,-0.8029678483099753,1.0,-0.793599640260811,0.0
2018-11-14,-0.24970023980815348,-0.9009292565947241,-0.0,-0.8029076738609112,1.0,-0.7934652278177458,0.0
2018-11-15,-0.25190060138431863,-0.9195884867052461,-0.0,-0.8281705056923483,1.0,-0.7826695412080639,0.0
2018-11-16,-0.24763270079601618,-0.9090051684460709,-0.0,-0.8269513713358736,1.0,-0.7889991323046743,0.0
2018-11-19,-0.24843455299886835,-0.9086005281026028,-0.0,-0.8263674085250848,1.0,-0.7887589588834403,0.0
2018-11-20,-0.2202048242487902,-0.9020144802490904,-0.0,-0.828225231646472,1.0,-0.8009153318077804,0.0
2018-11-21,-0.22201957792086946,-0.8954851676778203,-0.0,-0.8242825771392414,1.0,-0.7802136449919975,0.0
2018-11-23,-0.2227345405867698,-0.8894879708474325,-0.0,-0.8259026512475365,1.0,-0.7802773956048042,0.0
2018-11-26,-0.22211484854116334,-0.8921018398067274,-0.0,-0.8241219104255715,1.0,-0.77844266864895,0.0
2018-11-27,-0.21298316996486039,-0.8942481967819494,-0.0,-0.8187534677270205,1.0,-0.77292398742371,0.0
2018-11-28,-0.20849636668529906,-0.9276690888764674,-0.0,-0.8164337618781443,1.0,-0.7738773989193218,0.0
2018-11-29,-0.17129151291512915,-0.9161992619926199,-0.0,-0.8177121771217711,1.0,-0.7848339483394833,0.0
2018-11-30,-0.1714327884579905,-0.9168296372827571,-0.0,-0.8192317626655844,1.0,-0.7824065532637173,0.0
2018-12-03,-0.1698008849557522,-0.9169616519174042,-0.0,-0.8188053097345133,1.0,-0.7817846607669616,0.0
2018-12-04,-0.15739649329600705,-0.9266980993074997,-0.0,-0.8168925887726536,1.0,-0.7825622513628997,0.0
2018-12-06,-0.14788707067074264,-0.8775040460348857,-0.0,-0.8128034526164358,1.0,-0.7582808847329616,0.0
2018-12-07,-0.13989543897602308,-0.8815936542275105,-0.0,-0.8171263746169101,1.0,-0.766901027582477,0.0
2018-12-10,-0.11244420639171575,-0.8868416354222459,-0.0,-0.8193179789323334,1.0,-0.752187109444742,0.0
2018-12-11,-0.08733561520446766,-0.905854800936768,-0.0,-0.8234552332912988,1.0,-0.786308773194019,0.0
2018-12-12,-0.08673873873873873,-0.9061981981981982,-0.0,-0.8232432432432432,1.0,-0.7874234234234234,0.0
2018-12-13,-0.08823954867640678,-0.9128453638073195,-0.0,-0.823086937653696,1.0,-0.792166931867496,0.0
2018-12-14,-0.0942291003760486,-0.8968035869250796,-0.0,-0.8325137402371999,1.0,-0.7923416256870119,0.0
2018-12-17,-0.08431867339581832,-0.895998558038933,-0.0,-0.8256669069935112,1.0,-0.7988824801730354,0.0
2018-12-18,-0.0777051300474206,-0.8920462710159506,-0.0,-0.8239330363557983,1.0,-0.7987857450783158,0.0
2018-12-19,-0.0800790371834022,-0.8913957248068979,-0.0,-0.822813005209269,1.0,-0.7983114783545896,0.0
2018-12-20,-0.0786444555658826,-0.8776363766354472,-0.0,-0.8264102380782155,1.0,-0.7920926574676486,0.0
2018-12-21,-0.07316899654963896,-0.878632661046491,-0.0,-0.8294739088677836,1.0,-0.7758332444065024,0.0
2018-12-24,-0.060290839613629126,-0.8664685277571383,-0.0,-0.8261331068888653,1.0,-0.7853023387467715,0.0
2018-12-26,-0.05957267656036206,-0.8723993965547486,-0.0,-0.8043363856436164,1.0,-0.772059081500193,0.0
2018-12-27,-0.03907661881542606,-0.8436935247382958,-0.0,-0.7566747365908549,1.0,-0.7703822416203499,0.0
2018-12-28,-0.03652843561522472,-0.8461512249974444,-0.0,-0.7561249872218625,1.0,-0.7686986744812077,0.0
2018-12-31,-0.035549950577729306,-0.8484610927434474,-0.0,-0.7560925730256656,1.0,-0.7683629298885443,0.0
2019-01-02,-0.03361258684102983,-0.8480452254461245,-0.0,-0.7548699087317804,1.0,-0.7690028606456886,0.0
2019-01-03,-0.03849426500119125,-0.846022939995235,-0.0,-0.7577686259827779,1.0,-0.7613083285116231,0.0
2019-01-04,-0.009009314140558848,-0.8566977138018628,-0.0,-0.7499745977984758,1.0,-0.7712447078746825,0.0
2019-01-07,-0.0009036144578313253,-0.8410642570281124,-0.0,-0.7451472556894243,1.0,-0.7596050870147255,0.0
2019-01-08,-0.0,-0.8463730222579781,-0.0,-0.7439997318315903,1.0,-0.761698846875838,0.0
2019-01-09,-0.000435905173859102,-0.8473661268148744,-0.0,-0.7440901317774872,1.0,-0.7612245582268719,0.0
2019-01-10,-0.0,-0.8487552841709722,-0.0,-0.7439441723142991,1.0,-0.7622290813930082,0.0
2019-01-11,-0.0013773179252889007,-0.8341843590432679,-0.0,-0.7483203439935502,1.0,-0.7753963988175222,0.0
2019-01-14,-0.012505462735738057,-0.8347060207752042,-0.0,-0.7502605304736611,1.0,-0.7642115171277776,0.0
2019-01-15,-0.008559681876390106,-0.8276268787490733,-0.0,-0.7546336860551324,1.0,-0.7791332479611781,0.0
2019-01-16,-0.0,-0.8245300815199083,-0.0,-0.7476251431651283,1.0,-0.7964360304520649,0.0
2019-01-17,-0.0,-0.8227686089592455,-0.0,-0.7481306837318963,1.0,-0.7972044459413945,0.0
2019-01-18,-0.007215591071548992,-0.819273046058399,-0.0,-0.7468136759053206,1.0,-0.7984692157259423,0.0
2019-01-22,-0.0,-0.8428321738236403,-0.0,-0.7726447102368142,1.0,-0.8116796326124953,0.0
2019-01-23,-0.0,-0.8257453597282739,-0.0,-0.7792911791951145,1.0,-0.8258482862730299,0.0
2019-01-24,-0.0,-0.8345005779560754,-0.0,-0.7404977221731148,1.0,-0.8247433195077174,0.0
2019-01-25,-0.0,-0.8030643655103241,-0.0,-0.7828658388959984,1.0,-0.8727561996333829,0.0
2019-01-28,-0.0,-0.8003726193762075,-0.0,-0.7800855644493514,1.0,-0.8697212255037263,0.0
2019-01-29,-0.0,-0.7827364491150443,-0.0,-0.7866426991150444,1.0,-0.8874792588495576,0.0
2019-01-30,-0.0,-0.7804073781472195,-0.0,-0.7802012846494694,1.0,-0.8742486174561194,0.0
2019-01-31,-0.0,-0.7994165093530119,-0.0,-0.7380126995023167,1.0,-0.8948687146044277,0.0
2019-02-01,-0.0,-0.7968294273067289,-0.0,-0.7497169131523864,1.0,-0.8848093881892735,0.0
2019-02-04,-0.0,-0.7982341624295726,-0.0,-0.7453620997663872,1.0,-0.8919197471485503,0.0
2019-02-05,-0.0,-0.7969372338964428,-0.0,-0.7357849196538937,1.0,-0.9008721329487708,0.0
2019-02-06,-0.0,-0.782266922971303,-0.0,-0.741521351091583,1.0,-0.9088631058629685,0.0
2019-02-07,-0.0,-0.7803420564599217,-0.0,-0.7372415687890652,1.0,-0.9166838381756989,0.0
2019-02-08,-0.0,-0.7698858738751163,-0.0,-0.7444057511291935,1.0,-0.9336620349619004,0.0
2019-02-11,-0.0,-0.7647201189364865,-0.0,-0.7586349963696712,1.0,-0.9340663140061544,0.0
2019-02-12,-0.0,-0.8202836330365627,-0.0,-0.7601435760284337,1.0,-0.9385930956821622,0.0
2019-02-13,-0.0,-0.856194382647386,-0.0,-0.7208356507230256,1.0,-0.8990545050055617,0.0
2019-02-14,-0.0,-0.7994166869205931,-0.0,-0.7583070032290546,1.0,-0.914377972987049,0.0
2019-02-15,-0.0,-0.8025977634229354,-0.0,-0.7572063624366188,1.0,-0.9131763561853165,0.0
2019-02-19,-0.0,-0.7851713006352181,-0.0,-0.7744801971606096,1.0,-0.9115207053351383,0.0
2019-02-20,-0.0,-0.7928687983890567,-0.0,-0.7695031767524216,1.0,-0.9094538763323265,0.0
2019-02-21,-0.0,-0.8071398834304746,-0.0,-0.7646405772966972,1.0,-0.8975506522342492,0.0
2019-02-22,-0.0,-0.8161675610178293,-0.0,-0.7500778951012637,1.0,-0.8957590444867579,0.0
2019-02-25,-0.0,-0.8093765204698687,-0.0,-0.7614513102106067,1.0,-0.9045318690484465,0.0
2019-02-26,-0.0,-0.8138388362323369,-0.0,-0.7560323577405131,1.0,-0.9019546575009548,0.0
2019-02-27,-0.0,-0.8106476018602069,-0.0,-0.7686888318178663,1.0,-0.8911987228430625,0.0
2019-02-28,-0.0,-0.8107517179149025,-0.0,-0.7689317692788228,1.0,-0.8908169639758451,0.0
2019-03-01,-0.0,-0.8065222681917741,-0.0,-0.765914542989257,1.0,-0.9042519904043389,0.0
2019-03-04,-0.0,-0.8357756798647316,-0.0,-0.7881499225024657,1.0,-0.8986543609976045,0.0
2019-03-05,-0.0,-0.8445472335883294,-0.0,-0.7938089307952321,1.0,-0.9197295854830101,0.0
2019-03-06,-0.0,-0.8409682364265089,-0.0,-0.8100245980535454,1.0,-0.9139424619443157,0.0
2019-03-07,-0.0,-0.8132341425215348,-0.0,-0.8395030967466363,1.0,-0.9067060582330746,0.0
2019-03-08,-0.0,-0.809739888523653,-0.0,-0.8510790338716592,1.0,-0.912140917536087,0.0
2019-03-11,-0.0,-0.8066166930949978,-0.0,-0.8557373504396713,1.0,-0.941509297967421,0.0
2019-03-12,-0.0,-0.7479138578143788,-0.0,-0.8860911707903655,1.0,-1.0099478919943154,0.0
2019-03-13,-0.0,-0.7596379360891234,-0.0,-0.8991131632952214,1.0,-1.0058633831720902,0.0
2019-03-14,-0.0,-0.7605964025350771,-0.0,-0.8976444297908195,1.0,-1.0051287687291643,0.0
2019-03-15,-0.0,-0.7538659320477503,-0.0,-0.9021487603305786,1.0,-1.0170798898071625,0.0
2019-03-18,-0.0,-0.7713587379180091,-0.0,-0.9073065955634559,1.0,-1.0246268933081508,0.0
2019-03-19,-0.0,-0.7724132808437941,-0.0,-0.9053331352596004,1.0,-1.0361732154794623,0.0
2019-03-20,-0.0,-0.7968504526071668,-0.0,-0.9064113114386174,1.0,-1.0372933343308146,0.0
2019-03-21,-0.0,-0.7935228714275055,-0.0,-0.9173196030147004,1.0,-1.0202223714648162,0.0
2019-03-22,-0.0,-0.7898151273109085,-0.0,-0.9481006487418907,1.0,-1.0120373495331307,0.0
2019-03-25,-0.0,-0.7509030648344692,-0.0,-0.9640263657691878,1.0,-1.0090492682381855,0.0
2019-03-26,-0.0,-0.7515511699185169,-0.0,-0.9647155565522912,1.0,-1.021492113328848,0.0
2019-03-27,-0.0,-0.7421837062492996,-0.0,-0.9731425796570915,1.0,-1.020021665234769,0.0
2019-03-28,-0.0,-0.7396148812862218,-0.0,-0.9709852308842772,1.0,-1.028453916619929,0.0
2019-03-29,-0.0,-0.7590225563909774,-0.0,-0.9766541353383459,1.0,-1.0236842105263158,0.0
2019-04-01,-0.0,-0.7540631245522079,-0.0,-0.979637241223274,1.0,-1.0372185979863495,0.0
2019-04-02,-0.0,-0.774250573588596,-0.0,-1.0063941023808627,1.0,-0.980592018655734,0.0
2019-04-03,-0.0,-0.770924117205109,-0.0,-1.01656649135988,1.0,-0.9690458302028551,0.0
2019-04-04,-0.0,-0.7676141063237837,-0.0,-1.018159260094744,1.0,-0.97390781261749,0.0
2019-04-05,-0.0,-0.7599382623098931,-0.0,-1.0229257641921399,1.0,-0.9816669176328867,0.0
2019-04-08,-0.0,-0.758938652615732,-0.0,-1.023635679337599,1.0,-0.9810688746706813,0.0
2019-04-09,-0.0,-0.7613260084286575,-0.0,-1.0208458759783263,1.0,-0.9806592414208309,0.0
2019-04-10,-0.0,-0.7551143200962696,-0.0,-1.02463146811071,1.0,-0.9808212996389892,0.0
2019-04-11,-0.0,-0.7392858486661398,-0.0,-1.0519998494939233,1.0,-0.9713662189110885,0.0
2019-04-12,-0.0,-0.7401903615364358,-0.0,-1.0504495692411875,1.0,-0.97144576953463,0.0
2019-04-15,-0.0,-0.7395052897104778,-0.0,-1.053800685215165,1.0,-0.9716125145890592,0.0
2019-04-16,-0.0,-0.7487123576074288,-0.0,-1.0474829880822587,1.0,-0.9633068912365127,0.0
2019-04-17,-0.0,-0.7421539850982164,-0.0,-1.049296304658689,1.0,-0.9716264017460676,0.0
2019-04-18,-0.0,-0.7398487186241673,-0.0,-1.047604711549317,1.0,-0.9757648741203477,0.0
2019-04-22,-0.0,-0.7504063504063504,-0.0,-1.0516348516348517,1.0,-0.9779625779625779,0.0
2019-04-23,-0.0,-0.7481859410430839,-0.0,-1.0524943310657597,1.0,-0.9786092214663643,0.0
2019-04-24,-0.0,-0.7376844966214942,-0.0,-1.0522819070627762,1.0,-0.984900532256238,0.0
2019-04-25,-0.0,-0.7461911748109694,-0.0,-1.040176052364293,1.0,-0.9753978106308543,0.0
2019-04-26,-0.0,-0.7044291447295754,-0.0,-1.0134383859209897,1.0,-0.9638820367438605,0.0
2019-04-29,-0.0,-0.7012251204885765,-0.0,-1.0114418159743939,1.0,-0.9663735697730033,0.0
2019-04-30,-0.0,-0.7069257378376389,-0.0,-1.0094575697357768,1.0,-0.963568116582027,0.0
2019-05-01,-0.0,-0.7023156499650259,-0.0,-1.0227147222324486,1.0,-0.9564481095607996,0.0
2019-05-02,-0.0,-0.7005445981748601,-0.0,-1.0203120400353254,1.0,-0.9588607594936708,0.0
2019-05-03,-0.0,-0.6899407412860246,-0.0,-1.028635577312378,1.0,-0.962125952372189,0.0
2019-05-06,-0.0,-0.6743895263312739,-0.0,-1.0285745807590467,1.0,-0.9746248896734333,0.0
2019-05-07,-0.0,-0.6654138108924754,-0.0,-1.0348220207826664,1.0,-0.9846340924165377,0.0
2019-05-08,-0.0,-0.6686598921457133,-0.0,-1.0212040060163616,1.0,-0.9786492534575737,0.0
2019-05-09,-0.0,-0.6670580034486555,-0.0,-1.0288366291227942,1.0,-0.9728510107495324,0.0
2019-05-10,-0.0,-0.6729206677500369,-0.0,-1.0507829812379967,1.0,-0.9696040774117299,0.0
2019-05-13,-0.0,-0.6698650005578489,-0.0,-1.0745658075793074,1.0,-0.9745620885864108,0.0
2019-05-14,-0.0,-0.6365954616010052,-0.0,-1.082969916475719,1.0,-0.9761992756301279,0.0
2019-05-15,-0.0,-0.6464893735395572,-0.0,-1.0892771039649864,1.0,-0.9733318497088386,0.0
2019-05-16,-0.0,-0.6512630014858841,-0.0,-1.0847325408618127,1.0,-0.9787147102526003,0.0
2019-05-17,-0.0,-0.6476888178200885,-0.0,-1.084823918783236,1.0,-0.9861663753672232,0.0
2019-05-20,-0.0,-0.6411981121557843,-0.0,-1.087517187558066,1.0,-0.9875134713292951,0.0
2019-05-21,-0.0,-0.6492913853231431,-0.0,-1.075870000742005,1.0,-0.9849002003413222,0.0
2019-05-22,-0.0,-0.6454940080881535,-0.0,-1.0796200793974697,1.0,-0.9850851482209774,0.0
2019-05-23,-0.0,-0.6423433444568039,-0.0,-1.0942528735632184,1.0,-0.971227289581016,0.0
2019-05-24,-0.0,-0.6197094592096994,-0.0,-1.1002476619968211,1.0,-0.9764905925405686,0.0
2019-05-28,-0.0,-0.6102490209118452,-0.0,-1.1065912953521022,1.0,-0.9778319663045888,0.0
2019-05-29,-0.0,-0.6129555850671389,-0.0,-1.1068688210122473,1.0,-0.9691235059760956,0.0
2019-05-30,-0.0,-0.6140855457227139,-0.0,-1.107632743362832,1.0,-0.9655973451327433,0.0
2019-05-31,-0.0,-0.6148003392205302,-0.0,-1.10383097968364,1.0,-0.9685483573614543,0.0
2019-06-03,-0.0,-0.6127463621293056,-0.0,-1.1058390127095228,1.0,-0.9653343157119174,0.0
2019-06-04,-0.0,-0.6123970908553918,-0.0,-1.0836563665226862,1.0,-0.9957544209399344,0.0
2019-06-05,-0.0,-0.6218549127640037,-0.0,-1.0757759412304866,1.0,-0.9755004591368227,0.0
2019-06-06,-0.0,-0.6238114468225705,-0.0,-1.060942031645802,1.0,-0.9864532471823487,0.0
2019-06-07,-0.0,-0.6408750550579944,-0.0,-1.0488914990456615,1.0,-0.9807664072823373,0.0
2019-06-10,-0.0,-0.6456081204881087,-0.0,-1.03320019055297,1.0,-0.9856718824434753,0.0
2019-06-11,-0.0,-0.6479903005364098,-0.0,-1.0395694026012199,1.0,-0.9864795356014404,0.0
2019-06-12,-0.0,-0.6576841177766355,-0.0,-1.035538585799251,1.0,-0.9781188046112048,0.0
2019-06-13,-0.0,-0.671715315050364,-0.0,-1.031394750386001,1.0,-0.9730902139548563,0.0
2019-06-14,-0.0,-0.66906765646246,-0.0,-1.0422990702289514,1.0,-0.9636176546249677,0.0
2019-06-17,-0.0,-0.6728608152772677,-0.0,-1.027763496143959,1.0,-0.9717958134410578,0.0
2019-06-18,-0.0,-0.6782439668451552,-0.0,-1.0191813980781927,1.0,-0.9701459693391035,0.0
2019-06-19,-0.0,-0.6560500237686034,-0.0,-1.025926061359564,1.0,-0.9746955790397485,0.0
2019-06-20,-0.0,-0.663617402758974,-0.0,-1.0206374181272642,1.0,-0.9748252771780892,0.0
2019-06-21,-0.0,-0.6684456791928644,-0.0,-1.0093215382365843,1.0,-0.9777379733879221,0.0
2019-06-24,-0.0,-0.661198784372597,-0.0,-1.0075793636263775,1.0,-0.9927867892058144,0.0
2019-06-25,-0.0,-0.6547898051852937,-0.0,-1.0114984619891607,1.0,-0.9956423026219424,0.0
2019-06-26,-0.0,-0.6516051011433597,-0.0,-0.9872471416007035,1.0,-1.0257622398123716,0.0
2019-06-27,-0.0,-0.6466466099207513,-0.0,-0.9879659524508365,1.0,-1.0343043733489872,0.0
2019-06-28,-0.0,-0.6437085121208787,-0.0,-0.9899145487218981,1.0,-1.0337770931895698,0.0
2019-07-01,-0.0,-0.6418725713028813,-0.0,-0.9923748075372094,1.0,-1.0317105359630472,0.0
2019-07-02,-0.0,-0.6440603486157903,-0.0,-0.9851325618866266,1.0,-1.0327742785996779,0.0
2019-07-03,-0.0,-0.6538517921278312,-0.0,-0.9742358718756873,1.0,-1.0368320750568056,0.0
2019-07-05,-0.0,-0.6504285400336972,-0.0,-0.9720899567797232,1.0,-1.04021683393158,0.0
2019-07-08,-0.0,-0.6531023368251411,-0.0,-0.9673284008497547,1.0,-1.0423045930701047,0.0
2019-07-09,-0.0,-0.6565022750623808,-0.0,-0.9703141053867607,1.0,-1.0426757669161897,0.0
2019-07-10,-0.0,-0.6519249825668881,-0.0,-0.9739420853671964,1.0,-1.044261753587551,0.0
2019-07-11,-0.0,-0.6523989574538379,-0.0,-0.9747439521309791,1.0,-1.0437942806798575,0.0
2019-07-12,-0.0,-0.6582975443233124,-0.0,-0.9729471790918769,1.0,-1.0393862643614875,0.0
2019-07-15,-0.0,-0.6787970035252643,-0.0,-0.9678319623971798,1.0,-1.0255581668625147,0.0
2019-07-16,-0.0,-0.6763183970053948,-0.0,-0.9606591067562112,1.0,-1.032881940621674,0.0
2019-07-17,-0.0,-0.6745670678015849,-0.0,-0.9607425887877897,1.0,-1.0336072791312005,0.0
2019-07-18,-0.0,-0.681419113413932,-0.0,-0.9038932066781807,1.0,-1.0128454231433506,0.0
2019-07-19,-0.0,-0.6827064963109591,-0.0,-0.9093755623537881,1.0,-1.0069821846319957,0.0
2019-07-22,-0.0,-0.7126293257224403,-0.0,-0.8835176596503747,1.0,-0.9714948269711025,0.0
2019-07-23,-0.0,-0.716716609589041,-0.0,-0.8820276826484018,1.0,-0.9686073059360729,0.0
2019-07-24,-0.0,-0.7122185917920363,-0.0,-0.8904527665074863,1.0,-0.9878639905209867,0.0
2019-07-25,-0.0,-0.721726618705036,-0.0,-0.8806474820143885,1.0,-0.9947122302158272,0.0
2019-07-26,-0.0,-0.7038847162827468,-0.0,-0.8892442591727459,1.0,-1.000539044812592,0.0
2019-07-29,-0.0,-0.7058823529411765,-0.0,-0.8780566395760983,1.0,-0.9963481436396834,0.0
2019-07-30,-0.0,-0.7064276000286308,-0.0,-0.874490015031136,1.0,-0.997924271705676,0.0
2019-07-31,-0.0,-0.7183058250689198,-0.0,-0.8689986037019798,1.0,-0.992946904872722,0.0
2019-08-01,-0.0,-0.7321102885956443,-0.0,-0.8613167399778279,1.0,-0.9827271751957944,0.0
2019-08-02,-0.0,-0.7304606347159539,-0.0,-0.8566158034243141,1.0,-0.9948062182104735,0.0
2019-08-05,-0.0,-0.7291189111747851,-0.0,-0.8529369627507163,1.0,-0.9996060171919771,0.0
2019-08-06,-0.0,-0.728863796753705,-0.0,-0.8097741707833451,1.0,-0.989908256880734,0.0
2019-08-07,-0.0,-0.7346134734152054,-0.0,-0.7925392205579612,1.0,-1.022219067225101,0.0
2019-08-08,-0.0,-0.7334447090605338,-0.0,-0.7982796004691998,1.0,-1.0228557210393487,0.0
2019-08-09,-0.0,-0.7292964326160816,-0.0,-0.789602208380521,1.0,-1.0201727066817667,0.0
2019-08-12,-0.0,-0.7283758446244738,-0.0,-0.7911345385078007,1.0,-1.0181837478331626,0.0
2019-08-13,-0.0,-0.7188433632095603,-0.0,-0.8033504054630815,1.0,-1.0345354958031014,0.0
2019-08-14,-0.0,-0.729386742289968,-0.0,-0.7858560794044664,1.0,-1.0295994328252391,0.0
2019-08-15,-0.0,-0.7553853685830186,-0.0,-0.7740942789201287,1.0,-0.9675129388725697,0.0
2019-08-16,-0.0,-0.7586484031029422,-0.0,-0.7703892654972395,1.0,-0.9652666154168705,0.0
2019-08-19,-0.0,-0.7418939156479643,-0.0,-0.7845226900706996,1.0,-0.9563264026747467,0.0
2019-08-20,-0.0,-0.7518906542704502,-0.0,-0.7753070145007979,1.0,-0.941858044820648,0.0
2019-08-21,-0.0,-0.7555886736214605,-0.0,-0.7751706928222368,1.0,-0.9350847398883997,0.0
2019-08-22,-0.0,-0.7575243306895716,-0.0,-0.7748761819000451,1.0,-0.9310428427943062,0.0
2019-08-23,-0.0,-0.7610328475995985,-0.0,-0.7742549582915095,1.0,-0.9259977155515559,0.0
2019-08-26,-0.0,-0.751638922258452,-0.0,-0.7669469709970825,1.0,-0.9137120302042218,0.0
2019-08-27,-0.0,-0.7480031538171471,-0.0,-0.7603098968153302,1.0,-0.9197147852319082,0.0
2019-08-28,-0.0,-0.7387699160527669,-0.0,-0.7710810347781394,1.0,-0.9165667294843242,0.0
2019-08-29,-0.0,-0.7275810097965335,-0.0,-0.7784476262245668,1.0,-0.9193327396040284,0.0
2019-08-30,-0.0,-0.7233446142276005,-0.0,-0.7807746214063515,1.0,-0.9143335726250298,0.0
2019-09-03,-0.0,-0.7231514235669884,-0.0,-0.7719888724799946,1.0,-0.9392794587354467,0.0
2019-09-04,-0.0,-0.7248002195013205,-0.0,-0.7680488390437974,1.0,-0.9368590732928629,0.0
2019-09-05,-0.0,-0.7438687450967016,-0.0,-0.7558072108333049,1.0,-0.911280144625985,0.0
2019-09-06,-0.0,-0.7431046195652173,-0.0,-0.7427309782608695,1.0,-0.9109035326086957,0.0
2019-09-09,-0.0,-0.7529822421038362,-0.0,-0.7342415616104107,1.0,-0.9016876779178526,0.0
2019-09-10,-0.0,-0.7572683787359638,-0.0,-0.7143535637955016,1.0,-0.9208535468331243,0.0
2019-09-11,-0.0,-0.7595268042288472,-0.0,-0.6801849270829792,1.0,-0.9597171703436789,0.0
2019-09-12,-0.0,-0.7574861493491043,-0.0,-0.6814520240644437,1.0,-0.9600285510349749,0.0
2019-09-13,-0.0,-0.7570398585226499,-0.0,-0.6887838389334784,1.0,-0.9550741395728473,0.0
2019-09-16,-0.0,-0.7562236430417629,-0.0,-0.6896340633927356,1.0,-0.9550741395728473,0.0
