Date,AEE,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-12-06,1.0,-0.0,-0.0,-0.9065615780519845,-0.2468936408467386,-0.0,0.0
2019-12-09,1.0,-0.0,-0.0,-0.875815909985702,-0.19633643465467582,-0.0,0.0
2019-12-10,1.0,-0.0,-0.0,-0.9704959747296378,-0.2231337881413561,-0.0,0.0
2019-12-11,1.0,-0.0,-0.0,-0.9668286915396742,-0.22267472411981082,-0.0,0.0
2019-12-12,1.0,-0.0,-0.0,-0.9667140825035562,-0.22168727431885327,-0.0,0.0
2019-12-13,1.0,-0.0,-0.0,-0.9815594439328158,-0.21113449984651142,-0.0,0.0
2019-12-16,1.0,-0.0,-0.0,-0.9505364690581988,-0.21701528123983962,-0.0,0.0
2019-12-17,1.0,-0.0,-0.0,-0.9848568586271693,-0.22584282082458276,-0.0,0.0
2019-12-18,1.0,-0.0,-0.0,-1.0156352975933458,-0.2569143012976388,-0.0,0.0
2019-12-19,1.0,-0.0,-0.0,-1.0191335494547846,-0.24787467978508762,-0.0,0.0
2019-12-20,1.0,-0.0,-0.0,-1.0156367019948709,-0.2538637859428545,-0.0,0.0
2019-12-23,1.0,-0.0,-0.0,-1.0224272307937015,-0.24983526096934722,-0.0,0.0
2019-12-24,1.0,-0.0,-0.0,-1.0253298509478994,-0.22621245553203947,-0.0,0.0
2019-12-26,1.0,-0.0,-0.0,-1.0251136414780144,-0.2252126558350961,-0.0,0.0
2019-12-27,1.0,-0.0,-0.0,-1.0274894747506584,-0.22390075871850867,-0.0,0.0
2019-12-30,1.0,-0.0,-0.0,-1.0335762799828507,-0.22287158426788817,-0.0,0.0
2019-12-31,1.0,-0.0,-0.0,-1.0379402575801846,-0.209705333662988,-0.0,0.0
2020-01-02,1.0,-0.0,-0.0,-1.0393493520518358,-0.21047066234701223,-0.0,0.0
2020-01-03,1.0,-0.0,-0.0,-1.0527029470258542,-0.20728620502621586,-0.0,0.0
2020-01-06,1.0,-0.0,-0.0,-1.0514473833579294,-0.21895788398229082,-0.0,0.0
2020-01-07,1.0,-0.0,-0.0,-1.0499024633670553,-0.2183913260445493,-0.0,0.0
2020-01-08,1.0,-0.0,-0.0,-1.053469646249887,-0.2083597213426219,-0.0,0.0
2020-01-09,1.0,-0.0,-0.0,-1.0449090991112915,-0.21069607975819912,-0.0,0.0
2020-01-10,1.0,-0.0,-0.0,-1.045330260095361,-0.2144035432626037,-0.0,0.0
2020-01-13,1.0,-0.0,-0.0,-1.04942346823423,-0.21148541713768934,-0.0,0.0
2020-01-14,1.0,-0.0,-0.0,-1.0704495176408875,-0.21020822405181652,-0.0,0.0
2020-01-15,1.0,-0.0,-0.0,-1.0619082136546911,-0.2033026774792733,-0.0,0.0
2020-01-16,1.0,-0.0,-0.0,-1.0601519056015192,-0.20034811700348118,-0.0,0.0
2020-01-17,1.0,-0.0,-0.0,-1.0610987816477195,-0.20349653516916527,-0.0,0.0
2020-01-21,1.0,-0.0,-0.0,-1.0599945644788695,-0.20480590659962858,-0.0,0.0
2020-01-22,1.0,-0.0,-0.0,-1.0591099535726418,-0.20561657796399047,-0.0,0.0
2020-01-23,1.0,-0.0,-0.0,-1.0429208851441643,-0.2220334760254581,-0.0,0.0
