Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WOR
2018-11-08,-0.12488303702713541,-0.8592099986632803,-0.0,-0.619235396337388,-0.7384707926747761,0.0,1.0
2018-11-09,-0.12618729096989967,-0.859866220735786,-0.0,-0.6191638795986621,-0.7392642140468227,0.0,1.0
2018-11-12,-0.12521721694960566,-0.8581406229113755,-0.0,-0.6195361582676112,-0.7389052265739874,0.0,1.0
2018-11-13,-0.09512106014812846,-0.8588461921684545,-0.0,-0.626390780165399,-0.7409080341426151,0.0,1.0
2018-11-14,-0.09544367693942615,-0.8584949521785336,-0.0,-0.6263283740701381,-0.7406681721572795,0.0,1.0
2018-11-15,-0.09423510680642165,-0.858929282207775,-0.0,-0.6275043120605014,-0.7363340851797797,0.0,1.0
2018-11-16,-0.09350468682720016,-0.854989897651618,-0.0,-0.6263787221357358,-0.7373720645225399,0.0,1.0
2018-11-19,-0.09744864148442677,-0.8542080848243869,-0.0,-0.6247846255798541,-0.7369781312127236,0.0,1.0
2018-11-20,-0.0710375305059033,-0.849844997031858,-0.0,-0.6269045577468505,-0.7501484070971572,0.0,1.0
2018-11-21,-0.07205583590012452,-0.8461563667343863,-0.0,-0.6240907005701553,-0.73441903139131,0.0,1.0
2018-11-23,-0.07217103321638194,-0.8490671213561989,-0.0,-0.6233400006558022,-0.7344328950388562,0.0,1.0
2018-11-26,-0.0722931085380654,-0.8483287958802114,-0.0,-0.6242004788926429,-0.7352642109751698,0.0,1.0
2018-11-27,-0.06120647376164787,-0.8553866274317476,-0.0,-0.6211541605362105,-0.7318293281020107,0.0,1.0
2018-11-28,-0.059766954700183283,-0.8650497512437811,-0.0,-0.6181592039800995,-0.730164964650432,0.0,1.0
2018-11-29,-0.04663936557462298,-0.8572217888715548,-0.0,-0.6151196047841914,-0.7311817472698908,0.0,1.0
2018-11-30,-0.046404315471354755,-0.8575374516621714,-0.0,-0.6157020764956292,-0.7299255841159458,0.0,1.0
2018-12-03,-0.04563614512618963,-0.8575372722252901,-0.0,-0.6154220937408647,-0.7295286971773801,0.0,1.0
2018-12-04,-0.04501137471563211,-0.8581085472863179,-0.0,-0.6164120896977576,-0.7303867403314918,0.0,1.0
2018-12-06,-0.03653598971722365,-0.8408740359897173,-0.0,-0.6136568123393317,-0.7223329048843188,0.0,1.0
2018-12-07,-0.03582904884318766,-0.8411953727506428,-0.0,-0.6137853470437019,-0.7225578406169666,0.0,1.0
2018-12-10,-0.019344335557187092,-0.8441919111309732,-0.0,-0.6133686596226897,-0.7152615954288633,0.0,1.0
2018-12-11,-0.012015466717796313,-0.8477614802032405,-0.0,-0.6121816380660211,-0.7236442654906848,0.0,1.0
2018-12-12,-0.011091931978007927,-0.8482291267101393,-0.0,-0.6120381025444317,-0.7251630226313771,0.0,1.0
2018-12-13,-0.011179251309569439,-0.845470806183723,-0.0,-0.6138686597674715,-0.7235850261913886,0.0,1.0
2018-12-14,-0.017154357270636342,-0.8292869920776897,-0.0,-0.6241055456171735,-0.7239330437004856,0.0,1.0
2018-12-17,-0.0037574831231690234,-0.8297032225194244,-0.0,-0.6145077060247103,-0.7363711629091836,0.0,1.0
2018-12-18,-0.0,-0.8192900794781673,-0.0,-0.6086887685633768,-0.7384819986700866,0.0,1.0
2018-12-19,-0.0,-0.825375083617367,-0.0,-0.6168572611728729,-0.7432230114993789,0.0,1.0
2018-12-20,-0.0,-0.8173073870670773,-0.0,-0.618043871623123,-0.7391511380591091,0.0,1.0
2018-12-21,-0.0,-0.8200018977132555,-0.0,-0.62207040516178,-0.7207831230034475,0.0,1.0
2018-12-24,-0.0,-0.790940327207389,-0.0,-0.6122056552028496,-0.7491725246666456,0.0,1.0
2018-12-26,-0.0,-0.7967385520673573,-0.0,-0.5938214028608094,-0.7394284641146828,0.0,1.0
2018-12-27,-0.0,-0.7648651114693268,-0.0,-0.5359956203047538,-0.740563885762949,0.0,1.0
2018-12-28,-0.0,-0.7690787473396169,-0.0,-0.5339920948616601,-0.7373973852234721,0.0,1.0
2018-12-31,-0.0,-0.7665257201959054,-0.0,-0.5360630304505216,-0.7393909895659051,0.0,1.0
2019-01-02,-0.0,-0.7656838905775076,-0.0,-0.5333434650455926,-0.7404863221884498,0.0,1.0
2019-01-03,-0.0,-0.7652779043972407,-0.0,-0.5435925486978456,-0.7299662685750753,0.0,1.0
2019-01-04,-0.0,-0.7654758658303792,-0.0,-0.5345271641971943,-0.7300245432233434,0.0,1.0
2019-01-07,-0.0,-0.7527239981990095,-0.0,-0.5283505928260543,-0.7205763169743359,0.0,1.0
2019-01-08,-0.0,-0.7399538521470739,-0.0,-0.5380420125258457,-0.7185879955650115,0.0,1.0
2019-01-09,-0.0,-0.7374962563641809,-0.0,-0.5377358490566038,-0.7196466007786764,0.0,1.0
2019-01-10,-0.0,-0.7360275407873073,-0.0,-0.5387217482412813,-0.7188145487202514,0.0,1.0
2019-01-11,-0.0,-0.7324306512491762,-0.0,-0.5402911748846684,-0.7228746030795039,0.0,1.0
2019-01-14,-0.0,-0.7352879455586534,-0.0,-0.5472614443744941,-0.7153221212938814,0.0,1.0
2019-01-15,-0.0,-0.7341855325249388,-0.0,-0.5469804671166597,-0.7055134101905501,0.0,1.0
2019-01-16,-0.0,-0.7313980547765381,-0.0,-0.5414702547884719,-0.7106032579509518,0.0,1.0
2019-01-17,-0.0,-0.7378922492446679,-0.0,-0.5417152771545665,-0.7117771994376141,0.0,1.0
2019-01-18,-0.0,-0.7363231934591801,-0.0,-0.5477936756041842,-0.7218047372850789,0.0,1.0
2019-01-22,-0.0,-0.7704778675086527,-0.0,-0.49729795373125263,-0.7682312222964357,0.0,1.0
2019-01-23,-0.0,-0.7512175818823816,-0.0,-0.4995738463411664,-0.7931937172774869,0.0,1.0
2019-01-24,-0.0,-0.7531703450798684,-0.0,-0.5007316180953542,-0.7945067674673819,0.0,1.0
2019-01-25,-0.0,-0.7417943107221007,-0.0,-0.48198600795142854,-0.8581687058896046,0.0,1.0
2019-01-28,-0.0,-0.7293242367178093,-0.0,-0.5023924922051061,-0.8553699873429444,0.0,1.0
2019-01-29,-0.0,-0.7266033474615599,-0.0,-0.5098227268508492,-0.8573461621755405,0.0,1.0
2019-01-30,-0.0,-0.7300609699483147,-0.0,-0.5135402803998638,-0.8513199839064095,0.0,1.0
2019-01-31,-0.0,-0.7350368825671512,-0.0,-0.5333499330822621,-0.8440349839708673,0.0,1.0
2019-02-01,-0.0,-0.7338566489113167,-0.0,-0.5382986013768184,-0.8427872784474972,0.0,1.0
2019-02-04,-0.0,-0.7321823677895851,-0.0,-0.5480694318925489,-0.8360808999968835,0.0,1.0
2019-02-05,-0.0,-0.7315507354774371,-0.0,-0.5484604836699077,-0.8363874345549739,0.0,1.0
2019-02-06,-0.0,-0.7295115184388541,-0.0,-0.5455282271891267,-0.8422644097384581,0.0,1.0
2019-02-07,-0.0,-0.7283530879600748,-0.0,-0.5393013100436681,-0.8514660012476607,0.0,1.0
2019-02-08,-0.0,-0.722097097097097,-0.0,-0.5458896396396397,-0.8601413913913913,0.0,1.0
2019-02-11,-0.0,-0.7111083226150516,-0.0,-0.5428365279041315,-0.883113216425636,0.0,1.0
2019-02-12,-0.0,-0.7140074765180787,-0.0,-0.5475764144127163,-0.8798102597932962,0.0,1.0
2019-02-13,-0.0,-0.7090886242970689,-0.0,-0.5506581634255914,-0.8818447425465742,0.0,1.0
2019-02-14,-0.0,-0.6696962073086358,-0.0,-0.5845650669853449,-0.8906220517013649,0.0,1.0
2019-02-15,-0.0,-0.6932175663772493,-0.0,-0.5723228891405562,-0.8802692840065434,0.0,1.0
2019-02-19,-0.0,-0.6773909488316509,-0.0,-0.5887976853162249,-0.8787621473723937,0.0,1.0
2019-02-20,-0.0,-0.6760377358490566,-0.0,-0.5928616352201258,-0.8757861635220127,0.0,1.0
2019-02-21,-0.0,-0.6778872035213275,-0.0,-0.5987840020266633,-0.8899901833496945,0.0,1.0
2019-02-22,-0.0,-0.6622855517993113,-0.0,-0.6145777384600802,-0.8825945467757732,0.0,1.0
2019-02-25,-0.0,-0.657050469185899,-0.0,-0.6243025615013948,-0.888821962972356,0.0,1.0
2019-02-26,-0.0,-0.65288863549981,-0.0,-0.6280881793994679,-0.8864183453693145,0.0,1.0
2019-02-27,-0.0,-0.6569255150554675,-0.0,-0.63026941362916,-0.8823454833597465,0.0,1.0
2019-02-28,-0.0,-0.6645421106037546,-0.0,-0.6377473363774734,-0.8686580416032472,0.0,1.0
2019-03-01,-0.0,-0.6646374330194362,-0.0,-0.6450109388376296,-0.8610292019404547,0.0,1.0
2019-03-04,-0.0,-0.6558270736268264,-0.0,-0.6442901968241893,-0.8693860733415739,0.0,1.0
2019-03-05,-0.0,-0.6471540586013143,-0.0,-0.6592806577568966,-0.8680676803910987,0.0,1.0
2019-03-06,-0.0,-0.6382891284418171,-0.0,-0.657256662346284,-0.8657098599563746,0.0,1.0
2019-03-07,-0.0,-0.6201129658262597,-0.0,-0.6633429049256886,-0.8719825818055598,0.0,1.0
2019-03-08,-0.0,-0.6172203432689572,-0.0,-0.6633688402819484,-0.8802667762430066,0.0,1.0
2019-03-11,-0.0,-0.613674068402246,-0.0,-0.6756636038795304,-0.901065594691169,0.0,1.0
2019-03-12,-0.0,-0.5785304913387854,-0.0,-0.6922532036834309,-0.948998647691416,0.0,1.0
2019-03-13,-0.0,-0.5887623730348709,-0.0,-0.7015268163291712,-0.9444911690496215,0.0,1.0
2019-03-14,-0.0,-0.5912632974423643,-0.0,-0.6990655414362855,-0.9430917968118472,0.0,1.0
2019-03-15,-0.0,-0.6000256188554777,-0.0,-0.6830947577416979,-0.9192045345374196,0.0,1.0
2019-03-18,-0.0,-0.5903484915565114,-0.0,-0.6679210676111568,-0.9040857630763391,0.0,1.0
2019-03-19,-0.0,-0.5921265333291071,-0.0,-0.6670258962249199,-0.9105201432692004,0.0,1.0
2019-03-20,-0.0,-0.5976693973455262,-0.0,-0.6616815901441544,-0.9158569886327553,0.0,1.0
2019-03-21,-0.0,-0.5949824194621305,-0.0,-0.6667933732459057,-0.9059203649149482,0.0,1.0
2019-03-22,-0.0,-0.5929053513738285,-0.0,-0.6896011259316124,-0.9161628762434827,0.0,1.0
2019-03-25,-0.0,-0.6792328260654277,-0.0,-0.6920410655927112,-0.9297857590862577,0.0,1.0
2019-03-26,-0.0,-0.694166913971049,-0.0,-0.6957496620173443,-0.9074422132093515,0.0,1.0
2019-03-27,-0.0,-0.6985565515423148,-0.0,-0.6915370419193251,-0.9054508304771949,0.0,1.0
2019-03-28,-0.0,-0.7041793212729432,-0.0,-0.6906443945596197,-0.9063449095470751,0.0,1.0
2019-03-29,-0.0,-0.7130627355060488,-0.0,-0.6894294969260263,-0.9028558207179217,0.0,1.0
2019-04-01,-0.0,-0.7137397034596376,-0.0,-0.6877759472817134,-0.8933443163097199,0.0,1.0
2019-04-02,-0.0,-0.7160420775805391,-0.0,-0.6884944115713345,-0.8827744904667981,0.0,1.0
2019-04-03,-0.0,-0.713905675249606,-0.0,-0.6945940620073568,-0.8757882291119287,0.0,1.0
2019-04-04,-0.0,-0.7131301173917333,-0.0,-0.679523856499293,-0.895629870770445,0.0,1.0
2019-04-05,-0.0,-0.7101272499505505,-0.0,-0.6797982461923914,-0.906672380826795,0.0,1.0
2019-04-08,-0.0,-0.7092425341156307,-0.0,-0.6798075021425276,-0.9071461533390468,0.0,1.0
2019-04-09,-0.0,-0.7023258887273688,-0.0,-0.7022598123430686,-0.899200475749967,0.0,1.0
2019-04-10,-0.0,-0.7023215877943264,-0.0,-0.7035104520986757,-0.8965688055216142,0.0,1.0
2019-04-11,-0.0,-0.6961607083856473,-0.0,-0.7158197317121523,-0.8920570937685853,0.0,1.0
2019-04-12,-0.0,-0.6948094829294063,-0.0,-0.7185498250016509,-0.8884963349402364,0.0,1.0
2019-04-15,-0.0,-0.6942015115012706,-0.0,-0.7188541632289364,-0.8871984422956338,0.0,1.0
2019-04-16,-0.0,-0.6961457233368533,-0.0,-0.7207299366420274,-0.8830187434002112,0.0,1.0
2019-04-17,-0.0,-0.6936293946603225,-0.0,-0.7148096748612212,-0.8957837694951096,0.0,1.0
2019-04-18,-0.0,-0.6800886712546321,-0.0,-0.7150939650608787,-0.913446267866596,0.0,1.0
2019-04-22,-0.0,-0.68236542734901,-0.0,-0.7187821299459387,-0.9154920234818082,0.0,1.0
2019-04-23,-0.0,-0.6755833996287457,-0.0,-0.7130403076107134,-0.9261137629276055,0.0,1.0
2019-04-24,-0.0,-0.6720209313108565,-0.0,-0.7107703517255084,-0.9290918725574618,0.0,1.0
2019-04-25,-0.0,-0.6651525198938992,-0.0,-0.7192639257294431,-0.9312334217506631,0.0,1.0
2019-04-26,-0.0,-0.6656818483601116,-0.0,-0.7150776789271013,-0.9388527419997345,0.0,1.0
2019-04-29,-0.0,-0.6640671666556051,-0.0,-0.7140439370810381,-0.9403995486825514,0.0,1.0
2019-04-30,-0.0,-0.6550992675085348,-0.0,-0.7087269232044016,-0.9506148288091214,0.0,1.0
2019-05-01,-0.0,-0.644009942004971,-0.0,-0.7266280033140017,-0.9433637116818558,0.0,1.0
2019-05-02,-0.0,-0.6438028870084619,-0.0,-0.7377799900447984,-0.9368176538908246,0.0,1.0
2019-05-03,-0.0,-0.6455998408382518,-0.0,-0.736786259035745,-0.9334836527621194,0.0,1.0
2019-05-06,-0.0,-0.650001664281197,-0.0,-0.7326831541457246,-0.9458775754751523,0.0,1.0
2019-05-07,-0.0,-0.6403218805302348,-0.0,-0.7415940432067849,-0.9571271160973657,0.0,1.0
2019-05-08,-0.0,-0.6421080667177148,-0.0,-0.739221626660452,-0.9478643006958085,0.0,1.0
2019-05-09,-0.0,-0.6418352408836838,-0.0,-0.7460407239819005,-0.9392467394197498,0.0,1.0
2019-05-10,-0.0,-0.6429498485806516,-0.0,-0.7507071782754834,-0.9342407401244633,0.0,1.0
2019-05-13,-0.0,-0.6446703880914407,-0.0,-0.7471757044125464,-0.9308213716108453,0.0,1.0
2019-05-14,-0.0,-0.6126615843553198,-0.0,-0.7634405038117335,-0.9384156446801457,0.0,1.0
2019-05-15,-0.0,-0.6090481863913159,-0.0,-0.7700886947312683,-0.9303680169446651,0.0,1.0
2019-05-16,-0.0,-0.6107524745919819,-0.0,-0.7691594663488595,-0.9305790048664218,0.0,1.0
2019-05-17,-0.0,-0.6101807109287085,-0.0,-0.7560733434831535,-0.9434368173694314,0.0,1.0
2019-05-20,-0.0,-0.60882372410141,-0.0,-0.7561726352022241,-0.9447607069570396,0.0,1.0
2019-05-21,-0.0,-0.6185567010309279,-0.0,-0.7434906159132962,-0.942208564631245,0.0,1.0
2019-05-22,-0.0,-0.6191579504832517,-0.0,-0.7445716933668741,-0.946180325698398,0.0,1.0
2019-05-23,-0.0,-0.6169592580324611,-0.0,-0.7405432262338523,-0.9548526001987414,0.0,1.0
2019-05-24,-0.0,-0.6099867724867726,-0.0,-0.7401124338624339,-0.9567460317460318,0.0,1.0
2019-05-28,-0.0,-0.6134228631913206,-0.0,-0.7387867160624504,-0.9555437946546707,0.0,1.0
2019-05-29,-0.0,-0.6314490655435641,-0.0,-0.7313108712819163,-0.9275796262174255,0.0,1.0
2019-05-30,-0.0,-0.6288436268068331,-0.0,-0.7254927726675428,-0.9308147174770038,0.0,1.0
2019-05-31,-0.0,-0.626337907938801,-0.0,-0.7192527414800708,-0.9376190163503841,0.0,1.0
2019-06-03,-0.0,-0.6309087337959933,-0.0,-0.7136637423071888,-0.9289969883462093,0.0,1.0
2019-06-04,-0.0,-0.620531622364803,-0.0,-0.7091789969883463,-0.9438261097289513,0.0,1.0
2019-06-05,-0.0,-0.6312497974790189,-0.0,-0.7063931823336898,-0.9026927189656848,0.0,1.0
2019-06-06,-0.0,-0.6182369252595601,-0.0,-0.6794673373315276,-0.9266460308247887,0.0,1.0
2019-06-07,-0.0,-0.6242826745760526,-0.0,-0.676478173963505,-0.9231736411116126,0.0,1.0
2019-06-10,-0.0,-0.6278732856866911,-0.0,-0.6655720816431653,-0.9259223488506856,0.0,1.0
2019-06-11,-0.0,-0.6292689219258926,-0.0,-0.6685478409494018,-0.9270856848011869,0.0,1.0
2019-06-12,-0.0,-0.6207442341236514,-0.0,-0.6707151624781962,-0.9387234317462367,0.0,1.0
2019-06-13,-0.0,-0.6239100949428406,-0.0,-0.672511787121359,-0.932926435445327,0.0,1.0
2019-06-14,-0.0,-0.6258638019851741,-0.0,-0.6552644804623696,-0.8599698454579723,0.0,1.0
2019-06-17,-0.0,-0.6285185881762898,-0.0,-0.6564792176039119,-0.8496019058366246,0.0,1.0
2019-06-18,-0.0,-0.6191430091708661,-0.0,-0.658361764061473,-0.8524836458105105,0.0,1.0
2019-06-19,-0.0,-0.6101222187402069,-0.0,-0.6612973989345033,-0.8624255719210279,0.0,1.0
2019-06-20,-0.0,-0.6064231934768347,-0.0,-0.6590646380705427,-0.8586335093255022,0.0,1.0
2019-06-21,-0.0,-0.607242252728353,-0.0,-0.6621532880953125,-0.8576565871353076,0.0,1.0
2019-06-24,-0.0,-0.6031641809711409,-0.0,-0.6642904042772724,-0.8592377200387706,0.0,1.0
2019-06-25,-0.0,-0.6089429116020373,-0.0,-0.6593756835296691,-0.8563884635815392,0.0,1.0
2019-06-26,-0.0,-0.6050696291660147,-0.0,-0.6547332185886402,-0.869566578000313,0.0,1.0
2019-06-27,-0.0,-0.5895695884385799,-0.0,-0.6516808042726987,-0.9004712535344014,0.0,1.0
2019-06-28,-0.0,-0.5898410504492052,-0.0,-0.6508135955267952,-0.9006722372306338,0.0,1.0
2019-07-01,-0.0,-0.5944183702397077,-0.0,-0.6428953916905535,-0.912590165999937,0.0,1.0
2019-07-02,-0.0,-0.5979611742126294,-0.0,-0.6338294056571122,-0.914514048390649,0.0,1.0
2019-07-03,-0.0,-0.5958932109053174,-0.0,-0.636489418571743,-0.9121725731895223,0.0,1.0
2019-07-05,-0.0,-0.6002764513696909,-0.0,-0.6282043226941443,-0.9130120633324956,0.0,1.0
2019-07-08,-0.0,-0.60118057081855,-0.0,-0.6232220791861597,-0.9154133567772927,0.0,1.0
2019-07-09,-0.0,-0.6028783308195073,-0.0,-0.6235231271995977,-0.9159125188536953,0.0,1.0
2019-07-10,-0.0,-0.6232474986670012,-0.0,-0.600288555029326,-0.9129630210456984,0.0,1.0
2019-07-11,-0.0,-0.6223637961335676,-0.0,-0.6050401707255837,-0.9109025859904596,0.0,1.0
2019-07-12,-0.0,-0.6406603063017826,-0.0,-0.5917963846346974,-0.9058812452924933,0.0,1.0
2019-07-15,-0.0,-0.6673784029892926,-0.0,-0.5812164411090527,-0.8914183439570447,0.0,1.0
2019-07-16,-0.0,-0.6734245543560131,-0.0,-0.5921416018076826,-0.8727717800652776,0.0,1.0
2019-07-17,-0.0,-0.6870408739875683,-0.0,-0.5851070509198216,-0.8671752370188986,0.0,1.0
2019-07-18,-0.0,-0.6888644918444167,-0.0,-0.5854767879548307,-0.862421580928482,0.0,1.0
2019-07-19,-0.0,-0.691523403187351,-0.0,-0.5828523026728574,-0.8627807755050821,0.0,1.0
2019-07-22,-0.0,-0.683980917707614,-0.0,-0.5763919402422949,-0.8781620739438829,0.0,1.0
2019-07-23,-0.0,-0.6843773537534522,-0.0,-0.5726525232237007,-0.8813080592518203,0.0,1.0
2019-07-24,-0.0,-0.6839444932814265,-0.0,-0.5730252417430616,-0.8825819414793419,0.0,1.0
2019-07-25,-0.0,-0.6743737957610789,-0.0,-0.5597302504816956,-0.8736092982783269,0.0,1.0
2019-07-26,-0.0,-0.665486065802964,-0.0,-0.5655388821573928,-0.8758194302047411,0.0,1.0
2019-07-29,-0.0,-0.6626681997576059,-0.0,-0.5671089841200783,-0.8778395848223997,0.0,1.0
2019-07-30,-0.0,-0.6620274006648234,-0.0,-0.5681133306409022,-0.8765106092143279,0.0,1.0
2019-07-31,-0.0,-0.6729645742697328,-0.0,-0.5617775015537602,-0.8727781230577999,0.0,1.0
2019-08-01,-0.0,-0.6825707451930544,-0.0,-0.5563321218898518,-0.867362470102196,0.0,1.0
2019-08-02,-0.0,-0.6808801591248136,-0.0,-0.5529898060666335,-0.8740676280457483,0.0,1.0
2019-08-05,-0.0,-0.6761114735762886,-0.0,-0.5571814707801286,-0.8735514338086805,0.0,1.0
2019-08-06,-0.0,-0.6769472033455306,-0.0,-0.5374065988130746,-0.860582392915347,0.0,1.0
2019-08-07,-0.0,-0.6790411800860479,-0.0,-0.5326060233558696,-0.8614935464044253,0.0,1.0
2019-08-08,-0.0,-0.6820996211071065,-0.0,-0.5341773711610142,-0.8641530357637927,0.0,1.0
2019-08-09,-0.0,-0.6805747444045317,-0.0,-0.5297350403733383,-0.8599367535537749,0.0,1.0
2019-08-12,-0.0,-0.6815554872425453,-0.0,-0.5186289578850293,-0.8739010144482017,0.0,1.0
2019-08-13,-0.0,-0.6856161653328428,-0.0,-0.511084536841137,-0.8695612179192348,0.0,1.0
2019-08-14,-0.0,-0.6919760259311357,-0.0,-0.4985321998654517,-0.8674087211791329,0.0,1.0
2019-08-15,-0.0,-0.6985488728666606,-0.0,-0.4944479936722339,-0.849198381552128,0.0,1.0
2019-08-16,-0.0,-0.7062410439342663,-0.0,-0.4828500868928931,-0.8597823104362937,0.0,1.0
2019-08-19,-0.0,-0.6922515730917713,-0.0,-0.493844423503663,-0.8536948657932334,0.0,1.0
2019-08-20,-0.0,-0.6888166094172721,-0.0,-0.4933580569656808,-0.8576465939143387,0.0,1.0
2019-08-21,-0.0,-0.6934191355026712,-0.0,-0.49572000971345315,-0.8463149587178241,0.0,1.0
2019-08-22,-0.0,-0.6952959028831562,-0.0,-0.5001820940819424,-0.8394233687405159,0.0,1.0
2019-08-23,-0.0,-0.6972426972426973,-0.0,-0.49925683259016584,-0.8368368368368369,0.0,1.0
2019-08-26,-0.0,-0.6972912509825261,-0.0,-0.49634197956345605,-0.8295543866013664,0.0,1.0
2019-08-27,-0.0,-0.6953044842778683,-0.0,-0.4935723338765164,-0.8287766310579998,0.0,1.0
2019-08-28,-0.0,-0.6923679532375184,-0.0,-0.49956310825876044,-0.8211154298110819,0.0,1.0
2019-08-29,-0.0,-0.6822128429303588,-0.0,-0.5008742839915586,-0.8316852577630389,0.0,1.0
2019-08-30,-0.0,-0.6757529259560129,-0.0,-0.5063934771489604,-0.8265186388663237,0.0,1.0
2019-09-03,-0.0,-0.6982252068593356,-0.0,-0.49793140664348234,-0.8017747931406644,0.0,1.0
2019-09-04,-0.0,-0.6966699637322783,-0.0,-0.49704762761142585,-0.8036447561670115,0.0,1.0
2019-09-05,-0.0,-0.7003056271348955,-0.0,-0.4956553005333494,-0.8003535686462516,0.0,1.0
2019-09-06,-0.0,-0.6992546472296226,-0.0,-0.5013320561558955,-0.7927979166043044,0.0,1.0
2019-09-09,-0.0,-0.7061113273647334,-0.0,-0.5029194239003504,-0.7852202293619187,0.0,1.0
2019-09-10,-0.0,-0.7084644194756554,-0.0,-0.49048689138576784,-0.7973033707865169,0.0,1.0
2019-09-11,-0.0,-0.7094963683294315,-0.0,-0.4549792904736179,-0.836904976289093,0.0,1.0
2019-09-12,-0.0,-0.6900078908145074,-0.0,-0.40450653184089785,-0.828009468977409,0.0,1.0
2019-09-13,-0.0,-0.6874616485988956,-0.0,-0.4034421295619905,-0.831078514449347,0.0,1.0
2019-09-16,-0.0,-0.6809867769557872,-0.0,-0.4024290790470088,-0.8291489485641056,0.0,1.0
2019-09-17,-0.0,-0.7086444864158071,-0.0,-0.38529710881882895,-0.811768124364376,0.0,1.0
2019-09-18,-0.0,-0.7159249360910993,-0.0,-0.38287241459446897,-0.8061817336741808,0.0,1.0
