Date,FORTY,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-16,1.0,-0.0,-1.4418794303995985,-0.0,-1.9762248290571482,-1.8550279154381781,0.0
2019-01-17,1.0,-0.0,-1.4349407412052424,-0.0,-1.9788674985890764,-1.8569636922305135,0.0
2019-01-18,1.0,-0.0,-1.4399364069952305,-0.0,-1.9994276629570749,-1.9199364069952305,0.0
2019-01-22,1.0,-0.0,-1.3707811649428414,-0.0,-2.3649292324442026,-2.0688622754491015,0.0
2019-01-23,1.0,-0.0,-1.2776372461885552,-0.0,-2.4057564777466327,-2.1532781841799413,0.0
2019-01-24,1.0,-0.0,-1.2783589743589743,-0.0,-2.4065641025641025,-2.152615384615385,0.0
2019-01-25,1.0,-0.0,-1.0400396151669495,-0.0,-2.725806451612903,-2.308290888511601,0.0
2019-01-28,1.0,-0.0,-0.9331117573743248,-0.0,-2.7546738678853346,-2.2363938512671377,0.0
2019-01-29,1.0,-0.0,-0.8573292138688636,-0.0,-2.7571575695159627,-2.251287332646756,0.0
2019-01-30,1.0,-0.0,-0.8463904840032814,-0.0,-2.7370112113754446,-2.2528028438610885,0.0
2019-01-31,1.0,-0.0,-0.886354295108919,-0.0,-2.636868064118372,-2.3270996026852995,0.0
2019-02-01,1.0,-0.0,-0.8864574731626754,-0.0,-2.6550371593724194,-2.3399394439856867,0.0
2019-02-04,1.0,-0.0,-0.9141770011273957,-0.0,-2.6985625704622325,-2.4334836527621198,0.0
2019-02-05,1.0,-0.0,-0.894137494727963,-0.0,-2.668634893856319,-2.466610431604105,0.0
2019-02-06,1.0,-0.0,-0.8783318095506012,-0.0,-2.6757155918137703,-2.4787959772135872,0.0
2019-02-07,1.0,-0.0,-0.877417539911386,-0.0,-2.6781067585624867,-2.4773894085378716,0.0
2019-02-08,1.0,-0.0,-0.8049727520435966,-0.0,-2.621525885558583,-2.3854223433242505,0.0
2019-02-11,1.0,-0.0,-0.798323871316572,-0.0,-2.584144363341444,-2.3761151662611515,0.0
2019-02-12,1.0,-0.0,-0.8199389623601221,-0.0,-2.59891488640217,-2.363106137673788,0.0
2019-02-13,1.0,-0.0,-0.8642402060458182,-0.0,-2.5810627626406397,-2.3325199945777415,0.0
2019-02-14,1.0,-0.0,-0.7996873300706906,-0.0,-2.641856987493203,-2.3555600870038065,0.0
2019-02-15,1.0,-0.0,-0.8839550029603315,-0.0,-2.48161305177291,-2.2129465166765345,0.0
2019-02-19,1.0,-0.0,-0.8410778836674334,-0.0,-2.5218534341110743,-2.209530069010844,0.0
2019-02-20,1.0,-0.0,-0.8695306284805091,-0.0,-2.5226730310262533,-2.237337576239724,0.0
2019-02-21,1.0,-0.0,-0.843460418321419,-0.0,-2.5259465184008474,-2.2495366693142707,0.0
2019-02-22,1.0,-0.0,-0.8354614621237182,-0.0,-2.540522659609659,-2.2399603043334433,0.0
2019-02-25,1.0,-0.0,-0.8216162287994678,-0.0,-2.569205187894912,-2.2603259062188226,0.0
2019-02-26,1.0,-0.0,-0.7894323315655077,-0.0,-2.54344267661887,-2.214692594775093,0.0
2019-02-27,1.0,-0.0,-0.7854054762216691,-0.0,-2.5601336302895326,-2.204899777282851,0.0
2019-02-28,1.0,-0.0,-0.7872174083002151,-0.0,-2.5488956935305236,-2.178969313961822,0.0
2019-03-01,1.0,-0.0,-0.791558103178739,-0.0,-2.5543251693590414,-2.1678608650338718,0.0
2019-03-04,1.0,-0.0,-0.7807799986978319,-0.0,-2.5403997656097403,-2.18966078520737,0.0
2019-03-05,1.0,-0.0,-0.7566562255285827,-0.0,-2.576285565126599,-2.192704254763769,0.0
2019-03-06,1.0,-0.0,-0.7335273197542839,-0.0,-2.561073391529259,-2.171613320400905,0.0
2019-03-07,1.0,-0.0,-0.6253517523663341,-0.0,-2.6198516244563828,-2.150294192888207,0.0
2019-03-08,1.0,-0.0,-0.5937541091387245,-0.0,-2.7717948717948717,-2.2091387245233394,0.0
2019-03-11,1.0,-0.0,-0.5950858969236916,-0.0,-2.7648155546677318,-2.2987748035690503,0.0
2019-03-12,1.0,-0.0,-0.44797495337063686,-0.0,-2.7879696243005596,-2.4254596322941646,0.0
2019-03-13,1.0,-0.0,-0.5065022572602925,-0.0,-2.8037868068189478,-2.427801361094266,0.0
2019-03-14,1.0,-0.0,-0.5120554956896551,-0.0,-2.799568965517241,-2.4233566810344827,0.0
2019-03-15,1.0,-0.0,-0.4995927786073028,-0.0,-2.8250984118365685,-2.4623320211755124,0.0
2019-03-18,1.0,-0.0,-0.5584049501546924,-0.0,-2.835819869370918,-2.480990030938467,0.0
2019-03-19,1.0,-0.0,-0.5425123053064528,-0.0,-2.7410154406311107,-2.459105926774998,0.0
2019-03-20,1.0,-0.0,-0.5540604503347083,-0.0,-2.7328419771451755,-2.4749475961863547,0.0
2019-03-21,1.0,-0.0,-0.5568696357369738,-0.0,-2.7844157599513415,-2.4168412516050553,0.0
2019-03-22,1.0,-0.0,-0.548677392964276,-0.0,-2.874556858467412,-2.394327788382874,0.0
2019-03-25,1.0,-0.0,-0.3419208436227725,-0.0,-2.938997530534606,-2.3933791630514585,0.0
2019-03-26,1.0,-0.0,-0.3705147157640102,-0.0,-2.925413250907136,-2.423598978631904,0.0
2019-03-27,1.0,-0.0,-0.3353028064992615,-0.0,-2.9523969383644424,-2.4264133208003225,0.0
2019-03-28,1.0,-0.0,-0.32654569892473123,-0.0,-2.93991935483871,-2.453965053763441,0.0
2019-03-29,1.0,-0.0,-0.31713383074544593,-0.0,-2.941453249983195,-2.463131007595617,0.0
2019-04-01,1.0,-0.0,-0.3399475348086366,-0.0,-2.9363691397053877,-2.4500571736059733,0.0
2019-04-02,1.0,-0.0,-0.3814453781512605,-0.0,-2.981512605042017,-2.359731092436975,0.0
2019-04-03,1.0,-0.0,-0.38226793036230416,-0.0,-2.9838677152651742,-2.3556496605498416,0.0
2019-04-04,1.0,-0.0,-0.377465167934307,-0.0,-2.9842498485562357,-2.369118933835902,0.0
2019-04-05,1.0,-0.0,-0.4399237126509854,-0.0,-3.093240093240093,-2.530479621388712,0.0
2019-04-08,1.0,-0.0,-0.4347212420606916,-0.0,-3.093083980239944,-2.5293577981651376,0.0
2019-04-09,1.0,-0.0,-0.38861959957850367,-0.0,-3.1605198454513523,-2.475799086757991,0.0
2019-04-10,1.0,-0.0,-0.3532913165266106,-0.0,-3.177521008403361,-2.471918767507003,0.0
2019-04-11,1.0,-0.0,-0.412945951719718,-0.0,-3.1937620166631064,-2.5142775760165206,0.0
2019-04-12,1.0,-0.0,-0.37296439414849575,-0.0,-3.097778084460392,-2.429616340049683,0.0
2019-04-15,1.0,-0.0,-0.38093292475314944,-0.0,-3.0053796390875043,-2.423289070480082,0.0
2019-04-16,1.0,-0.0,-0.38258506921982144,-0.0,-2.8251390865571224,-2.2614180359684304,0.0
2019-04-17,1.0,-0.0,-0.34368932038834954,-0.0,-2.877087378640777,-2.251779935275081,0.0
2019-04-18,1.0,-0.0,-0.3472069389604505,-0.0,-2.8608971454463075,-2.26480678361059,0.0
2019-04-22,1.0,-0.0,-0.3578453722399531,-0.0,-2.8768970233830524,-2.2786426105647104,0.0
2019-04-23,1.0,-0.0,-0.36641917415657155,-0.0,-2.879054318093005,-2.2674872997264557,0.0
2019-04-24,1.0,-0.0,-0.33907224532224534,-0.0,-2.8742203742203745,-2.2835239085239087,0.0
2019-04-25,1.0,-0.0,-0.3139944868260786,-0.0,-2.855824091287903,-2.240848772357203,0.0
2019-04-26,1.0,-0.0,-0.288629363449692,-0.0,-2.8886036960985626,-2.2396047227926075,0.0
2019-04-29,1.0,-0.0,-0.2598917386261116,-0.0,-2.900180435623147,-2.284121665163036,0.0
2019-04-30,1.0,-0.0,-0.23975067472047296,-0.0,-2.894615088034957,-2.2915435034057317,0.0
2019-05-01,1.0,-0.0,-0.23054643753620388,-0.0,-2.91188775181824,-2.2938147647551004,0.0
2019-05-02,1.0,-0.0,-0.1989672319265587,-0.0,-2.898380721662629,-2.2778273619788347,0.0
2019-05-03,1.0,-0.0,-0.22041051218108576,-0.0,-2.8960931005818784,-2.277831063367223,0.0
2019-05-06,1.0,-0.0,-0.15450424567451956,-0.0,-2.9209602247334483,-2.309008491349039,0.0
2019-05-07,1.0,-0.0,-0.1570844512584643,-0.0,-2.918678931902389,-2.3123802223073975,0.0
2019-05-08,1.0,-0.0,-0.1770516717325228,-0.0,-2.8538500506585613,-2.3014184397163118,0.0
2019-05-09,1.0,-0.0,-0.17559184706924927,-0.0,-2.861691353335865,-2.2926952778832765,0.0
2019-05-10,1.0,-0.0,-0.15863141524105753,-0.0,-2.8234525660964227,-2.2386936236391914,0.0
2019-05-13,1.0,-0.0,-0.157292246766908,-0.0,-2.804776932120537,-2.2257286059031003,0.0
2019-05-14,1.0,-0.0,-0.14283123791102514,-0.0,-2.7210469052224373,-2.1806697292069632,0.0
2019-05-15,1.0,-0.0,-0.140007276255154,-0.0,-2.7579432452097987,-2.165595440213437,0.0
2019-05-16,1.0,-0.0,-0.14758470210315777,-0.0,-2.74907570155767,-2.1642523789320567,0.0
2019-05-17,1.0,-0.0,-0.13260843153930263,-0.0,-2.733750455594703,-2.208237152229377,0.0
2019-05-20,1.0,-0.0,-0.11003157639057567,-0.0,-2.7461743988341025,-2.216176827787224,0.0
2019-05-21,1.0,-0.0,-0.11340972437287085,-0.0,-2.809972127593682,-2.2704242799628367,0.0
2019-05-22,1.0,-0.0,-0.0917982048901269,-0.0,-2.8310739709068398,-2.2671618693902813,0.0
2019-05-23,1.0,-0.0,-0.0975971338563222,-0.0,-2.851504107727469,-2.2279325467910307,0.0
2019-05-24,1.0,-0.0,-0.037180670975684824,-0.00794090489381348,-2.8660510926438905,-2.2445675592489995,0.0
2019-05-28,1.0,-0.0,-0.027885503231763618,-0.008310249307479225,-2.869559864573715,-2.2499846106494306,0.0
2019-05-29,1.0,-0.0,-0.042293290774047025,-0.011233196243324535,-2.8739794978822664,-2.210852618009944,0.0
2019-05-30,1.0,-0.0,-0.03601226993865031,-0.00588957055214724,-2.874171779141104,-2.218834355828221,0.0
2019-05-31,1.0,-0.0,-0.04153374233128834,-0.004785276073619632,-2.8720245398773003,-2.2166257668711657,0.0
2019-06-03,1.0,-0.0,-0.04911579457364341,-0.03736676356589148,-2.839631782945737,-2.1301477713178296,0.0
2019-06-04,1.0,-0.0,-0.03931189048397844,-0.044521170270761405,-2.8571688170089042,-2.116360772911745,0.0
2019-06-05,1.0,-0.0,-0.010168072253125186,-0.10359471260242836,-2.880076559602847,-1.98737962796818,0.0
2019-06-06,1.0,-0.0,-0.02899850523168909,-0.08011958146487294,-2.8627204783258593,-2.007234678624813,0.0
2019-06-07,1.0,-0.0,-0.06649524606828919,-0.08844106918615081,-2.828619266877953,-1.9961729354780842,0.0
2019-06-10,1.0,-0.0,-0.07100627052851598,-0.07028963869811884,-2.8216781128695136,-2.0089578978799643,0.0
2019-06-11,1.0,-0.0,-0.0637363958871986,-0.09356021886837831,-2.844627502856112,-2.010943418916481,0.0
2019-06-12,1.0,-0.0,-0.08390865639936271,-0.10131586711512362,-2.7646191066265415,-1.9509647725261106,0.0
2019-06-13,1.0,-0.0,-0.12409923213230951,-0.13349084465445954,-2.7295333727111637,-1.9194920259893677,0.0
2019-06-14,1.0,-0.0,-0.10503621938599517,-0.09859721743129814,-2.658560423134414,-1.8868575370817522,0.0
2019-06-17,1.0,-0.0,-0.0946391987252447,-0.1015820623719554,-2.6480764853175507,-1.8465740951513774,0.0
2019-06-18,1.0,-0.0,-0.10213371266002846,-0.10384068278805121,-2.6409672830725466,-1.8429587482219063,0.0
2019-06-19,1.0,-0.0,-0.08535545831675855,-0.11814513837585952,-2.6324941751434903,-1.8467920668295732,0.0
2019-06-20,1.0,-0.0,-0.09962448793809742,-0.10633818843878015,-2.633648156577151,-1.849908966772872,0.0
2019-06-21,1.0,-0.0,-0.11587030716723548,-0.10517633674630261,-2.614505119453925,-1.852673492605233,0.0
2019-06-24,1.0,-0.0,-0.08951056919833626,-0.11526408751638084,-2.599225115378041,-1.8936242949119708,0.0
2019-06-25,1.0,-0.0,-0.0704113022672895,-0.11957388629372223,-2.608294405833428,-1.8984277087843227,0.0
2019-06-26,1.0,-0.0,-0.06664766248574687,-0.09931584948688713,-2.5782212086659064,-1.9571265678449257,0.0
2019-06-27,1.0,-0.0,-0.055143281196483616,-0.12769722571069758,-2.5774631807283934,-1.9481105148989613,0.0
2019-06-28,1.0,-0.0,-0.026773533424283767,-0.14085948158253753,-2.5773647112323785,-1.9394042746703046,0.0
2019-07-01,1.0,-0.0,-0.011246804884975859,-0.1500142005112184,-2.5974439079806872,-1.9214995739846634,0.0
2019-07-02,1.0,-0.0,-0.02253121452894438,-0.13978433598183881,-2.589784335981839,-1.9232690124858116,0.0
2019-07-03,1.0,-0.0,-0.025313581928599806,-0.13723820875191553,-2.587434020091946,-1.925705204608661,0.0
2019-07-05,1.0,-0.0,-0.011627906976744186,-0.13857061826432218,-2.5867838910947247,-1.9352240499149176,0.0
2019-07-08,1.0,-0.0,-0.013842400862313494,-0.13553071991830715,-2.5861462529074712,-1.9375957338174392,0.0
2019-07-09,1.0,-0.0,-0.0,-0.12156499972792077,-2.454154649834032,-1.8658105240245961,0.0
2019-07-10,1.0,-0.0,-0.07285887885031965,-0.13821524805832938,-2.2903259893274157,-1.782057378348391,0.0
2019-07-11,1.0,-0.0,-0.03683250846574629,-0.1849960927324824,-2.2613180515759312,-1.7265954675696795,0.0
2019-07-12,1.0,-0.0,-0.05139431847797759,-0.18363304665102945,-2.258743810268439,-1.7186343497524108,0.0
2019-07-15,1.0,-0.0,-0.08101345010947764,-0.21144823271817328,-2.2464810760087586,-1.674225836721927,0.0
2019-07-16,1.0,-0.0,-0.08977100829377706,-0.22560116843148506,-2.2410411559125762,-1.6597986542173073,0.0
2019-07-17,1.0,-0.0,-0.11880823287887561,-0.21261251776596307,-2.2621992946254674,-1.6704216455229772,0.0
2019-07-18,1.0,-0.0,-0.11775219471166481,-0.21663249750302263,-2.262051201177522,-1.660305945434474,0.0
2019-07-19,1.0,-0.0,-0.12234490010515246,-0.2237644584647739,-2.256782334384858,-1.654731861198738,0.0
2019-07-22,1.0,-0.0,-0.09995267890004732,-0.21047373678952627,-2.2621063147378937,-1.6853672643146327,0.0
2019-07-23,1.0,-0.0,-0.10636731689363269,-0.21026342078973656,-2.2588464167411537,-1.6824228403175772,0.0
2019-07-24,1.0,-0.0,-0.09295886075949367,-0.1987737341772152,-2.0990407436708862,-1.5538963607594936,0.0
2019-07-25,1.0,-0.0,-0.09999508140278393,-0.19895725739019232,-2.064286065614087,-1.5553588116669126,0.0
2019-07-26,1.0,-0.0,-0.08332923651737868,-0.20156334496829065,-2.072759451354407,-1.558477950936532,0.0
2019-07-29,1.0,-0.0,-0.05929534494636354,-0.205097923432733,-2.071154413935636,-1.5852278319063082,0.0
2019-07-30,1.0,-0.0,-0.06338894630641272,-0.21142772774250698,-2.0606329051626555,-1.586052463211772,0.0
2019-07-31,1.0,-0.0,-0.08503518527631514,-0.21012745435756114,-2.047340189951282,-1.5784656266915997,0.0
2019-08-01,1.0,-0.0,-0.10900962861072903,-0.18991943407349185,-2.0524661033601888,-1.5611122027903321,0.0
2019-08-02,1.0,-0.0,-0.08549693251533744,-0.21050306748466258,-2.0458404907975463,-1.5661349693251534,0.0
2019-08-05,1.0,-0.0,-0.07957198443579766,-0.21026264591439686,-2.0374027237354086,-1.5365272373540857,0.0
2019-08-06,1.0,-0.0,-0.08201997254957642,-0.197927019735908,-1.9435846466941171,-1.5092526858819633,0.0
2019-08-07,1.0,-0.0,-0.10443605474280321,-0.16974988201982066,-1.9247758376592732,-1.5201982067012743,0.0
2019-08-08,1.0,-0.0,-0.10309473186865106,-0.17169855894164893,-1.9287502952988425,-1.5212378927474604,0.0
2019-08-09,1.0,-0.0,-0.07154937517617213,-0.15864887719627926,-1.9089072629897588,-1.5588649816780984,0.0
2019-08-12,1.0,-0.0,-0.05838675460037818,-0.14550569570631372,-1.8895448046856986,-1.5184706913250012,0.0
2019-08-13,1.0,-0.0,-0.034887005649717515,-0.1504237288135593,-1.9491525423728813,-1.573634651600753,0.0
2019-08-14,1.0,-0.0,-0.05643685173886517,-0.21796827333740085,-2.109365466748017,-1.7006304657311369,0.0
2019-08-15,1.0,-0.0,-0.10221022102210221,-0.24707470747074708,-2.0744074407440745,-1.576857685768577,0.0
2019-08-16,1.0,-0.0,-0.12057275855090062,-0.2406395466504756,-2.082169601295284,-1.6162720097146326,0.0
2019-08-19,1.0,-0.0,-0.08927673272306608,-0.2548033397042551,-2.0920933507695403,-1.5934513630419473,0.0
2019-08-20,1.0,-0.0,-0.09579005469416428,-0.2606252195293291,-2.0885644036328967,-1.5728335591349292,0.0
2019-08-21,1.0,-0.0,-0.14426898700182617,-0.3426791277258566,-2.2565796540981844,-1.6276184337737674,0.0
2019-08-22,1.0,-0.0,-0.14971281335552097,-0.33297546835578934,-2.2619034838155563,-1.6233828976327231,0.0
2019-08-23,1.0,-0.0,-0.1476510067114094,-0.33417449664429527,-2.2619060402684563,-1.6253959731543624,0.0
2019-08-26,1.0,-0.0,-0.10329062782414544,-0.3374621232257721,-2.2769124448461007,-1.5983201318377545,0.0
2019-08-27,1.0,-0.0,-0.0937683245375553,-0.32949517564902175,-2.284343515112746,-1.6231675462444692,0.0
2019-08-28,1.0,-0.0,-0.07325129188642054,-0.3444675297000693,-2.29470992488413,-1.6149379361781473,0.0
2019-08-29,1.0,-0.0,-0.046969858344871655,-0.3601022473106827,-2.3086590691234425,-1.6096495899456809,0.0
2019-08-30,1.0,-0.0,-0.025276125743415468,-0.3706457094307562,-2.320412064570943,-1.5937765505522516,0.0
2019-09-03,1.0,-0.0,-0.04688082680730915,-0.3922540088434287,-2.3239571679718716,-1.5642746790261575,0.0
2019-09-04,1.0,-0.0,-0.02008310249307479,-0.4048582995951417,-2.3251651395695716,-1.5769763477519712,0.0
2019-09-05,1.0,-0.0,-0.039959615282427335,-0.39502630320420856,-2.338912800892715,-1.5399330463892875,0.0
2019-09-06,1.0,-0.0,-0.015235093249277645,-0.42526924087207774,-2.3368531652219597,-1.4761229314420805,0.0
2019-09-09,1.0,-0.0,-0.020646178092986606,-0.4259521933280799,-2.3361176779616497,-1.4707643814026792,0.0
2019-09-10,1.0,-0.0,-0.008038669678978616,-0.4629328009247097,-2.345610255871381,-1.4373982031208952,0.0
2019-09-11,1.0,-0.0,-0.0,-0.48733578560168156,-2.3490278507619546,-1.4185496584340516,0.0
