Date,IWF,IWM,MTUM,SPY,TSLA,VLUE,VXX
2018-10-16,-1.2647199617041645,-2.0716451252592947,-0.24940162757300144,-1.7623264719961704,1.0,-1.630126057124621,0.0
2018-10-17,-1.2200559266739164,-1.97265807052975,-0.2159391020661799,-1.734581326704987,1.0,-1.6244368494640362,0.0
2018-10-18,-1.220573382021599,-1.9740501903504,-0.2150571051200373,-1.7348302385207055,1.0,-1.624970864734675,0.0
2018-10-19,-1.1953527737170115,-1.9470647072401324,-0.18404247133953988,-1.742786796953143,1.0,-1.624836500730938,0.0
2018-10-22,-1.196893980164527,-1.938033366648728,-0.17890366725609289,-1.7462904589836243,1.0,-1.628046436534174,0.0
2018-10-23,-1.1999231360491929,-1.9366641045349733,-0.18624135280553422,-1.739815526518063,1.0,-1.6239046887009994,0.0
2018-10-24,-1.2858426599134058,-2.0628216648966586,-0.13095335348419246,-1.8982926231517032,1.0,-1.7913569152846989,0.0
2018-10-25,-1.201850826544333,-1.9510401012417942,-0.09151309024756783,-1.9409159218539904,1.0,-1.724116111682354,0.0
2018-10-26,-1.1760815437286027,-1.9106753812636166,-0.07765328353563647,-1.9234360410831,1.0,-1.693043884220355,0.0
2018-10-29,-1.143445870977968,-2.0240133143128864,-0.012125534950071327,-1.9610873355523857,1.0,-1.7844349342209544,0.0
2018-10-30,-1.1178852107644677,-2.0323886639676116,-0.0,-1.970627927284274,1.0,-1.817575613241248,0.0
2018-10-31,-1.1384286054071198,-1.9850154602394354,-0.0,-1.985094743518592,1.0,-1.8198683897566004,0.0
2018-11-01,-1.1069734345351043,-2.003795066413662,-0.0,-1.9791271347248574,1.0,-1.816413662239089,0.0
2018-11-02,-1.1159601974457416,-1.9298754211392306,-0.0,-1.9908328762830054,1.0,-1.7985583326804044,0.0
2018-11-05,-1.1072268380623922,-1.9575952343627527,-0.0,-1.993651042483148,1.0,-1.779746041699326,0.0
2018-11-06,-1.1199592028871803,-1.9701867252471366,-0.0,-1.9872116742507455,1.0,-1.7682410167895812,0.0
2018-11-07,-1.1180299584346325,-1.971923770684652,-0.0,-1.9845502313544034,1.0,-1.768096619872951,0.0
2018-11-08,-1.0464521132221791,-1.9718495540907326,-0.0,-1.9583559519193483,1.0,-1.7782861574253586,0.0
2018-11-09,-1.0450771976103652,-1.9730002327566143,-0.0,-1.9615951586624252,1.0,-1.7788812165412367,0.0
2018-11-12,-1.0436529398130265,-1.930155296299158,-0.0,-1.9796028741404623,1.0,-1.772850189291509,0.0
2018-11-13,-0.9921559667961313,-1.904576955296626,-0.0,-1.9682430888736577,1.0,-1.7505902063818444,0.0
2018-11-14,-0.9968721391516632,-1.9061641745498932,-0.0,-1.9729935916997254,1.0,-1.7529752822703693,0.0
2018-11-15,-0.9975555725307464,-1.9165839126117181,-0.0,-1.989152853105187,1.0,-1.7354671148117027,0.0
2018-11-16,-0.9875209252777355,-1.892862577994217,-0.0,-1.9839446050829401,1.0,-1.7448637954649215,0.0
2018-11-19,-0.9865286551487937,-1.8937514270492428,-0.0,-1.9850825785828448,1.0,-1.745566633685973,0.0
2018-11-20,-0.8785719699840825,-1.8791025543849011,-0.0,-2.0087925414992798,1.0,-1.8133100886833928,0.0
2018-11-21,-0.8901963723579672,-1.8590915904661969,-0.0,-1.999775146154999,1.0,-1.7460650577124868,0.0
2018-11-23,-0.8982247630510004,-1.8275913946141116,-0.0,-2.032495862795246,1.0,-1.7638784414021362,0.0
2018-11-26,-0.8986074520135492,-1.8273240496800904,-0.0,-2.0351524275498685,1.0,-1.7662024840045163,0.0
2018-11-27,-0.8819179923818059,-1.8188064829337514,-0.0,-2.0188214205691235,1.0,-1.7491971020987376,0.0
2018-11-28,-0.88198386614879,-1.8220047804003585,-0.0,-2.017030176277263,1.0,-1.7483567373767552,0.0
2018-11-29,-0.799261447562777,-1.797341211225997,-0.0,-2.0183161004431316,1.0,-1.7706794682422453,0.0
2018-11-30,-0.7982864317896446,-1.797695546199867,-0.0,-2.01905606027033,1.0,-1.771031833961149,0.0
2018-12-03,-0.7956759149940967,-1.7965613931523021,-0.0,-2.017488193624557,1.0,-1.769185360094451,0.0
2018-12-04,-0.7776226858654129,-1.799735527475757,-0.0,-2.0070526006464884,1.0,-1.762121657361152,0.0
2018-12-06,-0.7633170169881947,-1.6541894615606105,-0.0,-2.057299164987043,1.0,-1.7235819176504463,0.0
2018-12-07,-0.7695298437612499,-1.6537547699618402,-0.0,-2.0578875368997047,1.0,-1.718770249838001,0.0
2018-12-10,-0.7021140294682896,-1.666239590006406,-0.0,-2.0661257028970033,1.0,-1.6833938358602034,0.0
2018-12-11,-0.7161478737801839,-1.6630101859106776,-0.0,-2.0714438350309856,1.0,-1.6724837951421043,0.0
2018-12-12,-0.7174300163829334,-1.6627252653322888,-0.0,-2.0713726048863883,1.0,-1.6714865731177437,0.0
2018-12-13,-0.7163701067615658,-1.6530960854092525,-0.0,-2.0807117437722416,1.0,-1.6672597864768683,0.0
2018-12-14,-0.7311452015697467,-1.6195504816268282,-0.0,-2.1105244381020336,1.0,-1.6739921512665004,0.0
2018-12-17,-0.6985893528035727,-1.6118239172042248,-0.0,-2.084142624229106,1.0,-1.694194371588573,0.0
2018-12-18,-0.6730647985989493,-1.578844133099825,-0.0,-2.0673204903677758,1.0,-1.6860245183887919,0.0
2018-12-19,-0.6605059732958538,-1.589599437807449,-0.0,-2.081447645818693,1.0,-1.6958538299367534,0.0
2018-12-20,-0.654707894185803,-1.5559433237942346,-0.0,-2.0884344245131565,1.0,-1.680742653730718,0.0
2018-12-21,-0.6438953488372093,-1.5451965669988927,-0.0,-2.0829872646733114,1.0,-1.6492940199335548,0.0
2018-12-24,-0.5880807522123894,-1.5016592920353984,-0.0,-2.097829092920354,1.0,-1.7261476769911506,0.0
2018-12-26,-0.5826857532379005,-1.492297205180641,-0.0,-2.0512610770279482,1.0,-1.6903885480572598,0.0
2018-12-27,-0.4992291880781089,-1.3852132579650565,-0.0,-1.8845709146968137,1.0,-1.6544193216855088,0.0
2018-12-28,-0.48403328817495644,-1.4115218373008191,-0.0,-1.8966518289142633,1.0,-1.6590542545642217,0.0
2018-12-31,-0.47436480603028136,-1.441874065891221,-0.0,-1.9113002794203653,1.0,-1.6706088764702058,0.0
2019-01-02,-0.46635052617903083,-1.4430947122255424,-0.0,-1.9097050799012605,1.0,-1.6769520592438611,0.0
2019-01-03,-0.5072044213435095,-1.4579248634778605,-0.0,-1.970063819988157,1.0,-1.6441213237713008,0.0
2019-01-04,-0.44524213549145025,-1.473502153765827,-0.0,-1.9495496671452812,1.0,-1.6582691554627331,0.0
2019-01-07,-0.40497809384722844,-1.4044701250873073,-0.0,-1.9309162486507079,1.0,-1.609245031430567,0.0
2019-01-08,-0.4054139723595791,-1.396475212374794,-0.0,-1.9319132750095096,1.0,-1.6057436287561813,0.0
2019-01-09,-0.3987337765115542,-1.3739157961380184,-0.0,-1.9353592909148465,1.0,-1.6231085786641342,0.0
2019-01-10,-0.40075901328273245,-1.3679949399114486,-0.0,-1.937001897533207,1.0,-1.6194180898165718,0.0
2019-01-11,-0.4043982508397237,-1.3491983015400215,-0.0,-1.9447366753279676,1.0,-1.6391406299512008,0.0
2019-01-14,-0.4160657811511702,-1.3444655281467426,-0.0,-1.939405439595193,1.0,-1.6252371916508541,0.0
2019-01-15,-0.41048893398439973,-1.3439025936964932,-0.0,-1.938867398059484,1.0,-1.6483607077176738,0.0
2019-01-16,-0.3923578161573986,-1.3495286898209655,-0.0,-1.9252230024672614,1.0,-1.6591383564243691,0.0
2019-01-17,-0.39202174737640666,-1.34707295486155,-0.0,-1.9254014413958782,1.0,-1.6574156024781896,0.0
2019-01-18,-0.39567016873607136,-1.3367717287488061,-0.0,-1.9276026743075454,1.0,-1.7073543457497613,0.0
2019-01-22,-0.0,-1.5188950431185584,-0.0,-2.5739325527588863,1.0,-1.9183201290051182,0.0
2019-01-23,-0.0,-1.4290225247351063,-0.0,-2.6025542067223353,1.0,-1.9854045330152272,0.0
2019-01-24,-0.0,-1.4227881849435207,-0.0,-2.6122219883533293,1.0,-1.9810566196590194,0.0
2019-01-25,-0.0,-1.287076811066618,-0.0,-2.9212231525300325,1.0,-2.0723698580269385,0.0
2019-01-28,-0.0,-1.2305180670439704,-0.0,-2.970904077782615,1.0,-2.0544188071397476,0.0
2019-01-29,-0.0,-1.2053467365967365,-0.0,-2.9842657342657337,1.0,-2.094842657342657,0.0
2019-01-30,-0.0,-1.2044709823053956,-0.0,-2.9822325784606423,1.0,-2.095099395616398,0.0
2019-01-31,-0.0,-1.2329165455074151,-0.0,-2.9156731608025592,1.0,-2.120965396917709,0.0
2019-02-01,-0.0,-1.234517470275002,-0.0,-2.927201108760668,1.0,-2.1328324458385004,0.0
2019-02-04,-0.0,-1.2345859175483398,-0.0,-2.926012404232032,1.0,-2.1360817219992705,0.0
2019-02-05,-0.0,-1.216861313868613,-0.0,-2.911313868613138,1.0,-2.1710948905109486,0.0
2019-02-06,-0.0,-1.2043992984507457,-0.0,-2.923414206372406,1.0,-2.1799912306343177,0.0
2019-02-07,-0.0,-1.21306217654348,-0.0,-2.916247539908156,1.0,-2.159778409505066,0.0
2019-02-08,-0.0,-1.2057126159690261,-0.0,-2.9384177076484765,1.0,-2.161005186646212,0.0
2019-02-11,-0.0,-1.183377308707124,-0.0,-2.9512606273819992,1.0,-2.194517736734096,0.0
2019-02-12,-0.0,-1.2134550272339173,-0.0,-2.9568673634623877,1.0,-2.1901957897836004,0.0
2019-02-13,-0.0,-1.2492441560356906,-0.0,-2.9502249096674285,1.0,-2.174618390974117,0.0
2019-02-14,-0.0,-1.2285121517486663,-0.0,-2.991034380557202,1.0,-2.1900563129816244,0.0
2019-02-15,-0.0,-1.2606307977736548,-0.0,-2.9798144712430426,1.0,-2.1807050092764375,0.0
2019-02-19,-0.0,-1.2179800221975583,-0.0,-3.00850906400296,1.0,-2.172697003329634,0.0
2019-02-20,-0.0,-1.2462482442522362,-0.0,-2.9907592222961483,1.0,-2.15561469653286,0.0
2019-02-21,-0.0,-1.2327713694173321,-0.0,-2.9972641230405204,1.0,-2.16430050280982,0.0
2019-02-22,-0.0,-1.2185234502145288,-0.0,-3.0116141441041577,1.0,-2.167332445628052,0.0
2019-02-25,-0.0,-1.2013780840186707,-0.0,-3.0312662073053267,1.0,-2.176409572497592,0.0
2019-02-26,-0.0,-1.179149499705709,-0.0,-3.0237639788110653,1.0,-2.1543555032371984,0.0
2019-02-27,-0.0,-1.175414059624586,-0.0,-3.035701140964299,1.0,-2.1499447920500554,0.0
2019-02-28,-0.0,-1.2100504002371775,-0.0,-3.07189445597391,1.0,-2.129854728728135,0.0
2019-03-01,-0.0,-1.2162362718907689,-0.0,-3.0881567230632236,1.0,-2.1161323834965864,0.0
2019-03-04,-0.0,-1.20872062268571,-0.0,-3.119247336204942,1.0,-2.2288218846822336,0.0
2019-03-05,-0.0,-1.1985734881250474,-0.0,-3.1460657106001975,1.0,-2.243189923362926,0.0
2019-03-06,-0.0,-1.1970088065593683,-0.0,-3.146522927421804,1.0,-2.2482538718493776,0.0
2019-03-07,-0.0,-1.1133989401968205,-0.0,-3.218016654049962,1.0,-2.2386071158213476,0.0
2019-03-08,-0.0,-1.0833205462636182,-0.0,-3.3243056621144698,1.0,-2.2646156206843635,0.0
2019-03-11,-0.0,-1.0963921140808852,-0.0,-3.3349177900724696,1.0,-2.361178212421102,0.0
2019-03-12,-0.0,-0.9794251609863357,-0.0,-3.385110727187058,1.0,-2.488456101774776,0.0
2019-03-13,-0.0,-1.0196778544790923,-0.0,-3.4023645163849876,1.0,-2.5125763707053874,0.0
2019-03-14,-0.0,-1.0211631917228405,-0.0,-3.337748863458222,1.0,-2.479307101426556,0.0
2019-03-15,-0.0,-1.0106408134310711,-0.0,-3.3582407188460626,1.0,-2.5132024907385513,0.0
2019-03-18,-0.0,-1.0935146951663834,-0.0,-3.4297627722451622,1.0,-2.5732329366043234,0.0
2019-03-19,-0.0,-1.1022940648216182,-0.0,-3.4566903420687405,1.0,-2.6050289819577106,0.0
2019-03-20,-0.0,-1.1116925592804578,-0.0,-3.455192150449714,1.0,-2.6097301717089123,0.0
2019-03-21,-0.0,-1.1100212522478339,-0.0,-3.513487003433055,1.0,-2.550351479483407,0.0
2019-03-22,-0.0,-1.1078893019413465,-0.0,-3.6067740603056584,1.0,-2.546303180503924,0.0
2019-03-25,-0.0,-0.8946347769877182,-0.0,-3.660875888817065,1.0,-2.5246444731738853,0.0
2019-03-26,-0.0,-0.916135360470819,-0.0,-3.6827693313715875,1.0,-2.575118522151381,0.0
2019-03-27,-0.0,-0.890656874745002,-0.0,-3.6966952264381883,1.0,-2.572582619339045,0.0
2019-03-28,-0.0,-0.8717676808875112,-0.02585855289991027,-3.6607390488620606,1.0,-2.5989069255241044,0.0
2019-03-29,-0.0,-0.8604991464108609,-0.05885700349565076,-3.624827249817088,1.0,-2.5852369726038535,0.0
2019-04-01,-0.0,-0.8762428259639479,-0.0449438202247191,-3.5999514994745776,1.0,-2.5623635922722494,0.0
2019-04-02,-0.0,-0.870952266730631,-0.1503957783641161,-3.5366594706964105,1.0,-2.4375149916047016,0.0
2019-04-03,-0.0,-0.8697458846092377,-0.15103084545309253,-3.5357999041073995,1.0,-2.43447338980342,0.0
2019-04-04,-0.0,-0.8686393364172915,-0.12362418248524486,-3.521773807624821,1.0,-2.4617163821981176,0.0
2019-04-05,-0.0,-0.8688136975132491,-0.16559315124337548,-3.6184264166326945,1.0,-2.500448430493274,0.0
2019-04-08,-0.0,-0.8579217186101391,-0.1614451948897388,-3.617137277239808,1.0,-2.5008544226544065,0.0
2019-04-09,-0.0,-0.8136448750305301,-0.21248880566636819,-3.6504925506798016,1.0,-2.4646259057233575,0.0
2019-04-10,-0.0,-0.7718158941472523,-0.24295803230781718,-3.6495657115025573,1.0,-2.4532023703222663,0.0
2019-04-11,-0.0,-0.7404431458485513,-0.2800909017125233,-3.662933203473744,1.0,-2.43275708140573,0.0
2019-04-12,-0.0,-0.7473641524736414,-0.28824006488240067,-3.649472830494728,1.0,-2.42522303325223,0.0
2019-04-15,-0.0,-0.7536949813220725,-0.2882085431216502,-3.63854149748254,1.0,-2.4403118401819066,0.0
2019-04-16,-0.0,-0.7498985636614461,-0.28953988476831943,-3.6357218209851494,1.0,-2.439746814898969,0.0
2019-04-17,-0.0,-0.7076498294624005,-0.2987656326132857,-3.6552704239077474,1.0,-2.4590709761247362,0.0
2019-04-18,-0.0,-0.6959683283509736,-0.3207562414155288,-3.6230104225579702,1.0,-2.4397673103336834,0.0
2019-04-22,-0.0,-0.70955942123232,-0.31377011867988946,-3.6431474556982604,1.0,-2.462282555682003,0.0
2019-04-23,-0.0,-0.7122952823270593,-0.3088079524158723,-3.6423042450908496,1.0,-2.484559602379206,0.0
2019-04-24,-0.0,-0.676044885347211,-0.32249146202634577,-3.631240852171085,1.0,-2.5015449666612457,0.0
2019-04-25,-0.0,-0.6611799217731422,-0.34012385919165583,-3.641704693611473,1.0,-2.505622555410691,0.0
2019-04-26,-0.0,-0.6474144269259047,-0.3186014214524957,-3.661955722571685,1.0,-2.5413773384527407,0.0
2019-04-29,-0.0,-0.61516275236918,-0.29056448290070047,-3.7118252987227027,1.0,-2.6229913473423982,0.0
2019-04-30,-0.0,-0.6004772876892692,-0.2856319947333772,-3.7066326530612246,1.0,-2.636356155365372,0.0
2019-05-01,-0.0,-0.6144151565074135,-0.28657331136738057,-3.7067545304777596,1.0,-2.629489291598023,0.0
2019-05-02,-0.0,-0.6177850967476327,-0.27550432276657055,-3.6899958830794564,1.0,-2.6505557842733634,0.0
2019-05-03,-0.0,-0.6536391487952306,-0.2676989318539372,-3.700587894344622,1.0,-2.658193259915542,0.0
2019-05-06,-0.0,-0.6175160811479465,-0.2764308098301171,-3.6992412996866237,1.0,-2.653554346033317,0.0
2019-05-07,-0.0,-0.6273748554435817,-0.2874607632578886,-3.691723112506195,1.0,-2.653808029076491,0.0
2019-05-08,-0.0,-0.6124144672531769,-0.35549038774845226,-3.557999348321929,1.0,-2.619990224828935,0.0
2019-05-09,-0.0,-0.6106137066579848,-0.3586195669868143,-3.5547777958652125,1.0,-2.6153345271040207,0.0
2019-05-10,-0.0,-0.6099723442329592,-0.3622092077436148,-3.5533593622905486,1.0,-2.6085895558809176,0.0
2019-05-13,-0.0,-0.6139065298811268,-0.34701188731476956,-3.558703794170331,1.0,-2.622374206155349,0.0
2019-05-14,-0.0,-0.42603129445234705,-0.5259206574996048,-3.416390074284811,1.0,-2.5343764817449026,0.0
2019-05-15,-0.0,-0.4325735992402659,-0.5461380183602406,-3.4291706236150676,1.0,-2.506014561570117,0.0
2019-05-16,-0.0,-0.4380793914903732,-0.5549481023690676,-3.420489660090326,1.0,-2.5097852785040806,0.0
2019-05-17,-0.0,-0.4276499163813013,-0.5658994982878076,-3.3993788325236927,1.0,-2.5707573464999602,0.0
2019-05-20,-0.0,-0.4437945677429693,-0.5530005608524957,-3.4268888710840475,1.0,-2.58849451165772,0.0
2019-05-21,-0.0,-0.4495845317992969,-0.5619207414509428,-3.400846915947587,1.0,-2.5775007989773093,0.0
2019-05-22,-0.0,-0.4245007498618676,-0.588207435472413,-3.3563817191569973,1.0,-2.524113979003868,0.0
2019-05-23,-0.0,-0.42891070297656747,-0.5713267891070298,-3.3651044965167833,1.0,-2.551060797973401,0.0
2019-05-24,-0.0,-0.34516077934421036,-0.6260098210042768,-3.3703469032155864,1.0,-2.5786472358625057,0.0
2019-05-28,-0.0,-0.3195069921782413,-0.6449395591372363,-3.363988306865766,1.0,-2.572252508493324,0.0
2019-05-29,-0.0,-0.3235617730273499,-0.6479094624331971,-3.3543696950644457,1.0,-2.533322854448287,0.0
2019-05-30,-0.0,-0.31619900966753123,-0.6409651811679634,-3.3559695040477875,1.0,-2.5467264010060515,0.0
2019-05-31,-0.0,-0.3148525721455458,-0.632292973651192,-3.339711417816813,1.0,-2.555050188205772,0.0
2019-06-03,-0.0,-0.3159738439981317,-0.6823135606414449,-3.3215787015413363,1.0,-2.4645804141366963,0.0
2019-06-04,-0.0,-0.2801740887541773,-0.7031164995725498,-3.358824900909303,1.0,-2.429703893681511,0.0
2019-06-05,-0.0,-0.2692804498138439,-0.7244130385229085,-3.301648810880632,1.0,-2.3028645239723424,0.0
2019-06-06,-0.0,-0.27252730582524265,-0.7030491504854368,-3.2911104368932036,1.0,-2.318264563106796,0.0
2019-06-07,-0.0,-0.27232651820323783,-0.7136125256517444,-3.2907197689442884,1.0,-2.3238580223455196,0.0
2019-06-10,-0.0,-0.2722036980903304,-0.6686117005153077,-3.297665959381631,1.0,-2.3396483782964537,0.0
2019-06-11,-0.0,-0.26602783481633585,-0.7265191269298046,-3.275154004106776,1.0,-2.3374401095140316,0.0
2019-06-12,-0.0,-0.25952688826348214,-0.7205446109378565,-3.2773256256180114,1.0,-2.3489008899368673,0.0
2019-06-13,-0.0,-0.2967643700038066,-0.7442710315949753,-3.243547773125238,1.0,-2.328663875142748,0.0
2019-06-14,-0.0,-0.2888669051061563,-0.7547370824138194,-3.247698044288867,1.0,-2.318468914085686,0.0
2019-06-17,-0.0,-0.27578338910860967,-0.7583662914511712,-3.2636142379069053,1.0,-2.3078795254031026,0.0
2019-06-18,-0.0,-0.32419638085057645,-0.7510880354279605,-3.268534778957013,1.0,-2.2915171413300754,0.0
2019-06-19,-0.0,-0.3540847201210287,-0.7534039334341905,-3.2416036308623295,1.0,-2.2150529500756426,0.0
2019-06-20,-0.0,-0.3716231555051079,-0.7390843738176316,-3.2396519107075297,1.0,-2.2167234203556565,0.0
2019-06-21,-0.0,-0.39908745247148286,-0.7317870722433459,-3.233764258555133,1.0,-2.2399239543726233,0.0
2019-06-24,-0.0,-0.3766323024054983,-0.7363879343260786,-3.242611683848797,1.0,-2.2808705612829323,0.0
2019-06-25,-0.0,-0.35411414164565663,-0.7454350981740393,-3.2544885017954006,1.0,-2.285888914355566,0.0
2019-06-26,-0.0,-0.35061558461420816,-0.7231016288139482,-3.230404527032194,1.0,-2.342892100634702,0.0
2019-06-27,-0.0,-0.33047866646276186,-0.7573788040984859,-3.224040373145741,1.0,-2.334531273895091,0.0
2019-06-28,-0.0,-0.30762181151672524,-0.7644722773789522,-3.232549259202688,1.0,-2.332365969146174,0.0
2019-07-01,-0.0,-0.2835377466290851,-0.7784718519082807,-3.24453416622229,1.0,-2.3113430334425233,0.0
2019-07-02,-0.0,-0.2898451730418944,-0.7666211293260474,-3.2244231936854892,1.0,-2.3087431693989076,0.0
2019-07-03,-0.0,-0.30019744835965984,-0.7588851761846902,-3.2205346294046175,1.0,-2.31455042527339,0.0
2019-07-05,-0.0,-0.2883621999392282,-0.7629899726526891,-3.226830750531753,1.0,-2.3182923123670616,0.0
2019-07-08,-0.0,-0.28743924665856624,-0.764580801944107,-3.225698663426489,1.0,-2.3162970838396113,0.0
2019-07-09,-0.0,-0.27437041518566135,-0.763518112379944,-3.209710353172503,1.0,-2.314981471678137,0.0
2019-07-10,-0.0,-0.23906309029089537,-0.7559501322251606,-3.2377030600680015,1.0,-2.322931620702682,0.0
2019-07-11,-0.0,-0.23332071185157138,-0.761681181370693,-3.2514199166982203,1.0,-2.326467247254828,0.0
2019-07-12,-0.0,-0.24487014462027715,-0.759672900734459,-3.2462330582266983,1.0,-2.321041871734686,0.0
2019-07-15,-0.0,-0.26662626874715956,-0.7775337070140889,-3.2334494773519165,1.0,-2.2970004544765947,0.0
2019-07-16,-0.0,-0.25396945984957836,-0.7942718225328573,-3.244321203373091,1.0,-2.3044138874116844,0.0
2019-07-17,-0.0,-0.26120309889108306,-0.7924958225732949,-3.238644994683275,1.0,-2.302977365942579,0.0
2019-07-18,-0.0,-0.26148705096073516,-0.8004860636439582,-3.2431837168679274,1.0,-2.289587605377079,0.0
2019-07-19,-0.0,-0.20159304851556842,-0.6998551774076756,-3.171614771904417,1.0,-2.167994207096307,0.0
2019-07-22,-0.0,-0.172774109280894,-0.6771642115956753,-3.1818445686089545,1.0,-2.2246571366373997,0.0
2019-07-23,-0.0,-0.18500797448165868,-0.6752936059156154,-3.1729737567058143,1.0,-2.2162534435261705,0.0
2019-07-24,-0.0,-0.17826178896172554,-0.6617325720730246,-3.070769013885952,1.0,-2.1380136744907308,0.0
2019-07-25,-0.0,-0.1543218552354181,-0.6735769501054111,-3.075755446240337,1.0,-2.123752635277582,0.0
2019-07-26,-0.0,-0.24272266473569878,-0.6790731354091238,-3.139971035481535,1.0,-2.179435191889935,0.0
2019-07-29,-0.0,-0.2023594123181588,-0.6793080987189695,-3.139248751537961,1.0,-2.216544836071506,0.0
2019-07-30,-0.0,-0.19019251725390482,-0.6892844169996368,-3.1449328005811843,1.0,-2.2403196512895023,0.0
2019-07-31,-0.0,-0.2587158628704242,-0.6788930854154561,-3.1135241138872747,1.0,-2.212013364323068,0.0
2019-08-01,-0.0,-0.29856924976396254,-0.6643910233132398,-3.1096666424576944,1.0,-2.190064637954826,0.0
2019-08-02,-0.0,-0.27480086893555394,-0.6685734974656046,-3.094931209268646,1.0,-2.202896451846488,0.0
2019-08-05,-0.0,-0.2584110828385638,-0.6073649985863727,-3.019296013570823,1.0,-2.1830647441334468,0.0
2019-08-06,-0.0,-0.25522925612965786,-0.5903864801219004,-2.912730295054717,1.0,-2.1677517661726,0.0
2019-08-07,-0.0,-0.2493976732979968,-0.5583396434225923,-2.8988091140634675,1.0,-2.1772561437323605,0.0
2019-08-08,-0.0,-0.24727998898223386,-0.5584630216223662,-2.9015287150530233,1.0,-2.1788321167883216,0.0
2019-08-09,-0.0,-0.21016671221645258,-0.5396966384257995,-2.873531019404209,1.0,-2.2090735173544687,0.0
2019-08-12,-0.0,-0.19608378249300676,-0.564713106365559,-2.8831957426485637,1.0,-2.17861772531896,0.0
2019-08-13,-0.0,-0.15136897887084722,-0.557510700455194,-2.8900061145458253,1.0,-2.195054011821455,0.0
2019-08-14,-0.0,-0.16185594820609658,-0.5492986242244402,-2.853048287024548,1.0,-2.1797275424871865,0.0
2019-08-15,-0.0,-0.19455737704918033,-0.5790819672131148,-2.7536393442622953,1.0,-2.0300983606557375,0.0
2019-08-16,-0.0,-0.19963237707608483,-0.5782183417580254,-2.746734064202718,1.0,-2.0401102868771748,0.0
2019-08-19,-0.0,-0.161717679305619,-0.5889186190693728,-2.7561835149774847,1.0,-2.019317366051034,0.0
2019-08-20,-0.0,-0.1511401917595232,-0.6041720653018917,-2.7277144337911374,1.0,-1.9952707955428868,0.0
2019-08-21,-0.0,-0.16035173929910773,-0.5974395448079659,-2.727143411353938,1.0,-1.980796586059744,0.0
2019-08-22,-0.0,-0.1705989110707804,-0.5869198859217009,-2.7452035260565206,1.0,-1.9789992221934145,0.0
2019-08-23,-0.0,-0.18205210678674813,-0.579350273399807,-2.719202315857189,1.0,-1.9523962688967513,0.0
2019-08-26,-0.0,-0.1402253065289102,-0.5544283313624199,-2.638638202526918,1.0,-1.8906454222941431,0.0
2019-08-27,-0.0,-0.13112213267203968,-0.5517668939863608,-2.6270303781773094,1.0,-1.8897086174829512,0.0
2019-08-28,-0.0,-0.11895061728395061,-0.562283950617284,-2.6253086419753084,1.0,-1.8662345679012344,0.0
2019-08-29,-0.0,-0.09168824762609447,-0.5758416574176841,-2.6357750647428784,1.0,-1.8626834381551365,0.0
2019-08-30,-0.0,-0.07018835511381066,-0.5793606969752746,-2.6404687404135223,1.0,-1.8453279342290938,0.0
2019-09-03,-0.0,-0.08037084791551544,-0.5960582059311107,-2.6227052250260945,1.0,-1.8407318720451897,0.0
