Date,IWF,IWM,MC,MTUM,SPY,VLUE,VXX
2018-11-07,-0.2807994023160254,-1.056032872618603,1.0,-0.0,-0.7680612626073963,-0.6305939484497571,0.0
2018-11-08,-0.24264132734493896,-1.0647711666233624,1.0,-0.0,-0.7605137151553395,-0.6438513789391634,0.0
2018-11-09,-0.24201031884488325,-1.064622694035114,1.0,-0.0,-0.7614787869789541,-0.643702906350915,0.0
2018-11-12,-0.24075100713308945,-1.0518165354621727,1.0,-0.0,-0.7636840743615332,-0.6396496285619249,0.0
2018-11-13,-0.22251568174314953,-1.0502182605186896,1.0,-0.0,-0.7624445178093247,-0.633102233960603,0.0
2018-11-14,-0.22192042284539715,-1.0514608721186316,1.0,-0.0,-0.7630670973425341,-0.6340478637498165,0.0
2018-11-15,-0.22078493165744437,-1.0521089083513502,1.0,-0.0,-0.764886950786031,-0.6267360474916632,0.0
2018-11-16,-0.2220429713280047,-1.0525408814255335,1.0,-0.0,-0.7650876292439687,-0.6268240815428614,0.0
2018-11-19,-0.2259472545207791,-1.0518284854931594,1.0,-0.0,-0.7635990169827239,-0.6266368338040568,0.0
2018-11-20,-0.1887253115662124,-1.0451133299322206,1.0,-0.0,-0.7669266088477517,-0.6432840171999126,0.0
2018-11-21,-0.1891344449669042,-1.0404022136217312,1.0,-0.0,-0.7625420479618042,-0.6249140955619055,0.0
2018-11-23,-0.1893388340028227,-1.042304491007129,1.0,-0.0,-0.7620598559693119,-0.6251221365758333,0.0
2018-11-26,-0.18890175083200694,-1.0439516712487338,1.0,-0.0,-0.7607799160758211,-0.6237881637968457,0.0
2018-11-27,-0.18052906244376465,-1.0456361346050027,1.0,-0.0,-0.7551556595285226,-0.617743386719453,0.0
2018-11-28,-0.17783235219762358,-1.0645743797175773,1.0,-0.0,-0.7519953772256129,-0.6171403806565784,0.0
2018-11-29,-0.1549808908097296,-1.0514340822230954,1.0,-0.0,-0.7465085544879808,-0.6188877379719256,0.0
2018-11-30,-0.1546318120134276,-1.0517105921005643,1.0,-0.0,-0.7468395114634669,-0.6179558602956932,0.0
2018-12-03,-0.15356887937187721,-1.0516059957173447,1.0,-0.0,-0.7463240542469665,-0.6173804425410421,0.0
2018-12-04,-0.15332404529703852,-1.052727467581181,1.0,-0.0,-0.7481156003286535,-0.6181545386346586,0.0
2018-12-06,-0.14538358765206383,-1.028373532100415,1.0,-0.0,-0.7419309471907742,-0.6002390830461993,0.0
2018-12-07,-0.15017232890201873,-1.028346345923894,1.0,-0.0,-0.7421396919181262,-0.5962580009847366,0.0
2018-12-10,-0.11958604829436566,-1.0383288616328092,1.0,-0.0,-0.7467856022857939,-0.5797414544060768,0.0
2018-12-11,-0.11779466090471875,-1.0389628493761762,1.0,-0.0,-0.746149020701192,-0.5821426082107758,0.0
2018-12-12,-0.11660099724537118,-1.039715471250741,1.0,-0.0,-0.7461905924195404,-0.5843299975591897,0.0
2018-12-13,-0.11609756097560978,-1.0347735191637633,1.0,-0.0,-0.751254355400697,-0.5821602787456447,0.0
2018-12-14,-0.11407122905027933,-1.0452164804469275,1.0,-0.0,-0.7480796089385475,-0.5842527932960895,0.0
2018-12-17,-0.09777051233000592,-1.0459810093561963,1.0,-0.0,-0.7363222148794825,-0.598031372821815,0.0
2018-12-18,-0.08348306841741535,-1.0361437456807188,1.0,-0.0,-0.7342087076710435,-0.6015894955079475,0.0
2018-12-19,-0.08417415342087077,-1.0358673116793367,1.0,-0.0,-0.7338977194194886,-0.6014858327574292,0.0
2018-12-20,-0.08562743946668509,-1.0341266277503367,1.0,-0.0,-0.733169838692964,-0.6011882145694449,0.0
2018-12-21,-0.08092127878996218,-1.0350635957373668,1.0,-0.0,-0.7337573049157786,-0.587865245788931,0.0
2018-12-24,-0.058562252289189556,-1.0153409867432008,1.0,-0.0,-0.731823151564849,-0.6109744430777642,0.0
2018-12-26,-0.05821395915879305,-1.0238409698940025,1.0,-0.0,-0.7083544989671171,-0.5960919773781707,0.0
2018-12-27,-0.031685636500803624,-0.9924558008331421,1.0,-0.0,-0.658116574277561,-0.5977957818086398,0.0
2018-12-28,-0.02207672566954004,-1.0067447522537343,1.0,-0.0,-0.6632230045403699,-0.5981114693689544,0.0
2018-12-31,-0.019922942668027792,-1.0112951559258405,1.0,-0.0,-0.663779760924688,-0.5980834458458195,0.0
2019-01-02,-0.01661566808146613,-1.011285493370184,1.0,-0.0,-0.6623235613463627,-0.599973678149574,0.0
2019-01-03,-0.0076966273577114925,-1.0175734152545173,1.0,-0.0,-0.6597958576949757,-0.618207643774981,0.0
2019-01-04,-0.0,-1.020514843672946,1.0,-0.0,-0.6482230331722393,-0.6188973271525792,0.0
2019-01-07,-0.0,-1.0006158034614638,1.0,-0.0,-0.6380047967848578,-0.6024502495624554,0.0
2019-01-08,-0.0,-0.9813368758707837,1.0,-0.0,-0.6568706865826394,-0.6019181544243916,0.0
2019-01-09,-0.0,-0.9753090414859878,1.0,-0.0,-0.6561064008802019,-0.604653420490583,0.0
2019-01-10,-0.0,-0.9764610652420269,1.0,-0.0,-0.6558523555123846,-0.6055042901084668,0.0
2019-01-11,-0.0,-0.9671071857648471,1.0,-0.0,-0.6614605318699873,-0.6185342728187809,0.0
2019-01-14,-0.0,-0.9658622145710853,1.0,-0.0,-0.6642414005911587,-0.6180205931074805,0.0
2019-01-15,-0.0,-0.9585829643136233,1.0,-0.0,-0.6694126074498568,-0.6280932534514196,0.0
2019-01-16,-0.0,-0.964442707824558,1.0,-0.0,-0.665787502849142,-0.6259320764546905,0.0
2019-01-17,-0.0,-0.9811661252747975,1.0,-0.0,-0.6694228434557208,-0.6306066870098763,0.0
2019-01-18,-0.0,-0.9728284195582554,1.0,-0.0,-0.6752946614282412,-0.6534385420449669,0.0
2019-01-22,-0.0,-1.0675140863965658,1.0,-0.0,-0.6869466058492085,-0.5994097129058223,0.0
2019-01-23,-0.0,-1.0396782661371742,1.0,-0.0,-0.6924008884700814,-0.6333378205559669,0.0
2019-01-24,-0.0,-1.0336038250446145,1.0,-0.0,-0.702582578537998,-0.6309303343546921,0.0
2019-01-25,-0.0,-0.9721905783019499,1.0,-0.0,-0.7363130737787309,-0.6419955772967902,0.0
2019-01-28,-0.0,-0.9579908062946683,1.0,-0.0,-0.7576082944669998,-0.6397678086098715,0.0
2019-01-29,-0.0,-0.9468192527768429,1.0,-0.0,-0.7566139347021206,-0.6624368899360485,0.0
2019-01-30,-0.0,-0.9578901009553493,1.0,-0.0,-0.7727149535876414,-0.6571583440612508,0.0
2019-01-31,-0.0,-0.9683787739541849,1.0,-0.0,-0.7779025834779945,-0.6575104666598591,0.0
2019-02-01,-0.0,-0.9669007362967003,1.0,-0.0,-0.7815312244341424,-0.6603831469866376,0.0
2019-02-04,-0.0,-0.967373127197024,1.0,-0.0,-0.7777550254257535,-0.6677246510358008,0.0
2019-02-05,-0.0,-0.960180161736104,1.0,-0.0,-0.7682464940116696,-0.6837274371310609,0.0
2019-02-06,-0.0,-0.9633180918583226,1.0,-0.0,-0.7619941308946974,-0.6869583020541868,0.0
2019-02-07,-0.0,-0.9569837539593339,1.0,-0.0,-0.7643132045911243,-0.6845815878205784,0.0
2019-02-08,-0.0,-0.9912897470878371,1.0,-0.0,-0.8460139224122853,-0.660789869521111,0.0
2019-02-11,-0.0,-0.9761963276340273,1.0,-0.0,-0.8442930871045886,-0.6903767159358213,0.0
2019-02-12,-0.0,-0.9779717080723486,1.0,-0.0,-0.8532972059961996,-0.687627559997185,0.0
2019-02-13,-0.0,-0.9928249859313448,1.0,-0.0,-0.8460889138998311,-0.6782146876758581,0.0
2019-02-14,-0.0,-0.9591247048874167,1.0,-0.0,-0.875365587229994,-0.6892420451742486,0.0
2019-02-15,-0.0,-0.976943718663936,1.0,-0.0,-0.8697478991596638,-0.6841677847609632,0.0
2019-02-19,-0.0,-0.963053144188016,1.0,-0.0,-0.8829839791093231,-0.6828287105653186,0.0
2019-02-20,-0.0,-0.9699590511155042,1.0,-0.0,-0.8823072578367693,-0.6778452414572155,0.0
2019-02-21,-0.0,-0.9767269388331684,1.0,-0.0,-0.8806328577482695,-0.6741771436643593,0.0
2019-02-22,-0.0,-0.9734860536642274,1.0,-0.0,-0.8839396189062112,-0.6778025241276912,0.0
2019-02-25,-0.0,-0.966292932160091,1.0,-0.0,-0.8930244110133411,-0.6887595799034913,0.0
2019-02-26,-0.0,-0.9678975559575751,1.0,-0.0,-0.8906743286864601,-0.6886595012592672,0.0
2019-02-27,-0.0,-0.9641995458416123,1.0,-0.0,-0.8954726085722396,-0.6884047686630713,0.0
2019-02-28,-0.0,-0.9680031251109769,1.0,-0.0,-0.8988600447459072,-0.6844348165772932,0.0
2019-03-01,-0.0,-0.9701587978258552,1.0,-0.0,-0.8955913176311768,-0.6868094781342143,0.0
2019-03-04,-0.0,-0.969206180074587,1.0,-0.0,-0.8974604865920796,-0.6850648197478245,0.0
2019-03-05,-0.0,-0.9553333096060077,1.0,-0.0,-0.9163255863615334,-0.6874399402071395,0.0
2019-03-06,-0.0,-0.9580198722498225,1.0,-0.0,-0.9102555003548617,-0.6803051809794181,0.0
2019-03-07,-0.0,-0.9445979454481049,1.0,-0.0,-0.9253276656039675,-0.6724052426496635,0.0
2019-03-08,-0.0,-0.946011965872482,1.0,-0.0,-0.9291252168371863,-0.6650617764718377,0.0
2019-03-11,-0.0,-0.9458806818181817,1.0,-0.0,-0.9297230113636362,-0.6755681818181818,0.0
2019-03-12,-0.0,-0.9137597593295608,1.0,-0.0,-0.9506840484206003,-0.7169615357066113,0.0
2019-03-13,-0.0,-0.9264552359696173,1.0,-0.0,-0.9560099355628352,-0.7174124338529105,0.0
2019-03-14,-0.0,-0.9255265617137517,1.0,-0.0,-0.9569405506433756,-0.7118107972108403,0.0
2019-03-15,-0.0,-0.9266664260709516,1.0,-0.0,-0.9575228265184597,-0.724746472265329,0.0
2019-03-18,-0.0,-0.9487871603136969,1.0,-0.0,-0.9670618274667153,-0.7317526901331388,0.0
2019-03-19,-0.0,-0.9530071057065416,1.0,-0.0,-0.9645447219983885,-0.7451835030400703,0.0
2019-03-20,-0.0,-0.956936745108117,1.0,-0.0,-0.9625536913983624,-0.7517162891442416,0.0
2019-03-21,-0.0,-0.9587757651467832,1.0,-0.0,-0.9655362457287725,-0.7498254767241063,0.0
2019-03-22,-0.0,-0.9531677385968803,1.0,-0.0,-0.9992237746728765,-0.7439195682708657,0.0
2019-03-25,-0.0,-0.908611019465523,1.0,-0.0,-1.014956559991202,-0.742255947798673,0.0
2019-03-26,-0.0,-0.9204436583388607,1.0,-0.0,-1.012418011644189,-0.751971405409389,0.0
2019-03-27,-0.0,-0.9192763475612022,1.0,-0.0,-1.0252981165719381,-0.7702737843159108,0.0
2019-03-28,-0.0,-0.9206904248195819,1.0,-0.0,-1.0226917640056543,-0.7765419239639907,0.0
2019-03-29,-0.0,-0.9022898485865593,1.0,-0.0,-1.0326322070560157,-0.794473036473484,0.0
2019-04-01,-0.0,-0.9149309443822321,1.0,-0.0,-1.0369540873460246,-0.7808510638297871,0.0
2019-04-02,-0.0,-0.917673913856977,1.0,-0.0,-1.0439696141900234,-0.7804138756876099,0.0
2019-04-03,-0.0,-0.9186246632744687,1.0,-0.0,-1.0422777611493563,-0.7804549536067046,0.0
2019-04-04,-0.0,-0.9124156039009752,1.0,-0.0,-1.0557764441110278,-0.7827456864216054,0.0
2019-04-05,-0.0,-0.9003981071133479,1.0,-0.0,-1.0671524074213175,-0.7881769698790656,0.0
2019-04-08,-0.0,-0.8902209861695731,1.0,-0.0,-1.0776458208057726,-0.7904389657245942,0.0
2019-04-09,-0.0,-0.8797886895712982,1.0,-0.0,-1.1456749771967163,-0.7750836120401338,0.0
2019-04-10,-0.0,-0.8563857975622681,1.0,-0.0,-1.1429328488152015,-0.7859792565674918,0.0
2019-04-11,-0.0,-0.8371159019436972,1.0,-0.0,-1.1670897586481266,-0.7846777554654644,0.0
2019-04-12,-0.0,-0.8418762642647226,1.0,-0.0,-1.1881225907408115,-0.7866493645280713,0.0
2019-04-15,-0.0,-0.841593631597076,1.0,-0.0,-1.196563205633587,-0.789008381491829,0.0
2019-04-16,-0.0,-0.8419823957137391,1.0,-0.0,-1.1973593570608496,-0.7876387294297742,0.0
2019-04-17,-0.0,-0.8322905070822617,1.0,-0.0,-1.1964224022110475,-0.8099497140224943,0.0
2019-04-18,-0.0,-0.8196608088404573,1.0,-0.0,-1.1806077814442484,-0.8366971068989333,0.0
2019-04-22,-0.0,-0.8156891439134285,1.0,-0.0,-1.1890861478029806,-0.8463049254823429,0.0
2019-04-23,-0.0,-0.818017254660299,1.0,-0.0,-1.1918810660915116,-0.8415883531042984,0.0
2019-04-24,-0.0,-0.8084705339282966,1.0,-0.0,-1.1925296199415294,-0.8457070318510539,0.0
2019-04-25,-0.0,-0.8043210351998767,1.0,-0.0,-1.1977586074096895,-0.8491103751059077,0.0
2019-04-26,-0.0,-0.7861206796454697,1.0,-0.0,-1.2514610829430663,-0.8328753338235864,0.0
2019-04-29,-0.0,-0.7817942565214027,1.0,-0.0,-1.251335242665841,-0.8371390974533632,0.0
2019-04-30,-0.0,-0.7873017104293527,1.0,-0.0,-1.2496606290966916,-0.8415622697126013,0.0
2019-05-01,-0.0,-0.789719262773155,1.0,-0.0,-1.2779765145034605,-0.8206314643440391,0.0
2019-05-02,-0.0,-0.8051014767432678,1.0,-0.0,-1.31651267472163,-0.8268972597330807,0.0
2019-05-03,-0.0,-0.7960765701629489,1.0,-0.0,-1.3262537573168802,-0.8327400727732953,0.0
2019-05-06,-0.0,-0.759818253654682,1.0,-0.0,-1.340774397471355,-0.850414855788226,0.0
2019-05-07,-0.0,-0.7515353223186338,1.0,-0.0,-1.3516383374935614,-0.858948452791315,0.0
2019-05-08,-0.0,-0.7573205289672545,1.0,-0.0,-1.3240318010075567,-0.8544159319899245,0.0
2019-05-09,-0.0,-0.7564632274819973,1.0,-0.0,-1.3270766930311257,-0.8514539802463305,0.0
2019-05-10,-0.0,-0.756759948045814,1.0,-0.0,-1.3330578187113786,-0.8461054040225134,0.0
2019-05-13,-0.0,-0.7567131270178755,1.0,-0.0,-1.3278998346326483,-0.852665564217655,0.0
2019-05-14,-0.0,-0.727982206266828,1.0,-0.0,-1.3253209505599564,-0.8488313107269677,0.0
2019-05-15,-0.0,-0.7332343285915274,1.0,-0.0,-1.3482882601219321,-0.8265593246834454,0.0
2019-05-16,-0.0,-0.7381278092632401,1.0,-0.0,-1.3436779362907951,-0.826734414696111,0.0
2019-05-17,-0.0,-0.7315991839296924,1.0,-0.0,-1.357501569365976,-0.8343141870684244,0.0
2019-05-20,-0.0,-0.7268955258934514,1.0,-0.0,-1.3566367870982896,-0.8307824793517831,0.0
2019-05-21,-0.0,-0.7250587314017228,1.0,-0.0,-1.3572435395458105,-0.8331245105716523,0.0
2019-05-22,-0.0,-0.720549123904881,1.0,-0.0,-1.3606852315394242,-0.8299045682102627,0.0
2019-05-23,-0.0,-0.7223068807877154,1.0,-0.0,-1.3703356386511938,-0.8146368147540344,0.0
2019-05-24,-0.0,-0.7087601760604526,1.0,-0.0,-1.3719082304366454,-0.8144743504849452,0.0
2019-05-28,-0.0,-0.7135566809505259,1.0,-0.0,-1.3671601090767433,-0.814920140241527,0.0
2019-05-29,-0.0,-0.7211489874450966,1.0,-0.0,-1.3694950829867454,-0.7963229292183309,0.0
2019-05-30,-0.0,-0.7173229873908827,1.0,-0.0,-1.3629873908826384,-0.7994568380213385,0.0
2019-05-31,-0.0,-0.7183098591549295,1.0,-0.0,-1.3564971093780311,-0.8052225196911496,0.0
2019-06-03,-0.0,-0.7203099101877193,1.0,-0.0,-1.3608295108507114,-0.7734649038276221,0.0
2019-06-04,-0.0,-0.7162094378207354,1.0,-0.0,-1.3498475903846894,-0.7923756607632055,0.0
2019-06-05,-0.0,-0.7091082680924193,1.0,-0.0,-1.3669276303227038,-0.7429444338361656,0.0
2019-06-06,-0.0,-0.7112095296273672,1.0,-0.0,-1.3417073915699451,-0.7650427611484423,0.0
2019-06-07,-0.0,-0.7050973123262281,1.0,-0.0,-1.2754031510658017,-0.7266357738646895,0.0
2019-06-10,-0.0,-0.7026556539131078,1.0,-0.0,-1.2736768028445498,-0.7275084262380088,0.0
2019-06-11,-0.0,-0.7068035561507272,1.0,-0.0,-1.2931592456199084,-0.7198601346575902,0.0
2019-06-12,-0.0,-0.6979457927897699,1.0,-0.0,-1.2960891771986727,-0.7340715057972634,0.0
2019-06-13,-0.0,-0.7165098566308243,1.0,-0.0,-1.2975657108721623,-0.7194593787335722,0.0
2019-06-14,-0.0,-0.707927261864755,1.0,-0.0,-1.3173518539262912,-0.7087113998730443,0.0
2019-06-17,-0.0,-0.7103533278553822,1.0,-0.0,-1.3160528871293047,-0.7085605438111601,0.0
2019-06-18,-0.0,-0.7127063569134235,1.0,-0.0,-1.3154552924478973,-0.7067677597669382,0.0
2019-06-19,-0.0,-0.7059043348281017,1.0,-0.0,-1.3180119581464873,-0.7130044843049327,0.0
2019-06-20,-0.0,-0.7124635295877908,1.0,-0.0,-1.314094411610683,-0.7139971571781252,0.0
2019-06-21,-0.0,-0.7137078651685393,1.0,-0.0,-1.3171161048689137,-0.7144569288389513,0.0
2019-06-24,-0.0,-0.6924319855704193,1.0,-0.0,-1.3245152562753644,-0.7407560499022996,0.0
2019-06-25,-0.0,-0.6893984962406015,1.0,-0.0,-1.325751879699248,-0.7442481203007518,0.0
2019-06-26,-0.0,-0.6816813426657636,1.0,-0.0,-1.312674042296982,-0.7687213065402273,0.0
2019-06-27,-0.0,-0.6687285482593446,1.0,-0.0,-1.3141854939086488,-0.7888205785840908,0.0
2019-06-28,-0.0,-0.6549293119698398,1.0,-0.0,-1.3255042412818097,-0.7895947219604147,0.0
2019-07-01,-0.0,-0.6558937507054441,1.0,-0.0,-1.3274013318785507,-0.779036081116671,0.0
2019-07-02,-0.0,-0.6657384760112888,1.0,-0.0,-1.315145813734713,-0.7820507996237065,0.0
2019-07-03,-0.0,-0.6730053741215378,1.0,-0.0,-1.3038445638693676,-0.7812770115374498,0.0
2019-07-05,-0.0,-0.6829231636295322,1.0,-0.0,-1.2970505354123616,-0.7773060304339658,0.0
2019-07-08,-0.0,-0.6829953899778869,1.0,-0.0,-1.2860462501405494,-0.7789438176979873,0.0
2019-07-09,-0.0,-0.6815546328507837,1.0,-0.0,-1.2845546702577337,-0.7745483110761979,0.0
2019-07-10,-0.0,-0.7093708066199493,1.0,-0.0,-1.2555166244222453,-0.7625615029074102,0.0
2019-07-11,-0.0,-0.7092367979100578,1.0,-0.0,-1.2615040119425265,-0.7612987497667475,0.0
2019-07-12,-0.0,-0.7084468664850136,1.0,-0.0,-1.2566906797058714,-0.7674592213803143,0.0
2019-07-15,-0.0,-0.7340783375691433,1.0,-0.0,-1.2450665271341006,-0.7583345791598145,0.0
2019-07-16,-0.0,-0.7241044050557176,1.0,-0.0,-1.245157430259517,-0.7701368633610052,0.0
2019-07-17,-0.0,-0.7211743174093302,1.0,-0.0,-1.2393456093825868,-0.7746236880439248,0.0
2019-07-18,-0.0,-0.7239087412717972,1.0,-0.0,-1.2433068220006722,-0.766774952391621,0.0
2019-07-19,-0.0,-0.7318676421435734,1.0,-0.0,-1.220670702269098,-0.7611690867902106,0.0
2019-07-22,-0.0,-0.7124962830805828,1.0,-0.0,-1.214131727624145,-0.7902914064823074,0.0
2019-07-23,-0.0,-0.7174892903706462,1.0,-0.0,-1.211883032222015,-0.7957161482585211,0.0
2019-07-24,-0.0,-0.7198125139498549,1.0,-0.0,-1.2141953723681274,-0.7859534260843687,0.0
2019-07-25,-0.0,-0.7169727157832132,1.0,-0.0,-1.2152628057393504,-0.7849230540480262,0.0
2019-07-26,-0.0,-0.714535186148473,1.0,-0.0,-1.2170617522479008,-0.7839042877312923,0.0
2019-07-29,-0.0,-0.7057883192683743,1.0,-0.0,-1.2177404364474516,-0.7940443882672218,0.0
2019-07-30,-0.0,-0.700621302875851,1.0,-0.0,-1.21808847055322,-0.8016667286729418,0.0
2019-07-31,-0.0,-0.7308551847437426,1.0,-0.0,-1.2061233611442193,-0.7876936829558999,0.0
2019-08-01,-0.0,-0.7457501022951307,1.0,-0.0,-1.1980805713648028,-0.7759922627682921,0.0
2019-08-02,-0.0,-0.7487919085971155,1.0,-0.0,-1.199438097021914,-0.7977898482861958,0.0
2019-08-05,-0.0,-0.7428667715120197,1.0,-0.0,-1.201789859956564,-0.7998577098779299,0.0
2019-08-06,-0.0,-0.7417937451537865,1.0,-0.0,-1.153675737547539,-0.7968467304212975,0.0
2019-08-07,-0.0,-0.7483326577987397,1.0,-0.0,-1.1389513246619256,-0.7974870113121338,0.0
2019-08-08,-0.0,-0.7424275923059915,1.0,-0.0,-1.1377404377625469,-0.8046650453239,0.0
2019-08-09,-0.0,-0.7349176660432024,1.0,-0.0,-1.1263431987384016,-0.8061759636190265,0.0
2019-08-12,-0.0,-0.7341939269473375,1.0,-0.0,-1.129162388147279,-0.8039460173096671,0.0
2019-08-13,-0.0,-0.7288291267129579,1.0,-0.0,-1.1368161945699695,-0.8082589367721078,0.0
2019-08-14,-0.0,-0.7299181681406188,1.0,-0.0,-1.132068547943195,-0.8076033907012587,0.0
2019-08-15,-0.0,-0.7546808356827875,1.0,-0.0,-1.116641364852165,-0.7432588737078002,0.0
2019-08-16,-0.0,-0.7531453362255965,1.0,-0.0,-1.116052060737527,-0.7461315979754157,0.0
2019-08-19,-0.0,-0.7355452285745163,1.0,-0.0,-1.1296156201592278,-0.7372383731402428,0.0
2019-08-20,-0.0,-0.741652589584157,1.0,-0.0,-1.1266937425870682,-0.7258383351903102,0.0
2019-08-21,-0.0,-0.7556453358343553,1.0,-0.0,-1.139997114205324,-0.7116008945963495,0.0
2019-08-22,-0.0,-0.7570383187340038,1.0,-0.0,-1.1366569337803252,-0.7110414188385423,0.0
2019-08-23,-0.0,-0.756443995818162,1.0,-0.0,-1.1369551894444643,-0.71166949060889,0.0
2019-08-26,-0.0,-0.7378554079154165,1.0,-0.0,-1.142020288612659,-0.6920631518788399,0.0
2019-08-27,-0.0,-0.7333499803802661,1.0,-0.0,-1.1335925516355723,-0.7002818107230764,0.0
2019-08-28,-0.0,-0.7207681365576102,1.0,-0.0,-1.1375889046941678,-0.6978307254623044,0.0
2019-08-29,-0.0,-0.7143009567165772,1.0,-0.0,-1.1420137283493972,-0.700252516271295,0.0
2019-08-30,-0.0,-0.7038363352715926,1.0,-0.0,-1.150297830095022,-0.6914976599063962,0.0
2019-09-03,-0.0,-0.7170406607820199,1.0,-0.0,-1.1506611365167145,-0.6772661207416073,0.0
2019-09-04,-0.0,-0.7118866253321523,1.0,-0.0,-1.1518157661647475,-0.6792205491585473,0.0
2019-09-05,-0.0,-0.7183641702338416,1.0,-0.0,-1.1509180316269856,-0.6684119291046097,0.0
2019-09-06,-0.0,-0.7069154387080815,1.0,-0.0,-1.193293049224354,-0.6334852821654475,0.0
2019-09-09,-0.0,-0.7130698873468235,1.0,-0.0,-1.1902390789984816,-0.6281385740014832,0.0
2019-09-10,-0.0,-0.7131804853923058,1.0,-0.0,-1.186526300914968,-0.6330236337301728,0.0
2019-09-11,-0.0,-0.7085732452576918,1.0,-0.0,-1.189021159348617,-0.6348157829665477,0.0
2019-09-12,-0.0,-0.6871583253976652,1.0,-0.0,-1.1990970973089268,-0.6407434839346806,0.0
2019-09-13,-0.0,-0.6846633988080545,1.0,-0.0,-1.1984342490390378,-0.6434037451070282,0.0
2019-09-16,-0.0,-0.6865503261061167,1.0,-0.0,-1.1966155473294553,-0.6423056583818085,0.0
