Date,IWF,IWM,MTUM,RDN,SPY,VLUE,VXX
2019-05-01,-0.0,-0.5345150640930316,-0.0,1.0,-0.5993813758439164,-0.8402581566189811,0.0
2019-05-02,-0.0,-0.5227171426024426,-0.0,1.0,-0.6003625234005884,-0.8484236175080974,0.0
2019-05-03,-0.0,-0.5256730254947406,-0.0,1.0,-0.5986806917454092,-0.8470612705770487,0.0
2019-05-06,-0.0,-0.4978465559746933,-0.0,1.0,-0.6139840199601984,-0.8584370451777704,0.0
2019-05-07,-0.0,-0.4964488425306826,-0.0,1.0,-0.6125523758580727,-0.862678672253425,0.0
2019-05-08,-0.0,-0.501614671288478,-0.0,1.0,-0.6113530649127485,-0.8497318756851243,0.0
2019-05-09,-0.0,-0.505150048977411,-0.0,1.0,-0.6118020718929027,-0.8513758200005936,0.0
2019-05-10,-0.0,-0.5050013356682794,-0.0,1.0,-0.6126561989848922,-0.8504941972633642,0.0
2019-05-13,-0.0,-0.5048823197696851,-0.0,1.0,-0.6127088712789007,-0.8503843528329327,0.0
2019-05-14,-0.0,-0.4768615840118431,-0.0,1.0,-0.6281273131014063,-0.8558105107327905,0.0
2019-05-15,-0.0,-0.4885616073016061,-0.0,1.0,-0.6325194097078173,-0.8422331535589402,0.0
2019-05-16,-0.0,-0.48790740357005413,-0.0,1.0,-0.6304431485154377,-0.8418637695746128,0.0
2019-05-17,-0.0,-0.4806068327950458,-0.0,1.0,-0.6257666893833891,-0.8566772348810334,0.0
2019-05-20,-0.0,-0.47309981346045665,-0.0,1.0,-0.6290231842003968,-0.8588517454771564,0.0
2019-05-21,-0.0,-0.4812054535237926,-0.0,1.0,-0.6176322716115104,-0.8586046786738829,0.0
2019-05-22,-0.0,-0.4748372338553581,-0.0,1.0,-0.6162824799108452,-0.8416036131151388,0.0
2019-05-23,-0.0,-0.4785488219435002,-0.0,1.0,-0.6339233384128473,-0.8180459500644708,0.0
2019-05-24,-0.0,-0.4695586218967881,-0.0,1.0,-0.6262143003004755,-0.8214650369030603,0.0
2019-05-28,-0.0,-0.4701245054689318,-0.0,1.0,-0.6161566208983011,-0.8227542471491739,0.0
2019-05-29,-0.0,-0.4816439151902411,-0.0,1.0,-0.6201858844031368,-0.8026139994191112,0.0
2019-05-30,-0.0,-0.47800092872068733,-0.0,1.0,-0.616931739029487,-0.8073194799164151,0.0
2019-05-31,-0.0,-0.4851427574576961,-0.0,1.0,-0.6071989300459382,-0.8151131011222886,0.0
2019-06-03,-0.0,-0.49419093147906706,-0.0,1.0,-0.6209184412574242,-0.7821816601477618,0.0
2019-06-04,-0.0,-0.4953476912374271,-0.0,1.0,-0.6421925273196324,-0.7611235108264006,0.0
2019-06-05,-0.0,-0.4884450456154488,-0.0,1.0,-0.6549917978530521,-0.7345094540535874,0.0
2019-06-06,-0.0,-0.4849513725038844,-0.0,1.0,-0.6574495022155723,-0.7349945330033952,0.0
2019-06-07,-0.0,-0.48922457200402814,-0.0,1.0,-0.6548122572291756,-0.7332470148180118,0.0
2019-06-10,-0.0,-0.4801420267445523,-0.0,1.0,-0.6465080319560176,-0.7367923717893652,0.0
2019-06-11,-0.0,-0.481242471175357,-0.0,1.0,-0.6514942924338897,-0.7354155911202891,0.0
2019-06-12,-0.0,-0.4896442914515204,-0.0,1.0,-0.6511474469305795,-0.7277969018932874,0.0
2019-06-13,-0.0,-0.48224122102364014,-0.0,1.0,-0.650791829240303,-0.7359134725728713,0.0
2019-06-14,-0.0,-0.4737310263694012,-0.0,1.0,-0.6657197784855527,-0.7298786261513299,0.0
2019-06-17,-0.0,-0.4598825831702544,-0.0,1.0,-0.6912915851272016,-0.72668930585933,0.0
2019-06-18,-0.0,-0.44794251745830205,-0.0,1.0,-0.6980146592024008,-0.7396837305938708,0.0
2019-06-19,-0.0,-0.44046795758414015,-0.0,1.0,-0.70412632549562,-0.7369179345320425,0.0
2019-06-20,-0.0,-0.4468950008649023,-0.0,1.0,-0.6992734820965231,-0.7368390705183647,0.0
2019-06-21,-0.0,-0.4511271701263927,-0.0,1.0,-0.6877897100739929,-0.740189445196211,0.0
2019-06-24,-0.0,-0.4621347472768141,-0.0,1.0,-0.6866174860238603,-0.7329260561350931,0.0
2019-06-25,-0.0,-0.4348201687447807,-0.0,1.0,-0.7045238575172056,-0.740230944222075,0.0
2019-06-26,-0.0,-0.43474235454098314,-0.0,1.0,-0.735294968608049,-0.7232011110146689,0.0
2019-06-27,-0.0,-0.4235062756666088,-0.0,1.0,-0.7391983342009371,-0.7293076522644457,0.0
2019-06-28,-0.0,-0.40885717587242887,-0.0,1.0,-0.7501444418765888,-0.7298359140281949,0.0
2019-07-01,-0.0,-0.41421372122322764,-0.0,1.0,-0.7430420341312565,-0.7061333180620777,0.0
2019-07-02,-0.0,-0.4081086524904325,-0.0,1.0,-0.7621788047075073,-0.7071907461226369,0.0
2019-07-03,-0.0,-0.40590865357405626,-0.0,1.0,-0.7413549153885335,-0.6825513611409814,0.0
2019-07-05,-0.0,-0.3859391336290938,-0.0,1.0,-0.7509113001215066,-0.6889146344909435,0.0
2019-07-08,-0.0,-0.3912982019676581,-0.0,1.0,-0.7433280560895624,-0.692440348298089,0.0
2019-07-09,-0.0,-0.389330017802142,-0.0,1.0,-0.7420384865353641,-0.6943400491678205,0.0
2019-07-10,-0.0,-0.38633856597369537,-0.0,1.0,-0.7425823787300241,-0.699533305048791,0.0
2019-07-11,-0.0,-0.38209267479008224,-0.0,1.0,-0.752735291623081,-0.6923468378049814,0.0
2019-07-12,-0.0,-0.36316777320222987,-0.0048743591898478865,1.0,-0.7707370367257752,-0.6626047006751267,0.0
2019-07-15,-0.0,-0.3889432895951655,-0.022717734941107348,1.0,-0.7490137929105,-0.6370757910639845,0.0
2019-07-16,-0.0,-0.4054348737733792,-0.051301406245631696,1.0,-0.7372305627778243,-0.6017221616483547,0.0
2019-07-17,-0.0,-0.4043260766285667,-0.05156079702652098,1.0,-0.7363273062627504,-0.6024369113825001,0.0
2019-07-18,-0.0,-0.4041970547964344,-0.05110794422555676,1.0,-0.736747981110459,-0.6022578031128621,0.0
2019-07-19,-0.0,-0.4042273604160259,-0.053596890988900386,1.0,-0.7340565325579446,-0.6039925070595801,0.0
2019-07-22,-0.0,-0.39659898193209153,-0.049952452872405885,1.0,-0.7373440733903898,-0.6129943502824858,0.0
2019-07-23,-0.0,-0.3980810652046211,-0.04621108282749168,1.0,-0.736943690732608,-0.6160731768720804,0.0
2019-07-24,-0.0,-0.39873205607998663,-0.04348433223482098,1.0,-0.7352678322068927,-0.6153158688487963,0.0
2019-07-25,-0.0,-0.40034618498562213,-0.04087216281861582,1.0,-0.7366202294871436,-0.6139758228872945,0.0
2019-07-26,-0.0,-0.4152492668621701,-0.03823488339617372,1.0,-0.7308476469766794,-0.6085742214774473,0.0
2019-07-29,-0.0,-0.37679610831482163,-0.041419452802069566,1.0,-0.7397013750246043,-0.6539943199392627,0.0
2019-07-30,-0.0,-0.36433386928436434,-0.04547121378804547,1.0,-0.7437589912837438,-0.6672308256466672,0.0
2019-07-31,-0.0,-0.3795750204588424,-0.0441910996980557,1.0,-0.7376188729294241,-0.6604960916556142,0.0
2019-08-01,-0.0,-0.3771535262666553,-0.0503833206031288,1.0,-0.7366545022490028,-0.6647429913151716,0.0
2019-08-02,-0.0,-0.3713503134353645,-0.06059750381205173,1.0,-0.7359236460157,-0.655870559665669,0.0
2019-08-05,-0.0,-0.369043252546342,-0.052817199446999405,1.0,-0.739638292469599,-0.6599328499280535,0.0
2019-08-06,-0.0,-0.37059317291550087,-0.05540011191941802,1.0,-0.7148013430330161,-0.6571908226077224,0.0
2019-08-07,-0.0,-0.37444034027311396,-0.05400716364450414,1.0,-0.7132303559435863,-0.656620774569062,0.0
2019-08-08,-0.0,-0.3692897306067642,-0.0497104652138641,1.0,-0.7164797045905951,-0.6619296724200632,0.0
2019-08-09,-0.0,-0.36615470538955597,-0.04705389555989947,1.0,-0.7132923764311645,-0.6660150795867077,0.0
2019-08-12,-0.0,-0.36433156572704434,-0.054563215182807705,1.0,-0.7138710577728161,-0.6581914596706671,0.0
2019-08-13,-0.0,-0.35757423251132364,-0.051948778169210987,1.0,-0.7211877201811777,-0.6652407314209026,0.0
2019-08-14,-0.0,-0.3611026033690658,-0.05251287762773214,1.0,-0.7054155645273562,-0.6653208965613253,0.0
2019-08-15,-0.0,-0.37229401369560416,-0.061216037110669315,1.0,-0.6897503865694721,-0.6379500773138944,0.0
2019-08-16,-0.0,-0.358926688495477,-0.07034241633830957,1.0,-0.7134968644208892,-0.632082801487319,0.0
2019-08-19,-0.0,-0.34967474048442904,-0.07219377162629757,1.0,-0.7174532871972319,-0.628871972318339,0.0
2019-08-20,-0.0,-0.35544382131115837,-0.0708622261513385,1.0,-0.7164129624001989,-0.6199408790783766,0.0
2019-08-21,-0.0,-0.355190502484815,-0.0856985091109884,1.0,-0.7067366096079514,-0.6132799558255108,0.0
2019-08-22,-0.0,-0.35795313405647095,-0.08131158400264966,1.0,-0.7112417542988048,-0.6095608732853081,0.0
2019-08-23,-0.0,-0.3528371244575882,-0.08065006495121749,1.0,-0.7118377048727232,-0.618584339846881,0.0
2019-08-26,-0.0,-0.34367201426024957,-0.08084464555052791,1.0,-0.7075003427944605,-0.6103386809269162,0.0
2019-08-27,-0.0,-0.3407565672336812,-0.07962856438491248,1.0,-0.7047141644068261,-0.6141014052099597,0.0
2019-08-28,-0.0,-0.3411133026517642,-0.07774490466798159,1.0,-0.7035393381547228,-0.6170282708744248,0.0
2019-08-29,-0.0,-0.32949037434619494,-0.08297505271517376,1.0,-0.7093134704384259,-0.6166990716652518,0.0
2019-08-30,-0.0,-0.32242901259872647,-0.0849389194064114,1.0,-0.7141646853051297,-0.6113798475034844,0.0
2019-09-03,-0.0,-0.32139931181386205,-0.08184499426511552,1.0,-0.7175979026708176,-0.6100824731006609,0.0
2019-09-04,-0.0,-0.30718204897223816,-0.09283978926104879,1.0,-0.7113531515300412,-0.6184314688941664,0.0
2019-09-05,-0.0,-0.3253514220333442,-0.09472049689440994,1.0,-0.7136863898877628,-0.5904162580363953,0.0
2019-09-06,-0.0,-0.32459123432271403,-0.09647142040971787,1.0,-0.7183937753353103,-0.5810865957504693,0.0
2019-09-09,-0.0,-0.3389041617899235,-0.09787963744249979,1.0,-0.7179019570483682,-0.5672173984049648,0.0
2019-09-10,-0.0,-0.3542008532983262,-0.04900995514713925,1.0,-0.7134066294716115,-0.6182857455420632,0.0
2019-09-11,-0.0,-0.3499412070332795,-0.06355109518991495,1.0,-0.7150318575842927,-0.6060324318411769,0.0
2019-09-12,-0.0,-0.34623585369854026,-0.064758624460117,1.0,-0.7163359029030671,-0.606281777923569,0.0
2019-09-13,-0.0,-0.34605597964376594,-0.05518618840460752,1.0,-0.7172015650222988,-0.6176092369148266,0.0
2019-09-16,-0.0,-0.33634175691937424,-0.06262990920030631,1.0,-0.7191226342850892,-0.616836232359698,0.0
