Date,ELLO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.21585249549645014,-2.825686129066441,-0.0,-3.588852389530571,-2.966196884603158,0.0
2018-12-12,1.0,-0.21828971071315037,-2.825156299671506,-0.0,-3.5885344918936104,-2.9646073964183537,0.0
2018-12-13,1.0,-0.21699111299195936,-2.807024968260685,-0.0,-3.600719424460431,-2.955035971223021,0.0
2018-12-14,1.0,-0.23183354457118716,-2.7646810308407264,-0.0,-3.6147021546261087,-2.950675961132235,0.0
2018-12-17,1.0,-0.17480347538270583,-2.7080057923045096,-0.0,-3.517790649565577,-2.9428009929664873,0.0
2018-12-18,1.0,-0.11921331316187594,-2.6121028744326775,-0.0,-3.4503277861825516,-2.9041855774079677,0.0
2018-12-19,1.0,-0.11634712411705349,-2.6147325933400607,-0.0,-3.453380423814329,-2.906458123107972,0.0
2018-12-20,1.0,-0.11289054824130479,-2.5084495971703675,-0.0,-3.381214383965416,-2.8224602082923957,0.0
2018-12-21,1.0,-0.10571428571428572,-2.7787301587301587,-0.0,-3.7194708994709,-2.977989417989418,0.0
2018-12-24,1.0,-0.02947822514379622,-2.635784716516023,-0.0,-3.6280813475760065,-2.978019720624486,0.0
2018-12-26,1.0,-0.02201761409127302,-2.6250000000000004,-0.0,-3.484887910328263,-2.876100880704564,0.0
2018-12-27,1.0,-0.0,-2.382366589327146,-0.0,-3.085661252900232,-2.8127146171693735,0.0
2018-12-28,1.0,-0.0,-2.389177168272795,-0.0,-3.076630837657524,-2.800407709414381,0.0
2018-12-31,1.0,-0.0,-2.388713862120089,-0.0,-3.0767234988880654,-2.8006856931060047,0.0
2019-01-02,1.0,-0.0,-2.3815643491124256,-0.0,-3.063609467455621,-2.800388313609467,0.0
2019-01-03,1.0,-0.0,-2.3732485250737465,-0.0,-3.069690265486726,-2.7754424778761067,0.0
2019-01-04,1.0,-0.0,-2.4349604834960483,-0.0,-3.0264993026499303,-2.8365411436541144,0.0
2019-01-07,1.0,-0.0,-2.2057262205204076,-0.0,-2.8594552258289094,-2.637281350622226,0.0
2019-01-08,1.0,-0.0,-2.18284404478533,-0.0,-2.9579476329013485,-2.6752181962443795,0.0
2019-01-09,1.0,-0.0,-2.165964542741794,-0.0,-2.9433912585571353,-2.667105494119712,0.0
2019-01-10,1.0,-0.0,-2.223244901642303,-0.0,-3.0561270528785416,-2.744269987366901,0.0
2019-01-11,1.0,-0.0,-2.2124555484635726,-0.0,-3.098112519376311,-2.8076046320780526,0.0
2019-01-14,1.0,-0.0,-2.2376546037562988,-0.0,-3.1278057718735686,-2.796335318369217,0.0
2019-01-15,1.0,-0.0,-2.2157006603081437,-0.0,-3.1184886280264124,-2.8367571533382243,0.0
2019-01-16,1.0,-0.0,-2.2106757004211683,-0.0,-3.0824024903863765,-2.862754074345358,0.0
2019-01-17,1.0,-0.0,-2.1526988636363638,-0.0,-2.9738103693181817,-2.751420454545454,0.0
2019-01-18,1.0,-0.0,-2.140717488789238,-0.0,-2.9860986547085204,-2.8417937219730938,0.0
2019-01-22,1.0,-0.0,-2.1182521798765555,-0.0,-3.6131086509258354,-3.065837170569217,0.0
2019-01-23,1.0,-0.0,-2.0053779504033464,-0.0,-3.725525346081068,-3.2282641171198088,0.0
2019-01-24,1.0,-0.0,-2.0059529715249527,-0.0,-3.6967953169957335,-3.218771703542018,0.0
2019-01-25,1.0,-0.0,-1.7034877667881312,-0.0,-4.221759500260282,-3.48589276418532,0.0
2019-01-28,1.0,-0.0,-1.6305911792305288,-0.0,-4.318527786466479,-3.4773224898342194,0.0
2019-01-29,1.0,-0.0,-1.581075404326822,-0.0,-4.354232304137786,-3.5666876706574246,0.0
2019-01-30,1.0,-0.0,-1.5153649821337418,-0.0,-4.215722307299643,-3.478203164880041,0.0
2019-01-31,1.0,-0.0,-1.5752864157119477,-0.0,-4.07569558101473,-3.5780482815057284,0.0
2019-02-01,1.0,-0.0,-1.5642047195832056,-0.0,-4.09643477372561,-3.554908570844826,0.0
2019-02-04,1.0,-0.0,-1.5688457609805924,-0.0,-4.099182839632277,-3.5465781409601638,0.0
2019-02-05,1.0,-0.0,-1.5549551386623166,-0.0,-4.067801794453508,-3.57300163132137,0.0
2019-02-06,1.0,-0.0,-1.5336327447177707,-0.0,-4.081657650301112,-3.5918138205573134,0.0
2019-02-07,1.0,-0.0,-1.4860136404072355,-0.0,-3.9362459227043587,-3.4619946624493427,0.0
2019-02-08,1.0,-0.0,-1.485909902758484,-0.0,-3.993054177416154,-3.4436396110339356,0.0
2019-02-11,1.0,-0.0,-1.4409362549800795,-0.0,-4.020418326693227,-3.498804780876494,0.0
2019-02-12,1.0,-0.0,-1.5062224006423122,-0.0,-4.039140907266158,-3.490766760337214,0.0
2019-02-13,1.0,-0.0,-1.5983531564501374,-0.0,-4.071363220494053,-3.495882891125343,0.0
2019-02-14,1.0,-0.0,-1.519585726004922,-0.0,-4.188781788351108,-3.545939294503692,0.0
2019-02-15,1.0,-0.0,-1.5932203389830506,-0.0,-4.159219311761684,-3.519774011299435,0.0
2019-02-19,1.0,-0.0,-1.5254428176512747,-0.0,-4.2062045663970515,-3.5069110269274084,0.0
2019-02-20,1.0,-0.0,-1.569496076001652,-0.0,-4.240912845931433,-3.515902519619992,0.0
2019-02-21,1.0,-0.0,-1.5638297872340423,-0.0,-4.246849824416443,-3.517764924602355,0.0
2019-02-22,1.0,-0.0,-1.5620400124391,-0.0,-4.290038353892402,-3.513838499015238,0.0
2019-02-25,1.0,-0.0,-1.5484241285744103,-0.0,-4.338134001252348,-3.549572114381131,0.0
2019-02-26,1.0,-0.0,-1.5533757695919856,-0.0,-4.337368256287175,-3.5444015444015444,0.0
2019-02-27,1.0,-0.0,-1.5133497638118711,-0.0,-4.3104333538714314,-3.4452659683713294,0.0
2019-02-28,1.0,-0.0,-1.5171669407894737,-0.0,-4.310546875,-3.451891447368421,0.0
2019-03-01,1.0,-0.0,-1.5234423195558298,-0.0,-4.305983960518199,-3.452292823360066,0.0
2019-03-04,1.0,-0.0,-1.5065721914150751,-0.0,-4.2836311357568295,-3.478845758882728,0.0
2019-03-05,1.0,-0.0,-1.4879975059752677,-0.0,-4.3837680556998855,-3.519900239010704,0.0
2019-03-06,1.0,-0.0,-1.4830534988007091,-0.0,-4.421733235999582,-3.5238293878402334,0.0
2019-03-07,1.0,-0.0,-1.3746764675432241,-0.0,-4.493218759705974,-3.4851433895848434,0.0
2019-03-08,1.0,-0.0,-1.3154911838790933,-0.0,-4.658270361041142,-3.5216204869857264,0.0
2019-03-11,1.0,-0.0,-1.3283103558832958,-0.0,-4.675964518542267,-3.68280431762317,0.0
2019-03-12,1.0,-0.0,-0.889315910837817,-0.0,-4.236644888547271,-3.482033051498847,0.0
2019-03-13,1.0,-0.0,-0.9502421422467002,-0.0,-4.1560155730699835,-3.3894217073402335,0.0
2019-03-14,1.0,-0.0,-0.95403279310018,-0.0,-4.14557861814046,-3.3781632072789307,0.0
2019-03-15,1.0,-0.0,-0.9229514488581847,-0.0,-4.213298791018999,-3.458741124544234,0.0
2019-03-18,1.0,-0.0,-1.01739810380217,-0.0,-4.251881536506695,-3.5049359788876946,0.0
2019-03-19,1.0,-0.0,-1.0261450756831139,-0.0,-4.251032042461175,-3.551896992333399,0.0
2019-03-20,1.0,-0.0,-0.9655999262196809,-0.0,-3.9325832334224846,-3.3244489532417227,0.0
2019-03-21,1.0,-0.0,-0.972165711115221,-0.0,-4.0271869798409465,-3.2479193637876826,0.0
2019-03-22,1.0,-0.0,-0.9599813866914845,-0.0,-4.128617961842718,-3.2181479758026987,0.0
2019-03-25,1.0,-0.0,-0.6873025900189513,-0.0,-4.166140240050537,-3.171013446439852,0.0
2019-03-26,1.0,-0.0,-0.7293031841255192,-0.0,-4.241070604522381,-3.258975542224273,0.0
2019-03-27,1.0,-0.0,-0.6816213726393368,-0.0,-4.271672040534316,-3.259051128512206,0.0
2019-03-28,1.0,-0.0,-0.6680490277393789,-0.0,-4.255183854022671,-3.2925076029859,0.0
2019-03-29,1.0,-0.0,-0.6407766990291263,-0.0,-4.3226288274831965,-3.371919342793129,0.0
2019-04-01,1.0,-0.0,-0.6610738255033557,-0.0,-4.3027591349739005,-3.357568978374348,0.0
2019-04-02,1.0,-0.0,-0.69377990430622,-0.0,-4.284044902465955,-3.223408170776592,0.0
2019-04-03,1.0,-0.0,-0.6952801545680376,-0.0,-4.2819026589382645,-3.223295611371791,0.0
2019-04-04,1.0,-0.0,-0.6892389902340151,-0.0,-4.281647318960752,-3.242399115533444,0.0
2019-04-05,1.0,-0.0,-0.6670359087971939,-0.0,-4.30240930490169,-3.261700360011077,0.0
2019-04-08,1.0,-0.0,-0.6484965873455082,-0.0,-4.312211769046302,-3.2626821619627373,0.0
2019-04-09,1.0,-0.0,-0.6168118137069292,-0.0,-4.519594850435441,-3.3297046573267703,0.0
2019-04-10,1.0,-0.0,-0.5793096944549226,-0.0,-4.5363070539419095,-3.3147868728781593,0.0
2019-04-11,1.0,-0.0,-0.558446455505279,-0.0,-4.584276018099548,-3.2842194570135748,0.0
2019-04-12,1.0,-0.0,-0.5663540778630293,-0.0,-4.611158473051057,-3.2948754380979444,0.0
2019-04-15,1.0,-0.0,-0.5694021325209444,-0.0,-4.634805788271135,-3.315974866717441,0.0
2019-04-16,1.0,-0.0,-0.5735364112327462,-0.0,-4.63407900999524,-3.3116611137553544,0.0
2019-04-17,1.0,-0.0,-0.5294846146518053,-0.0,-4.6867676478994005,-3.310279127369725,0.0
2019-04-18,1.0,-0.0,-0.5450733752620545,-0.0,-4.6620926243567755,-3.32208881265485,0.0
2019-04-22,1.0,-0.0,-0.5586715160796324,-0.0,-4.673047473200612,-3.339490811638591,0.0
2019-04-23,1.0,-0.0,-0.58008866615266,-0.0,-4.69159599074788,-3.365940632228219,0.0
2019-04-24,1.0,-0.0,-0.5411259452898889,-0.0,-4.513304079917842,-3.281766408365232,0.0
2019-04-25,1.0,-0.0,-0.5258458646616542,-0.0,-4.561842105263158,-3.3108082706766924,0.0
2019-04-26,1.0,-0.0,-0.4924306535025858,-0.0,-4.594734367653973,-3.315749882463564,0.0
2019-04-29,1.0,-0.0,-0.46905568096313016,-0.0,-4.596313017306246,-3.3401993980436417,0.0
2019-04-30,1.0,-0.0,-0.4713490040592845,-0.0,-4.60870386104031,-3.3602378929481733,0.0
2019-05-01,1.0,-0.0,-0.45640929182733003,-0.0,-4.620521019467695,-3.32775322110411,0.0
2019-05-02,1.0,-0.0,-0.45613537530724146,-0.0,-4.594819436566459,-3.4025335602193234,0.0
2019-05-03,1.0,-0.0,-0.46635160680529303,-0.0,-4.587240075614367,-3.39820415879017,0.0
2019-05-06,1.0,-0.0,-0.35180240320427236,-0.0,-4.691684150295632,-3.493133702078963,0.0
2019-05-07,1.0,-0.0,-0.3566927630322704,-0.0,-4.691999236203934,-3.4987588313920184,0.0
2019-05-08,1.0,-0.0,-0.3835474121647148,-0.0,-4.582262939176426,-3.47884397431054,0.0
2019-05-09,1.0,-0.0,-0.38104229607250756,-0.0,-4.59375,-3.4662953172205437,0.0
2019-05-10,1.0,-0.0,-0.3816757878845065,-0.0,-4.5991696546518215,-3.4548971504057366,0.0
2019-05-13,1.0,-0.0,-0.37412785215915517,-0.0,-4.5950405430888175,-3.45945691118235,0.0
2019-05-14,1.0,-0.0,-0.16564473322961473,-0.0,-4.58543058478997,-3.400475885421433,0.0
2019-05-15,1.0,-0.0,-0.1881429344883595,-0.0,-4.557751308428082,-3.277837935390724,0.0
2019-05-16,1.0,-0.0,-0.2001075365176091,-0.0,-4.510798458643248,-3.25047047226454,0.0
2019-05-17,1.0,-0.0,-0.18526563489908587,-0.0,-4.5609557426011405,-3.3043714363290793,0.0
2019-05-20,1.0,-0.0,-0.1505016722408027,-0.0,-4.575341227515141,-3.313296574166139,0.0
2019-05-21,1.0,-0.0,-0.1555696661828737,-0.0,-4.590257619738751,-3.325199564586357,0.0
2019-05-22,1.0,-0.0,-0.13930348258706468,-0.0,-4.590321121664406,-3.316056083220263,0.0
2019-05-23,1.0,-0.0,-0.1335798683142419,-0.0,-4.606025074411472,-3.2798773338143774,0.0
2019-05-24,1.0,-0.0,-0.045332136445242366,-0.0,-4.631418312387791,-3.299910233393178,0.0
2019-05-28,1.0,-0.0,-0.032408654277762815,-0.0,-4.638118323009246,-3.3069395816500586,0.0
2019-05-29,1.0,-0.0,-0.04983002325997495,-0.0,-4.645911612095187,-3.250402576489533,0.0
2019-05-30,1.0,-0.0,-0.03719447396386822,-0.0,-4.591037902940134,-3.2275947573503365,0.0
2019-05-31,1.0,-0.0,-0.05928853754940711,-0.0,-4.548440931049626,-3.1756697408871317,0.0
2019-06-03,1.0,-0.0,-0.08242477104230266,-0.0,-4.58430004361099,-3.0554731792411687,0.0
2019-06-04,1.0,-0.0,-0.07027357748448562,-0.0,-4.644087055327331,-3.0261340791888824,0.0
2019-06-05,1.0,-0.0,-0.02718413404000684,-0.0,-4.690459907676526,-2.8308257821849887,0.0
2019-06-06,1.0,-0.0,-0.01655769720641929,-0.0,-4.620191899465059,-2.8543771758512357,0.0
2019-06-07,1.0,-0.0,-0.06793639996598928,-0.0,-4.586769832497236,-2.847887084431596,0.0
2019-06-10,1.0,-0.0,-0.08033826638477802,-0.0,-4.526765327695561,-2.8495560253699788,0.0
2019-06-11,1.0,-0.0,-0.08232777064612752,-0.0,-4.60676080445015,-2.8688917415489943,0.0
2019-06-12,1.0,-0.0,-0.08994437312794182,-0.0,-4.603252032520325,-2.8648694908001713,0.0
2019-06-13,1.0,-0.0,-0.16242393074483588,-0.0,-4.583954744150168,-2.824719293734465,0.0
2019-06-14,1.0,-0.0,-0.14569593147751606,-0.0,-4.6215845824411135,-2.7980299785867238,0.0
2019-06-17,1.0,-0.0,-0.13767123287671232,-0.0,-4.629965753424658,-2.7940924657534243,0.0
2019-06-18,1.0,-0.0,-0.20279416869142658,-0.0,-4.676154113155155,-2.798594238111767,0.0
2019-06-19,1.0,-0.0,-0.18119008549961135,-0.0,-4.692546852059763,-2.762587442784351,0.0
2019-06-20,1.0,-0.0,-0.21083812510890398,-0.0,-4.717198118139049,-2.7842829761282455,0.0
2019-06-21,1.0,-0.0,-0.22274715660542432,-0.0,-4.737795275590551,-2.788363954505687,0.0
2019-06-24,1.0,-0.0,-0.19805109296813275,-0.0,-4.730137828109911,-2.850759371433588,0.0
2019-06-25,1.0,-0.0,-0.12878855212869966,-0.0,-4.8499688916540755,-2.9094302728646344,0.0
2019-06-26,1.0,-0.0,-0.11889035667107001,-0.0,-4.779832672831351,-2.907970057243505,0.0
2019-06-27,1.0,-0.0,-0.10195907705703092,-0.0,-4.717979973878973,-2.8871571615150198,0.0
2019-06-28,1.0,-0.0,-0.05185314076909692,-0.0,-4.758047677048895,-2.8903775883069427,0.0
2019-07-01,1.0,-0.0,-0.029140570633263745,-0.0,-4.805584551148225,-2.863865692414753,0.0
2019-07-02,1.0,-0.0,-0.036995898838004096,-0.0,-4.712918660287081,-2.794172932330827,0.0
2019-07-03,1.0,-0.0,-0.031461058391040436,-0.0,-4.72163802684449,-2.7961870565102163,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-4.703041599593324,-2.76938066593239,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-4.713775206330299,-2.7947758019229134,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-4.77214863237571,-2.8292619989678305,0.0
2019-07-10,1.0,-0.0,-0.026804123711340205,-0.0,-4.750601374570446,-2.8137457044673537,0.0
2019-07-11,1.0,-0.0,-0.017769765645119753,-0.0,-4.770366555069105,-2.796291527169714,0.0
2019-07-12,1.0,-0.0,-0.030045497467593787,-0.0,-4.7786076058030735,-2.7757747446132717,0.0
2019-07-15,1.0,-0.0,-0.09031593406593406,-0.0,-4.7853708791208796,-2.709478021978022,0.0
2019-07-16,1.0,-0.0,-0.07230381506908837,-0.027548448770313722,-4.849048405318502,-2.7414617189536803,0.0
2019-07-17,1.0,-0.0,-0.11918304033092036,-0.004653567735263702,-4.800844536366769,-2.692950706652878,0.0
2019-07-18,1.0,-0.0,-0.11307692307692307,-0.0,-4.778888888888889,-2.655042735042735,0.0
2019-07-19,1.0,-0.0,-0.12195121951219513,-0.004621309370988447,-4.782712879760377,-2.6486949080017115,0.0
2019-07-22,1.0,-0.0,-0.07650695517774343,-0.0,-4.78799587841319,-2.722136355830328,0.0
2019-07-23,1.0,-0.0,-0.08339774972086232,-0.0,-4.7883706948380995,-2.7170832259726874,0.0
2019-07-24,1.0,-0.0,-0.087079615648593,-0.011410432395332876,-4.790150995195607,-2.6906314344543585,0.0
2019-07-25,1.0,-0.0,-0.038738429893726424,-0.03556736372985944,-4.8322763112787115,-2.663866986630099,0.0
2019-07-26,1.0,-0.0,-0.032700247729149465,-0.015441783649876134,-4.678943022295623,-2.5305532617671345,0.0
2019-07-29,1.0,-0.0,-0.0,-0.022905813280410154,-4.669395518068304,-2.5768626478127845,0.0
2019-07-30,1.0,-0.0,-0.0,-0.03805426869622766,-4.6489907346128385,-2.5851257445400395,0.0
2019-07-31,1.0,-0.0,-0.0014096185737976785,-0.041044776119402986,-4.651658374792703,-2.597844112769486,0.0
2019-08-01,1.0,-0.0,-0.07629647552221953,-0.03024437454633438,-4.498265989192677,-2.4603597064279374,0.0
2019-08-02,1.0,-0.0,-0.027093206951026856,-0.04557661927330174,-4.396840442338073,-2.4294628751974727,0.0
2019-08-05,1.0,-0.0,-0.016246192298679994,-0.039131453565570566,-4.375302663438256,-2.3799890650628757,0.0
2019-08-06,1.0,-0.0,-0.017599999999999998,-0.03314285714285714,-4.198095238095238,-2.370285714285714,0.0
2019-08-07,1.0,-0.0,-0.040670220868240674,-0.0,-4.177075399847677,-2.3984006092916985,0.0
2019-08-08,1.0,-0.0,-0.036337320027424395,-0.0,-4.178487087681877,-2.4029862116248952,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-4.1003910362460525,-2.4195367724469845,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-4.135479996997673,-2.370337011183668,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-4.073994518924525,-2.332864232279091,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-4.037301353737492,-2.3199676280164803,0.0
2019-08-15,1.0,-0.0,-0.0,-0.005958640028040659,-3.8503329828250967,-2.1538731160182265,0.0
2019-08-16,1.0,-0.0,-0.01943353318172421,-0.0,-3.7656260767693475,-2.1062642133553857,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-3.784550061635392,-2.063895356800438,0.0
2019-08-20,1.0,-0.0,-0.0,-0.005705358962168037,-3.7516810432656387,-2.034707600353189,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0386803956103509,-3.726595312288308,-2.0088741362958946,0.0
2019-08-22,1.0,-0.0,-0.0,-0.02682069990541818,-3.721591676800432,-2.0073638697473313,0.0
2019-08-23,1.0,-0.0,-0.0,-0.026716266486303687,-3.719851200541089,-2.0170443016570845,0.0
2019-08-26,1.0,-0.0,-0.0,-0.012165935380933387,-3.6954527323494215,-1.9404334529982714,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-3.5448280262906002,-1.8364494926935104,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-3.5073501696192992,-1.7748460861917328,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0007522096157462547,-3.5101861718798975,-1.7574750830564785,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0031069409059839683,-3.4853663083328152,-1.725408562729137,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0060270908413073195,-3.496271902572387,-1.7111967192742636,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-3.500217269849152,-1.7074927059407785,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0023464032108675517,-3.5144180302562518,-1.6579808582895956,0.0
2019-09-06,1.0,-0.0,-0.0,-0.04776732889082643,-3.589711652238899,-1.59033443358037,0.0
2019-09-09,1.0,-0.0,-0.0,-0.04914769192484759,-3.586226203807391,-1.5858529301978352,0.0
2019-09-10,1.0,-0.0,-0.0,-0.1001929180409484,-3.593751944738316,-1.5292177484597673,0.0
2019-09-11,1.0,-0.0,-0.0,-0.12603998509872097,-3.5816465913324227,-1.5011796845895937,0.0
2019-09-12,1.0,-0.0,-0.0,-0.13718926290992497,-3.5753518070795365,-1.486640629843159,0.0
2019-09-13,1.0,-0.0,-0.0,-0.13061806459611924,-3.575289814642613,-1.49333581303081,0.0
2019-09-16,1.0,-0.0,-0.0,-0.12227692307692306,-3.5556923076923073,-1.4758769230769229,0.0
2019-09-17,1.0,-0.0,-0.0,-0.12124008119579258,-3.558528633819278,-1.4714276926862275,0.0
2019-09-18,1.0,-0.0,-0.0,-0.11393961753673985,-3.5579536370903275,-1.4770337576092973,0.0
2019-09-19,1.0,-0.0,-0.0,-0.11896572902591819,-3.5356221594398725,-1.487163739098391,0.0
2019-09-20,1.0,-0.0,-0.0,-0.1465878295146588,-3.5142892338014287,-1.4982138457748213,0.0
2019-09-23,1.0,-0.0,-0.0,-0.16331550144499785,-3.4793088606038247,-1.5063641394576648,0.0
2019-09-24,1.0,-0.0,-0.0,-0.16515002459419575,-3.4760206591244462,-1.5073782587309394,0.0
2019-09-25,1.0,-0.0,-0.0,-0.15978147443373641,-3.489411331409981,-1.4891657970658647,0.0
