Date,EL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.3670080511484727,-0.5512964717025811,-0.02959981056121241,-0.5274982240113664,-0.4845488988870472,0.0
2018-10-24,1.0,-0.3674839549259117,-0.5498802164975896,-0.026352370530300786,-0.5284079145840112,-0.4854928869302889,0.0
2018-10-25,1.0,-0.34123714310409403,-0.5128640986487655,-0.019245728773516955,-0.5447866547581319,-0.462963496499467,0.0
2018-10-26,1.0,-0.33393352196404585,-0.5055588899368373,-0.010889136585784104,-0.549229757923919,-0.45845837263139844,0.0
2018-10-29,1.0,-0.3232271472086998,-0.5137358726905229,-0.0,-0.5449938793520653,-0.46465681669371134,0.0
2018-10-30,1.0,-0.30865675044167096,-0.5155297201800878,-0.0,-0.5471305636291104,-0.4781729070496381,0.0
2018-10-31,1.0,-0.30799588194921074,-0.5216197666437886,-0.0,-0.5493308167467399,-0.48078242964996565,0.0
2018-11-01,1.0,-0.3339138511552305,-0.5126843144084524,-0.0060083594566353185,-0.5603738534773018,-0.4896087309880413,0.0
2018-11-02,1.0,-0.3333236439741875,-0.5162490552874833,-0.006511249345968257,-0.5600255799081448,-0.490669147142608,0.0
2018-11-05,1.0,-0.3286300293835278,-0.5321618712361447,-0.005731242545020801,-0.5626800104733367,-0.48008611410118407,0.0
2018-11-06,1.0,-0.33696380209091703,-0.539241096129765,-0.0014560703573196659,-0.5600629022394362,-0.4744459652290399,0.0
2018-11-07,1.0,-0.33536053075714367,-0.538671943199674,-0.004015596810801373,-0.5582843508118489,-0.47352033987080255,0.0
2018-11-08,1.0,-0.3097634333969576,-0.544565908959454,-0.0,-0.5535311469720632,-0.48415177280351673,0.0
2018-11-09,1.0,-0.3098791138874429,-0.5445080687142114,-0.0,-0.5534733067268205,-0.48415177280351673,0.0
2018-11-12,1.0,-0.30951900631142104,-0.5342228882676734,-0.0,-0.5564425487766218,-0.481742989711519,0.0
2018-11-13,1.0,-0.2848012381416411,-0.5335186724370182,-0.0,-0.5652747126766214,-0.48244532974119403,0.0
2018-11-14,1.0,-0.28748742996695875,-0.5340899296078149,-0.0,-0.5680792989513,-0.48346501939376524,0.0
2018-11-15,1.0,-0.28744683296930684,-0.5376480055178756,-0.0,-0.574836188067594,-0.4739625244280952,0.0
2018-11-16,1.0,-0.28375587931627855,-0.5295399793506941,-0.0,-0.5745382585751979,-0.4801250430193874,0.0
