Date,IWF,IWM,MTUM,NVTA,SPY,VLUE,VXX
2018-11-15,-1.082137093349189,-2.4593561539114925,-0.0,1.0,-2.179308587445851,-1.7732948271468616,0.0
2018-11-16,-1.0761485743294694,-2.4437769692867413,-0.0,1.0,-2.1706574160250445,-1.7704543531601658,0.0
2018-11-19,-1.074318605044862,-2.4456576942610466,-0.0,1.0,-2.1728457761977316,-1.771711528694769,0.0
2018-11-20,-0.9815621857190748,-2.4205497820985586,-0.0,1.0,-2.1740697284612804,-1.8046429768689238,0.0
2018-11-21,-0.9789360647612755,-2.3926978357839084,-0.0,1.0,-2.1511647117132,-1.7375681480257723,0.0
2018-11-23,-0.9788953009068425,-2.3766694146743608,-0.0,1.0,-2.152844187963726,-1.735696619950536,0.0
2018-11-26,-0.9789682868261985,-2.4073859402169413,-0.0,1.0,-2.1562474124368634,-1.7376003974496979,0.0
2018-11-27,-0.9545678606638186,-2.4060959579362473,-0.0,1.0,-2.1374465987512323,-1.717466316135393,0.0
2018-11-28,-0.9543138866064091,-2.410846343467543,-0.0,1.0,-2.135168447000822,-1.716598192276089,0.0
2018-11-29,-0.8784941024398126,-2.3695265794150915,-0.0,1.0,-2.1149620294070126,-1.7159476490547747,0.0
2018-11-30,-0.8772114064140885,-2.3702237660554166,-0.0,1.0,-2.115679780273043,-1.7150819936990065,0.0
2018-12-03,-0.8723970944309928,-2.3707021791767553,-0.0,1.0,-2.114447134786118,-1.7134786117836964,0.0
2018-12-04,-0.8552377892030849,-2.371706298200514,-0.0,1.0,-2.102667095115681,-1.7038078406169668,0.0
2018-12-06,-0.8195129469790383,-2.2163995067817512,-0.0,1.0,-2.063347718865598,-1.6072749691738595,0.0
2018-12-07,-0.8245992601726264,-2.215937114673243,-0.0,1.0,-2.063347718865598,-1.6027281134401974,0.0
2018-12-10,-0.7743550834597875,-2.2074355083459785,-0.0,1.0,-2.0463581183611534,-1.5589529590288316,0.0
2018-12-11,-0.7790000758667778,-2.205447234655944,-0.0,1.0,-2.0468098019877092,-1.5554206812836657,0.0
2018-12-12,-0.7794720072826582,-2.204976483082992,-0.0,1.0,-2.04642694583523,-1.5553026854802003,0.0
2018-12-13,-0.7783923024471551,-2.195090537161906,-0.0,1.0,-2.0522766876278506,-1.5504962497158876,0.0
2018-12-14,-0.7844977670123381,-2.1769737340095374,-0.0,1.0,-2.0585118461887824,-1.549390659299069,0.0
2018-12-17,-0.7520878790158754,-2.1722218042284256,-0.0,1.0,-2.0338574975547363,-1.5656459258144608,0.0
2018-12-18,-0.73086106551261,-2.154379943292046,-0.0,1.0,-2.0220862557827193,-1.554245634979854,0.0
2018-12-19,-0.7383351997013811,-2.153191489361702,-0.0,1.0,-2.0199328107502796,-1.5539380365808135,0.0
2018-12-20,-0.7322982298229823,-2.134338433843385,-0.0,1.0,-2.0692319231923193,-1.5648064806480648,0.0
2018-12-21,-0.7203408836061898,-2.134036031995216,-0.0,1.0,-2.0700456006578456,-1.5510951633400614,0.0
2018-12-24,-0.6961330067542493,-2.112744006531582,-0.0,1.0,-2.060788243152973,-1.5525124322719515,0.0
2018-12-26,-0.6910718215831562,-2.1266231384344514,-0.0,1.0,-2.005648888562835,-1.5128750641919155,0.0
2018-12-27,-0.5850804485616773,-2.028209235912795,-0.0,1.0,-1.853311973253465,-1.4987114299644773,0.0
2018-12-28,-0.5726942932886843,-2.04688154039347,-0.0,1.0,-1.8586577368494488,-1.4981861308776336,0.0
2018-12-31,-0.5714584787159804,-2.0502442428471737,-0.0,1.0,-1.8586182833217026,-1.4980460572226098,0.0
2019-01-02,-0.5729115522199622,-2.0618643473381497,-0.0,1.0,-1.8735358069720138,-1.5057866311285684,0.0
2019-01-03,-0.5779475676433478,-2.058951352866956,-0.0,1.0,-1.8754381045843262,-1.4973363241272954,0.0
2019-01-04,-0.529976352761163,-2.0685074419251634,-0.0,1.0,-1.8563082487133122,-1.5002782028098485,0.0
2019-01-07,-0.4947104299471043,-2.0065780550657806,-0.0,1.0,-1.8306659433066594,-1.4495456394954562,0.0
2019-01-08,-0.4901021046051261,-2.0904355073973746,-0.0,1.0,-1.8576786830589709,-1.5076752101132183,0.0
2019-01-09,-0.4769994407158837,-2.0669043624161074,-0.0,1.0,-1.886744966442953,-1.5604026845637584,0.0
2019-01-10,-0.47204663576344996,-2.082947043124034,-0.0,1.0,-1.894929063070656,-1.5734653743503302,0.0
2019-01-11,-0.4768030366933783,-2.053282721777028,-0.0,1.0,-1.902010403486574,-1.5972163644032054,0.0
2019-01-14,-0.49353751053666767,-2.050295026692891,-0.0,1.0,-1.9030626580500143,-1.5774796291093005,0.0
2019-01-15,-0.49060454641424445,-2.0472235906819622,-0.0,1.0,-1.9042156379759307,-1.5957491730593287,0.0
2019-01-16,-0.48502320348755446,-2.0457038391224858,-0.0,1.0,-1.9028969202643788,-1.5978062157221204,0.0
2019-01-17,-0.4768068285174561,-2.0444273420555517,-0.0,1.0,-1.8933743790666762,-1.5818232701322326,0.0
2019-01-18,-0.47432109188124383,-2.0213873645701423,-0.0,1.0,-1.8996763754045307,-1.6399324609539891,0.0
2019-01-22,-0.0,-2.278287013272714,-0.0,1.0,-2.336657622644277,-1.717973161252475,0.0
2019-01-23,-0.0,-2.2175639894086494,-0.0,1.0,-2.366063548102383,-1.7715504560164754,0.0
2019-01-24,-0.0,-2.2134922386522473,-0.0,1.0,-2.3736482012800706,-1.769587287574487,0.0
2019-01-25,-0.0,-2.1466596290152316,-0.0,1.0,-2.5771376866234355,-1.8165435077665513,0.0
2019-01-28,-0.0,-2.1096190116937006,-0.0,1.0,-2.6209732176537157,-1.8137306676725764,0.0
2019-01-29,-0.0,-2.081494958683951,-0.0,1.0,-2.6591615495413543,-1.8401940717155638,0.0
2019-01-30,-0.0,-2.073410448325395,-0.0,1.0,-2.6458002570499737,-1.8411582369395934,0.0
2019-01-31,-0.0,-2.107469915991826,-0.0,1.0,-2.571861045939605,-1.8889729811549232,0.0
2019-02-01,-0.0,-2.1035292335655864,-0.0,1.0,-2.586488942744623,-1.883444410784611,0.0
2019-02-04,-0.0,-2.1037284531855116,-0.0,1.0,-2.6128027944414915,-1.8770597615612423,0.0
2019-02-05,-0.0,-2.0856991042963413,-0.0,1.0,-2.605207226354942,-1.8997267344770001,0.0
2019-02-06,-0.0,-2.0765837706289454,-0.0,1.0,-2.602935584455092,-1.9256217202829111,0.0
2019-02-07,-0.0,-2.077262357414449,-0.0,1.0,-2.5990114068441064,-1.9282889733840305,0.0
2019-02-08,-0.0,-2.0713632901751713,-0.0,1.0,-2.6215536938309216,-1.9232292460015235,0.0
2019-02-11,-0.0,-2.056095507767659,-0.0,1.0,-2.6584525904951404,-1.93831790005357,0.0
2019-02-12,-0.0,-2.088859924863912,-0.0,1.0,-2.657517442306218,-1.9204937514375529,0.0
2019-02-13,-0.0,-2.1254026691210313,-0.0,1.0,-2.6448074858107073,-1.8996778647031756,0.0
2019-02-14,-0.0,-2.0382126348228047,-0.0,1.0,-2.7044684129429895,-1.9614791987673343,0.0
2019-02-15,-0.0,-2.0923314065510596,-0.0,1.0,-2.677610789980732,-1.9371868978805395,0.0
2019-02-19,-0.0,-2.05862388151805,-0.0,1.0,-2.713282937365011,-1.9417618019129899,0.0
2019-02-20,-0.0,-2.063754245137388,-0.0,1.0,-2.7110219203457855,-1.9435782648965727,0.0
2019-02-21,-0.0,-2.128486764124852,-0.0,1.0,-2.771473725800079,-2.002133544053734,0.0
2019-02-22,-0.0,-2.1306957277106533,-0.0,1.0,-2.7707494274658457,-1.9954986969912347,0.0
2019-02-25,-0.0,-2.125605014679045,-0.0,1.0,-2.79671506784099,-2.0122986590494327,0.0
2019-02-26,-0.0,-2.1199873197020134,-0.0,1.0,-2.799968299255033,-2.005230622919639,0.0
2019-02-27,-0.0,-2.1045591261674845,-0.0,1.0,-2.7953933829349373,-2.0151970872249483,0.0
2019-02-28,-0.0,-2.1209523809523807,-0.0,1.0,-2.8096825396825396,-2.005873015873016,0.0
2019-03-01,-0.0,-2.1288533164276093,-0.0,1.0,-2.7975275378397657,-1.9981773516126475,0.0
2019-03-04,-0.0,-2.1213081004038323,-0.0,1.0,-2.7799509066434394,-2.0170243091297806,0.0
2019-03-05,-0.0,-2.09762491063627,-0.0,1.0,-2.819286678846612,-2.026451664151243,0.0
2019-03-06,-0.0,-2.0914213157685895,-0.0,1.0,-2.8191413379890484,-2.02531545115467,0.0
2019-03-07,-0.0,-2.04977447178919,-0.0,1.0,-2.8494895940492206,-2.0139273561763074,0.0
2019-03-08,-0.0,-2.0452164100910775,-0.0,1.0,-2.9572015797533653,-2.057548158297735,0.0
2019-03-11,-0.0,-2.055700751388435,-0.0,1.0,-2.9707611891538717,-2.140721986278994,0.0
2019-03-12,-0.0,-1.9452817824377457,-0.0,1.0,-3.003194626474443,-2.242873525557012,0.0
2019-03-13,-0.0,-1.8185816382627817,-0.0,1.0,-2.9475378936621377,-2.0874892012879918,0.0
2019-03-14,-0.0,-1.806800030425192,-0.0,1.0,-2.8017038107553054,-1.9977941735757205,0.0
2019-03-15,-0.0,-1.777295568752855,-0.0,1.0,-2.8068372163849546,-2.0296939241662857,0.0
2019-03-18,-0.0,-1.810123700387038,-0.0,1.0,-2.7670941792517265,-2.0118388100478106,0.0
2019-03-19,-0.0,-1.811322194247349,-0.0,1.0,-2.7798886091401545,-2.0383001449607083,0.0
2019-03-20,-0.0,-1.8112388639305566,-0.0,1.0,-2.7545115358257823,-2.0485799131957663,0.0
2019-03-21,-0.0,-1.8108952380952381,-0.0,1.0,-2.809447619047619,-1.9986285714285714,0.0
2019-03-22,-0.0,-1.8067465806055016,-0.0,1.0,-2.87913016751191,-1.9982326725065314,0.0
2019-03-25,-0.0,-1.6977360490648898,-0.0,1.0,-2.8902854546831227,-1.983720754145529,0.0
2019-03-26,-0.0,-1.7378214826021179,-0.0,1.0,-2.842738275340393,-1.9837367624810889,0.0
2019-03-27,-0.0,-1.6360368456526622,-0.0,1.0,-2.8735115704336103,-1.9794802666067548,0.0
2019-03-28,-0.0,-1.6186008106890857,-0.0,1.0,-2.8761447230145625,-2.0116348896562077,0.0
2019-03-29,-0.0,-1.6178544636159038,-0.0,1.0,-2.8721680420105025,-2.01185296324081,0.0
2019-04-01,-0.0,-1.627054078279056,-0.0,1.0,-2.8445622945921722,-1.997759187331939,0.0
2019-04-02,-0.0,-1.6581598388179988,-0.0,1.0,-2.878143422132677,-1.9258264308633684,0.0
2019-04-03,-0.0,-1.6602463605823068,-0.0,1.0,-2.87271369914147,-1.9324374766703993,0.0
2019-04-04,-0.0,-1.6599611127729583,-0.0,1.0,-2.861950344002393,-1.9564014358360753,0.0
2019-04-05,-0.0,-1.6484862144091352,-0.0,1.0,-2.8997821350762525,-1.9643152280069114,0.0
2019-04-08,-0.0,-1.6469130238846326,-0.0,1.0,-2.896199489259426,-1.9677782785038305,0.0
2019-04-09,-0.0,-1.6138807429130009,-0.01706895255282352,1.0,-2.951575306414016,-1.9368373561921948,0.0
2019-04-10,-0.0,-1.5533863943535067,-0.06209641087250338,1.0,-2.959153025979877,-1.9339990989638087,0.0
2019-04-11,-0.0,-1.5439110510104423,-0.07587709413267221,1.0,-2.9661182480655097,-1.9266771842836752,0.0
2019-04-12,-0.0,-1.539015606242497,-0.07983193277310924,1.0,-2.96391056422569,-1.9201680672268904,0.0
2019-04-15,-0.0,-1.5456595264937993,-0.08402856069146937,1.0,-2.9511461856444945,-1.935137166478767,0.0
2019-04-16,-0.0,-1.5617604943854095,-0.07762453839776924,1.0,-2.9556108222171975,-1.9413670962393548,0.0
2019-04-17,-0.0,-1.541427709025053,-0.10911560519166918,1.0,-2.977135526712949,-1.9184274071838214,0.0
2019-04-18,-0.0,-1.5934996566720074,-0.1309224078736553,1.0,-3.004654001678493,-1.9003585870145725,0.0
2019-04-22,-0.0,-1.5977952997014468,-0.11574676567404119,1.0,-3.0251090867335226,-1.9165582178672589,0.0
2019-04-23,-0.0,-1.5818376231574123,-0.11120446039868633,1.0,-3.017108378522875,-1.9274421446574506,0.0
2019-04-24,-0.0,-1.5714502427184465,-0.137818567961165,1.0,-2.9601031553398056,-1.915579490291262,0.0
2019-04-25,-0.0,-1.5714935902298415,-0.14177349616930895,1.0,-2.9567624971554274,-1.9154972312827128,0.0
2019-04-26,-0.0,-1.5724246513720197,-0.17206477732793524,1.0,-2.895486579697106,-1.8573249362723048,0.0
2019-04-29,-0.0,-1.5669132481506387,-0.17963087499065977,1.0,-2.8762609280430396,-1.8493611297915264,0.0
2019-04-30,-0.0,-1.5736503663825334,-0.1734709137131748,1.0,-2.879318079856438,-1.8507551966502167,0.0
2019-05-01,-0.0,-1.599804672826985,-0.14642025392532493,1.0,-2.9223950116445043,-1.8438885132597098,0.0
2019-05-02,-0.0,-1.6268469267139478,-0.12647754137115838,1.0,-2.791149527186761,-1.8431589834515365,0.0
2019-05-03,-0.0,-1.6420756948551152,-0.1252956830277942,1.0,-2.785260201064459,-1.8394441159077468,0.0
2019-05-06,-0.0,-1.560011774229156,-0.14953271028037382,1.0,-2.7771727132239308,-1.8721760247258812,0.0
2019-05-07,-0.0,-1.5709774546522728,-0.15774399647499446,1.0,-2.756187119042373,-1.8588529044576632,0.0
2019-05-08,-0.0,-1.5669668797210923,-0.21208599651365487,1.0,-2.661533991865195,-1.8227048227774552,0.0
2019-05-09,-0.0,-1.6528176110379038,-0.24044647701728544,1.0,-2.770250368188512,-2.0878226494070224,0.0
2019-05-10,-0.0,-1.6517995656220912,-0.24720757058641019,1.0,-2.7788551039404283,-2.078963698417623,0.0
2019-05-13,-0.0,-1.655639329127558,-0.24465302354208338,1.0,-2.7434989998461297,-2.0496230189259883,0.0
2019-05-14,-0.0,-1.519549270210996,-0.3698101792331544,1.0,-2.669968993420555,-2.003176283748015,0.0
2019-05-15,-0.0,-1.5287312868592169,-0.3914259791320127,1.0,-2.677982761227885,-1.962724935732648,0.0
2019-05-16,-0.0,-1.5317652397519284,-0.4016033882922402,1.0,-2.6694146120102857,-1.960369081833308,0.0
2019-05-17,-0.0,-1.516947216086526,-0.40894203671262097,1.0,-2.6508492649859092,-2.039987813237871,0.0
2019-05-20,-0.0,-1.49337899543379,-0.4256468797564688,1.0,-2.6498477929984783,-2.041476407914764,0.0
2019-05-21,-0.0,-1.5015188335358447,-0.43529769137302554,1.0,-2.6252278250303767,-2.0320473876063185,0.0
2019-05-22,-0.0,-1.4817961165048543,-0.4530491504854368,1.0,-2.6246207524271843,-2.0254854368932036,0.0
2019-05-23,-0.0,-1.4804909462838094,-0.47011137207364195,1.0,-2.620653079778771,-2.00507614213198,0.0
2019-05-24,-0.0,-1.4304485727231535,-0.5001510345869203,1.0,-2.6124452499622413,-2.008684488747923,0.0
2019-05-28,-0.0,-1.406306715063521,-0.5082425892317,1.0,-2.6258318209316394,-2.0216273442226256,0.0
2019-05-29,-0.0,-1.426833874745033,-0.5156757573468309,1.0,-2.6305809473445647,-1.9814912744579591,0.0
2019-05-30,-0.0,-1.4241098370549183,-0.5055069402534701,1.0,-2.6296771273385637,-1.9844598672299336,0.0
2019-05-31,-0.0,-1.423945044160942,-0.5196648297727787,1.0,-2.6360685438212426,-1.969200573714803,0.0
2019-06-03,-0.0,-1.4277244070849595,-0.5554638246772742,1.0,-2.6225607925547885,-1.89950465325728,0.0
2019-06-04,-0.0,-1.407165879619219,-0.5508582565025111,1.0,-2.6271643804812235,-1.9105014616595457,0.0
2019-06-05,-0.0,-1.3833740469316753,-0.5955289066548227,1.0,-2.6336516396476424,-1.7899178325560738,0.0
2019-06-06,-0.0,-1.4162234042553192,-0.5745419621749409,1.0,-2.5995124113475176,-1.7975029550827422,0.0
2019-06-07,-0.0,-1.4550836169897883,-0.5715554240047358,1.0,-2.5805830990084355,-1.7925114695870947,0.0
2019-06-10,-0.0,-1.458373347122701,-0.5692546354435991,1.0,-2.565782669720027,-1.79375046169757,0.0
2019-06-11,-0.0,-1.4602715334965504,-0.5747459010312338,1.0,-2.5783811855478898,-1.8054751836189629,0.0
2019-06-12,-0.0,-1.4690357594230914,-0.5843431715114119,1.0,-2.583525388446956,-1.7974128317597207,0.0
2019-06-13,-0.0,-1.4792379818425363,-0.5983033189462718,1.0,-2.569727638041375,-1.7942402143176068,0.0
2019-06-14,-0.0,-1.4678605929999258,-0.6240618265586684,1.0,-2.5704094523296424,-1.7688192019023556,0.0
2019-06-17,-0.0,-1.4682020802377413,-0.6219167904903418,1.0,-2.5664190193164935,-1.772882615156018,0.0
2019-06-18,-0.0,-1.5061599342940344,-0.6106174867468082,1.0,-2.5862017471813634,-1.763682520719779,0.0
2019-06-19,-0.0,-1.4896120336585004,-0.6322883312234716,1.0,-2.5811303894556556,-1.7434656340755084,0.0
2019-06-20,-0.0,-1.5013422818791948,-0.6194630872483222,1.0,-2.5865771812080536,-1.749739000745712,0.0
2019-06-21,-0.0,-1.5134631162825392,-0.6163944208249422,1.0,-2.5732080256582384,-1.755650033564556,0.0
2019-06-24,-0.0,-1.471153846153846,-0.6233601669648181,1.0,-2.553443649373882,-1.8058288610614193,0.0
2019-06-25,-0.0,-1.5014912019087385,-0.614971667163734,1.0,-2.5404115717268123,-1.7991351028929317,0.0
2019-06-26,-0.0,-1.4979853753171168,-0.5864796299059842,1.0,-2.507536188628563,-1.8696463214445607,0.0
2019-06-27,-0.0,-1.4921834093799087,-0.6212880544543345,1.0,-2.5191113770663476,-1.8474829830204202,0.0
2019-06-28,-0.0,-1.503069781371668,-0.61560347409404,1.0,-2.5196915244085054,-1.8488319856244384,0.0
2019-07-01,-0.0,-1.5180170014293237,-0.6033250583013616,1.0,-2.5287745429925526,-1.8727149627623563,0.0
2019-07-02,-0.0,-1.531299316149395,-0.5960772525738334,1.0,-2.5162696325242355,-1.8711956113323815,0.0
2019-07-03,-0.0,-1.5502068446784505,-0.5814215870628054,1.0,-2.5076344490409928,-1.8823617901466714,0.0
2019-07-05,-0.0,-1.5096507698084867,-0.5988734509951184,1.0,-2.514457378895982,-1.887345099511829,0.0
2019-07-08,-0.0,-1.5004880246264733,-0.6098806216682934,1.0,-2.5157294091147984,-1.8818980403934227,0.0
2019-07-09,-0.0,-1.490244634549002,-0.6109110010505778,1.0,-2.516358997448597,-1.886537595677623,0.0
2019-07-10,-0.0,-1.4945228091236493,-0.6114195678271308,1.0,-2.5126050420168067,-1.8844537815126048,0.0
2019-07-11,-0.0,-1.4969509899872016,-0.6211699164345403,1.0,-2.520289091319732,-1.89000978694572,0.0
2019-07-12,-0.0,-1.523662628846588,-0.6136483334587314,1.0,-2.501015724926642,-1.8855616582649914,0.0
2019-07-15,-0.0,-1.5398777635252396,-0.6477778616162377,1.0,-2.5179959254508413,-1.8398853089866445,0.0
2019-07-16,-0.0,-1.5420532548842123,-0.6858263558874558,1.0,-2.508108923587539,-1.8071961982348947,0.0
2019-07-17,-0.0,-1.538931182633602,-0.6880982889877137,1.0,-2.5029019371372576,-1.8075676490540438,0.0
2019-07-18,-0.0,-1.5439975808890232,-0.7131841548231024,1.0,-2.506425763531902,-1.7961899002116721,0.0
2019-07-19,-0.0,-1.5470111144487833,-0.7456443376389307,1.0,-2.436467407629919,-1.7806398317813157,0.0
2019-07-22,-0.0,-1.5311795642374155,-0.7370398196844479,1.0,-2.445529676934636,-1.7993989481592787,0.0
2019-07-23,-0.0,-1.5438622754491018,-0.739745508982036,1.0,-2.4247754491017965,-1.7766467065868263,0.0
2019-07-24,-0.0,-1.5440670357623822,-0.7657489151578633,1.0,-2.415831213526859,-1.7560975609756098,0.0
2019-07-25,-0.0,-1.5100455970361926,-0.7167284126531774,1.0,-2.303719008264463,-1.5940438871473352,0.0
2019-07-26,-0.0,-1.488424939639256,-0.709984377219145,1.0,-2.3064905553188466,-1.5962931401789517,0.0
2019-07-29,-0.0,-1.483450779414905,-0.7063136166275179,1.0,-2.3232258523738345,-1.6048829098156452,0.0
2019-07-30,-0.0,-1.4788892844428623,-0.7102171591313635,1.0,-2.319045923816305,-1.6118191527233892,0.0
2019-07-31,-0.0,-1.5460061389107003,-0.7020486829895068,1.0,-2.300521093582697,-1.5896209579556,0.0
2019-08-01,-0.0,-1.5891236528644357,-0.709585933068633,1.0,-2.2483692569483833,-1.5430374361883152,0.0
2019-08-02,-0.0,-1.5613910574875798,-0.7539389638041164,1.0,-2.2403122782114977,-1.5415897799858054,0.0
2019-08-05,-0.0,-1.5600367933205972,-0.7306304393971556,1.0,-2.231231868676148,-1.5536687186018536,0.0
2019-08-06,-0.0,-1.5546300152714148,-0.7151187005414411,1.0,-2.1425794807719005,-1.5292933499930585,0.0
2019-08-07,-0.0,-1.5758981103343257,-0.6881013359174916,1.0,-2.121963037308784,-1.5358898041115805,0.0
2019-08-08,-0.0,-1.5646026328620184,-0.6909521487775997,1.0,-2.152051264191684,-1.5576373894267603,0.0
2019-08-09,-0.0,-1.5339350926755322,-0.6598911320884723,1.0,-2.105629435678357,-1.5909184868738373,0.0
2019-08-12,-0.0,-1.5327688283078618,-0.6534489880214788,1.0,-2.1100784799669556,-1.5879113314057551,0.0
2019-08-13,-0.0,-1.5308226238746478,-0.6457288158889424,1.0,-2.1130506494399013,-1.582777815957666,0.0
2019-08-14,-0.0,-1.5385616438356164,-0.6402739726027398,1.0,-2.098082191780822,-1.5723972602739726,0.0
2019-08-15,-0.0,-1.573663101604278,-0.6380347593582887,1.0,-2.0092245989304813,-1.4635695187165774,0.0
2019-08-16,-0.0,-1.5668717400026748,-0.6432392670857295,1.0,-2.0130399893005215,-1.4640898756185634,0.0
2019-08-19,-0.0,-1.5143294102001463,-0.6544318106257064,1.0,-2.0301216836225815,-1.4504953786820933,0.0
2019-08-20,-0.0,-1.5177624602332982,-0.6674178154825027,1.0,-2.013520678685048,-1.4291489925768823,0.0
2019-08-21,-0.0,-1.5263819927176432,-0.6722277391592189,1.0,-2.0088712346905,-1.4127772260840783,0.0
2019-08-22,-0.0,-1.5303220686462533,-0.6632497850671252,1.0,-2.008398915415647,-1.4112823225977118,0.0
2019-08-23,-0.0,-1.5499332443257678,-0.6709612817089453,1.0,-2.0505340453938588,-1.4041388518024034,0.0
2019-08-26,-0.0,-1.5125346351761446,-0.6848528829660906,1.0,-2.0409684654967672,-1.3588204248581608,0.0
2019-08-27,-0.0,-1.5101718348805058,-0.6772664428204622,1.0,-2.034366976101126,-1.3619066429653037,0.0
2019-08-28,-0.0,-1.508063985254427,-0.675334079389112,1.0,-2.036073991178988,-1.3633730498321375,0.0
2019-08-29,-0.0,-1.474779402080864,-0.6969577242196761,1.0,-2.0570262083497957,-1.3562491768734362,0.0
2019-08-30,-0.0,-1.4134959141981613,-0.6860955056179775,1.0,-2.0164070480081717,-1.2680669050051072,0.0
2019-09-03,-0.0,-1.4509258674082033,-0.7331100297035961,1.0,-1.9368640586488024,-1.1990772925488213,0.0
2019-09-04,-0.0,-1.4830063726102711,-0.6826190178682994,1.0,-1.9239035361739347,-1.1581282019242785,0.0
