Date,CVBF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.017101336447385495,-0.7632022836382508,-0.0,-0.35725963409887107,-0.45750616322823406,0.0
2018-10-17,1.0,-0.001256023787552548,-0.7374397621244745,-0.0,-0.35678765508048804,-0.46783041115554186,0.0
2018-10-18,1.0,-0.0003334872505258837,-0.7357754861217999,-0.0,-0.36029449489507975,-0.4689087271048176,0.0
2018-10-19,1.0,-0.0,-0.7297821317414154,-0.0,-0.3554773202714424,-0.4658911168937191,0.0
2018-10-22,1.0,-0.0,-0.7297917942437232,-0.0,-0.35578689528475205,-0.465962441314554,0.0
2018-10-23,1.0,-0.0,-0.7353304827159858,-0.0,-0.3666477770336407,-0.47390654783370256,0.0
2018-10-24,1.0,-0.0,-0.7312767383124582,-0.0,-0.3680222668934591,-0.4779135096129066,0.0
2018-10-25,1.0,-0.0,-0.7063652437484214,-0.0,-0.3616569840868907,-0.45786814852235413,0.0
2018-10-26,1.0,-0.0,-0.7165782222675784,-0.0,-0.3676140422492091,-0.4670884784161649,0.0
2018-10-29,1.0,-0.0,-0.7187889264560083,-0.0,-0.35711925159519026,-0.4662531458931794,0.0
2018-10-30,1.0,-0.0,-0.724845571321496,-0.0,-0.35861052958052264,-0.5011242924711173,0.0
2018-10-31,1.0,-0.0,-0.7171797775947283,-0.0,-0.35775329489291596,-0.49917627677100496,0.0
2018-11-01,1.0,-0.0,-0.7272118825134501,-0.0,-0.35127551677092184,-0.4957139547455402,0.0
2018-11-02,1.0,-0.0,-0.7154506988075394,-0.0,-0.355199384536479,-0.49378125400692396,0.0
2018-11-05,1.0,-0.0,-0.7290859152398799,-0.0,-0.35562286623713324,-0.48222399055368736,0.0
2018-11-06,1.0,-0.0,-0.7310406775311177,-0.0,-0.3550109072244322,-0.48035416399332737,0.0
2018-11-07,1.0,-0.0,-0.7314076088350735,-0.0,-0.35381339626997765,-0.48013134604037866,0.0
2018-11-08,1.0,-0.0,-0.7294114648382738,-0.0,-0.33912777508729897,-0.48033543190681316,0.0
2018-11-09,1.0,-0.0,-0.7293541725096249,-0.0,-0.3402258993906326,-0.48007444991203696,0.0
2018-11-12,1.0,-0.0,-0.7187182354137021,-0.0,-0.34425188046350885,-0.4781967879650335,0.0
2018-11-13,1.0,-0.0,-0.7145668794630466,-0.0,-0.3365547172667861,-0.47215563573969876,0.0
2018-11-14,1.0,-0.0,-0.7143903054784145,-0.0,-0.33786922494319616,-0.47235546579146676,0.0
2018-11-15,1.0,-0.0,-0.7146570433553727,-0.0,-0.3374299702215717,-0.47153384141725124,0.0
2018-11-16,1.0,-0.0,-0.7202806057843286,-0.0,-0.3408803120093198,-0.4713822620675682,0.0
2018-11-19,1.0,-0.0,-0.7219374809702628,-0.0,-0.34294123617172434,-0.4724195676443722,0.0
2018-11-20,1.0,-0.0,-0.7104871089113912,-0.0,-0.333501679250524,-0.4812252215853135,0.0
2018-11-21,1.0,-0.0,-0.7090544268873841,-0.0,-0.3320792575871582,-0.4670178078755957,0.0
2018-11-23,1.0,-0.0,-0.6944960578516547,-0.0,-0.3441972580726159,-0.47222919700698035,0.0
2018-11-26,1.0,-0.0,-0.6985362424364158,-0.0,-0.34211253107032563,-0.47008461171508203,0.0
2018-11-27,1.0,-0.0,-0.6984894411182646,-0.0,-0.33883614318995964,-0.467747188055813,0.0
2018-11-28,1.0,-0.0,-0.700776747682285,-0.0,-0.337785016286645,-0.46705086444500127,0.0
2018-11-29,1.0,-0.0,-0.6893003603827513,-0.0,-0.3297129364980738,-0.4663849881943582,0.0
2018-11-30,1.0,-0.0,-0.689549715308685,-0.0,-0.3292722345160248,-0.4675650811805366,0.0
2018-12-03,1.0,-0.0,-0.6902870801483952,-0.0,-0.33072728630829373,-0.4688394791225755,0.0
2018-12-04,1.0,-0.0,-0.6933668016999279,-0.0,-0.32529761165096804,-0.4666351865198698,0.0
2018-12-06,1.0,-0.0,-0.699601593625498,-0.0,-0.32238545816733066,-0.4680527888446215,0.0
2018-12-07,1.0,-0.0,-0.6998381675588199,-0.0,-0.3223204282335366,-0.46757126851736586,0.0
2018-12-10,1.0,-0.0,-0.7025371180118086,-0.0,-0.31584278267743765,-0.4520368586180489,0.0
2018-12-11,1.0,-0.0,-0.7035681610247027,-0.0,-0.3123315447194679,-0.45683835711283105,0.0
2018-12-12,1.0,-0.0,-0.7038420622943519,-0.0,-0.3118675935775958,-0.45822715914994677,0.0
2018-12-13,1.0,-0.0,-0.7039218112087097,-0.0,-0.31201286650995913,-0.4584189038723246,0.0
2018-12-14,1.0,-0.0,-0.7127978773526421,-0.0,-0.3079078532992784,-0.45902249113497157,0.0
2018-12-17,1.0,-0.0,-0.7128631938767926,-0.0,-0.304426444725174,-0.4597359490723539,0.0
2018-12-18,1.0,-0.0,-0.705336026803311,-0.0,-0.29803902246748126,-0.4601645644461963,0.0
2018-12-19,1.0,-0.0,-0.7066081034397671,-0.0,-0.2999802595864383,-0.4609633321818092,0.0
2018-12-20,1.0,-0.0,-0.7065458853729575,-0.0,-0.3005380856000395,-0.4611985980155008,0.0
2018-12-21,1.0,-0.0,-0.7091888170350882,-0.0,-0.3027121394674076,-0.44699894268361656,0.0
2018-12-24,1.0,-0.0,-0.6974582283435673,-0.0,-0.2946400176138171,-0.4542407710937691,0.0
2018-12-26,1.0,-0.0,-0.7028918590522479,-0.0,-0.2803645200486027,-0.4469015795868773,0.0
2018-12-27,1.0,-0.0,-0.6869683647137532,-0.0,-0.25685749784956513,-0.44552231673516196,0.0
2018-12-28,1.0,-0.0,-0.6874865645974156,-0.0,-0.25621611292903723,-0.4448133374734278,0.0
2018-12-31,1.0,-0.0,-0.6874552142550041,-0.0,-0.25631777576076054,-0.44480007643433817,0.0
2019-01-02,1.0,-0.0,-0.6868660349889019,-0.0,-0.254278145063128,-0.4455476264349985,0.0
2019-01-03,1.0,-0.0,-0.687368622205236,-0.0,-0.2516481941524938,-0.4496703611695012,0.0
2019-01-04,1.0,-0.0,-0.6927322469370762,-0.0,-0.23192577613893184,-0.4543118829546806,0.0
2019-01-07,1.0,-0.0,-0.6806173100901028,-0.0,-0.22662149763568354,-0.4452913637753782,0.0
2019-01-08,1.0,-0.0,-0.670080571280919,-0.0,-0.23511310516548825,-0.4438467501350685,0.0
2019-01-09,1.0,-0.0,-0.6827366182204891,-0.0,-0.23948954271534914,-0.4410020087439442,0.0
2019-01-10,1.0,-0.0,-0.6811073841356828,-0.0,-0.24087022251618087,-0.4401899182690036,0.0
2019-01-11,1.0,-0.0,-0.676044350930282,-0.0,-0.24277169673041918,-0.44532967682451124,0.0
2019-01-14,1.0,-0.0,-0.675868757835971,-0.0,-0.24743926383270645,-0.4422681143992619,0.0
2019-01-15,1.0,-0.0,-0.6726317284476637,-0.0,-0.2480708232732093,-0.4463854566112768,0.0
2019-01-16,1.0,-0.0,-0.6724068598462448,-0.0,-0.24196333530455352,-0.4510940272028386,0.0
2019-01-17,1.0,-0.0,-0.6730414201183432,-0.0,-0.24184615384615388,-0.4519763313609467,0.0
2019-01-18,1.0,-0.0,-0.6663889748411206,-0.0,-0.24875633732416158,-0.4650941375288601,0.0
2019-01-22,1.0,-0.0,-0.7596169605019785,-0.0,-0.09323125190232025,-0.4884924258387769,0.0
2019-01-23,1.0,-0.0,-0.74980642436472,-0.0,-0.09129730871207677,-0.5052676036509538,0.0
2019-01-24,1.0,-0.0,-0.7471544906244866,-0.0,-0.09612541362558964,-0.5035319518434207,0.0
2019-01-25,1.0,-0.0,-0.7824227470332511,-0.0,-0.02942074961814123,-0.5380801315944073,0.0
2019-01-28,1.0,-0.0,-0.7823533540794123,-0.0,-0.022064156859074847,-0.5353424272912328,0.0
2019-01-29,1.0,-0.0,-0.7782284535309012,-0.0,-0.01718559504829785,-0.5491653380849667,0.0
2019-01-30,1.0,-0.0,-0.7785618831031814,-0.0,-0.017443087238881206,-0.5484725576161114,0.0
2019-01-31,1.0,-0.0,-0.777736087986305,-0.0,-0.0,-0.5673146823628732,0.0
2019-02-01,1.0,-0.0,-0.7770947230108637,-0.0,-0.0,-0.5692531500035195,0.0
2019-02-04,1.0,-0.0,-0.7735176939301617,-0.0,-0.0,-0.5700492149050855,0.0
2019-02-05,1.0,-0.0,-0.7810073427639759,-0.0,-0.0,-0.5649236399465127,0.0
2019-02-06,1.0,-0.0,-0.77283284457478,-0.0,-0.0,-0.573208211143695,0.0
2019-02-07,1.0,-0.0,-0.761982698152911,-0.0,-0.0,-0.5760813654430675,0.0
2019-02-08,1.0,-0.0,-0.773159727903878,-0.0,-0.0,-0.564412445358704,0.0
2019-02-11,1.0,-0.0,-0.7671431919381299,-0.0,-0.0,-0.5764237168971174,0.0
2019-02-12,1.0,-0.0,-0.7716653753140335,-0.0,-0.0,-0.5762250240661172,0.0
2019-02-13,1.0,-0.0,-0.7697912517864255,-0.0,-0.0011948550945341237,-0.5718670196565377,0.0
2019-02-14,1.0,-0.0,-0.7481392782512737,-0.0,-0.022422577539855836,-0.5773755018665915,0.0
2019-02-15,1.0,-0.0,-0.741774652524635,-0.0,-0.027798029209096686,-0.582206439171233,0.0
2019-02-19,1.0,-0.0,-0.7390998098189758,-0.0,-0.02826888309736799,-0.5805217064638069,0.0
2019-02-20,1.0,-0.0,-0.7399516079776363,-0.0,-0.026451173389085952,-0.5827245178416218,0.0
2019-02-21,1.0,-0.0,-0.7353224706684536,-0.0,-0.02687451505960358,-0.5890291787167008,0.0
2019-02-22,1.0,-0.0,-0.7215403750029334,-0.0,-0.03742989228639147,-0.5877549104733297,0.0
2019-02-25,1.0,-0.0,-0.7186288560486807,-0.0,-0.03958837487959026,-0.5912412188990437,0.0
2019-02-26,1.0,-0.0,-0.718931365868559,-0.0,-0.04175380060621725,-0.5889941023050353,0.0
2019-02-27,1.0,-0.0,-0.7244574035318738,-0.0,-0.03799938862369789,-0.5889905236673172,0.0
2019-02-28,1.0,-0.0,-0.7305294850986758,-0.0,-0.045397878296050624,-0.5762943099757721,0.0
2019-03-01,1.0,-0.0,-0.7359332785152121,-0.0,-0.04271114765652532,-0.5707271232233055,0.0
2019-03-04,1.0,-0.0,-0.7328902249988257,-0.0,-0.03872892103903425,-0.5770116022358965,0.0
2019-03-05,1.0,-0.0,-0.7243805445090241,-0.0,-0.052544885521330915,-0.5761818481304563,0.0
2019-03-06,1.0,-0.0,-0.7212239522084763,-0.0,-0.055882214591467146,-0.5748388917634883,0.0
2019-03-07,1.0,-0.0,-0.7372269660801056,-0.0,-0.04087842619238572,-0.5807189696655187,0.0
2019-03-08,1.0,-0.0,-0.7456416321703134,-0.0,-0.027297457125960968,-0.5925487876995861,0.0
2019-03-11,1.0,-0.0,-0.7449667593945967,-0.0,-0.028289876939035317,-0.5842331085859777,0.0
2019-03-12,1.0,-0.0,-0.7359168241965973,-0.0,-0.031687145557655956,-0.5953449905482041,0.0
2019-03-13,1.0,-0.0,-0.7398942601768653,-0.0,-0.03738827378553308,-0.5935418099054032,0.0
2019-03-14,1.0,-0.0,-0.7355117139334156,-0.0,-0.0442710803376648,-0.5914587878213032,0.0
2019-03-15,1.0,-0.0,-0.725607147949242,-0.0,-0.04771636329071812,-0.6029894016444084,0.0
2019-03-18,1.0,-0.0,-0.729696825017904,-0.0,-0.055192169968966344,-0.6023155884459298,0.0
2019-03-19,1.0,-0.0,-0.7324988631740181,-0.0,-0.055022377521958696,-0.6057966158485509,0.0
2019-03-20,1.0,-0.0,-0.747593376973431,-0.0,-0.05573738929534078,-0.6032922603003466,0.0
2019-03-21,1.0,-0.0,-0.7487747760797662,-0.0,-0.042490524130272087,-0.6229690253736027,0.0
2019-03-22,1.0,-0.0,-0.7463567385282428,-0.0,-0.051668071781283874,-0.6107671925809948,0.0
2019-03-25,1.0,-0.0,-0.7501026446081392,-0.0,-0.05530733003260476,-0.6097572756913417,0.0
2019-03-26,1.0,-0.0,-0.7628801084640712,-0.0,-0.05757311640519078,-0.6005955839628123,0.0
2019-03-27,1.0,-0.0,-0.7692813001800399,-0.0,-0.056566590433555546,-0.6071237409371807,0.0
2019-03-28,1.0,-0.0,-0.7708237124176651,-0.0,-0.05473592105582966,-0.6049874826823518,0.0
2019-03-29,1.0,-0.0,-0.769223305680881,-0.0,-0.05297627710668024,-0.6034541308882744,0.0
2019-04-01,1.0,-0.0,-0.7777319187161622,-0.0,-0.05715118114059579,-0.592925295588628,0.0
2019-04-02,1.0,-0.0,-0.7812507595459738,-0.0,-0.0657219940208541,-0.5835743625890187,0.0
2019-04-03,1.0,-0.0,-0.7829689018464528,-0.0,-0.058819241982507285,-0.5877551020408163,0.0
2019-04-04,1.0,-0.0,-0.78059040949324,-0.0,-0.06154556949713063,-0.5895340920143954,0.0
2019-04-05,1.0,-0.0,-0.7727770877474976,-0.0,-0.06427023209371424,-0.5983780229414773,0.0
2019-04-08,1.0,-0.0,-0.7738910751591118,-0.0,-0.06405771753388718,-0.5912646358645484,0.0
2019-04-09,1.0,-0.0,-0.764322219518131,-0.0,-0.08919445120467268,-0.5801411535653445,0.0
2019-04-10,1.0,-0.0,-0.7615974674296846,-0.0,-0.086837939851455,-0.5867527091196882,0.0
2019-04-11,1.0,-0.0,-0.7592249573482818,-0.0,-0.10121862052156957,-0.5767974652693152,0.0
2019-04-12,1.0,-0.0,-0.7605798513826288,-0.0,-0.09950054817882813,-0.5762455841149958,0.0
2019-04-15,1.0,-0.0,-0.7581578112415495,-0.0,-0.1103165499231201,-0.5721572743025896,0.0
2019-04-16,1.0,-0.0,-0.7526700804681784,-0.0,-0.1063155327968788,-0.5794440380395025,0.0
2019-04-17,1.0,-0.0,-0.7540478403365456,-0.0,-0.09257447537054249,-0.5992026610575748,0.0
2019-04-18,1.0,-0.0,-0.74559107697576,-0.0,-0.09695961646650196,-0.60345375828584,0.0
2019-04-22,1.0,-0.0,-0.7555342620574433,-0.0,-0.10043979263408762,-0.6009680351834108,0.0
2019-04-23,1.0,-0.0,-0.75820711735008,-0.0,-0.09535771456717151,-0.6092106883388745,0.0
2019-04-24,1.0,-0.0,-0.7597938906831685,-0.0,-0.09891274869948966,-0.6067158107541727,0.0
2019-04-25,1.0,-0.0,-0.7577589184388415,-0.0,-0.10038486209108402,-0.6089209059061529,0.0
2019-04-26,1.0,-0.0,-0.7421582947540415,-0.0,-0.13764761221003638,-0.5958705716336988,0.0
2019-04-29,1.0,-0.0,-0.735089500136169,-0.0,-0.13634225446262782,-0.6043920675397985,0.0
2019-04-30,1.0,-0.0,-0.7325279132522962,-0.0,-0.1342064219047855,-0.6089669002054812,0.0
2019-05-01,1.0,-0.0,-0.7238578680203045,-0.0,-0.15102141884363007,-0.6012876067846973,0.0
2019-05-02,1.0,-0.0,-0.7281846778787804,-0.0,-0.14264483689594532,-0.6060981348921309,0.0
2019-05-03,1.0,-0.0,-0.7332573523946383,-0.0,-0.14016005549912045,-0.6042218973761799,0.0
2019-05-06,1.0,-0.0,-0.7370207074209848,-0.0,-0.13910631130486475,-0.6008124442683047,0.0
2019-05-07,1.0,-0.0,-0.7352926611864911,-0.0,-0.13877884520154501,-0.6019114588491631,0.0
2019-05-08,1.0,-0.0,-0.729918711239592,-0.0,-0.15224964791342377,-0.5885899241469622,0.0
2019-05-09,1.0,-0.0,-0.7314906463426705,-0.0,-0.15153914678808275,-0.5914827279026031,0.0
2019-05-10,1.0,-0.0,-0.7325863263084991,-0.0,-0.15219649747699615,-0.5887751063619274,0.0
2019-05-13,1.0,-0.0,-0.7329854585023247,-0.0,-0.15028687308339103,-0.5897714907508161,0.0
2019-05-14,1.0,-0.0,-0.7272124219940052,-0.0,-0.1525969239840794,-0.5770723797356395,0.0
2019-05-15,1.0,-0.0,-0.7285193756462652,-0.0,-0.15136146536018513,-0.5820818356393718,0.0
2019-05-16,1.0,-0.0,-0.7300125575554626,-0.0,-0.14652943638736365,-0.5857237830251397,0.0
2019-05-17,1.0,-0.0,-0.7291039249568008,-0.0,-0.15699827203159714,-0.5824240928165885,0.0
2019-05-20,1.0,-0.0,-0.720149805351599,-0.0,-0.15990735721677427,-0.5838712856650076,0.0
2019-05-21,1.0,-0.0,-0.7335882727852135,-0.0,-0.13840270628033535,-0.5793499043977055,0.0
2019-05-22,1.0,-0.0,-0.7311108941819602,-0.0,-0.13739750097618117,-0.5719445529090199,0.0
2019-05-23,1.0,-0.0,-0.732705400063444,-0.0,-0.13840560259632512,-0.5690197896586223,0.0
2019-05-24,1.0,-0.0,-0.7312152811616801,-0.0,-0.13444108761329304,-0.5707289737842316,0.0
2019-05-28,1.0,-0.0,-0.7343947804070503,-0.0,-0.1286882851300029,-0.5714285714285714,0.0
2019-05-29,1.0,-0.0,-0.7434932504612993,-0.0,-0.12260852675536564,-0.5617898417014664,0.0
2019-05-30,1.0,-0.0,-0.7389115844762182,-0.0,-0.12160782025094835,-0.5711506662775995,0.0
2019-05-31,1.0,-0.0,-0.7415689327947832,-0.0,-0.11572339286583289,-0.5758917708890944,0.0
2019-06-03,1.0,-0.0,-0.7463801508573646,-0.0,-0.116781062792559,-0.5621983459047803,0.0
2019-06-04,1.0,-0.0,-0.7476109628910987,-0.0,-0.12847441183604172,-0.5493087557603686,0.0
2019-06-05,1.0,-0.0,-0.737702542802637,-0.0,-0.13180072927483036,-0.5453381951655357,0.0
2019-06-06,1.0,-0.0,-0.739218621722123,-0.0,-0.12985946781281693,-0.5455884483507992,0.0
2019-06-07,1.0,-0.0,-0.7427453064972093,-0.0,-0.1300891584313915,-0.5433590257810423,0.0
2019-06-10,1.0,-0.0,-0.7437840969439482,-0.0,-0.12180756046927049,-0.5483512769758123,0.0
2019-06-11,1.0,-0.0,-0.7473643485830352,-0.0,-0.11969242673372668,-0.5509720475868073,0.0
2019-06-12,1.0,-0.0,-0.7532715244579651,-0.0,-0.11350137621324063,-0.5476362933990052,0.0
2019-06-13,1.0,-0.0,-0.7451165036822407,-0.0,-0.11647953639985512,-0.552963901967886,0.0
2019-06-14,1.0,-0.0,-0.7412432106216053,-0.0,-0.12815932407966205,-0.5445986722993361,0.0
2019-06-17,1.0,-0.0,-0.7383795257736933,-0.0,-0.1354415418385315,-0.5383168101888705,0.0
2019-06-18,1.0,-0.0,-0.7147480016421551,-0.0,-0.14615180274819484,-0.554034147166075,0.0
2019-06-19,1.0,-0.0,-0.7190212529316472,-0.0,-0.1436446722599676,-0.5551875045334751,0.0
2019-06-20,1.0,-0.0,-0.7179946718333737,-0.0,-0.14630661177040447,-0.55759263744248,0.0
2019-06-21,1.0,-0.0,-0.7174741030057495,-0.0,-0.1522282331821159,-0.5562456029693602,0.0
2019-06-24,1.0,-0.0,-0.7202948093194655,-0.0,-0.1518655902247436,-0.5522583460615317,0.0
2019-06-25,1.0,-0.0,-0.716675962074735,-0.0,-0.15376221537864643,-0.5544508838720629,0.0
2019-06-26,1.0,-0.0,-0.7134223300970874,-0.0,-0.14519417475728155,-0.5685679611650486,0.0
2019-06-27,1.0,-0.0,-0.7021997434842582,-0.0,-0.14727875517266414,-0.5704813300099218,0.0
2019-06-28,1.0,-0.0,-0.6903189919949697,-0.0,-0.15698082178529105,-0.571138358847856,0.0
2019-07-01,1.0,-0.0,-0.6811752167805066,-0.0,-0.18434820520273215,-0.5566293658867413,0.0
2019-07-02,1.0,-0.0,-0.6843901258470474,-0.0,-0.18121974830590512,-0.5545256534365924,0.0
2019-07-03,1.0,-0.0,-0.6830830976040232,-0.0,-0.18253910688813133,-0.552090133217282,0.0
2019-07-05,1.0,-0.0,-0.6718780204910111,-0.0,-0.18826116373477672,-0.5562777885173014,0.0
2019-07-08,1.0,-0.0,-0.677057236461746,-0.0,-0.17298612449412218,-0.5588986317209481,0.0
2019-07-09,1.0,-0.0,-0.6803542286646828,-0.0,-0.16737064413938754,-0.5521743304214265,0.0
2019-07-10,1.0,-0.0,-0.6797955069124423,-0.0,-0.16657066052227343,-0.5538114439324117,0.0
2019-07-11,1.0,-0.0,-0.6761870503597123,-0.0,-0.17527577937649882,-0.5466187050359712,0.0
2019-07-12,1.0,-0.0,-0.6596453390845914,-0.0,-0.1934339803498682,-0.5432782171099928,0.0
2019-07-15,1.0,-0.0,-0.6800182066454256,-0.0,-0.18932515631363342,-0.526243921136478,0.0
2019-07-16,1.0,-0.0,-0.6899548641121676,-0.0,-0.19322001344473252,-0.5176702199174109,0.0
2019-07-17,1.0,-0.0,-0.6915118344615679,-0.0,-0.19076767967737288,-0.5182197897162609,0.0
2019-07-18,1.0,-0.0,-0.6916309064320475,-0.0,-0.19034833265408865,-0.5153549253230407,0.0
2019-07-19,1.0,-0.0,-0.692412866703447,-0.0,-0.1894264674134664,-0.5168749550241071,0.0
2019-07-22,1.0,-0.0,-0.6760505817867103,-0.0,-0.2007644965862102,-0.5272862775266852,0.0
2019-07-23,1.0,-0.0,-0.6757607807316955,-0.0,-0.20015864621893178,-0.5277871256189606,0.0
2019-07-24,1.0,-0.0,-0.6759842330433111,-0.0,-0.20011536797577273,-0.5273998942460222,0.0
2019-07-25,1.0,-0.0,-0.6782951323819135,-0.0,-0.19778002018163474,-0.5265244341934554,0.0
2019-07-26,1.0,-0.0,-0.6544582515805537,-0.0,-0.23016738124651792,-0.5376547247050845,0.0
2019-07-29,1.0,-0.0,-0.6455914082765642,-0.0,-0.23404203738272442,-0.5446677495212005,0.0
2019-07-30,1.0,-0.0,-0.6380700305958914,-0.0,-0.2387208003496673,-0.5514545189645962,0.0
2019-07-31,1.0,-0.0,-0.6449224345123935,-0.0,-0.23556116627418613,-0.5472311912796485,0.0
2019-08-01,1.0,-0.0,-0.6531067419816237,-0.0,-0.23173895124730293,-0.5394555019515624,0.0
2019-08-02,1.0,-0.0,-0.6560621181510601,-0.0,-0.2264440279434316,-0.5515906822773411,0.0
2019-08-05,1.0,-0.0,-0.6561084871208064,-0.0,-0.22547110093976724,-0.5530749379169304,0.0
2019-08-06,1.0,-0.0,-0.6542137271937445,-0.0,-0.2074041895935901,-0.5517424461820639,0.0
2019-08-07,1.0,-0.0,-0.6541795069337443,-0.0,-0.19823767334360554,-0.5551328967642527,0.0
2019-08-08,1.0,-0.0,-0.653820197637985,-0.0,-0.19819233550253074,-0.5581826946252109,0.0
2019-08-09,1.0,-0.0,-0.651247776121556,-0.0,-0.19197480405827766,-0.5609703322594606,0.0
2019-08-12,1.0,-0.0,-0.6493007161051569,-0.0,-0.20954486470899217,-0.5441918585091555,0.0
2019-08-13,1.0,-0.0,-0.636612284069098,-0.0,-0.2070057581573896,-0.5555902111324376,0.0
2019-08-14,1.0,-0.0,-0.6400478468899522,-0.0,-0.196244019138756,-0.5560287081339713,0.0
2019-08-15,1.0,-0.0,-0.649777124430956,-0.0,-0.193024468892261,-0.5282388088012139,0.0
2019-08-16,1.0,-0.0,-0.6521883446346437,-0.0,-0.18910332400777657,-0.5296125942434444,0.0
2019-08-19,1.0,-0.0,-0.6490957787205802,-0.0,-0.1888317413666422,-0.5322462136474604,0.0
2019-08-20,1.0,-0.0,-0.6546366151881371,-0.0,-0.18527540619161367,-0.5251046519877965,0.0
2019-08-21,1.0,-0.0,-0.6549580427845408,-0.0,-0.1827443564590474,-0.52610802505614,0.0
2019-08-22,1.0,-0.0,-0.656858114490837,-0.0,-0.17797090496882675,-0.5267806536935575,0.0
2019-08-23,1.0,-0.0,-0.6548611931482575,-0.0,-0.17750738334317778,-0.5302776137034849,0.0
2019-08-26,1.0,-0.0,-0.6523455861615116,-0.0,-0.1738742126539438,-0.5240669361662122,0.0
2019-08-27,1.0,-0.0,-0.6532793446019116,-0.0,-0.17846885446584115,-0.5223880597014925,0.0
2019-08-28,1.0,-0.0,-0.6592398736266327,-0.0,-0.16984957796953837,-0.5285990474843212,0.0
2019-08-29,1.0,-0.0,-0.6503087729222645,-0.0,-0.17484561353886766,-0.5318908216659595,0.0
2019-08-30,1.0,-0.0,-0.6449268545086787,-0.0,-0.17905357730843408,-0.5279411072957336,0.0
2019-09-03,1.0,-0.0,-0.6467239148335491,-0.0,-0.1805669921185743,-0.5253499588283731,0.0
2019-09-04,1.0,-0.0,-0.654330875597748,-0.0,-0.17881793126192552,-0.5225083036913147,0.0
2019-09-05,1.0,-0.0,-0.6661417322834645,-0.0,-0.17936302738277118,-0.5049241979080974,0.0
2019-09-06,1.0,-0.0,-0.665273636513042,-0.0,-0.18432606296809334,-0.49820393022327614,0.0
2019-09-09,1.0,-0.0,-0.667003098300629,-0.0,-0.18502957468782275,-0.4951647732607267,0.0
2019-09-10,1.0,-0.0,-0.6800948991696324,-0.0,-0.12161328588374852,-0.5707947805456702,0.0
2019-09-11,1.0,-0.0,-0.6731417715507005,-0.0,-0.16499643790073618,-0.5365946331037759,0.0
2019-09-12,1.0,-0.0,-0.6412148534820263,-0.0,-0.1849329695100249,-0.5466366116977103,0.0
2019-09-13,1.0,-0.0,-0.6397266449944238,-0.0,-0.18693495954251002,-0.5462117077569228,0.0
2019-09-16,1.0,-0.0,-0.640965399401965,-0.0,-0.1856281740946414,-0.5465850301390669,0.0
2019-09-17,1.0,-0.0,-0.6283280337905178,-0.0,-0.1912106686915666,-0.5534146457216079,0.0
2019-09-18,1.0,-0.0,-0.634609908883827,-0.0,-0.19305239179954442,-0.5451547076689446,0.0
2019-09-19,1.0,-0.0,-0.6201423487544484,-0.0,-0.2183629893238434,-0.5339976275207592,0.0
2019-09-20,1.0,-0.0,-0.6296164351027195,-0.0,-0.21904761904761907,-0.5263507896924356,0.0
2019-09-23,1.0,-0.0,-0.6315426997245179,-0.0,-0.2153035052721573,-0.528023178493398,0.0
2019-09-24,1.0,-0.0,-0.6351745911173357,-0.0,-0.2157048923493247,-0.5228950554276355,0.0
