Date,CCK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.16204930038330892,-0.5851537910187291,-0.0,-0.642650129327807,-0.7264794789491725,0.0
2018-10-22,1.0,-0.1646539857339507,-0.5981103741709423,-0.0,-0.640877236891503,-0.7248779877362033,0.0
2018-10-23,1.0,-0.1640590775392703,-0.5982539583202954,-0.0,-0.6414982164090369,-0.7252957006070468,0.0
2018-10-24,1.0,-0.16193572589721145,-0.5960047517819181,-0.0,-0.6417719144679255,-0.7264599224709266,0.0
2018-10-25,1.0,-0.1432074546346248,-0.5705615497793036,-0.0,-0.6404180971064248,-0.7110409514467877,0.0
2018-10-26,1.0,-0.11991572004397215,-0.5645230243068279,-0.0,-0.6611701477952852,-0.7080127030658361,0.0
2018-10-29,1.0,-0.09871362101997994,-0.5732749445001977,-0.0,-0.6532554815558191,-0.7158410120731076,0.0
2018-10-30,1.0,-0.09766777145984737,-0.5732052178672424,-0.0,-0.653236841305075,-0.7166357527290419,0.0
2018-10-31,1.0,-0.09808147653451521,-0.5699411086151418,-0.0,-0.6522372654969341,-0.715378544107826,0.0
2018-11-01,1.0,-0.07922444397244896,-0.5858846375580302,-0.0,-0.6525169159814304,-0.7166004187274327,0.0
2018-11-02,1.0,-0.0777740220631165,-0.6138340042405432,-0.0,-0.6545186368804351,-0.7267307869587929,0.0
2018-11-05,1.0,-0.07106989926373186,-0.6376266904901265,-0.0,-0.6593450602261175,-0.7125781707279504,0.0
2018-11-06,1.0,-0.07256599008223735,-0.638340468783688,-0.0,-0.658175994086303,-0.710968059876182,0.0
2018-11-07,1.0,-0.07199581383895592,-0.6384511204136912,-0.0,-0.6570118197488304,-0.7106008372322088,0.0
2018-11-08,1.0,-0.06260917532407834,-0.6371548527473875,-0.0,-0.6533357849897337,-0.7114706873831633,0.0
2018-11-09,1.0,-0.061915708812260536,-0.6373639846743295,-0.0,-0.6545593869731801,-0.711264367816092,0.0
2018-11-12,1.0,-0.060883126414286594,-0.6313069537031375,-0.0,-0.6558620267873525,-0.7098648400709437,0.0
2018-11-13,1.0,-0.024072032341051087,-0.6395320347911307,-0.0,-0.677722650986157,-0.721272816366532,0.0
2018-11-14,1.0,-0.028082802743686748,-0.6415367106517794,-0.0,-0.6826612531143305,-0.7236012426563316,0.0
2018-11-15,1.0,-0.027401051757542205,-0.6446781683427131,-0.0,-0.6889934495802195,-0.714272534366639,0.0
2018-11-16,1.0,-0.029809796849471312,-0.6488486081568482,-0.0,-0.6904960078917353,-0.7135546718456179,0.0
2018-11-19,1.0,-0.031009185623574378,-0.6484187164786388,-0.0,-0.6897540225633438,-0.7132420935823932,0.0
2018-11-20,1.0,-0.0,-0.6411734052662231,-0.0,-0.6936517181129876,-0.7305275419182785,0.0
2018-11-21,1.0,-0.0,-0.6362170712417108,-0.0,-0.6927359007118087,-0.712964652917199,0.0
2018-11-23,1.0,-0.0007292616226071103,-0.6281981160741417,-0.0,-0.6959890610756609,-0.7136736554238833,0.0
2018-11-26,1.0,-0.0009425070688030161,-0.627223252561491,-0.0,-0.6972728101912378,-0.7149068134140039,0.0
2018-11-27,1.0,-0.0,-0.6263189812007277,-0.0,-0.6938144329896907,-0.7120072771376592,0.0
2018-11-28,1.0,-0.0,-0.6192340373877155,-0.0,-0.6997147365865501,-0.715768390386016,0.0
2018-11-29,1.0,-0.0,-0.6063961009657329,-0.0,-0.6892505791389633,-0.7128373296428894,0.0
2018-11-30,1.0,-0.0,-0.6095605521731268,-0.0,-0.6946169148230755,-0.7098679848092109,0.0
2018-12-03,1.0,-0.0,-0.6093453438978098,-0.0,-0.6940318741903413,-0.7093061790136475,0.0
2018-12-04,1.0,-0.0,-0.6110059207164968,-0.0,-0.6880653983710515,-0.7063685270339314,0.0
2018-12-06,1.0,-0.0,-0.5626505316336722,-0.0,-0.6874228984315338,-0.6871585501967926,0.0
2018-12-07,1.0,-0.0,-0.5706989726230773,-0.0,-0.6939248173882059,-0.7046736742086822,0.0
2018-12-10,1.0,-0.0,-0.5716347569955816,-0.0,-0.6887481590574374,-0.6851251840942563,0.0
2018-12-11,1.0,-0.0,-0.5737883838234861,-0.0,-0.6839326273561253,-0.6920444824636443,0.0
2018-12-12,1.0,-0.0,-0.578931759542098,-0.0,-0.6859634034224028,-0.7007918384293722,0.0
2018-12-13,1.0,-0.0,-0.5761652197102136,-0.0,-0.6877833417286437,-0.6991021956206109,0.0
2018-12-14,1.0,-0.0,-0.5773813051982692,-0.0,-0.6871851105447216,-0.6990990456997214,0.0
2018-12-17,1.0,-0.0,-0.5751405741343594,-0.0,-0.6653743711157147,-0.7189109203906482,0.0
2018-12-18,1.0,-0.0,-0.5642722673255678,-0.0,-0.6586068949288152,-0.7186433698082128,0.0
2018-12-19,1.0,-0.0,-0.5643016825508884,-0.0,-0.6586068949288152,-0.7186433698082128,0.0
2018-12-20,1.0,-0.0,-0.5508953955274187,-0.0,-0.6663149564758638,-0.7137079046865383,0.0
2018-12-21,1.0,-0.0,-0.5555686958578482,-0.0,-0.6720279100020696,-0.7289714099872868,0.0
2018-12-24,1.0,-0.0,-0.5572819556660451,-0.0,-0.6735032111042054,-0.7287578797833614,0.0
2018-12-26,1.0,-0.0,-0.557914262159934,-0.0,-0.6633788717465552,-0.7230302673418915,0.0
2018-12-27,1.0,-0.0,-0.5254213122700961,-0.0,-0.6002737460435142,-0.7258262282927942,0.0
2018-12-28,1.0,-0.0,-0.5250406643266843,-0.0,-0.6014039893844705,-0.727192306594755,0.0
2018-12-31,1.0,-0.0,-0.5226007252791182,-0.0,-0.6035521544216327,-0.7293052739784701,0.0
2019-01-02,1.0,-0.0,-0.5234080256087801,-0.0,-0.6050931748027895,-0.729621584543272,0.0
2019-01-03,1.0,-0.0,-0.5235277301315037,-0.0,-0.61789594053745,-0.7173527730131504,0.0
2019-01-04,1.0,-0.0,-0.5343114866407855,-0.0,-0.5915163279287508,-0.7287051838319251,0.0
2019-01-07,1.0,-0.0,-0.5140357785778578,-0.0,-0.5839333933393339,-0.7148402340234022,0.0
2019-01-08,1.0,-0.0,-0.5293717974124508,-0.0,-0.5807264388641962,-0.7209183817909011,0.0
2019-01-09,1.0,-0.0,-0.5267773785611226,-0.0,-0.5803321356833677,-0.7219848926358672,0.0
2019-01-10,1.0,-0.0,-0.5236236066315849,-0.0,-0.5847620664290161,-0.7207604820913257,0.0
2019-01-11,1.0,-0.0,-0.5022900763358779,-0.0,-0.5878710771840543,-0.73709358213175,0.0
2019-01-14,1.0,-0.0,-0.5019552281099462,-0.0,-0.5865967696231227,-0.7451119297251346,0.0
2019-01-15,1.0,-0.0,-0.494760457785477,-0.0,-0.5877090847130321,-0.7573907363757703,0.0
2019-01-16,1.0,-0.0,-0.49710589036431735,-0.0,-0.5805810918170469,-0.7597037793667007,0.0
2019-01-17,1.0,-0.0,-0.4951916257694817,-0.0,-0.5810047941902358,-0.7606025360982668,0.0
2019-01-18,1.0,-0.0,-0.4943544708029198,-0.0,-0.5866218065693432,-0.7702725821167884,0.0
2019-01-22,1.0,-0.0,-0.4382512407125849,-0.0,-0.5641871539631086,-0.8662899107834419,0.0
2019-01-23,1.0,-0.0,-0.40178674020452715,-0.0,-0.568941744226129,-0.901844191658049,0.0
2019-01-24,1.0,-0.0,-0.3963255346634132,-0.0,-0.5776661403760586,-0.8966843691689393,0.0
2019-01-25,1.0,-0.0,-0.3479984948913138,-0.0,-0.5366580798286491,-1.0097832064603895,0.0
2019-01-28,1.0,-0.0,-0.3211554555161169,-0.0,-0.5661270308487,-0.9984705508902547,0.0
2019-01-29,1.0,-0.0,-0.30402220744296327,-0.0,-0.5730850417835353,-1.0144868866205938,0.0
2019-01-30,1.0,-0.0,-0.3010982658959538,-0.0,-0.5687861271676301,-1.0202890173410406,0.0
2019-01-31,1.0,-0.0,-0.3135394672143002,-0.0,-0.5367483296213809,-1.0421427125213318,0.0
2019-02-01,1.0,-0.0,-0.3164181707210742,-0.0,-0.5487546138867091,-1.0412125439590783,0.0
2019-02-04,1.0,-0.0,-0.3170866393466446,-0.0,-0.5495393379254222,-1.0397593512947947,0.0
2019-02-05,1.0,-0.0,-0.30522403229084993,-0.0,-0.546243865609664,-1.0523855155791735,0.0
2019-02-06,1.0,-0.0,-0.3022755674387515,-0.0,-0.5520939289139469,-1.051817838356244,0.0
2019-02-07,1.0,-0.0,-0.30385151620773787,-0.0,-0.5467061693970025,-1.0540838852097132,0.0
2019-02-08,1.0,-0.0,-0.3085670962850644,-0.0,-0.5719076223246048,-1.0354872572461653,0.0
2019-02-11,1.0,-0.0,-0.30163369085542274,-0.0,-0.5815530291960137,-1.0393663968202942,0.0
2019-02-12,1.0,-0.0,-0.31246521165958696,-0.0,-0.584444118939505,-1.032664420682584,0.0
2019-02-13,1.0,-0.0,-0.31855817899880046,-0.0,-0.5838672869305714,-1.0233476696216977,0.0
2019-02-14,1.0,-0.0,-0.30021141649048627,-0.0,-0.600246652572234,-1.035882076579751,0.0
2019-02-15,1.0,-0.0,-0.3043747420553033,-0.0,-0.6041801780555391,-1.0393844702552915,0.0
2019-02-19,1.0,-0.0,-0.2873722348228224,-0.0,-0.6211965006333029,-1.0369966714778047,0.0
2019-02-20,1.0,-0.0,-0.2808489344165783,-0.0,-0.623719533733663,-1.039032144118686,0.0
2019-02-21,1.0,-0.0,-0.2824333078146164,-0.0,-0.6230787350568282,-1.03895530298569,0.0
2019-02-22,1.0,-0.0,-0.27655629139072846,-0.0,-0.63252391464312,-1.0342310522442975,0.0
2019-02-25,1.0,-0.0,-0.27307567583502845,-0.0,-0.6361545944989829,-1.0387665457975885,0.0
2019-02-26,1.0,-0.0,-0.2732875298558075,-0.0,-0.6357738920178103,-1.0396308200395128,0.0
2019-02-27,1.0,-0.0,-0.27663529342342075,-0.0,-0.6411943469152923,-1.0326616115422063,0.0
2019-02-28,1.0,-0.0,-0.27873546254206266,-0.0,-0.6430131648857665,-1.0300194816695198,0.0
2019-03-01,1.0,-0.0,-0.2818106704438149,-0.0,-0.6418201133144475,-1.0272367799811142,0.0
2019-03-04,1.0,-0.0,-0.2797050147492625,-0.0,-0.6361946902654867,-1.0339823008849556,0.0
2019-03-05,1.0,-0.0,-0.2688884288967087,-0.0,-0.6580418132891741,-1.0301623443830026,0.0
2019-03-06,1.0,-0.0,-0.25971569583591925,-0.0,-0.6702721872506427,-1.025327304430062,0.0
2019-03-07,1.0,-0.0,-0.23718062193898626,-0.0,-0.6963474361243878,-1.0168466395232194,0.0
2019-03-08,1.0,-0.0,-0.2235273074171238,-0.0,-0.7204865251609825,-1.0371452420701168,0.0
2019-03-11,1.0,-0.0,-0.2232781954887218,-0.0,-0.7141954887218044,-1.0700451127819548,0.0
2019-03-12,1.0,-0.0,-0.19946792430013904,-0.0,-0.7276135195598282,-1.0960759417135255,0.0
2019-03-13,1.0,-0.0,-0.21658314350797267,-0.0,-0.7330296127562643,-1.0875626423690206,0.0
2019-03-14,1.0,-0.0,-0.21824529447480265,-0.0,-0.7320279295689132,-1.08551912568306,0.0
2019-03-15,1.0,-0.0,-0.2153846153846154,-0.0,-0.7328560548362528,-1.0982178217821783,0.0
2019-03-18,1.0,-0.0,-0.2306227151239593,-0.0,-0.7397007772418666,-1.1017480261743111,0.0
2019-03-19,1.0,-0.0,-0.23327478351976827,-0.0,-0.738189886290099,-1.1100736495023265,0.0
2019-03-20,1.0,-0.0,-0.23410422448350296,-0.0,-0.7294480419364786,-1.1200123342584027,0.0
2019-03-21,1.0,-0.0,-0.23596337064101378,-0.0,-0.741035365214442,-1.1062806400887983,0.0
2019-03-22,1.0,-0.0,-0.2366227730441518,-0.0,-0.758295894655306,-1.1034237025561582,0.0
2019-03-25,1.0,-0.0,-0.210644654572335,-0.0,-0.7665629716327347,-1.1028120861182122,0.0
2019-03-26,1.0,-0.0,-0.2223596721818463,-0.0,-0.7681150456162054,-1.102118447502706,0.0
2019-03-27,1.0,-0.0,-0.1884347879608543,-0.0,-0.7834369422047147,-1.105619498984428,0.0
2019-03-28,1.0,-0.0,-0.18493762513476053,-0.0,-0.7780994917603573,-1.117203141845064,0.0
2019-03-29,1.0,-0.0,-0.18913673054408775,-0.0,-0.7758333846817426,-1.1159344383510998,0.0
2019-04-01,1.0,-0.0,-0.2015671273445212,-0.0,-0.7780417077986179,-1.1052875123395853,0.0
2019-04-02,1.0,-0.0,-0.20969431776161718,-0.0,-0.7882102797978554,-1.0835695796869222,0.0
2019-04-03,1.0,-0.0,-0.21089295071355915,-0.0,-0.7837746201029498,-1.0876922602718615,0.0
2019-04-04,1.0,-0.0,-0.21073044602456364,-0.0,-0.7893618986055961,-1.078092775571767,0.0
2019-04-05,1.0,-0.0,-0.20241580131266756,-0.0,-0.7940406125781899,-1.0849228114504053,0.0
2019-04-08,1.0,-0.0,-0.19100883224840318,-0.0,-0.7779102105681366,-1.0872222731579109,0.0
2019-04-09,1.0,-0.0,-0.1862237869279045,-0.0,-0.7913669064748202,-1.0837899892851677,0.0
2019-04-10,1.0,-0.0,-0.1855503327025212,-0.0,-0.8026372016360418,-1.0641291740430987,0.0
2019-04-11,1.0,-0.0,-0.1799468588705983,-0.0,-0.8149833552209632,-1.059157682558104,0.0
2019-04-12,1.0,-0.0,-0.17938534856723895,-0.0,-0.8141993034765075,-1.0613429461721757,0.0
2019-04-15,1.0,-0.0,-0.18053773296669723,-0.0,-0.8092575618698442,-1.0655362053162236,0.0
2019-04-16,1.0,-0.0,-0.1950369652163374,-0.0,-0.7929341897951763,-1.0419646103502604,0.0
2019-04-17,1.0,-0.0,-0.2057128995087634,-0.0,-0.8093880768997512,-1.0171932803687307,0.0
2019-04-18,1.0,-0.0,-0.19087447911982494,-0.0,-0.8075366489792248,-0.9994603831279792,0.0
2019-04-22,1.0,-0.0,-0.19431009102652688,-0.0,-0.8098657133415447,-1.0,0.0
2019-04-23,1.0,-0.0,-0.20765504167544308,-0.0,-0.8293864532242048,-0.9720157674600547,0.0
2019-04-24,1.0,-0.0,-0.23104790419161675,-0.0,-0.8044610778443113,-0.9585029940119759,0.0
2019-04-25,1.0,-0.0,-0.22480294902148826,-0.0,-0.8062157221206582,-0.9659843558006412,0.0
2019-04-26,1.0,-0.0,-0.21937886706313448,-0.0,-0.804649486393945,-0.9795158286778399,0.0
2019-04-29,1.0,-0.0,-0.22083458420894625,-0.0,-0.8044431101771239,-0.9767937556289402,0.0
2019-04-30,1.0,-0.0,-0.22035780752836648,-0.0,-0.8069280182505854,-0.9744551840067238,0.0
2019-05-01,1.0,-0.0,-0.23640548862515323,-0.0,-0.7838031747929808,-0.9692385877851186,0.0
2019-05-02,1.0,-0.0,-0.23636309292524735,-0.0,-0.7763696685297546,-0.976148489105419,0.0
2019-05-03,1.0,-0.0,-0.2544621466219454,-0.0,-0.7675790608528988,-0.9726880689985625,0.0
2019-05-06,1.0,-0.0,-0.25191183085919927,-0.0,-0.765152196731144,-0.9818863397810765,0.0
2019-05-07,1.0,-0.0,-0.24784553944089122,-0.0,-0.7679488334384289,-0.9869681410083175,0.0
2019-05-08,1.0,-0.0,-0.2616867038572835,-0.0,-0.7558843709913189,-0.9656334834879626,0.0
2019-05-09,1.0,-0.0,-0.26200847305925173,-0.0,-0.754549794140462,-0.9668834656005728,0.0
2019-05-10,1.0,-0.0,-0.26324108314445904,-0.0,-0.7551294286055111,-0.963855421686747,0.0
2019-05-13,1.0,-0.0,-0.2596291866028708,-0.0,-0.7639055023923446,-0.9669258373205742,0.0
2019-05-14,1.0,-0.0,-0.24636911087495575,-0.0,-0.7624867162592985,-0.9430865509505254,0.0
2019-05-15,1.0,-0.0,-0.2560450577966502,-0.0,-0.7741507430997877,-0.91861288039632,0.0
2019-05-16,1.0,-0.0,-0.25481477118793805,-0.0,-0.7723364155721775,-0.9176629954649862,0.0
2019-05-17,1.0,-0.0,-0.2495871180842279,-0.0,-0.7720007077975699,-0.9275392237819984,0.0
2019-05-20,1.0,-0.0,-0.2466856756518416,-0.0,-0.7685705047179519,-0.9242482142332226,0.0
2019-05-21,1.0,-0.0,-0.2507306704454876,-0.0,-0.7731821804977417,-0.9282909692085142,0.0
2019-05-22,1.0,-0.0,-0.24850060566667653,-0.0,-0.7741601914497592,-0.9318107956392,0.0
2019-05-23,1.0,-0.0,-0.2478667808320293,-0.0,-0.7851722814373026,-0.9194838938262128,0.0
2019-05-24,1.0,-0.0,-0.22715489306545691,-0.0,-0.7903434867141931,-0.9283568019796147,0.0
2019-05-28,1.0,-0.0,-0.22538486445118183,-0.0,-0.7915403408589173,-0.9265593265240044,0.0
2019-05-29,1.0,-0.0,-0.22867966639257606,-0.0,-0.793051803124633,-0.9149242335251968,0.0
2019-05-30,1.0,-0.0,-0.2325842364822963,-0.0,-0.8075775920621328,-0.9128842689661283,0.0
2019-05-31,1.0,-0.0,-0.23987622363057515,-0.0,-0.7952036656847868,-0.9403136064744562,0.0
2019-06-03,1.0,-0.0,-0.24603127591517596,-0.0,-0.8059767800023694,-0.9097263357422106,0.0
2019-06-04,1.0,-0.0,-0.2355937222386734,-0.0,-0.8236008291382884,-0.9020432336393248,0.0
2019-06-05,1.0,-0.0,-0.24437280187573268,-0.0,-0.8229484173505275,-0.8635111371629542,0.0
2019-06-06,1.0,-0.0,-0.24072448501872656,-0.0,-0.8049801029962548,-0.8803253745318352,0.0
2019-06-07,1.0,-0.0,-0.20990321721372124,-0.0,-0.8489063841122325,-0.9009086334980909,0.0
2019-06-10,1.0,-0.0,-0.2156312743592772,-0.0,-0.8327034368725641,-0.90430494862407,0.0
2019-06-11,1.0,-0.0,-0.21826359708824053,-0.0,-0.8360063916671597,-0.9048351778422205,0.0
2019-06-12,1.0,-0.0,-0.22609929916905697,-0.0,-0.8328651270071266,-0.8981281603927018,0.0
2019-06-13,1.0,-0.0,-0.23532895126428613,-0.0,-0.8309942559365193,-0.8945342571208622,0.0
2019-06-14,1.0,-0.0,-0.21574709215627796,-0.0,-0.8883984491500149,-0.8782582761705936,0.0
2019-06-17,1.0,-0.0,-0.21294612242463995,-0.0,-0.8896806702644682,-0.8789767136766152,0.0
2019-06-18,1.0,-0.0,-0.20746045956430914,-0.0,-0.8919128618322888,-0.8848105043270664,0.0
2019-06-19,1.0,-0.0,-0.20548067748091603,-0.0,-0.8934577767175573,-0.8829317748091603,0.0
2019-06-20,1.0,-0.0,-0.2112162928897781,-0.0,-0.891749036939708,-0.8832681339027084,0.0
2019-06-21,1.0,-0.0,-0.21561427078668458,-0.0,-0.8854455888938647,-0.8844603672189879,0.0
2019-06-24,1.0,-0.0,-0.21108984328268934,-0.0,-0.8836583323364039,-0.8960102883119991,0.0
2019-06-25,1.0,-0.0,-0.21691099632759087,-0.0,-0.8773475054488997,-0.8914400023885588,0.0
2019-06-26,1.0,-0.0,-0.21068187246238357,-0.0,-0.8420706950083592,-0.9326486744685933,0.0
2019-06-27,1.0,-0.0,-0.21590261745570116,-0.0,-0.8790513596977784,-0.9033070488411837,0.0
2019-06-28,1.0,-0.0,-0.21527300952324088,-0.0,-0.8701376242648596,-0.8999313371346688,0.0
2019-07-01,1.0,-0.0,-0.21604421870331642,-0.0,-0.862832387212429,-0.9088736181655215,0.0
2019-07-02,1.0,-0.0,-0.2140873667552477,-0.0,-0.8617539040339195,-0.9100355319339525,0.0
2019-07-03,1.0,-0.0,-0.2131260072822778,-0.0,-0.8607712051572852,-0.9106130245329194,0.0
2019-07-05,1.0,-0.0,-0.22546245271216225,-0.0,-0.8484406183908731,-0.9048881475082661,0.0
2019-07-08,1.0,-0.0,-0.2243342624992586,-0.0,-0.8460352292272106,-0.8950536741593025,0.0
2019-07-09,1.0,-0.0,-0.2246325272641062,-0.0,-0.8428165007112375,-0.896011142721669,0.0
2019-07-10,1.0,-0.0,-0.2063449667616334,-0.0,-0.8557989078822413,-0.9055674264007598,0.0
2019-07-11,1.0,-0.0,-0.20537359567259109,-0.0,-0.8637579504250134,-0.9029899542293289,0.0
2019-07-12,1.0,-0.0,-0.19264557487980052,-0.0,-0.8801270255831898,-0.8950851783700362,0.0
2019-07-15,1.0,-0.0,-0.2476148279426968,-0.0,-0.879308817013735,-0.8268498006202925,0.0
2019-07-16,1.0,-0.0,-0.2589478032516007,-0.0,-0.8889970788704966,-0.8026909799061698,0.0
2019-07-17,1.0,-0.0,-0.26442548921224285,-0.0,-0.8879017738555532,-0.7992089961925564,0.0
2019-07-18,1.0,-0.0,-0.26543773373774254,-0.0,-0.8811213522188521,-0.7981683795164758,0.0
2019-07-19,1.0,-0.0,-0.26891597479832774,-0.0,-0.8787905552611434,-0.7964140611199434,0.0
2019-07-22,1.0,-0.0,-0.28056476942495673,-0.0,-0.8705492118472423,-0.7842780403322863,0.0
2019-07-23,1.0,-0.0,-0.2766870983980338,-0.0,-0.898759290515531,-0.7856740990790916,0.0
2019-07-24,1.0,-0.0,-0.27417918423083776,-0.0,-0.9015021077005284,-0.7929110016030398,0.0
2019-07-25,1.0,-0.0,-0.2716027409450921,-0.0,-0.9024057429325738,-0.7923823084453147,0.0
2019-07-26,1.0,-0.0,-0.27510165316237795,-0.0,-0.9011070548778678,-0.7917668358412727,0.0
2019-07-29,1.0,-0.0,-0.299025364020667,-0.0,-0.8744715829027712,-0.7621535932362612,0.0
2019-07-30,1.0,-0.0,-0.2995120261022724,-0.0,-0.8469378916062715,-0.7409695954725262,0.0
2019-07-31,1.0,-0.0,-0.3190051130947223,-0.0,-0.8371320449490135,-0.7325880347805992,0.0
2019-08-01,1.0,-0.0,-0.32905032772211473,-0.0,-0.8312592036496982,-0.727109981809257,0.0
2019-08-02,1.0,-0.0,-0.3133831364373408,-0.0,-0.8519226314570303,-0.7301945795691452,0.0
2019-08-05,1.0,-0.0,-0.3103627842388474,-0.0,-0.8534108661690677,-0.7292715385060464,0.0
2019-08-06,1.0,-0.0,-0.31436569828891364,-0.0,-0.8221498557431371,-0.7200559888022396,0.0
2019-08-07,1.0,-0.0,-0.31938664994584737,-0.0,-0.806960041042011,-0.7237929658553269,0.0
2019-08-08,1.0,-0.0,-0.32801206533492683,-0.0,-0.8063001536622844,-0.7112856411131978,0.0
2019-08-09,1.0,-0.0,-0.3179577265257551,-0.0,-0.7923443078143595,-0.7230407434691448,0.0
2019-08-12,1.0,-0.0,-0.3147577154818817,-0.0,-0.8003168227207151,-0.7136997538966366,0.0
2019-08-13,1.0,-0.0,-0.3184510379061372,-0.0,-0.7965365523465704,-0.705437725631769,0.0
2019-08-14,1.0,-0.0,-0.31006673292630976,-0.0,-0.8162714752236262,-0.7133323867670026,0.0
2019-08-15,1.0,-0.0,-0.3162676175921209,-0.0,-0.8126733457859286,-0.7011943170883569,0.0
2019-08-16,1.0,-0.0,-0.32493226461955294,-0.0,-0.799446827726349,-0.6979566493565138,0.0
2019-08-19,1.0,-0.0,-0.3164738664189817,-0.0,-0.8044132961805849,-0.6937431394072449,0.0
2019-08-20,1.0,-0.0,-0.31513063933462154,-0.0,-0.798174129771206,-0.6871096922344506,0.0
2019-08-21,1.0,-0.0,-0.3180140892318014,-0.0,-0.8014927876551494,-0.6760035782176004,0.0
2019-08-22,1.0,-0.0,-0.3206699232379623,-0.0,-0.79182135380321,-0.6788555478018143,0.0
2019-08-23,1.0,-0.0,-0.3220637092046121,-0.0,-0.7931265529467602,-0.6766241380273039,0.0
2019-08-26,1.0,-0.0,-0.3106352526698228,-0.0,-0.7748816470329187,-0.6668501596388858,0.0
2019-08-27,1.0,-0.0,-0.3059153535186866,-0.0,-0.7699859747545582,-0.674119297087699,0.0
2019-08-28,1.0,-0.0,-0.3059153535186866,-0.0,-0.7699859747545582,-0.6741467975689575,0.0
2019-08-29,1.0,-0.0,-0.30499395670805407,-0.0,-0.7742830458191409,-0.6676738819909901,0.0
2019-08-30,1.0,-0.0,-0.2932994479969394,-0.0,-0.7805104661966442,-0.6588785046728972,0.0
2019-09-03,1.0,-0.0,-0.30575529733424467,-0.0,-0.786684894053315,-0.6416404647983595,0.0
2019-09-04,1.0,-0.0,-0.30606817194963093,-0.0,-0.7736919235779419,-0.6340914025184542,0.0
2019-09-05,1.0,-0.0,-0.31116408853249533,-0.0,-0.7740091566656734,-0.6238994392219543,0.0
2019-09-06,1.0,-0.0,-0.3032035993061578,-0.0,-0.8131233738074588,-0.5940210320901995,0.0
2019-09-09,1.0,-0.0,-0.3164005412719892,-0.0,-0.8086062246278755,-0.5813261163734776,0.0
2019-09-10,1.0,-0.0,-0.2892595828328055,-0.07041061483018456,-0.8701266790433548,-0.5003549197335372,0.0
2019-09-11,1.0,-0.0,-0.2942072341582812,-0.09445199891215664,-0.8598041881968995,-0.47114495512646176,0.0
2019-09-12,1.0,-0.0,-0.2911354635707698,-0.09491130038517875,-0.8586502468399068,-0.467802311072533,0.0
2019-09-13,1.0,-0.0,-0.2885357239880467,-0.104346644933442,-0.8635968486824233,-0.4602010323281717,0.0
2019-09-16,1.0,-0.0,-0.28252757728448863,-0.11521176630804848,-0.8645785101457171,-0.4613918017159199,0.0
2019-09-17,1.0,-0.0,-0.25454446352165266,-0.12064971520453492,-0.8719374267571472,-0.4781838497806121,0.0
2019-09-18,1.0,-0.0,-0.2892248503075131,-0.13194613779836897,-0.8432902544094938,-0.4449050367119131,0.0
2019-09-19,1.0,-0.0,-0.28473181165895,-0.13018168034007527,-0.8516502856523975,-0.44106896271627,0.0
2019-09-20,1.0,-0.0,-0.2920075860200488,-0.14088322947710646,-0.8395285830398266,-0.4368734760227581,0.0
