Date,AMAL,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-27,1.0,-0.0,-0.5105828589753869,-0.0,-1.3309548625030065,-1.1671209813196506,0.0
2019-06-28,1.0,-0.0,-0.5311482002815202,-0.0,-1.3209330384074,-1.1696762517595012,0.0
2019-07-01,1.0,-0.0,-0.5228779174868436,-0.0,-1.3357168681958784,-1.1585988028763106,0.0
2019-07-02,1.0,-0.0,-0.5250551654964895,-0.0,-1.3287462387161484,-1.158234704112337,0.0
2019-07-03,1.0,-0.0,-0.5202922403757376,-0.0,-1.3364377182770664,-1.157560916864036,0.0
2019-07-05,1.0,-0.0,-0.5190787625887735,-0.0,-1.3308590458612526,-1.1624603779641294,0.0
2019-07-08,1.0,-0.0,-0.5212680577849117,-0.0,-1.3286918138041734,-1.1629213483146068,0.0
2019-07-09,1.0,-0.0,-0.5187740693196405,-0.0,-1.329027599486521,-1.1637114890885751,0.0
2019-07-10,1.0,-0.0,-0.5204913097579578,-0.0,-1.3315939469353348,-1.1618833540721711,0.0
2019-07-11,1.0,-0.0,-0.5239299767124388,-0.0,-1.3279932546374367,-1.1631735324821328,0.0
2019-07-12,1.0,-0.0,-0.5253121361756794,-0.0,-1.3271909751495443,-1.1621100806937252,0.0
2019-07-15,1.0,-0.0,-0.5244524814145067,-0.0,-1.3534257584890497,-1.140646976090014,0.0
2019-07-16,1.0,-0.0,-0.5287850767870066,-0.0,-1.3522151644287208,-1.139261879874568,0.0
2019-07-17,1.0,-0.0,-0.5285863621743326,-0.0,-1.35264554519138,-1.1393936957220971,0.0
2019-07-18,1.0,-0.0,-0.5284761828259298,-0.0,-1.3517953249256967,-1.1361153506305728,0.0
2019-07-19,1.0,-0.0,-0.5287360938190289,-0.0,-1.3515402224988955,-1.1359492349090325,0.0
2019-07-22,1.0,-0.0,-0.5253372952136203,-0.0,-1.3449245101188565,-1.1451574044330228,0.0
2019-07-23,1.0,-0.0,-0.5268843111271734,-0.0,-1.342689635786853,-1.1460065052403323,0.0
2019-07-24,1.0,-0.0,-0.5325631943326357,-0.0,-1.3588391563355338,-1.1337143777169538,0.0
2019-07-25,1.0,-0.0,-0.5293242156074015,-0.0,-1.3621480289621883,-1.131053901850362,0.0
2019-07-26,1.0,-0.0,-0.5211641275073361,-0.0,-1.3668448767938257,-1.1317683000361782,0.0
2019-07-29,1.0,-0.0,-0.49310205728116174,-0.0,-1.3745058491327147,-1.1662363856393705,0.0
2019-07-30,1.0,-0.0,-0.491306627939812,-0.0,-1.3710113356730809,-1.1717293961031103,0.0
2019-07-31,1.0,-0.0,-0.5083521626856036,-0.0,-1.360635894125242,-1.1658327953518397,0.0
2019-08-01,1.0,-0.0,-0.5321215540867322,-0.0,-1.3498710301467032,-1.1482750282121554,0.0
2019-08-02,1.0,-0.0,-0.5187870001208167,-0.0,-1.3547984374370745,-1.1536385969151464,0.0
2019-08-05,1.0,-0.0,-0.5174205502074354,-0.0,-1.3499013171144318,-1.1605510130100294,0.0
2019-08-06,1.0,-0.0,-0.5200978265157192,-0.0,-1.2803439706520452,-1.144175772158889,0.0
2019-08-07,1.0,-0.0,-0.5290926246265136,-0.0,-1.2542066362635638,-1.1481758138072025,0.0
2019-08-08,1.0,-0.0,-0.5162225705329154,-0.0,-1.245062695924765,-1.1571708463949846,0.0
2019-08-09,1.0,-0.0,-0.4949125105989362,-0.0,-1.1857704463115701,-1.1734756802589994,0.0
2019-08-12,1.0,-0.0,-0.4915521687257053,-0.0,-1.1989377670015011,-1.1581418619866837,0.0
2019-08-13,1.0,-0.0,-0.4591286386413189,-0.0,-1.192250315572046,-1.1737750066939525,0.0
2019-08-14,1.0,-0.0,-0.4759350150287258,-0.0,-1.1696153407145304,-1.1591903511775672,0.0
2019-08-15,1.0,-0.0,-0.5127191346512495,-0.0,-1.1479298769116,-1.069302499067512,0.0
2019-08-16,1.0,-0.0,-0.5204123557315206,-0.0,-1.137451910506854,-1.0772419975348297,0.0
2019-08-19,1.0,-0.0,-0.5114773615089847,-0.0,-1.138137579523048,-1.0707615610699803,0.0
2019-08-20,1.0,-0.0,-0.5193382434583071,-0.0,-1.1258003627077242,-1.0559236093119657,0.0
2019-08-21,1.0,-0.0,-0.5230638549322303,-0.0,-1.1271189570484175,-1.0430254459504376,0.0
2019-08-22,1.0,-0.0,-0.5315599155060685,-0.0,-1.0136049550678456,-1.0350864630697074,0.0
2019-08-23,1.0,-0.0,-0.5301342882721576,-0.0,-1.0133213965980303,-1.0375649059982095,0.0
2019-08-26,1.0,-0.0,-0.5195021040347962,-0.0,-0.9978429223098412,-1.0188125464125322,0.0
2019-08-27,1.0,-0.0,-0.5191341868854779,-0.0,-0.9997877909033034,-1.017896300488081,0.0
2019-08-28,1.0,-0.0,-0.5128667373630258,-0.0,-1.0064333686815128,-1.0155178508306821,0.0
2019-08-29,1.0,-0.0,-0.5099847479870889,-0.0,-1.0086191607845918,-1.0283758379739651,0.0
2019-08-30,1.0,-0.0,-0.5061287929633685,-0.0,-1.0066409975626125,-1.0196403970468755,0.0
2019-09-03,1.0,-0.0,-0.5235321117113301,-0.0,-1.008720827595947,-0.9984464922501147,0.0
2019-09-04,1.0,-0.0,-0.5243222253600678,-0.0,-1.0074837616492516,-0.998270262637673,0.0
2019-09-05,1.0,-0.0,-0.5410205807724837,-0.0,-1.0131801522413306,-0.9699041443473359,0.0
2019-09-06,1.0,-0.0,-0.5415765608650156,-0.0,-1.0079874433205442,-0.9384025113358911,0.0
2019-09-09,1.0,-0.0,-0.5436248609566184,-0.0,-0.99509872080089,-0.9373609566184651,0.0
2019-09-10,1.0,-0.0,-0.5334051724137931,-0.0,-1.0419563403781982,-0.9007230255839823,0.0
2019-09-11,1.0,-0.0,-0.5109514508928572,-0.0,-1.1056780133928574,-0.8710937500000001,0.0
2019-09-12,1.0,-0.0,-0.4808135072908672,-0.0,-1.1296309216493405,-0.878008790902114,0.0
2019-09-13,1.0,-0.0,-0.48299296020073884,-0.0,-1.1262981808043495,-0.8757579981877746,0.0
2019-09-16,1.0,-0.0,-0.4796796306659205,-0.0,-1.1400741466144375,-0.8777630106323447,0.0
2019-09-17,1.0,-0.0,-0.5191917069412341,-0.0,-1.131365132730966,-0.8515794634727183,0.0
2019-09-18,1.0,-0.0,-0.5000874095311353,-0.0,-1.1313240795776374,-0.8649697563022273,0.0
2019-09-19,1.0,-0.0,-0.4799414960300877,-0.0,-1.1563240005571807,-0.8461136648558294,0.0
2019-09-20,1.0,-0.0,-0.49167015195873415,-0.0,-1.1537710860170083,-0.839850829499512,0.0
2019-09-23,1.0,-0.0,-0.4941943582412218,-0.0,-1.1510512918860492,-0.8416262770668433,0.0
2019-09-24,1.0,-0.0,-0.49949500226378296,-0.0,-1.1495838122104969,-0.8336293664890467,0.0
2019-09-25,1.0,-0.0,-0.4893024873891112,-0.0,-1.1563750217429118,-0.8331883805879283,0.0
2019-09-26,1.0,-0.0,-0.48014773776546626,-0.0016691526386817246,-1.257688756303715,-0.8118829462319768,0.0
2019-09-27,1.0,-0.0,-0.45237241972477066,-0.0017918577981651375,-1.2889908256880733,-0.8405604931192661,0.0
2019-09-30,1.0,-0.0,-0.4214994963304073,-0.01694488415599367,-1.3007267232695352,-0.8584328680385667,0.0
2019-10-01,1.0,-0.0,-0.3980928391507737,-0.03749550197912919,-1.2949622166246852,-0.8678661388988845,0.0
2019-10-02,1.0,-0.0,-0.4209155056992944,-0.08746155237922924,-1.2897412701284605,-0.8204812737470599,0.0
2019-10-03,1.0,-0.0,-0.4941425901969239,-0.07266062958171625,-1.268614345263763,-0.7580853816300129,0.0
2019-10-04,1.0,-0.0,-0.514882130646032,-0.10026992981824726,-1.2325715314018355,-0.751304660788195,0.0
2019-10-07,1.0,-0.0,-0.5081990691013248,-0.07010383100608665,-1.242248478338704,-0.7597923379878267,0.0
2019-10-08,1.0,-0.0,-0.5111858825213874,-0.06693632100798225,-1.2417582417582418,-0.759601961556359,0.0
2019-10-09,1.0,-0.0,-0.5123434832100171,-0.047097324985771204,-1.2499644280022766,-0.7477945361411497,0.0
2019-10-10,1.0,-0.0,-0.5501411918036347,-0.11342408225327635,-1.180182463253928,-0.7765549199913112,0.0
2019-10-11,1.0,-0.0,-0.5548507054577272,-0.1500601553100733,-1.1549819534069783,-0.7858835539028036,0.0
2019-10-14,1.0,-0.0,-0.5430700557051685,-0.17615376102113847,-1.1734976205408199,-0.7963625631755636,0.0
2019-10-15,1.0,-0.0,-0.5414979011709257,-0.16628617718535976,-1.1708888725237498,-0.8034833198320936,0.0
2019-10-16,1.0,-0.0,-0.5515829090104052,-0.17814183455095567,-1.1653014537672497,-0.794738395690355,0.0
2019-10-17,1.0,-0.0,-0.537997632085245,-0.19864584874944502,-1.1618691727097823,-0.8013171525825069,0.0
2019-10-18,1.0,-0.0,-0.570479513064133,-0.21915825415676957,-1.125,-0.7967265439429928,0.0
2019-10-21,1.0,-0.0,-0.5368870728083209,-0.22277117384843984,-1.1216196136701337,-0.8334695393759287,0.0
2019-10-22,1.0,-0.0,-0.531181517661479,-0.22738922111206028,-1.1234260669316196,-0.8322995208557739,0.0
2019-10-23,1.0,-0.0,-0.5382572312170275,-0.2290340185555758,-1.059923594688012,-0.8111697289430599,0.0
2019-10-24,1.0,-0.0,-0.5195522709334864,-0.3202267345913755,-0.980555356245964,-0.7672382865753031,0.0
2019-10-25,1.0,-0.0,-0.524212389380531,-0.29968141592920355,-0.9544424778761063,-0.7614867256637169,0.0
2019-10-28,1.0,-0.0,-0.5522604875283447,-0.31494472789115646,-0.9312996031746031,-0.7445790816326531,0.0
2019-10-29,1.0,-0.0,-0.5488015814183346,-0.39786084930636456,-0.8543894948639205,-0.7288997140739173,0.0
2019-10-30,1.0,-0.0,-0.5616083009079117,-0.3918393101272479,-0.8328250429417744,-0.7191783222911627,0.0
2019-10-31,1.0,-0.0,-0.597473861939087,-0.30079875316579,-0.769075914020391,-0.5796155594519126,0.0
2019-11-01,1.0,-0.0,-0.6044172100796278,-0.3120228069600551,-0.7973260805452699,-0.5630959792902317,0.0
2019-11-04,1.0,-0.0,-0.6012111292962357,-0.3187888707037643,-0.7943698854337152,-0.5589852700490998,0.0
2019-11-05,1.0,-0.0,-0.627227134749901,-0.4232215916589679,-0.7368351590339184,-0.5121750032994589,0.0
2019-11-06,1.0,-0.0,-0.6128646421689149,-0.4255100006644959,-0.7310120273772343,-0.5530932287859658,0.0
2019-11-07,1.0,-0.0,-0.6262911421834002,-0.42718124148925574,-0.7201501212262114,-0.5476103490650636,0.0
2019-11-08,1.0,-0.0,-0.6080215146585212,-0.4302599687904645,-0.7248580630167003,-0.5570238055712341,0.0
2019-11-11,1.0,-0.0,-0.6028146468351897,-0.43703728406589737,-0.7326752484492763,-0.5623957846995264,0.0
2019-11-12,1.0,-0.0,-0.5902740641711229,-0.4461564171122994,-0.7368315508021389,-0.5689839572192513,0.0
2019-11-13,1.0,-0.0,-0.5993761443005358,-0.5319386993964874,-0.6992269614158813,-0.559978300671323,0.0
2019-11-14,1.0,-0.0,-0.5949752827249949,-0.5391413286381798,-0.6856165775038938,-0.5661610347396221,0.0
2019-11-15,1.0,-0.0,-0.596751317033635,-0.5301566932324733,-0.6864446845873295,-0.5636228555990814,0.0
2019-11-18,1.0,-0.0,-0.5816090412153325,-0.5208759515744995,-0.6904658103893491,-0.5606157148127033,0.0
2019-11-19,1.0,-0.0,-0.6234599677408285,-0.5287072308589863,-0.7060983561549813,-0.5735955248979032,0.0
2019-11-20,1.0,-0.0,-0.621673525377229,-0.520233196159122,-0.7088134430727023,-0.5786351165980794,0.0
2019-11-21,1.0,-0.0,-0.6029411764705883,-0.5714733760802899,-0.7003415110119878,-0.6100501812099247,0.0
2019-11-22,1.0,-0.0,-0.600480467933988,-0.5619037671471346,-0.701239468003621,-0.6180279924796324,0.0
2019-11-25,1.0,-0.0,-0.6004595620234656,-0.5616404971625527,-0.7011454235281831,-0.6182501827803503,0.0
2019-11-26,1.0,-0.0,-0.594504347826087,-0.5639304347826087,-0.696208695652174,-0.6236521739130435,0.0
2019-11-27,1.0,-0.0,-0.5326883112458692,-0.552992879773788,-0.6997921847852008,-0.6213674922495145,0.0
2019-11-29,1.0,-0.0,-0.5279095346119476,-0.5861345981989413,-0.722142022410119,-0.6009142778579777,0.0
2019-12-02,1.0,-0.0,-0.5432890676467529,-0.6341666377726154,-0.7011892791512083,-0.588641170555806,0.0
2019-12-03,1.0,-0.0,-0.5382730535615682,-0.6239991717283269,-0.6953685808945334,-0.5934566537824406,0.0
2019-12-04,1.0,-0.0,-0.5420798898071626,-0.628305785123967,-0.6892561983471075,-0.5838842975206612,0.0
2019-12-05,1.0,-0.0,-0.5341571785615107,-0.6486045542904748,-0.6837336850874757,-0.6047625659539018,0.0
2019-12-06,1.0,-0.0,-0.5739649122807018,-0.6625263157894737,-0.7047017543859649,-0.5675789473684211,0.0
2019-12-09,1.0,-0.0,-0.5339398932550059,-0.6992871726904755,-0.7511552100870438,-0.5976645054984419,0.0
2019-12-10,1.0,-0.0,-0.5272544392432976,-0.8727223490270417,-0.8810011992726992,-0.5876436225772758,0.0
2019-12-11,1.0,-0.0,-0.5621995414540345,-0.7805635677834479,-0.81776495821315,-0.5374602470231492,0.0
2019-12-12,1.0,-0.0,-0.547463622770869,-0.7543853251157872,-0.8074103789066774,-0.5375442179351592,0.0
2019-12-13,1.0,-0.0,-0.5497496985420396,-0.7784923447948258,-0.7999049950670515,-0.5258888442284503,0.0
2019-12-16,1.0,-0.0,-0.5501168907071888,-0.7744739918176504,-0.7986922852133256,-0.529551431911163,0.0
2019-12-17,1.0,-0.0,-0.5231562815385191,-0.8426718498859941,-0.8494374462677083,-0.5226329757410384,0.0
2019-12-18,1.0,-0.0,-0.5557212788741013,-0.8801820406914487,-0.8530289123451125,-0.5354520422212024,0.0
2019-12-19,1.0,-0.0,-0.5550500802813672,-0.8791956571603334,-0.8532762443611898,-0.53543848918113,0.0
2019-12-20,1.0,-0.0,-0.5958586626139818,-0.8796732522796353,-0.8265197568389059,-0.4973404255319149,0.0
2019-12-23,1.0,-0.0,-0.608150113722517,-0.8750947687642154,-0.8169825625473844,-0.4905231235784685,0.0
2019-12-24,1.0,-0.0,-0.6086774977224415,-0.8812253264500455,-0.8149483753416337,-0.49107956270877623,0.0
2019-12-26,1.0,-0.0,-0.6017622144909998,-0.8763802752987445,-0.7963999394947814,-0.5070337316593556,0.0
2019-12-27,1.0,-0.0,-0.6148832979690816,-0.8878826917247652,-0.7835707790239468,-0.5027280994240679,0.0
2019-12-30,1.0,-0.0,-0.6200554774480374,-0.9126800167192308,-0.7984192727134551,-0.46867044115970663,0.0
2019-12-31,1.0,-0.0,-0.6115327970998075,-0.9143914504739247,-0.7817302971942147,-0.4686378913183037,0.0
2020-01-02,1.0,-0.0,-0.6156233441828779,-0.9185905684656726,-0.7840057527817728,-0.46650518507304517,0.0
2020-01-03,1.0,-0.0,-0.6220649236975301,-0.9365604901624995,-0.7687711687026677,-0.47821288579365984,0.0
2020-01-06,1.0,-0.0,-0.6328178825690883,-0.9469493990660646,-0.7688892291204165,-0.47890989818571544,0.0
2020-01-07,1.0,-0.0,-0.6405238711642427,-0.9386659559887306,-0.7384070661691922,-0.4896063351861722,0.0
2020-01-08,1.0,-0.0,-0.6420242359576251,-0.9400579224144502,-0.7421690419937504,-0.48643396082615664,0.0
2020-01-09,1.0,-0.0,-0.6504572062593259,-0.9419979339633471,-0.7484791674637488,-0.4850212342656005,0.0
2020-01-10,1.0,-0.0,-0.6540123102802309,-0.9372634476430782,-0.7427074970371219,-0.4890851397331497,0.0
2020-01-13,1.0,-0.0,-0.654530156423299,-0.9430909855815199,-0.7401231498833518,-0.48678624698818224,0.0
2020-01-14,1.0,-0.0,-0.6454909437559582,-0.9775405147759771,-0.7510772163965682,-0.43904671115347954,0.0
2020-01-15,1.0,-0.0,-0.6557334805816308,-0.9175041413583654,-0.7057242775630407,-0.4022455365359838,0.0
2020-01-16,1.0,-0.0,-0.6567603460033739,-0.8565378127131114,-0.6953447471375758,-0.3806396037471734,0.0
2020-01-17,1.0,-0.0,-0.670423338920789,-0.827490281393773,-0.7113306465993795,-0.35725239844502304,0.0
2020-01-21,1.0,-0.0,-0.6774090050265588,-0.8233218067092083,-0.7073188121635593,-0.35692132187800796,0.0
2020-01-22,1.0,-0.0,-0.6799771819737592,-0.8195236737022248,-0.708000570450656,-0.3578151739874501,0.0
2020-01-23,1.0,-0.0,-0.683697166744078,-0.8176783736467897,-0.7203186966308193,-0.35117367537246774,0.0
2020-01-24,1.0,-0.0,-0.6809345461030855,-0.811449973247726,-0.7168539325842698,-0.35773140716960944,0.0
2020-01-27,1.0,-0.0,-0.6987333710727427,-0.7991437871497311,-0.6927894140956694,-0.34736767619586756,0.0
2020-01-28,1.0,-0.0,-0.7177823234816957,-0.8070466248148409,-0.678246455526557,-0.3237638428440432,0.0
2020-01-29,1.0,-0.0,-0.7271985236709491,-0.8299737383774577,-0.6726879125558947,-0.3190077365320463,0.0
2020-01-30,1.0,-0.0,-0.7288412382845784,-0.8321144561204203,-0.665506958250497,-0.32370065322351604,0.0
2020-01-31,1.0,-0.0,-0.7495831707403597,-0.8270602007875413,-0.6508567171591756,-0.3199829720813083,0.0
2020-02-03,1.0,-0.0,-0.741404663538968,-0.8123730831174287,-0.634969539948183,-0.31240809467124153,0.0
2020-02-04,1.0,-0.0,-0.7579633544749824,-0.8218816067653277,-0.6417899929527836,-0.301937984496124,0.0
2020-02-05,1.0,-0.0,-0.755151988082148,-0.8253112474727768,-0.6547369914517788,-0.3117795197389423,0.0
2020-02-06,1.0,-0.0,-0.7603704623682623,-0.8533763883467584,-0.6468187786097016,-0.2879244881303006,0.0
2020-02-07,1.0,-0.0,-0.7714763191580145,-0.8455056179775281,-0.6477030294410467,-0.29099701322713695,0.0
2020-02-10,1.0,-0.0,-0.7527558495128368,-0.852001991323519,-0.6568522864661118,-0.2943247279709835,0.0
2020-02-11,1.0,-0.0,-0.7484983117113916,-0.8523902612404479,-0.6526746045850365,-0.3007286298205083,0.0
2020-02-12,1.0,-0.0,-0.7459747645281678,-0.8581126710502933,-0.6602452461347077,-0.2899591256442154,0.0
2020-02-13,1.0,-0.0,-0.7503381504947675,-0.8678009539403431,-0.6601053605752117,-0.2812700220687691,0.0
2020-02-14,1.0,-0.0,-0.7544122366028453,-0.877027846115449,-0.6529397083467037,-0.2810639284058901,0.0
2020-02-18,1.0,-0.0,-0.7537135325757847,-0.8577280661133474,-0.6474904712713283,-0.30320948954511456,0.0
2020-02-19,1.0,-0.0,-0.7893500391542678,-0.853349469637645,-0.6170712607674236,-0.29974371751975504,0.0
2020-02-20,1.0,-0.0,-0.7887977167320728,-0.8500535140920443,-0.6265073135925794,-0.30224759186585803,0.0
2020-02-21,1.0,-0.0,-0.8024292360691836,-0.8393649891678802,-0.6110025926057464,-0.29871790318570873,0.0
2020-02-24,1.0,-0.0,-0.8153353495819249,-0.839494751823519,-0.610852161537093,-0.29240348692403484,0.0
2020-02-25,1.0,-0.0,-0.8112692600013819,-0.8184550542389277,-0.5442548193187314,-0.28076418157949284,0.0
2020-02-26,1.0,-0.0,-0.7954186148205457,-0.7915167008644758,-0.5360758854990078,-0.24074136365165325,0.0
2020-02-27,1.0,-0.0,-0.7841319081498466,-0.7891560171291769,-0.5695114138314732,-0.22908588191657955,0.0
2020-02-28,1.0,-0.0,-0.772933576279609,-0.7524267020043067,-0.5396720225277455,-0.24787145933410634,0.0
2020-03-02,1.0,-0.0,-0.7541433722584273,-0.7423996824241622,-0.5596943332561448,-0.2518773363326607,0.0
2020-03-03,1.0,-0.0,-0.7710366148198242,-0.6799021028564068,-0.5257785077126204,-0.24355134769587483,0.0
2020-03-04,1.0,-0.0,-0.7717863696359012,-0.6786530599105044,-0.5087403019669703,-0.26005215207803495,0.0
2020-03-05,1.0,-0.0,-0.8316318566388812,-0.5963909962224095,-0.4532796353532516,-0.24067309793637418,0.0
2020-03-06,1.0,-0.0,-0.7448008882753653,-0.5889925877021877,-0.4136182216487111,-0.25351859076313654,0.0
2020-03-09,1.0,-0.0,-0.7412109083305953,-0.5908181247946475,-0.40840526897458107,-0.24651273932913173,0.0
2020-03-10,1.0,-0.14042304805848183,-0.5405397893098369,-0.5047669344303306,-0.37504516774606,-0.21880645968257498,0.0
2020-03-11,1.0,-0.05493184735993881,-0.6744243218880603,-0.5458220656122811,-0.30896774017318146,-0.14742276489387854,0.0
2020-03-12,1.0,-0.060246512257889746,-0.6575375863470134,-0.533495868887986,-0.3074089123662468,-0.1502370310172017,0.0
2020-03-13,1.0,-0.14175091970878034,-0.5531630264207249,-0.4489979676365414,-0.2924802552031077,-0.13621980396696765,0.0
2020-03-16,1.0,-0.08605509099852435,-0.6823659616330545,-0.4092228234136744,-0.2659862272503689,-0.015814067879980322,0.0
2020-03-17,1.0,-0.1626739621743785,-0.49601522540739856,-0.3123349589627691,-0.28652313548233616,-0.12142262400380635,0.0
2020-03-18,1.0,-0.16548935664169342,-0.5495778332738732,-0.22718515875847306,-0.3143298846474016,-0.12179807349268641,0.0
2020-03-19,1.0,-0.16164949432600542,-0.5561939129196144,-0.2247756516784578,-0.31496605099472963,-0.11647120269692797,0.0
2020-03-20,1.0,-0.18801955383508276,-0.734087694483734,-0.19471947194719472,-0.3338792525869128,-0.030745179781136008,0.0
2020-03-23,1.0,-0.19562677773262901,-0.6993092238927265,-0.25002539618041447,-0.3518386834620073,-0.042843356359203576,0.0
2020-03-24,1.0,-0.18872555419201545,-0.6776156035405624,-0.3140551972636361,-0.3819159769184574,-0.04872189874409254,0.0
