Date,ETB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.15481565825120733,-0.2482822254505477,-0.018453806588401584,-0.3123208606541285,-0.2292787310063214,0.0
2018-11-14,1.0,-0.15438258751424194,-0.24916512788276435,-0.018210034180646685,-0.3127332730915806,-0.2299336031116175,0.0
2018-11-15,1.0,-0.15431224425558704,-0.2495672017626692,-0.01784309096632043,-0.3127557444129682,-0.23278643374252442,0.0
2018-11-16,1.0,-0.15321313536020112,-0.24554167648676253,-0.015947835650875954,-0.31298609474428474,-0.23635006677665177,0.0
2018-11-19,1.0,-0.15359233216796953,-0.24425501826609575,-0.020426601720548374,-0.31058255096829945,-0.2352398161605845,0.0
2018-11-20,1.0,-0.14025201534006418,-0.24262346403694138,-0.005302496673710575,-0.31850199577365584,-0.24994130077482976,0.0
2018-11-21,1.0,-0.13949019607843136,-0.2442156862745098,-0.002529411764705882,-0.32076470588235295,-0.25378431372549015,0.0
2018-11-23,1.0,-0.13919686581782567,-0.23774730656219395,-0.0046425073457394715,-0.3230558276199805,-0.2542409402546523,0.0
2018-11-26,1.0,-0.13911953626821247,-0.23938586871377096,-0.004210402631991227,-0.322262259125803,-0.25336832210559296,0.0
2018-11-27,1.0,-0.13812230229878325,-0.2404249916993809,-0.0008398273471221265,-0.3215562196050859,-0.2521435128220152,0.0
2018-11-28,1.0,-0.13773157195341204,-0.2445477995778942,-0.0,-0.32035097318846245,-0.2515828968967404,0.0
2018-11-29,1.0,-0.1366405060325641,-0.24391862871422434,-0.0,-0.31994065050173753,-0.25178634180625514,0.0
2018-11-30,1.0,-0.13659698229587552,-0.24385625890574064,-0.0,-0.3200796392809041,-0.25142979836427165,0.0
2018-12-03,1.0,-0.13699298923975237,-0.24393149374109005,-0.0,-0.32026871326185874,-0.2516648114515594,0.0
2018-12-04,1.0,-0.13721429966790388,-0.24371947646024614,-0.0,-0.3207853096307872,-0.25178745848798595,0.0
2018-12-06,1.0,-0.1318761805635866,-0.22622489495393394,-0.009290312632512239,-0.3177402567364404,-0.24231910874677154,0.0
2018-12-07,1.0,-0.12774111134766875,-0.23053399655486095,-0.0029999806452861598,-0.32314630228192076,-0.2510693479396907,0.0
2018-12-10,1.0,-0.12023843861167195,-0.231593116046534,-0.0009999038553985193,-0.3244880299971157,-0.24559177002211324,0.0
2018-12-11,1.0,-0.10953272471096873,-0.23790314798015866,-0.0,-0.32413966146185175,-0.2585165312385401,0.0
2018-12-12,1.0,-0.11024245232028416,-0.2378194733997375,-0.0,-0.32445371013821334,-0.25783723264612773,0.0
2018-12-13,1.0,-0.11042447182418602,-0.23842261789811134,-0.0,-0.3241280753929937,-0.258217141091499,0.0
2018-12-14,1.0,-0.1122029382806618,-0.23340218923145237,-0.0,-0.3268209811000213,-0.2581130909863125,0.0
2018-12-17,1.0,-0.11603109672166108,-0.2349896279637851,-0.0,-0.3335142785134061,-0.25416335472363855,0.0
2018-12-18,1.0,-0.11904948631479884,-0.24443180926986116,-0.0,-0.3409536506940632,-0.2562151988079366,0.0
2018-12-19,1.0,-0.12198470288291821,-0.24379290056873898,-0.0,-0.3396156109040988,-0.25577564228280053,0.0
2018-12-20,1.0,-0.12140187464532415,-0.240475118877561,-0.0007240279435649571,-0.34005831360194116,-0.25417294483689806,0.0
2018-12-21,1.0,-0.120737199198524,-0.24560080941139126,-0.0,-0.3463407860019442,-0.2711726545916242,0.0
2018-12-24,1.0,-0.1259081356949865,-0.25695987191033726,-0.0,-0.35286700690483336,-0.26566596617632343,0.0
2018-12-26,1.0,-0.12660798916723087,-0.2586124497192242,-0.0,-0.3452746027320881,-0.26082281253733725,0.0
2018-12-27,1.0,-0.12925591432225061,-0.2604499680306905,-0.0,-0.34696691176470584,-0.26138906649616367,0.0
2018-12-28,1.0,-0.12996361018914704,-0.2597672651657536,-0.0,-0.34746271044107646,-0.2622265765585636,0.0
2018-12-31,1.0,-0.1246233578401832,-0.27013780081153826,-0.0,-0.35042786549355187,-0.2635691615443333,0.0
2019-01-02,1.0,-0.12379040353342702,-0.26996587030716723,-0.0,-0.349889580405541,-0.26396305962658106,0.0
2019-01-03,1.0,-0.11329710949966672,-0.2766477467832832,-0.0,-0.3464156583917426,-0.2835558607873634,0.0
2019-01-04,1.0,-0.10779215543999678,-0.27808683033014875,-0.0,-0.34472124803482884,-0.2849397347522876,0.0
2019-01-07,1.0,-0.10269666061198826,-0.26944649593804265,-0.0,-0.34455777560430345,-0.2793269326733068,0.0
2019-01-08,1.0,-0.10200451665767334,-0.27261826248576054,-0.0,-0.3434858204928353,-0.28041249475388214,0.0
2019-01-09,1.0,-0.1017179384738314,-0.27109468637634837,-0.0,-0.3434278865361566,-0.2813423891330403,0.0
2019-01-10,1.0,-0.10004608571943815,-0.27545234135492014,-0.0,-0.34357905704610575,-0.28464944797323016,0.0
2019-01-11,1.0,-0.1004434278376372,-0.26671883464756513,-0.0,-0.3464957162061839,-0.29280282509681177,0.0
2019-01-14,1.0,-0.10289098574583416,-0.2669745031118249,-0.0,-0.34689821321019876,-0.2908652880947601,0.0
2019-01-15,1.0,-0.10319434969300534,-0.26481801035354546,-0.0,-0.3473253340824271,-0.2911433043059513,0.0
2019-01-16,1.0,-0.10510981172262744,-0.26696405248457816,-0.0,-0.3491470251371391,-0.2881427451925975,0.0
2019-01-17,1.0,-0.10832630437402097,-0.26224043057396473,-0.0,-0.348897457525003,-0.2888098967747118,0.0
2019-01-18,1.0,-0.10725029780532618,-0.26132164994245793,-0.0,-0.35036039492014776,-0.3000868178239012,0.0
2019-01-22,1.0,-0.02214124450429754,-0.2540697904701548,-0.0,-0.41995088525369345,-0.28425159424882157,0.0
2019-01-23,1.0,-0.019379156552799322,-0.2608687072010735,-0.0,-0.4197304284332879,-0.27343950427249225,0.0
2019-01-24,1.0,-0.018230965017856086,-0.2622970226703234,-0.0,-0.417911331215595,-0.2746088432018626,0.0
2019-01-25,1.0,-0.0,-0.23878821523454538,-0.0,-0.4836829374677822,-0.2601609897299655,0.0
2019-01-28,1.0,-0.0,-0.21495935600978616,-0.0,-0.5100228869071107,-0.24800726067398,0.0
2019-01-29,1.0,-0.0,-0.21767635998503673,-0.0,-0.507865566734264,-0.24331082278356403,0.0
2019-01-30,1.0,-0.0,-0.21666043343897015,-0.0,-0.5074897151743007,-0.2442572289038049,0.0
2019-01-31,1.0,-0.0,-0.21456723947658837,-0.0,-0.5207906353460507,-0.23531846129591677,0.0
2019-02-01,1.0,-0.0,-0.21397147310067274,-0.0,-0.5308449564994377,-0.22797845686440846,0.0
2019-02-04,1.0,-0.0,-0.21245363428300845,-0.0,-0.5296937889669324,-0.23084208034093603,0.0
2019-02-05,1.0,-0.0,-0.21136879502615216,-0.0,-0.5259251949077272,-0.23645514655087338,0.0
2019-02-06,1.0,-0.0,-0.20171614557648684,-0.0,-0.5252786270835389,-0.245586349738633,0.0
2019-02-07,1.0,-0.0,-0.2003353057199211,-0.0,-0.5255029585798816,-0.2465483234714004,0.0
2019-02-08,1.0,-0.0,-0.1988741852656528,-0.0,-0.5290736717361249,-0.24716571202844165,0.0
2019-02-11,1.0,-0.0,-0.19817452634490387,-0.0,-0.5282810123081179,-0.24916530019558647,0.0
2019-02-12,1.0,-0.0,-0.2037212984956453,-0.0,-0.527790973871734,-0.24790182106096595,0.0
2019-02-13,1.0,-0.0,-0.2001146675629189,-0.0,-0.527213775923766,-0.2496985033906012,0.0
2019-02-14,1.0,-0.0,-0.19534404941008787,-0.0,-0.5301488637263441,-0.2540977116161216,0.0
2019-02-15,1.0,-0.0,-0.20042386309618127,-0.0,-0.5280858817936936,-0.25217873554111864,0.0
2019-02-19,1.0,-0.0,-0.19515914988016717,-0.0,-0.5339592370313149,-0.2515895180937667,0.0
2019-02-20,1.0,-0.0,-0.19682678369308368,-0.0,-0.5304513592406521,-0.2584840842749062,0.0
2019-02-21,1.0,-0.0,-0.191047448522829,-0.0,-0.5359793096588082,-0.26242912563413906,0.0
2019-02-22,1.0,-0.0,-0.1943731470980322,-0.0,-0.5381125768519072,-0.25720766429893155,0.0
2019-02-25,1.0,-0.0,-0.19125977341630765,-0.0,-0.5429232487633636,-0.26037178873464173,0.0
2019-02-26,1.0,-0.0,-0.1931917950355176,-0.0,-0.5442772767180142,-0.25792162183733736,0.0
2019-02-27,1.0,-0.0,-0.18999620766052575,-0.0,-0.5517454741422327,-0.25422646254565784,0.0
2019-02-28,1.0,-0.0,-0.19292919205033454,-0.0,-0.5540597223609308,-0.2504144612004394,0.0
2019-03-01,1.0,-0.0,-0.1952992391716756,-0.0,-0.5527687361463346,-0.24885676058869338,0.0
2019-03-04,1.0,-0.0,-0.20142865694275394,-0.0,-0.5414929065985594,-0.2524093620927031,0.0
2019-03-05,1.0,-0.0,-0.19209795657471587,-0.0,-0.5518247008768951,-0.25356051375267163,0.0
2019-03-06,1.0,-0.0,-0.189017571884984,-0.0,-0.5559904153354632,-0.25179712460063897,0.0
2019-03-07,1.0,-0.0,-0.1753245458352444,-0.0,-0.5675713402596366,-0.25124135042973655,0.0
2019-03-08,1.0,-0.0,-0.1693261347730454,-0.0,-0.5841031793641271,-0.24617076584683065,0.0
2019-03-11,1.0,-0.0,-0.17098009341859954,-0.0,-0.580618647635467,-0.25307218892207767,0.0
2019-03-12,1.0,-0.0,-0.15282042993373202,-0.0,-0.5895223856473251,-0.27802246646193635,0.0
2019-03-13,1.0,-0.0005278223268844272,-0.15639781562760105,-0.0,-0.5943076392131388,-0.2788525954647882,0.0
2019-03-14,1.0,-0.0,-0.15607664641456526,-0.0,-0.5950663442586308,-0.2808404283421047,0.0
2019-03-15,1.0,-0.007061313363586414,-0.14651716489285932,-0.0,-0.591827598135976,-0.2895748967257484,0.0
2019-03-18,1.0,-0.00778449247157636,-0.15032264672744033,-0.0,-0.5922974495544403,-0.29812557615487045,0.0
2019-03-19,1.0,-0.0028137772392121422,-0.15067058267781222,-0.0,-0.5962743124730433,-0.30411386555484815,0.0
2019-03-20,1.0,-0.006598421312284164,-0.14372636079592171,-0.0,-0.5961190593652359,-0.30913912185495807,0.0
2019-03-21,1.0,-0.0004938678080500453,-0.14484731253601119,-0.0,-0.5900691414931271,-0.32235163387933163,0.0
2019-03-22,1.0,-0.0,-0.14355617954329603,-0.0,-0.6086839823264649,-0.3124251558822315,0.0
2019-03-25,1.0,-0.0,-0.10899696547199213,-0.025321906011646026,-0.6042606413515953,-0.311777249241368,0.0
2019-03-26,1.0,-0.0,-0.10088261981357749,-0.030664851934339682,-0.5971912892848305,-0.3334570650829003,0.0
2019-03-27,1.0,-0.0,-0.09019130865011955,-0.035272532365795334,-0.5995299744372062,-0.336542425991589,0.0
2019-03-28,1.0,-0.0,-0.08980191059095985,-0.04170629833340226,-0.5915181340722054,-0.3446921136429428,0.0
2019-03-29,1.0,-0.0,-0.09608614620004141,-0.040567405259888174,-0.592689997929178,-0.34147856699109547,0.0
2019-04-01,1.0,-0.0,-0.10251154316003064,-0.03967120110979978,-0.5951715427459262,-0.33316769157504605,0.0
2019-04-02,1.0,-0.0,-0.10489886154672619,-0.05861691357259448,-0.5881526477819791,-0.31446930721709127,0.0
2019-04-03,1.0,-0.0,-0.10459663257927901,-0.058299762421237473,-0.589587852494577,-0.3134180353269291,0.0
2019-04-04,1.0,-0.0,-0.103845358693405,-0.05615050651230101,-0.5918131072979119,-0.3155881744883192,0.0
2019-04-05,1.0,-0.0,-0.10413356171450977,-0.06465526136574694,-0.5873042078543864,-0.30759229832635115,0.0
2019-04-08,1.0,-0.0,-0.09668297314591202,-0.06943670402708114,-0.5914091687823807,-0.3065824509257539,0.0
2019-04-09,1.0,-0.0,-0.09230292385577023,-0.07281743981816304,-0.5965905568757103,-0.30461824568653784,0.0
2019-04-10,1.0,-0.0,-0.08304783918768316,-0.0757213026788294,-0.593490733479176,-0.3115738638708878,0.0
2019-04-11,1.0,-0.0,-0.07952741293634921,-0.0749706179508856,-0.5936823439658551,-0.31369718963277593,0.0
2019-04-12,1.0,-0.0,-0.07967674596449166,-0.06894983775292975,-0.5978546183576877,-0.3203397887687824,0.0
2019-04-15,1.0,-0.0,-0.08143335953986841,-0.07293002855133032,-0.5877849960690198,-0.3267885960193653,0.0
2019-04-16,1.0,-0.0,-0.07820547293523901,-0.07377913831261505,-0.5887645562289284,-0.32763149730076324,0.0
2019-04-17,1.0,-0.0,-0.07491876901425941,-0.07239388232372358,-0.5907820940002897,-0.3315052049918251,0.0
2019-04-18,1.0,-0.0,-0.07060381575135537,-0.07238339610147745,-0.5905516699085378,-0.33574059512477755,0.0
2019-04-22,1.0,-0.0,-0.06849343483581903,-0.07056773631479599,-0.5953037814515962,-0.3399572693895331,0.0
2019-04-23,1.0,-0.0,-0.06606201486032127,-0.06959030343281722,-0.6022581046863974,-0.337553443194554,0.0
2019-04-24,1.0,-0.0,-0.05878206058595451,-0.07246677310331959,-0.5996806900412615,-0.34251176677932366,0.0
2019-04-25,1.0,-0.0,-0.05474960048149763,-0.06933980864620302,-0.6034908577714131,-0.3478405246663761,0.0
2019-04-26,1.0,-0.0,-0.05071200232490555,-0.0734005895296218,-0.6081288661933824,-0.34356706937352094,0.0
2019-04-29,1.0,-0.0,-0.04956655191007508,-0.07040939068397695,-0.6094611970633373,-0.34445642706043383,0.0
2019-04-30,1.0,-0.0,-0.05789975935607004,-0.06557547091527674,-0.6110073852792299,-0.34001327690648075,0.0
2019-05-01,1.0,-0.0,-0.06181079512478236,-0.06693060276925628,-0.6024997927203383,-0.34155542658154386,0.0
2019-05-02,1.0,-0.0,-0.060324104774535814,-0.06589854111405836,-0.5976044429708224,-0.3484540782493369,0.0
2019-05-03,1.0,-0.0,-0.05736141631079233,-0.06552925079812597,-0.600460218085327,-0.34970355321530744,0.0
2019-05-06,1.0,-0.0,-0.04554115064407903,-0.06890195916000497,-0.5995526653688439,-0.356997887586464,0.0
2019-05-07,1.0,-0.0,-0.04851774357274554,-0.07308736094135196,-0.5942698514636118,-0.35578297528536806,0.0
2019-05-08,1.0,-0.0,-0.05163049090270751,-0.08810226967638007,-0.567543008198922,-0.3579645195266517,0.0
2019-05-09,1.0,-0.0,-0.05032420600503861,-0.0891669764176269,-0.569632015859249,-0.35588320323793,0.0
2019-05-10,1.0,-0.0,-0.05121694432402304,-0.08965545715406371,-0.5669370987386717,-0.3565574616543837,0.0
2019-05-13,1.0,-0.0,-0.05125717352710458,-0.08777507121918995,-0.5671731142397093,-0.3581189876553404,0.0
2019-05-14,1.0,-0.0,-0.04029409348558284,-0.10853939045428407,-0.5501109011747309,-0.35480161012075906,0.0
2019-05-15,1.0,-0.0,-0.03957285142211726,-0.11368723688263682,-0.5527261525824007,-0.34761269124140054,0.0
2019-05-16,1.0,-0.0,-0.03964060283323395,-0.11542652712955158,-0.5541254600407097,-0.34687583526944504,0.0
2019-05-17,1.0,-0.0,-0.0343202814756898,-0.12007983374827678,-0.5427871854488591,-0.36038353120306166,0.0
2019-05-20,1.0,-0.0,-0.03250560618840908,-0.121834303701113,-0.5422264282922213,-0.3607505091859197,0.0
2019-05-21,1.0,-0.0,-0.031718605368713355,-0.12158798724673454,-0.5429805615550756,-0.36069114470842334,0.0
2019-05-22,1.0,-0.0,-0.028948234713192328,-0.12453707513784873,-0.5425067895646449,-0.36145173236770634,0.0
2019-05-23,1.0,-0.0,-0.02992559707321084,-0.1335758622107124,-0.540716076787109,-0.35111193324289885,0.0
2019-05-24,1.0,-0.0,-0.0251636871164385,-0.13597832556803022,-0.5411218981547998,-0.35023911660269696,0.0
2019-05-28,1.0,-0.0,-0.02149523125833248,-0.13875499948723208,-0.5412573069428777,-0.3495436365500974,0.0
2019-05-29,1.0,-0.0,-0.02322863703460718,-0.13890027882565195,-0.5414753157290471,-0.3465843857634902,0.0
2019-05-30,1.0,-0.0,-0.02366742550093316,-0.13648762279784243,-0.5441251871449373,-0.34662318751409993,0.0
2019-05-31,1.0,-0.0,-0.02759087552309838,-0.13325674899483056,-0.5429556084352178,-0.34758349060474275,0.0
2019-06-03,1.0,-0.0,-0.02880229109133681,-0.1401656949984658,-0.5416794517745729,-0.3349698271453411,0.0
2019-06-04,1.0,-0.0,-0.021592304543593944,-0.14494474007367988,-0.5586164551780598,-0.3215104379860827,0.0
2019-06-05,1.0,-0.0,-0.01792735347444334,-0.1522195285920916,-0.5584574327214945,-0.3085949436714405,0.0
2019-06-06,1.0,-0.0,-0.021856031286918973,-0.14235955513912085,-0.5538354992463437,-0.3188577015521245,0.0
2019-06-07,1.0,-0.0,-0.02833397836758805,-0.14274947548530342,-0.548224797832685,-0.3176420263581366,0.0
2019-06-10,1.0,-0.0,-0.02910585984409029,-0.1400134334737742,-0.5463353076469031,-0.3199202133072805,0.0
2019-06-11,1.0,-0.0,-0.02730660367753365,-0.13989289132338267,-0.5492475920910628,-0.31983954061373676,0.0
2019-06-12,1.0,-0.0,-0.02515006613083732,-0.1398514599654085,-0.549984739037542,-0.319808729270526,0.0
2019-06-13,1.0,-0.0,-0.027373266257968595,-0.14136744129208334,-0.5466913786431495,-0.32128963930018944,0.0
2019-06-14,1.0,-0.0,-0.026171079429735237,-0.14478615071283096,-0.5475763747454175,-0.3181262729124236,0.0
2019-06-17,1.0,-0.0,-0.021844462540716612,-0.14460504885993483,-0.5496335504885993,-0.3197679153094462,0.0
2019-06-18,1.0,-0.0,-0.02839810272173931,-0.1446776459092482,-0.5464853530932557,-0.3161451865724813,0.0
2019-06-19,1.0,-0.0,-0.02522206829109282,-0.14595387498981338,-0.546104636948904,-0.3200431912639557,0.0
2019-06-20,1.0,-0.0,-0.02545706540570287,-0.1430609624360516,-0.5487230703381367,-0.3209750728654995,0.0
2019-06-21,1.0,-0.0,-0.027861568563508885,-0.14289499429316813,-0.5455935105168759,-0.32182455568237406,0.0
2019-06-24,1.0,-0.0,-0.026182070485480477,-0.14570536497765443,-0.5414362385976369,-0.3273677121808869,0.0
2019-06-25,1.0,-0.0,-0.016859895493141736,-0.1475547028086218,-0.546926028739386,-0.32980894839973873,0.0
2019-06-26,1.0,-0.0,-0.013142003234324785,-0.14587214181900066,-0.5511043786207038,-0.3369429489672678,0.0
2019-06-27,1.0,-0.0,-0.0074998463146247005,-0.15087805577754554,-0.5488821950369869,-0.34187824019999585,0.0
2019-06-28,1.0,-0.0,-0.0065978198508319,-0.1504179985247111,-0.549995901975248,-0.34202114580772075,0.0
2019-07-01,1.0,-0.0,-0.010276290689803704,-0.14811396221770967,-0.5477611634155847,-0.3450249215432896,0.0
2019-07-02,1.0,-0.0,-0.01589773006637712,-0.14244448086536096,-0.5406047693190199,-0.3497295746947472,0.0
2019-07-03,1.0,-0.0,-0.018151274276817175,-0.1408465131525035,-0.5384331721707777,-0.35122510857985745,0.0
2019-07-05,1.0,-0.0,-0.015870740498034077,-0.14060452162516382,-0.5379259501965925,-0.353456749672346,0.0
2019-07-08,1.0,-0.0,-0.015096272019664072,-0.14065956575174107,-0.5381196231052847,-0.3544858664481769,0.0
2019-07-09,1.0,-0.0,-0.013876949527201275,-0.14069343812681648,-0.5382741823242867,-0.3539236153751688,0.0
2019-07-10,1.0,-0.0,-0.002682447374887378,-0.13829961503808666,-0.5518060447211074,-0.35488164468834466,0.0
2019-07-11,1.0,-0.0,-0.0,-0.14125532961626763,-0.5549360446047885,-0.35366103640537877,0.0
2019-07-12,1.0,-0.0,-0.0,-0.1418000696906963,-0.5573615922274376,-0.35056469961260167,0.0
2019-07-15,1.0,-0.0,-0.011678652652283484,-0.15241666154445058,-0.5479541868994202,-0.33683692912901836,0.0
2019-07-16,1.0,-0.0,-0.01317460967913781,-0.15955005532106709,-0.5454452321435889,-0.33077900258164983,0.0
2019-07-17,1.0,-0.0,-0.01140155159355618,-0.15972407016969276,-0.5432419708103904,-0.33256913597936666,0.0
2019-07-18,1.0,-0.0,-0.011185407848189272,-0.15894730384638978,-0.5456311473733718,-0.32910046418420136,0.0
2019-07-19,1.0,-0.0,-0.012619393369193955,-0.16000245433906693,-0.5457222915345755,-0.3269179637166875,0.0
2019-07-22,1.0,-0.0,-0.013170003476553714,-0.16016687457821224,-0.5458802838503856,-0.32581443383300274,0.0
2019-07-23,1.0,-0.0,-0.014972386991204746,-0.15898956841889955,-0.5453262425853959,-0.326119860912252,0.0
2019-07-24,1.0,-0.0,-0.014582566368061522,-0.16001963431095842,-0.5449134863173396,-0.32572503783695345,0.0
2019-07-25,1.0,-0.0,-0.010119388339193722,-0.1618079973832693,-0.5497383269277946,-0.3226756071633004,0.0
2019-07-26,1.0,-0.0,-0.007400139008136064,-0.16094280224048407,-0.5518623001758044,-0.32405249601373726,0.0
2019-07-29,1.0,-0.0,-0.005432784608471877,-0.16284057023814386,-0.5468730852497855,-0.3272537886524243,0.0
2019-07-30,1.0,-0.0,-0.004228200257368711,-0.16400106215658639,-0.5452335723185653,-0.3291459852523643,0.0
2019-07-31,1.0,-0.0,-0.02268964248482247,-0.16213895872938003,-0.5387870239774329,-0.320516751497312,0.0
2019-08-01,1.0,-0.0,-0.03446937190960729,-0.15062727309876994,-0.5463201340362062,-0.3117976380205141,0.0
2019-08-02,1.0,-0.0,-0.0300573785555306,-0.15596349008637414,-0.5453617299328201,-0.3105588793825169,0.0
2019-08-05,1.0,-0.0,-0.026489930966872268,-0.15068828887708835,-0.5569012703729423,-0.3083207385319227,0.0
2019-08-06,1.0,-0.0,-0.02989797367193363,-0.15080830003448206,-0.542362223889982,-0.305308208758443,0.0
2019-08-07,1.0,-0.0,-0.042000647720832326,-0.14705287021293825,-0.5313334952635415,-0.30374058780665536,0.0
2019-08-08,1.0,-0.0,-0.040776620323456685,-0.14320457216975396,-0.5346560739329577,-0.3080337238052774,0.0
2019-08-09,1.0,-0.0,-0.0411072804704928,-0.14350030419793147,-0.5370513080511052,-0.3063070371121477,0.0
2019-08-12,1.0,-0.0,-0.03915052281754074,-0.1466928750911891,-0.5398800356650726,-0.3006808786576964,0.0
2019-08-13,1.0,-0.0,-0.025819506272764067,-0.14678267907729664,-0.5421893970052611,-0.3086604613516795,0.0
2019-08-14,1.0,-0.0,-0.030488297013720744,-0.14671105730427764,-0.5359362389023407,-0.3046206618240517,0.0
2019-08-15,1.0,-0.0,-0.03612182577949213,-0.15157907425265188,-0.5272822243651559,-0.29401719704275153,0.0
2019-08-16,1.0,-0.0,-0.0326847310444641,-0.15399614054836375,-0.5303529790142318,-0.29309720993808797,0.0
2019-08-19,1.0,-0.0,-0.030944168137333545,-0.1564455318466228,-0.5297609497834108,-0.2883041873897,0.0
2019-08-20,1.0,-0.0,-0.03276421786701936,-0.1540218828904653,-0.5314215863091659,-0.28572001122199514,0.0
2019-08-21,1.0,-0.0,-0.03756733484190079,-0.1518313074473837,-0.5339527805034343,-0.2791717564130805,0.0
2019-08-22,1.0,-0.0,-0.03969239396002724,-0.14885649056754915,-0.539291865262146,-0.27480273961629353,0.0
2019-08-23,1.0,-0.0,-0.03871342452584567,-0.1499268991207867,-0.5388235765356192,-0.275299913881156,0.0
