Date,C,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.08712538707815042,-0.2821340471316853,-0.10024668031281163,-0.5625623261428646,-0.5921902062667296,0.0
2018-11-12,1.0,-0.08711223468689103,-0.2892505398430505,-0.09909411702743981,-0.5628061305103491,-0.5951177121188181,0.0
2018-11-13,1.0,-0.07882729322913935,-0.28562437719620287,-0.09393192426705826,-0.5666334504641527,-0.5973409555776996,0.0
2018-11-14,1.0,-0.08081364829396326,-0.28527559055118107,-0.09351706036745407,-0.5677690288713911,-0.5973228346456693,0.0
2018-11-15,1.0,-0.08018917498686284,-0.285470310036784,-0.0930635838150289,-0.5681818181818182,-0.6005254860746191,0.0
2018-11-16,1.0,-0.08068119103308717,-0.28595831909805264,-0.0933746813487162,-0.5679482799400803,-0.6000893537620561,0.0
2018-11-19,1.0,-0.08066254765347705,-0.28694623373208883,-0.09128434336795056,-0.5693703168134613,-0.6009202050742737,0.0
2018-11-20,1.0,-0.06068069274504153,-0.2843031938585689,-0.0706631383132025,-0.5812612990279561,-0.6231561296407891,0.0
2018-11-21,1.0,-0.05849560301507538,-0.2827418341708543,-0.0699068257956449,-0.5826790201005025,-0.6234296482412061,0.0
2018-11-23,1.0,-0.058432726511822554,-0.27947792425193557,-0.07109227871939736,-0.5833333333333334,-0.6232736974262398,0.0
2018-11-26,1.0,-0.05885588558855886,-0.27743726753627745,-0.07132379904657132,-0.585939546335586,-0.6257530514956258,0.0
2018-11-27,1.0,-0.059112394957983184,-0.2773634453781513,-0.07268907563025209,-0.5886029411764706,-0.62828256302521,0.0
2018-11-28,1.0,-0.05897961328289198,-0.28186738125262717,-0.07169503993274486,-0.5871689785624212,-0.6274432534678437,0.0
2018-11-29,1.0,-0.057458302737857965,-0.2807353403965174,-0.07051819993706074,-0.5863579146123991,-0.6273995594251548,0.0
2018-11-30,1.0,-0.056797313605120935,-0.2807597460517341,-0.0705965685502912,-0.5863633978697728,-0.6289154730048796,0.0
2018-12-03,1.0,-0.056921018807544,-0.282401699761299,-0.06646906067203526,-0.5877554232353173,-0.629541221834588,0.0
2018-12-04,1.0,-0.0509632499214742,-0.2839231494084389,-0.0686577321746414,-0.5853052036435975,-0.6286514501099362,0.0
2018-12-06,1.0,-0.040263239713959995,-0.26435381904860605,-0.07814281272670742,-0.5845424396310498,-0.6236397554150689,0.0
2018-12-07,1.0,-0.03215593929879645,-0.2763736263736264,-0.06336996336996337,-0.5995028780743067,-0.6450287807430665,0.0
2018-12-10,1.0,-0.023048675677787327,-0.2756204911842071,-0.061437091439435376,-0.6016615881449072,-0.6426022866369768,0.0
2018-12-11,1.0,-0.014143790849673201,-0.28509803921568627,-0.051738562091503265,-0.6034771241830066,-0.6598954248366014,0.0
2018-12-12,1.0,-0.01288227901131127,-0.2873900293255132,-0.04948680351906159,-0.6045506912442397,-0.6640134059488898,0.0
2018-12-13,1.0,-0.0114608682000157,-0.2836695711332653,-0.05162623963157757,-0.6081586728419289,-0.6617473899050161,0.0
2018-12-14,1.0,-0.01205764653571522,-0.2794706143907096,-0.054010932963670134,-0.6091334710851882,-0.6608427274867261,0.0
2018-12-17,1.0,-0.006315075285091725,-0.2789071266407453,-0.04992040917512591,-0.6055426528535268,-0.6688238824665327,0.0
2018-12-18,1.0,-0.00088327747902216,-0.2725170810277193,-0.04546281142025824,-0.6061621593536487,-0.6728236302704388,0.0
2018-12-19,1.0,-0.0,-0.2730272559565568,-0.04531400213058955,-0.6068802452776262,-0.6730584353158209,0.0
2018-12-20,1.0,-0.0,-0.2684520260285692,-0.04941280170067145,-0.6050346097010862,-0.669587535322635,0.0
2018-12-21,1.0,-0.0,-0.2678151716300333,-0.046775318335614845,-0.6080016530206369,-0.6602526022160808,0.0
2018-12-24,1.0,-0.0,-0.2736953930662797,-0.04327097476291651,-0.6141887340001037,-0.6598953205161424,0.0
2018-12-26,1.0,-0.0,-0.2774600721277692,-0.040571870170015456,-0.6034518289541474,-0.6545079855744461,0.0
2018-12-27,1.0,-0.0,-0.2633535660091047,-0.0383409205867476,-0.5733940313606475,-0.6539959534648457,0.0
2018-12-28,1.0,-0.0,-0.2640879787637467,-0.03769434963974213,-0.5730501832890912,-0.653292883327013,0.0
2018-12-31,1.0,-0.0,-0.26512603979671817,-0.03779929711006043,-0.5726530302647216,-0.6528027104245152,0.0
2019-01-02,1.0,-0.0,-0.265162235924391,-0.035403820883452945,-0.5725260285050036,-0.6539472354189831,0.0
2019-01-03,1.0,-0.0,-0.2751283745996238,-0.015557476231633534,-0.5737963292490721,-0.6776399410239462,0.0
2019-01-04,1.0,-0.0,-0.27668254611798093,-0.009299614838840462,-0.5670737887695114,-0.6809243867828908,0.0
2019-01-07,1.0,-0.0,-0.27323979269371756,-0.010264189103779547,-0.5654658071040324,-0.6791808873720137,0.0
2019-01-08,1.0,-0.0,-0.26782648217351784,-0.012094737905262094,-0.5676194323805677,-0.6774820725179275,0.0
2019-01-09,1.0,-0.0,-0.259793658401231,-0.010493655878717553,-0.568549302525036,-0.6836768155790429,0.0
2019-01-10,1.0,-0.0,-0.262401495251566,-0.009623156193170338,-0.5682966255809254,-0.6854415033340069,0.0
2019-01-11,1.0,-0.0,-0.25638174189961077,-0.01208107971490674,-0.5688975382904514,-0.6900621745943486,0.0
2019-01-14,1.0,-0.0,-0.2573068365695793,-0.015119336569579289,-0.5684162621359223,-0.6874747168284789,0.0
2019-01-15,1.0,-0.0,-0.2557871850620284,-0.004399539583066888,-0.589538304130963,-0.7081468218442255,0.0
2019-01-16,1.0,-0.0,-0.2626755472945064,-0.012417389508467576,-0.6096654275092938,-0.6968194960760017,0.0
2019-01-17,1.0,-0.0,-0.2630872136566721,-0.00960718989695514,-0.6110379380697812,-0.6988455876656078,0.0
2019-01-18,1.0,-0.0,-0.26374025031743153,-0.015288538778471665,-0.6089761861573942,-0.7032727838096965,0.0
2019-01-22,1.0,-0.0,-0.1401213059749645,-0.0,-0.6464059878694025,-0.7944508968899212,0.0
2019-01-23,1.0,-0.0,-0.12628312863606983,-0.0,-0.6496444731738849,-0.8097220426632191,0.0
2019-01-24,1.0,-0.0,-0.12232020481522668,-0.0,-0.6577361710931238,-0.8059944658511987,0.0
2019-01-25,1.0,-0.0,-0.03679338499141921,-0.0,-0.6795465182796818,-0.8838993187373239,0.0
2019-01-28,1.0,-0.0,-0.04226487723678735,-0.0,-0.67340303786933,-0.8852215980024969,0.0
2019-01-29,1.0,-0.0,-0.03713058195547455,-0.0,-0.6725947142299179,-0.8941283687019919,0.0
2019-01-30,1.0,-0.0,-0.03931632839165212,-0.0,-0.6750736041270421,-0.8910658919778016,0.0
2019-01-31,1.0,-0.0,-0.038696060037523454,-0.0,-0.671539503856577,-0.8955597248280175,0.0
2019-02-01,1.0,-0.0,-0.03749967402925914,-0.0,-0.676584869742092,-0.8936813831590477,0.0
2019-02-04,1.0,-0.0,-0.04024622447116513,-0.0,-0.6802472677951954,-0.8878165836354626,0.0
2019-02-05,1.0,-0.0,-0.0417036379769299,-0.0,-0.6779320423821702,-0.8901038676340101,0.0
2019-02-06,1.0,-0.0,-0.030572583800704316,-0.0,-0.6768488326594495,-0.9011608190948219,0.0
2019-02-07,1.0,-0.0,-0.02656343682385756,-0.0,-0.6774849456479237,-0.902739761737181,0.0
2019-02-08,1.0,-0.0,-0.0227023355452218,-0.0,-0.6826897957051047,-0.9070745597993626,0.0
2019-02-11,1.0,-0.0,-0.013328445363848229,-0.0,-0.679855455759512,-0.9253449946319622,0.0
2019-02-12,1.0,-0.0,-0.011453582848456255,-0.0,-0.6859831210358024,-0.9235204696755256,0.0
2019-02-13,1.0,-0.0,-0.017355285234899327,-0.0,-0.6846424077181208,-0.9196466023489933,0.0
2019-02-14,1.0,-0.0,-0.02225250963227007,-0.0,-0.6836683878069877,-0.9150787618273792,0.0
2019-02-15,1.0,-0.0,-0.02927750668975287,-0.0,-0.6811217797366074,-0.9130332126554384,0.0
2019-02-19,1.0,-0.0,-0.03470081416488815,-0.0,-0.6826337838906015,-0.9175032276763365,0.0
2019-02-20,1.0,-0.0,-0.043605417083838326,-0.0,-0.6769246983190177,-0.914238288454445,0.0
2019-02-21,1.0,-0.0,-0.042526282507311684,-0.0,-0.6770215793217929,-0.9152899639027219,0.0
2019-02-22,1.0,-0.0,-0.041044284622882586,-0.0,-0.6795489870649912,-0.9138280776627414,0.0
2019-02-25,1.0,-0.0,-0.036501540649443,-0.0,-0.679650259408496,-0.9174633272760792,0.0
2019-02-26,1.0,-0.0,-0.03661459842478202,-0.0,-0.6793720201248583,-0.9181571530174116,0.0
2019-02-27,1.0,-0.0,-0.039483035455765834,-0.0,-0.6721855176225947,-0.9205074886157247,0.0
2019-02-28,1.0,-0.0,-0.04556090122775193,-0.0,-0.6761837158556142,-0.9072744958855852,0.0
2019-03-01,1.0,-0.0,-0.04613928543260509,-0.0,-0.6759733943265768,-0.9069064332097695,0.0
2019-03-04,1.0,-0.0,-0.046906633712828334,-0.0,-0.6738621723240344,-0.9085268056687613,0.0
2019-03-05,1.0,-0.0,-0.04537071191442272,-0.0,-0.6796121620909522,-0.9097855298519261,0.0
2019-03-06,1.0,-0.0,-0.047144439171017245,-0.0,-0.676422506987291,-0.9131730211464432,0.0
2019-03-07,1.0,-0.0,-0.02495656294424262,-0.0,-0.6947296372347708,-0.9128626336018534,0.0
2019-03-08,1.0,-0.0,-0.010407358738501972,-0.0,-0.6934559789750327,-0.924257555847569,0.0
2019-03-11,1.0,-0.0,-0.013849029778046919,-0.0,-0.6923461730865433,-0.9267001922013639,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.6990738290553057,-0.9471288700714475,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.7056015276893699,-0.9466634839804796,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.7081851478316259,-0.9458569987791283,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.70292742535331,-0.9535384124960152,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.7087882680368229,-0.9672982230785698,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.7074008479579242,-0.9760371384103472,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.7082280862041167,-0.9787176868920298,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.700228586795751,-0.9887589081618932,0.0
2019-03-22,1.0,-0.0,-0.00043191879926573806,-0.0,-0.7271083036389159,-0.971952272972681,0.0
2019-03-25,1.0,-0.0,-0.020761620815828705,-0.0,-0.7182002981433798,-0.9714595473641415,0.0
2019-03-26,1.0,-0.0,-0.019179498340497304,-0.0,-0.7160346047118994,-0.9853093204200446,0.0
2019-03-27,1.0,-0.0,-0.01828621186971074,-0.0,-0.7162099648970041,-0.9866663038450026,0.0
2019-03-28,1.0,-0.0,-0.02249472145525418,-0.0,-0.7132261382708028,-0.9712251637702344,0.0
2019-03-29,1.0,-0.0,-0.03156524568825252,-0.0,-0.7152077231803883,-0.9650178978197202,0.0
2019-04-01,1.0,-0.0,-0.03730272596843615,-0.0,-0.7059906337132182,-0.9637530115589724,0.0
2019-04-02,1.0,-0.0,-0.03933668614924562,-0.0,-0.7128720946037788,-0.9663177925784966,0.0
2019-04-03,1.0,-0.0,-0.04111784036283643,-0.0,-0.7103555036528069,-0.9643681594742132,0.0
2019-04-04,1.0,-0.0,-0.03782934820872485,-0.0,-0.6842048254759132,-0.9858647675268759,0.0
2019-04-05,1.0,-0.0,-0.033961752339617526,-0.0,-0.684714498847145,-0.9939237759392379,0.0
2019-04-08,1.0,-0.0,-0.025782838552257013,-0.0,-0.6878948081876102,-0.9974515385658127,0.0
2019-04-09,1.0,-0.0,-0.016682969242473644,-0.0,-0.7077763286599283,-0.9926366699271818,0.0
2019-04-10,1.0,-0.0,-0.01382926696734228,-0.0,-0.7081454110742813,-0.9949736456012606,0.0
2019-04-11,1.0,-0.0,-0.006958790910079375,-0.0,-0.7264325323475046,-0.9848863759921713,0.0
2019-04-12,1.0,-0.0,-0.005491965960686224,-0.0,-0.7266251597292079,-0.9866507164024904,0.0
2019-04-15,1.0,-0.0,-0.0027565502183406116,-0.0,-0.7400655021834062,-0.9864355895196506,0.0
2019-04-16,1.0,-0.0,-0.003793668122270742,-0.0,-0.7408024017467248,-0.9846615720524017,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.7300389617516325,-1.0137189266311804,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.721600747601902,-1.0269356567627739,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.7270195754066721,-1.0300799558864073,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.7212328389480068,-1.0355626619617355,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.7079537395668539,-1.0196661393268234,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.7088300280967839,-1.0190130663684225,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.7200229332750901,-1.010128863164792,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.7256579127155467,-1.007077856420627,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.7225907247012389,-1.0183368051748714,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.7337959788243684,-1.0091614779054776,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.7146497164305872,-1.025151374010247,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.7124931506849316,-1.0272328767123289,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.7148355397843592,-1.0147945953323325,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.7137902785363189,-1.0169852539595847,0.0
2019-05-08,1.0,-0.0,-0.005960029526751784,-0.0,-0.7257566230144626,-1.0022418459687783,0.0
2019-05-09,1.0,-0.0,-0.0056808870923690385,-0.0,-0.734281968645873,-0.9912601737040475,0.0
2019-05-10,1.0,-0.0,-0.008265815533186022,-0.0,-0.7284011239326732,-0.9913522655972938,0.0
2019-05-13,1.0,-0.0,-0.009129806775134223,-0.0,-0.7263510751369471,-0.9898073201973129,0.0
2019-05-14,1.0,-0.0,-0.04447278450100396,-0.0,-0.7031801161339339,-0.9657567699571282,0.0
2019-05-15,1.0,-0.0,-0.04576547231270358,-0.0,-0.7074104234527687,-0.9612649294245386,0.0
2019-05-16,1.0,-0.0,-0.049755567626290055,-0.0,-0.7032862574687669,-0.9629005975013579,0.0
2019-05-17,1.0,-0.0,-0.04574789641369169,-0.0,-0.7122784086267463,-0.9650355363123927,0.0
2019-05-20,1.0,-0.0,-0.0464489062031765,-0.0,-0.7116626256572316,-0.9661644917863078,0.0
2019-05-21,1.0,-0.0,-0.05226215414750932,-0.0,-0.7026688793971216,-0.9656391979758957,0.0
2019-05-22,1.0,-0.0,-0.052793091274475186,-0.0,-0.7001873828856965,-0.962713521440404,0.0
2019-05-23,1.0,-0.0,-0.0550448735382105,-0.0,-0.6932825673103072,-0.9712809355452815,0.0
2019-05-24,1.0,-0.0,-0.04360812425328555,-0.0,-0.6946345172151623,-0.977109807754969,0.0
2019-05-28,1.0,-0.0,-0.046103719793646476,-0.0,-0.6911485202280749,-0.9779256041270703,0.0
2019-05-29,1.0,-0.0,-0.053224932249322496,-0.0,-0.6911382113821137,-0.9656639566395664,0.0
2019-05-30,1.0,-0.0,-0.050872250514681985,-0.0,-0.6891862606999675,-0.9687940188536137,0.0
2019-05-31,1.0,-0.0,-0.060846060278416,-0.0,-0.6861467765914313,-0.9560751452899041,0.0
2019-06-03,1.0,-0.0,-0.06049975713746019,-0.0,-0.6883533919801391,-0.9496195153543094,0.0
2019-06-04,1.0,-0.0,-0.05199115044247787,-0.0,-0.6914256421325274,-0.9545920569825167,0.0
2019-06-05,1.0,-0.0,-0.048984015172040096,-0.0,-0.6910322405852073,-0.9692766188024926,0.0
2019-06-06,1.0,-0.0,-0.047459187264802236,-0.0,-0.6820532257627853,-0.9778000379023744,0.0
2019-06-07,1.0,-0.0,-0.05254604550379199,-0.0,-0.680958829902492,-0.975027085590466,0.0
2019-06-10,1.0,-0.0,-0.05111604724238813,-0.0,-0.6717683389316286,-0.9859681438942465,0.0
2019-06-11,1.0,-0.0,-0.04779102289081381,-0.0,-0.6707307138784044,-0.9969044451082087,0.0
2019-06-12,1.0,-0.0,-0.04188851461479952,-0.0,-0.6710040204281212,-1.0035857872432903,0.0
2019-06-13,1.0,-0.0,-0.04041997606354042,-0.0,-0.670982482863671,-1.0086225655532586,0.0
2019-06-14,1.0,-0.0,-0.03642967500609872,-0.0,-0.662103922153254,-1.0120076979372783,0.0
2019-06-17,1.0,-0.0,-0.029449250210158096,-0.0,-0.6719364373457711,-1.0103316430295306,0.0
2019-06-18,1.0,-0.0,-0.018790561272979064,-0.0,-0.6772205175550547,-1.019415103049393,0.0
2019-06-19,1.0,-0.0,-0.027604533868431043,-0.0,-0.6725418948966864,-1.0114973697055156,0.0
2019-06-20,1.0,-0.0,-0.028745928338762217,-0.0,-0.6729913137893594,-1.0127035830618893,0.0
2019-06-21,1.0,-0.0,-0.03156723304923728,-0.0,-0.6702676293360837,-1.0124857499592856,0.0
2019-06-24,1.0,-0.0,-0.03484528260987373,-0.0,-0.6702704167344063,-1.004470817753211,0.0
2019-06-25,1.0,-0.0,-0.026027137556536576,-0.0,-0.6742409880020583,-1.0080708501476043,0.0
2019-06-26,1.0,-0.0,-0.022167955501288836,-0.0,-0.6726902726902727,-1.0184778184778185,0.0
2019-06-27,1.0,-0.0,-0.018359587180879957,-0.0,-0.6725420966865833,-1.0250135795763171,0.0
2019-06-28,1.0,-0.0,-0.015704112853004087,-0.0,-0.6684536864051119,-1.0234478650529337,0.0
2019-07-01,1.0,-0.0,-0.033157639972032485,-0.0,-0.6394879793470661,-1.0165384822244932,0.0
2019-07-02,1.0,-0.0,-0.03409243674885059,-0.0,-0.6385341327669185,-1.016051407522921,0.0
2019-07-03,1.0,-0.0,-0.03626539061239852,-0.0,-0.6357062207645573,-1.016344964783053,0.0
2019-07-05,1.0,-0.0,-0.04581812325531458,-0.0,-0.6255905089113163,-1.0127227829074512,0.0
2019-07-08,1.0,-0.0,-0.04966442953020134,-0.0,-0.6195973154362416,-1.0153020134228188,0.0
2019-07-09,1.0,-0.0,-0.047257813756500296,-0.0,-0.6182651584195572,-1.014984184849622,0.0
2019-07-10,1.0,-0.0,-0.060710746900190134,-0.0,-0.6077501941565571,-1.009560536675504,0.0
2019-07-11,1.0,-0.0,-0.0628398467843463,-0.0,-0.6052554040661077,-1.010500093750837,0.0
2019-07-12,1.0,-0.0,-0.0655992288743708,-0.0,-0.5965513548248903,-1.015368962193424,0.0
2019-07-15,1.0,-0.0,-0.08783856118188631,-0.0,-0.6000963494272561,-0.9884113049994647,0.0
2019-07-16,1.0,-0.0,-0.09373578443177866,-0.0,-0.6076904551657702,-0.9744454255973883,0.0
2019-07-17,1.0,-0.0,-0.10230616940446252,-0.0,-0.6043662047193537,-0.9687249184011987,0.0
2019-07-18,1.0,-0.0,-0.10186621036308219,-0.0,-0.6046735468691513,-0.9671140580717608,0.0
2019-07-19,1.0,-0.0,-0.10355900454910356,-0.0,-0.6016055659620017,-0.9707786994915708,0.0
2019-07-22,1.0,-0.0,-0.10953477166871887,-0.0,-0.6062690722201403,-0.9609989828149258,0.0
2019-07-23,1.0,-0.0,-0.11104864401788345,-0.0,-0.6067250287794823,-0.9593874655315504,0.0
2019-07-24,1.0,-0.0,-0.11097727455231671,-0.0,-0.6071896999384353,-0.9585642013972537,0.0
2019-07-25,1.0,-0.0,-0.10926505605051236,-0.0,-0.6101880835808118,-0.9559889771784789,0.0
2019-07-26,1.0,-0.0,-0.12104008783440001,-0.0,-0.6037276062448117,-0.9531371341349116,0.0
2019-07-29,1.0,-0.0,-0.13218283332888095,-0.0,-0.5983490503032084,-0.9409077551892716,0.0
2019-07-30,1.0,-0.0,-0.13470161204227607,-0.0,-0.5980303192057221,-0.9362122344400554,0.0
2019-07-31,1.0,-0.0,-0.13790895020547578,-0.0,-0.5964935688744196,-0.9341410044297379,0.0
2019-08-01,1.0,-0.0,-0.14100175653377334,-0.0,-0.5926704636184595,-0.9277692021078405,0.0
2019-08-02,1.0,-0.0,-0.14353489868124797,-0.0,-0.5881312319073657,-0.9487241342339444,0.0
2019-08-05,1.0,-0.0,-0.14014786242365798,-0.0,-0.5875388406728812,-0.9509803921568628,0.0
2019-08-06,1.0,-0.0,-0.14534465773849145,-0.0,-0.5762134242125723,-0.9409462445752017,0.0
2019-08-07,1.0,-0.0,-0.14229459344401874,-0.0,-0.5754576415495956,-0.9429278416347381,0.0
2019-08-08,1.0,-0.0,-0.1403059864598326,-0.0,-0.5759901913748067,-0.9490911029372567,0.0
2019-08-09,1.0,-0.0,-0.13733894153977214,-0.0,-0.5722766478543286,-0.9525077201575978,0.0
2019-08-12,1.0,-0.0,-0.13551476456504388,-0.0,-0.5801542963554136,-0.9446129289704709,0.0
2019-08-13,1.0,-0.0,-0.14052947743341662,-0.0,-0.5762054117271809,-0.9412843548987295,0.0
2019-08-14,1.0,-0.0,-0.14595540472465998,-0.0,-0.5659516928705889,-0.9394172389108361,0.0
2019-08-15,1.0,-0.0,-0.149917802407594,-0.0,-0.568595216630429,-0.933048735217691,0.0
2019-08-16,1.0,-0.0,-0.15434535003840755,-0.0,-0.5648557730511483,-0.9295949990729214,0.0
2019-08-19,1.0,-0.0,-0.15902335456475583,-0.0,-0.5626326963906582,-0.9322983014861995,0.0
2019-08-20,1.0,-0.0,-0.16196231215711218,-0.0,-0.5605470302933927,-0.9278577297182689,0.0
2019-08-21,1.0,-0.0,-0.16160572337042925,-0.0,-0.5596184419713831,-0.9284843667196608,0.0
2019-08-22,1.0,-0.0,-0.16326098464796188,-0.0,-0.5661725780836421,-0.9174695606140815,0.0
2019-08-23,1.0,-0.0,-0.16114082940522217,-0.0,-0.5654891160425825,-0.9215348763307029,0.0
2019-08-26,1.0,-0.0,-0.15626646990618742,-0.0,-0.5626646990618741,-0.9162274691683356,0.0
2019-08-27,1.0,-0.0,-0.15519966283847858,-0.0,-0.5622958592350649,-0.9165525234432621,0.0
2019-08-28,1.0,-0.0,-0.1609754814269178,-0.0,-0.5559823213721983,-0.9137903819846364,0.0
2019-08-29,1.0,-0.0,-0.15049182052495924,-0.0,-0.5612540108358319,-0.9183104518436696,0.0
2019-08-30,1.0,-0.0,-0.1489400873178686,-0.0,-0.5622797327862816,-0.9188364631003103,0.0
2019-09-03,1.0,-0.0,-0.15659766970884512,-0.0,-0.559980011046527,-0.913574077483496,0.0
2019-09-04,1.0,-0.0,-0.15883792531775479,-0.0,-0.5593800163153602,-0.9132917554801189,0.0
2019-09-05,1.0,-0.0,-0.1818798955613577,-0.0,-0.5469190600522192,-0.8821671018276762,0.0
2019-09-06,1.0,-0.0,-0.18236462471252352,-0.0,-0.5442975120217437,-0.8867604014217019,0.0
2019-09-09,1.0,-0.0,-0.18575908021949308,-0.0,-0.5453357721452835,-0.8819179513979618,0.0
2019-09-10,1.0,-0.0,-0.19493551183377553,-0.0,-0.4979379547663454,-0.9339094801544565,0.0
2019-09-11,1.0,-0.0,-0.18783833499763494,-0.0,-0.524911967204499,-0.9150943396226415,0.0
