Date,AFIN,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-03-04,1.0,-0.0,-0.7777617796335625,-1.1688204168316476,-0.6228717468773622,-0.030128505093409166,0.0
2020-03-05,1.0,-0.0,-0.8455578332927973,-1.0680309926687745,-0.5609256106459122,-0.0,0.0
2020-03-06,1.0,-0.0,-0.8693559556786704,-1.0420706371191135,-0.5511772853185595,-0.0,0.0
2020-03-09,1.0,-0.0,-0.8644703776377843,-1.043994629763503,-0.5339598609246445,-0.0,0.0
2020-03-10,1.0,-0.02438408085912824,-0.6412507896399242,-0.9089387239418826,-0.5345546430827542,-0.049399873657612135,0.0
2020-03-11,1.0,-0.0,-0.7139335675109385,-0.899303629752881,-0.46804708202378753,-0.0,0.0
2020-03-12,1.0,-0.0,-0.6964726685162037,-0.881314594067254,-0.4685223011493552,-0.0023779762812109386,0.0
2020-03-13,1.0,-0.13990031001154946,-0.5991733025348004,-0.7501671630903898,-0.44088505258039024,-0.1092334812473406,0.0
2020-03-16,1.0,-0.0931010412425106,-0.6882962015007853,-0.7021115700075621,-0.40457215985108486,-0.02041766040369961,0.0
2020-03-17,1.0,-0.22104600595101853,-0.5412279697871366,-0.5494106202792401,-0.3945696955825132,-0.15481231403067064,0.0
2020-03-18,1.0,-0.2300977048043013,-0.6092385962883736,-0.45872116552003234,-0.4334855755333295,-0.15913164132508525,0.0
2020-03-19,1.0,-0.22336601777036547,-0.6074129453374356,-0.4541507318055036,-0.4336486758489806,-0.15691405239094802,0.0
2020-03-20,1.0,-0.43105815981887685,-1.0280963515569908,-0.5543926066139628,-0.6291801209961772,-0.06881193630998775,0.0
2020-03-23,1.0,-0.4518088097469541,-1.1364573570759138,-0.46665417057169634,-0.6423617619493909,-0.05158388003748829,0.0
2020-03-24,1.0,-0.4556004791853848,-1.1261979634621142,-0.4628256963162623,-0.6375411799940102,-0.06147050014974543,0.0
2020-03-25,1.0,-0.4463351251290449,-1.110213235555872,-0.3588337901819088,-0.6163539923819017,-0.028158484923997012,0.0
2020-03-26,1.0,-0.4819570987875745,-1.1188392280651411,-0.33442140756151806,-0.6245785206973241,-0.027225769423918505,0.0
2020-03-27,1.0,-0.4813209276097836,-1.1119334602100515,-0.2978430957919222,-0.6277930499753296,-0.0054275040530062735,0.0
2020-03-30,1.0,-0.46279772360008425,-1.1041242183657696,-0.3204875992412,-0.6255884212745029,-0.0,0.0
2020-03-31,1.0,-0.4489487908462321,-1.1288828050963464,-0.3142044856270401,-0.6178091327085746,-0.0,0.0
2020-04-01,1.0,-0.4532624113475177,-1.1147163120567378,-0.35074468085106386,-0.625531914893617,-0.0018085106382978726,0.0
2020-04-02,1.0,-0.45004959614567097,-1.1210145954371546,-0.34600396769165376,-0.6254782485475415,-0.0,0.0
2020-04-03,1.0,-0.44785362918922744,-1.1311887319956118,-0.348267685883144,-0.6115652758608486,-0.0,0.0
2020-04-06,1.0,-0.4496527777777778,-1.13453089569161,-0.34821428571428575,-0.6106859410430839,-0.0,0.0
2020-04-07,1.0,-0.4339787501747519,-1.123549559625332,-0.33562840766112123,-0.6018453795610234,-0.0,0.0
2020-04-08,1.0,-0.4337214587922654,-1.1293751529773768,-0.32843805727472986,-0.6050561208433861,-0.0,0.0
2020-04-09,1.0,-0.43389473684210533,-1.1388771929824562,-0.3280701754385965,-0.6078947368421053,-0.0,0.0
2020-04-13,1.0,-0.43004144131488375,-1.1502774460911709,-0.3240851302943036,-0.607571819905879,-0.0,0.0
2020-04-14,1.0,-0.43386689132266215,-1.1464476270710473,-0.3239609660207806,-0.6059393428812131,-0.0,0.0
2020-04-15,1.0,-0.4297885768381192,-1.1512219066652642,-0.31986956979068054,-0.6053083692717646,-0.0,0.0
2020-04-16,1.0,-0.42860145003677635,-1.152183811425169,-0.3175020139399671,-0.6042520402087493,-0.0,0.0
2020-04-17,1.0,-0.42617896433326324,-1.1615163618527082,-0.3109803097190106,-0.6049330810735057,-0.0,0.0
2020-04-20,1.0,-0.43951471925040203,-1.133766869449689,-0.324592685826166,-0.5983847283406755,-0.0,0.0
2020-04-21,1.0,-0.443199327636924,-1.1329668020731196,-0.32511556240369804,-0.6006443479478919,-0.0,0.0
2020-04-22,1.0,-0.4279257353452472,-1.148112092344065,-0.30682845421041655,-0.5939086294416244,-0.0,0.0
2020-04-23,1.0,-0.41738617843891956,-1.1603731058635876,-0.2978952113457471,-0.5918721176185028,-0.0,0.0
2020-04-24,1.0,-0.4180563741635752,-1.161841694691953,-0.29605103491315043,-0.5910966265645043,-0.0,0.0
2020-04-27,1.0,-0.43558538196738406,-1.1621057755832955,-0.28154664626725545,-0.5979345596161202,-0.0,0.0
2020-04-28,1.0,-0.4263359180379636,-1.2015367881828707,-0.2816743272165889,-0.5991017859022492,-0.0,0.0
2020-04-29,1.0,-0.4071245928053522,-1.2188868261585344,-0.27384496830011557,-0.5948019195068127,-0.008126379207678027,0.0
2020-04-30,1.0,-0.41047571923375975,-1.249240121580547,-0.26733583091821583,-0.592881883084753,-0.01438467519615466,0.0
2020-05-01,1.0,-0.39400504315090384,-1.276343360443229,-0.2666122101076109,-0.5884504741272153,-0.0261391483467699,0.0
2020-05-04,1.0,-0.39457660719342963,-1.2770815632965167,-0.2663197394505806,-0.5917587085811384,-0.010337015009912204,0.0
2020-05-05,1.0,-0.3940426740511947,-1.2772038200731355,-0.25231654063265524,-0.6024070721056556,-0.02428373628714453,0.0
2020-05-06,1.0,-0.3915265062806046,-1.2779433681073025,-0.2470371158895749,-0.6028670782769143,-0.028990135547512594,0.0
2020-05-07,1.0,-0.3955888089074856,-1.286230984716854,-0.23715471082585723,-0.6006879188681252,-0.02631112371901706,0.0
2020-05-08,1.0,-0.3943292574871522,-1.2859117490696437,-0.238454722665249,-0.5999645578592947,-0.02555378344852029,0.0
2020-05-11,1.0,-0.3911927121803665,-1.2908093278463648,-0.23069888501987265,-0.5883015018817488,-0.016249868101719953,0.0
2020-05-12,1.0,-0.38636203121689383,-1.2935941803799704,-0.21357440497210256,-0.5986651599689243,-0.03912705699555053,0.0
2020-05-13,1.0,-0.3852910052910053,-1.3010582010582012,-0.2120634920634921,-0.6001763668430335,-0.02878306878306879,0.0
2020-05-14,1.0,-0.38775581967789574,-1.2952739292495956,-0.20620296785990574,-0.6018707363387017,-0.02531823616288065,0.0
2020-05-15,1.0,-0.37300084175084175,-1.3022586980920317,-0.20338804713804715,-0.5985549943883278,-0.030092592592592598,0.0
2020-05-18,1.0,-0.3755970778308514,-1.2953779151447036,-0.1942259061534139,-0.5971831975273953,-0.04983843776341669,0.0
2020-05-19,1.0,-0.37068147471268403,-1.311214986117457,-0.1788212139317471,-0.5974413945805364,-0.05640881453625276,0.0
2020-05-20,1.0,-0.3735418130709768,-1.3041110330288121,-0.18299367533380181,-0.5983134223471538,-0.054778636683063944,0.0
2020-05-21,1.0,-0.3724946470567588,-1.2955175681842117,-0.1905296781213802,-0.5996349468215804,-0.0519498753905016,0.0
2020-05-22,1.0,-0.373078812548249,-1.3016001122885816,-0.1853463400940417,-0.5977612464032563,-0.05119657519825953,0.0
2020-05-26,1.0,-0.372767152131953,-1.3003684856992455,-0.18526057203018073,-0.5981049306895947,-0.05288647131075628,0.0
2020-05-27,1.0,-0.36243004470099616,-1.3111822885502096,-0.16275386294041044,-0.6030058780049982,-0.08042659533279364,0.0
2020-05-28,1.0,-0.3747799760613955,-1.3025417165387594,-0.17207632190382316,-0.6079349433218335,-0.06301485601633458,0.0
2020-05-29,1.0,-0.3672642738896129,-1.3164383079144801,-0.16487619315980415,-0.6000493114015005,-0.07357965552463809,0.0
2020-06-01,1.0,-0.3664939916129259,-1.3225147126193748,-0.15509039010466222,-0.6021425802586601,-0.07773901399020333,0.0
2020-06-02,1.0,-0.37017277320425396,-1.326926474225347,-0.15577853937745115,-0.6030102815955906,-0.07734162456276719,0.0
2020-06-03,1.0,-0.37036120732310734,-1.3274899271930443,-0.15420230437548596,-0.6041917014207958,-0.0780024033363964,0.0
2020-06-04,1.0,-0.3715128469384129,-1.3404172145420947,-0.1380646078396532,-0.6150183020007819,-0.08873805039269342,0.0
2020-06-05,1.0,-0.3709196707351689,-1.3343741129718991,-0.1335154697700823,-0.6147814362759013,-0.09452171444791371,0.0
2020-06-08,1.0,-0.3723351512146752,-1.3288122388271124,-0.14639847014661095,-0.6095686663361428,-0.08424817621644591,0.0
2020-06-09,1.0,-0.37433231251335375,-1.3318139733637204,-0.14806637703867245,-0.6151627376967451,-0.09158891816822164,0.0
2020-06-10,1.0,-0.3694739090197195,-1.3358724282765002,-0.1357229301630241,-0.6148643838542037,-0.1035808357656439,0.0
2020-06-11,1.0,-0.36601423487544477,-1.3372953736654802,-0.12893238434163698,-0.616476868327402,-0.10999999999999999,0.0
2020-06-12,1.0,-0.3647253637740901,-1.2989817848712257,-0.1571363139907691,-0.6092026917521051,-0.09318958531515344,0.0
2020-06-15,1.0,-0.36737498678507235,-1.2999612362124255,-0.15586566585615108,-0.6102477358424075,-0.09049582408288402,0.0
2020-06-16,1.0,-0.3673749384366425,-1.2935340885105187,-0.1468725814395272,-0.6121860268768029,-0.09793850700063322,0.0
2020-06-17,1.0,-0.3657705148480056,-1.2921806360920751,-0.1463363205060622,-0.6114566859954313,-0.0985767000527148,0.0
2020-06-18,1.0,-0.3648121463466067,-1.2940287491652902,-0.14508136224651177,-0.6113239377218571,-0.09928654271957263,0.0
2020-06-19,1.0,-0.3650994447958395,-1.2955935062196924,-0.14449363974980672,-0.6103029025230163,-0.09842575022840677,0.0
2020-06-22,1.0,-0.36384391134838956,-1.2957395244283656,-0.14154753960169997,-0.6113940500860524,-0.09978574690035474,0.0
2020-06-23,1.0,-0.3626763059040329,-1.2809199801545113,-0.15025870012049047,-0.6273655113757176,-0.12261676943794741,0.0
2020-06-24,1.0,-0.3601176762485379,-1.278169638110091,-0.1526246765675398,-0.6270868039556233,-0.12646652252507712,0.0
2020-06-25,1.0,-0.3564230402036703,-1.279657720731233,-0.15292952865881687,-0.6249779003571302,-0.12195466921254552,0.0
2020-06-26,1.0,-0.35640799010076013,-1.279547463319781,-0.15269577514583701,-0.6251016439809086,-0.1217252960933357,0.0
2020-06-29,1.0,-0.3519336040967685,-1.2740243687091648,-0.15846724351050678,-0.6215786685502384,-0.12572841250220732,0.0
2020-06-30,1.0,-0.3543865842894969,-1.2672197705207413,-0.1609179170344219,-0.6224889673433363,-0.1254368932038835,0.0
2020-07-01,1.0,-0.35222543556464697,-1.2685688086337024,-0.15592156309515412,-0.6258728927135501,-0.1242858150525499,0.0
2020-07-02,1.0,-0.3642149929278642,-1.2635431400282886,-0.1646746817538897,-0.6325671852899576,-0.11106789250353608,0.0
2020-07-06,1.0,-0.3691028136612988,-1.2638471067067774,-0.16372323482569456,-0.6339762873827641,-0.10851176782870288,0.0
2020-07-07,1.0,-0.3648705982180738,-1.2674303493141,-0.15941875265167588,-0.634104087116391,-0.10974402489039742,0.0
2020-07-08,1.0,-0.36462758425375247,-1.2714528462192012,-0.15586944208439535,-0.6359388275276125,-0.11218493344661569,0.0
2020-07-09,1.0,-0.3616381141158148,-1.271697578932465,-0.15407758742743877,-0.6359195809146255,-0.11623955826136204,0.0
2020-07-10,1.0,-0.36331775700934577,-1.2745681110167093,-0.15356839422259982,-0.6357618238459359,-0.11285754743698669,0.0
2020-07-13,1.0,-0.3728261254560266,-1.2741472744660503,-0.15584599582049372,-0.6371621860942868,-0.10200828817341408,0.0
2020-07-14,1.0,-0.3615207780725022,-1.2759681697612733,-0.14673740053050396,-0.6426525198938993,-0.10974358974358973,0.0
2020-07-15,1.0,-0.3635527572424038,-1.2704184500017683,-0.1498708924339429,-0.6419298928230341,-0.11138622616815817,0.0
2020-07-16,1.0,-0.3689869835880022,-1.2564728353140915,-0.15039615166949633,-0.6463638936049801,-0.11484861346915674,0.0
2020-07-17,1.0,-0.37216874292185737,-1.2575736126840318,-0.15200311438278596,-0.6441817667044167,-0.1131087202718007,0.0
2020-07-20,1.0,-0.3836308042380715,-1.2487022683637916,-0.15981653985636066,-0.6466614520372608,-0.11661807580174928,0.0
2020-07-21,1.0,-0.3673396843452296,-1.253803497796104,-0.15203327171903883,-0.6512512441347931,-0.13020759277690885,0.0
2020-07-22,1.0,-0.3656456541823609,-1.2538909814512118,-0.1513396347096866,-0.6513396347096866,-0.13122734702579772,0.0
2020-07-23,1.0,-0.3701594533029613,-1.2563710136674262,-0.15368735763097952,-0.6528331435079727,-0.12617454441913442,0.0
2020-07-24,1.0,-0.3656517568479767,-1.2604540448360393,-0.14509539204888622,-0.6476356272426902,-0.13393967385511776,0.0
2020-07-27,1.0,-0.3689579186806938,-1.2593474552175148,-0.14554307648564116,-0.6507676997441001,-0.1295493318168894,0.0
2020-07-28,1.0,-0.37158100658011733,-1.2561621910012448,-0.14518940067579583,-0.6526409390005334,-0.13121109727903255,0.0
2020-07-29,1.0,-0.374642755072878,-1.2388539582737925,-0.14693483852529293,-0.6586167476421835,-0.15336524721348957,0.0
2020-07-30,1.0,-0.37353655054254714,-1.2388635065676756,-0.14495288406624784,-0.6566247858366647,-0.15541119360365505,0.0
2020-07-31,1.0,-0.36931980565875966,-1.243319519862818,-0.14400543012289224,-0.6568662474992856,-0.1589025435838811,0.0
2020-08-03,1.0,-0.36658924423798467,-1.243737716633911,-0.14514918706449886,-0.6556369483651957,-0.16222976594604255,0.0
2020-08-04,1.0,-0.3644425373668025,-1.2345347922477292,-0.14374597725809912,-0.6628763498533933,-0.17020667953944074,0.0
2020-08-05,1.0,-0.3646503646503646,-1.234091234091234,-0.14328614328614325,-0.661018161018161,-0.17195767195767192,0.0
2020-08-06,1.0,-0.36508617607094324,-1.2266323392691125,-0.14642780519201887,-0.6613387685046127,-0.17628548952299217,0.0
2020-08-07,1.0,-0.3730614589316485,-1.221675761056864,-0.15242676622630671,-0.6633041355542791,-0.17945864445720852,0.0
2020-08-10,1.0,-0.3688197910308427,-1.224982944957093,-0.1509820114179024,-0.6634591217550537,-0.18232738501310547,0.0
2020-08-11,1.0,-0.3691467968974433,-1.2264435507038207,-0.15002872737719045,-0.6624533180120655,-0.1828138465958058,0.0
2020-08-12,1.0,-0.3653977252341143,-1.2284812170356285,-0.14405654623084926,-0.6633418248358508,-0.1866814968964156,0.0
2020-08-13,1.0,-0.3622642862264286,-1.2335986233598624,-0.13623001362300136,-0.6615401161540115,-0.19136731913673188,0.0
2020-08-14,1.0,-0.3611230636833046,-1.2337205966724036,-0.1346815834767642,-0.6630808950086058,-0.19316551921973607,0.0
2020-08-17,1.0,-0.36420660238718233,-1.2405462561382128,-0.13251371016882327,-0.6596652209756622,-0.1873902290404674,0.0
2020-08-18,1.0,-0.3633984585051085,-1.2377128517655496,-0.1300233016669654,-0.6614088546334469,-0.19232837426062022,0.0
2020-08-19,1.0,-0.3604696953424265,-1.2441198582321984,-0.11942863279991407,-0.6535996849604411,-0.20237711667203664,0.0
2020-08-20,1.0,-0.3613478478836926,-1.2448614194657308,-0.11956599584616487,-0.654479696340328,-0.2006015899162071,0.0
2020-08-21,1.0,-0.3672548949421913,-1.2398969109066829,-0.1331567455345957,-0.653291334073093,-0.1859183162114758,0.0
2020-08-24,1.0,-0.367857654303308,-1.240333667478161,-0.1372261205785479,-0.6530860661606759,-0.18158384648431905,0.0
2020-08-25,1.0,-0.3675975653419262,-1.2433941997851772,-0.13702112423916935,-0.6519513068385249,-0.1804511278195489,0.0
2020-08-26,1.0,-0.36653186844648034,-1.2434956876498586,-0.1342733421608274,-0.6512543391904949,-0.18319435994703503,0.0
2020-08-27,1.0,-0.35295380541739724,-1.253372455004115,-0.12978137188249184,-0.6488352953805417,-0.19322288617740724,0.0
2020-08-28,1.0,-0.3522401946750644,-1.2504294302891497,-0.13001002004008017,-0.650121671915259,-0.19574864013741766,0.0
2020-08-31,1.0,-0.3517226575077815,-1.25104647418697,-0.12840327716360775,-0.6498873027798648,-0.19662981646452724,0.0
2020-09-01,1.0,-0.35092612457984695,-1.2515554602016734,-0.127082886362011,-0.65129085317886,-0.19491525423728814,0.0
2020-09-02,1.0,-0.34213629703748705,-1.2477575670943073,-0.12629096237001036,-0.650216202694493,-0.20719722688775324,0.0
2020-09-03,1.0,-0.34611947234833595,-1.2437350302077004,-0.12433417938726629,-0.6516998534300933,-0.20895148893575952,0.0
2020-09-04,1.0,-0.30975523235189784,-1.2541681447321744,-0.09120255409719759,-0.6573607662291593,-0.23487052146151122,0.0
2020-09-08,1.0,-0.3089278116579208,-1.2546092752801021,-0.08810806977733654,-0.6527088356261523,-0.24124237696780598,0.0
2020-09-09,1.0,-0.2947074815520955,-1.2609186879920913,-0.0670126752109593,-0.6513787381280232,-0.2567171556685379,0.0
2020-09-10,1.0,-0.2874599429517202,-1.2659083706025285,-0.0539493608479769,-0.6493643694756489,-0.26485192097756804,0.0
2020-09-11,1.0,-0.2842116372335186,-1.2686273130232886,-0.053859143038063745,-0.6467670442552593,-0.2644058256525716,0.0
2020-09-14,1.0,-0.28521163928081344,-1.2691319798740368,-0.05460750853242321,-0.6463882340522853,-0.2631856725660603,0.0
2020-09-15,1.0,-0.2849502093669728,-1.26742672155952,-0.052887152961047186,-0.6471022907209966,-0.26637108976389035,0.0
2020-09-16,1.0,-0.2865943814687038,-1.2528339083292261,-0.051855241850313316,-0.6498979088924876,-0.2792367809617687,0.0
2020-09-17,1.0,-0.2863831584876435,-1.2522002393860454,-0.05164401886925298,-0.6495458705907203,-0.28064493416883757,0.0
2020-09-18,1.0,-0.28480923553428134,-1.2506335351260032,-0.052125862311699286,-0.6485639870477263,-0.283471772490497,0.0
2020-09-21,1.0,-0.28688668944383783,-1.248776020569899,-0.05114296784192174,-0.6514740586805678,-0.2839632277834525,0.0
2020-09-22,1.0,-0.2877697841726619,-1.2468613344618424,-0.05519114120468332,-0.6510086048808013,-0.28575962759204404,0.0
2020-09-23,1.0,-0.28391667547848154,-1.2426773818335624,-0.05759402206478446,-0.6491487786824574,-0.29138909449790273,0.0
2020-09-24,1.0,-0.2793797032140094,-1.2425627681271538,-0.05246501160419157,-0.6488852943244954,-0.2930937478022364,0.0
2020-09-25,1.0,-0.2786395132074144,-1.2438535401498365,-0.05096549540993985,-0.6473567584678696,-0.29647216066969156,0.0
2020-09-28,1.0,-0.275742139469524,-1.2433866151414017,-0.04707535569998243,-0.6468645705252063,-0.300052696293694,0.0
2020-09-29,1.0,-0.27587297126396404,-1.243132157661772,-0.04682779456193353,-0.6468769760415934,-0.3002529333239654,0.0
2020-09-30,1.0,-0.27611284825914345,-1.2421389171907389,-0.047605663492955766,-0.6466289568914029,-0.3008467132768858,0.0
2020-10-01,1.0,-0.27551808921671933,-1.2460133473832105,-0.046786090621707056,-0.645662100456621,-0.29845451352300667,0.0
2020-10-02,1.0,-0.2762871391444827,-1.2434852848212405,-0.04586640443913746,-0.6471869073540775,-0.29915010184729934,0.0
2020-10-05,1.0,-0.26612846612846613,-1.252123552123552,-0.03534573534573535,-0.6481221481221482,-0.30831870831870833,0.0
2020-10-06,1.0,-0.26874934258967076,-1.245117632621577,-0.03415027523579117,-0.6502927667332842,-0.30787840538550537,0.0
2020-10-07,1.0,-0.26593098616220007,-1.2485899456997724,-0.032790331056227015,-0.6472236819057628,-0.3087055526361885,0.0
2020-10-08,1.0,-0.2671849283888364,-1.244948699093042,-0.034807577826802535,-0.6485975417585881,-0.3061946282872851,0.0
2020-10-09,1.0,-0.264824349409828,-1.2442646492241953,-0.03281846520261988,-0.6481384189695633,-0.31242338271864384,0.0
2020-10-12,1.0,-0.25945908071748874,-1.2421174327354259,-0.030934697309417034,-0.6454946748878923,-0.3253573430493273,0.0
2020-10-13,1.0,-0.2585512726254245,-1.2425165423800022,-0.029583727199523856,-0.6440149844204041,-0.32636627805202534,0.0
2020-10-14,1.0,-0.2565377209872221,-1.2446000350078767,-0.024995624015403464,-0.6453702082968668,-0.329284088920007,0.0
2020-10-15,1.0,-0.25720589780408365,-1.2452982173501908,-0.025881693692431616,-0.6451511224739958,-0.3287220257065807,0.0
2020-10-16,1.0,-0.2549919428291179,-1.2493869543894067,-0.022069641981363415,-0.6440131717228333,-0.33265606389686825,0.0
2020-10-19,1.0,-0.2596919622495878,-1.2507455355576604,-0.020208399115882538,-0.6451952426060414,-0.33256148475599057,0.0
2020-10-20,1.0,-0.2587591624872865,-1.252551467751552,-0.017676147722091678,-0.6457405394030793,-0.33244484971767263,0.0
2020-10-21,1.0,-0.25946836863515216,-1.2542081638378455,-0.014693505400476925,-0.6462336933651283,-0.33219946696591385,0.0
2020-10-22,1.0,-0.25998527194305154,-1.2526212434688082,-0.014061787705579127,-0.6473331696882562,-0.3326787530245117,0.0
2020-10-23,1.0,-0.25976576197489304,-1.2526474507328704,-0.014832737218598782,-0.6468546181359142,-0.33245669401781336,0.0
2020-10-26,1.0,-0.2586533071748879,-1.2519268497757847,-0.01296244394618834,-0.6462303811659192,-0.3335902466367713,0.0
2020-10-27,1.0,-0.2554782791039038,-1.254884143571104,-0.012371998741830637,-0.6444623073428163,-0.327718170062559,0.0
2020-10-28,1.0,-0.2525432616675406,-1.2551302219891627,-0.010557594826079356,-0.6445726271630833,-0.3330886208704772,0.0
2020-10-29,1.0,-0.23636363636363633,-1.2638275682252735,-0.004380323309577612,-0.6373718060142534,-0.3345385016513123,0.0
2020-10-30,1.0,-0.23566214807090718,-1.2643030935001738,-0.004310045185957594,-0.6374695863746959,-0.3340980187695516,0.0
2020-11-02,1.0,-0.22221064694238984,-1.25926311768587,-0.0011806785429037748,-0.6397888668958571,-0.3501753654894607,0.0
2020-11-03,1.0,-0.22464849852456173,-1.2590175316785281,-0.0019441069258809235,-0.6397153272001389,-0.34629404617253956,0.0
2020-11-04,1.0,-0.22411101474414571,-1.2588378143972248,-0.0004856895056374674,-0.6401040763226367,-0.34570685169124027,0.0
2020-11-05,1.0,-0.19330610549633115,-1.2713207808389866,-0.0,-0.6350546864183857,-0.3615187595182057,0.0
2020-11-06,1.0,-0.19046796156770582,-1.2676781640976016,-0.0,-0.6375198728139906,-0.3604755650791457,0.0
