Date,IMOS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.41872798511892984,-0.9131277951478213,-0.0,-0.8414928562947719,-0.7843827917837496,0.0
2018-10-24,1.0,-0.41828793774319073,-0.9087191296752164,-0.0,-0.8487254824108633,-0.7947669340109585,0.0
2018-10-25,1.0,-0.3726579562435342,-0.8461626882256026,-0.0,-0.8590367447028622,-0.7537070385838538,0.0
2018-10-26,1.0,-0.35198849661331216,-0.8284708820524463,-0.0,-0.8623756007113936,-0.7412116396110039,0.0
2018-10-29,1.0,-0.3329821657009556,-0.8330197908044247,-0.0,-0.852998720746482,-0.7435096696515915,0.0
2018-10-30,1.0,-0.35996201329534666,-0.8437226970560304,-0.0,-0.862184235517569,-0.7328015194681862,0.0
2018-10-31,1.0,-0.4058329615056991,-0.8754715450452277,-0.0,-0.9633310347625036,-0.8116253599967549,0.0
2018-11-01,1.0,-0.4476162814820962,-0.8762292021077964,-0.0,-0.9905813036803452,-0.834778639890461,0.0
2018-11-02,1.0,-0.4538753434814847,-0.9857373402538492,-0.0,-1.0283944694028875,-0.8936624940027041,0.0
2018-11-05,1.0,-0.5115299454555273,-1.4621158935032672,-0.0,-1.3561052006264513,-1.0706917967273315,0.0
2018-11-06,1.0,-0.5177086707698952,-1.4665802829068135,-0.0,-1.351149983803045,-1.06360004319188,0.0
2018-11-07,1.0,-0.5186026389790179,-1.4689595500757084,-0.0,-1.3543694570625135,-1.0658663205710577,0.0
2018-11-08,1.0,-0.4648935031574441,-1.4725998073423956,-0.0,-1.3376859681044633,-1.0763673338328161,0.0
2018-11-09,1.0,-0.46360276394022176,-1.4741550163372437,-0.0,-1.3412609138143448,-1.0774546038887995,0.0
2018-11-12,1.0,-0.461534366182186,-1.4433796518128095,-0.0,-1.3493052228078581,-1.0697439173720917,0.0
2018-11-13,1.0,-0.40673174374566595,-1.4597535605696912,-0.0,-1.3838480823598442,-1.0838534165466476,0.0
2018-11-14,1.0,-0.4118654958235168,-1.4634825444420647,-0.0,-1.3908759905761403,-1.0881880488327265,0.0
2018-11-15,1.0,-0.40965657213053464,-1.4619986113336536,-0.0,-1.391283448165358,-1.078139187096085,0.0
2018-11-16,1.0,-0.40511375717627046,-1.4466829683180948,-0.0,-1.3845417818413779,-1.0794173931533062,0.0
2018-11-19,1.0,-0.4174591302489582,-1.4520247889731808,-0.0,-1.3877016775296505,-1.085372368842825,0.0
2018-11-20,1.0,-0.3300836396569176,-1.4446220233338662,-0.0,-1.4109530658995257,-1.1417079537584574,0.0
2018-11-21,1.0,-0.3412112259970458,-1.4348491242878245,-0.0,-1.4099493564043046,-1.089417598649504,0.0
2018-11-23,1.0,-0.34207339546148585,-1.4231558995419364,-0.0,-1.4113620807665985,-1.0884536408150371,0.0
2018-11-26,1.0,-0.34707538649524516,-1.4270307602401318,-0.0,-1.4313340062689262,-1.107262391754768,0.0
2018-11-27,1.0,-0.32771198984986255,-1.435874392049059,-0.0,-1.4245083527172764,-1.0984351871431592,0.0
2018-11-28,1.0,-0.3376872634216559,-1.4213360345471024,-0.0,-1.4526310177533721,-1.11974196300048,0.0
2018-11-29,1.0,-0.28123687526249475,-1.395894582108358,-0.0,-1.4448761024779504,-1.127939941201176,0.0
2018-11-30,1.0,-0.2808859032224205,-1.3960323291697283,-0.0,-1.4458906266400757,-1.1254329799517162,0.0
2018-12-03,1.0,-0.2783980709755203,-1.3953451800597578,-0.0,-1.4444094983487972,-1.123761597735493,0.0
2018-12-04,1.0,-0.2709040580769833,-1.3941609651642555,-0.0,-1.438919935237896,-1.118713114326004,0.0
2018-12-06,1.0,-0.2530041401595476,-1.2775421589417346,-0.0,-1.4507220034333028,-1.067656265778047,0.0
2018-12-07,1.0,-0.24938109432627698,-1.2792401354014045,-0.0,-1.4528873844288386,-1.0707320769969182,0.0
2018-12-10,1.0,-0.2098016800039763,-1.2754113027486456,-0.0,-1.4460460261444406,-1.0391669566081814,0.0
2018-12-11,1.0,-0.2007270192211931,-1.2816452544567274,-0.0,-1.4456727417587891,-1.051538691365402,0.0
2018-12-12,1.0,-0.21007642799678197,-1.2948008849557522,-0.0,-1.4657582461786,-1.0575221238938053,0.0
2018-12-13,1.0,-0.211663393261822,-1.2982323613838949,-0.0,-1.4657803293548874,-1.0603817293649596,0.0
2018-12-14,1.0,-0.21178665053438192,-1.3043456342004436,-0.0,-1.4633998790078644,-1.0618068158903005,0.0
2018-12-17,1.0,-0.19191463781184248,-1.2992686103596833,-0.0,-1.446147680593127,-1.0722372507764755,0.0
2018-12-18,1.0,-0.1735209592706372,-1.2779209196313546,-0.0,-1.4355861658903972,-1.0678822713308889,0.0
2018-12-19,1.0,-0.17776786599266528,-1.276984834968778,-0.0,-1.433838834374071,-1.0673010209138667,0.0
2018-12-20,1.0,-0.17451019001673726,-1.2521413803288373,-0.0,-1.4395983065865905,-1.056463522693709,0.0
2018-12-21,1.0,-0.16642250219748023,-1.24802226779959,-0.0,-1.4387147182342026,-1.0301298954976073,0.0
2018-12-24,1.0,-0.12189770344726707,-1.2153688624506316,-0.0,-1.45004632112731,-1.0885952508654737,0.0
2018-12-26,1.0,-0.12117703810902074,-1.2320308731307283,-0.0,-1.4085383502170767,-1.062132175590931,0.0
2018-12-27,1.0,-0.017206005781964004,-1.198638440734869,-0.0,-1.3244427865336192,-1.1225869626037488,0.0
2018-12-28,1.0,-0.010068521885051042,-1.2065445392252832,-0.0,-1.3249895119563697,-1.119796765021209,0.0
2018-12-31,1.0,-0.004308326308888264,-1.2227217383160063,-0.0,-1.3314133183478505,-1.1245199962536292,0.0
2019-01-02,1.0,-0.0,-1.2230023873051539,-0.0,-1.329167251790479,-1.1287740485886815,0.0
2019-01-03,1.0,-0.003273628583454146,-1.2206893326474302,-0.0,-1.3323200673432165,-1.1202824673806295,0.0
2019-01-04,1.0,-0.0,-1.216966271312083,-0.0,-1.3013806523350628,-1.1147146034099333,0.0
2019-01-07,1.0,-0.0,-1.1697174419135437,-0.0,-1.3051079563609806,-1.0898799470488885,0.0
2019-01-08,1.0,-0.0,-1.143366065311715,-0.0,-1.333226764101393,-1.0906599680292304,0.0
2019-01-09,1.0,-0.0,-1.1260025519504193,-0.0,-1.3316624134159678,-1.0993893547211082,0.0
2019-01-10,1.0,-0.0,-1.1215225606702182,-0.0,-1.334562673587397,-1.096981286709466,0.0
2019-01-11,1.0,-0.0,-1.108774341351661,-0.0,-1.3503780068728521,-1.1227033218785796,0.0
2019-01-14,1.0,-0.0,-1.1095211887727021,-0.0,-1.3508989176297925,-1.1258943313153549,0.0
2019-01-15,1.0,-0.0,-1.1009920088178562,-0.0,-1.3472949389179756,-1.1443923945990633,0.0
2019-01-16,1.0,-0.0,-1.0986057604109338,-0.0,-1.3348926802421572,-1.1528159970647587,0.0
2019-01-17,1.0,-0.0,-1.096364553248063,-0.0,-1.335350479072113,-1.152661257048549,0.0
2019-01-18,1.0,-0.0,-1.0941928313420395,-0.0,-1.3444475317217748,-1.1922756321200334,0.0
2019-01-22,1.0,-0.0,-1.0806288763882879,-0.0,-1.5479109572575604,-1.1793836242127025,0.0
2019-01-23,1.0,-0.0,-0.9805788271134805,-0.0,-1.542840822543793,-1.2366717440974866,0.0
2019-01-24,1.0,-0.0,-0.9746178389447117,-0.0,-1.5536930330015715,-1.2337730368112765,0.0
2019-01-25,1.0,-0.0,-0.872157133011716,-0.0,-1.7408683666436942,-1.3096386728364675,0.0
2019-01-28,1.0,-0.0,-0.8443644965748361,-0.0,-1.7782268000591392,-1.305702035385146,0.0
2019-01-29,1.0,-0.0,-0.8078817733990148,-0.0,-1.7881280788177338,-1.3301477832512314,0.0
2019-01-30,1.0,-0.0,-0.8079538734476642,-0.0,-1.787945988566923,-1.3321506012221567,0.0
2019-01-31,1.0,-0.0,-0.833201307060105,-0.0,-1.7261114961877415,-1.3916724428161205,0.0
2019-02-01,1.0,-0.0,-0.832134530482663,-0.0,-1.7407113448087703,-1.3877176447244408,0.0
2019-02-04,1.0,-0.0,-0.8387048716293392,-0.0,-1.7487709192034564,-1.3785072255052888,0.0
2019-02-05,1.0,-0.0,-0.8291786671963451,-0.0,-1.7364683682590127,-1.4000397258913497,0.0
2019-02-06,1.0,-0.0,-0.8184392230887686,-0.0,-1.7404500521583628,-1.4085738413392281,0.0
2019-02-07,1.0,-0.0,-0.8203028046661703,-0.0,-1.7363117398858277,-1.4074460163812361,0.0
2019-02-08,1.0,-0.0,-0.8229140722291407,-0.0,-1.7564632627646324,-1.401992528019925,0.0
2019-02-11,1.0,-0.0,-0.8003695011734158,-0.0,-1.7672641933389925,-1.425625405702302,0.0
2019-02-12,1.0,-0.0,-0.805859335808167,-0.0,-1.7837363298886326,-1.4269589645831242,0.0
2019-02-13,1.0,-0.0,-0.8319651616778455,-0.0,-1.7673440784863348,-1.4062468715587146,0.0
2019-02-14,1.0,-0.0,-0.7647558598630616,-0.0,-1.8102853715827878,-1.4227597581088511,0.0
2019-02-15,1.0,-0.0,-0.7976285771462877,-0.0,-1.7955273163898338,-1.4098459075445267,0.0
2019-02-19,1.0,-0.0,-0.7684583874512938,-0.0,-1.820661404735738,-1.406384254171246,0.0
2019-02-20,1.0,-0.0,-0.7869302580999451,-0.0,-1.8073486096550349,-1.3979831261544606,0.0
2019-02-21,1.0,-0.0,-0.7811141643767175,-0.0,-1.8131901074194354,-1.4019985011241571,0.0
2019-02-22,1.0,-0.0,-0.7806329050642403,-0.0,-1.814177873319002,-1.404439334099885,0.0
2019-02-25,1.0,-0.0,-0.7808108788718207,-0.0,-1.8354066985645934,-1.4202971543691765,0.0
2019-02-26,1.0,-0.0,-0.7806991034552232,-0.0,-1.8351465699607132,-1.4209227359726002,0.0
2019-02-27,1.0,-0.0,-0.7767533252720678,-0.0,-1.8403365578395807,-1.4212011285771866,0.0
2019-02-28,1.0,-0.0,-0.7752520161290323,-0.0,-1.837399193548387,-1.427671370967742,0.0
2019-03-01,1.0,-0.0,-0.7802568622513221,-0.0,-1.8349534122387308,-1.4213044573155376,0.0
2019-03-04,1.0,-0.0,-0.7767866092011627,-0.0,-1.8004410143329659,-1.4342988874411147,0.0
2019-03-05,1.0,-0.0,-0.7640234059725586,-0.0,-1.8406981436642453,-1.439719531880549,0.0
2019-03-06,1.0,-0.0,-0.7620152302183671,-0.0,-1.84320944071814,-1.4378939936456705,0.0
2019-03-07,1.0,-0.0,-0.7233004827031376,-0.0,-1.8814863234111023,-1.4233708769106999,0.0
2019-03-08,1.0,-0.0,-0.7085252277146659,-0.0,-1.958550813632177,-1.4500562890185242,0.0
2019-03-11,1.0,-0.0,-0.7168925689573334,-0.0,-2.014978112968725,-1.5421127577659406,0.0
2019-03-12,1.0,-0.0,-0.6410722885119589,-0.0,-2.064583444807106,-1.6451388517309649,0.0
2019-03-13,1.0,-0.0,-0.6760593909179581,-0.0,-2.081283190636176,-1.6615367941909613,0.0
2019-03-14,1.0,-0.0,-0.6776532986956757,-0.0,-2.079017156464794,-1.65546354927748,0.0
2019-03-15,1.0,-0.0,-0.6642026307207305,-0.0,-2.0841395803891727,-1.6870311990433742,0.0
2019-03-18,1.0,-0.0,-0.7030898413918006,-0.0,-2.0852862082212833,-1.699796937599473,0.0
2019-03-19,1.0,-0.0,-0.7107994699646643,-0.0,-2.08651722614841,-1.7238847173144876,0.0
2019-03-20,1.0,-0.0,-0.706088018203008,-0.0,-2.0901270880737,-1.7534269382318666,0.0
2019-03-21,1.0,-0.0,-0.7197243560777226,-0.0,-2.2292702214188886,-1.6994464527790332,0.0
2019-03-22,1.0,-0.0,-0.7148795626672741,-0.0,-2.282444052161039,-1.6971129206764992,0.0
2019-03-25,1.0,-0.0,-0.587746219519,-0.0,-2.3124825623570113,-1.6798169744991907,0.0
2019-03-26,1.0,-0.0,-0.6227460290543214,-0.0,-2.331637555819343,-1.6982081284268835,0.0
2019-03-27,1.0,-0.0,-0.5952771957641996,-0.0,-2.3631009683447535,-1.7044566509994903,0.0
2019-03-28,1.0,-0.0,-0.5814163793590685,-0.0,-2.3457299496976205,-1.7248064206183236,0.0
2019-03-29,1.0,-0.0,-0.5670586904896529,-0.0,-2.3515775189415358,-1.7356100870745224,0.0
2019-04-01,1.0,-0.0,-0.5786326714801444,-0.0,-2.3360221119133575,-1.726139440433213,0.0
2019-04-02,1.0,-0.0,-0.6003700796231917,-0.0,-2.345631938992935,-1.6612089267690928,0.0
2019-04-03,1.0,-0.0,-0.6025174825174826,-0.0,-2.3328671328671327,-1.659020979020979,0.0
2019-04-04,1.0,-0.0,-0.6035217586361596,-0.0,-2.3295760430686405,-1.6748541947061462,0.0
2019-04-05,1.0,-0.0,-0.5949061059260092,-0.0,-2.34358484201057,-1.6839086922298436,0.0
2019-04-08,1.0,-0.0,-0.5857536093477894,-0.0,-2.347845626650188,-1.6840626931071287,0.0
2019-04-09,1.0,-0.0,-0.5836746143057503,-0.0,-2.339467040673212,-1.6869004207573635,0.0
2019-04-10,1.0,-0.0,-0.5424626655395887,-0.0,-2.3954353338968724,-1.6974922513384052,0.0
2019-04-11,1.0,-0.0,-0.5271938229160795,-0.0,-2.427887054049484,-1.6810009581243308,0.0
2019-04-12,1.0,-0.0,-0.5317824191996378,-0.0,-2.4447274579724914,-1.683760683760684,0.0
2019-04-15,1.0,-0.0,-0.5409910420682618,-0.0,-2.425161582945912,-1.7033677287674338,0.0
2019-04-16,1.0,-0.0,-0.5431713815975963,-0.0,-2.4257610975678894,-1.7002664550144568,0.0
2019-04-17,1.0,-0.0,-0.5021774786493977,-0.0,-2.4566483796165377,-1.6969062835812456,0.0
2019-04-18,1.0,-0.0,-0.5038465889806539,-0.0,-2.4468831315759703,-1.7059622129200138,0.0
2019-04-22,1.0,-0.0,-0.5278952783811592,-0.0,-2.465359551846347,-1.7229907396821766,0.0
2019-04-23,1.0,-0.0,-0.552301492706737,-0.0,-2.4526931153867984,-1.6706396503774332,0.0
2019-04-24,1.0,-0.0,-0.49369409411633974,-0.0,-2.4176898716595363,-1.6444802489027166,0.0
2019-04-25,1.0,-0.0,-0.480983716261432,-0.0,-2.437987954494758,-1.657651126477805,0.0
2019-04-26,1.0,-0.0,-0.4454590735513864,-0.0,-2.440533510432232,-1.6483479993358792,0.0
2019-04-29,1.0,-0.0,-0.43164830297325735,-0.0,-2.4415037927025085,-1.6636398870494438,0.0
2019-04-30,1.0,-0.0,-0.4191062319804835,-0.0,-2.4549789310268353,-1.6704369039698381,0.0
2019-05-01,1.0,-0.0,-0.42527015793848716,-0.0,-2.4427819340537544,-1.6735937932945413,0.0
2019-05-02,1.0,-0.0,-0.4270689177968447,-0.0,-2.4193744810406863,-1.6891226127871575,0.0
2019-05-03,1.0,-0.0,-0.4459743419597434,-0.0,-2.402952886529529,-1.6808228268082284,0.0
2019-05-06,1.0,-0.0,-0.4097348547489113,-0.0,-2.413593517446668,-1.6891020340664795,0.0
2019-05-07,1.0,-0.0,-0.3958585747329001,-0.0,-2.4217424826522747,-1.6895583214010355,0.0
2019-05-08,1.0,-0.0,-0.39600874794969926,-0.0,-2.3760524876981957,-1.695407326407873,0.0
2019-05-09,1.0,-0.0,-0.39425230836474895,-0.0,-2.3867125607823856,-1.6826203354641316,0.0
2019-05-10,1.0,-0.0,-0.3902146016491017,-0.0,-2.3888494512095235,-1.6815377054551413,0.0
2019-05-13,1.0,-0.0,-0.38565658770876543,-0.0,-2.3876214387075647,-1.6846959938871302,0.0
2019-05-14,1.0,-0.0,-0.31885836222992797,-0.0,-2.3577487329954656,-1.6581488396905841,0.0
2019-05-15,1.0,-0.0,-0.33501151518397515,-0.0,-2.3722350168710835,-1.6486529912698837,0.0
2019-05-16,1.0,-0.0,-0.3371762560995228,-0.0,-2.3752480025738647,-1.6497399324360555,0.0
2019-05-17,1.0,-0.0,-0.32755651237890204,-0.0,-2.3617330462863295,-1.6928417653390742,0.0
2019-05-20,1.0,-0.0,-0.3486083931289411,-0.0,-2.37866927592955,-1.708686671015438,0.0
2019-05-21,1.0,-0.0,-0.3460055395644382,-0.0,-2.37783088035627,-1.70710910769565,0.0
2019-05-22,1.0,-0.0,-0.3302547943717064,-0.0,-2.3985440321616776,-1.703862660944206,0.0
2019-05-23,1.0,-0.0,-0.3273191674365523,-0.0,-2.430791804793218,-1.676321939025053,0.0
2019-05-24,1.0,-0.0,-0.3049057829759584,-0.0,-2.436051548624648,-1.6738683127572016,0.0
2019-05-28,1.0,-0.0,-0.2936460646768864,-0.0,-2.443421266453605,-1.679811494501923,0.0
2019-05-29,1.0,-0.0,-0.28668220499756086,-0.0,-2.4482085749905145,-1.6854030028727844,0.0
2019-05-30,1.0,-0.0,-0.28012570437798007,-0.0,-2.4459796272214995,-1.6921868227134806,0.0
2019-05-31,1.0,-0.0,-0.2855053623659408,-0.0,-2.4548261293467664,-1.676199761672625,0.0
2019-06-03,1.0,-0.0,-0.2993885612250419,-0.02029110978843136,-2.490395541366809,-1.6009415074941833,0.0
2019-06-04,1.0,-0.0,-0.29771116281586496,-0.020507548292841297,-2.492992803419728,-1.599805205346031,0.0
2019-06-05,1.0,-0.0,-0.2879872712808274,-0.05197560328825245,-2.470326173428799,-1.4933969769291966,0.0
2019-06-06,1.0,-0.0,-0.31554757250779225,-0.038882138517618466,-2.43467695071055,-1.4938454223677955,0.0
2019-06-07,1.0,-0.0,-0.36864899123270306,-0.04288581387979296,-2.3919932396746595,-1.4779761276011407,0.0
2019-06-10,1.0,-0.0,-0.38125545347225787,-0.0857157521942206,-2.23964481855977,-1.4260637478827694,0.0
2019-06-11,1.0,-0.0,-0.37874027913683883,-0.09893392388113509,-2.247515064119071,-1.4249884122160992,0.0
2019-06-12,1.0,-0.0,-0.3719543538603886,-0.09622699701860801,-2.2442171275830165,-1.4279839621671635,0.0
2019-06-13,1.0,-0.0,-0.3702319389688188,-0.10014848190056833,-2.2258460908299624,-1.4238390251395217,0.0
2019-06-14,1.0,-0.0,-0.35402899441626967,-0.12171507607192254,-2.2401004046923827,-1.4068439116848521,0.0
2019-06-17,1.0,-0.0,-0.34755004864062256,-0.12370078337002713,-2.2417694946495312,-1.40704521017869,0.0
2019-06-18,1.0,-0.0,-0.3497058071117932,-0.12944487081094908,-2.2305448963929395,-1.4067536454336147,0.0
2019-06-19,1.0,-0.0,-0.34786599357503445,-0.13619907194941613,-2.222885115496405,-1.3921778593646421,0.0
2019-06-20,1.0,-0.0,-0.3680137575236458,-0.11643315967831672,-2.195690658034495,-1.3777755298163976,0.0
2019-06-21,1.0,-0.0,-0.37887728854592223,-0.11640691985676098,-2.1758712866293437,-1.3724214455036063,0.0
2019-06-24,1.0,-0.0,-0.3620305698957384,-0.11883793906265816,-2.1807369166919726,-1.3996355906468265,0.0
2019-06-25,1.0,-0.0,-0.35364064160299546,-0.12270404290846532,-2.1833729696908364,-1.4002934777108738,0.0
2019-06-26,1.0,-0.0,-0.3527206403890972,-0.11753977100010132,-2.1771202756104975,-1.418988752659844,0.0
2019-06-27,1.0,-0.0,-0.34903075205521156,-0.12158733380696234,-2.1771541662437834,-1.4267735715010657,0.0
2019-06-28,1.0,-0.0,-0.34180361128017855,-0.12238790829782917,-2.181223371880706,-1.4265571109758572,0.0
2019-07-01,1.0,-0.0,-0.32173913043478264,-0.13567251461988303,-2.217442156114925,-1.410322908721078,0.0
2019-07-02,1.0,-0.0,-0.32278545306785855,-0.12992685900040632,-2.216934173100366,-1.409589597724502,0.0
2019-07-03,1.0,-0.0,-0.3203779911598842,-0.13178885332520449,-2.218310216938475,-1.4100492811055225,0.0
2019-07-05,1.0,-0.0,-0.30556120374135826,-0.13252338348922327,-2.221939812932086,-1.423342822285482,0.0
2019-07-08,1.0,-0.0,-0.3025847155795258,-0.1347308435941793,-2.2251450086496387,-1.4255113462908313,0.0
2019-07-09,1.0,-0.0,-0.28357829425825154,-0.13741545033819863,-2.2250419569750295,-1.4396582413670345,0.0
2019-07-10,1.0,-0.0,-0.2814343845371312,-0.13667344862665312,-2.2277721261444556,-1.4405900305188202,0.0
2019-07-11,1.0,-0.0,-0.27214932356830435,-0.152731156545621,-2.229986776523243,-1.4310853422846102,0.0
2019-07-12,1.0,-0.0,-0.25808587582132125,-0.15611470483369835,-2.242194264758315,-1.4371211735343554,0.0
2019-07-15,1.0,-0.0,-0.2854231415906659,-0.18321699699393693,-2.230600703113059,-1.3957813216487494,0.0
2019-07-16,1.0,-0.0,-0.28765796983285774,-0.19022625356706074,-2.226508357113738,-1.3914084794129638,0.0
2019-07-17,1.0,-0.0,-0.30068360371390673,-0.1841648811345781,-2.2264564840322416,-1.390215284154678,0.0
2019-07-18,1.0,-0.0,-0.30092876097162685,-0.18891610532761788,-2.2336701367626044,-1.3796182894468259,0.0
2019-07-19,1.0,-0.0,-0.30446756425948596,-0.1981844145246838,-2.2221542227662177,-1.3751529987760096,0.0
2019-07-22,1.0,-0.0,-0.30174347471451873,-0.19234298531810767,-2.2194637030995104,-1.3843291190864602,0.0
2019-07-23,1.0,-0.0,-0.2995198692409847,-0.19782408826233527,-2.2252528348145875,-1.3851772397589128,0.0
2019-07-24,1.0,-0.0,-0.29970961332721996,-0.2041876814916705,-2.2168220490091195,-1.373783687401294,0.0
2019-07-25,1.0,-0.0,-0.29818663406682966,-0.2040036674816626,-2.2175020374898127,-1.3740321923390384,0.0
2019-07-26,1.0,-0.0,-0.2855471333367248,-0.20918756677010733,-2.221244340438521,-1.3713181055094879,0.0
2019-07-29,1.0,-0.0,-0.2769957823060115,-0.215407286955638,-2.2075308704710603,-1.3816250825753342,0.0
2019-07-30,1.0,-0.0,-0.2698638488112173,-0.22276976224344647,-2.199095712253607,-1.3885389148547045,0.0
2019-07-31,1.0,-0.0,-0.27153396082421777,-0.22462477741032816,-2.198117527346731,-1.3935385398117526,0.0
2019-08-01,1.0,-0.0,-0.2940907706366129,-0.20733069347141844,-2.198395776220936,-1.3768402883541477,0.0
2019-08-02,1.0,-0.0,-0.2716387620497209,-0.22749873160832065,-2.194875697615424,-1.3795535261288685,0.0
2019-08-05,1.0,-0.0,-0.26855961266895295,-0.20819043776477705,-2.180855356062134,-1.3857676013717974,0.0
2019-08-06,1.0,-0.0,-0.26498610559745933,-0.1993350535926955,-2.10589519650655,-1.3920702659785629,0.0
2019-08-07,1.0,-0.0,-0.27133468399466326,-0.1801650442259228,-2.0954686959529574,-1.3944754657310867,0.0
2019-08-08,1.0,-0.0,-0.2687364049831916,-0.1794542218706743,-2.098526794542219,-1.3969250543800673,0.0
2019-08-09,1.0,-0.0,-0.25322414554013634,-0.1710390820379542,-2.078654440249105,-1.4007257392242436,0.0
2019-08-12,1.0,-0.0,-0.24220165515890504,-0.19396699476029577,-2.088732187454091,-1.3720190000489692,0.0
2019-08-13,1.0,-0.0,-0.2286907517359364,-0.19799738351615176,-2.1757572708060784,-1.429304619100332,0.0
2019-08-14,1.0,-0.0,-0.2606374866554827,-0.1995831426973718,-2.1784352600274515,-1.4449697524274312,0.0
2019-08-15,1.0,-0.0,-0.28999110759806346,-0.2214702104535125,-2.0982116391660903,-1.3305997431083887,0.0
2019-08-16,1.0,-0.0,-0.2812003968253968,-0.23268849206349207,-2.1181051587301587,-1.3282738095238096,0.0
2019-08-19,1.0,-0.0,-0.2492359262545598,-0.24011633638962832,-2.1279207335107957,-1.3121857438627624,0.0
2019-08-20,1.0,-0.0,-0.2526393321875767,-0.24532285784434077,-2.120206236189541,-1.292266142892217,0.0
2019-08-21,1.0,-0.0,-0.2618661954547686,-0.2475335002208806,-2.122367839787955,-1.2766897364158445,0.0
2019-08-22,1.0,-0.0,-0.2663725490196079,-0.23901960784313725,-2.123578431372549,-1.2729901960784313,0.0
2019-08-23,1.0,-0.0,-0.26772927905836197,-0.2402157920549289,-2.125453653751839,-1.2709171162334476,0.0
2019-08-26,1.0,-0.0,-0.23983818146792524,-0.23834521286842614,-2.10662685417068,-1.2312174918127528,0.0
2019-08-27,1.0,-0.0,-0.23466794533684965,-0.2389834572045073,-2.095181011747782,-1.226180771997123,0.0
2019-08-28,1.0,-0.0,-0.20061094935802587,-0.2621354589279748,-2.0968927497494154,-1.2134027015416926,0.0
2019-08-29,1.0,-0.0,-0.1805342780543853,-0.2826024511681348,-2.121792416698583,-1.202460743010341,0.0
2019-08-30,1.0,-0.0,-0.16093430379144663,-0.2858570001427144,-2.1260168403025546,-1.1842918985776127,0.0
2019-09-03,1.0,-0.0,-0.2037286091916709,-0.332745907341279,-2.011918564207207,-1.0891341650048696,0.0
2019-09-04,1.0,-0.0,-0.16774283457983,-0.33144423282389557,-2.0328889301807034,-1.1132531239838344,0.0
2019-09-05,1.0,-0.0,-0.1717251285853297,-0.3276029841063899,-2.034011398915713,-1.10031972568463,0.0
2019-09-06,1.0,-0.0,-0.1588828262276889,-0.34768334412281515,-2.0556274854341994,-1.0619162119670766,0.0
2019-09-09,1.0,-0.0,-0.15796284314631667,-0.34564192624087253,-2.0525464460671046,-1.0653479988908403,0.0
2019-09-10,1.0,-0.0,-0.1290532379448109,-0.4345907274923348,-2.08473473938493,-0.9972126730465483,0.0
