Date,IWF,IWM,MTUM,NOV,SPY,VLUE,VXX
2018-12-14,-0.010656451332056414,-0.7557722444715305,-0.0,1.0,-0.8685704335713041,-0.8474664809333101,0.0
2018-12-17,-0.0038235600820327436,-0.7550835969272481,-0.0,1.0,-0.8656540025722131,-0.8514025513573638,0.0
2018-12-18,-0.0,-0.7411845967881195,-0.0,1.0,-0.8592989121049905,-0.8531169055430842,0.0
2018-12-19,-0.0,-0.7413215432972955,-0.0,1.0,-0.8593485544540777,-0.8534420227280578,0.0
2018-12-20,-0.0,-0.727035203520352,-0.0,1.0,-0.8637582508250823,-0.8470503300330032,0.0
2018-12-21,-0.0,-0.7249674902470742,-0.0,1.0,-0.8632537129559921,-0.8338580521524879,0.0
2018-12-24,-0.0,-0.7013463892288861,-0.0,1.0,-0.8518631850945192,-0.8467292261661907,0.0
2018-12-26,-0.0,-0.7036587012285676,-0.0,1.0,-0.8349534224382341,-0.8365735115431349,0.0
2018-12-27,-0.0,-0.6739609002792837,-0.0,1.0,-0.7825529817644159,-0.8291769344504681,0.0
2018-12-28,-0.0,-0.6762320648783531,-0.0,1.0,-0.7806415602324589,-0.8264438388547788,0.0
2018-12-31,-0.0,-0.6735659373151982,-0.0,1.0,-0.7830015112688087,-0.8287995269071555,0.0
2019-01-02,-0.0,-0.6726305768031253,-0.0,1.0,-0.7798824726699715,-0.8303732641738617,0.0
2019-01-03,-0.0,-0.6721795629060838,-0.0,1.0,-0.7837172671785784,-0.825556211852727,0.0
2019-01-04,-0.0,-0.6758953932547586,-0.0,1.0,-0.7594763132978549,-0.8295079826308401,0.0
2019-01-07,-0.0,-0.653048093935982,-0.0,1.0,-0.750490590316873,-0.8134470001608491,0.0
2019-01-08,-0.0,-0.6610005483340322,-0.0,1.0,-0.7481856594523111,-0.8163080992162051,0.0
2019-01-09,-0.0,-0.6531920376215937,-0.0,1.0,-0.7475037041808928,-0.8203311215615539,0.0
2019-01-10,-0.0,-0.6533629686896019,-0.0,1.0,-0.7474552248421595,-0.8204161834815102,0.0
2019-01-11,-0.0,-0.6441203046340519,-0.0,1.0,-0.7516780689299084,-0.8312895314315218,0.0
2019-01-14,-0.0,-0.6424543198736747,-0.0,1.0,-0.746511552963166,-0.8336179949083177,0.0
2019-01-15,-0.0,-0.6345123604208351,-0.0,1.0,-0.7455947847414961,-0.8471567804815078,0.0
2019-01-16,-0.0,-0.6346693322155225,-0.0,1.0,-0.734240479798794,-0.8555122045593783,0.0
2019-01-17,-0.0,-0.6242159101875382,-0.0,1.0,-0.7348087625052273,-0.8577218773120597,0.0
2019-01-18,-0.0,-0.6260508261667793,-0.0,1.0,-0.7365606982961316,-0.8583115921022965,0.0
2019-01-22,-0.0,-0.5770972471086496,-0.0,1.0,-0.7479719824075582,-0.9327903567356247,0.0
2019-01-23,-0.0,-0.5753723092931001,-0.0,1.0,-0.7460167783052611,-0.9301879430318007,0.0
2019-01-24,-0.0,-0.5949387596396863,-0.0,1.0,-0.7064999027930788,-0.9388244443004342,0.0
2019-01-25,-0.0,-0.5469789813533638,-0.0,1.0,-0.7110759702180932,-1.0364037688607761,0.0
2019-01-28,-0.0,-0.5485922490891023,-0.0,1.0,-0.7229877442861874,-1.0407750910897648,0.0
2019-01-29,-0.0,-0.5418257895261183,-0.0,1.0,-0.7304154351941022,-1.0485836681831766,0.0
2019-01-30,-0.0,-0.5415836322572074,-0.0,1.0,-0.7296399628005845,-1.0501859970771887,0.0
2019-01-31,-0.0,-0.5367457537505782,-0.0,1.0,-0.6983675897164761,-1.0693609146784746,0.0
2019-02-01,-0.0,-0.5346872515239862,-0.0,1.0,-0.7064338722501988,-1.0718923933209648,0.0
2019-02-04,-0.0,-0.5286400530064601,-0.0,1.0,-0.7037270167301639,-1.0805366904091436,0.0
2019-02-05,-0.0,-0.5263977728432705,-0.0,1.0,-0.6999304013522023,-1.0878600072912867,0.0
2019-02-06,-0.0,-0.5282462476392431,-0.0,1.0,-0.6980882011861766,-1.0870083827573638,0.0
2019-02-07,-0.0,-0.5268899204244032,-0.0,1.0,-0.6920092838196287,-1.0967506631299737,0.0
2019-02-08,-0.0,-0.5189480782198247,-0.0,1.0,-0.7013149022252192,-1.1512811867835469,0.0
2019-02-11,-0.0,-0.5041057006724563,-0.0,1.0,-0.7030716723549487,-1.1720001351671003,0.0
2019-02-12,-0.0,-0.525313453066757,-0.0,1.0,-0.7052185699762793,-1.158149779735683,0.0
2019-02-13,-0.0,-0.5245752119717596,-0.0,1.0,-0.7050636759787858,-1.1484309022734183,0.0
2019-02-14,-0.0,-0.4780899447588708,-0.0,1.0,-0.7364693123665571,-1.1744670756091775,0.0
2019-02-15,-0.0,-0.4697262643736643,-0.0,1.0,-0.7425121264543265,-1.1797428852481258,0.0
2019-02-19,-0.0,-0.46541008660213956,-0.0,1.0,-0.7498726439123791,-1.1808796060451692,0.0
2019-02-20,-0.0,-0.4680648236415634,-0.0,1.0,-0.7619501566117391,-1.1745880430341822,0.0
2019-02-21,-0.0,-0.47867007672634265,-0.0,1.0,-0.7601023017902813,-1.1712872975277067,0.0
2019-02-22,-0.0,-0.4780195305807778,-0.0,1.0,-0.7618297070412884,-1.1865684426931642,0.0
2019-02-25,-0.0,-0.47056397566759456,-0.0,1.0,-0.769357665738736,-1.1968587826923738,0.0
2019-02-26,-0.0,-0.4718881022750704,-0.0,1.0,-0.7689875592824248,-1.195786652003574,0.0
2019-02-27,-0.0,-0.46944177093358996,-0.0,1.0,-0.7738897291351574,-1.1940395985150556,0.0
2019-02-28,-0.0,-0.4740083255925965,-0.0,1.0,-0.7778580520865587,-1.1884955447758627,0.0
2019-03-01,-0.0,-0.46403322122314505,-0.0,1.0,-0.7766147299059648,-1.1912965886471276,0.0
2019-03-04,-0.0,-0.466394202699454,-0.0,1.0,-0.7856578631040286,-1.1823676889789472,0.0
2019-03-05,-0.0,-0.4618721382586842,-0.0,1.0,-0.7974661755086584,-1.1833580059902915,0.0
2019-03-06,-0.0,-0.4627132636213539,-0.0,1.0,-0.7967460099064393,-1.1802765547605945,0.0
2019-03-07,-0.0,-0.4296116504854369,-0.0,1.0,-0.8014836592369752,-1.1874743607274716,0.0
2019-03-08,-0.0,-0.4152220457213896,-0.0,1.0,-0.8307203536155812,-1.207369293459493,0.0
2019-03-11,-0.0,-0.407841495744384,-0.0,1.0,-0.833786800613925,-1.2465815543463097,0.0
2019-03-12,-0.0,-0.3708585929789933,-0.0,1.0,-0.8543634569293669,-1.2993444240800787,0.0
2019-03-13,-0.0,-0.37882386303215054,-0.0,1.0,-0.8687745914714118,-1.2970826982382757,0.0
2019-03-14,-0.0,-0.3840395480225988,-0.0,1.0,-0.8528248587570622,-1.2942090395480226,0.0
2019-03-15,-0.0,-0.3803090851221841,-0.0,1.0,-0.8579410828588605,-1.2981928776037062,0.0
2019-03-18,-0.0,-0.40626788780767026,-0.0,1.0,-0.873712077847739,-1.2975815684029766,0.0
2019-03-19,-0.0,-0.4298511828586054,-0.0,1.0,-0.890708983875096,-1.3358806537716186,0.0
2019-03-20,-0.0,-0.4331282502014209,-0.0,1.0,-0.8842745184208598,-1.3447593935398814,0.0
2019-03-21,-0.0,-0.43102627047228226,-0.0,1.0,-0.926244824680321,-1.3067086798812884,0.0
2019-03-22,-0.0,-0.42541150360643615,-0.0,1.0,-0.9876826336230812,-1.285777695579804,0.0
2019-03-25,-0.0,-0.38223216249908337,-0.0,1.0,-1.0035931656522696,-1.2806702353890151,0.0
2019-03-26,-0.0,-0.3839540499012219,-0.0,1.0,-1.0026706665691079,-1.2718226384722322,0.0
2019-03-27,-0.0,-0.3375616120614671,-0.0,1.0,-1.0132647144099738,-1.2734488257465932,0.0
2019-03-28,-0.0,-0.3389419597626285,-0.0,1.0,-1.0128455637574179,-1.266681140541323,0.0
2019-03-29,-0.0,-0.34160277737595834,-0.0,1.0,-1.0087516273687258,-1.2660205410096919,0.0
2019-04-01,-0.0,-0.3404842598092309,-0.0,1.0,-0.9197093043569408,-1.233744453373397,0.0
2019-04-02,-0.0,-0.3519590072504183,-0.0,1.0,-0.9331079196876741,-1.20074595649749,0.0
2019-04-03,-0.0,-0.3486503408932795,-0.0,1.0,-0.9374565187143453,-1.1923959927647139,0.0
2019-04-04,-0.0,-0.34522443586801577,-0.0,1.0,-0.9267758422864296,-1.204930287542158,0.0
2019-04-05,-0.0,-0.33972707651604817,-0.0,1.0,-0.9325001740583443,-1.2089396365661769,0.0
2019-04-08,-0.0,-0.34929616822103465,-0.0,1.0,-0.9330748541688497,-1.2105906598204619,0.0
2019-04-09,-0.0,-0.34012533697440744,-0.0,1.0,-0.955256800756223,-1.2056506669467493,0.0
2019-04-10,-0.0,-0.33431249125751855,-0.0,1.0,-0.964995104210379,-1.1976849909078193,0.0
2019-04-11,-0.0,-0.3430283491607387,-0.0,1.0,-0.9654483652801624,-1.1957458737779023,0.0
2019-04-12,-0.0,-0.34128769241582907,-0.0,1.0,-0.9672805229493215,-1.2058761509805298,0.0
2019-04-15,-0.0,-0.36860818884938235,-0.0,1.0,-1.0071478318243468,-1.289798761042484,0.0
2019-04-16,-0.0,-0.3676692559731989,-0.0,1.0,-1.0252181276000443,-1.2885910981850313,0.0
2019-04-17,-0.0,-0.35697948944960894,-0.0,1.0,-1.0570680241994985,-1.2749003984063747,0.0
2019-04-18,-0.0,-0.3525092250922509,-0.0,1.0,-1.050332103321033,-1.2871955719557193,0.0
2019-04-22,-0.0,-0.3593929298537849,-0.0,1.0,-1.0535628354617805,-1.2886914677031278,0.0
2019-04-23,-0.0,-0.35770934951781663,-0.0,1.0,-1.0861227985255242,-1.2796291469635477,0.0
2019-04-24,-0.0,-0.33860959387656525,-0.0,1.0,-1.0893991751198306,-1.2876305131349164,0.0
2019-04-25,-0.0,-0.31303206450403154,-0.0,1.0,-1.1062441402587662,-1.330920682542659,0.0
2019-04-26,-0.0,-0.3009314903846154,-0.0,1.0,-1.1308218149038463,-1.324256310096154,0.0
2019-04-29,-0.0,-0.3226843100189036,-0.0,1.0,-1.1485822306238185,-1.3094896030245746,0.0
2019-04-30,-0.0,-0.3296661751918642,-0.0,1.0,-1.1462704623643718,-1.3046009602661524,0.0
2019-05-01,-0.0,-0.3589556256248558,-0.0,1.0,-1.2023763746827656,-1.283972929324002,0.0
2019-05-02,-0.0,-0.3643155775781976,-0.0,1.0,-1.2242180241560856,-1.282633942397027,0.0
2019-05-03,-0.0,-0.3581916537867079,-0.0,1.0,-1.2257341576506957,-1.280061823802164,0.0
2019-05-06,-0.0,-0.33031447510405426,-0.0,1.0,-1.2222521967010944,-1.3012948974872824,0.0
2019-05-07,-0.0,-0.3435859833281877,-0.0,1.0,-1.2181228774313058,-1.2975069465884532,0.0
2019-05-08,-0.0,-0.3484249702643595,-0.0,1.0,-1.1988259218048576,-1.289644323370295,0.0
2019-05-09,-0.0,-0.3509242923985579,-0.0,1.0,-1.2006980133466287,-1.2835775101633808,0.0
2019-05-10,-0.0,-0.3549662265888855,-0.0,1.0,-1.2055956401596561,-1.2773641387780166,0.0
2019-05-13,-0.0,-0.35806772908366535,-0.0,1.0,-1.1975559301256513,-1.2752068648482993,0.0
2019-05-14,-0.0,-0.31289367837899373,-0.0,1.0,-1.2086210821886623,-1.2729756393716325,0.0
2019-05-15,-0.0,-0.32024651905957546,-0.0,1.0,-1.2159704785817547,-1.2680894772882905,0.0
2019-05-16,-0.0,-0.32126128184622416,-0.0,1.0,-1.2187821318405119,-1.2681747210480216,0.0
2019-05-17,-0.0,-0.3151734654975219,-0.0,1.0,-1.2102935569958064,-1.2869614944719787,0.0
2019-05-20,-0.0,-0.32057745187901004,-0.0,1.0,-1.209860983806905,-1.2887259395050412,0.0
2019-05-21,-0.0,-0.31833288764946327,-0.0,1.0,-1.2104901249188218,-1.2913244451235817,0.0
2019-05-22,-0.0,-0.30628462273161416,-0.0,1.0,-1.2252531041069723,-1.2889016236867241,0.0
2019-05-23,-0.0,-0.3186203200367506,-0.0,1.0,-1.2123497435112167,-1.297259015389327,0.0
2019-05-24,-0.0,-0.31843618244538135,-0.0,1.0,-1.216289766193944,-1.298160214641625,0.0
2019-05-28,-0.0,-0.3226906860866232,-0.0,1.0,-1.2113453430433114,-1.2988501341510157,0.0
2019-05-29,-0.0,-0.3241505968778696,-0.0,1.0,-1.211317722681359,-1.2907101316192224,0.0
2019-05-30,-0.0,-0.32169623738146225,-0.0,1.0,-1.2086647292750077,-1.2934383603548487,0.0
2019-05-31,-0.0,-0.330803143569101,-0.0,1.0,-1.1973548016101205,-1.3054629097182286,0.0
2019-06-03,-0.0,-0.34411349681552955,-0.0,1.0,-1.2089165172952976,-1.2607452042256206,0.0
2019-06-04,-0.0,-0.3253829154918845,-0.0,1.0,-1.1984302369884934,-1.286291244380096,0.0
2019-06-05,-0.0,-0.31575965859737903,-0.0,1.0,-1.2442312776162239,-1.216586729106084,0.0
2019-06-06,-0.0,-0.3301847426121923,-0.0,1.0,-1.2001062175183035,-1.2631918364250219,0.0
2019-06-07,-0.0,-0.3364450516089861,-0.0,1.0,-1.197707953855495,-1.2606253794778386,0.0
2019-06-10,-0.0,-0.34678150498640076,-0.0,1.0,-1.170708673315201,-1.2600861287398004,0.0
2019-06-11,-0.0,-0.3460402786190188,-0.0,1.0,-1.1787174439733494,-1.2608267716535433,0.0
2019-06-12,-0.0,-0.3359218152202735,-0.0,1.0,-1.1798931777718853,-1.2722072805788098,0.0
2019-06-13,-0.0,-0.36296492689947735,-0.0,1.0,-1.1607832739943946,-1.2638436482084692,0.0
2019-06-14,-0.0,-0.3605465349532569,-0.0,1.0,-1.1614246243518414,-1.2628590893607359,0.0
2019-06-17,-0.0,-0.37140905468483165,-0.0,1.0,-1.1490645516299192,-1.2744108382983568,0.0
2019-06-18,-0.0,-0.39725923395209356,-0.0,1.0,-1.1395437118019969,-1.2592719128421213,0.0
2019-06-19,-0.0,-0.3786106378951353,-0.0,1.0,-1.1470376679916714,-1.2600795002839296,0.0
2019-06-20,-0.0,-0.38405549869214145,-0.0,1.0,-1.1463285188976078,-1.260548163311725,0.0
2019-06-21,-0.0,-0.37932220226951435,-0.0,1.0,-1.1792687120314826,-1.2621403736675199,0.0
2019-06-24,-0.0,-0.38052758528274444,-0.0,1.0,-1.1781844634174357,-1.2699567364753628,0.0
2019-06-25,-0.0,-0.3732057416267943,-0.0,1.0,-1.1842296650717703,-1.2703157894736843,0.0
2019-06-26,-0.0,-0.3711407339308971,-0.0,1.0,-1.1606527235118362,-1.2987435838504557,0.0
2019-06-27,-0.0,-0.35719494875830043,-0.0,1.0,-1.1630906229608875,-1.3180056039611563,0.0
2019-06-28,-0.0,-0.32452366318377385,-0.0,1.0,-1.1949907805777507,-1.3219114935464045,0.0
2019-07-01,-0.0,-0.3301606874494239,-0.0,1.0,-1.1885861816500327,-1.3347077183923548,0.0
2019-07-02,-0.0,-0.33616939364773823,-0.0,1.0,-1.178902791145332,-1.3347834456207894,0.0
2019-07-03,-0.0,-0.3464679146444804,-0.0,1.0,-1.164740774978815,-1.3405361682458978,0.0
2019-07-05,-0.0,-0.3393640772961737,-0.0,1.0,-1.1649087689583493,-1.345176687966741,0.0
2019-07-08,-0.0,-0.3438330316916323,-0.0,1.0,-1.1589587585197738,-1.3479533289691557,0.0
2019-07-09,-0.0,-0.33647447978768413,-0.0,1.0,-1.1562367783376284,-1.353590522712412,0.0
2019-07-10,-0.0,-0.3253512993262753,-0.0,1.0,-1.1636958614051973,-1.3607699711260828,0.0
2019-07-11,-0.0,-0.3173946656358717,-0.0,1.0,-1.1865094704290684,-1.3615771163509858,0.0
2019-07-12,-0.0,-0.32016696297441444,-0.0,1.0,-1.1887609182963592,-1.3559557857308493,0.0
2019-07-15,-0.0,-0.4793911345722757,-0.0,1.0,-0.9927326632439077,-1.1434666281003687,0.0
2019-07-16,-0.0,-0.5042159123666763,-0.0,1.0,-1.005296915537619,-1.0938310752378206,0.0
2019-07-17,-0.0,-0.5048281328817468,-0.0,1.0,-1.0046119478273403,-1.0936801902428477,0.0
2019-07-18,-0.0,-0.5056995936567299,-0.0,1.0,-0.9967636376712574,-1.093530871300658,0.0
2019-07-19,-0.0,-0.5090098190842715,-0.0,1.0,-0.9970506779843902,-1.0906736683091753,0.0
2019-07-22,-0.0,-0.48794898584140944,-0.0,1.0,-0.9886875382786325,-1.1260582916021185,0.0
2019-07-23,-0.0,-0.49057215993077835,-0.0,1.0,-0.9940152143346432,-1.1207051952265927,0.0
2019-07-24,-0.0,-0.4884586208142181,-0.0,1.0,-0.9962431817360834,-1.1276234512155474,0.0
2019-07-25,-0.0,-0.47547197054470636,-0.0,1.0,-1.014294480742158,-1.1199509078439158,0.0
2019-07-26,-0.0,-0.4831306607007542,-0.0,1.0,-1.0090210370584203,-1.1162631256089202,0.0
2019-07-29,-0.0,-0.47108512020792725,-0.0,1.0,-1.0124178759656342,-1.1263446682549998,0.0
2019-07-30,-0.0,-0.4911559178919784,-0.0,1.0,-1.028934342699083,-1.1194497015577232,0.0
2019-07-31,-0.0,-0.6601975461069527,-0.0,1.0,-1.0948761478509144,-1.1032487074619954,0.0
2019-08-01,-0.0,-0.6865920919754525,-0.0,1.0,-1.1088324399906782,-1.0886739687718479,0.0
2019-08-02,-0.0,-0.6881236548620623,-0.0,1.0,-1.101976129915868,-1.1229896302093525,0.0
2019-08-05,-0.0,-0.6845212495601518,-0.0,1.0,-1.1002854126754507,-1.1249951127966533,0.0
2019-08-06,-0.0,-0.6841375057807925,-0.0,1.0,-1.045822414058887,-1.1239016494527516,0.0
2019-08-07,-0.0,-0.6965573075292031,-0.0,1.0,-1.0173098423223716,-1.1413315856432398,0.0
2019-08-08,-0.0,-0.6860082782097404,-0.0,1.0,-1.021004990135778,-1.1613477234923213,0.0
2019-08-09,-0.0,-0.6682827350032706,-0.0,1.0,-0.9986532763861633,-1.1808457424294894,0.0
2019-08-12,-0.0,-0.6683740275745206,-0.0,1.0,-1.000500654702303,-1.1823153354386504,0.0
2019-08-13,-0.0,-0.6732357573662172,-0.0,1.0,-0.9950059544389384,-1.173370212439015,0.0
2019-08-14,-0.0,-0.6828577985160253,-0.0,1.0,-0.9779698615466992,-1.1638491547464238,0.0
2019-08-15,-0.0,-0.6926966505721781,-0.0,1.0,-0.9635402805763602,-1.1456107668326807,0.0
2019-08-16,-0.0,-0.6950662402923709,-0.0,1.0,-0.9564489112227805,-1.1553982031368966,0.0
2019-08-19,-0.0,-0.6803943875616231,-0.0,1.0,-0.964505119453925,-1.1473265073947667,0.0
2019-08-20,-0.0,-0.6774340482064907,-0.0,1.0,-0.9665591193774908,-1.1517935092047826,0.0
2019-08-21,-0.0,-0.6787692541163974,-0.0,1.0,-0.9669929433189165,-1.1481523636087716,0.0
2019-08-22,-0.0,-0.6794546487407688,-0.0,1.0,-0.9690588903616739,-1.1386479833364893,0.0
2019-08-23,-0.0,-0.6778177685167646,-0.0,1.0,-0.9679105891267284,-1.142830081454821,0.0
2019-08-26,-0.0,-0.6637065347721822,-0.0,1.0,-0.9607314148681055,-1.1225644484412471,0.0
2019-08-27,-0.0,-0.6597653038343674,-0.0,1.0,-0.9470065027281561,-1.130428283130279,0.0
2019-08-28,-0.0,-0.6509613589695725,-0.0,1.0,-0.9606869516520441,-1.121784580922158,0.0
2019-08-29,-0.0,-0.6424024563768441,-0.0,1.0,-0.9617314461169775,-1.1403804388526921,0.0
2019-08-30,-0.0,-0.645484573230238,-0.0,1.0,-0.9621274679078148,-1.1458599204263944,0.0
2019-09-03,-0.0,-0.6483124107344208,-0.0,1.0,-0.9570397654664362,-1.1532361121551529,0.0
2019-09-04,-0.0,-0.6179859908111772,-0.0,1.0,-0.9713790765986292,-1.1765459064547714,0.0
2019-09-05,-0.0,-0.6308848393762916,-0.0,1.0,-0.9724967123802367,-1.1538606049220363,0.0
2019-09-06,-0.0,-0.6423903245192307,-0.0,1.0,-0.9447866586538461,-1.1688326322115385,0.0
2019-09-09,-0.0,-0.6417652582159624,-0.0,1.0,-0.9428732394366197,-1.171230046948357,0.0
2019-09-10,-0.0,-0.6587800510534538,-0.0,1.0,-0.8692421991084696,-1.281936983274279,0.0
2019-09-11,-0.0,-0.637391603315888,-0.0,1.0,-0.9364709477785842,-1.2463231080719714,0.0
2019-09-12,-0.0,-0.6197021764032072,-0.0,1.0,-0.9479954180985108,-1.250553646429935,0.0
2019-09-13,-0.0,-0.6168532433675816,-0.0,1.0,-0.938736390124214,-1.2781781935285996,0.0
2019-09-16,-0.0,-0.614623292926193,-0.0,1.0,-0.9435323001381003,-1.2779653214669324,0.0
2019-09-17,-0.0,-0.6824728052704153,-0.0,1.0,-0.9154282212348706,-1.2323425769878966,0.0
2019-09-18,-0.0,-0.7085138191436348,-0.0,1.0,-0.8963468394219344,-1.2284279526200792,0.0
