Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XPEL
2020-05-12,-0.8697080634563034,-0.6177133201914954,-0.7824556462968177,-1.352811414624988,-0.07087205482023844,0.0,1.0
2020-05-13,-0.8705281887994006,-0.5973028657051883,-0.7872260722981831,-1.3647218580258476,-0.06274583255291254,0.0,1.0
2020-05-14,-0.872918822312106,-0.607609820336751,-0.7806415200827768,-1.3796914683472863,-0.06236478224061706,0.0,1.0
2020-05-15,-0.8760974228263948,-0.5979892381761541,-0.7802794298121402,-1.389785707542717,-0.07594637968469745,0.0,1.0
2020-05-18,-0.8750707680694471,-0.5922343838460087,-0.7769390451028495,-1.3902623136440837,-0.08331760709567843,0.0,1.0
2020-05-19,-0.8853715898400752,-0.5628410159924742,-0.8052210724365004,-1.3937911571025399,-0.05644402634054562,0.0,1.0
2020-05-20,-0.894169178598342,-0.5505369253956292,-0.8151846269781462,-1.3969009042954033,-0.05312735493594574,0.0,1.0
2020-05-21,-0.9041530520433774,-0.518492210067718,-0.8523938059383435,-1.4135057063029786,-0.04697636974949093,0.0,1.0
2020-05-22,-0.9092983456930976,-0.5376497432972048,-0.8499239399125309,-1.4187107815173987,-0.03817265639855486,0.0,1.0
2020-05-26,-0.9092811949954807,-0.5342276770848199,-0.8487227058655631,-1.4207697064839921,-0.044193901336758476,0.0,1.0
2020-05-27,-0.8955673504518721,-0.5521445990532204,-0.8192990006216229,-1.4323148280973554,-0.08243676182278964,0.0,1.0
2020-05-28,-0.9017874211431848,-0.5470273370292487,-0.8236952781494934,-1.4342381953737333,-0.07245268591091569,0.0,1.0
2020-05-29,-0.8927972396607083,-0.5627066660276993,-0.8165045286816505,-1.4297215699429722,-0.09057363300905737,0.0,1.0
2020-06-01,-0.8915033306177218,-0.5708535007427996,-0.8046197345090333,-1.4306800210859254,-0.09464705036660756,0.0,1.0
2020-06-02,-0.8920046016681047,-0.5718531300929921,-0.8049563800210909,-1.4303518358738376,-0.0942862621033458,0.0,1.0
2020-06-03,-0.8921056415664095,-0.571681924938887,-0.808848200162968,-1.4284139385515027,-0.09212481426448738,0.0,1.0
2020-06-04,-0.8951782975460123,-0.5656154141104295,-0.8215586656441718,-1.4276265337423315,-0.08301380368098159,0.0,1.0
2020-06-05,-0.8895808383233533,-0.5638802395209581,-0.8176287425149701,-1.4262035928143713,-0.09307784431137725,0.0,1.0
2020-06-08,-0.8886977299880525,-0.549820788530466,-0.8341696535244923,-1.4230346475507765,-0.08324970131421745,0.0,1.0
2020-06-09,-0.8930874695456935,-0.5469354607557445,-0.837003773945445,-1.4229685186069845,-0.07719868150766733,0.0,1.0
2020-06-10,-0.8892341524046277,-0.5500047805717564,-0.8319150970456066,-1.4273831150205565,-0.08203461133951621,0.0,1.0
2020-06-11,-0.9033587274208232,-0.5361985530161467,-0.8550620478175459,-1.4294475588136648,-0.06727037516170763,0.0,1.0
2020-06-12,-0.8888522737971942,-0.49830524432727613,-0.8770360606345918,-1.3832972413143771,-0.06011674983523209,0.0,1.0
2020-06-15,-0.8892131024096386,-0.49571724397590355,-0.8790945030120483,-1.3851656626506026,-0.0571347891566265,0.0,1.0
2020-06-16,-0.8889830508474575,-0.49830508474576274,-0.87984934086629,-1.3857815442561205,-0.0551789077212806,0.0,1.0
2020-06-17,-0.8910353296807104,-0.4854524844133762,-0.8924050632911392,-1.3950500661250709,-0.059276402796145856,0.0,1.0
2020-06-18,-0.8937948621080468,-0.48082735171892704,-0.8953532300717794,-1.395494899886664,-0.056809595768794866,0.0,1.0
2020-06-19,-0.8936702881435994,-0.48138875767595657,-0.8958904109589041,-1.3942843646669816,-0.05847897968823808,0.0,1.0
2020-06-22,-0.8947642245660501,-0.48167242113228964,-0.9132573428557915,-1.3875041384855509,-0.05245234829494395,0.0,1.0
2020-06-23,-0.8832413044504225,-0.4762376704894049,-0.9091037802633442,-1.3836424559913163,-0.06711029307659636,0.0,1.0
2020-06-24,-0.8814647036617591,-0.4742355605889015,-0.9101547753869385,-1.3833050207625521,-0.06960173650434126,0.0,1.0
2020-06-25,-0.8745003996802558,-0.4660271782573941,-0.9154558705976396,-1.3805426247237504,-0.06559458315700381,0.0,1.0
2020-06-26,-0.8741662752465946,-0.45894786284640676,-0.9140441521841239,-1.3801784875528416,-0.0697040864255519,0.0,1.0
2020-06-29,-0.8716266866566718,-0.45328898050974514,-0.9129966266866566,-1.38034107946027,-0.06690404797601199,0.0,1.0
2020-06-30,-0.8785138680659671,-0.43665667166416794,-0.9204460269865068,-1.3824494002998502,-0.06704460269865067,0.0,1.0
2020-07-01,-0.8768401312705111,-0.4388185654008439,-0.9104078762306611,-1.3982184716361932,-0.0638537271448664,0.0,1.0
2020-07-02,-0.8634350967140527,-0.4500116522955022,-0.90142158005127,-1.381309718014449,-0.06474015381030063,0.0,1.0
2020-07-06,-0.8556576626752065,-0.4553513413162536,-0.8896778984498283,-1.3738512949039263,-0.06669451406293511,0.0,1.0
2020-07-07,-0.8408860175357636,-0.46700507614213194,-0.8827872634979234,-1.3616059067835717,-0.062390401476695896,0.0,1.0
2020-07-08,-0.840512867816622,-0.462457337883959,-0.8819297112812471,-1.36578728899548,-0.06143344709897611,0.0,1.0
2020-07-09,-0.8274104683195593,-0.4551423324150597,-0.8784664830119376,-1.3600550964187328,-0.07033976124885216,0.0,1.0
2020-07-10,-0.8238202041470225,-0.47017897194122765,-0.8657939305167758,-1.3531377305808578,-0.0644024351169497,0.0,1.0
2020-07-13,-0.8189540991093857,-0.4656314226992464,-0.863758849052295,-1.350262617035853,-0.06860013701758393,0.0,1.0
2020-07-14,-0.8074871186904382,-0.45606675482194153,-0.8539966257808582,-1.3619078017418267,-0.08034289362090193,0.0,1.0
2020-07-15,-0.8092069279854147,-0.4480856882406563,-0.8587511394712852,-1.3581586144029172,-0.08368277119416591,0.0,1.0
2020-07-16,-0.8003525583077202,-0.43884469354547095,-0.8359699873440608,-1.3484451274633882,-0.09636593744350026,0.0,1.0
2020-07-17,-0.7976604489408788,-0.437739939478795,-0.834695813197236,-1.347048462129082,-0.09927284223838129,0.0,1.0
2020-07-20,-0.8167482327351823,-0.43959579481602323,-0.8372756933115824,-1.340493021569694,-0.09729019394598513,0.0,1.0
2020-07-21,-0.8408139111434816,-0.4283958485069192,-0.8602967953386744,-1.3456846321922797,-0.07693008011653314,0.0,1.0
2020-07-22,-0.8439974515336307,-0.42327295895148814,-0.8639300992081552,-1.3439974515336306,-0.07563484117593519,0.0,1.0
2020-07-23,-0.8500728464760516,-0.4348934620287743,-0.865916955017301,-1.3426516117282825,-0.05936987798215261,0.0,1.0
2020-07-24,-0.8301895368392346,-0.44611608563247124,-0.8553702104449797,-1.3383482568974137,-0.0752238534612063,0.0,1.0
2020-07-27,-0.8304347826086956,-0.4475090579710145,-0.8489130434782609,-1.3357789855072464,-0.06639492753623188,0.0,1.0
2020-07-28,-0.8381833016045689,-0.4427522436769105,-0.8485178134348653,-1.33763937992929,-0.06558788867736379,0.0,1.0
2020-07-29,-0.8442444080741953,-0.4347154028005092,-0.8468812511365703,-1.3319694489907257,-0.08847063102382252,0.0,1.0
2020-07-30,-0.8434972280287194,-0.4317913296373716,-0.8466327365264019,-1.3322275742979186,-0.09006634554212488,0.0,1.0
2020-07-31,-0.8431845048649632,-0.43807402018732383,-0.8457761207602073,-1.3297262889879058,-0.08988815131399472,0.0,1.0
2020-08-03,-0.8356818181818182,-0.4413636363636364,-0.8453636363636364,-1.3259545454545456,-0.09704545454545455,0.0,1.0
2020-08-04,-0.8628905889943773,-0.46437459673702647,-0.8707254124804129,-1.3347773988386025,-0.07595170061756844,0.0,1.0
2020-08-05,-0.79229216047757,-0.46018786761478364,-0.8066017030989379,-1.2580107102098148,-0.07229391624967078,0.0,1.0
2020-08-06,-0.7946311079919292,-0.46898850776383894,-0.8029651723835425,-1.2555487323449426,-0.06417229581542241,0.0,1.0
2020-08-07,-0.796584055993309,-0.4753268477351763,-0.808469428181538,-1.2444865079015714,-0.07712285953250869,0.0,1.0
2020-08-10,-0.7947159841479524,-0.4775869660942316,-0.8084103918978424,-1.2443857331571995,-0.07824746807573757,0.0,1.0
2020-08-11,-0.7936333215921099,-0.4797463895737936,-0.805961606199366,-1.2424709404719971,-0.08123458964424093,0.0,1.0
2020-08-12,-0.7762986731419651,-0.47125140924464487,-0.7760818662735236,-1.2237880496054114,-0.08871737056629954,0.0,1.0
2020-08-13,-0.932613782893166,-0.4569463680213955,-0.9759300826209466,-1.3504465351735997,-0.059840489039591195,0.0,1.0
2020-08-14,-0.9396836017779477,-0.46083257659035515,-0.9806911054820056,-1.3504277589255844,-0.047794293361372656,0.0,1.0
2020-08-17,-0.9377093101138647,-0.4586164003444646,-0.9818677638503491,-1.3497751411348196,-0.05621471629509137,0.0,1.0
2020-08-18,-0.9365382777406097,-0.4593806747586734,-0.9586160756953073,-1.3564465258530058,-0.06776259199082481,0.0,1.0
2020-08-19,-0.9324408319387999,-0.4650251016017212,-0.9566339947406168,-1.3543389911546737,-0.07277073870427922,0.0,1.0
2020-08-20,-0.932023519288685,-0.46742196089679244,-0.9559252354319041,-1.3535063817582103,-0.07146613126822506,0.0,1.0
2020-08-21,-0.9324298621017594,-0.45634807417974327,-0.9780313837375179,-1.3419400855920116,-0.04640989063242986,0.0,1.0
2020-08-24,-0.9000891223790985,-0.48257422956048596,-0.9172569069843802,-1.311318542145504,-0.07941273042825649,0.0,1.0
2020-08-25,-0.8969004588444611,-0.5005150294971439,-0.9200767862159378,-1.298857570933608,-0.06578331304429254,0.0,1.0
2020-08-26,-0.8870388507998694,-0.4990438878783639,-0.9248169395084185,-1.2931299846089268,-0.0599785457767828,0.0,1.0
2020-08-27,-0.8712187890860239,-0.500579052207347,-0.9204150646222263,-1.2753045814610644,-0.06490017139945337,0.0,1.0
2020-08-28,-0.8719903877258653,-0.48777669947779473,-0.9216692083737696,-1.2702065714681825,-0.06964277461989926,0.0,1.0
2020-08-31,-0.872759194233968,-0.4882184439105526,-0.9210404731103309,-1.2700517464424321,-0.06819441877656626,0.0,1.0
2020-09-01,-0.8687059473902426,-0.4840834753766066,-0.9171695766342653,-1.2713871101488,-0.0654166858617036,0.0,1.0
2020-09-02,-0.8577329050022946,-0.4851307939421753,-0.9117026158788435,-1.2633318035796237,-0.07136301055530059,0.0,1.0
2020-09-03,-0.8585057102233639,-0.49130853552263454,-0.9156996743567398,-1.2569371187451268,-0.06411961656652754,0.0,1.0
2020-09-04,-0.8136437760463852,-0.49229932958869355,-0.8798242435223772,-1.2597843812284835,-0.08429969197318354,0.0,1.0
2020-09-08,-0.812604623806723,-0.4967651450029407,-0.8734108492059901,-1.249875582500113,-0.09166176537121658,0.0,1.0
2020-09-09,-0.7881935077780775,-0.510565596619009,-0.8341875730599766,-1.2455714414171388,-0.11748044240625843,0.0,1.0
2020-09-10,-0.7775194491639095,-0.5193150317446124,-0.8137798444066887,-1.237145667531074,-0.12326745953679692,0.0,1.0
2020-09-11,-0.7710789567702752,-0.52491961414791,-0.8133708467309753,-1.2333869239013933,-0.12312433011789925,0.0,1.0
2020-09-14,-0.7730724559992852,-0.5286339676583579,-0.8142589118198874,-1.231886000178683,-0.11922630215313142,0.0,1.0
2020-09-15,-0.7891684551806019,-0.5634503858623682,-0.8557925019407279,-1.2468605872414267,-0.11114662769989497,0.0,1.0
2020-09-16,-0.7885925993687967,-0.56314320998948,-0.8460869962951105,-1.2493710835658418,-0.12674381374925672,0.0,1.0
2020-09-17,-0.7889091738931995,-0.5581926061159288,-0.8452304883614787,-1.2450935645823824,-0.12674577818347788,0.0,1.0
2020-09-18,-0.7925235353258386,-0.5561648843798557,-0.8496481126039668,-1.2472351704597386,-0.12439447948085186,0.0,1.0
2020-09-21,-0.7880740233036327,-0.5614804660726526,-0.8553347041352525,-1.2414439113548092,-0.12300662554260909,0.0,1.0
2020-09-22,-0.7804518211157215,-0.5924850161364684,-0.8479022591055785,-1.2543107422775472,-0.13526970954356846,0.0,1.0
2020-09-23,-0.7751141026232078,-0.5891844543820017,-0.8513208243050113,-1.2523627310866259,-0.14222488589737678,0.0,1.0
2020-09-24,-0.7594112522353156,-0.5656380393415562,-0.8335091017469851,-1.255765968178275,-0.1709386033289009,0.0,1.0
2020-09-25,-0.7588075880758809,-0.57144825685545,-0.8340452896054384,-1.2548803454136237,-0.17413072435809104,0.0,1.0
2020-09-28,-0.751508226691042,-0.565036563071298,-0.8209323583180987,-1.2491316270566728,-0.18377513711151738,0.0,1.0
2020-09-29,-0.7518381513449331,-0.5615837785998081,-0.820066675800338,-1.2490752157829839,-0.18422614970087228,0.0,1.0
2020-09-30,-0.7542655871186131,-0.5619139106170806,-0.8270893371757925,-1.2487534879465716,-0.18228809295091714,0.0,1.0
2020-10-01,-0.7534146452880179,-0.5565757617285643,-0.8255447444155132,-1.2464939929651455,-0.18605819743273494,0.0,1.0
2020-10-02,-0.7568851335921444,-0.5573418588718886,-0.8252112354418817,-1.2458095455583467,-0.18200502397807716,0.0,1.0
2020-10-05,-0.7494183659504585,-0.5628849048857261,-0.8174809543360249,-1.2456548515122488,-0.18644222435107888,0.0,1.0
2020-10-06,-0.7553327256153145,-0.5490428441203281,-0.8165907019143118,-1.250683682771194,-0.1862351868732908,0.0,1.0
2020-10-07,-0.7449904796445734,-0.5530873152597697,-0.8136730437936349,-1.2336113881584914,-0.18818569226584458,0.0,1.0
2020-10-08,-0.7482523831139355,-0.5476622787108488,-0.8162505674080799,-1.240671811166591,-0.1864729913753972,0.0,1.0
2020-10-09,-0.7444378993157823,-0.5434772758167565,-0.8123612306855771,-1.2344918211065297,-0.1963840681498935,0.0,1.0
2020-10-12,-0.7536889897843361,-0.5455618615209988,-0.81316685584563,-1.2390465380249716,-0.1887854710556186,0.0,1.0
2020-10-13,-0.7366006540697675,-0.5579124273255814,-0.814453125,-1.2360555959302326,-0.19712936046511628,0.0,1.0
2020-10-14,-0.7430875051245843,-0.5613811324192594,-0.8243064729194188,-1.2329522160980277,-0.19341320092925796,0.0,1.0
2020-10-15,-0.7481738495252008,-0.5652848794740686,-0.8264700511322133,-1.2364864864864866,-0.1889609203798393,0.0,1.0
2020-10-16,-0.7448798065958125,-0.5709528805364229,-0.8176800620353054,-1.2327236235916617,-0.19518314099347717,0.0,1.0
2020-10-19,-0.7443440977923736,-0.5706075533661741,-0.8168673599708083,-1.2331691297208538,-0.19626892902754972,0.0,1.0
2020-10-20,-0.7431970463558047,-0.5701718401021013,-0.8175851223847942,-1.232872965951046,-0.19426591913943206,0.0,1.0
2020-10-21,-0.7424808603718556,-0.5681279620853081,-0.8178545388261028,-1.2335034633612831,-0.19508749544294568,0.0,1.0
2020-10-22,-0.7426865943679942,-0.5669370272487014,-0.8166408457122026,-1.233983413833956,-0.19634557550350865,0.0,1.0
2020-10-23,-0.7479711862861311,-0.5619586030819731,-0.8218291237348408,-1.234749703656424,-0.19266891583842435,0.0,1.0
2020-10-26,-0.6395812562313061,-0.5438268527750083,-0.709122632103689,-1.0992854769026257,-0.16242937853107348,0.0,1.0
2020-10-27,-0.6358173076923077,-0.5418600795755968,-0.7133206233421752,-1.0995109416445625,-0.15405338196286472,0.0,1.0
2020-10-28,-0.6329906309592903,-0.5419948594643894,-0.7114667108863278,-1.099618605422436,-0.15952242765939806,0.0,1.0
