Date,IWF,IWM,MTUM,NOMD,SPY,VLUE,VXX
2018-10-16,-0.31449072453622684,-0.735007583712519,-0.0,1.0,-0.47214444055536114,-0.3951697584879244,0.0
2018-10-17,-0.30166038387384536,-0.7104255992633306,-0.0,1.0,-0.4674397859054416,-0.39808926361831315,0.0
2018-10-18,-0.3026478808309563,-0.713487192785317,-0.0,1.0,-0.466418878036131,-0.39870919411069816,0.0
2018-10-19,-0.29626018125501896,-0.7105082023631983,-0.0,1.0,-0.4654410921188482,-0.3957496845244924,0.0
2018-10-22,-0.29605792437650846,-0.6992874382254913,-0.0,1.0,-0.47411217101482583,-0.40377542811171124,0.0
2018-10-23,-0.2892698633713341,-0.7078003074870188,-0.0,1.0,-0.4888753517245381,-0.4148464015316335,0.0
2018-10-24,-0.2880614314691394,-0.7058823529411765,-0.0,1.0,-0.48875688206317003,-0.414981164879745,0.0
2018-10-25,-0.27517447657028915,-0.6874519299245122,-0.0,1.0,-0.4861985472154964,-0.3997721122347244,0.0
2018-10-26,-0.26309547341371814,-0.6776889842713129,-0.0,1.0,-0.48956597859543105,-0.3934430858724198,0.0
2018-10-29,-0.25722494507351695,-0.6799053574446511,-0.0,1.0,-0.48673314179482846,-0.39287927440707565,0.0
2018-10-30,-0.2527525131641934,-0.6798637118801565,-0.0,1.0,-0.4868076479035846,-0.3964463717511897,0.0
2018-10-31,-0.25525063007560905,-0.6676841220946514,-0.0,1.0,-0.48465415849901994,-0.39274712965555875,0.0
2018-11-01,-0.25772011433054975,-0.6662556744941994,-0.0,1.0,-0.48514823740402396,-0.39309533150255,0.0
2018-11-02,-0.25873832559700244,-0.6601979755047257,-0.0,1.0,-0.48582294055142333,-0.39150494938761815,0.0
2018-11-05,-0.2583738746295365,-0.6611306827713471,-0.0,1.0,-0.48582452608622717,-0.39062237879550415,0.0
2018-11-06,-0.2737756224095638,-0.680914653057772,-0.0,1.0,-0.4834916965066118,-0.38134040093608146,0.0
2018-11-07,-0.2732318963088194,-0.6810087348548887,-0.0,1.0,-0.4824175824175824,-0.38100873485488873,0.0
2018-11-08,-0.2581276929103016,-0.680991550556768,-0.0,1.0,-0.4759386715908455,-0.3827989480163393,0.0
2018-11-09,-0.25581530588508955,-0.7178122819260293,-0.0,1.0,-0.5205571063037916,-0.41349732495929287,0.0
2018-11-12,-0.25569400173862644,-0.7024630541871921,-0.0,1.0,-0.5282237032744133,-0.4113300492610837,0.0
2018-11-13,-0.24527486458453382,-0.701365679382275,-0.0,1.0,-0.5277745764665207,-0.4067650109484845,0.0
2018-11-14,-0.2460456942003515,-0.7007692529315163,-0.0,1.0,-0.5278746146532599,-0.40640755999884753,0.0
2018-11-15,-0.2457771983195712,-0.7046501521077793,-0.0,1.0,-0.5298276111835434,-0.41700709836303057,0.0
2018-11-16,-0.24080025478444655,-0.6953299169055271,-0.0,1.0,-0.5317177683198704,-0.4274298618952489,0.0
2018-11-19,-0.23636363636363636,-0.6997095556200988,-0.0,1.0,-0.5374092361312809,-0.43096137089747316,0.0
2018-11-20,-0.19239671334336306,-0.6947691239439879,-0.0,1.0,-0.5473614165027196,-0.4586564055086217,0.0
2018-11-21,-0.19505889112324043,-0.6907210571674806,-0.0,1.0,-0.5446136167767882,-0.4423441539787417,0.0
2018-11-23,-0.1952081358269413,-0.6906834439369128,-0.0,1.0,-0.5445430779396133,-0.4423855899336378,0.0
2018-11-26,-0.19425845570275005,-0.696916578062588,-0.0,1.0,-0.5424581166125463,-0.4400126440414954,0.0
2018-11-27,-0.18442763836369888,-0.7037355334020855,-0.0,1.0,-0.5399621863183224,-0.43654749627592526,0.0
2018-11-28,-0.1804270770294804,-0.7278176421428778,-0.0,1.0,-0.5370738595429527,-0.4364427538111294,0.0
2018-11-29,-0.1749196694973606,-0.723117971081019,-0.0,1.0,-0.5345708056001837,-0.43639545558870785,0.0
2018-11-30,-0.17405545180290188,-0.7242637552075851,-0.0,1.0,-0.5349518747306421,-0.4398505961787099,0.0
2018-12-03,-0.17572354211663066,-0.7254427645788337,-0.0,1.0,-0.5368466522678186,-0.44175665946724263,0.0
2018-12-04,-0.16724638514387558,-0.7315088970017535,-0.0,1.0,-0.5345675108517549,-0.44134303044240664,0.0
2018-12-06,-0.16319581246130466,-0.6969100016885237,-0.0,1.0,-0.5322789441098666,-0.4218213541959813,0.0
2018-12-07,-0.15295415335011456,-0.7029159713776622,-0.0,1.0,-0.5387052068897248,-0.43374720705942243,0.0
2018-12-10,-0.12672933913287499,-0.7130629998596885,-0.0,1.0,-0.5456433281885786,-0.42079416304195316,0.0
2018-12-11,-0.1187498243345794,-0.7171084066443688,-0.0,1.0,-0.5447033362376683,-0.4300851625959133,0.0
2018-12-12,-0.1157779092368799,-0.7197949238006704,-0.0,1.0,-0.5460435505225499,-0.4353643764613087,0.0
2018-12-13,-0.11510953426817593,-0.7155769555668188,-0.0,1.0,-0.5515008165793771,-0.4336036492650785,0.0
2018-12-14,-0.11918367346938775,-0.7042083040112597,-0.0,1.0,-0.5578888106966925,-0.4336664320900774,0.0
2018-12-17,-0.1278527118547607,-0.7123385123214387,-0.0,1.0,-0.5771441579875932,-0.4282340219680155,0.0
2018-12-18,-0.124762094139704,-0.7115870806465358,-0.0,1.0,-0.5768826520467005,-0.42743516177598495,0.0
2018-12-19,-0.13000966403274403,-0.7105622193166959,-0.0,1.0,-0.5748678301404128,-0.42692285827980214,0.0
2018-12-20,-0.12913176364047996,-0.7009848313334842,-0.0,1.0,-0.577116821371972,-0.4227699796241793,0.0
2018-12-21,-0.1267828395515011,-0.7015279464512667,-0.0,1.0,-0.5776541361877595,-0.4183353574152004,0.0
2018-12-24,-0.1180918648451116,-0.6929499072356216,-0.0,1.0,-0.5751953674031596,-0.4248046325968404,0.0
2018-12-26,-0.12031905961376994,-0.7130422614049818,-0.0,1.0,-0.5521130702490904,-0.41332213825916597,0.0
2018-12-27,-0.09243720298710115,-0.6901561439239646,-0.0,1.0,-0.5103869653767821,-0.42256619144602847,0.0
2018-12-28,-0.08358306543889282,-0.7029368495613797,-0.0,1.0,-0.5151473873481175,-0.422655696616357,0.0
2018-12-31,-0.08448670444638187,-0.7017218831734962,-0.0,1.0,-0.5152571926765476,-0.4230601569311247,0.0
2019-01-02,-0.08345131779568722,-0.7014811587889348,-0.0,1.0,-0.5144848616859072,-0.4233010237421041,0.0
2019-01-03,-0.07646512644054837,-0.7058004260199902,-0.0,1.0,-0.5118520945982851,-0.43677972581790375,0.0
2019-01-04,-0.04615300932851042,-0.7190840109875167,-0.0,1.0,-0.5055345535641437,-0.44888357039897736,0.0
2019-01-07,-0.029132192679465554,-0.6999223498540713,-0.0,1.0,-0.5105363215251559,-0.4379735989503842,0.0
2019-01-08,-0.02862656802830492,-0.7028519352417711,-0.0,1.0,-0.5097566205639541,-0.4391551409885279,0.0
2019-01-09,-0.02924447306288903,-0.7054357158188452,-0.0,1.0,-0.5101416613007084,-0.4381841596909208,0.0
2019-01-10,-0.03057611844222723,-0.7022046990666237,-0.0,1.0,-0.5127132281943997,-0.43664842828022743,0.0
2019-01-11,-0.0301639696213402,-0.6990312105842256,-0.0,1.0,-0.5143708236051847,-0.4400611866999436,0.0
2019-01-14,-0.03241486733268879,-0.6969867869803416,-0.0,1.0,-0.514260393167902,-0.4419110538188849,0.0
2019-01-15,-0.030930339262098188,-0.7021133032846616,-0.0,1.0,-0.5158565220911716,-0.4500553291409139,0.0
2019-01-16,-0.02123931969488693,-0.7067464488827794,-0.0,1.0,-0.5086655346217083,-0.45869383574566724,0.0
2019-01-17,-0.024603859006144223,-0.7017085264632963,-0.0,1.0,-0.509054651288132,-0.459469656138838,0.0
2019-01-18,-0.02696476964769648,-0.6947425474254743,-0.0,1.0,-0.5120867208672086,-0.47620596205962057,0.0
2019-01-22,-0.0,-0.7693976034267743,-0.0,1.0,-0.5246434961774115,-0.41701458547958575,0.0
2019-01-23,-0.0,-0.7490420935351504,-0.0,1.0,-0.5297426560504361,-0.4386803989238838,0.0
2019-01-24,-0.0,-0.7527903755804796,-0.0,1.0,-0.5214675610352225,-0.4414360589848736,0.0
2019-01-25,-0.0,-0.7564194204651674,-0.0,1.0,-0.567823170396437,-0.42494639027877057,0.0
2019-01-28,-0.0,-0.7381935270805813,-0.0,1.0,-0.5935160722148832,-0.42038199031263757,0.0
2019-01-29,-0.0,-0.7340941669423309,-0.0,1.0,-0.5966203550556842,-0.4259289888631602,0.0
2019-01-30,-0.0,-0.7316568210677413,-0.0,1.0,-0.5965328769392149,-0.43228620327941253,0.0
2019-01-31,-0.0,-0.7306674750592514,-0.0,1.0,-0.593231549357879,-0.43195722868323866,0.0
2019-02-01,-0.0,-0.7306610019863163,-0.0,1.0,-0.5978260869565217,-0.4302858088722136,0.0
2019-02-04,-0.0,-0.724299451684898,-0.0,1.0,-0.5963408921830656,-0.43473948144270247,0.0
2019-02-05,-0.0,-0.719712412539254,-0.0,1.0,-0.5939066718087158,-0.44105007988540573,0.0
2019-02-06,-0.0,-0.7161949902174213,-0.0,1.0,-0.5957452671608476,-0.44371572652870017,0.0
2019-02-07,-0.0,-0.7160612908559775,-0.0,1.0,-0.5996527586396957,-0.4401697624428154,0.0
2019-02-08,-0.0,-0.7062081187351165,-0.0,1.0,-0.6050562108877444,-0.45774491886802904,0.0
2019-02-11,-0.0,-0.6954022988505748,-0.0,1.0,-0.618607362985174,-0.46237992115053583,0.0
2019-02-12,-0.0,-0.7078783151326052,-0.0,1.0,-0.6178125696456429,-0.4601626922219746,0.0
2019-02-13,-0.0,-0.71476781480965,-0.0,1.0,-0.6158136940454609,-0.4584297866406359,0.0
2019-02-14,-0.0,-0.7214084428447867,-0.0,1.0,-0.6209090148154348,-0.447811165983092,0.0
2019-02-15,-0.0,-0.7335138757049529,-0.0,1.0,-0.6153889106036071,-0.4429895583226311,0.0
2019-02-19,-0.0,-0.7217835319065823,-0.0,1.0,-0.6272775468065516,-0.44119534585228387,0.0
2019-02-20,-0.0,-0.7191014371424584,-0.0,1.0,-0.6343239849309334,-0.4371424584903028,0.0
2019-02-21,-0.0,-0.7166154705389557,-0.0,1.0,-0.6378944428930466,-0.438034068695895,0.0
2019-02-22,-0.0,-0.7158411971634374,-0.0,1.0,-0.6418839689541571,-0.4341392595901502,0.0
2019-02-25,-0.0,-0.7103301384451545,-0.0,1.0,-0.6507202511070007,-0.4414550753881508,0.0
2019-02-26,-0.0,-0.7145464757090705,-0.0,1.0,-0.6569502948609941,-0.4367312552653748,0.0
2019-02-27,-0.0,-0.7144660439283009,-0.0,1.0,-0.6503408230244888,-0.44032090661729645,0.0
2019-02-28,-0.0,-0.7194539632604909,-0.0,1.0,-0.6553283523397562,-0.43404864895230605,0.0
2019-03-01,-0.0,-0.7351008779580207,-0.0,1.0,-0.7486191057619629,-0.4233967091109948,0.0
2019-03-04,-0.0,-0.7595018694615361,-0.0,1.0,-0.7661848264492006,-0.4183177790208143,0.0
2019-03-05,-0.0,-0.7547225501770956,-0.0,1.0,-0.7737012987012987,-0.4231995277449823,0.0
2019-03-06,-0.0,-0.7486711552090716,-0.0,1.0,-0.7854063312071816,-0.4189109378691236,0.0
2019-03-07,-0.0,-0.7166012222845501,-0.0,1.0,-0.8312420654837472,-0.4045053290425437,0.0
2019-03-08,-0.0,-0.7119668811055516,-0.0,1.0,-0.8665117941386704,-0.39983917083631165,0.0
2019-03-11,-0.0,-0.7038782493846432,-0.0,1.0,-0.8584979287987032,-0.43936483160232936,0.0
2019-03-12,-0.0,-0.6762809842317122,-0.0,1.0,-0.87591174601253,-0.47431978451015405,0.0
2019-03-13,-0.0,-0.6810041282175813,-0.0,1.0,-0.8764873725109277,-0.4779626032054395,0.0
2019-03-14,-0.0,-0.6871078238200612,-0.0,1.0,-0.8667131468065112,-0.47749249749916634,0.0
2019-03-15,-0.0,-0.6750835612275904,-0.0,1.0,-0.8696444849589791,-0.4938620480097235,0.0
2019-03-18,-0.0,-0.6858062538320049,-0.0,1.0,-0.8750153280196199,-0.5047823421213979,0.0
2019-03-19,-0.0,-0.6837456917774495,-0.0,1.0,-0.8789389463318561,-0.5146171836533726,0.0
2019-03-20,-0.0,-0.708913778660296,-0.0,1.0,-0.8769507616890572,-0.5167385436381124,0.0
2019-03-21,-0.0,-0.7108153387937454,-0.0,1.0,-0.8893956316703896,-0.502264829982626,0.0
2019-03-22,-0.0,-0.704313333541556,-0.0,1.0,-0.9188243745510197,-0.5002030171471405,0.0
2019-03-25,-0.0,-0.6711157907776162,-0.0,1.0,-0.9271313988417825,-0.49862190703291936,0.0
2019-03-26,-0.0,-0.6913146270142475,-0.0,1.0,-0.9167859142661606,-0.5027375101101226,0.0
2019-03-27,-0.0,-0.699996902394449,-0.0,1.0,-0.9065452405290709,-0.491032431930118,0.0
2019-03-28,-0.0,-0.6995289158866919,-0.0,1.0,-0.9042645509204735,-0.4954441207462964,0.0
2019-03-29,-0.0,-0.6985753407797163,-0.0,1.0,-0.8874426905443245,-0.49099972306840206,0.0
2019-04-01,-0.0,-0.7126645903358105,-0.0,1.0,-0.8944154923062689,-0.476579604674828,0.0
2019-04-02,-0.0,-0.7229333578905363,-0.0,1.0,-0.9049329281394849,-0.4418147772968659,0.0
2019-04-03,-0.0,-0.7241284065799165,-0.0,1.0,-0.90120918242082,-0.44365332678615266,0.0
2019-04-04,-0.0,-0.7248100024515813,-0.0,1.0,-0.9009867614611424,-0.43864917872027454,0.0
2019-04-05,-0.0,-0.7141892721247085,-0.0,1.0,-0.9102123481035964,-0.44424327973487177,0.0
2019-04-08,-0.0,-0.7140404659717964,-0.0,1.0,-0.9113427345187002,-0.4402207234825261,0.0
2019-04-09,-0.0,-0.7102620020272138,-0.0,1.0,-0.924900942961575,-0.4363731302024142,0.0
2019-04-10,-0.0,-0.7013935784885506,-0.0,1.0,-0.9463441586346615,-0.42181840505862844,0.0
2019-04-11,-0.0,-0.6903095062638172,-0.0,1.0,-0.9597457627118644,-0.42044338000491277,0.0
2019-04-12,-0.0,-0.6918708172161847,-0.0,1.0,-0.9584638054890404,-0.41959845275373,0.0
2019-04-15,-0.0,-0.6936878910563121,-0.0,1.0,-0.951601030548399,-0.42181940866151396,0.0
2019-04-16,-0.0,-0.7003244368266406,-0.0,1.0,-0.9473249265426053,-0.41307541625857,0.0
2019-04-17,-0.0,-0.6877794793261869,-0.0,1.0,-0.964104134762634,-0.4109035222052067,0.0
2019-04-18,-0.0,-0.6945473471512109,-0.0,1.0,-0.9665370602822766,-0.40051434344671344,0.0
2019-04-22,-0.0,-0.6939838793711115,-0.0,1.0,-0.9672070857212908,-0.4035673787121885,0.0
2019-04-23,-0.0,-0.683476923076923,-0.0,1.0,-0.990676923076923,-0.4027692307692307,0.0
2019-04-24,-0.0,-0.6673534657728027,-0.0,1.0,-0.9904360661787318,-0.4174303462697583,0.0
2019-04-25,-0.0,-0.669990459483581,-0.0,1.0,-1.0019388791432002,-0.4056566029606377,0.0
2019-04-26,-0.0,-0.6746046284423276,-0.0,1.0,-0.9999389387555718,-0.37851865421017283,0.0
2019-04-29,-0.0,-0.66231866390345,-0.0,1.0,-0.9945446787760575,-0.3908021455565037,0.0
2019-04-30,-0.0,-0.6551209407177238,-0.0,1.0,-0.9961920428928289,-0.39505270212636323,0.0
2019-05-01,-0.0,-0.6591283647683575,-0.0,1.0,-1.0043947994872733,-0.3884514435695538,0.0
2019-05-02,-0.0,-0.6551261733512129,-0.0,1.0,-1.003901011824942,-0.3886687797147385,0.0
2019-05-03,-0.0,-0.6526177850917292,-0.0,1.0,-1.0060035350764918,-0.38885841409154626,0.0
2019-05-06,-0.0,-0.6320401643085349,-0.0,1.0,-1.015731020842842,-0.3949490339266697,0.0
2019-05-07,-0.0,-0.6309545537506844,-0.0,1.0,-1.0145099470706334,-0.396422704873152,0.0
2019-05-08,-0.0,-0.6159525538610505,-0.0,1.0,-0.986837327523602,-0.4231118373275236,0.0
2019-05-09,-0.0,-0.6156289707750953,-0.0,1.0,-0.9866279421552612,-0.42309554063048344,0.0
2019-05-10,-0.0,-0.6147585954645209,-0.0,1.0,-1.015971714216045,-0.41730675445013415,0.0
2019-05-13,-0.0,-0.6137306331584725,-0.0,1.0,-1.0189398560448943,-0.41725631328534823,0.0
2019-05-14,-0.0,-0.6012001200120012,-0.0,1.0,-1.002970297029703,-0.39609960996099614,0.0
2019-05-15,-0.0,-0.6096577053918174,-0.0,1.0,-1.009332570671644,-0.39151639220880874,0.0
2019-05-16,-0.0,-0.6120881768355115,-0.0,1.0,-1.005541167258929,-0.3938444859362766,0.0
2019-05-17,-0.0,-0.6114858760464976,-0.0,1.0,-1.003222309221225,-0.3967957598024453,0.0
2019-05-20,-0.0,-0.5996475297210108,-0.0,1.0,-0.9986857040444471,-0.3886731584921441,0.0
2019-05-21,-0.0,-0.6069703655118955,-0.0,1.0,-0.9886709200405462,-0.3856657325144595,0.0
2019-05-22,-0.0,-0.5958093648475455,-0.0017287115138147895,1.0,-0.9996721409197937,-0.3833268755029657,0.0
2019-05-23,-0.0,-0.5953762385075426,-0.02535035258412925,1.0,-0.9981850099675682,-0.3564521407956202,0.0
2019-05-24,-0.0,-0.5811801002699576,-0.03435284345427037,1.0,-0.9964994511851434,-0.3545343973419562,0.0
2019-05-28,-0.0,-0.5674842077167176,-0.033719861205848335,1.0,-1.0008303923603903,-0.36362288324090275,0.0
2019-05-29,-0.0,-0.5756670413536058,-0.034875465893628346,1.0,-0.9983730698692538,-0.3491392060580962,0.0
2019-05-30,-0.0,-0.5765715130897796,-0.030320958438100874,1.0,-1.0021298624463837,-0.349090371246857,0.0
2019-05-31,-0.0,-0.5765248772407264,-0.029994675501390282,1.0,-1.0015677690350824,-0.34996746139738505,0.0
2019-06-03,-0.0,-0.5833799746663917,-0.05723628008365982,1.0,-1.001738003358176,-0.3034436032639114,0.0
2019-06-04,-0.0,-0.5707084107190237,-0.043483387871819816,1.0,-0.9961086052887592,-0.3377258925149612,0.0
2019-06-05,-0.0,-0.5506645246093179,-0.07647144734920402,1.0,-1.0165619979553089,-0.2773477435373156,0.0
2019-06-06,-0.0,-0.5659942194844246,-0.06317694800455434,1.0,-1.000321139754182,-0.2899600035033428,0.0
2019-06-07,-0.0,-0.5777518588715557,-0.06977693541332557,1.0,-0.9807260533605482,-0.2876512611167809,0.0
2019-06-10,-0.0,-0.5876978584729982,-0.07719390130353818,1.0,-0.9450069832402236,-0.29981378026070765,0.0
2019-06-11,-0.0,-0.5881494879948653,-0.09446567669282609,1.0,-0.9427021034512938,-0.2920909064387198,0.0
2019-06-12,-0.0,-0.5836996070440984,-0.095240867413768,1.0,-0.9416096638043953,-0.29020521030417695,0.0
2019-06-13,-0.0,-0.5685628396346399,-0.08882529772228004,1.0,-0.9353682506648168,-0.297751185108105,0.0
2019-06-14,-0.0,-0.5520572759423791,-0.08375743983438282,1.0,-0.9441904597602002,-0.2952931366629288,0.0
2019-06-17,-0.0,-0.531156840612428,-0.08619142716563921,1.0,-0.992388064021302,-0.28453590344707824,0.0
2019-06-18,-0.0,-0.5418618097716104,-0.08785776235906331,1.0,-0.9828563168545823,-0.27840416305290544,0.0
2019-06-19,-0.0,-0.533288696107828,-0.11100113533812699,1.0,-1.0070740298681262,-0.25973042997292656,0.0
2019-06-20,-0.0,-0.5330635063914043,-0.10875578720554407,1.0,-1.008764522610139,-0.2612177154005183,0.0
2019-06-21,-0.0,-0.535482745588278,-0.11169578742332181,1.0,-1.0055818821408844,-0.2544698665581301,0.0
2019-06-24,-0.0,-0.526142553377414,-0.11788179779208295,1.0,-0.9959511811482333,-0.27284378549998545,0.0
2019-06-25,-0.0,-0.5014852350165996,-0.1221096161686761,1.0,-1.009435610693692,-0.2792241831207409,0.0
2019-06-26,-0.0,-0.4992857351097636,-0.11355354071309874,1.0,-0.9917786653450337,-0.31069065041835514,0.0
2019-06-27,-0.0,-0.4904644052991702,-0.13850633279953414,1.0,-0.9867520745377785,-0.29593827340224194,0.0
2019-06-28,-0.0,-0.49613961483553304,-0.13670133729569095,1.0,-0.9842379745360255,-0.2963901756839437,0.0
2019-07-01,-0.0,-0.5010528778661675,-0.13356925596630792,1.0,-0.9805217594759008,-0.3095460926532522,0.0
2019-07-02,-0.0,-0.49954764336786806,-0.1313585291113381,1.0,-0.9786662775426821,-0.30888661899897857,0.0
2019-07-03,-0.0,-0.49284527730014865,-0.13650802902689943,1.0,-0.9819310465421269,-0.3030629790458427,0.0
2019-07-05,-0.0,-0.4819582374697848,-0.1394705419809535,1.0,-0.9822057838483269,-0.3086757724903166,0.0
2019-07-08,-0.0,-0.48808588635768524,-0.13223356899711966,1.0,-0.9771609787320705,-0.31197812109045414,0.0
2019-07-09,-0.0,-0.48300307978383406,-0.13272125050845487,1.0,-0.9748678017316521,-0.31483526061944334,0.0
2019-07-10,-0.0,-0.4658955505826964,-0.12705978087128367,1.0,-0.9932575779592548,-0.3200034874596762,0.0
2019-07-11,-0.0,-0.4636947861234697,-0.13114658757160721,1.0,-0.9950856378493124,-0.3179795864956818,0.0
2019-07-12,-0.0,-0.4660019186604261,-0.13232942818105176,1.0,-0.9984592575365562,-0.3102706474025408,0.0
2019-07-15,-0.0,-0.47233397469535304,-0.1352690805200863,1.0,-0.9891259984840534,-0.3185820068800653,0.0
2019-07-16,-0.0,-0.47552121300481126,-0.13133109782767166,1.0,-0.9883364922000292,-0.32068814696019826,0.0
2019-07-17,-0.0,-0.47691858768602274,-0.1310183834257368,1.0,-0.9902538663554129,-0.31981324773854686,0.0
2019-07-18,-0.0,-0.4783686082444173,-0.13538569179639673,1.0,-0.9890385400268207,-0.3124890676928459,0.0
2019-07-19,-0.0,-0.4767520117044623,-0.14089246525237747,1.0,-0.9865106071689832,-0.32193123628383324,0.0
2019-07-22,-0.0,-0.47987724682156946,-0.13947099225485898,1.0,-0.9814116615519508,-0.3219055969603975,0.0
2019-07-23,-0.0,-0.49171495966685114,-0.13949154023122398,1.0,-0.9691604298319695,-0.3117446635021405,0.0
2019-07-24,-0.0,-0.49194907864907284,-0.14747427774225427,1.0,-0.9627390571411963,-0.3042783235482184,0.0
2019-07-25,-0.0,-0.4850429832713754,-0.15044144981412638,1.0,-0.9695341542750929,-0.2992565055762082,0.0
2019-07-26,-0.0,-0.456706089225446,-0.14694120650046796,1.0,-0.9425111319095834,-0.2899968802291613,0.0
2019-07-29,-0.0,-0.4338442289646544,-0.1497710922171354,1.0,-0.9422754286689227,-0.31765575681747094,0.0
2019-07-30,-0.0,-0.42835625781516423,-0.15243833124928952,1.0,-0.9384449244060474,-0.32263839945435946,0.0
2019-07-31,-0.0,-0.44061291789856716,-0.15166590857402773,1.0,-0.9321128041846714,-0.31845576529451897,0.0
2019-08-01,-0.0,-0.44364973071552727,-0.16259652922235202,1.0,-0.9237739720172115,-0.31952241187701247,0.0
2019-08-02,-0.0,-0.437121147443012,-0.1734255385753721,1.0,-0.923589174421583,-0.311704943225476,0.0
2019-08-05,-0.0,-0.4334926324173636,-0.16703646811173692,1.0,-0.9342322353075041,-0.3098651647038744,0.0
2019-08-06,-0.0,-0.43684166410550135,-0.16459445111899637,1.0,-0.8952809365482942,-0.29728143946802266,0.0
2019-08-07,-0.0,-0.45001115822361076,-0.14876701629100647,1.0,-0.885153983485829,-0.30562374469984377,0.0
2019-08-08,-0.0,-0.45188974617018896,-0.15517723359051772,1.0,-0.886838868388684,-0.3015486973051549,0.0
2019-08-09,-0.0,-0.4376616514169703,-0.15198709569763885,1.0,-0.8729871791306283,-0.3184359095586395,0.0
2019-08-12,-0.0,-0.4415049970605526,-0.1500797850004199,1.0,-0.8744715993393241,-0.3334453122812911,0.0
2019-08-13,-0.0,-0.42905301008511953,-0.14801809141219766,1.0,-0.8878838104334635,-0.3442424923448605,0.0
2019-08-14,-0.0,-0.44588027080933784,-0.14849565974660786,1.0,-0.8741747900103941,-0.34064668370930135,0.0
2019-08-15,-0.0,-0.469773576610244,-0.1517091668498571,1.0,-0.8322158716201363,-0.29415805671576173,0.0
2019-08-16,-0.0,-0.4563206292931531,-0.16084090405495233,1.0,-0.8624252160425436,-0.29018945269222246,0.0
2019-08-19,-0.0,-0.4467480123674912,-0.1628202296819788,1.0,-0.8658348056537102,-0.2851700530035336,0.0
2019-08-20,-0.0,-0.45304141620250377,-0.17283405944962224,1.0,-0.8604753763855953,-0.27105277670545413,0.0
2019-08-21,-0.0,-0.45191113564233476,-0.15973506278460053,1.0,-0.8706223264799227,-0.27749413550434665,0.0
2019-08-22,-0.0,-0.45209778658738026,-0.16300517564144917,1.0,-0.8706640237859266,-0.26723378482545973,0.0
2019-08-23,-0.0,-0.4443924719348448,-0.16464891041162227,1.0,-0.8661677305745104,-0.27624917455425935,0.0
2019-08-26,-0.0,-0.4315006943877134,-0.16785121041309262,1.0,-0.8625656945238679,-0.26117147291887916,0.0
2019-08-27,-0.0,-0.4288743882544861,-0.1634312126155519,1.0,-0.8591625883632409,-0.26742794997281133,0.0
2019-08-28,-0.0,-0.4184061752554903,-0.17223853011524243,1.0,-0.8671450315285931,-0.26019243313763857,0.0
2019-08-29,-0.0,-0.4093784078516902,-0.18680479825517993,1.0,-0.8875954198473283,-0.24250272628135222,0.0
2019-08-30,-0.0,-0.4031538879825992,-0.1905927134312126,1.0,-0.8901033170201196,-0.23501903208265362,0.0
2019-09-03,-0.0,-0.4062117544670782,-0.19611629361690552,1.0,-0.884250319562675,-0.23313117027931138,0.0
2019-09-04,-0.0,-0.40856645259605967,-0.2037661913573528,1.0,-0.8793675846304562,-0.2295635136606074,0.0
2019-09-05,-0.0,-0.39667730583517474,-0.19622445917560083,1.0,-0.8889707286466432,-0.24611943148648277,0.0
