Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WSBF
2018-10-16,-0.0441550666067954,-0.5488913122500909,-0.0,-0.24673380802702763,-0.29850107982124147,0.0,1.0
2018-10-17,-0.038700642888969045,-0.5392416880609365,-0.0,-0.24438267806751396,-0.2993995459464047,0.0,1.0
2018-10-18,-0.03814737020771009,-0.5383064943882205,-0.0,-0.24558165192115927,-0.2995990070651136,0.0,1.0
2018-10-19,-0.032275098747438905,-0.537376169655493,-0.0,-0.24415436284139153,-0.2984601736265129,0.0,1.0
2018-10-22,-0.032416793377259674,-0.533705017739483,-0.0,-0.2458396688629836,-0.29990285521202903,0.0,1.0
2018-10-23,-0.03386824324324324,-0.5337204391891891,-0.0,-0.24463682432432432,-0.2992609797297297,0.0,1.0
2018-10-24,-0.032518781126023466,-0.5306828733012576,-0.0,-0.24539967924369038,-0.30163754537013593,0.0,1.0
2018-10-25,-0.017008277086300493,-0.5123124238858959,-0.0,-0.24676450554213883,-0.28802609036679255,0.0,1.0
2018-10-26,-0.015001543368659326,-0.5093733923243132,-0.0,-0.2471653462290359,-0.2862845971807799,0.0,1.0
2018-10-29,-0.005737352211954183,-0.5132881175337581,-0.0,-0.2421777349753089,-0.28787164723480113,0.0,1.0
2018-10-30,-0.0,-0.5130629152653597,-0.0,-0.24151013042408334,-0.2961200885899434,0.0,1.0
2018-10-31,-0.0,-0.504314829548932,-0.0,-0.2413856417161393,-0.2944080625089255,0.0,1.0
2018-11-01,-0.0,-0.5348842022476561,-0.0,-0.23848748887555105,-0.29629323012604264,0.0,1.0
2018-11-02,-0.0,-0.5213432220848785,-0.0,-0.2441697569015245,-0.2946641944787804,0.0,1.0
2018-11-05,-0.0,-0.5253944062281171,-0.0,-0.24379041891502246,-0.29035712814598175,0.0,1.0
2018-11-06,-0.0,-0.5278309754741459,-0.0,-0.24311690451185108,-0.2882971932208975,0.0,1.0
2018-11-07,-0.0,-0.527787501286935,-0.0,-0.24303510758776894,-0.2882734479563472,0.0,1.0
2018-11-08,-0.0,-0.5255510304320241,-0.0,-0.23406258314061765,-0.2869246669258948,0.0,1.0
2018-11-09,-0.0,-0.5258080373602064,-0.0,-0.23554954733521774,-0.2868993486542952,0.0,1.0
2018-11-12,-0.0,-0.5203848196413252,-0.0,-0.23677437803831855,-0.2854079006495363,0.0,1.0
2018-11-13,-0.0,-0.5168960694086883,-0.0,-0.23056495915347344,-0.2796618758995358,0.0,1.0
2018-11-14,-0.0,-0.5169859566523256,-0.0,-0.23224287685688774,-0.2801566685607598,0.0,1.0
2018-11-15,-0.0,-0.5175097276264591,-0.0,-0.2332401102464332,-0.2758390077821012,0.0,1.0
2018-11-16,-0.0,-0.5198253984367069,-0.0,-0.23469698507765707,-0.2757486549588874,0.0,1.0
2018-11-19,-0.0,-0.5200268107405451,-0.0,-0.23477678027379453,-0.2763131169517,0.0,1.0
2018-11-20,-0.0,-0.5101739780557295,-0.0,-0.2269999393804684,-0.28345692982278886,0.0,1.0
2018-11-21,-0.0,-0.5090236745849913,-0.0,-0.225049238313437,-0.2756541661642349,0.0,1.0
2018-11-23,-0.0,-0.5012551460990059,-0.0,-0.22970177728687619,-0.27725675268601263,0.0,1.0
2018-11-26,-0.0,-0.5053225676869928,-0.0,-0.22784606732545995,-0.27534747328673576,0.0,1.0
2018-11-27,-0.0,-0.5072437667587145,-0.0,-0.22271581222235562,-0.27108096210029214,0.0,1.0
2018-11-28,-0.0,-0.506143686211727,-0.0,-0.22351410846507905,-0.2715629377626576,0.0,1.0
2018-11-29,-0.0,-0.5007764902640067,-0.0,-0.21960737466650737,-0.2706168120097161,0.0,1.0
2018-11-30,-0.0,-0.5012657723204498,-0.0,-0.21924771263978315,-0.2728287519684255,0.0,1.0
2018-12-03,-0.0,-0.501324938734036,-0.0,-0.2187643202964675,-0.27229981470781617,0.0,1.0
2018-12-04,-0.0,-0.5021469465648855,-0.0,-0.2152910305343511,-0.27049538804071244,0.0,1.0
2018-12-06,-0.0,-0.4858825601189661,-0.0,-0.2103821394329544,-0.26041442463850356,0.0,1.0
2018-12-07,-0.0,-0.48642134963555134,-0.0,-0.20987146328082135,-0.26310839407477077,0.0,1.0
2018-12-10,-0.0,-0.4893066842944356,-0.0,-0.20550608546875607,-0.24942644943033787,0.0,1.0
2018-12-11,-0.0,-0.48929550625157997,-0.0,-0.20516460225173547,-0.250024306298248,0.0,1.0
2018-12-12,-0.0,-0.4893993620166498,-0.0,-0.2048548976892554,-0.25081692989963433,0.0,1.0
2018-12-13,-0.0,-0.4874919820397691,-0.0,-0.20638715571364705,-0.24984935953505547,0.0,1.0
2018-12-14,-0.0,-0.48696666342696093,-0.0,-0.2068811351929245,-0.24999514044124796,0.0,1.0
2018-12-17,-0.0,-0.4854120655585261,-0.0,-0.1974117555891356,-0.25448486961912514,0.0,1.0
2018-12-18,-0.0,-0.4788998247269785,-0.0,-0.19241510814923246,-0.25476222577476454,0.0,1.0
2018-12-19,-0.0,-0.47888897449726486,-0.0,-0.1925032745203791,-0.2547962092611141,0.0,1.0
2018-12-20,-0.0,-0.4775671253969782,-0.0,-0.19285920508132037,-0.2543162352035415,0.0,1.0
2018-12-21,-0.0,-0.4799723889325637,-0.0,-0.1954825225777999,-0.2419995014668379,0.0,1.0
2018-12-24,-0.0,-0.46250358063592095,-0.0,-0.18842738470352335,-0.2587606225532322,0.0,1.0
2018-12-26,-0.0,-0.46402692987961436,-0.0,-0.1824042905231928,-0.2554154542515357,0.0,1.0
2018-12-27,-0.0,-0.448467707422362,-0.0,-0.15607614014848445,-0.25614498632380034,0.0,1.0
2018-12-28,-0.0,-0.4491845349896788,-0.0,-0.15528239079091738,-0.25518382831532554,0.0,1.0
2018-12-31,-0.0,-0.4603248955425231,-0.0,-0.15722021322441027,-0.25611287028536095,0.0,1.0
2019-01-02,-0.0,-0.4601438417740486,-0.0,-0.1566526820497453,-0.2561245130356608,0.0,1.0
2019-01-03,-0.0,-0.4597929265507105,-0.0,-0.16036022542172962,-0.25212034974069014,0.0,1.0
2019-01-04,-0.0,-0.4606777195501762,-0.0,-0.1520113388411257,-0.25225191622685145,0.0,1.0
2019-01-07,-0.0,-0.4513493073617029,-0.0,-0.14810100898308523,-0.2451257078560493,0.0,1.0
2019-01-08,-0.0,-0.44095968158030513,-0.0,-0.15758826564457873,-0.2441586201813223,0.0,1.0
2019-01-09,-0.0,-0.44146867454334326,-0.0,-0.15779772547140253,-0.24394964333769562,0.0,1.0
2019-01-10,-0.0,-0.4391489518612069,-0.0,-0.16134147015984807,-0.24320138645623995,0.0,1.0
2019-01-11,-0.0,-0.42861622459143395,-0.0,-0.16377688419965322,-0.25214889143025787,0.0,1.0
2019-01-14,-0.0,-0.42944434188665315,-0.0,-0.16907882591840503,-0.24751707587225405,0.0,1.0
2019-01-15,-0.0,-0.426818677359153,-0.0,-0.16916424915464073,-0.251778488146492,0.0,1.0
2019-01-16,-0.0,-0.4264002511495632,-0.0,-0.16699599268711562,-0.2532732544182009,0.0,1.0
2019-01-17,-0.0,-0.4237697958580973,-0.0,-0.1676695337590904,-0.25432832515043,0.0,1.0
2019-01-18,-0.0,-0.41788548384099317,-0.0,-0.17314947313646417,-0.26739021353305215,0.0,1.0
2019-01-22,-0.0,-0.4716413583155148,-0.0,-0.08942485412967056,-0.2510056898488747,0.0,1.0
2019-01-23,-0.0,-0.46755739010790065,-0.0,-0.08907234412339779,-0.2538018683467304,0.0,1.0
2019-01-24,-0.0,-0.46164289334588365,-0.0,-0.09870755195134313,-0.2498008833538484,0.0,1.0
2019-01-25,-0.0,-0.4758895427795382,-0.0,-0.08287913082842915,-0.25200543232231776,0.0,1.0
2019-01-28,-0.0,-0.4703313826028663,-0.0,-0.09097168119145543,-0.2505390176290471,0.0,1.0
2019-01-29,-0.0,-0.4655644883218699,-0.0,-0.09004954358201912,-0.2591510444077455,0.0,1.0
2019-01-30,-0.0,-0.4652669400791203,-0.0,-0.08979058541719595,-0.25960875403767286,0.0,1.0
2019-01-31,-0.0,-0.47343574100301417,-0.0,-0.06814467806950648,-0.27415840505501693,0.0,1.0
2019-02-01,-0.0,-0.47934840324660544,-0.0,-0.09516043389213381,-0.3218728665705833,0.0,1.0
2019-02-04,-0.0,-0.4775914484652348,-0.0,-0.10379523389232127,-0.379994115916446,0.0,1.0
2019-02-05,-0.0,-0.47440801993212095,-0.0,-0.09952327702901535,-0.3879112471308339,0.0,1.0
2019-02-06,-0.0,-0.4733124018838304,-0.0,-0.09786106750392463,-0.39114992150706435,0.0,1.0
2019-02-07,-0.0,-0.4746501266021552,-0.0,-0.10137986535026597,-0.38681374762007575,0.0,1.0
2019-02-08,-0.0,-0.47086555152280263,-0.0,-0.10192125611488087,-0.399755404765662,0.0,1.0
2019-02-11,-0.0,-0.47291292240238586,-0.0,-0.10977030790196118,-0.3923133134517015,0.0,1.0
2019-02-12,-0.0,-0.4714944249635554,-0.0,-0.1069697805445018,-0.3915133367479611,0.0,1.0
2019-02-13,-0.0,-0.47399720378866944,-0.0,-0.10700431246677038,-0.3881613925920091,0.0,1.0
2019-02-14,-0.0,-0.4486901286199006,-0.0,-0.13148031247534128,-0.3925274205002761,0.0,1.0
2019-02-15,-0.0,-0.4458862506902264,-0.0,-0.13258262995976966,-0.39360653151376507,0.0,1.0
2019-02-19,-0.0,-0.44305095440921277,-0.0,-0.13564836725035495,-0.3932008203186622,0.0,1.0
2019-02-20,-0.0,-0.4493159879187477,-0.0,-0.12959709418244272,-0.39514775845391553,0.0,1.0
2019-02-21,-0.0,-0.45364630631342046,-0.0,-0.1282820705176294,-0.39224937813400723,0.0,1.0
2019-02-22,-0.0,-0.4536483312609786,-0.0,-0.12907809817040677,-0.3909250597035546,0.0,1.0
2019-02-25,-0.0,-0.45326209112955695,-0.0,-0.12750645714623712,-0.3908791577121,0.0,1.0
2019-02-26,-0.0,-0.45216037215169913,-0.0,-0.1301939604194591,-0.38876843018213353,0.0,1.0
2019-02-27,-0.0,-0.45522388059701496,-0.0,-0.1222187216949553,-0.391584294884417,0.0,1.0
2019-02-28,-0.0,-0.4598442275460909,-0.0,-0.12806861875184855,-0.3838903677412994,0.0,1.0
2019-03-01,-0.0,-0.4636601848020963,-0.0,-0.1268396477333176,-0.3796520676950963,0.0,1.0
2019-03-04,-0.0,-0.4616899356083729,-0.0,-0.12671563318433335,-0.3807573400547427,0.0,1.0
2019-03-05,-0.0,-0.45776927023720254,-0.0,-0.13389509413111259,-0.38175395666416706,0.0,1.0
2019-03-06,-0.0,-0.45509206324173,-0.0,-0.13460552773725504,-0.38165832117651693,0.0,1.0
2019-03-07,-0.0,-0.4427888116843494,-0.0,-0.1454047989291971,-0.3801940830265929,0.0,1.0
2019-03-08,-0.0,-0.4432763560912953,-0.0,-0.14729769785594307,-0.38553502618318347,0.0,1.0
2019-03-11,-0.0,-0.44401407059009523,-0.0,-0.1470099996047587,-0.38518240385755503,0.0,1.0
2019-03-12,-0.0,-0.4377515641812458,-0.0,-0.15438568525086677,-0.40047025066751685,0.0,1.0
2019-03-13,-0.0,-0.4422672777855613,-0.0,-0.16017853211376418,-0.3990352861117226,0.0,1.0
2019-03-14,-0.0,-0.438290666401036,-0.0,-0.16262575953780256,-0.3913138758840522,0.0,1.0
2019-03-15,-0.0,-0.43352508788750405,-0.0,-0.16428970917225952,-0.3996284755512944,0.0,1.0
2019-03-18,-0.0,-0.4390376375450102,-0.0,-0.16976121985073728,-0.40282834785057636,0.0,1.0
2019-03-19,-0.0,-0.4408936024356312,-0.0,-0.16912313244752705,-0.4062342480391959,0.0,1.0
2019-03-20,-0.0,-0.44531439179917665,-0.0,-0.16851642586165147,-0.40408830414077007,0.0,1.0
2019-03-21,-0.0,-0.4465886152603956,-0.0,-0.17335486475575293,-0.3986475575292693,0.0,1.0
2019-03-22,-0.0,-0.44315568850090553,-0.0,-0.20550230958630936,-0.3862401562786155,0.0,1.0
2019-03-25,-0.0,-0.43967288483837497,-0.0,-0.20963443660109446,-0.3849706043900156,0.0,1.0
2019-03-26,-0.0,-0.4487357259380098,-0.0,-0.21135807504078305,-0.379057911908646,0.0,1.0
2019-03-27,-0.0,-0.4600161970222398,-0.0,-0.21928276263056254,-0.39722158772348776,0.0,1.0
2019-03-28,-0.0,-0.46164534124136786,-0.0,-0.2174778623421331,-0.39466207668857967,0.0,1.0
2019-03-29,-0.0,-0.4608080431949358,-0.0,-0.21599536606053085,-0.3919195680506424,0.0,1.0
2019-04-01,-0.0,-0.4629450005159426,-0.0,-0.21607677226292438,-0.38474873594056347,0.0,1.0
2019-04-02,-0.0,-0.46949962904954246,-0.0,-0.22685681312340283,-0.3644794328579672,0.0,1.0
2019-04-03,-0.0,-0.4720021402259585,-0.0,-0.2151544461136378,-0.37075298911365834,0.0,1.0
2019-04-04,-0.0,-0.467176545570427,-0.0,-0.2137173872818109,-0.3750693887621045,0.0,1.0
2019-04-05,-0.0,-0.4622639566730504,-0.0,-0.22135046642367334,-0.3756512427668294,0.0,1.0
2019-04-08,-0.0,-0.46444765045342123,-0.0,-0.22077493816982688,-0.3757831821929101,0.0,1.0
2019-04-09,-0.0,-0.45768873283073425,-0.0,-0.23856242899927707,-0.36922441392130534,0.0,1.0
2019-04-10,-0.0,-0.4525918127206292,-0.0,-0.24107677380731196,-0.370698375343201,0.0,1.0
2019-04-11,-0.0,-0.4507263447192776,-0.0,-0.2533837538486971,-0.362304465521873,0.0,1.0
2019-04-12,-0.0,-0.4491927825261159,-0.0,-0.2540567323176019,-0.3612453032742888,0.0,1.0
2019-04-15,-0.0,-0.4504398463635237,-0.0,-0.25050592656837234,-0.36406062858794863,0.0,1.0
2019-04-16,-0.0,-0.4452112647040646,-0.0,-0.24776992645392554,-0.36713293916482975,0.0,1.0
2019-04-17,-0.0,-0.4416181870693568,-0.0,-0.24543054008334367,-0.3759128605025374,0.0,1.0
2019-04-18,-0.0,-0.4369947203431777,-0.0,-0.24744266622669528,-0.37792855964362315,0.0,1.0
2019-04-22,-0.0,-0.44186142795040056,-0.0,-0.24961185749477302,-0.3786407766990291,0.0,1.0
2019-04-23,-0.0,-0.4414670007662201,-0.0,-0.2469920685870488,-0.38240593095736086,0.0,1.0
2019-04-24,-0.0,-0.43368812648548105,-0.0,-0.24960214942647516,-0.38346595019117496,0.0,1.0
2019-04-25,-0.0,-0.45160886962320773,-0.0,-0.26362954318106036,-0.3687895965321774,0.0,1.0
2019-04-26,-0.0,-0.44378302734089436,-0.0,-0.28694362637592163,-0.3579798232971991,0.0,1.0
2019-04-29,-0.0,-0.43605996788923873,-0.0,-0.28351300068808777,-0.36556225108947227,0.0,1.0
2019-04-30,-0.0,-0.4299546079207096,-0.0,-0.2794527964019489,-0.37279806771332197,0.0,1.0
2019-05-01,-0.0,-0.4300790456128642,-0.0,-0.2912590985880243,-0.3642980791290383,0.0,1.0
2019-05-02,-0.0,-0.43132022764702205,-0.0,-0.2829744209802164,-0.37036419354166233,0.0,1.0
2019-05-03,-0.0,-0.42775059852191116,-0.0,-0.2846674299989591,-0.3693973144582075,0.0,1.0
2019-05-06,-0.0,-0.42410278763725434,-0.0,-0.28725325362724957,-0.3643024679826473,0.0,1.0
2019-05-07,-0.0,-0.4245551379747099,-0.0,-0.2856252984780216,-0.3661884097091007,0.0,1.0
2019-05-08,-0.0,-0.41533010070869075,-0.0,-0.2866053296862696,-0.3702598532885739,0.0,1.0
2019-05-09,-0.0,-0.41416668389604483,-0.0,-0.2809353484814026,-0.37240267124278953,0.0,1.0
2019-05-10,-0.0,-0.41630830301025473,-0.0,-0.28245947734039034,-0.3687148527952365,0.0,1.0
2019-05-13,-0.0,-0.416280800396891,-0.0,-0.2796427980816934,-0.37119646105506865,0.0,1.0
2019-05-14,-0.0,-0.4088214855087275,-0.0,-0.2771532518497323,-0.35794873891182605,0.0,1.0
2019-05-15,-0.0,-0.4073023388709743,-0.0,-0.2791950691864974,-0.35440222049879583,0.0,1.0
2019-05-16,-0.0,-0.40770675157155684,-0.0,-0.2787370397583476,-0.35455955588211285,0.0,1.0
2019-05-17,-0.0,-0.40711268898818637,-0.0,-0.2706943339250373,-0.3625716675848279,0.0,1.0
2019-05-20,-0.0,-0.40221048553192357,-0.0,-0.2728848467546239,-0.3640979628458981,0.0,1.0
2019-05-21,-0.0,-0.40426008968609867,-0.0,-0.26944557684468,-0.3646147574398696,0.0,1.0
2019-05-22,-0.0,-0.3997964790882263,-0.0,-0.2742851327973949,-0.36114785794240356,0.0,1.0
2019-05-23,-0.0,-0.40450831334607096,-0.0,-0.2756819382901744,-0.35241269970324,0.0,1.0
2019-05-24,-0.0,-0.4033164870405326,-0.0,-0.2746351661288031,-0.35172217824595586,0.0,1.0
2019-05-28,-0.0,-0.4098237491877843,-0.0,-0.27276234567901236,-0.34795321637426907,0.0,1.0
2019-05-29,-0.0,-0.4146183306652617,-0.0,-0.2725080548744655,-0.33925712780400824,0.0,1.0
2019-05-30,-0.0,-0.413681571925285,-0.0,-0.2687393870785154,-0.339087895204981,0.0,1.0
2019-05-31,-0.0,-0.41672564045534505,-0.0,-0.2651798532058151,-0.3400529753118871,0.0,1.0
2019-06-03,-0.0,-0.42469691791149805,-0.0,-0.2671746516817789,-0.31860310822493415,0.0,1.0
2019-06-04,-0.0,-0.41359141341051614,-0.0,-0.25667309856890175,-0.3396848367904808,0.0,1.0
2019-06-05,-0.0,-0.4099144890270885,-0.0,-0.2694093962407064,-0.31391895393569735,0.0,1.0
2019-06-06,-0.0,-0.4124422126574207,-0.0,-0.25530049418141243,-0.32490435198469636,0.0,1.0
2019-06-07,-0.0,-0.4228959853287087,-0.0,-0.24877407008731012,-0.32171191643742775,0.0,1.0
2019-06-10,-0.0,-0.4209687063982459,-0.0,-0.250787323101455,-0.3214670121586605,0.0,1.0
2019-06-11,-0.0,-0.4222762801084703,-0.0,-0.25350933163183925,-0.31813287605678736,0.0,1.0
2019-06-12,-0.0,-0.4205055563314248,-0.0,-0.2533367914929274,-0.3212497256748399,0.0,1.0
2019-06-13,-0.0,-0.40328056531522644,-0.0,-0.24456199913149895,-0.3260234495282461,0.0,1.0
2019-06-14,-0.0,-0.39978320851399296,-0.0,-0.245821836815136,-0.32522664564446196,0.0,1.0
2019-06-17,-0.0,-0.39665999450527883,-0.0,-0.25403273283880845,-0.31172730483927935,0.0,1.0
2019-06-18,-0.0,-0.3825703061184799,-0.0,-0.2500291726632697,-0.3122447391963904,0.0,1.0
2019-06-19,-0.0,-0.3969315195547998,-0.0,-0.24099551708146547,-0.29436543515226465,0.0,1.0
2019-06-20,-0.0,-0.3935815691637933,-0.0,-0.23986284745632117,-0.29283609115250514,0.0,1.0
2019-06-21,-0.0,-0.3968330411666121,-0.0,-0.23511394502128646,-0.2944462637976537,0.0,1.0
2019-06-24,-0.0,-0.39270849391089874,-0.0,-0.23716664097425622,-0.2970556497610606,0.0,1.0
2019-06-25,-0.0,-0.37557372623134183,-0.0,-0.2508967485632738,-0.30202105912755045,0.0,1.0
2019-06-26,-0.0,-0.375091645765001,-0.0,-0.250665637661586,-0.3036465367547752,0.0,1.0
2019-06-27,-0.0,-0.36950265572187346,-0.0,-0.25404152583293094,-0.3078899082568807,0.0,1.0
2019-06-28,-0.0,-0.36298884299115936,-0.0,-0.2591591707524225,-0.3081303323939312,0.0,1.0
2019-07-01,-0.0,-0.3693118862950368,-0.0,-0.24876781415963015,-0.2923050471860314,0.0,1.0
2019-07-02,-0.0,-0.3772862531036182,-0.0,-0.2352874282140217,-0.2827656791948598,0.0,1.0
2019-07-03,-0.0,-0.3751872144387358,-0.0,-0.238667601948926,-0.2819876011905891,0.0,1.0
2019-07-05,-0.0,-0.3832362508510477,-0.0,-0.22861033361071184,-0.2793706029200393,0.0,1.0
2019-07-08,-0.0,-0.38401452537211805,-0.0,-0.2271480717946778,-0.2801618973767329,0.0,1.0
2019-07-09,-0.0,-0.3870729350235916,-0.0,-0.22890493244651622,-0.27894946279347393,0.0,1.0
2019-07-10,-0.0,-0.38767071320182095,-0.0,-0.23205614567526556,-0.2770864946889226,0.0,1.0
2019-07-11,-0.0,-0.3867783030510148,-0.0,-0.2371323878415067,-0.27466727421161546,0.0,1.0
2019-07-12,-0.0,-0.37699552849395873,-0.0,-0.24553325088003045,-0.28023974883455427,0.0,1.0
2019-07-15,-0.0,-0.37824622819200543,-0.0,-0.24961473335743234,-0.2746903597724549,0.0,1.0
2019-07-16,-0.0,-0.3832613370378123,-0.0,-0.25378218424708365,-0.2659232335534454,0.0,1.0
2019-07-17,-0.0,-0.3879881251427267,-0.0,-0.2519791428788917,-0.2630737611326787,0.0,1.0
2019-07-18,-0.0,-0.38865965659523494,-0.0,-0.2515829704702326,-0.26122340324390103,0.0,1.0
2019-07-19,-0.0,-0.38839421613394215,-0.0,-0.2513508371385084,-0.2628234398782344,0.0,1.0
2019-07-22,-0.0,-0.3768237241064465,-0.0,-0.25015693062715183,-0.27520876528884747,0.0,1.0
2019-07-23,-0.0,-0.3767456904752844,-0.0,-0.25109402945317555,-0.2748201986376955,0.0,1.0
2019-07-24,-0.0,-0.3784174303205445,-0.0,-0.25316551960150574,-0.26963002395528346,0.0,1.0
2019-07-25,-0.0,-0.3769145984569191,-0.0,-0.2544373075899814,-0.2689939569001558,0.0,1.0
2019-07-26,-0.0,-0.3691073600973236,-0.0,-0.2611199817518248,-0.2706242396593674,0.0,1.0
2019-07-29,-0.0,-0.3571822836369173,-0.0,-0.2627571898970289,-0.28342754905879436,0.0,1.0
2019-07-30,-0.0,-0.3567510950295182,-0.0,-0.26301656827270997,-0.28465054275376117,0.0,1.0
2019-07-31,-0.0,-0.3543024896107362,-0.0,-0.26461168935148116,-0.2873727553471348,0.0,1.0
2019-08-01,-0.0,-0.3526157706638279,-0.0,-0.2625845943274276,-0.2857957569766558,0.0,1.0
2019-08-02,-0.0,-0.3510648367250355,-0.0,-0.26737340274491245,-0.27462375769048747,0.0,1.0
2019-08-05,-0.0,-0.3519151197661618,-0.0,-0.2665034354477471,-0.27961887408419694,0.0,1.0
2019-08-06,-0.0,-0.3511696894596523,-0.0,-0.2454470354098607,-0.28091322143366754,0.0,1.0
2019-08-07,-0.0,-0.35584420452841503,-0.0,-0.2371045134203029,-0.2813952616584196,0.0,1.0
2019-08-08,-0.0,-0.3556751284262627,-0.0,-0.23673553564063146,-0.28244403614683716,0.0,1.0
2019-08-09,-0.0,-0.35246744025263,-0.0,-0.23058093689855558,-0.28551675168638,0.0,1.0
2019-08-12,-0.0,-0.35215500345323203,-0.0,-0.23709704515334215,-0.2773598641106527,0.0,1.0
2019-08-13,-0.0,-0.34648517620734665,-0.0,-0.23718068245385046,-0.28096214805146374,0.0,1.0
2019-08-14,-0.0,-0.35070270672218923,-0.0,-0.23051754907792982,-0.2777922367638311,0.0,1.0
2019-08-15,-0.0,-0.3587939513381099,-0.0,-0.22665905365332548,-0.25640506142596653,0.0,1.0
2019-08-16,-0.0,-0.3614320196045916,-0.0,-0.22174930444235622,-0.25935548062572544,0.0,1.0
2019-08-19,-0.0,-0.3616605526572898,-0.0,-0.22150533670064704,-0.2602540232639593,0.0,1.0
2019-08-20,-0.0,-0.3636731614873691,-0.0,-0.2198671597578701,-0.25633383010432187,0.0,1.0
2019-08-21,-0.0,-0.3657420173164948,-0.0,-0.2207944998988952,-0.25173256861339366,0.0,1.0
2019-08-22,-0.0,-0.3666642172171804,-0.0,-0.21925634713598116,-0.25116655031781604,0.0,1.0
2019-08-23,-0.0,-0.3652423012652184,-0.0,-0.21927392254439282,-0.2517949942156196,0.0,1.0
2019-08-26,-0.0,-0.36606009310198895,-0.0,-0.22086882923328854,-0.2530313345231743,0.0,1.0
2019-08-27,-0.0,-0.3679411383138425,-0.0,-0.2344644809755917,-0.25092203050577316,0.0,1.0
2019-08-28,-0.0,-0.37365940549968457,-0.0,-0.22839277099491598,-0.25344194158904515,0.0,1.0
2019-08-29,-0.0,-0.367125473028122,-0.0,-0.23575350597313943,-0.25215181420197375,0.0,1.0
2019-08-30,-0.0,-0.36857375170935436,-0.0,-0.23117862290719593,-0.24817976863658206,0.0,1.0
2019-09-03,-0.0,-0.3725461200044364,-0.0,-0.2293984990202965,-0.24653406780287623,0.0,1.0
2019-09-04,-0.0,-0.3628078089181395,-0.0,-0.23232640686238262,-0.2535679952673224,0.0,1.0
2019-09-05,-0.0,-0.37227744683990194,-0.0,-0.23309296792873874,-0.23886542611069103,0.0,1.0
2019-09-06,-0.0,-0.37047189770950234,-0.0,-0.238947658909024,-0.2303375954374023,0.0,1.0
2019-09-09,-0.0,-0.36673346693386777,-0.0,-0.2387159640381681,-0.2330900332775643,0.0,1.0
2019-09-10,-0.0,-0.36684932514434926,-0.0,-0.23744989150821963,-0.2345261299694752,0.0,1.0
2019-09-11,-0.0,-0.3658698050753954,-0.0,-0.23994115483633693,-0.2331004045605002,0.0,1.0
2019-09-12,-0.0,-0.3644002353460322,-0.0,-0.24095388688681327,-0.23330514083989115,0.0,1.0
2019-09-13,-0.0,-0.36478958689537255,-0.0,-0.2410052764142445,-0.23267699887853216,0.0,1.0
2019-09-16,-0.0,-0.36253398985816127,-0.0,-0.24222826486367313,-0.23252737561549205,0.0,1.0
2019-09-17,-0.0,-0.3400794818957904,-0.0,-0.25241021489549603,-0.24736900206064172,0.0,1.0
2019-09-18,-0.0,-0.3367198571770379,-0.0,-0.24905674267940295,-0.2547254891134301,0.0,1.0
2019-09-19,-0.0,-0.33015295242297227,-0.0,-0.25913670122803145,-0.2490808147657916,0.0,1.0
2019-09-20,-0.0,-0.33510628508327966,-0.0,-0.2591147510812552,-0.24621330634029634,0.0,1.0
