Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WK
2018-11-08,-0.7392886014551334,-1.6829310543942717,-0.0,-1.3525811294606769,-0.9995380528929437,0.0,1.0
2018-11-09,-0.747973778307509,-1.7417163289630513,-0.0,-1.4178784266984505,-1.051907032181168,0.0,1.0
2018-11-12,-0.7445915592859677,-1.714091500177326,-0.0,-1.4132876226504316,-1.0388934862276864,0.0,1.0
2018-11-13,-0.732522617788744,-1.70749618141229,-0.0,-1.4070027023851486,-1.0277288215250853,0.0,1.0
2018-11-14,-0.732149179747433,-1.7175144576891301,-0.0,-1.4149651835241355,-1.036468783193674,0.0,1.0
2018-11-15,-0.7378547953391097,-1.7503435912757694,-0.0,-1.454855094114132,-1.0324469674335226,0.0,1.0
2018-11-16,-0.732778603268945,-1.7330163447251115,-0.0,-1.446002971768202,-1.031738484398217,0.0,1.0
2018-11-19,-0.7419970193740685,-1.736214605067064,-0.0,-1.4476304023845006,-1.0354098360655737,0.0,1.0
2018-11-20,-0.6909123034336533,-1.7144708168914544,-0.0,-1.4397196536898522,-1.044584486718888,0.0,1.0
2018-11-21,-0.6998200081286652,-1.6955234279742206,-0.0,-1.426058178017767,-0.9848458456714858,0.0,1.0
2018-11-23,-0.7003308375413547,-1.693539961692495,-0.0,-1.4256195948691162,-0.9847350397585467,0.0,1.0
2018-11-26,-0.6996113914506119,-1.694971289368366,-0.0,-1.4231773099008178,-0.9823676120874658,0.0,1.0
2018-11-27,-0.6851330383311305,-1.6898454111832653,-0.0,-1.4067582322855008,-0.9650594793402678,0.0,1.0
2018-11-28,-0.6827200369131388,-1.7127696389433613,-0.0,-1.4054100819010267,-0.9668358518860306,0.0,1.0
2018-11-29,-0.6260337600543786,-1.6804123711340204,-0.0,-1.3900532457233488,-0.9679959216041689,0.0,1.0
2018-11-30,-0.6261184732132745,-1.6809944501076,-0.0,-1.391380677313399,-0.964661909616038,0.0,1.0
2018-12-03,-0.6255519076191554,-1.6804596399864147,-0.0,-1.3906373825427374,-0.9638854296388542,0.0,1.0
2018-12-04,-0.6043705895743229,-1.7109606191668563,-0.0,-1.399726838151605,-0.9757568859549284,0.0,1.0
2018-12-06,-0.588561789193013,-1.5849159275180935,-0.0,-1.3718778908418132,-0.8962833977254177,0.0,1.0
2018-12-07,-0.5971450365043042,-1.5861937452326467,-0.0,-1.3740329083578513,-0.8910319276451999,0.0,1.0
2018-12-10,-0.5618909947531856,-1.579398222507763,-0.0,-1.35924617196702,-0.8534104293821607,0.0,1.0
2018-12-11,-0.5694243641231593,-1.576760374832664,-0.0,-1.361285140562249,-0.8472824631860777,0.0,1.0
2018-12-12,-0.5721558330207385,-1.5771394887733778,-0.0,-1.3633781683725417,-0.8460961363270993,0.0,1.0
2018-12-13,-0.5735838926174497,-1.581261744966443,-0.0,-1.3640805369127518,-0.850255033557047,0.0,1.0
2018-12-14,-0.5722431414739106,-1.5911780527165142,-0.0,-1.3622377622377624,-0.8536309844002151,0.0,1.0
2018-12-17,-0.5460378569136991,-1.5888675008020534,-0.0,-1.340337931772003,-0.8717784194203828,0.0,1.0
2018-12-18,-0.523804480220304,-1.5677593602711435,-0.0,-1.3324683577821321,-0.8717894402372504,0.0,1.0
2018-12-19,-0.5301536830948596,-1.5669316375198727,-0.0,-1.330736618971913,-0.8716481187069421,0.0,1.0
2018-12-20,-0.5242836714157089,-1.545468989989937,-0.0,-1.3558603887505958,-0.8707165934007732,0.0,1.0
2018-12-21,-0.5219602649006623,-1.5476026490066224,-0.0,-1.3580397350993378,-0.8703576158940398,0.0,1.0
2018-12-24,-0.49316073581049213,-1.5127613856716104,-0.0,-1.345789004769142,-0.8891567527907343,0.0,1.0
2018-12-26,-0.4938233156856639,-1.5340496210941554,-0.0,-1.3019827675698121,-0.8606353161009033,0.0,1.0
2018-12-27,-0.4182487122884474,-1.4556781947510424,-0.0,-1.1783664459161147,-0.8532254108413049,0.0,1.0
2018-12-28,-0.4120992254142563,-1.462496323168938,-0.0,-1.1780076478086088,-0.8498382194332779,0.0,1.0
2018-12-31,-0.412070402510173,-1.4629112124332009,-0.0,-1.1778202676864244,-0.849830857479041,0.0,1.0
2019-01-02,-0.4119580145183441,-1.4638512850696488,-0.0,-1.1789287816362566,-0.8501079066117324,0.0,1.0
2019-01-03,-0.42664376840039253,-1.4600098135426887,-0.0,-1.1913640824337586,-0.8288027477919528,0.0,1.0
2019-01-04,-0.37318381277425644,-1.480643588493418,-0.0,-1.1768893222818138,-0.8449536811311555,0.0,1.0
2019-01-07,-0.34625421075105567,-1.4313706884281443,-0.0,-1.161170944631589,-0.805712387910993,0.0,1.0
2019-01-08,-0.3499621713637224,-1.413088708152071,-0.0,-1.166067713258937,-0.7994609419330433,0.0,1.0
2019-01-09,-0.3471553920181149,-1.4000377394093781,-0.0,-1.1649212189829228,-0.8053118218699877,0.0,1.0
2019-01-10,-0.34882405618136403,-1.395154828675119,-0.0,-1.166753075364095,-0.8024697176792195,0.0,1.0
2019-01-11,-0.3497567197316831,-1.3823043129103878,-0.0,-1.173980821011857,-0.817846851528178,0.0,1.0
2019-01-14,-0.36514620989874136,-1.383126715245576,-0.0,-1.178527491246333,-0.8049115169868459,0.0,1.0
2019-01-15,-0.36095965103598693,-1.3791664691100471,-0.0,-1.1789862974728558,-0.822246455834242,0.0,1.0
2019-01-16,-0.3393669446550417,-1.3863722517058377,-0.0,-1.168546247156937,-0.8441527672479151,0.0,1.0
2019-01-17,-0.3425403894442602,-1.3813900601696119,-0.0,-1.1695172217747667,-0.8443170512152367,0.0,1.0
2019-01-18,-0.3431540808543097,-1.3628432494279177,-0.0,-1.1715293668954996,-0.8897787948131197,0.0,1.0
2019-01-22,-0.0,-1.587102840740374,-0.0,-1.523656339701079,-0.8382658616252598,0.0,1.0
2019-01-23,-0.0,-1.5469363414997765,-0.0,-1.5494707548576259,-0.8730308602097103,0.0,1.0
2019-01-24,-0.0,-1.5270652443562391,-0.0,-1.5726122550235675,-0.8619201190771522,0.0,1.0
2019-01-25,-0.0,-1.4891149542217703,-0.0,-1.7528992878942014,-0.8444557477110886,0.0,1.0
2019-01-28,-0.0,-1.4645431770540414,-0.0,-1.7945191471956643,-0.8536735006902193,0.0,1.0
2019-01-29,-0.0,-1.461164053694026,-0.0,-1.8000307408545957,-0.8622809714110052,0.0,1.0
2019-01-30,-0.0,-1.459595183192416,-0.0,-1.7985652062516015,-0.8660517550602101,0.0,1.0
2019-01-31,-0.0,-1.4838230777106582,-0.0,-1.7453158595269784,-0.8900890754581754,0.0,1.0
2019-02-01,-0.0,-1.4930820856995355,-0.0,-1.771295818275684,-0.8982447083118223,0.0,1.0
2019-02-04,-0.0,-1.4926182118521578,-0.0,-1.7736939913276895,-0.8958290315919885,0.0,1.0
2019-02-05,-0.0,-1.4777096325310517,-0.0,-1.755192496005772,-0.9209400608153377,0.0,1.0
2019-02-06,-0.0,-1.4721076510620748,-0.0,-1.7558259434935037,-0.927768612084966,0.0,1.0
2019-02-07,-0.0,-1.4705397185421931,-0.0,-1.7584927058095778,-0.9259240167018918,0.0,1.0
2019-02-08,-0.0,-1.3276257803892766,-0.0,-1.5911219243481454,-0.6717774513404333,0.0,1.0
2019-02-11,-0.0,-1.2880611357708325,-0.0,-1.5895300416418798,-0.6983938132064248,0.0,1.0
2019-02-12,-0.0,-1.2966071268288306,-0.0,-1.5584776950004489,-0.6327977739879723,0.0,1.0
2019-02-13,-0.0,-1.315772955523673,-0.0,-1.546000717360115,-0.6217270444763271,0.0,1.0
2019-02-14,-0.0,-1.2851159648727764,-0.0,-1.5823463183967574,-0.6360279216392705,0.0,1.0
2019-02-15,-0.0,-1.3080910525129592,-0.0,-1.5719179625873339,-0.6275411313950868,0.0,1.0
2019-02-19,-0.0,-1.276224881463084,-0.0,-1.6089862271393092,-0.630480921201174,0.0,1.0
2019-02-20,-0.0,-1.2933688439489008,-0.0,-1.5959463729517445,-0.6247460840518214,0.0,1.0
2019-02-21,-0.0,-1.2743091556597395,-0.0,-1.598476310688365,-0.6351710769508182,0.0,1.0
2019-02-22,-0.0,-1.2913017285323694,-0.0,-1.6860836924787987,-0.6567496176838593,0.0,1.0
2019-02-25,-0.0,-1.288712078913084,-0.0,-1.7025870091196726,-0.6615484831565234,0.0,1.0
2019-02-26,-0.0,-1.2951737001632082,-0.0,-1.70916297505246,-0.6588015854511541,0.0,1.0
2019-02-27,-0.0,-1.2865276027812775,-0.0,-1.724205515889682,-0.6558402165290027,0.0,1.0
2019-02-28,-0.0,-1.291067090263502,-0.0,-1.7274341244627172,-0.653522706036255,0.0,1.0
2019-03-01,-0.0,-1.2953951055482906,-0.0,-1.724827199701102,-0.6500560433401831,0.0,1.0
2019-03-04,-0.0,-1.2831908033085657,-0.0,-1.7226038599934574,-0.6673676340015888,0.0,1.0
2019-03-05,-0.0,-1.2697445512069367,-0.0,-1.7394891024138739,-0.6778532927115068,0.0,1.0
2019-03-06,-0.0,-1.2703019504876218,-0.0,-1.7389347336834209,-0.6794354838709677,0.0,1.0
2019-03-07,-0.0,-1.2378636236086429,-0.0,-1.7697596108876625,-0.6691609765223085,0.0,1.0
2019-03-08,-0.0,-1.2279655400927765,-0.0,-1.8358420903152515,-0.6696961090599262,0.0,1.0
2019-03-11,-0.0,-1.2281332374790317,-0.0,-1.8377665947759405,-0.7268631679846632,0.0,1.0
2019-03-12,-0.0,-1.156180535420895,-0.021262201604329758,-1.8522760220353724,-0.8025997873779839,0.0,1.0
2019-03-13,-0.0,-1.1593810444874275,-0.09018375241779497,-1.8008704061895549,-0.7852030947775628,0.0,1.0
2019-03-14,-0.0,-1.16675522921598,-0.08854644703154436,-1.7912661224095454,-0.7840684024926332,0.0,1.0
2019-03-15,-0.0,-1.1628572815062843,-0.09176493424564468,-1.7939535109428835,-0.8041442228369,0.0,1.0
2019-03-18,-0.0,-1.180722891566265,-0.15980997159369184,-1.7526692134391224,-0.8043882848467039,0.0,1.0
2019-03-19,-0.0,-1.1807329534289646,-0.1579878168598939,-1.749557869915504,-0.8242778541953233,0.0,1.0
2019-03-20,-0.0,-1.1753762644954355,-0.15953614606464347,-1.7565753762644956,-0.843079200592154,0.0,1.0
2019-03-21,-0.0,-1.1753685352265444,-0.16713503919538528,-1.7727160676428535,-0.8150175023418627,0.0,1.0
2019-03-22,-0.0,-1.1540023776500892,-0.20977808599167821,-1.7898256389934613,-0.7998315831186844,0.0,1.0
2019-03-25,-0.0,-1.0557883453517831,-0.2814753459364646,-1.762132137984798,-0.7729487429351004,0.0,1.0
2019-03-26,-0.0,-1.0730273791448304,-0.30939903021991483,-1.7364940980555421,-0.7789587108781897,0.0,1.0
2019-03-27,-0.0,-1.0673600549477504,-0.3083451896188,-1.746651621449247,-0.7837413530883579,0.0,1.0
2019-03-28,-0.0,-1.0573774521854566,-0.3254338954717538,-1.7367618860317617,-0.7970893357588869,0.0,1.0
2019-03-29,-0.0,-1.0453383162863885,-0.3308910306845004,-1.7372147915027536,-0.8038945712037764,0.0,1.0
2019-04-01,-0.0,-1.0458493732109366,-0.32173526798933966,-1.7428684236501828,-0.8248938900404699,0.0,1.0
2019-04-02,-0.0,-1.0500711796180844,-0.39786952039664225,-1.7116489126699719,-0.7493495655588828,0.0,1.0
2019-04-03,-0.0,-1.049005646943285,-0.39523692609869876,-1.7253130370734102,-0.7408789589982813,0.0,1.0
2019-04-04,-0.0,-1.0462453312364852,-0.39699233339885986,-1.7325044230391193,-0.7387458226852762,0.0,1.0
2019-04-05,-0.0,-1.0402714264640802,-0.4168756453754241,-1.7311304518857256,-0.728917736145941,0.0,1.0
2019-04-08,-0.0,-1.0301423662248406,-0.41698576337751597,-1.7313696612665685,-0.7306823760432009,0.0,1.0
2019-04-09,-0.0,-1.0232535225145334,-0.4276776037047985,-1.75032022859395,-0.7252931323283082,0.0,1.0
2019-04-10,-0.0,-0.9839622177399517,-0.4554533379249274,-1.7565307226841145,-0.7236680277463472,0.0,1.0
2019-04-11,-0.0,-0.9531933723388564,-0.4870445941295049,-1.7711293573922022,-0.7052952455872954,0.0,1.0
2019-04-12,-0.0,-0.9471411042944786,-0.48476073619631904,-1.7717791411042945,-0.7042453987730062,0.0,1.0
2019-04-15,-0.0,-0.9540597764537889,-0.48820719877886654,-1.7599093997734996,-0.7216504997784233,0.0,1.0
2019-04-16,-0.0,-0.9570944119526219,-0.5016464343637882,-1.7453678674988942,-0.7105715830343539,0.0,1.0
2019-04-17,-0.0,-0.9050066069593304,-0.5423579503743944,-1.751284686536485,-0.6954436450839329,0.0,1.0
2019-04-18,-0.0,-0.9129087461264511,-0.49253041024929467,-1.6095462744553903,-0.6101475417418251,0.0,1.0
2019-04-22,-0.0,-0.9286379294292896,-0.4803090959873382,-1.6242901033423331,-0.6218694721161903,0.0,1.0
2019-04-23,-0.0,-0.9237465667333923,-0.4789348726781807,-1.63130208090871,-0.6212932358828732,0.0,1.0
2019-04-24,-0.0,-0.9165775898127062,-0.4841753032485941,-1.623181670307199,-0.6235534693498165,0.0,1.0
2019-04-25,-0.0,-0.9075798491479653,-0.49115373870937706,-1.6300866002421082,-0.6271533662352173,0.0,1.0
2019-04-26,-0.0,-0.8921664569644439,-0.4917284123211706,-1.6429936157323266,-0.6332075119996272,0.0,1.0
2019-04-29,-0.0,-0.8930732706451913,-0.4869192812587282,-1.6456102783725908,-0.629457219998138,0.0,1.0
2019-04-30,-0.0,-0.8780442461424057,-0.49284253578732107,-1.641847927124001,-0.6349693251533742,0.0,1.0
2019-05-01,-0.0,-0.8684430803571428,-0.5059058779761905,-1.6295572916666667,-0.6463913690476191,0.0,1.0
2019-05-02,-0.0,-0.8797289142644942,-0.49821287657243646,-1.6053474446455924,-0.6585897971498863,0.0,1.0
2019-05-03,-0.0,-0.8895640074211502,-0.49485157699443405,-1.599025974025974,-0.6547773654916511,0.0,1.0
2019-05-06,-0.0,-0.8731696014828545,-0.4957831325301205,-1.5994439295644116,-0.6655699721964783,0.0,1.0
2019-05-07,-0.0,-0.8534386617100371,-0.4967936802973978,-1.6149628252788104,-0.6816449814126393,0.0,1.0
2019-05-08,-0.0,-0.8346932190107408,-0.5288341861429954,-1.5528972479601715,-0.6933112063799383,0.0,1.0
2019-05-09,-0.0,-0.8329800958348691,-0.5328510873571691,-1.5555197198673056,-0.6860947290821967,0.0,1.0
2019-05-10,-0.0,-0.8315136935603258,-0.5382586972612879,-1.5775351591413769,-0.6788952627683198,0.0,1.0
2019-05-13,-0.0,-0.8301939186374786,-0.5374647105104827,-1.5816170685426019,-0.6788540750682649,0.0,1.0
2019-05-14,-0.0,-0.7794643676052463,-0.5895625057323672,-1.5372833165183895,-0.6795836008438044,0.0,1.0
2019-05-15,-0.0,-0.7947774917248989,-0.5884976094152262,-1.5475358587716073,-0.6665134240529607,0.0,1.0
2019-05-16,-0.0,-0.7980689655172415,-0.5975632183908046,-1.5365057471264367,-0.6655632183908046,0.0,1.0
2019-05-17,-0.0,-0.7825686806865767,-0.6126271225438313,-1.5153467396806404,-0.6911324835488473,0.0,1.0
2019-05-20,-0.0,-0.7702882891167411,-0.6233849832176193,-1.5128511655708308,-0.6914340889236288,0.0,1.0
2019-05-21,-0.0,-0.771407536925413,-0.6217733400819031,-1.5160355220172088,-0.6920811668890626,0.0,1.0
2019-05-22,-0.0,-0.7668646682322604,-0.626145416033522,-1.5173826955841045,-0.6942947920983561,0.0,1.0
2019-05-23,-0.0,-0.7557241379310344,-0.6343448275862069,-1.5260689655172412,-0.6815632183908047,0.0,1.0
2019-05-24,-0.0,-0.7464491890405938,-0.6402913955832493,-1.5248785851736462,-0.6700723907266563,0.0,1.0
2019-05-28,-0.0,-0.7403674348284235,-0.6411783570806798,-1.5270536491501352,-0.6728822101067485,0.0,1.0
2019-05-29,-0.0,-0.7690069284064666,-0.6493302540415705,-1.5623556581986142,-0.6382448036951501,0.0,1.0
2019-05-30,-0.0,-0.7702871410736579,-0.6498358533314839,-1.5673926110879919,-0.6362879733666251,0.0,1.0
2019-05-31,-0.0,-0.768247499073731,-0.6660337161911819,-1.576417191552427,-0.6206928492034086,0.0,1.0
2019-06-03,-0.0,-0.7759992640632906,-0.6851570764914218,-1.5642334759210708,-0.5742606135872316,0.0,1.0
2019-06-04,-0.0,-0.7513840912317229,-0.7395542516443478,-1.7308474897080397,-0.5101973217243174,0.0,1.0
2019-06-05,-0.0,-0.7415153354185146,-0.7644367676579058,-1.724055833061015,-0.4383082022314551,0.0,1.0
2019-06-06,-0.0,-0.7612629418897491,-0.7490905699095234,-1.7042253521126762,-0.449165189814383,0.0,1.0
2019-06-07,-0.0,-0.7696073859927259,-0.7508160029842395,-1.6902918959246478,-0.45215891075258785,0.0,1.0
2019-06-10,-0.0,-0.7687441860465117,-0.7231627906976744,-1.6991627906976743,-0.4600930232558139,0.0,1.0
2019-06-11,-0.0,-0.7705101850121473,-0.7549523453560083,-1.6862268734815922,-0.46028779667351893,0.0,1.0
2019-06-12,-0.0,-0.7713951857910727,-0.7595232530965179,-1.6864220612292593,-0.45664874970787567,0.0,1.0
2019-06-13,-0.0,-0.7864863600205887,-0.774226755884142,-1.6735295493893594,-0.44499555472369096,0.0,1.0
2019-06-14,-0.0,-0.7677885066091684,-0.7918815037030094,-1.6948064122996156,-0.4328770975907003,0.0,1.0
2019-06-17,-0.0,-0.7649204864359214,-0.794200187090739,-1.6993451824134704,-0.418755846585594,0.0,1.0
2019-06-18,-0.0,-0.7923730803550463,-0.7872540271450711,-1.7080730756586673,-0.4086789085614991,0.0,1.0
2019-06-19,-0.0,-0.7775268210050819,-0.8182759269715791,-1.7220026350461135,-0.38763410502540935,0.0,1.0
2019-06-20,-0.0,-0.7861418807447561,-0.8157435776573179,-1.7217063398538768,-0.3900542069290596,0.0,1.0
2019-06-21,-0.0,-0.7942367454562576,-0.8148601563235709,-1.710142197947076,-0.38925510876730385,0.0,1.0
2019-06-24,-0.0,-0.7761397889977392,-0.8293142426525998,-1.683826299924642,-0.4205915599095705,0.0,1.0
2019-06-25,-0.0,-0.7566677642410273,-0.8309421891904605,-1.6913777694153065,-0.4249023942800696,0.0,1.0
2019-06-26,-0.0,-0.7528597655698347,-0.8160335169232218,-1.670667984747917,-0.46791884385444615,0.0,1.0
2019-06-27,-0.0,-0.7469709113195984,-0.8265522606194899,-1.6713026259959454,-0.46970911319598324,0.0,1.0
2019-06-28,-0.0,-0.7474785559430671,-0.8233103968328778,-1.6728720897351304,-0.469365632953153,0.0,1.0
2019-07-01,-0.0,-0.743964989882829,-0.8251376405816196,-1.6796856618512068,-0.456919674368265,0.0,1.0
2019-07-02,-0.0,-0.7509047328100766,-0.819570428161865,-1.672933214268929,-0.45650232645579736,0.0,1.0
2019-07-03,-0.0,-0.7582773681491569,-0.8142112431315456,-1.6638801484055792,-0.45996336824308454,0.0,1.0
2019-07-05,-0.0,-0.736197757868568,-0.8196913551292274,-1.6655096392888973,-0.4692527792110325,0.0,1.0
2019-07-08,-0.0,-0.7374296435272045,-0.8187148217636023,-1.6649624765478424,-0.4692776735459662,0.0,1.0
2019-07-09,-0.0,-0.7282359008016502,-0.8207303923866673,-1.66658853312081,-0.47245792508555623,0.0,1.0
2019-07-10,-0.0,-0.714908783942222,-0.8183651456174084,-1.681845894104957,-0.4746048867420157,0.0,1.0
2019-07-11,-0.0,-0.7137159213551688,-0.8228614330627375,-1.6827459997184553,-0.4730890150626437,0.0,1.0
2019-07-12,-0.0,-0.7151972974241074,-0.822737296485713,-1.6818373762492376,-0.472246985407967,0.0,1.0
2019-07-15,-0.0,-0.7418098188303764,-0.8486341875528021,-1.6720642072655592,-0.4310522857411058,0.0,1.0
2019-07-16,-0.0,-0.7458731945226036,-0.8285968861376852,-1.670090039392234,-0.44499155880697805,0.0,1.0
2019-07-17,-0.0,-0.753640890726299,-0.8269284976040591,-1.6762191111528706,-0.44108803908672367,0.0,1.0
2019-07-18,-0.0,-0.7540106951871657,-0.8276573787409701,-1.6778309409888357,-0.4313725490196078,0.0,1.0
2019-07-19,-0.0,-0.7562875375375375,-0.8267173423423424,-1.6819162912912913,-0.42722409909909914,0.0,1.0
2019-07-22,-0.0,-0.7206343266127146,-0.812695888104037,-1.6886373204846332,-0.4559573373251626,0.0,1.0
2019-07-23,-0.0,-0.7273535466966125,-0.8110612015721504,-1.685991016282987,-0.454566722814898,0.0,1.0
2019-07-24,-0.0,-0.7278930641241352,-0.8255281361002057,-1.6786782576182462,-0.4416246027294821,0.0,1.0
2019-07-25,-0.0,-0.7479973297730307,-0.7684412550066756,-1.468541388518024,-0.18724966622162884,0.0,1.0
2019-07-26,-0.0,-0.7278795210879813,-0.7726836594218013,-1.4799132284844188,-0.1912727879521088,0.0,1.0
2019-07-29,-0.0,-0.711321699924856,-0.7731067880103532,-1.4791266594305754,-0.21115471320030058,0.0,1.0
2019-07-30,-0.0,-0.7272879862364148,-0.7725651462380932,-1.4852503042255885,-0.2111115773572238,0.0,1.0
2019-07-31,-0.0,-0.7322372284204346,-0.7723345356933143,-1.4808740877443167,-0.2088331515812432,0.0,1.0
2019-08-01,-0.0,-0.751819018148365,-0.7853976750020908,-1.4538763903989296,-0.19055783223216527,0.0,1.0
2019-08-02,-0.0,-0.7344781482409961,-0.8111473218016212,-1.4421325311272668,-0.1904403777053564,0.0,1.0
2019-08-05,-0.0,-0.7314571607254534,-0.7972065874504898,-1.4443610589952054,-0.19628934750885968,0.0,1.0
2019-08-06,-0.0,-0.7302407612485132,-0.7936918091956852,-1.3797219146056356,-0.19785898855666298,0.0,1.0
2019-08-07,-0.0,-0.761073218834744,-0.7621004190977073,-1.364902621415071,-0.22068370449502833,0.0,1.0
2019-08-08,-0.0,-0.7609209489626193,-0.803422918672853,-1.5026700516501794,-0.31011993346756545,0.0,1.0
2019-08-09,-0.0,-0.7385016286644951,-0.787014115092291,-1.4772204125950053,-0.34036916395222583,0.0,1.0
2019-08-12,-0.0,-0.7330942401590114,-0.7872358812599922,-1.4817439398522232,-0.31888692045110834,0.0,1.0
2019-08-13,-0.0,-0.7149943922008455,-0.7866016737123631,-1.4894745923561383,-0.32266413596756105,0.0,1.0
2019-08-14,-0.0,-0.756491478540198,-0.7931203711965736,-1.527705898099402,-0.3842241456232712,0.0,1.0
2019-08-15,-0.0,-0.7648379711165904,-0.7831983092638254,-1.4672419866150053,-0.3877245508982036,0.0,1.0
2019-08-16,-0.0,-0.7676339384302814,-0.7782341769356477,-1.4602711894350957,-0.4106267391016298,0.0,1.0
2019-08-19,-0.0,-0.7306523366955908,-0.7905563141435052,-1.4830639122582918,-0.40038761397172173,0.0,1.0
2019-08-20,-0.0,-0.750065760631302,-0.7840859272249014,-1.47829899167032,-0.37154756685664186,0.0,1.0
2019-08-21,-0.0,-0.7522983976884685,-0.8036073898958059,-1.4661150512214343,-0.35587952018212066,0.0,1.0
2019-08-22,-0.0,-0.7573188849078039,-0.7908765183955256,-1.4622913571615834,-0.35899676658219,0.0,1.0
2019-08-23,-0.0,-0.7567508520492878,-0.790264790701739,-1.46198549331469,-0.36052608581665646,0.0,1.0
2019-08-26,-0.0,-0.7383613064676188,-0.7943651033352029,-1.4521292660827545,-0.32972343271346594,0.0,1.0
2019-08-27,-0.0,-0.7367810162496775,-0.7856590147020893,-1.44230934571404,-0.3341071275040839,0.0,1.0
2019-08-28,-0.0,-0.7296740994854203,-0.7934391080617496,-1.4457547169811322,-0.3192967409948542,0.0,1.0
2019-08-29,-0.0,-0.6770392749244714,-0.8253344842468711,-1.4940871817004748,-0.3194216659473457,0.0,1.0
