Date,HZO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.8282845969765948,-1.5236094087433607,-0.08381486021128814,-1.2759586762388373,-1.1250218875853615,0.0
2018-11-02,1.0,-0.8298205887476049,-1.5029321256459387,-0.07966091853916275,-1.2760843058700575,-1.1176914590953957,0.0
2018-11-05,1.0,-0.8226983478311635,-1.5485434059197851,-0.07659524782532547,-1.2887500729756554,-1.1014653511588535,0.0
2018-11-06,1.0,-0.8168659165494608,-1.5481129864041259,-0.0802273792780122,-1.2996952648851385,-1.1153891233005158,0.0
2018-11-07,1.0,-0.8129428989751096,-1.5477013177159589,-0.08632503660322108,-1.2959882869692532,-1.1135578330893119,0.0
2018-11-08,1.0,-0.7873357951449846,-1.6576063926387796,-0.004358617349718506,-1.3731460742175676,-1.2312488649433984,0.0
2018-11-09,1.0,-0.787372783228716,-1.6703028825644461,-0.005362910597842647,-1.3894204400024375,-1.2416966298982264,0.0
2018-11-12,1.0,-0.785307309976967,-1.6445023639229,-0.003030670384289005,-1.3940477633652566,-1.2344526609285975,0.0
2018-11-13,1.0,-0.7427438254912565,-1.640346133044889,-0.0,-1.398353464335076,-1.2278108286761613,0.0
2018-11-14,1.0,-0.7424242424242424,-1.6418350168350166,-0.0,-1.3992303992303994,-1.2290163540163541,0.0
2018-11-15,1.0,-0.7430480317804261,-1.6495124593716144,-0.0,-1.4105573612615865,-1.2159022511135187,0.0
2018-11-16,1.0,-0.7355615778380006,-1.6354712436013248,-0.0,-1.4160794941282746,-1.2351701294790727,0.0
2018-11-19,1.0,-0.7499848622464427,-1.641780199818347,-0.0,-1.4207689978807145,-1.2425673630033305,0.0
2018-11-20,1.0,-0.6753207638094091,-1.6306246611649902,-0.0,-1.433046202036022,-1.2847418830190953,0.0
2018-11-21,1.0,-0.6711361187597271,-1.622650544714474,-0.0,-1.4254758769304443,-1.2666107985155035,0.0
2018-11-23,1.0,-0.673204568558273,-1.6027028643186032,-0.0,-1.4344914190037672,-1.2694492614961432,0.0
2018-11-26,1.0,-0.671849769750613,-1.6112672687040248,-0.0,-1.4313737216673643,-1.266012798277615,0.0
2018-11-27,1.0,-0.6537569159378904,-1.6166934380391458,-0.0,-1.4225712415967637,-1.2561722886548874,0.0
2018-11-28,1.0,-0.6544318857822724,-1.615348007138608,-0.0,-1.4227245687091017,-1.25639500297442,0.0
2018-11-29,1.0,-0.5882283207871495,-1.6098630786556813,-0.0,-1.4397486811688698,-1.2894908422737241,0.0
2018-11-30,1.0,-0.5877925925925925,-1.6099555555555554,-0.0,-1.4401185185185186,-1.2879999999999998,0.0
2018-12-03,1.0,-0.5854351687388988,-1.6095322676139727,-0.0,-1.439076376554174,-1.2866785079928953,0.0
2018-12-04,1.0,-0.5789007092198581,-1.6102245862884164,-0.0,-1.43693853427896,-1.2841016548463358,0.0
2018-12-06,1.0,-0.5542733089579525,-1.5099405850091407,-0.0,-1.4201896709323583,-1.2285191956124315,0.0
2018-12-07,1.0,-0.5580757584414101,-1.5096840541621435,-0.0,-1.420327943781066,-1.2252185339656059,0.0
2018-12-10,1.0,-0.5243090806542583,-1.5058093626621545,-0.0,-1.410885504794134,-1.1991539763113366,0.0
2018-12-11,1.0,-0.530629512635379,-1.5036665162454872,-0.0,-1.4125676895306858,-1.1938740974729243,0.0
2018-12-12,1.0,-0.5296540827267084,-1.5045990632582809,-0.0,-1.4126742283166864,-1.1961514587212911,0.0
2018-12-13,1.0,-0.5288282703037818,-1.497886490446937,-0.0,-1.4166150030998141,-1.1926957109846137,0.0
2018-12-14,1.0,-0.5348129788192879,-1.4812415502478593,-0.0,-1.424571879224876,-1.1925416854438935,0.0
2018-12-17,1.0,-0.5093355761143818,-1.4797869358003923,-0.0,-1.4065040650406504,-1.2113260442949256,0.0
2018-12-18,1.0,-0.4928559515205426,-1.4630566520264636,-0.0,-1.3969533552009785,-1.2067048423861677,0.0
2018-12-19,1.0,-0.493078334352588,-1.4630010563184521,-0.0,-1.3968421637849557,-1.2067048423861677,0.0
2018-12-20,1.0,-0.48936640335855935,-1.4405347180025412,-0.0,-1.3982765287521406,-1.1957686571286528,0.0
2018-12-21,1.0,-0.4815917107583774,-1.4492394179894181,-0.0,-1.4115410052910053,-1.1691468253968256,0.0
2018-12-24,1.0,-0.4701783264746228,-1.4388477366255146,-0.0,-1.4069135802469137,-1.1710288065843621,0.0
2018-12-26,1.0,-0.47309343017497524,-1.4869043688786179,-0.0,-1.3805986574226918,-1.1617695609111918,0.0
2018-12-27,1.0,-0.3836259159681586,-1.4304918551320576,-0.0,-1.284200537719437,-1.1733881596288682,0.0
2018-12-28,1.0,-0.3749736119907114,-1.4431074519738232,-0.0,-1.2871015410597424,-1.1724192526915769,0.0
2018-12-31,1.0,-0.37215323645970944,-1.450198150594452,-0.0,-1.2884544253632761,-1.1731571994715984,0.0
2019-01-02,1.0,-0.3669041963578781,-1.4498812351543942,-0.0,-1.2862496700976511,-1.1754024808656636,0.0
2019-01-03,1.0,-0.37089201877934275,-1.4476446695152188,-0.0,-1.288178509257794,-1.1683810729545814,0.0
2019-01-04,1.0,-0.3148527327138132,-1.4708878038536253,-0.0,-1.2758439649288602,-1.1886386307554995,0.0
2019-01-07,1.0,-0.28289203612479474,-1.427801724137931,-0.0,-1.2641625615763548,-1.156557881773399,0.0
2019-01-08,1.0,-0.2835040983606557,-1.4204918032786886,-0.0,-1.265420081967213,-1.1535348360655737,0.0
2019-01-09,1.0,-0.2786474319623491,-1.4044403519541642,-0.0,-1.267546552076939,-1.1650296705545324,0.0
2019-01-10,1.0,-0.27729973366113503,-1.4081130915795943,-0.0,-1.2686949395615652,-1.1677934849416103,0.0
2019-01-11,1.0,-0.27910202404191925,-1.3896537552655912,-0.0,-1.2790506524196035,-1.1893557998561595,0.0
2019-01-14,1.0,-0.28595644133963427,-1.3870967741935485,-0.0,-1.2764536675570166,-1.1871275940004111,0.0
2019-01-15,1.0,-0.28239288102463866,-1.381358983591379,-0.0,-1.2771462373334705,-1.2028702227251684,0.0
2019-01-16,1.0,-0.2611156854672705,-1.3874022231370935,-0.0,-1.2699670646356527,-1.2276657060518732,0.0
2019-01-17,1.0,-0.25365553332307217,-1.392078395156739,-0.0,-1.2651480170335028,-1.219691139500282,0.0
2019-01-18,1.0,-0.2662535502194681,-1.3852310870126516,-0.0,-1.2700748773560548,-1.2423960753937517,0.0
2019-01-22,1.0,-0.0,-1.5542032419624106,-0.0,-1.5119284829554636,-1.3191878938014971,0.0
2019-01-23,1.0,-0.0,-1.5287828059185657,-0.0,-1.527108759045253,-1.3442596392698996,0.0
2019-01-24,1.0,-0.0,-1.5221544605753143,-0.0,-1.5341356792055696,-1.3406551891629337,0.0
2019-01-25,1.0,-0.0,-1.4839845715244004,-0.0,-1.7142937000391303,-1.391749119570686,0.0
2019-01-28,1.0,-0.0,-1.463917525773196,-0.0,-1.7427722994173016,-1.3961228148812193,0.0
2019-01-29,1.0,-0.0,-1.455337568160099,-0.0,-1.7529372083872057,-1.413176682219349,0.0
2019-01-30,1.0,-0.0,-1.4562173106124514,-0.0,-1.7528822900849221,-1.4148810528091784,0.0
2019-01-31,1.0,-0.0,-1.4766192110742218,-0.0,-1.7144786449834,-1.4360474931067468,0.0
2019-02-01,1.0,-0.0,-1.4778656126482215,-0.0,-1.7226990400903441,-1.4459062676453982,0.0
2019-02-04,1.0,-0.0,-1.4828421705076915,-0.0,-1.7118949681636335,-1.4399616836648448,0.0
2019-02-05,1.0,-0.0,-1.471506679443098,-0.0,-1.7079082351614903,-1.4572459275125413,0.0
2019-02-06,1.0,-0.0,-1.4556562869530942,-0.0,-1.7088800045047583,-1.4664677065150065,0.0
2019-02-07,1.0,-0.0,-1.4521611886537598,-0.0,-1.709702836560108,-1.4662314272850065,0.0
2019-02-08,1.0,-0.0,-1.4439946018893386,-0.0,-1.7216599190283401,-1.4574336482231218,0.0
2019-02-11,1.0,-0.0,-1.437619853355894,-0.0,-1.7257755217146078,-1.4767625493513818,0.0
2019-02-12,1.0,-0.0,-1.4469144182363256,-0.0,-1.7335822161886982,-1.4759884608857967,0.0
2019-02-13,1.0,-0.0,-1.4674663347289802,-0.0,-1.7267737920108635,-1.4637886160461695,0.0
2019-02-14,1.0,-0.0,-1.4508736101656456,-0.0,-1.746879963694123,-1.475039709552984,0.0
2019-02-15,1.0,-0.0,-1.4895939952234734,-0.0,-1.733367451381781,-1.4633799613328786,0.0
2019-02-19,1.0,-0.0,-1.484140994248619,-0.0,-1.7439211889983488,-1.4663743522578443,0.0
2019-02-20,1.0,-0.0,-1.4939305864250298,-0.0,-1.7434319256853026,-1.4615603806918565,0.0
2019-02-21,1.0,-0.0,-1.499315849486887,-0.0,-1.7447548460661346,-1.4572405929304446,0.0
2019-02-22,1.0,-0.0,-1.48,-0.0,-1.7538068181818183,-1.4480113636363638,0.0
2019-02-25,1.0,-0.0,-1.4779155476829895,-0.0,-1.7687560710816523,-1.4672875835666535,0.0
2019-02-26,1.0,-0.0,-1.4793817372953857,-0.0,-1.7582843780300004,-1.4658643700450578,0.0
2019-02-27,1.0,-0.0,-1.4719986299023808,-0.0,-1.7685105897128506,-1.4681737740480678,0.0
2019-02-28,1.0,-0.0,-1.475229986857894,-0.0,-1.7709273755785382,-1.4677447003028399,0.0
2019-03-01,1.0,-0.0,-1.473954763536669,-0.0,-1.7778158556088643,-1.4599040438656612,0.0
2019-03-04,1.0,-0.0,-1.4558748221906117,-0.0,-1.7776386913229019,-1.4563300142247513,0.0
2019-03-05,1.0,-0.0,-1.445280866837753,-0.0,-1.7932135728542913,-1.464328485885372,0.0
2019-03-06,1.0,-0.0,-1.4403486782133088,-0.0,-1.7947242479489516,-1.4623404740200547,0.0
2019-03-07,1.0,-0.0,-1.4044004775712093,-0.0,-1.827790096082779,-1.4531809653760874,0.0
2019-03-08,1.0,-0.0,-1.399345429490124,-0.0,-1.8723013321084059,-1.4701998162609093,0.0
2019-03-11,1.0,-0.0,-1.4058450990645517,-0.0,-1.8856545232700015,-1.51873801638487,0.0
2019-03-12,1.0,-0.0,-1.3513212632565772,-0.0,-1.918966426436984,-1.5889728716236011,0.0
2019-03-13,1.0,-0.0,-1.3752876615330145,-0.0,-1.929072992270018,-1.5963887413701539,0.0
2019-03-14,1.0,-0.0,-1.3767175797605709,-0.0,-1.9271097481865898,-1.5935012089402607,0.0
2019-03-15,1.0,-0.0,-1.3698175787728029,-0.0,-1.9409500118455343,-1.6120587538497986,0.0
2019-03-18,1.0,-0.015768331434738294,-1.4012230949097668,-0.0,-1.9502368247496853,-1.6283350320762635,0.0
2019-03-19,1.0,-0.0,-1.4007976665277695,-0.0,-1.9213048395737842,-1.630632775760462,0.0
2019-03-20,1.0,-0.0,-1.417753319775093,-0.0,-1.9248115803325758,-1.6390118435219523,0.0
2019-03-21,1.0,-0.0,-1.4204035203256897,-0.0,-1.9288151829012752,-1.6377297491468599,0.0
2019-03-22,1.0,-0.0,-1.4131693198263389,-0.02562711046792089,-1.9530270139893875,-1.6380246020260494,0.0
2019-03-25,1.0,-0.0,-1.2776492913479214,-0.09583110952973967,-1.946154302318686,-1.6105082132479391,0.0
2019-03-26,1.0,-0.0,-1.2998684525233197,-0.1097225544128199,-1.9513872279359004,-1.6184525233197802,0.0
2019-03-27,1.0,-0.0,-1.2918160095579452,-0.11290322580645162,-1.9560334528076464,-1.612962962962963,0.0
2019-03-28,1.0,-0.0,-1.2880412000718606,-0.13030720402419307,-1.9460446733337324,-1.6239894604467333,0.0
2019-03-29,1.0,-0.0,-1.2869122491764002,-0.13231506439053609,-1.9460317460317462,-1.6245582509733456,0.0
2019-04-01,1.0,-0.0,-1.297682495957842,-0.1259356847715432,-1.9435295526678245,-1.6212946883046888,0.0
2019-04-02,1.0,-0.0,-1.2998087725588623,-0.1918250268913589,-1.922672403489901,-1.5615513326162305,0.0
2019-04-03,1.0,-0.0,-1.3006270528515977,-0.1930725589728277,-1.9171095849507318,-1.5611227232009555,0.0
2019-04-04,1.0,-0.0,-1.3007168458781362,-0.1935483870967742,-1.9172043010752688,-1.5622461170848267,0.0
2019-04-05,1.0,-0.0,-1.294789735000299,-0.20021534964407486,-1.9209786444936292,-1.5659508284979362,0.0
2019-04-08,1.0,-0.0,-1.286626484454258,-0.2080324640448768,-1.9164528256847884,-1.5564838574923912,0.0
2019-04-09,1.0,-0.0,-1.2741046831955922,-0.22320038327943467,-1.9354413702239792,-1.5559947299077734,0.0
2019-04-10,1.0,-0.0,-1.2678646301287813,-0.2199460916442049,-1.9348906858340822,-1.5671159029649595,0.0
2019-04-11,1.0,-0.0,-1.1522108430811047,-0.0,-1.4705625394360047,-1.2309372421492015,0.0
2019-04-12,1.0,-0.0,-1.1548072748323606,-0.0,-1.447489025037387,-1.2218630903565053,0.0
2019-04-15,1.0,-0.0,-1.152154162482666,-0.0,-1.4224644957681825,-1.207096064648783,0.0
2019-04-16,1.0,-0.0,-1.1331720277066135,-0.0,-1.4079134642755482,-1.2031976468355632,0.0
2019-04-17,1.0,-0.0,-1.1045943767483761,-0.0,-1.4281447062728179,-1.208619790431938,0.0
2019-04-18,1.0,-0.0,-1.0912025827280063,-0.0,-1.4266723638607983,-1.2297393533684657,0.0
2019-04-22,1.0,-0.0,-1.0981904761904762,-0.0,-1.4298571428571427,-1.233857142857143,0.0
2019-04-23,1.0,-0.0,-1.1113020236731577,-0.0,-1.4252100038182511,-1.2363020236731574,0.0
2019-04-24,1.0,-0.0,-1.0946306169078446,-0.0,-1.426361386138614,-1.2390993907083017,0.0
2019-04-25,1.0,-0.0,-1.0992668063226052,-0.0,-1.439202056751095,-1.222576652066273,0.0
2019-04-26,1.0,-0.0,-1.2311135371179038,-0.0,-1.620032751091703,-1.6074235807860262,0.0
2019-04-29,1.0,-0.0,-1.2505761000768132,-0.0,-1.6354658180621091,-1.6006254800833972,0.0
2019-04-30,1.0,-0.0,-1.2688736597767216,-0.0,-1.6441914446777937,-1.613628827235548,0.0
2019-05-01,1.0,-0.0,-1.2644440758555868,-0.0,-1.6559960192403385,-1.6083927682866146,0.0
2019-05-02,1.0,-0.0,-1.2755412813555569,-0.0,-1.6442217177030845,-1.6176421728777894,0.0
2019-05-03,1.0,-0.0,-1.281703400155056,-0.0,-1.640491748809392,-1.6155166685125706,0.0
2019-05-06,1.0,-0.0,-1.2396968523538199,-0.0,-1.659401449355535,-1.6328483708579964,0.0
2019-05-07,1.0,-0.0,-1.2479366310308535,-0.0,-1.6570099152495432,-1.6342436160194982,0.0
2019-05-08,1.0,-0.0,-1.2357826421735782,-0.0,-1.6362336376636233,-1.6279287207127926,0.0
2019-05-09,1.0,-0.0,-1.232967032967033,-0.0,-1.6354395604395606,-1.626098901098901,0.0
2019-05-10,1.0,-0.0,-1.235968617984309,-0.0,-1.6307675426564987,-1.6196302189060185,0.0
2019-05-13,1.0,-0.0,-1.2351327627825324,-0.0,-1.629306561334211,-1.6216809304366906,0.0
2019-05-14,1.0,-0.0,-1.155813067841793,-0.0,-1.6665578586583971,-1.618029486970241,0.0
2019-05-15,1.0,-0.0,-1.1627995642701525,-0.0,-1.681644880174292,-1.6021786492374726,0.0
2019-05-16,1.0,-0.0,-1.1719800951495598,-0.0,-1.6827801170230219,-1.6136052933778093,0.0
2019-05-17,1.0,-0.0,-1.1613504329716102,-0.0,-1.687986407979831,-1.6313164529211883,0.0
2019-05-20,1.0,-0.0,-1.1416132741908986,-0.0,-1.6977712063961448,-1.6367668802365698,0.0
2019-05-21,1.0,-0.0,-1.141535767062558,-0.00892124131136774,-1.6875923594767663,-1.6350500793607354,0.0
2019-05-22,1.0,-0.0,-1.1250478639024124,-0.026147366117827253,-1.6899513155735462,-1.629013730102292,0.0
2019-05-23,1.0,-0.0,-1.1182255244755244,-0.037095716783216784,-1.6926354895104894,-1.6153299825174823,0.0
2019-05-24,1.0,-0.0,-1.0773378356298677,-0.05756767060617613,-1.6875442514024293,-1.6239311584336364,0.0
2019-05-28,1.0,-0.0,-1.0564410480349344,-0.06200873362445415,-1.701419213973799,-1.6386462882096071,0.0
2019-05-29,1.0,-0.0,-1.074492344445651,-0.06531653816918233,-1.689379954392442,-1.6002823325008144,0.0
2019-05-30,1.0,-0.0,-1.0716723549488054,-0.06777181862506095,-1.6816728966899614,-1.5962944904924425,0.0
2019-05-31,1.0,-0.0,-1.0604205050395579,-0.07770673024818467,-1.6854882410317544,-1.595318088219356,0.0
2019-06-03,1.0,-0.0,-1.0615575183110728,-0.10862774666092201,-1.6750323136579062,-1.5403920723825937,0.0
2019-06-04,1.0,-0.0,-1.1026423834087797,-0.10848510369512579,-1.5772712917149174,-1.4753131908621957,0.0
2019-06-05,1.0,-0.0,-1.089154125583809,-0.132381940840685,-1.5689154125583809,-1.3989621172807472,0.0
2019-06-06,1.0,-0.0,-1.1067076346213935,-0.08223101760233309,-1.566243099677117,-1.452661181126966,0.0
2019-06-07,1.0,-0.0,-1.1095183486238531,-0.09346330275229359,-1.5584341117597997,-1.4513135946622184,0.0
2019-06-10,1.0,-0.0,-1.1101161035039309,-0.08892591242776073,-1.5549018586973502,-1.4524392148695788,0.0
2019-06-11,1.0,-0.0,-1.09162172957859,-0.0,-1.5153285400439382,-1.3860595166766527,0.0
2019-06-12,1.0,-0.0,-1.087546793112054,-0.0,-1.5146992762665337,-1.38901921637135,0.0
2019-06-13,1.0,-0.0,-1.0888833249874814,-0.0,-1.5176765147721585,-1.4009013520280422,0.0
2019-06-14,1.0,-0.0,-1.0850479424690371,-0.0,-1.5084898122253296,-1.4004694366759889,0.0
2019-06-17,1.0,-0.0,-1.0757711889787362,-0.0,-1.5241589298193072,-1.3915343915343914,0.0
2019-06-18,1.0,-0.0,-1.064479187412866,-0.0,-1.522854013144792,-1.391754630551683,0.0
2019-06-19,1.0,-0.0,-1.0580026816308288,-0.0023340120176788995,-1.5292248100511496,-1.37647117246859,0.0
2019-06-20,1.0,-0.0,-1.062804574838389,-0.0,-1.5308801591248136,-1.3789656887120836,0.0
2019-06-21,1.0,-0.0,-1.0722531847133758,-0.0,-1.5192575636942676,-1.3845541401273884,0.0
2019-06-24,1.0,-0.0,-1.0580606544293696,-0.0,-1.5268854748603353,-1.403082601755786,0.0
2019-06-25,1.0,-0.0,-1.0455769422559091,-0.0,-1.5338585818290615,-1.4068016355839232,0.0
2019-06-26,1.0,-0.0,-1.0425797434233515,-0.0,-1.5189437428243397,-1.4302401038286825,0.0
2019-06-27,1.0,-0.0,-1.0341948707693844,-0.005899115132730091,-1.5237714342848572,-1.4353846922961555,0.0
2019-06-28,1.0,-0.0,-1.000099730727037,-0.02084372195073302,-1.5341577740101726,-1.4314351251620623,0.0
2019-07-01,1.0,-0.0,-0.9845985146787618,-0.030753127647909086,-1.551064147934008,-1.4178836664506804,0.0
2019-07-02,1.0,-0.0,-0.988152130625249,-0.02459179609717244,-1.5470927917164476,-1.4182596575069693,0.0
2019-07-03,1.0,-0.0,-0.9900467801333731,-0.022494276898576686,-1.546033641883149,-1.418035234398328,0.0
2019-07-05,1.0,-0.0,-0.980012926962661,-0.024859543578779893,-1.545617262467061,-1.4214687018346341,0.0
2019-07-08,1.0,-0.0,-0.9830921477945199,-0.02242776866079865,-1.5449301307872099,-1.4223979312745538,0.0
2019-07-09,1.0,-0.0,-0.979377857284834,-0.02057245080500894,-1.5457165573444642,-1.4234744583581793,0.0
2019-07-10,1.0,-0.0,-0.9380539737558802,-0.01138895766278782,-1.5742510522406536,-1.428026739291904,0.0
2019-07-11,1.0,-0.0,-0.9302360174533915,-0.022808409361364537,-1.5812673542245141,-1.424038080126934,0.0
2019-07-12,1.0,-0.0,-0.9644763661069592,-0.0,-1.4785014073570804,-1.4099776764049308,0.0
2019-07-15,1.0,-0.0,-0.9942294636795656,-0.023373096692852292,-1.4620793327514305,-1.3695082921152169,0.0
2019-07-16,1.0,-0.0,-0.9903189893024832,-0.009390580376591316,-1.4594123626506608,-1.3813834164286753,0.0
2019-07-17,1.0,-0.0,-0.9983529525747227,-0.0056193382744756095,-1.4585573802257426,-1.3817759046650195,0.0
2019-07-18,1.0,-0.0,-0.9984514130855595,-0.005226480836236934,-1.4575590398761131,-1.3780971738288814,0.0
2019-07-19,1.0,-0.0,-1.001259506854624,-0.0006297534273119217,-1.4695538439180353,-1.3728140289686575,0.0
2019-07-22,1.0,-0.0,-0.9847391114771571,-0.0,-1.4669347415338403,-1.3930042149120683,0.0
2019-07-23,1.0,-0.0,-1.0498180650684932,-0.033872003424657536,-1.6869113869863013,-1.580425941780822,0.0
2019-07-24,1.0,-0.0,-1.0502315064068053,-0.023365995477549265,-1.7084634435232047,-1.6018628189942934,0.0
2019-07-25,1.0,-0.0,-1.0544749178296244,-0.02058300554986799,-1.7062880543132712,-1.6068753704402177,0.0
2019-07-26,1.0,-0.0,-1.0359104124044363,-0.022289221492408744,-1.7144933778399916,-1.6112307526650156,0.0
2019-07-29,1.0,-0.0,-1.0174531351001939,-0.025425554837319543,-1.715470803706098,-1.6284205990088343,0.0
2019-07-30,1.0,-0.0,-1.0114335023190595,-0.033221874662927406,-1.713083809729263,-1.6354222845431992,0.0
2019-07-31,1.0,-0.0,-1.0271727409963338,-0.03412766875134785,-1.704119042484365,-1.6259974121199052,0.0
2019-08-01,1.0,-0.0,-1.0413819081956628,-0.02954313081849002,-1.6964967981488457,-1.6138944196308456,0.0
2019-08-02,1.0,-0.0,-1.028976175144881,-0.04448379480575231,-1.6941940330543035,-1.598250697574587,0.0
2019-08-05,1.0,-0.0,-1.0234978540772532,-0.0342274678111588,-1.7067596566523604,-1.6002682403433475,0.0
2019-08-06,1.0,-0.0,-1.0171940928270042,-0.012236286919831224,-1.6522151898734176,-1.5926160337552744,0.0
2019-08-07,1.0,-0.0,-1.0309641467774155,-0.0,-1.6309536326358953,-1.595152980759121,0.0
2019-08-08,1.0,-0.0,-1.0253417455310199,-0.0,-1.6302839116719243,-1.6020504731861198,0.0
2019-08-09,1.0,-0.0,-0.998380524501097,-0.0,-1.6003552397868561,-1.6253265071570369,0.0
2019-08-12,1.0,-0.0,-0.9941572330325004,-0.0,-1.6110908237258073,-1.6115081642234859,0.0
2019-08-13,1.0,-0.0,-0.9766944734098019,-0.0,-1.6156412930135557,-1.6214285714285714,0.0
2019-08-14,1.0,-0.0,-0.9922625538765125,-0.0,-1.5923040972114038,-1.6083502103131329,0.0
2019-08-15,1.0,-0.0,-1.021624096875954,-0.0,-1.5527627963773278,-1.5135850208608936,0.0
2019-08-16,1.0,-0.0,-1.0170914085151839,-0.0,-1.552774810519355,-1.51686250572257,0.0
2019-08-19,1.0,-0.0,-0.9880212282031842,-0.0,-1.5600707606772808,-1.506242102602982,0.0
2019-08-20,1.0,-0.0,-0.9989418522624207,-0.0,-1.5539655346165475,-1.485891363498942,0.0
2019-08-21,1.0,-0.0,-1.001811138501786,-0.0,-1.5502842481259747,-1.4787945867082557,0.0
2019-08-22,1.0,-0.0,-1.003467162454148,-0.0,-1.5457012210441687,-1.4757549871865736,0.0
2019-08-23,1.0,-0.0,-0.9877688104666901,-0.0,-1.5356158203418717,-1.4893979648102662,0.0
2019-08-26,1.0,-0.0,-0.9647233201581027,-0.0,-1.5148221343873518,-1.461215415019763,0.0
2019-08-27,1.0,-0.0,-0.961768043017118,-0.0,-1.5090523407823986,-1.4623353559271868,0.0
2019-08-28,1.0,-0.0,-0.9553025822984428,-0.0,-1.516065444510152,-1.4566824364281492,0.0
2019-08-29,1.0,-0.0,-0.9497489910424255,-0.0,-1.5221478491977556,-1.4498474259277487,0.0
2019-08-30,1.0,-0.0,-0.9477637586528548,-0.0,-1.517354803868624,-1.444253522509696,0.0
2019-09-03,1.0,-0.0,-0.9676751749285503,-0.0,-1.5407016852271607,-1.4191386616734007,0.0
2019-09-04,1.0,-0.0,-0.9673473414225116,-0.0,-1.5441452106145803,-1.4209332149551148,0.0
2019-09-05,1.0,-0.0,-0.9703961902891649,-0.0,-1.5384162207275762,-1.400608768226226,0.0
2019-09-06,1.0,-0.0,-0.9679521732738766,-0.0,-1.5433919733424806,-1.3888861665114913,0.0
