Date,ACCO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.3001868303656537,-1.0701948373813246,-0.0,-0.684371067983376,-0.758111869447516,0.0
2018-10-18,1.0,-0.30072864609163397,-1.0720634799526954,-0.0,-0.6837065578148247,-0.7584404684698433,0.0
2018-10-19,1.0,-0.28433488583437466,-1.0631224203869893,-0.0,-0.6824946041122345,-0.756635995304631,0.0
2018-10-22,1.0,-0.2843241196516471,-1.0532374100719426,-0.0,-0.6876561908368042,-0.7612268080272624,0.0
2018-10-23,1.0,-0.2887222600924032,-1.0538135272286602,-0.0,-0.6847307430129516,-0.7597894417935317,0.0
2018-10-24,1.0,-0.2862871193493475,-1.0512199735199548,-0.0,-0.6845091734442974,-0.7608473614526198,0.0
2018-10-25,1.0,-0.24308336701326375,-1.0023882132490722,-0.0,-0.6997832237204687,-0.7289561671014438,0.0
2018-10-26,1.0,-0.2283355758391214,-0.9882177533728499,-0.0,-0.7009345794392523,-0.7190079639259609,0.0
2018-10-29,1.0,-0.2065209524498806,-0.9975754505319536,-0.0,-0.6906709126438446,-0.7239994210031122,0.0
2018-10-30,1.0,-0.2041606367583213,-0.9973950795947901,-0.0,-0.6905933429811867,-0.725795947901592,0.0
2018-10-31,1.0,-0.4131999211356467,-1.2981565457413249,-0.0,-1.1224861987381702,-1.0952287066246056,0.0
2018-11-01,1.0,-0.3999803304484657,-1.3050255704169944,-0.0,-1.1192958300550746,-1.0931353265145554,0.0
2018-11-02,1.0,-0.401008765486509,-1.2913667303266245,-0.0,-1.1170853533127663,-1.0874589882963615,0.0
2018-11-05,1.0,-0.3944366619971983,-1.3770762457474484,-0.0,-1.1539923954372624,-1.0774964978987394,0.0
2018-11-06,1.0,-0.43154822854802377,-1.4349784968257218,-0.0,-1.1721277902928529,-1.0812000819168546,0.0
2018-11-07,1.0,-0.4315643888945805,-1.4358160024587645,-0.0,-1.1731379981559267,-1.0819075914353038,0.0
2018-11-08,1.0,-0.3901304479724947,-1.4308322378400242,-0.0,-1.1532510870664374,-1.081858630801901,0.0
2018-11-09,1.0,-0.39271603687569645,-1.4333400871238982,-0.0,-1.1545942660318103,-1.084641880255293,0.0
2018-11-12,1.0,-0.38994312175970197,-1.4109830371973624,-0.0,-1.1556853072935016,-1.0768107917652388,0.0
2018-11-13,1.0,-0.3479364763279733,-1.4044904664708517,-0.0,-1.1568178423856226,-1.0690994175337283,0.0
2018-11-14,1.0,-0.348897406540893,-1.4036039623674648,-0.0,-1.1568520085618994,-1.0685449748618645,0.0
2018-11-15,1.0,-0.3468434907862713,-1.4029205781552674,-0.0,-1.1574529379625489,-1.0597526449113395,0.0
2018-11-16,1.0,-0.3426493866244559,-1.3899386624455876,-0.0,-1.1525029679461811,-1.0614859517214088,0.0
2018-11-19,1.0,-0.3492047762968835,-1.390724867462716,-0.0,-1.1520586632314325,-1.062676509934103,0.0
2018-11-20,1.0,-0.2779338557839224,-1.3813889299620485,-0.0,-1.1651633890285378,-1.1042929666321653,0.0
2018-11-21,1.0,-0.2824996346987483,-1.3688568506161416,-0.0,-1.1567872972578053,-1.0625395743022747,0.0
2018-11-23,1.0,-0.28302529182879377,-1.361284046692607,-0.0,-1.1576848249027238,-1.06181906614786,0.0
2018-11-26,1.0,-0.2826372344046288,-1.3620362716973793,-0.0,-1.156658725142218,-1.0608255943987943,0.0
2018-11-27,1.0,-0.26371328535304417,-1.3809083835829605,-0.0,-1.1581404396031902,-1.060056409258899,0.0
2018-11-28,1.0,-0.26606665045001215,-1.374361469228898,-0.0,-1.161907078569691,-1.0626125030406226,0.0
2018-11-29,1.0,-0.22786445869627645,-1.3494783191346797,-0.0,-1.1483200918924095,-1.0604001148655118,0.0
2018-11-30,1.0,-0.2287165237388013,-1.3521774541273415,-0.0,-1.1525894696497867,-1.0572989028888995,0.0
2018-12-03,1.0,-0.2255887421022401,-1.352575148382156,-0.0,-1.1520199119280108,-1.0563373540111047,0.0
2018-12-04,1.0,-0.2098293254290768,-1.3643925993211263,-0.0,-1.1495912415738396,-1.0569393316441174,0.0
2018-12-06,1.0,-0.19174544616094075,-1.2840212128199218,-0.0,-1.1269080009222967,-1.0087618169241412,0.0
2018-12-07,1.0,-0.19145992806418888,-1.2842847920317255,-0.0,-1.1271788250484183,-1.0083002858987364,0.0
2018-12-10,1.0,-0.15791149315504616,-1.2840769545640607,-0.0,-1.121253467958339,-0.984900168281257,0.0
2018-12-11,1.0,-0.15452518542112206,-1.2858897938754152,-0.0,-1.1204441006506802,-0.9893070027756291,0.0
2018-12-12,1.0,-0.1529877937693569,-1.2876206959373293,-0.0,-1.1211513936964839,-0.9928037893969758,0.0
2018-12-13,1.0,-0.1525516237605749,-1.2817247339215865,-0.0,-1.1243973437642136,-0.9896297643955244,0.0
2018-12-14,1.0,-0.15562221616216707,-1.2740659940005454,-0.0,-1.1265339514589583,-0.9888191982547042,0.0
2018-12-17,1.0,-0.13765822784810128,-1.2714737793851718,-0.0,-1.1119801084990957,-0.9996835443037974,0.0
2018-12-18,1.0,-0.11697402072957329,-1.2560236909409073,-0.0,-1.1089424328083637,-1.005025351101539,0.0
2018-12-19,1.0,-0.12395580706009161,-1.2552321925806162,-0.0,-1.1071588969729633,-1.0048055330997934,0.0
2018-12-20,1.0,-0.12427990890010272,-1.2416380118787123,-0.0,-1.1032912070736391,-0.9965167686330549,0.0
2018-12-21,1.0,-0.1161095305832148,-1.2461770981507823,-0.0,-1.1109975106685634,-0.9719505689900427,0.0
2018-12-24,1.0,-0.08425328976419677,-1.2174335423474345,-0.0,-1.109290823986576,-1.0048132120462776,0.0
2018-12-26,1.0,-0.081914986471153,-1.2237933141310988,-0.0,-1.0758051846032992,-0.9827179890023565,0.0
2018-12-27,1.0,-0.019586597766294383,-1.1719036506084348,-0.0,-0.9884980830138356,-0.9873728954825804,0.0
2018-12-28,1.0,-0.015987343353178734,-1.1751530038719349,-0.0,-0.9874266205920313,-0.9848036970731505,0.0
2018-12-31,1.0,-0.011119471616085612,-1.1887802023242204,-0.0,-0.9922665328985871,-0.9880862804113368,0.0
2019-01-02,1.0,-0.0076396426484094514,-1.188027051849378,-0.0,-0.9901477832512315,-0.9888536361359271,0.0
2019-01-03,1.0,-0.0,-1.2048218206384056,-0.0,-0.9894865732139841,-1.0279513595676406,0.0
2019-01-04,1.0,-0.0,-1.2134179662869395,-0.0,-0.9556097355920804,-1.0346378578334525,0.0
2019-01-07,1.0,-0.0,-1.1800725234877205,-0.0,-0.9339459370364265,-1.0065930443382232,0.0
2019-01-08,1.0,-0.0,-1.1639748489705337,-0.0,-0.9426704475403773,-1.0030000410964535,0.0
2019-01-09,1.0,-0.0,-1.1555974894367642,-0.0,-0.9409689461377528,-1.0057020962382575,0.0
2019-01-10,1.0,-0.0,-1.1589218949011875,-0.0,-0.9413698179875919,-1.0082994371173837,0.0
2019-01-11,1.0,-0.0,-1.1533456866378422,-0.0,-0.9463866584311303,-1.0180358245830758,0.0
2019-01-14,1.0,-0.0,-1.1515575490720544,-0.0,-0.945228591415991,-1.0182708530513147,0.0
2019-01-15,1.0,-0.0,-1.1444293310251021,-0.0,-0.9457565640328098,-1.0316557437863239,0.0
2019-01-16,1.0,-0.0,-1.1437041917153916,-0.0,-0.9364654533476077,-1.0374701474100305,0.0
2019-01-17,1.0,-0.0,-1.1416985714873824,-0.0,-0.9369725412704294,-1.0380799473055864,0.0
2019-01-18,1.0,-0.0,-1.139791640725522,-0.0,-0.9483252396961772,-1.0624662765118498,0.0
2019-01-22,1.0,-0.0,-1.1983319858729415,-0.0,-0.9739585549551083,-1.0828900897834135,0.0
2019-01-23,1.0,-0.0,-1.1684044098794975,-0.0,-0.9920092299803435,-1.1127681394752584,0.0
2019-01-24,1.0,-0.0,-1.1687401137189517,-0.0,-0.9932452652729682,-1.113163182420589,0.0
2019-01-25,1.0,-0.0,-1.124441915433774,-0.0,-1.0778692112404797,-1.1748227260789637,0.0
2019-01-28,1.0,-0.0,-1.0992693704335652,-0.0,-1.1064006650041562,-1.169357308483178,0.0
2019-01-29,1.0,-0.0,-1.0815717919480747,-0.0,-1.1132795368827297,-1.190728883431278,0.0
2019-01-30,1.0,-0.0,-1.079619231444113,-0.0,-1.1119933321635374,-1.1951219512195124,0.0
2019-01-31,1.0,-0.0,-0.9655515730784549,-0.0,-0.9443647949024294,-1.0725607327757867,0.0
2019-02-01,1.0,-0.0,-0.9559933931099575,-0.0,-0.9073069057731634,-1.069372345445965,0.0
2019-02-04,1.0,-0.0,-0.9589967370366003,-0.0,-0.9059637535872941,-1.0662814011086215,0.0
2019-02-05,1.0,-0.0,-0.9675004924167815,-0.0,-0.9110892259208193,-1.0607445341737245,0.0
2019-02-06,1.0,-0.0,-0.961620301048152,-0.0,-0.9105918512097091,-1.0682086846875245,0.0
2019-02-07,1.0,-0.0,-0.9584071842136358,-0.0,-0.9113395565008469,-1.0689668754184882,0.0
2019-02-08,1.0,-0.0,-0.9554958302043397,-0.0,-0.9214655547211572,-1.075451563179321,0.0
2019-02-11,1.0,-0.0,-0.9384517766497462,-0.0,-0.9243337563451777,-1.1029505076142132,0.0
2019-02-12,1.0,-0.0,-0.9587004185768387,-0.0,-0.9259318317719752,-1.101853697428742,0.0
2019-02-13,1.0,-0.0,-0.9629113218070273,-0.0,-0.9238706079196877,-1.0969643853079434,0.0
2019-02-14,1.0,-0.0,-0.9581032412965186,-0.0,-0.94921968787515,-1.0942777110844337,0.0
2019-02-15,1.0,-0.0,-0.9576996958540099,-0.0,-0.9496558348007044,-1.0945653913878661,0.0
2019-02-19,1.0,-0.0,-0.9476611580168861,-0.0,-0.959745508383018,-1.0940338521867872,0.0
2019-02-20,1.0,-0.0,-0.9540938952091012,-0.0,-0.9626261817016504,-1.089008171767345,0.0
2019-02-21,1.0,-0.0,-0.9463068409655947,-0.0,-0.965033282540701,-1.0986045392573582,0.0
2019-02-22,1.0,-0.0,-0.9489121288616421,-0.0,-0.9636174219657813,-1.0944023720799776,0.0
2019-02-25,1.0,-0.0,-0.9394486577585169,-0.0,-0.9743991011596645,-1.0988323100999158,0.0
2019-02-26,1.0,-0.0,-0.9350020024028834,-0.0,-0.9775730877052463,-1.0921906287545056,0.0
2019-02-27,1.0,-0.0,-0.9276065258347698,-0.0,-0.9898585000200425,-1.09103298993867,0.0
2019-02-28,1.0,-0.0,-0.9238228811861351,-0.0,-0.9857743939090363,-1.097575636145061,0.0
2019-03-01,1.0,-0.0,-0.9277842343605979,-0.0,-0.9901414659559973,-1.0895683885705125,0.0
2019-03-04,1.0,-0.0,-0.9215301421990786,-0.0,-0.9867414380132185,-1.0973763268576004,0.0
2019-03-05,1.0,-0.0,-0.9063679434674375,-0.0,-1.0098369870713884,-1.0988516823255439,0.0
2019-03-06,1.0,-0.0,-0.905469440205606,-0.0,-1.0091558910930851,-1.1011163761946832,0.0
2019-03-07,1.0,-0.0,-0.8952597558056021,-0.0,-1.0156412097996967,-1.079163674088261,0.0
2019-03-08,1.0,-0.0,-0.8893864213965872,-0.0,-1.0515551252571707,-1.0930654725886482,0.0
2019-03-11,1.0,-0.0,-0.891586420760568,-0.0,-1.0601844295740166,-1.128529459768239,0.0
2019-03-12,1.0,-0.0,-0.8527151004215224,-0.0,-1.0936027770890155,-1.1862550624018515,0.0
2019-03-13,1.0,-0.0,-0.8683892980485166,-0.0,-1.1052303083260517,-1.1873673698664338,0.0
2019-03-14,1.0,-0.0,-0.8642036737571008,-0.0,-1.1043247501762243,-1.1779242857735208,0.0
2019-03-15,1.0,-0.0,-0.8574104912572856,-0.0,-1.109991673605329,-1.1957535387177352,0.0
2019-03-18,1.0,-0.0,-0.8782850404312668,-0.0,-1.1221361185983827,-1.2111270215633423,0.0
2019-03-19,1.0,-0.0,-0.8801792660240149,-0.0,-1.1256553357009977,-1.2221799424995772,0.0
2019-03-20,1.0,-0.0,-0.890411540093339,-0.0,-1.1273652948663557,-1.224904539669071,0.0
2019-03-21,1.0,-0.0,-0.8921914143773089,-0.0,-1.1317141522652965,-1.2221986327544478,0.0
2019-03-22,1.0,-0.0,-0.8875904284919309,-0.0,-1.1774752793116732,-1.215572963486152,0.0
2019-03-25,1.0,-0.0,-0.8119622068500084,-0.0,-1.197823519487093,-1.2081997637928124,0.0
2019-03-26,1.0,-0.0,-0.8300114742254898,-0.0,-1.2030937911690962,-1.2166078789681696,0.0
2019-03-27,1.0,-0.0,-0.8102775184587966,-0.0,-1.2120852075023338,-1.2210812187049138,0.0
2019-03-28,1.0,-0.0,-0.8067819657502231,-0.0,-1.2057961160922959,-1.2367738919814726,0.0
2019-03-29,1.0,-0.0,-0.8071920428462128,-0.0,-1.2057298308254698,-1.2376519595341324,0.0
2019-04-01,1.0,-0.0,-0.8191602501382568,-0.0,-1.2087888714000086,-1.2261028629769855,0.0
2019-04-02,1.0,-0.0,-0.8294885929946569,-0.0,-1.215800186582987,-1.195276058010347,0.0
2019-04-03,1.0,-0.0,-0.8307203389830509,-0.0,-1.2145762711864407,-1.191991525423729,0.0
2019-04-04,1.0,-0.0,-0.8284186855615427,-0.0,-1.2204590776019348,-1.193983622555051,0.0
2019-04-05,1.0,-0.0,-0.8265115489130435,-0.0,-1.2264351222826086,-1.192977241847826,0.0
2019-04-08,1.0,-0.0,-0.8219695362552506,-0.0,-1.2286053714625143,-1.1922864780007636,0.0
2019-04-09,1.0,-0.0,-0.809803420985448,-0.0,-1.2605310186367118,-1.1846225853118884,0.0
2019-04-10,1.0,-0.0,-0.7988952623751858,-0.0,-1.26161036753771,-1.1884852347567454,0.0
2019-04-11,1.0,-0.0,-0.7937877113962778,-0.0,-1.2826123905838362,-1.1727713095946293,0.0
2019-04-12,1.0,-0.0,-0.7919765415834431,-0.0,-1.2832433810717778,-1.1745357188389784,0.0
2019-04-15,1.0,-0.0,-0.792820730671198,-0.0,-1.2784197111299915,-1.1768479184367036,0.0
2019-04-16,1.0,-0.0,-0.8055918143921849,-0.0,-1.2545791401743231,-1.15057476104257,0.0
2019-04-17,1.0,-0.0,-0.7713756992051141,-0.0,-1.2682844765950287,-1.1660848719350634,0.0
2019-04-18,1.0,-0.0,-0.7620249968438327,-0.0,-1.260320666582502,-1.1858351218280518,0.0
2019-04-22,1.0,-0.0,-0.7667214565684662,-0.0,-1.2602520335482783,-1.1875921945462973,0.0
2019-04-23,1.0,-0.0,-0.7843170391651527,-0.0,-1.2543411212979,-1.1863196586252058,0.0
2019-04-24,1.0,-0.0,-0.7758242684880682,-0.0,-1.2562189054726367,-1.1841639261320516,0.0
2019-04-25,1.0,-0.0,-0.7848957672628863,-0.0,-1.268679436762654,-1.174933400989471,0.0
2019-04-26,1.0,-0.0,-0.7729388860673777,-0.0,-1.2781022515659386,-1.181225664465888,0.0
2019-04-29,1.0,-0.0,-0.7786815793933232,-0.0,-1.2811387900355873,-1.1767920691408236,0.0
2019-04-30,1.0,-0.0,-0.7738246505717916,-0.0,-1.2786954680220246,-1.1829733163913596,0.0
2019-05-01,1.0,-0.0,-0.7607195767195767,-0.0,-1.2944338624338627,-1.1776507936507938,0.0
2019-05-02,1.0,-0.0,-0.7568950930626058,-0.0,-1.303087986463621,-1.1701353637901861,0.0
2019-05-03,1.0,-0.0,-0.7159807032030945,-0.0,-1.3974966317527924,-1.2326480942239992,0.0
2019-05-06,1.0,-0.0,-0.7158224815992335,-0.0,-1.3991115369539653,-1.240276991420234,0.0
2019-05-07,1.0,-0.0,-0.7301095447998952,-0.0,-1.3968053070309432,-1.2374198053506742,0.0
2019-05-08,1.0,-0.0,-0.7293057120568606,-0.0,-1.3750108347057293,-1.229565744994366,0.0
2019-05-09,1.0,-0.0,-0.7275874004845968,-0.0,-1.3688992731048806,-1.230269989615784,0.0
2019-05-10,1.0,-0.0,-0.729538448178542,-0.0,-1.3856541183622078,-1.2267812947766055,0.0
2019-05-13,1.0,-0.0,-0.7309249183895539,-0.0,-1.3847225244831336,-1.2369532100108813,0.0
2019-05-14,1.0,-0.0,-0.6577739652584174,-0.0,-1.4014582886553721,-1.2298520265923225,0.0
2019-05-15,1.0,-0.0,-0.6616996607549277,-0.0,-1.4168420148580754,-1.2157426890539784,0.0
2019-05-16,1.0,-0.0,-0.665219447190818,-0.0,-1.4133602716760523,-1.2200919915746036,0.0
2019-05-17,1.0,-0.0,-0.6578686759956943,-0.0,-1.4049946178686759,-1.2428417653390742,0.0
2019-05-20,1.0,-0.0,-0.6606873356043292,-0.0,-1.406537018671036,-1.2447501185804837,0.0
2019-05-21,1.0,-0.0,-0.6593690742975349,-0.0,-1.4060937769350113,-1.2441820375797277,0.0
2019-05-22,1.0,-0.0,-0.655,-0.0,-1.4092241379310344,-1.2461206896551724,0.0
2019-05-23,1.0,-0.0,-0.6652209387211749,-0.0,-1.4161119938162925,-1.2129514321295143,0.0
2019-05-24,1.0,-0.0,-0.6352155486108139,-0.0,-1.4230917419410078,-1.2226978894644462,0.0
2019-05-28,1.0,-0.0,-0.6342037671232876,-0.0,-1.4235445205479451,-1.2230736301369864,0.0
2019-05-29,1.0,-0.0,-0.645779123832274,-0.0,-1.4205093204794608,-1.1993772128140596,0.0
2019-05-30,1.0,-0.0,-0.6455453149001537,-0.0,-1.4221283495477042,-1.1992660863628604,0.0
2019-05-31,1.0,-0.0,-0.6477064220183486,-0.0,-1.4227010881160655,-1.1967143161937273,0.0
2019-06-03,1.0,-0.0,-0.6534170449242778,-0.0,-1.4260382641157257,-1.1626861239553727,0.0
2019-06-04,1.0,-0.0,-0.6501060670343658,-0.0,-1.4273652948663555,-1.165210012728044,0.0
2019-06-05,1.0,-0.0,-0.6313568175170281,-0.0,-1.4250971543186661,-1.122226400902595,0.0
2019-06-06,1.0,-0.0,-0.6393593442897169,-0.0,-1.3982770877765232,-1.1442311713294022,0.0
2019-06-07,1.0,-0.0,-0.6514613036752102,-0.0,-1.3888447547769371,-1.140778525734833,0.0
2019-06-10,1.0,-0.0,-0.6574965612104539,-0.0,-1.3718060939518986,-1.1389687799591512,0.0
2019-06-11,1.0,-0.0,-0.6665415571958797,-0.0,-1.3701989240585513,-1.1336169148004505,0.0
2019-06-12,1.0,-0.0,-0.6618131753514956,-0.0,-1.3704368142183654,-1.139847302766073,0.0
2019-06-13,1.0,-0.0,-0.6805549751347737,-0.0,-1.363951690417485,-1.1345229637678131,0.0
2019-06-14,1.0,-0.0,-0.6776956176630321,-0.0,-1.3701800559802815,-1.129757279525421,0.0
2019-06-17,1.0,-0.0,-0.6747787610619469,-0.0,-1.368091501085323,-1.131407580564368,0.0
2019-06-18,1.0,-0.0,-0.6610289523016037,-0.0,-1.3694646948552383,-1.1353468027494271,0.0
2019-06-19,1.0,-0.0,-0.6583871639924985,-0.0,-1.3708689310272975,-1.1382371327359866,0.0
2019-06-20,1.0,-0.0,-0.6608372636587504,-0.0,-1.371843566092074,-1.1410743353228432,0.0
2019-06-21,1.0,-0.0,-0.6693994756336094,-0.0,-1.3564026800948854,-1.1358774813766699,0.0
2019-06-24,1.0,-0.0,-0.6775218427323272,-0.0,-1.3588896785251452,-1.1440157184064212,0.0
2019-06-25,1.0,-0.0,-0.6779689396793503,-0.0,-1.359830884507514,-1.1482272175478254,0.0
2019-06-26,1.0,-0.0,-0.6666110601384603,-0.0,-1.3175410793227125,-1.1863374760196848,0.0
2019-06-27,1.0,-0.0,-0.6601061384814676,-0.0,-1.3212569470561197,-1.1972755003969746,0.0
2019-06-28,1.0,-0.0,-0.6811515253100905,-0.0,-1.3101743211532015,-1.199086490110627,0.0
2019-07-01,1.0,-0.0,-0.6759774200292703,-0.0,-1.307923897135689,-1.1975329291239807,0.0
2019-07-02,1.0,-0.0,-0.6850248818634216,-0.0,-1.2965750846819721,-1.2002258185923973,0.0
2019-07-03,1.0,-0.0,-0.6758510950127716,-0.0,-1.312507851430007,-1.1990703906871572,0.0
2019-07-05,1.0,-0.0,-0.6824539363484087,-0.0,-1.3018425460636516,-1.2033082077051926,0.0
2019-07-08,1.0,-0.0,-0.6888152930326151,-0.0,-1.2958832900142534,-1.207470445208351,0.0
2019-07-09,1.0,-0.0,-0.6811102738005527,-0.0,-1.2932261575818471,-1.2122163610483128,0.0
2019-07-10,1.0,-0.0,-0.6949669760053508,-0.0,-1.2775269626285428,-1.2077585486163365,0.0
2019-07-11,1.0,-0.0,-0.6921661299092392,-0.0,-1.285959262202518,-1.204358191476013,0.0
2019-07-12,1.0,-0.0,-0.7096327967806841,-0.0,-1.2876425217974514,-1.1945422535211268,0.0
2019-07-15,1.0,-0.0,-0.7370275598808675,-0.0,-1.2785351734552624,-1.179244095809388,0.0
2019-07-16,1.0,-0.0,-0.7312269527321488,-0.0,-1.271035869929601,-1.1881495139121692,0.0
2019-07-17,1.0,-0.0,-0.773523739176823,-0.0,-1.1993105995321927,-1.1307398744306292,0.0
2019-07-18,1.0,-0.0,-0.7739568817116157,-0.0,-1.1978030986146406,-1.1269366341503404,0.0
2019-07-19,1.0,-0.0,-0.7761562178828366,-0.0,-1.1984789311408017,-1.1363617677286741,0.0
2019-07-22,1.0,-0.0,-0.7722283882106302,-0.0,-1.1934476096518272,-1.1449829407654049,0.0
2019-07-23,1.0,-0.0,-0.7728412313509515,-0.0,-1.1915252147466195,-1.1456167029715179,0.0
2019-07-24,1.0,-0.0,-0.7729641025641025,-0.0,-1.1871589743589746,-1.1424410256410256,0.0
2019-07-25,1.0,-0.0,-0.7728036731849302,-0.0,-1.1833722789324808,-1.1434017955970974,0.0
2019-07-26,1.0,-0.0,-0.7703661186503219,-0.0,-1.1847402730515355,-1.1447665122381208,0.0
2019-07-29,1.0,-0.0,-0.7727254156963681,-0.0,-1.1734689708706132,-1.1392736037913143,0.0
2019-07-30,1.0,-0.0,-0.7680958025095026,-0.0,-1.1749294968733397,-1.1441124780316345,0.0
2019-07-31,1.0,-0.0,-0.7739325842696629,-0.0,-1.167926455566905,-1.1439836567926456,0.0
2019-08-01,1.0,-0.0,-0.9410057543157369,-0.0,-1.654390793094821,-1.4083562672004002,0.0
2019-08-02,1.0,-0.0,-0.927760268147481,-0.0,-1.6635649607284004,-1.411426284456451,0.0
2019-08-05,1.0,-0.0,-0.922631237200939,-0.0,-1.6646521152789573,-1.4075221017931172,0.0
2019-08-06,1.0,-0.0,-0.9096039652549442,-0.0,-1.6025420817588458,-1.3953476959316877,0.0
2019-08-07,1.0,-0.0,-0.9188408634783886,-0.0,-1.5770718096823144,-1.3990895295902883,0.0
2019-08-08,1.0,-0.0,-0.9173780786968895,-0.0,-1.5812972230399371,-1.407565498969679,0.0
2019-08-09,1.0,-0.0,-0.8972462780967209,-0.0,-1.5515228179429796,-1.4165126009535858,0.0
2019-08-12,1.0,-0.0,-0.8940468097504127,-0.0,-1.5603088278139263,-1.4014276002719237,0.0
2019-08-13,1.0,-0.0,-0.8792265837543723,-0.0,-1.5684512242518462,-1.4104158569762923,0.0
2019-08-14,1.0,-0.0,-0.8859890773766372,-0.0,-1.5465661398675752,-1.4004639698419603,0.0
2019-08-15,1.0,-0.0,-0.9123721106479727,-0.0,-1.5164361500568397,-1.307834406972338,0.0
2019-08-16,1.0,-0.0,-0.9083281983220364,-0.0,-1.5240555529222164,-1.307626676778689,0.0
2019-08-19,1.0,-0.0,-0.8797396717600453,-0.0,-1.5395680060365968,-1.2968307866440294,0.0
2019-08-20,1.0,-0.0,-0.8842446753490996,-0.0,-1.5363674831914995,-1.2811133574686164,0.0
2019-08-21,1.0,-0.0,-0.8906000563433185,-0.0,-1.5343694243590948,-1.2702601183209692,0.0
2019-08-22,1.0,-0.0,-0.891957796014068,-0.0,-1.5277842907385697,-1.2695427901524035,0.0
2019-08-23,1.0,-0.0,-0.885684764230697,-0.0,-1.530058237835807,-1.2808566597783206,0.0
2019-08-26,1.0,-0.0,-0.8605920444033303,-0.0,-1.5127197039777984,-1.252081406105458,0.0
2019-08-27,1.0,-0.0,-0.8518999073215942,-0.0,-1.5130676552363298,-1.268952734012975,0.0
2019-08-28,1.0,-0.0,-0.8532450085699727,-0.0,-1.5121600963542872,-1.267012553851855,0.0
2019-08-29,1.0,-0.0,-0.8471939248008891,-0.0,-1.51639192443045,-1.266901278014447,0.0
2019-08-30,1.0,-0.0,-0.8323939757922941,-0.0,-1.5310911946780004,-1.2563522128799778,0.0
2019-09-03,1.0,-0.0,-0.839395479964875,-0.0,-1.531959144058788,-1.2503119656144566,0.0
2019-09-04,1.0,-0.0,-0.837334073354609,-0.0,-1.535590398223949,-1.2522085009944035,0.0
2019-09-05,1.0,-0.0,-0.843355160011067,-0.0,-1.5321866642073227,-1.235728119524117,0.0
2019-09-06,1.0,-0.0,-0.835830499126758,-0.0,-1.553405643901094,-1.206774519716886,0.0
2019-09-09,1.0,-0.0,-0.8360527646274762,-0.0,-1.5532931929953575,-1.2069219101898239,0.0
2019-09-10,1.0,-0.0,-0.8347149072589879,-0.0,-1.5569040531257154,-1.1881841080833524,0.0
2019-09-11,1.0,-0.0,-0.8348077187514323,-0.0,-1.5472796443140668,-1.2014942476050785,0.0
2019-09-12,1.0,-0.0,-0.8148182067954941,-0.0,-1.5587508013554354,-1.2056049088744392,0.0
2019-09-13,1.0,-0.0,-0.8129608426837647,-0.0,-1.5616670483169226,-1.205175177467369,0.0
2019-09-16,1.0,-0.0,-0.8159231297185999,-0.0,-1.5567604667124226,-1.202974147792267,0.0
2019-09-17,1.0,-0.0,-0.7893264866351841,-0.0,-1.573334555958003,-1.2222273164916784,0.0
2019-09-18,1.0,-0.0,-0.7965705378020266,-0.0,-1.5681078354958506,-1.2201641373618815,0.0
