Date,IWF,IWM,MTUM,SO,SPY,VLUE,VXX
2018-12-10,-0.0,-0.3212280660543563,-0.0,1.0,-0.6365131192595899,-0.3912992412675296,0.0
2018-12-11,-0.0,-0.32116925535164603,-0.0,1.0,-0.6401532062880372,-0.38844373428578144,0.0
2018-12-12,-0.0,-0.32181069958847736,-0.0,1.0,-0.641928277483833,-0.38781893004115225,0.0
2018-12-13,-0.0,-0.31831563081415887,-0.0,1.0,-0.6499846918348603,-0.3868020065471845,0.0
2018-12-14,-0.0,-0.30610897602150283,-0.0,1.0,-0.662249781906491,-0.38938532996958475,0.0
2018-12-17,-0.0,-0.30132038743872985,-0.0,1.0,-0.6502263186284857,-0.3937240554422008,0.0
2018-12-18,-0.0,-0.3022289029288113,-0.0,1.0,-0.6527233013129154,-0.3937337059914978,0.0
2018-12-19,-0.0,-0.30364915417735217,-0.0,1.0,-0.6544243935722184,-0.3947015504787897,0.0
2018-12-20,-0.0,-0.2948427084551515,-0.0,1.0,-0.6541457139515846,-0.3899193076833119,0.0
2018-12-21,-0.0,-0.29209358518621775,-0.0,1.0,-0.6542598917311401,-0.37701261587788387,0.0
2018-12-24,-0.0,-0.27193992721241994,-0.0,1.0,-0.6451605472888929,-0.38632699129313125,0.0
2018-12-26,-0.0,-0.27519397962045433,-0.0,1.0,-0.6638777227259979,-0.39803215854912594,0.0
2018-12-27,-0.0,-0.24407311876191543,-0.0,1.0,-0.6047549624313109,-0.3941011550970057,0.0
2018-12-28,-0.0,-0.24421080947790805,-0.0,1.0,-0.6042502633997624,-0.3932390324822345,0.0
2018-12-31,-0.0,-0.244266594929047,-0.0,1.0,-0.6041876835474254,-0.393346335776896,0.0
2019-01-02,-0.0,-0.24328802704941893,-0.0,1.0,-0.601983922613583,-0.39389596721825393,0.0
2019-01-03,-0.0,-0.24313312887555685,-0.0,1.0,-0.6095005708401424,-0.3859550939087999,0.0
2019-01-04,-0.0,-0.2500055799834833,-0.0,1.0,-0.5886882574827579,-0.39327723589938174,0.0
2019-01-07,-0.0,-0.22812540994359176,-0.0,1.0,-0.5808955354409899,-0.37732301368665006,0.0
2019-01-08,-0.0,-0.21837099729517495,-0.0,1.0,-0.5875359916237675,-0.3754253555536166,0.0
2019-01-09,-0.0,-0.23173199595266375,-0.0,1.0,-0.5930447406625313,-0.37486252254630237,0.0
2019-01-10,-0.0,-0.22917812740675542,-0.0,1.0,-0.5971834085157883,-0.37410056111783474,0.0
2019-01-11,-0.0,-0.22067502155029506,-0.0,1.0,-0.6027672789160754,-0.3868443737152709,0.0
2019-01-14,-0.0,-0.22192241341177513,-0.0,1.0,-0.6007652497014199,-0.38903879329411245,0.0
2019-01-15,-0.0,-0.21527118606653273,-0.0,1.0,-0.590869958720558,-0.40129356967837354,0.0
2019-01-16,-0.0,-0.2175237926998918,-0.0,1.0,-0.5895952480844393,-0.401020160310906,0.0
2019-01-17,-0.0,-0.21909308926096235,-0.0,1.0,-0.5856196783349101,-0.3954368440738377,0.0
2019-01-18,-0.0,-0.22014196983141082,-0.0,1.0,-0.5858473824312334,-0.4122892635314996,0.0
2019-01-22,-0.0,-0.12441583634600123,-0.0,1.0,-0.7233929988537167,-0.3565823119654351,0.0
2019-01-23,-0.0,-0.09201032633878335,-0.0,1.0,-0.731537256459478,-0.38293506321572784,0.0
2019-01-24,-0.0,-0.09012372956252762,-0.0,1.0,-0.7369421122403889,-0.3824127264692886,0.0
2019-01-25,-0.0,-0.0,-0.0,1.0,-0.8619686149851133,-0.37662017863938574,0.0
2019-01-28,-0.0,-0.0,-0.0,1.0,-0.8647978002816713,-0.37068830617217713,0.0
2019-01-29,-0.0,-0.0,-0.0,1.0,-0.864843662445366,-0.3765549703014682,0.0
2019-01-30,-0.0,-0.0,-0.0,1.0,-0.862590799031477,-0.3793605954622904,0.0
2019-01-31,-0.0,-0.0,-0.0,1.0,-0.8272159356172606,-0.3959449545363598,0.0
2019-02-01,-0.0,-0.0,-0.0,1.0,-0.8229356169854017,-0.3956604694502374,0.0
2019-02-04,-0.0,-0.0,-0.0,1.0,-0.8253278015663479,-0.3932953209238347,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-0.8201582341599628,-0.3960064712009396,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-0.8175303563134497,-0.39424501802578904,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-0.8215826383204654,-0.3906599119527465,0.0
2019-02-08,-0.0,-0.010704275088834448,-0.0,1.0,-0.8337416407336291,-0.36262111280319587,0.0
2019-02-11,-0.0,-0.00033183638254098176,-0.0,1.0,-0.8362055615777714,-0.3757272747384023,0.0
2019-02-12,-0.0,-0.0032527881040892194,-0.0,1.0,-0.832072048150115,-0.3774340591255089,0.0
2019-02-13,-0.0,-0.007797314013076515,-0.0,1.0,-0.8279731401307652,-0.37307828238204627,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-0.8365524220159268,-0.3633023890184346,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-0.8366848543518438,-0.3634383525477427,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-0.8378722377054576,-0.35660207597270077,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.8272047571159984,-0.3589698745135762,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.8322160883280757,-0.35846039256922535,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.8429366400841293,-0.3479537288581193,0.0
2019-02-25,-0.0,-0.0,-0.0,1.0,-0.8490989504257708,-0.3512663102074945,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.859292817679558,-0.3506519337016575,0.0
2019-02-27,-0.0,-0.0,-0.0,1.0,-0.8595004756321483,-0.35274207464106366,0.0
2019-02-28,-0.0,-0.0,-0.0,1.0,-0.8562650575779679,-0.35402161660367354,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-0.8631420740871717,-0.3470957475024313,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.8639526407634027,-0.34496697665171966,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.8722942284258337,-0.34328126730918357,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.8716637896693666,-0.34141105652193154,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.8810049940336766,-0.3287444203827286,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.915502388073026,-0.31634156139802705,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.9149960625492181,-0.33497581280234,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.9211268246100678,-0.3525305806921013,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.9254006556182844,-0.35105172099799675,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.9251768774029164,-0.3497736424232773,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.9238288833565539,-0.36016262019505285,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.9316493656286045,-0.37515570934256054,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.9298464957977357,-0.38545067259382737,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.937866381315716,-0.3883409323532149,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.9554175678504152,-0.37021791204446614,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.9750252092957813,-0.3700021105456933,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.9806132174155605,-0.343941049303796,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.9744683827644097,-0.3571861592986383,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.9765235231034645,-0.3548048678136802,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.9601311140040915,-0.3645852705969872,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.9629170660992774,-0.3752250461783067,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.9569067433181112,-0.36118129766568535,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.9694564916489804,-0.33745501522561594,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.9682287346788315,-0.3356833471569441,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.9672509225092251,-0.33904520295202956,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.97330007390983,-0.3363821138211382,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.9736355654142983,-0.33700725541845744,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-1.000092483410788,-0.3119696654412615,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-1.0131697511610176,-0.29728980384002224,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-1.0283599352301642,-0.2848716169326856,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-1.0263742365352582,-0.2871552841014251,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-1.0273468253600704,-0.2881952484601491,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-1.0278773857721224,-0.2855986119144014,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-1.0422756706753007,-0.2704209065679926,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-1.0394158218765912,-0.275054390593899,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-1.0413484085157756,-0.2802915979848165,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-1.0432650039331821,-0.2703715700337791,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-1.0108383806184251,-0.26613233753813925,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-1.020449059525436,-0.2567290613471786,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-1.0231619980056204,-0.24315565225274224,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-1.0211840406008565,-0.24448875093459005,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-1.0188794567062818,-0.2448443689869836,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-1.0166211293260474,-0.26024590163934425,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-1.0111470775964257,-0.2684188930427646,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-1.008474190168117,-0.26953391954075356,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.0088205874329363,-0.26454942256979175,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.0080478792138015,-0.2589603500260706,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.9777722615877601,-0.2788509274721307,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.9713297307074864,-0.28975512695864514,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.9739493899683688,-0.28542702214188886,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.9830666212688685,-0.28680059017137666,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.9795725321501767,-0.2726289948424585,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.9957118353344769,-0.26121693599350004,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.9944016794961512,-0.2630081943158988,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.9776868055243151,-0.271627153718116,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.9778646711162049,-0.2693768399289872,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.9747435062748356,-0.27027815818422646,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.9664471342114632,-0.2585439658241367,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.9744495545335378,-0.24732831211535472,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.9738648947951273,-0.24097452934662236,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.9683107928931318,-0.24153628568903032,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.9637575597051162,-0.24345561294309803,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.9671366690240453,-0.24288366336633663,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.9624715777390229,-0.24508267290668667,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.9829439303690354,-0.21500318702332025,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.9661999779517142,-0.2386285966266123,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.9748504296747525,-0.20071793756118786,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.9780588145665092,-0.19864608954963975,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.9758287744382207,-0.2037226738737168,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.9630186869017248,-0.21748326464752185,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.9705946369493296,-0.2059899007487376,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.9675163937985842,-0.20384765709818908,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.977165868524162,-0.1995864170657379,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.9847024262865847,-0.19133935371559133,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.9922693321138477,-0.18538359356285794,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.9889808958727261,-0.1844124231162113,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.9960080706397935,-0.17351875555941249,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.9963538501606042,-0.1739951384668808,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.9930330982094412,-0.1773412913727618,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.9470933470419398,-0.19489782804266803,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.9366474431274073,-0.1914196335468494,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.9182574645129711,-0.2099001894060312,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.9484449965729951,-0.19343300205620287,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.950374652108756,-0.19051594947548703,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.9516794594941309,-0.1863975540398965,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.9472040388482438,-0.19201642921319473,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.9626429369787637,-0.18678531510618177,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.9631085056582706,-0.18426421009684554,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.9629057849822032,-0.18126849350315194,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.9615261026970289,-0.18067307898288382,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.9638502582124413,-0.1789915786315812,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.9703163538873995,-0.17445576407506702,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.9808919926309926,-0.16126129985861787,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-1.0039776392173725,-0.14607611266394324,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-1.0080929832113645,-0.14429616874730952,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-1.0061031955816302,-0.14290933316141233,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-1.0041337359977724,-0.13769838720041122,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-1.0038334689681756,-0.13779072257677644,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-1.0166795466254508,-0.12998025072986433,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-1.0174138967620028,-0.12979902087090955,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-1.020270705077329,-0.12477745125378065,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.9660470213601869,-0.10173486900601725,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.9671036307997684,-0.10054999586469274,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.9610445823113548,-0.1000886287280747,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.9568894389438943,-0.10581683168316831,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.9621296871763,-0.1095504454112285,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.9672726518075789,-0.10801892665919562,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.9847732607656994,-0.09254450653316439,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.9863795859892448,-0.0899030376014783,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.962133718530747,-0.10142385472554685,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.957360029662588,-0.10254191900465537,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.9582436063085789,-0.09265981664923398,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.9500520716342326,-0.09197280022870678,0.0
2019-08-12,-0.0,-0.0,-0.0014272024792545924,1.0,-0.9590189002385466,-0.0784349705384631,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.9580081300813008,-0.07451219512195122,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.959847662728557,-0.08769630827822028,0.0
2019-08-15,-0.0,-0.0,-0.01350370848113512,1.0,-0.9389914543695583,-0.06298371493066753,0.0
2019-08-16,-0.0,-0.0,-0.015638224980855268,1.0,-0.9393011164402886,-0.06031598887590182,0.0
2019-08-19,-0.0,-0.0,-0.018706016801331275,1.0,-0.9351604948172505,-0.05108567075004511,0.0
2019-08-20,-0.0,-0.0,-0.01763198975303206,1.0,-0.9367770083656887,-0.04695192731057119,0.0
2019-08-21,-0.0,-0.0,-0.05160956587481597,1.0,-0.9079622776650352,-0.030022681150769965,0.0
2019-08-22,-0.0,-0.0,-0.039543786258336946,1.0,-0.8933264927581989,-0.04037254824578712,0.0
2019-08-23,-0.0,-0.0,-0.036101083032490974,1.0,-0.8777609564846085,-0.027036993905516088,0.0
2019-08-26,-0.0,-0.0,-0.0366928253282687,1.0,-0.8727223646915913,-0.018741684823477236,0.0
2019-08-27,-0.0,-0.0,-0.03865795610028715,1.0,-0.8718660268640034,-0.016611743847680716,0.0
2019-08-28,-0.0,-0.0,-0.03323869671862024,1.0,-0.8741526160264211,-0.023968171195704657,0.0
2019-08-29,-0.0,-0.0,-0.03563087494450771,1.0,-0.8752340326970217,-0.01928236406801907,0.0
2019-08-30,-0.0,-0.0,-0.037974926934317796,1.0,-0.8693470235348407,-0.015459160129210892,0.0
2019-09-03,-0.0,-0.0,-0.05142977857156575,1.0,-0.8558314608899387,-0.013193524226536845,0.0
2019-09-04,-0.0,-0.0,-0.04924763251157116,1.0,-0.8669752309390554,-0.02037298836105893,0.0
2019-09-05,-0.0,-0.0,-0.030687060895533816,1.0,-0.8655742098512549,-0.018090625418764477,0.0
2019-09-06,-0.0,-0.0,-0.037416200317054074,1.0,-0.8725480833508414,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.03778361504492157,1.0,-0.8656920968478756,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.064557951533871,1.0,-0.8420560925851779,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.07341905803386252,1.0,-0.8120215694407784,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.07336162187647335,1.0,-0.8125223950966525,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.0731624703624252,1.0,-0.8085883105641489,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.07119485501523186,1.0,-0.8093008386926924,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.07410189480009764,1.0,-0.8038158907813937,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.08190465448529964,1.0,-0.7979359350327093,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.08758727841111173,1.0,-0.7843357481140376,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.10025668409120717,1.0,-0.7733498210705787,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.11012993801807185,1.0,-0.7567769397356433,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.11549947737793041,1.0,-0.7510079139913394,-0.0,0.0
2019-09-25,-0.0,-0.0,-0.11523025517537473,1.0,-0.751470011760094,-0.0,0.0
2019-09-26,-0.0,-0.0,-0.14290037640205036,1.0,-0.7485861279766971,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.14382650345928685,1.0,-0.7568995666387897,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.16253238835543363,1.0,-0.7426840420667581,-0.0,0.0
2019-10-01,-0.0,-0.0,-0.1783685180610713,1.0,-0.7217967963212799,-0.0,0.0
2019-10-02,-0.0,-0.0,-0.1949306205027389,1.0,-0.7137212986467658,-0.0,0.0
2019-10-03,-0.0,-0.0,-0.1922146679616828,1.0,-0.7122207621550591,-0.0,0.0
2019-10-04,-0.0,-0.0,-0.2019704433497537,1.0,-0.7073929812502386,-0.0,0.0
2019-10-07,-0.0,-0.0,-0.225252927889452,1.0,-0.6728925839454852,-0.0,0.0
2019-10-08,-0.0,-0.0,-0.22623249459182512,1.0,-0.6713727276177464,-0.0,0.0
2019-10-09,-0.0,-0.0,-0.22243263203741925,1.0,-0.6712367678527468,-0.0,0.0
2019-10-10,-0.0,-0.0,-0.2796933411769171,1.0,-0.6179478907717706,-0.0,0.0
2019-10-11,-0.0,-0.0,-0.3335165251667677,1.0,-0.5615714069132807,-0.0,0.0
2019-10-14,-0.0,-0.0,-0.3438461830755785,1.0,-0.5560664209446365,-0.0,0.0
