Date,H,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-30,1.0,-0.11534974886683816,-0.4243782922944996,-0.09481808158765159,-0.5212544407693249,-0.29427906406958226,0.0
2019-01-31,1.0,-0.09934909215484754,-0.4289874223070523,-0.09149415161748152,-0.5173493857974845,-0.3098663926002055,0.0
2019-02-01,1.0,-0.11030905131279517,-0.42623632759928554,-0.08652457973425992,-0.5263904862113686,-0.29752612132038075,0.0
2019-02-04,1.0,-0.10607247796278159,-0.42664054848188054,-0.08861410381978453,-0.5251714005876592,-0.30210577864838395,0.0
2019-02-05,1.0,-0.09632769053626988,-0.4286239251329038,-0.08079570788113379,-0.529238834856317,-0.3148533771037997,0.0
2019-02-06,1.0,-0.08630872154287256,-0.42370181586492517,-0.08819565270664348,-0.5282427034577402,-0.32411105937706763,0.0
2019-02-07,1.0,-0.08403773122626484,-0.42518681857160356,-0.0893299032218547,-0.5267671199313978,-0.3247580546367757,0.0
2019-02-08,1.0,-0.08262582271047932,-0.41153874385260936,-0.0961806659978958,-0.527024051283306,-0.3293533312128404,0.0
2019-02-11,1.0,-0.08081301607465677,-0.3892607612253873,-0.10524258562564129,-0.5260419211413495,-0.3416231006009674,0.0
2019-02-12,1.0,-0.08035017557549747,-0.388802184939524,-0.11105150214592274,-0.5161919625438939,-0.3421527506827936,0.0
2019-02-13,1.0,-0.06126973299551744,-0.40891151822256866,-0.1227343597739232,-0.5129360748392126,-0.33032060027285126,0.0
2019-02-14,1.0,-0.05818687320027803,-0.4080528249429054,-0.09313871512262933,-0.544806871214378,-0.3782146758018072,0.0
2019-02-15,1.0,-0.05784877211315966,-0.41601353536861485,-0.08584011345823693,-0.5499738747480779,-0.37844293498544457,0.0
2019-02-19,1.0,-0.07711034928205893,-0.3954389625875689,-0.08505986982660108,-0.5527649426143986,-0.37382620360709495,0.0
2019-02-20,1.0,-0.06608699997501437,-0.405966569222697,-0.07917947180371288,-0.5594283287109912,-0.38790195637508434,0.0
2019-02-21,1.0,-0.0666916354556804,-0.39078651685393256,-0.07563046192259676,-0.5632209737827715,-0.40057428214731583,0.0
2019-02-22,1.0,-0.061620113123863146,-0.3988488276480701,-0.07980963297037351,-0.552637480377744,-0.3987740761966461,0.0
2019-02-25,1.0,-0.05545429577288957,-0.39791765498988796,-0.08266959626476243,-0.558862450375771,-0.4019125614841078,0.0
2019-02-26,1.0,-0.05053331001923413,-0.4028176754177803,-0.09015062573376963,-0.5565908125796217,-0.397796817625459,0.0
2019-02-27,1.0,-0.05380852550663871,-0.4057352500748727,-0.09199361086153539,-0.561245882000599,-0.38299890186682645,0.0
2019-02-28,1.0,-0.04837501872098248,-0.4061953971344417,-0.09410413858519295,-0.5622285457540812,-0.38520293545005246,0.0
2019-03-01,1.0,-0.04881520137831157,-0.408424679767285,-0.09118829433943418,-0.5620864441059702,-0.3864266273814577,0.0
2019-03-04,1.0,-0.043508684243408716,-0.4207422216668749,-0.08839185305510433,-0.5571410720979633,-0.3893040109958765,0.0
2019-03-05,1.0,-0.05657921089525335,-0.41165131183657117,-0.07618165431604246,-0.5705738033246545,-0.3885439615461646,0.0
2019-03-06,1.0,-0.059440909774059414,-0.4099744501778468,-0.07284204198186464,-0.5798306698061219,-0.3827714042382646,0.0
2019-03-07,1.0,-0.07145714571457146,-0.37503750375037503,-0.08023302330233023,-0.600960096009601,-0.3725622562256226,0.0
2019-03-08,1.0,-0.05980226060130984,-0.37585657572002934,-0.07522694515386755,-0.6400991225630263,-0.37762662148835563,0.0
2019-03-11,1.0,-0.052163754571312476,-0.3755587159691183,-0.08088683462007315,-0.6416852905323039,-0.3893234457537586,0.0
2019-03-12,1.0,-0.02671493028116954,-0.35458461852201173,-0.10912845089092253,-0.6495194881337786,-0.40913609829462894,0.0
2019-03-13,1.0,-0.032135284951592714,-0.35806064321659387,-0.11753135617033235,-0.6383886376989297,-0.4083582394564079,0.0
2019-03-14,1.0,-0.03192114201077658,-0.3588191731147373,-0.11787839321739575,-0.6369161623126229,-0.4081564902065936,0.0
2019-03-15,1.0,-0.039427622332950045,-0.34478088667433243,-0.12666411140922448,-0.6243771559984669,-0.42000766577232657,0.0
2019-03-18,1.0,-0.021143767341485972,-0.35219915733223717,-0.16401192066591305,-0.6094183537149317,-0.42231014284246227,0.0
2019-03-19,1.0,-0.013811229354015821,-0.35548455255224304,-0.16292612538328738,-0.6125640959571234,-0.43191012394032313,0.0
2019-03-20,1.0,-0.015065524713651841,-0.3570838922711794,-0.1612320709937055,-0.6123723041997731,-0.43393354658961925,0.0
2019-03-21,1.0,-0.010587202396322885,-0.35931932035325104,-0.1627846924546816,-0.615581263234003,-0.4339461860248929,0.0
2019-03-22,1.0,-0.011790313803736624,-0.35909927185094975,-0.16350962659687493,-0.6180715710917054,-0.4388069757197274,0.0
2019-03-25,1.0,-0.0,-0.288215211643607,-0.22419590830916136,-0.6141386657083451,-0.44038298636958695,0.0
2019-03-26,1.0,-0.0,-0.2829592727646243,-0.2519131015356171,-0.5714909352370192,-0.4615325355657131,0.0
2019-03-27,1.0,-0.0,-0.24930394135226955,-0.2714756443331886,-0.5712278729980331,-0.462336202712713,0.0
2019-03-28,1.0,-0.0,-0.24718900132883573,-0.27550342430747216,-0.5673617499744454,-0.46539916181130536,0.0
2019-03-29,1.0,-0.0,-0.24604573910821517,-0.27729653762616585,-0.565989523444487,-0.4659256420084324,0.0
2019-04-01,1.0,-0.0,-0.244205361478112,-0.2781682042370499,-0.5652807237228796,-0.46786435307045565,0.0
2019-04-02,1.0,-0.0,-0.2454464171669434,-0.2865244603397624,-0.562575041512326,-0.46005875590752326,0.0
2019-04-03,1.0,-0.0,-0.2441943734015345,-0.2814322250639386,-0.5837340153452685,-0.4481841432225064,0.0
2019-04-04,1.0,-0.0,-0.2448520195431407,-0.28084311769370474,-0.5825595375131097,-0.4497224567058041,0.0
2019-04-05,1.0,-0.014337284620702015,-0.23664200312347985,-0.2701298036304053,-0.5814793005453288,-0.4576410046340152,0.0
2019-04-08,1.0,-0.012893138184707663,-0.24040704380591085,-0.26855150847153514,-0.582754466459898,-0.45864199113116144,0.0
2019-04-09,1.0,-0.026351576732609752,-0.229774459241013,-0.27028968773253276,-0.5874836425217458,-0.45200523439304136,0.0
2019-04-10,1.0,-0.026453667557016645,-0.23494966098212453,-0.26633449763714817,-0.5875025683172386,-0.45307684405177734,0.0
2019-04-11,1.0,-0.03999486587087665,-0.2226928507251957,-0.2729559748427673,-0.5891669875497368,-0.4422282120395328,0.0
2019-04-12,1.0,-0.041908033013789925,-0.2191520992464244,-0.27223560773055827,-0.588737376326447,-0.441123699184908,0.0
2019-04-15,1.0,-0.03675867022368151,-0.22121896162528215,-0.2751385183665093,-0.5864457213215678,-0.44556741227170116,0.0
2019-04-16,1.0,-0.03846942962659007,-0.22178908494050062,-0.2769286007386131,-0.5836838325810423,-0.4437576938859253,0.0
2019-04-17,1.0,-0.042264344262295084,-0.2315573770491803,-0.2671362704918032,-0.5760245901639344,-0.4444928278688524,0.0
2019-04-18,1.0,-0.04694453627647941,-0.23373089540472497,-0.24044452356127455,-0.5590875569005416,-0.4628334562469801,0.0
2019-04-22,1.0,-0.05178175139657679,-0.24061934035660537,-0.23118128714639186,-0.5638599086804581,-0.4634084126214831,0.0
2019-04-23,1.0,-0.055296248118958356,-0.23796770984773127,-0.2287346647282373,-0.5660978906827863,-0.46244293110924073,0.0
2019-04-24,1.0,-0.06864587566030068,-0.21843254774481918,-0.21985473384802925,-0.5675792360828931,-0.4651056481105242,0.0
2019-04-25,1.0,-0.06825582578609952,-0.21074590414165056,-0.2202350666530986,-0.572962246870866,-0.4718123537193447,0.0
2019-04-26,1.0,-0.070013748154183,-0.20046845562401344,-0.22373847955598553,-0.582845358724986,-0.46891389581954274,0.0
2019-04-29,1.0,-0.0684174329453119,-0.2049721083063756,-0.226215644820296,-0.5837642324053083,-0.46381721388726155,0.0
2019-04-30,1.0,-0.0684666327050433,-0.1988537952114111,-0.2302343352012226,-0.5840295466123281,-0.4655119714722364,0.0
2019-05-01,1.0,-0.06546315628660183,-0.2006671080103886,-0.233971584254214,-0.5784488465651576,-0.467663084992616,0.0
2019-05-02,1.0,-0.06671108946923295,-0.1879084548553269,-0.23078500217842593,-0.5836387401009765,-0.4938363361439299,0.0
2019-05-03,1.0,-0.06876429911827459,-0.17691061926428628,-0.22670368370993033,-0.5972854168273309,-0.500963985501658,0.0
2019-05-06,1.0,-0.06444324629643894,-0.15728260032349997,-0.23620632108654907,-0.5985262779532209,-0.5109758915504891,0.0
2019-05-07,1.0,-0.05736378349217766,-0.15714028823181853,-0.2432501862460503,-0.5976828422431731,-0.5135253166182855,0.0
2019-05-08,1.0,-0.06291399196951485,-0.15321858775990382,-0.2542645968133807,-0.5727219252704534,-0.5143858213344927,0.0
2019-05-09,1.0,-0.062237905287920635,-0.15290989055947632,-0.2546282090620845,-0.5727984044185332,-0.5144471719341311,0.0
2019-05-10,1.0,-0.059636549782441775,-0.1534681341182493,-0.2588431021243921,-0.5783465574609675,-0.5092142308676734,0.0
2019-05-13,1.0,-0.07645565725713406,-0.15498807784016613,-0.24054559905648285,-0.5766735892110864,-0.515216778196549,0.0
2019-05-14,1.0,-0.052858052196053475,-0.14161680458306813,-0.28155315085932525,-0.5623933800127308,-0.5077275620623807,0.0
2019-05-15,1.0,-0.06419056335163718,-0.13847366280252185,-0.27336282285946717,-0.5535387431360586,-0.5126347366280253,0.0
2019-05-16,1.0,-0.06713870918445317,-0.13774132749223167,-0.2735214711425806,-0.5568743314145993,-0.5116906932912231,0.0
2019-05-17,1.0,-0.07177991886409736,-0.1447768762677485,-0.2629310344827586,-0.554893509127789,-0.5011409736308317,0.0
2019-05-20,1.0,-0.07370396672415541,-0.14515065435730953,-0.2631125088769402,-0.5529572892360758,-0.5013442223800345,0.0
2019-05-21,1.0,-0.08509611721983798,-0.14987683790852996,-0.2570405546103253,-0.5466619264074761,-0.500749130247086,0.0
2019-05-22,1.0,-0.08284023668639054,-0.14739568783807808,-0.2609645224369556,-0.5476293267643548,-0.5007237727607486,0.0
2019-05-23,1.0,-0.08349218452154021,-0.14883720930232558,-0.25690684966323546,-0.5462701741009023,-0.506112593722201,0.0
2019-05-24,1.0,-0.08137207711600335,-0.1452891850125402,-0.26222987865122993,-0.5428014085577483,-0.5016846958680617,0.0
2019-05-28,1.0,-0.08138063667189636,-0.14150513689964067,-0.266030669568298,-0.5419302596285237,-0.4996710359836024,0.0
2019-05-29,1.0,-0.08871884233654065,-0.14619794428870875,-0.26456549738616564,-0.5367578351895346,-0.4891784731166503,0.0
2019-05-30,1.0,-0.08943418159763462,-0.1467994238204746,-0.2621869550933765,-0.5396376134037553,-0.4890450077076647,0.0
2019-05-31,1.0,-0.08972123234008136,-0.14913943437713245,-0.25986301716076526,-0.5387064978391083,-0.48992847574999365,0.0
2019-06-03,1.0,-0.083496904725955,-0.15146710956766823,-0.2804620262720821,-0.5369671347324978,-0.46408978811213447,0.0
2019-06-04,1.0,-0.10713746793420854,-0.14390624214073738,-0.27561490870680555,-0.5408178663045119,-0.4474624012876616,0.0
2019-06-05,1.0,-0.10438819829264641,-0.14879436872847088,-0.28156357645649244,-0.5425340721881085,-0.4188507812890021,0.0
2019-06-06,1.0,-0.10349040139616054,-0.16487160309149837,-0.27292445774121166,-0.525105958613812,-0.4267265021191723,0.0
2019-06-07,1.0,-0.10770608427441421,-0.17389682105367893,-0.26633003333167504,-0.51743694343565,-0.42204367941893434,0.0
2019-06-10,1.0,-0.11021017286407163,-0.17206815072752146,-0.25999253824151225,-0.5232433776893421,-0.4217385897276458,0.0
2019-06-11,1.0,-0.10915528074199661,-0.17161164854891794,-0.262566071606662,-0.5235115188989727,-0.4264485888102124,0.0
2019-06-12,1.0,-0.11065389795002244,-0.16813806174871562,-0.25891565664122895,-0.5253129831911816,-0.4308693700433937,0.0
2019-06-13,1.0,-0.11257007599352187,-0.16589012084215773,-0.2569826834433786,-0.5243054690419834,-0.4318425314563349,0.0
2019-06-14,1.0,-0.11554548623213663,-0.16018523129014586,-0.2667181198028183,-0.5264651695463826,-0.4207289747547677,0.0
2019-06-17,1.0,-0.11613962630308759,-0.15898290747145025,-0.26599159057547334,-0.5230761575398701,-0.4238300201527629,0.0
2019-06-18,1.0,-0.11610719884539776,-0.15835966854953096,-0.2674496727797547,-0.521387513374972,-0.42506283126384153,0.0
2019-06-19,1.0,-0.12783695002986264,-0.13838841329882542,-0.2718992633884133,-0.5114473422257616,-0.43895580330479794,0.0
2019-06-20,1.0,-0.13163995313707405,-0.13849490241044943,-0.26168457262507167,-0.519131540244784,-0.44175785826457603,0.0
2019-06-21,1.0,-0.12887187391239496,-0.14152538159399394,-0.26154725799234324,-0.5100432556058271,-0.4439417292298513,0.0
2019-06-24,1.0,-0.12439619540859519,-0.13903690055276133,-0.2669936756137643,-0.5069219660375479,-0.4525671032319108,0.0
2019-06-25,1.0,-0.12438678188111663,-0.13521926438727994,-0.2672012351520283,-0.5093757003760242,-0.45404288168936924,0.0
2019-06-26,1.0,-0.12756514150355316,-0.13387358184764991,-0.2666999127290861,-0.5139508789427751,-0.45136516643809993,0.0
2019-06-27,1.0,-0.13048357732498692,-0.13180537197296557,-0.26386013916253087,-0.5115095892460783,-0.4562934882908946,0.0
2019-06-28,1.0,-0.1192,-0.1544,-0.265725,-0.5032,-0.45749999999999996,0.0
2019-07-01,1.0,-0.11436003902048575,-0.15545661472272942,-0.2676405112684159,-0.5035143450311413,-0.4603166662497812,0.0
2019-07-02,1.0,-0.11136113611361137,-0.15726572657265728,-0.2678517851785179,-0.5028252825282529,-0.460971097109711,0.0
2019-07-03,1.0,-0.1202709770615925,-0.1581778785086299,-0.26158750716046925,-0.4953052227839904,-0.455256407063336,0.0
2019-07-05,1.0,-0.11899536090188058,-0.1630169102608869,-0.2621589265226717,-0.4968324437571706,-0.4531351324387689,0.0
2019-07-08,1.0,-0.1187345625109154,-0.1615728150495247,-0.2631670866495347,-0.4977171228262768,-0.4537561438087872,0.0
2019-07-09,1.0,-0.11401519870437275,-0.1566961504920892,-0.26660022424317925,-0.4957269216394668,-0.4585773016070761,0.0
2019-07-10,1.0,-0.11677594674777492,-0.12824412255989628,-0.2553414275385804,-0.5229238862157513,-0.469771384408267,0.0
2019-07-11,1.0,-0.12053872053872054,-0.1253772290809328,-0.25711435341064975,-0.5231325601695972,-0.467913704950742,0.0
2019-07-12,1.0,-0.12620608840908523,-0.12680445785235234,-0.25507990725273627,-0.5224263880924481,-0.46268917200628285,0.0
2019-07-15,1.0,-0.13213175885643258,-0.1122436295835923,-0.24464885021752641,-0.5270105655686762,-0.4699813548788067,0.0
2019-07-16,1.0,-0.12631369723471392,-0.10596536559914532,-0.23501204998881958,-0.5319635270441502,-0.4853039827076449,0.0
2019-07-17,1.0,-0.10684766818614436,-0.11423633722386414,-0.2372388919501077,-0.5484396132845765,-0.4978710614637079,0.0
2019-07-18,1.0,-0.09316427783902977,-0.1142126891851258,-0.23456449834619625,-0.563170291670843,-0.5006264408138719,0.0
2019-07-19,1.0,-0.11125598656001605,-0.1149168777111908,-0.22775256387753565,-0.559940823951255,-0.4935934404854442,0.0
2019-07-22,1.0,-0.11428643052317565,-0.09713970569802713,-0.22082675290165701,-0.5654408262515355,-0.5091373994134015,0.0
2019-07-23,1.0,-0.10579288188343959,-0.10142563124341147,-0.22042066161337281,-0.5694242256914813,-0.5128507605039908,0.0
2019-07-24,1.0,-0.10336762153869368,-0.10042503961167978,-0.2173486582329418,-0.5752370413218983,-0.5186237770679811,0.0
2019-07-25,1.0,-0.10578445913673044,-0.08584931747907187,-0.22310766987606526,-0.588551748409965,-0.5105960431383394,0.0
2019-07-26,1.0,-0.1018222948347367,-0.07701394998114867,-0.2264421264295589,-0.5946210883498806,-0.5136106572828956,0.0
2019-07-29,1.0,-0.10085152344829318,-0.07578307502951445,-0.22850468463489987,-0.5909924392755771,-0.5157619753334506,0.0
2019-07-30,1.0,-0.10559598494353827,-0.0716185696361355,-0.22755332496863234,-0.5877289836888331,-0.5169134253450439,0.0
2019-07-31,1.0,-0.10252358017258678,-0.08122616897451335,-0.22787477423239014,-0.5852899859522376,-0.5115894039735099,0.0
2019-08-01,1.0,-0.09834212509419743,-0.08296910324039185,-0.23431298668676212,-0.5836724441095202,-0.5126350163275559,0.0
2019-08-02,1.0,-0.0970495919648462,-0.08040175768989329,-0.2367608286252354,-0.5844318895166353,-0.5123666038920277,0.0
