Date,IWF,IWM,MTUM,PXD,SPY,VLUE,VXX
2018-12-07,-0.11277271330533647,-0.696404793608522,-0.0,1.0,-0.8280924579193555,-0.7770152617023457,0.0
2018-12-10,-0.0764115092290988,-0.7108102605863192,-0.0,1.0,-0.8416802388707927,-0.7641490228013029,0.0
2018-12-11,-0.06808684130058099,-0.7152515883532091,-0.0,1.0,-0.8403492678286278,-0.7738252981347468,0.0
2018-12-12,-0.06633798027881674,-0.7165929955797349,-0.0,1.0,-0.8404624277456648,-0.7768446106766407,0.0
2018-12-13,-0.06660549835185374,-0.7148876881775241,-0.0,1.0,-0.8409963638835084,-0.775716179019268,0.0
2018-12-14,-0.0679532481652623,-0.712965479749932,-0.0,1.0,-0.8413291655341125,-0.7753805381897254,0.0
2018-12-17,-0.05254960384641431,-0.7126362836053363,-0.0,1.0,-0.8309067515405973,-0.7898354438951717,0.0
2018-12-18,-0.04328056584708656,-0.7047827551364095,-0.0,1.0,-0.8288312563152577,-0.7912428427079825,0.0
2018-12-19,-0.03956058768028036,-0.7063620434020756,-0.0,1.0,-0.8313114975064024,-0.7924922496293301,0.0
2018-12-20,-0.03645465846856836,-0.6914289554144407,-0.0,1.0,-0.8435641568390284,-0.788394987064476,0.0
2018-12-21,-0.03201929195833473,-0.6907592859295978,-0.0,1.0,-0.8450614596242086,-0.7814582844893995,0.0
2018-12-24,-0.019128232471340975,-0.6781858171154358,-0.0,1.0,-0.8428752332711277,-0.7922220741135697,0.0
2018-12-26,-0.017491552375273306,-0.6802491221095872,-0.0,1.0,-0.830517458424435,-0.7845358775591333,0.0
2018-12-27,-0.00978448135747489,-0.6621915937977441,-0.0,1.0,-0.7973214575951629,-0.7813282189643402,0.0
2018-12-28,-0.006205126539098795,-0.6659302816672623,-0.0,1.0,-0.7971800786199279,-0.7794418634872162,0.0
2018-12-31,-0.005718370264474625,-0.6672623302358828,-0.0,1.0,-0.7969653648710118,-0.7790954577945286,0.0
2019-01-02,-0.003765866961010291,-0.6668506314320034,-0.0,1.0,-0.7958640392169594,-0.7799564977437262,0.0
2019-01-03,-0.0005850614314503024,-0.6692127673405708,-0.0,1.0,-0.792433205486576,-0.7881102515764156,0.0
2019-01-04,-0.0,-0.6766191709844559,-0.0,1.0,-0.7663860103626943,-0.7953367875647668,0.0
2019-01-07,-0.0,-0.6525331801939765,-0.0,1.0,-0.7589012251148545,-0.7789688616641143,0.0
2019-01-08,-0.0,-0.6494835501147666,-0.0,1.0,-0.7603927569497577,-0.778085947462382,0.0
2019-01-09,-0.0,-0.6376373188982647,-0.0,1.0,-0.7605158414265244,-0.7860531762458207,0.0
2019-01-10,-0.0,-0.6412325752017608,-0.0,1.0,-0.7600242431975501,-0.7886375960955693,0.0
2019-01-11,-0.0,-0.6269757639620653,-0.0,1.0,-0.7644729699524221,-0.8017051441708977,0.0
2019-01-14,-0.0,-0.6354643531709192,-0.0,1.0,-0.7765470435701253,-0.7892883439510837,0.0
2019-01-15,-0.0,-0.6303401011977199,-0.0,1.0,-0.7783898033689874,-0.7937295843207584,0.0
2019-01-16,-0.0,-0.630304,-0.0,1.0,-0.766848,-0.802848,0.0
2019-01-17,-0.0,-0.6204265372581572,-0.0,1.0,-0.7672243151778303,-0.8049932954472894,0.0
2019-01-18,-0.0,-0.6202738148550956,-0.0,1.0,-0.7692725993218604,-0.8092252575011195,0.0
2019-01-22,-0.0,-0.5758999449178628,-0.0,1.0,-0.822538314486602,-0.8416874574733499,0.0
2019-01-23,-0.0,-0.5504118240713611,-0.0,1.0,-0.8286942084187909,-0.8763876680665429,0.0
2019-01-24,-0.0,-0.5485783148226557,-0.0,1.0,-0.8340227339347946,-0.8744422369149594,0.0
2019-01-25,-0.0,-0.48490659613159204,-0.0,1.0,-0.892378905604232,-0.929013060009919,0.0
2019-01-28,-0.0,-0.45263504611330696,-0.0,1.0,-0.9260540184453229,-0.9151185770750989,0.0
2019-01-29,-0.0,-0.4552596975673898,-0.0,1.0,-0.9164694280078894,-0.9155818540433924,0.0
2019-01-30,-0.0,-0.4540403708330594,-0.0,1.0,-0.9156749293181669,-0.917811821947531,0.0
2019-01-31,-0.0,-0.4485488989955174,-0.0,1.0,-0.8923207800281386,-0.9310604325491606,0.0
2019-02-01,-0.0,-0.44672560576293385,-0.0,1.0,-0.901931892599869,-0.9257039947609692,0.0
2019-02-04,-0.0,-0.44880652237975177,-0.0,1.0,-0.900330702989424,-0.925117055761108,0.0
2019-02-05,-0.0,-0.4494529253750901,-0.0,1.0,-0.895564436873485,-0.9308458363362381,0.0
2019-02-06,-0.0,-0.45812743397584843,-0.0,1.0,-0.8855254115260005,-0.9289197237948751,0.0
2019-02-07,-0.0,-0.46567232525430935,-0.0,1.0,-0.8907205704379682,-0.9144343047787262,0.0
2019-02-08,-0.0,-0.4575563229731952,-0.0,1.0,-0.8958395000822234,-0.9355369182700214,0.0
2019-02-11,-0.0,-0.44015024216665016,-0.0,1.0,-0.8975322065170834,-0.9571019076801424,0.0
2019-02-12,-0.0,-0.4507734423958574,-0.0,1.0,-0.892938421451895,-0.9545499521752037,0.0
2019-02-13,-0.0,-0.4528756100778262,-0.0,1.0,-0.8920327133623532,-0.952809655718243,0.0
2019-02-14,-0.0,-0.4256308100929615,-0.0,1.0,-0.9111221779548472,-0.9833001328021247,0.0
2019-02-15,-0.0,-0.43992680086508074,-0.0,1.0,-0.9073032773249043,-0.9800033272334056,0.0
2019-02-19,-0.0,-0.4319247265352263,-0.0,1.0,-0.9143531602220966,-0.9784885460650996,0.0
2019-02-20,-0.0,-0.44892196272549084,-0.0,1.0,-0.9018637254576259,-0.9713630776386166,0.0
2019-02-21,-0.0,-0.4401749349001803,-0.0,1.0,-0.9168725378914336,-0.9814382052480471,0.0
2019-02-22,-0.0,-0.42673728671516203,-0.0,1.0,-0.9301733096443296,-0.995273373336462,0.0
2019-02-25,-0.0,-0.4405383415824802,-0.0,1.0,-0.9492507966641804,-1.0002712048274458,0.0
2019-02-26,-0.0,-0.44094114456197453,-0.0,1.0,-0.9485014917276919,-1.0008475725522104,0.0
2019-02-27,-0.0,-0.43830739497507876,-0.0,1.0,-0.9519207947648594,-1.000440782558573,0.0
2019-02-28,-0.0,-0.43599226410613107,-0.0,1.0,-0.9495809724154312,-1.0073626709191463,0.0
2019-03-01,-0.0,-0.43259093528594195,-0.0,1.0,-0.9546764297094817,-1.0026441574290654,0.0
2019-03-04,-0.0,-0.4358330505598914,-0.0,1.0,-0.964743807261622,-0.9927383780115371,0.0
2019-03-05,-0.0,-0.42807136788445194,-0.0,1.0,-0.9793033135089211,-0.9911299915038233,0.0
2019-03-06,-0.0,-0.43180276722734673,-0.0,1.0,-0.9722938144329898,-0.9870794899620186,0.0
2019-03-07,-0.0,-0.39610936920535383,-0.0,1.0,-0.9829742759853005,-0.9923468527696302,0.0
2019-03-08,-0.0,-0.37879457456572735,-0.0,1.0,-1.0186626780433083,-1.0019376550973926,0.0
2019-03-11,-0.0,-0.37062864639072046,-0.0,1.0,-1.0337280353505713,-1.047882072703421,0.0
2019-03-12,-0.0,-0.3291311161413895,-0.0,1.0,-1.0531777816472228,-1.1002263625282953,0.0
2019-03-13,-0.0,-0.3371408549404345,-0.0,1.0,-1.0663980378416258,-1.1003153468815696,0.0
2019-03-14,-0.0,-0.3425566851832443,-0.0,1.0,-1.0525800929322573,-1.0985571044265101,0.0
2019-03-15,-0.0,-0.3380917392673454,-0.0,1.0,-1.0593751093383716,-1.101361044050243,0.0
2019-03-18,-0.0,-0.3566391650800367,-0.0,1.0,-1.065756998801213,-1.1034130174176717,0.0
2019-03-19,-0.0,-0.3631180053831987,-0.0,1.0,-1.0619067856636917,-1.1165533361665958,0.0
2019-03-20,-0.0,-0.3687347025646483,-0.0,1.0,-1.0553722819339506,-1.1231244014047037,0.0
2019-03-21,-0.0,-0.36959257794239275,-0.0,1.0,-1.1684346794203315,-1.0579668452659212,0.0
2019-03-22,-0.0,-0.3672318426665702,-0.0,1.0,-1.1998120096887313,-1.0481182892881673,0.0
2019-03-25,-0.0,-0.31936120581374483,-0.0,1.0,-1.2200968957473532,-1.04927328189485,0.0
2019-03-26,-0.0,-0.31556365976616974,-0.0,1.0,-1.2190639636740677,-1.0407951660767278,0.0
2019-03-27,-0.0,-0.28842105263157897,-0.0,1.0,-1.2309366636931312,-1.048884924174844,0.0
2019-03-28,-0.0,-0.2917759494125678,-0.0,1.0,-1.2318470879890777,-1.0691984335141738,0.0
2019-03-29,-0.0,-0.3217844936139594,-0.0,1.0,-1.22270192480662,-1.0532829645619717,0.0
2019-04-01,-0.0,-0.3332973401000612,-0.0,1.0,-1.224921714717633,-1.041068279163517,0.0
2019-04-02,-0.0,-0.3541584194047576,-0.0,1.0,-1.2551193003922698,-0.9895274768776765,0.0
2019-04-03,-0.0,-0.3546748333633579,-0.0,1.0,-1.2500090073860566,-0.9982705818771391,0.0
2019-04-04,-0.0,-0.34917370282167853,-0.0,1.0,-1.2581005989752472,-1.0010103196940174,0.0
2019-04-05,-0.0,-0.341234282410753,-0.0,1.0,-1.260225466107819,-1.0117791588379823,0.0
2019-04-08,-0.0,-0.34763281532345497,-0.0,1.0,-1.2594506685941453,-1.0069027827972534,0.0
2019-04-09,-0.0,-0.33394927536231883,-0.0,1.0,-1.2905434782608696,-0.998731884057971,0.0
2019-04-10,-0.0,-0.3355646416036473,-0.0,1.0,-1.2942070412852336,-0.9885660527553642,0.0
2019-04-11,-0.0,-0.3313058904456754,-0.0,1.0,-1.3049853372434017,-0.9841062959342529,0.0
2019-04-12,-0.0,-0.3294718169641241,-0.0,1.0,-1.3056510878615646,-0.9850486913079681,0.0
2019-04-15,-0.0,-0.3338221673355974,-0.0,1.0,-1.476497375733251,-1.0488962642790984,0.0
2019-04-16,-0.0,-0.3410685375067459,-0.0,1.0,-1.47243851669108,-1.0412073086115181,0.0
2019-04-17,-0.0,-0.3350069519542716,-0.0,1.0,-1.4688706936505485,-1.0583191719450022,0.0
2019-04-18,-0.0,-0.3219167503282107,-0.0,1.0,-1.469109583751641,-1.0702756969650167,0.0
2019-04-22,-0.0,-0.31903433310082924,-0.0,1.0,-1.4766720917616059,-1.0793226381461676,0.0
2019-04-23,-0.0,-0.3170174010773941,-0.0,1.0,-1.4819207068945472,-1.0765802426074487,0.0
2019-04-24,-0.0,-0.29325229375556505,-0.0,1.0,-1.4865084588285393,-1.0915566567302852,0.0
2019-04-25,-0.0,-0.2841076553168386,-0.0,1.0,-1.4926316605910186,-1.1013728379740946,0.0
2019-04-26,-0.0,-0.28141289971212946,-0.0,1.0,-1.4871236287248113,-1.1216058507741384,0.0
2019-04-29,-0.0,-0.25989163060850584,-0.0,1.0,-1.4887927337933187,-1.1494951857482556,0.0
2019-04-30,-0.0,-0.2567630778825914,-0.0,1.0,-1.4891634832774616,-1.152101036875341,0.0
2019-05-01,-0.0,-0.24529331514324693,-0.0,1.0,-1.5056714090820504,-1.14691093354122,0.0
2019-05-02,-0.0,-0.2538334512856806,-0.0,1.0,-1.53082488008178,-1.1471258944719667,0.0
2019-05-03,-0.0,-0.21980050267043671,-0.0,1.0,-1.5530552937480366,-1.1542569902607605,0.0
2019-05-06,-0.0,-0.20597576755675806,-0.0,1.0,-1.5583656824687293,-1.1567266596086736,0.0
2019-05-07,-0.0,-0.21064197143305602,-0.0,1.0,-1.555956678700361,-1.1573928739601318,0.0
2019-05-08,-0.0,-0.22328199515284183,-0.0,1.0,-1.5240794308498165,-1.1616370885779064,0.0
2019-05-09,-0.0,-0.21754717724461253,-0.0,1.0,-1.5745577748887052,-1.1475396919197887,0.0
2019-05-10,-0.0,-0.22364292438029493,-0.0,1.0,-1.5587935362409788,-1.1397474113586445,0.0
2019-05-13,-0.0,-0.226555756101389,-0.0,1.0,-1.5536372910617595,-1.1435297810562661,0.0
2019-05-14,-0.0,-0.169875029108127,-0.0,1.0,-1.5683846930062875,-1.1428626872622836,0.0
2019-05-15,-0.0,-0.17012029491656966,-0.0,1.0,-1.572603802871556,-1.137757081878153,0.0
2019-05-16,-0.0,-0.17109602327837053,-0.0,1.0,-1.5704752667313289,-1.13815712900097,0.0
2019-05-17,-0.0,-0.15670423630003888,-0.0,1.0,-1.5760979401476878,-1.1537116206762534,0.0
2019-05-20,-0.0,-0.14584142269162073,-0.0,1.0,-1.5801428904247883,-1.1569464937485439,0.0
2019-05-21,-0.0,-0.14552369125693665,-0.0,1.0,-1.5777872637665413,-1.1573208118281657,0.0
2019-05-22,-0.0,-0.14067230805061717,-0.0,1.0,-1.5812048753978727,-1.159809021038739,0.0
2019-05-23,-0.0,-0.15653354013183404,-0.0,1.0,-1.5680884063590537,-1.1528499418379214,0.0
2019-05-24,-0.0,-0.16176070303690165,-0.0,1.0,-1.5775557024536297,-1.1491231481121438,0.0
2019-05-28,-0.0,-0.1635048981495879,-0.0,1.0,-1.5735499922251592,-1.150365417508941,0.0
2019-05-29,-0.0,-0.1738319934754748,-0.0,1.0,-1.583983844032778,-1.1258301293254107,0.0
2019-05-30,-0.0,-0.17102709416970732,-0.0,1.0,-1.5822529306730841,-1.1284449965064824,0.0
2019-05-31,-0.0,-0.1807448832964387,-0.0,1.0,-1.5730319624063072,-1.129907957590586,0.0
2019-06-03,-0.0,-0.19568809807463203,-0.0,1.0,-1.5646593136312978,-1.0826640021521081,0.0
2019-06-04,-0.0,-0.18897002305918525,-0.0,1.0,-1.5700230591852422,-1.084204458109147,0.0
2019-06-05,-0.0,-0.19410356749363628,-0.0,1.0,-1.596139964287071,-1.0090042171650013,0.0
2019-06-06,-0.0,-0.1975886201125818,-0.0,1.0,-1.558344743648258,-1.0475049444698008,0.0
2019-06-07,-0.0,-0.19727193282419547,-0.0,1.0,-1.5543903643755463,-1.047874159352559,0.0
2019-06-10,-0.0,-0.21478807025461658,-0.0,1.0,-1.506750912031291,-1.0394147955921622,0.0
2019-06-11,-0.0,-0.2148245944926443,-0.0,1.0,-1.522255752546209,-1.035081101471143,0.0
2019-06-12,-0.0,-0.2045129209673774,-0.0,1.0,-1.5200030136367064,-1.042529948014767,0.0
2019-06-13,-0.0,-0.2398470019124761,-0.0,1.0,-1.4870439119511005,-1.0230622117223533,0.0
2019-06-14,-0.0,-0.23940289573122825,-0.0,1.0,-1.4984847917991693,-1.003367129335179,0.0
2019-06-17,-0.0,-0.24018855924276997,-0.0,1.0,-1.4956414381383516,-1.0054248194844548,0.0
2019-06-18,-0.0,-0.27253692278930636,-0.0,1.0,-1.4803888577304167,-0.9860908581043185,0.0
2019-06-19,-0.0,-0.2578315056701224,-0.0,1.0,-1.4847112541637038,-1.0001497062015796,0.0
2019-06-20,-0.0,-0.2679105593778044,-0.0,1.0,-1.4721058929105593,-0.9991399940173497,0.0
2019-06-21,-0.0,-0.26564908455205083,-0.0,1.0,-1.4944922741456446,-0.9993608782285048,0.0
2019-06-24,-0.0,-0.25566428302596916,-0.0,1.0,-1.4981934512608204,-1.0098231087692886,0.0
2019-06-25,-0.0,-0.2679938166874034,-0.0,1.0,-1.4920634920634919,-1.0102929532858271,0.0
2019-06-26,-0.0,-0.2713114137386201,-0.0,1.0,-1.4927018283048679,-0.9979685501467159,0.0
2019-06-27,-0.0,-0.25559286226279854,-0.0,1.0,-1.4926245897310146,-1.0243331950050931,0.0
2019-06-28,-0.0,-0.23236436300569313,-0.0,1.0,-1.5129887267654487,-1.0249594691399915,0.0
2019-07-01,-0.0,-0.23054016359455687,-0.0,1.0,-1.5138150703004258,-1.0251046025104602,0.0
2019-07-02,-0.0,-0.24381038647343,-0.0,1.0,-1.4996225845410631,-1.0307593599033817,0.0
2019-07-03,-0.0,-0.2707762557077626,-0.0,1.0,-1.4811263318112633,-1.053310502283105,0.0
2019-07-05,-0.0,-0.2588508194851124,-0.0,1.0,-1.4850363159295736,-1.058828003194281,0.0
2019-07-08,-0.0,-0.26143666577936653,-0.0,1.0,-1.482602578240864,-1.0586758945887365,0.0
2019-07-09,-0.0,-0.2554073060402174,-0.0,1.0,-1.4838255977496482,-1.0620367202645684,0.0
2019-07-10,-0.0,-0.2904727658124835,-0.0,1.0,-1.4418032476626672,-1.0529164616374578,0.0
2019-07-11,-0.0,-0.28493909611808904,-0.0,1.0,-1.456798087504269,-1.0528972033544568,0.0
2019-07-12,-0.0,-0.2982196408913184,-0.0,1.0,-1.452833769881942,-1.045021447822951,0.0
2019-07-15,-0.0,-0.3114866147712171,-0.0,1.0,-1.46561610024682,-1.0200873362445415,0.0
2019-07-16,-0.0,-0.34084624417591575,-0.0,1.0,-1.4792984582749347,-0.9678775711201182,0.0
2019-07-17,-0.0,-0.3566698202459792,-0.0,1.0,-1.470539262062441,-0.9570482497634817,0.0
2019-07-18,-0.0,-0.3548765712554899,-0.0,1.0,-1.4725503558988338,-0.9587308799030743,0.0
2019-07-19,-0.0,-0.3576730798363884,-0.0,1.0,-1.4742463263141947,-0.9553855476442963,0.0
2019-07-22,-0.0,-0.3175402081362346,-0.0,1.0,-1.4603216650898772,-1.0064333017975404,0.0
2019-07-23,-0.0,-0.3173167871060497,-0.0,1.0,-1.459157807120427,-1.0069615224546933,0.0
2019-07-24,-0.0,-0.31802026618269813,-0.0,1.0,-1.4604506957047791,-1.0025332728372656,0.0
2019-07-25,-0.0,-0.2969387755102041,-0.0,1.0,-1.4937641723356008,-0.9885865457294027,0.0
2019-07-26,-0.0,-0.3041176693008659,-0.0,1.0,-1.4912088327598594,-0.9858206979997732,0.0
2019-07-29,-0.0,-0.28098048116205177,-0.0,1.0,-1.491867150854895,-1.0099107277954305,0.0
2019-07-30,-0.0,-0.28767641605811795,-0.0,1.0,-1.4891974724734192,-1.006810700367021,0.0
2019-07-31,-0.0,-0.3467634649739633,-0.0,1.0,-1.470485385229389,-0.9836937929985936,0.0
2019-08-01,-0.0,-0.3502673796791444,-0.0,1.0,-1.4516080439858403,-0.9640732093093319,0.0
2019-08-02,-0.0,-0.3566473766910666,-0.0,1.0,-1.4533783006936727,-1.0224198060782586,0.0
2019-08-05,-0.0,-0.3506971043358358,-0.0,1.0,-1.454994637658955,-1.0245518614983915,0.0
2019-08-06,-0.0,-0.35408633854993576,-0.0,1.0,-1.403606259922885,-1.0224162697512662,0.0
2019-08-07,-0.0,-0.3665117333635643,-0.0,1.0,-1.3752031137815064,-1.037146204134074,0.0
2019-08-08,-0.0,-0.3587252381672464,-0.0,1.0,-1.3780432481475882,-1.0436639951610465,0.0
2019-08-09,-0.0,-0.35173245862081964,-0.0,1.0,-1.3703955057874297,-1.048184594502884,0.0
2019-08-12,-0.0,-0.3464697460628438,-0.0,1.0,-1.391455052369829,-1.0296511189812372,0.0
2019-08-13,-0.0,-0.33487811310802157,-0.0,1.0,-1.3979503409818772,-1.0349270939301458,0.0
2019-08-14,-0.0,-0.3435177539223782,-0.0,1.0,-1.379738758351475,-1.0301779145709782,0.0
2019-08-15,-0.0,-0.366727158253398,-0.0,1.0,-1.3607273804673903,-0.9760749601866598,0.0
2019-08-16,-0.0,-0.3645624953693413,-0.0,1.0,-1.364117952137512,-0.9758464844039415,0.0
2019-08-19,-0.0,-0.34616804489072656,-0.0,1.0,-1.37817483756645,-0.9672917897223862,0.0
2019-08-20,-0.0,-0.3420790802225743,-0.0,1.0,-1.3771603345985186,-0.9658031469948778,0.0
2019-08-21,-0.0,-0.34420316525579686,-0.0,1.0,-1.3746411483253589,-0.9616856827383145,0.0
2019-08-22,-0.0,-0.3456187364634191,-0.0,1.0,-1.3796483242171727,-0.9456701295840829,0.0
2019-08-23,-0.0,-0.3496862730708546,-0.0,1.0,-1.3797747037023447,-0.9398598319451069,0.0
2019-08-26,-0.0,-0.33899723475476645,-0.0,1.0,-1.372216562363557,-0.9272303885897251,0.0
2019-08-27,-0.0,-0.33451918539223874,-0.0,1.0,-1.3586597451628126,-0.9370167350346681,0.0
2019-08-28,-0.0,-0.33769149976458657,-0.0,1.0,-1.355582919850784,-0.9284343196552098,0.0
2019-08-29,-0.0,-0.33045841637977896,-0.0,1.0,-1.3587606450443923,-0.934625838014133,0.0
2019-08-30,-0.0,-0.32463023903373955,-0.0,1.0,-1.3628177774563337,-0.9287961523162045,0.0
2019-09-03,-0.0,-0.33776797657351504,-0.0,1.0,-1.3608329416868514,-0.9165973753660387,0.0
2019-09-04,-0.0,-0.32660066483595895,-0.0,1.0,-1.3645758057522763,-0.922062436768319,0.0
2019-09-05,-0.0,-0.33413868955320764,-0.0,1.0,-1.3654033392232519,-0.9065305975262342,0.0
2019-09-06,-0.0,-0.33697999136317836,-0.0,1.0,-1.360515330358428,-0.9011803656254497,0.0
2019-09-09,-0.0,-0.34052809554644214,-0.0,1.0,-1.3581552629685587,-0.8986977480394273,0.0
2019-09-10,-0.0,-0.3405349054568984,-0.0,1.0,-1.3446329714573297,-0.9096268603062765,0.0
2019-09-11,-0.0,-0.33366863055036644,-0.0,1.0,-1.330112085069694,-0.9286535421756,0.0
2019-09-12,-0.0,-0.2877840092033362,-0.0,1.0,-1.3631363244176014,-0.944096922634455,0.0
2019-09-13,-0.0,-0.2830759261259315,-0.0,1.0,-1.3535298988371673,-0.9634589768513518,0.0
2019-09-16,-0.0,-0.28626244343891405,-0.0,1.0,-1.3605429864253396,-0.9731402714932127,0.0
2019-09-17,-0.0,-0.3787305899196065,-0.0,1.0,-1.3688924782496972,-0.9233508314672736,0.0
