Date,IWF,IWM,MTUM,RRBI,SPY,VLUE,VXX
2020-02-19,-0.0,-0.10961172574166725,-1.1299767458248184,1.0,-1.08382073144951,-0.19998590656049606,0.0
2020-02-20,-0.0,-0.11233885819521178,-1.1340487321150305,1.0,-1.0924706049015442,-0.2027553477829721,0.0
2020-02-21,-0.0,-0.12230954403851599,-1.1320093457943925,1.0,-1.0862715944491645,-0.19941234777683375,0.0
2020-02-24,-0.0,-0.11844141229427486,-1.1244549163032775,1.0,-1.0792657195104798,-0.194506963004642,0.0
2020-02-25,-0.0,-0.17550441042279225,-1.1217682246780898,1.0,-0.916049883402616,-0.16634560140592788,0.0
2020-02-26,-0.0,-0.14160640747105938,-1.0780505204448911,1.0,-0.9038555076364344,-0.11913486170109278,0.0
2020-02-27,-0.0,-0.1378584838479964,-1.0732181006020587,1.0,-0.9101443646015407,-0.11568589370104228,0.0
2020-02-28,-0.0,-0.17769181952796834,-0.9554561663292135,1.0,-0.7819044453174581,-0.10691728868876735,0.0
2020-03-02,-0.0,-0.1471156167028723,-0.9477733526430123,1.0,-0.8086833212647839,-0.11356504948105238,0.0
2020-03-03,-0.0,-0.226882609563457,-0.8072481537452595,1.0,-0.7351943200935246,-0.08203358900516096,0.0
2020-03-04,-0.0,-0.2666442124172,-0.8249971932188168,1.0,-0.6832266756483665,-0.03188503424273044,0.0
2020-03-05,-0.0,-0.4291832192263263,-0.7593046516214464,1.0,-0.6289690924971121,-0.0,0.0
2020-03-06,-0.0,-0.4535726713838302,-0.7833777983992577,1.0,-0.662945133975177,-0.0,0.0
2020-03-09,-0.0,-0.48063604459765835,-0.9104941147240597,1.0,-0.7145874095468803,-0.0,0.0
2020-03-10,-0.08006853226727584,-0.3529411764705882,-0.7564820102798401,1.0,-0.5810679611650486,-0.0849514563106796,0.0
2020-03-11,-0.024263383593858073,-0.42559136810070547,-0.752745884631346,1.0,-0.523751556231844,-0.040282196707705074,0.0
2020-03-12,-0.04920166839350707,-0.3433755745065221,-0.6967668234106427,1.0,-0.5281209319624877,-0.039212560771499164,0.0
2020-03-13,-0.13886871823121416,-0.2829456393820267,-0.5811903748403736,1.0,-0.4501840398627839,-0.05077997846608408,0.0
2020-03-16,-0.0693782739576667,-0.37697030031524803,-0.5410415037094978,1.0,-0.3828723126881415,-0.0,0.0
2020-03-17,-0.25585764513271964,-0.4029898816393355,-0.5356826538554443,1.0,-0.3746477361174481,-0.11471053973536596,0.0
2020-03-18,-0.4873730894696331,-0.4804823516475461,-0.8729611846204596,1.0,-0.6065315397866803,-0.21790125719312392,0.0
2020-03-19,-0.48648746036321705,-0.426671951571058,-0.8704237532430096,1.0,-0.6011818968002306,-0.2186148746036322,0.0
2020-03-20,-0.4864183298508538,-0.4136465163196196,-0.8764680452482168,1.0,-0.6029252828013546,-0.22310685207868003,0.0
2020-03-23,-0.4865125930165999,-0.47263165426445336,-0.8115340583858043,1.0,-0.5960575271894677,-0.21086147681740128,0.0
2020-03-24,-0.49161552732981306,-0.4786998715570145,-0.7922077922077922,1.0,-0.5897316968745541,-0.21564150135578708,0.0
2020-03-25,-0.48707645155797713,-0.46875532096032685,-0.6942278222373574,1.0,-0.5776264260173676,-0.17769453430955218,0.0
2020-03-26,-0.5101238114782134,-0.4736644093303236,-0.6779191463164376,1.0,-0.5812299062863397,-0.17723510500034204,0.0
2020-03-27,-0.5063814065963592,-0.46053603815409416,-0.6531873446631289,1.0,-0.5794317189494189,-0.159098542352388,0.0
2020-03-30,-0.5112675581904537,-0.46414255397985643,-0.6532825816013743,1.0,-0.5843298413446963,-0.15542156499477885,0.0
2020-03-31,-0.49921037599543033,-0.478612949833675,-0.6496757501428043,1.0,-0.575518295756191,-0.15711837639864254,0.0
2020-04-01,-0.5142712208319242,-0.5132566790666215,-0.617213391951302,1.0,-0.5896178559350693,-0.1474467365573216,0.0
2020-04-02,-0.5194496518478844,-0.48654258168184256,-0.6130155329405463,1.0,-0.5926285484734869,-0.13604713444027855,0.0
2020-04-03,-0.5212174029630623,-0.48558691425889927,-0.6139974525708923,1.0,-0.5972045317423075,-0.13384058456794262,0.0
2020-04-06,-0.5211725293132329,-0.4833500837520938,-0.6130988274706868,1.0,-0.5970519262981574,-0.13541038525963148,0.0
2020-04-07,-0.505891646369561,-0.46609834770587855,-0.6019682706865908,1.0,-0.5914028042920151,-0.12609439799881508,0.0
2020-04-08,-0.51431026505387,-0.4669508890210853,-0.6173243439751471,1.0,-0.5961398638376628,-0.1101857360037015,0.0
2020-04-09,-0.5162256450763559,-0.45510795155344913,-0.6214784096893101,1.0,-0.5941614007372301,-0.10426540284360189,0.0
2020-04-13,-0.5090818858560794,-0.4866501240694789,-0.6158147229114971,1.0,-0.5964267990074442,-0.10054590570719603,0.0
2020-04-14,-0.5067912277214602,-0.49516332074471603,-0.6096866096866097,1.0,-0.5978930630093421,-0.10325978930630093,0.0
2020-04-15,-0.48175738312806254,-0.516156800423785,-0.5883326711693816,1.0,-0.6027678453185009,-0.12183816713018145,0.0
2020-04-16,-0.4744564492463652,-0.5364812591703348,-0.5839335734293718,1.0,-0.6097105508870215,-0.13005202080832334,0.0
2020-04-17,-0.46600348338692393,-0.5557676848874598,-0.5685289389067524,1.0,-0.616258038585209,-0.14281886387995713,0.0
2020-04-20,-0.47604270937604265,-0.5372038705372039,-0.5813813813813814,1.0,-0.61001001001001,-0.13199866533199864,0.0
2020-04-21,-0.47966067730946493,-0.5394763208870483,-0.5798209872420012,1.0,-0.6097455079820987,-0.1310533698483735,0.0
2020-04-22,-0.46840061592019816,-0.5721028318939546,-0.5621610765213898,1.0,-0.6218116087567784,-0.122916248242619,0.0
2020-04-23,-0.46387756465949337,-0.575720109603689,-0.5591458932032346,1.0,-0.6204303949742698,-0.12240192474771101,0.0
2020-04-24,-0.46650629781831543,-0.5719822257859744,-0.5589522568574388,1.0,-0.6203935718819952,-0.12314991146303161,0.0
2020-04-27,-0.4780105763437981,-0.5771470647299016,-0.542573130731642,1.0,-0.6196197871343463,-0.12959368096927504,0.0
2020-04-28,-0.47391947301203197,-0.5972306244538549,-0.5382469583921489,1.0,-0.6190764266989311,-0.1324527794582241,0.0
2020-04-29,-0.4787638295725863,-0.5938729528869758,-0.5403369539630762,1.0,-0.6205736960688704,-0.129232942125971,0.0
2020-04-30,-0.48382178553277994,-0.6123665932576656,-0.5406064712857869,1.0,-0.6231407758766728,-0.1281382347958665,0.0
2020-05-01,-0.4700953678474114,-0.6358651226158037,-0.5405653950953677,1.0,-0.619959128065395,-0.13950953678474115,0.0
2020-05-04,-0.4759025914478823,-0.6270420813096491,-0.5445776585266446,1.0,-0.6267024420065889,-0.122168257310736,0.0
2020-05-05,-0.4747001053454311,-0.6286743466884155,-0.5350868250246372,1.0,-0.6301695721616203,-0.12964284500628676,0.0
2020-05-06,-0.4744478423377506,-0.6294257560312606,-0.5330954808019028,1.0,-0.6301053346924906,-0.1308528712198437,0.0
2020-05-07,-0.47452673078883867,-0.6288957618189852,-0.5325425687387418,1.0,-0.6295075281242566,-0.13322910648132413,0.0
2020-05-08,-0.47262159681859894,-0.6273410149213147,-0.5375072227320621,1.0,-0.6288705346521192,-0.1325923659970769,0.0
2020-05-11,-0.47367349017211524,-0.617612112570866,-0.5412974844688869,1.0,-0.6319041314458363,-0.13029161150151067,0.0
2020-05-12,-0.4708980326866229,-0.6208419693520437,-0.5322958784954639,1.0,-0.6350446807787706,-0.13873126974958375,0.0
2020-05-13,-0.47177939081473436,-0.608608642561563,-0.5377518485855776,1.0,-0.640255070890713,-0.13350518960721794,0.0
2020-05-14,-0.483560572574887,-0.5925334058685526,-0.5554384413994764,1.0,-0.6517629458365918,-0.1167930366189521,0.0
2020-05-15,-0.49064562215116675,-0.5996326280699367,-0.5599360500714334,1.0,-0.6518470644261514,-0.09953058031158582,0.0
2020-05-18,-0.49207429076807946,-0.6021157901898088,-0.5508537995782026,1.0,-0.6453840397305939,-0.11116402476358936,0.0
2020-05-19,-0.4892051869846375,-0.6213090635371403,-0.5399117254593356,1.0,-0.6518972183255209,-0.11917062989701305,0.0
2020-05-20,-0.4901316914657089,-0.6190867111339149,-0.5415084658799385,1.0,-0.6522661193774585,-0.11756456302377287,0.0
2020-05-21,-0.4945269207087638,-0.6065540124512554,-0.5531914893617021,1.0,-0.6544776629951427,-0.11192447150578094,0.0
2020-05-22,-0.49538050917054477,-0.6055297016151109,-0.5532439091157952,1.0,-0.6552148918696962,-0.11247604708458803,0.0
2020-05-26,-0.49520712084902424,-0.6033892502567613,-0.5523450872988702,1.0,-0.6565217391304347,-0.11602191030469018,0.0
2020-05-27,-0.4945246731914311,-0.6024912736978989,-0.5470193689685853,1.0,-0.6563890219697489,-0.12168913832044352,0.0
2020-05-28,-0.49880350061534257,-0.6004717626145221,-0.5484411322302748,1.0,-0.6560918911527417,-0.1147271981402981,0.0
2020-05-29,-0.4951433066557221,-0.6064026267186539,-0.5454203433887407,1.0,-0.6532252548053903,-0.12004925097475888,0.0
2020-06-01,-0.4947685153525268,-0.6110237297408192,-0.5399370854133898,1.0,-0.6530465704711755,-0.12046091773233945,0.0
2020-06-02,-0.4957885366020681,-0.6072724782578922,-0.5392727521742108,1.0,-0.6568170923782785,-0.12480312264603166,0.0
2020-06-03,-0.49602766933771664,-0.6071501951921102,-0.5430792411478667,1.0,-0.6555372919663036,-0.1226285870830765,0.0
2020-06-04,-0.498304852573542,-0.6028903119756174,-0.5501866374439232,1.0,-0.6564158761686243,-0.11670833190644156,0.0
2020-06-05,-0.5004111560337148,-0.6047762625916535,-0.5531761803604468,1.0,-0.6558966627835263,-0.11204001918728157,0.0
2020-06-08,-0.5006504621704896,-0.6058199246833276,-0.5543307086614173,1.0,-0.6544676480657309,-0.10821636425881546,0.0
2020-06-09,-0.5105311825747457,-0.602041165793349,-0.558238295832049,1.0,-0.6564950854481317,-0.09743484365902941,0.0
2020-06-10,-0.5120547945205479,-0.601541095890411,-0.5606506849315068,1.0,-0.6570890410958905,-0.09332191780821919,0.0
2020-06-11,-0.5156405248912186,-0.6006098605543564,-0.5678898139582691,1.0,-0.6547435502107102,-0.08726487819919827,0.0
2020-06-12,-0.5139797336225302,-0.572033754702274,-0.5895889111058393,1.0,-0.6499474700918426,-0.06344257294879181,0.0
2020-06-15,-0.518286275971935,-0.5652984442260109,-0.5956004474121275,1.0,-0.6517981222248584,-0.05846863030878216,0.0
2020-06-16,-0.5171408226238513,-0.5704791292258655,-0.5959106167983452,1.0,-0.6505374521040317,-0.05679698891187142,0.0
2020-06-17,-0.5142296368989205,-0.5670874082095361,-0.5973063517309058,1.0,-0.6487428513417481,-0.056580149571926495,0.0
2020-06-18,-0.5191806331471136,-0.5592348061621805,-0.6038936854579312,1.0,-0.6505501946842729,-0.05292026409344846,0.0
2020-06-19,-0.521643334124267,-0.5600488119046813,-0.6045896749262737,1.0,-0.6520456933663266,-0.05135419138334294,0.0
2020-06-22,-0.5211798248591406,-0.5596700834973866,-0.6148937614554341,1.0,-0.6490394406353948,-0.04941959133799471,0.0
2020-06-23,-0.5181997550687168,-0.5522179888420193,-0.6160702136345081,1.0,-0.6538644713566472,-0.0614709484283576,0.0
2020-06-24,-0.5179251700680272,-0.5531972789115647,-0.6160204081632653,1.0,-0.6533673469387756,-0.060816326530612246,0.0
2020-06-25,-0.5153068150963888,-0.5504344284550637,-0.6197393429269618,1.0,-0.6518123812109693,-0.05671327721965788,0.0
2020-06-26,-0.5168252889191026,-0.5519374575118966,-0.6221278042148198,1.0,-0.6535350101971448,-0.054622705642420125,0.0
2020-06-29,-0.5166836561331974,-0.5519198097179748,-0.6229697587495753,1.0,-0.654502208630649,-0.05185185185185185,0.0
2020-06-30,-0.5169543354172329,-0.5507270997553683,-0.6232671921717857,1.0,-0.6550013590649633,-0.0517124218537646,0.0
2020-07-01,-0.5147832580875115,-0.5514104348416443,-0.6200142571030924,1.0,-0.6575579619131674,-0.050816388879459586,0.0
2020-07-02,-0.5049266104919814,-0.5613278064691491,-0.6142633867898886,1.0,-0.6537442239739059,-0.06340038053818972,0.0
2020-07-06,-0.5063368556963745,-0.5615167680337059,-0.613570724746016,1.0,-0.6538683700859638,-0.06248513472189188,0.0
2020-07-07,-0.5008145533532447,-0.5672685310887863,-0.6083355959815367,1.0,-0.6542899809937551,-0.06326364376866685,0.0
2020-07-08,-0.4996604414261461,-0.571748726655348,-0.6053650254668931,1.0,-0.6532427843803056,-0.06556876061120544,0.0
2020-07-09,-0.495549969427271,-0.5720837013384062,-0.6035056729397379,1.0,-0.6547999184727223,-0.07103064066852369,0.0
2020-07-10,-0.4901840699533871,-0.5829335510870675,-0.5953863427579872,1.0,-0.6565955564628628,-0.07726855159742779,0.0
2020-07-13,-0.48462639760021814,-0.5864125988546495,-0.5949004635942187,1.0,-0.657792473411508,-0.08504908644668666,0.0
2020-07-14,-0.4725514235117831,-0.585376651682332,-0.5865685873859147,1.0,-0.6655087862689008,-0.09555918812150933,0.0
2020-07-15,-0.4749318801089918,-0.581675749318801,-0.5876021798365122,1.0,-0.6651566757493187,-0.09662806539509536,0.0
2020-07-16,-0.4793036486900828,-0.572241338193711,-0.5889006234456444,1.0,-0.6676659966613293,-0.09872926106360508,0.0
2020-07-17,-0.47924901185770746,-0.5718958702466947,-0.5895461360228976,1.0,-0.6657353141611012,-0.10096088319476625,0.0
2020-07-20,-0.4899941846543291,-0.5701775390825438,-0.5921732288851641,1.0,-0.6664386138952554,-0.10200800465227654,0.0
2020-07-21,-0.4767978661560031,-0.5747358342167356,-0.5864309407379543,1.0,-0.6701432821529938,-0.11151386656635776,0.0
2020-07-22,-0.47538293216630195,-0.5762445295404813,-0.5849630743982493,1.0,-0.6701996717724289,-0.11228118161925602,0.0
2020-07-23,-0.4792358519634359,-0.5803690643294874,-0.5867027286110444,1.0,-0.670889109521038,-0.1064055599301585,0.0
2020-07-24,-0.46728684291528444,-0.5878108006429769,-0.5797051882759329,1.0,-0.6687985225212901,-0.1164882519922022,0.0
2020-07-27,-0.47280878880180705,-0.5882815975906088,-0.5786987918819946,1.0,-0.6743557274376262,-0.10828570450734111,0.0
2020-07-28,-0.4735706949674769,-0.587093461143444,-0.5782608695652174,1.0,-0.6746662102019856,-0.10992810681273535,0.0
2020-07-29,-0.4795588841555586,-0.5809055929641336,-0.5777449498419678,1.0,-0.6749003710320187,-0.1223718565342861,0.0
2020-07-30,-0.4791566513288923,-0.5717670489664172,-0.5796305198818763,1.0,-0.6767392349426551,-0.12657097726804478,0.0
2020-07-31,-0.4788896904737366,-0.5758356522037857,-0.5788587722010375,1.0,-0.6750146002954412,-0.12673056443024494,0.0
2020-08-03,-0.46814071042949007,-0.5836112925965407,-0.5820638905127059,1.0,-0.6711598638286166,-0.13366115333035314,0.0
2020-08-04,-0.46855648823448465,-0.5837002889775698,-0.5821865969450942,1.0,-0.6712192101279758,-0.13454658043209028,0.0
2020-08-05,-0.46994253466845604,-0.5828773958225801,-0.5823268297718592,1.0,-0.6710711950724338,-0.13485427204844982,0.0
2020-08-06,-0.4702522280719866,-0.5826709335535598,-0.5824300609063694,1.0,-0.6708991431815836,-0.13478545129210973,0.0
2020-08-07,-0.47259683371848377,-0.5856930983340806,-0.5829683026937537,1.0,-0.6664367261063014,-0.1414479357086193,0.0
2020-08-10,-0.47459966869133074,-0.5850704030922141,-0.5849668691330756,1.0,-0.6669312534511319,-0.13959828823854223,0.0
2020-08-11,-0.47683490989435895,-0.5850307256783817,-0.5867568873852103,1.0,-0.6667472208796521,-0.1369536698197887,0.0
2020-08-12,-0.47334932721393563,-0.5889920378290046,-0.5717812315288064,1.0,-0.6843294739404054,-0.1584437258787942,0.0
2020-08-13,-0.4665301020762447,-0.5994722588709118,-0.5548573015762794,1.0,-0.6825914867023123,-0.1685299631970002,0.0
2020-08-14,-0.46477993965248154,-0.5977872576561579,-0.5543994728262754,1.0,-0.6802968820448791,-0.17098463566052788,0.0
2020-08-17,-0.4657786103305928,-0.6006521663718042,-0.553300725014743,1.0,-0.6786346133832865,-0.1706386373885593,0.0
2020-08-18,-0.4653324546495092,-0.5996323401893795,-0.549894211092227,1.0,-0.6797544309944157,-0.1738059727376782,0.0
2020-08-19,-0.4632928942807626,-0.6047487001733102,-0.5420797227036396,1.0,-0.674523396880416,-0.18159445407279032,0.0
2020-08-20,-0.46351767842919966,-0.6080271496346573,-0.5411919520725836,1.0,-0.6724036430377116,-0.17782318107836684,0.0
2020-08-21,-0.46272894089949107,-0.6088702697088253,-0.5387598241179933,1.0,-0.6722639614998442,-0.1796212304815982,0.0
2020-08-24,-0.46454183266932264,-0.6056816213407241,-0.541382296899359,1.0,-0.674242161787632,-0.17858998787458857,0.0
2020-08-25,-0.4618633798428141,-0.6140982584911541,-0.5350552227954161,1.0,-0.6718138697503722,-0.17937887338572864,0.0
2020-08-26,-0.4604916897506925,-0.6142659279778393,-0.5352146814404433,1.0,-0.6721952908587258,-0.18043628808864265,0.0
2020-08-27,-0.45150015572550783,-0.6208602969166349,-0.5306779250441221,1.0,-0.670415614077586,-0.18711284908468007,0.0
2020-08-28,-0.4521856505035821,-0.619907936178313,-0.5313397708787595,1.0,-0.6704392067282732,-0.1871733637905375,0.0
2020-08-31,-0.45410159631566194,-0.6192388933134804,-0.5339173794106444,1.0,-0.6713182589424841,-0.18414765054191626,0.0
2020-09-01,-0.4531666608954603,-0.6216281727206622,-0.530004501540912,1.0,-0.6729457391183906,-0.1849787042487621,0.0
2020-09-02,-0.4473264995151683,-0.617052223299626,-0.5299556725308214,1.0,-0.6731888073140324,-0.19556032691508518,0.0
2020-09-03,-0.450024243263836,-0.6160213340721756,-0.5293343492415322,1.0,-0.6728891043845674,-0.1950543741774607,0.0
2020-09-04,-0.4159072934218218,-0.6227089852481001,-0.5015302087273478,1.0,-0.6795846085072728,-0.21894020150613802,0.0
2020-09-08,-0.41198514749363957,-0.6232895551124252,-0.49745582066973804,1.0,-0.6769579866602489,-0.2283916660936533,0.0
2020-09-09,-0.3976197954838935,-0.6483439779429727,-0.4638955781244547,1.0,-0.7101176142114264,-0.2700589816075106,0.0
2020-09-10,-0.38797013467308633,-0.6521526760170261,-0.44843346591305566,1.0,-0.7136277998743982,-0.28675598353220294,0.0
2020-09-11,-0.3850658857979502,-0.6562086034999651,-0.4489646517464965,1.0,-0.710485951335146,-0.28529596318761763,0.0
2020-09-14,-0.3910294477241764,-0.6618227547420267,-0.4521954797918049,1.0,-0.7107974988647081,-0.27736053376183323,0.0
2020-09-15,-0.38938331064809967,-0.6612222105887691,-0.4474575088123407,1.0,-0.7107109203224793,-0.2812619969985691,0.0
2020-09-16,-0.3909989866871659,-0.6543554980956707,-0.44533351968971663,1.0,-0.7129179915440791,-0.2905761906425801,0.0
2020-09-17,-0.39049615653389236,-0.6539832285115303,-0.4448986722571628,1.0,-0.7124388539482879,-0.29224318658280923,0.0
2020-09-18,-0.39358314964486896,-0.652811308211749,-0.4477100171442566,1.0,-0.7140757846121549,-0.29061264476400406,0.0
2020-09-21,-0.3911918004687445,-0.6552978626648476,-0.4508342953090565,1.0,-0.7110224927414559,-0.28974708783712877,0.0
2020-09-22,-0.3889103080859416,-0.6608250674704708,-0.4507377939784795,1.0,-0.7108057901931233,-0.2936805579895552,0.0
2020-09-23,-0.38568574532964145,-0.6587571413550174,-0.4528057200939329,1.0,-0.7097192527426308,-0.2979916581963478,0.0
2020-09-24,-0.3801566214515452,-0.6538596000559362,-0.4476996224304293,1.0,-0.7104600755139141,-0.30380366382324153,0.0
2020-09-25,-0.3784530386740332,-0.6574585635359116,-0.4459053080635009,1.0,-0.7079865724875866,-0.3069095740960906,0.0
2020-09-28,-0.3748515957818283,-0.6564005866331447,-0.4411271736853132,1.0,-0.7076262308820448,-0.31182345135833506,0.0
2020-09-29,-0.375510346512196,-0.6557560107478103,-0.4369264054157797,1.0,-0.7068779006874412,-0.3144781379767596,0.0
2020-09-30,-0.375684823952263,-0.6552325784276093,-0.4381826429842621,1.0,-0.7060055134871062,-0.31440834700073284,0.0
2020-10-01,-0.3754317412692321,-0.657816697484562,-0.4370791612880717,1.0,-0.7052646268708789,-0.3132609984998081,0.0
2020-10-02,-0.37520061405345057,-0.6534435838392297,-0.43576861349522017,1.0,-0.7082548321819832,-0.3162724164398856,0.0
2020-10-05,-0.3663425006099899,-0.661194185924919,-0.42633064937781034,1.0,-0.7083899752518387,-0.32343406880685976,0.0
2020-10-06,-0.36780528569936277,-0.6536091089522615,-0.42362199240920645,1.0,-0.7111668233573593,-0.325812180089836,0.0
2020-10-07,-0.362788106677808,-0.661653088225054,-0.4216280203328459,1.0,-0.706810110716524,-0.328772369612144,0.0
2020-10-08,-0.3623334608828747,-0.6605210978536891,-0.4218179288273559,1.0,-0.7065432914738929,-0.32740807736459454,0.0
2020-10-09,-0.364060108529289,-0.6597328509809378,-0.42270766662028664,1.0,-0.7055447335466815,-0.326457492695144,0.0
2020-10-12,-0.3611333217451764,-0.6591343646792976,-0.41943333912741176,1.0,-0.7021380149487224,-0.3346080305927342,0.0
2020-10-13,-0.3585495467333542,-0.6603799798548157,-0.41804730644993227,1.0,-0.7002882845333611,-0.3360425132854017,0.0
2020-10-14,-0.3586190128859713,-0.6602063144732729,-0.4184641033656351,1.0,-0.7006008822201383,-0.3354173179118475,0.0
2020-10-15,-0.3589743589743589,-0.6618025154610521,-0.41942880967271207,1.0,-0.6994996873045654,-0.3346536029462859,0.0
2020-10-16,-0.3560240336192825,-0.6671413190706075,-0.4130865140832841,1.0,-0.6971486125099849,-0.33966589101517725,0.0
2020-10-19,-0.3569666863514781,-0.6675582728314864,-0.4132073505401744,1.0,-0.6972244415882168,-0.33883350123319556,0.0
2020-10-20,-0.3530144235758016,-0.6663899553803051,-0.41465186261284637,1.0,-0.6891148697727508,-0.33571996817820204,0.0
2020-10-21,-0.3532260854523439,-0.6655249956754887,-0.413838436256703,1.0,-0.6905379692094794,-0.336516173672375,0.0
2020-10-22,-0.35431735594393493,-0.6630212839591625,-0.41232047066966604,1.0,-0.6930610832323931,-0.33808617407856034,0.0
2020-10-23,-0.35713791193575184,-0.6601356964829687,-0.41508584879534755,1.0,-0.6934367211298809,-0.33588341179728604,0.0
2020-10-26,-0.3583722943722944,-0.6621991341991341,-0.415064935064935,1.0,-0.694926406926407,-0.3326406926406926,0.0
2020-10-27,-0.3534081104400345,-0.6632614322691975,-0.4142536669542709,1.0,-0.6920793787748059,-0.32824849007765317,0.0
2020-10-28,-0.35485763589301117,-0.6630888697152717,-0.4152200172562554,1.0,-0.6922519413287317,-0.32583261432269195,0.0
