Date,IWF,IWM,MGP,MTUM,SPY,VLUE,VXX
2019-03-06,-0.0,-0.2847313456100114,1.0,-0.0,-0.5693736222138102,-0.37262018749025805,0.0
2019-03-07,-0.0,-0.29146702917121653,1.0,-0.0,-0.5637688587792213,-0.3732756891672052,0.0
2019-03-08,-0.0,-0.28275800152623787,1.0,-0.0,-0.5894644700812497,-0.3722449162813664,0.0
2019-03-11,-0.0,-0.2830605527751477,1.0,-0.0,-0.5885973217908833,-0.3827269038279454,0.0
2019-03-12,-0.0,-0.26384796363553303,1.0,-0.0,-0.602709061422143,-0.4176660042486124,0.0
2019-03-13,-0.0,-0.2720365439353595,1.0,-0.0,-0.6085758883481774,-0.41486089431640805,0.0
2019-03-14,-0.0,-0.26682505596929684,1.0,-0.0,-0.6118243706309682,-0.40581166902727644,0.0
2019-03-15,-0.0,-0.25900137425561154,1.0,-0.0,-0.6161245991754467,-0.4153000458085204,0.0
2019-03-18,-0.0,-0.2622609094032757,1.0,-0.0,-0.6151185431222083,-0.41328599244072844,0.0
2019-03-19,-0.0,-0.2590548464987927,1.0,-0.0,-0.6223525353570196,-0.4182361733931241,0.0
2019-03-20,-0.0,-0.25891787261498755,1.0,-0.0,-0.6200801917227394,-0.42538482809475525,0.0
2019-03-21,-0.0,-0.25399693511127375,1.0,-0.0,-0.615745294023467,-0.4174881635827177,0.0
2019-03-22,-0.0,-0.25373824215951374,1.0,-0.0,-0.6275393468765166,-0.4298458480667452,0.0
2019-03-25,-0.0,-0.2077969673370287,1.0,-0.0,-0.6491135645242566,-0.43362041321178246,0.0
2019-03-26,-0.0,-0.21750632620197838,1.0,-0.0,-0.6447665056360709,-0.43818725557856,0.0
2019-03-27,-0.0,-0.20601472522907197,1.0,-0.0,-0.6531954670297967,-0.4488194428416461,0.0
2019-03-28,-0.0,-0.2032022549789751,1.0,-0.0,-0.6508017189593827,-0.45640219952867245,0.0
2019-03-29,-0.0,-0.21633420802080675,1.0,-0.0,-0.6544597450247313,-0.4513619580614448,0.0
2019-04-01,-0.0,-0.2216762469868348,1.0,-0.0,-0.6554561468570369,-0.44068700166882996,0.0
2019-04-02,-0.0,-0.22909116092245896,1.0,-0.0,-0.6627345968281816,-0.41663011611533046,0.0
2019-04-03,-0.0,-0.22853646146030573,1.0,-0.0,-0.669237519050478,-0.4113748672239413,0.0
2019-04-04,-0.0,-0.22809084817818445,1.0,-0.0,-0.6684226334881357,-0.4139691781613179,0.0
2019-04-05,-0.0,-0.2298107983387171,1.0,-0.0,-0.6698431010613752,-0.4076834333179511,0.0
2019-04-08,-0.0,-0.227062051790532,1.0,-0.0,-0.6728387944750617,-0.405999953881984,0.0
2019-04-09,-0.0,-0.2200318920293037,1.0,-0.0,-0.693235654364355,-0.39774906981581204,0.0
2019-04-10,-0.0,-0.21348885552604227,1.0,-0.0,-0.6932209262039497,-0.4030257535512184,0.0
2019-04-11,-0.0,-0.20766403956826218,1.0,-0.0,-0.7069128897312039,-0.3966764508748007,0.0
2019-04-12,-0.0,-0.20918296573727288,1.0,-0.0,-0.7072409488139826,-0.3955009941277107,0.0
2019-04-15,-0.0,-0.20936154451594985,1.0,-0.0,-0.7082040835223853,-0.3973332098708273,0.0
2019-04-16,-0.0,-0.20512225137576334,1.0,-0.0,-0.7184154921401538,-0.3984257087793438,0.0
2019-04-17,-0.0,-0.20294488262472585,1.0,-0.0,-0.7525551873804079,-0.3780277220329491,0.0
2019-04-18,-0.0,-0.20336334375145776,1.0,-0.0,-0.7522274572001679,-0.37682511545458786,0.0
2019-04-22,-0.0,-0.2031757910245317,1.0,-0.0,-0.7546596197469657,-0.38074413601178647,0.0
2019-04-23,-0.0,-0.20563940563940564,1.0,-0.0,-0.7518427518427517,-0.38252018252018255,0.0
2019-04-24,-0.0,-0.1990275375192856,1.0,-0.0,-0.7510636308382814,-0.38758240216933937,0.0
2019-04-25,-0.0,-0.19903128436717596,1.0,-0.0,-0.7564171560942509,-0.38444439244682593,0.0
2019-04-26,-0.0,-0.1980765630849869,1.0,-0.0,-0.7591959940097341,-0.382675028079371,0.0
2019-04-29,-0.0,-0.20523096393165996,1.0,-0.0,-0.7633410672853828,-0.3750498019639551,0.0
2019-04-30,-0.0,-0.20754363359493969,1.0,-0.0,-0.7701300222560619,-0.36504626918121114,0.0
2019-05-01,-0.0,-0.21761961694446397,1.0,-0.0,-0.7661579576622829,-0.3605269943971681,0.0
2019-05-02,-0.0,-0.21456692913385828,1.0,-0.0,-0.7614595050618673,-0.3674071991001125,0.0
2019-05-03,-0.0,-0.21379019405643573,1.0,-0.0,-0.7614371425892941,-0.36847286022311804,0.0
2019-05-06,-0.0,-0.195182471499801,1.0,-0.0,-0.767059154006414,-0.3786137315948407,0.0
2019-05-07,-0.0,-0.1962299496546072,1.0,-0.0,-0.767310619365414,-0.37810560824259454,0.0
2019-05-08,-0.0,-0.20539351093215974,1.0,-0.0,-0.7509246687579006,-0.38461538461538464,0.0
2019-05-09,-0.0,-0.2047839542080648,1.0,-0.0,-0.7301347232240502,-0.39193056751285577,0.0
2019-05-10,-0.0,-0.20508525833391492,1.0,-0.0,-0.7310349640589016,-0.39016446832763396,0.0
2019-05-13,-0.0,-0.20376620655943764,1.0,-0.0,-0.7332464328111543,-0.39067991899629895,0.0
2019-05-14,-0.0,-0.1606512764927008,1.0,-0.0,-0.749544521574687,-0.39604713913424505,0.0
2019-05-15,-0.0,-0.15867558837101983,1.0,-0.0019381633594831565,-0.7606829718504845,-0.386063682510383,0.0
2019-05-16,-0.0,-0.15848456199414301,1.0,-0.0010145963520649343,-0.7603938478566652,-0.38598473493670304,0.0
2019-05-17,-0.0,-0.1520024061263679,1.0,-0.010573074520509915,-0.7626957869652732,-0.3883117784512875,0.0
2019-05-20,-0.0,-0.15065895953757225,1.0,-0.010242774566473989,-0.7635375722543353,-0.3876994219653179,0.0
2019-05-21,-0.0,-0.1540472994862776,1.0,-0.009742213171657334,-0.7625075207108808,-0.3877678530105984,0.0
2019-05-22,-0.0,-0.14951326103544751,1.0,-0.014590607440978563,-0.7625268804772585,-0.385668370060351,0.0
2019-05-23,-0.0,-0.15032438297970585,1.0,-0.02881352019024311,-0.760187472583289,-0.36945028051624224,0.0
2019-05-24,-0.0,-0.1359679425176178,1.0,-0.037584634517065084,-0.7584864815070701,-0.37091796785039843,0.0
2019-05-28,-0.0,-0.1344479756805306,1.0,-0.037423425913131594,-0.7590852563216803,-0.3720233982773709,0.0
2019-05-29,-0.0,-0.1333563297688858,1.0,-0.036656318270668044,-0.7604231344141659,-0.36918477635966424,0.0
2019-05-30,-0.0,-0.13309014155596852,1.0,-0.040952577603413864,-0.7551563539587492,-0.3650629774932893,0.0
2019-05-31,-0.0,-0.13221131798587546,1.0,-0.03455470971292305,-0.751971934330001,-0.3741860038521508,0.0
2019-06-03,-0.0,-0.13533817417911131,1.0,-0.04564552221765539,-0.7501027538018907,-0.3523313695940083,0.0
2019-06-04,-0.0,-0.1318518180157135,1.0,-0.043646080760095005,-0.7514160423899141,-0.35702539740544487,0.0
2019-06-05,-0.0,-0.12278670661944974,1.0,-0.06519567783528557,-0.7756288023245255,-0.3064333060927994,0.0
2019-06-06,-0.0,-0.11432132336279174,1.0,-0.06304101518241559,-0.7806027645592567,-0.3080670745524586,0.0
2019-06-07,-0.0,-0.12526616227970824,1.0,-0.06666515652607258,-0.7672495809359852,-0.3060073392832872,0.0
2019-06-10,-0.0,-0.1294168212459847,1.0,-0.06718544993892232,-0.7530878161335565,-0.31244627426141247,0.0
2019-06-11,-0.0,-0.12876743394942736,1.0,-0.08132441319877538,-0.7465699058850209,-0.31116906678761763,0.0
2019-06-12,-0.0,-0.1326637039724288,1.0,-0.08380192272809722,-0.7433112642844187,-0.30756847451478325,0.0
2019-06-13,-0.0,-0.13697170324687102,1.0,-0.08851804824959188,-0.7376655178668602,-0.30419009613640485,0.0
2019-06-14,-0.0,-0.14429217517783688,1.0,-0.07877093702415855,-0.7341878593668325,-0.31542464943978543,0.0
2019-06-17,-0.0,-0.1323271642878281,1.0,-0.08060734366819185,-0.7587698331398393,-0.3046962143458763,0.0
2019-06-18,-0.0,-0.14346058637839804,1.0,-0.08300592737265233,-0.7467354029932096,-0.29782208797946996,0.0
2019-06-19,-0.0,-0.13125155793242538,1.0,-0.09737360919123479,-0.7438872396836548,-0.2935711210315212,0.0
2019-06-20,-0.0,-0.13595844580034933,1.0,-0.0916369904960646,-0.7457980810669812,-0.2948261392247148,0.0
2019-06-21,-0.0,-0.13799904781337144,1.0,-0.09168196966605455,-0.7412092770182956,-0.29622072592894877,0.0
2019-06-24,-0.0,-0.13282900565664826,1.0,-0.10063836070787614,-0.7260955496490152,-0.31216065789772596,0.0
2019-06-25,-0.0,-0.14691619424902672,1.0,-0.096578102588621,-0.7218313867449855,-0.31138583430093575,0.0
2019-06-26,-0.0,-0.14200425463778393,1.0,-0.09513461582450763,-0.7315003316787521,-0.3188004666376924,0.0
2019-06-27,-0.0,-0.14408607083868602,1.0,-0.10921728757570197,-0.7399522848229033,-0.3007661956322261,0.0
2019-06-28,-0.0,-0.16934777598525005,1.0,-0.10398709380041483,-0.7283014519474533,-0.30301912883152804,0.0
2019-07-01,-0.0,-0.16641351376231242,1.0,-0.10620915032679737,-0.7243164871582436,-0.30445088833655526,0.0
2019-07-02,-0.0,-0.16976188287211547,1.0,-0.10290061597867058,-0.7200055162269007,-0.30573687597683186,0.0
2019-07-03,-0.0,-0.16763603761006,1.0,-0.10478401802340284,-0.7211660038161797,-0.3053403526517851,0.0
2019-07-05,-0.0,-0.14820094263708472,1.0,-0.11582940567881365,-0.7254397057133003,-0.3096447867570985,0.0
2019-07-08,-0.0,-0.14671326420343506,1.0,-0.11730623318694963,-0.7260478697721473,-0.30913020486055226,0.0
2019-07-09,-0.0,-0.14375014363523542,1.0,-0.1174361685013674,-0.7261508055064003,-0.31080366786937236,0.0
2019-07-10,-0.0,-0.12857701059599602,1.0,-0.11257958489438481,-0.7422713586319443,-0.31502976532512006,0.0
2019-07-11,-0.0,-0.12505174079013934,1.0,-0.1185209032792163,-0.7441245458308421,-0.3118934829600331,0.0
2019-07-12,-0.0,-0.14088244796233904,1.0,-0.11739050168458946,-0.7493192412424424,-0.3000646143905478,0.0
2019-07-15,-0.0,-0.1393455853529181,1.0,-0.11960707450365485,-0.7531763783522032,-0.29377176193880145,0.0
2019-07-16,-0.0,-0.1445977754188397,1.0,-0.1193520099690774,-0.7524115013615176,-0.2912955185304842,0.0
2019-07-17,-0.0,-0.14817550257345302,1.0,-0.11789415376093429,-0.7525099822281718,-0.28947307683430656,0.0
2019-07-18,-0.0,-0.14879307167864383,1.0,-0.12202874516307352,-0.7458770960014741,-0.28659941035562925,0.0
2019-07-19,-0.0,-0.1525754721315995,1.0,-0.13146165510269725,-0.7309653999908101,-0.2824748426228002,0.0
2019-07-22,-0.0,-0.14483409703193717,1.0,-0.13039673950586014,-0.7408874254530382,-0.28649059384282394,0.0
2019-07-23,-0.0,-0.15535998891275726,1.0,-0.12512415402028043,-0.7415055551705819,-0.28785253967154045,0.0
2019-07-24,-0.0,-0.1545462903374092,1.0,-0.12928656798749655,-0.7318424197848672,-0.2827525972234991,0.0
2019-07-25,-0.0,-0.14135556361000362,1.0,-0.12955328017397608,-0.7411426241391809,-0.25326205146792313,0.0
2019-07-26,-0.0,-0.14139056338666547,1.0,-0.12808774871957576,-0.7432126184109142,-0.25354666183202645,0.0
2019-07-29,-0.0,-0.15018838803395523,1.0,-0.12880748104770984,-0.7436106949929638,-0.2471287847836942,0.0
2019-07-30,-0.0,-0.1413679298964379,1.0,-0.131876635939456,-0.7444178900648686,-0.2584272220325481,0.0
2019-07-31,-0.0,-0.15771376522828193,1.0,-0.13045656381646362,-0.7374701127177502,-0.2514858248889901,0.0
2019-08-01,-0.0,-0.17424500647624241,1.0,-0.13197900334037765,-0.7266343990728747,-0.23948462744563365,0.0
2019-08-02,-0.0,-0.1773077186650524,1.0,-0.11880667930648514,-0.7370308609543824,-0.251159284555817,0.0
2019-08-05,-0.0,-0.17397244677217352,1.0,-0.11786405556188091,-0.7465103039963567,-0.2387794603210748,0.0
2019-08-06,-0.0,-0.1759583851634061,1.0,-0.1220852651814995,-0.7226733009159787,-0.24093633382336313,0.0
2019-08-07,-0.0,-0.18247269116186696,1.0,-0.11323011645752461,-0.7164168998826397,-0.24480906382594567,0.0
2019-08-08,-0.0,-0.18178530256108863,1.0,-0.11555414905400212,-0.7188679671782816,-0.24426411085241528,0.0
2019-08-09,-0.0,-0.17574597455241525,1.0,-0.11269001238599258,-0.7120594527643284,-0.25150320909807455,0.0
2019-08-12,-0.0,-0.1700306361506578,1.0,-0.12619390881239864,-0.7237114795458641,-0.2327221120922689,0.0
2019-08-13,-0.0,-0.16235008213136518,1.0,-0.12450214891654102,-0.728516460025652,-0.23482819918543685,0.0
2019-08-14,-0.0,-0.17141193073631866,1.0,-0.12410116260836451,-0.7184426872157882,-0.2261150063842656,0.0
2019-08-15,-0.0,-0.18189280326559587,1.0,-0.13346348389386814,-0.7007054751974444,-0.20239151654982698,0.0
2019-08-16,-0.0,-0.18397073495177918,1.0,-0.13364372020840262,-0.697949229575435,-0.2014854229021173,0.0
2019-08-19,-0.0,-0.17865121320032734,1.0,-0.13523257614297404,-0.7002278206631128,-0.19773948817765585,0.0
2019-08-20,-0.0,-0.17773717003148323,1.0,-0.14713458532396909,-0.686840888575769,-0.18993417141850685,0.0
2019-08-21,-0.0,-0.17702232595006387,1.0,-0.15240653485402264,-0.6843101853890529,-0.18800915936412876,0.0
2019-08-22,-0.0,-0.17829406199810793,1.0,-0.15096913295052033,-0.6854993069764372,-0.18531230061822102,0.0
2019-08-23,-0.0,-0.17920816021455735,1.0,-0.1489371056738992,-0.6848908527336278,-0.18527556112466748,0.0
2019-08-26,-0.0,-0.1703560067976818,1.0,-0.1528824785393699,-0.6824044620680639,-0.1731012244542246,0.0
2019-08-27,-0.0,-0.17002549075143247,1.0,-0.15738904987036753,-0.682498529379725,-0.1687836336303623,0.0
2019-08-28,-0.0,-0.1579314402772027,1.0,-0.1674548347026391,-0.692135027349794,-0.1617669492448842,0.0
2019-08-29,-0.0,-0.1550732217573222,1.0,-0.16856258716875872,-0.6934928521617852,-0.1620903068340307,0.0
2019-08-30,-0.0,-0.1513661677688827,1.0,-0.1696397493908806,-0.6960276714235991,-0.1583927949878176,0.0
2019-09-03,-0.0,-0.1578993131032084,1.0,-0.18441874619598295,-0.6731153812711937,-0.15829058342752803,0.0
2019-09-04,-0.0,-0.15368562919809578,1.0,-0.18879203530204552,-0.671804012781775,-0.15951133621720323,0.0
2019-09-05,-0.0,-0.1533016307298113,1.0,-0.18467852257181944,-0.6756997372592448,-0.15770959546609342,0.0
2019-09-06,-0.0,-0.1520834236656116,1.0,-0.1873130121840177,-0.6806790096691672,-0.14789923253696396,0.0
