Date,FANG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.49250046580957707,-1.348798211291224,-0.07080305571082542,-0.883361281907956,-0.8626327557294577,0.0
2018-10-16,1.0,-0.48933588463153965,-1.3694404256312132,-0.05707751901806132,-0.8864516731226957,-0.8647034115835162,0.0
2018-10-17,1.0,-0.4670001835872957,-1.3194418946208923,-0.03433082430695796,-0.8866348448687351,-0.8823205434183955,0.0
2018-10-18,1.0,-0.46731546088872566,-1.320510466397356,-0.03369445464561146,-0.8864763128901947,-0.8825743665075284,0.0
2018-10-19,1.0,-0.45166287015945333,-1.310387243735763,-0.01776765375854214,-0.8920728929384967,-0.8839635535307517,0.0
2018-10-22,1.0,-0.45548569345726264,-1.3011208310552214,-0.00815564060506652,-0.9003553854565336,-0.891106251139056,0.0
2018-10-23,1.0,-0.45452471135855427,-1.3040660794961896,-0.0032400857938210195,-0.906311322046274,-0.8953589193629353,0.0
2018-10-24,1.0,-0.4545788386504476,-1.319990819371127,-0.005049345880192794,-0.9121872848290109,-0.8985540509524903,0.0
2018-10-25,1.0,-0.41270264268265605,-1.2618698645347546,-0.0,-0.9110370863868532,-0.8559182767044193,0.0
2018-10-26,1.0,-0.38613382572760047,-1.2441308361909786,-0.0,-0.9216125912248309,-0.8445001318913217,0.0
2018-10-29,1.0,-0.3557044041677611,-1.2600910603274669,-0.0,-0.9087645565186935,-0.8533841169774975,0.0
2018-10-30,1.0,-0.38657243816254416,-1.271113074204947,-0.0,-0.9186395759717315,-0.8406360424028269,0.0
2018-10-31,1.0,-0.3922668887817281,-1.2433036692823636,-0.0,-0.9151286659944763,-0.8331506729209591,0.0
2018-11-01,1.0,-0.38777923784494084,-1.2457731055628558,-0.0,-0.9141480508103372,-0.8325010950503723,0.0
2018-11-02,1.0,-0.39207662168045276,-1.217501088376143,-0.0,-0.918545929473226,-0.82542446669569,0.0
2018-11-05,1.0,-0.39076507964139606,-1.2204282357037166,-0.0,-0.9184002088954651,-0.8223953346679432,0.0
2018-11-06,1.0,-0.3896460138459529,-1.2192711281403752,-0.0,-0.9201462968607131,-0.8250097966647799,0.0
2018-11-07,1.0,-0.3892942975748307,-1.2271356783919598,-0.0,-0.9230063360279659,-0.8302381472580292,0.0
2018-11-08,1.0,-0.3572480083131278,-1.227485278836162,-0.0,-0.9103740907516453,-0.8346466920678905,0.0
2018-11-09,1.0,-0.3639896938730949,-1.2388750600462903,-0.0,-0.9180750251102668,-0.8460631468623084,0.0
2018-11-12,1.0,-0.36759987693930474,-1.2139498088164198,-0.0,-0.9567090054058806,-0.8567221904803761,0.0
2018-11-13,1.0,-0.3405071011588394,-1.209941622375185,-0.0,-0.9564346083471291,-0.8496558334059424,0.0
2018-11-14,1.0,-0.339311428197408,-1.2133787144914254,-0.0,-0.9585460575118907,-0.8523366932844613,0.0
2018-11-15,1.0,-0.33886028449253863,-1.2182127585304128,-0.0,-0.9670564621694737,-0.8392529889170085,0.0
2018-11-16,1.0,-0.33841729126721287,-1.2141798849572947,-0.0,-0.9653128812968451,-0.8397681715182151,0.0
2018-11-19,1.0,-0.33493344970543315,-1.2173685358935196,-0.0,-0.9694086842679468,-0.8421994326860135,0.0
2018-11-20,1.0,-0.27156632786030754,-1.209669012249153,-0.0,-0.9822778212144905,-0.8801581096342629,0.0
2018-11-21,1.0,-0.2711703550321384,-1.204132694879427,-0.0,-0.9776541132824296,-0.8608774427332729,0.0
2018-11-23,1.0,-0.2729975440561851,-1.1885906329441165,-0.0,-0.9843595157051144,-0.8627256667672024,0.0
2018-11-26,1.0,-0.275275058476999,-1.1866932339946286,-0.0,-0.9961015333968638,-0.8735597331716191,0.0
2018-11-27,1.0,-0.27082973206568717,-1.1866897147796025,-0.0,-0.9935177182368193,-0.8704840103716508,0.0
2018-11-28,1.0,-0.2729198184568835,-1.1804625027015345,-0.0,-0.9965852604279231,-0.872530797492976,0.0
2018-11-29,1.0,-0.22123096718850527,-1.1701908642504826,-0.0,-1.0045035384945313,-0.8931160197297877,0.0
2018-11-30,1.0,-0.2228384711294553,-1.1750290210241197,-0.0,-1.0121243389655619,-0.889419149576508,0.0
2018-12-03,1.0,-0.21806518276144143,-1.1799199207818487,-0.0,-1.015628363542429,-0.8917208421233909,0.0
2018-12-04,1.0,-0.20970165271517494,-1.1827430779137154,-0.0,-1.0113329040566645,-0.8890319811118267,0.0
2018-12-06,1.0,-0.19859402460456943,-1.1240271152397692,-0.0,-1.0047702736630681,-0.857017323625408,0.0
2018-12-07,1.0,-0.18763648580547623,-1.1305644213001849,-0.0,-1.0117167814547288,-0.8696035612296321,0.0
2018-12-10,1.0,-0.13980606871186158,-1.1541837331772966,-0.0,-1.031722812003678,-0.8538410097801554,0.0
2018-12-11,1.0,-0.13021639948097607,-1.1593905654849106,-0.0,-1.0305135825206144,-0.8655560671382528,0.0
2018-12-12,1.0,-0.12997613964586213,-1.1595294905605091,-0.0,-1.030264975511742,-0.8662982962869941,0.0
2018-12-13,1.0,-0.12873071763916835,-1.153546277665996,-0.0,-1.0443913480885312,-0.8651911468812877,0.0
2018-12-14,1.0,-0.12958537710141282,-1.1541944409508238,-0.0,-1.0433488450090136,-0.8652580388211126,0.0
2018-12-17,1.0,-0.12053029986198821,-1.153862239136799,-0.0,-1.0383087282004098,-0.8694743005311364,0.0
2018-12-18,1.0,-0.11067193675889327,-1.1467027251924278,-0.0,-1.0350322446432285,-0.8682338256708966,0.0
2018-12-19,1.0,-0.1088177770379926,-1.147434563688569,-0.0,-1.036161624568266,-0.8688776996379677,0.0
2018-12-20,1.0,-0.10199640061942827,-1.1330096681036288,-0.0,-1.0750428995940233,-0.8753191311262712,0.0
2018-12-21,1.0,-0.09520439597036051,-1.1341270502039797,-0.0,-1.078719507118475,-0.8547997668803596,0.0
2018-12-24,1.0,-0.0627096881083544,-1.1063662345193224,-0.0,-1.080313134241809,-0.8925568487760427,0.0
2018-12-26,1.0,-0.06107120870100554,-1.1113482454340242,-0.0,-1.055817771393392,-0.8760517135234968,0.0
2018-12-27,1.0,-0.029988511666600645,-1.070039218793329,-0.0,-0.9869666838331419,-0.8744998613477004,0.0
2018-12-28,1.0,-0.02771070028898302,-1.0720874074660545,-0.0,-0.986184236570207,-0.8726495388147737,0.0
2018-12-31,1.0,-0.03033543226010851,-1.0686309453090967,-0.0,-0.9870896202130608,-0.8741832006653201,0.0
2019-01-02,1.0,-0.027455789848478854,-1.0680856114254065,-0.0,-0.9853621869683903,-0.8753016576334217,0.0
2019-01-03,1.0,-0.02266244057052298,-1.0711568938193343,-0.0,-0.9832408874801901,-0.884904912836767,0.0
2019-01-04,1.0,-0.0,-1.0901687947187415,-0.0,-0.9599557259754122,-0.9029133889394,0.0
2019-01-07,1.0,-0.0,-1.0552042518524267,-0.0,-0.9470458160375529,-0.8771773286262948,0.0
2019-01-08,1.0,-0.0,-1.0488513539689301,-0.0,-0.9498314802618835,-0.8752953937938247,0.0
2019-01-09,1.0,-0.0,-1.0435724789103011,-0.0,-0.9488429688104637,-0.8772927791966566,0.0
2019-01-10,1.0,-0.0,-1.0430627563259305,-0.0,-0.9490056488431478,-0.8770022440609765,0.0
2019-01-11,1.0,-0.0,-1.0403328817495645,-0.0,-0.950687052448229,-0.8796980839945809,0.0
2019-01-14,1.0,-0.0,-1.046926507659492,-0.0,-0.962342447159201,-0.8689548186930386,0.0
2019-01-15,1.0,-0.0,-1.039802733768251,-0.0,-0.9643911152531841,-0.8789996893445169,0.0
2019-01-16,1.0,-0.0,-1.038176527643065,-0.0,-0.9537924345295831,-0.8877206595538314,0.0
2019-01-17,1.0,-0.0,-1.0332325112455407,-0.0,-0.9550953932061423,-0.8894059252365442,0.0
2019-01-18,1.0,-0.0,-1.0276965086795398,-0.0,-0.9613809245172615,-0.9118392822313244,0.0
2019-01-22,1.0,-0.0,-1.0683733502941644,-0.0,-1.042773095881698,-0.8640483383685801,0.0
2019-01-23,1.0,-0.0,-1.041800128122998,-0.0,-1.0534513132607304,-0.9085922485586162,0.0
2019-01-24,1.0,-0.0,-1.0477179251687099,-0.0,-1.0349399033662103,-0.9104739847462365,0.0
2019-01-25,1.0,-0.0,-1.0302783986994515,-0.0,-1.1169680959154644,-0.9169274537695591,0.0
2019-01-28,1.0,-0.0,-0.9995529727313366,-0.0,-1.1555248506522533,-0.9088470760352745,0.0
2019-01-29,1.0,-0.0,-1.0034850265429347,-0.0,-1.1485593872837057,-0.9003525550107387,0.0
2019-01-30,1.0,-0.0,-1.0008507190601579,-0.0,-1.1447437715211666,-0.9054486530281547,0.0
2019-01-31,1.0,-0.0,-0.9876810721881145,-0.0,-1.121704586493319,-0.9032944103366639,0.0
2019-02-01,1.0,-0.0,-0.9865060240963855,-0.0,-1.1262248995983937,-0.9033333333333333,0.0
2019-02-04,1.0,-0.0,-0.9918526248193932,-0.0,-1.125541820516937,-0.8961310001605395,0.0
2019-02-05,1.0,-0.0,-0.9897205268230003,-0.0,-1.1204224221008672,-0.9052762608416318,0.0
2019-02-06,1.0,-0.0,-0.9996779388083736,-0.0,-1.1072061191626408,-0.9189210950080514,0.0
2019-02-07,1.0,-0.0,-1.004782189358624,-0.0,-1.102636232117023,-0.9112280983764668,0.0
2019-02-08,1.0,-0.0,-1.0024176001289387,-0.0,-1.1062535256668546,-0.9206624224353291,0.0
2019-02-11,1.0,-0.0,-0.981052036199095,-0.0,-1.1070216548157723,-0.9520038784744667,0.0
2019-02-12,1.0,-0.0,-0.9932747234939027,-0.0,-1.1109670623506058,-0.9471296033707409,0.0
2019-02-13,1.0,-0.0,-1.0106068580219423,-0.0,-1.1034775920003237,-0.9343346423221731,0.0
2019-02-14,1.0,-0.0,-0.9524872190213421,-0.0,-1.1389677838188752,-0.9660391138521464,0.0
2019-02-15,1.0,-0.0,-0.9749938910157204,-0.0,-1.1350085525779914,-0.9626944693328989,0.0
2019-02-19,1.0,-0.0,-0.959176197647442,-0.0,-1.1500671578004802,-0.9608856689323946,0.0
2019-02-20,1.0,-0.0,-0.9903908530651961,-0.0,-1.1230943885825495,-0.9410071359065845,0.0
2019-02-21,1.0,-0.0,-1.0058797291269617,-0.0,-1.1186488787964803,-0.9304164470216131,0.0
2019-02-22,1.0,-0.0,-0.9982884388116875,-0.0,-1.129956395941155,-0.9469008517054486,0.0
2019-02-25,1.0,-0.0,-0.997913086177265,-0.0,-1.1407643833374252,-0.9533104182011622,0.0
2019-02-26,1.0,-0.0,-0.9991816693944353,-0.0,-1.1351063829787233,-0.9573649754500818,0.0
2019-02-27,1.0,-0.0,-0.9919760920293119,-0.0,-1.1483194825398126,-0.9535350227207599,0.0
2019-02-28,1.0,-0.0,-0.9930370673766127,-0.0,-1.149170591849273,-0.9536760188408765,0.0
2019-03-01,1.0,-0.0,-0.9931501230516818,-0.0,-1.145611156685808,-0.9629614438063988,0.0
2019-03-04,1.0,-0.0,-0.9936420689938061,-0.0,-1.1436482218302637,-0.9646006809139013,0.0
2019-03-05,1.0,-0.0,-0.9812980393768753,-0.0,-1.1642484278022114,-0.9647745488922685,0.0
2019-03-06,1.0,-0.0,-0.9862946245383668,-0.0,-1.1551087402544111,-0.9620024620434962,0.0
2019-03-07,1.0,-0.0,-0.9367000896714762,-0.0,-1.1787723159696748,-0.9605037906578625,0.0
2019-03-08,1.0,-0.0,-0.9246253910752511,-0.0,-1.2259179976947143,-0.9660382018771612,0.0
2019-03-11,1.0,-0.0,-0.9144209608437487,-0.0,-1.2218577419756675,-1.0160694265664578,0.0
2019-03-12,1.0,-0.0,-0.8795372621342946,-0.0,-1.2470031016849694,-1.064925811048705,0.0
2019-03-13,1.0,-0.0,-0.8858484182033496,-0.0,-1.2699204872272036,-1.0736761969209947,0.0
2019-03-14,1.0,-0.0,-0.8878390348842115,-0.0,-1.2565486986965875,-1.0737756780697685,0.0
2019-03-15,1.0,-0.0,-0.8764501651282919,-0.0,-1.2689897535777797,-1.0886611906173258,0.0
2019-03-18,1.0,-0.0,-0.9025570737139674,-0.0,-1.2836767036450079,-1.0970146057309291,0.0
2019-03-19,1.0,-0.0,-0.9083713327024003,-0.0,-1.2776821818807536,-1.1157618515013334,0.0
2019-03-20,1.0,-0.0,-0.9207149009474591,-0.0,-1.2655469422911285,-1.1203703703703705,0.0
2019-03-21,1.0,-0.0,-0.9205738732120479,-0.0,-1.330884577157426,-1.0698759777019142,0.0
2019-03-22,1.0,-0.0,-0.9189002247968182,-0.0,-1.3497319730243817,-1.0543835379560782,0.0
2019-03-25,1.0,-0.0,-0.8362737577772096,-0.0,-1.3797835165771755,-1.04547004176255,0.0
2019-03-26,1.0,-0.0,-0.8406132237067488,-0.0,-1.3824511819116136,-1.0591812264474134,0.0
2019-03-27,1.0,-0.0,-0.833347595413315,-0.0,-1.3875577614239258,-1.0576758514461748,0.0
2019-03-28,1.0,-0.0,-0.8275817777016612,-0.0,-1.379602671690358,-1.0743277958554547,0.0
2019-03-29,1.0,-0.0,-0.8250085382513661,-0.0,-1.369663592896175,-1.0744535519125684,0.0
2019-04-01,1.0,-0.0,-0.840678835549096,-0.0,-1.3706236908476896,-1.063437780532638,0.0
2019-04-02,1.0,-0.0,-0.849120115897567,-0.0,-1.3755592483701904,-1.0362605990881588,0.0
2019-04-03,1.0,-0.0,-0.8423036205801397,-0.0,-1.3697226339191193,-1.0225704001693838,0.0
2019-04-04,1.0,-0.0,-0.8340620622320328,-0.0,-1.3845141571507407,-1.0264464914887295,0.0
2019-04-05,1.0,-0.0,-0.8236969645438312,-0.0,-1.394736842105263,-1.0328628517983165,0.0
2019-04-08,1.0,-0.0,-0.8274321218827134,-0.0,-1.394629330155758,-1.0336198825431953,0.0
2019-04-09,1.0,-0.0,-0.8166047087980174,-0.0,-1.4201170790069648,-1.036234670768705,0.0
2019-04-10,1.0,-0.0,-0.8058306300153664,-0.0,-1.4291872972511526,-1.0333361789311934,0.0
2019-04-11,1.0,-0.0,-0.7931579396942,-0.0,-1.4502861535833262,-1.0275049115913557,0.0
2019-04-12,1.0,-0.0,-0.798453276047261,-0.0,-1.4691299677765843,-1.0288721804511276,0.0
2019-04-15,1.0,-0.0,-0.7957878247247726,-0.0,-1.5152952438971323,-1.0403376702493363,0.0
2019-04-16,1.0,-0.0,-0.7988340729139476,-0.0,-1.5147046028017053,-1.0369790307143478,0.0
2019-04-17,1.0,-0.0,-0.7764767335567841,-0.0,-1.5316240804422585,-1.044878770730858,0.0
2019-04-18,1.0,-0.0,-0.7577699315635761,-0.0,-1.5330194847652674,-1.068218473475437,0.0
2019-04-22,1.0,-0.0,-0.7633270652031312,-0.0,-1.5364499059780468,-1.073293392224603,0.0
2019-04-23,1.0,-0.0,-0.7504288541895756,-0.0,-1.5735649879041127,-1.0745106663734332,0.0
2019-04-24,1.0,-0.0,-0.7145293911826451,-0.0,-1.57675822253324,-1.0824002799160253,0.0
2019-04-25,1.0,-0.0,-0.7109446853238733,-0.0,-1.5851618271799588,-1.0835194674374808,0.0
2019-04-26,1.0,-0.0,-0.6726589170735923,-0.0,-1.5685579707013526,-1.0801607536407243,0.0
2019-04-29,1.0,-0.0,-0.6399021543215174,-0.0,-1.549094498326324,-1.1024804737790748,0.0
2019-04-30,1.0,-0.0,-0.6383846186858932,-0.0,-1.554182223938887,-1.099094459465259,0.0
2019-05-01,1.0,-0.0,-0.6130023035577169,-0.0,-1.5813497141882091,-1.0715382646531868,0.0
2019-05-02,1.0,-0.0,-0.6149957155098543,-0.0,-1.6048414738646102,-1.0646958011996572,0.0
2019-05-03,1.0,-0.0,-0.5846732808758126,-0.0,-1.6226479644201164,-1.0691070817653097,0.0
2019-05-06,1.0,-0.0,-0.5615877080665813,-0.0,-1.6322663252240717,-1.0741784037558686,0.0
2019-05-07,1.0,-0.0,-0.5686040056369305,-0.0,-1.6301404962206945,-1.0716573429559721,0.0
2019-05-08,1.0,-0.0,-0.5604009813044581,-0.0,-1.587133068268336,-1.0822265459774976,0.0
2019-05-09,1.0,-0.0,-0.5529821506312582,-0.0,-1.7097518502394429,-1.0907705703090989,0.0
2019-05-10,1.0,-0.0,-0.5622448093128312,-0.0,-1.7024585179393623,-1.0789679437060202,0.0
2019-05-13,1.0,-0.0,-0.5666378565254969,-0.0,-1.687381158167675,-1.0674589455488332,0.0
2019-05-14,1.0,-0.0,-0.48643095625374544,-0.0,-1.72266929201267,-1.0713551921924493,0.0
2019-05-15,1.0,-0.0,-0.4933150497086047,-0.0,-1.7359444634898868,-1.0559650325677066,0.0
2019-05-16,1.0,-0.0,-0.49646423520336,-0.0,-1.7309818711695881,-1.0583294047057814,0.0
2019-05-17,1.0,-0.0,-0.4642766336130181,-0.0,-1.6950589032968897,-1.0783117213323163,0.0
2019-05-20,1.0,-0.0,-0.44772411469956624,-0.0,-1.6876921133521412,-1.075287380521285,0.0
2019-05-21,1.0,-0.0,-0.45075518532542386,-0.0,-1.682611805292608,-1.0737935967015861,0.0
2019-05-22,1.0,-0.0,-0.4497385731151965,-0.0,-1.6864564007421148,-1.0803676842637882,0.0
2019-05-23,1.0,-0.0,-0.46313295824696477,-0.0,-1.6714751046998606,-1.0957316299335842,0.0
2019-05-24,1.0,-0.0,-0.45995936679928895,-0.0,-1.6796326081435706,-1.0930330991280794,0.0
2019-05-28,1.0,-0.0,-0.45382206044188605,-0.0,-1.6820028781850505,-1.0968001354440025,0.0
2019-05-29,1.0,-0.0,-0.4447005573949122,-0.0,-1.668538619504631,-1.0777000125728176,0.0
2019-05-30,1.0,-0.0,-0.4438435416928689,-0.0,-1.6704397769672579,-1.0780195363266674,0.0
2019-05-31,1.0,-0.0,-0.45906714076553023,-0.0,-1.6597364568081991,-1.0644635013595483,0.0
2019-06-03,1.0,-0.0,-0.4660448848732148,-0.0,-1.6679435399925053,-1.0296873048257484,0.0
2019-06-04,1.0,-0.0,-0.4153448911840649,-0.0,-1.657403991966884,-1.025738759785237,0.0
2019-06-05,1.0,-0.0,-0.38324678984019644,-0.0,-1.684901179406674,-0.9570905285190999,0.0
2019-06-06,1.0,-0.0,-0.3918400323167037,-0.0,-1.6396283579074933,-1.0081599676832962,0.0
2019-06-07,1.0,-0.0,-0.38990475424988946,-0.0,-1.6251657758308886,-1.0037776795402484,0.0
2019-06-10,1.0,-0.0,-0.39736029205279416,-0.0,-1.6017170136799455,-1.0126770168893169,0.0
2019-06-11,1.0,-0.0,-0.3962855764592378,-0.0,-1.6138848689499918,-1.0097684515195369,0.0
2019-06-12,1.0,-0.0,-0.37386882357651957,-0.0,-1.60611035476896,-1.0241851525586612,0.0
2019-06-13,1.0,-0.0,-0.41675955414012744,-0.0,-1.5732882165605098,-0.9908439490445861,0.0
2019-06-14,1.0,-0.0,-0.4177386594448206,-0.0,-1.5750925962802185,-0.989804452586722,0.0
2019-06-17,1.0,-0.0,-0.41791757913597455,-0.0,-1.5708540712721482,-0.992912602030659,0.0
2019-06-18,1.0,-0.0,-0.4519445329933057,-0.0,-1.5588540006375518,-0.9739002231431303,0.0
2019-06-19,1.0,-0.0,-0.4378309511486244,-0.0,-1.5634829000278696,-0.9800533503205,0.0
2019-06-20,1.0,-0.0,-0.44011319701861373,-0.0,-1.5630754513930407,-0.982621866156483,0.0
2019-06-21,1.0,-0.0,-0.4386385426653883,-0.0,-1.5731463726430168,-0.9831016299137105,0.0
2019-06-24,1.0,-0.0,-0.4117292870905587,-0.0,-1.587106615285806,-1.0152938342967244,0.0
2019-06-25,1.0,-0.0,-0.4002566776289404,-0.0,-1.5906392877195796,-1.0196919868452714,0.0
2019-06-26,1.0,-0.0,-0.3991729896824441,-0.0,-1.590429162150227,-1.0249708940543578,0.0
2019-06-27,1.0,-0.0,-0.3827269800386349,-0.0,-1.5919591113972955,-1.0497424339987123,0.0
2019-06-28,1.0,-0.0,-0.3614496601102128,-0.0,-1.6104742367563654,-1.050440448895861,0.0
2019-07-01,1.0,-0.0,-0.3557020011251306,-0.0,-1.6174957807602668,-1.0451257735272843,0.0
2019-07-02,1.0,-0.0,-0.36132969327123815,-0.0,-1.6077966918259194,-1.0456078368395696,0.0
2019-07-03,1.0,-0.0,-0.3892916447288486,-0.0,-1.5903365598801185,-1.070430521242558,0.0
2019-07-05,1.0,-0.0,-0.36991787693676925,-0.0,-1.5982038108337717,-1.0773898620494358,0.0
2019-07-08,1.0,-0.0,-0.3778120059989461,-0.0,-1.5935713996189858,-1.0819585748449596,0.0
2019-07-09,1.0,-0.0,-0.37073052145374985,-0.0,-1.5948300311980876,-1.0861796523641667,0.0
2019-07-10,1.0,-0.0,-0.38858552764632126,-0.0,-1.576548153541237,-1.0797233345467783,0.0
2019-07-11,1.0,-0.0,-0.38256530910270975,-0.0,-1.5937043647574234,-1.08019633295473,0.0
2019-07-12,1.0,-0.0,-0.3897225827384815,-0.0,-1.589633354964309,-1.0764519792342633,0.0
2019-07-15,1.0,-0.0,-0.40246573120285506,-0.0,-1.5888555438397276,-1.0641576770216563,0.0
2019-07-16,1.0,-0.0,-0.4311279605397253,-0.0,-1.6057233704292526,-1.0396233337409808,0.0
2019-07-17,1.0,-0.0,-0.4447433859198565,-0.0,-1.6032774856304268,-1.0284537931596756,0.0
2019-07-18,1.0,-0.0,-0.44208124516155317,-0.0,-1.6064865745833843,-1.0259137024813592,0.0
2019-07-19,1.0,-0.0,-0.4425594388483341,-0.0,-1.6062150809510214,-1.0293625871701808,0.0
2019-07-22,1.0,-0.0,-0.39870610733612727,-0.0,-1.5902673231069702,-1.0798307360540345,0.0
2019-07-23,1.0,-0.0,-0.39834952640351234,-0.0,-1.5835196552705395,-1.083336721004919,0.0
2019-07-24,1.0,-0.0,-0.4002274019329164,-0.0,-1.5845853975473077,-1.0758953951108585,0.0
2019-07-25,1.0,-0.0,-0.3777146336513091,-0.0,-1.6173330627156484,-1.064217576618632,0.0
2019-07-26,1.0,-0.0,-0.3887513695572779,-0.0,-1.6110863125431156,-1.0580692285841822,0.0
2019-07-29,1.0,-0.0,-0.3551201777418703,-0.0,-1.603191274490002,-1.0812765097960009,0.0
2019-07-30,1.0,-0.0,-0.36457322987390883,-0.0,-1.6008325250565796,-1.0759780148722922,0.0
2019-07-31,1.0,-0.0,-0.4176943047217265,-0.0,-1.5847801395424308,-1.054032127210774,0.0
2019-08-01,1.0,-0.0,-0.3902204809095798,-0.0,-1.4756088192363832,-0.9753015287700699,0.0
2019-08-02,1.0,-0.0,-0.3938478227181156,-0.0,-1.4809390980939097,-0.9993801332713467,0.0
2019-08-05,1.0,-0.0,-0.3868881660470879,-0.0,-1.483000309789343,-1.0024783147459726,0.0
2019-08-06,1.0,-0.0,-0.39478427612655803,-0.0,-1.4431064237775648,-0.9972003835091083,0.0
2019-08-07,1.0,-0.0,-0.40078089113458887,-0.0,-1.419001684274996,-1.0081151431633746,0.0
2019-08-08,1.0,-0.0,-0.39308838741810653,-0.0,-1.4233554269951343,-1.0147887054135856,0.0
2019-08-09,1.0,-0.0,-0.3803648272973076,-0.0,-1.4068319433337144,-1.0209832819223885,0.0
2019-08-12,1.0,-0.0,-0.3726971049319144,-0.0,-1.4496700614105351,-0.9919136438188961,0.0
2019-08-13,1.0,-0.0,-0.3607720476045163,-0.0,-1.456820262435154,-0.9968721391516632,0.0
2019-08-14,1.0,-0.0,-0.36267833365037094,-0.0,-1.4459577705915925,-0.9958151036712954,0.0
2019-08-15,1.0,-0.0,-0.39117724223230016,-0.0,-1.422810239496271,-0.9339979760878528,0.0
2019-08-16,1.0,-0.0,-0.3907403936269916,-0.0,-1.4215182755388942,-0.9365323336457357,0.0
2019-08-19,1.0,-0.0,-0.3747385718553929,-0.0,-1.433746638780998,-0.9261652225873916,0.0
2019-08-20,1.0,-0.0,-0.37471084247444225,-0.0,-1.4338855309305276,-0.9225057831505112,0.0
2019-08-21,1.0,-0.0,-0.3776314810682139,-0.0,-1.4228594807706614,-0.9189169084281783,0.0
2019-08-22,1.0,-0.0,-0.37883060028196186,-0.0,-1.4261334124805225,-0.9050604733991244,0.0
2019-08-23,1.0,-0.0,-0.384107679187215,-0.0,-1.4264155141087915,-0.8974748785642775,0.0
2019-08-26,1.0,-0.0,-0.37594703935270324,-0.0,-1.4194924604634058,-0.8823832291283561,0.0
2019-08-27,1.0,-0.0,-0.3709854415099861,-0.0,-1.3927134391689224,-0.8942131831150779,0.0
2019-08-28,1.0,-0.0,-0.37380935068712273,-0.0,-1.3864247800479894,-0.8753362902639423,0.0
2019-08-29,1.0,-0.0,-0.3624744376278119,-0.0,-1.386064855390009,-0.9032281624306165,0.0
2019-08-30,1.0,-0.0,-0.348445737138702,-0.0,-1.3947282312306852,-0.8925286311579713,0.0
2019-09-03,1.0,-0.0,-0.3663384324697504,-0.0,-1.3948984411903638,-0.8723156862032629,0.0
2019-09-04,1.0,-0.0,-0.3580143801292759,-0.0,-1.3979591836734693,-0.8754085263998838,0.0
2019-09-05,1.0,-0.0,-0.38624147758017385,-0.0,-1.388550196601854,-0.8325817971934634,0.0
2019-09-06,1.0,-0.0,-0.3807194244604316,-0.0,-1.4174820143884892,-0.7989208633093524,0.0
2019-09-09,1.0,-0.0,-0.4025469458234405,-0.0,-1.4161450464062162,-0.7786891143247716,0.0
2019-09-10,1.0,-0.0,-0.3964888443935927,-0.0,-1.4153318077803205,-0.7636942219679634,0.0
2019-09-11,1.0,-0.0,-0.3964850740926336,-0.0,-1.384708998496671,-0.7981960054406185,0.0
2019-09-12,1.0,-0.0,-0.35056010880068716,-0.0,-1.4151247271035396,-0.81324934683798,0.0
2019-09-13,1.0,-0.0,-0.3527452455141291,-0.0,-1.3972637083199024,-0.8315604741950503,0.0
2019-09-16,1.0,-0.0,-0.35202693023922077,-0.0,-1.3968629136226902,-0.8322589886835697,0.0
2019-09-17,1.0,-0.0,-0.44301416347005007,-0.0,-1.4483623487754498,-0.7970271466509294,0.0
