Date,FTDR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-27,1.0,-0.0,-0.7306480456442136,-1.341820659116069,-3.1095972068466318,-2.333645576087882,0.0
2019-08-28,1.0,-0.0,-0.7104949821398197,-1.3569484606225548,-3.1147303963259056,-2.3225888756591258,0.0
2019-08-29,1.0,-0.0,-0.6965710405703617,-1.3692921405533867,-3.117127822101511,-2.304532337463928,0.0
2019-08-30,1.0,-0.0,-0.4284539473684211,-1.159688995215311,-2.889503588516747,-1.9984300239234452,0.0
2019-09-03,1.0,-0.0,-0.44160993491434125,-1.177077878357148,-2.876561681753572,-1.9857858906261687,0.0
2019-09-04,1.0,-0.0,-0.4210093457943925,-1.1878130841121495,-2.877682242990654,-1.9901308411214955,0.0
2019-09-05,1.0,-0.0,-0.43074977685212734,-1.1800803332341565,-2.872880095209759,-1.9546265992264207,0.0
2019-09-06,1.0,-0.0,-0.41228719467061437,-1.196076980014804,-2.878534418948927,-1.9150259067357513,0.0
2019-09-09,1.0,-0.0,-0.4329177797566044,-1.2002077767883645,-2.8843128524784802,-1.903161175422974,0.0
2019-09-10,1.0,-0.0,-0.41417965850037125,-1.2461766889383818,-2.897401633259095,-1.866221232368226,0.0
2019-09-11,1.0,-0.0,-0.3838496396998737,-1.287794368917614,-2.9123393507168855,-1.8449595126662208,0.0
2019-09-12,1.0,-0.0,-0.3770491803278688,-1.288257547659669,-2.910689118017951,-1.841851494696239,0.0
2019-09-13,1.0,-0.0,-0.375445486944505,-1.2598007127791113,-2.8440613862826387,-1.793948650810968,0.0
2019-09-16,1.0,-0.0,-0.3838579847635475,-1.244933160845192,-2.7927986200948682,-1.7653442575822909,0.0
2019-09-17,1.0,-0.0,-0.39458566709751547,-1.2394083010196755,-2.7898176073531524,-1.7569294844176362,0.0
2019-09-18,1.0,-0.0,-0.42070642070642067,-1.2390247390247389,-2.7638352638352637,-1.7264407264407264,0.0
2019-09-19,1.0,-0.0,-0.4300099985716326,-1.2386801885444936,-2.7453220968433083,-1.7278960148550206,0.0
2019-09-20,1.0,-0.0,-0.4547853373270574,-1.2731422051062615,-2.7073883896733704,-1.696405648267009,0.0
2019-09-23,1.0,-0.0,-0.4567113380131887,-1.2800822520031199,-2.669857477132525,-1.6840388569807843,0.0
2019-09-24,1.0,-0.0,-0.4578296217744786,-1.2974902792506187,-2.6489218805231536,-1.6653234358430542,0.0
2019-09-25,1.0,-0.0,-0.4331321919730564,-1.2859949480774628,-2.6387173730002806,-1.6587145663766487,0.0
2019-09-26,1.0,-0.0,-0.41118708175734653,-1.4367180680826304,-2.7434535932499275,-1.682353796915915,0.0
2019-09-27,1.0,-0.0,-0.41393502866382487,-1.4542848743201529,-2.771497868587388,-1.7099073937968545,0.0
2019-09-30,1.0,-0.0,-0.35731935604642456,-1.567727442905279,-2.815350056158742,-1.7475102957693747,0.0
2019-10-01,1.0,-0.0,-0.33003226048465756,-1.591417210593443,-2.822192212469053,-1.7587215845149673,0.0
2019-10-02,1.0,-0.0,-0.3701490279143657,-1.6765262122702171,-2.818443150011347,-1.6997503593312655,0.0
2019-10-03,1.0,-0.0,-0.43132710280373826,-1.6444859813084112,-2.7804112149532707,-1.620411214953271,0.0
2019-10-04,1.0,-0.0,-0.46785472591924204,-1.6743364162719003,-2.7578765320700804,-1.6192946838108129,0.0
2019-10-07,1.0,-0.0,-0.4713537771129394,-1.6471952131637995,-2.7439790575916225,-1.6169035153328346,0.0
2019-10-08,1.0,-0.0,-0.47524678432545614,-1.6331139694884833,-2.750598265031409,-1.6194286568950043,0.0
2019-10-09,1.0,-0.0,-0.4792007131184074,-1.6178873867181698,-2.747660080225821,-1.583568563363542,0.0
2019-10-10,1.0,-0.0,-0.5588939522669344,-1.7407893720553023,-2.7574727736155094,-1.6665636827064183,0.0
2019-10-11,1.0,-0.0,-0.5687312917338246,-1.8314529127331338,-2.6379614705656613,-1.6370404482308698,0.0
2019-10-14,1.0,-0.004425122273115441,-0.5373030044251222,-1.9042776181973449,-2.695054731775483,-1.6223895660274823,0.0
2019-10-15,1.0,-0.009472785154126874,-0.538240546626291,-1.904418044879261,-2.691590962031214,-1.6208556564950696,0.0
2019-10-16,1.0,-0.0,-0.5768097969307084,-1.920477445357309,-2.6612153154549683,-1.5922337622074099,0.0
2019-10-17,1.0,-0.0,-0.5798091099557693,-1.9232559944129741,-2.6643128734383486,-1.5923799177465663,0.0
2019-10-18,1.0,-0.0,-0.5979938876263616,-1.9581537497061359,-2.663270903534206,-1.6169579186584122,0.0
2019-10-21,1.0,-0.0,-0.577360860350106,-1.962398932412277,-2.6665358348378994,-1.6435355993406076,0.0
2019-10-22,1.0,-0.0,-0.5545868677348414,-1.9731385485391142,-2.6738140119384233,-1.6526861451460888,0.0
2019-10-23,1.0,-0.0,-0.0,-1.2154814130685754,-2.534691757099977,-1.022165781574694,0.0
2019-10-24,1.0,-0.0,-0.0,-1.3149021130275635,-2.348455437857024,-0.8826465531584494,0.0
2019-10-25,1.0,-0.0,-0.0,-1.264914925694594,-2.2848912341158734,-0.8345897049321559,0.0
2019-10-28,1.0,-0.0,-0.027720467650637463,-1.2787388245252076,-2.1844680738507116,-0.7992911178119875,0.0
2019-10-29,1.0,-0.0,-0.03153949129852744,-1.3609638554216867,-2.151218206157965,-0.8110843373493976,0.0
2019-10-30,1.0,-0.0,-0.025742786656655584,-1.361686152526011,-2.157942722299689,-0.8177625227930925,0.0
2019-10-31,1.0,-0.0,-0.024358767543152124,-1.3682852072914988,-2.1446469860730226,-0.8399204172716029,0.0
2019-11-01,1.0,-0.0,-0.05245374094931617,-1.3856798069187448,-2.128399034593725,-0.7968356127648163,0.0
2019-11-04,1.0,-0.0,-0.03841024273139504,-1.3757268604961324,-2.148519605228061,-0.7720992264603894,0.0
2019-11-05,1.0,-0.0,-0.12445236882322976,-1.6223127865511973,-1.8326541008660215,-0.514824248599083,0.0
2019-11-06,1.0,-0.0,-0.10174722745344214,-1.687434609750994,-1.8594371207365556,-0.5825486503452605,0.0
2019-11-07,1.0,-0.0,-0.11853944339820047,-1.6921950198786357,-1.845051265955221,-0.5754341912534003,0.0
2019-11-08,1.0,-0.0,-0.11558421135398649,-1.701525397075012,-1.8488231902290717,-0.5759815484614982,0.0
2019-11-11,1.0,-0.0,-0.0913737682457712,-1.7578647836855141,-1.8274226695473468,-0.592928281604047,0.0
2019-11-12,1.0,-0.0,-0.08670029200955669,-1.7618263870453945,-1.8543137775418106,-0.6064242102468809,0.0
2019-11-13,1.0,-0.0,-0.11204780706434746,-1.9176181837584034,-1.7428769608366235,-0.563066908547647,0.0
2019-11-14,1.0,-0.0,-0.11220241272552578,-1.9173694886302979,-1.7408455215116898,-0.5674175296252802,0.0
2019-11-15,1.0,-0.0,-0.11342790102389079,-1.910836177474403,-1.7422141638225257,-0.5662862627986349,0.0
2019-11-18,1.0,-0.0,-0.09962115148604664,-1.9138786617576438,-1.755082439570994,-0.5673123099087563,0.0
2019-11-19,1.0,-0.0,-0.18093503339404976,-1.9407738588066457,-1.797151846332174,-0.6007617155158139,0.0
2019-11-20,1.0,-0.0,-0.1964295583927486,-1.9502570054717294,-1.7959984524401702,-0.5843143757254187,0.0
2019-11-21,1.0,-0.0,-0.16109234234234235,-2.053322072072072,-1.7677364864864864,-0.648536036036036,0.0
2019-11-22,1.0,-0.0,-0.1688914027149321,-2.0864819004524886,-1.7709276018099545,-0.6298076923076923,0.0
2019-11-25,1.0,-0.0,-0.16869240771100685,-2.08689015772514,-1.7701961671095032,-0.6274520888687886,0.0
2019-11-26,1.0,-0.0,-0.16357066230026537,-2.089492405849472,-1.7619558466489753,-0.6311331940601886,0.0
2019-11-27,1.0,-0.0,-0.1636445800146868,-2.079704004970909,-1.76326046432808,-0.6420945602440264,0.0
2019-11-29,1.0,-0.0,-0.16040170556552963,-2.126458707360862,-1.7731149012567324,-0.5504376122082585,0.0
2019-12-02,1.0,-0.0,-0.1875106154107456,-2.2008152635452642,-1.7429089056219216,-0.5302609975655324,0.0
2019-12-03,1.0,-0.0,-0.1775748351090817,-2.18084446699363,-1.74637803709341,-0.5324990134731383,0.0
2019-12-04,1.0,-0.0,-0.22564102564102564,-2.175091575091575,-1.723584108199493,-0.5110735418427726,0.0
2019-12-05,1.0,-0.0,-0.20443938531587935,-2.222367672168469,-1.6939669891861129,-0.5707455890722822,0.0
2019-12-06,1.0,-0.0,-0.2839080459770115,-2.239770114942529,-1.720287356321839,-0.5031609195402299,0.0
2019-12-09,1.0,-0.0,-0.17177598903921903,-2.25558029342924,-1.7496146600445281,-0.5317691385511217,0.0
2019-12-10,1.0,-0.014469151268399625,-0.15452552458502977,-2.6203570310053244,-1.990729721265268,-0.4836204196680238,0.0
2019-12-11,1.0,-0.022194119506797342,-0.1456212456528612,-2.6495099588997784,-2.0036674043629463,-0.5020550110654441,0.0
2019-12-12,1.0,-0.03303684879288437,-0.12331639135959338,-2.6571791613722997,-2.01994917407878,-0.5198221092757306,0.0
2019-12-13,1.0,-0.04541081393111411,-0.13790007055352446,-2.7340773523186455,-2.0181514976589057,-0.47841703546918096,0.0
2019-12-16,1.0,-0.05136942265655137,-0.1317988941751318,-2.757104281856757,-2.028417127427028,-0.4603960396039603,0.0
2019-12-17,1.0,-0.16794555281243745,-0.07766731167011409,-2.8778274504570627,-2.1062253953426304,-0.4427170214185628,0.0
2019-12-18,1.0,-0.2638183869148336,-0.10088832487309644,-3.0066271855611957,-2.18556119571348,-0.4932318104906937,0.0
2019-12-19,1.0,-0.2611681415929204,-0.120070796460177,-3.0228672566371686,-2.1791858407079645,-0.496424778761062,0.0
2019-12-20,1.0,-0.26845352052754734,-0.159682337091399,-3.03772247039637,-2.163511309650429,-0.461320286463873,0.0
2019-12-23,1.0,-0.26188984054035236,-0.18543276930575867,-2.9869089896246783,-2.0937956966785047,-0.4353457280133696,0.0
2019-12-24,1.0,-0.2716015027132322,-0.18950883539724503,-2.9708501460971197,-2.0952414080979547,-0.42973424238207875,0.0
2019-12-26,1.0,-0.2580107041078752,-0.1865573086814485,-2.9745603669979843,-2.089247237089039,-0.4423437825814972,0.0
2019-12-27,1.0,-0.24547032280458175,-0.22311697327316904,-2.993474488024991,-2.053314821242624,-0.426657410621312,0.0
2019-12-30,1.0,-0.2646442052285754,-0.22165524954564522,-3.0243254578498533,-2.071298755766811,-0.40815042639451976,0.0
2019-12-31,1.0,-0.2505753539298417,-0.2242136829625497,-3.030476323314039,-2.06590417741823,-0.4028174907594672,0.0
2020-01-02,1.0,-0.24877673703341255,-0.22920452956801343,-3.0392143156717464,-2.069970641688802,-0.4029777715643786,0.0
2020-01-03,1.0,-0.21208072568736375,-0.23465297799029602,-3.0744673370367765,-2.0767878489557696,-0.4338654103086984,0.0
2020-01-06,1.0,-0.25072617782500883,-0.25433935529578466,-3.0786397449521785,-2.06496634785689,-0.4359192348565356,0.0
2020-01-07,1.0,-0.26360424028268553,-0.26077738515901067,-3.0592932862190816,-2.0558303886925797,-0.4276325088339223,0.0
2020-01-08,1.0,-0.26984350768363174,-0.26490906527562386,-3.040180459608064,-2.0401804596080644,-0.4341604398702946,0.0
2020-01-09,1.0,-0.27468721283664377,-0.2818972220258712,-3.0353431823001342,-2.0323036686223226,-0.444475860606489,0.0
2020-01-10,1.0,-0.29965996032870496,-0.28775857183338055,-3.0330830263530744,-2.0167894587701896,-0.44686880136015866,0.0
2020-01-13,1.0,-0.32706080606656374,-0.289776716753265,-3.011093947479287,-1.9744417918831627,-0.41904226934419325,0.0
2020-01-14,1.0,-0.43565880624169057,-0.2533762507872087,-3.0207123364355186,-1.947169547267511,-0.34042404310405144,0.0
2020-01-15,1.0,-0.44048372354636856,-0.26548548126274346,-3.0314279687829573,-1.9456514096885325,-0.3478872249173874,0.0
2020-01-16,1.0,-0.44523340832395947,-0.2517575928008999,-3.012162542182227,-1.9524746906636672,-0.3686726659167604,0.0
2020-01-17,1.0,-0.48985547526403556,-0.26966370205669815,-2.9311423012784883,-1.9399666481378546,-0.3177459699833241,0.0
2020-01-21,1.0,-0.49092552673666645,-0.2816911202280787,-2.923162506084417,-1.9416591335790279,-0.31618107224810515,0.0
2020-01-22,1.0,-0.4777485096353805,-0.2792873977540552,-2.91986690697352,-1.928393178982393,-0.3266324691529184,0.0
2020-01-23,1.0,-0.5138245614035087,-0.27831578947368424,-2.9077894736842107,-1.9807719298245616,-0.33684210526315794,0.0
2020-01-24,1.0,-0.5131881132994641,-0.2922263205511866,-2.8936599624190964,-1.9634630106479223,-0.29688913633516595,0.0
2020-01-27,1.0,-0.4830115562936821,-0.29305930385440454,-2.9047816760085805,-1.944778908034046,-0.2942356930316241,0.0
2020-01-28,1.0,-0.42780306164666937,-0.3365053096124672,-2.9572472762377604,-1.9358709143566402,-0.23817404495931596,0.0
2020-01-29,1.0,-0.3961289433806309,-0.34708637553382005,-2.974789915966386,-1.9339440694310512,-0.23598291775726682,0.0
2020-01-30,1.0,-0.4014864771867043,-0.3360401899387516,-2.967861812676347,-1.937581721836075,-0.23893744408505954,0.0
2020-01-31,1.0,-0.3677922795387059,-0.3728333678613356,-2.974794558386852,-1.9439955804157172,-0.246184655755818,0.0
2020-02-03,1.0,-0.3579618698690549,-0.3490738856096072,-2.940497998507362,-1.910102449284212,-0.22694891105231021,0.0
2020-02-04,1.0,-0.3385427237669982,-0.330897774169542,-2.9354576821595293,-1.9161761721128474,-0.24443542385494893,0.0
2020-02-05,1.0,-0.27524539464837966,-0.345166061583972,-2.9593922280489444,-1.9239612747075432,-0.21930886109990588,0.0
2020-02-06,1.0,-0.3236994219653179,-0.3486355692969485,-2.9930098131469283,-1.8903078370748756,-0.1656808710848232,0.0
2020-02-07,1.0,-0.31513480804141736,-0.36098971290257514,-2.99125932898541,-1.8895313655617563,-0.16661063672426546,0.0
2020-02-10,1.0,-0.3191532122998593,-0.34213170764386674,-2.985060628391505,-1.8869833188182485,-0.16594091244054396,0.0
2020-02-11,1.0,-0.2678251190402573,-0.2680724754189599,-2.7917877682270733,-1.6775709603611406,-0.17865314451796427,0.0
2020-02-12,1.0,-0.2732216797478524,-0.2659909770718744,-2.781348495148631,-1.6763488041530188,-0.18317780112477597,0.0
2020-02-13,1.0,-0.23494963691731086,-0.21263762005153433,-2.668599203560553,-1.5606113843991567,-0.17943312251112672,0.0
2020-02-14,1.0,-0.24224624060150374,-0.21040883458646614,-2.6687617481203008,-1.5571546052631577,-0.19554746240601503,0.0
2020-02-18,1.0,-0.23583631773615918,-0.21681441906886628,-2.6568425996594844,-1.5483473257793694,-0.21311571655022601,0.0
2020-02-19,1.0,-0.2299905838041431,-0.2867820150659134,-2.6604872881355934,-1.5097693032015067,-0.19809322033898308,0.0
2020-02-20,1.0,-0.2607262668471544,-0.28544523571302455,-2.6347478076628805,-1.5066800070625626,-0.1978106056147372,0.0
2020-02-21,1.0,-0.22805461961340667,-0.3155405804811728,-2.6570313885440684,-1.510137731276231,-0.20039014009576167,0.0
2020-02-24,1.0,-0.1818181818181818,-0.34325609031491383,-2.6873440285204993,-1.5313131313131314,-0.19797979797979798,0.0
2020-02-25,1.0,-0.16913234706117553,-0.4088079054092648,-2.6144399383103902,-1.365796538527446,-0.15388130462100874,0.0
2020-02-26,1.0,-0.1873092019188836,-0.354175752289577,-2.5156999563890103,-1.32108591365024,-0.0731574356737898,0.0
2020-02-27,1.0,-0.24427146146255893,-0.32754083982019516,-2.5019186492709133,-1.3583488652560027,-0.049830062493147684,0.0
2020-02-28,1.0,-0.24335650040883078,-0.43070318887980374,-2.278056009811938,-1.1411999182338513,-0.017017579721995094,0.0
2020-03-02,1.0,-0.24674529024352887,-0.42589472609383777,-2.2731403481901262,-1.1446367488640425,-0.015061009853474243,0.0
2020-03-03,1.0,-0.2470347258610013,-0.47711141809174484,-2.0374410517791643,-1.0019053970371075,-0.0,0.0
2020-03-04,1.0,-0.19049600147922155,-0.48356677298571626,-2.061711274441825,-0.8868395506864513,-0.0,0.0
2020-03-05,1.0,-0.18136751373319637,-0.5930061185297665,-1.918628020186682,-0.7731231298289492,-0.0,0.0
2020-03-06,1.0,-0.2256105610561056,-0.6747194719471946,-1.8045324532453244,-0.6955775577557755,-0.0,0.0
2020-03-09,1.0,-0.21828676374130918,-0.6634745725654817,-1.8206742752197298,-0.6702960339323976,-0.0,0.0
2020-03-10,1.0,-0.511310620613949,-0.3991845375779197,-1.426392754930019,-0.583604500725291,-0.0,0.0
2020-03-11,1.0,-0.4059273932421622,-0.49453354157936835,-1.4362500476172335,-0.472667707896842,-0.0,0.0
2020-03-12,1.0,-0.43050242285131346,-0.3826283382519037,-1.3656137282763143,-0.46464094436550446,-0.0,0.0
2020-03-13,1.0,-0.5223300325646308,-0.19651757825480162,-1.179504220110321,-0.42456968166411907,-0.0,0.0
2020-03-16,1.0,-0.3902484998900443,-0.32678835097860576,-1.1099557035594234,-0.31456755992585844,-0.0,0.0
2020-03-17,1.0,-0.4346665901526455,-0.21978652588086767,-0.728078732927809,-0.486743945828073,-0.0,0.0
2020-03-18,1.0,-0.43248939139350095,-0.28245948793894,-0.6229316777261983,-0.5100674963688663,-0.0,0.0
2020-03-19,1.0,-0.4454957729130508,-0.2322658305805946,-0.6083925872011645,-0.5132411399137786,-0.0,0.0
2020-03-20,1.0,-0.43995422957773994,-0.27043621445117355,-0.582847255170104,-0.4976417069018447,-0.0,0.0
2020-03-23,1.0,-0.4375774942826441,-0.29898327501171024,-0.5347312153858871,-0.48406028710770677,-0.0,0.0
2020-03-24,1.0,-0.4352563747994911,-0.2987443995796228,-0.5437247635378063,-0.487914154543946,-0.0,0.0
2020-03-25,1.0,-0.43096312019103206,-0.2928628283364288,-0.4617139824887238,-0.4676572035022552,-0.0,0.0
2020-03-26,1.0,-0.4332414962382113,-0.2921214368973191,-0.4590706792412843,-0.4647133622973403,-0.0,0.0
2020-03-27,1.0,-0.4327938804183795,-0.2769683093094656,-0.426419316230421,-0.4656814279023781,-0.0,0.0
2020-03-30,1.0,-0.41663643430940656,-0.2644726613112205,-0.4474734387146929,-0.4627623736719357,-0.0,0.0
2020-03-31,1.0,-0.40396974937408053,-0.27883746741346827,-0.44580956559894697,-0.4524946441937898,-0.0,0.0
2020-04-01,1.0,-0.40536916213219176,-0.2824870412873611,-0.4380689584031771,-0.4528973360497202,-0.0,0.0
2020-04-02,1.0,-0.40900000000000003,-0.2657179487179487,-0.43469230769230766,-0.4546923076923076,-0.0,0.0
