Date,IWF,IWM,JNCE,MTUM,SPY,VLUE,VXX
2018-10-15,-2.854581316119778,-4.802223417608033,1.0,-1.3304644073874843,-4.007530930607854,-3.935807781961628,0.0
2018-10-16,-2.845327604726101,-4.809702828499821,1.0,-1.315252416756176,-4.001790189760114,-3.9298245614035086,0.0
2018-10-17,-2.665251358695652,-4.505095108695652,1.0,-1.180366847826087,-3.833899456521739,-3.7990828804347827,0.0
2018-10-18,-2.6656467788543257,-4.504164541900391,1.0,-1.1844297127315997,-3.8410674825769164,-3.8029916709161995,0.0
2018-10-19,-2.5846384538487173,-4.411529490169944,1.0,-1.1127957347550816,-3.798733755414862,-3.7534155281572814,0.0
2018-10-22,-2.5810473815461346,-4.3945137157107235,1.0,-1.0989193682460516,-3.798503740648379,-3.752285951787199,0.0
2018-10-23,-2.5806451612903225,-4.397572331227137,1.0,-1.0952776854007316,-3.800465580312604,-3.7539075490522116,0.0
2018-10-24,-2.5699370235333117,-4.387470997679814,1.0,-1.0696055684454757,-3.7959893934371896,-3.7497514086841233,0.0
2018-10-25,-2.37193588937775,-4.119736015084852,1.0,-0.9564739157762413,-3.7154305468258952,-3.5496543054682586,0.0
2018-10-26,-2.3036155747836835,-4.0554697156983925,1.0,-0.8723733003708283,-3.715389369592089,-3.504326328800989,0.0
2018-10-29,-2.2269826800364627,-4.034791856578547,1.0,-0.8050744454573078,-3.6520814342145242,-3.4740200546946216,0.0
2018-10-30,-2.2061230675962413,-4.029857532585632,1.0,-0.7884207335556229,-3.6482267353743563,-3.483479842376478,0.0
2018-10-31,-2.2380228136882128,-3.9949809885931558,1.0,-0.7888973384030418,-3.6833460076045625,-3.5040304182509505,0.0
2018-11-01,-2.208920907418761,-4.104230533415082,1.0,-0.729767014101778,-3.7303801348865724,-3.554721030042918,0.0
2018-11-02,-2.200671448191668,-4.0804211811384095,1.0,-0.7273004730657714,-3.714481916679383,-3.537463757057836,0.0
2018-11-05,-2.196417636252296,-4.133190447030006,1.0,-0.7270361298224126,-3.72902633190447,-3.52372933251684,0.0
2018-11-06,-2.196939556235654,-4.133129303749043,1.0,-0.725478194338179,-3.7263963274674823,-3.520275439938791,0.0
2018-11-07,-2.1874236874236876,-4.124084249084249,1.0,-0.7255799755799757,-3.71504884004884,-3.5102258852258856,0.0
2018-11-08,-2.094152923538231,-4.102548725637182,1.0,-0.6325337331334333,-3.6623688155922043,-3.500899550224888,0.0
2018-11-09,-2.1117664851784634,-4.150332728372656,1.0,-0.616454930429522,-3.704022988505747,-3.5414398064125834,0.0
2018-11-12,-2.101231601081406,-4.084109342144788,1.0,-0.6055872634424753,-3.708320817062181,-3.520276359267047,0.0
2018-11-13,-2.008651026392962,-4.018328445747801,1.0,-0.5173020527859238,-3.659824046920821,-3.4585043988269795,0.0
2018-11-14,-2.009234828496042,-4.016124303723248,1.0,-0.5172969803576664,-3.6587510993843444,-3.4569041336851365,0.0
2018-11-15,-1.9967897271268058,-4.00787976068875,1.0,-0.4997811177586459,-3.6521231577411357,-3.435575660294762,0.0
2018-11-16,-1.9773814702044366,-3.9847759895606787,1.0,-0.47817891837030596,-3.636073655212411,-3.4226475279106854,0.0
2018-11-19,-1.9821402642660082,-3.9867866995789165,1.0,-0.49048932771889064,-3.6362712356613907,-3.4244228256134743,0.0
2018-11-20,-1.9115305219699203,-4.0726924211147155,1.0,-0.3518136242996166,-3.7795635505750513,-3.6294603361840165,0.0
2018-11-21,-1.8946071325021745,-4.011162655842273,1.0,-0.35169614380979997,-3.726877355755291,-3.5126123514062044,0.0
2018-11-23,-1.8881169489072227,-4.005065856129686,1.0,-0.34187291938051817,-3.728035895209148,-3.5106382978723403,0.0
2018-11-26,-1.8839427662957073,-4.007515536927302,1.0,-0.33675386616563086,-3.721347015464662,-3.503540974129209,0.0
2018-11-27,-1.895129442738043,-4.10735702793623,1.0,-0.27219540734240166,-3.788503729706011,-3.562966213251426,0.0
2018-11-28,-1.895314787701318,-4.121669106881406,1.0,-0.2685212298682284,-3.790190336749634,-3.565446559297218,0.0
2018-11-29,-1.7801106539934743,-4.011207263441623,1.0,-0.17917435097176906,-3.7088948787061997,-3.507164136756987,0.0
2018-11-30,-1.7794995735001422,-4.025589991470003,1.0,-0.16804094398635203,-3.7223485925504693,-3.5210406596531136,0.0
2018-12-03,-1.773617021276596,-4.020992907801419,1.0,-0.15815602836879433,-3.716879432624114,-3.514893617021277,0.0
2018-12-04,-1.7384399156711172,-4.001827125790583,1.0,-0.14799718903724524,-3.6825017568517215,-3.48404778636683,0.0
2018-12-06,-1.620467365028203,-3.706688154713941,1.0,-0.2178350792371743,-3.579237174321784,-3.3059360730593608,0.0
2018-12-07,-1.6188876947877484,-3.709833422890919,1.0,-0.2133261687264911,-3.5826168726491128,-3.3091080064481457,0.0
2018-12-10,-1.5263365296203861,-3.6818599763562325,1.0,-0.1606462629712334,-3.539209247340076,-3.227505582556154,0.0
2018-12-11,-1.525748817656332,-3.6826064109301107,1.0,-0.1605359957961114,-3.539017341040463,-3.229111928533894,0.0
2018-12-12,-1.5256089532587227,-3.694535878867676,1.0,-0.1541803818301514,-3.549835418038183,-3.2425279789335084,0.0
2018-12-13,-1.5192383453709783,-3.6759028233749182,1.0,-0.1591595535128037,-3.547734734077479,-3.2299409061063695,0.0
2018-12-14,-1.5223038572553136,-3.6440566780372605,1.0,-0.17475728155339806,-3.553922854893729,-3.224744161637366,0.0
2018-12-17,-1.4782891315652626,-3.6303952158086323,1.0,-0.1327353094123765,-3.5139105564222564,-3.2450598023920953,0.0
2018-12-18,-1.442042969252541,-3.5885758394442306,1.0,-0.08979801878296668,-3.4994210729448088,-3.245207770487585,0.0
2018-12-19,-1.4367756889003347,-3.594385784187484,1.0,-0.08846252897244399,-3.5063095544681944,-3.2505794488797317,0.0
2018-12-20,-1.4014514896867838,-3.524828113063407,1.0,-0.12375859434682963,-3.4792462439521263,-3.2030812324929974,0.0
2018-12-21,-1.3689564234584954,-3.497425593369333,1.0,-0.09117166896898153,-3.45296998618611,-3.147431872409896,0.0
2018-12-24,-1.3047140163419233,-3.4509113764927717,1.0,-0.10458830923947203,-3.4725329981143935,-3.237963544940289,0.0
2018-12-26,-1.2831956602145236,-3.4366909135741586,1.0,-0.06558993958821353,-3.3799778079151768,-3.163481691530021,0.0
2018-12-27,-1.0757926405924554,-3.258620689655173,1.0,-0.0,-3.137121036797038,-3.0999768572089796,0.0
2018-12-28,-1.0802418885916967,-3.272008373066636,1.0,-0.0,-3.156878706826375,-3.120130247703221,0.0
2018-12-31,-1.0759137769447047,-3.3122071227741325,1.0,-0.0,-3.1829896907216493,-3.144095595126523,0.0
2019-01-02,-1.0657386828868873,-3.309158965960931,1.0,-0.0,-3.1767458182243535,-3.145631067961165,0.0
2019-01-03,-1.0483506014052637,-3.3829939264022864,1.0,-0.0,-3.2307967131118254,-3.246873883529832,0.0
2019-01-04,-0.9462021566536319,-3.421376940395781,1.0,-0.0,-3.2035786230596037,-3.2787060078208317,0.0
2019-01-07,-0.8469710669077758,-3.2518083182640143,1.0,-0.0,-3.0764014466546112,-3.1268083182640147,0.0
2019-01-08,-0.8507092997072732,-3.2087367709975227,1.0,-0.0,-3.0862418374240033,-3.1130376041432113,0.0
2019-01-09,-0.8415140963720095,-3.1787038077052676,1.0,-0.0,-3.0855891272604743,-3.1264742221723014,0.0
2019-01-10,-0.8426071348440655,-3.169508638097375,1.0,-0.0,-3.085820058335203,-3.1203724478348667,0.0
2019-01-11,-0.8497467642093416,-3.160720315137873,1.0,-0.0,-3.100393922341024,-3.1440630275745636,0.0
2019-01-14,-0.8503584229390682,-3.1415770609319,1.0,-0.0,-3.084901433691756,-3.123767921146954,0.0
2019-01-15,-0.8412378069290278,-3.131516986209216,1.0,-0.0,-3.0862204282991366,-3.153044063235789,0.0
2019-01-16,-0.8325332142458413,-3.1144356369320083,1.0,-0.0,-3.0723456514457967,-3.1451378809869377,0.0
2019-01-17,-0.8371288233980799,-3.1064969859343603,1.0,-0.0,-3.0736771600803747,-3.145903103371288,0.0
2019-01-18,-0.8487243170015804,-3.105441408895913,1.0,-0.0,-3.1084895010160305,-3.2265748475953937,0.0
2019-01-22,-0.5090932053548876,-3.6207375599898963,1.0,-0.0,-3.780626420813337,-3.71899469563021,0.0
2019-01-23,-0.5094531150869178,-3.563760944042634,1.0,-0.0,-3.8242608805989082,-3.7912701433828193,0.0
2019-01-24,-0.5221418601700292,-3.5446009389671356,1.0,-0.0,-3.8389798248953175,-3.783022459078797,0.0
2019-01-25,-0.476409666283084,-3.423730980693006,1.0,-0.0,-3.9877253548139624,-3.898350594553126,0.0
2019-01-28,-0.4849740932642487,-3.407383419689119,1.0,-0.0,-4.104792746113989,-3.9560880829015543,0.0
2019-01-29,-0.4864864864864865,-3.3598862019914653,1.0,-0.0,-4.110435794646321,-3.974912711754817,0.0
2019-01-30,-0.4517906336088154,-3.4064016791289515,1.0,-0.0,-4.193886921159648,-4.066115702479339,0.0
2019-01-31,-0.39687335785601685,-3.4542827115081454,1.0,-0.0,-4.174198633736206,-4.111797162375197,0.0
2019-02-01,-0.3959537572254336,-3.449290593799265,1.0,-0.0,-4.188780872306885,-4.103126642143984,0.0
2019-02-04,-0.38517250460890184,-3.4602317619173033,1.0,-0.0,-4.20107979984198,-4.1219383723992635,0.0
2019-02-05,-0.38323668950975226,-3.4617817606747496,1.0,-0.0,-4.202688455455983,-4.130864522930944,0.0
2019-02-06,-0.34844080338266387,-3.4573202959830867,1.0,-0.0,-4.22700845665962,-4.180893234672305,0.0
2019-02-07,-0.34998018232263184,-3.4532963403355796,1.0,-0.0,-4.225393050601136,-4.182983221033162,0.0
2019-02-08,-0.349146357356966,-3.388374820800208,1.0,-0.0,-4.178808810113384,-4.116382119118988,0.0
2019-02-11,-0.35900458415193187,-3.383889980353634,1.0,-0.0,-4.2053700065487885,-4.149443352979699,0.0
2019-02-12,-0.36542239685658157,-3.392534381139489,1.0,-0.0,-4.207858546168959,-4.131630648330059,0.0
2019-02-13,-0.37212057391075426,-3.4358299328682373,1.0,-0.0,-4.220350138212453,-4.134790048703436,0.0
2019-02-14,-0.3997357992073976,-3.3891677675033023,1.0,-0.0,-4.25891677675033,-4.162087186261559,0.0
2019-02-15,-0.409054805401112,-3.4144823934339423,1.0,-0.0,-4.254699496955256,-4.159782896478687,0.0
2019-02-19,-0.4602604997341839,-3.3726741095162147,1.0,-0.0,-4.288676236044657,-4.16919191919192,0.0
2019-02-20,-0.4580842301049554,-3.3949780789159023,1.0,-0.0,-4.27514281918427,-4.157300385279659,0.0
2019-02-21,-0.46361580417719833,-3.396700811493947,1.0,-0.0,-4.282027404549687,-4.160835439670081,0.0
2019-02-22,-0.4393510172546999,-3.34097347411795,1.0,-0.0,-4.097862477465877,-3.9984548029873808,0.0
2019-02-25,-0.4272738902392222,-3.3029295126007416,1.0,-0.0,-4.084303441217858,-3.9781246002302675,0.0
2019-02-26,-0.43125317097919846,-3.2658548959918825,1.0,-0.0,-4.050101471334348,-3.9365804160324713,0.0
2019-02-27,-0.44261464403344314,-3.251456802634913,1.0,-0.0,-4.054598429186725,-3.9190524448948567,0.0
2019-02-28,-0.43237446379005806,-3.241609891496341,1.0,-0.0,-4.038102447640677,-3.9046177138531415,0.0
2019-03-01,-0.4354635008840616,-3.24816872947714,1.0,-0.0,-4.047991917150796,-3.8978277342763326,0.0
2019-03-04,-0.41549295774647893,-3.244844064386318,1.0,-0.0,-4.019994969818914,-3.895120724346077,0.0
2019-03-05,-0.4407226194956718,-3.1910676201229453,1.0,-0.0,-4.033120060218291,-3.88044160080291,0.0
2019-03-06,-0.44938611876722623,-3.1791530944625404,1.0,-0.0,-4.028188423953896,-3.8714607867702333,0.0
2019-03-07,-0.46758912989279483,-3.1153079032660185,1.0,-0.0,-4.042258788332087,-3.840563450511094,0.0
2019-03-08,-0.521306032097399,-3.38682899833979,1.0,-0.14153292750415053,-4.51535694521306,-4.2699225235196465,0.0
2019-03-11,-0.4939152328997063,-3.4017345083228423,1.0,-0.1878584417401035,-4.544271926143517,-4.360190236396699,0.0
2019-03-12,-0.4715869229689912,-3.261821243159815,1.0,-0.320050512136944,-4.542444226182124,-4.435246246667602,0.0
2019-03-13,-0.5101351351351351,-3.3864571092831963,1.0,-0.38733842538190366,-4.768801410105758,-4.635869565217392,0.0
2019-03-14,-0.5057251908396947,-3.3834409864944215,1.0,-0.38549618320610685,-4.770845566647093,-4.634468584850264,0.0
2019-03-15,-0.5199587568124907,-3.35999410811607,1.0,-0.4055089114744439,-4.776992193253792,-4.667108557961408,0.0
2019-03-18,-0.4992557308722834,-3.3953557606430484,1.0,-0.5382554331646323,-4.768085739803513,-4.684429889848168,0.0
2019-03-19,-0.46749408983451535,-3.373374704491726,1.0,-0.5425531914893618,-4.722074468085106,-4.670065011820331,0.0
2019-03-20,-0.4943754565376188,-3.3292914536157783,1.0,-0.5431701972242513,-4.628195763330899,-4.614170927684442,0.0
2019-03-21,-0.5250767656090071,-3.3219768972071937,1.0,-0.5549056879660769,-4.650241263342593,-4.569673928936979,0.0
2019-03-22,-0.524715398442181,-3.3623427201917315,1.0,-0.6565308568004793,-4.798082684242061,-4.637507489514679,0.0
2019-03-25,-0.4859431900946832,-3.0659868900218497,1.0,-0.8090313182811362,-4.693809176984705,-4.5118718135469775,0.0
2019-03-26,-0.48586650880568294,-3.1297913275122093,1.0,-0.8699126831434068,-4.735681515465443,-4.5782151842533665,0.0
2019-03-27,-0.5203854707190512,-3.1071905114899927,1.0,-0.8821349147516679,-4.742179392142328,-4.573758339510749,0.0
2019-03-28,-0.5172465060957478,-3.109426107641986,1.0,-0.9122807017543859,-4.739666964020221,-4.589057389235801,0.0
2019-03-29,-0.5110086283844094,-3.11112764058316,1.0,-0.9138649211544183,-4.745760190419518,-4.594614698006546,0.0
2019-04-01,-0.5,-3.1359440142942225,1.0,-0.9073853484216796,-4.75208457415128,-4.594401429422275,0.0
2019-04-02,-0.5123035873109991,-3.1218499851764006,1.0,-0.9992588200415059,-4.710643344203972,-4.479543433145568,0.0
2019-04-03,-0.5360901141247962,-3.1202015710686233,1.0,-0.997332147621165,-4.7065362383281455,-4.461093819475322,0.0
2019-04-04,-0.5548158011540169,-3.1088918479064955,1.0,-0.9710016274596833,-4.694777333925137,-4.465601420328451,0.0
2019-04-05,-0.587708830548926,-3.0987470167064437,1.0,-0.9852326968973746,-4.744928400954653,-4.499701670644391,0.0
2019-04-08,-0.588812853317465,-3.0797381731627493,1.0,-0.9843796489140137,-4.733710205296043,-4.489883963106219,0.0
2019-04-09,-0.6460044809559372,-3.037341299477222,1.0,-1.019865571321882,-4.76250933532487,-4.470799103808813,0.0
2019-04-10,-0.64098750743605,-3.0046103509815585,1.0,-1.0355443188578228,-4.758328375966687,-4.432778108268888,0.0
2019-04-11,-0.6762600656128841,-2.961079630181927,1.0,-1.0705338502833286,-4.77736355502535,-4.426632866090069,0.0
2019-04-12,-0.6761592366184583,-2.959743551513344,1.0,-1.0715670195318323,-4.777396749664529,-4.425078276427612,0.0
2019-04-15,-0.6605231866825207,-2.9603151010701545,1.0,-1.0713436385255648,-4.75104042806183,-4.4198870392390015,0.0
2019-04-16,-0.6543559195830231,-2.970067014147431,1.0,-1.0647803425167535,-4.768428890543559,-4.43440059568131,0.0
2019-04-17,-0.6458644371454165,-2.9486413854882056,1.0,-1.0655419528217378,-4.8009853687667965,-4.4689459540161245,0.0
2019-04-18,-0.6208552138034509,-2.977494373593398,1.0,-1.0606151537884472,-4.84516129032258,-4.499624906226557,0.0
2019-04-22,-0.6437387116195064,-2.987808549066827,1.0,-1.0373269114990968,-4.863937387116195,-4.518211920529802,0.0
2019-04-23,-0.6431260352356573,-2.998494202680319,1.0,-1.0444210209305829,-4.863123023641019,-4.508808914320133,0.0
2019-04-24,-0.6186415320167564,-2.968432076600838,1.0,-1.0549072411729505,-4.827648114901257,-4.491472172351885,0.0
2019-04-25,-0.6090647482014387,-2.822014388489208,1.0,-1.1057553956834532,-4.588057553956834,-4.263309352517985,0.0
2019-04-26,-0.6135911288029571,-2.7539095820301394,1.0,-1.0925504691498436,-4.540375319874893,-4.216093261302246,0.0
2019-04-29,-0.622140638237786,-2.732561423326744,1.0,-1.0943236373905678,-4.491669020050834,-4.179610279582039,0.0
2019-04-30,-0.6311659192825111,-2.729260089686098,1.0,-1.0957118834080717,-4.438761210762331,-4.118553811659193,0.0
2019-05-01,-0.6519306099608282,-2.739507554560716,1.0,-1.091494124230554,-4.409345271404589,-4.097649692221601,0.0
2019-05-02,-0.6613986013986014,-2.7331468531468537,1.0,-1.092727272727273,-4.392307692307693,-4.106433566433567,0.0
2019-05-03,-0.11613300492610837,-2.5453201970443353,1.0,-0.6731527093596059,-4.1937192118226605,-3.7868226600985224,0.0
2019-05-06,-0.09256988719960767,-2.5,1.0,-0.6756988719960766,-4.198871996076508,-3.7938940657184896,0.0
2019-05-07,-0.07335438426038378,-2.488098129706097,1.0,-0.7075540442069468,-4.127641486519311,-3.747996113675006,0.0
2019-05-08,-0.08155176555368725,-2.451597405717031,1.0,-0.7464568820562094,-4.0393946673072305,-3.6914484746576988,0.0
2019-05-09,-0.07888769542904882,-2.441938178780284,1.0,-0.7440028643036162,-3.9974937343358397,-3.672275927915025,0.0
2019-05-10,-0.08589468668096259,-2.440910173933762,1.0,-0.7510126280676673,-3.9803431022158686,-3.655229926137717,0.0
2019-05-13,-0.06551518761167362,-2.4366885050625373,1.0,-0.755092316855271,-3.9910661107802268,-3.663490172721858,0.0
2019-05-14,-0.0,-2.2614561525936265,1.0,-0.9040474528960223,-3.8993952081879506,-3.56559665038381,0.0
2019-05-15,-0.0,-2.268181818181818,1.0,-0.9504662004662005,-3.919114219114219,-3.5172494172494173,0.0
2019-05-16,-0.0,-2.27,1.0,-0.9677906976744186,-3.8900000000000006,-3.5002325581395355,0.0
2019-05-17,-0.0,-2.2458940011648227,1.0,-0.9898660454280722,-3.8679091438555626,-3.544670937682004,0.0
2019-05-20,-0.0,-1.891191191191191,1.0,-0.46196196196196193,-3.5498498498498496,-3.107007007007007,0.0
2019-05-21,-0.0,-1.888544582167133,1.0,-0.4672131147540983,-3.538984406237505,-3.1011595361855258,0.0
2019-05-22,-0.0,-1.8613399503722083,1.0,-0.4651116625310173,-3.5171215880893296,-3.0818858560794045,0.0
2019-05-23,-0.0,-1.852241174137247,1.0,-0.514081713605712,-3.519337564458548,-3.0310392701309,0.0
2019-05-24,-0.0,-1.7836182195435235,1.0,-0.5559727299673946,-3.504989625531074,-3.0358660211441557,0.0
2019-05-28,-0.0,-1.7915801956715092,1.0,-0.5402707777448365,-3.509536515465955,-3.04101195770333,0.0
2019-05-29,-0.0,-1.7813780987702517,1.0,-0.5466523521374195,-3.4546164356822175,-2.977357017372633,0.0
2019-05-30,-0.0,-1.7785581894449323,1.0,-0.5407277338796215,-3.456345722368549,-2.979514193737196,0.0
2019-05-31,-0.0,-1.8088740551683518,1.0,-0.5099636791989791,-3.4769804652989103,-3.020614508687543,0.0
2019-06-03,-0.0,-1.807366267173341,1.0,-0.5578290948065868,-3.450745396083017,-2.9278963266101528,0.0
2019-06-04,-0.0,-1.799863587644938,1.0,-0.5690343954009549,-3.4640943193997855,-2.910844782227419,0.0
2019-06-05,-0.0,-1.7516358737490376,1.0,-0.633275596612779,-3.476809083910701,-2.7611624326404924,0.0
2019-06-06,-0.0,-1.7690384615384616,1.0,-0.5794230769230769,-3.4549038461538464,-2.8120192307692307,0.0
2019-06-07,-0.0,-1.7962089868180509,1.0,-0.5829885499855673,-3.4372173578370058,-2.805445973251227,0.0
2019-06-10,-0.0,-1.8027926549349655,1.0,-0.5970734506503443,-3.3757651109410864,-2.788255547054323,0.0
2019-06-11,-0.0,-1.8029190025130486,1.0,-0.6730137251111541,-3.401894451962111,-2.787840711386043,0.0
2019-06-12,-0.0,-1.8149792491072292,1.0,-0.6768651674548789,-3.3878004053662774,-2.771933211080012,0.0
2019-06-13,-0.0,-1.8422887017136216,1.0,-0.7093619905121502,-3.3830961370897468,-2.746732500726111,0.0
2019-06-14,-0.0,-1.831656346749226,1.0,-0.7186532507739939,-3.388544891640867,-2.7360681114551086,0.0
2019-06-17,-0.0,-1.8318344454114688,1.0,-0.7165651290977662,-3.382168068852142,-2.739773716275022,0.0
2019-06-18,-0.0,-1.9285075960679179,1.0,-0.705590308807467,-3.5082911329560127,-2.787111508291133,0.0
2019-06-19,-0.0,-1.923446412488742,1.0,-0.7604323026118283,-3.561893325327729,-2.7613329330531373,0.0
2019-06-20,-0.0,-1.942814221331998,1.0,-0.742914371557336,-3.5632448673009516,-2.7660490736104157,0.0
2019-06-21,-0.0,-1.9683448899608078,1.0,-0.7373128328811175,-3.5562255049743743,-2.787458546879711,0.0
2019-06-24,-0.0,-1.9293927778898528,1.0,-0.7431914464393785,-3.5673794633851115,-2.84678232802098,0.0
2019-06-25,-0.0,-1.9455280444669023,1.0,-0.7366346639717029,-3.5721071248105103,-2.851844365841334,0.0
2019-06-26,-0.0,-1.9411824153612938,1.0,-0.7014653865588681,-3.5372410308236484,-2.9262253663466398,0.0
2019-06-27,-0.0,-1.9172810827189173,1.0,-0.7501262498737501,-3.532370467629532,-2.9002120997879004,0.0
2019-06-28,-0.0,-1.9212335692618807,1.0,-0.7360970677451972,-3.5475227502527806,-2.906370070778564,0.0
2019-07-01,-0.0,-1.9148656837002627,1.0,-0.7299535447384367,-3.557362149060796,-2.896788527570188,0.0
2019-07-02,-0.0,-1.9351553045582897,1.0,-0.7191407825736184,-3.5374142799515935,-2.893102057281162,0.0
2019-07-03,-0.0,-1.9513377082281678,1.0,-0.7090358404846038,-3.5329631499242806,-2.9024734982332157,0.0
2019-07-05,-0.0,-1.9481571486431752,1.0,-0.6986634264884569,-3.5485014175779668,-2.9302349129202105,0.0
2019-07-08,-0.0,-1.9456202531645568,1.0,-0.7020759493670886,-3.54926582278481,-2.9296202531645568,0.0
2019-07-09,-0.0,-1.9424868367760229,1.0,-0.6958282705548805,-3.5544754961522886,-2.932766302146618,0.0
2019-07-10,-0.0,-1.9261772151898733,1.0,-0.6921518987341772,-3.5702278481012657,-2.937924050632911,0.0
2019-07-11,-0.0,-1.9161682716675115,1.0,-0.7186011150532183,-3.5741510390268627,-2.927825646224024,0.0
2019-07-12,-0.0,-1.8781627883345189,1.0,-0.7298038817193374,-3.6106086779798803,-2.942993598211564,0.0
2019-07-15,-0.0,-1.9072847682119205,1.0,-0.7728986245542536,-3.6176260825267446,-2.890677534386144,0.0
2019-07-16,-0.0,-1.9198041016222833,1.0,-0.7824711764105703,-3.619018467503316,-2.8816447301295787,0.0
2019-07-17,-0.0,-1.9497041420118344,1.0,-0.7680065292797389,-3.613446235462151,-2.8708426851662927,0.0
2019-07-18,-0.0,-1.9500101812258197,1.0,-0.7797800855222969,-3.5993687639991854,-2.8520667888413764,0.0
2019-07-19,-0.0,-1.9580020387359836,1.0,-0.7898063200815493,-3.600305810397553,-2.8456676860346586,0.0
2019-07-22,-0.0,-1.96490692706744,1.0,-0.7892381243006816,-3.5794934391211477,-2.8381649883023092,0.0
2019-07-23,-0.0,-1.9737002437043054,1.0,-0.7903127538586515,-3.568135662063363,-2.8220958570268073,0.0
2019-07-24,-0.0,-1.9750889679715302,1.0,-0.8291814946619216,-3.564311133706151,-2.799288256227758,0.0
2019-07-25,-0.0,-1.9859241126070992,1.0,-0.8090575275397797,-3.585271317829457,-2.819767441860465,0.0
2019-07-26,-0.0,-1.9098418454719452,1.0,-0.8161579530573184,-3.5468923138914077,-2.8006447063564015,0.0
2019-07-29,-0.0,-1.8536076326774003,1.0,-0.7864241701451005,-3.5072550188829257,-2.7910952096998605,0.0
2019-07-30,-0.0,-1.8530259365994237,1.0,-0.7917122130577363,-3.501043426413595,-2.7916128391135846,0.0
2019-07-31,-0.0,-1.8929943836831218,1.0,-0.7725884323578678,-3.437580057148488,-2.7500246329687656,0.0
2019-08-01,-0.0,-1.9366702723964992,1.0,-0.7645786213000295,-3.4150850624446845,-2.717474677942767,0.0
2019-08-02,-0.0,-1.9074019463285166,1.0,-0.8038926570333236,-3.401553130836528,-2.7169959697237784,0.0
2019-08-05,-0.0,-1.907936195352501,1.0,-0.7877116975187082,-3.4133517132729425,-2.7374950768018906,0.0
2019-08-06,-0.0,-1.8879508825786646,1.0,-0.7626630851880276,-3.2475057559478127,-2.6951266308518806,0.0
2019-08-07,-0.0,-1.9022175492257694,1.0,-0.7245268591091569,-3.2212770024851842,-2.7104760084113932,0.0
2019-08-08,-0.0,-1.8816152019002375,1.0,-0.7051781472684086,-3.1998099762470313,-2.7146793349168643,0.0
2019-08-09,-0.0,-1.8372093023255813,1.0,-0.6845871386875059,-3.1561999811693817,-2.7374070238207326,0.0
2019-08-12,-0.0,-1.819456204722928,1.0,-0.7217047699689529,-3.1717000658575594,-2.6953617461661494,0.0
2019-08-13,-0.0,-1.7785936176221406,1.0,-0.7267250305939942,-3.1847877247481877,-2.72343029276099,0.0
2019-08-14,-0.0,-1.8096937817020478,1.0,-0.7235581439038137,-3.148694345294007,-2.7112530527897802,0.0
2019-08-15,-0.0,-1.8562747444986651,1.0,-0.759230273455483,-3.064634932326673,-2.527115366909124,0.0
2019-08-16,-0.0,-1.8653012270504659,1.0,-0.7552357228526617,-3.0612602638619797,-2.544146138942707,0.0
2019-08-19,-0.0,-1.8083364004416638,1.0,-0.7822046374677953,-3.088240706661759,-2.522635259477365,0.0
2019-08-20,-0.0,-1.8251129344519224,1.0,-0.8099013552134231,-3.0868442887434315,-2.4971881626256107,0.0
2019-08-21,-0.0,-1.8288396061470507,1.0,-0.8134719793871354,-3.0787705898592064,-2.480997515413638,0.0
2019-08-22,-0.0,-1.8302112029384756,1.0,-0.8108356290174472,-3.0771349862258957,-2.46455463728191,0.0
