Date,CIA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-03,1.0,-0.010395441201864964,-1.0861336556725956,-0.0,-0.6937661889138319,-0.6633396649974098,0.0
2018-12-04,1.0,-0.0,-1.0939493190829168,-0.0,-0.6908119289777624,-0.6629201861747975,0.0
2018-12-06,1.0,-0.0,-1.0401812688821752,-0.0,-0.6837193689157436,-0.6328969452836523,0.0
2018-12-07,1.0,-0.0,-1.0405264748346372,-0.0,-0.6833764227915253,-0.6337172212335896,0.0
2018-12-10,1.0,-0.0,-1.0445768692988882,-0.0,-0.6757107663626074,-0.6088288168320127,0.0
2018-12-11,1.0,-0.0,-1.0444126074498568,-0.0,-0.6841473978809888,-0.6032184980342506,0.0
2018-12-12,1.0,-0.0,-1.0443141305434311,-0.0,-0.6846699763435844,-0.6029054076566821,0.0
2018-12-13,1.0,-0.0,-1.042556025440378,-0.0,-0.6852585661483134,-0.6021111518097966,0.0
2018-12-14,1.0,-0.0,-1.0541903171953255,-0.0,-0.6808681135225375,-0.603839732888147,0.0
2018-12-17,1.0,-0.0,-1.052308922502832,-0.0,-0.6569934030785634,-0.6224761777837009,0.0
2018-12-18,1.0,-0.0,-1.04085376021344,-0.0,-0.658129064532266,-0.6360180090045022,0.0
2018-12-19,1.0,-0.0,-1.0415929498948493,-0.0,-0.6591113929966285,-0.6374136261975498,0.0
2018-12-20,1.0,-0.0,-1.025188833061591,-0.0,-0.6696835590456859,-0.6325824376934083,0.0
2018-12-21,1.0,-0.0,-1.0284265977537026,-0.0,-0.673425438160554,-0.6112712454030415,0.0
2018-12-24,1.0,-0.0,-1.0026325315081115,-0.0,-0.6602718088782125,-0.6277600447530356,0.0
2018-12-26,1.0,-0.0,-1.0050305425799497,-0.0,-0.644301440564466,-0.6172867735929181,0.0
2018-12-27,1.0,-0.0,-0.9612661653189013,-0.0,-0.567445958276958,-0.6178219691010353,0.0
2018-12-28,1.0,-0.0,-0.9768972719792393,-0.0,-0.5706057345401607,-0.6172542565985188,0.0
2018-12-31,1.0,-0.0,-0.9747023809523809,-0.0,-0.5724100810536981,-0.6190476190476191,0.0
2019-01-02,1.0,-0.0,-0.9736534143024322,-0.0,-0.5693139766581269,-0.6198880349179239,0.0
2019-01-03,1.0,-0.0,-0.9729088954921918,-0.0,-0.575804514130366,-0.6124739204653221,0.0
2019-01-04,1.0,-0.0,-0.9740737248986518,-0.0,-0.5568021118129537,-0.6117029634518085,0.0
2019-01-07,1.0,-0.0,-0.9525930049169682,-0.0,-0.5455979218851471,-0.5942418900949377,0.0
2019-01-08,1.0,-0.0,-0.9316167813100328,-0.0,-0.5710169176426845,-0.5958356571853504,0.0
2019-01-09,1.0,-0.0,-0.9243572688178695,-0.0,-0.5701822231847291,-0.5992327444853509,0.0
2019-01-10,1.0,-0.0,-0.9231530445001083,-0.0,-0.5707394006865201,-0.5985403717104246,0.0
2019-01-11,1.0,-0.0,-0.9230054509415263,-0.0,-0.5733399405351833,-0.6007495044598613,0.0
2019-01-14,1.0,-0.0,-0.9251177783287876,-0.0,-0.579996280684354,-0.5943156459211506,0.0
2019-01-15,1.0,-0.0,-0.9176226204501767,-0.0,-0.57422335214237,-0.6085446766292554,0.0
2019-01-16,1.0,-0.0,-0.9178877436980006,-0.0,-0.5831367192350677,-0.6034086675773003,0.0
2019-01-17,1.0,-0.0,-0.917553934502561,-0.0,-0.5832065807853485,-0.6034145584355114,0.0
2019-01-18,1.0,-0.0,-0.9103265114825808,-0.0,-0.5915013279175129,-0.6226527105139822,0.0
2019-01-22,1.0,-0.0,-1.0300663926651912,-0.0,-0.5657287385393612,-0.5657603540942143,0.0
2019-01-23,1.0,-0.0,-0.9848322062819945,-0.0,-0.5683182708715161,-0.606806547430955,0.0
2019-01-24,1.0,-0.0,-0.9810086582822473,-0.0,-0.5741641913669974,-0.604752575364975,0.0
2019-01-25,1.0,-0.0,-1.0011248955454135,-0.0,-0.6213601594137687,-0.5915022176512181,0.0
2019-01-28,1.0,-0.0,-0.9866370427614632,-0.0,-0.6417439464193715,-0.5916087068521381,0.0
2019-01-29,1.0,-0.0,-0.9747249190938512,-0.0,-0.6403236245954693,-0.6211974110032363,0.0
2019-01-30,1.0,-0.0,-0.9731767294376495,-0.0,-0.6377726007894907,-0.6246359930110658,0.0
2019-01-31,1.0,-0.0,-0.9947211606969363,-0.0,-0.5763326640326446,-0.6674978949413822,0.0
2019-02-01,1.0,-0.0,-0.9932936159130124,-0.0,-0.587752710225608,-0.6744799296806329,0.0
2019-02-04,1.0,-0.0,-0.9899469694504994,-0.0,-0.5922503822754336,-0.6712105930962684,0.0
2019-02-05,1.0,-0.0,-0.9931317339930341,-0.0,-0.5953582240161454,-0.6666124149604505,0.0
2019-02-06,1.0,-0.0,-0.9931270358306189,-0.0,-0.5901954397394137,-0.6740065146579804,0.0
2019-02-07,1.0,-0.0,-0.9927991919455216,-0.0,-0.5987097194617315,-0.6667426932977094,0.0
2019-02-08,1.0,-0.0,-0.9902697054790048,-0.0,-0.6121269509567034,-0.6627701952589303,0.0
2019-02-11,1.0,-0.0,-0.9910929853181076,-0.0,-0.6093964110929854,-0.6621859706362153,0.0
2019-02-12,1.0,-0.0,-1.001047668936616,-0.0,-0.6137375589313777,-0.6591474594028287,0.0
2019-02-13,1.0,-0.0,-0.9851263771872976,-0.0,-0.6061244329228775,-0.6491898898250162,0.0
2019-02-14,1.0,-0.0,-0.9056015931136377,-0.0,-0.6518918224449155,-0.6544292413438684,0.0
2019-02-15,1.0,-0.0,-0.8744169588574003,-0.0,-0.6711487116801236,-0.6712130472544795,0.0
2019-02-19,1.0,-0.0,-0.8586219092633677,-0.0,-0.6870840165911063,-0.6696247709076878,0.0
2019-02-20,1.0,-0.0,-0.8315614724004724,-0.0,-0.6913769434600773,-0.6696038055103278,0.0
2019-02-21,1.0,-0.0,-0.8241789806274535,-0.0,-0.6928477962531516,-0.6744965371972043,0.0
2019-02-22,1.0,-0.0,-0.8235894817462343,-0.0,-0.6940579525146795,-0.6735703344396221,0.0
2019-02-25,1.0,-0.0,-0.8179137013528242,-0.0,-0.7049112008719626,-0.6829197922677438,0.0
2019-02-26,1.0,-0.0,-0.8186598268675858,-0.0,-0.707662712407823,-0.679833279897403,0.0
2019-02-27,1.0,-0.0,-0.8174687029744181,-0.0,-0.7011494252873564,-0.6831236192488713,0.0
2019-02-28,1.0,-0.0,-0.8167462122425445,-0.0,-0.7005028988756846,-0.685896409237964,0.0
2019-03-01,1.0,-0.0,-0.8133422964883638,-0.0,-0.7010147571945324,-0.6867697429495182,0.0
2019-03-04,1.0,-0.0,-0.8169203653260695,-0.0,-0.7043422528440956,-0.6833199807723122,0.0
2019-03-05,1.0,-0.0,-0.8176183441454171,-0.0,-0.7062431755411395,-0.6876485323399063,0.0
2019-03-06,1.0,-0.0,-0.8123490192289109,-0.0,-0.7249975843076626,-0.683576513028634,0.0
2019-03-07,1.0,-0.0,-0.8364709636247606,-0.0,-0.6953414167198468,-0.6589980855137204,0.0
2019-03-08,1.0,-0.0,-0.8334622823984527,-0.0,-0.7246937459703418,-0.6655705996131529,0.0
2019-03-11,1.0,-0.0,-0.8311468472280998,-0.0,-0.7301344444806145,-0.694000455744002,0.0
2019-03-12,1.0,-0.0,-0.8257401342455981,-0.0,-0.7264827004766691,-0.6904244625312105,0.0
2019-03-13,1.0,-0.0,-0.8283698549970739,-0.0,-0.730379088367254,-0.6924377397750179,0.0
2019-03-14,1.0,-0.0,-0.8253536628791558,-0.0,-0.730180311417565,-0.6816548509274546,0.0
2019-03-15,1.0,-0.0,-0.8126196890519005,-0.0,-0.7341036710052259,-0.6990814372423643,0.0
2019-03-18,1.0,-0.0,-0.8259385665529011,-0.0,-0.7416972958781832,-0.7140653714885797,0.0
2019-03-19,1.0,-0.0,-0.8276145943097998,-0.0,-0.7373880400421496,-0.7279373024236038,0.0
2019-03-20,1.0,-0.0,-0.8322271751692256,-0.0,-0.7361069836552748,-0.7336305101535413,0.0
2019-03-21,1.0,-0.0,-0.8337624612134418,-0.0,-0.7580378952927973,-0.7092163464712485,0.0
2019-03-22,1.0,-0.0,-0.8250593387490388,-0.0,-0.8235884063784976,-0.6944138000200581,0.0
2019-03-25,1.0,-0.0,-0.8080599500416319,-0.0,-0.83007493755204,-0.6924229808492922,0.0
2019-03-26,1.0,-0.0,-0.8508703471208984,-0.0,-0.8619999321366766,-0.6802958840894437,0.0
2019-03-27,1.0,-0.0,-0.8487934018939008,-0.0,-0.8641007365169874,-0.6811933611648507,0.0
2019-03-28,1.0,-0.0,-0.8436067244014265,-0.0,-0.8570555272542026,-0.6955000849040585,0.0
2019-03-29,1.0,-0.0,-0.8268358402401172,-0.0,-0.867389747262867,-0.7165319417442614,0.0
2019-04-01,1.0,-0.0,-0.8407218785247975,-0.0,-0.8738763372868033,-0.7033872235704276,0.0
2019-04-02,1.0,-0.0,-0.8533460542456044,-0.0,-0.8899754668120484,-0.6640656944255146,0.0
2019-04-03,1.0,-0.0,-0.8514258490437623,-0.0,-0.891751174028449,-0.6597699584836316,0.0
2019-04-04,1.0,-0.0,-0.850073226388747,-0.0,-0.8928510609311673,-0.6629542590511223,0.0
2019-04-05,1.0,-0.0,-0.8401323419059963,-0.0,-0.8971621529435841,-0.6735793710348591,0.0
2019-04-08,1.0,-0.0,-0.8507090381001194,-0.0,-0.8969417392790021,-0.6694003075345976,0.0
2019-04-09,1.0,-0.0,-0.8341722307824003,-0.0,-0.9352850539291219,-0.6546139359698682,0.0
2019-04-10,1.0,-0.0,-0.8229519411664101,-0.0,-0.9477338806225414,-0.6499059346673508,0.0
2019-04-11,1.0,-0.0,-0.8148768809849521,-0.0,-0.9722982216142271,-0.632797537619699,0.0
2019-04-12,1.0,-0.0,-0.8150162476483667,-0.0,-0.9739695570377972,-0.6315717461946297,0.0
2019-04-15,1.0,-0.0,-0.8200555574608183,-0.0,-0.964916492335128,-0.6445008402208581,0.0
2019-04-16,1.0,-0.0,-0.8328918772072805,-0.0,-0.9476025536538984,-0.6153558815539255,0.0
2019-04-17,1.0,-0.0,-0.8003591637583438,-0.0,-0.9744180530613628,-0.6135601260461491,0.0
2019-04-18,1.0,-0.0,-0.7891884568486656,-0.0,-0.97493564557648,-0.6229846904213522,0.0
2019-04-22,1.0,-0.0,-0.7941176470588236,-0.0,-0.978884733083985,-0.6271676300578035,0.0
2019-04-23,1.0,-0.0,-0.7847847507729945,-0.0,-0.9841663552036968,-0.6288267473072611,0.0
2019-04-24,1.0,-0.0,-0.7681591702538725,-0.0,-0.9861370030166422,-0.6351896417313494,0.0
2019-04-25,1.0,-0.0,-0.7639251892332236,-0.0,-0.995621329893758,-0.634737449509521,0.0
2019-04-26,1.0,-0.0,-0.7447017734224001,-0.0,-1.0127496524363364,-0.6334135838052287,0.0
2019-04-29,1.0,-0.0,-0.7320375922120793,-0.0,-0.9988547175531377,-0.6375854751237915,0.0
2019-04-30,1.0,-0.0,-0.7303496031075832,-0.0,-0.9958115183246075,-0.6516804593818611,0.0
2019-05-01,1.0,-0.0,-0.7524286842195599,-0.0,-1.0395111736637945,-0.640829357042326,0.0
2019-05-02,1.0,-0.0,-0.7498542074028336,-0.0,-1.0334122328565059,-0.6471476107166135,0.0
2019-05-03,1.0,-0.0,-0.7667534603261615,-0.0,-1.018569275044539,-0.6407427710017816,0.0
2019-05-06,1.0,-0.0,-0.7432792940693619,-0.0,-1.0271906423147958,-0.6497024420274985,0.0
2019-05-07,1.0,-0.0,-0.7510696095076401,-0.0,-1.0121222410865875,-0.6323599320882853,0.0
2019-05-08,1.0,-0.0,-0.7464650895960585,-0.0,-0.9895049438126413,-0.6386461040056693,0.0
2019-05-09,1.0,-0.0,-0.7430429216360084,-0.0,-0.9884441749208275,-0.6375581160299172,0.0
2019-05-10,1.0,-0.0,-0.7429437521050859,-0.0,-0.9914112495789829,-0.6337824183226676,0.0
2019-05-13,1.0,-0.0,-0.7464148656837003,-0.0,-0.9854238201036828,-0.6344846159025114,0.0
2019-05-14,1.0,-0.0,-0.695078910568023,-0.0,-1.003362855430512,-0.6311180661916495,0.0
2019-05-15,1.0,-0.0,-0.7009582957694749,-0.0,-1.0105512704931716,-0.6275000834752413,0.0
2019-05-16,1.0,-0.0,-0.6943201489368651,-0.0,-0.9701473037854788,-0.6016918705294444,0.0
2019-05-17,1.0,-0.0,-0.6930829134218965,-0.0,-0.9531771480924024,-0.6257771088279563,0.0
2019-05-20,1.0,-0.0,-0.6866998925046419,-0.0,-0.949900648229584,-0.6208019805205381,0.0
2019-05-21,1.0,-0.0,-0.6740817718312604,-0.0,-0.9567109407982334,-0.6166986003312442,0.0
2019-05-22,1.0,-0.0,-0.6612924071082391,-0.0,-0.9598707592891761,-0.6098869143780291,0.0
2019-05-23,1.0,-0.0,-0.6573532736845505,-0.0,-0.9792305953034659,-0.5934946219193127,0.0
2019-05-24,1.0,-0.0,-0.6406219880485767,-0.0,-0.981109040673392,-0.5910171560753069,0.0
2019-05-28,1.0,-0.0,-0.6383222845486998,-0.0,-0.9728136155022948,-0.5760135135135136,0.0
2019-05-29,1.0,-0.0,-0.6528030666027792,-0.0,-0.9911196294521641,-0.5504551988500239,0.0
2019-05-30,1.0,-0.0,-0.6520614441286366,-0.0,-0.9905789927506148,-0.5509532781911666,0.0
2019-05-31,1.0,-0.0,-0.6479701025329798,-0.0,-0.995336506212668,-0.5508672181940141,0.0
2019-06-03,1.0,-0.0,-0.642131493195323,-0.0,-0.9961663791451024,-0.55638617340745,0.0
2019-06-04,1.0,-0.0,-0.6386016582898486,-0.0,-0.9812401959215035,-0.5814578864807761,0.0
2019-06-05,1.0,-0.0,-0.6379906705169295,-0.0,-0.9820391584425475,-0.5532637324278868,0.0
2019-06-06,1.0,-0.0,-0.6803880846842937,-0.0,-0.9165865906202536,-0.5027432503642169,0.0
2019-06-07,1.0,-0.0,-0.6898902869894006,-0.0,-0.9077356970185334,-0.5016116035455278,0.0
2019-06-10,1.0,-0.0,-0.6921886126505464,-0.0,-0.894919347348215,-0.5089631257933682,0.0
2019-06-11,1.0,-0.0,-0.6991279520839152,-0.0,-0.8981783198336591,-0.5060670949321913,0.0
2019-06-12,1.0,-0.0,-0.6854294383553161,-0.0,-0.8951018638925012,-0.5156356430738745,0.0
2019-06-13,1.0,-0.0,-0.7074456538592738,-0.0,-0.8952770800384533,-0.49834093093931225,0.0
2019-06-14,1.0,-0.0,-0.704907387365101,-0.0,-0.9078512013358484,-0.47948297721017963,0.0
2019-06-17,1.0,-0.0,-0.7126073343873028,-0.0,-0.8978889612201247,-0.489413806999597,0.0
2019-06-18,1.0,-0.0,-0.712186502154571,-0.0,-0.8977896270576929,-0.49015717518678115,0.0
2019-06-19,1.0,-0.0,-0.7034824330598978,-0.0,-0.9017180003095496,-0.4902956198730847,0.0
2019-06-20,1.0,-0.0,-0.7079769431015246,-0.0,-0.8992810214453948,-0.49175653898599225,0.0
2019-06-21,1.0,-0.0,-0.7142415817114612,-0.0,-0.8884769848625271,-0.48656163113994444,0.0
2019-06-24,1.0,-0.0,-0.6994114002478315,-0.0,-0.8982961586121438,-0.5002168525402727,0.0
2019-06-25,1.0,-0.0,-0.6929297310695254,-0.0,-0.9028380220597347,-0.5024786218862313,0.0
2019-06-26,1.0,-0.0,-0.6933300288113015,-0.0,-0.8804176089717772,-0.5242417670931565,0.0
2019-06-27,1.0,-0.0,-0.6922528000992834,-0.0,-0.8913778660295989,-0.5189724178585834,0.0
2019-06-28,1.0,-0.0,-0.6918795225431381,-0.0,-0.8862329148370338,-0.5142247510668563,0.0
2019-07-01,1.0,-0.0,-0.694798580027782,-0.0,-0.8843648711220867,-0.5077326747954931,0.0
2019-07-02,1.0,-0.0,-0.6996114468977427,-0.0,-0.8771432095719749,-0.5070001233501912,0.0
2019-07-03,1.0,-0.0,-0.6995898732615867,-0.0,-0.8763144099417187,-0.507755404113602,0.0
2019-07-05,1.0,-0.0,-0.7028150794628557,-0.0,-0.8676851053344832,-0.5094246642848342,0.0
2019-07-08,1.0,-0.0,-0.7067199753959711,-0.0,-0.856927571889897,-0.511856066430878,0.0
2019-07-09,1.0,-0.0,-0.6986183340000616,-0.0,-0.8599563036587993,-0.5186324891528449,0.0
2019-07-10,1.0,-0.0,-0.695587872812423,-0.0,-0.8680675375893516,-0.5174389943307863,0.0
2019-07-11,1.0,-0.0,-0.6946835755500016,-0.0,-0.8757135363633559,-0.5151655404362986,0.0
2019-07-12,1.0,-0.0,-0.7058096415327565,-0.0,-0.8831891223733004,-0.5012051915945612,0.0
2019-07-15,1.0,-0.0,-0.7086538758612166,-0.0,-0.8846046899619984,-0.4963079679920907,0.0
2019-07-16,1.0,-0.0,-0.7097821047751507,-0.0,-0.8964920414155462,-0.484438263019626,0.0
2019-07-17,1.0,-0.0,-0.7180739275559401,-0.0,-0.8925701570033379,-0.4799728025713932,0.0
2019-07-18,1.0,-0.0,-0.7196134728782687,-0.0,-0.8950016980025316,-0.47266215924176475,0.0
2019-07-19,1.0,-0.0,-0.7223405897792187,-0.0,-0.8949822448664504,-0.4705264783078585,0.0
2019-07-22,1.0,-0.0,-0.67514020970495,-0.0,-0.8673799073396733,-0.5054864667154353,0.0
2019-07-23,1.0,-0.0,-0.6768606884776047,-0.0,-0.8689514284843127,-0.503247248223923,0.0
2019-07-24,1.0,-0.0,-0.6781266177411005,-0.0,-0.8694235512652638,-0.4976095496208776,0.0
2019-07-25,1.0,-0.0,-0.6953216015696854,-0.0,-0.8552333067631368,-0.5152369857134097,0.0
2019-07-26,1.0,-0.0,-0.7039473684210525,-0.0,-0.8548327594687652,-0.5154943433349729,0.0
2019-07-29,1.0,-0.0,-0.6703041418309644,-0.0,-0.8459116613174384,-0.5404860155891793,0.0
2019-07-30,1.0,-0.0,-0.6662384142424521,-0.0,-0.8458597167416109,-0.5468477562631918,0.0
2019-07-31,1.0,-0.0,-0.6783513332113003,-0.0,-0.8305265727012021,-0.5419488681432668,0.0
2019-08-01,1.0,-0.0,-0.6904232304457785,-0.0,-0.8227855815228984,-0.5337761662451629,0.0
2019-08-02,1.0,-0.0,-0.6952886365740026,-0.0,-0.8271574465459257,-0.5629261670420536,0.0
2019-08-05,1.0,-0.0,-0.6935891119596009,-0.0,-0.8147863037319868,-0.5708215297450425,0.0
2019-08-06,1.0,-0.0,-0.6932746318506149,-0.0,-0.7753453772582359,-0.5676635797783512,0.0
2019-08-07,1.0,-0.0,-0.680733060043405,-0.0,-0.7629611767542802,-0.57050277308898,0.0
2019-08-08,1.0,-0.0,-0.6782934041397622,-0.0,-0.7632309456279042,-0.5757648904713053,0.0
2019-08-09,1.0,-0.0,-0.6694770831464706,-0.0,-0.7445809788620804,-0.5757467037402457,0.0
2019-08-12,1.0,-0.0,-0.6701087112411439,-0.0,-0.6545621432464217,-0.5436996242434673,0.0
2019-08-13,1.0,-0.0,-0.6825627439250207,-0.0,-0.6404295929122867,-0.5257670284591061,0.0
2019-08-14,1.0,-0.0,-0.6822749138937121,-0.0,-0.6361048646494549,-0.5281090774529618,0.0
2019-08-15,1.0,-0.0,-0.7024009873218893,-0.0,-0.622714013239089,-0.47977673061819814,0.0
2019-08-16,1.0,-0.0,-0.6942443017746502,-0.0,-0.6290896857214948,-0.4802209201267207,0.0
2019-08-19,1.0,-0.0,-0.6908025122121424,-0.0,-0.6303419399860433,-0.4702023726448011,0.0
2019-08-20,1.0,-0.0,-0.697087811125341,-0.0,-0.6268444790912634,-0.4601870928225402,0.0
2019-08-21,1.0,-0.0,-0.6922282396292782,-0.0,-0.6280218859918486,-0.47133046731059125,0.0
2019-08-22,1.0,-0.0,-0.6939829680301549,-0.0,-0.6331146167806785,-0.46502861929359207,0.0
2019-08-23,1.0,-0.0,-0.6926964096264449,-0.0,-0.6340666703891898,-0.46515718353900276,0.0
2019-08-26,1.0,-0.0,-0.6906198726327206,-0.0,-0.6255457604494007,-0.4647793320170194,0.0
2019-08-27,1.0,-0.0,-0.6914597483576439,-0.0,-0.6321957465761051,-0.45999888653824744,0.0
2019-08-28,1.0,-0.0,-0.6906590959697172,-0.0,-0.6329881986194612,-0.4596971721220218,0.0
2019-08-29,1.0,-0.0,-0.6737750556792873,-0.0,-0.6531180400890868,-0.4570712694877505,0.0
2019-08-30,1.0,-0.0,-0.6735561296774731,-0.0,-0.6512487151707086,-0.453176653610023,0.0
2019-09-03,1.0,-0.0,-0.686714567092962,-0.0,-0.6467112381058062,-0.44073015784947434,0.0
2019-09-04,1.0,-0.0,-0.6763776471892671,-0.0,-0.6490187382193147,-0.4465295487304579,0.0
2019-09-05,1.0,-0.0,-0.6780998255958808,-0.0,-0.6483403925476843,-0.4418791351770341,0.0
2019-09-06,1.0,-0.0,-0.6817676177762946,-0.0,-0.6446131597975415,-0.4546415262250403,0.0
2019-09-09,1.0,-0.0,-0.6763446242838868,-0.0,-0.6450025029200734,-0.45967517659491625,0.0
2019-09-10,1.0,-0.0,-0.6773188708107357,-0.0,-0.6265331664580727,-0.47737449589764985,0.0
2019-09-11,1.0,-0.0,-0.6866480446927374,-0.0,-0.5946648044692737,-0.5119553072625699,0.0
2019-09-12,1.0,-0.0,-0.7117620625737235,-0.0,-0.588018873223614,-0.5087344829523114,0.0
2019-09-13,1.0,-0.0,-0.7107347489046174,-0.0,-0.586535220761712,-0.511403213122121,0.0
2019-09-16,1.0,-0.0,-0.7094518701561271,-0.0,-0.58584185106144,-0.5127485117376166,0.0
2019-09-17,1.0,-0.0,-0.6957718007748891,-0.0,-0.5932674490426189,-0.5185299567634342,0.0
2019-09-18,1.0,-0.0,-0.7044625315745159,-0.0,-0.5875947235475723,-0.5145383104125737,0.0
2019-09-19,1.0,-0.0,-0.7087252858671773,-0.0,-0.5843519405170957,-0.5233763307609981,0.0
