Date,ARA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.7797331410025243,-2.2354129102055538,-0.0,-1.6708258204111073,-1.5265055896141364,0.0
2018-10-26,1.0,-0.7304039688164422,-2.1908575478384127,-0.0,-1.6712260807937631,-1.4946846208362863,0.0
2018-10-29,1.0,-0.6755590150014152,-2.228700820832154,-0.0,-1.6546844041890745,-1.517124257005378,0.0
2018-10-30,1.0,-0.6381400656111824,-2.248823277706461,-0.0,-1.6748680644701184,-1.5698188560832975,0.0
2018-10-31,1.0,-0.6415957222261309,-2.190318722296489,-0.0,-1.6574966579891648,-1.5464011820164638,0.0
2018-11-01,1.0,-0.6001547878702596,-2.2271160205445715,-0.0,-1.658270597340463,-1.550200520650109,0.0
2018-11-02,1.0,-0.6055192548310859,-2.157514249965244,-0.0,-1.6600861949117198,-1.528082858334492,0.0
2018-11-05,1.0,-0.5981094043233475,-2.179328560506012,-0.0,-1.6615694724403978,-1.5117119621880863,0.0
2018-11-06,1.0,-0.6087077479482543,-2.1887606064821257,-0.0,-1.6557935735150926,-1.5018083182640147,0.0
2018-11-07,1.0,-0.60876238314497,-2.1988977256871776,-0.0,-1.660108832147342,-1.5085809962327332,0.0
2018-11-08,1.0,-0.5619478117937128,-2.1749880145195535,-0.0,-1.6212588178891858,-1.4907198137113895,0.0
2018-11-09,1.0,-0.5626326963906582,-2.174440106841997,-0.0,-1.621053352510102,-1.490651325251695,0.0
2018-11-12,1.0,-0.5939308398023995,-2.2509527170077632,-0.0,-1.6649258997882852,-1.54742413549753,0.0
2018-11-13,1.0,-0.5377941278545151,-2.231692927049351,-0.0,-1.6489900742694523,-1.5225931838689526,0.0
2018-11-14,1.0,-0.5380590246284797,-2.2450987232261217,-0.0,-1.6598060420009766,-1.5340124188934625,0.0
2018-11-15,1.0,-0.5343723907598108,-2.2429028666852218,-0.0,-1.658293904814918,-1.5223350960200392,0.0
2018-11-16,1.0,-0.5249427600083258,-2.2208422951502116,-0.0,-1.6565600499549018,-1.535766322070353,0.0
2018-11-19,1.0,-0.5250086715227194,-2.2206729101630245,-0.0,-1.656122095039889,-1.5354144987859868,0.0
2018-11-20,1.0,-0.4104399805379857,-2.223257107110586,-0.0,-1.6954194759157573,-1.6216723430875095,0.0
2018-11-21,1.0,-0.4234799393354474,-2.216255342616848,-0.0,-1.6953674341651732,-1.5585964428512342,0.0
2018-11-23,1.0,-0.4246029017396686,-2.195351715602008,-0.0,-1.6988929381833184,-1.5573127965344151,0.0
2018-11-26,1.0,-0.4229156643068252,-2.2031754759777304,-0.0,-1.6944807203244208,-1.5527527665131624,0.0
2018-11-27,1.0,-0.39733553083367673,-2.226342535366021,-0.0,-1.6939294053014695,-1.549649773382777,0.0
2018-11-28,1.0,-0.40198033418139306,-2.215498865433542,-0.0,-1.7027435879804715,-1.5559375644640032,0.0
2018-11-29,1.0,-0.3481446625436945,-2.1665770368378596,-0.0,-1.6685264856144124,-1.5389889755310566,0.0
2018-11-30,1.0,-0.34735568846179693,-2.1669242658423493,-0.0,-1.6691082588535717,-1.5366574826960555,0.0
2018-12-03,1.0,-0.34152765583845474,-2.1821435807388396,-0.0,-1.6824474910515297,-1.54737624096711,0.0
2018-12-04,1.0,-0.3218537700948409,-2.189681845698527,-0.0,-1.6729669738346673,-1.541871258491962,0.0
2018-12-06,1.0,-0.29185108044780006,-2.0510934652434263,-0.0,-1.684457172611299,-1.4813199687581358,0.0
2018-12-07,1.0,-0.28619835787827447,-2.054932881532647,-0.0,-1.688062035709631,-1.4871627785742212,0.0
2018-12-10,1.0,-0.2236690186016677,-2.060936497754971,-0.0,-1.6824246311738293,-1.4473380372033353,0.0
2018-12-11,1.0,-0.24422866696675452,-2.0585814417079287,-0.0,-1.6933959230917626,-1.4341842968297858,0.0
2018-12-12,1.0,-0.24474310333740593,-2.058324223522603,-0.0,-1.6931387049064366,-1.434248601376117,0.0
2018-12-13,1.0,-0.24391340656516988,-2.048885462838055,-0.0,-1.7010342390955224,-1.429947966852958,0.0
2018-12-14,1.0,-0.2485723452037215,-2.036445299967918,-0.0,-1.7032402951555985,-1.428168110362528,0.0
2018-12-17,1.0,-0.2893712476083658,-2.0802269578412615,-0.0,-1.7751533944712015,-1.45292604077324,0.0
2018-12-18,1.0,-0.2562021339268181,-2.0572101852457947,-0.0,-1.7714865484061006,-1.4609543758591348,0.0
2018-12-19,1.0,-0.24203737825743615,-2.0721242432219005,-0.0,-1.7912608581205578,-1.4752566464859171,0.0
2018-12-20,1.0,-0.23936412795621867,-2.039090494494755,-0.0,-1.7817447390709493,-1.4548830542706368,0.0
2018-12-21,1.0,-0.22693234355668424,-2.056716806667969,-0.0,-1.8062772676955134,-1.4217620629029106,0.0
2018-12-24,1.0,-0.19474090266169472,-2.0173588787450174,-0.0,-1.7859714542882856,-1.431143114311431,0.0
2018-12-26,1.0,-0.18954372623574145,-2.0272496831432196,-0.0,-1.7291508238276299,-1.3912547528517112,0.0
2018-12-27,1.0,-0.0619716596728091,-1.9675241744207261,-0.0,-1.6115064161041173,-1.4406738429726935,0.0
2018-12-28,1.0,-0.05528218212745277,-1.9736346516007532,-0.0,-1.6098657432719763,-1.4362432416013606,0.0
2018-12-31,1.0,-0.054924357494379974,-1.9752111306883773,-0.0,-1.6096360653745672,-1.4359924661279544,0.0
2019-01-02,1.0,-0.045623213090820604,-1.9797432933876757,-0.0,-1.611411886367784,-1.4463775168805888,0.0
2019-01-03,1.0,-0.04359208523592085,-1.9817960426179604,-0.0,-1.61089802130898,-1.4519939117199392,0.0
2019-01-04,1.0,-0.0,-1.9913174555321074,-0.0,-1.5816701839011156,-1.4566174253843835,0.0
2019-01-07,1.0,-0.0,-1.937671314503635,-0.0,-1.590454057919199,-1.4306995590513647,0.0
2019-01-08,1.0,-0.0,-1.9067912624248555,-0.0,-1.6164514017022795,-1.4287840009523245,0.0
2019-01-09,1.0,-0.0,-1.8902735742685894,-0.0,-1.6118924692896563,-1.43219986944395,0.0
2019-01-10,1.0,-0.0,-1.8901614051744597,-0.0,-1.6117968193686207,-1.4320555423688581,0.0
2019-01-11,1.0,-0.0,-1.8722847110635004,-0.0,-1.6236386359578645,-1.4553948699636967,0.0
2019-01-14,1.0,-0.0,-1.8715399726174178,-0.0,-1.627656408119531,-1.453538901125067,0.0
2019-01-15,1.0,-0.0,-1.8596094308168611,-0.0,-1.6181829006906405,-1.4760061919504643,0.0
2019-01-16,1.0,-0.0,-1.8578224415769757,-0.0,-1.599631325444491,-1.4889100315157282,0.0
2019-01-17,1.0,-0.0,-1.874507462686567,-0.0,-1.6031641791044775,-1.4924776119402983,0.0
2019-01-18,1.0,-0.0,-1.8591896935765455,-0.0,-1.6148937451086627,-1.546023719222202,0.0
2019-01-22,1.0,-0.0,-1.9897576817386957,-0.0,-1.7477516862353233,-1.5078066450162377,0.0
2019-01-23,1.0,-0.0,-1.9215232616308153,-0.0,-1.7661330665332666,-1.5654077038519258,0.0
2019-01-24,1.0,-0.0,-1.9137607799025123,-0.0,-1.7745906761654793,-1.560867391576053,0.0
2019-01-25,1.0,-0.0,-1.8353814644137227,-0.0,-1.9498207885304661,-1.6152073732718892,0.0
2019-01-28,1.0,-0.0,-1.7785787190609847,-0.0,-2.0011482521051285,-1.599451390660883,0.0
2019-01-29,1.0,-0.0,-1.758972058446552,-0.0,-2.0139066905921554,-1.635670340938221,0.0
2019-01-30,1.0,-0.0,-1.7559933690385103,-0.0,-2.0036342769701605,-1.6162968630451415,0.0
2019-01-31,1.0,-0.0,-1.7864244741873803,-0.0,-1.931293817718292,-1.6558317399617588,0.0
2019-02-01,1.0,-0.0,-1.7854450194875726,-0.0,-1.9462015206696055,-1.6577215513385726,0.0
2019-02-04,1.0,-0.0,-1.7758159102498727,-0.0,-1.9453722590515046,-1.653110657827639,0.0
2019-02-05,1.0,-0.0,-1.7635969940135015,-0.0,-1.9301362883709083,-1.6748821806139347,0.0
2019-02-06,1.0,-0.0,-1.7527472527472527,-0.0,-1.9513800153335037,-1.684832609251214,0.0
2019-02-07,1.0,-0.0,-1.7551490341563258,-0.0,-1.9646923372137648,-1.6764103876167327,0.0
2019-02-08,1.0,-0.0,-1.7596197083574228,-0.0,-1.995824500546027,-1.668401104901394,0.0
2019-02-11,1.0,-0.0,-1.7378206789323658,-0.0,-2.0084866545737237,-1.7320549365120497,0.0
2019-02-12,1.0,-0.0,-1.7465593352376005,-0.0,-2.02148792521423,-1.7237730459620875,0.0
2019-02-13,1.0,-0.0,-1.7822538860103625,-0.0,-2.000323834196891,-1.6941062176165804,0.0
2019-02-14,1.0,-0.0,-1.7299473923491588,-0.0,-2.0436448658829645,-1.7211794505423137,0.0
2019-02-15,1.0,-0.0,-1.726122501946535,-0.0,-2.0419802751103036,-1.720347780949909,0.0
2019-02-19,1.0,-0.0,-1.7166147051182126,-0.0,-2.0556638087815013,-1.7229150428682773,0.0
2019-02-20,1.0,-0.0,-1.745143745143745,-0.0,-2.0272597772597774,-1.7026029526029527,0.0
2019-02-21,1.0,-0.0,-1.5946366351418617,-0.0,-1.9483573917371826,-1.6790069686411149,0.0
2019-02-22,1.0,-0.0,-1.5581955072821525,-0.0,-1.9586521846457665,-1.654468032584547,0.0
2019-02-25,1.0,-0.0,-1.5465757669662226,-0.0,-1.9800433839479392,-1.6710876975519058,0.0
2019-02-26,1.0,-0.0,-1.5310863269455914,-0.0,-1.9757840902088855,-1.6549386899993839,0.0
2019-02-27,1.0,-0.0,-1.5282949081494266,-0.0,-1.9833559363826903,-1.6528788065589939,0.0
2019-02-28,1.0,-0.0,-1.5224119859424132,-0.0,-1.978173746840126,-1.6649608483876934,0.0
2019-03-01,1.0,-0.0,-1.5281134401972871,-0.0,-1.9712083847102342,-1.6659062885326756,0.0
2019-03-04,1.0,-0.0,-1.5986537118181243,-0.0,-2.0471835905251794,-1.7045786499015685,0.0
2019-03-05,1.0,-0.0,-1.583646676438723,-0.0,-2.0755847301000574,-1.7138487030781977,0.0
2019-03-06,1.0,-0.0,-1.5815168897386869,-0.0,-2.074123645634162,-1.7177820267686421,0.0
2019-03-07,1.0,-0.0,-1.5469553622452221,-0.0,-2.10051431836942,-1.7022033144961586,0.0
2019-03-08,1.0,-0.0,-1.5311235305453845,-0.0,-2.1729941543007647,-1.7196633905055565,0.0
2019-03-11,1.0,-0.0,-1.607445245259254,-0.0,-2.4134770135050028,-1.9764886991813027,0.0
2019-03-12,1.0,-0.0,-1.511844576050845,-0.0,-2.5420338003755596,-2.16842409360104,0.0
2019-03-13,1.0,-0.0,-1.489642857142857,-0.0,-2.5111428571428567,-2.1419999999999995,0.0
2019-03-14,1.0,-0.0,-1.4935588341129904,-0.0,-2.5370996761424975,-2.166102914717525,0.0
2019-03-15,1.0,-0.0,-1.4922710199364344,-0.0,-2.5494076856399883,-2.181667148223057,0.0
2019-03-18,1.0,-0.0,-1.5514597463874962,-0.0,-2.595768209967561,-2.2252285461515773,0.0
2019-03-19,1.0,-0.0,-1.5493321526086636,-0.0,-2.5840897350749024,-2.246107298354365,0.0
2019-03-20,1.0,-0.0,-1.5449735449735449,-0.0,-2.5534979423868314,-2.2501469723691945,0.0
2019-03-21,1.0,-0.0,-1.5460758377425043,-0.0,-2.590241034685479,-2.2122281011169895,0.0
2019-03-22,1.0,-0.0,-1.5514689392240413,-0.0,-2.6997832099872916,-2.2241907752111834,0.0
2019-03-25,1.0,-0.0,-1.3517495395948433,-0.0,-2.782173112338858,-2.2324861878453035,0.0
2019-03-26,1.0,-0.0,-1.3929703043253998,-0.0,-2.7440866553680645,-2.231523100729497,0.0
2019-03-27,1.0,-0.0,-1.3602941176470587,-0.0,-2.7613970588235293,-2.2312499999999997,0.0
2019-03-28,1.0,-0.0,-1.359731840282894,-0.0,-2.761529394430529,-2.2458376307646972,0.0
2019-03-29,1.0,-0.5675260896255372,-2.0001023122570083,-0.7993656640065481,-2.9563126662574177,-2.9079189686924494,0.0
2019-04-01,1.0,-0.5657248157248157,-2.01023751023751,-0.7970925470925471,-2.956388206388206,-2.908067158067158,0.0
2019-04-02,1.0,-0.583756345177665,-1.9901522842639594,-0.863756345177665,-2.9057868020304563,-2.808934010152284,0.0
2019-04-03,1.0,-0.5813953488372093,-1.9911648217731288,-0.8633086219153041,-2.90789072814055,-2.8117193053721947,0.0
2019-04-04,1.0,-0.5919177524429968,-1.9956229641693812,-0.8543363192182412,-2.9112377850162865,-2.826038273615635,0.0
2019-04-05,1.0,-0.612985424523494,-1.9806339822648047,-0.8555702782590969,-2.9141779635103453,-2.829171338293752,0.0
2019-04-08,1.0,-0.6147997972630512,-1.9589457678661937,-0.8532184490623416,-2.8957932083122144,-2.81409021794222,0.0
2019-04-09,1.0,-0.6517866180787529,-1.9161858487701184,-0.8756959206397409,-2.8981678307521004,-2.7807470391740057,0.0
2019-04-10,1.0,-0.6539977762053977,-1.8943697563934094,-0.8914383907813606,-2.900131406044678,-2.7682199535024763,0.0
2019-04-11,1.0,-0.6747992588017294,-1.9355569281449452,-0.9126003705991353,-2.961292979205271,-2.8101708873790403,0.0
2019-04-12,1.0,-0.6745598682178523,-1.9362709770410789,-0.9130031915988881,-2.9615978585401015,-2.8101513435601775,0.0
2019-04-15,1.0,-0.677552707730467,-1.9469822240595287,-0.9235221165770979,-2.9634146341463414,-2.823377428689541,0.0
2019-04-16,1.0,-0.682240099009901,-1.9458539603960396,-0.928424092409241,-2.948844884488449,-2.808271452145214,0.0
2019-04-17,1.0,-0.6856218697829717,-1.9333263772954927,-0.9806969949916529,-3.0091819699499167,-2.825333889816361,0.0
2019-04-18,1.0,-0.701802179379715,-1.928122380553227,-0.970766974015088,-3.0217937971500417,-2.855196982397318,0.0
2019-04-22,1.0,-0.7282585583669998,-1.9449287688709334,-0.9760790984477993,-3.0746332128428664,-2.90771847756751,0.0
2019-04-23,1.0,-0.7212852263023057,-1.9540990606319386,-0.9755550811272417,-3.0906276686592657,-2.9331767719897526,0.0
2019-04-24,1.0,-0.7124692809060796,-1.9560850518217758,-0.9700822737471951,-3.1035367026391705,-2.942622075008013,0.0
2019-04-25,1.0,-0.7010135135135135,-1.917335304054054,-0.9949324324324325,-3.056165540540541,-2.887985641891892,0.0
2019-04-26,1.0,-0.715224070346435,-1.9062400678037927,-1.0151499099480876,-3.071405869265812,-2.8862167602500266,0.0
2019-04-29,1.0,-0.712894346813466,-1.8979462206224855,-1.0091043828075377,-3.072940927376667,-2.8936057590514506,0.0
2019-04-30,1.0,-0.7127388535031848,-1.905944798301486,-1.0067940552016983,-3.0832271762208063,-2.907006369426751,0.0
2019-05-01,1.0,-0.7333191895618966,-1.8939217142250981,-1.0024398005728228,-3.0854990983345707,-2.892648774795799,0.0
2019-05-02,1.0,-0.7444444444444445,-1.8998931623931623,-1.0088675213675213,-3.102136752136752,-2.9284188034188032,0.0
2019-05-03,1.0,-0.7412065657642294,-1.9099339160093796,-1.0045832445107652,-3.0862289490513746,-2.9168620763163506,0.0
2019-05-06,1.0,-0.7241817604067367,-1.871306005719733,-1.002330261624828,-3.079758500158882,-2.914521766761996,0.0
2019-05-07,1.0,-0.7157392686804452,-1.877371489136195,-1.0171701112877582,-3.074191838897721,-2.9144674085850557,0.0
2019-05-08,1.0,-0.6813324952859836,-1.8426566100984705,-1.0135135135135136,-3.046511627906977,-2.8915776241357634,0.0
2019-05-09,1.0,-0.6829805072311884,-1.8430098511842379,-1.013309578704674,-3.049779920352127,-2.8909033745546004,0.0
2019-05-10,1.0,-0.6838574423480085,-1.8430817610062893,-1.0176100628930818,-3.050943396226415,-2.886687631027254,0.0
2019-05-13,1.0,-0.6795770962001466,-1.840050245996022,-1.0074322202449493,-3.0507693918140895,-2.890086883701455,0.0
2019-05-14,1.0,-0.5828208282082822,-1.7137146371463716,-1.1174661746617467,-3.0073800738007384,-2.828618286182862,0.0
2019-05-15,1.0,-0.5705715187874961,-1.7540258920113672,-1.1947163456478265,-3.119566361435638,-2.8862225028944324,0.0
2019-05-16,1.0,-0.5612944028670813,-1.759460314114051,-1.2049119848213345,-3.1241699167281545,-2.890797934014968,0.0
2019-05-17,1.0,-0.5582426866617383,-1.7443235822156513,-1.222726792691942,-3.1117330235505336,-2.923751188087443,0.0
2019-05-20,1.0,-0.5587301587301587,-1.7197883597883596,-1.2510052910052911,-3.1199999999999997,-2.9324867724867723,0.0
2019-05-21,1.0,-0.5400467388995114,-1.7270023369449756,-1.2755470575738264,-3.1326747397493095,-2.9472062885064796,0.0
2019-05-22,1.0,-0.5386496544391282,-1.7099415204678363,-1.2994152046783627,-3.1402445507708667,-2.944391281233387,0.0
2019-05-23,1.0,-0.542981617256402,-1.7031133779619594,-1.3278078843906067,-3.137817447667623,-2.9141430241207096,0.0
2019-05-24,1.0,-0.5115469788041759,-1.6649794368870612,-1.329642518190446,-3.1323420858378155,-2.90678055467679,0.0
2019-05-28,1.0,-0.5149214383633871,-1.652641569123695,-1.3334387851945588,-3.13540018981335,-2.908889591901297,0.0
2019-05-29,1.0,-0.5273186651226445,-1.659122012843457,-1.3315085798505106,-3.1289609432571845,-2.8805137382882404,0.0
2019-05-30,1.0,-0.5233743040235319,-1.653219876037399,-1.3224078159470531,-3.126273768252968,-2.880029414854502,0.0
2019-05-31,1.0,-0.5265039966344132,-1.647454774926378,-1.3318258308792594,-3.1313630626840556,-2.8802061421960454,0.0
2019-06-03,1.0,-0.5285259809119831,-1.666914103923648,-1.3972428419936374,-3.164369034994698,-2.847507953340403,0.0
2019-06-04,1.0,-0.524970840844025,-1.6639804898738202,-1.3949740218428588,-3.165093839465592,-2.8543102534195732,0.0
2019-06-05,1.0,-0.49953353374105935,-1.600393904840883,-1.4123561729034935,-3.1222141598424384,-2.7314190940188663,0.0
2019-06-06,1.0,-0.4889655893734965,-1.6468988599518877,-1.3790398493881393,-3.1449639159083778,-2.7992887773245476,0.0
2019-06-07,1.0,-0.4906410122346544,-1.666213531318624,-1.3819930984000837,-3.1282024469308793,-2.789919481334309,0.0
2019-06-10,1.0,-0.4707660239708182,-1.6713913496612822,-1.3779051589369464,-3.1117248566961964,-2.790307451797812,0.0
2019-06-11,1.0,-0.5012615643397813,-1.6866063919259882,-1.434398654331371,-3.1019764507989906,-2.7886879730866276,0.0
2019-06-12,1.0,-0.5025241901556584,-1.6882625157761886,-1.4375262936474547,-3.1020193521245267,-2.787021455616323,0.0
2019-06-13,1.0,-0.5164602519318302,-1.713983275113793,-1.4542182703503759,-3.1065946861437497,-2.7941145337144064,0.0
2019-06-14,1.0,-0.5212057112638815,-1.6995240613432048,-1.4692755156002115,-3.108514013749339,-2.7780010576414598,0.0
2019-06-17,1.0,-0.52658843429538,-1.689502061528703,-1.4724600909187018,-3.1125911830003177,-2.77069457659372,0.0
2019-06-18,1.0,-0.5296731196445573,-1.6985084100285623,-1.4718078916746007,-3.1104411298000634,-2.7681159420289854,0.0
2019-06-19,1.0,-0.5301787592008412,-1.670347003154574,-1.4815983175604626,-3.0923238696109356,-2.740799158780231,0.0
2019-06-20,1.0,-0.5325087218522042,-1.6890791838460726,-1.4856750185008987,-3.1079395284913844,-2.756845332487578,0.0
2019-06-21,1.0,-0.5398520084566596,-1.697674418604651,-1.4817124735729386,-3.096511627906977,-2.7551797040169133,0.0
2019-06-24,1.0,-0.55148230793752,-1.6858994793326958,-1.4899585591329296,-3.109233875252364,-2.789182871108278,0.0
2019-06-25,1.0,-0.5557423557843858,-1.6353893033518965,-1.4830303667121991,-3.0758642429336973,-2.7574866029210883,0.0
2019-06-26,1.0,-0.5125822282551948,-1.6328704187114964,-1.4559883053148168,-3.0447948209251336,-2.795447426125092,0.0
2019-06-27,1.0,-0.5242364223913271,-1.611904513707912,-1.4785781298863754,-3.0339831126863337,-2.775565516522464,0.0
2019-06-28,1.0,-0.5282371294851794,-1.5825273010920435,-1.4832033281331252,-3.037649505980239,-2.768798751950078,0.0
2019-07-01,1.0,-0.5226256111515656,-1.5815042130448351,-1.4812233433891604,-3.0448351191095395,-2.772495578903568,0.0
2019-07-02,1.0,-0.5067609735801956,-1.5946536301227376,-1.4765966299147077,-3.044518410651134,-2.7790721863948407,0.0
2019-07-03,1.0,-0.5019272840920929,-1.6095426606938221,-1.4680695905823522,-3.0487550786540263,-2.7895614126471506,0.0
2019-07-05,1.0,-0.5023376623376623,-1.6085194805194807,-1.4583896103896103,-3.036155844155844,-2.784103896103896,0.0
2019-07-08,1.0,-0.4994286901423081,-1.6145216578373327,-1.4518541601745094,-3.034070842422354,-2.7875766074581905,0.0
2019-07-09,1.0,-0.5004170141784821,-1.6070683903252712,-1.4614261884904085,-3.050041701417848,-2.8064011676396996,0.0
2019-07-10,1.0,-0.4744255003706449,-1.6439690776236364,-1.4818383988139363,-3.1143704331250666,-2.875145610505136,0.0
2019-07-11,1.0,-0.4829672078955747,-1.6398174678976971,-1.4940040326859811,-3.120980579433302,-2.8746683646397115,0.0
2019-07-12,1.0,-0.4891673746813934,-1.6315845369583688,-1.4954333050127442,-3.1268054375531014,-2.877336448598131,0.0
2019-07-15,1.0,-0.49909545599659466,-1.6592529530701288,-1.5191018410130892,-3.115462381611153,-2.8488879429605194,0.0
2019-07-16,1.0,-0.5143892560221701,-1.6607333191217224,-1.5376252398209336,-3.1121296098912814,-2.833937326795992,0.0
2019-07-17,1.0,-0.5157266233073889,-1.677790809254718,-1.5298006184028148,-3.108966840814586,-2.829832604755304,0.0
2019-07-18,1.0,-0.5243225944100703,-1.677725624066567,-1.5388308086195859,-3.106037977384254,-2.8209942393855343,0.0
2019-07-19,1.0,-0.5351420636616108,-1.6799829096346937,-1.5428327280495622,-3.1039307840205086,-2.8195898312326424,0.0
2019-07-22,1.0,-0.5311601150527325,-1.679876424842868,-1.5365931607542347,-3.0917225950783,-2.813785021838713,0.0
2019-07-23,1.0,-0.5237688281166542,-1.6952248691379126,-1.5379767118897552,-3.101912188868711,-2.8237367802585194,0.0
2019-07-24,1.0,-0.5240584658060387,-1.6917742451723035,-1.5479568974714606,-3.0951669689533765,-2.810092819801558,0.0
2019-07-25,1.0,-0.475870253164557,-1.5718947784810127,-1.4129746835443038,-2.853935917721519,-2.5745648734177218,0.0
2019-07-26,1.0,-0.4690056174238691,-1.5422292303143785,-1.416773430570612,-2.855031043658224,-2.5721888242830393,0.0
2019-07-29,1.0,-0.4753394568690096,-1.5600039936102237,-1.4288138977635783,-2.9101437699680512,-2.609624600638978,0.0
2019-07-30,1.0,-0.46850354397524213,-1.5645402815214136,-1.430867525207148,-2.908954776879305,-2.610162723370271,0.0
2019-07-31,1.0,-0.46056562437761406,-1.5922127066321452,-1.4246166102370046,-2.8865763792073293,-2.594204341764589,0.0
2019-08-01,1.0,-0.4555930856348102,-1.6105702364394991,-1.4186369958275384,-2.872839260878204,-2.576793165110272,0.0
2019-08-02,1.0,-0.4467176482272321,-1.5979739795411658,-1.4327142715264674,-2.8766511073592214,-2.5774158307677024,0.0
2019-08-05,1.0,-0.43670760697305866,-1.592016640253566,-1.420958795562599,-2.878367670364501,-2.5769611727416804,0.0
2019-08-06,1.0,-0.3585323574730354,-1.5537365177195686,-1.37673343605547,-2.8012326656394455,-2.539869029275809,0.0
2019-08-07,1.0,-0.3407130534790109,-1.5602836879432624,-1.3480927736246886,-2.7890550124592677,-2.5458117692160243,0.0
2019-08-08,1.0,-0.33997318521356057,-1.5568856540892548,-1.3437081018961885,-2.788354721317755,-2.5478835472131776,0.0
2019-08-09,1.0,-0.30631141345427054,-1.5211640211640212,-1.3132086167800454,-2.7540627362055936,-2.5533824640967495,0.0
2019-08-12,1.0,-0.3007348784624081,-1.5072545694365933,-1.3311663840211043,-2.7528735632183907,-2.5293951384963256,0.0
2019-08-13,1.0,-0.29350893697083724,-1.4871119473189087,-1.3282220131702729,-2.7602069614299154,-2.538193791157102,0.0
2019-08-14,1.0,-0.2628534104693478,-1.4848371745824391,-1.3163198656340394,-2.7445180554259587,-2.52244098161799,0.0
2019-08-15,1.0,-0.22758244753338783,-1.4722449350413374,-1.3014445352957207,-2.684473516852912,-2.3994730625965297,0.0
2019-08-16,1.0,-0.22986729685511723,-1.4690056353390293,-1.3048536629703689,-2.6856026177058716,-2.399836393383021,0.0
2019-08-19,1.0,-0.22970903522205205,-1.4284298711827763,-1.3024051887217367,-2.676335465273399,-2.371317899288352,0.0
2019-08-20,1.0,-0.22020748759585024,-1.4358141632837167,-1.3218764095624718,-2.68191249436175,-2.3614794767704104,0.0
2019-08-21,1.0,-0.22721125236678388,-1.4394554142998828,-1.3286448471733838,-2.6748715174465785,-2.346136507077811,0.0
2019-08-22,1.0,-0.22130337078651685,-1.4405393258426968,-1.314067415730337,-2.669752808988764,-2.343011235955056,0.0
2019-08-23,1.0,-0.22396021699819169,-1.4519891500904158,-1.3226943942133815,-2.692133815551537,-2.3508137432188065,0.0
