Date,IWF,IWM,MTUM,RCI,SPY,VLUE,VXX
2018-12-04,-0.008884243532793311,-0.33453096420172457,-0.0,1.0,-0.4797273756641408,-0.3543463112969254,0.0
2018-12-06,-0.005601226732546748,-0.2931592622566767,-0.0,1.0,-0.49082080333943856,-0.34016271244196444,0.0
2018-12-07,-0.0026214833759590794,-0.29398976982097186,-0.0,1.0,-0.49196504688832055,-0.34271099744245526,0.0
2018-12-10,-0.0,-0.29291734437379857,-0.0,1.0,-0.4892165353499081,-0.3302000380220105,0.0
2018-12-11,-0.0,-0.29503651180019047,-0.0,1.0,-0.48462271139803154,-0.3369880410625463,0.0
2018-12-12,-0.0,-0.2950913362826239,-0.0,1.0,-0.4845797260969879,-0.33704464153419555,0.0
2018-12-13,-0.0,-0.2939347140832258,-0.0,1.0,-0.4852228733419366,-0.336372675537879,0.0
2018-12-14,-0.0,-0.28724304204382034,-0.0,1.0,-0.4905464850689451,-0.3370907706623805,0.0
2018-12-17,-0.0,-0.2842693077652513,-0.0,1.0,-0.48045516805394584,-0.34253503318933726,0.0
2018-12-18,-0.0,-0.2789375406499801,-0.0,1.0,-0.47768709481148897,-0.34143885193965967,0.0
2018-12-19,-0.0,-0.27905903091096046,-0.0,1.0,-0.4777033974775985,-0.3417413384257025,0.0
2018-12-20,-0.0,-0.2729021198310825,-0.0,1.0,-0.47886440607099556,-0.33879667182338924,0.0
2018-12-21,-0.0,-0.27152980408503546,-0.0,1.0,-0.47899124635264695,-0.33370154230929555,0.0
2018-12-24,-0.0,-0.2695742687623608,-0.0,1.0,-0.47869261996460916,-0.33354845425210783,0.0
2018-12-26,-0.0,-0.2719058842988876,-0.0,1.0,-0.4686763428854981,-0.3269858991853782,0.0
2018-12-27,-0.0,-0.25251915766608335,-0.0,1.0,-0.4290311550916149,-0.3297532130573825,0.0
2018-12-28,-0.0,-0.25418073645280587,-0.0,1.0,-0.42788229618909795,-0.32788631612799485,0.0
2018-12-31,-0.0,-0.257298058545418,-0.0,1.0,-0.42734131375113166,-0.3272306608993059,0.0
2019-01-02,-0.0,-0.25666847574825624,-0.0,1.0,-0.4257774025608555,-0.3276648776859836,0.0
2019-01-03,-0.0,-0.2564452928765197,-0.0,1.0,-0.43114638802371147,-0.3218326132824274,0.0
2019-01-04,-0.0,-0.26229015585560317,-0.0,1.0,-0.41305741415922115,-0.32793781802155536,0.0
2019-01-07,-0.0,-0.2475265122341371,-0.0,1.0,-0.4093844422062919,-0.31792957718664216,0.0
2019-01-08,-0.0,-0.24739825036039417,-0.0,1.0,-0.4094670115918561,-0.31789727285293945,0.0
2019-01-09,-0.0,-0.24737850273504608,-0.0,1.0,-0.4094275163411599,-0.31795651572898354,0.0
2019-01-10,-0.0,-0.24745240540327038,-0.0,1.0,-0.40941227585117307,-0.31801485109408323,0.0
2019-01-11,-0.0,-0.24888361983797666,-0.0,1.0,-0.40950405058288875,-0.31752618059672005,0.0
2019-01-14,-0.0,-0.24649105563200313,-0.0,1.0,-0.402241006487124,-0.31706310202476895,0.0
2019-01-15,-0.0,-0.24479669193659545,-0.0,1.0,-0.3996849463424239,-0.3246037215713301,0.0
2019-01-16,-0.0,-0.24552947888182877,-0.0,1.0,-0.3883304152814117,-0.33336612043357666,0.0
2019-01-17,-0.0,-0.2458906802988596,-0.0,1.0,-0.38794730633110497,-0.3323240267400708,0.0
2019-01-18,-0.0,-0.24796755969370685,-0.0,1.0,-0.38753174150115155,-0.33298557115017424,0.0
2019-01-22,-0.0,-0.20273619891243783,-0.0,1.0,-0.4156754991065081,-0.30307630228849225,0.0
2019-01-23,-0.0,-0.18428799569006984,-0.0,1.0,-0.42131491351278544,-0.3184730533161449,0.0
2019-01-24,-0.0,-0.18672310948624204,-0.0,1.0,-0.4174908601116028,-0.3199730613815662,0.0
2019-01-25,-0.0,-0.15172801893932045,-0.0,1.0,-0.5035802301437914,-0.28519589389323347,0.0
2019-01-28,-0.0,-0.14099972791231002,-0.0,1.0,-0.519298791153263,-0.28318498075951337,0.0
2019-01-29,-0.0,-0.1388439103376968,-0.0,1.0,-0.5139975418950818,-0.2980354669423906,0.0
2019-01-30,-0.0,-0.13900811612299047,-0.0,1.0,-0.5142032152333386,-0.2977602622132043,0.0
2019-01-31,-0.0,-0.14576416826153185,-0.0,1.0,-0.4857243291801742,-0.3214271765027536,0.0
2019-02-01,-0.0,-0.14693694045897024,-0.0,1.0,-0.4860823331639235,-0.32170921459009344,0.0
2019-02-04,-0.0,-0.15066887999218825,-0.0,1.0,-0.4810467727760961,-0.3212186309930671,0.0
2019-02-05,-0.0,-0.14543079412739576,-0.0,1.0,-0.4788746124900076,-0.3254304041802336,0.0
2019-02-06,-0.0,-0.1373088327091136,-0.0,1.0,-0.4840043695380774,-0.32935393258426965,0.0
2019-02-07,-0.0,-0.14062469401742875,-0.0,1.0,-0.5010085185547831,-0.31665524331734063,0.0
2019-02-08,-0.0,-0.14342450209335994,-0.0,1.0,-0.5056149000273897,-0.3073521931369096,0.0
2019-02-11,-0.0,-0.13792562680101153,-0.0,1.0,-0.510810969752808,-0.31156763962127304,0.0
2019-02-12,-0.0,-0.1252512117271545,-0.0,1.0,-0.5258698821767743,-0.319147259329314,0.0
2019-02-13,-0.0,-0.11829813957139493,-0.0,1.0,-0.5243739696993485,-0.3198249470131094,0.0
2019-02-14,-0.0,-0.10940514152986101,-0.0,1.0,-0.538974843510098,-0.3200661391283807,0.0
2019-02-15,-0.0,-0.1220722234301188,-0.0,1.0,-0.53661573735497,-0.31787006107564286,0.0
2019-02-19,-0.0,-0.11339167539163587,-0.0,1.0,-0.5455838486003831,-0.3164694494379803,0.0
2019-02-20,-0.0,-0.1062596142468347,-0.0,1.0,-0.5497968682207234,-0.3160967143927741,0.0
2019-02-21,-0.0,-0.10847056503303422,-0.0,1.0,-0.5493146632482003,-0.31440686322847844,0.0
2019-02-22,-0.0,-0.1092909101661837,-0.0,1.0,-0.549963530269876,-0.31208232302324207,0.0
2019-02-25,-0.0,-0.10926116566360469,-0.0,1.0,-0.5564420335761798,-0.31404418751979724,0.0
2019-02-26,-0.0,-0.11299423842239689,-0.0,1.0,-0.5550913734729839,-0.3118379630546261,0.0
2019-02-27,-0.0,-0.11373976342129209,-0.0,1.0,-0.549946591763263,-0.3144162677532935,0.0
2019-02-28,-0.0,-0.11373441519889176,-0.0,1.0,-0.5491589154957451,-0.31612903225806455,0.0
2019-03-01,-0.0,-0.1123551054318155,-0.0,1.0,-0.5508367290422123,-0.31491078846382087,0.0
2019-03-04,-0.0,-0.09502640755317197,-0.0,1.0,-0.5664267215889395,-0.3777401659903342,0.0
2019-03-05,-0.0,-0.0958266091965763,-0.0,1.0,-0.5668906910710273,-0.38005842338569645,0.0
2019-03-06,-0.0,-0.09709689273610714,-0.0,1.0,-0.5652892899432446,-0.3791801069780736,0.0
2019-03-07,-0.0,-0.06794989306446685,-0.0,1.0,-0.5932376005703228,-0.3756798044607394,0.0
2019-03-08,-0.0,-0.05906218144750255,-0.0,1.0,-0.6058511722731906,-0.37382262996941895,0.0
2019-03-11,-0.0,-0.061501875807212114,-0.0,1.0,-0.6037229135488632,-0.3848377375509953,0.0
2019-03-12,-0.0,-0.041055231532410384,-0.0,1.0,-0.6168040017434981,-0.4177338674526246,0.0
2019-03-13,-0.0,-0.05068730314344715,-0.0,1.0,-0.6197409315617113,-0.4154898729688576,0.0
2019-03-14,-0.0,-0.04951444171216605,-0.0,1.0,-0.621577126661943,-0.41284958112782894,0.0
2019-03-15,-0.0,-0.04454617667962707,-0.0,1.0,-0.629395041598729,-0.41644717588527946,0.0
2019-03-18,-0.0,-0.05231286795626577,-0.0,1.0,-0.6314970563498739,-0.4187973086627418,0.0
2019-03-19,-0.0,-0.053889310723023706,-0.0,1.0,-0.6284484940521388,-0.426832869315785,0.0
2019-03-20,-0.0,-0.060948081264108354,-0.0,1.0,-0.6281513048247928,-0.4205607476635514,0.0
2019-03-21,-0.0,-0.05383091837798394,-0.0,1.0,-0.6359428750130304,-0.39507974564786824,0.0
2019-03-22,-0.0,-0.0529769392033543,-0.0,1.0,-0.6582599580712788,-0.38519916142557653,0.0
2019-03-25,-0.0,-0.004886670825535454,-0.0,1.0,-0.6855063422749013,-0.3890413807444375,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.6827958117380448,-0.4155318211385526,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.6845129495648526,-0.41258257313620633,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.6691001129565326,-0.42270844663849727,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.6680473620350613,-0.42391531735073845,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.6693221260402291,-0.4215907665286664,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.6927298526772673,-0.3939944075789825,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.7015898217978984,-0.387532120249859,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.6908840240641712,-0.3980197192513369,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.6369127651461941,-0.3698902289739319,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.636299817477987,-0.36943658864352047,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.6473432871909569,-0.36760764875375285,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.6389538163939711,-0.3760377206415733,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.6382511680360883,-0.37560415659739005,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.6421750342493351,-0.3724917398662261,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.6386676613504848,-0.37758332157186925,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.6388894489586063,-0.3773615339637478,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.6443239757360795,-0.3709719675137543,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.6444224914820266,-0.37166589383278564,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.671812841389261,-0.389405338555086,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.6781520006710846,-0.41898750104856974,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.6714150646076269,-0.42964597121546383,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.6656841841214097,-0.4246833061582842,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.6814277653549561,-0.4083927190654323,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.6974256593464327,-0.4040769149942209,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.7028255243946057,-0.40106456838694743,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.7033376880610224,-0.40378861308946856,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.6998421883219358,-0.4043135192004208,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.6989082188610976,-0.40471632623009446,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.6946102749516523,-0.4074665769780544,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.6949544661072202,-0.4082276484320777,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.6807417196316573,-0.41686069683049104,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.6841994926731095,-0.41219261650699146,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.6720668058455115,-0.415615866388309,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.6782492202708642,-0.4150042911267871,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.6671005061460593,-0.3988017766759632,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.6779233662629686,-0.3888108130450957,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.6733022526611107,-0.3895948510603185,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.6664120088373149,-0.3983812021226074,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.666089180381966,-0.39636183640638534,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.66521139232686,-0.39413908853147717,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.6672111150164368,-0.40031426385758884,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.6812310108922556,-0.38561064836822856,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.679212984923794,-0.38319549569987826,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.6789935031453027,-0.38350005156233885,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.6839972018763888,-0.3734466299070035,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.6829970588840213,-0.3737274017399889,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.6817508639131151,-0.3751851242389337,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.690036447028953,-0.3575494491993939,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.67856191198475,-0.3711849468096009,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.689360322574109,-0.3368589548760967,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.6794435670027943,-0.3454015307982019,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.6779722830051057,-0.34814409595591217,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.6724737970944114,-0.35091659584800294,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.6736105509397435,-0.3429862063402436,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.672824227789516,-0.33945064895864774,0.0
2019-06-13,-0.0,-0.0,-0.0057451569334972885,1.0,-0.6755901384885198,-0.33450924264720705,0.0
2019-06-14,-0.0,-0.0,-0.016170855707781203,1.0,-0.7079037099046492,-0.31770014496600446,0.0
2019-06-17,-0.0,-0.0,-0.016139906429403234,1.0,-0.7025149651664044,-0.32437125870839884,0.0
2019-06-18,-0.0,-0.0,-0.016673477727829997,1.0,-0.7023702492848386,-0.32427462198610546,0.0
2019-06-19,-0.0,-0.0,-0.01306948541461816,1.0,-0.7056702720419535,-0.3297484431333989,0.0
2019-06-20,-0.0,-0.0,-0.020391851457146372,1.0,-0.7004344796491373,-0.32858548182153546,0.0
2019-06-21,-0.0,-0.0,-0.01925231740857696,1.0,-0.683671182642355,-0.3343791382296017,0.0
2019-06-24,-0.0,-0.0,-0.02538236915725634,1.0,-0.6712952563762227,-0.34536766657817897,0.0
2019-06-25,-0.0,-0.0,-0.026431807976486917,1.0,-0.670837245376985,-0.34379719965710087,0.0
2019-06-26,-0.0,-0.0,-0.021732026143790852,1.0,-0.6592320261437908,-0.36151960784313725,0.0
2019-06-27,-0.0,-0.0,-0.019315224463240077,1.0,-0.6587914769030578,-0.355074821080026,0.0
2019-06-28,-0.0,-0.0,-0.020113072480273327,1.0,-0.6562067843488164,-0.3573578459285772,0.0
2019-07-01,-0.0,-0.0,-0.018438707054279326,1.0,-0.6563325879243749,-0.3581622280951413,0.0
2019-07-02,-0.0,-0.0,-0.015550360809025306,1.0,-0.653867262933225,-0.3633092793983128,0.0
2019-07-03,-0.0,-0.0,-0.02576232311441502,1.0,-0.6693084311195757,-0.35282914541991767,0.0
2019-07-05,-0.0,-0.0,-0.022844404450261778,1.0,-0.6668030104712042,-0.3555096531413613,0.0
2019-07-08,-0.0,-0.0,-0.022407589139679423,1.0,-0.6667075564278705,-0.3553933595027805,0.0
2019-07-09,-0.0,-0.0,-0.02134358261438443,1.0,-0.6672118411906611,-0.3558490411743059,0.0
2019-07-10,-0.0,-0.0,-0.015244838241011685,1.0,-0.6755407313429781,-0.3554809797622215,0.0
2019-07-11,-0.0,-0.0,-0.020734827550915977,1.0,-0.6752225974823457,-0.3509159758468939,0.0
2019-07-12,-0.0,-0.0,-0.021265273542233773,1.0,-0.6772344910865962,-0.34818559528438975,0.0
2019-07-15,-0.0,-0.0,-0.03429015692452483,1.0,-0.6719725024039938,-0.3396689649528408,0.0
2019-07-16,-0.0,-0.0,-0.05391706010995974,1.0,-0.6651542093322705,-0.3247899932552578,0.0
2019-07-17,-0.0,-0.0,-0.055248731795123546,1.0,-0.6658893798069055,-0.3243536246113566,0.0
2019-07-18,-0.0,-0.0,-0.05444775875454583,1.0,-0.6677767335430882,-0.32084337841703103,0.0
2019-07-19,-0.0,-0.0,-0.054984573261682435,1.0,-0.6684783719172064,-0.31981365317423016,0.0
2019-07-22,-0.0,-0.0,-0.05329050999324919,1.0,-0.6720536791931755,-0.3203772272569196,0.0
2019-07-23,-0.0,-0.0,-0.053765420732830055,1.0,-0.671740420221363,-0.32034206919126823,0.0
2019-07-24,-0.0,-0.0,-0.06617406255117078,1.0,-0.6686793843130833,-0.3119985262813165,0.0
2019-07-25,-0.0,-0.0,-0.06049931390419236,1.0,-0.6677453048518238,-0.31980256825117254,0.0
2019-07-26,-0.0,-0.0,-0.05815884994770625,1.0,-0.6708570022353013,-0.32171933638209294,0.0
2019-07-29,-0.0,-0.0,-0.06065382489611267,1.0,-0.661665063151215,-0.3247221141839471,0.0
2019-07-30,-0.0,-0.0,-0.06309387287024902,1.0,-0.6567005242463959,-0.32804308650065533,0.0
2019-07-31,-0.0,-0.0,-0.06240771123872026,1.0,-0.6596390484003282,-0.32883511074651356,0.0
2019-08-01,-0.0,-0.0,-0.0689379332977807,1.0,-0.6533412643065184,-0.32883455716454035,0.0
2019-08-02,-0.0,-0.0,-0.08301585350866413,1.0,-0.6508950882798739,-0.31432550899184797,0.0
2019-08-05,-0.0,-0.0,-0.0829622972917773,1.0,-0.6522609370532249,-0.3071769944038234,0.0
2019-08-06,-0.0,-0.0,-0.08721704394141144,1.0,-0.6212121212121212,-0.3090828390428923,0.0
2019-08-07,-0.0,-0.0,-0.07917144755118062,1.0,-0.6157376653179539,-0.31807476296877835,0.0
2019-08-08,-0.0,-0.0,-0.0872587027700219,1.0,-0.6102283912178856,-0.31123074141775303,0.0
2019-08-09,-0.0,-0.0,-0.08653040041518624,1.0,-0.5962713082358577,-0.3132859595193421,0.0
2019-08-12,-0.0,-0.0,-0.08714123302152103,1.0,-0.5980014759558808,-0.3093922651933702,0.0
2019-08-13,-0.0,-0.0,-0.084945231894718,1.0,-0.5984136135021768,-0.3045742798640241,0.0
2019-08-14,-0.0,-0.0,-0.08558014223736604,1.0,-0.5920085580142238,-0.30345292101666044,0.0
2019-08-15,-0.0,-0.0,-0.09412550066755675,1.0,-0.579655226576612,-0.28962145605905915,0.0
2019-08-16,-0.0,-0.0,-0.09337721102426984,1.0,-0.5745626922097511,-0.29088558500323203,0.0
2019-08-19,-0.0,-0.0,-0.09621838901030283,1.0,-0.571183265688417,-0.2838940056197315,0.0
2019-08-20,-0.0,-0.0,-0.10856766596947864,1.0,-0.551940506623286,-0.2761251839801689,0.0
2019-08-21,-0.0,-0.0,-0.11965861814222949,1.0,-0.5473191026089662,-0.2771103075547261,0.0
2019-08-22,-0.0,-0.0,-0.1122856699511211,1.0,-0.542788424237722,-0.28456435720381723,0.0
2019-08-23,-0.0,-0.0,-0.11305664479558954,1.0,-0.5464728035097254,-0.281671002057693,0.0
2019-08-26,-0.0,-0.0,-0.11303477993228686,1.0,-0.5388196368113266,-0.271814404432133,0.0
2019-08-27,-0.0,-0.0,-0.10969216292512433,1.0,-0.5355750580915254,-0.2751137825744628,0.0
2019-08-28,-0.0,-0.0,-0.10379990379990378,1.0,-0.5377777777777777,-0.2824242424242424,0.0
2019-08-29,-0.0,-0.0,-0.10841358629836803,1.0,-0.5407992618649443,-0.27301385925456045,0.0
2019-08-30,-0.0,-0.0,-0.10805247768544167,1.0,-0.5408394890735612,-0.2747768544167436,0.0
2019-09-03,-0.0,-0.0,-0.11580790395197599,1.0,-0.5346134605764421,-0.27361757801977915,0.0
2019-09-04,-0.0,-0.0,-0.11467872258560985,1.0,-0.5363024240092343,-0.2728357060407849,0.0
2019-09-05,-0.0,-0.0,-0.10115452251701201,1.0,-0.5385159415857481,-0.27177154216683236,0.0
2019-09-06,-0.0,-0.0,-0.10902090838050585,1.0,-0.5439037871423943,-0.25305430079859725,0.0
2019-09-09,-0.0,-0.0,-0.1060533522281162,1.0,-0.5466401118366877,-0.2623183132576265,0.0
2019-09-10,-0.0,-0.0,-0.09794139572223177,1.0,-0.5356002828908385,-0.27788290612993866,0.0
2019-09-11,-0.0,-0.0,-0.10083054892601431,1.0,-0.5329069212410501,-0.27557040572792363,0.0
2019-09-12,-0.0,-0.0,-0.09919233192675615,1.0,-0.5336719301930384,-0.27649743188284037,0.0
2019-09-13,-0.0,-0.0,-0.09862245287338776,1.0,-0.5324353201556895,-0.27690223612913073,0.0
2019-09-16,-0.0,-0.0,-0.10132209016158879,1.0,-0.5296182536200088,-0.2768567449491577,0.0
2019-09-17,-0.0,-0.0,-0.1017498998148961,1.0,-0.5294544205484418,-0.27708337308932696,0.0
2019-09-18,-0.0,-0.0,-0.10182095528649061,1.0,-0.529221088759653,-0.2757174182476881,0.0
2019-09-19,-0.0,-0.0,-0.1005719733079123,1.0,-0.5308674928503337,-0.2751572926596759,0.0
2019-09-20,-0.0,-0.0,-0.1113317043372022,1.0,-0.5224686927306048,-0.2751794441050703,0.0
2019-09-23,-0.0,-0.0,-0.11472811974950359,1.0,-0.5171261646555674,-0.27741713762028414,0.0
2019-09-24,-0.0,-0.0,-0.11895427336533497,1.0,-0.5162079978580582,-0.27728585362122055,0.0
2019-09-25,-0.0,-0.0,-0.1210348190213962,1.0,-0.5233943287634563,-0.2676533012103482,0.0
