Date,DOW,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-31,1.0,-0.0,-0.26115657638920287,-0.7490165935705566,-1.3884342361079713,-1.1228466790251843,0.0
2020-02-03,1.0,-0.0,-0.2529585798816568,-0.7304554419939036,-1.3792809754348216,-1.120001793078716,0.0
2020-02-04,1.0,-0.0,-0.24705724387951483,-0.7253278431723583,-1.3785973235465248,-1.1246922973638278,0.0
2020-02-05,1.0,-0.0,-0.24944409855020902,-0.7195588366094459,-1.367117317441964,-1.1111358178422128,0.0
2020-02-06,1.0,-0.0,-0.24926699244780098,-0.7294535761883608,-1.3626388271879166,-1.1011550422034653,0.0
2020-02-07,1.0,-0.0,-0.2577864664326654,-0.7263073710401209,-1.3588216999155818,-1.1001466210512285,0.0
2020-02-10,1.0,-0.0,-0.25594206761739746,-0.7252654493758052,-1.3608778710737925,-1.1005375627526766,0.0
2020-02-11,1.0,-0.0,-0.2559077809798271,-0.7154067834183108,-1.3557969408113502,-1.1065395699401464,0.0
2020-02-12,1.0,-0.0,-0.25668425486631485,-0.7156032456879351,-1.3543652729126945,-1.107302797853944,0.0
2020-02-13,1.0,-0.0,-0.25622618098023575,-0.7175839758929362,-1.352521492510857,-1.10515820260569,0.0
2020-02-14,1.0,-0.0,-0.24373030316480981,-0.7033157263970883,-1.3732078654179058,-1.1185139153979315,0.0
2020-02-18,1.0,-0.0,-0.24270851858438555,-0.7139427351947358,-1.3793793348746222,-1.1099502045171616,0.0
2020-02-19,1.0,-0.0,-0.24035766715601228,-0.7138662751901775,-1.381422661150407,-1.1129053783531297,0.0
2020-02-20,1.0,-0.0,-0.23968487114434503,-0.7206569635465349,-1.3783326656874526,-1.1123425468464858,0.0
2020-02-21,1.0,-0.0,-0.2651464341605187,-0.7274312541918176,-1.3666890230270512,-1.1120053655264923,0.0
2020-02-24,1.0,-0.0,-0.26107869772413483,-0.7195029617423061,-1.3611098739589365,-1.112011757894268,0.0
2020-02-25,1.0,-0.0,-0.3348459311119754,-0.7383638013743031,-1.2018237607502484,-1.0466744457409567,0.0
2020-02-26,1.0,-0.0,-0.3145533988740442,-0.6914965128980757,-1.1861188135450802,-1.0092009074867658,0.0
2020-02-27,1.0,-0.0,-0.3137518370774722,-0.6900272937224439,-1.1882846945202603,-1.0070123871509553,0.0
2020-02-28,1.0,-0.0,-0.38951790358071614,-0.596879375875175,-1.047129425885177,-0.9672734546909382,0.0
2020-03-02,1.0,-0.0,-0.3325296363271047,-0.593128390596745,-1.1088205746433595,-0.9840466144263612,0.0
2020-03-03,1.0,-0.0,-0.42132369897763083,-0.44711353678222765,-1.0300561149973095,-0.9449996156507033,0.0
2020-03-04,1.0,-0.0,-0.46991567271898504,-0.46870014434399454,-0.9689660411760237,-0.8909443136063208,0.0
2020-03-05,1.0,-0.0,-0.5471663552771366,-0.3589039088544529,-0.8918928820016853,-0.8654064549217863,0.0
2020-03-06,1.0,-0.0,-0.6428183300126789,-0.3132765803296504,-0.8478536497011411,-0.8185835899293605,0.0
2020-03-09,1.0,-0.0,-0.6224967583921626,-0.3042068866157614,-0.8475723959083705,-0.8274744273159487,0.0
2020-03-10,1.0,-0.23793128443026965,-0.6221006088721368,-0.37315163815598723,-0.6551174253406785,-0.7359379530298636,0.0
2020-03-11,1.0,-0.16820845985453003,-0.7124143775157121,-0.37712732151684203,-0.593743379704823,-0.6793305557517123,0.0
2020-03-12,1.0,-0.17173928149537904,-0.6807032172885832,-0.35108748523382666,-0.5910986032937252,-0.6797998749218261,0.0
2020-03-13,1.0,-0.24281307429771595,-0.5956615909687583,-0.3135337358886847,-0.5412509845103701,-0.5884418482541349,0.0
2020-03-16,1.0,-0.19039828855470964,-0.6881331403762664,-0.2875794374882024,-0.4992449506071856,-0.48065185930912985,0.0
2020-03-17,1.0,-0.23900675595590848,-0.5428469835249496,-0.23225080004741022,-0.4806507052269764,-0.46838331160365054,0.0
2020-03-18,1.0,-0.2783227302641888,-0.5275000783478015,-0.3523770722993513,-0.5156852298724498,-0.4600269516437369,0.0
2020-03-19,1.0,-0.30665351174693223,-0.4146882900659801,-0.33837947832521426,-0.5192699019547388,-0.5041622988222235,0.0
2020-03-20,1.0,-0.30623088566927187,-0.48907973185876247,-0.30996879923388215,-0.5117234561799141,-0.47218189119891263,0.0
2020-03-23,1.0,-0.30757213747472895,-0.5296207804937818,-0.2611652269803345,-0.5043496906205968,-0.46042394167738776,0.0
2020-03-24,1.0,-0.3134734845007497,-0.5318400195844426,-0.25462835460081396,-0.4993420851311239,-0.460754613054255,0.0
2020-03-25,1.0,-0.3201855462979377,-0.5371388051763871,-0.169355315251433,-0.4939726998759086,-0.43393606334574253,0.0
2020-03-26,1.0,-0.3092535361939855,-0.5377986449542376,-0.1886069178652086,-0.500505170569357,-0.43542731486984426,0.0
2020-03-27,1.0,-0.315553865059395,-0.5271812276903272,-0.15650418397799756,-0.5061443033530342,-0.42047515945930136,0.0
2020-03-30,1.0,-0.30680160998658346,-0.5241789651752902,-0.16362363646969608,-0.5072041066324448,-0.4148340430496412,0.0
2020-03-31,1.0,-0.29562361966755785,-0.5352202719981403,-0.1627920492851331,-0.4977914680925259,-0.41453562710682323,0.0
2020-04-01,1.0,-0.3043806866079474,-0.5578326211447342,-0.13732158948867765,-0.5039969768320689,-0.4033603674311793,0.0
2020-04-02,1.0,-0.30871047916305416,-0.5404311889486157,-0.12932778452112595,-0.5094792208542859,-0.40205768452690593,0.0
2020-04-03,1.0,-0.3089268673549059,-0.5396605072149446,-0.12853879297880338,-0.5129984673664729,-0.4016656545501865,0.0
2020-04-06,1.0,-0.3138802173661695,-0.5324314949705169,-0.12527459821944734,-0.5174875708174356,-0.4014047866805411,0.0
2020-04-07,1.0,-0.3003397379164644,-0.5255374425443229,-0.11947925885745281,-0.5142318782653381,-0.39538070631227334,0.0
2020-04-08,1.0,-0.2964311308585352,-0.526902680235058,-0.10569012469542784,-0.5188189766375233,-0.41874731259853804,0.0
2020-04-09,1.0,-0.29599127665069297,-0.5317225745358546,-0.10559843897959768,-0.5191253694510602,-0.4170851387414273,0.0
2020-04-13,1.0,-0.29348262991673846,-0.5391903531438414,-0.1037898363479759,-0.5189204708584554,-0.4157048521389607,0.0
2020-04-14,1.0,-0.2969552615720148,-0.5477085545384107,-0.09283439033489252,-0.5185525296295234,-0.4136367549573851,0.0
2020-04-15,1.0,-0.2783528738919073,-0.5588790391764369,-0.07772376322562195,-0.5187303402916785,-0.42590792107520725,0.0
2020-04-16,1.0,-0.25810687371546015,-0.5882050696506052,-0.06297099794473623,-0.5101621374743092,-0.43511646494633477,0.0
2020-04-17,1.0,-0.25378290412836174,-0.5976988522811626,-0.054702221207103295,-0.5102495289213727,-0.4385884771312739,0.0
2020-04-20,1.0,-0.2555723622249494,-0.5944804360855048,-0.054824623990410694,-0.5106024715317219,-0.43848283341419564,0.0
2020-04-21,1.0,-0.25887103703067277,-0.5918034195377609,-0.05129306641464043,-0.5179998281639316,-0.4439671220322479,0.0
2020-04-22,1.0,-0.25054938782499503,-0.6030137846399727,-0.038985130854191044,-0.520734039213448,-0.44068038471417564,0.0
2020-04-23,1.0,-0.24922989161437534,-0.603565316600114,-0.03659440958357102,-0.5205362236166571,-0.44232743867655444,0.0
2020-04-24,1.0,-0.24739620487944072,-0.6081894706805536,-0.03544014838065345,-0.5197603081752034,-0.44271650734769585,0.0
2020-04-27,1.0,-0.2531139298365901,-0.6073020226259855,-0.035367386584390356,-0.5184836018740715,-0.4425208547594561,0.0
2020-04-28,1.0,-0.25340373911802483,-0.6032824318538604,-0.03670615099186528,-0.5195946910232625,-0.4412730127015841,0.0
2020-04-29,1.0,-0.23860520904729265,-0.617946081791181,-0.027244688142563398,-0.5155357550833904,-0.4565055974411697,0.0
2020-04-30,1.0,-0.23885404789053594,-0.6062428734321551,-0.031100342075256554,-0.5224344355758267,-0.4519954389965793,0.0
2020-05-01,1.0,-0.24747431628674693,-0.5896582145194798,-0.03474771621275506,-0.5280742195281596,-0.44588633711830167,0.0
2020-05-04,1.0,-0.2457334966808171,-0.5939770363828029,-0.02974443716345195,-0.5301290635060828,-0.44949998575457983,0.0
2020-05-05,1.0,-0.2441979814107316,-0.593374009237612,-0.020242914979757085,-0.5358670240063865,-0.4574043450989337,0.0
2020-05-06,1.0,-0.24350825185987518,-0.5936208420032495,-0.01767237693469772,-0.5358435709602942,-0.45973833480603143,0.0
2020-05-07,1.0,-0.23853708673556784,-0.593016616227945,-0.016816079483812026,-0.5403985610689203,-0.46622508993319245,0.0
2020-05-08,1.0,-0.23921299865787143,-0.5930494874211143,-0.015677203803649446,-0.5412775921642536,-0.46637539621348406,0.0
2020-05-11,1.0,-0.2393855466407789,-0.5910116209348143,-0.016018045284527313,-0.5425291951003627,-0.46635068383633616,0.0
2020-05-12,1.0,-0.23900628212450026,-0.5920902341519132,-0.013906339234723016,-0.5430325528269561,-0.4674471730439749,0.0
2020-05-13,1.0,-0.23895874319276936,-0.5772246457388874,-0.015168363128332337,-0.550480426538933,-0.4693638981552761,0.0
2020-05-14,1.0,-0.2379297575981998,-0.5766941065884297,-0.015410032187313072,-0.5521405987409919,-0.46626028997066116,0.0
2020-05-15,1.0,-0.2508623392913139,-0.5696000456113344,-0.014795176601385445,-0.5531514581373471,-0.462299381396277,0.0
2020-05-18,1.0,-0.25141863184008667,-0.5656847928369785,-0.013373634834184037,-0.5531095839630443,-0.467934643132111,0.0
2020-05-19,1.0,-0.2476731570833095,-0.5752012790498486,-0.0019128647290584137,-0.5544738194484097,-0.47576086335864787,0.0
2020-05-20,1.0,-0.24594702591620046,-0.5784621532138372,-0.0,-0.5544011873501541,-0.4753681927160635,0.0
2020-05-21,1.0,-0.24783154530929014,-0.5699611960739557,-0.005877653503766264,-0.5560944989728372,-0.47343643003880387,0.0
2020-05-22,1.0,-0.24800273910066192,-0.5698755991782698,-0.004993152248345126,-0.5564368865555809,-0.47397854371148135,0.0
2020-05-26,1.0,-0.24833785133399913,-0.5713511199885861,-0.0066200599229561995,-0.5557140818947068,-0.47142245684120415,0.0
2020-05-27,1.0,-0.2315413211323992,-0.5774663997712325,-0.0,-0.5539605376036603,-0.4966542750929368,0.0
2020-05-28,1.0,-0.2392292518368164,-0.5742302524371766,-0.0,-0.5570199262414592,-0.4883787415306327,0.0
2020-05-29,1.0,-0.2443219152644059,-0.5665228694683313,-0.0,-0.5653515412964604,-0.4806730851641288,0.0
2020-06-01,1.0,-0.2430713959854015,-0.5743898266423357,-0.0,-0.558679288321168,-0.475108348540146,0.0
2020-06-02,1.0,-0.24237844003992584,-0.5726507913874234,-0.0,-0.5588763724511621,-0.47799800370740053,0.0
2020-06-03,1.0,-0.2414630661523075,-0.5739391341620231,-0.0,-0.5618802686098014,-0.4802971853121875,0.0
2020-06-04,1.0,-0.24417142857142857,-0.5720857142857143,-0.0,-0.5632857142857143,-0.4776,0.0
2020-06-05,1.0,-0.2341799274347913,-0.5675799217209954,-0.0,-0.5618946947404508,-0.4932720052566923,0.0
2020-06-08,1.0,-0.23836381245371163,-0.5681365008830399,-0.0,-0.554663020566285,-0.4873525893009742,0.0
2020-06-09,1.0,-0.2412357018569758,-0.5691017485808826,-0.0,-0.555637961034886,-0.4865219499671963,0.0
2020-06-10,1.0,-0.2371866176093095,-0.5723168192578649,-0.0,-0.5572573514731468,-0.48538261886426515,0.0
2020-06-11,1.0,-0.24281842818428187,-0.5713022393381829,-0.0,-0.5574953644273285,-0.4810440735986308,0.0
2020-06-12,1.0,-0.23523909407863033,-0.5671929476459083,-0.005102185436095127,-0.5442047677088353,-0.482808469627824,0.0
2020-06-15,1.0,-0.23402263637137266,-0.5719513232916348,-0.0005389612231583128,-0.5446628655717244,-0.4854622301648086,0.0
2020-06-16,1.0,-0.23505558076225047,-0.5673774954627949,-0.0006805807622504537,-0.5463078493647913,-0.48633166969147007,0.0
2020-06-17,1.0,-0.23313404924489275,-0.5631995013175417,-0.0024650780608052587,-0.5463406341200804,-0.488255461422945,0.0
2020-06-18,1.0,-0.2320138278881301,-0.5651582556459154,-0.0010484259442917457,-0.5462015811396673,-0.48916154260292993,0.0
2020-06-19,1.0,-0.23286855976874682,-0.5649265997846171,-0.001615371535453154,-0.5461939579436604,-0.48840900073683613,0.0
2020-06-22,1.0,-0.23301878772422002,-0.5652752982515798,-0.005752500779279663,-0.5431720932868599,-0.4865255462041997,0.0
2020-06-23,1.0,-0.232087712836785,-0.5629373601155905,-0.005297900671445165,-0.5435589426863473,-0.48922004702949257,0.0
2020-06-24,1.0,-0.22991925201869953,-0.5629409264768381,-0.007168154129480097,-0.5425131038390707,-0.490692732681683,0.0
2020-06-25,1.0,-0.23091965424401303,-0.5653393793396627,-0.0029190874309196545,-0.5473997449341079,-0.4875159416182514,0.0
2020-06-26,1.0,-0.22967687074829934,-0.5717403628117914,-0.0020975056689342404,-0.5470238095238095,-0.48395691609977326,0.0
2020-06-29,1.0,-0.22571250848224383,-0.5653415516851391,-0.004410766794842796,-0.5429201538113549,-0.4890296313051346,0.0
2020-06-30,1.0,-0.22724445952057892,-0.5615954319312528,-0.006134102216191768,-0.5428539122568973,-0.4889473089099955,0.0
2020-07-01,1.0,-0.22487781450405403,-0.5623357911687431,-0.000791027488205215,-0.5490860807413057,-0.48797920727745286,0.0
2020-07-02,1.0,-0.22676916120280355,-0.5617793352927878,-0.0022891702464390685,-0.5496552113949807,-0.48564322857788833,0.0
2020-07-06,1.0,-0.22732027252424164,-0.5603709043620841,-0.003929550787323665,-0.5496565176829785,-0.48576597970203267,0.0
2020-07-07,1.0,-0.2263575523112981,-0.5616299099200859,-0.005647643520740971,-0.5468330838957445,-0.4833818089402197,0.0
2020-07-08,1.0,-0.2255624241397804,-0.5642871256386373,-0.0047985999379004714,-0.5447257741270783,-0.4833319219804104,0.0
2020-07-09,1.0,-0.21507985777978442,-0.5588351487104238,-0.005841187425926971,-0.5492691461143405,-0.49280433433037985,0.0
2020-07-10,1.0,-0.21856953717006114,-0.5669455477619088,-0.001915546916814558,-0.5455646637933462,-0.48398546437927825,0.0
2020-07-13,1.0,-0.2146658781785926,-0.5650361859705444,-0.0018585790318492862,-0.5454084649826815,-0.4890315676832531,0.0
2020-07-14,1.0,-0.20177265053460888,-0.5596510973550929,-0.0,-0.5515194147439505,-0.5007878446820484,0.0
2020-07-15,1.0,-0.20335022522522522,-0.5578265765765765,-0.0,-0.5521396396396396,-0.5019988738738739,0.0
2020-07-16,1.0,-0.20935600090069806,-0.5473992344066652,-0.004559783832470164,-0.5530567439765819,-0.5003096149515874,0.0
2020-07-17,1.0,-0.20536769256737747,-0.5447870365160636,-0.0042480166544758904,-0.5536206605525235,-0.5052045237157485,0.0
2020-07-20,1.0,-0.21509625698639417,-0.5442612770281714,-0.009625698639417377,-0.5534635578388754,-0.5003387342629706,0.0
2020-07-21,1.0,-0.19751657965288555,-0.5494003104275433,-0.0036969098349089883,-0.5597573021024411,-0.5116692535628615,0.0
2020-07-22,1.0,-0.19423912430175477,-0.5510071658297129,-0.0020030468882243414,-0.5606274332787903,-0.5132878180894882,0.0
2020-07-23,1.0,-0.19462632648453373,-0.5467374125084669,-0.0021449537141566945,-0.5609053962519756,-0.5178934296680966,0.0
2020-07-24,1.0,-0.20676872577039532,-0.5427431449673166,-0.004697359857381364,-0.5627776677325335,-0.5127196581680297,0.0
2020-07-27,1.0,-0.21241117685360814,-0.5442346346573055,-0.004189904594739971,-0.5688927894006738,-0.5012881125612207,0.0
2020-07-28,1.0,-0.21660240417328191,-0.5464107507371286,-0.008675436606940349,-0.567163755953731,-0.4962293036969834,0.0
2020-07-29,1.0,-0.2211969791607518,-0.5478110271989098,-0.015388109704162174,-0.562801658054625,-0.49190846629947194,0.0
2020-07-30,1.0,-0.22071177205131118,-0.5450675445567034,-0.01609149733227381,-0.5639119082756272,-0.49222386195935974,0.0
2020-07-31,1.0,-0.21551454488583047,-0.544885830466062,-0.017061449654505647,-0.5687434242329457,-0.49736969317826374,0.0
2020-08-03,1.0,-0.20823265201694285,-0.5496773459931205,-0.020524774710748497,-0.5647440088694317,-0.49958779884583676,0.0
2020-08-04,1.0,-0.20418061149242725,-0.5423449997163764,-0.018066821714220884,-0.5675024108003857,-0.5041409041919565,0.0
2020-08-05,1.0,-0.20366795366795368,-0.5427265500794913,-0.01907790143084261,-0.5669713831478538,-0.506501249148308,0.0
2020-08-06,1.0,-0.2001984689537851,-0.5405727246952083,-0.018627728948114545,-0.56566487099518,-0.5102069747660901,0.0
2020-08-07,1.0,-0.2038925983804518,-0.5416678505469528,-0.02366813467822134,-0.5628640431879528,-0.5092200596675664,0.0
2020-08-10,1.0,-0.20378581173260574,-0.542519326966803,-0.024641882673942704,-0.5631252842201001,-0.5081571168713052,0.0
2020-08-11,1.0,-0.19547289996018882,-0.547460615367116,-0.013308309162259002,-0.5623044986634819,-0.5251094807484502,0.0
2020-08-12,1.0,-0.19527854322320387,-0.5465185648134996,-0.011136047271384336,-0.5626544700434647,-0.5252123519218204,0.0
2020-08-13,1.0,-0.19260142520512166,-0.5508616528972546,-0.003350083752093803,-0.5623882122476791,-0.5298810436362604,0.0
2020-08-14,1.0,-0.19489407621968532,-0.5521383540637246,-0.004856023172601805,-0.5619923893905833,-0.5259271880502073,0.0
2020-08-17,1.0,-0.19412733571874824,-0.5505764752655193,-0.005935139433179985,-0.5612256488896461,-0.5279150337933777,0.0
2020-08-18,1.0,-0.19377555656519763,-0.5490118128123581,-0.0013630168105406635,-0.5638346206269877,-0.5316049522944116,0.0
2020-08-19,1.0,-0.1974764841285629,-0.5473585495467334,-0.0013072266901588566,-0.5639262269459207,-0.5317286652078775,0.0
2020-08-20,1.0,-0.19697098854885917,-0.5471826783735402,-0.0008240275054698377,-0.5641462790895916,-0.5323501832750831,0.0
2020-08-21,1.0,-0.1954075252927134,-0.5467773104467432,-0.0031260657042173467,-0.5646811412981697,-0.5318858701830169,0.0
2020-08-24,1.0,-0.19721590909090908,-0.5424431818181819,-0.014204545454545456,-0.5648579545454546,-0.522159090909091,0.0
2020-08-25,1.0,-0.19718069201196067,-0.5433290616545635,-0.0033603872988751246,-0.5720062651288623,-0.5319094404100811,0.0
2020-08-26,1.0,-0.19567693797345787,-0.5434014922822806,-0.002620037591843709,-0.5723073418009911,-0.5338326593381557,0.0
2020-08-27,1.0,-0.20131054131054132,-0.539031339031339,-0.007663817663817665,-0.5718803418803419,-0.5291452991452992,0.0
2020-08-28,1.0,-0.20225039168209658,-0.5349950149551347,-0.008602763139153967,-0.5715425153112094,-0.5312063808574278,0.0
2020-08-31,1.0,-0.20248333997835619,-0.5336333086518198,-0.011733211824343568,-0.5708549296576864,-0.5291906362134762,0.0
2020-09-01,1.0,-0.20154332412654116,-0.53449699592813,-0.007574247558301774,-0.5736211167743956,-0.5302542783108858,0.0
2020-09-02,1.0,-0.21090067700745568,-0.5412631759362414,-0.009826606107349959,-0.5775702002456652,-0.5170108835375783,0.0
2020-09-03,1.0,-0.2138915101083755,-0.5371021703697348,-0.007806468216522261,-0.5801664236081324,-0.5204884046781618,0.0
2020-09-04,1.0,-0.1870057461455311,-0.5383171189622802,-0.0,-0.581868350685555,-0.5374352847471127,0.0
2020-09-08,1.0,-0.1835963041933191,-0.5363468372423597,-0.0,-0.5805543710021321,-0.5424307036247334,0.0
2020-09-09,1.0,-0.17057472567977544,-0.5384331849499561,-0.0,-0.5769939607020329,-0.5493209333976012,0.0
2020-09-10,1.0,-0.16931711880261927,-0.5385095104458997,-0.0,-0.5767780706976218,-0.5500751197664201,0.0
2020-09-11,1.0,-0.16780918928106056,-0.5407908900345589,-0.0,-0.5748399524106282,-0.5492606651181235,0.0
2020-09-14,1.0,-0.1640644923634921,-0.5356606500240855,-0.0,-0.5769459635601145,-0.5569125272732425,0.0
2020-09-15,1.0,-0.16479782534828408,-0.5268150413410353,-0.0,-0.5805017555782083,-0.5594631328576283,0.0
2020-09-16,1.0,-0.17094744004082327,-0.5253444463344106,-0.0,-0.5813630436015196,-0.5572943244315927,0.0
2020-09-17,1.0,-0.18639683938265642,-0.5197680698064406,-0.0,-0.5886081346104654,-0.5475371628343234,0.0
2020-09-18,1.0,-0.18177939587007222,-0.51743557654019,-0.0,-0.5902781728198419,-0.5547812731099607,0.0
2020-09-21,1.0,-0.18165012371661785,-0.5178749182332698,-0.0,-0.5898580813970024,-0.5546486163647223,0.0
2020-09-22,1.0,-0.17881435523806813,-0.5226968722429347,-0.0,-0.5888948971169992,-0.5555966644847312,0.0
2020-09-23,1.0,-0.17634169939104205,-0.5206305844858005,-0.0,-0.5884411814922315,-0.5601559387627341,0.0
2020-09-24,1.0,-0.1702925305310991,-0.516983811417211,-0.0,-0.5881283726214143,-0.5647259301334847,0.0
2020-09-25,1.0,-0.17119033438271078,-0.5157264811821095,-0.0,-0.5877648260018719,-0.5614736662979665,0.0
2020-09-28,1.0,-0.165169335411648,-0.5124273770724104,-0.0,-0.5869066175428652,-0.5695621368853621,0.0
2020-09-29,1.0,-0.165216652024825,-0.5114631450675886,-0.0,-0.5864766061155666,-0.570776773315952,0.0
2020-09-30,1.0,-0.16515477945345275,-0.5110556752466265,-0.0,-0.5872831386778545,-0.57126658351287,0.0
2020-10-01,1.0,-0.16522108843537414,-0.5096655328798186,-0.0,-0.5873582766439909,-0.5722222222222222,0.0
2020-10-02,1.0,-0.16316341871613763,-0.5015176013388931,-0.0,-0.5935381385981335,-0.5783904915893683,0.0
2020-10-05,1.0,-0.1471721636631531,-0.50960557633458,-0.0,-0.5904454267256035,-0.5862518417771733,0.0
