Date,IWF,IWM,MSM,MTUM,SPY,VLUE,VXX
2018-12-21,-0.012811867835468645,-0.6512526583329011,1.0,-0.0,-0.4236993620001037,-0.5057316250842887,0.0
2018-12-24,-0.0,-0.6380173392506966,1.0,-0.0,-0.4210702858912168,-0.5211580142429559,0.0
2018-12-26,-0.0,-0.6406707411021519,1.0,-0.0,-0.41127831133480564,-0.5159724718812593,0.0
2018-12-27,-0.0,-0.6219515264389802,1.0,-0.0,-0.37935720937256184,-0.5154909017693101,0.0
2018-12-28,-0.0,-0.6231668972456295,1.0,-0.0,-0.3782165765312539,-0.513998239215193,0.0
2018-12-31,-0.0,-0.6203423967774421,1.0,-0.0,-0.38076535750251767,-0.516515609264854,0.0
2019-01-02,-0.0,-0.6202174788562222,1.0,-0.0,-0.38036145791381387,-0.5165374546919049,0.0
2019-01-03,-0.0,-0.6209043250327654,1.0,-0.0,-0.3975955237423127,-0.5018903115233391,0.0
2019-01-04,-0.0,-0.6223800798212806,1.0,-0.0,-0.3848490172946108,-0.5028740681241999,0.0
2019-01-07,-0.0,-0.6098154633286144,1.0,-0.0,-0.3800760002980404,-0.493778406974145,0.0
2019-01-08,-0.0,-0.6008877427033997,1.0,-0.0,-0.38661442705879434,-0.4922260520246981,0.0
2019-01-09,-0.0,-0.5998562149833903,1.0,-0.0,-0.38653378947890327,-0.4926620060488869,0.0
2019-01-10,-0.0,-0.5965055965055965,1.0,-0.0,-0.3932693023602114,-0.49204576477303746,0.0
2019-01-11,-0.0,-0.5906043613707165,1.0,-0.0,-0.39845482866043613,-0.5031526479750779,0.0
2019-01-14,-0.0,-0.5877864492717603,1.0,-0.0,-0.39406969230004474,-0.5036039170850525,0.0
2019-01-15,-0.0,-0.5827860696517412,1.0,-0.0,-0.3956218905472636,-0.5091542288557214,0.0
2019-01-16,-0.0,-0.5799517928583853,1.0,-0.0,-0.39678950376462985,-0.5081629103198071,0.0
2019-01-17,-0.0,-0.5782569810195767,1.0,-0.0,-0.39771936798171525,-0.5083722547947929,0.0
2019-01-18,-0.0,-0.578191356482638,1.0,-0.0,-0.4029977516862353,-0.5169372970272296,0.0
2019-01-22,-0.0,-0.6112184230991144,1.0,-0.0,-0.3618392996011339,-0.5355342046509295,0.0
2019-01-23,-0.0,-0.5953797865662273,1.0,-0.0,-0.36710608913998743,-0.5485247959824231,0.0
2019-01-24,-0.0,-0.6007658202337768,1.0,-0.0,-0.36525090689238215,-0.5531287787182587,0.0
2019-01-25,-0.0,-0.5943523197643414,1.0,-0.0,-0.3587699027400391,-0.5863023438888748,0.0
2019-01-28,-0.0,-0.586996872536805,1.0,-0.0,-0.37097307330468615,-0.5847084848330749,0.0
2019-01-29,-0.0,-0.5710940284070661,1.0,-0.0,-0.37178638700809447,-0.6025556177773254,0.0
2019-01-30,-0.0,-0.5680485441843863,1.0,-0.0,-0.37060833205853855,-0.6109326398449849,0.0
2019-01-31,-0.0,-0.5803439301933969,1.0,-0.0,-0.3443894473643925,-0.6266775526866357,0.0
2019-02-01,-0.0,-0.5789177865208728,1.0,-0.0,-0.34479587144244034,-0.6311123601246743,0.0
2019-02-04,-0.0,-0.5829928498467825,1.0,-0.0,-0.34532686414708885,-0.6252808988764045,0.0
2019-02-05,-0.0,-0.5866608722327317,1.0,-0.0,-0.3457743238406871,-0.6239327163965438,0.0
2019-02-06,-0.0,-0.5829389947563627,1.0,-0.0,-0.3423199897685126,-0.6326128660954086,0.0
2019-02-07,-0.0,-0.5799202331645958,1.0,-0.0,-0.34340645293245387,-0.6333026537812548,0.0
2019-02-08,-0.0,-0.5785174753552682,1.0,-0.0,-0.3485341185507617,-0.6334656254000768,0.0
2019-02-11,-0.0,-0.5733158893848442,1.0,-0.0,-0.3440049253501616,-0.6479657277717921,0.0
2019-02-12,-0.0,-0.5860587190901372,1.0,-0.0,-0.3437974422973008,-0.6432853871291461,0.0
2019-02-13,-0.0,-0.588202001492115,1.0,-0.0,-0.34400967302101826,-0.6404260245427182,0.0
2019-02-14,-0.0,-0.5818476916735367,1.0,-0.0,-0.3501906430338005,-0.6442188788128607,0.0
2019-02-15,-0.0,-0.5953657405020878,1.0,-0.0,-0.3435744110521161,-0.6385380689726274,0.0
2019-02-19,-0.0,-0.5885169927909372,1.0,-0.0,-0.34925334706488154,-0.6368949536560247,0.0
2019-02-20,-0.0,-0.5714212429784288,1.0,-0.0,-0.35832456972837096,-0.6352117372457486,0.0
2019-02-21,-0.0,-0.5587397696077173,1.0,-0.0,-0.36334248402904273,-0.6435590219873258,0.0
2019-02-22,-0.0,-0.5599373941602094,1.0,-0.0,-0.36098424590752815,-0.6448914661056089,0.0
2019-02-25,-0.0,-0.5583337616282058,1.0,-0.0,-0.36400781209847355,-0.6474276609960425,0.0
2019-02-26,-0.0,-0.5580313544076073,1.0,-0.0,-0.36422513492675407,-0.6477769210999743,0.0
2019-02-27,-0.0,-0.5548672338894173,1.0,-0.0,-0.3736215716011619,-0.6420070431586253,0.0
2019-02-28,-0.0,-0.5533983072582713,1.0,-0.0,-0.36906899204924337,-0.64229289561426,0.0
2019-03-01,-0.0,-0.5507395234182416,1.0,-0.0,-0.36593570254724733,-0.6511144207066557,0.0
2019-03-04,-0.0,-0.5394267532267584,1.0,-0.0,-0.3688127068846065,-0.6577455030663827,0.0
2019-03-05,-0.0,-0.5327824681156818,1.0,-0.0,-0.3808155200287408,-0.6525443301085478,0.0
2019-03-06,-0.0,-0.5307520591178508,1.0,-0.0,-0.38413773638159754,-0.6509891463320759,0.0
2019-03-07,-0.0,-0.4988195442414288,1.0,-0.0,-0.42506672141244095,-0.6423219051529461,0.0
2019-03-08,-0.0,-0.4950857732490649,1.0,-0.0,-0.43451567135302466,-0.6500451438152973,0.0
2019-03-11,-0.0,-0.4932295719844358,1.0,-0.0,-0.4384695201037614,-0.6623346303501946,0.0
2019-03-12,-0.0,-0.4733258550074348,1.0,-0.0,-0.4484386820754963,-0.6869277124148906,0.0
2019-03-13,-0.0,-0.4796945686566773,1.0,-0.0,-0.4494652336497476,-0.6858345754556627,0.0
2019-03-14,-0.0,-0.47903331156107126,1.0,-0.0,-0.45115610711952975,-0.6824820378837362,0.0
2019-03-15,-0.0,-0.4805337519623234,1.0,-0.0,-0.4495813710099425,-0.6863160648874934,0.0
2019-03-18,-0.0,-0.4875491480996068,1.0,-0.0,-0.4536566186107471,-0.6800262123197903,0.0
2019-03-19,-0.0,-0.49346439677436355,1.0,-0.0,-0.4520898118378749,-0.6897696726927738,0.0
2019-03-20,-0.0,-0.49916853636003694,1.0,-0.0,-0.4508644582288504,-0.6895077207337996,0.0
2019-03-21,-0.0,-0.4955708014615041,1.0,-0.0,-0.4472833372762401,-0.6857503351470704,0.0
2019-03-22,-0.0,-0.4922040169133192,1.0,-0.0,-0.4674154334038055,-0.6830866807610994,0.0
2019-03-25,-0.0,-0.4801698222667581,1.0,-0.0,-0.4741047413111123,-0.6827171562681293,0.0
2019-03-26,-0.0,-0.4862089046535021,1.0,-0.0,-0.46500608819948114,-0.6958282598337656,0.0
2019-03-27,-0.0,-0.5144781848090029,1.0,-0.0,-0.42638188986657616,-0.6701480456408784,0.0
2019-03-28,-0.0,-0.520962288686606,1.0,-0.0,-0.42200260078023405,-0.6578413524057217,0.0
2019-03-29,-0.0,-0.5224876655414178,1.0,-0.0,-0.4207478576992989,-0.6534925993248507,0.0
2019-04-01,-0.0,-0.5254620016611296,1.0,-0.0,-0.4213558970099668,-0.6486970514950167,0.0
2019-04-02,-0.0,-0.5321990818787768,1.0,-0.0,-0.43195788054049844,-0.6294058147677465,0.0
2019-04-03,-0.0,-0.5297437224954699,1.0,-0.0,-0.43585296401760293,-0.6230649754077142,0.0
2019-04-04,-0.0,-0.529296066252588,1.0,-0.0,-0.43876811594202897,-0.619927536231884,0.0
2019-04-05,-0.0,-0.5298073192810036,1.0,-0.0,-0.44420018104228637,-0.6123108754687702,0.0
2019-04-08,-0.0,-0.5352535875252551,1.0,-0.0,-0.44345438532870535,-0.6115370667771849,0.0
2019-04-09,-0.0,-0.5325379328232396,1.0,-0.0,-0.4453897030216574,-0.6157696796783816,0.0
2019-04-10,-0.0,-0.5381795491771312,1.0,-0.0,-0.4397212905909575,-0.6220003639861685,0.0
2019-04-11,-0.0,-0.49737629217610324,1.0,-0.0,-0.5035420055622606,-0.622789526158367,0.0
2019-04-12,-0.0,-0.49980330964307257,1.0,-0.0,-0.5014817340221867,-0.6212530487005323,0.0
2019-04-15,-0.0,-0.49969858202500456,1.0,-0.0,-0.5005373103032528,-0.620789977197075,0.0
2019-04-16,-0.0,-0.4985186544663223,1.0,-0.0,-0.5038147924805327,-0.619517055137516,0.0
2019-04-17,-0.0,-0.4760006294916855,1.0,-0.0,-0.5135340712374757,-0.6333473220374547,0.0
2019-04-18,-0.0,-0.46378753250847193,1.0,-0.0,-0.5103107678566737,-0.6528489242651114,0.0
2019-04-22,-0.0,-0.46630332250288237,1.0,-0.0,-0.5057121894979563,-0.6482548999056703,0.0
2019-04-23,-0.0,-0.4702294892352988,1.0,-0.0,-0.4995925448857811,-0.6589469256854447,0.0
2019-04-24,-0.0,-0.46778983888348624,1.0,-0.0,-0.5019055378873498,-0.658632743711725,0.0
2019-04-25,-0.0,-0.46802806906883226,1.0,-0.0,-0.5018003101264159,-0.6583615863754633,0.0
2019-04-26,-0.0,-0.462126000842815,1.0,-0.0,-0.49565423514538554,-0.6760166455962916,0.0
2019-04-29,-0.0,-0.4606105301972766,1.0,-0.0,-0.4954565807148313,-0.6777991413596017,0.0
2019-04-30,-0.0,-0.45912397216951295,1.0,-0.0,-0.49246257642842084,-0.68387623866751,0.0
2019-05-01,-0.0,-0.4439159730479588,1.0,-0.0,-0.5068569163694014,-0.6915840930109658,0.0
2019-05-02,-0.0,-0.4449950971298333,1.0,-0.0,-0.5211088437177007,-0.6840961492592691,0.0
2019-05-03,-0.0,-0.44177674246234483,1.0,-0.0,-0.522619583344363,-0.6827169971146464,0.0
2019-05-06,-0.0,-0.4487917451391284,1.0,-0.0,-0.5209687259609008,-0.6828297832833762,0.0
2019-05-07,-0.0,-0.44053953389379585,1.0,-0.0,-0.5286527615196339,-0.691231244014047,0.0
2019-05-08,-0.0,-0.4395317208458892,1.0,-0.0,-0.535294274513987,-0.6918851169364517,0.0
2019-05-09,-0.0,-0.4405002660989888,1.0,-0.0,-0.5400745077168706,-0.6804151144225651,0.0
2019-05-10,-0.0,-0.4388964341828447,1.0,-0.0,-0.5416899683097653,-0.6824585230752842,0.0
2019-05-13,-0.0,-0.4404105024656804,1.0,-0.0,-0.5379448220711716,-0.6872717579634813,0.0
2019-05-14,-0.0,-0.4311581733951026,1.0,-0.0,-0.5386366644606222,-0.6774586366644607,0.0
2019-05-15,-0.0,-0.43219463069461744,1.0,-0.0,-0.5541833408422335,-0.663822118569952,0.0
2019-05-16,-0.0,-0.43821592021375094,1.0,-0.0,-0.5459643924763895,-0.6612523478214861,0.0
2019-05-17,-0.0,-0.43111758474576267,1.0,-0.0,-0.5436175847457627,-0.6735699152542374,0.0
2019-05-20,-0.0,-0.41974523979767486,1.0,-0.0,-0.5505150816980483,-0.6779746299091656,0.0
2019-05-21,-0.0,-0.41781275671092033,1.0,-0.0,-0.5516336751729073,-0.6804727455812598,0.0
2019-05-22,-0.0,-0.41192963893664863,1.0,-0.0,-0.5531543446634043,-0.6800423224441211,0.0
2019-05-23,-0.0,-0.4232237539766702,1.0,-0.0,-0.5392629904559916,-0.6886532343584305,0.0
2019-05-24,-0.0,-0.413344268366888,1.0,-0.0,-0.5388237784068362,-0.6934045874229477,0.0
2019-05-28,-0.0,-0.4084715718178692,1.0,-0.0,-0.5417096594967855,-0.6955313913802683,0.0
2019-05-29,-0.0,-0.4077908358642546,1.0,-0.0,-0.5410537435626568,-0.6920903208767992,0.0
2019-05-30,-0.0,-0.40394973070017953,1.0,-0.0,-0.5385204351040237,-0.6976977505544408,0.0
2019-05-31,-0.0,-0.4075522553708744,1.0,-0.0,-0.5308775731310943,-0.7040668023148271,0.0
2019-06-03,-0.0,-0.4139810426540284,1.0,-0.0,-0.5383096366508688,-0.6807003686150604,0.0
2019-06-04,-0.0,-0.4151758661572915,1.0,-0.0,-0.5262284284020551,-0.6932683440916875,0.0
2019-06-05,-0.0,-0.4187691582174016,1.0,-0.0,-0.5288322984621028,-0.6723519086169406,0.0
2019-06-06,-0.0,-0.42709152897980596,1.0,-0.0,-0.5005769735116706,-0.6949383687385261,0.0
2019-06-07,-0.0,-0.4373792238993054,1.0,-0.0,-0.48749151303076205,-0.6865044132240038,0.0
2019-06-10,-0.0,-0.43601784456445175,1.0,-0.0,-0.4840468550259581,-0.6887897524197125,0.0
2019-06-11,-0.0,-0.4342808013964516,1.0,-0.0,-0.48768986269963266,-0.6833233462730897,0.0
2019-06-12,-0.0,-0.43654557773492464,1.0,-0.0,-0.4835044561421796,-0.6858810653046332,0.0
2019-06-13,-0.0,-0.4459981216737974,1.0,-0.0,-0.4824689554419284,-0.6803193154544507,0.0
2019-06-14,-0.0,-0.446671364075263,1.0,-0.0,-0.48545108170881285,-0.6775489965813305,0.0
2019-06-17,-0.0,-0.453523336383841,1.0,-0.0,-0.4799320172571578,-0.6812655249052163,0.0
2019-06-18,-0.0,-0.44697287105897143,1.0,-0.0,-0.4814863307845397,-0.6901382633287944,0.0
2019-06-19,-0.0,-0.4471742543171115,1.0,-0.0,-0.48239141810570385,-0.6868916797488226,0.0
2019-06-20,-0.0,-0.4521301682125452,1.0,-0.0,-0.4810302363360059,-0.6869726982130692,0.0
2019-06-21,-0.0,-0.45179504687869315,1.0,-0.0,-0.4905586049321113,-0.683929931454684,0.0
2019-06-24,-0.0,-0.4571136560182395,1.0,-0.0,-0.4894520296653476,-0.6740742681936109,0.0
2019-06-25,-0.0,-0.4502188327174568,1.0,-0.0,-0.49414262127525743,-0.6764158607857012,0.0
2019-06-26,-0.0,-0.45919581867108256,1.0,-0.0,-0.47826536948871873,-0.6499948250879735,0.0
2019-06-27,-0.0,-0.46205681111341484,1.0,-0.0,-0.49287269334439143,-0.6368183703089364,0.0
2019-06-28,-0.0,-0.47389839294971486,1.0,-0.0,-0.4825557283566615,-0.6355624675997927,0.0
2019-07-01,-0.0,-0.4731536667530448,1.0,-0.0,-0.4841927960611557,-0.6339984451930551,0.0
2019-07-02,-0.0,-0.47878317152103567,1.0,-0.0,-0.4720258899676376,-0.6382135922330098,0.0
2019-07-03,-0.0,-0.47547775648661245,1.0,-0.0,-0.47723859340204045,-0.636749702211404,0.0
2019-07-05,-0.0,-0.46720016574728723,1.0,-0.0,-0.483153342138658,-0.6394478543495714,0.0
2019-07-08,-0.0,-0.4644781842677998,1.0,-0.0,-0.4874598403979687,-0.6389781324489584,0.0
2019-07-09,-0.0,-0.4657782847661516,1.0,-0.0,-0.487581665456808,-0.639194234159494,0.0
2019-07-10,-0.0,-0.45203382795475766,1.0,-0.0,-0.4969907647608177,-0.6451177752412577,0.0
2019-07-11,-0.0,-0.4581748550743645,1.0,-0.0,-0.5064134511974399,-0.658500118038979,0.0
2019-07-12,-0.0,-0.4435953516561701,1.0,-0.0,-0.5129252417718517,-0.6786213075443358,0.0
2019-07-15,-0.0,-0.4838217498816226,1.0,-0.0,-0.49063502919976854,-0.6561529962645342,0.0
2019-07-16,-0.0,-0.48505735031042824,1.0,-0.0,-0.48971377459749554,-0.6559770598758287,0.0
2019-07-17,-0.0,-0.4817840350923275,1.0,-0.0,-0.4860655091802159,-0.6588479420030995,0.0
2019-07-18,-0.0,-0.4827622395969985,1.0,-0.0,-0.4803221913207746,-0.6606233929789579,0.0
2019-07-19,-0.0,-0.4860012092852073,1.0,-0.0,-0.4875785378164515,-0.6552748494965693,0.0
2019-07-22,-0.0,-0.4762820343982932,1.0,-0.0,-0.48002212447651904,-0.6775357547343747,0.0
2019-07-23,-0.0,-0.4758444567306427,1.0,-0.0,-0.47797698970592106,-0.6789353131664165,0.0
2019-07-24,-0.0,-0.47326852976913725,1.0,-0.0,-0.4796872523640974,-0.6884938454223677,0.0
2019-07-25,-0.0,-0.4615323687823424,1.0,-0.0,-0.4969373745907699,-0.6817245749287147,0.0
2019-07-26,-0.0,-0.46385351159964067,1.0,-0.0,-0.4957987634096073,-0.6826348887597105,0.0
2019-07-29,-0.0,-0.45534108937070333,1.0,-0.0,-0.4988630354309889,-0.6899259650978319,0.0
2019-07-30,-0.0,-0.46037586024351507,1.0,-0.0,-0.4994176813128639,-0.6871095817893065,0.0
2019-07-31,-0.0,-0.4772937660345421,1.0,-0.0,-0.49160252849850566,-0.6759766193234414,0.0
2019-08-01,-0.0,-0.4850904092206831,1.0,-0.0,-0.4873902929047267,-0.6710637622924818,0.0
2019-08-02,-0.0,-0.4874817081282426,1.0,-0.0,-0.479872289477185,-0.6932818943727551,0.0
2019-08-05,-0.0,-0.48546913186696417,1.0,-0.0,-0.48270640739560094,-0.6882902985867602,0.0
2019-08-06,-0.0,-0.48623708494360757,1.0,-0.0,-0.461051081841365,-0.6817309461839788,0.0
2019-08-07,-0.0,-0.48639473684210527,1.0,-0.0,-0.46363157894736845,-0.6815526315789474,0.0
2019-08-08,-0.0,-0.4933133653871417,1.0,-0.0,-0.46173248206825884,-0.6723154935498279,0.0
2019-08-09,-0.0,-0.4867136162525853,1.0,-0.0,-0.4516846872791057,-0.6796083462051994,0.0
2019-08-12,-0.0,-0.48743758006745275,1.0,-0.0,-0.4567439671625402,-0.6702397448299301,0.0
2019-08-13,-0.0,-0.4786856127886323,1.0,-0.0,-0.45601295580399126,-0.6773586877024343,0.0
2019-08-14,-0.0,-0.48014299133702115,1.0,-0.0,-0.45266673624882575,-0.6764951466444004,0.0
2019-08-15,-0.0,-0.48593835207354125,1.0,-0.0,-0.45025838115765143,-0.6606247890103613,0.0
2019-08-16,-0.0,-0.48057557700814446,1.0,-0.0,-0.46631625510655467,-0.6551742083214073,0.0
2019-08-19,-0.0,-0.4805461638491547,1.0,-0.0,-0.46595578673602084,-0.6542782834850456,0.0
2019-08-20,-0.0,-0.4830195548158935,1.0,-0.0,-0.4637767838568754,-0.6535781152485958,0.0
2019-08-21,-0.0,-0.48512229319208605,1.0,-0.0,-0.4667912966713403,-0.6445448408370982,0.0
2019-08-22,-0.0,-0.48698247890979884,1.0,-0.0,-0.4681116158338741,-0.6406229720960416,0.0
2019-08-23,-0.0,-0.4901925219599409,1.0,-0.0,-0.4648252273728396,-0.6361516337159588,0.0
2019-08-26,-0.0,-0.4829393627954779,1.0,-0.0,-0.4560123329907503,-0.6304213771839671,0.0
2019-08-27,-0.0,-0.4818380182261584,1.0,-0.0,-0.45277884738801183,-0.6324220254139391,0.0
2019-08-28,-0.0,-0.4886346104397017,1.0,-0.0,-0.4440215993828747,-0.6386988943173052,0.0
2019-08-29,-0.0,-0.48451594664747755,1.0,-0.0,-0.4509778725810182,-0.6344735421860141,0.0
2019-08-30,-0.0,-0.4822711412151067,1.0,-0.0,-0.4521243842364532,-0.6312859195402298,0.0
2019-09-03,-0.0,-0.4844315527376338,1.0,-0.0,-0.4506763867854301,-0.6318248325076365,0.0
2019-09-04,-0.0,-0.485086503413933,1.0,-0.0,-0.44989475845782645,-0.6318856204117255,0.0
2019-09-05,-0.0,-0.4901714549322126,1.0,-0.0,-0.44952459058407446,-0.6231579486916631,0.0
2019-09-06,-0.0,-0.49345495774067205,1.0,-0.0,-0.44423830138115855,-0.6390950319521748,0.0
2019-09-09,-0.0,-0.4992272820935504,1.0,-0.0,-0.44263857407789,-0.633834741397074,0.0
2019-09-10,-0.0,-0.49764763349358565,1.0,-0.0,-0.45833868935907657,-0.6149060338843613,0.0
2019-09-11,-0.0,-0.4900002567328181,1.0,-0.0,-0.444455854791918,-0.6328720700367128,0.0
2019-09-12,-0.0,-0.5093114906112356,1.0,-0.0,-0.43716353707853595,-0.6293176725137161,0.0
2019-09-13,-0.0,-0.5055900621118012,1.0,-0.0,-0.4280797101449275,-0.6543219461697722,0.0
2019-09-16,-0.0,-0.5047614118621261,1.0,-0.0,-0.4283459269226788,-0.6546164993271917,0.0
2019-09-17,-0.0,-0.4768513723459347,1.0,-0.0,-0.4401864319005697,-0.6722941481097876,0.0
