Date,IWF,IWM,MTUM,SPY,SRC,VLUE,VXX
2018-11-01,-0.038673752193038216,-0.6200513615906837,-0.0,-0.49225762160237996,1.0,-0.3916702687584226,0.0
2018-11-02,-0.03990872210953347,-0.6130578093306288,-0.0,-0.49279918864097366,1.0,-0.3897312373225153,0.0
2018-11-05,-0.04612988869600735,-0.6037220463596447,-0.0,-0.49683447360359434,1.0,-0.4061574594097825,0.0
2018-11-06,-0.033998580105703245,-0.6133943361994163,-0.0,-0.5343535536798928,1.0,-0.44768741290000263,0.0
2018-11-07,-0.03323771678202058,-0.6156214637227295,-0.0,-0.5340403694834075,1.0,-0.44872233479828416,0.0
2018-11-08,-0.01599603360993685,-0.6151557851886644,-0.0,-0.5273211210270863,1.0,-0.45099420698293413,0.0
2018-11-09,-0.015501448367650513,-0.6151517523943736,-0.0,-0.528145306505911,1.0,-0.4508729350974713,0.0
2018-11-12,-0.014786902286902288,-0.6031964656964658,-0.0,-0.5323804573804574,1.0,-0.4483627858627859,0.0
2018-11-13,-0.0,-0.5990985189954926,-0.0,-0.5328010302640052,1.0,-0.44376046361880234,0.0
2018-11-14,-0.0,-0.6001185750373769,-0.0,-0.5331236789194205,1.0,-0.4444759498891581,0.0
2018-11-15,-0.0,-0.5999227699832668,-0.0,-0.5335564422705624,1.0,-0.4408546788518471,0.0
2018-11-16,-0.0,-0.5950232145651834,-0.0,-0.5463769628045281,1.0,-0.4669518493400804,0.0
2018-11-19,-0.0,-0.5953865824700572,-0.0,-0.5468517600396628,1.0,-0.4671607128878219,0.0
2018-11-20,-0.0,-0.5891678361661209,-0.0,-0.5420500025988877,1.0,-0.4676438484328707,0.0
2018-11-21,-0.0,-0.5849630259462524,-0.0,-0.5407487567957537,1.0,-0.45087732859240937,0.0
2018-11-23,-0.0,-0.5712370442943331,-0.0,-0.5515392151807353,1.0,-0.45549940700252667,0.0
2018-11-26,-0.0,-0.5703891010424192,-0.0,-0.5529982454329653,1.0,-0.45683249045309116,0.0
2018-11-27,-0.0,-0.5752046121377464,-0.0,-0.547099397745406,1.0,-0.4514335718330159,0.0
2018-11-28,-0.0,-0.5706560922855084,-0.0,-0.5505716345658668,1.0,-0.45370275002574934,0.0
2018-11-29,-0.0,-0.5556320959306034,-0.0,-0.5403240209210358,1.0,-0.45538971807628525,0.0
2018-11-30,-0.0,-0.5557824344674442,-0.0,-0.540187345261492,1.0,-0.4564179790193726,0.0
2018-12-03,-0.0,-0.5557086714642985,-0.0,-0.5399887715000256,1.0,-0.456259888735773,0.0
2018-12-04,-0.0,-0.5608146429492137,-0.0,-0.5524619747357565,1.0,-0.46473317865429237,0.0
2018-12-06,-0.0,-0.5067419411749879,-0.0,-0.5671043677697406,1.0,-0.4465055321722913,0.0
2018-12-07,-0.0,-0.5100328531715946,-0.0,-0.572984584281021,1.0,-0.4441496082891079,0.0
2018-12-10,-0.0,-0.5076969514035616,-0.0,-0.5698259382231612,1.0,-0.4378207063084817,0.0
2018-12-11,-0.0,-0.5088748457916866,-0.0,-0.5666809335582467,1.0,-0.44210579319721044,0.0
2018-12-12,-0.0,-0.5091421951342366,-0.0,-0.5678990580768649,1.0,-0.44144461794187273,0.0
2018-12-13,-0.0,-0.5063402606551604,-0.0,-0.5697680269712676,1.0,-0.43986816283399593,0.0
2018-12-14,-0.0,-0.48420621512312495,-0.0,-0.6180566221266575,1.0,-0.45750780730046586,0.0
2018-12-17,-0.0,-0.4803854094975912,-0.0,-0.6054140857994953,1.0,-0.46320511840126427,0.0
2018-12-18,-0.0,-0.499857213323295,-0.0,-0.6238998935590229,1.0,-0.4723642877540954,0.0
2018-12-19,-0.0,-0.5002337419488885,-0.0,-0.6243507168086433,1.0,-0.4725483066694369,0.0
2018-12-20,-0.0,-0.4978737748275683,-0.0,-0.6238137219312347,1.0,-0.4712700305968988,0.0
2018-12-21,-0.0,-0.49615483870967736,-0.0,-0.6233806451612903,1.0,-0.4611354838709677,0.0
2018-12-24,-0.0,-0.47907429713729216,-0.0,-0.6147774161306031,1.0,-0.46900228094005486,0.0
2018-12-26,-0.0,-0.4786659499859224,-0.0,-0.6135299086232051,1.0,-0.4673782282628171,0.0
2018-12-27,-0.0,-0.45287938612828726,-0.0,-0.5667386823611215,1.0,-0.463681740296506,0.0
2018-12-28,-0.0,-0.4539070448398223,-0.0,-0.5655723467083551,1.0,-0.461971761085883,0.0
2018-12-31,-0.0,-0.45362052707330386,-0.0,-0.565710457094645,1.0,-0.46218174599235695,0.0
2019-01-02,-0.0,-0.4529855187462805,-0.0,-0.5645209283872247,1.0,-0.4621602856576076,0.0
2019-01-03,-0.0,-0.4549433061468072,-0.0,-0.5847423910881241,1.0,-0.4468868112194151,0.0
2019-01-04,-0.0,-0.4640277950117881,-0.0,-0.561707407866981,1.0,-0.4559374612234769,0.0
2019-01-07,-0.0,-0.44365286554273303,-0.0,-0.5549320516261254,1.0,-0.4412130675580062,0.0
2019-01-08,-0.0,-0.4288988588705745,-0.0,-0.5690773432166195,1.0,-0.4403345362332976,0.0
2019-01-09,-0.0,-0.43826691812192314,-0.0,-0.5721913345906097,1.0,-0.43878125841926086,0.0
2019-01-10,-0.0,-0.4365514540291785,-0.0,-0.5734602957015569,1.0,-0.4378243415255067,0.0
2019-01-11,-0.0,-0.4171230197535693,-0.0,-0.5758849990221004,1.0,-0.45171621357324465,0.0
2019-01-14,-0.0,-0.4143396226415095,-0.0,-0.568180158247109,1.0,-0.45205112598904446,0.0
2019-01-15,-0.0,-0.41538761865254625,-0.0,-0.5675800980942388,1.0,-0.45718747712354507,0.0
2019-01-16,-0.0,-0.41983928658924985,-0.0,-0.5768288500171493,1.0,-0.453231417511882,0.0
2019-01-17,-0.0,-0.4230750439710768,-0.0,-0.5724789915966386,1.0,-0.44728356458862617,0.0
2019-01-18,-0.0,-0.4228995585805529,-0.0,-0.5788513230253262,1.0,-0.4643042095139454,0.0
2019-01-22,-0.0,-0.3928368671784366,-0.0,-0.6629476958013477,1.0,-0.41255893170093555,0.0
2019-01-23,-0.0,-0.3738795779019243,-0.0,-0.6830291744258224,1.0,-0.4260211049037865,0.0
2019-01-24,-0.0,-0.37770337301587303,-0.0,-0.6742063492063493,1.0,-0.4282242063492064,0.0
2019-01-25,-0.0,-0.3406807617333933,-0.0,-0.7674813815164692,1.0,-0.39096316289298744,0.0
2019-01-28,-0.0,-0.3449043391271727,-0.0,-0.7631611854445417,1.0,-0.39287232712267106,0.0
2019-01-29,-0.0,-0.3312781954887218,-0.0,-0.7662155388471177,1.0,-0.40877192982456134,0.0
2019-01-30,-0.0,-0.32882995789051533,-0.0,-0.7633597353118107,1.0,-0.4143272508522158,0.0
2019-01-31,-0.0,-0.33503213496686085,-0.0,-0.7519080136573608,1.0,-0.4236292428198433,0.0
2019-02-01,-0.0,-0.3355574579514553,-0.0,-0.7634706415550407,1.0,-0.41884882666935236,0.0
2019-02-04,-0.0,-0.32951519718663647,-0.0,-0.7655362974127103,1.0,-0.41688018085908063,0.0
2019-02-05,-0.0,-0.31570136424966266,-0.0,-0.7596571885462996,1.0,-0.4232672030383289,0.0
2019-02-06,-0.0,-0.3090150208692609,-0.0,-0.761765514483517,1.0,-0.4285321536577441,0.0
2019-02-07,-0.0,-0.31090313055228846,-0.0,-0.771752458647181,1.0,-0.41975926528365154,0.0
2019-02-08,-0.0,-0.31285603151898417,-0.0,-0.7889783934352179,1.0,-0.40763883660819594,0.0
2019-02-11,-0.0,-0.31533905536314816,-0.0,-0.7933544144958089,1.0,-0.40096872960899466,0.0
2019-02-12,-0.0,-0.31138203257719593,-0.0,-0.7845508144298989,1.0,-0.40229339462376335,0.0
2019-02-13,-0.0,-0.3467703971655806,-0.0,-0.7606600431109238,1.0,-0.37020886499343425,0.0
2019-02-14,-0.0,-0.3226672633698814,-0.0,-0.7764600581785635,1.0,-0.3871360731955943,0.0
2019-02-15,-0.0,-0.3229029451969678,-0.0,-0.7759413446004721,1.0,-0.38655399527774326,0.0
2019-02-19,-0.0,-0.31881641490182416,-0.0,-0.7824701988403056,1.0,-0.38732797451658657,0.0
2019-02-20,-0.0,-0.3259599540620163,-0.0,-0.7897588255854596,1.0,-0.3809107704598792,0.0
2019-02-21,-0.0,-0.31781685384827035,-0.0,-0.7964681457765327,1.0,-0.3870031766677506,0.0
2019-02-22,-0.0,-0.32145627423996,-0.0,-0.7999749781058426,1.0,-0.38075816339296886,0.0
2019-02-25,-0.0,-0.3153141853756428,-0.0,-0.8092562398093566,1.0,-0.38389564781136337,0.0
2019-02-26,-0.0,-0.32173934912730745,-0.0,-0.812836376439817,1.0,-0.3804134600875208,0.0
2019-02-27,-0.0,-0.33091275844679774,-0.0,-0.8134140191628845,1.0,-0.37708018154311645,0.0
2019-02-28,-0.0,-0.32657543930519084,-0.0,-0.8091799636437084,1.0,-0.38896182589375883,0.0
2019-03-01,-0.0,-0.32832504229691173,-0.0,-0.8150046715992021,1.0,-0.38185904396353626,0.0
2019-03-04,-0.0,-0.3154420352409486,-0.0,-0.814223328086122,1.0,-0.40930787589498807,0.0
2019-03-05,-0.0,-0.30361053114019454,-0.0,-0.8327646789224424,1.0,-0.4098385700463411,0.0
2019-03-06,-0.0,-0.3006539273809827,-0.0,-0.8347879188824711,1.0,-0.4090481158240248,0.0
2019-03-07,-0.0,-0.30355735245505633,-0.0,-0.8337274645917563,1.0,-0.40547206753629816,0.0
2019-03-08,-0.0,-0.2921987998153562,-0.0,-0.8700056418936246,1.0,-0.40229266040929373,0.0
2019-03-11,-0.0,-0.2923521967094558,-0.0,-0.871116047214402,1.0,-0.4193765012785081,0.0
2019-03-12,-0.0,-0.25521200260926286,-0.0,-0.8877495107632094,1.0,-0.46630136986301374,0.0
2019-03-13,-0.0,-0.2694708134473174,-0.0,-0.8889180259086379,1.0,-0.4639429380605234,0.0
2019-03-14,-0.0,-0.2605078922214472,-0.0,-0.8828437830995376,1.0,-0.4400527009222661,0.0
2019-03-15,-0.0,-0.2524161160772121,-0.0,-0.8852701127089,1.0,-0.453322969296541,0.0
2019-03-18,-0.0,-0.27227593415207735,-0.0,-0.8842696629213483,1.0,-0.4564410765612752,0.0
2019-03-19,-0.0,-0.2706184890708232,-0.0,-0.8881366606313469,1.0,-0.4653231520113359,0.0
2019-03-20,-0.0,-0.27299703264094954,-0.0,-0.887975630892046,1.0,-0.4650087970378929,0.0
2019-03-21,-0.0,-0.2743286168062374,-0.0,-0.9084083689916783,1.0,-0.4423909904706902,0.0
2019-03-22,-0.0,-0.26770051780619253,-0.0,-0.931417098171827,1.0,-0.4427507133044489,0.0
2019-03-25,-0.0,-0.19707053767948854,-0.0,-0.9725395660832198,1.0,-0.4506603081438005,0.0
2019-03-26,-0.0,-0.20401927990096663,-0.0,-0.9672083651592172,1.0,-0.46261226854900306,0.0
2019-03-27,-0.0,-0.20090566832530343,-0.0,-0.9698812626701419,1.0,-0.4619435010399389,0.0
2019-03-28,-0.0,-0.1945650172309473,-0.0,-0.9601189066898166,1.0,-0.4760213611133033,0.0
2019-03-29,-0.0,-0.22341622896344732,-0.0,-0.9802765569728803,1.0,-0.47612284274841893,0.0
2019-04-01,-0.0,-0.22224312123817716,-0.0,-0.9791487532244196,1.0,-0.48565133276010325,0.0
2019-04-02,-0.0,-0.2341110217216412,-0.0,-0.9940466613032984,1.0,-0.45352641458836146,0.0
2019-04-03,-0.0,-0.23435237329042638,-0.0,-0.9943952802359881,1.0,-0.45293644408688655,0.0
2019-04-04,-0.0,-0.23396499504141094,-0.0,-0.9975609102361361,1.0,-0.448765713366748,0.0
2019-04-05,-0.0,-0.2356667382435044,-0.0,-0.9936386085462745,1.0,-0.45482606828430316,0.0
2019-04-08,-0.0,-0.22853233897577596,-0.0,-0.9968881616009873,1.0,-0.4571988089170266,0.0
2019-04-09,-0.0,-0.2075688994830865,-0.0,-1.0380855451696709,1.0,-0.4326271526903608,0.0
2019-04-10,-0.0,-0.19842692420878033,-0.0,-1.0375611974638166,1.0,-0.43933759597635036,0.0
2019-04-11,-0.0,-0.202095447359254,-0.0,-1.0397920630241968,1.0,-0.43771269326616463,0.0
2019-04-12,-0.0,-0.20582819630133697,-0.0,-1.0291409815066848,1.0,-0.43361887225469004,0.0
2019-04-15,-0.0,-0.2059962089863043,-0.0,-1.0288864564700857,1.0,-0.43484528926502386,0.0
2019-04-16,-0.0,-0.2090787716955941,-0.0,-1.0268357810413886,1.0,-0.4343124165554072,0.0
2019-04-17,-0.0,-0.18450609837823348,-0.0,-1.0797212169950408,1.0,-0.41635169548317924,0.0
2019-04-18,-0.0,-0.1925183700734803,-0.0,-1.0579291917167668,1.0,-0.4215898463593854,0.0
2019-04-22,-0.0,-0.19134048257372654,-0.0,-1.0617962466487936,1.0,-0.427828418230563,0.0
2019-04-23,-0.0,-0.1956749215207534,-0.0,-1.058651498484076,1.0,-0.42872474578090203,0.0
2019-04-24,-0.0,-0.19475152946227328,-0.0,-1.059997853386283,1.0,-0.42851776322850704,0.0
2019-04-25,-0.0,-0.20017202913743512,-0.0,-1.0675483159960217,1.0,-0.42023492729080986,0.0
2019-04-26,-0.0,-0.18913096167829155,-0.0,-1.0895968545498613,1.0,-0.4142945627878168,0.0
2019-04-29,-0.0,-0.19306143353910019,-0.0,-1.0925411758363208,1.0,-0.410033156319918,0.0
2019-04-30,-0.0,-0.1799816345270891,-0.0,-1.1039269702371306,1.0,-0.4168962350780533,0.0
2019-05-01,-0.0,-0.18631445454790752,-0.0,-1.093494509052643,1.0,-0.4184722484552495,0.0
2019-05-02,-0.0,-0.17925064249966186,-0.0,-1.0895982686324903,1.0,-0.4364128229406195,0.0
2019-05-03,-0.0,-0.20840970645364262,-0.0,-1.0882827674883047,1.0,-0.43903373184143574,0.0
2019-05-06,-0.0,-0.15646239859679897,-0.0,-1.1108583643937735,1.0,-0.47330629247971934,0.0
2019-05-07,-0.0,-0.16697674418604652,-0.0,-1.105362517099863,1.0,-0.46366621067031466,0.0
2019-05-08,-0.0,-0.17548685823233012,-0.0,-1.0725316628081167,1.0,-0.4756638975895411,0.0
2019-05-09,-0.0,-0.17420863700641795,-0.0,-1.0684216251495704,1.0,-0.47685739149352774,0.0
2019-05-10,-0.0,-0.17600848102642166,-0.0,-1.0689083396759813,1.0,-0.4733880613243449,0.0
2019-05-13,-0.0,-0.17438981252210822,-0.0,-1.0730048161954777,1.0,-0.4736197654485592,0.0
2019-05-14,-0.0,-0.12904271703007214,-0.0,-1.0951068601226663,1.0,-0.47777687714463263,0.0
2019-05-15,-0.0,-0.12899910755334398,-0.0,-1.1090948427400817,1.0,-0.46628985585634314,0.0
2019-05-16,-0.0,-0.13203158805711815,-0.0,-1.1067449156209432,1.0,-0.46568044136737347,0.0
2019-05-17,-0.0,-0.11317114993033972,-0.0,-1.0806987461151,1.0,-0.4853713428357089,0.0
2019-05-20,-0.0,-0.10304280280709271,-0.0,-1.0869984464563134,1.0,-0.4884823485294906,0.0
2019-05-21,-0.0,-0.10291007415736354,-0.0,-1.0863652183224908,1.0,-0.48788584584906175,0.0
2019-05-22,-0.0,-0.0972822894975706,-0.0,-1.090928506594052,1.0,-0.4814191894922312,0.0
2019-05-23,-0.0,-0.09715108834827145,-0.0,-1.0997652582159625,1.0,-0.47060392658984207,0.0
2019-05-24,-0.0,-0.07845797749221806,-0.0,-1.1082555138744778,1.0,-0.4737808284779312,0.0
2019-05-28,-0.0,-0.07222089218737532,-0.0,-1.1126007501396538,1.0,-0.47524805149894933,0.0
2019-05-29,-0.0,-0.06479934219251479,-0.0,-1.110713243680539,1.0,-0.4769104267791305,0.0
2019-05-30,-0.0,-0.06342898020825054,-0.0,-1.10937127414355,1.0,-0.47672416077153384,0.0
2019-05-31,-0.0,-0.052670466540004214,-0.0,-1.1055784251636056,1.0,-0.48055203715431705,0.0
2019-06-03,-0.0,-0.062421052631578954,-0.0011842105263157893,-1.131184210526316,1.0,-0.4368157894736842,0.0
2019-06-04,-0.0,-0.059478565923406064,-0.0,-1.1020012225263773,1.0,-0.49618624923592103,0.0
2019-06-05,-0.0,-0.05914870093974572,-0.0,-1.1351443839006028,1.0,-0.43783726868303985,0.0
2019-06-06,-0.0,-0.04374554761088098,-0.012374343684863195,-1.1542439513469303,1.0,-0.4280889686287961,0.0
2019-06-07,-0.0,-0.06226420072289793,-0.015592433316624016,-1.1354510197082026,1.0,-0.4250059362055775,0.0
2019-06-10,-0.0,-0.06196648751185583,-0.0,-1.1409263357571924,1.0,-0.43171040151754664,0.0
2019-06-11,-0.0,-0.05879707998307236,-0.019043588658484975,-1.1443345323741005,1.0,-0.4227676682183665,0.0
2019-06-12,-0.0,-0.054251889435019296,-0.016648168701442843,-1.1453940066592676,1.0,-0.42627239575075315,0.0
2019-06-13,-0.0,-0.07173665687597576,-0.03178005345188008,-1.1310100288428462,1.0,-0.4115794765949565,0.0
2019-06-14,-0.0,-0.06563185868789169,-0.04310230848560171,-1.134886426739297,1.0,-0.4006928101118544,0.0
2019-06-17,-0.0,-0.0614201933745443,-0.044750884979130344,-1.142389179479051,1.0,-0.3931420721720294,0.0
2019-06-18,-0.0,-0.06250660467082321,-0.04546655394695128,-1.1407587445841698,1.0,-0.3931364260805241,0.0
2019-06-19,-0.0,-0.05065562092710339,-0.06350420811017599,-1.1415455241009946,1.0,-0.38260823681502787,0.0
2019-06-20,-0.0,-0.04868864546029071,-0.06804297451021697,-1.135796292395197,1.0,-0.38071413524331155,0.0
2019-06-21,-0.0,-0.051818516764040215,-0.06829306805621349,-1.1289804726564556,1.0,-0.3826254013369125,0.0
2019-06-24,-0.0,-0.03821253750197379,-0.07729354176535608,-1.1098742039054688,1.0,-0.4063108584662351,0.0
2019-06-25,-0.0,-0.03206291591046582,-0.07583050579973172,-1.112812015045109,1.0,-0.40955837870538414,0.0
2019-06-26,-0.0,-0.02721572346928022,-0.07110865212351143,-1.1079934661186637,1.0,-0.42828538307513964,0.0
2019-06-27,-0.0,-0.0324608162940568,-0.09104410321690933,-1.1264751902829713,1.0,-0.4020473652107036,0.0
2019-06-28,-0.0,-0.023190479976677007,-0.09183430070764094,-1.1329940897405317,1.0,-0.40232169833823644,0.0
2019-07-01,-0.0,-0.020577330508474576,-0.09340572033898306,-1.1330773305084747,1.0,-0.40127118644067794,0.0
2019-07-02,-0.0,-0.029319066663135312,-0.0883279921603941,-1.1279232989909156,1.0,-0.4029451492438488,0.0
2019-07-03,-0.0,-0.0,-0.11225123538465694,-1.1770582993546297,1.0,-0.4109847973429104,0.0
2019-07-05,-0.0,-0.0,-0.11887281364716046,-1.1737745627294323,1.0,-0.4065806521269704,0.0
2019-07-08,-0.0,-0.0,-0.12102804999865015,-1.1742123592775573,1.0,-0.4044707216327853,0.0
2019-07-09,-0.0,-0.0,-0.12006365990504964,-1.1749568407423394,1.0,-0.4024331031506258,0.0
2019-07-10,-0.0,-0.0,-0.11292237935873907,-1.1852261686278742,1.0,-0.40076109251862246,0.0
2019-07-11,-0.0,-0.0,-0.11214625189025708,-1.1875675091812488,1.0,-0.40062648520198746,0.0
2019-07-12,-0.0,-0.0,-0.11275211275211275,-1.1885141885141886,1.0,-0.39873639873639877,0.0
2019-07-15,-0.0,-0.0,-0.12586053292297725,-1.185200183580357,1.0,-0.3886774115169676,0.0
2019-07-16,-0.0,-0.0,-0.13773182517614665,-1.1812488189401507,1.0,-0.38058472585913666,0.0
2019-07-17,-0.0,-0.0,-0.13850190710633808,-1.1858955284442882,1.0,-0.3807179376200395,0.0
2019-07-18,-0.0,-0.0,-0.13645945945945945,-1.1894864864864865,1.0,-0.3767297297297297,0.0
2019-07-19,-0.0,-0.0,-0.13832346660178954,-1.1887924742518856,1.0,-0.3760981807368962,0.0
2019-07-22,-0.0,-0.0,-0.13555243091233574,-1.1902276783299985,1.0,-0.37826510194148505,0.0
2019-07-23,-0.0,-0.0,-0.13424235045856667,-1.1905148391634877,1.0,-0.3806509211914617,0.0
2019-07-24,-0.0,-0.0,-0.13695111399524118,-1.1890006489292668,1.0,-0.3779201817001947,0.0
2019-07-25,-0.0,-0.0,-0.14258744842093907,-1.1887051970117857,1.0,-0.3656786860487068,0.0
2019-07-26,-0.0,-0.0,-0.1402724678261806,-1.1899466910774865,1.0,-0.3621506650153465,0.0
2019-07-29,-0.0,-0.0,-0.14070202850138736,-1.1833463538158995,1.0,-0.3698445623770911,0.0
2019-07-30,-0.0,-0.0,-0.14263461796696655,-1.1732241170941318,1.0,-0.3697864912045119,0.0
2019-07-31,-0.0,-0.0,-0.14388702084734364,-1.1737726967047746,1.0,-0.3723470073974445,0.0
2019-08-01,-0.0,-0.0,-0.15522564364144006,-1.1596552927595372,1.0,-0.36975489274879864,0.0
2019-08-02,-0.0,-0.0,-0.16014368432339696,-1.1603581385374224,1.0,-0.36017585245550077,0.0
2019-08-05,-0.0,-0.0,-0.1508085243092739,-1.1641946883701006,1.0,-0.3622295994859713,0.0
2019-08-06,-0.0,-0.0,-0.15927106101703842,-1.1065493903563057,1.0,-0.3676296315803334,0.0
2019-08-07,-0.0,-0.0,-0.15701652805558478,-1.1067217601852826,1.0,-0.36811769659964205,0.0
2019-08-08,-0.0,-0.0,-0.1699906304376924,-1.1330477847677687,1.0,-0.37397938696292327,0.0
2019-08-09,-0.0,-0.0,-0.16361894114828712,-1.1171178365141472,1.0,-0.3810322340227315,0.0
2019-08-12,-0.0,-0.0,-0.17481997183323147,-1.1176361172375309,1.0,-0.36478622485584467,0.0
2019-08-13,-0.0,-0.0,-0.17031158766388876,-1.1218217527469612,1.0,-0.3619353468867774,0.0
2019-08-14,-0.0,-0.0,-0.17100087124112257,-1.1128125247511682,1.0,-0.3563112178894844,0.0
2019-08-15,-0.0,-0.0,-0.19149157208529208,-1.0907461756226788,1.0,-0.3149364984546659,0.0
2019-08-16,-0.0,-0.0,-0.19208249132079383,-1.0853671174672264,1.0,-0.31335820508834655,0.0
2019-08-19,-0.0,-0.0,-0.19216557711687038,-1.0855275057492053,1.0,-0.30621947753288026,0.0
2019-08-20,-0.0,-0.0,-0.20206573253657534,-1.0779414794972182,1.0,-0.2957191427982691,0.0
2019-08-21,-0.0,-0.0,-0.23690152409298507,-1.0501616462256889,1.0,-0.27874993585467234,0.0
2019-08-22,-0.0,-0.0,-0.23468943064421033,-1.0525519751852137,1.0,-0.2762952139249917,0.0
2019-08-23,-0.0,-0.0,-0.23175590571421228,-1.0549829062026066,1.0,-0.28375703673238567,0.0
2019-08-26,-0.0,-0.0,-0.2333265503383019,-1.0445897135880349,1.0,-0.26568143663834765,0.0
2019-08-27,-0.0,-0.0,-0.23285514789894632,-1.0402437476196522,1.0,-0.2659388091913165,0.0
2019-08-28,-0.0,-0.0,-0.245222120565213,-1.0476771373386196,1.0,-0.24852597336586357,0.0
2019-08-29,-0.0,-0.0,-0.24862846693081378,-1.049222797927461,1.0,-0.2420247891902875,0.0
2019-08-30,-0.0,-0.0,-0.2506585612968592,-1.0404255319148936,1.0,-0.24181864235055725,0.0
2019-09-03,-0.0,-0.0,-0.25853287723299123,-1.0329912580767768,1.0,-0.24234131508931966,0.0
2019-09-04,-0.0,-0.0,-0.2672066826983926,-1.0235413238830526,1.0,-0.2405771421339071,0.0
2019-09-05,-0.0,-0.0,-0.25301022721547684,-1.028238198397904,1.0,-0.23777016474381582,0.0
2019-09-06,-0.0,-0.0,-0.2725418093894822,-1.0487104573846464,1.0,-0.19738565383840417,0.0
2019-09-09,-0.0,-0.0,-0.2725877468864008,-1.046395773053214,1.0,-0.1970562334884891,0.0
2019-09-10,-0.0,-0.0,-0.3101729476625632,-1.049744480527654,1.0,-0.15751579689348738,0.0
2019-09-11,-0.0,-0.0,-0.31664782007789927,-1.0446035934162583,1.0,-0.1516522176152783,0.0
2019-09-12,-0.0,-0.0,-0.31919911682055396,-1.0407466880770775,1.0,-0.14908671216378963,0.0
2019-09-13,-0.0,-0.0,-0.31823883592574004,-1.0404666332162569,1.0,-0.1500752634219769,0.0
2019-09-16,-0.0,-0.0,-0.31753448490120545,-1.0296010935752455,1.0,-0.13826270659873244,0.0
2019-09-17,-0.0,-0.0,-0.31863548339043646,-1.029346044987338,1.0,-0.13478822185808628,0.0
2019-09-18,-0.0,-0.0,-0.3164384241341669,-1.0290264959809468,1.0,-0.1354321722734941,0.0
2019-09-19,-0.0,-0.0,-0.31863851745267807,-1.0181349078369595,1.0,-0.1440621201220571,0.0
