Date,AVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-04,1.0,-0.0,-0.334725727896477,-0.0,-0.24108571225425718,-0.20169575882541152,0.0
2018-12-06,1.0,-0.0,-0.30628131555678845,-0.0,-0.23989666949843094,-0.1875552627472737,0.0
2018-12-07,1.0,-0.0,-0.49596936242642015,-0.0,-0.4599891255525874,-0.40805181910593136,0.0
2018-12-10,1.0,-0.0,-0.4921322530791926,-0.0,-0.45265302299442706,-0.39682948531822226,0.0
2018-12-11,1.0,-0.0,-0.4929815105570267,-0.0,-0.45037845944742577,-0.40004218123872237,0.0
2018-12-12,1.0,-0.0,-0.49841854317141104,-0.0,-0.4606052022848511,-0.40135958079592127,0.0
2018-12-13,1.0,-0.0,-0.5025099450653533,-0.0,-0.4609774578518659,-0.40438530024625874,0.0
2018-12-14,1.0,-0.0,-0.5009114367557587,-0.0,-0.46196822991879927,-0.40448853010108665,0.0
2018-12-17,1.0,-0.0,-0.4973018827909607,-0.0,-0.44614369536018095,-0.4130122298937248,0.0
2018-12-18,1.0,-0.0,-0.4943851900577926,-0.0,-0.4434055349339849,-0.41152563078513366,0.0
2018-12-19,1.0,-0.0,-0.49794646650616065,-0.0,-0.44807156682245197,-0.4143416890903083,0.0
2018-12-20,1.0,-0.0,-0.48597932804369837,-0.0,-0.4574435523744496,-0.4110140559885104,0.0
2018-12-21,1.0,-0.0,-0.4869650762420069,-0.0,-0.46016911437472185,-0.39514674536809313,0.0
2018-12-24,1.0,-0.0,-0.46715311505123974,-0.0,-0.4500731996374875,-0.40657170078776755,0.0
2018-12-26,1.0,-0.0,-0.4673065386922615,-0.0,-0.4399889252918647,-0.3999584698444926,0.0
2018-12-27,1.0,-0.0,-0.4358786425017769,-0.0,-0.37724324804548687,-0.4079379886282872,0.0
2018-12-28,1.0,-0.0,-0.4374029201615408,-0.0,-0.37571561709492746,-0.40584919895264726,0.0
2018-12-31,1.0,-0.0,-0.4363930933463536,-0.0,-0.37642593989968487,-0.40654267832571356,0.0
2019-01-02,1.0,-0.0,-0.43551604894484836,-0.0,-0.37422415321865576,-0.4069648873913814,0.0
2019-01-03,1.0,-0.0,-0.43559615128807694,-0.0,-0.37409657251806855,-0.40732940185341193,0.0
2019-01-04,1.0,-0.0,-0.4349383207321926,-0.0,-0.3692576380598665,-0.4065083786532254,0.0
2019-01-07,1.0,-0.0,-0.41350549188673935,-0.0,-0.3617062761324985,-0.3911913169696051,0.0
2019-01-08,1.0,-0.0,-0.4003939649760807,-0.0,-0.3740502630040912,-0.39019849773794835,0.0
2019-01-09,1.0,-0.0,-0.39330091842247433,-0.0,-0.37354943273906,-0.3941653160453809,0.0
2019-01-10,1.0,-0.0,-0.3912226517785793,-0.0,-0.3754562536446297,-0.39310166087125553,0.0
2019-01-11,1.0,-0.0,-0.38196051294249944,-0.0,-0.37839240533702395,-0.4021365395843695,0.0
2019-01-14,1.0,-0.0,-0.38637792373891744,-0.0,-0.385814311417485,-0.3955474626606837,0.0
2019-01-15,1.0,-0.0,-0.3888743683568566,-0.0,-0.38582505663007494,-0.403380379857118,0.0
2019-01-16,1.0,-0.0,-0.3850800756209392,-0.0,-0.38447163128273104,-0.40346378669679916,0.0
2019-01-17,1.0,-0.0,-0.3866055524177781,-0.0,-0.3835643220228527,-0.40213755050614763,0.0
2019-01-18,1.0,-0.0,-0.38146023125437983,-0.0,-0.3857743517869657,-0.42267431674842326,0.0
2019-01-22,1.0,-0.0,-0.3712767810485978,-0.0,-0.388281658247692,-0.4177408117052778,0.0
2019-01-23,1.0,-0.0,-0.3635948607578426,-0.0,-0.3914215526424487,-0.4189221504815322,0.0
2019-01-24,1.0,-0.0,-0.36531188871984355,-0.0,-0.3882416865898718,-0.4198652466855031,0.0
2019-01-25,1.0,-0.0,-0.32635245359552045,-0.0,-0.43648869097482473,-0.44162514880296283,0.0
2019-01-28,1.0,-0.0,-0.31984815378843057,-0.0,-0.4468648612858373,-0.4403540135513916,0.0
2019-01-29,1.0,-0.0,-0.3108637439971674,-0.0,-0.44935490295881564,-0.4528072233164405,0.0
2019-01-30,1.0,-0.0,-0.3065624102666048,-0.0,-0.44255958297439973,-0.45970004196761866,0.0
2019-01-31,1.0,-0.0,-0.31309621300989354,-0.0,-0.4310440229299927,-0.4691573891680131,0.0
2019-02-01,1.0,-0.0,-0.31294732876864095,-0.0,-0.43468722994083625,-0.4682576613707372,0.0
2019-02-04,1.0,-0.0,-0.3165293477536698,-0.0,-0.4432698927357925,-0.46099180528104106,0.0
2019-02-05,1.0,-0.0,-0.3155533842600817,-0.0,-0.44257416947948125,-0.4625155445016877,0.0
2019-02-06,1.0,-0.0,-0.32052163498857816,-0.0,-0.4365809842755439,-0.4607553948856705,0.0
2019-02-07,1.0,-0.0,-0.3242919824491424,-0.0,-0.438239595798431,-0.45348579532863537,0.0
2019-02-08,1.0,-0.0,-0.33011844707660165,-0.0,-0.45325451676703926,-0.4388986421920487,0.0
2019-02-11,1.0,-0.0,-0.3104583889630619,-0.0,-0.45035603026257226,-0.4643747218513573,0.0
2019-02-12,1.0,-0.0,-0.3096316458802793,-0.0,-0.45699560473885015,-0.4644697797907231,0.0
2019-02-13,1.0,-0.0,-0.31054200783196867,-0.0,-0.45485493058027765,-0.4595941616233535,0.0
2019-02-14,1.0,-0.0,-0.29656080523132544,-0.0,-0.4714665119289396,-0.4637891400897181,0.0
2019-02-15,1.0,-0.0,-0.28743461324429603,-0.0,-0.4731663884251531,-0.4653311074012243,0.0
2019-02-19,1.0,-0.0,-0.27773824876595365,-0.0,-0.4823453550940544,-0.463423311246498,0.0
2019-02-20,1.0,-0.0,-0.2905542093679835,-0.0,-0.4702220838983616,-0.46228575239534936,0.0
2019-02-21,1.0,-0.0,-0.27419927246916864,-0.0,-0.47176381864963174,-0.4721408925561174,0.0
2019-02-22,1.0,-0.0,-0.2726224016682565,-0.0,-0.4783370676841848,-0.4674445948044457,0.0
2019-02-25,1.0,-0.0,-0.2714075461600214,-0.0,-0.4878913567032379,-0.47065382213897067,0.0
2019-02-26,1.0,-0.0,-0.24577677545636356,-0.0,-0.4644695970384239,-0.41732266712054805,0.0
2019-02-27,1.0,-0.0,-0.24828260915799996,-0.0,-0.4598141176971012,-0.41870307747931684,0.0
2019-02-28,1.0,-0.0,-0.24314871291774193,-0.0,-0.4565249845379514,-0.4330226705623921,0.0
2019-03-01,1.0,-0.0,-0.2482323877672715,-0.0,-0.45600136297810717,-0.4253982451656871,0.0
2019-03-04,1.0,-0.0,-0.2395527156549521,-0.0,-0.45640042598509056,-0.4339723109691161,0.0
2019-03-05,1.0,-0.0,-0.227036025268909,-0.0,-0.4740268055318423,-0.43311422229810487,0.0
2019-03-06,1.0,-0.0,-0.227953091684435,-0.0,-0.4728784648187634,-0.43136460554371003,0.0
2019-03-07,1.0,-0.0,-0.2110616926645528,-0.0,-0.4930518609946586,-0.42395352301504546,0.0
2019-03-08,1.0,-0.0,-0.2006842241156726,-0.0,-0.5218607453309235,-0.42910319304587313,0.0
2019-03-11,1.0,-0.0,-0.20265787980622352,-0.0,-0.5209924497010431,-0.45853882075677566,0.0
2019-03-12,1.0,-0.0,-0.1766665196100057,-0.0,-0.5370141615564477,-0.4921692328053999,0.0
2019-03-13,1.0,-0.0,-0.1848657300373466,-0.0,-0.547416859327761,-0.49075226747287926,0.0
2019-03-14,1.0,-0.0,-0.18712814137287986,-0.0,-0.5428469940502619,-0.4900763697717787,0.0
2019-03-15,1.0,-0.0,-0.18070812629514918,-0.0,-0.5423917645223824,-0.5050914681699681,0.0
2019-03-18,1.0,-0.0,-0.18901861786052385,-0.0,-0.5491818058873913,-0.5157553081188297,0.0
2019-03-19,1.0,-0.0,-0.18938229176087545,-0.0,-0.5500813964004703,-0.5215474360133852,0.0
2019-03-20,1.0,-0.0,-0.20390584053050156,-0.0,-0.5529020349565892,-0.5219788984344735,0.0
2019-03-21,1.0,-0.0,-0.20326443270806774,-0.0,-0.5598706975050082,-0.5132944818794392,0.0
2019-03-22,1.0,-0.0,-0.19997244293390898,-0.0,-0.5828089836035457,-0.51364074771506,0.0
2019-03-25,1.0,-0.0,-0.1431390785563596,-0.0,-0.611301408706304,-0.5140303518363087,0.0
2019-03-26,1.0,-0.0,-0.14753537197626654,-0.0,-0.6098813327247832,-0.524669100867184,0.0
2019-03-27,1.0,-0.0,-0.13603829496238887,-0.0,-0.6172555276954639,-0.5261682242990655,0.0
2019-03-28,1.0,-0.0,-0.13242404890064774,-0.0,-0.6115546026822369,-0.5368351427789435,0.0
2019-03-29,1.0,-0.0,-0.12560496758286915,-0.0,-0.6131403524792256,-0.5441512190667519,0.0
2019-04-01,1.0,-0.0,-0.12708808763121865,-0.0,-0.6128480146052031,-0.5421268827019626,0.0
2019-04-02,1.0,-0.0,-0.13392694479868827,-0.0,-0.6204909819639278,-0.5228411368190927,0.0
2019-04-03,1.0,-0.0,-0.13472576530612246,-0.0,-0.6176885932944607,-0.5252824344023324,0.0
2019-04-04,1.0,-0.0,-0.13348988851143384,-0.0,-0.615695036592873,-0.5307676523563074,0.0
2019-04-05,1.0,-0.0,-0.12946632550488896,-0.0,-0.6179978068171433,-0.5370784976697432,0.0
2019-04-08,1.0,-0.0,-0.13046655552764394,-0.0,-0.6182146201100733,-0.5349973737696682,0.0
2019-04-09,1.0,-0.0,-0.12449615243679003,-0.0,-0.6361762550384757,-0.5295437889336754,0.0
2019-04-10,1.0,-0.0,-0.11873169838945827,-0.0,-0.6435532576866764,-0.5254392386530015,0.0
2019-04-11,1.0,-0.0,-0.11846929422548122,-0.0,-0.653505957836847,-0.519500458295142,0.0
2019-04-12,1.0,-0.0,-0.11905525520021992,-0.0,-0.6519976175203884,-0.5197929075414642,0.0
2019-04-15,1.0,-0.0,-0.1190694686610994,-0.0,-0.6533449573277048,-0.5217949894466367,0.0
2019-04-16,1.0,-0.0,-0.11705278626041835,-0.0,-0.6573599981631576,-0.5216403003237435,0.0
2019-04-17,1.0,-0.0,-0.10768947924805809,-0.0,-0.6655099508204256,-0.5249115227283173,0.0
2019-04-18,1.0,-0.0,-0.11788421222383487,-0.0,-0.6664593268366853,-0.5194553873799157,0.0
2019-04-22,1.0,-0.0,-0.11265417787257721,-0.0,-0.6767597143652045,-0.5290503570434945,0.0
2019-04-23,1.0,-0.0,-0.11449638286032277,-0.0,-0.6768688554999073,-0.5273140419217214,0.0
2019-04-24,1.0,-0.0,-0.11216685979142525,-0.0,-0.6772190034762456,-0.5280880648899189,0.0
2019-04-25,1.0,-0.0,-0.11163697104677062,-0.0,-0.68121288047513,-0.5271204528582034,0.0
2019-04-26,1.0,-0.0,-0.10772768448191762,-0.0,-0.688430539102966,-0.5265602861589204,0.0
2019-04-29,1.0,-0.0,-0.11112144534610645,-0.0,-0.690794521822029,-0.5232869067826168,0.0
2019-04-30,1.0,-0.0,-0.10953266682166939,-0.0,-0.6919321088119041,-0.5235759125784701,0.0
2019-05-01,1.0,-0.0,-0.0917577895355673,-0.0,-0.7118871252204585,-0.5479129923574368,0.0
2019-05-02,1.0,-0.0,-0.09668194923665926,-0.0,-0.7165240818641584,-0.5501016212128373,0.0
2019-05-03,1.0,-0.0,-0.10383159886471145,-0.0,-0.7131031220435193,-0.5482497634815515,0.0
2019-05-06,1.0,-0.0,-0.10784780023781214,-0.0,-0.7127229488703924,-0.5575505350772889,0.0
2019-05-07,1.0,-0.0,-0.11249196485965288,-0.0,-0.7110920648525105,-0.5572221031831059,0.0
2019-05-08,1.0,-0.0,-0.11981141015921151,-0.0,-0.6944655041698256,-0.5549421910538286,0.0
2019-05-09,1.0,-0.0,-0.12200928460897512,-0.0,-0.690965361266516,-0.5676943221045114,0.0
2019-05-10,1.0,-0.0,-0.12234599638198611,-0.0,-0.6933495191849948,-0.5645767875844997,0.0
2019-05-13,1.0,-0.0,-0.12043961294946842,-0.0,-0.7025206068570065,-0.5662644845299247,0.0
2019-05-14,1.0,-0.0,-0.07851483977769895,-0.0,-0.721366914981672,-0.5650230578219226,0.0
2019-05-15,1.0,-0.0,-0.07849140795594799,-0.0,-0.7431406057153708,-0.5518608183803285,0.0
2019-05-16,1.0,-0.0,-0.0821360608943863,-0.0,-0.7404852521408183,-0.5560656517602284,0.0
2019-05-17,1.0,-0.0,-0.07619115753326657,-0.0,-0.7298612104736014,-0.578647398292555,0.0
2019-05-20,1.0,-0.0,-0.06956956956956957,-0.0,-0.7330663997330664,-0.5807235807235807,0.0
2019-05-21,1.0,-0.0,-0.06785068088753451,-0.0,-0.7327159318160175,-0.5801828397295495,0.0
2019-05-22,1.0,-0.0,-0.06135947277009826,-0.0,-0.7390259570317147,-0.5788108776855178,0.0
2019-05-23,1.0,-0.0,-0.05888233054074639,-0.0,-0.7580683549124144,-0.5630950114242194,0.0
2019-05-24,1.0,-0.0,-0.026435712070240737,-0.0,-0.776918855724954,-0.5825638823276788,0.0
2019-05-28,1.0,-0.0,-0.024049817479063776,-0.0,-0.7778970725073366,-0.5839477011905614,0.0
2019-05-29,1.0,-0.0,-0.02507321951567969,-0.0,-0.7778650856013525,-0.5781841560111437,0.0
2019-05-30,1.0,-0.0,-0.023703562674028414,-0.0,-0.7766724576977081,-0.5794997501130441,0.0
2019-05-31,1.0,-0.0,-0.02575158416313307,-0.0,-0.7702367906998905,-0.5862118252417933,0.0
2019-06-03,1.0,-0.0,-0.03585344991446493,-0.0,-0.7918884242539441,-0.5482322752328455,0.0
2019-06-04,1.0,-0.0,-0.03328630526794041,-0.0,-0.7712523015854037,-0.5867189554986968,0.0
2019-06-05,1.0,-0.0,-0.02859911602732279,-0.0,-0.7938972795386324,-0.5410669124772507,0.0
2019-06-06,1.0,-0.0,-0.03236093067202079,-0.0,-0.7820243297507972,-0.547726467461911,0.0
2019-06-07,1.0,-0.0,-0.040544371987524815,-0.0,-0.7761317455817031,-0.5460731499858236,0.0
2019-06-10,1.0,-0.0,-0.04048832523408795,-0.0,-0.7844257437477776,-0.5455967761052507,0.0
2019-06-11,1.0,-0.0,-0.04153385032589562,-0.0,-0.7914981683238975,-0.5457681145630144,0.0
2019-06-12,1.0,-0.0,-0.04057301953692026,-0.0,-0.7911381862313495,-0.5479380339337981,0.0
2019-06-13,1.0,-0.0,-0.06358989059290049,-0.0,-0.7962113611389805,-0.529000047776026,0.0
2019-06-14,1.0,-0.0,-0.05642423373021565,-0.0,-0.8140391144264333,-0.5203940132931669,0.0
2019-06-17,1.0,-0.0,-0.05173279758915118,-0.0,-0.8213867164143408,-0.5185955848939274,0.0
2019-06-18,1.0,-0.0,-0.046460441637359746,-0.0,-0.8234168281537836,-0.5225244623077108,0.0
2019-06-19,1.0,-0.0,-0.04548708892176984,-0.0,-0.8259510285905207,-0.5150828122762636,0.0
2019-06-20,1.0,-0.0,-0.049530050462774734,-0.0,-0.8260349652022098,-0.5160356826824193,0.0
2019-06-21,1.0,-0.0,-0.051210807444489685,-0.0,-0.8285467915399171,-0.5155093535174494,0.0
2019-06-24,1.0,-0.0,-0.04226366189070488,-0.0,-0.824609403124775,-0.5331077351381189,0.0
2019-06-25,1.0,-0.0,-0.0360066252190403,-0.0,-0.8296646582971267,-0.5347463933363739,0.0
2019-06-26,1.0,-0.0,-0.032769556025369975,-0.0,-0.8101816259850085,-0.5594849125504516,0.0
2019-06-27,1.0,-0.0,-0.02029086678301338,-0.0,-0.7835718440954043,-0.5230715532286212,0.0
2019-06-28,1.0,-0.0,-0.006816172707393104,-0.0,-0.7955380821662866,-0.523984553110315,0.0
2019-07-01,1.0,-0.0,-0.006528355365564668,-0.0,-0.7982017982017983,-0.5185279836442628,0.0
2019-07-02,1.0,-0.0,-0.010816331267553327,-0.0,-0.7898707146670381,-0.5204140844416592,0.0
2019-07-03,1.0,-0.0,-0.010001856493084561,-0.0,-0.7897753643367679,-0.5208159287106655,0.0
2019-07-05,1.0,-0.0,-0.0036665738420124383,-0.0,-0.7936507936507937,-0.5232989882112689,0.0
2019-07-08,1.0,-0.0,-0.002461224110708647,-0.0,-0.7951147023311972,-0.5243103928670939,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.7948206246809301,-0.525688030816355,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.8018405335688225,-0.5220887267318909,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.8063856010045811,-0.5190335557984327,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.8110051186598417,-0.5156584457887389,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.8165197366890744,-0.5095485101532878,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.8221922334163196,-0.5045254659252193,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.8217388266530032,-0.5072548151943546,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.8251943578045715,-0.5024440202970066,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.8258737830076346,-0.5088837524223109,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.8334542900620391,-0.5076436848882127,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.8322680339959262,-0.5090491910748988,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.8332163906820096,-0.5056366357938067,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.8483176280777235,-0.4899338274838076,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.8483248446334283,-0.48801457875800197,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.8474259116319323,-0.4916146235351905,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.8459540412786072,-0.49410305611456923,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.8477109788669697,-0.495197038564266,0.0
2019-08-01,1.0,-0.0,-0.005239275857229732,-0.0,-0.8440847639986901,-0.48963839640735374,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.8523827339475285,-0.4859233970911472,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.8532681191640729,-0.48695326577894266,0.0
2019-08-06,1.0,-0.0,-0.0011721712749086398,-0.0,-0.8082925371762164,-0.48888735663885635,0.0
2019-08-07,1.0,-0.0,-0.004582846405902706,-0.0,-0.793634426342201,-0.4931830159712197,0.0
2019-08-08,1.0,-0.0,-0.0029636096305826133,-0.0,-0.799669178459842,-0.49476199228083073,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.7885890692888177,-0.4981705922707523,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.7969988351643331,-0.48699266838727356,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.7947426017965437,-0.485135196753454,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.7857126642907407,-0.484280298731074,0.0
2019-08-15,1.0,-0.0,-0.008595476769886808,-0.0,-0.7712263624388829,-0.4527472036793106,0.0
2019-08-16,1.0,-0.0,-0.006746191305901801,-0.0,-0.7746057275610955,-0.4524862618951883,0.0
2019-08-19,1.0,-0.0,-0.002362485513060533,-0.0,-0.7761656414371043,-0.45023179103147004,0.0
2019-08-20,1.0,-0.0,-0.006268198893062749,-0.0,-0.7755229055991464,-0.4409744604236591,0.0
2019-08-21,1.0,-0.0,-0.010496416128531168,-0.0,-0.7779774981692298,-0.43066373743425873,0.0
2019-08-22,1.0,-0.0,-0.010221160927492244,-0.0,-0.7759155526791492,-0.4455801289919436,0.0
2019-08-23,1.0,-0.0,-0.010021650335915006,-0.0,-0.7763989018592505,-0.4455728411043903,0.0
2019-08-26,1.0,-0.0,-0.0055326871154782456,-0.0,-0.7699066082414907,-0.43763555083432926,0.0
2019-08-27,1.0,-0.0,-0.0057616451712981425,-0.0,-0.7739883880689625,-0.436289500509684,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.7789508632138115,-0.4344178840194777,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.788135593220339,-0.4245696331371421,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.7872039902010549,-0.419765619827415,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.7895631443014502,-0.4178936447319044,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.7930323781663453,-0.42313232719455707,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.7935665140151766,-0.4187739209309529,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.8216395618984401,-0.3909945790463547,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.8194934698199788,-0.38664842922696785,0.0
2019-09-10,1.0,-0.0,-0.0,-0.003683688099702217,-0.8275504577037609,-0.37456711150325356,0.0
2019-09-11,1.0,-0.0,-0.0,-0.013277459197176886,-0.8280546978385531,-0.36422584913983236,0.0
2019-09-12,1.0,-0.0,-0.0,-0.010362694300518135,-0.833289048314955,-0.37059917629865813,0.0
2019-09-13,1.0,-0.0,-0.0,-0.011161554645111284,-0.833639685527627,-0.36979293544457975,0.0
2019-09-16,1.0,-0.0,-0.0,-0.012468993621545004,-0.8332299787384834,-0.36904234585400425,0.0
2019-09-17,1.0,-0.0,-0.0,-0.013198981286679215,-0.8327981397408925,-0.36859705458974645,0.0
2019-09-18,1.0,-0.0,-0.0,-0.006850833628946435,-0.8351144022703086,-0.37515519687832566,0.0
2019-09-19,1.0,-0.0,-0.0,-0.008936491041334042,-0.8328676601028915,-0.3756652474720596,0.0
2019-09-20,1.0,-0.0,-0.0,-0.014599511870423786,-0.8269802529398713,-0.3771910361659641,0.0
2019-09-23,1.0,-0.0,-0.0,-0.028354553277874624,-0.7964209272049251,-0.3817824753414683,0.0
2019-09-24,1.0,-0.0,-0.0,-0.030009488294092983,-0.7948321895893554,-0.38173834374103577,0.0
2019-09-25,1.0,-0.0,-0.0,-0.029683537324953137,-0.8004631161098247,-0.3751681552541625,0.0
