Date,DCP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.21083529017108354,-0.7525327071452533,-0.0,-0.6798725259979873,-0.7113384770211338,0.0
2018-10-26,1.0,-0.18899863646945358,-0.7407296551265423,-0.0,-0.6921414080947155,-0.7038145598456883,0.0
2018-10-29,1.0,-0.18570383182543904,-0.7418174560936668,-0.0,-0.6939196381053752,-0.7047964342735497,0.0
2018-10-30,1.0,-0.18434267850610261,-0.7417273604044032,-0.0,-0.6938707639096744,-0.7057767135588147,0.0
2018-10-31,1.0,-0.19148865815752927,-0.7179750016533297,-0.0,-0.6948283843661134,-0.7023345016863963,0.0
2018-11-01,1.0,-0.16610405083399524,-0.7412629070691026,-0.0,-0.6967169711411174,-0.7054209690230342,0.0
2018-11-02,1.0,-0.1717161748741735,-0.7129510839172342,-0.0,-0.7046613375439983,-0.7002204019869075,0.0
2018-11-05,1.0,-0.16675991443146287,-0.7282869837090669,-0.0,-0.7067632055290439,-0.6893203883495145,0.0
2018-11-06,1.0,-0.15492057081313948,-0.7366720516962844,-0.0,-0.7435716208939149,-0.730479267635972,0.0
2018-11-07,1.0,-0.15586737275272372,-0.7383546395925389,-0.0,-0.7464498937497891,-0.7323169292002563,0.0
2018-11-08,1.0,-0.1630442165319568,-0.7433607281124771,-0.0,-0.7546016436867486,-0.7350404129593153,0.0
2018-11-09,1.0,-0.1647903132546512,-0.7449066358287134,-0.0,-0.7549062957042278,-0.7366416108295636,0.0
2018-11-12,1.0,-0.16405877950881012,-0.7453568269950337,-0.0,-0.7552214436356214,-0.7369208789713585,0.0
2018-11-13,1.0,-0.15566278160997654,-0.7463046654660369,-0.0,-0.757925855448707,-0.7381494444255666,0.0
2018-11-14,1.0,-0.15456865747830525,-0.7489195167602518,-0.0,-0.7594350859281946,-0.7401395269695422,0.0
2018-11-15,1.0,-0.15364681010672762,-0.7505370477716781,-0.0,-0.7604255464247964,-0.7452518157329424,0.0
2018-11-16,1.0,-0.14979591836734696,-0.7408503401360544,-0.0,-0.7593877551020408,-0.751326530612245,0.0
2018-11-19,1.0,-0.14503139503139503,-0.7460073710073709,-0.0,-0.7659705159705159,-0.7554941304941305,0.0
2018-11-20,1.0,-0.08638823649545593,-0.7403927975765002,-0.0,-0.7817148303209775,-0.7953299976173458,0.0
2018-11-21,1.0,-0.0840595435895697,-0.7375131396019124,-0.0,-0.7806110338747414,-0.7886812925977417,0.0
2018-11-23,1.0,-0.08527499322676782,-0.7274790029802222,-0.0,-0.7844418856678408,-0.7894202113248443,0.0
2018-11-26,1.0,-0.08628769356153218,-0.7254142895952187,-0.0,-0.7897310513447432,-0.7943493615865254,0.0
2018-11-27,1.0,-0.06902679059595407,-0.7503075451066156,-0.0,-0.7983529250956807,-0.7994805904866047,0.0
2018-11-28,1.0,-0.06548477977049406,-0.7758194186765616,-0.0,-0.795299938157081,-0.7990792276506563,0.0
2018-11-29,1.0,-0.0373453853472883,-0.7637624031534593,-0.0,-0.7926124779121926,-0.804403969009107,0.0
2018-11-30,1.0,-0.04054519171198458,-0.780512149790046,-0.0,-0.8146554691264541,-0.806154057961038,0.0
2018-12-03,1.0,-0.03767936409621142,-0.7820102542926947,-0.0,-0.8152162692267989,-0.8061319293899041,0.0
2018-12-04,1.0,-0.03983416825012956,-0.7837623078251857,-0.0,-0.8211089998272586,-0.8101571946795647,0.0
2018-12-06,1.0,-0.029570073336473116,-0.7254591939716073,-0.0,-0.8225795599811612,-0.786449572764583,0.0
2018-12-07,1.0,-0.01111338378673212,-0.7422444944433082,-0.0,-0.8413445148973887,-0.8143110383854912,0.0
2018-12-10,1.0,-0.0,-0.7509572052993596,-0.0,-0.8438315318673127,-0.7935486056991834,0.0
2018-12-11,1.0,-0.0,-0.7556424201223657,-0.0,-0.8373555404486743,-0.8060503059143439,0.0
2018-12-12,1.0,-0.0,-0.7560353621217274,-0.0,-0.8390343420605237,-0.8051343080584836,0.0
2018-12-13,1.0,-0.0,-0.7512060881973228,-0.0,-0.8436162261330434,-0.8026092274240675,0.0
2018-12-14,1.0,-0.0,-0.723961749577105,-0.0,-0.9035799357890012,-0.8246625470362827,0.0
2018-12-17,1.0,-0.0,-0.7203842049092849,-0.0,-0.8951698970633799,-0.8271422177849692,0.0
2018-12-18,1.0,-0.0,-0.7161600549544908,-0.0,-0.8926326635754765,-0.8258629572385368,0.0
2018-12-19,1.0,-0.0,-0.732487628075556,-0.0,-0.9128389210287866,-0.8397225900885203,0.0
2018-12-20,1.0,-0.0,-0.7175442853676293,-0.0,-0.91631712136444,-0.8327382396783027,0.0
2018-12-21,1.0,-0.0,-0.7178810705731247,-0.0,-0.917901898844031,-0.8355955149789982,0.0
2018-12-24,1.0,-0.0,-0.7082526286662978,-0.0,-0.9125968456004426,-0.8378873824017709,0.0
2018-12-26,1.0,-0.0,-0.7087675420314019,-0.0,-0.9214603306933444,-0.8434764485202167,0.0
2018-12-27,1.0,-0.0,-0.679258683080253,-0.0,-0.8690182285501709,-0.8336771618925226,0.0
2018-12-28,1.0,-0.0,-0.6911230962314711,-0.0,-0.8697126963128795,-0.8311454835317662,0.0
2018-12-31,1.0,-0.0,-0.68925154373346,-0.0,-0.8710049535183552,-0.8325642939539933,0.0
2019-01-02,1.0,-0.0,-0.6880084056399132,-0.0,-0.86808568329718,-0.8332768438177874,0.0
2019-01-03,1.0,-0.0,-0.6875465817467308,-0.0,-0.8714005013889831,-0.8288163154685277,0.0
2019-01-04,1.0,-0.0,-0.6961850101282917,-0.0,-0.8422687373396354,-0.8376434841323429,0.0
2019-01-07,1.0,-0.0,-0.6822939307808059,-0.0,-0.8348436716268183,-0.8267848185922086,0.0
2019-01-08,1.0,-0.0,-0.691500067087079,-0.0,-0.8325506507446666,-0.8303032335972091,0.0
2019-01-09,1.0,-0.0,-0.7047859791034714,-0.0,-0.8372430064037748,-0.8284125379170879,0.0
2019-01-10,1.0,-0.0,-0.7186023588593181,-0.0,-0.840590054722817,-0.8397743108663879,0.0
2019-01-11,1.0,-0.0,-0.7131105573949551,-0.0,-0.8486193125575997,-0.8516230330750588,0.0
2019-01-14,1.0,-0.0,-0.7167150418302886,-0.0,-0.8529964145466963,-0.8450059757555063,0.0
2019-01-15,1.0,-0.0,-0.7139244831710234,-0.0,-0.8527592687510678,-0.850333162480779,0.0
2019-01-16,1.0,-0.0,-0.7244083654375345,-0.0,-0.870321959273528,-0.8450055035773253,0.0
2019-01-17,1.0,-0.0,-0.7145748987854251,-0.0,-0.8698963837233239,-0.8465312564331298,0.0
2019-01-18,1.0,-0.0,-0.7146010069659976,-0.0,-0.8757155665907993,-0.8581971170425546,0.0
2019-01-22,1.0,-0.0,-0.6720405505297617,-0.0,-0.9710655074096237,-0.8769052060966596,0.0
2019-01-23,1.0,-0.0,-0.6652187731751246,-0.0,-0.9764099304304836,-0.8898541512165837,0.0
2019-01-24,1.0,-0.0,-0.6649950557988416,-0.0,-0.9770447803362057,-0.8895324198333097,0.0
2019-01-25,1.0,-0.0,-0.5992076355123356,-0.0,-1.0649738879884747,-0.9375112551773814,0.0
2019-01-28,1.0,-0.0,-0.5741334005255391,-0.0,-1.0965048054425686,-0.9289082466433894,0.0
2019-01-29,1.0,-0.0,-0.5701412918108419,-0.0,-1.0999495386389848,-0.9342920991926181,0.0
2019-01-30,1.0,-0.0,-0.5672126416047334,-0.0,-1.0984558770474062,-0.9420953892777256,0.0
2019-01-31,1.0,-0.0,-0.588803851819913,-0.0,-1.0540763896374548,-0.9502712802270848,0.0
2019-02-01,1.0,-0.0,-0.5821687092381567,-0.0,-1.0664373253063857,-0.9348527198451947,0.0
2019-02-04,1.0,-0.0,-0.5898398398398398,-0.0,-1.0551265551265552,-0.93003718003718,0.0
2019-02-05,1.0,-0.0,-0.5866976577865188,-0.0,-1.050849275880565,-0.938315751832648,0.0
2019-02-06,1.0,-0.0,-0.5986282774880332,-0.0,-1.0362934914624562,-0.9372722726298491,0.0
2019-02-07,1.0,-0.0,-0.5998642275260826,-0.0,-1.0407674717736173,-0.9322924110333,0.0
2019-02-08,1.0,-0.0,-0.5864696789963694,-0.0,-1.0484920378158813,-0.9597037995614508,0.0
2019-02-11,1.0,-0.0,-0.5809654475213922,-0.0,-1.0392461277394662,-0.9902877567967651,0.0
2019-02-12,1.0,-0.0,-0.5995800296875565,-0.0,-1.040150610043083,-0.98070308822997,0.0
2019-02-13,1.0,-0.0,-0.61632120597188,-0.0,-1.0380489926076244,-0.9693433830989999,0.0
2019-02-14,1.0,-0.0,-0.5768432550518842,-0.0,-1.0646641179683234,-0.9994902603313307,0.0
2019-02-15,1.0,-0.0,-0.5897529334596604,-0.0,-1.0594344435536769,-0.9948983310254355,0.0
2019-02-19,1.0,-0.0,-0.5741860295724379,-0.0,-1.0746958991914926,-0.9930803408842596,0.0
2019-02-20,1.0,-0.0,-0.5925898939852089,-0.0,-1.0580349010892929,-0.9924951728660425,0.0
2019-02-21,1.0,-0.0,-0.593360542234531,-0.0,-1.060163253407186,-0.9904890314117046,0.0
2019-02-22,1.0,-0.0,-0.5921239744758432,-0.0,-1.0607839562443027,-0.9934001823154057,0.0
2019-02-25,1.0,-0.0,-0.5842943437671608,-0.0,-1.073915431081823,-1.0027823540179388,0.0
2019-02-26,1.0,-0.0,-0.5766546065855352,-0.0,-1.077696159046888,-1.00021927420239,0.0
2019-02-27,1.0,-0.0,-0.586359642700249,-0.0,-1.0808317469614876,-0.993666715478108,0.0
2019-02-28,1.0,-0.0,-0.5882137628111275,-0.0,-1.0813689604685213,-0.9907393850658859,0.0
2019-03-01,1.0,-0.0,-0.5742776039013028,-0.0,-1.094257223960987,-0.9707038357959095,0.0
2019-03-04,1.0,-0.0,-0.567966817057197,-0.0,-1.0882695386406638,-0.9822442148158929,0.0
2019-03-05,1.0,-0.0,-0.5679826149945671,-0.0,-1.0809851503078594,-0.9729445852951828,0.0
2019-03-06,1.0,-0.0,-0.5632529030857721,-0.0,-1.0809969974315377,-0.97330246355316,0.0
2019-03-07,1.0,-0.0,-0.5100928614965401,-0.0,-1.1027213079488007,-0.9726076512136532,0.0
2019-03-08,1.0,-0.0,-0.49120266454275574,-0.0,-1.1486134240822532,-0.9805227717037145,0.0
2019-03-11,1.0,-0.0,-0.48295662350961893,-0.0,-1.1488918147904323,-1.025528490966279,0.0
2019-03-12,1.0,-0.0,-0.4252221034393777,-0.0,-1.1680613410992737,-1.0930806945110039,0.0
2019-03-13,1.0,-0.0,-0.44720174821289677,-0.0,-1.1703026038001405,-1.086336530982629,0.0
2019-03-14,1.0,-0.0,-0.4483026690852553,-0.0,-1.1696590530485322,-1.0839595750194353,0.0
2019-03-15,1.0,-0.0,-0.4420650237529691,-0.0,-1.1751039192399049,-1.0942324821852731,0.0
2019-03-18,1.0,-0.0,-0.46720484359233105,-0.0,-1.1735620585267408,-1.0966102328362672,0.0
2019-03-19,1.0,-0.0,-0.47211282397509474,-0.0,-1.1664603728292262,-1.112223847567608,0.0
2019-03-20,1.0,-0.0,-0.46641341958778393,-0.0,-1.1632691439747254,-1.1314126673687377,0.0
2019-03-21,1.0,-0.0,-0.4671610169491526,-0.0,-1.24073093220339,-1.0754010290556901,0.0
2019-03-22,1.0,-0.0,-0.46310054482417046,-0.0,-1.2720691888596793,-1.0747894997523528,0.0
2019-03-25,1.0,-0.0,-0.40234227427276165,-0.0,-1.3002266717038156,-1.0752927842840951,0.0
2019-03-26,1.0,-0.0,-0.40271132376395535,-0.0,-1.3001822738664843,-1.0944786207944102,0.0
2019-03-27,1.0,-0.0,-0.3773356073526625,-0.0,-1.314004169035437,-1.0986924388857306,0.0
2019-03-28,1.0,-0.0,-0.3704603240863724,-0.0,-1.3101590072483016,-1.1143030625023718,0.0
2019-03-29,1.0,-0.0,-0.3626331955557241,-0.0,-1.3115922793978234,-1.1178188161237723,0.0
2019-04-01,1.0,-0.0,-0.3612881330366907,-0.0,-1.3054036728383425,-1.1042271578867981,0.0
2019-04-02,1.0,-0.0,-0.3793258933603878,-0.0,-1.3268327509112088,-1.0514034494420021,0.0
2019-04-03,1.0,-0.0,-0.3798767195369465,-0.0,-1.3333458618356762,-1.045365706983387,0.0
2019-04-04,1.0,-0.0,-0.3782412626832018,-0.0,-1.34543404735062,-1.0343104096204434,0.0
2019-04-05,1.0,-0.0,-0.37130912925579995,-0.0,-1.3601611931304611,-1.0347243145525762,0.0
2019-04-08,1.0,-0.0,-0.37564425717617844,-0.0,-1.3590910800948046,-1.0273503630412701,0.0
2019-04-09,1.0,-0.0,-0.3761637329915947,-0.0,-1.3683615393313482,-1.0246504089555615,0.0
2019-04-10,1.0,-0.0,-0.37397456160156545,-0.0,-1.3763829306841273,-1.0127191992172802,0.0
2019-04-11,1.0,-0.0,-0.352546714888487,-0.0,-1.4025015069318867,-1.0122814948764316,0.0
2019-04-12,1.0,-0.0,-0.35257763038890566,-0.0,-1.3995703949351825,-1.0163174555321073,0.0
2019-04-15,1.0,-0.0,-0.35728030788967285,-0.0,-1.3878428857110516,-1.0280345621250424,0.0
2019-04-16,1.0,-0.0,-0.3672361126824301,-0.0,-1.3814911189048533,-1.0224384357204812,0.0
2019-04-17,1.0,-0.0,-0.3715319662243667,-0.0,-1.389286791314837,-1.0087831724969842,0.0
2019-04-18,1.0,-0.0,-0.38318744340476907,-0.0,-1.3888846966495623,-1.0009432538484757,0.0
2019-04-22,1.0,-0.0,-0.38850904695349975,-0.0,-1.3876780115589469,-1.0012843274279453,0.0
2019-04-23,1.0,-0.0,-0.37332376383485055,-0.0,-1.4004457371661692,-1.0037018849393722,0.0
2019-04-24,1.0,-0.0,-0.33534197047303405,-0.0,-1.4094606809279906,-1.0213543235914433,0.0
2019-04-25,1.0,-0.0,-0.3363965049713769,-0.0,-1.4103269056944865,-1.019471226272974,0.0
2019-04-26,1.0,-0.0,-0.33299442687151676,-0.0,-1.4224280765175479,-1.0102048501280312,0.0
2019-04-29,1.0,-0.0,-0.32359144320578487,-0.0,-1.4217008134980416,-1.0209023802350106,0.0
2019-04-30,1.0,-0.0,-0.33157934300533715,-0.0,-1.4208825077050289,-1.006088852138615,0.0
2019-05-01,1.0,-0.0,-0.3366325455366551,-0.0,-1.4313563149179587,-0.9953710672888755,0.0
2019-05-02,1.0,-0.0,-0.32519222071460874,-0.0,-1.4295944519825117,-1.014246947082768,0.0
2019-05-03,1.0,-0.0,-0.30251560431246455,-0.0,-1.4535653489691698,-1.026782674484585,0.0
2019-05-06,1.0,-0.0,-0.3055019852524106,-0.0,-1.4544526375496314,-1.021478540366799,0.0
2019-05-07,1.0,-0.0,-0.30036727121275225,-0.0,-1.458937563893832,-1.0269963272878724,0.0
2019-05-08,1.0,-0.0,-0.3114040114613181,-0.0,-1.4486723973256928,-1.0603629417383,0.0
2019-05-09,1.0,-0.0,-0.31220145974244334,-0.0,-1.4482784974588254,-1.060797126370897,0.0
2019-05-10,1.0,-0.0,-0.31298264393302244,-0.0,-1.4462497132808319,-1.0636898845477483,0.0
2019-05-13,1.0,-0.0,-0.30800232513078857,-0.0,-1.488858748304592,-1.0783569075760513,0.0
2019-05-14,1.0,-0.0,-0.2235118363594576,-0.0,-1.5234428866927143,-1.0835823182410174,0.0
2019-05-15,1.0,-0.0,-0.22290427776712066,-0.0,-1.545789372722041,-1.0678304239401497,0.0
2019-05-16,1.0,-0.0,-0.22592777372682962,-0.0,-1.5455347891161684,-1.0662777756456996,0.0
2019-05-17,1.0,-0.0,-0.21534377284444617,-0.0,-1.5522296179446733,-1.079912277326767,0.0
2019-05-20,1.0,-0.0,-0.19977712880418075,-0.0,-1.5582539194589609,-1.0845757762065784,0.0
2019-05-21,1.0,-0.0,-0.20526699681369726,-0.0,-1.550884870820377,-1.0827670927866713,0.0
2019-05-22,1.0,-0.0,-0.19202843167227146,-0.0,-1.5523922347905836,-1.0770406603485172,0.0
2019-05-23,1.0,-0.0,-0.20569535919594928,-0.0,-1.5563254273422926,-1.0450374995241178,0.0
2019-05-24,1.0,-0.0,-0.19438854929951782,-0.0,-1.5611071035346824,-1.0411557006720071,0.0
2019-05-28,1.0,-0.0,-0.1851528384279476,-0.0,-1.5674197835580028,-1.0446554015568636,0.0
2019-05-29,1.0,-0.0,-0.19659835599833328,-0.0,-1.5708928368498807,-1.0205310807227546,0.0
2019-05-30,1.0,-0.0,-0.19212622202091117,-0.0,-1.5621862378741556,-1.0202695051523043,0.0
2019-05-31,1.0,-0.0,-0.1923672190555283,-0.0,-1.5511305726473144,-1.0313691442376658,0.0
2019-06-03,1.0,-0.0,-0.2060303380418173,-0.0,-1.5341955201073385,-0.986806306138422,0.0
2019-06-04,1.0,-0.0,-0.18083565459610026,-0.0,-1.5509749303621172,-0.9822098421541318,0.0
2019-06-05,1.0,-0.0,-0.1742886552459378,-0.0,-1.5767958238364828,-0.9251158003088008,0.0
2019-06-06,1.0,-0.0,-0.1793919788258648,-0.0,-1.550086387530787,-0.9465867735176268,0.0
2019-06-07,1.0,-0.0,-0.2066897262290256,-0.0,-1.531498380924345,-0.9415292905504856,0.0
2019-06-10,1.0,-0.0,-0.2151470588235294,-0.0,-1.507279411764706,-0.9540073529411764,0.0
2019-06-11,1.0,-0.0,-0.21388817220154066,-0.0,-1.5221333529910435,-0.9497991227746857,0.0
2019-06-12,1.0,-0.0,-0.2096803922291444,-0.0,-1.5216573893169165,-0.9550632211449845,0.0
2019-06-13,1.0,-0.0,-0.21466568156630958,-0.0,-1.5171407462135205,-0.962319911340968,0.0
2019-06-14,1.0,-0.0,-0.20979769639692852,-0.0,-1.523589781453042,-0.9582841110454813,0.0
2019-06-17,1.0,-0.0,-0.21934720733375226,-0.0,-1.5066351236461761,-0.9704653827671608,0.0
2019-06-18,1.0,-0.0,-0.22973521917352932,-0.0,-1.4981720152147422,-0.965028250673954,0.0
2019-06-19,1.0,-0.0,-0.19958870405053067,-0.0,-1.5063346920788807,-0.9663618669898277,0.0
2019-06-20,1.0,-0.0,-0.2064022933588151,-0.0,-1.5010842000808557,-0.967768017935242,0.0
2019-06-21,1.0,-0.0,-0.2127346878788992,-0.0,-1.4912370944630193,-0.9702024470000368,0.0
2019-06-24,1.0,-0.0,-0.20156807891927706,-0.0,-1.4880185519196083,-0.9913497993889645,0.0
2019-06-25,1.0,-0.0,-0.1920556619054631,-0.0,-1.4956560153143867,-0.9936312766897364,0.0
2019-06-26,1.0,-0.0,-0.18569797842176974,-0.0,-1.4688662223367825,-1.027727657694149,0.0
2019-06-27,1.0,-0.0,-0.18485383992342244,-0.0,-1.4633679405051176,-1.0333922391576469,0.0
2019-06-28,1.0,-0.0,-0.16360557988884392,-0.0,-1.4824616290625345,-1.03459825536457,0.0
2019-07-01,1.0,-0.0,-0.16395614099639413,-0.0,-1.4835896681139156,-1.0319375965854733,0.0
2019-07-02,1.0,-0.0,-0.16368587620519615,-0.0,-1.4867520423934644,-1.0295503054390227,0.0
2019-07-03,1.0,-0.0,-0.16963431682731217,-0.0,-1.4787727172393494,-1.0304613347067912,0.0
2019-07-05,1.0,-0.0,-0.13663934124912694,-0.0,-1.5022607800610228,-1.037165018564129,0.0
2019-07-08,1.0,-0.0,-0.13814992844824425,-0.0,-1.499467948482736,-1.031702931787326,0.0
2019-07-09,1.0,-0.0,-0.1322656307263798,-0.0,-1.500109946492707,-1.032470864179433,0.0
2019-07-10,1.0,-0.0,-0.13179885647265796,-0.0,-1.5012461515906759,-1.0320700777012168,0.0
2019-07-11,1.0,-0.0,-0.1280931052206476,-0.0,-1.5109773111094793,-1.0322710918569644,0.0
2019-07-12,1.0,-0.0,-0.11948947407027065,-0.0,-1.5240959436661041,-1.0239859165260763,0.0
2019-07-15,1.0,-0.0,-0.12336900747690954,-0.0,-1.5298709866588476,-1.0119117431461662,0.0
2019-07-16,1.0,-0.0,-0.13882482152663372,-0.0,-1.5397034596375618,-0.9824638477027274,0.0
2019-07-17,1.0,-0.0,-0.14164866151536237,-0.0,-1.539385505548028,-0.9809938843519977,0.0
2019-07-18,1.0,-0.0,-0.14161849710982657,-0.0,-1.541889222214092,-0.9749396356186434,0.0
2019-07-19,1.0,-0.0,-0.14169625535341704,-0.0,-1.5559134668179655,-0.962846370657784,0.0
2019-07-22,1.0,-0.0,-0.1293760070309067,-0.0,-1.5515233631170353,-0.9810311996484548,0.0
2019-07-23,1.0,-0.0,-0.13064498406768488,-0.0,-1.5519173717173937,-0.9800388235725012,0.0
2019-07-24,1.0,-0.0,-0.13176032967433718,-0.0,-1.5485941431749388,-0.9664855402793479,0.0
2019-07-25,1.0,-0.0,-0.11032598798033146,-0.0,-1.5821890366053541,-0.9498087780003642,0.0
2019-07-26,1.0,-0.0,-0.09413602674029938,-0.0,-1.5851257084726058,-0.9539311146635665,0.0
2019-07-29,1.0,-0.0,-0.08041297077213902,-0.0,-1.5840119238039845,-0.9708811981968881,0.0
2019-07-30,1.0,-0.0,-0.08068912877548796,-0.0014175117217315452,-1.579362483189765,-0.9731399701959074,0.0
2019-07-31,1.0,-0.0,-0.09587846187395509,-0.0003997964672530348,-1.5701097623028277,-0.9680889728865305,0.0
2019-08-01,1.0,-0.0,-0.10622352557836429,-0.0,-1.560841388798378,-0.953405017921147,0.0
2019-08-02,1.0,-0.0,-0.10450588278148108,-0.0,-1.5570611590718684,-0.981022110516155,0.0
2019-08-05,1.0,-0.0,-0.09950864422202002,-0.0,-1.5618198362147406,-0.978343949044586,0.0
2019-08-06,1.0,-0.0,-0.10422494799512229,-0.0,-1.5057743346962196,-0.9765081414532674,0.0
2019-08-07,1.0,-0.0,-0.1426485774311861,-0.0,-1.4462842288929245,-0.9719403197664067,0.0
2019-08-08,1.0,-0.0,-0.12382991074668022,-0.0,-1.4772150061679126,-1.0271750961468689,0.0
2019-08-09,1.0,-0.0,-0.10468558226842828,-0.0,-1.4583062594758502,-1.0468558226842828,0.0
2019-08-12,1.0,-0.0,-0.0993976989937606,-0.0,-1.4850867385580842,-1.022108414181123,0.0
2019-08-13,1.0,-0.0,-0.09119077643667807,-0.0,-1.4897495946676274,-1.021978021978022,0.0
2019-08-14,1.0,-0.0,-0.09524493607240338,-0.0,-1.4784513719293204,-1.0177417037781928,0.0
2019-08-15,1.0,-0.0,-0.12100544911232203,-0.0,-1.4544911232202498,-0.9400597644577255,0.0
2019-08-16,1.0,-0.0,-0.12237577803565776,-0.0,-1.4506452860709638,-0.9435242817456131,0.0
2019-08-19,1.0,-0.0,-0.11627825354485469,-0.0,-1.4537414010950442,-0.9397374701670643,0.0
2019-08-20,1.0,-0.0,-0.11878656251094687,-0.0,-1.4525169019511683,-0.9316915963148491,0.0
2019-08-21,1.0,-0.0,-0.12851236773877092,-0.0,-1.4601289328007847,-0.9149674164389321,0.0
2019-08-22,1.0,-0.0,-0.13193130038555906,-0.0,-1.466316158429723,-0.9068349106203996,0.0
2019-08-23,1.0,-0.0,-0.13507709638808704,-0.0,-1.4817644159684575,-0.9035415053157784,0.0
2019-08-26,1.0,-0.0,-0.11932134894091416,-0.0,-1.479898272017837,-0.8845805462653289,0.0
2019-08-27,1.0,-0.0,-0.111777630523489,-0.0,-1.4737906741533848,-0.9020681477348028,0.0
2019-08-28,1.0,-0.0,-0.10637630662020907,-0.0,-1.482404181184669,-0.8955400696864113,0.0
2019-08-29,1.0,-0.0,-0.09517159515413888,-0.0,-1.4832594351150368,-0.912823377439514,0.0
2019-08-30,1.0,-0.0,-0.10298668335593339,-0.0,-1.4654219255241474,-0.9085219568165224,0.0
2019-09-03,1.0,-0.0,-0.11391831614162251,-0.0,-1.4836911067744634,-0.8871968218567047,0.0
2019-09-04,1.0,-0.0,-0.1134556361607143,-0.0,-1.4876883370535714,-0.8865792410714286,0.0
2019-09-05,1.0,-0.0,-0.10453312938886183,-0.0,-1.484460821803518,-0.8873322672599595,0.0
2019-09-06,1.0,-0.0,-0.09971973288121518,-0.0,-1.4891180235977994,-0.8712501297532959,0.0
2019-09-09,1.0,-0.0,-0.11613996265818409,-0.0,-1.4856510614756935,-0.8557845238918471,0.0
2019-09-10,1.0,-0.0,-0.12421672148173793,-0.0,-1.4528648087242513,-0.8849575904448677,0.0
2019-09-11,1.0,-0.0,-0.12259448982417277,-0.0,-1.463242420047072,-0.8753288107434584,0.0
2019-09-12,1.0,-0.0,-0.11318274585769136,-0.0,-1.4682970701165727,-0.8776159673458092,0.0
2019-09-13,1.0,-0.0,-0.1135679435274577,-0.0,-1.4589778193017058,-0.8877815841378593,0.0
2019-09-16,1.0,-0.0,-0.11633654749886864,-0.0,-1.4669474710202943,-0.8977616876109583,0.0
2019-09-17,1.0,-0.0,-0.2138349344365753,-0.0,-1.4530537830446673,-0.8391767758221724,0.0
2019-09-18,1.0,-0.0,-0.20896621882344688,-0.0,-1.4471884098642438,-0.8517557091240748,0.0
2019-09-19,1.0,-0.0,-0.19082286234293513,-0.0,-1.4731020965314479,-0.8361275419131287,0.0
2019-09-20,1.0,-0.0,-0.20964918423079618,-0.0,-1.4666690007702543,-0.8248371962747707,0.0
