Date,EKAR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.0,-0.2895124080309266,-0.0,-0.741239556054371,-0.4633246040653448,0.0
2018-12-12,1.0,-0.0,-0.2896193944231057,-0.0,-0.7419564024542326,-0.46256297700404053,0.0
2018-12-13,1.0,-0.0,-0.2856786862368861,-0.0,-0.747514266490568,-0.4587704652495702,0.0
2018-12-14,1.0,-0.0,-0.2516090255691067,-0.0,-0.7916656232000201,-0.46104530314793024,0.0
2018-12-17,1.0,-0.0,-0.24862126618920471,-0.0,-0.7762084196341676,-0.47061612557083327,0.0
2018-12-18,1.0,-0.0,-0.23944640111116625,-0.0,-0.769383401954462,-0.47142715412470854,0.0
2018-12-19,1.0,-0.0,-0.23949600674636642,-0.0,-0.7690857681432611,-0.4716999851183094,0.0
2018-12-20,1.0,-0.0,-0.227172920829941,-0.0,-0.7767251375422495,-0.4632274936471517,0.0
2018-12-21,1.0,-0.0,-0.2279397330192383,-0.0,-0.7832989791912054,-0.44262858264625055,0.0
2018-12-24,1.0,-0.0,-0.2103068143017414,-0.0,-0.7699624408565435,-0.45861177503536416,0.0
2018-12-26,1.0,-0.0,-0.2226997271783481,-0.0,-0.7441995219585215,-0.4474757961322099,0.0
2018-12-27,1.0,-0.0,-0.20836057916861278,-0.0,-0.6531293787949556,-0.47384399813171413,0.0
2018-12-28,1.0,-0.0,-0.21319394208106782,-0.0,-0.6510629360838215,-0.4693253681189181,0.0
2018-12-31,1.0,-0.0,-0.22093131983729955,-0.0,-0.6494693534059564,-0.4672495207817102,0.0
2019-01-02,1.0,-0.0,-0.2203306711503433,-0.0,-0.6457194899817851,-0.4691980757554528,0.0
2019-01-03,1.0,-0.0,-0.22028951669390615,-0.0,-0.6660051365865047,-0.4485407424702311,0.0
2019-01-04,1.0,-0.0,-0.22078617670346048,-0.0,-0.6580736807787247,-0.4498393181500629,0.0
2019-01-07,1.0,-0.0,-0.21700866181851872,-0.0,-0.654407337069804,-0.4446014173884849,0.0
2019-01-08,1.0,-0.0,-0.21566493795147249,-0.0,-0.6555843674754585,-0.44399425819596217,0.0
2019-01-09,1.0,-0.0,-0.21003816352492194,-0.0,-0.6543078524343702,-0.44857175899155777,0.0
2019-01-10,1.0,-0.0,-0.2154846198491004,-0.0,-0.651050493325595,-0.4549970980847359,0.0
2019-01-11,1.0,-0.0,-0.21585790573485023,-0.0,-0.6509403296958439,-0.4550034827025772,0.0
2019-01-14,1.0,-0.0,-0.21899454313247418,-0.0,-0.6583536514570998,-0.44472309299895507,0.0
2019-01-15,1.0,-0.0,-0.21568809468554187,-0.0,-0.6588767695521003,-0.4461824089115804,0.0
2019-01-16,1.0,-0.0,-0.21525683262957634,-0.0,-0.6566980650549858,-0.44812305693471294,0.0
2019-01-17,1.0,-0.0,-0.2154242360966103,-0.0,-0.6566204960441753,-0.4480870513445164,0.0
2019-01-18,1.0,-0.0,-0.21344615741277384,-0.0,-0.657377999304509,-0.44747884548510486,0.0
2019-01-22,1.0,-0.0,-0.21546974116775477,-0.0,-0.6566652775848497,-0.4430013427790897,0.0
2019-01-23,1.0,-0.0,-0.21510684652111436,-0.0,-0.6582301951513465,-0.44437491308580174,0.0
2019-01-24,1.0,-0.0,-0.21400092721372277,-0.0,-0.6604311543810848,-0.44360222531293464,0.0
2019-01-25,1.0,-0.0,-0.2175216057987176,-0.0,-0.6474770002787845,-0.45822878914599013,0.0
2019-01-28,1.0,-0.0,-0.22159606920801994,-0.0,-0.6461122883822742,-0.4609598770463172,0.0
2019-01-29,1.0,-0.0,-0.22086818743155393,-0.0,-0.6497192254817438,-0.4594915767644523,0.0
2019-01-30,1.0,-0.0,-0.22242167101827676,-0.0,-0.6512262215591197,-0.4575718015665797,0.0
2019-01-31,1.0,-0.0,-0.2306629834254144,-0.0,-0.6531510441052534,-0.45722914130536574,0.0
2019-02-01,1.0,-0.0,-0.22875756165658445,-0.0,-0.6388320148906468,-0.4590972545369939,0.0
2019-02-04,1.0,-0.0,-0.2254696800595238,-0.0,-0.6391369047619048,-0.46051897321428575,0.0
2019-02-05,1.0,-0.0,-0.22170798641797293,-0.0,-0.6346341690311178,-0.46934741150751197,0.0
2019-02-06,1.0,-0.0,-0.21679037624776043,-0.0,-0.6377830002094144,-0.47225260022802895,0.0
2019-02-07,1.0,-0.0,-0.2174520069808028,-0.0,-0.6399069226294357,-0.46957533449680045,0.0
2019-02-08,1.0,-0.0,-0.21225797399681975,-0.0,-0.6420119726873071,-0.48414554298007667,0.0
2019-02-11,1.0,-0.0,-0.20815953507990814,-0.0,-0.6364765430941557,-0.49871115901954355,0.0
2019-02-12,1.0,-0.0,-0.21138230462332785,-0.0,-0.6376202769302981,-0.49788781976061963,0.0
2019-02-13,1.0,-0.0,-0.2233722243131351,-0.0,-0.6338445615355663,-0.49506021829130603,0.0
2019-02-14,1.0,-0.0,-0.24433755195442022,-0.0,-0.6082753467519731,-0.4824172231821791,0.0
2019-02-15,1.0,-0.0,-0.25832301474195735,-0.0,-0.6014998948671822,-0.47646193023853467,0.0
2019-02-19,1.0,-0.0,-0.25305340837439577,-0.0,-0.6066649541113006,-0.475561056490974,0.0
2019-02-20,1.0,-0.0,-0.24597046954817944,-0.0,-0.6101793753353083,-0.47645261365491826,0.0
2019-02-21,1.0,-0.0,-0.249556696220252,-0.0,-0.609239384041064,-0.4743817078861409,0.0
2019-02-22,1.0,-0.0,-0.2503265229965482,-0.0,-0.6098283421961004,-0.4721755760798582,0.0
2019-02-25,1.0,-0.0,-0.2509131778589491,-0.0,-0.6164184696075676,-0.4741734569635665,0.0
2019-02-26,1.0,-0.0,-0.2455130455130455,-0.0,-0.6194922194922194,-0.474997074997075,0.0
2019-02-27,1.0,-0.0,-0.24216044182345786,-0.0,-0.6219226808948798,-0.4761068988111954,0.0
2019-02-28,1.0,-0.0,-0.24038123785214155,-0.0,-0.6199096082242466,-0.48148842001732894,0.0
2019-03-01,1.0,-0.0,-0.24177034277547385,-0.0,-0.6165741196316862,-0.4846184484899604,0.0
2019-03-04,1.0,-0.0,-0.2418251663075049,-0.0,-0.6113557575189731,-0.4891783003841469,0.0
2019-03-05,1.0,-0.0,-0.23829747295807033,-0.0,-0.6177526455336821,-0.490321218235998,0.0
2019-03-06,1.0,-0.0,-0.23619257660363194,-0.0,-0.6217211768570222,-0.4882924311388485,0.0
2019-03-07,1.0,-0.0,-0.2267666705730693,-0.0,-0.6308215164654869,-0.4862533692722372,0.0
2019-03-08,1.0,-0.0,-0.2196570076877587,-0.0,-0.6542637492607924,-0.4915198107628622,0.0
2019-03-11,1.0,-0.0,-0.2203043756974287,-0.0,-0.6542415536931077,-0.49967947956979036,0.0
2019-03-12,1.0,-0.0,-0.1974589476207599,-0.0,-0.6669303607814935,-0.5328538894881937,0.0
2019-03-13,1.0,-0.0,-0.2081377151799687,-0.0,-0.6706151438545805,-0.5288792584567232,0.0
2019-03-14,1.0,-0.0,-0.2099668093703401,-0.0,-0.6659771994804945,-0.5291740824474481,0.0
2019-03-15,1.0,-0.0,-0.20583691401535267,-0.0,-0.664824023560083,-0.5432819968135953,0.0
2019-03-18,1.0,-0.0,-0.2138943677405216,-0.0,-0.6680302919619159,-0.5531205103854676,0.0
2019-03-19,1.0,-0.0,-0.21426653321289946,-0.0,-0.6668212777384469,-0.560139638210092,0.0
2019-03-20,1.0,-0.0,-0.21005069429138196,-0.0,-0.6673768765459309,-0.5715475228369211,0.0
2019-03-21,1.0,-0.0,-0.20780997996187872,-0.0,-0.6791212550706222,-0.5567665314500757,0.0
2019-03-22,1.0,-0.0,-0.2068787744881426,-0.0,-0.6926155054745422,-0.5554573574900574,0.0
2019-03-25,1.0,-0.0,-0.18789271655949732,-0.0,-0.7017187843817999,-0.5553409452091637,0.0
2019-03-26,1.0,-0.0,-0.18498240125146656,-0.0,-0.7020434102463824,-0.5572448181462651,0.0
2019-03-27,1.0,-0.0,-0.1783803591058996,-0.0,-0.7071943324783193,-0.5573470135580799,0.0
2019-03-28,1.0,-0.0,-0.1769667041509803,-0.0,-0.7054466337456609,-0.5622402581528383,0.0
2019-03-29,1.0,-0.0,-0.17580187756698612,-0.0,-0.7051633092118129,-0.5637834930569138,0.0
2019-04-01,1.0,-0.0,-0.1791252874125532,-0.0,-0.7030477960960814,-0.5638911990607113,0.0
2019-04-02,1.0,-0.0,-0.18095682270060628,-0.0,-0.7083875401948994,-0.5653059721642653,0.0
2019-04-03,1.0,-0.0,-0.1785399097862326,-0.0,-0.7169052755442243,-0.5560158854677388,0.0
2019-04-04,1.0,-0.0,-0.18119187047881502,-0.0,-0.7074701048176764,-0.5718222528418877,0.0
2019-04-05,1.0,-0.0,-0.17991971827517422,-0.0,-0.7084000295515552,-0.5742852217597951,0.0
2019-04-08,1.0,-0.0,-0.17839381554975625,-0.0,-0.7085282387119012,-0.5750160027573982,0.0
2019-04-09,1.0,-0.0,-0.17021539068860872,-0.0,-0.7286521428042733,-0.5683797587032148,0.0
2019-04-10,1.0,-0.0,-0.15869458128078817,-0.0,-0.7272660098522167,-0.5771182266009851,0.0
2019-04-11,1.0,-0.0,-0.1571534104900271,-0.0,-0.7279980300418616,-0.5772716079783304,0.0
2019-04-12,1.0,-0.0,-0.15774439793154396,-0.0,-0.7278502831814824,-0.5768776163506525,0.0
2019-04-15,1.0,-0.0,-0.15708755578568437,-0.0,-0.7311191656187588,-0.577483541682077,0.0
2019-04-16,1.0,-0.0,-0.16084898683626683,-0.0,-0.7294532367006853,-0.5748163486663708,0.0
2019-04-17,1.0,-0.0,-0.12824611449931145,-0.0,-0.7434585874483572,-0.5874483572693292,0.0
2019-04-18,1.0,-0.0,-0.10995396016446315,-0.0,-0.7487012827141345,-0.6033926680946402,0.0
2019-04-22,1.0,-0.0,-0.11067067165649004,-0.0,-0.7480303328737442,-0.6033582824502659,0.0
2019-04-23,1.0,-0.0,-0.1033414472228369,-0.0,-0.7461090211698753,-0.6093039266307688,0.0
2019-04-24,1.0,-0.0,-0.091065460978966,-0.0,-0.7461666994299194,-0.6200117947709849,0.0
2019-04-25,1.0,-0.0,-0.08223732821043299,-0.0,-0.7517856263238265,-0.6289099059159649,0.0
2019-04-26,1.0,-0.0,-0.08403568436098378,-0.0,-0.7465375326531618,-0.6338163536891912,0.0
2019-04-29,1.0,-0.0,-0.07653815815421022,-0.0,-0.7457602050877539,-0.6427233287320057,0.0
2019-04-30,1.0,-0.0,-0.07690601197959032,-0.0,-0.7458650693879564,-0.6421405506667653,0.0
2019-05-01,1.0,-0.0,-0.08648968132788258,-0.0,-0.7374279663103975,-0.6387725951829779,0.0
2019-05-02,1.0,-0.0,-0.08682804304464527,-0.0,-0.7323007215149351,-0.6434041714890788,0.0
2019-05-03,1.0,-0.0,-0.08812666207032405,-0.0,-0.7314340588988476,-0.6427410617551462,0.0
2019-05-06,1.0,-0.0,-0.0777785979675697,-0.0,-0.7327329544056495,-0.6500578233803301,0.0
2019-05-07,1.0,-0.0,-0.07155185166921446,-0.0,-0.7381774249223334,-0.6558508802209182,0.0
2019-05-08,1.0,-0.0,-0.08618226600985221,-0.0,-0.7274137931034482,-0.6494827586206896,0.0
2019-05-09,1.0,-0.0,-0.08605275472255744,-0.0,-0.7284929684998646,-0.6483018496170234,0.0
2019-05-10,1.0,-0.0,-0.08826573357646246,-0.0,-0.7210339559410576,-0.6548716179587009,0.0
2019-05-13,1.0,-0.0,-0.08791425403474191,-0.0,-0.718590612295183,-0.6574350129358137,0.0
2019-05-14,1.0,-0.0,-0.08081528286578321,-0.0,-0.7204533720158337,-0.6573648366238045,0.0
2019-05-15,1.0,-0.0,-0.08788124953843883,-0.0,-0.7264849961844275,-0.6472934052137952,0.0
2019-05-16,1.0,-0.0,-0.0904659921719223,-0.0,-0.7263619132018807,-0.6448563621593679,0.0
2019-05-17,1.0,-0.0,-0.09202182568942634,-0.0,-0.7159956741876813,-0.6498304084943224,0.0
2019-05-20,1.0,-0.0,-0.09871529828706438,-0.0,-0.7141907855877141,-0.6482083087221894,0.0
2019-05-21,1.0,-0.0,-0.09851512012234227,-0.0,-0.7181688125894133,-0.6498939371515958,0.0
2019-05-22,1.0,-0.0,-0.09501492316420414,-0.0,-0.7213191583828718,-0.6503046298808614,0.0
2019-05-23,1.0,-0.0,-0.10209914260372523,-0.0,-0.7198433034394401,-0.641839952695378,0.0
2019-05-24,1.0,-0.0,-0.09827429162255975,-0.0,-0.7218679993107013,-0.6416385613352699,0.0
2019-05-28,1.0,-0.0,-0.09884050121858151,-0.0,-0.7217202924595651,-0.6412200585903842,0.0
2019-05-29,1.0,-0.0,-0.1064870578402694,-0.0,-0.7269732799095401,-0.6246896585629655,0.0
2019-05-30,1.0,-0.0,-0.10543130990415336,-0.0,-0.7263209633816663,-0.6258785942492013,0.0
2019-05-31,1.0,-0.0,-0.10425782978514186,-0.0,-0.7300998082501597,-0.6239736466886278,0.0
2019-06-03,1.0,-0.0,-0.10768552102735025,-0.0,-0.7315459268699147,-0.6115086756200372,0.0
2019-06-04,1.0,-0.0,-0.11345052147089066,-0.0,-0.7327767712872743,-0.6019928511971797,0.0
2019-06-05,1.0,-0.0,-0.11023756622799523,-0.0,-0.7350636032912566,-0.596259491661987,0.0
2019-06-06,1.0,-0.0,-0.12149213702304035,-0.0,-0.7181275143240279,-0.598488357917835,0.0
2019-06-07,1.0,-0.0,-0.12462857421209021,-0.0,-0.7141848117297481,-0.5967899069608846,0.0
2019-06-10,1.0,-0.0,-0.12303008159785653,-0.0,-0.7160881744001948,-0.5966142978930702,0.0
2019-06-11,1.0,-0.0,-0.11944910820741174,-0.0,-0.7157456748667786,-0.5980728520329951,0.0
2019-06-12,1.0,-0.0,-0.1152140001949888,-0.0,-0.7163156868480063,-0.605830164765526,0.0
2019-06-13,1.0,-0.0,-0.12544557839738268,-0.0,-0.7118999951169491,-0.6041798915962694,0.0
2019-06-14,1.0,-0.0,-0.12114639436551068,-0.0,-0.7287305339604709,-0.5871859235249677,0.0
2019-06-17,1.0,-0.0,-0.1240657334144857,-0.0,-0.7162020693852709,-0.5942787583688375,0.0
2019-06-18,1.0,-0.0,-0.13758772249338289,-0.0,-0.7047181952842331,-0.585998397319152,0.0
2019-06-19,1.0,-0.0,-0.13188947700674986,-0.0,-0.7070849317729325,-0.5890593891128053,0.0
2019-06-20,1.0,-0.0,-0.13742462555922974,-0.0,-0.7048482785450302,-0.5891606691305193,0.0
2019-06-21,1.0,-0.0,-0.13925929530854586,-0.0,-0.7060054506521316,-0.5880620985010707,0.0
2019-06-24,1.0,-0.0,-0.14413453849322705,-0.0,-0.7045581215014419,-0.574551094094555,0.0
2019-06-25,1.0,-0.0,-0.1402994476208935,-0.0,-0.7078205252446942,-0.5745711793778467,0.0
2019-06-26,1.0,-0.0,-0.13967184508373526,-0.0,-0.7044909236324859,-0.5794575991856717,0.0
2019-06-27,1.0,-0.0,-0.13479273856907095,-0.0,-0.7044461702747307,-0.5876856615862538,0.0
2019-06-28,1.0,-0.0,-0.13571827294129069,-0.0,-0.7036623546829115,-0.5876271145304953,0.0
2019-07-01,1.0,-0.0,-0.13487232959092124,-0.0,-0.7080676059070298,-0.5819491258274935,0.0
2019-07-02,1.0,-0.0,-0.13488349538103434,-0.0,-0.7079261935358727,-0.5818441917416288,0.0
2019-07-03,1.0,-0.0,-0.136905916585839,-0.0,-0.7047769156159069,-0.5831231813773036,0.0
2019-07-05,1.0,-0.0,-0.13291645459172544,-0.0,-0.7045493104534768,-0.5862236118180276,0.0
2019-07-08,1.0,-0.0,-0.13038416763678695,-0.0,-0.708406092355452,-0.586510477299185,0.0
2019-07-09,1.0,-0.0,-0.1291589872926569,-0.0,-0.7086283829663401,-0.5872781065088757,0.0
2019-07-10,1.0,-0.0,-0.14171569695649017,-0.0,-0.694971066075882,-0.5845621171400208,0.0
2019-07-11,1.0,-0.0,-0.1363493255188782,-0.0,-0.7071274611900898,-0.5783584800561866,0.0
2019-07-12,1.0,-0.0,-0.13288201160541585,-0.0,-0.7186895551257253,-0.5661992263056093,0.0
2019-07-15,1.0,-0.0,-0.13736396614268442,-0.0,-0.7174607013301089,-0.5635550181378476,0.0
2019-07-16,1.0,-0.0,-0.13486109766721519,-0.0,-0.7217839512147904,-0.5632804181589391,0.0
2019-07-17,1.0,-0.0,-0.13932383049780983,-0.0,-0.7196582851334673,-0.5610948428160015,0.0
2019-07-18,1.0,-0.0,-0.13988634989723128,-0.0,-0.7215088864708016,-0.5566920565832427,0.0
2019-07-19,1.0,-0.0,-0.14684439739178556,-0.0,-0.7079232934722456,-0.5513341834893289,0.0
2019-07-22,1.0,-0.0,-0.14883284852273,-0.0,-0.7016130970983484,-0.5535976152126355,0.0
2019-07-23,1.0,-0.0,-0.15091481739715817,-0.0,-0.7021133363787175,-0.5512225614887121,0.0
2019-07-24,1.0,-0.0,-0.14955115400351376,-0.0,-0.701403094991697,-0.5557266973117374,0.0
2019-07-25,1.0,-0.0,-0.1479788257940327,-0.0,-0.703320500481232,-0.5548363811357073,0.0
2019-07-26,1.0,-0.0,-0.15238256004630077,-0.0,-0.702831098678499,-0.5562843638468217,0.0
2019-07-29,1.0,-0.0,-0.14476002026978113,-0.0,-0.7038681498998577,-0.564441012523829,0.0
2019-07-30,1.0,-0.0,-0.14572346341931153,-0.0,-0.6952008821555279,-0.5562374149007575,0.0
2019-07-31,1.0,-0.0,-0.14317936412717455,-0.0,-0.6963887222555488,-0.5599520095980804,0.0
2019-08-01,1.0,-0.0,-0.14119136938185467,-0.0,-0.6920264748751523,-0.5562113211153855,0.0
2019-08-02,1.0,-0.0,-0.13848250143430865,-0.0,-0.6921495505832855,-0.5598823866896155,0.0
2019-08-05,1.0,-0.0,-0.13794752828067827,-0.0,-0.6900007174802095,-0.5636524525865162,0.0
2019-08-06,1.0,-0.0,-0.1418375600704192,-0.0,-0.6741923205024504,-0.5629966217823666,0.0
2019-08-07,1.0,-0.0,-0.13710136674259682,-0.0,-0.6698699696279423,-0.5658219438116933,0.0
2019-08-08,1.0,-0.0,-0.1376937133635522,-0.0,-0.6710966608918527,-0.5644445499204974,0.0
2019-08-09,1.0,-0.0,-0.13438173507330128,-0.0,-0.6672192880657463,-0.566776401487341,0.0
2019-08-12,1.0,-0.0,-0.13283469039954554,-0.0,-0.6696648362052642,-0.5645000946790381,0.0
2019-08-13,1.0,-0.0,-0.1407604598567659,-0.0,-0.6623162457595175,-0.5527704485488126,0.0
2019-08-14,1.0,-0.0,-0.14167058823529413,-0.0,-0.6604,-0.5508470588235295,0.0
2019-08-15,1.0,-0.0,-0.1492355599260144,-0.0,-0.6548664278523098,-0.5372386504647515,0.0
2019-08-16,1.0,-0.0,-0.15253721561651531,-0.0,-0.650032768467372,-0.5380582342477296,0.0
2019-08-19,1.0,-0.0,-0.15284005979073242,-0.0,-0.6496870328849028,-0.5330483931240657,0.0
2019-08-20,1.0,-0.0,-0.15357317955781757,-0.0,-0.6494758714075596,-0.5315994677001378,0.0
2019-08-21,1.0,-0.0,-0.15509151723497164,-0.0,-0.6356266840100344,-0.5320542599646939,0.0
2019-08-22,1.0,-0.0,-0.15653001532104555,-0.0,-0.6292539115093551,-0.5355866103347416,0.0
2019-08-23,1.0,-0.0,-0.15663601746075975,-0.0,-0.630328782390638,-0.534944738552986,0.0
2019-08-26,1.0,-0.0,-0.15366473988439308,-0.0,-0.6279537572254336,-0.530543352601156,0.0
2019-08-27,1.0,-0.0,-0.15293982015217894,-0.0,-0.6272769195296288,-0.5255014987318424,0.0
2019-08-28,1.0,-0.0,-0.1469300267355029,-0.0,-0.6367198303678436,-0.5211348760025813,0.0
2019-08-29,1.0,-0.0,-0.14769903359410952,-0.0,-0.6407040957202025,-0.5125632765761621,0.0
2019-08-30,1.0,-0.0,-0.1438615840628662,-0.0,-0.6440339146618873,-0.5098687989706119,0.0
2019-09-03,1.0,-0.0,-0.14643735773572758,-0.0,-0.6405858413997656,-0.5121973650932334,0.0
2019-09-04,1.0,-0.0,-0.14538558786346398,-0.0,-0.6410297666934835,-0.5121480289621883,0.0
2019-09-05,1.0,-0.0,-0.14447585557011194,-0.0,-0.6414305086303983,-0.5124686846399595,0.0
2019-09-06,1.0,-0.0,-0.14402460860382904,-0.0,-0.6378265460722647,-0.513727560718057,0.0
2019-09-09,1.0,-0.0,-0.14670184696569918,-0.0,-0.6355856372605254,-0.5120798439830216,0.0
2019-09-10,1.0,-0.0,-0.14712295439417936,-0.0,-0.6309072964722624,-0.5171566939796644,0.0
2019-09-11,1.0,-0.0,-0.15081004176419294,-0.0,-0.6270136307311028,-0.5169351507641471,0.0
2019-09-12,1.0,-0.0,-0.15528320940053245,-0.0,-0.6247131185164785,-0.5150784907738915,0.0
2019-09-13,1.0,-0.0,-0.1542012078903254,-0.0,-0.6310652857831768,-0.5111029462419914,0.0
2019-09-16,1.0,-0.0,-0.15588890675610487,-0.0,-0.6293675771289426,-0.5119569961636535,0.0
2019-09-17,1.0,-0.0,-0.1491988321570611,-0.0,-0.6326122439596312,-0.5170923469505047,0.0
2019-09-18,1.0,-0.0,-0.14558620689655172,-0.0,-0.6329425287356323,-0.5203218390804598,0.0
2019-09-19,1.0,-0.0,-0.1485678819364627,-0.0,-0.6279251528665348,-0.5222518504896326,0.0
2019-09-20,1.0,-0.0,-0.15748194489166936,-0.0,-0.6272367634205805,-0.5152950917705506,0.0
2019-09-23,1.0,-0.0,-0.15111799968089712,-0.0,-0.6217263465001254,-0.5064846260798213,0.0
2019-09-24,1.0,-0.0,-0.14564011638479724,-0.0,-0.6143162393162394,-0.513206946717585,0.0
2019-09-25,1.0,-0.0,-0.14562157491415967,-0.0,-0.6136616867908224,-0.5146326488846442,0.0
2019-09-26,1.0,-0.0,-0.1309578473689044,-0.0,-0.6632610891725594,-0.5016989622554872,0.0
2019-09-27,1.0,-0.0,-0.12950875987633118,-0.0,-0.6616054047864423,-0.49904958204511624,0.0
2019-09-30,1.0,-0.0,-0.10893726462753744,-0.0,-0.680283824745109,-0.5070956186277211,0.0
2019-10-01,1.0,-0.0,-0.10178058587018954,-0.0,-0.684801838024124,-0.5109477311889719,0.0
2019-10-02,1.0,-0.0,-0.12269387567082018,-0.0,-0.6970771817490844,-0.4834742151691734,0.0
2019-10-03,1.0,-0.0,-0.1313539847412446,-0.0,-0.6920443055427888,-0.4746070410883353,0.0
2019-10-04,1.0,-0.0,-0.14154136636809503,-0.0,-0.6894471436137144,-0.4715973197632918,0.0
2019-10-07,1.0,-0.0,-0.13234280990217243,-0.0,-0.6848390208055849,-0.4792173793230147,0.0
2019-10-08,1.0,-0.0,-0.1281069430431991,-0.0,-0.6858892048060167,-0.4789507475006879,0.0
2019-10-09,1.0,-0.0,-0.13199432676030565,-0.0,-0.6842659102347074,-0.4713592899299996,0.0
2019-10-10,1.0,-0.0,-0.15485600702630242,-0.0,-0.6676374058151898,-0.48879027411824527,0.0
2019-10-11,1.0,-0.0,-0.1601438348219464,-0.0,-0.6615937826238255,-0.49820206472566986,0.0
2019-10-14,1.0,-0.0,-0.18179131620822914,-0.0,-0.5920891111616277,-0.4993634917026597,0.0
2019-10-15,1.0,-0.0,-0.18353797180536607,-0.0,-0.5953615279672578,-0.4948613005911778,0.0
2019-10-16,1.0,-0.0,-0.19685057314099497,-0.0,-0.5898224744194527,-0.49224037738428933,0.0
