Date,CBT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.2622174660310666,-0.7586665369523624,-0.022732431818918833,-0.5603657943379707,-0.6388753769821968,0.0
2018-10-17,1.0,-0.2521886925568419,-0.7360420742071,-0.013629221049931053,-0.5593111631337588,-0.6457043902126158,0.0
2018-10-18,1.0,-0.25488494665124056,-0.7415798945879933,-0.011119681192955392,-0.5586836354287184,-0.6475125337446973,0.0
2018-10-19,1.0,-0.251717716560714,-0.7437552173633853,-0.005137096256341104,-0.5603287741604058,-0.6497463558723431,0.0
2018-10-22,1.0,-0.2516539276767936,-0.7447812961654571,-0.007161667416019013,-0.559220245359368,-0.6487250305093456,0.0
2018-10-23,1.0,-0.250498552589257,-0.7468961080733355,-0.0026375040205853973,-0.5642650369893857,-0.6521389514313284,0.0
2018-10-24,1.0,-0.24983126024491367,-0.7454761675184006,-0.0,-0.5650049818403883,-0.6537781634686465,0.0
2018-10-25,1.0,-0.23198205314543904,-0.72371954880091,-0.0,-0.564851970046447,-0.639103921134949,0.0
2018-10-26,1.0,-0.2243789063726876,-0.7163855648732685,-0.0,-0.5661609975187663,-0.6338766921071641,0.0
2018-10-29,1.0,-0.2109348105029262,-0.7214659030450976,-0.0,-0.559884830845304,-0.637279754639627,0.0
2018-10-30,1.0,-0.20543144984669293,-0.7214817595895126,-0.0,-0.5600713347099681,-0.6417620924848257,0.0
2018-10-31,1.0,-0.20576195981626724,-0.7187451176452208,-0.0,-0.5593850576508453,-0.6408149236009125,0.0
2018-11-01,1.0,-0.1777137668680923,-0.7456401264911237,-0.0,-0.5625410939603619,-0.64507342120918,0.0
2018-11-02,1.0,-0.17520155508110005,-0.785921417418183,-0.0,-0.5655651508874797,-0.6599534750326631,0.0
2018-11-05,1.0,-0.1704440406745083,-0.8003251410538396,-0.0,-0.5674030155238915,-0.6494533167575149,0.0
2018-11-06,1.0,-0.17932267228446486,-0.8087714258354879,-0.0,-0.5628331577771394,-0.6410354623511763,0.0
2018-11-07,1.0,-0.17888863949722641,-0.8161413409433418,-0.0,-0.5656844197902973,-0.645717767018309,0.0
2018-11-08,1.0,-0.1678743575829157,-0.8161330481693109,-0.0,-0.5610814951958375,-0.6470456794458455,0.0
2018-11-09,1.0,-0.16809780700354326,-0.8159734414402912,-0.0,-0.5611134165416414,-0.6469818367542376,0.0
2018-11-12,1.0,-0.16717102538782533,-0.8101806135125665,-0.0,-0.5624820819928009,-0.6455579269263849,0.0
2018-11-13,1.0,-0.153592491597438,-0.8103874690849133,-0.0,-0.56211554315429,-0.6447143128923838,0.0
2018-11-14,1.0,-0.15383639822447684,-0.8101141407736208,-0.0,-0.5620798985415345,-0.6445149017121116,0.0
2018-11-15,1.0,-0.1545613755771374,-0.8200604999203949,-0.0,-0.5770418723133259,-0.6325744308231174,0.0
2018-11-16,1.0,-0.15505603667855322,-0.8194409067753438,-0.0,-0.5768593988792664,-0.6325458481915436,0.0
2018-11-19,1.0,-0.16352080738398647,-0.820159049535307,-0.0,-0.5761234071093226,-0.6339305675321771,0.0
2018-11-20,1.0,-0.1461582532306321,-0.8179387612196829,-0.0,-0.5771213953784454,-0.6416385511490228,0.0
2018-11-21,1.0,-0.14880764121702827,-0.8147257891074704,-0.0,-0.5749256752482763,-0.6242962869251693,0.0
2018-11-23,1.0,-0.1490653762216529,-0.8145934149350033,-0.0,-0.5749122307619318,-0.6242844039598949,0.0
2018-11-26,1.0,-0.1489247311827957,-0.8149588867805186,-0.0,-0.5746679316888046,-0.6240354206198608,0.0
2018-11-27,1.0,-0.14302373223234263,-0.816729175202496,-0.0,-0.5711809385735447,-0.6207255192410728,0.0
2018-11-28,1.0,-0.1403702767597624,-0.832648805762669,-0.0,-0.5673575129533678,-0.6189814229748515,0.0
2018-11-29,1.0,-0.12581576305220882,-0.8253325803212852,-0.0,-0.5652610441767068,-0.6211408132530121,0.0
2018-11-30,1.0,-0.1267871170463472,-0.8279654359780048,-0.0,-0.5698036135113904,-0.6175962293794187,0.0
2018-12-03,1.0,-0.12730644704994812,-0.8280577122559959,-0.0,-0.5701128469493603,-0.6178920567063778,0.0
2018-12-04,1.0,-0.12476055895745015,-0.8290469461453918,-0.0,-0.5690061234102685,-0.6173653634793531,0.0
2018-12-06,1.0,-0.11788830984612537,-0.7947516112121866,-0.0,-0.5691819050849548,-0.6018378611736409,0.0
2018-12-07,1.0,-0.11833991119881598,-0.7948014306857425,-0.0,-0.5691292550567341,-0.6011038480513073,0.0
2018-12-10,1.0,-0.11245227244734572,-0.7970193373568174,-0.0,-0.5694974750585048,-0.6002586525434167,0.0
2018-12-11,1.0,-0.11438864427133048,-0.7962250207839393,-0.0,-0.5698494319056563,-0.5986390368568526,0.0
2018-12-12,1.0,-0.11448454243133391,-0.7961571622120951,-0.0,-0.569774602783594,-0.5987498460401528,0.0
2018-12-13,1.0,-0.1147157499461356,-0.7948228631229032,-0.0,-0.570377666287051,-0.5980177906368309,0.0
2018-12-14,1.0,-0.11060320597955339,-0.8118108533835748,-0.0,-0.5654940235352256,-0.6007042036013219,0.0
2018-12-17,1.0,-0.09940872135994087,-0.8122690317812269,-0.0,-0.5571261394432125,-0.6108031534860803,0.0
2018-12-18,1.0,-0.09375863445184662,-0.8094741043195285,-0.0,-0.5553986430479231,-0.6113959414238787,0.0
2018-12-19,1.0,-0.1014813448890528,-0.8082549634273772,-0.0,-0.5528305366033561,-0.6107935337144262,0.0
2018-12-20,1.0,-0.10102928562676143,-0.8005759098149737,-0.0,-0.5545276314177183,-0.607247886288445,0.0
2018-12-21,1.0,-0.09718958835555828,-0.8023557413566873,-0.0,-0.5566812120472369,-0.5952518995453296,0.0
2018-12-24,1.0,-0.07846471517065468,-0.7857706789748573,-0.0,-0.5554172233693672,-0.6169075671079801,0.0
2018-12-26,1.0,-0.07820891919618611,-0.7916239213083096,-0.0,-0.5394363647335707,-0.6080200350009052,0.0
2018-12-27,1.0,-0.05659264502049603,-0.772361320003539,-0.0,-0.5059423751806305,-0.6141732283464567,0.0
2018-12-28,1.0,-0.05732578037410751,-0.771759013394701,-0.0,-0.5063728093467871,-0.6149170944709977,0.0
2018-12-31,1.0,-0.0585701218612611,-0.7700274409135168,-0.0,-0.5066536838688738,-0.6154141217432357,0.0
2019-01-02,1.0,-0.057629918008612044,-0.7698932342358286,-0.0,-0.506046127529051,-0.61576122220256,0.0
2019-01-03,1.0,-0.0571664552668063,-0.7700657797705084,-0.0,-0.5055603079555175,-0.6169729506504233,0.0
2019-01-04,1.0,-0.04500264721454203,-0.774310253544326,-0.0,-0.5015883287252191,-0.6204776751573622,0.0
2019-01-07,1.0,-0.03791565878821438,-0.7637047183283304,-0.0,-0.49966485005682976,-0.6130621047416431,0.0
2019-01-08,1.0,-0.0402106549506823,-0.7534406005411854,-0.0,-0.5052518257732259,-0.6106665890773663,0.0
2019-01-09,1.0,-0.038159730295280164,-0.7456114857009998,-0.0,-0.5061322948151593,-0.6163973494536155,0.0
2019-01-10,1.0,-0.03782856478250756,-0.7467434287043498,-0.0,-0.5059025354733659,-0.6171784135845546,0.0
2019-01-11,1.0,-0.038773906209064714,-0.7423805781154483,-0.0,-0.5075539254213606,-0.6222455098535791,0.0
2019-01-14,1.0,-0.048888500422457244,-0.7432916703085396,-0.0,-0.5107945109693209,-0.6105235556332489,0.0
2019-01-15,1.0,-0.04386886010967215,-0.7359992999649982,-0.0,-0.5115214094038035,-0.6254521059386303,0.0
2019-01-16,1.0,-0.0263926194090856,-0.7409494336097163,-0.0,-0.5049632138269299,-0.6472322784071003,0.0
2019-01-17,1.0,-0.021188298214337906,-0.7486337200806618,-0.0,-0.5058596604027238,-0.6468714381740072,0.0
2019-01-18,1.0,-0.025160190464993237,-0.7450179295749808,-0.0,-0.5100817118335195,-0.6590441479042972,0.0
2019-01-22,1.0,-0.0,-0.8005212806918818,-0.0,-0.46805674851168444,-0.693273701981459,0.0
2019-01-23,1.0,-0.0,-0.7920830244625648,-0.0,-0.46855448480355816,-0.7045218680504077,0.0
2019-01-24,1.0,-0.0,-0.7770047169811322,-0.0,-0.4809551886792453,-0.6901533018867925,0.0
2019-01-25,1.0,-0.0,-0.8008437335208297,-0.0,-0.4267885392863421,-0.7019687115486026,0.0
2019-01-28,1.0,-0.0,-0.7999351969130165,-0.0,-0.44021915225779845,-0.7054405137117441,0.0
2019-01-29,1.0,-0.0,-0.7967916015452212,-0.0,-0.4418625224853292,-0.710212025596414,0.0
2019-01-30,1.0,-0.0,-0.7942565373944868,-0.0,-0.4406469511835192,-0.7165161442653917,0.0
2019-01-31,1.0,-0.0,-0.7998937018336433,-0.0,-0.4243954291788466,-0.7284377122272419,0.0
2019-02-01,1.0,-0.0,-0.7976222163073374,-0.0,-0.4316682932599888,-0.7281814686658977,0.0
2019-02-04,1.0,-0.0,-0.8000296603885512,-0.0,-0.4246774432745069,-0.7413020910573929,0.0
2019-02-05,1.0,-0.0,-0.7917111664886674,-0.0,-0.4177049958466833,-0.7572386377121157,0.0
2019-02-06,1.0,-0.0,-0.8283947918943392,-0.0,-0.4367564867143348,-0.8572142254972367,0.0
2019-02-07,1.0,-0.0,-0.8289149102263856,-0.0,-0.4293832943013271,-0.8642310694769713,0.0
2019-02-08,1.0,-0.0,-0.8250391236306729,-0.0,-0.43568075117370886,-0.8691392801251956,0.0
2019-02-11,1.0,-0.0,-0.8118945355362573,-0.0,-0.4398532777377183,-0.8833432611217357,0.0
2019-02-12,1.0,-0.0,-0.8127450058017375,-0.0,-0.4426882428575909,-0.8806410135792017,0.0
2019-02-13,1.0,-0.0,-0.8024448196085788,-0.0,-0.4440067529544176,-0.8799162133433377,0.0
2019-02-14,1.0,-0.0,-0.7742400501410216,-0.0,-0.46696960200564086,-0.892604199310561,0.0
2019-02-15,1.0,-0.0,-0.804075873961436,-0.0,-0.451857657940116,-0.8793541307414955,0.0
2019-02-19,1.0,-0.0,-0.8020228036561234,-0.0,-0.4577692621792255,-0.8812074001947421,0.0
2019-02-20,1.0,-0.0,-0.8075412411626081,-0.0,-0.4532285938727416,-0.881413982717989,0.0
2019-02-21,1.0,-0.0,-0.8157919562277915,-0.0,-0.4509921071664413,-0.8777711392723498,0.0
2019-02-22,1.0,-0.0,-0.8122502909994651,-0.0,-0.45392770629502627,-0.8797936263252274,0.0
2019-02-25,1.0,-0.0,-0.8160088411746133,-0.0,-0.46046731922955475,-0.8810862014524787,0.0
2019-02-26,1.0,-0.0,-0.8155036311967162,-0.0,-0.4617619197979161,-0.8802968108620145,0.0
2019-02-27,1.0,-0.0,-0.811048990808301,-0.0,-0.4690609305410784,-0.8785495435737074,0.0
2019-02-28,1.0,-0.0,-0.8073275589555542,-0.0,-0.46753493077068975,-0.8863248403616363,0.0
2019-03-01,1.0,-0.0,-0.8053896944997315,-0.0,-0.4715192872713487,-0.8823808169841721,0.0
2019-03-04,1.0,-0.0,-0.8097973612776972,-0.0,-0.4565683984596932,-0.8900006312732782,0.0
2019-03-05,1.0,-0.0,-0.795501281280648,-0.0,-0.48112879243253504,-0.8869942105096651,0.0
2019-03-06,1.0,-0.0,-0.7943242217160212,-0.0,-0.47820172108327,-0.8912300683371298,0.0
2019-03-07,1.0,-0.0,-0.767413210348422,-0.0,-0.5035853049878384,-0.8878289161954701,0.0
2019-03-08,1.0,-0.0,-0.764588291289862,-0.0,-0.5104236078058068,-0.8980802792321118,0.0
2019-03-11,1.0,-0.0,-0.7592928377153217,-0.0,-0.5493135604196347,-0.9293161507576738,0.0
2019-03-12,1.0,-0.0,-0.7278402405543208,-0.0,-0.5657602300954373,-0.9748006275330109,0.0
2019-03-13,1.0,-0.0,-0.7339780363874775,-0.0,-0.5720701524340273,-0.972102933945255,0.0
2019-03-14,1.0,-0.0,-0.7415501739187503,-0.0,-0.5675001640742928,-0.9724027039443459,0.0
2019-03-15,1.0,-0.0,-0.7465536574104611,-0.0,-0.5663544621067212,-0.984994393509663,0.0
2019-03-18,1.0,-0.0,-0.7527213593521839,-0.0,-0.5748705694942255,-0.9911389884508166,0.0
2019-03-19,1.0,-0.0,-0.7503410641200545,-0.0,-0.5804079459621335,-0.9967390942667952,0.0
2019-03-20,1.0,-0.0,-0.7554237344619589,-0.0,-0.574199353484187,-1.0029326490485553,0.0
2019-03-21,1.0,-0.0,-0.7533621837549934,-0.0,-0.5960386151797603,-0.9794940079893475,0.0
2019-03-22,1.0,-0.0,-0.7496490876278324,-0.0,-0.6225853886772276,-0.9697546955417419,0.0
2019-03-25,1.0,-0.0,-0.7369772560528246,-0.0,-0.628960181417995,-0.9689521776829185,0.0
2019-03-26,1.0,-0.0,-0.738537794299876,-0.0,-0.6264777788941357,-0.9840918985900398,0.0
2019-03-27,1.0,-0.0,-0.7351553875489246,-0.0,-0.629210852038939,-0.9808985381192922,0.0
2019-03-28,1.0,-0.0,-0.7321703609455569,-0.0,-0.6259961159847318,-0.9901225473782896,0.0
2019-03-29,1.0,-0.0,-0.7388812548178435,-0.0,-0.6249958105707678,-0.9876663203405167,0.0
2019-04-01,1.0,-0.0,-0.7395836824992459,-0.0,-0.6253477692488185,-0.987061307947575,0.0
2019-04-02,1.0,-0.0,-0.7437162320883252,-0.0,-0.6340145642471224,-0.978086512970234,0.0
2019-04-03,1.0,-0.0,-0.7418240364941469,-0.0,-0.6419011840472277,-0.9705497601717371,0.0
2019-04-04,1.0,-0.0,-0.7414262201471231,-0.0,-0.6314534278324544,-0.9860938497195257,0.0
2019-04-05,1.0,-0.0,-0.7334389109778288,-0.0,-0.6314104724038008,-1.004649909023519,0.0
2019-04-08,1.0,-0.0,-0.732522489134463,-0.0,-0.6309760452814932,-1.005660186651393,0.0
2019-04-09,1.0,-0.0,-0.7307692307692308,-0.0,-0.6347670734173803,-1.0052922537585114,0.0
2019-04-10,1.0,-0.0,-0.7322853199582591,-0.0,-0.6381324267007775,-0.9957922375197765,0.0
2019-04-11,1.0,-0.0,-0.717115235625021,-0.0,-0.6607942870616769,-0.9905682622023106,0.0
2019-04-12,1.0,-0.0,-0.7151862464183381,-0.0,-0.6612169222990055,-0.994572728804989,0.0
2019-04-15,1.0,-0.0,-0.7155830126257512,-0.0,-0.6626831409087841,-0.9976031328066978,0.0
2019-04-16,1.0,-0.0,-0.7184164302121334,-0.0,-0.6690312119983786,-0.9904742602351032,0.0
2019-04-17,1.0,-0.0,-0.7041828958509737,-0.0,-0.6692972057578324,-1.0135139712108383,0.0
2019-04-18,1.0,-0.0,-0.6871669551641041,-0.0,-0.6691104096663613,-1.0378440756202694,0.0
2019-04-22,1.0,-0.0,-0.6868006665986464,-0.0,-0.6739448355609972,-1.0402679998639592,0.0
2019-04-23,1.0,-0.0,-0.7008634169556054,-0.0,-0.6682983207559997,-1.030117615065606,0.0
2019-04-24,1.0,-0.0,-0.6519175013178703,-0.0,-0.639990774907749,-1.0027675276752768,0.0
2019-04-25,1.0,-0.0,-0.6491418783147215,-0.0,-0.638040649603057,-1.0069506209440986,0.0
2019-04-26,1.0,-0.0,-0.6554909453397575,-0.0,-0.6174115301545108,-1.0499086226947998,0.0
2019-04-29,1.0,-0.0,-0.6606584635849684,-0.0,-0.619687396075823,-1.0451945460591952,0.0
2019-04-30,1.0,-0.0,-0.6539868324798829,-0.0,-0.6219325663363703,-1.0492119438717828,0.0
2019-05-01,1.0,-0.0,-0.6539651901893574,-0.0,-0.6352291257612567,-1.0387034510299844,0.0
2019-05-02,1.0,-0.0,-0.6545436395700928,-0.0,-0.6182078328286693,-1.0547033574019231,0.0
2019-05-03,1.0,-0.0,-0.6488412360149175,-0.0,-0.6231020245071923,-1.057838305807139,0.0
2019-05-06,1.0,-0.0,-0.6672459312234736,-0.0,-0.62132807539351,-1.0533703171473447,0.0
2019-05-07,1.0,-0.0,-0.6595082789764175,-0.0,-0.6223448737247032,-1.0632212744606122,0.0
2019-05-08,1.0,-0.0,-0.6423516785726264,-0.0,-0.6399369487205286,-1.0715363718683972,0.0
2019-05-09,1.0,-0.0,-0.6422944114787623,-0.0,-0.6450098897046498,-1.0651379529987597,0.0
2019-05-10,1.0,-0.0,-0.6417365068722761,-0.0,-0.6462956754944686,-1.0642976868923901,0.0
2019-05-13,1.0,-0.0,-0.640757499581029,-0.0,-0.6440422322775263,-1.0670018434724318,0.0
2019-05-14,1.0,-0.0,-0.6009348914858097,-0.0,-0.6643071786310518,-1.0736560934891486,0.0
2019-05-15,1.0,-0.0,-0.6023915294432012,-0.0,-0.674438023982097,-1.0632619659975284,0.0
2019-05-16,1.0,-0.0,-0.6066893878642075,-0.0,-0.6702753274525528,-1.064354450681636,0.0
2019-05-17,1.0,-0.0,-0.6070140280561123,-0.0,-0.6555444221776887,-1.0774549098196393,0.0
2019-05-20,1.0,-0.0,-0.6077220850297004,-0.0,-0.653140225589001,-1.0762530868317428,0.0
2019-05-21,1.0,-0.0,-0.6078575240128069,-0.0,-0.6509138207043758,-1.0763407150480258,0.0
2019-05-22,1.0,-0.0,-0.6107176266203395,-0.0,-0.6501069089937191,-1.080114927168248,0.0
2019-05-23,1.0,-0.0,-0.6077481030852024,-0.0,-0.6470902831166228,-1.087709329143965,0.0
2019-05-24,1.0,-0.0,-0.6076431843257882,-0.0,-0.644655454879802,-1.09114313417366,0.0
2019-05-28,1.0,-0.0,-0.6035036105910672,-0.0,-0.6455268788446109,-1.0941093875367747,0.0
2019-05-29,1.0,-0.0,-0.6142957299769639,-0.0,-0.650318832838113,-1.073915801422228,0.0
2019-05-30,1.0,-0.0,-0.610734670716646,-0.0,-0.6473180012684001,-1.0798424513501785,0.0
2019-05-31,1.0,-0.0,-0.6067591912991259,-0.0,-0.6465269900580503,-1.0829385467405084,0.0
2019-06-03,1.0,-0.0,-0.6137050945465421,-0.0,-0.6464391346249709,-1.0631418031969693,0.0
2019-06-04,1.0,-0.0,-0.6186736765048414,-0.0,-0.6234984860080524,-1.0852493927394935,0.0
2019-06-05,1.0,-0.0,-0.6291630658778169,-0.0,-0.6165658445788739,-1.0780761816127102,0.0
2019-06-06,1.0,-0.0,-0.6328966617901316,-0.0,-0.6197300172895331,-1.0722835483441946,0.0
2019-06-07,1.0,-0.0,-0.6258535123072312,-0.0,-0.6306831429237584,-1.0742430803050993,0.0
2019-06-10,1.0,-0.0,-0.6392390405293631,-0.0,-0.6000992555831266,-1.0691811414392058,0.0
2019-06-11,1.0,-0.0,-0.6420081014675609,-0.0,-0.6007371007371007,-1.077528388339199,0.0
2019-06-12,1.0,-0.0,-0.6408808582721627,-0.0,-0.6001594313614773,-1.0804464078121367,0.0
2019-06-13,1.0,-0.0,-0.6718775985365043,-0.0,-0.6031930816564112,-1.0510560452353235,0.0
2019-06-14,1.0,-0.0,-0.6647929486113421,-0.0,-0.6198569765508066,-1.0414768002660904,0.0
2019-06-17,1.0,-0.0,-0.6741333333333334,-0.0,-0.6075666666666667,-1.0516666666666667,0.0
2019-06-18,1.0,-0.0,-0.6842070183623821,-0.0,-0.602559402806012,-1.0457893158263072,0.0
2019-06-19,1.0,-0.0,-0.6889878973267721,-0.0,-0.6069956111184998,-1.0289267189785876,0.0
2019-06-20,1.0,-0.0,-0.6899134487350199,-0.0,-0.6082223701731025,-1.0307589880159789,0.0
2019-06-21,1.0,-0.0,-0.692663758366912,-0.0,-0.6087781810916114,-1.0287055846015518,0.0
2019-06-24,1.0,-0.0,-0.6944416658330833,-0.0,-0.6075822746824047,-1.032276349571538,0.0
2019-06-25,1.0,-0.0,-0.6904190818842028,-0.0,-0.6107002465187554,-1.030215204210807,0.0
2019-06-26,1.0,-0.0,-0.6883623275344931,-0.0,-0.5959141505032327,-1.048390321935613,0.0
2019-06-27,1.0,-0.0,-0.6856008805576865,-0.0,-0.5994129615423102,-1.0504652946866349,0.0
2019-06-28,1.0,-0.0,-0.6672558697972252,-0.0,-0.6159618463180363,-1.051860992529349,0.0
2019-07-01,1.0,-0.0,-0.6731862253426948,-0.0,-0.6087596121698429,-1.0614510197258442,0.0
2019-07-02,1.0,-0.0,-0.668771071593839,-0.0,-0.578997818470285,-1.057579163085873,0.0
2019-07-03,1.0,-0.0,-0.6724850408277959,-0.0,-0.5738040926972793,-1.0596052762074781,0.0
2019-07-05,1.0,-0.0,-0.654997027544752,-0.0,-0.5811150009908184,-1.066616024836515,0.0
2019-07-08,1.0,-0.0,-0.6530652669109636,-0.0,-0.5839028094153379,-1.064309530883761,0.0
2019-07-09,1.0,-0.0,-0.6551655891278533,-0.0,-0.5783084839688614,-1.0650811452698246,0.0
2019-07-10,1.0,-0.0,-0.6674358805300983,-0.0,-0.5639546383595965,-1.065240324388475,0.0
2019-07-11,1.0,-0.0,-0.6690338563170933,-0.0,-0.5680594549958711,-1.065962014863749,0.0
2019-07-12,1.0,-0.0,-0.6731061356581468,-0.0,-0.5757545736741299,-1.0534310811703322,0.0
2019-07-15,1.0,-0.0,-0.6992095776697423,-0.0,-0.5643747726295597,-1.0436220524522934,0.0
2019-07-16,1.0,-0.0,-0.695804658549497,-0.0,-0.5691503440974061,-1.0436739015352037,0.0
2019-07-17,1.0,-0.0,-0.7007316184990234,-0.0,-0.5656635879100871,-1.0440626344886947,0.0
2019-07-18,1.0,-0.0,-0.699817669484502,-0.0,-0.5653240510525444,-1.0499917122492957,0.0
2019-07-19,1.0,-0.0,-0.702750223932588,-0.0,-0.5695186278738016,-1.045250970374548,0.0
2019-07-22,1.0,-0.0,-0.7075377883850438,-0.0,-0.557610713338637,-1.0496221161495625,0.0
2019-07-23,1.0,-0.0,-0.710344827586207,-0.0,-0.5555039787798409,-1.0498010610079578,0.0
2019-07-24,1.0,-0.0,-0.7086629681909201,-0.0,-0.5319239733447132,-1.0420838394117453,0.0
2019-07-25,1.0,-0.0,-0.7101905605300273,-0.0,-0.5302240152186034,-1.0394240545770608,0.0
2019-07-26,1.0,-0.0,-0.7067370768827079,-0.0,-0.530175806874836,-1.043066124376804,0.0
2019-07-29,1.0,-0.0,-0.6905301165271623,-0.0,-0.5331363860167406,-1.0587887740029542,0.0
2019-07-30,1.0,-0.0,-0.7033057578853696,-0.0,-0.5413796512969249,-1.0511848653636993,0.0
2019-07-31,1.0,-0.0,-0.7480242055487583,-0.0,-0.5291822360371681,-1.029562514467114,0.0
2019-08-01,1.0,-0.0,-0.7470500743678731,-0.0,-0.5289704181127086,-1.0291852586349364,0.0
2019-08-02,1.0,-0.0,-0.7507149983372131,-0.0,-0.5226139008979049,-1.0522447622214832,0.0
2019-08-05,1.0,-0.0,-0.7511810499700579,-0.0,-0.5222237008450329,-1.0534965732916362,0.0
2019-08-06,1.0,-0.0,-0.7511049541526486,-0.0,-0.5009895111814764,-1.0463091232930932,0.0
2019-08-07,1.0,-0.0,-0.7618467013774468,-0.0,-0.47568048507216765,-1.0578000395439267,0.0
2019-08-08,1.0,-0.0,-0.758155934884334,-0.0,-0.47482369999340934,-1.0623475911157978,0.0
2019-08-09,1.0,-0.0,-0.7560454022043099,-0.0,-0.4701431156440204,-1.063859187366343,0.0
2019-08-12,1.0,-0.0,-0.7589456974667638,-0.0,-0.4620675970632979,-1.0860837356968054,0.0
2019-08-13,1.0,-0.0,-0.7581049851436118,-0.0,-0.4567183889072301,-1.086596236381644,0.0
2019-08-14,1.0,-0.0,-0.760548523206751,-0.0,-0.44801555907172996,-1.0878494198312236,0.0
2019-08-15,1.0,-0.0,-0.7812347287831894,-0.0,-0.43997393712331,-1.0366834989411957,0.0
2019-08-16,1.0,-0.0,-0.7784839004041194,-0.0,-0.44557424064659107,-1.0349367748663798,0.0
2019-08-19,1.0,-0.0,-0.7662692095259755,-0.0,-0.4537509340784301,-1.0289158192273953,0.0
2019-08-20,1.0,-0.0,-0.7690661478599221,-0.0,-0.4501621271076524,-1.023313878080415,0.0
2019-08-21,1.0,-0.0,-0.7724504341065181,-0.0,-0.44881430607749123,-1.0183037449786185,0.0
2019-08-22,1.0,-0.0,-0.7748762256091641,-0.0,-0.4404426754684011,-1.020612885480374,0.0
2019-08-23,1.0,-0.0,-0.7721269019100032,-0.0,-0.44011006798316604,-1.0250566526383942,0.0
2019-08-26,1.0,-0.0,-0.7617504571850235,-0.0,-0.4363951361930123,-1.0101382784176585,0.0
2019-08-27,1.0,-0.0,-0.758345614147498,-0.0,-0.431697315307234,-1.0136477221759468,0.0
2019-08-28,1.0,-0.0,-0.7417959235995386,-0.0,-0.455101910011537,-1.0078195103191898,0.0
2019-08-29,1.0,-0.0,-0.7438997017988265,-0.0,-0.4526565556161221,-1.0099400391188638,0.0
2019-08-30,1.0,-0.0,-0.7393252672684207,-0.0,-0.45544459381601693,-1.006081556878561,0.0
2019-09-03,1.0,-0.0,-0.7403716757449536,-0.0,-0.45219480935597567,-1.0115347644985582,0.0
2019-09-04,1.0,-0.0,-0.7479147953291415,-0.0,-0.45059668933658414,-1.0095277813422303,0.0
2019-09-05,1.0,-0.0,-0.7559193873954696,-0.0,-0.44609272371920156,-1.0019864791259492,0.0
2019-09-06,1.0,-0.0,-0.7560639559101542,-0.0,-0.44413470473260924,-1.0040052548944216,0.0
2019-09-09,1.0,-0.0,-0.7501523461304083,-0.0,-0.4444337534879245,-1.0126687834760577,0.0
2019-09-10,1.0,-0.0,-0.7540478026214341,-0.0,-0.42254561809303526,-1.0359483423284501,0.0
2019-09-11,1.0,-0.0,-0.7620966442087619,-0.0,-0.386866961090874,-1.0746591018987137,0.0
2019-09-12,1.0,-0.0,-0.7609270242392986,-0.0,-0.3880544094894275,-1.0743295513151108,0.0
2019-09-13,1.0,-0.0,-0.7558551023034358,-0.0,-0.38688714451164585,-1.0743469308969245,0.0
