Date,DHT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.19227268590152,-1.4424319650496042,-0.0,-1.010921998725767,-0.905206152725949,0.0
2018-11-16,1.0,-0.18623445019522383,-1.4279033869063833,-0.0,-1.010396803777354,-0.9155089439753018,0.0
2018-11-19,1.0,-0.1916401635620173,-1.427305770104498,-0.0,-1.0088141753748296,-0.9155838255338483,0.0
2018-11-20,1.0,-0.13774912075029308,-1.4177112453783027,-0.0,-1.013301469925151,-0.9401659302011002,0.0
2018-11-21,1.0,-0.13199054287532963,-1.431253978357734,-0.0,-1.0249158861507683,-0.9585341456760935,0.0
2018-11-23,1.0,-0.13312849674401542,-1.4590479684490507,-0.0,-1.0277446574337339,-0.9659268091351004,0.0
2018-11-26,1.0,-0.13321100917431192,-1.4587155963302754,-0.0,-1.0285779816513763,-0.966651376146789,0.0
2018-11-27,1.0,-0.11610041611413416,-1.4703918789153598,-0.0,-1.0246924870821712,-0.9614980108829851,0.0
2018-11-28,1.0,-0.1521444476716042,-1.4759899312614968,-0.0,-1.1512731145319004,-1.0613321715558137,0.0
2018-11-29,1.0,-0.11557357500596233,-1.4529930837109468,-0.0,-1.1399475316002863,-1.0613880276651562,0.0
2018-11-30,1.0,-0.11483618675187182,-1.4533835662167962,-0.0,-1.1403977299823551,-1.0603271496017932,0.0
2018-12-03,1.0,-0.10821388386086786,-1.499339562643706,-0.0,-1.1862922557604814,-1.0982828628736363,0.0
2018-12-04,1.0,-0.0967490373836331,-1.5027538139104157,-0.0,-1.1800945557342692,-1.09440951406151,0.0
2018-12-06,1.0,-0.07768361581920905,-1.4147834274952917,-0.0,-1.1685969868173256,-1.047080979284369,0.0
2018-12-07,1.0,-0.07303053147380324,-1.416980776479457,-0.0,-1.1707029777610252,-1.0509329061439878,0.0
2018-12-10,1.0,-0.016338028169014085,-1.4472769953051643,-0.0,-1.195868544600939,-1.0353521126760563,0.0
2018-12-11,1.0,-0.014979338842975207,-1.4479244928625095,-0.0,-1.1950601051840721,-1.0377066115702478,0.0
2018-12-12,1.0,-0.014512492955100507,-1.4481965057298516,-0.0,-1.194861919969942,-1.038981777193312,0.0
2018-12-13,1.0,-0.014538973829847106,-1.4423600037519932,-0.0,-1.1974017446768594,-1.0357377356720758,0.0
2018-12-14,1.0,-0.01944795913585454,-1.4297296030741833,-0.0,-1.202165049908618,-1.0348657387881344,0.0
2018-12-17,1.0,-0.001725343903007694,-1.4277920261133132,-0.0,-1.1886686873397063,-1.0449055723944976,0.0
2018-12-18,1.0,-0.0,-1.410263522884882,-0.0,-1.1745261211280629,-1.0384650947757743,0.0
2018-12-19,1.0,-0.0,-1.4103476974292586,-0.0,-1.1747272054743851,-1.0385611244682817,0.0
2018-12-20,1.0,-0.0,-1.3917439703153989,-0.0,-1.2059833024118738,-1.0404916512059368,0.0
2018-12-21,1.0,-0.0,-1.388878651064222,-0.0,-1.2026628581958905,-1.0154335206855247,0.0
2018-12-24,1.0,-0.0,-1.3464740788444731,-0.0,-1.1930631583789502,-1.0604903629421776,0.0
2018-12-26,1.0,-0.0,-1.3577439163065728,-0.0,-1.1545144416647715,-1.0362974755515124,0.0
2018-12-27,1.0,-0.0,-1.2854784044494654,-0.0,-1.028200225949422,-1.031546015468845,0.0
2018-12-28,1.0,-0.0,-1.3003313279274564,-0.0,-1.0297759176911676,-1.029470747231668,0.0
2018-12-31,1.0,-0.0,-1.297518849728213,-0.0,-1.0434420480448887,-1.0427406628090479,0.0
2019-01-02,1.0,-0.0,-1.2963903977571403,-0.0,-1.0391186262484668,-1.0451200280357456,0.0
2019-01-03,1.0,-0.0,-1.2987668407425286,-0.0,-1.0352832755518497,-1.054416992144644,0.0
2019-01-04,1.0,-0.0,-1.3135426244581636,-0.0,-0.9973729147510836,-1.0676036604054466,0.0
2019-01-07,1.0,-0.0,-1.2664044799726415,-0.0,-0.976403197537725,-1.0319753772496048,0.0
2019-01-08,1.0,-0.0,-1.2532401091405185,-0.0,-0.9819662346521146,-1.0280951568894954,0.0
2019-01-09,1.0,-0.0,-1.2393311492149939,-0.0,-0.980598221503638,-1.0348466153257032,0.0
2019-01-10,1.0,-0.0,-1.235374149659864,-0.0,-0.983545918367347,-1.0328231292517007,0.0
2019-01-11,1.0,-0.0,-1.2197424892703863,-0.0,-1.005236051502146,-1.066824034334764,0.0
2019-01-14,1.0,-0.0,-1.2196368007555918,-0.0,-1.008028162967415,-1.0655132443223285,0.0
2019-01-15,1.0,-0.0,-1.2146161754626457,-0.0,-1.0073252227553118,-1.061771761480466,0.0
2019-01-16,1.0,-0.0,-1.1965234391601853,-0.0,-1.002465043138255,-1.0510858940031451,0.0
2019-01-17,1.0,-0.0,-1.1741109051070284,-0.0,-0.9932159110062363,-1.046393055789651,0.0
2019-01-18,1.0,-0.0,-1.1678856948460623,-0.0,-1.0063786358224187,-1.0781170267052218,0.0
2019-01-22,1.0,-0.0,-1.241859243697479,-0.0,-1.0469187675070029,-1.0879726890756303,0.0
2019-01-23,1.0,-0.0,-1.1929639864894503,-0.0,-1.0599201649339827,-1.1336579374479099,0.0
2019-01-24,1.0,-0.0,-1.1605174060248284,-0.0,-1.0764823335358973,-1.1036548311485372,0.0
2019-01-25,1.0,-0.0,-1.1055361774438779,-0.0,-1.214426258831947,-1.15186477059297,0.0
2019-01-28,1.0,-0.0,-1.0830856525263441,-0.0,-1.2612357020625056,-1.1589210123390075,0.0
2019-01-29,1.0,-0.0,-1.0799548532731378,-0.0,-1.2702483069977426,-1.1644243792325055,0.0
2019-01-30,1.0,-0.0,-1.0816105443712196,-0.0,-1.2716439469170355,-1.160603051367699,0.0
2019-01-31,1.0,-0.0,-1.1002577669244336,-0.0,-1.2243024465246688,-1.1976665309998644,0.0
2019-02-01,1.0,-0.0,-1.0983198224718083,-0.0,-1.2354060051628095,-1.1950545718038132,0.0
2019-02-04,1.0,-0.0,-1.1066104843459745,-0.0,-1.2420823705314668,-1.1821394590186216,0.0
2019-02-05,1.0,-0.0,-1.0996470268802605,-0.0,-1.238483120644402,-1.1872115123540592,0.0
2019-02-06,1.0,-0.0,-1.0918515165233136,-0.0,-1.2370755998189227,-1.1980534178361248,0.0
2019-02-07,1.0,-0.0,-1.0895144137213195,-0.0,-1.244060279675974,-1.1919265058605242,0.0
2019-02-08,1.0,-0.0,-1.0796723412044664,-0.0,-1.2616694124107635,-1.234898407468424,0.0
2019-02-11,1.0,-0.0,-1.0646393080603607,-0.0,-1.2929241810820757,-1.243099006256901,0.0
2019-02-12,1.0,-0.0,-1.0721835048691557,-0.0,-1.3009184474085014,-1.2422116582821803,0.0
2019-02-13,1.0,-0.0,-1.107508688494604,-0.0,-1.2628955551490764,-1.2024876531918787,0.0
2019-02-14,1.0,-0.0,-1.0987218837326491,-0.0,-1.2769251912593338,-1.2053690045352512,0.0
2019-02-15,1.0,-0.0,-1.1307914394390726,-0.0,-1.2608038128408414,-1.1911461436231154,0.0
2019-02-19,1.0,-0.0,-1.1268673868076304,-0.0,-1.2739140427487934,-1.1958630199954035,0.0
2019-02-20,1.0,-0.0,-1.1261095524996552,-0.0,-1.2823437428137792,-1.1907280504070277,0.0
2019-02-21,1.0,-0.0,-1.141168896859337,-0.0,-1.2813721432841312,-1.1757943624407963,0.0
2019-02-22,1.0,-0.0,-1.129283345615328,-0.0,-1.3134672070744289,-1.1629974207811349,0.0
2019-02-25,1.0,-0.0,-1.1207199703868223,-0.0,-1.331482509716824,-1.1748565611697206,0.0
2019-02-26,1.0,-0.0,-1.118239807710086,-0.0,-1.3367384672275122,-1.1673754275677175,0.0
2019-02-27,1.0,-0.0,-1.1101447934495998,-0.0,-1.3482444372484619,-1.16759957440903,0.0
2019-02-28,1.0,-0.0,-1.113693176557726,-0.0,-1.3506619757429867,-1.164892139616702,0.0
2019-03-01,1.0,-0.0,-1.1123808642546498,-0.0,-1.3574535023595817,-1.1567965207735726,0.0
2019-03-04,1.0,-0.0,-1.0831514820876522,-0.0,-1.3569739952718678,-1.106155664666303,0.0
2019-03-05,1.0,-0.0,-1.0707775043295962,-0.0,-1.3797283748063076,-1.106963813690639,0.0
2019-03-06,1.0,-0.0,-1.0611882540405189,-0.0,-1.390029592533576,-1.1015251536535398,0.0
2019-03-07,1.0,-0.0,-1.0188585157985404,-0.0,-1.4174713268960515,-1.096967224262206,0.0
2019-03-08,1.0,-0.0,-1.0070684353054573,-0.0,-1.4748703355211823,-1.1080001835957223,0.0
2019-03-11,1.0,-0.0,-0.9976010334009964,-0.0,-1.450636648828197,-1.1651596235467798,0.0
2019-03-12,1.0,-0.0,-0.9075259836674092,-0.0,-1.4760579064587975,-1.2564031180400892,0.0
2019-03-13,1.0,-0.0,-0.9254617722702828,-0.0,-1.4923076923076923,-1.2583586626139818,0.0
2019-03-14,1.0,-0.0,-0.9268405049295125,-0.0,-1.4419054639270246,-1.2382751313001015,0.0
2019-03-15,1.0,-0.0,-0.9134655387602275,-0.0,-1.4409467017981787,-1.2681551333610686,0.0
2019-03-18,1.0,-0.0,-0.9375877234022644,-0.0,-1.4537288294189201,-1.2872649012819313,0.0
2019-03-19,1.0,-0.0,-0.942314010795588,-0.0,-1.4442149730110305,-1.30720488148322,0.0
2019-03-20,1.0,-0.0,-0.9416787197312556,-0.0,-1.4348434656837588,-1.2891802360845426,0.0
2019-03-21,1.0,-0.0,-0.9404434072345391,-0.0,-1.4764994165694283,-1.2504550758459743,0.0
2019-03-22,1.0,-0.0,-0.9388627819548873,-0.0,-1.5166823308270676,-1.2437030075187971,0.0
2019-03-25,1.0,-0.0,-0.8286800853353121,-0.0,-1.564326129301549,-1.2447361098228364,0.0
2019-03-26,1.0,-0.0,-0.8414469078179696,-0.0,-1.5713885647607937,-1.2546091015169194,0.0
2019-03-27,1.0,-0.0,-0.8045998417058522,-0.0,-1.5938358396573395,-1.2572279901298942,0.0
2019-03-28,1.0,-0.0,-0.8022377622377623,-0.0,-1.5917016317016317,-1.2680652680652682,0.0
2019-03-29,1.0,-0.0,-0.7834409809978471,-0.0,-1.6043246279135075,-1.2925676308153142,0.0
2019-04-01,1.0,-0.0,-0.7933779796749871,-0.0,-1.6017889757879455,-1.2880157354938415,0.0
2019-04-02,1.0,-0.0,-0.8074911264711376,-0.0,-1.6139547917055856,-1.2488324304128526,0.0
2019-04-03,1.0,-0.0,-0.807548405200636,-0.0,-1.628753156860911,-1.2404826489570666,0.0
2019-04-04,1.0,-0.0,-0.7981789167370693,-0.0,-1.6486905097155733,-1.2466441378015582,0.0
2019-04-05,1.0,-0.0,-0.7882507878274775,-0.0,-1.6622454258971826,-1.252951413386012,0.0
2019-04-08,1.0,-0.0,-0.7905783801590662,-0.0,-1.6627135394606805,-1.2528118970304485,0.0
2019-04-09,1.0,-0.0,-0.7709382041325088,-0.0,-1.7406395320964572,-1.2825159403614745,0.0
2019-04-10,1.0,-0.0,-0.7434099966389782,-0.0,-1.7779805060738465,-1.280117155615307,0.0
2019-04-11,1.0,-0.0,-0.7488685604236881,-0.0,-1.800433317284545,-1.2653346172363986,0.0
2019-04-12,1.0,-0.0,-0.7359325906883748,-0.0,-1.7802056555269923,-1.244406360087594,0.0
2019-04-15,1.0,-0.0,-0.7452546019603156,-0.0,-1.7682046378197465,-1.267846043509443,0.0
2019-04-16,1.0,-0.0,-0.7456014534327787,-0.0,-1.7692197360872057,-1.2662076878944348,0.0
2019-04-17,1.0,-0.0,-0.7343099238833836,-0.0,-1.7949159844894442,-1.2579826703049453,0.0
2019-04-18,1.0,-0.0,-0.7476268098571291,-0.0,-1.7920701888963468,-1.254626522197718,0.0
2019-04-22,1.0,-0.0,-0.7538853870952221,-0.0,-1.796468267333879,-1.2613193475436655,0.0
2019-04-23,1.0,-0.0,-0.7563468992248062,-0.0,-1.8359011627906976,-1.2527131782945737,0.0
2019-04-24,1.0,-0.0,-0.742807407765582,-0.0,-1.8311493641506698,-1.2613993520622795,0.0
2019-04-25,1.0,-0.0,-0.7605196542006973,-0.0,-1.788747193962841,-1.2269666141280986,0.0
2019-04-26,1.0,-0.0,-0.7445730132925313,-0.0,-1.8041981447833988,-1.2327149277995602,0.0
2019-04-29,1.0,-0.0,-0.7343608340888487,-0.0,-1.7988738846208903,-1.2384406165004533,0.0
2019-04-30,1.0,-0.0,-0.7374264248456716,-0.0,-1.7989185050485716,-1.2490309613820167,0.0
2019-05-01,1.0,-0.0,-0.7495580717595911,-0.0,-1.7823802016148298,-1.2456643256413933,0.0
2019-05-02,1.0,-0.0,-0.7440935448315522,-0.0,-1.7718407054200414,-1.2763214645133465,0.0
2019-05-03,1.0,-0.0,-0.7530284893464209,-0.0,-1.7628441465166387,-1.2722528130237012,0.0
2019-05-06,1.0,-0.0,-0.7477352250395437,-0.0,-1.7640799501509847,-1.2813114125485308,0.0
2019-05-07,1.0,-0.0,-0.7415805909200096,-0.0,-1.773000240211386,-1.289694931539755,0.0
2019-05-08,1.0,-0.0,-0.7451774231959991,-0.0,-1.7328887830435817,-1.2849726125267922,0.0
2019-05-09,1.0,-0.0,-0.740650289709333,-0.0,-1.7704352822870277,-1.277498443710195,0.0
2019-05-10,1.0,-0.0,-0.7454168274797376,-0.0,-1.8011385565418758,-1.2778367425704362,0.0
2019-05-13,1.0,-0.0,-0.7403767796366426,-0.0,-1.7749388811658118,-1.2783183931738653,0.0
2019-05-14,1.0,-0.0,-0.6328054833372725,-0.0,-1.8143228551169936,-1.2798865516426376,0.0
2019-05-15,1.0,-0.0,-0.634548980653706,-0.0,-1.8286741402961073,-1.2669220945083015,0.0
2019-05-16,1.0,-0.0,-0.6409516602024407,-0.0,-1.8221549522277931,-1.2668148708731435,0.0
2019-05-17,1.0,-0.0,-0.6295962423494805,-0.0,-1.8296721544811878,-1.2851923898087962,0.0
2019-05-20,1.0,-0.0,-0.6144766780432309,-0.0,-1.8372203261281759,-1.28853811149033,0.0
2019-05-21,1.0,-0.0,-0.6161099265576878,-0.0,-1.8329305851693913,-1.2891257995735608,0.0
2019-05-22,1.0,-0.0,-0.5948939811733384,-0.0,-1.8677379480840544,-1.2916230864314917,0.0
2019-05-23,1.0,-0.0,-0.597321174123682,-0.0,-1.870618409803363,-1.2817516861404008,0.0
2019-05-24,1.0,-0.0,-0.5798323307914555,-0.0,-1.8758111116373797,-1.2807748780372281,0.0
2019-05-28,1.0,-0.0,-0.5819835180448991,-0.0,-1.8722648479681727,-1.2819456284929431,0.0
2019-05-29,1.0,-0.0,-0.6033794883830087,-0.0,-1.85327387937104,-1.2370804975357899,0.0
2019-05-30,1.0,-0.0,-0.5957116659613486,-0.0,-1.85465745051018,-1.251751539944515,0.0
2019-05-31,1.0,-0.0,-0.5977498470084264,-0.0,-1.8418302499646941,-1.2678058654615638,0.0
2019-06-03,1.0,-0.0,-0.6193659193241423,-0.0,-1.8295966207120642,-1.1928700738058764,0.0
2019-06-04,1.0,-0.0,-0.5574873554913296,-0.0,-1.7816564306358382,-1.1767070086705202,0.0
2019-06-05,1.0,-0.0,-0.5318065030566138,-0.0,-1.7951625764153452,-1.1029059980508549,0.0
2019-06-06,1.0,-0.0,-0.52382424376242,-0.0,-1.7534555089423711,-1.1387061161404282,0.0
2019-06-07,1.0,-0.0,-0.5356212181440749,-0.0,-1.743562563491012,-1.1375822622675678,0.0
2019-06-10,1.0,-0.0,-0.5503699487763232,-0.0,-1.6962479751324373,-1.1314741035856575,0.0
2019-06-11,1.0,-0.0,-0.5410065034263017,-0.0,-1.7093972327702849,-1.1143555497359345,0.0
2019-06-12,1.0,-0.0,-0.5395786994635614,-0.0,-1.7114571067207467,-1.1102533909023509,0.0
2019-06-13,1.0,-0.0,-0.5392030562835947,-0.0,-1.7377726444849184,-1.1652969659277685,0.0
2019-06-14,1.0,-0.0,-0.5595463137996219,-0.0,-1.7497974615176886,-1.1915113871635612,0.0
2019-06-17,1.0,-0.0,-0.5662835249042145,-0.0,-1.7447825107054316,-1.1964841108857336,0.0
2019-06-18,1.0,-0.0,-0.5868328366296397,-0.0,-1.7423914025106115,-1.1862638851259821,0.0
2019-06-19,1.0,-0.0,-0.5617245099802194,-0.0,-1.7555745369537854,-1.1782503146916021,0.0
2019-06-20,1.0,-0.0,-0.5698919891989198,-0.0,-1.7504050405040503,-1.1801530153015303,0.0
2019-06-21,1.0,-0.0,-0.5770441665917063,-0.0,-1.7421066834577674,-1.1784654133309345,0.0
2019-06-24,1.0,-0.0,-0.5621176682259806,-0.0,-1.7217524289312705,-1.2141507736595898,0.0
2019-06-25,1.0,-0.0,-0.5754742304939156,-0.0,-1.6992662848962061,-1.1991320687186828,0.0
2019-06-26,1.0,-0.0,-0.5757739380849531,-0.0,-1.6636069114470842,-1.2602591792656588,0.0
2019-06-27,1.0,-0.0,-0.5644784172661872,-0.0,-1.673291366906475,-1.25863309352518,0.0
2019-06-28,1.0,-0.0,-0.518991899189919,-0.0,-1.7163366336633663,-1.2651215121512152,0.0
2019-07-01,1.0,-0.0,-0.5222041700514487,-0.0,-1.7097662243884828,-1.281072298943948,0.0
2019-07-02,1.0,-0.0,-0.5347069143911107,-0.0,-1.6899545638580233,-1.2739664402357282,0.0
2019-07-03,1.0,-0.0,-0.5293985637342908,-0.0,-1.6925942549371633,-1.2663375224416518,0.0
2019-07-05,1.0,-0.0,-0.5210121803227111,-0.0,-1.6941885028540609,-1.2794282889118613,0.0
2019-07-08,1.0,-0.0,-0.5290490977003736,-0.0,-1.6916880428423564,-1.279510373070519,0.0
2019-07-09,1.0,-0.0,-0.5228629122728292,-0.0,-1.683598833295939,-1.280861566075836,0.0
2019-07-10,1.0,-0.0,-0.4704042885861068,-0.0,-1.7118606209515301,-1.2850122850122851,0.0
2019-07-11,1.0,-0.0,-0.4670093875726419,-0.0,-1.7234689316048277,-1.2797496647295483,0.0
2019-07-12,1.0,-0.0,-0.4554852508689065,-0.0,-1.7387042153105783,-1.261741377773817,0.0
2019-07-15,1.0,-0.0,-0.4856913613265579,-0.0,-1.74997771240082,-1.2218953374342514,0.0
2019-07-16,1.0,-0.0,-0.4928163483847939,-0.0,-1.741834731393896,-1.2272443333928253,0.0
2019-07-17,1.0,-0.0,-0.5212685403768207,-0.0,-1.7224622511246717,-1.2104137900316245,0.0
2019-07-18,1.0,-0.0,-0.520532099479468,-0.0,-1.723272678738266,-1.205187525025582,0.0
2019-07-19,1.0,-0.0,-0.5207111111111111,-0.0,-1.7264,-1.1973333333333331,0.0
2019-07-22,1.0,-0.0,-0.527060597994854,-0.0,-1.7182148877650607,-1.190888119953864,0.0
2019-07-23,1.0,-0.0,-0.5368732867627554,-0.0,-1.707533822619153,-1.1768502962242464,0.0
2019-07-24,1.0,-0.0,-0.5363427358740827,-0.0,-1.7077990980634894,-1.1770713590945265,0.0
2019-07-25,1.0,-0.0,-0.5314750187745726,-0.0,-1.7139196890047268,-1.1721517868975573,0.0
2019-07-26,1.0,-0.0,-0.5562746575646083,-0.0,-1.7086307017155016,-1.1679152444700562,0.0
2019-07-29,1.0,-0.0,-0.5370518281860135,-0.0,-1.7089989350372736,-1.19129392971246,0.0
2019-07-30,1.0,-0.0,-0.5588287965616046,-0.0,-1.7265401146131805,-1.1917084527220632,0.0
2019-07-31,1.0,-0.0,-0.5756587762393927,-0.0,-1.7066994193836535,-1.1839660562751229,0.0
2019-08-01,1.0,-0.0,-0.597636039250669,-0.0,-1.6958073148974129,-1.1668599464763605,0.0
2019-08-02,1.0,-0.0,-0.5815646923008614,-0.0,-1.6823994316668147,-1.1760944853920612,0.0
2019-08-05,1.0,-0.0,-0.5784057135252629,-0.0,-1.68061038903429,-1.176995076076831,0.0
2019-08-06,1.0,-0.0,-0.5809354081543945,-0.0,-1.6043640789359297,-1.1613926801703904,0.0
2019-08-07,1.0,-0.0,-0.5671590072335081,-0.0,-1.6036730627625937,-1.1606098670247327,0.0
2019-08-08,1.0,-0.0,-0.5497499568891188,-0.0,-1.589067080531126,-1.1722710812209,0.0
2019-08-09,1.0,-0.0,-0.5222241290544019,-0.0,-1.562725244551227,-1.2054230307190663,0.0
2019-08-12,1.0,-0.0,-0.521356136129254,-0.0,-1.5677208662770712,-1.207932279133723,0.0
2019-08-13,1.0,-0.0,-0.5087312824473333,-0.0,-1.5709443514823873,-1.2108808512464069,0.0
2019-08-14,1.0,-0.0,-0.5228864218616567,-0.0,-1.5486336464560206,-1.1983774551665245,0.0
2019-08-15,1.0,-0.0,-0.564275538422861,-0.0,-1.5232548395206569,-1.1025307969496354,0.0
2019-08-16,1.0,-0.0,-0.5627409891031014,-0.0,-1.5231768650461022,-1.1051550712489522,0.0
2019-08-19,1.0,-0.0,-0.5455038371705038,-0.0,-1.5305305305305306,-1.0948031364698032,0.0
2019-08-20,1.0,-0.0,-0.5357307708446981,-0.0,-1.5468927027820907,-1.1135915404305317,0.0
2019-08-21,1.0,-0.0,-0.5333361288158336,-0.0,-1.542267695404227,-1.1176199261992619,0.0
2019-08-22,1.0,-0.0,-0.5331232934257508,-0.0,-1.5437093047679058,-1.124007561436673,0.0
2019-08-23,1.0,-0.0,-0.5267991947659788,-0.0,-1.539255158530448,-1.1278309008555611,0.0
2019-08-26,1.0,-0.0,-0.5100368362236662,-0.0,-1.5253507719051362,-1.1035139274036672,0.0
2019-08-27,1.0,-0.0,-0.5003111387678905,-0.0,-1.5230035262393695,-1.125202240199129,0.0
2019-08-28,1.0,-0.0,-0.4581143095536087,-0.0,-1.5937838965373383,-1.1199833124739256,0.0
2019-08-29,1.0,-0.0,-0.4399716631245572,-0.0,-1.6009501187648458,-1.1262241113472518,0.0
2019-08-30,1.0,-0.0,-0.422312744201513,-0.0,-1.6206667220882869,-1.1136835979715687,0.0
2019-09-03,1.0,-0.0,-0.4318106174072225,-0.0,-1.630928607089366,-1.0976868031286404,0.0
2019-09-04,1.0,-0.0,-0.42265940190492035,-0.0,-1.6351120908372498,-1.1014016553674666,0.0
2019-09-05,1.0,-0.0,-0.43265323048851295,-0.0,-1.635730281164469,-1.0785850543252882,0.0
2019-09-06,1.0,-0.0,-0.4274313595765796,-0.0,-1.6514637777042673,-1.0560287793582535,0.0
2019-09-09,1.0,-0.0,-0.4336572255530287,-0.0,-1.6511060574736407,-1.0500723589001448,0.0
2019-09-10,1.0,-0.0,-0.4265324643181256,-0.0,-1.6708192393366885,-1.0277204851084893,0.0
2019-09-11,1.0,-0.0,-0.4225979381443299,-0.0,-1.6881237113402063,-1.0130309278350516,0.0
2019-09-12,1.0,-0.0,-0.37248751496140986,-0.0,-1.7245862396301952,-1.030170456890503,0.0
2019-09-13,1.0,-0.0,-0.3788109442501543,-0.0,-1.7180415552355484,-1.0174861139683193,0.0
2019-09-16,1.0,-0.0,-0.3855769627459879,-0.0,-1.7172325590989728,-1.022814472544247,0.0
2019-09-17,1.0,-0.0,-0.42613729676465756,-0.0,-1.6834866152077517,-0.9961405813762523,0.0
2019-09-18,1.0,-0.0,-0.4318088513014205,-0.0,-1.6837999835782906,-0.9898185401100256,0.0
2019-09-19,1.0,-0.0,-0.43752053894183374,-0.0,-1.6753614853762735,-0.9949063424252382,0.0
