Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WAT
2018-10-23,-0.32886404933649027,-0.44879136611420073,-0.09487363030670116,-0.48092065414900065,-0.39970265954517925,0.0,1.0
2018-10-24,-0.32846674961979816,-0.4565187335821927,-0.09771878888428039,-0.4828425273054057,-0.39955758329876945,0.0,1.0
2018-10-25,-0.3129624109054446,-0.4319900268299954,-0.09553104420173988,-0.48665275481720377,-0.3829914089812732,0.0,1.0
2018-10-26,-0.31747721194257955,-0.43796735986026963,-0.09996725069592272,-0.48627258337426993,-0.3874242672343213,0.0,1.0
2018-10-29,-0.3066670293501619,-0.44705274324728667,-0.08979136631939721,-0.4823055789788646,-0.3943094959606126,0.0,1.0
2018-10-30,-0.29575968844467443,-0.45028459380702085,-0.08148370053650698,-0.48664179307715344,-0.40918870339606195,0.0,1.0
2018-10-31,-0.2957930565010211,-0.45002042205582027,-0.08147038801906058,-0.4865895166780122,-0.40906739278420695,0.0,1.0
2018-11-01,-0.28844322294484204,-0.46001251734741083,-0.07314484747884296,-0.48858472339383385,-0.4109771694467877,0.0,1.0
2018-11-02,-0.2901281494352737,-0.45302997393570815,-0.07219265855777585,-0.49017158992180715,-0.4094808861859253,0.0,1.0
2018-11-05,-0.28702120150935206,-0.46208974672204584,-0.07199283329261341,-0.4911366289328664,-0.4023943317859761,0.0,1.0
2018-11-06,-0.2840995543962613,-0.460411911748723,-0.07357895880882513,-0.49328877295946094,-0.40577111183567005,0.0,1.0
2018-11-07,-0.28329712112982075,-0.4601032047800108,-0.07487778381314503,-0.49236827810972295,-0.4052688756110809,0.0,1.0
2018-11-08,-0.26939800685985904,-0.46587625246441783,-0.058875955383909044,-0.4915332054986902,-0.41504847813757534,0.0,1.0
2018-11-09,-0.2676650267610964,-0.4666162080337352,-0.05984754284478564,-0.4937287127642321,-0.4152565280856355,0.0,1.0
2018-11-12,-0.2679942871001644,-0.4541216416502736,-0.05893449028537552,-0.5000673691018352,-0.4136732329084589,0.0,1.0
2018-11-13,-0.26078100292139045,-0.4525207043499236,-0.050280078261102625,-0.5038728525099837,-0.4127201093511297,0.0,1.0
2018-11-14,-0.2613834320478118,-0.452014043362903,-0.05033098383941254,-0.5038994452335647,-0.4124031838769329,0.0,1.0
2018-11-15,-0.26164471570831993,-0.4526448227861655,-0.04909519220473284,-0.5062372845058357,-0.4073508941000107,0.0,1.0
2018-11-16,-0.2611323580540772,-0.45053622529485704,-0.04883528121740525,-0.5056296969859057,-0.4083068117996309,0.0,1.0
2018-11-19,-0.2610464338284491,-0.45208082430081625,-0.04557741201659307,-0.5079352335072929,-0.4096882108925465,0.0,1.0
2018-11-20,-0.24332613275728723,-0.45056937888364396,-0.024748646558391336,-0.5188415073205856,-0.4294210203482945,0.0,1.0
2018-11-21,-0.2463714376522937,-0.44546562135819473,-0.029505244199597415,-0.5168714906240067,-0.4103718614259985,0.0,1.0
2018-11-23,-0.24596496798433615,-0.43525427316505266,-0.03280944065195534,-0.5206646557654655,-0.41122929565539507,0.0,1.0
2018-11-26,-0.24590467621139547,-0.4408394421361844,-0.03112181438060709,-0.5191997247730701,-0.40937359409320667,0.0,1.0
2018-11-27,-0.24418942092072288,-0.4434243503495581,-0.02453502176493866,-0.5184540298113706,-0.407597942223981,0.0,1.0
2018-11-28,-0.244400474871389,-0.44199973618256166,-0.025115420129270545,-0.5187706107373697,-0.40788814140614693,0.0,1.0
2018-11-29,-0.23317175422507533,-0.4377833093148173,-0.014384907637888118,-0.5210533211057252,-0.41380846325167037,0.0,1.0
2018-11-30,-0.2344954128440367,-0.43897771952817827,-0.012555701179554391,-0.5235910878112713,-0.41158584534731324,0.0,1.0
2018-12-03,-0.2344112682000422,-0.4497520573960751,-0.0,-0.5343954420763875,-0.4191285081240768,0.0,1.0
2018-12-04,-0.2323884293166131,-0.4502344696770115,-0.0,-0.5334580325623057,-0.41838347647399765,0.0,1.0
2018-12-06,-0.22262471537983855,-0.41691678741461397,-0.01679258952597806,-0.5300403643138067,-0.40110743117367004,0.0,1.0
2018-12-07,-0.2210687101952053,-0.418008595246725,-0.014627453010925284,-0.5315331641899239,-0.4036918138041734,0.0,1.0
2018-12-10,-0.21362898864250945,-0.4188364366839218,-0.01169229184372505,-0.5331839604419377,-0.3980530016224986,0.0,1.0
2018-12-11,-0.21592460021116058,-0.41737697319290296,-0.013751190997347616,-0.5333608013802693,-0.39471583447068215,0.0,1.0
2018-12-12,-0.2162593670331934,-0.4172224654288878,-0.014137460407385472,-0.5333350500862668,-0.39420080859063167,0.0,1.0
2018-12-13,-0.21531494442157267,-0.41470255249073695,-0.015644298065047347,-0.5346850555784274,-0.39272848909016056,0.0,1.0
2018-12-14,-0.21617590330461617,-0.40318889031760324,-0.021653593930821655,-0.538973897389739,-0.3916934550597917,0.0,1.0
2018-12-17,-0.21085573568643542,-0.40342191668376765,-0.01644264313564539,-0.5345526369792735,-0.3998563513236199,0.0,1.0
2018-12-18,-0.20867541369344483,-0.40021483925420087,-0.013683214404460471,-0.5346939819432722,-0.4003427197626538,0.0,1.0
2018-12-19,-0.20802107578586593,-0.40041435404250963,-0.013837378827019976,-0.5349515308079904,-0.40049108627260405,0.0,1.0
2018-12-20,-0.2023436504903834,-0.3915424786651382,-0.0238440962934658,-0.534173990574449,-0.3955419691759011,0.0,1.0
2018-12-21,-0.20164902280130295,-0.3914138843648209,-0.022445032573289902,-0.5355761400651466,-0.3937041938110749,0.0,1.0
2018-12-24,-0.18530424217879923,-0.3762529108028754,-0.0293358307178293,-0.5325250582160576,-0.4076895818568391,0.0,1.0
2018-12-26,-0.18781138342307885,-0.3800513310855015,-0.026042977202959085,-0.521538926073172,-0.40078506366061095,0.0,1.0
2018-12-27,-0.1711789530837385,-0.36698832646412793,-0.030134011204620056,-0.49534786149707544,-0.4043288333868062,0.0,1.0
2018-12-28,-0.17330859616573902,-0.36554112554112556,-0.030129870129870128,-0.4973160173160173,-0.4074211502782932,0.0,1.0
2018-12-31,-0.17383237680585792,-0.36493172372847815,-0.030056402137344153,-0.49732831981001385,-0.4076043934296458,0.0,1.0
2019-01-02,-0.1739722972470699,-0.3656862502168149,-0.03211338801199296,-0.4988230046832024,-0.4072899373095126,0.0,1.0
2019-01-03,-0.17820034799900572,-0.36057668406661697,-0.05702212279393487,-0.5108128262490679,-0.3790952025851355,0.0,1.0
2019-01-04,-0.1823752117166484,-0.3597937630766165,-0.05571884029092358,-0.5145212712962041,-0.37835010461293217,0.0,1.0
2019-01-07,-0.1641515926071569,-0.3427791977978765,-0.07385469917420369,-0.5103716083366103,-0.3665699960676366,0.0,1.0
2019-01-08,-0.16265852629488992,-0.3652495470677289,-0.06586752041297496,-0.5105849651304196,-0.377460104732832,0.0,1.0
2019-01-09,-0.1640364414795639,-0.37277841389953703,-0.06539055110270325,-0.512047592970578,-0.37491910190670585,0.0,1.0
2019-01-10,-0.1637527395895597,-0.37397888025503084,-0.06515242080095636,-0.5118549511854952,-0.3757720661486352,0.0,1.0
2019-01-11,-0.1648666849574739,-0.3680692390192802,-0.06594667398298955,-0.5134811563115755,-0.381837228443868,0.0,1.0
2019-01-14,-0.16462866839688559,-0.3672639249351168,-0.06842683170293472,-0.5122279896186863,-0.3829606707925734,0.0,1.0
2019-01-15,-0.1652940001996606,-0.3676499950084856,-0.0689078566437057,-0.5114305680343416,-0.38249975042427875,0.0,1.0
2019-01-16,-0.16291546062481285,-0.3703463419502944,-0.06422796686296037,-0.5100558938017766,-0.38771334464517415,0.0,1.0
2019-01-17,-0.16564417177914112,-0.3668013367250237,-0.06366901092323807,-0.509401965185296,-0.38834854606214775,0.0,1.0
2019-01-18,-0.16523002906685377,-0.3677708730079183,-0.06635261100531221,-0.508895459556981,-0.3974892252180014,0.0,1.0
2019-01-22,-0.06457802125672162,-0.3785312160763424,-0.0,-0.6864002423569211,-0.39504178132336976,0.0,1.0
2019-01-23,-0.0693021726484053,-0.34678908364316974,-0.0,-0.6891772263955283,-0.424007891342287,0.0,1.0
2019-01-24,-0.0,-0.390958347443278,-0.0,-0.9081724799638785,-0.5228863302855853,0.0,1.0
2019-01-25,-0.0,-0.33533753170147895,-0.0,-1.0603539167355311,-0.45387969110648846,0.0,1.0
2019-01-28,-0.0,-0.33174149270803543,-0.0,-1.0722619388046897,-0.45561910208750356,0.0,1.0
2019-01-29,-0.0,-0.3311510092057865,-0.0,-1.0687003259191492,-0.45908856995825953,0.0,1.0
2019-01-30,-0.0,-0.33043677109535785,-0.0,-1.0682883603933226,-0.4597244454607821,0.0,1.0
2019-01-31,-0.0,-0.33348568816774266,-0.0,-1.0466205793292578,-0.4765468776781123,0.0,1.0
2019-02-01,-0.0,-0.33197037714808564,-0.0,-1.0492665770737426,-0.47811168615789323,0.0,1.0
2019-02-04,-0.0,-0.3349057952368699,-0.0,-1.050004288532464,-0.4741115590245018,0.0,1.0
2019-02-05,-0.0,-0.3234503659652333,-0.0,-1.0434583714547119,-0.4921660567246111,0.0,1.0
2019-02-06,-0.0,-0.31632098412244314,-0.0,-1.048405092261479,-0.49609497925904733,0.0,1.0
2019-02-07,-0.0,-0.3161493348591045,-0.0,-1.0488056072092689,-0.4958661135745959,0.0,1.0
2019-02-08,-0.0,-0.3160351691153307,-0.0,-1.0550161812297736,-0.4928831228341496,0.0,1.0
2019-02-11,-0.0,-0.3037753170004016,-0.0,-1.0612771817086464,-0.5037294164897584,0.0,1.0
2019-02-12,-0.0,-0.3111705185696217,-0.0,-1.0596182591698287,-0.50376566632172,0.0,1.0
2019-02-13,-0.0,-0.3218902614191324,-0.0,-1.0535478310830222,-0.49732835392128694,0.0,1.0
2019-02-14,-0.0,-0.3361019619074896,-0.0,-1.0405556351138479,-0.4874409279679221,0.0,1.0
2019-02-15,-0.0,-0.3366697258231043,-0.0,-1.0423597567970633,-0.4889296776413904,0.0,1.0
2019-02-19,-0.0,-0.3285058789790651,-0.0,-1.0511041009463722,-0.48815600802982506,0.0,1.0
2019-02-20,-0.0,-0.3178656284888215,-0.0,-1.0585692611570723,-0.48618784530386744,0.0,1.0
2019-02-21,-0.0,-0.3043316548409247,-0.0,-1.0619993133440147,-0.4947356374456397,0.0,1.0
2019-02-22,-0.0,-0.3057517947544547,-0.0,-1.0642679403941309,-0.4901467265394846,0.0,1.0
2019-02-25,-0.0,-0.3020220851857163,-0.0,-1.0706725942922701,-0.4955112577083034,0.0,1.0
2019-02-26,-0.0,-0.3002039468014822,-0.0,-1.070174934650849,-0.5021400051704823,0.0,1.0
2019-02-27,-0.0,-0.3001551634963508,-0.0,-1.0736451928050113,-0.49956899028791446,0.0,1.0
2019-02-28,-0.0,-0.3072053406998158,-0.0,-1.0794774401473295,-0.4908782228360957,0.0,1.0
2019-03-01,-0.0,-0.3107703814510097,-0.0,-1.0806915597491515,-0.48527127322938846,0.0,1.0
2019-03-04,-0.0,-0.3103785525256012,-0.0,-1.0798814865953286,-0.4862789092164308,0.0,1.0
2019-03-05,-0.0,-0.3064446304366648,-0.0,-1.0858033420877946,-0.49380934514704605,0.0,1.0
2019-03-06,-0.0,-0.30584807131935027,-0.0,-1.0884567669715242,-0.49075329621188085,0.0,1.0
2019-03-07,-0.0,-0.3026285517082711,-0.0,-1.0961980904175774,-0.4770505004026228,0.0,1.0
2019-03-08,-0.0,-0.2914152060292801,-0.0,-1.126880540556149,-0.4692905200542866,0.0,1.0
2019-03-11,-0.0,-0.2926857607622146,-0.0,-1.12351129959914,-0.4885842096090164,0.0,1.0
2019-03-12,-0.0,-0.2627835504170935,-0.0,-1.140406849114591,-0.5238109176057368,0.0,1.0
2019-03-13,-0.0,-0.2712740949694405,-0.0,-1.1403972731546779,-0.5267101551480958,0.0,1.0
2019-03-14,-0.0,-0.2753023365034637,-0.0,-1.1337618879887283,-0.5262416343783022,0.0,1.0
2019-03-15,-0.0,-0.26413206603301653,-0.0,-1.1383632992967072,-0.5401524291557543,0.0,1.0
2019-03-18,-0.0,-0.2763009553195277,-0.0,-1.1390850293716253,-0.551444846614846,0.0,1.0
2019-03-19,-0.0,-0.27629583370505845,-0.0,-1.139114402117346,-0.5584203170071669,0.0,1.0
2019-03-20,-0.0,-0.274674531533947,-0.0,-1.1398993058658802,-0.5645425566776894,0.0,1.0
2019-03-21,-0.0,-0.27656976051471466,-0.0,-1.1524782556892648,-0.5496246872393661,0.0,1.0
2019-03-22,-0.0,-0.27742937346950963,-0.0,-1.1579167413247327,-0.5509765275040316,0.0,1.0
2019-03-25,-0.0,-0.23575190862283246,-0.0,-1.1725750133159731,-0.5507782446588151,0.0,1.0
2019-03-26,-0.0,-0.24207715133531155,-0.0,-1.1742433234421366,-0.5510385756676558,0.0,1.0
2019-03-27,-0.0,-0.24383090914476996,-0.0,-1.1727345439464407,-0.5457830968391741,0.0,1.0
2019-03-28,-0.0,-0.24134045077105573,-0.0,-1.1717081850533808,-0.5525504151838672,0.0,1.0
2019-03-29,-0.0,-0.24092419029540868,-0.0,-1.1717285561751098,-0.553298137382845,0.0,1.0
2019-04-01,-0.0,-0.24120856312637137,-0.0,-1.1707881159935953,-0.5530747791021764,0.0,1.0
2019-04-02,-0.0,-0.24548704464206578,-0.03610364286347387,-1.1559074659497148,-0.5169734393003811,0.0,1.0
2019-04-03,-0.0,-0.24460856720827176,-0.03645494830132939,-1.1531462333825702,-0.52,0.0,1.0
2019-04-04,-0.0,-0.24300059066745422,-0.039692852923803895,-1.1558476077968103,-0.5147962197282929,0.0,1.0
2019-04-05,-0.0,-0.23186348445864016,-0.04761482270132789,-1.1605891225268388,-0.517374974122379,0.0,1.0
2019-04-08,-0.0,-0.23541420118343195,-0.047988165680473364,-1.1601775147928992,-0.515,0.0,1.0
2019-04-09,-0.0,-0.2651687308260425,-0.027042381547551415,-1.043943870014771,-0.5044313146233382,0.0,1.0
2019-04-10,-0.0,-0.25811582265897925,-0.025902468118946857,-1.0393649351018206,-0.5167996818995143,0.0,1.0
2019-04-11,-0.0,-0.24366361081940227,-0.04515652939006046,-1.0470581557062981,-0.5023415547923822,0.0,1.0
2019-04-12,-0.0,-0.2427071509648127,-0.04540295119182747,-1.047587968217934,-0.5019863791146425,0.0,1.0
2019-04-15,-0.0,-0.24372800544897263,-0.04756499035077762,-1.0412929957997503,-0.5054489726416166,0.0,1.0
2019-04-16,-0.0,-0.24656406179009543,-0.04651294865970013,-1.0400102226260792,-0.5065027260336211,0.0,1.0
2019-04-17,-0.0,-0.23213927783981905,-0.08266758296824443,-1.0729605131288835,-0.475675056552988,0.0,1.0
2019-04-18,-0.0,-0.2407656818637705,-0.08078058285812534,-1.0671977533885433,-0.4768318193540992,0.0,1.0
2019-04-22,-0.0,-0.2405507171394901,-0.07648529792187635,-1.0740133942686327,-0.48325716420913456,0.0,1.0
2019-04-23,-0.0,-0.24060604318201423,-0.07730788028634679,-1.078141620906765,-0.47891211223873736,0.0,1.0
2019-04-24,-0.0,-0.1578051335777894,-0.04671948664222106,-1.327887637506548,-0.7415531691985333,0.0,1.0
2019-04-25,-0.0,-0.14342969776609724,-0.04720762155059133,-1.3401773981603153,-0.7543363994743758,0.0,1.0
2019-04-26,-0.0,-0.12266208446236204,-0.07735774238318684,-1.3772387813098936,-0.7272156499900866,0.0,1.0
2019-04-29,-0.0,-0.11887372352027496,-0.0743249942165967,-1.3796886876631744,-0.7319144717274199,0.0,1.0
2019-04-30,-0.0,-0.11326058201058202,-0.08012566137566138,-1.3835648148148147,-0.7299272486772487,0.0,1.0
2019-05-01,-0.0,-0.12481533764485736,-0.08890056137355963,-1.3375791996323168,-0.7316240438593612,0.0,1.0
2019-05-02,-0.0,-0.12652659225213395,-0.0850623768877216,-1.332403151674327,-0.7390347997373605,0.0,1.0
2019-05-03,-0.0,-0.14559588905725016,-0.0837011660847223,-1.327689571117992,-0.7370380130443376,0.0,1.0
2019-05-06,-0.0,-0.11037173015144561,-0.09171966170589393,-1.3179046744902643,-0.7580475971939946,0.0,1.0
2019-05-07,-0.0,-0.11176335552421868,-0.09366084019283115,-1.3168596071229464,-0.7571573803823829,0.0,1.0
2019-05-08,-0.0,-0.11996740016299917,-0.12123879380603096,-1.2633414832925833,-0.7554360228198859,0.0,1.0
2019-05-09,-0.0,-0.11835379155406504,-0.12688438120665516,-1.2665646468921954,-0.7441148699247875,0.0,1.0
2019-05-10,-0.0,-0.11902820805478559,-0.131061470732105,-1.2726887330833199,-0.7382683841513127,0.0,1.0
2019-05-13,-0.0,-0.12169243287225386,-0.12602115541090317,-1.2716680227827502,-0.7353295362082993,0.0,1.0
2019-05-14,-0.0,-0.078190494615335,-0.17466305539433805,-1.2375056426130133,-0.7339911007931902,0.0,1.0
2019-05-15,-0.0,-0.07949156369971287,-0.18124334613027065,-1.242313772300545,-0.7230699745136625,0.0,1.0
2019-05-16,-0.0,-0.08372424056161237,-0.18650318656788845,-1.2349648992268125,-0.7299343275856491,0.0,1.0
2019-05-17,-0.0,-0.07840025906735751,-0.19248704663212435,-1.227493523316062,-0.739961139896373,0.0,1.0
2019-05-20,-0.0,-0.07323624595469257,-0.19854368932038835,-1.2242394822006473,-0.7402588996763754,0.0,1.0
2019-05-21,-0.0,-0.0704193475379094,-0.20278702835526527,-1.2203756991819974,-0.7395971418409907,0.0,1.0
2019-05-22,-0.0,-0.056765037897113374,-0.21757781003064025,-1.2218351878729237,-0.7291082083534914,0.0,1.0
2019-05-23,-0.0,-0.056355263581618534,-0.2397513927800857,-1.2206550091778574,-0.7035391105529257,0.0,1.0
2019-05-24,-0.0,-0.036754084678843134,-0.24861169068789526,-1.218630629473887,-0.705967322569255,0.0,1.0
2019-05-28,-0.0,-0.037067941846657466,-0.24933406078500595,-1.2181713148688984,-0.7047722969286563,0.0,1.0
2019-05-29,-0.0,-0.03740919709430702,-0.2496079874555986,-1.2192710166725336,-0.6938142020544658,0.0,1.0
2019-05-30,-0.0,-0.03813762848634282,-0.24509270229594285,-1.2247590380735853,-0.6941624771846681,0.0,1.0
2019-05-31,-0.0,-0.061580621791035385,-0.2533782719627051,-1.1891517308722086,-0.64576180426497,0.0,1.0
2019-06-03,-0.0,-0.06408448497383347,-0.2748581993669894,-1.1856099777506188,-0.6091629845507819,0.0,1.0
2019-06-04,-0.0,-0.06979218828242363,-0.28139083625438155,-1.186748873309965,-0.5917626439659489,0.0,1.0
2019-06-05,-0.0,-0.07143961173452039,-0.2965779467680608,-1.189155769884695,-0.5341123373210918,0.0,1.0
2019-06-06,-0.0,-0.07791445172456422,-0.3093398442329089,-1.1831499567313635,-0.5202126344418345,0.0,1.0
2019-06-07,-0.0,-0.09186984332993417,-0.3126293995859213,-1.1678254689286487,-0.5178146534408702,0.0,1.0
2019-06-10,-0.0,-0.09459751318996637,-0.31307272222393634,-1.1571380087007497,-0.5205640060473297,0.0,1.0
2019-06-11,-0.0,-0.09310600903521256,-0.3329723373971161,-1.1498545702085523,-0.51831796522062,0.0,1.0
2019-06-12,-0.0,-0.09930022293782512,-0.3382462224424077,-1.1471699281644785,-0.5116423086450334,0.0,1.0
2019-06-13,-0.0,-0.10936869235785487,-0.34409837592770864,-1.1358569077415148,-0.516007825357886,0.0,1.0
2019-06-14,-0.0,-0.10244311302890137,-0.3511004873808711,-1.14161984292056,-0.5091733151212243,0.0,1.0
2019-06-17,-0.0,-0.10171648508551386,-0.3516466461805879,-1.142657603128783,-0.5079305956482603,0.0,1.0
2019-06-18,-0.0,-0.10984507435809868,-0.35086466515570186,-1.140426588841628,-0.5035549070135676,0.0,1.0
2019-06-19,-0.0,-0.10678286759916882,-0.35523989703191394,-1.1384796700058928,-0.5009149272710356,0.0,1.0
2019-06-20,-0.0,-0.10927604619396498,-0.35707189867130257,-1.1366261020737614,-0.5014590835713398,0.0,1.0
2019-06-21,-0.0,-0.11435666614930932,-0.35663510786900515,-1.1297532205494336,-0.5034300791556728,0.0,1.0
2019-06-24,-0.0,-0.10343969646078248,-0.3556633700317224,-1.1333893139267275,-0.5175405859302109,0.0,1.0
2019-06-25,-0.0,-0.0999533509563054,-0.35670968745140724,-1.1350023324521847,-0.5183019748095165,0.0,1.0
2019-06-26,-0.0,-0.10092627129180654,-0.352946661693398,-1.1234924779311202,-0.5309275146089767,0.0,1.0
2019-06-27,-0.0,-0.0972118496390341,-0.35997012696041825,-1.1233818770226538,-0.5312111028130446,0.0,1.0
2019-06-28,-0.0,-0.09671095621868875,-0.3594610573482279,-1.1241870740890563,-0.5313190403584653,0.0,1.0
2019-07-01,-0.0,-0.08716122038098187,-0.3658045531980796,-1.1179495121573484,-0.5264983738578286,0.0,1.0
2019-07-02,-0.0,-0.08542853604161506,-0.3645962348278424,-1.1197981174139213,-0.5265667574931879,0.0,1.0
2019-07-03,-0.0,-0.09514370664023786,-0.3569747274529237,-1.1129831516352824,-0.5320242814667988,0.0,1.0
2019-07-05,-0.0,-0.06697588126159554,-0.37210884353741497,-1.1161719233147804,-0.5369202226345082,0.0,1.0
2019-07-08,-0.0,-0.06529135222071013,-0.37346900903130026,-1.117097612272671,-0.5370530743535815,0.0,1.0
2019-07-09,-0.0,-0.0650021657075676,-0.37228513087061443,-1.1191448548975929,-0.5374048635604232,0.0,1.0
2019-07-10,-0.0,-0.06635730858468677,-0.3720649651972158,-1.1174323279195668,-0.5377262180974478,0.0,1.0
2019-07-11,-0.0,-0.05951828834678292,-0.38518381102556964,-1.1174906471261168,-0.5296045512166466,0.0,1.0
2019-07-12,-0.0,-0.05869813710649078,-0.3876857487101857,-1.123575025487349,-0.5194167258796998,0.0,1.0
2019-07-15,-0.0,-0.06038714457719738,-0.3920842209255658,-1.1249421135500601,-0.5098638510697416,0.0,1.0
2019-07-16,-0.0,-0.06286084781870388,-0.39198493315631844,-1.1231899719040415,-0.5094322146407732,0.0,1.0
2019-07-17,-0.0,-0.0532832327214488,-0.39583589996304047,-1.1188862880374522,-0.511950227916718,0.0,1.0
2019-07-18,-0.0,-0.053210783560296335,-0.4003565829516461,-1.11220067013003,-0.5082229258245982,0.0,1.0
2019-07-19,-0.0,-0.05463993604329377,-0.40667855605436315,-1.1046676096181047,-0.5088247955230305,0.0,1.0
2019-07-22,-0.0,-0.04083891998277877,-0.3998708407651147,-1.108616766098776,-0.5259241035734055,0.0,1.0
2019-07-23,-0.0,-0.03931702814951546,-0.40169204737732656,-1.1096446700507614,-0.5257960313797877,0.0,1.0
2019-07-24,-0.0,-0.03903054162950205,-0.4031002983422016,-1.1092178513210103,-0.524344108510442,0.0,1.0
2019-07-25,-0.0,-0.024845674272903167,-0.41150456067074104,-1.1178403611682688,-0.5169681520837812,0.0,1.0
2019-07-26,-0.0,-0.023631459572120393,-0.41439342855391403,-1.1149390057009747,-0.5120762581989824,0.0,1.0
2019-07-29,-0.0,-0.011683532658693652,-0.4166819993866912,-1.1106409076970254,-0.5275682306041092,0.0,1.0
2019-07-30,-0.0,-0.008061796891763479,-0.41884559973025165,-1.1066425528001715,-0.5317720626551818,0.0,1.0
2019-07-31,-0.0,-0.0,-0.4195228701763038,-1.118850943163605,-0.5438601898656146,0.0,1.0
2019-08-01,-0.0,-0.0,-0.4192604907484376,-1.1178535143622426,-0.5416397278408916,0.0,1.0
2019-08-02,-0.0,-0.0,-0.4351760650086186,-1.1124107362718543,-0.5304727899532135,0.0,1.0
2019-08-05,-0.0,-0.0,-0.42919101814826205,-1.113780375269148,-0.5330052291602584,0.0,1.0
2019-08-06,-0.0,-0.0,-0.43125417147017775,-1.068442448880529,-0.5340998725805473,0.0,1.0
2019-08-07,-0.0,-0.0,-0.4294378070228637,-1.0670143732185093,-0.5358420765358723,0.0,1.0
2019-08-08,-0.0,-0.0,-0.42729781362767993,-1.0680474269945721,-0.5370409679473572,0.0,1.0
2019-08-09,-0.0,-0.0,-0.42228792083986966,-1.051405816338844,-0.5430795221431157,0.0,1.0
2019-08-12,-0.0,-0.0,-0.4288598896959103,-1.0546999789035894,-0.5302130737470239,0.0,1.0
2019-08-13,-0.0,-0.0,-0.4256713893000635,-1.063257106606652,-0.5319155363562215,0.0,1.0
2019-08-14,-0.0,-0.0,-0.4261416659140853,-1.0547879225744303,-0.529425930943135,0.0,1.0
2019-08-15,-0.0,-0.0,-0.4419601655303819,-1.0341778558456638,-0.5009973503230224,0.0,1.0
2019-08-16,-0.0,-0.0,-0.44509324912113446,-1.036793183578621,-0.4973485074182208,0.0,1.0
2019-08-19,-0.0,-0.0,-0.4475293977907115,-1.0357227699251692,-0.4862216415251217,0.0,1.0
2019-08-20,-0.0,-0.0,-0.45041677790632134,-1.0328676099789385,-0.4831064044377206,0.0,1.0
2019-08-21,-0.0,-0.0,-0.47661918441081524,-1.014659282731661,-0.47019279177895573,0.0,1.0
2019-08-22,-0.0,-0.0,-0.46767419850940495,-1.0110611617177334,-0.47879451082455937,0.0,1.0
2019-08-23,-0.0,-0.0,-0.46865203761755486,-1.0090790796711422,-0.47962382445141066,0.0,1.0
2019-08-26,-0.0,-0.0,-0.4693536567492306,-0.9997948116664224,-0.46211343983584935,0.0,1.0
