Date,IWF,IWM,MTUM,RELX,SPY,VLUE,VXX
2018-11-23,-0.15621461545161572,-0.3716357460151555,-0.0,1.0,-0.3925398484452574,-0.2571422349969515,0.0
2018-11-26,-0.1547743966421826,-0.3835912906610703,-0.0,1.0,-0.39198583420776495,-0.255705666316894,0.0
2018-11-27,-0.15023515067061488,-0.3851027695523428,-0.0,1.0,-0.3893703187597979,-0.2526345584392963,0.0
2018-11-28,-0.14904652936689552,-0.39121717336820316,-0.0,1.0,-0.38735970360684324,-0.2517380407540591,0.0
2018-11-29,-0.14059521746664355,-0.38671807312424195,-0.0,1.0,-0.385678391959799,-0.2530107433720326,0.0
2018-11-30,-0.14021972307092245,-0.3869422956077055,-0.0,1.0,-0.38564215909337146,-0.25409001278467575,0.0
2018-12-03,-0.13701364928498577,-0.3898400711759217,-0.0,1.0,-0.3877785734435692,-0.255365319098149,0.0
2018-12-04,-0.13643955662566973,-0.38992646580334483,-0.0,1.0,-0.3877356239560964,-0.25500531441834234,0.0
2018-12-06,-0.13485565647520362,-0.367702869813654,-0.0,1.0,-0.3871903117137862,-0.24233508165963072,0.0
2018-12-07,-0.1278589614668692,-0.3710605704015918,-0.0,1.0,-0.3908299278974732,-0.24979139476668308,0.0
2018-12-10,-0.1095023777173913,-0.3773777173913043,-0.0,1.0,-0.39620838994565216,-0.23987347146739127,0.0
2018-12-11,-0.10215019460218211,-0.38110125693868435,-0.0,1.0,-0.3953082796316383,-0.2482188051638699,0.0
2018-12-12,-0.10180162933656649,-0.3812775189841108,-0.0,1.0,-0.39518856486503734,-0.24882479314232234,0.0
2018-12-13,-0.10210382862740087,-0.38277756483965764,-0.0,1.0,-0.39457433669775566,-0.249904177845918,0.0
2018-12-14,-0.10472987355783558,-0.37532462003490996,-0.0,1.0,-0.39867597598876076,-0.249904210481502,0.0
2018-12-17,-0.09606449559775114,-0.3752201124429829,-0.0,1.0,-0.3919168346239525,-0.25834305717619604,0.0
2018-12-18,-0.08841585620556529,-0.36866310837324107,-0.0,1.0,-0.391384148013755,-0.2611759245585536,0.0
2018-12-19,-0.0831379011641419,-0.37108871564091184,-0.0,1.0,-0.3952800490165008,-0.2632735416534618,0.0
2018-12-20,-0.08190925162050677,-0.36311979122821786,-0.0,1.0,-0.399170805623369,-0.2603544069366108,0.0
2018-12-21,-0.07949115600637104,-0.36476234386788503,-0.0,1.0,-0.4031980886914243,-0.24828149886830417,0.0
2018-12-24,-0.07942935067659708,-0.3669988461135005,-0.0,1.0,-0.4049512220707018,-0.2466170145809294,0.0
2018-12-26,-0.08104281192736966,-0.3737714476095286,-0.0,1.0,-0.38986756621689156,-0.2376103614859237,0.0
2018-12-27,-0.06326543046895627,-0.36007474054065036,-0.0,1.0,-0.3629790604626602,-0.24465341105266367,0.0
2018-12-28,-0.0628007553146129,-0.36043938194148345,-0.0,1.0,-0.36289618484903857,-0.24427930397352338,0.0
2018-12-31,-0.059510725770342325,-0.3667928522001058,-0.0,1.0,-0.36424878902592905,-0.24467781983962225,0.0
2019-01-02,-0.05717365659195379,-0.3669202294268397,-0.0,1.0,-0.36344221616564293,-0.2463897815563601,0.0
2019-01-03,-0.05904479189964012,-0.3661631051379542,-0.0,1.0,-0.3645365268487079,-0.24347843767155317,0.0
2019-01-04,-0.049926042996373064,-0.36901505480923147,-0.0,1.0,-0.3615990922537637,-0.24565882519806292,0.0
2019-01-07,-0.046825364912139615,-0.3627206562386907,-0.0,1.0,-0.3602678032892356,-0.24074148538340906,0.0
2019-01-08,-0.04764295900536285,-0.3595115190712435,-0.0,1.0,-0.36158033221523694,-0.23982164018719748,0.0
2019-01-09,-0.04763434814041289,-0.35896457546790905,-0.0,1.0,-0.3614948991886899,-0.24011968832837977,0.0
2019-01-10,-0.04874618228580614,-0.3560520816588973,-0.0,1.0,-0.3653552483523549,-0.2391496543963993,0.0
2019-01-11,-0.051935788479697834,-0.3420529202579712,-0.0,1.0,-0.36622265083478994,-0.24891005163442026,0.0
2019-01-14,-0.05347496937689512,-0.341372316713187,-0.0,1.0,-0.36408361613687024,-0.24912146830257637,0.0
2019-01-15,-0.052968275362610395,-0.34243295982618843,-0.0,1.0,-0.36399847110181255,-0.2523084350922368,0.0
2019-01-16,-0.052348130136848664,-0.3405140365331672,-0.0,1.0,-0.36362357574905046,-0.253059502039668,0.0
2019-01-17,-0.04679163227092436,-0.3486822236092375,-0.0,1.0,-0.3649908389876578,-0.25294461110999256,0.0
2019-01-18,-0.04825661354259364,-0.34740312272469864,-0.0,1.0,-0.3653628347221099,-0.2614472939082598,0.0
2019-01-22,-0.0,-0.36064795585355724,-0.0,1.0,-0.41925275420795505,-0.19798651080915367,0.0
2019-01-23,-0.0,-0.3528795397481268,-0.0,1.0,-0.42721575295071273,-0.19695142444791522,0.0
2019-01-24,-0.0,-0.3543610627866519,-0.0,1.0,-0.42412620591491385,-0.19844219516052508,0.0
2019-01-25,-0.0,-0.34231303312834754,-0.0,1.0,-0.4976591946042452,-0.14376115850029758,0.0
2019-01-28,-0.0,-0.33606866068066044,-0.0,1.0,-0.5039543319260271,-0.14211809478503895,0.0
2019-01-29,-0.0,-0.33077197998570407,-0.0,1.0,-0.5063537447383052,-0.1483996505440394,0.0
2019-01-30,-0.0,-0.3262292798439894,-0.0,1.0,-0.5027361550554195,-0.16098541380614093,0.0
2019-01-31,-0.0,-0.32980121897781145,-0.0,1.0,-0.4969724734095527,-0.165020117117476,0.0
2019-02-01,-0.0,-0.33008217647997445,-0.0,1.0,-0.5012565820966969,-0.1632160523376416,0.0
2019-02-04,-0.0,-0.3302347848636572,-0.0,1.0,-0.5004089286070496,-0.16414992719076021,0.0
2019-02-05,-0.0,-0.3317297135442659,-0.0,1.0,-0.49975047409921153,-0.1647070565924743,0.0
2019-02-06,-0.0,-0.32330631961355744,-0.0,1.0,-0.5025350313385764,-0.17024631721825223,0.0
2019-02-07,-0.0,-0.32464497573251844,-0.0,1.0,-0.5085585315676994,-0.16412007909401405,0.0
2019-02-08,-0.0,-0.32534205592564513,-0.0,1.0,-0.507160237743827,-0.1619729546451793,0.0
2019-02-11,-0.0,-0.31418574427671697,-0.0,1.0,-0.5213036089173249,-0.1639108267519744,0.0
2019-02-12,-0.0,-0.3060315558218494,-0.0,1.0,-0.5225284601557818,-0.16862392650289595,0.0
2019-02-13,-0.0,-0.31096964738281013,-0.0,1.0,-0.5198658977070902,-0.1647342898764742,0.0
2019-02-14,-0.0,-0.31137688683012543,-0.0,1.0,-0.5222026994648991,-0.16306604903761684,0.0
2019-02-15,-0.0,-0.3229653601821887,-0.0,1.0,-0.5166406967917216,-0.1580766311079148,0.0
2019-02-19,-0.0,-0.3135028338788218,-0.0,1.0,-0.5256446076474814,-0.15652191266863574,0.0
2019-02-20,-0.0,-0.31292340280969605,-0.0,1.0,-0.533322675406167,-0.1521152654823045,0.0
2019-02-21,-0.0,-0.31243880507543215,-0.0,1.0,-0.5336597062643621,-0.1520831251873314,0.0
2019-02-22,-0.0,-0.32674930847249256,-0.0,1.0,-0.5712324556910152,-0.15096813851039853,0.0
2019-02-25,-0.0,-0.32568656470975166,-0.0,1.0,-0.5767349120210491,-0.15314093076796578,0.0
2019-02-26,-0.0,-0.3266733883413239,-0.0,1.0,-0.5831395707730612,-0.14784254820058026,0.0
2019-02-27,-0.0,-0.3226177515765257,-0.0,1.0,-0.5781278885853378,-0.15333894788735286,0.0
2019-02-28,-0.0,-0.3208691362085269,-0.0,1.0,-0.5762652633310036,-0.15851251901492414,0.0
2019-03-01,-0.0,-0.3216635145136091,-0.0,1.0,-0.5814283364854864,-0.15266014308033882,0.0
2019-03-04,-0.0,-0.29992065591113465,-0.0,1.0,-0.6340033500837521,-0.270078462487878,0.0
2019-03-05,-0.0,-0.2838290416306252,-0.0,1.0,-0.6643156563976312,-0.26978951804289486,0.0
2019-03-06,-0.0,-0.2803350989561401,-0.0,1.0,-0.6678043483078832,-0.2681013275414995,0.0
2019-03-07,-0.0,-0.2658320245968723,-0.0,1.0,-0.6873410161693468,-0.25877590745205603,0.0
2019-03-08,-0.0,-0.2577657039791579,-0.0,1.0,-0.7163597497160925,-0.25262196887038235,0.0
2019-03-11,-0.0,-0.2557632678739945,-0.0,1.0,-0.7192288680177953,-0.27191839302565946,0.0
2019-03-12,-0.0,-0.23733230601885424,-0.0,1.0,-0.7312364031907179,-0.2975661711385062,0.0
2019-03-13,-0.0,-0.2470105910488555,-0.0,1.0,-0.7326500398587861,-0.29798428425008544,0.0
2019-03-14,-0.0,-0.24592363495781502,-0.0,1.0,-0.7341095672344393,-0.2940895549541764,0.0
2019-03-15,-0.0,-0.23828571428571427,-0.0,1.0,-0.7465371428571429,-0.3008914285714286,0.0
2019-03-18,-0.0,-0.2471936011801858,-0.0,1.0,-0.7485651061475693,-0.3092916580227278,0.0
2019-03-19,-0.0,-0.24627193489468938,-0.0,1.0,-0.749959540378702,-0.31574688460916,0.0
2019-03-20,-0.0,-0.2547296670685338,-0.0,1.0,-0.7498377075025503,-0.313896874710192,0.0
2019-03-21,-0.0,-0.25227661443165533,-0.0,1.0,-0.7363749826653724,-0.32263208986270975,0.0
2019-03-22,-0.0,-0.24798213579586423,-0.0,1.0,-0.7629038635993579,-0.31518224744714013,0.0
2019-03-25,-0.0,-0.20263728157130345,-0.0,1.0,-0.7847756927474757,-0.3179030845128867,0.0
2019-03-26,-0.0,-0.2030946433527616,-0.0,1.0,-0.7855259505967249,-0.3242668146914608,0.0
2019-03-27,-0.0,-0.20447602295871134,-0.0,1.0,-0.7853638215145342,-0.3245695241621922,0.0
2019-03-28,-0.0,-0.19910633667492417,-0.0,1.0,-0.7796865232792352,-0.33639710138216844,0.0
2019-03-29,-0.0,-0.19575580857169303,-0.0,1.0,-0.7785337406276034,-0.33990558178283814,0.0
2019-04-01,-0.0,-0.20051396027226007,-0.0,1.0,-0.7778626661110339,-0.33675973514840024,0.0
2019-04-02,-0.0,-0.20801257599926024,-0.0,1.0,-0.7870633654668608,-0.31668862843008067,0.0
2019-04-03,-0.0,-0.20852795634278312,-0.0,1.0,-0.7915182907089673,-0.31230634047079503,0.0
2019-04-04,-0.0,-0.20751267155784942,-0.0,1.0,-0.7847108107482584,-0.3222163075427593,0.0
2019-04-05,-0.0,-0.20230838760516376,-0.0,1.0,-0.7879806243771293,-0.3273460495515331,0.0
2019-04-08,-0.0,-0.19622335495829474,-0.0,1.0,-0.7915199258572753,-0.3292168674698795,0.0
2019-04-09,-0.0,-0.18559621099554235,-0.0,1.0,-0.8173987741456167,-0.31872213967310553,0.0
2019-04-10,-0.0,-0.1844288004460863,-0.0,1.0,-0.8151762273181385,-0.3237610650310169,0.0
2019-04-11,-0.0,-0.18513532333689245,-0.0,1.0,-0.8101991550995776,-0.3258205282948795,0.0
2019-04-12,-0.0,-0.18407186462709776,-0.0,1.0,-0.8104500824029154,-0.32671015064645664,0.0
2019-04-15,-0.0,-0.18700283760524725,-0.0,1.0,-0.8039493882867378,-0.3349537144717868,0.0
2019-04-16,-0.0,-0.18869636004186532,-0.0,1.0,-0.8048377718339342,-0.3323177113617863,0.0
2019-04-17,-0.0,-0.18670856610800746,-0.0,1.0,-0.802770018621974,-0.338268156424581,0.0
2019-04-18,-0.0,-0.17183045936726013,-0.0,1.0,-0.8012056638160661,-0.36352165989064905,0.0
2019-04-22,-0.0,-0.1713529218801256,-0.0,1.0,-0.8039973756970804,-0.3677538778761892,0.0
2019-04-23,-0.0,-0.1742248470786754,-0.0,1.0,-0.802784222737819,-0.36661276336450355,0.0
2019-04-24,-0.0,-0.16985152920237928,-0.0,1.0,-0.8039436091986324,-0.3680155496229685,0.0
2019-04-25,-0.0,-0.17103535590359187,-0.0,1.0,-0.8102316421269812,-0.36328894307418175,0.0
2019-04-26,-0.0,-0.16706942261220467,-0.0,1.0,-0.8198625155432513,-0.3592426624123126,0.0
2019-04-29,-0.0,-0.1775203654000094,-0.0,1.0,-0.8273767481282667,-0.34948439045062857,0.0
2019-04-30,-0.0,-0.16852849180404977,-0.0,1.0,-0.828084946261847,-0.35516568283906774,0.0
2019-05-01,-0.0,-0.15926013195098962,-0.0,1.0,-0.8357917059377946,-0.36121583411875585,0.0
2019-05-02,-0.0,-0.15884306474786256,-0.0,1.0,-0.8297100595897026,-0.3667710860399934,0.0
2019-05-03,-0.0,-0.14655841863748678,-0.0,1.0,-0.8380280032945052,-0.3686316037180845,0.0
2019-05-06,-0.0,-0.14324770209757248,-0.0,1.0,-0.8350459580485505,-0.37850577421635634,0.0
2019-05-07,-0.0,-0.14024418988356196,-0.0,1.0,-0.8382831282704002,-0.3785178899731297,0.0
2019-05-08,-0.0,-0.1463294349725236,-0.0,1.0,-0.8143816636137335,-0.3876990277582077,0.0
2019-05-09,-0.0,-0.14378192603752266,-0.0,1.0,-0.8313363621383676,-0.37887526188178244,0.0
2019-05-10,-0.0,-0.1437582376200339,-0.0,1.0,-0.8320702315948033,-0.3777772547542836,0.0
2019-05-13,-0.0,-0.14218768397503825,-0.0,1.0,-0.8341928647121158,-0.37852348993288587,0.0
2019-05-14,-0.0,-0.1259686765493007,-0.019850596914197948,1.0,-0.8124781829606014,-0.3688534127667497,0.0
2019-05-15,-0.0,-0.12529385750529526,-0.026487908200079135,1.0,-0.816376882433722,-0.3594255522193515,0.0
2019-05-16,-0.0,-0.12660524846454496,-0.0332216638749302,1.0,-0.8104178298901917,-0.35620230783547363,0.0
2019-05-17,-0.0,-0.11977722368513039,-0.04201524013702142,1.0,-0.8050241185654696,-0.36350290121874484,0.0
2019-05-20,-0.0,-0.11076980359303734,-0.047496043935585965,1.0,-0.8047333147165596,-0.36407428092711536,0.0
2019-05-21,-0.0,-0.10808674833220985,-0.050022082238906584,1.0,-0.8028869621812603,-0.36347365240231516,0.0
2019-05-22,-0.0,-0.10078886310904872,-0.057865429234338746,1.0,-0.8031322505800464,-0.35839907192575404,0.0
2019-05-23,-0.0,-0.09466864812148795,-0.07435099614545117,1.0,-0.8146565736311707,-0.33834115079180793,0.0
2019-05-24,-0.0,-0.0846440732933355,-0.07945516458569805,1.0,-0.814890314809238,-0.33748754893557875,0.0
2019-05-28,-0.0,-0.08718304967002431,-0.08018988074562927,1.0,-0.813430589324997,-0.33481532939678127,0.0
2019-05-29,-0.0,-0.09626741718187691,-0.08258743194611055,1.0,-0.8107179108609395,-0.3173618160007382,0.0
2019-05-30,-0.0,-0.0955858637054785,-0.0848269824448233,1.0,-0.8079297792931853,-0.31546330000460765,0.0
2019-05-31,-0.0,-0.10555327775499977,-0.1070110701107011,1.0,-0.7940412737460708,-0.2711721561660061,0.0
2019-06-03,-0.0,-0.10527865214339092,-0.119545279557961,1.0,-0.7891709504291312,-0.2505491519282593,0.0
2019-06-04,-0.0,-0.11134738937652701,-0.11933309202787078,1.0,-0.7809926703465749,-0.25058818206497147,0.0
2019-06-05,-0.0,-0.11454305701450505,-0.13248999843550946,1.0,-0.7921239076503588,-0.19582951523143285,0.0
2019-06-06,-0.0,-0.11577323735860867,-0.13490857066213618,1.0,-0.7912549738453972,-0.19347699736218535,0.0
2019-06-07,-0.0,-0.11991769915462719,-0.13917341324864696,1.0,-0.7825513262065572,-0.1947935769557633,0.0
2019-06-10,-0.0,-0.12478583031085201,-0.15406866780890502,1.0,-0.754255579537616,-0.19202954985425336,0.0
2019-06-11,-0.0,-0.1231951871657754,-0.16002673796791445,1.0,-0.7582664884135473,-0.18669786096256685,0.0
2019-06-12,-0.0,-0.12635306695175733,-0.16127667156666223,1.0,-0.7548888591919463,-0.18475210477081383,0.0
2019-06-13,-0.0,-0.13197630395082624,-0.1675871898801835,1.0,-0.7512582958442832,-0.17625050109126544,0.0
2019-06-14,-0.0,-0.12478286045165028,-0.17266491470313128,1.0,-0.7585408222350898,-0.17106142265377935,0.0
2019-06-17,-0.0,-0.11904550104523418,-0.17241916114397546,1.0,-0.7584841880531957,-0.1739758928968554,0.0
2019-06-18,-0.0,-0.1299151375127738,-0.17325720886835208,1.0,-0.750677566979162,-0.1676811658595104,0.0
2019-06-19,-0.0,-0.11727683715982627,-0.18555535856750288,1.0,-0.745634252282599,-0.16762698342345536,0.0
2019-06-20,-0.0,-0.11696256400026596,-0.18341201764301704,1.0,-0.7474566128067025,-0.16865039785446728,0.0
2019-06-21,-0.0,-0.11631152261551411,-0.18415806494484563,1.0,-0.7456474549240243,-0.1689186195897754,0.0
2019-06-24,-0.0,-0.11165867519090747,-0.19006393180607353,1.0,-0.7365698810158053,-0.18156188954004618,0.0
2019-06-25,-0.0,-0.09194941668893046,-0.19514204292457032,1.0,-0.7516475198147654,-0.18763914863300382,0.0
2019-06-26,-0.0,-0.09003143742614433,-0.1927047334507592,1.0,-0.749080288064926,-0.19776593609952955,0.0
2019-06-27,-0.0,-0.0941543257989088,-0.19280703707827637,1.0,-0.7495601826077274,-0.19040195969268456,0.0
2019-06-28,-0.0,-0.08251735802029554,-0.19705803809862918,1.0,-0.7555634680434395,-0.19024835321345915,0.0
2019-07-01,-0.0,-0.07685807054218743,-0.19999555219499177,1.0,-0.7637325979629053,-0.18331628341413514,0.0
2019-07-02,-0.0,-0.07876780832573956,-0.19911986308981397,1.0,-0.762629742404374,-0.18202831551574689,0.0
2019-07-03,-0.0,-0.07307906149227177,-0.20455910152340712,1.0,-0.7647948404314466,-0.18151895919048147,0.0
2019-07-05,-0.0,-0.07329377514056494,-0.2035691268306776,1.0,-0.7626063959819545,-0.18290108229437518,0.0
2019-07-08,-0.0,-0.06804707350777872,-0.20668212009093748,1.0,-0.7681317701600321,-0.18599830606695492,0.0
2019-07-09,-0.0,-0.06565847791710283,-0.20670838994186955,1.0,-0.7677453840842781,-0.18713111650593553,0.0
2019-07-10,-0.0,-0.055968985339334254,-0.204291252617976,1.0,-0.7792433492268616,-0.18856111581480325,0.0
2019-07-11,-0.0,-0.05379076662431173,-0.20941171225395128,1.0,-0.7799995541585858,-0.18600503800798057,0.0
2019-07-12,-0.0,-0.049129602421975865,-0.21212323583099593,1.0,-0.7870308534793642,-0.17777480967009482,0.0
2019-07-15,-0.0,-0.04236930391699438,-0.21098002621697884,1.0,-0.7933080050656536,-0.1751205314492657,0.0
2019-07-16,-0.0,-0.035405910628449354,-0.21254673313156489,1.0,-0.7957317073170732,-0.18172512017090975,0.0
2019-07-17,-0.0,-0.042577829243308246,-0.21043958491070236,1.0,-0.7975771611811339,-0.17625707032467822,0.0
2019-07-18,-0.0,-0.04266773447232604,-0.2112920448478377,1.0,-0.7984961736963873,-0.172116924719701,0.0
2019-07-19,-0.0,-0.04522087459663959,-0.21404250584177145,1.0,-0.797396239011906,-0.16877712251029264,0.0
2019-07-22,-0.0,-0.0472908375391867,-0.21373146274762655,1.0,-0.7949174022278054,-0.16741890299486406,0.0
2019-07-23,-0.0,-0.05016900907311866,-0.21292919409357763,1.0,-0.7937866927592955,-0.16691869774061555,0.0
2019-07-24,-0.0,-0.05023104949791167,-0.21734204212210076,1.0,-0.7909668532835689,-0.16308984270861104,0.0
2019-07-25,-0.0,-0.03905764277466916,-0.2217337241318057,1.0,-0.8040456523669953,-0.15563105071498357,0.0
2019-07-26,-0.0,-0.05962324103495234,-0.2101906491148434,1.0,-0.8306400363141172,-0.16920108942351342,0.0
2019-07-29,-0.0,-0.08350678163811441,-0.20980764392397247,1.0,-0.8413805722650444,-0.1525353948903273,0.0
2019-07-30,-0.0,-0.0799926738249502,-0.21245907644405776,1.0,-0.8376565397559468,-0.15929851873898213,0.0
2019-07-31,-0.0,-0.07872301416326717,-0.21304487326396845,1.0,-0.8375807856258881,-0.16244213228216528,0.0
2019-08-01,-0.0,-0.08221407288562915,-0.21526472610589045,1.0,-0.8338986935594773,-0.1606234242493697,0.0
2019-08-02,-0.0,-0.07200641686719375,-0.23277185745387874,1.0,-0.8352240174172109,-0.15171307436690729,0.0
2019-08-05,-0.0,-0.07228557036222924,-0.23496817328387598,1.0,-0.8344781792370747,-0.14793698768145808,0.0
2019-08-06,-0.0,-0.0755221917311138,-0.23752069489488128,1.0,-0.8061597078901414,-0.14873109110289615,0.0
2019-08-07,-0.0,-0.07918014614392689,-0.2273601339275615,1.0,-0.8017555369545054,-0.15399407280048868,0.0
2019-08-08,-0.0,-0.07602032677802338,-0.23040813071120936,1.0,-0.8139598477770436,-0.1583756807875487,0.0
2019-08-09,-0.0,-0.06442761248185777,-0.22725417271407836,1.0,-0.8034288824383163,-0.17269140058055152,0.0
2019-08-12,-0.0,-0.062238031583478716,-0.23393071572603485,1.0,-0.8062623195958041,-0.16324172463012893,0.0
2019-08-13,-0.0,-0.060974507322364854,-0.23158108841077565,1.0,-0.8097767130717773,-0.15767944313867294,0.0
2019-08-14,-0.0,-0.06801296771579089,-0.23193300013508036,1.0,-0.7981899230041875,-0.15320365617542436,0.0
2019-08-15,-0.0,-0.07605709307779937,-0.23744108646608147,1.0,-0.7806741271862226,-0.13951618307310865,0.0
2019-08-16,-0.0,-0.07272442565375925,-0.2407444690512941,1.0,-0.7871731203722345,-0.1363219470729034,0.0
2019-08-19,-0.0,-0.07176426041829076,-0.24449295053121592,1.0,-0.7837494710114262,-0.12729135576987327,0.0
2019-08-20,-0.0,-0.07276807536772875,-0.24867795405057103,1.0,-0.7793627516331156,-0.12109496511576234,0.0
2019-08-21,-0.0,-0.0745506989128023,-0.2388063013090748,1.0,-0.7848901708453517,-0.12054581761704017,0.0
2019-08-22,-0.0,-0.0746195820948494,-0.2396521893438623,1.0,-0.7841710660574065,-0.11973736746373276,0.0
2019-08-23,-0.0,-0.0853795256204524,-0.23666219691807172,1.0,-0.7746367413334506,-0.10155855004286563,0.0
2019-08-26,-0.0,-0.07568305418932682,-0.23536931510411024,1.0,-0.7639590059151085,-0.09167334734470133,0.0
2019-08-27,-0.0,-0.07332081093335059,-0.2378392382926355,1.0,-0.7578211024030053,-0.09003173780685277,0.0
2019-08-28,-0.0,-0.057088610326004874,-0.250382964033744,1.0,-0.7648492955619323,-0.08520140671859154,0.0
2019-08-29,-0.0,-0.04332378717081889,-0.2533106522254043,1.0,-0.7662195043173058,-0.09039426368941238,0.0
2019-08-30,-0.0,-0.04415706963477664,-0.2565999699757662,1.0,-0.7587338351669562,-0.08511870295309787,0.0
2019-09-03,-0.0,-0.04764560763702671,-0.2596803603990132,1.0,-0.7574385927276628,-0.08046766062426258,0.0
2019-09-04,-0.0,-0.023668512539821683,-0.27989566184173953,1.0,-0.7424258621795556,-0.09208697697291056,0.0
