Date,IWF,IWM,MTUM,SPY,TGH,VLUE,VXX
2018-10-30,-0.5422764227642276,-1.9907859078590784,-0.0,-1.5426151761517615,1.0,-1.6993902439024389,0.0
2018-10-31,-0.5509066487575555,-1.9410342511752854,-0.0,-1.5372061786433848,1.0,-1.6867696440564137,0.0
2018-11-01,-0.5914322686099571,-1.944357420145747,-0.0,-1.565075257100048,1.0,-1.7097323435265273,0.0
2018-11-02,-0.5955639452571968,-1.8884244589766066,-0.0,-1.5659677745567315,1.0,-1.6917683543450415,0.0
2018-11-05,-0.5986362408857683,-1.8845530650823656,-0.0,-1.568458007021334,1.0,-1.6995679179044019,0.0
2018-11-06,-0.6048049669321096,-1.8885814549871776,-0.0,-1.5633013902011066,1.0,-1.6918612498312862,0.0
2018-11-07,-0.6072033037709025,-1.8944553517026608,-0.0,-1.5707805835759256,1.0,-1.6975831020242365,0.0
2018-11-08,-0.5381563907752303,-1.908357426208566,-0.0,-1.5559066765279366,1.0,-1.7211725946345726,0.0
2018-11-09,-0.5374789915966386,-1.9078319327731093,-0.0,-1.5568403361344538,1.0,-1.720470588235294,0.0
2018-11-12,-0.5366621983914209,-1.870241286863271,-0.0,-1.5774798927613942,1.0,-1.718029490616622,0.0
2018-11-13,-0.4794810696319831,-1.8569631983055337,-0.0,-1.573868149324861,1.0,-1.7086973788721207,0.0
2018-11-14,-0.4807412309728656,-1.8557246856386496,-0.0,-1.57379219060225,1.0,-1.7078755790866975,0.0
2018-11-15,-0.48191171589777626,-1.869697975439761,-0.0,-1.593428476601394,1.0,-1.692864254895453,0.0
2018-11-16,-0.47354497354497355,-1.848611111111111,-0.0,-1.5895502645502646,1.0,-1.7020502645502646,0.0
2018-11-19,-0.4818543046357616,-1.8490728476821194,-0.0,-1.588609271523179,1.0,-1.702980132450331,0.0
2018-11-20,-0.39814875599028426,-1.82977745683713,-0.0,-1.5937766690737216,1.0,-1.742992188012867,0.0
2018-11-21,-0.3970997604712889,-1.8075354437754905,-0.0,-1.5751278565417233,1.0,-1.6939858872272935,0.0
2018-11-23,-0.39755450604903925,-1.803584136637122,-0.0,-1.5751439477259492,1.0,-1.6932781264152164,0.0
2018-11-26,-0.3960165545783756,-1.8105923435075013,-0.0,-1.5710036213140195,1.0,-1.689019658561821,0.0
2018-11-27,-0.37410025706940875,-1.816195372750643,-0.0,-1.559061696658098,1.0,-1.6774421593830338,0.0
2018-11-28,-0.37529721740248057,-1.8146006040742884,-0.0,-1.5591542959964013,1.0,-1.677334361544888,0.0
2018-11-29,-0.31483120495637884,-1.7821469212289798,-0.0,-1.5450120116323176,1.0,-1.6799848274118092,0.0
2018-11-30,-0.31451867770684533,-1.7827570950003162,-0.0,-1.5464888439415967,1.0,-1.6769483597749826,0.0
2018-12-03,-0.3090310739826593,-1.7890006961584708,-0.0,-1.5508512119486106,1.0,-1.6797671033478891,0.0
2018-12-04,-0.29902888132173033,-1.7881826207592382,-0.0,-1.5436372808677008,1.0,-1.675053600706268,0.0
2018-12-06,-0.27136013583166574,-1.6591474137408284,-0.0,-1.521072099933297,1.0,-1.612273361227336,0.0
2018-12-07,-0.2703899096476866,-1.659571887696319,-0.0,-1.5215572130252863,1.0,-1.6123946395003337,0.0
2018-12-10,-0.212005032049362,-1.6702210507398312,-0.0,-1.524171808542503,1.0,-1.5841370634397653,0.0
2018-12-11,-0.2076116272100689,-1.6727599640395565,-0.0,-1.5232244531015882,1.0,-1.5898711417440816,0.0
2018-12-12,-0.20924238791656677,-1.6723807240469912,-0.0,-1.523495564612803,1.0,-1.5886478062814675,0.0
2018-12-13,-0.20868003591739,-1.6639928165219993,-0.0,-1.5293026040107751,1.0,-1.584196348398683,0.0
2018-12-14,-0.20988023952095805,-1.6661077844311376,-0.0,-1.5279640718562875,1.0,-1.584071856287425,0.0
2018-12-17,-0.17725214489990468,-1.664918970448046,-0.0,-1.5048856053384179,1.0,-1.6109985700667304,0.0
2018-12-18,-0.14617664493183166,-1.6465323058684056,-0.0,-1.5074096028452877,1.0,-1.6275637225844695,0.0
2018-12-19,-0.1558957925345677,-1.6457776986528991,-0.0,-1.505370601151267,1.0,-1.6273218206634623,0.0
2018-12-20,-0.1510136532892015,-1.618830900171405,-0.0,-1.5217802470595188,1.0,-1.618830900171405,0.0
2018-12-21,-0.1403748072589254,-1.6426283952081604,-0.0,-1.5556280393784843,1.0,-1.5918633614043411,0.0
2018-12-24,-0.10037611659614482,-1.6027268453220498,-0.0,-1.5468970380818055,1.0,-1.6267630465444287,0.0
2018-12-26,-0.09468313329854468,-1.6022496666086854,-0.0,-1.5032759320461528,1.0,-1.5979010842465355,0.0
2018-12-27,-0.0,-1.5383335182514146,-0.0,-1.384278264728725,1.0,-1.6249306557195162,0.0
2018-12-28,-0.0,-1.5430962806939752,-0.0,-1.3803558561055376,1.0,-1.6194778559946787,0.0
2018-12-31,-0.0,-1.5442350332594235,-0.0,-1.3800443458980043,1.0,-1.6189578713968957,0.0
2019-01-02,-0.0,-1.547994667259193,-0.0,-1.385179424508388,1.0,-1.6217642484168424,0.0
2019-01-03,-0.0,-1.5646907071953342,-0.0,-1.3816948011889407,1.0,-1.6618249116706858,0.0
2019-01-04,-0.0,-1.5977464788732396,-0.0,-1.3425915492957747,1.0,-1.6935211267605634,0.0
2019-01-07,-0.0,-1.5350877192982455,-0.0,-1.327430210746993,1.0,-1.6543638971642944,0.0
2019-01-08,-0.0,-1.5403016407933263,-0.0,-1.3275509640351362,1.0,-1.6567040495000274,0.0
2019-01-09,-0.0,-1.525489115458804,-0.0,-1.324441995039956,1.0,-1.6612841003031138,0.0
2019-01-10,-0.0,-1.5200617283950617,-0.0,-1.3318452380952381,1.0,-1.6595568783068784,0.0
2019-01-11,-0.0,-1.4803695150115475,-0.0,-1.3347080171560541,1.0,-1.6836577587154955,0.0
2019-01-14,-0.0,-1.476592478894858,-0.0,-1.3295691261923035,1.0,-1.6757482732156563,0.0
2019-01-15,-0.0,-1.4621590472531694,-0.0,-1.3264365292794027,1.0,-1.6995774106799846,0.0
2019-01-16,-0.0,-1.4625589299418922,-0.0,-1.3145488433285826,1.0,-1.704802105032343,0.0
2019-01-17,-0.0,-1.4545155091957178,-0.0,-1.3231951688169092,1.0,-1.7122701070546253,0.0
2019-01-18,-0.0,-1.4685361375396428,-0.0,-1.3502475936126412,1.0,-1.7450620375006953,0.0
2019-01-22,-0.0,-1.4877484974572353,-0.0,-1.352346278317152,1.0,-1.9389736477115118,0.0
2019-01-23,-0.0,-1.4660693641618499,-0.0,-1.358034682080925,1.0,-1.956242774566474,0.0
2019-01-24,-0.0,-1.4755555555555555,-0.0,-1.338989898989899,1.0,-1.9574603174603176,0.0
2019-01-25,-0.0,-1.368274637466706,-0.0,-1.4029002663509915,1.0,-2.1477360165729507,0.0
2019-01-28,-0.0,-1.3205461638491547,-0.0,-1.4548409977538717,1.0,-2.1354770067383853,0.0
2019-01-29,-0.0,-1.3010146561443066,-0.0,-1.465851777131668,1.0,-2.166795229336023,0.0
2019-01-30,-0.0,-1.2991518889745566,-0.0,-1.4645038847043472,1.0,-2.16719055809264,0.0
2019-01-31,-0.0,-1.3259849070057639,-0.0,-1.4021035117951157,1.0,-2.2140352962148673,0.0
2019-02-01,-0.0,-1.1697984104426549,-0.0,-1.1415863992841728,1.0,-1.9520501079004158,0.0
2019-02-04,-0.0,-1.169990933816863,-0.0,-1.0198448675329908,1.0,-1.8469326080386825,0.0
2019-02-05,-0.0,-1.1156949816167694,-0.0,-0.844960129876331,1.0,-1.8142577472186412,0.0
2019-02-06,-0.0,-1.1147141697311238,-0.0,-0.8470318544343092,1.0,-1.8140312335832658,0.0
2019-02-07,-0.0,-1.0753263830186908,-0.0,-0.8087724241570396,1.0,-1.8120127735512352,0.0
2019-02-08,-0.0,-1.077462468822062,-0.0,-0.8257800367076097,1.0,-1.8028613111205232,0.0
2019-02-11,-0.0,-1.0513811633826717,-0.0,-0.847364947676063,1.0,-1.815074950504384,0.0
2019-02-12,-0.0,-1.0817458060847311,-0.0,-0.8554639370675765,1.0,-1.8017249549805703,0.0
2019-02-13,-0.0,-1.0854563501441603,-0.0,-0.8547525641631611,1.0,-1.7863591246395991,0.0
2019-02-14,-0.0,-1.0320409517489808,-0.0,-0.9151578348658641,1.0,-1.7925869750687269,0.0
2019-02-15,-0.0,-1.0027006538425094,-0.0,-0.9295461006348906,1.0,-1.8057424429072302,0.0
2019-02-19,-0.0,-0.9471639103445008,-0.0,-0.9879637966165948,1.0,-1.8035824290385254,0.0
2019-02-20,-0.0,-0.9177423914067653,-0.0,-0.9947705644021483,1.0,-1.7986902854989164,0.0
2019-02-21,-0.0,-0.930886648450014,-0.0,-0.990342033355319,1.0,-1.789974559502497,0.0
2019-02-22,-0.0,-0.9397630019749836,-0.0,-0.9799210006583279,1.0,-1.782704786983918,0.0
2019-02-25,-0.0,-0.9280664294187427,-0.0,-1.0069276393831554,1.0,-1.809964412811388,0.0
2019-02-26,-0.0,-0.9726027397260274,-0.0,-1.1194441706908445,1.0,-1.8355178870602147,0.0
2019-02-27,-0.0,-1.0107243930291445,-0.0,-1.1408073084752495,1.0,-1.813514721215431,0.0
2019-02-28,-0.0,-1.0142537869381674,-0.0,-1.1430345170101812,1.0,-1.8092376458902408,0.0
2019-03-01,-0.0,-1.022093949044586,-0.0,-1.1609275477707006,1.0,-1.793093152866242,0.0
2019-03-04,-0.0,-1.0206965174129352,-0.0,-1.1560199004975125,1.0,-1.798407960199005,0.0
2019-03-05,-0.0,-0.9960293526336953,-0.0,-1.229091274628066,1.0,-1.8010152794531564,0.0
2019-03-06,-0.0,-0.9912007240547064,-0.0,-1.2401950925181013,1.0,-1.7967618664521319,0.0
2019-03-07,-0.0,-0.9563101926163723,-0.0,-1.2694121187800964,1.0,-1.7903290529695024,0.0
2019-03-08,-0.0,-0.9356609239213295,-0.0,-1.32642171062662,1.0,-1.8199928850942724,0.0
2019-03-11,-0.0,-0.9376993517851631,-0.0,-1.3472579483485956,1.0,-1.8595534520012347,0.0
2019-03-12,-0.0,-0.8691437802907916,-0.0,-1.3896503204961175,1.0,-1.9525248840481526,0.0
2019-03-13,-0.0,-0.8776096033402923,-0.0,-1.3919624217118998,1.0,-1.9495824634655532,0.0
2019-03-14,-0.0,-0.883059253458627,-0.0,-1.3909162098668755,1.0,-1.9465935787000783,0.0
2019-03-15,-0.0,-0.8752823745731548,-0.0,-1.3966377725242973,1.0,-1.981612818492251,0.0
2019-03-18,-0.0,-0.9078576368569452,-0.0,-1.4171942331223069,1.0,-1.9949460020215992,0.0
2019-03-19,-0.0,-0.9071795420500749,-0.0,-1.4254226407019046,1.0,-2.0172801198373636,0.0
2019-03-20,-0.0,-0.911870407123317,-0.0,-1.4276672209408356,1.0,-2.024405943249477,0.0
2019-03-21,-0.0,-0.9120030047754467,-0.0,-1.4707839244513603,1.0,-1.982883511294736,0.0
2019-03-22,-0.0,-0.9086512335615694,-0.0,-1.5577654602760571,1.0,-1.967829583740898,0.0
2019-03-25,-0.0,-0.8347723494395881,-0.0,-1.5748914034429131,1.0,-1.9531828176114119,0.0
2019-03-26,-0.0,-0.8616549486208761,-0.0,-1.578583017847485,1.0,-1.9680367766360194,0.0
2019-03-27,-0.0,-0.8492861778066191,-0.0,-1.5934998918451222,1.0,-1.964957819597664,0.0
2019-03-28,-0.0,-0.8563013402507565,-0.0,-1.5882511889321227,1.0,-1.9596303501945525,0.0
2019-03-29,-0.0,-0.838013309527674,-0.0,-1.5958989341557108,1.0,-1.976518963371747,0.0
2019-04-01,-0.0,-0.8548221151242757,-0.0,-1.6008014295770834,1.0,-1.9594411653219257,0.0
2019-04-02,-0.0,-0.8786326629643608,-0.0,-1.6252763250121314,1.0,-1.8877985658057908,0.0
2019-04-03,-0.0,-0.8731463571889103,-0.0,-1.6232538147431763,1.0,-1.8764775413711583,0.0
2019-04-04,-0.0,-0.8669712442891696,-0.0,-1.621822090835797,1.0,-1.8861058855146466,0.0
2019-04-05,-0.0,-0.8622212646773673,-0.0,-1.6288915221372402,1.0,-1.8950770225142735,0.0
2019-04-08,-0.0,-0.8600344530577089,-0.0,-1.625,1.0,-1.8982558139534882,0.0
2019-04-09,-0.0,-0.8373882416689246,-0.0,-1.6834462205364402,1.0,-1.8977512869141153,0.0
2019-04-10,-0.0,-0.7999784285174998,-0.0,-1.6903413687105646,1.0,-1.9025508278056409,0.0
2019-04-11,-0.0,-0.8199142190129757,-0.0,-1.712090775829307,1.0,-1.897225690862696,0.0
2019-04-12,-0.0,-0.8295534127026881,-0.0,-1.6810321607498788,1.0,-1.8765285783547918,0.0
2019-04-15,-0.0,-0.8325960293482952,-0.0,-1.6758739749676308,1.0,-1.8864372032801036,0.0
2019-04-16,-0.0,-0.8262040728369787,-0.0,-1.6730955715978881,1.0,-1.8880508565887295,0.0
2019-04-17,-0.0,-0.7931703113217711,-0.0,-1.7042981794678445,1.0,-1.8887213185392655,0.0
2019-04-18,-0.0,-0.7990623989654058,-0.0,-1.6993749326436038,1.0,-1.8900743614613644,0.0
2019-04-22,-0.0,-0.8035936569789468,-0.0,-1.7103967094225252,1.0,-1.8980895166964336,0.0
2019-04-23,-0.0,-0.7859732669516749,-0.0,-1.6922452513664157,1.0,-1.9333297256345041,0.0
2019-04-24,-0.0,-0.7972153367438426,-0.0,-1.5864142186593535,1.0,-1.8903011444544064,0.0
2019-04-25,-0.0,-0.7771289789169078,-0.0,-1.5575134353038447,1.0,-1.832782141380736,0.0
2019-04-26,-0.0,-0.7752774032977289,-0.0,-1.5569324898890387,1.0,-1.8529503266618272,0.0
2019-04-29,-0.0,-0.7833678756476683,-0.0,-1.5555958549222797,1.0,-1.8424352331606217,0.0
2019-04-30,-0.0,-0.7765670402656704,-0.0,-1.5692714819427147,1.0,-1.8430365296803652,0.0
2019-05-01,-0.0,-0.770467987963059,-0.0,-1.5958804607242918,1.0,-1.821988170592508,0.0
2019-05-02,-0.0,-0.7650383737813731,-0.0,-1.5850445965567308,1.0,-1.8355631611698817,0.0
2019-05-03,-0.0,-0.753628428283663,-0.0,-1.5829760859459736,1.0,-1.828417953618098,0.0
2019-05-06,-0.0,-0.7265102397859422,-0.0,-1.5933415663270554,1.0,-1.8257692703509314,0.0
2019-05-07,-0.0,-0.7406873842354394,-0.0,-1.5858715785140975,1.0,-1.8185326198806337,0.0
2019-05-08,-0.0,-0.7443309499489276,-0.0,-1.5615423901940757,1.0,-1.8013789581205313,0.0
2019-05-09,-0.0,-0.7437637096362801,-0.0,-1.5697597306534712,1.0,-1.7877365709330202,0.0
2019-05-10,-0.0,-0.7450670473665426,-0.0,-1.570183041859991,1.0,-1.783357976852088,0.0
2019-05-13,-0.0,-0.738519885198852,-0.0,-1.5922509225092252,1.0,-1.7942804428044283,0.0
2019-05-14,-0.0,-0.6480206985769729,-0.0,-1.7094437257438548,1.0,-1.8171798188874513,0.0
2019-05-15,-0.0,-0.6575321176958143,-0.0,-1.726688769167012,1.0,-1.796000828843763,0.0
2019-05-16,-0.0,-0.6549722754832358,-0.0,-1.7312017412032956,1.0,-1.795978649531015,0.0
2019-05-17,-0.0,-0.6393391521197007,-0.0,-1.7110868661679133,1.0,-1.8449189526184537,0.0
2019-05-20,-0.0,-0.6435904049522827,-0.0,-1.6834665978849628,1.0,-1.8315708021666237,0.0
2019-05-21,-0.0,-0.6448535478547854,-0.0,-1.6789913366336633,1.0,-1.8329207920792077,0.0
2019-05-22,-0.0,-0.6162900188323918,-0.0,-1.7625026156099604,1.0,-1.8524272860431052,0.0
2019-05-23,-0.0,-0.6215341235444624,-0.0,-1.7753642107461751,1.0,-1.8247088924860317,0.0
2019-05-24,-0.0,-0.57756600531167,-0.0,-1.7882101754934123,1.0,-1.8417955527782117,0.0
2019-05-28,-0.0,-0.5748125780924614,-0.0,-1.789514785506039,1.0,-1.8418367346938775,0.0
2019-05-29,-0.0,-0.5825202408137846,-0.0,-1.7923500103799046,1.0,-1.8150820012455886,0.0
2019-05-30,-0.0,-0.5767058701621678,-0.0,-1.7839490181855864,1.0,-1.820423812237708,0.0
2019-05-31,-0.0,-0.5857105876261972,-0.0,-1.779342479937872,1.0,-1.8122702562775048,0.0
2019-06-03,-0.0,-0.5996090736073247,-0.0,-1.7905457538192482,1.0,-1.753613497248084,0.0
2019-06-04,-0.0,-0.5934531185460554,-0.0,-1.7692069392812888,1.0,-1.8005472945064023,0.0
2019-06-05,-0.0,-0.6160544490041037,-0.0,-1.7290561505354818,1.0,-1.6593934541086979,0.0
2019-06-06,-0.0,-0.6286860581745236,-0.0,-1.6884653961885656,1.0,-1.6978936810431295,0.0
2019-06-07,-0.0,-0.6442764903148306,-0.0,-1.6728564993242907,1.0,-1.688122528655088,0.0
2019-06-10,-0.0,-0.6401997503121098,-0.0,-1.6597752808988764,1.0,-1.6937827715355804,0.0
2019-06-11,-0.0,-0.6408341270239111,-0.0,-1.6769261617123665,1.0,-1.6950223068825505,0.0
2019-06-12,-0.0,-0.6128314206569054,-0.0,-1.6432528690146417,1.0,-1.6904432132963987,0.0
2019-06-13,-0.0,-0.646642584986887,-0.0,-1.6347172052056014,1.0,-1.6669305754861696,0.0
2019-06-14,-0.0,-0.638744749196936,-0.0,-1.6419075858660734,1.0,-1.6612305411415864,0.0
2019-06-17,-0.0,-0.6313196018527644,-0.0,-1.6326007687001083,1.0,-1.6636444269242139,0.0
2019-06-18,-0.0,-0.6400118028917086,-0.0,-1.6195042785482443,1.0,-1.6583554637552869,0.0
2019-06-19,-0.0,-0.6296459743061684,-0.0,-1.6296950083357848,1.0,-1.6440619790134352,0.0
2019-06-20,-0.0,-0.6407238487568044,-0.0,-1.6197341964592222,1.0,-1.643617282134275,0.0
2019-06-21,-0.0,-0.6515426497277678,-0.0,-1.606563005837053,1.0,-1.6469809192132243,0.0
2019-06-24,-0.0,-0.6536669119450577,-0.0,-1.60588668138337,1.0,-1.6460142261466766,0.0
2019-06-25,-0.0,-0.6588038724261635,-0.0,-1.6059757236227823,1.0,-1.6494668042655658,0.0
2019-06-26,-0.0,-0.6594459180666077,-0.0,-1.5815895471067885,1.0,-1.6710384124177227,0.0
2019-06-27,-0.0,-0.6482028557360905,-0.0,-1.588872476612506,1.0,-1.6866075824716888,0.0
2019-06-28,-0.0,-0.642224409448819,-0.0,-1.5928149606299213,1.0,-1.6862696850393701,0.0
2019-07-01,-0.0,-0.6351609584007055,-0.0,-1.579058258611397,1.0,-1.6855798912244597,0.0
2019-07-02,-0.0,-0.6334282068897832,-0.0,-1.5899008734910198,1.0,-1.6839238394346847,0.0
2019-07-03,-0.0,-0.6462368227506742,-0.0,-1.5725913214023046,1.0,-1.684334395685217,0.0
2019-07-05,-0.0,-0.6310932207549949,-0.0,-1.5787639291149183,1.0,-1.6990820283736683,0.0
2019-07-08,-0.0,-0.6308892815076561,-0.0,-1.5789163722025914,1.0,-1.6979289360031409,0.0
2019-07-09,-0.0,-0.6269125147116517,-0.0,-1.576157316594743,1.0,-1.7008140447234212,0.0
2019-07-10,-0.0,-0.6290267222358421,-0.0,-1.573670017161069,1.0,-1.7005148320666832,0.0
2019-07-11,-0.0,-0.6232849862798903,-0.0,-1.5866326930615442,1.0,-1.6901215209721676,0.0
2019-07-12,-0.0,-0.6429341434731477,-0.0,-1.5734515876127009,1.0,-1.6836534692277538,0.0
2019-07-15,-0.0,-0.7123960511598503,-0.0,-1.533239313329767,1.0,-1.6174682682487964,0.0
2019-07-16,-0.0,-0.7175372045520864,-0.0,-1.5405116233829395,1.0,-1.6052913140745064,0.0
2019-07-17,-0.0,-0.700578034682081,-0.0,-1.513102119460501,1.0,-1.6032755298651253,0.0
2019-07-18,-0.0,-0.6999663800970175,-0.0,-1.5127995773497909,1.0,-1.590125354209692,0.0
2019-07-19,-0.0,-0.7088638117283952,-0.0,-1.5293692129629632,1.0,-1.5843460648148149,0.0
2019-07-22,-0.0,-0.7017603086568603,-0.0,-1.5250542560887388,1.0,-1.5959488787074994,0.0
2019-07-23,-0.0,-0.705990161088068,-0.0,-1.5258512588019677,1.0,-1.5911546252532072,0.0
2019-07-24,-0.0,-0.6964857713198087,-0.0,-1.4126549370966994,1.0,-1.533169305046191,0.0
2019-07-25,-0.0,-0.6937212863705974,-0.0,-1.4155645273562578,1.0,-1.5312543505499094,0.0
2019-07-26,-0.0,-0.7124191995598955,-0.0,-1.3724842983541925,1.0,-1.4995644798973091,0.0
2019-07-29,-0.0,-0.6761600000000001,-0.0,-1.3679542857142857,1.0,-1.5273142857142858,0.0
2019-07-30,-0.0,-0.6889960780778074,-0.0,-1.3152864806383264,1.0,-1.5036739845827887,0.0
2019-07-31,-0.0,-0.7227276821907936,-0.0,-1.2928114584271688,1.0,-1.4885145482388975,0.0
2019-08-01,-0.0,-0.7177146419665122,-0.0,-1.2662094763092269,1.0,-1.469228713929462,0.0
2019-08-02,-0.0,-0.6995449678800857,-0.0,-1.2869379014989295,1.0,-1.4746163454675232,0.0
2019-08-05,-0.0,-0.7019196587273373,-0.0,-1.2829719161038038,1.0,-1.4587628865979383,0.0
2019-08-06,-0.0,-0.7068882571616008,-0.0,-1.226022304832714,1.0,-1.4405860485458124,0.0
2019-08-07,-0.0,-0.6895528898582334,-0.0,-1.2309705561613957,1.0,-1.4415267175572517,0.0
2019-08-08,-0.0,-0.6982984929508993,-0.0,-1.5161886242100147,1.0,-1.6470102090422944,0.0
2019-08-09,-0.0,-0.670323297733533,-0.0,-1.4863963659208428,1.0,-1.6758324070941863,0.0
2019-08-12,-0.0,-0.6709210909443852,-0.0,-1.4906823255362516,1.0,-1.6913520333883336,0.0
2019-08-13,-0.0,-0.6618900077459334,-0.0,-1.4865898528272659,1.0,-1.6927285050348568,0.0
2019-08-14,-0.0,-0.6876300130617773,-0.0,-1.4584200087078516,1.0,-1.6916936771322142,0.0
2019-08-15,-0.0,-0.7318358818501283,-0.0,-1.4310950707569572,1.0,-1.5858581061829236,0.0
2019-08-16,-0.0,-0.7233870967741935,-0.0,-1.4332068311195447,1.0,-1.5872390891840609,0.0
2019-08-19,-0.0,-0.703628556598877,-0.0,-1.4388713254376444,1.0,-1.5760864436370499,0.0
2019-08-20,-0.0,-0.6927315914489311,-0.0,-1.45833729216152,1.0,-1.5995249406175773,0.0
2019-08-21,-0.0,-0.7034767740096893,-0.0,-1.46266742661727,1.0,-1.5834995725277858,0.0
2019-08-22,-0.0,-0.7038053767512306,-0.0,-1.4622302158273381,1.0,-1.5670200681560016,0.0
2019-08-23,-0.0,-0.6927078407263785,-0.0,-1.457202307765062,1.0,-1.5790693275323937,0.0
2019-08-26,-0.0,-0.6607050891895687,-0.0,-1.462568472306756,1.0,-1.5585935671145652,0.0
2019-08-27,-0.0,-0.6579550236102669,-0.0,-1.458132685025013,1.0,-1.5592126794146526,0.0
2019-08-28,-0.0,-0.6482433190057934,-0.0,-1.467249112315455,1.0,-1.5565314894412259,0.0
2019-08-29,-0.0,-0.6254545454545455,-0.0,-1.4752447552447552,1.0,-1.5613519813519814,0.0
2019-08-30,-0.0,-0.6193638263292315,-0.0,-1.4727652658462966,1.0,-1.5514743440910146,0.0
2019-09-03,-0.0,-0.6353716859358313,-0.0,-1.473742861122719,1.0,-1.5340576681989135,0.0
2019-09-04,-0.0,-0.6206096599081334,-0.0,-1.475571846146708,1.0,-1.5435438222057254,0.0
2019-09-05,-0.0,-0.5954421320274977,-0.0,-1.5128543177323663,1.0,-1.600244844147283,0.0
2019-09-06,-0.0,-0.6075557881714803,-0.0,-1.514773754579626,1.0,-1.6356758814293193,0.0
2019-09-09,-0.0,-0.5863721309118789,-0.0,-1.5349082370980882,1.0,-1.6704681585126264,0.0
2019-09-10,-0.0,-0.5800766283524904,-0.0,-1.5623084291187739,1.0,-1.6468869731800766,0.0
2019-09-11,-0.0,-0.5980471928397071,-0.0,-1.538170679174843,1.0,-1.650074187526923,0.0
2019-09-12,-0.0,-0.6054936115231851,-0.0,-1.5337608269129541,1.0,-1.6461214528401207,0.0
2019-09-13,-0.0,-0.6079265669073003,-0.0,-1.528565281828178,1.0,-1.6443084572357414,0.0
2019-09-16,-0.0,-0.6257872058336096,-0.0,-1.4810360339031206,1.0,-1.6282494436289598,0.0
2019-09-17,-0.0,-0.6109295828005873,-0.0,-1.491215608277691,1.0,-1.6333759530236303,0.0
2019-09-18,-0.0,-0.6123212425419075,-0.0,-1.490671465100862,1.0,-1.6323041954730562,0.0
2019-09-19,-0.0,-0.6010289328361732,-0.0,-1.4983716429886251,1.0,-1.6204276207108133,0.0
