Date,IWF,IWM,MTUM,PKG,SPY,VLUE,VXX
2018-11-05,-0.2568112400733048,-0.5565974343310934,-0.0,1.0,-0.6066890653634697,-0.6342700061087355,0.0
2018-11-06,-0.25358705295683304,-0.5548077217242329,-0.0,1.0,-0.6109768409459418,-0.63994860342032,0.0
2018-11-07,-0.2530116798141014,-0.5549746223934446,-0.0,1.0,-0.6098880939277197,-0.6396685623433009,0.0
2018-11-08,-0.23901149006018604,-0.554137029606663,-0.0,1.0,-0.6044440391513162,-0.6420755061097939,0.0
2018-11-09,-0.23974456439105976,-0.5545081344077848,-0.0,1.0,-0.6042268511479398,-0.6424205564847195,0.0
2018-11-12,-0.2391205458680819,-0.5462319939347992,-0.0,1.0,-0.6065504169825625,-0.6406974981046247,0.0
2018-11-13,-0.2191669427461374,-0.5422401590217751,-0.0,1.0,-0.6099448844983887,-0.6403939403065989,0.0
2018-11-14,-0.22063209906299902,-0.5415926004037239,-0.0,1.0,-0.610526950076828,-0.6401132837214908,0.0
2018-11-15,-0.2201288147836032,-0.5427376151206886,-0.0,1.0,-0.6139469090471318,-0.6328778667308734,0.0
2018-11-16,-0.21803382092331722,-0.5370498302946565,-0.0,1.0,-0.6128315261466374,-0.6357192202565104,0.0
2018-11-19,-0.2161106101593027,-0.53829275623685,-0.0,1.0,-0.6146378118425008,-0.6366696723775174,0.0
2018-11-20,-0.17639840780534524,-0.5317391434471613,-0.0,1.0,-0.6228414090324126,-0.661868135156975,0.0
2018-11-21,-0.1802211521312645,-0.5266333749479817,-0.0,1.0,-0.621603947446644,-0.6440461328101778,0.0
2018-11-23,-0.1810055534107445,-0.5200011878953464,-0.0,1.0,-0.6241796097763788,-0.6445520149674815,0.0
2018-11-26,-0.18041742125107618,-0.5232016150580411,-0.0,1.0,-0.6224801828815723,-0.6427871626636582,0.0
2018-11-27,-0.1746383884994232,-0.5244180199366996,-0.0,1.0,-0.6192800307628598,-0.6396308456828468,0.0
2018-11-28,-0.1727191943127962,-0.5353080568720379,-0.0,1.0,-0.6160841232227489,-0.6380035545023697,0.0
2018-11-29,-0.15035540151559654,-0.5274334723609235,-0.0,1.0,-0.6157551547905774,-0.6436585795688187,0.0
2018-11-30,-0.15035827557852696,-0.5276048396569951,-0.0,1.0,-0.6165570304240573,-0.6421649242335252,0.0
2018-12-03,-0.15086523489144166,-0.5277492140905485,-0.0,1.0,-0.6168581249816376,-0.6425066839028116,0.0
2018-12-04,-0.14395027705297722,-0.5314726318566947,-0.0,1.0,-0.6144419361458852,-0.6419126916649565,0.0
2018-12-06,-0.1389191983001206,-0.4854131970366967,-0.0,1.0,-0.6203985528053753,-0.6266869580198702,0.0
2018-12-07,-0.13786469101768895,-0.4855559384332644,-0.0,1.0,-0.6207500574316563,-0.6273834137376523,0.0
2018-12-10,-0.12366312066851097,-0.48632461569175484,-0.0,1.0,-0.6216809742463566,-0.6203405299033169,0.0
2018-12-11,-0.12307472903593838,-0.4867084997147746,-0.0,1.0,-0.6213063320022818,-0.6211637193382772,0.0
2018-12-12,-0.12492866111174525,-0.4867024312293117,-0.0,1.0,-0.6223889966898756,-0.619563976714987,0.0
2018-12-13,-0.12477545550454791,-0.48410367540132865,-0.0,1.0,-0.624419035670497,-0.6180605058310285,0.0
2018-12-14,-0.12754011457234873,-0.4767862741186194,-0.0,1.0,-0.6280673753811953,-0.6176646621255736,0.0
2018-12-17,-0.1062854213539145,-0.48073363141856296,-0.0,1.0,-0.6169509868140005,-0.6439780138410275,0.0
2018-12-18,-0.11231252179979072,-0.5041564934309963,-0.0,1.0,-0.6366992210208114,-0.6534414602953145,0.0
2018-12-19,-0.11367864201836995,-0.5038367631670736,-0.0,1.0,-0.6360306941053365,-0.6531217300313917,0.0
2018-12-20,-0.11265199768384482,-0.4946149392009265,-0.0,1.0,-0.6389982628836132,-0.6488998262883613,0.0
2018-12-21,-0.10929119326374072,-0.4943768383413116,-0.0,1.0,-0.6411269392698541,-0.6388488378799239,0.0
2018-12-24,-0.1088130795228054,-0.4977613449261966,-0.0,1.0,-0.6440105144573789,-0.6379733672260898,0.0
2018-12-26,-0.10769053715798256,-0.49874845354892544,-0.0,1.0,-0.6369364444572316,-0.6337428431682827,0.0
2018-12-27,-0.09620818264014465,-0.48482707956600357,-0.0,1.0,-0.6103639240506329,-0.6340981012658228,0.0
2018-12-28,-0.09773968146199326,-0.4837477722142069,-0.0,1.0,-0.6115024470282044,-0.6359444397295538,0.0
2018-12-31,-0.10193431278007828,-0.47861478246071815,-0.0,1.0,-0.6152362584378014,-0.6404787565942481,0.0
2019-01-02,-0.10164780623386935,-0.4785728466490825,-0.0,1.0,-0.6153322555943163,-0.6405740378343118,0.0
2019-01-03,-0.10005107542137222,-0.4795130809829181,-0.0,1.0,-0.6141819420010215,-0.6437773111628171,0.0
2019-01-04,-0.0829635073635413,-0.4847499787997852,-0.0,1.0,-0.6094355089464908,-0.6495463154026628,0.0
2019-01-07,-0.0757435854388763,-0.4725370043929601,-0.0,1.0,-0.6079632894037327,-0.6418478412938248,0.0
2019-01-08,-0.07742169819228296,-0.4653683887010701,-0.0,1.0,-0.6112989298985779,-0.6398815344639713,0.0
2019-01-09,-0.0783891189969775,-0.47030672786297995,-0.0,1.0,-0.6120004477779022,-0.6378876077465576,0.0
2019-01-10,-0.08020204854777607,-0.4664795846779851,-0.0,1.0,-0.6217202188859268,-0.6377999158131051,0.0
2019-01-11,-0.08125956578425259,-0.47364095005952045,-0.0,1.0,-0.6311150161555468,-0.6482909132135366,0.0
2019-01-14,-0.08502253848552717,-0.4738468516996003,-0.0,1.0,-0.630113684688005,-0.6460465511864599,0.0
2019-01-15,-0.0836483528977063,-0.4761390444248643,-0.0,1.0,-0.6298496432936361,-0.6526447431998409,0.0
2019-01-16,-0.07545294485147952,-0.47995115579031067,-0.0,1.0,-0.6242403589481456,-0.6601351735105355,0.0
2019-01-17,-0.07433773895286176,-0.4799761756197175,-0.0,1.0,-0.6240002268988598,-0.6578932440864484,0.0
2019-01-18,-0.07387027797576622,-0.47432644333570917,-0.0,1.0,-0.6244903777619387,-0.6783178902352103,0.0
2019-01-22,-0.0,-0.43743361561647764,-0.0,1.0,-0.6951629108655089,-0.7380795177264245,0.0
2019-01-23,-0.0,-0.4150677444409286,-0.0,1.0,-0.707591404654374,-0.7539625463855248,0.0
2019-01-24,-0.0,-0.42056101626717246,-0.0,1.0,-0.6971604299591884,-0.7563372995344024,0.0
2019-01-25,-0.0,-0.3667710689635172,-0.0,1.0,-0.7323531117684589,-0.8009396206716547,0.0
2019-01-28,-0.0,-0.3654773664942763,-0.0,1.0,-0.7383927014934045,-0.8015863792201756,0.0
2019-01-29,-0.0,-0.36511762997386,-0.0,1.0,-0.7363055474876562,-0.803020621550973,0.0
2019-01-30,-0.0,-0.3622157027914137,-0.0,1.0,-0.733058355360618,-0.8094228367269876,0.0
2019-01-31,-0.0,-0.37787736809940925,-0.0,1.0,-0.6795972412187528,-0.8526030905334226,0.0
2019-02-01,-0.0,-0.37790138917203014,-0.0,1.0,-0.6825290502955995,-0.8518507732183941,0.0
2019-02-04,-0.0,-0.37234754766409545,-0.0,1.0,-0.6807160529762771,-0.8577208557706301,0.0
2019-02-05,-0.0,-0.3561224489795918,-0.0,1.0,-0.6729737609329446,-0.8863556851311953,0.0
2019-02-06,-0.0,-0.34534183285572256,-0.0,1.0,-0.6905374583308965,-0.8882683197847827,0.0
2019-02-07,-0.0,-0.343859649122807,-0.0,1.0,-0.6911988304093566,-0.8889181286549707,0.0
2019-02-08,-0.0,-0.33962153611810886,-0.0,1.0,-0.7002460601089695,-0.8894194153143125,0.0
2019-02-11,-0.0,-0.34069862853123906,-0.0,1.0,-0.7047825577306295,-0.884978314382839,0.0
2019-02-12,-0.0,-0.3336860048198437,-0.0,1.0,-0.7199494504202668,-0.8853229883030623,0.0
2019-02-13,-0.0,-0.3450159442541632,-0.0,1.0,-0.721005078540215,-0.886618637061533,0.0
2019-02-14,-0.0,-0.3236094674556213,-0.0,1.0,-0.7405325443786982,-0.8944378698224851,0.0
2019-02-15,-0.0,-0.35229591082463557,-0.0,1.0,-0.7240767570444399,-0.8803701842050797,0.0
2019-02-19,-0.0,-0.3402872170675492,-0.0,1.0,-0.7359198628922641,-0.8787010223982035,0.0
2019-02-20,-0.0,-0.33055973562302676,-0.0,1.0,-0.7426160337552743,-0.877460092649966,0.0
2019-02-21,-0.0,-0.3476396119261713,-0.0,1.0,-0.7396769995267393,-0.8705631803123522,0.0
2019-02-22,-0.0,-0.3365435903514491,-0.0,1.0,-0.7490369228945654,-0.8777336573223494,0.0
2019-02-25,-0.0,-0.33241383401554253,-0.0,1.0,-0.7516165391232129,-0.8820964584445631,0.0
2019-02-26,-0.0,-0.3305132543711224,-0.0,1.0,-0.7522783269510493,-0.8857125894261882,0.0
2019-02-27,-0.0,-0.32720686481190064,-0.0,1.0,-0.7618694141750052,-0.8801627126696162,0.0
2019-02-28,-0.0,-0.3269573482238327,-0.0,1.0,-0.761316383509564,-0.8819056671022931,0.0
2019-03-01,-0.0,-0.32695984703632885,-0.0,1.0,-0.7548398661567877,-0.9057421128107074,0.0
2019-03-04,-0.0,-0.3238965537836708,-0.0,1.0,-0.7550916801051186,-0.9073344084094845,0.0
2019-03-05,-0.0,-0.30843843843843843,-0.0,1.0,-0.7914414414414415,-0.9031231231231232,0.0
2019-03-06,-0.0,-0.3047109722389136,-0.0,1.0,-0.800444658093979,-0.8992909506068981,0.0
2019-03-07,-0.0,-0.2661128272800888,-0.0,1.0,-0.8371772186066041,-0.8958402063401614,0.0
2019-03-08,-0.0,-0.25384222081867125,-0.0,1.0,-0.8492887004120425,-0.9044482540828295,0.0
2019-03-11,-0.0,-0.2554535017221584,-0.0,1.0,-0.8500513626200978,-0.9158257296513385,0.0
2019-03-12,-0.0,-0.23881815707502946,-0.0,1.0,-0.8571082952792815,-0.9282366105180391,0.0
2019-03-13,-0.0,-0.24590413082464513,-0.0,1.0,-0.8665916897170127,-0.927110246512052,0.0
2019-03-14,-0.0,-0.24566526738455924,-0.0,1.0,-0.867129038145647,-0.9291233193405123,0.0
2019-03-15,-0.0,-0.24468182511826647,-0.0,1.0,-0.8666564932092171,-0.9406989165267816,0.0
2019-03-18,-0.0,-0.26840642371834467,-0.0,1.0,-0.8806670784434838,-0.9392526250772083,0.0
2019-03-19,-0.0,-0.272113478691774,-0.0,1.0,-0.8785307234886026,-0.9464816650148662,0.0
2019-03-20,-0.0,-0.2703734748998789,-0.0,1.0,-0.8774642202974139,-0.9566918133556859,0.0
2019-03-21,-0.0,-0.27171886651752425,-0.0,1.0,-0.8782935620183941,-0.9571215510812825,0.0
2019-03-22,-0.0,-0.2713906664585609,-0.0,1.0,-0.8961448415795223,-0.9540502575308256,0.0
2019-03-25,-0.0,-0.24010054617676263,-0.0,1.0,-0.9084843594836146,-0.9546921549155909,0.0
2019-03-26,-0.0,-0.24654549981327026,-0.0,1.0,-0.908907008589568,-0.9566787003610109,0.0
2019-03-27,-0.0,-0.2497268953462967,-0.0,1.0,-0.9092980430100813,-0.9622023159274634,0.0
2019-03-28,-0.0,-0.24898418453460022,-0.0,1.0,-0.9050134400200036,-0.9716196786897544,0.0
2019-03-29,-0.0,-0.25202438643113956,-0.0,1.0,-0.9035798030326715,-0.9708613412537125,0.0
2019-04-01,-0.0,-0.2610654071131409,-0.0,1.0,-0.9031249022490537,-0.9638399699709095,0.0
2019-04-02,-0.0,-0.26151243656412504,-0.0,1.0,-0.9030762483553662,-0.9680157884844308,0.0
2019-04-03,-0.0,-0.2621681762622622,-0.0,1.0,-0.8993951170589526,-0.9725765506001817,0.0
2019-04-04,-0.0,-0.261467026416515,-0.0,1.0,-0.8890004392294659,-0.9868858630859006,0.0
2019-04-05,-0.0,-0.25242260256732946,-0.0,1.0,-0.9071230807953687,-0.98669141706519,0.0
2019-04-08,-0.0,-0.2529703903941661,-0.0,1.0,-0.9079650468347269,-0.982366253850506,0.0
2019-04-09,-0.0,-0.2574621010012241,-0.0,1.0,-0.8977747088917486,-0.9833652427732964,0.0
2019-04-10,-0.0,-0.26680574150761277,-0.0,1.0,-0.9002086122614191,-0.9465703521499517,0.0
2019-04-11,-0.0,-0.2567887394120578,-0.0,1.0,-0.9243584952665669,-0.9329534130543099,0.0
2019-04-12,-0.0,-0.2552767573625553,-0.0,1.0,-0.9252225888798954,-0.9326629724176577,0.0
2019-04-15,-0.0,-0.2541976156294863,-0.0,1.0,-0.9320891330129205,-0.9346170651020537,0.0
2019-04-16,-0.0,-0.25578996718237224,-0.0,1.0,-0.9306141584622597,-0.9390842319112361,0.0
2019-04-17,-0.0,-0.28913587977457733,-0.0,1.0,-0.9538509705698183,-0.8878522229179712,0.0
2019-04-18,-0.0,-0.31200602182913056,-0.0,1.0,-0.9435767155940283,-0.8807552377367959,0.0
2019-04-22,-0.0,-0.3076947285601888,-0.0,1.0,-0.9510306845003935,-0.888402832415421,0.0
2019-04-23,-0.0,-0.30978946041351485,-0.0,1.0,-0.9641956631366617,-0.877773575390822,0.0
2019-04-24,-0.0,-0.3044422756036898,-0.0,1.0,-0.9613386644838333,-0.8825362843560117,0.0
2019-04-25,-0.0,-0.3108171941426547,-0.0,1.0,-0.9628719886632026,-0.8754211935128327,0.0
2019-04-26,-0.0,-0.3046123774393896,-0.0,1.0,-0.9703332387527979,-0.877770421513919,0.0
2019-04-29,-0.0,-0.3086314593980693,-0.0,1.0,-0.9724903779418259,-0.8736197867373336,0.0
2019-04-30,-0.0,-0.30612695608278645,-0.0,1.0,-0.9762746087834426,-0.8725706713780917,0.0
2019-05-01,-0.0,-0.3100567465321564,-0.0,1.0,-0.9682219419924338,-0.8743064312736445,0.0
2019-05-02,-0.0,-0.29858934169278994,-0.0,1.0,-0.9794043887147335,-0.8568025078369906,0.0
2019-05-03,-0.0,-0.3059163059163059,-0.0,1.0,-0.9770688248949119,-0.8539745278875714,0.0
2019-05-06,-0.0,-0.288310304853213,-0.0,1.0,-0.9760002506501237,-0.8688159914778958,0.0
2019-05-07,-0.0,-0.28772061820119754,-0.0,1.0,-0.9767704316749742,-0.8703721119784319,0.0
2019-05-08,-0.0,-0.2965747441976541,-0.0,1.0,-0.9584165210880958,-0.864549538307961,0.0
2019-05-09,-0.0,-0.296662507797879,-0.0,1.0,-0.9609794135995009,-0.8614784778540236,0.0
2019-05-10,-0.0,-0.2974119114437169,-0.0,1.0,-0.9610539444964141,-0.8597443093233552,0.0
2019-05-13,-0.0,-0.29918734626521776,-0.0,1.0,-0.9568141482703865,-0.857645483700221,0.0
2019-05-14,-0.0,-0.2716982295971871,-0.0,1.0,-0.9650237493060267,-0.8476034791191166,0.0
2019-05-15,-0.0,-0.27871736312573303,-0.0,1.0,-0.9752175791617802,-0.8322943028208135,0.0
2019-05-16,-0.0,-0.2812779749961414,-0.0,1.0,-0.9719401142151566,-0.8336780367340638,0.0
2019-05-17,-0.0,-0.28213272480572343,-0.0,1.0,-0.9623473541383989,-0.8392438633279882,0.0
2019-05-20,-0.0,-0.2732344872229586,-0.0,1.0,-0.9670170463302611,-0.8422675010018187,0.0
2019-05-21,-0.0,-0.2710533694737826,-0.0,1.0,-0.9907779543259496,-0.853755802722996,0.0
2019-05-22,-0.0,-0.2717296421000125,-0.0,1.0,-0.9907407407407408,-0.8550941513904478,0.0
2019-05-23,-0.0,-0.2734599525178058,-0.0,1.0,-0.9826002748969136,-0.8677995751593152,0.0
2019-05-24,-0.0,-0.2644664191908163,-0.0,1.0,-0.9856193655051939,-0.8693577065851451,0.0
2019-05-28,-0.0,-0.2675191018244191,-0.0,1.0,-0.9846873538125683,-0.8664899423046936,0.0
2019-05-29,-0.0,-0.2713231401613054,-0.0,1.0,-0.9854576028399713,-0.8572229315230592,0.0
2019-05-30,-0.0,-0.269980748928771,-0.0,1.0,-0.9801279264733279,-0.8549028131404086,0.0
2019-05-31,-0.0,-0.26610348468849,-0.0,1.0,-0.9854959935399714,-0.8541834896577427,0.0
2019-06-03,-0.0,-0.27861911237483,-0.0,1.0,-0.9970330077883545,-0.8149956731363579,0.0
2019-06-04,-0.0,-0.2756602780444004,-0.0,1.0,-0.9786977118617828,-0.8419048208811964,0.0
2019-06-05,-0.0,-0.2822865208186309,-0.0,1.0,-0.9817434260992299,-0.804301801110736,0.0
2019-06-06,-0.0,-0.2841313689379988,-0.0,1.0,-0.9848373235113567,-0.8003990178023328,0.0
2019-06-07,-0.0,-0.2814340039254171,-0.0,1.0,-0.9845743375858685,-0.8007237487733072,0.0
2019-06-10,-0.0,-0.2866413615770785,-0.0,1.0,-0.9687767846210358,-0.8056814007591526,0.0
2019-06-11,-0.0,-0.2885666891933403,-0.0,1.0,-0.9848559316827425,-0.7983965104134668,0.0
2019-06-12,-0.0,-0.28887523048555624,-0.0,1.0,-0.983159188690842,-0.8011063306699447,0.0
2019-06-13,-0.0,-0.29922228028649595,-0.0,1.0,-0.9826626909716886,-0.792105991208386,0.0
2019-06-14,-0.0,-0.30073176731029394,-0.0,1.0,-0.9879166154224573,-0.7860041815274874,0.0
2019-06-17,-0.0,-0.3015804686058668,-0.0,1.0,-0.9874853945021831,-0.7857757825471988,0.0
2019-06-18,-0.0,-0.2843793369313801,-0.0,1.0,-0.99781033153431,-0.8018504240555128,0.0
2019-06-19,-0.0,-0.2740434970118908,-0.0,1.0,-1.002649251432444,-0.803862978251494,0.0
2019-06-20,-0.0,-0.27883814868490026,-0.0,1.0,-0.9992908020104221,-0.8053405692084735,0.0
2019-06-21,-0.0,-0.28436208916569033,-0.0,1.0,-0.9915520749830424,-0.8072701486094839,0.0
2019-06-24,-0.0,-0.2692438428973147,-0.0,1.0,-0.9956429034949476,-0.8252217174994593,0.0
2019-06-25,-0.0,-0.2891338093759702,-0.0,1.0,-0.988233467867122,-0.8272586153368519,0.0
2019-06-26,-0.0,-0.28505297169664773,-0.0,1.0,-0.961195513716718,-0.8605648243079504,0.0
2019-06-27,-0.0,-0.2843237864228628,-0.0,1.0,-0.96837391547719,-0.8570451223683802,0.0
2019-06-28,-0.0,-0.2873316537588255,-0.0,1.0,-0.9660041678330379,-0.8569873409847283,0.0
2019-07-01,-0.0,-0.2856787513214352,-0.0,1.0,-0.9681300914122255,-0.8554505316833529,0.0
2019-07-02,-0.0,-0.2816181512186,-0.0,1.0,-0.9791809511936671,-0.8558249703920714,0.0
2019-07-03,-0.0,-0.28109708586566934,-0.0,1.0,-0.9799906498363721,-0.8556334735857877,0.0
2019-07-05,-0.0,-0.26703516332521393,-0.0,1.0,-0.9960652051714447,-0.859752670039348,0.0
2019-07-08,-0.0,-0.266747868453106,-0.0,1.0,-0.9963459196102316,-0.8600206127611731,0.0
2019-07-09,-0.0,-0.2618088726546159,-0.0,1.0,-0.9968780244138491,-0.8632886890824514,0.0
2019-07-10,-0.0,-0.2652557979835815,-0.0,1.0,-0.9942254268502045,-0.8619096669475919,0.0
2019-07-11,-0.0,-0.26214865708931917,-0.0,1.0,-1.0024984384759525,-0.8584009993753904,0.0
2019-07-12,-0.0,-0.30156384681689447,-0.0,1.0,-0.920145302302672,-0.8567294668144316,0.0
2019-07-15,-0.0,-0.30506492707243527,-0.0,1.0,-0.9271955197242907,-0.8448519908917473,0.0
2019-07-16,-0.0,-0.327328714395689,-0.0,1.0,-0.9389992301770593,-0.8129638183217861,0.0
2019-07-17,-0.0,-0.3298826139199556,-0.0,1.0,-0.9355146809625042,-0.8156021813476292,0.0
2019-07-18,-0.0,-0.3312717314378904,-0.0,1.0,-0.9343979814763531,-0.8113172713006555,0.0
2019-07-19,-0.0,-0.3359154063691135,-0.0,1.0,-0.9284089511865241,-0.8096028525759252,0.0
2019-07-22,-0.0,-0.3261873960450933,-0.0,1.0,-0.920008624407072,-0.8339493624099057,0.0
2019-07-23,-0.0,-0.3311672312904219,-0.0,1.0,-0.9172158915922389,-0.831413612565445,0.0
2019-07-24,-0.0,-0.330839337397623,-0.0,1.0,-0.916035470164419,-0.8321325204753987,0.0
2019-07-25,-0.0,-0.3212737835428642,-0.0,1.0,-0.9250914456090739,-0.8274367565241446,0.0
2019-07-26,-0.0,-0.3081011336057264,-0.0,1.0,-0.9323215876624374,-0.8316487972719732,0.0
2019-07-29,-0.0,-0.29712037862257595,-0.0,1.0,-0.9319278404376287,-0.8442177079811918,0.0
2019-07-30,-0.0,-0.2966093879683994,-0.0,1.0,-0.9310196428022501,-0.8463926716055454,0.0
2019-07-31,-0.0,-0.3153557591784023,-0.0,1.0,-0.9227292294446836,-0.8367566570321627,0.0
2019-08-01,-0.0,-0.3135065492806528,-0.0,1.0,-0.919782815423786,-0.8342893953802264,0.0
2019-08-02,-0.0,-0.30695678823168865,-0.0,1.0,-0.9277658596383697,-0.8299417713760343,0.0
2019-08-05,-0.0,-0.30030361578802095,-0.0,1.0,-0.9402582267611248,-0.826233630815469,0.0
2019-08-06,-0.0,-0.3029009205426357,-0.0,1.0,-0.8999212693798451,-0.8252785852713179,0.0
2019-08-07,-0.0,-0.3149451678197033,-0.0,1.0,-0.8781305700734116,-0.8279508171958552,0.0
2019-08-08,-0.0,-0.3206880941602535,-0.0,1.0,-0.8773200543232232,-0.8199788743020975,0.0
2019-08-09,-0.0,-0.3102329075882795,-0.0,1.0,-0.8640721262208866,-0.8309541697971451,0.0
2019-08-12,-0.0,-0.30761838983814305,-0.0,1.0,-0.8742980691270533,-0.8209963664754812,0.0
2019-08-13,-0.0,-0.30776835735042996,-0.0,1.0,-0.8712364061236108,-0.8168908595224543,0.0
2019-08-14,-0.0,-0.31110712792017686,-0.0,1.0,-0.8599808806835156,-0.8162753181573759,0.0
2019-08-15,-0.0,-0.33630013851640095,-0.0,1.0,-0.8447437446582771,-0.7661135834487637,0.0
2019-08-16,-0.0,-0.33742819266460455,-0.0,1.0,-0.8461334511710119,-0.7623803211076743,0.0
2019-08-19,-0.0,-0.33220905678085405,-0.0,1.0,-0.8499237447207884,-0.7507625527921163,0.0
2019-08-20,-0.0,-0.334406650664481,-0.0,1.0,-0.848310988817985,-0.7445407177565717,0.0
2019-08-21,-0.0,-0.33698030634573306,-0.002800875273522976,1.0,-0.8488986141502552,-0.7289277899343545,0.0
2019-08-22,-0.0,-0.33931955336579106,-0.0,1.0,-0.84802192355908,-0.728054575668348,0.0
2019-08-23,-0.0,-0.33746355685131196,-0.0,1.0,-0.848075801749271,-0.7299125364431487,0.0
2019-08-26,-0.0,-0.32952540706249817,-0.0,1.0,-0.8404430690921711,-0.7221563467044567,0.0
2019-08-27,-0.0,-0.32706528018486425,-0.0,1.0,-0.8374061236279607,-0.7240323512420566,0.0
2019-08-28,-0.0,-0.3248628356915969,-0.0,1.0,-0.8407161420733469,-0.7220906728270287,0.0
2019-08-29,-0.0,-0.32526021393766397,-0.0027679266499437763,1.0,-0.8415073667214485,-0.713750252284981,0.0
2019-08-30,-0.0,-0.319453237410072,-0.0041438848920863315,1.0,-0.8450647482014388,-0.7090359712230216,0.0
2019-09-03,-0.0,-0.32864538395168247,-0.018665516249640496,1.0,-0.8285015818234109,-0.7002300834052344,0.0
2019-09-04,-0.0,-0.3343888537048765,-0.0154585756232368,1.0,-0.8319995394092924,-0.69684495365306,0.0
2019-09-05,-0.0,-0.3427274555431067,-0.0196500904938378,1.0,-0.826654026257577,-0.6838174035450602,0.0
2019-09-06,-0.0,-0.33655528466943924,-0.030030116162340456,1.0,-0.8400114728237488,-0.6616090635307614,0.0
2019-09-09,-0.0,-0.3334575474402339,-0.03038468153413977,1.0,-0.8394198245714612,-0.6632173364673508,0.0
2019-09-10,-0.0,-0.32288679894483313,-0.06623465993806629,1.0,-0.8469147838054824,-0.6312363803188439,0.0
2019-09-11,-0.0,-0.35174235030713585,-0.03344049601010391,1.0,-0.8332280842757906,-0.6520179114759744,0.0
2019-09-12,-0.0,-0.3718029953917051,-0.027361751152073732,1.0,-0.8316244239631336,-0.6493951612903226,0.0
