Date,IWF,IWM,MTUM,SPY,TFII,VLUE,VXX
2019-01-25,-0.0,-0.8867061107515947,-0.0,-1.3739484145326801,1.0,-1.361699177221041,0.0
2019-01-28,-0.0,-0.8542581211589114,-0.0,-1.4144910124301096,1.0,-1.3521094219305947,0.0
2019-01-29,-0.0,-0.8291438642055468,-0.0,-1.4236156200723495,1.0,-1.3850755959558483,0.0
2019-01-30,-0.0,-0.8286708420320111,-0.0,-1.4227325446532129,1.0,-1.3878914405010438,0.0
2019-01-31,-0.0,-0.8522215516040671,-0.0,-1.3823761548818423,1.0,-1.4081897952551188,0.0
2019-02-01,-0.0,-0.8478382147838215,-0.0,-1.3983263598326359,1.0,-1.40278940027894,0.0
2019-02-04,-0.0,-0.8505485310524358,-0.0,-1.4002882112309407,1.0,-1.3977314986984009,0.0
2019-02-05,-0.0,-0.8447675228761206,-0.0,-1.3865019276324957,1.0,-1.4136745784755447,0.0
2019-02-06,-0.0,-0.7301246051246051,-0.0,-1.2917251667251666,1.0,-1.3656546156546154,0.0
2019-02-07,-0.0,-0.7297297297297297,-0.0,-1.2933924183924184,1.0,-1.3644261144261143,0.0
2019-02-08,-0.0,-0.7339595184548221,-0.0,-1.3220443621290294,1.0,-1.3537504960973674,0.0
2019-02-11,-0.0,-0.7043151139632662,-0.0,-1.323876963930073,1.0,-1.3975658331489267,0.0
2019-02-12,-0.0,-0.7176214196762142,-0.0,-1.3356164383561644,1.0,-1.3943693293008361,0.0
2019-02-13,-0.0,-0.7392774515038264,-0.0,-1.3307083110873823,1.0,-1.3791599928812956,0.0
2019-02-14,-0.0,-0.7000759301442672,-0.0,-1.3730403323060432,1.0,-1.3933628120952253,0.0
2019-02-15,-0.0,-0.7526972428184522,-0.0,-1.3306841894951824,1.0,-1.356568840740576,0.0
2019-02-19,-0.0,-0.7253702225769265,-0.0,-1.3556353640152525,1.0,-1.352797729892702,0.0
2019-02-20,-0.0,-0.7201824704371319,-0.0,-1.3584303999291376,1.0,-1.3502812347756765,0.0
2019-02-21,-0.0,-0.720175360906917,-0.0,-1.3594898591798779,1.0,-1.3486847931981225,0.0
2019-02-22,-0.0,-0.7113215059947795,-0.0,-1.371853293810556,1.0,-1.3410166792018758,0.0
2019-02-25,-0.0,-0.7015888557568205,-0.0,-1.393163914726957,1.0,-1.3558235791535005,0.0
2019-02-26,-0.0,-0.7035635446231473,-0.0,-1.41280353200883,1.0,-1.388746226967608,0.0
2019-02-27,-0.0,-0.7031327473518143,-0.0,-1.4228983547441967,1.0,-1.381519044399369,0.0
2019-02-28,-0.0,-0.7058028473598846,-0.0,-1.4218778158226708,1.0,-1.3776356100198235,0.0
2019-03-01,-0.0,-0.7062162162162162,-0.0,-1.4225225225225226,1.0,-1.3758108108108107,0.0
2019-03-04,-0.0,-0.7045904590459046,-0.0,-1.4113411341134112,1.0,-1.3844734473447344,0.0
2019-03-05,-0.0,-0.6933574333483958,-0.0,-1.4337098960686852,1.0,-1.391685494803434,0.0
2019-03-06,-0.0,-0.6864257680335634,-0.0,-1.437000947354175,1.0,-1.3878287544548202,0.0
2019-03-07,-0.0,-0.6522520902634182,-0.0,-1.4667805448170457,1.0,-1.3761575114627351,0.0
2019-03-08,-0.0,-0.6016053511705686,-0.0,-1.504303232998885,1.0,-1.3534448160535117,0.0
2019-03-11,-0.0,-0.5994309200126463,-0.0,-1.5017840205952757,1.0,-1.4152477304548123,0.0
2019-03-12,-0.0,-0.5164880461665292,-0.0,-1.5450673261885133,1.0,-1.5184574516808647,0.0
2019-03-13,-0.0,-0.5424881977228547,-0.0,-1.562621494029436,1.0,-1.5232342867721929,0.0
2019-03-14,-0.0,-0.5459634513069628,-0.0,-1.5611843627110804,1.0,-1.5192690261392552,0.0
2019-03-15,-0.0,-0.5293461592081417,-0.0,-1.571541428505042,1.0,-1.5461685022538223,0.0
2019-03-18,-0.0,-0.5647443380807845,-0.0,-1.5605883726360028,1.0,-1.5442913845435442,0.0
2019-03-19,-0.0,-0.5671109442462925,-0.0,-1.5600713347099682,1.0,-1.5658907452599964,0.0
2019-03-20,-0.0,-0.5743991738640631,-0.0,-1.545484416072099,1.0,-1.5740705970709727,0.0
2019-03-21,-0.0,-0.575962441314554,-0.0,-1.5850704225352112,1.0,-1.533849765258216,0.0
2019-03-22,-0.0,-0.5730100158144439,-0.0,-1.692624718454977,1.0,-1.5266209804955193,0.0
2019-03-25,-0.0,-0.44410420690629865,-0.0,-1.741696895463325,1.0,-1.5252273048475997,0.0
2019-03-26,-0.0,-0.46312194659204103,-0.0,-1.7311578048664804,1.0,-1.548878243134279,0.0
2019-03-27,-0.0,-0.44050440883663605,-0.0,-1.7498814828861289,1.0,-1.5502512562814073,0.0
2019-03-28,-0.0,-0.4427936027254661,-0.0,-1.7437304816882748,1.0,-1.5451878489637552,0.0
2019-03-29,-0.0,-0.45042184093278986,-0.0,-1.7449995260214237,1.0,-1.5443643947293582,0.0
2019-04-01,-0.0,-0.46533573596358113,-0.0,-1.7413220789074353,1.0,-1.535375569044006,0.0
2019-04-02,-0.0,-0.4851457134773177,-0.0,-1.7538904083749882,1.0,-1.4766103932849195,0.0
2019-04-03,-0.0,-0.48681043839365773,-0.0,-1.749563493936105,1.0,-1.4825633523665709,0.0
2019-04-04,-0.0,-0.48664870740583205,-0.0,-1.7168108133654711,1.0,-1.5226617515005436,0.0
2019-04-05,-0.0,-0.47435472412976554,-0.0,-1.7300497276817428,1.0,-1.531517878285579,0.0
2019-04-08,-0.0,-0.4685873781814741,-0.0,-1.730674614438452,1.0,-1.5316018544800831,0.0
2019-04-09,-0.0,-0.4495155775075988,-0.0,-1.7818674012158056,1.0,-1.517809650455927,0.0
2019-04-10,-0.0,-0.4329222011385199,-0.0,-1.8035578747628083,1.0,-1.5074003795066413,0.0
2019-04-11,-0.0,-0.4150639507342492,-0.0,-1.8134533396494552,1.0,-1.5085741354808149,0.0
2019-04-12,-0.0,-0.41501657981999046,-0.0,-1.8134059687351964,1.0,-1.5086215063950732,0.0
2019-04-15,-0.0,-0.4157490032276438,-0.0,-1.8152173913043477,1.0,-1.5155686348965254,0.0
2019-04-16,-0.0,-0.4175923288711669,-0.0,-1.8171461122187411,1.0,-1.5122472230133868,0.0
2019-04-17,-0.0,-0.371631541558134,-0.0,-1.868529481411319,1.0,-1.4958560265214302,0.0
2019-04-18,-0.0,-0.371666745606972,-0.0,-1.856675981622697,1.0,-1.5081229574195993,0.0
2019-04-22,-0.0,-0.3736611145189449,-0.0,-1.8422120511489641,1.0,-1.5026659746142594,0.0
2019-04-23,-0.0,-0.3638425554032982,-0.0,-1.8586211784718614,1.0,-1.5027642583754663,0.0
2019-04-24,-0.0,-0.3475845183162256,-0.0,-1.845983614276297,1.0,-1.5150202467275637,0.0
2019-04-25,-0.0,-0.39929036648196753,-0.0,-1.9394867308253134,1.0,-1.5217264508603092,0.0
2019-04-26,-0.0,-0.38317757009345793,-0.0,-1.9553640965732086,1.0,-1.5290595794392523,0.0
2019-04-29,-0.0,-0.3711907311848895,-0.0,-1.955067666244767,1.0,-1.5418167656508617,0.0
2019-04-30,-0.0,-0.38280494877247245,-0.0,-1.9415716218828534,1.0,-1.5084090469746763,0.0
2019-05-01,-0.0,-0.3826360338573156,-0.0,-1.950665054413543,1.0,-1.5034582829504233,0.0
2019-05-02,-0.0,-0.38628981432103554,-0.0,-1.9506472099675183,1.0,-1.5110777136762497,0.0
2019-05-03,-0.0,-0.3933917930332832,-0.0,-1.943607383363209,1.0,-1.507775786056877,0.0
2019-05-06,-0.0,-0.33834149178500456,-0.0,-1.971356564726409,1.0,-1.5369553627683807,0.0
2019-05-07,-0.0,-0.3408848355486563,-0.0,-1.9703114388279812,1.0,-1.5398758125545746,0.0
2019-05-08,-0.0,-0.3499879778792979,-0.0,-1.9237316662659294,1.0,-1.535176725174321,0.0
2019-05-09,-0.0,-0.3487332339791356,-0.0,-1.930195663670016,1.0,-1.5285322821018221,0.0
2019-05-10,-0.0,-0.34695347385605224,-0.0,-1.9348441926345608,1.0,-1.5196619772410813,0.0
2019-05-13,-0.0,-0.34615384615384615,-0.0,-1.933028846153846,1.0,-1.5285096153846154,0.0
2019-05-14,-0.0,-0.29636945071482323,-0.0,-1.9125752445447706,1.0,-1.4937923250564333,0.0
2019-05-15,-0.0,-0.2974095220119851,-0.0,-1.9445571651016844,1.0,-1.476572453168499,0.0
2019-05-16,-0.0,-0.2991094814038764,-0.0,-1.975617886566027,1.0,-1.4874517834182581,0.0
2019-05-17,-0.0,-0.2866622111896124,-0.0,-1.9627649417605502,1.0,-1.5242982623639487,0.0
2019-05-20,-0.0,-0.2682379884536476,-0.0,-1.9723269239944654,1.0,-1.530655088506131,0.0
2019-05-21,-0.0,-0.27052656659518703,-0.0,-1.965165594472242,1.0,-1.5296163926614248,0.0
2019-05-22,-0.0,-0.25461816796800607,-0.0,-1.9801942487145305,1.0,-1.5261854884783852,0.0
2019-05-23,-0.0,-0.25241333396737836,-0.0,-1.9992391459413192,1.0,-1.5036853868467355,0.0
2019-05-24,-0.0,-0.20753106326472542,-0.0,-2.0160295930949443,1.0,-1.5189225078250974,0.0
2019-05-28,-0.0,-0.19976437323279922,-0.0,-2.007775683317625,1.0,-1.504995287464656,0.0
2019-05-29,-0.0,-0.19806944379363667,-0.0,-2.0001874326413946,1.0,-1.4875591584274404,0.0
2019-05-30,-0.0,-0.19254367476933165,-0.0,-1.997283499601892,1.0,-1.4937942016767365,0.0
2019-05-31,-0.0,-0.19632821281378796,-0.0,-1.995691270138629,1.0,-1.4913825402772576,0.0
2019-06-03,-0.0,-0.19980429616513676,-0.0,-1.9870462699780997,1.0,-1.4727645496481991,0.0
2019-06-04,-0.0,-0.19355891126025354,-0.0,-2.0048471290082026,1.0,-1.462294929157345,0.0
2019-06-05,-0.0,-0.18660746979128523,-0.0,-2.0252196997436833,1.0,-1.3652050530941047,0.0
2019-06-06,-0.0,-0.20056781756571115,-0.0,-1.989559483469182,1.0,-1.3890924077296456,0.0
2019-06-07,-0.0,-0.2260945228063748,-0.0,-1.970507418941198,1.0,-1.3829913903645354,0.0
2019-06-10,-0.0,-0.22767163360453424,-0.0,-1.9530121583325715,1.0,-1.3901179266843404,0.0
2019-06-11,-0.0,-0.23316799853035733,-0.0,-1.973684210526316,1.0,-1.3857812069440618,0.0
2019-06-12,-0.0,-0.23730136860475798,-0.0,-1.9718471571599157,1.0,-1.3834848902360615,0.0
2019-06-13,-0.0,-0.27674343768675586,-0.0,-1.9637751114788764,1.0,-1.3565944927136486,0.0
2019-06-14,-0.0,-0.272547668274753,-0.0,-1.973994946014243,1.0,-1.3480358373535493,0.0
2019-06-17,-0.0,-0.2672730613744947,-0.0,-1.980705622932745,1.0,-1.3459206174200662,0.0
2019-06-18,-0.0,-0.27213009325187193,-0.0,-1.9773071799347697,1.0,-1.3442969360099224,0.0
2019-06-19,-0.0,-0.2631240822320118,-0.0,-2.0008259911894273,1.0,-1.3249357562408222,0.0
2019-06-20,-0.0,-0.2686966551326413,-0.0,-2.0090888119953867,1.0,-1.3358708189158015,0.0
2019-06-21,-0.0,-0.28068071761287644,-0.0,-1.9929437808421344,1.0,-1.3382834478623806,0.0
2019-06-24,-0.0,-0.2593739886263812,-0.0,-1.989366128808544,1.0,-1.3746821397198206,0.0
2019-06-25,-0.0,-0.24313199519008416,-0.0,-2.0020812135787622,1.0,-1.3797058551475347,0.0
2019-06-26,-0.0,-0.22579616383434326,-0.0,-1.898309717982596,1.0,-1.431910337600802,0.0
2019-06-27,-0.0,-0.21750022774892958,-0.0,-1.9112690170356197,1.0,-1.426254896601986,0.0
2019-06-28,-0.0,-0.19705935906773492,-0.0,-1.9278951201747998,1.0,-1.4270757465404225,0.0
2019-07-01,-0.0,-0.18273512039981826,-0.0,-1.9477055883689234,1.0,-1.4129486597001364,0.0
2019-07-02,-0.0,-0.19046106371392268,-0.0,-1.9346977672898893,1.0,-1.4128698493374479,0.0
2019-07-03,-0.0,-0.19097962702481966,-0.0,-1.9323472026861475,1.0,-1.4141294977086074,0.0
2019-07-05,-0.0,-0.17560643844933121,-0.0,-1.9396508728179551,1.0,-1.418816594876445,0.0
2019-07-08,-0.0,-0.17891070297656744,-0.0,-1.924862028408577,1.0,-1.4198407672125213,0.0
2019-07-09,-0.0,-0.16901790558871405,-0.0,-1.9267046482184844,1.0,-1.4258907578223912,0.0
2019-07-10,-0.0,-0.15648043429088443,-0.0,-1.9377064012666818,1.0,-1.429631305134585,0.0
2019-07-11,-0.0,-0.14826286022084567,-0.0,-1.941511805368525,1.0,-1.3989586138791632,0.0
2019-07-12,-0.0,-0.1612729958372499,-0.0,-1.9151336108500068,1.0,-1.3996687704220938,0.0
2019-07-15,-0.0,-0.3039724378398572,-0.0,-1.6853181686106844,1.0,-1.1615956166203145,0.0
2019-07-16,-0.0,-0.3084395367180041,-0.0,-1.6910623105981983,1.0,-1.1518120303873136,0.0
2019-07-17,-0.0,-0.3205479452054794,-0.0,-1.684931506849315,1.0,-1.145620589456206,0.0
2019-07-18,-0.0,-0.3135009609224855,-0.0,-1.6095852017937218,1.0,-1.0807575272261372,0.0
2019-07-19,-0.0,-0.3174081935044652,-0.0,-1.6095070281526571,1.0,-1.077730166993713,0.0
2019-07-22,-0.0,-0.30123812958288254,-0.0,-1.6059622550787356,1.0,-1.099691469327243,0.0
2019-07-23,-0.0,-0.3195783014043508,-0.0,-1.5560363479013415,1.0,-1.058101569568467,0.0
2019-07-24,-0.0,-0.32221567472009427,-0.0,-1.5588293066195247,1.0,-1.0474955804360635,0.0
2019-07-25,-0.0,-0.30629126508309934,-0.0,-1.5119146998558095,1.0,-0.9762464900963801,0.0
2019-07-26,-0.0,-0.28909539161767495,-0.0,-1.523041911625261,1.0,-0.9807699601744737,0.0
2019-07-29,-0.0,-0.2867247214511161,-0.0,-1.5289576757805072,1.0,-0.9870327413773435,0.0
2019-07-30,-0.0,-0.26445259702645296,-0.0,-1.5678316277273605,1.0,-1.0294651477119134,0.0
2019-07-31,-0.0,-0.27216168173738314,-0.0,-1.5629492232784603,1.0,-1.029175361310766,0.0
2019-08-01,-0.0,-0.2967846402960907,-0.0,-1.5482689490323078,1.0,-1.0102937774693501,0.0
2019-08-02,-0.0,-0.2905019305019305,-0.0,-1.5434362934362933,1.0,-1.027065637065637,0.0
2019-08-05,-0.0,-0.2840830182856261,-0.0,-1.5444410153537536,1.0,-1.0292029935961733,0.0
2019-08-06,-0.0,-0.2858333017760442,-0.0,-1.4739652364903244,1.0,-1.0271140227969857,0.0
2019-08-07,-0.0,-0.29704395176973936,-0.0,-1.4932322053675613,1.0,-1.0992609879424349,0.0
2019-08-08,-0.0,-0.2933484268873448,-0.0,-1.4991412288234833,1.0,-1.111054727144976,0.0
2019-08-09,-0.0,-0.26780449961210245,-0.0,-1.4721489526764937,1.0,-1.1390612878200157,0.0
2019-08-12,-0.0,-0.2615032755746793,-0.0,-1.4994379191378844,1.0,-1.1154785440167463,0.0
2019-08-13,-0.0,-0.24436352366932673,-0.0,-1.5066243123886265,1.0,-1.1228790578755714,0.0
2019-08-14,-0.0,-0.250260085539244,-0.0,-1.4884984394867646,1.0,-1.1143605748853698,0.0
2019-08-15,-0.0,-0.2853653036680698,-0.0,-1.4461815995189418,1.0,-1.0267212868310283,0.0
2019-08-16,-0.0,-0.28477942006092744,-0.0,-1.437662191131671,1.0,-1.0385121666854713,0.0
2019-08-19,-0.0,-0.2779649595687331,-0.0,-1.4363581910751722,1.0,-1.0293126684636118,0.0
2019-08-20,-0.0,-0.2775508688548938,-0.0,-1.4223600178226645,1.0,-1.013181345611169,0.0
2019-08-21,-0.0,-0.28229470651250416,-0.0,-1.4071146245059287,1.0,-1.0045805474493001,0.0
2019-08-22,-0.0,-0.2854929161747344,-0.0,-1.4019332939787486,1.0,-1.0020661157024793,0.0
2019-08-23,-0.0,-0.2760112957054314,-0.0,-1.3864378186085744,1.0,-1.0049877140866248,0.0
2019-08-26,-0.0,-0.261801645734084,-0.0,-1.3650570232423849,1.0,-0.9822073047495309,0.0
2019-08-27,-0.0,-0.25700698897615104,-0.0,-1.356149578499892,1.0,-0.9894084588226818,0.0
2019-08-28,-0.0,-0.24099423631123917,-0.0,-1.3778818443804035,1.0,-0.9834293948126801,0.0
2019-08-29,-0.0,-0.2344735608982446,-0.0,-1.381790001081354,1.0,-0.9882492881087122,0.0
2019-08-30,-0.0,-0.22238194494357794,-0.0,-1.3940918565370517,1.0,-0.9772874290232157,0.0
2019-09-03,-0.0,-0.23526875538947972,-0.0,-1.392713423397528,1.0,-0.9650043115837883,0.0
2019-09-04,-0.0,-0.2240441071172848,-0.0,-1.3896606043247888,1.0,-0.9664542460260633,0.0
2019-09-05,-0.0,-0.22339820997300755,-0.0,-1.37917317800824,1.0,-0.949069470095184,0.0
2019-09-06,-0.0,-0.21445023209666558,-0.0,-1.4114312037135466,1.0,-0.9176145423620709,0.0
2019-09-09,-0.0,-0.1889865470852018,-0.0,-1.4401076233183856,1.0,-0.9583497757847533,0.0
2019-09-10,-0.0,-0.18111677312854374,-0.0,-1.4816981267494436,1.0,-0.9257876982702934,0.0
2019-09-11,-0.0,-0.18009818325151397,-0.0,-1.5053212455656289,1.0,-0.8979467517110402,0.0
2019-09-12,-0.0,-0.19702867754723047,-0.0,-1.4875897289382525,1.0,-0.8866826184779115,0.0
2019-09-13,-0.0,-0.19712466919390603,-0.0,-1.498748301266004,1.0,-0.8804448894928832,0.0
2019-09-16,-0.0,-0.20031438676717517,-0.0,-1.494873352148905,1.0,-0.8773891608016863,0.0
2019-09-17,-0.0,-0.25129405091115364,-0.0,-1.4553995603772247,1.0,-0.83861589732681,0.0
2019-09-18,-0.0,-0.2462281231140616,-0.0,-1.4669672334836168,1.0,-0.8368064184032092,0.0
2019-09-19,-0.0,-0.2559004890495428,-0.0,-1.4476929619391878,1.0,-0.8402438160039691,0.0
2019-09-20,-0.0,-0.26582727433942194,-0.0,-1.4450434474197555,1.0,-0.8358574215286398,0.0
