Date,IWF,IWM,MTUM,SAIC,SPY,VLUE,VXX
2018-11-05,-0.2678040584205765,-0.8162724570246866,-0.0,1.0,-0.6062104174744734,-0.540939640687605,0.0
2018-11-06,-0.2710062994669682,-0.8184784364399935,-0.0,1.0,-0.6037150702632854,-0.5372960749475044,0.0
2018-11-07,-0.2710238102930249,-0.8185313216812585,-0.0,1.0,-0.603818692856912,-0.5373307918457015,0.0
2018-11-08,-0.2555348777513958,-0.81784637104537,-0.0,1.0,-0.5968042097157159,-0.5384393249053455,0.0
2018-11-09,-0.2556871049507492,-0.8176597041742869,-0.0,1.0,-0.596752975904001,-0.5384220489620432,0.0
2018-11-12,-0.255736550708868,-0.7992447274938393,-0.0,1.0,-0.6081863858930456,-0.5371715684705731,0.0
2018-11-13,-0.2436097405697915,-0.7983765717014165,-0.0,1.0,-0.6078306541461086,-0.5333757759032309,0.0
2018-11-14,-0.24547655453618758,-0.7978465851172274,-0.0,1.0,-0.6088812436289501,-0.5333524464831805,0.0
2018-11-15,-0.24497953440777692,-0.8008122281913532,-0.0,1.0,-0.6102264006139678,-0.5417306216423637,0.0
2018-11-16,-0.24607162287579606,-0.8019649886389092,-0.0,1.0,-0.610682625532051,-0.5415879924472748,0.0
2018-11-19,-0.24438822888981393,-0.8030996829869673,-0.0,1.0,-0.6122194114444907,-0.542412501200807,0.0
2018-11-20,-0.23203396864923537,-0.8013280975640903,-0.0,1.0,-0.6127765539699263,-0.5463716757654119,0.0
2018-11-21,-0.2372414230050369,-0.7968131276332878,-0.0,1.0,-0.610479298001077,-0.5232996483669655,0.0
2018-11-23,-0.23756293739510434,-0.794895341841097,-0.0,1.0,-0.6109123151461414,-0.5233224611292314,0.0
2018-11-26,-0.23643103830677104,-0.8026678495611672,-0.0,1.0,-0.6086625899052628,-0.5207059345394633,0.0
2018-11-27,-0.22961887935386166,-0.804738768298839,-0.0,1.0,-0.604429581019687,-0.5161534578495709,0.0
2018-11-28,-0.22790447912060147,-0.814422894686967,-0.0,1.0,-0.6015541095457705,-0.5148777560174365,0.0
2018-11-29,-0.20472465581977473,-0.804630788485607,-0.0,1.0,-0.5997809762202754,-0.5197747183979975,0.0
2018-11-30,-0.20438047559449313,-0.804881101376721,-0.0,1.0,-0.5999061326658324,-0.5197434292866083,0.0
2018-12-03,-0.20239547174531694,-0.8055164649591894,-0.0,1.0,-0.5999312005503956,-0.5194358445132439,0.0
2018-12-04,-0.19437076793459607,-0.8105282865790869,-0.0,1.0,-0.5970917714606672,-0.5184260617218461,0.0
2018-12-06,-0.18933060870642146,-0.8010403120936281,-0.0,1.0,-0.5952380952380952,-0.5105579292835469,0.0
2018-12-07,-0.19208025016254374,-0.8008607077618503,-0.0,1.0,-0.5950958234001053,-0.5080033437567727,0.0
2018-12-10,-0.1276308601908679,-0.8785064747276758,-0.0,1.0,-0.678159442177308,-0.5289675781626554,0.0
2018-12-11,-0.13352400539880455,-0.8764380744263769,-0.0,1.0,-0.6797994729738415,-0.523812584356321,0.0
2018-12-12,-0.13245884773662553,-0.8770897633744856,-0.0,1.0,-0.6797839506172839,-0.5256880144032922,0.0
2018-12-13,-0.13385292025095402,-0.8866179419183753,-0.0,1.0,-0.6804217062285751,-0.5330509022702283,0.0
2018-12-14,-0.13071683425235162,-0.9004541031462862,-0.0,1.0,-0.6766785598443075,-0.535744404800519,0.0
2018-12-17,-0.12077716354702098,-0.9003006497914849,-0.0,1.0,-0.6689942779555814,-0.5427536934665245,0.0
2018-12-18,-0.10848405024253911,-0.8911947059012496,-0.0,1.0,-0.666934369880176,-0.5458254360885348,0.0
2018-12-19,-0.10024465619366468,-0.8955060520216326,-0.0,1.0,-0.6736737058975019,-0.5497360288436776,0.0
2018-12-20,-0.10094779116465862,-0.8912128514056225,-0.0,1.0,-0.6729638554216867,-0.547726907630522,0.0
2018-12-21,-0.09689798528941479,-0.89216501439079,-0.0,1.0,-0.6742564758554526,-0.5346658138791174,0.0
2018-12-24,-0.09313694165761391,-0.8922614863569558,-0.0,1.0,-0.6746756981276759,-0.5350501629497093,0.0
2018-12-26,-0.09194598888006356,-0.8949960285941224,-0.0,1.0,-0.6633200953137411,-0.5268625893566323,0.0
2018-12-27,-0.07522384360380456,-0.8705579824642935,-0.0,1.0,-0.6247172909502122,-0.52765126870527,0.0
2018-12-28,-0.07232645984271471,-0.8736144652919686,-0.0,1.0,-0.6243730261935724,-0.5258529939934361,0.0
2018-12-31,-0.07123389494549058,-0.8758981665014867,-0.0,1.0,-0.624380574826561,-0.5256132309217046,0.0
2019-01-02,-0.07088882006813255,-0.876060699907092,-0.0,1.0,-0.6244348095385568,-0.5255806751316197,0.0
2019-01-03,-0.07938080495356037,-0.8732198142414861,-0.0,1.0,-0.6310216718266254,-0.5123529411764706,0.0
2019-01-04,-0.06698963218958283,-0.8772833868180697,-0.0,1.0,-0.6269131078745989,-0.5145025919526043,0.0
2019-01-07,-0.057009800937480974,-0.8608997382358312,-0.0,1.0,-0.6238509770499787,-0.5019784501126195,0.0
2019-01-08,-0.060096007777845295,-0.8465698486966033,-0.0,1.0,-0.6324056632436046,-0.4991189159628122,0.0
2019-01-09,-0.06001336329952014,-0.8451072101075139,-0.0,1.0,-0.632205551843528,-0.4997874020530888,0.0
2019-01-10,-0.06185786369992097,-0.8408109915496383,-0.0,1.0,-0.6383366770016414,-0.4987233266459967,0.0
2019-01-11,-0.0624049169354348,-0.8346315341081969,-0.0,1.0,-0.6406620823951804,-0.504959532647721,0.0
2019-01-14,-0.06506515649738157,-0.8324808184143222,-0.0,1.0,-0.6398428936792108,-0.5073072707343806,0.0
2019-01-15,-0.06469996647670131,-0.8308901959589188,-0.0,1.0,-0.639624539054643,-0.5123579069271326,0.0
2019-01-16,-0.04665995300436388,-0.8355457902285697,-0.0,1.0,-0.6341054044981538,-0.5353840520003663,0.0
2019-01-17,-0.04980632567786013,-0.8307865922469272,-0.0,1.0,-0.6335132827035106,-0.5358831244090646,0.0
2019-01-18,-0.05553848989371506,-0.8300362474657492,-0.0,1.0,-0.636695951342385,-0.5495177243963876,0.0
2019-01-22,-0.0,-0.9272642679900743,-0.0,1.0,-0.6999379652605459,-0.47453473945409425,0.0
2019-01-23,-0.0,-0.8693139678615575,-0.0,1.0,-0.7016069221260816,-0.519344870210136,0.0
2019-01-24,-0.0,-0.8760913988482258,-0.0,1.0,-0.6947179391912812,-0.5253576072821846,0.0
2019-01-25,-0.0,-0.873072211577724,-0.0,1.0,-0.7610327606244307,-0.506894493827936,0.0
2019-01-28,-0.0,-0.8845885413362096,-0.0,1.0,-0.7680350231584291,-0.5197639743671087,0.0
2019-01-29,-0.0,-0.8847935037746623,-0.0,1.0,-0.7671762989278691,-0.5200152255281355,0.0
2019-01-30,-0.0,-0.8815964945703944,-0.0,1.0,-0.7652886264050296,-0.5283228551470122,0.0
2019-01-31,-0.0,-0.8908305267840122,-0.0,1.0,-0.7308889877359089,-0.5555061320454978,0.0
2019-02-01,-0.0,-0.8890586213481001,-0.0,1.0,-0.7370313792883967,-0.5564254344090128,0.0
2019-02-04,-0.0,-0.8932319826983016,-0.0,1.0,-0.7324915717829654,-0.5547357038356339,0.0
2019-02-05,-0.0,-0.898500429813111,-0.0,1.0,-0.7290903881053202,-0.556210003502181,0.0
2019-02-06,-0.0,-0.8865148861646235,-0.0,1.0,-0.734787454227034,-0.5629039961789524,0.0
2019-02-07,-0.0,-0.8873252889299246,-0.0,1.0,-0.7284536279410361,-0.5680537425578656,0.0
2019-02-08,-0.0,-0.8877261270459114,-0.0,1.0,-0.7482372459560349,-0.5545416839485691,0.0
2019-02-11,-0.0,-0.8863149822666709,-0.0,1.0,-0.7560788573984727,-0.5528005879157746,0.0
2019-02-12,-0.0,-0.8872707486476972,-0.0,1.0,-0.7659635758409884,-0.5475146432800947,0.0
2019-02-13,-0.0,-0.887993862677407,-0.0,1.0,-0.7636811149469378,-0.5448472062396112,0.0
2019-02-14,-0.0,-0.8624771436820324,-0.0,1.0,-0.7805793475122702,-0.5648477849420973,0.0
2019-02-15,-0.0,-0.8569963792495754,-0.0,1.0,-0.7815053349995195,-0.56570220128809,0.0
2019-02-19,-0.0,-0.8545501186429808,-0.0,1.0,-0.7855768614121721,-0.5664400692618482,0.0
2019-02-20,-0.0,-0.8566893278604413,-0.0,1.0,-0.7847293483837866,-0.5653540277065162,0.0
2019-02-21,-0.0,-0.8669230769230769,-0.0,1.0,-0.7832692307692307,-0.5549358974358974,0.0
2019-02-22,-0.0,-0.8680853791423626,-0.0,1.0,-0.7818088584065124,-0.5550285238125761,0.0
2019-02-25,-0.0,-0.8667755781920686,-0.0,1.0,-0.7811518995451342,-0.555320648343904,0.0
2019-02-26,-0.0,-0.8697197758206564,-0.0,1.0,-0.7790872698158525,-0.5537229783827061,0.0
2019-02-27,-0.0,-0.8741431225574989,-0.0,1.0,-0.7742648472035364,-0.5548401563200718,0.0
2019-02-28,-0.0,-0.8737300900554434,-0.0,1.0,-0.7740922347210205,-0.5569977245777651,0.0
2019-03-01,-0.0,-0.8768545518633639,-0.0,1.0,-0.7715256192520908,-0.5559970519434742,0.0
2019-03-04,-0.0,-0.8780159569354994,-0.0,1.0,-0.7669582492229806,-0.5591976673395496,0.0
2019-03-05,-0.0,-0.8727792591640698,-0.0,1.0,-0.7752433578565233,-0.5646223535837055,0.0
2019-03-06,-0.0,-0.8749638484527138,-0.0,1.0,-0.7725505318294289,-0.5659564896044217,0.0
2019-03-07,-0.0,-0.8592236124478666,-0.0,1.0,-0.7901828681424446,-0.5587744626243183,0.0
2019-03-08,-0.0,-0.855725412882583,-0.0,1.0,-0.8182670243366407,-0.5579974790730745,0.0
2019-03-11,-0.0,-0.853784030220138,-0.0,1.0,-0.8190373843949459,-0.5836589813729322,0.0
2019-03-12,-0.0,-0.8171633209580446,-0.0,1.0,-0.839176002891218,-0.6291027368006046,0.0
2019-03-13,-0.0,-0.826071169208424,-0.0,1.0,-0.8442595893576286,-0.6306529345745032,0.0
2019-03-14,-0.0,-0.8268101115437924,-0.0,1.0,-0.8423536400237607,-0.6309484522473764,0.0
2019-03-15,-0.0,-0.8379870338275883,-0.0,1.0,-0.8006611464150458,-0.5708004364850119,0.0
2019-03-18,-0.0,-0.8574918828559487,-0.0,1.0,-0.7879898415147716,-0.5692287909473752,0.0
2019-03-19,-0.0,-0.8562343418770475,-0.0,1.0,-0.7882379392304233,-0.5674503757949508,0.0
2019-03-20,-0.0,-0.8608857988927513,-0.0,1.0,-0.7857280803398995,-0.5721320973348782,0.0
2019-03-21,-0.0,-0.8585054112206558,-0.0,1.0,-0.7874369761392466,-0.5654645300105976,0.0
2019-03-22,-0.0,-0.8557009225626026,-0.0,1.0,-0.8001864412227974,-0.5586164775466906,0.0
2019-03-25,-0.0,-0.7918472718001021,-0.0,1.0,-0.8338220295767467,-0.5614801121876594,0.0
2019-03-26,-0.0,-0.8025663178778278,-0.0,1.0,-0.823429650251192,-0.5739016351476753,0.0
2019-03-27,-0.0,-0.8060518268147434,-0.0,1.0,-0.8283598905520683,-0.5846450989859971,0.0
2019-03-28,-0.0,-0.8052048441123423,-0.0,1.0,-0.8272996650347848,-0.5882826591084772,0.0
2019-03-29,-0.0,-0.8029361578828756,-0.0,1.0,-0.8254402627088633,-0.5910949422104891,0.0
2019-04-01,-0.0,-0.7892297650130549,-0.0,1.0,-0.8401436031331592,-0.6343342036553525,0.0
2019-04-02,-0.0,-0.8005668306349154,-0.0,1.0,-0.8555559175163695,-0.601524578949083,0.0
2019-04-03,-0.0,-0.7981720010408535,-0.0,1.0,-0.851775956284153,-0.6027192297684101,0.0
2019-04-04,-0.0,-0.7932543180853495,-0.0,1.0,-0.8728246318607765,-0.5990139419466485,0.0
2019-04-05,-0.0,-0.7876687698192161,-0.0,1.0,-0.8774069109810717,-0.604073359704469,0.0
2019-04-08,-0.0,-0.788295647627761,-0.0,1.0,-0.8780878316559928,-0.6011305711671677,0.0
2019-04-09,-0.0,-0.7761189143175197,-0.0,1.0,-0.9088498182889697,-0.5891038863241987,0.0
2019-04-10,-0.0,-0.7742368223014756,-0.0,1.0,-0.9119523606975756,-0.5857082092726499,0.0
2019-04-11,-0.0,-0.7624238852877627,-0.0,1.0,-0.9340666535716624,-0.5772605251096706,0.0
2019-04-12,-0.0,-0.7622274602239246,-0.0,1.0,-0.9338047534865448,-0.5777188502586262,0.0
2019-04-15,-0.0,-0.7647521378722847,-0.0,1.0,-0.9283771829232332,-0.5833032993676485,0.0
2019-04-16,-0.0,-0.7652436027653091,-0.0,1.0,-0.9293601127092822,-0.5817961403623735,0.0
2019-04-17,-0.0,-0.7727704450921953,-0.0,1.0,-0.9376739920741493,-0.5647004879965938,0.0
2019-04-18,-0.0,-0.7824975417895773,-0.0,1.0,-0.930121271714192,-0.5649950835791544,0.0
2019-04-22,-0.0,-0.7780080257877771,-0.0,1.0,-0.93747121899875,-0.5737780409183606,0.0
2019-04-23,-0.0,-0.7761100687929956,-0.0,1.0,-0.9460518086962245,-0.5693690135281919,0.0
2019-04-24,-0.0,-0.7559652928416486,-0.0,1.0,-0.9501741931243017,-0.5805232367054494,0.0
2019-04-25,-0.0,-0.7538967444919434,-0.0,1.0,-0.952285432423545,-0.5821769154883263,0.0
2019-04-26,-0.0,-0.7432730626090965,-0.0,1.0,-0.9760893192372295,-0.5740868820604024,0.0
2019-04-29,-0.0,-0.7380034910911306,-0.0,1.0,-0.9756611665513948,-0.5798175410861904,0.0
2019-04-30,-0.0,-0.7296478107600566,-0.0,1.0,-0.9815174776793069,-0.5834019701512205,0.0
2019-05-01,-0.0,-0.7089290442149855,-0.0,1.0,-0.9984445326979084,-0.6021313211543553,0.0
2019-05-02,-0.0,-0.7114792115289051,-0.0,1.0,-0.9994036773231737,-0.6020208712936889,0.0
2019-05-03,-0.0,-0.7363865024662725,-0.0,1.0,-0.9519485186032078,-0.5782510698069447,0.0
2019-05-06,-0.0,-0.7292850146914789,-0.0,1.0,-0.953476983349657,-0.5820111002285341,0.0
2019-05-07,-0.0,-0.7419101527991362,-0.0,1.0,-0.9490887674639269,-0.5809311913097537,0.0
2019-05-08,-0.0,-0.7333007653476633,-0.0,1.0,-0.931314118221788,-0.5921511154535093,0.0
2019-05-09,-0.0,-0.7311288483466363,-0.0,1.0,-0.9391757615246782,-0.5875875549763805,0.0
2019-05-10,-0.0,-0.7302068067090051,-0.0,1.0,-0.9435922488194105,-0.582999511480215,0.0
2019-05-13,-0.0,-0.7307592134392499,-0.0,1.0,-0.9448821461127751,-0.5799908842297175,0.0
2019-05-14,-0.0,-0.6944678097703009,-0.0,1.0,-0.9533807829181495,-0.5873827240375283,0.0
2019-05-15,-0.0,-0.6888043092603942,-0.0,1.0,-0.9570364158307261,-0.5796858368544979,0.0
2019-05-16,-0.0,-0.6925631024144935,-0.0,1.0,-0.9552883530511589,-0.5757712517326972,0.0
2019-05-17,-0.0,-0.6804386136675151,-0.0,1.0,-1.0000979048364989,-0.5829253965145877,0.0
2019-05-20,-0.0,-0.6668080801488105,-0.0,1.0,-1.008452175048135,-0.5881277942760174,0.0
2019-05-21,-0.0,-0.6680151376745399,-0.0,1.0,-1.005676627952499,-0.5887054678324416,0.0
2019-05-22,-0.0,-0.6597638925123923,-0.0,1.0,-1.0147404122097572,-0.5866488390294807,0.0
2019-05-23,-0.0,-0.6585190979011862,-0.0,1.0,-1.0218680745665494,-0.5786729239994786,0.0
2019-05-24,-0.0,-0.6434307637285821,-0.0,1.0,-1.0266931105114283,-0.5812010274083949,0.0
2019-05-28,-0.0,-0.6503938032936276,-0.0,1.0,-1.0239536548851136,-0.5801926707023368,0.0
2019-05-29,-0.0,-0.6607345825349917,-0.0,1.0,-1.0264670542006302,-0.560289676225116,0.0
2019-05-30,-0.0,-0.6635467520756243,-0.0,1.0,-0.9450853571317516,-0.5009484125750179,0.0
2019-05-31,-0.0,-0.6648734374028236,-0.0,1.0,-0.9436532122644444,-0.5011194726040177,0.0
2019-06-03,-0.0,-0.6723401621588166,-0.008138887169647831,1.0,-0.9418518289286378,-0.47227208021291084,0.0
2019-06-04,-0.0,-0.65995670995671,-0.0074829931972789105,1.0,-0.9517316017316017,-0.47297464440321585,0.0
2019-06-05,-0.0,-0.6493550265036615,-0.029383828170481355,1.0,-0.96075006894016,-0.42451818488218895,0.0
2019-06-06,-0.0,-0.6505783805345035,-0.045595409775704955,1.0,-0.9631186523886963,-0.4090393053296923,0.0
2019-06-07,-0.0,-0.5955779723385357,-0.06918538256566426,1.0,-1.0418094150488515,-0.4656135008247684,0.0
2019-06-10,-0.0,-0.596798732171157,-0.06887480190174326,1.0,-1.0368621236133122,-0.46703645007923933,0.0
2019-06-11,-0.0,-0.5972804676578981,-0.08882958444529165,1.0,-1.02929215910535,-0.4615897826915746,0.0
2019-06-12,-0.0,-0.6006427389588901,-0.09443808069237623,1.0,-1.0308005600101822,-0.45599465444826265,0.0
2019-06-13,-0.0,-0.6240891010342084,-0.11462211614956247,1.0,-1.0090692124105012,-0.4343993635640414,0.0
2019-06-14,-0.0,-0.6243633817163229,-0.12153043035395976,1.0,-1.0082123758594348,-0.42901706137000256,0.0
2019-06-17,-0.0,-0.6319041855131554,-0.12183856787921259,1.0,-1.0051602216984137,-0.42638720774670325,0.0
2019-06-18,-0.0,-0.640057361376673,-0.11975780752071383,1.0,-1.0053537284894836,-0.4215423836838751,0.0
2019-06-19,-0.0,-0.6306879653789855,-0.13606567810093553,1.0,-1.0063323362820593,-0.4089925539362312,0.0
2019-06-20,-0.0,-0.6379771843732076,-0.13530049072716843,1.0,-1.00366452106303,-0.40959785864508313,0.0
2019-06-21,-0.0,-0.6413832632785632,-0.13479174627435997,1.0,-0.9954464399439562,-0.4126544389249778,0.0
2019-06-24,-0.0,-0.6472765563674655,-0.14024059478604933,1.0,-0.9901081719263538,-0.4132869587415042,0.0
2019-06-25,-0.0,-0.6356556984648774,-0.14294832923754508,1.0,-0.9966808157533591,-0.4162384706220279,0.0
2019-06-26,-0.0,-0.633967929470389,-0.13438318533188526,1.0,-0.9799718903724526,-0.44595285248834093,0.0
2019-06-27,-0.0,-0.6374676424531015,-0.14087117701575533,1.0,-0.9837013837844746,-0.4337668978300469,0.0
2019-06-28,-0.0,-0.6179459321275644,-0.1461302486099572,1.0,-0.9965808142135872,-0.43484374001406023,0.0
2019-07-01,-0.0,-0.6163035839775123,-0.1469366894525011,1.0,-0.9978917779339423,-0.433143806299112,0.0
2019-07-02,-0.0,-0.6239627218179498,-0.14039959147197753,1.0,-0.9904889569768927,-0.43680582152432024,0.0
2019-07-03,-0.0,-0.6204903901411148,-0.14366898665474745,1.0,-0.992178021837686,-0.4363386756912075,0.0
2019-07-05,-0.0,-0.6146408399017137,-0.1450362191658423,1.0,-0.9917350097329036,-0.43970386444139514,0.0
2019-07-08,-0.0,-0.6192848020434227,-0.14045338441890168,1.0,-0.9911238825031928,-0.4419859514687101,0.0
2019-07-09,-0.0,-0.6156153281643852,-0.14039118088127372,1.0,-0.9905235952905139,-0.44414664496984774,0.0
2019-07-10,-0.0,-0.6007282716325422,-0.13840355192129555,1.0,-1.010157472769668,-0.4449164723544255,0.0
2019-07-11,-0.0,-0.5997250287760583,-0.14362450441232896,1.0,-1.0106791149763397,-0.4433431385087607,0.0
2019-07-12,-0.0,-0.6072091089362246,-0.14456598221710484,1.0,-1.0146804835924006,-0.43190686368579284,0.0
2019-07-15,-0.0,-0.6122677412133423,-0.15101218459176818,1.0,-1.0098819917490165,-0.42489366465189166,0.0
2019-07-16,-0.0,-0.6087150980768001,-0.13900070283049007,1.0,-1.009679892658616,-0.43728835218196915,0.0
2019-07-17,-0.0,-0.6018503748604244,-0.14168128888179932,1.0,-1.0072738873823577,-0.4394959323656085,0.0
2019-07-18,-0.0,-0.6025244637108341,-0.14346731265738055,1.0,-1.0049405539795366,-0.43648997545660284,0.0
2019-07-19,-0.0,-0.6031300800050999,-0.14381793261721862,1.0,-1.0050043030631435,-0.4355018646606955,0.0
2019-07-22,-0.0,-0.603901070882203,-0.1435173380928098,1.0,-1.0055456399796023,-0.4341853646098929,0.0
2019-07-23,-0.0,-0.6057437924329837,-0.14244732731966978,1.0,-1.004621808561502,-0.43464125203200205,0.0
2019-07-24,-0.0,-0.6063114989013789,-0.15129127790338504,1.0,-0.9999681559086713,-0.4268382001719581,0.0
2019-07-25,-0.0,-0.6015575333757153,-0.15089001907183724,1.0,-1.0072472981563891,-0.4189129052765416,0.0
2019-07-26,-0.0,-0.6026064844246662,-0.1497139224411952,1.0,-1.008709472345836,-0.41764144945963133,0.0
2019-07-29,-0.0,-0.5939139559286464,-0.15167413908232377,1.0,-1.006232312633152,-0.4278991382873859,0.0
2019-07-30,-0.0,-0.5897305379696498,-0.15515540991951135,1.0,-1.0021315178315784,-0.43438424585626567,0.0
2019-07-31,-0.0,-0.5916003818008272,-0.155456570155902,1.0,-1.0006363347120584,-0.4340120903595291,0.0
2019-08-01,-0.0,-0.6026191157305871,-0.15698801690982486,1.0,-0.9928482883570136,-0.42608308699659897,0.0
2019-08-02,-0.0,-0.5941808017279716,-0.17066895368782162,1.0,-0.9920271901403976,-0.4195730893844102,0.0
2019-08-05,-0.0,-0.5955417050911056,-0.17422965624701878,1.0,-0.9914459248894966,-0.41876808598594456,0.0
2019-08-06,-0.0,-0.5944604949126994,-0.17805552066323327,1.0,-0.9461122974500691,-0.4217120964702927,0.0
2019-08-07,-0.0,-0.5885939405309071,-0.16646343369915267,1.0,-0.9445955663946471,-0.42703936466247694,0.0
2019-08-08,-0.0,-0.5890997779931835,-0.16794346643319472,1.0,-0.9443419530346143,-0.4254713736280917,0.0
2019-08-09,-0.0,-0.5858447346277309,-0.1697260572817652,1.0,-0.9384485928880856,-0.42247639230841155,0.0
2019-08-12,-0.0,-0.5825085589791472,-0.17528789293495178,1.0,-0.9451291627762216,-0.40946156240273895,0.0
2019-08-13,-0.0,-0.5817905069582505,-0.17171968190854872,1.0,-0.9484654572564613,-0.4044172465208748,0.0
2019-08-14,-0.0,-0.5879947965062257,-0.17075512606083132,1.0,-0.9395403580499289,-0.39905841541225306,0.0
2019-08-15,-0.0,-0.6045793592565419,-0.17690755685986792,1.0,-0.9129982880899974,-0.3624969430178528,0.0
2019-08-16,-0.0,-0.6119362020066482,-0.17477356591747736,1.0,-0.9028696898539234,-0.3600378152541856,0.0
2019-08-19,-0.0,-0.6133102274109206,-0.17782439498966315,1.0,-0.8986379666788278,-0.35051076249543967,0.0
2019-08-20,-0.0,-0.6204470324204652,-0.17211051466351257,1.0,-0.8997058199132623,-0.3405210323598095,0.0
2019-08-21,-0.0,-0.6191718489306841,-0.18264826330957076,1.0,-0.8945548308812377,-0.33711512209919614,0.0
2019-08-22,-0.0,-0.620113426136536,-0.18045067176174442,1.0,-0.8939132017104904,-0.3383374275922725,0.0
2019-08-23,-0.0,-0.6195675249446516,-0.1792375580020016,1.0,-0.8937615624905225,-0.3402177539198738,0.0
2019-08-26,-0.0,-0.6239042914656083,-0.19701339120006855,1.0,-0.7902235673700141,-0.24415384176112842,0.0
2019-08-27,-0.0,-0.6223190634879945,-0.2014867982568572,1.0,-0.785240251787291,-0.23919792645760346,0.0
2019-08-28,-0.0,-0.605552243889977,-0.21411337250560616,1.0,-0.7841550994918959,-0.23474978001078656,0.0
2019-08-29,-0.0,-0.5994153706436599,-0.21682370303099102,1.0,-0.7871495061868543,-0.23461800431376997,0.0
2019-08-30,-0.0,-0.5915640481245577,-0.21845718329794764,1.0,-0.7929511677282378,-0.22791224345364472,0.0
2019-09-03,-0.0,-0.5823039437896645,-0.21314029918404354,1.0,-0.7905711695376247,-0.24716681776971894,0.0
2019-09-04,-0.0,-0.5629818594104308,-0.22361111111111112,1.0,-0.7893140589569161,-0.25858843537414966,0.0
2019-09-05,-0.0,-0.5602239312372767,-0.2126215788283194,1.0,-0.7964261479303325,-0.2581712282289075,0.0
