Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WYNN
2019-01-15,-0.11965512713904328,-1.1660904197120225,-0.0,-1.0665236990677929,-1.0243336688695348,0.0,1.0
2019-01-16,-0.11064089699402295,-1.1575847476113608,-0.0,-1.0605121940578508,-1.034073557000131,0.0,1.0
2019-01-17,-0.11413991625959524,-1.1540474528960223,-0.0,-1.0578768318213536,-1.0354588276343335,0.0,1.0
2019-01-18,-0.11907900518498989,-1.1461464100536076,-0.0,-1.0623077599086035,-1.0664821161789262,0.0,1.0
2019-01-22,-0.0,-1.2176333273478182,-0.0,-1.2100915783803197,-1.0614113844496318,0.0,1.0
2019-01-23,-0.0,-1.1505516189792806,-0.0,-1.2158938021347208,-1.1182617275091935,0.0,1.0
2019-01-24,-0.0,-1.0827327130563928,-0.0,-1.2342637487441575,-1.0511510068579915,0.0,1.0
2019-01-25,-0.0,-1.0334107557620154,-0.0,-1.3462122565660175,-1.087055565481508,0.0,1.0
2019-01-28,-0.0,-1.0064311553749274,-0.0,-1.381090616765665,-1.0785136885355724,0.0,1.0
2019-01-29,-0.0,-0.9703376600205184,-0.0,-1.384450689147598,-1.1057139033855212,0.0,1.0
2019-01-30,-0.0,-0.9721602569822433,-0.0,-1.3861872044258052,-1.1031498170786116,0.0,1.0
2019-01-31,-0.0,-0.9931200857755539,-0.0,-1.3585596854896353,-1.115796997855611,0.0,1.0
2019-02-01,-0.0,-0.9914147737435164,-0.0,-1.3752012162403862,-1.1048560186013237,0.0,1.0
2019-02-04,-0.0,-0.9910394265232975,-0.0,-1.3711469534050178,-1.118100358422939,0.0,1.0
2019-02-05,-0.0,-0.9689967695620962,-0.0,-1.3571877243359656,-1.1604899497487438,0.0,1.0
2019-02-06,-0.0,-0.9521114106019766,-0.0,-1.3723719676549866,-1.1678796046720574,0.0,1.0
2019-02-07,-0.0,-0.9430619421152285,-0.0,-1.3633576773960872,-1.2017401496709044,0.0,1.0
2019-02-08,-0.0,-0.9353393665158372,-0.0,-1.3746153846153846,-1.2148868778280544,0.0,1.0
2019-02-11,-0.0,-0.9194155814692136,-0.0,-1.3766051091247333,-1.2413902627160942,0.0,1.0
2019-02-12,-0.0,-0.9254966134824311,-0.0,-1.3876994408836765,-1.2324196554388838,0.0,1.0
2019-02-13,-0.0,-0.9487738419618528,-0.0,-1.3771117166212534,-1.2154405086285194,0.0,1.0
2019-02-14,-0.0,-0.9335638878776847,-0.0,-1.39197306152166,-1.2248816891153984,0.0,1.0
2019-02-15,-0.0,-0.9584036488027367,-0.0,-1.3844925883694412,-1.2181071835803876,0.0,1.0
2019-02-19,-0.0,-0.93704125826305,-0.0,-1.405333941189879,-1.216548894460907,0.0,1.0
2019-02-20,-0.0,-0.9442666422823701,-0.0,-1.4003749085588881,-1.2274140453547915,0.0,1.0
2019-02-21,-0.0,-0.9363229109526422,-0.0,-1.402313037118303,-1.2325836533187053,0.0,1.0
2019-02-22,-0.0,-0.962082957619477,-0.0,-1.3426059513074842,-1.203922452660054,0.0,1.0
2019-02-25,-0.0,-0.9602200974201696,-0.0,-1.3440375248060616,-1.2058903121053581,0.0,1.0
2019-02-26,-0.0,-0.9611948380110097,-0.0,-1.3532623409439581,-1.1977709592997021,0.0,1.0
2019-02-27,-0.0,-0.9481748535376296,-0.0,-1.3506534474988734,-1.2077061739522308,0.0,1.0
2019-02-28,-0.0,-0.9407303751184941,-0.0,-1.346047939331016,-1.227237845889947,0.0,1.0
2019-03-01,-0.0,-0.9460861718926235,-0.0,-1.342296413264155,-1.2232348296864424,0.0,1.0
2019-03-04,-0.0,-0.9371333152811626,-0.0,-1.3277371603935375,-1.2481722177091794,0.0,1.0
2019-03-05,-0.0,-0.9194278471845011,-0.0,-1.358636610537751,-1.2484609813507153,0.0,1.0
2019-03-06,-0.0,-0.920805065581185,-0.0,-1.3568068747173225,-1.2452284034373589,0.0,1.0
2019-03-07,-0.0,-0.8977257374465211,-0.0,-1.38567890114839,-1.2201306012159423,0.0,1.0
2019-03-08,-0.0,-0.8815675552517657,-0.0,-1.4427887901572112,-1.232490316700843,0.0,1.0
2019-03-11,-0.0,-0.8747191268858623,-0.0,-1.4244967212363002,-1.286467648002935,0.0,1.0
2019-03-12,-0.0,-0.7986943839992593,-0.0,-1.4580767628130933,-1.3730728274457151,0.0,1.0
2019-03-13,-0.0,-0.829004228428047,-0.0,-1.4571813577435992,-1.3604386413270757,0.0,1.0
2019-03-14,-0.0,-0.8342390042264641,-0.0,-1.4515349960522037,-1.3586921183409968,0.0,1.0
2019-03-15,-0.0,-0.8329069172442666,-0.0,-1.453784248964972,-1.3651207145183049,0.0,1.0
2019-03-18,-0.0,-0.8613063442976292,-0.0,-1.4535188829538,-1.370818105144785,0.0,1.0
2019-03-19,-0.0,-0.8627147282455646,-0.0,-1.4427860696517414,-1.3880127663568946,0.0,1.0
2019-03-20,-0.0,-0.8594014680971203,-0.0,-1.4392998306041784,-1.4066911349520046,0.0,1.0
2019-03-21,-0.0,-0.8600621527450795,-0.0,-1.4831905075807514,-1.3652886335813164,0.0,1.0
2019-03-22,-0.0,-0.8520342916686401,-0.0,-1.5254108842893004,-1.358973144508123,0.0,1.0
2019-03-25,-0.0,-0.7551470243399147,-0.0,-1.5693851709421751,-1.3651925151245135,0.0,1.0
2019-03-26,-0.0,-0.7675295892865562,-0.0,-1.5633517234875276,-1.3845428396284245,0.0,1.0
2019-03-27,-0.0,-0.7630414312617702,-0.0,-1.5664312617702447,-1.3786252354048965,0.0,1.0
2019-03-28,-0.0,-0.7665303820668264,-0.0,-1.5613985619624982,-1.3715870106677945,0.0,1.0
2019-03-29,-0.0,-0.7629340726469621,-0.0,-1.562379587425403,-1.3737136412762558,0.0,1.0
2019-04-01,-0.0,-0.7674418604651162,-0.0,-1.5614752172891706,-1.369274136715997,0.0,1.0
2019-04-02,-0.0,-0.7675005956635692,-0.0,-1.5816059089826064,-1.4161543959971408,0.0,1.0
2019-04-03,-0.0,-0.7668475911427062,-0.0,-1.6354291752725876,-1.4010279072001537,0.0,1.0
2019-04-04,-0.0,-0.7664149309731108,-0.0,-1.6241762470537304,-1.4196450045697244,0.0,1.0
2019-04-05,-0.0,-0.7518051410416867,-0.0,-1.6270337922403004,-1.434870511215943,0.0,1.0
2019-04-08,-0.0,-0.7471015538557753,-0.0,-1.6302977822677636,-1.4332996584403712,0.0,1.0
2019-04-09,-0.0,-0.7307245816000774,-0.0,-1.6699235755054658,-1.4363451678436683,0.0,1.0
2019-04-10,-0.0,-0.706134437596302,-0.0,-1.6455123266563945,-1.4635015408320493,0.0,1.0
2019-04-11,-0.0,-0.6935678149843411,-0.0,-1.6694772344013489,-1.4550710672127196,0.0,1.0
2019-04-12,-0.0,-0.6943347143270066,-0.0,-1.6676462086906254,-1.4554388669428655,0.0,1.0
2019-04-15,-0.0,-0.6948139579718527,-0.0,-1.6655099286678232,-1.459417775207249,0.0,1.0
2019-04-16,-0.0,-0.6847925381027934,-0.0,-1.6595990191836145,-1.4635319005721428,0.0,1.0
2019-04-17,-0.0,-0.6681754706987046,-0.0,-1.6670197910145905,-1.4801367554292868,0.0,1.0
2019-04-18,-0.0,-0.6705502864570795,-0.0,-1.6550479033267538,-1.488806509075153,0.0,1.0
2019-04-22,-0.0,-0.6756130527128789,-0.0,-1.6584282680054063,-1.493145394863873,0.0,1.0
2019-04-23,-0.0,-0.6858067320229874,-0.0,-1.6541749166948374,-1.489303134205824,0.0,1.0
2019-04-24,-0.0,-0.6777445494887131,-0.0,-1.6511672776384334,-1.4945494887131006,0.0,1.0
2019-04-25,-0.0,-0.6962135080450912,-0.0,-1.644040851719819,-1.4771654301955874,0.0,1.0
2019-04-26,-0.0,-0.6765033138212955,-0.0,-1.703304145904891,-1.4578878622224374,0.0,1.0
2019-04-29,-0.0,-0.6724046482472636,-0.0,-1.6956941028979218,-1.453734509860649,0.0,1.0
2019-04-30,-0.0,-0.6567768037761295,-0.0,-1.6967055196994512,-1.463009343993835,0.0,1.0
2019-05-01,-0.0,-0.6700323687134644,-0.0,-1.7136576646214794,-1.4474612300111116,0.0,1.0
2019-05-02,-0.0,-0.6639407722829769,-0.0,-1.701345204684022,-1.473579792896545,0.0,1.0
2019-05-03,-0.0,-0.6709215743158301,-0.0,-1.6935499468136543,-1.4706508074654288,0.0,1.0
2019-05-06,-0.0,-0.6355252993433758,-0.0,-1.7064986481266897,-1.4860950173812284,0.0,1.0
2019-05-07,-0.0,-0.6193501454898157,-0.0,-1.7279825412221146,-1.5023278370514064,0.0,1.0
2019-05-08,-0.0,-0.6338605458578456,-0.0,-1.6981386826116307,-1.490066544507667,0.0,1.0
2019-05-09,-0.0,-0.6316246322997542,-0.0,-1.705695134301008,-1.4849303177894584,0.0,1.0
2019-05-10,-0.0,-0.6331372359918989,-0.0,-1.7098080817822354,-1.479120455203009,0.0,1.0
2019-05-13,-0.0,-0.6420269415941253,-0.0,-1.7139036132859993,-1.507173077858289,0.0,1.0
2019-05-14,-0.0,-0.5897695009864781,-0.0,-1.7201289639574613,-1.5021413791444107,0.0,1.0
2019-05-15,-0.0,-0.5971874397996533,-0.0,-1.7382488923136197,-1.4805914082065113,0.0,1.0
2019-05-16,-0.0,-0.6009441687942579,-0.0,-1.7380413314706875,-1.4782503974179872,0.0,1.0
2019-05-17,-0.0,-0.5791119449656035,-0.0,-1.7273295809881175,-1.5042574686101893,0.0,1.0
2019-05-20,-0.0,-0.5909785202863962,-0.0,-1.6946062052505968,-1.4876849642004775,0.0,1.0
2019-05-21,-0.0,-0.6085470085470085,-0.0,-1.662773029439696,-1.477065527065527,0.0,1.0
2019-05-22,-0.0,-0.5985668185269551,-0.0,-1.6728359908883828,-1.4742312072892938,0.0,1.0
2019-05-23,-0.0,-0.5876137225170583,-0.0,-1.686931387414708,-1.463893100833965,0.0,1.0
2019-05-24,-0.0,-0.5808774755993557,-0.0,-1.6911304842224961,-1.4659812375627785,0.0,1.0
2019-05-28,-0.0,-0.5747632575757575,-0.0,-1.6945549242424243,-1.465530303030303,0.0,1.0
2019-05-29,-0.0,-0.5927973911810578,-0.0,-1.7005529561888557,-1.432770924901933,0.0,1.0
2019-05-30,-0.0,-0.5871763371763372,-0.0,-1.6975051975051976,-1.4402759402759402,0.0,1.0
2019-05-31,-0.0,-0.5972833546310757,-0.0,-1.6858346348620379,-1.4497609920015144,0.0,1.0
2019-06-03,-0.0,-0.6047388006971595,-0.0,-1.6869847849639643,-1.4188138866644684,0.0,1.0
2019-06-04,-0.0,-0.5898698224852071,-0.0,-1.7720236686390534,-1.3718343195266274,0.0,1.0
2019-06-05,-0.0,-0.59335256016264,-0.0,-1.7675760011346981,-1.3669802846201125,0.0,1.0
2019-06-06,-0.0,-0.6029530074298424,-0.0,-1.7291183569163786,-1.4003123373243103,0.0,1.0
2019-06-07,-0.0,-0.6245444649533816,-0.0,-1.7139949831984478,-1.3942922050262672,0.0,1.0
2019-06-10,-0.0,-0.6218336483931947,-0.0,-1.7054820415879015,-1.3986294896030245,0.0,1.0
2019-06-11,-0.0,-0.6256080114449213,-0.0,-1.7198378636146878,-1.4232713400095374,0.0,1.0
2019-06-12,-0.0,-0.6232879980911478,-0.0,-1.7194464328322598,-1.4293963254593178,0.0,1.0
2019-06-13,-0.0,-0.6309039575058621,-0.0,-1.7170885773077476,-1.4373833564626504,0.0,1.0
2019-06-14,-0.0,-0.6295640522563049,-0.0,-1.7250323012872664,-1.4307795377326888,0.0,1.0
2019-06-17,-0.0,-0.6282602464889653,-0.0,-1.7119996178465653,-1.4366580682143881,0.0,1.0
2019-06-18,-0.0,-0.6702634529147983,-0.0,-1.6193479073243646,-1.3815396113602394,0.0,1.0
2019-06-19,-0.0,-0.670864151296695,-0.0,-1.6202602752551258,-1.390085198015167,0.0,1.0
2019-06-20,-0.0,-0.6754920337394564,-0.0,-1.6188847235238988,-1.3916119962511715,0.0,1.0
2019-06-21,-0.0,-0.6842549203373945,-0.0,-1.6064667291471415,-1.3952671040299907,0.0,1.0
2019-06-24,-0.0,-0.675552635284179,-0.0,-1.6065142910780494,-1.4112263575350823,0.0,1.0
2019-06-25,-0.0,-0.6764458169567659,-0.0,-1.6003649635036497,-1.402208497099008,0.0,1.0
2019-06-26,-0.0,-0.674023053134664,-0.0,-1.5988660856527035,-1.4126604816793178,0.0,1.0
2019-06-27,-0.0,-0.6659626396320285,-0.0,-1.5957946118464283,-1.4317563127757438,0.0,1.0
2019-06-28,-0.0,-0.6590823794332896,-0.0,-1.600769375117283,-1.4314130230812536,0.0,1.0
2019-07-01,-0.0,-0.6493013223295508,-0.0,-1.6251523961361718,-1.414658163743787,0.0,1.0
2019-07-02,-0.0,-0.6392195767195767,-0.0,-1.6653439153439153,-1.4195483749055176,0.0,1.0
2019-07-03,-0.0,-0.6302672026483802,-0.0,-1.6797351619768266,-1.419248049184204,0.0,1.0
2019-07-05,-0.0,-0.6321285140562248,-0.0,-1.6710607134420032,-1.4215922513583745,0.0,1.0
2019-07-08,-0.0,-0.6322528822528823,-0.0,-1.6687299187299187,-1.4239746739746741,0.0,1.0
2019-07-09,-0.0,-0.6218284904323175,-0.0,-1.670966217812426,-1.4319867706118592,0.0,1.0
2019-07-10,-0.0,-0.61734404536862,-0.0,-1.6762759924385633,-1.4323251417769376,0.0,1.0
2019-07-11,-0.0,-0.6223812683666698,-0.0,-1.6800644610863589,-1.4373400322305432,0.0,1.0
2019-07-12,-0.0,-0.6276535253980288,-0.0,-1.6725265352539802,-1.4382581501137226,0.0,1.0
2019-07-15,-0.0,-0.6534578376072429,-0.0012324027112859649,-1.6649760629473387,-1.4203441247570747,0.0,1.0
2019-07-16,-0.0,-0.6367657550535077,-0.013269916765755055,-1.6749583828775267,-1.4312485136741975,0.0,1.0
2019-07-17,-0.0,-0.6368821292775666,-0.012452471482889733,-1.6698193916349808,-1.4336977186311786,0.0,1.0
2019-07-18,-0.0,-0.6373995271867613,-0.021749408983451537,-1.6439243498817968,-1.4250591016548464,0.0,1.0
2019-07-19,-0.07395379047972533,-0.6361232253873991,-0.020692214902106338,-1.5280226408091304,-1.3807181961584856,0.0,1.0
2019-07-22,-0.07211471530001393,-0.6195647129797206,-0.011323031231147617,-1.5326465265209523,-1.4049375841106317,0.0,1.0
2019-07-23,-0.06834198813056379,-0.6196216617210683,-0.009783011869436201,-1.5307399851632046,-1.4080118694362018,0.0,1.0
2019-07-24,-0.06552204176334107,-0.6187470997679814,-0.008120649651972157,-1.5361020881670533,-1.4119257540603247,0.0,1.0
2019-07-25,-0.06963052246071114,-0.6041444532010569,-0.011635992768068239,-1.5482360576700198,-1.4022066663576098,0.0,1.0
2019-07-26,-0.06793012371993883,-0.60404985867198,-0.011723275103099949,-1.549186784671702,-1.4007691951253418,0.0,1.0
2019-07-29,-0.0672872094100213,-0.5982217282578494,-0.016902843382421043,-1.5418171714365103,-1.4066870426970455,0.0,1.0
2019-07-30,-0.06318617686570621,-0.6012414879325519,-0.022281928938713114,-1.5382869319497845,-1.4073748089127716,0.0,1.0
2019-07-31,-0.06469500924214418,-0.5944085027726432,-0.02111829944547135,-1.5269408502772643,-1.4139094269870611,0.0,1.0
2019-08-01,-0.06596757056405045,-0.5931075899662771,-0.01935603085877951,-1.5271862151799325,-1.4139141682450225,0.0,1.0
2019-08-02,-0.03579221020379741,-0.5984866069356112,-0.012162852235272272,-1.5489067359918296,-1.4470080311963232,0.0,1.0
2019-08-05,-0.03530012060487986,-0.5971797012709898,-0.010622506726041377,-1.550978754986548,-1.4446145282493736,0.0,1.0
2019-08-06,-0.05185524507558406,-0.6010077874484655,-0.008382959230416858,-1.4961062757672927,-1.4234997709573982,0.0,1.0
2019-08-07,-0.03665280380238563,-0.627987751930899,-0.0,-1.475252502170833,-1.4302362780494493,0.0,1.0
2019-08-08,-0.02530313429421185,-0.6283230382063602,-0.0,-1.4839624799816975,-1.4380233356211394,0.0,1.0
2019-08-09,-0.008520138509203572,-0.6087114999088755,-0.0,-1.470247858574813,-1.4686987424822309,0.0,1.0
2019-08-12,-0.011881458551463558,-0.6044521327445714,-0.0,-1.4801292848363454,-1.455820093777029,0.0,1.0
2019-08-13,-0.00790873142129903,-0.5975637471024045,-0.0,-1.4821144493432115,-1.4576610154083904,0.0,1.0
2019-08-14,-0.0,-0.6095760101467657,-0.0,-1.4670230114151113,-1.4532524007972458,0.0,1.0
2019-08-15,-0.015260363214492883,-0.6382579983044041,-0.00896880995939494,-1.4267547186649412,-1.3728972379635,0.0,1.0
2019-08-16,-0.014817459609033294,-0.6372400249933053,-0.010889940194590733,-1.4240828349549226,-1.376104614835312,0.0,1.0
2019-08-19,-0.026053707985061354,-0.61875333451894,-0.010759381113284722,-1.4252178552374177,-1.3652409745687355,0.0,1.0
2019-08-20,-0.022330183633446247,-0.6046532358709218,-0.01867534319843109,-1.429532893563915,-1.3819753966839008,0.0,1.0
2019-08-21,-0.029807520941008733,-0.6166458741757262,-0.005703083229370879,-1.4351719836036358,-1.368160755658528,0.0,1.0
2019-08-22,-0.03508848590779987,-0.610181341490059,-0.03154904959580511,-1.4006117544242953,-1.2922438278348263,0.0,1.0
2019-08-23,-0.0401279186927761,-0.6131773776667981,-0.033206290795987206,-1.4078503526525605,-1.2864152100582644,0.0,1.0
2019-08-26,-0.06513773332758546,-0.591628227788076,-0.014958830883303876,-1.373237918696383,-1.2659395611501485,0.0,1.0
2019-08-27,-0.0710810694450424,-0.5848796659060576,-0.008524561932234038,-1.3669436431738924,-1.2739484220949757,0.0,1.0
2019-08-28,-0.07634736977934534,-0.5743042711514473,-0.014237171491246935,-1.3718009376747387,-1.264613531764807,0.0,1.0
2019-08-29,-0.09124511110156015,-0.5570120771908712,-0.015859371642240085,-1.3737482271027637,-1.2600679073365713,0.0,1.0
2019-08-30,-0.09224237746043999,-0.5433766456537586,-0.022599596895235646,-1.3809768858012779,-1.2491101676744285,0.0,1.0
2019-09-03,-0.07884996126366532,-0.5333993285701989,-0.02599638460876302,-1.3814237755014205,-1.2843246965653783,0.0,1.0
2019-09-04,-0.07344876721792824,-0.547519322941405,-0.02880089813895246,-1.3883587374238957,-1.2798048274968694,0.0,1.0
2019-09-05,-0.07633982422884715,-0.5578580044804411,-0.03386179562295365,-1.3781664656212305,-1.2618473203515423,0.0,1.0
2019-09-06,-0.06820038701354547,-0.5516663083207911,-0.04880670823478822,-1.393764781767362,-1.2377123199311975,0.0,1.0
2019-09-09,-0.06914344685242518,-0.5529755761953904,-0.0488046095631235,-1.3928018575851393,-1.2362401100791194,0.0,1.0
