Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WAL
2018-10-15,-0.06243073513114149,-0.7821886277741468,-0.030348668693700096,-0.425932766900628,-0.5407348469779204,0.0,1.0
2018-10-16,-0.06138456291917699,-0.7868875753097647,-0.026827327498010686,-0.42613959304308285,-0.5406388541548255,0.0,1.0
2018-10-17,-0.04877637605012503,-0.7593211767019752,-0.01143547526059959,-0.431738360821556,-0.5583995954033323,0.0,1.0
2018-10-18,-0.04708961945507768,-0.7572618779554154,-0.013088268408016211,-0.4370355775726188,-0.560177887863094,0.0,1.0
2018-10-19,-0.03800268847317128,-0.7549848773384116,-0.00747731600761734,-0.43830514170494006,-0.5617788730816624,0.0,1.0
2018-10-22,-0.047613418058223736,-0.8431505837150879,-0.036293778631594505,-0.4521353627900104,-0.5763558445396778,0.0,1.0
2018-10-23,-0.046314416177429873,-0.8470023127557375,-0.029502461009310324,-0.46023839174524106,-0.5820138765344245,0.0,1.0
2018-10-24,-0.04619122396373441,-0.8453082871618619,-0.024058546413439606,-0.4620900121477882,-0.5852271043820925,0.0,1.0
2018-10-25,-0.030232354741844266,-0.8289554240401155,-0.022419171452727326,-0.4608903530509315,-0.5728695956386112,0.0,1.0
2018-10-26,-0.031183516451490687,-0.8273249205840353,-0.023052487395447793,-0.460700026229126,-0.572086381254918,0.0,1.0
2018-10-29,-0.017799587676761812,-0.8376840210226779,-0.01338598681727112,-0.455733325590174,-0.5790818548738349,0.0,1.0
2018-10-30,-0.01701411067882237,-0.8377271935427676,-0.012862203124092678,-0.4558678357818942,-0.5799605133267522,0.0,1.0
2018-10-31,-0.024060846178316317,-0.8174036264784986,-0.013331790971398827,-0.45868879956042685,-0.5784435640128403,0.0,1.0
2018-11-01,-0.03546717832432118,-0.8085063085063086,-0.022733879876737022,-0.4606372463515321,-0.5798011512297226,0.0,1.0
2018-11-02,-0.044997828290140436,-0.7826842333864196,-0.0157231793832344,-0.474011872013899,-0.578167076878529,0.0,1.0
2018-11-05,-0.03992577343500826,-0.8010090173678565,-0.014700339238597815,-0.47742758560700516,-0.5663834845892894,0.0,1.0
2018-11-06,-0.04053348796752682,-0.8009278051609162,-0.01478689475210206,-0.4771527979124384,-0.5659611481588867,0.0,1.0
2018-11-07,-0.0376510825773166,-0.801078229616533,-0.01982551230399119,-0.47473986261267787,-0.5651430393321932,0.0,1.0
2018-11-08,-0.02353042827107514,-0.8055643558653264,-0.006365024048846519,-0.4720198150974914,-0.5726505572996169,0.0,1.0
2018-11-09,-0.023095752339812814,-0.805183585313175,-0.0069402447804175664,-0.4722534197264219,-0.572267818574514,0.0,1.0
2018-11-12,-0.02230451257320014,-0.7959007922838444,-0.0066597772419336315,-0.47534160064301295,-0.5703869560225054,0.0,1.0
2018-11-13,-0.007301976667902678,-0.7972560540802646,-0.0,-0.47730967797141954,-0.5704669271798968,0.0,1.0
2018-11-14,-0.008990752368991894,-0.7966948281767324,-0.0,-0.47819385774631806,-0.5703276629752254,0.0,1.0
2018-11-15,-0.008140334785599633,-0.7996445769318963,-0.0,-0.4791618894748911,-0.5793682641595964,0.0,1.0
2018-11-16,-0.0076145764749663645,-0.7963243924083245,-0.0,-0.4783442590101051,-0.5803395070563651,0.0,1.0
2018-11-19,-0.008501259445843828,-0.795969773299748,-0.0,-0.4778165788871078,-0.5800893061598351,0.0,1.0
2018-11-20,-0.0,-0.7843651178029116,-0.0,-0.471297114042335,-0.5932309620808525,0.0,1.0
2018-11-21,-0.0,-0.7822110211247663,-0.0,-0.46896415019538995,-0.5805629495384267,0.0,1.0
2018-11-23,-0.0,-0.7773470658140456,-0.0,-0.47108256465395276,-0.5810650217871087,0.0,1.0
2018-11-26,-0.0,-0.7784283774609639,-0.0,-0.4701289884589273,-0.5801651957456438,0.0,1.0
2018-11-27,-0.0,-0.7782916443416712,-0.0,-0.4652717069456586,-0.5764360847127831,0.0,1.0
2018-11-28,-0.0,-0.7745310957551828,-0.0,-0.46791707798617965,-0.5780002820476661,0.0,1.0
2018-11-29,-0.0,-0.7611443593042116,-0.0,-0.45833100285250855,-0.577101627607808,0.0,1.0
2018-11-30,-0.0,-0.7621502002857223,-0.0,-0.4581360822432001,-0.5809126306058994,0.0,1.0
2018-12-03,-0.0,-0.7620247494260596,-0.0,-0.4574724228680217,-0.580239655075872,0.0,1.0
2018-12-04,-0.0,-0.7641915297798637,-0.0,-0.4517823220471561,-0.5776343725555928,0.0,1.0
2018-12-06,-0.0,-0.7743121841661987,-0.0,-0.4513194834362717,-0.5817798989331836,0.0,1.0
2018-12-07,-0.0,-0.7771573604060913,-0.0,-0.452340665538635,-0.5905809362662154,0.0,1.0
2018-12-10,-0.0,-0.7768292000223926,-0.0,-0.44432626098639644,-0.577926440127638,0.0,1.0
2018-12-11,-0.0,-0.7793453566319805,-0.0,-0.4386447143297899,-0.5868229882478332,0.0,1.0
2018-12-12,-0.0,-0.78069337528797,-0.0,-0.43833230319716804,-0.5904646850592796,0.0,1.0
2018-12-13,-0.0,-0.8007125552230299,-0.0,-0.44389340173863473,-0.6056149351574747,0.0,1.0
2018-12-14,-0.0,-0.8105969722936303,-0.0,-0.43944587260782625,-0.6062839188803198,0.0,1.0
2018-12-17,-0.0,-0.8102179370150616,-0.0,-0.43481857599269746,-0.6075422181652214,0.0,1.0
2018-12-18,-0.0,-0.7986415051440914,-0.0,-0.4298868868299892,-0.6135110555334509,0.0,1.0
2018-12-19,-0.0,-0.7987777146105741,-0.0,-0.43024445707788517,-0.6135304150085276,0.0,1.0
2018-12-20,-0.0,-0.7890936889492908,-0.0,-0.43308134431892187,-0.6091622073105127,0.0,1.0
2018-12-21,-0.0,-0.7903862418945587,-0.0,-0.4334648999154215,-0.59543276007894,0.0,1.0
2018-12-24,-0.0,-0.7751451083756274,-0.0,-0.4239127386927628,-0.604940694837787,0.0,1.0
2018-12-26,-0.0,-0.7818703193296026,-0.0,-0.4062752303794649,-0.595924162699407,0.0,1.0
2018-12-27,-0.0,-0.7598637602179836,-0.0,-0.3712534059945504,-0.5936512261580382,0.0,1.0
2018-12-28,-0.0,-0.7656535368679297,-0.0,-0.3696606242333379,-0.5905683521875426,0.0,1.0
2018-12-31,-0.0,-0.7704631676628728,-0.0,-0.36922405087475096,-0.5896449138895713,0.0,1.0
2019-01-02,-0.0,-0.7697300245432234,-0.0,-0.3669211889828197,-0.590400872647941,0.0,1.0
2019-01-03,-0.0,-0.7696146608852165,-0.0,-0.36704027925495647,-0.5904442444571709,0.0,1.0
2019-01-04,-0.0,-0.7738476573103861,-0.0,-0.34676149628101416,-0.5939790433791194,0.0,1.0
2019-01-07,-0.0,-0.7589656929803386,-0.0,-0.3402537485582468,-0.5831120409860251,0.0,1.0
2019-01-08,-0.0,-0.7492769922879178,-0.0,-0.3471775921165381,-0.5813785347043702,0.0,1.0
2019-01-09,-0.0,-0.7424911070100833,-0.0,-0.3468934713418385,-0.5851988552782904,0.0,1.0
2019-01-10,-0.0,-0.7424376153414106,-0.0,-0.34697370884484746,-0.5851721094439541,0.0,1.0
2019-01-11,-0.0,-0.7380875896776957,-0.0,-0.34877931256023126,-0.5901060070671378,0.0,1.0
2019-01-14,-0.0,-0.7365630272354784,-0.0,-0.3517849013149085,-0.5896735491818644,0.0,1.0
2019-01-15,-0.0,-0.731436837029894,-0.0,-0.35457516339869277,-0.5926550948248152,0.0,1.0
2019-01-16,-0.0,-0.7330228325169303,-0.0,-0.3475467758772987,-0.5961615674937767,0.0,1.0
2019-01-17,-0.0,-0.7381630569140646,-0.0,-0.34892782286236357,-0.6000967377868544,0.0,1.0
2019-01-18,-0.0,-0.7260599513907642,-0.0,-0.3542263029975695,-0.620226843100189,0.0,1.0
2019-01-22,-0.0,-0.798121812343147,-0.0,-0.21612650781228915,-0.6842971638286964,0.0,1.0
2019-01-23,-0.0,-0.7852566701808451,-0.0,-0.21517584407860949,-0.7027816073311167,0.0,1.0
2019-01-24,-0.0,-0.776661535553215,-0.0,-0.22771341381079696,-0.6962110778038834,0.0,1.0
2019-01-25,-0.0,-0.795352120323614,-0.0,-0.15048596405494924,-0.7690449041646306,0.0,1.0
2019-01-28,-0.0,-0.796336002171258,-0.0,-0.14911114126747185,-0.768598181571448,0.0,1.0
2019-01-29,-0.0,-0.7883321071418841,-0.0,-0.14390037875691436,-0.7926101528652008,0.0,1.0
2019-01-30,-0.0,-0.7915620565440454,-0.0,-0.1477731688680275,-0.7896244951424517,0.0,1.0
2019-01-31,-0.0,-0.7913686672286732,-0.0,-0.11377913142794986,-0.8142387077475322,0.0,1.0
2019-02-01,-0.0,-0.7901177241812571,-0.0,-0.11687744120619487,-0.8244243533364289,0.0,1.0
2019-02-04,-0.0,-0.7843361986628462,-0.0,-0.11605948969845818,-0.8284895620139172,0.0,1.0
2019-02-05,-0.0,-0.7831518780620577,-0.0,-0.11973326075122483,-0.8189711486118672,0.0,1.0
2019-02-06,-0.0,-0.7731664171996191,-0.0,-0.12205742277860934,-0.8262348618859708,0.0,1.0
2019-02-07,-0.0,-0.768119091600565,-0.0,-0.12612734977724654,-0.8222590459632729,0.0,1.0
2019-02-08,-0.0,-0.7743514439549682,-0.0,-0.1395007342143906,-0.8054875727416109,0.0,1.0
2019-02-11,-0.0,-0.7676434510017719,-0.0,-0.13575030666484939,-0.8225160147199128,0.0,1.0
2019-02-12,-0.0,-0.7669205777158926,-0.0,-0.14505692521910066,-0.8182488328282416,0.0,1.0
2019-02-13,-0.0,-0.7726129279230012,-0.0,-0.1468609865470852,-0.8148583615881002,0.0,1.0
2019-02-14,-0.0,-0.7354921712471258,-0.0,-0.17713237709405455,-0.8247016314464032,0.0,1.0
2019-02-15,-0.0,-0.7389862104888013,-0.0,-0.17739945719220332,-0.8250678509745868,0.0,1.0
2019-02-19,-0.0,-0.7384956721814397,-0.0,-0.17650925824476826,-0.8240933494028706,0.0,1.0
2019-02-20,-0.0,-0.7349315068493151,-0.0,-0.17684931506849313,-0.8279178082191782,0.0,1.0
2019-02-21,-0.0,-0.7340883538541695,-0.0,-0.17670770833904625,-0.8314092192941565,0.0,1.0
2019-02-22,-0.0,-0.7287191726332537,-0.0,-0.18127451787232873,-0.8332647518722739,0.0,1.0
2019-02-25,-0.0,-0.725909416102581,-0.0,-0.18799185515381653,-0.8377084365197291,0.0,1.0
2019-02-26,-0.0,-0.7268150430548296,-0.0,-0.18605738809870973,-0.8382624006162481,0.0,1.0
2019-02-27,-0.0,-0.735448131407783,-0.0,-0.18994598169992283,-0.8306416051152022,0.0,1.0
2019-02-28,-0.0,-0.7416559251844336,-0.0,-0.1926062035488029,-0.8082439733428407,0.0,1.0
2019-03-01,-0.0,-0.7453737971872688,-0.0,-0.19266935329111495,-0.8034377827123942,0.0,1.0
2019-03-04,-0.0,-0.7405540181384772,-0.0,-0.1916595884593254,-0.8077376222703235,0.0,1.0
2019-03-05,-0.0,-0.7285906482523818,-0.0,-0.21202053760193296,-0.8050575217594246,0.0,1.0
2019-03-06,-0.0,-0.7263192575915656,-0.0,-0.2163802097633299,-0.8028938553621439,0.0,1.0
2019-03-07,-0.0,-0.7372411141020712,-0.0,-0.205900126352799,-0.8036587375707301,0.0,1.0
2019-03-08,-0.0,-0.7410036315615715,-0.0,-0.19327060636073512,-0.8169362826015185,0.0,1.0
2019-03-11,-0.0,-0.740259023002789,-0.0,-0.19766382238422667,-0.823488802363792,0.0,1.0
2019-03-12,-0.0,-0.7282089511030122,-0.0,-0.20036444959827712,-0.8324084044286147,0.0,1.0
2019-03-13,-0.0,-0.7322042355028273,-0.0,-0.21086040580995674,-0.8288335735669142,0.0,1.0
2019-03-14,-0.0,-0.7297304783801003,-0.0,-0.21453699343508492,-0.8257665992631783,0.0,1.0
2019-03-15,-0.0,-0.7252899716965426,-0.0,-0.2194905377656918,-0.8300682612797603,0.0,1.0
2019-03-18,-0.0,-0.7300510759440677,-0.0,-0.22833458929917105,-0.8326495297105696,0.0,1.0
2019-03-19,-0.0,-0.7337069207060801,-0.0,-0.2272905575791538,-0.8408797982628187,0.0,1.0
2019-03-20,-0.0,-0.7502041965920293,-0.0,-0.22599633854386708,-0.8403041825095058,0.0,1.0
2019-03-21,-0.0,-0.7565654258963234,-0.0,-0.20304293217629593,-0.8949246403288422,0.0,1.0
2019-03-22,-0.0,-0.7543546996263295,-0.0,-0.24587525150905434,-0.8741592411612533,0.0,1.0
2019-03-25,-0.0,-0.7542134023583548,-0.0,-0.24900776531492666,-0.8728213977566869,0.0,1.0
2019-03-26,-0.0,-0.7649231124318399,-0.0,-0.24924266466633968,-0.8709212082744296,0.0,1.0
2019-03-27,-0.0,-0.7712216826126151,-0.0,-0.253147991973711,-0.8837060517055864,0.0,1.0
2019-03-28,-0.0,-0.7731312075274439,-0.0,-0.2509438345820991,-0.8800313643491898,0.0,1.0
2019-03-29,-0.0,-0.7753757762172828,-0.0,-0.24952121176948525,-0.8768208461493819,0.0,1.0
2019-04-01,-0.0,-0.7835907560097548,-0.0,-0.2523806758796887,-0.8672918360236905,0.0,1.0
2019-04-02,-0.0,-0.7874512769794637,-0.0,-0.2625516318575834,-0.858834138111583,0.0,1.0
2019-04-03,-0.0,-0.7883009977020855,-0.0,-0.2665289857180256,-0.853951540184415,0.0,1.0
2019-04-04,-0.0,-0.7839110340843444,-0.0,-0.22498555748122473,-0.8796360485268632,0.0,1.0
2019-04-05,-0.0,-0.7688978649740335,-0.0,-0.22311021350259663,-0.8931909982688979,0.0,1.0
2019-04-08,-0.0,-0.7672461010695033,-0.0,-0.2250569344749056,-0.8904263599411918,0.0,1.0
2019-04-09,-0.0,-0.7580398162327718,-0.0,-0.24614984541593227,-0.8852032708255079,0.0,1.0
2019-04-10,-0.0,-0.7526726379659058,-0.0,-0.24504478474429353,-0.8915920254261774,0.0,1.0
2019-04-11,-0.0,-0.740872430838609,-0.0,-0.2616136212528546,-0.8882721937964327,0.0,1.0
2019-04-12,-0.0,-0.7414171772049474,-0.0,-0.2574268870650792,-0.890995260663507,0.0,1.0
2019-04-15,-0.0,-0.7388636892300535,-0.0,-0.27686671318911377,-0.8918934635961852,0.0,1.0
2019-04-16,-0.0,-0.7379649572152046,-0.0,-0.2762675359450492,-0.8962978054601548,0.0,1.0
2019-04-17,-0.0,-0.7366379938766585,-0.0,-0.2673275987753317,-0.9119113573407204,0.0,1.0
2019-04-18,-0.0,-0.7237372262773721,-0.0,-0.2710364963503649,-0.924905109489051,0.0,1.0
2019-04-22,-0.0,-0.7329036038675651,-0.0,-0.27471432757105185,-0.9223556987987109,0.0,1.0
2019-04-23,-0.0,-0.735048004932617,-0.0,-0.26938547814087316,-0.931648022549106,0.0,1.0
2019-04-24,-0.0,-0.7864187699093359,-0.0,-0.34283876500857635,-0.9337172261700564,0.0,1.0
2019-04-25,-0.0,-0.794292363280054,-0.0,-0.3414477310306816,-0.9262967726131424,0.0,1.0
2019-04-26,-0.0,-0.7819219090267767,-0.0,-0.3668374076005276,-0.9184124160353341,0.0,1.0
2019-04-29,-0.0,-0.7850019944156363,-0.0,-0.3676168267313062,-0.9157129268816545,0.0,1.0
2019-04-30,-0.0,-0.7875483752073225,-0.0,-0.36540942318324227,-0.9184839363597272,0.0,1.0
2019-05-01,-0.0,-0.7910962065040151,-0.0,-0.3783650739931699,-0.9071777989724026,0.0,1.0
2019-05-02,-0.0,-0.7963099630996311,-0.0,-0.36116236162361626,-0.9175584255842558,0.0,1.0
2019-05-03,-0.0,-0.8054786088027084,-0.0,-0.3573407202216066,-0.915050784856879,0.0,1.0
2019-05-06,-0.0,-0.8022862761969147,-0.0,-0.358121811812427,-0.9125437895642554,0.0,1.0
2019-05-07,-0.0,-0.8003813976377953,-0.0,-0.3585752952755905,-0.9168614665354331,0.0,1.0
2019-05-08,-0.0,-0.7965483416099566,-0.0,-0.36824842131077185,-0.900588559867574,0.0,1.0
2019-05-09,-0.0,-0.7972156634264511,-0.0,-0.36858728649842076,-0.9006470209438534,0.0,1.0
2019-05-10,-0.0,-0.7990432089300501,-0.0,-0.37152319911680826,-0.8960716366647246,0.0,1.0
2019-05-13,-0.0,-0.7975770587333231,-0.0,-0.3710167152277258,-0.8983898175126515,0.0,1.0
2019-05-14,-0.0,-0.8070544478995184,-0.0,-0.3647033717456253,-0.8768672641912079,0.0,1.0
2019-05-15,-0.0,-0.808735169426907,-0.0,-0.3727696953060664,-0.868484460304389,0.0,1.0
2019-05-16,-0.0,-0.8125878828636058,-0.0,-0.36974995414807116,-0.8744574188420859,0.0,1.0
2019-05-17,-0.0,-0.811412495030733,-0.0,-0.3697440445246323,-0.8768539188404023,0.0,1.0
2019-05-20,-0.0,-0.8050158846529815,-0.0,-0.3713343108504399,-0.878390762463343,0.0,1.0
2019-05-21,-0.0,-0.8093536168132943,-0.0,-0.3654997556207234,-0.8798875855327469,0.0,1.0
2019-05-22,-0.0,-0.8043385534092986,-0.0,-0.36877703979038445,-0.873651818901956,0.0,1.0
2019-05-23,-0.0,-0.8062008414121091,-0.0,-0.3662886409365283,-0.8760746295957564,0.0,1.0
2019-05-24,-0.0,-0.7955001520218911,-0.0,-0.3622681666159927,-0.8826695044086348,0.0,1.0
2019-05-28,-0.0,-0.7990827359980561,-0.0,-0.35481715465921515,-0.8833677560442231,0.0,1.0
2019-05-29,-0.0,-0.8034620748196204,-0.0,-0.3532104529194204,-0.8749166312981266,0.0,1.0
2019-05-30,-0.0,-0.7999515033947624,-0.0,-0.3504182832201746,-0.8806983511154219,0.0,1.0
2019-05-31,-0.0,-0.8102462754636667,-0.0,-0.3402249923989054,-0.8899665551839465,0.0,1.0
2019-06-03,-0.0,-0.8132455155249341,-0.0,-0.3373903542052387,-0.8845418399247277,0.0,1.0
2019-06-04,-0.0,-0.8108124543906592,-0.0,-0.32105935295548527,-0.9087205059596205,0.0,1.0
2019-06-05,-0.0,-0.8055034774720291,-0.0,-0.3276685817961899,-0.8907166616268521,0.0,1.0
2019-06-06,-0.0,-0.813045058139535,-0.0,-0.3432957848837209,-0.8717902131782946,0.0,1.0
2019-06-07,-0.0,-0.8192420708248765,-0.0,-0.342128381448608,-0.8678925206749264,0.0,1.0
2019-06-10,-0.0,-0.8172345903377253,-0.0,-0.3330607299712252,-0.8786006360745116,0.0,1.0
2019-06-11,-0.0,-0.82049103213863,-0.0,-0.33616582197808864,-0.8781524081211496,0.0,1.0
2019-06-12,-0.0,-0.8238846737481031,-0.0,-0.3358421851289833,-0.875174506828528,0.0,1.0
2019-06-13,-0.0,-0.8168984152043232,-0.0,-0.33927378711518613,-0.8798348412168316,0.0,1.0
2019-06-14,-0.0,-0.8112858183584264,-0.0,-0.3505645944633317,-0.8736036911121904,0.0,1.0
2019-06-17,-0.0,-0.8013958428159611,-0.0,-0.3712031558185404,-0.8618419056288878,0.0,1.0
2019-06-18,-0.0,-0.7941167541968975,-0.0,-0.37445736316444556,-0.8671564311951672,0.0,1.0
2019-06-19,-0.0,-0.7880477604703315,-0.0,-0.3816897993817807,-0.8607491363112916,0.0,1.0
2019-06-20,-0.0,-0.7884609538863726,-0.0,-0.3859926437061131,-0.865337264796182,0.0,1.0
2019-06-21,-0.0,-0.7929661377591343,-0.0,-0.3806918353699313,-0.8660708857681318,0.0,1.0
2019-06-24,-0.0,-0.7855514694708688,-0.0,-0.3862869647144637,-0.8673981095948697,0.0,1.0
2019-06-25,-0.0,-0.7719991489103012,-0.0,-0.3963038390224627,-0.871303079120946,0.0,1.0
2019-06-26,-0.0,-0.7682336832496577,-0.0,-0.371124296363913,-0.9034230944774077,0.0,1.0
2019-06-27,-0.0,-0.7528308187365289,-0.0,-0.37099663033909114,-0.9118727421754045,0.0,1.0
2019-06-28,-0.0,-0.7449094164415987,-0.0,-0.3773859739629169,-0.91232968166783,0.0,1.0
2019-07-01,-0.0,-0.7436479815874746,-0.0,-0.38457345325701825,-0.9001241634111625,0.0,1.0
2019-07-02,-0.0,-0.74508913708042,-0.0,-0.3808529313841218,-0.9007839220315383,0.0,1.0
2019-07-03,-0.0,-0.7497885196374622,-0.0,-0.3726283987915408,-0.8987311178247734,0.0,1.0
2019-07-05,-0.0,-0.7570967449998492,-0.0,-0.3639627138073546,-0.8956227940511026,0.0,1.0
2019-07-08,-0.0,-0.7620110383930996,-0.0,-0.35500799227915675,-0.8989052085532467,0.0,1.0
2019-07-09,-0.0,-0.7659279778393351,-0.0,-0.35134891003251834,-0.893652896543418,0.0,1.0
2019-07-10,-0.0,-0.7461770018061409,-0.0,-0.36562311860325103,-0.8984346779048766,0.0,1.0
2019-07-11,-0.0,-0.7418385137978717,-0.0,-0.37554860818854086,-0.8887152047135213,0.0,1.0
2019-07-12,-0.0,-0.7352127083458692,-0.0,-0.38001684818581144,-0.8933750526505806,0.0,1.0
2019-07-15,-0.0,-0.7489741733043688,-0.0,-0.37406468742457155,-0.8940984793627805,0.0,1.0
2019-07-16,-0.0,-0.7581054923784176,-0.0,-0.37409266876360997,-0.8922392934914106,0.0,1.0
2019-07-17,-0.0,-0.7666505353578125,-0.0,-0.3696993527312322,-0.8882402758453813,0.0,1.0
2019-07-18,-0.0,-0.7656773648138643,-0.0,-0.3683463663536729,-0.8852087799281423,0.0,1.0
2019-07-19,-0.0,-0.7666747367146834,-0.0,-0.36711657184360247,-0.8924766977363515,0.0,1.0
2019-07-22,-0.0,-0.7430848140685107,-0.0,-0.36404713928069854,-0.945930268058863,0.0,1.0
2019-07-23,-0.0,-0.7424598930481283,-0.0,-0.3686783804430863,-0.9446294881589,0.0,1.0
2019-07-24,-0.0,-0.7425908952031776,-0.0,-0.36868316529178125,-0.9440268866483349,0.0,1.0
2019-07-25,-0.0,-0.7476298244540951,-0.0,-0.3619181601321182,-0.9487124594776438,0.0,1.0
2019-07-26,-0.0,-0.7398587717421209,-0.0,-0.3675908660165684,-0.9494084920368051,0.0,1.0
2019-07-29,-0.0,-0.7408565559949724,-0.0,-0.3774180692234587,-0.947392623930838,0.0,1.0
2019-07-30,-0.0,-0.7372312034111476,-0.0,-0.3802877388876959,-0.9500904935734225,0.0,1.0
2019-07-31,-0.0,-0.7411021109474718,-0.0,-0.3789580265095729,-0.948177466863034,0.0,1.0
2019-08-01,-0.0,-0.748612941789535,-0.0,-0.37473561597645827,-0.9419734543113754,0.0,1.0
2019-08-02,-0.0,-0.7566535200770163,-0.0,-0.3790876059749697,-0.9697214372224464,0.0,1.0
2019-08-05,-0.0,-0.7552306450611536,-0.0,-0.3765754019991308,-0.9724343453157013,0.0,1.0
2019-08-06,-0.0,-0.754151192412756,-0.0,-0.34713483318498517,-0.967987477364108,0.0,1.0
2019-08-07,-0.0,-0.7559175674434271,-0.0,-0.3343540435434975,-0.971859019505772,0.0,1.0
2019-08-08,-0.0,-0.7588930386334415,-0.0,-0.332976183187412,-0.9694483560888998,0.0,1.0
2019-08-09,-0.0,-0.7523943146464955,-0.0,-0.3196181296895016,-0.978069907887513,0.0,1.0
2019-08-12,-0.0,-0.7519792935444579,-0.0,-0.3300548112058465,-0.9630328867235078,0.0,1.0
2019-08-13,-0.0,-0.7491398471516001,-0.0,-0.32627957251164635,-0.9693694242304296,0.0,1.0
2019-08-14,-0.0,-0.7561767741152189,-0.0,-0.3124203241668184,-0.9666423845079828,0.0,1.0
2019-08-15,-0.0,-0.7697876302904689,-0.0,-0.3029046889549728,-0.9311225256075215,0.0,1.0
2019-08-16,-0.0,-0.7764652975565882,-0.0,-0.2937190825963124,-0.9278668865237595,0.0,1.0
2019-08-19,-0.0,-0.7665102095727825,-0.0,-0.29579359622111273,-0.9272922957338037,0.0,1.0
2019-08-20,-0.0,-0.7726079694583631,-0.0,-0.2894595561918396,-0.9205440229062276,0.0,1.0
2019-08-21,-0.0,-0.7760464769849545,-0.0,-0.28714434678981077,-0.9161328765082675,0.0,1.0
2019-08-22,-0.0,-0.7772485039745155,-0.0,-0.28631397183601776,-0.9136026675399683,0.0,1.0
2019-08-23,-0.0,-0.7768846016434441,-0.0,-0.28620340597832555,-0.9141657734905323,0.0,1.0
2019-08-26,-0.0,-0.7708031784479957,-0.0,-0.2790299234927481,-0.9041148494963519,0.0,1.0
2019-08-27,-0.0,-0.7684614249889364,-0.0,-0.27358017406697155,-0.9082460539902641,0.0,1.0
2019-08-28,-0.0,-0.7654914214963741,-0.0,-0.2719179293673722,-0.9105005601084842,0.0,1.0
2019-08-29,-0.0,-0.756019214334129,-0.0,-0.28090649220522795,-0.9100580555801137,0.0,1.0
2019-08-30,-0.0,-0.7461042765084945,-0.0,-0.2798183948447569,-0.9031927357937903,0.0,1.0
2019-09-03,-0.0,-0.7495384615384616,-0.0,-0.28014652014652014,-0.9006886446886447,0.0,1.0
2019-09-04,-0.0,-0.7601795353203474,-0.0,-0.27613823046233277,-0.8972659000234687,0.0,1.0
2019-09-05,-0.0,-0.7738652316331306,-0.0,-0.272110435189518,-0.8786850725315863,0.0,1.0
2019-09-06,-0.0,-0.7732283464566929,-0.0,-0.2650918635170604,-0.8779819189268009,0.0,1.0
2019-09-09,-0.0,-0.778633301251203,-0.0,-0.2656400384985563,-0.872283956018316,0.0,1.0
2019-09-10,-0.0,-0.7869699192956714,-0.0,-0.2215113719735877,-0.9262215700660308,0.0,1.0
2019-09-11,-0.0,-0.7829136585079534,-0.0,-0.2245700534131596,-0.9273052767506016,0.0,1.0
2019-09-12,-0.0,-0.7572388300525127,-0.0,-0.24155836535922784,-0.9348725320503418,0.0,1.0
2019-09-13,-0.0,-0.7524529186070352,-0.0,-0.23630026652608146,-0.9401048531177694,0.0,1.0
2019-09-16,-0.0,-0.7554032683183975,-0.0,-0.23311661688045454,-0.9400808293797225,0.0,1.0
2019-09-17,-0.0,-0.7499633935631241,-0.0,-0.23565759803203795,-0.9429232436231587,0.0,1.0
