Date,BLL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.08906270034619822,-0.457186818822926,-0.0,-0.5030388511347609,-0.5151686113604308,0.0
2018-11-02,1.0,-0.08606025277549614,-0.5131819506637344,-0.0,-0.5120161098010121,-0.5384065075117246,0.0
2018-11-05,1.0,-0.08559620632103213,-0.5143190187299653,-0.0,-0.5120141998039579,-0.5372877314753489,0.0
2018-11-06,1.0,-0.08852042167717328,-0.5163956137098056,-0.0,-0.509800286062404,-0.5339831541028766,0.0
2018-11-07,1.0,-0.08845104737692328,-0.5163263684754111,-0.0,-0.5095733693493287,-0.5338841662032255,0.0
2018-11-08,1.0,-0.07793404972608513,-0.5154077117572693,-0.0,-0.505267593763169,-0.5352138643067846,0.0
2018-11-09,1.0,-0.07811841550779604,-0.5153550358196376,-0.0,-0.5052412557943531,-0.5351085124315212,0.0
2018-11-12,1.0,-0.07763575759166426,-0.5027164641347995,-0.0,-0.5109052255846303,-0.533345581480801,0.0
2018-11-13,1.0,-0.060225585454166564,-0.4993357472192555,-0.0,-0.5130115397639949,-0.5323660423558831,0.0
2018-11-14,1.0,-0.06292445930414794,-0.499947758854874,-0.0,-0.515829066973148,-0.5333559711628879,0.0
2018-11-15,1.0,-0.06218697829716194,-0.5004173622704509,-0.0,-0.5179204924874792,-0.5279893572621035,0.0
2018-11-16,1.0,-0.0643954261192663,-0.5052201899678154,-0.0,-0.5197686893267395,-0.5272784362979825,0.0
2018-11-19,1.0,-0.06525208654927919,-0.504879516496167,-0.0,-0.519191020643102,-0.5270401088406897,0.0
2018-11-20,1.0,-0.055187349963469357,-0.5028180774449431,-0.0,-0.5202484083081098,-0.5310771318234004,0.0
2018-11-21,1.0,-0.0581820065797995,-0.49848457373779237,-0.0,-0.5189493044582028,-0.5148304535916898,0.0
2018-11-23,1.0,-0.05897880489635362,-0.4922491653942703,-0.0,-0.5213633187546907,-0.5153334541031547,0.0
2018-11-26,1.0,-0.059131155180448404,-0.491508310464454,-0.0,-0.5221871278413504,-0.5161290322580645,0.0
2018-11-27,1.0,-0.052394090194157236,-0.4940566743160663,-0.0,-0.5191449862052961,-0.5128793543562902,0.0
2018-11-28,1.0,-0.051032524522457406,-0.5020650490449148,-0.0,-0.5165978316985028,-0.5115900877645844,0.0
2018-11-29,1.0,-0.03840340224937873,-0.495683139907258,-0.0,-0.5144621217943791,-0.5133604898419286,0.0
2018-11-30,1.0,-0.03826746241131119,-0.49576086678107634,-0.0,-0.514894597986732,-0.5124868727747753,0.0
2018-12-03,1.0,-0.03533994515773558,-0.49798826273032465,-0.0,-0.516286102355142,-0.5131083262858461,0.0
2018-12-04,1.0,-0.032702986258604363,-0.49860538908365104,-0.0,-0.5151360065508329,-0.5124747306737634,0.0
2018-12-06,1.0,-0.027496055893621817,-0.46004557634037013,-0.0,-0.5187438960258433,-0.4979089975709313,0.0
2018-12-07,1.0,-0.02527555110220441,-0.4606212424849699,-0.0,-0.519438877755511,-0.4996743486973948,0.0
2018-12-10,1.0,-0.007254117705512632,-0.4640647902019725,-0.0,-0.5221971033214916,-0.490770874220555,0.0
2018-12-11,1.0,-0.007428202325350294,-0.46407631918910863,-0.0,-0.5219864851435954,-0.49085759713803045,0.0
2018-12-12,1.0,-0.005645783072599299,-0.46544134106001445,-0.0,-0.5222722411520383,-0.49376974158728587,0.0
2018-12-13,1.0,-0.005766553986876119,-0.46388447007357325,-0.0,-0.5231407834559554,-0.4928166633525552,0.0
2018-12-14,1.0,-0.010315684812329109,-0.45152870991797167,-0.0,-0.5308476261496395,-0.4930400198856575,0.0
2018-12-17,1.0,-0.0036195056647742763,-0.45085157547660953,-0.0,-0.5262662072043037,-0.4983761806777896,0.0
2018-12-18,1.0,-0.0013882002974714923,-0.4512146752602875,-0.0,-0.5274665344571146,-0.4988596926127913,0.0
2018-12-19,1.0,-0.0029499987605047227,-0.45082922234066286,-0.0,-0.52668633332507,-0.4985497905252981,0.0
2018-12-20,1.0,-0.0033905016457544484,-0.44801643279629766,-0.0,-0.5264681862053605,-0.4969188506941867,0.0
2018-12-21,1.0,-0.001145418326693227,-0.4510707171314741,-0.0,-0.5305029880478087,-0.5073207171314741,0.0
2018-12-24,1.0,-0.0,-0.43839179548156954,-0.0,-0.5243757431629014,-0.5144421323820848,0.0
2018-12-26,1.0,-0.0,-0.43837275401003434,-0.0,-0.5208719507674056,-0.5122710758508193,0.0
2018-12-27,1.0,-0.0,-0.415772248159022,-0.0,-0.47694566106752656,-0.5137892862299658,0.0
2018-12-28,1.0,-0.0,-0.4150460840611881,-0.0,-0.48014283646190226,-0.5175891521497853,0.0
2018-12-31,1.0,-0.0,-0.4173747224099643,-0.0,-0.4795790286762576,-0.5168726465192623,0.0
2019-01-02,1.0,-0.0,-0.42027089239417503,-0.0,-0.48455331831067816,-0.5181604516488576,0.0
2019-01-03,1.0,-0.0,-0.425506468147425,-0.0,-0.5173297534781547,-0.4979741274103002,0.0
2019-01-04,1.0,-0.0,-0.4263223110376831,-0.0,-0.5043125440365412,-0.4989431230107631,0.0
2019-01-07,1.0,-0.0,-0.4135146825587543,-0.0,-0.4996635747584947,-0.4898351516316624,0.0
2019-01-08,1.0,-0.0,-0.41381879355924056,-0.0,-0.4995433789954337,-0.4899062725306417,0.0
2019-01-09,1.0,-0.0,-0.41051746908392367,-0.0,-0.49914755672949934,-0.49155961099771883,0.0
2019-01-10,1.0,-0.0,-0.40907236289451576,-0.0,-0.5002760110404416,-0.49077163086523456,0.0
2019-01-11,1.0,-0.0,-0.37886345736175087,-0.0,-0.5001074011312919,-0.5077209479939856,0.0
2019-01-14,1.0,-0.0,-0.3783822476735863,-0.0,-0.49720830350751616,-0.5104748270102601,0.0
2019-01-15,1.0,-0.0,-0.3728165547563861,-0.0,-0.4970489139525437,-0.519677889555306,0.0
2019-01-16,1.0,-0.0,-0.3770546556289811,-0.0,-0.4899444139609228,-0.5186678435956772,0.0
2019-01-17,1.0,-0.0,-0.370664497918959,-0.0,-0.4969860785533177,-0.5243505716882744,0.0
2019-01-18,1.0,-0.0,-0.374485992545389,-0.0,-0.49962726944811836,-0.5305759288204882,0.0
2019-01-22,1.0,-0.0,-0.32637251599865275,-0.0,-0.5256459606409084,-0.5537939662223933,0.0
2019-01-23,1.0,-0.0,-0.3065608950401466,-0.0,-0.5368070793046078,-0.56786342921901,0.0
2019-01-24,1.0,-0.0,-0.258484544967506,-0.0,-0.5531667093708509,-0.5176911788684168,0.0
2019-01-25,1.0,-0.0,-0.20508546205860254,-0.0,-0.6049727648384673,-0.5378005259203607,0.0
2019-01-28,1.0,-0.0,-0.1886531148772358,-0.0,-0.6276231162856204,-0.5310314069761982,0.0
2019-01-29,1.0,-0.0,-0.16934021152804277,-0.0,-0.6455138623889949,-0.5406920594539844,0.0
2019-01-30,1.0,-0.0,-0.1674484384207425,-0.0,-0.6445492044784915,-0.545103123158515,0.0
2019-01-31,1.0,-0.0,-0.17436127297176154,-0.0,-0.6113378470829696,-0.5733798862912548,0.0
2019-02-01,1.0,-0.0,-0.17507838099054715,-0.0,-0.6082129134155254,-0.5740317295679027,0.0
2019-02-04,1.0,-0.0,-0.1715894102129263,-0.0,-0.6128933484077633,-0.5708969285848879,0.0
2019-02-05,1.0,-0.0,-0.16348100371922225,-0.0,-0.6092698083894356,-0.5812108657784474,0.0
2019-02-06,1.0,-0.0,-0.15944184728715116,-0.0,-0.6224441611181941,-0.5791896869244935,0.0
2019-02-07,1.0,-0.0,-0.16141667256553643,-0.0,-0.6193813265378354,-0.5787499115169533,0.0
2019-02-08,1.0,-0.0,-0.16107382550335572,-0.0,-0.6304943756498724,-0.5716041213725306,0.0
2019-02-11,1.0,-0.0,-0.15950818507024236,-0.0,-0.6419890549856673,-0.5675297908128213,0.0
2019-02-12,1.0,-0.0,-0.16191900489009164,-0.0,-0.6473199449271233,-0.5645919384703033,0.0
2019-02-13,1.0,-0.0,-0.1731459685664693,-0.0,-0.6435551751194807,-0.5610243241315358,0.0
2019-02-14,1.0,-0.0,-0.16912639847655322,-0.0,-0.6484408474172816,-0.5628183765770055,0.0
2019-02-15,1.0,-0.0,-0.18383823949699915,-0.0,-0.6412546441840526,-0.5565399637991808,0.0
2019-02-19,1.0,-0.0,-0.16730691226646943,-0.0,-0.6619503233041445,-0.5567512108992866,0.0
2019-02-20,1.0,-0.0,-0.1584552341925954,-0.0,-0.6690808595797398,-0.5548672988040215,0.0
2019-02-21,1.0,-0.0,-0.15433363510744746,-0.0,-0.6697717634726259,-0.558321818268452,0.0
2019-02-22,1.0,-0.0,-0.15579528946679053,-0.0,-0.6703817484699102,-0.5552618418232479,0.0
2019-02-25,1.0,-0.0,-0.1573280492754315,-0.0,-0.6741709838374674,-0.5558765249361377,0.0
2019-02-26,1.0,-0.0,-0.1615753899066135,-0.0,-0.6741503260168621,-0.5526762043516683,0.0
2019-02-27,1.0,-0.0,-0.1638310074555534,-0.0,-0.6763286178550946,-0.54944083349264,0.0
2019-02-28,1.0,-0.0,-0.1735474006116208,-0.0,-0.6846330275229358,-0.5309633027522935,0.0
2019-03-01,1.0,-0.0,-0.1743446230386529,-0.0,-0.6803243398392652,-0.537217757367011,0.0
2019-03-04,1.0,-0.0,-0.17796731651376146,-0.0,-0.6675267584097859,-0.5436496559633027,0.0
2019-03-05,1.0,-0.0,-0.1729977992536599,-0.0,-0.6763467610754951,-0.5427710266960099,0.0
2019-03-06,1.0,-0.0,-0.16684213044934681,-0.0,-0.6869646360721634,-0.5388811791166197,0.0
2019-03-07,1.0,-0.0,-0.16380938717930327,-0.0,-0.6906486861296416,-0.5365707864093919,0.0
2019-03-08,1.0,-0.0,-0.15316702350309125,-0.0,-0.7128148379802257,-0.5396569559046405,0.0
2019-03-11,1.0,-0.0,-0.1536020541640424,-0.0,-0.7086623710091564,-0.5600988324209099,0.0
2019-03-12,1.0,-0.0,-0.12833154349311726,-0.0,-0.7205408571707508,-0.5918188030850338,0.0
2019-03-13,1.0,-0.0,-0.13422604422604423,-0.0,-0.7311793611793613,-0.5915970515970517,0.0
2019-03-14,1.0,-0.0,-0.13438152561110428,-0.0,-0.7312860827908119,-0.5910576096302665,0.0
2019-03-15,1.0,-0.0,-0.1307150942467641,-0.0,-0.7344357497908361,-0.5956001771740735,0.0
2019-03-18,1.0,-0.0,-0.13812618935817908,-0.0,-0.7358327360798754,-0.5974346934236217,0.0
2019-03-19,1.0,-0.0,-0.13853381134874523,-0.0,-0.735640993942391,-0.598318704413401,0.0
2019-03-20,1.0,-0.0,-0.13876095676719655,-0.0,-0.7353290744317338,-0.6020155499430496,0.0
2019-03-21,1.0,-0.0,-0.13913646266587443,-0.0,-0.7524262230144584,-0.5841750841750842,0.0
2019-03-22,1.0,-0.0,-0.13985182248432737,-0.0,-0.7582575513541642,-0.5797755036301013,0.0
2019-03-25,1.0,-0.0,-0.1081873506295119,-0.0,-0.7747801020031044,-0.5808756498386183,0.0
2019-03-26,1.0,-0.0,-0.11251233958538992,-0.0,-0.7756169792694966,-0.5798124383020731,0.0
2019-03-27,1.0,-0.0,-0.10162050168956416,-0.0,-0.7842784204424931,-0.5805934439977307,0.0
2019-03-28,1.0,-0.0,-0.09989386122972872,-0.0,-0.7818478019401179,-0.5865771480759262,0.0
2019-03-29,1.0,-0.0,-0.09341894060995186,-0.0,-0.7830102481787875,-0.5930114828991233,0.0
2019-04-01,1.0,-0.0,-0.10123048033208143,-0.0,-0.7829610594979244,-0.5866525004941687,0.0
2019-04-02,1.0,-0.0,-0.10668703493815601,-0.0,-0.7868476814665156,-0.5703444537525255,0.0
2019-04-03,1.0,-0.0,-0.10834791610184114,-0.0,-0.7799028910852045,-0.5764178148029477,0.0
2019-04-04,1.0,-0.0,-0.1074985210017748,-0.0,-0.7844360086767896,-0.5730378623545652,0.0
2019-04-05,1.0,-0.0,-0.10517615711043127,-0.0,-0.7894503108654889,-0.5725352807658146,0.0
2019-04-08,1.0,-0.0,-0.1001208057000567,-0.0,-0.7906363255343802,-0.5746653189023939,0.0
2019-04-09,1.0,-0.0,-0.09653129243303296,-0.0,-0.8007653376126405,-0.5715343784717936,0.0
2019-04-10,1.0,-0.0,-0.09352855485049752,-0.0,-0.799906175156169,-0.5756154169032863,0.0
2019-04-11,1.0,-0.0,-0.09394695864949702,-0.0,-0.8064707481648089,-0.5712449640376678,0.0
2019-04-12,1.0,-0.0,-0.0934239802224969,-0.0,-0.8058096415327565,-0.5729542645241038,0.0
2019-04-15,1.0,-0.0,-0.09644845934909045,-0.0,-0.7975745576042569,-0.5809182031926742,0.0
2019-04-16,1.0,-0.0,-0.10647099379493746,-0.0,-0.7899881808332513,-0.5658672313601891,0.0
2019-04-17,1.0,-0.0,-0.12350293878956299,-0.0,-0.7978260334948233,-0.5379091557435507,0.0
2019-04-18,1.0,-0.0,-0.1301913205786281,-0.0,-0.8010904536188816,-0.5246948449050766,0.0
2019-04-22,1.0,-0.0,-0.11941737969236856,-0.0,-0.8153964093179683,-0.5381077204609526,0.0
2019-04-23,1.0,-0.0,-0.12971744714483302,-0.0,-0.8163406441414739,-0.5238095238095237,0.0
2019-04-24,1.0,-0.0,-0.13260268562401265,-0.0,-0.8121791074249605,-0.5235979462875198,0.0
2019-04-25,1.0,-0.0,-0.12596089675457894,-0.0,-0.8149146006871493,-0.5308846429542478,0.0
2019-04-26,1.0,-0.0,-0.11953186856690419,-0.0,-0.8257125890736342,-0.5290231591448931,0.0
2019-04-29,1.0,-0.0,-0.12259692703565331,-0.0,-0.8269045203750898,-0.52468020882302,0.0
2019-04-30,1.0,-0.0,-0.11565955131217691,-0.0,-0.8288604714437656,-0.5289272551881076,0.0
2019-05-01,1.0,-0.0,-0.12245552567297491,-0.0,-0.8121345209603,-0.5327789977546942,0.0
2019-05-02,1.0,-0.0,-0.12534674063800277,-0.0,-0.8220725183277194,-0.5292995839112344,0.0
2019-05-03,1.0,-0.0,-0.14692649946558625,-0.0,-0.8126320499117596,-0.5260619919962218,0.0
2019-05-06,1.0,-0.0,-0.15278020088228697,-0.0,-0.8113301597587419,-0.5282257059541908,0.0
2019-05-07,1.0,-0.0,-0.15717278531524345,-0.0,-0.8090582601755787,-0.5277833200319234,0.0
2019-05-08,1.0,-0.0,-0.16577274533174413,-0.0,-0.7889104092173221,-0.5284068335319825,0.0
2019-05-09,1.0,-0.0,-0.16571499503475673,-0.0,-0.7918321747765641,-0.5250744786494538,0.0
2019-05-10,1.0,-0.0,-0.1667163215651224,-0.0,-0.7946025125378618,-0.5214260886836486,0.0
2019-05-13,1.0,-0.0,-0.1631305044035228,-0.0,-0.8140012009607687,-0.5248698959167334,0.0
2019-05-14,1.0,-0.0,-0.150139544073699,-0.016424213984045047,-0.7974511595742053,-0.5058163945763047,0.0
2019-05-15,1.0,-0.0,-0.14678603313163377,-0.03313163376649142,-0.8133369705386371,-0.4866828687630196,0.0
2019-05-16,1.0,-0.0,-0.14896151269262264,-0.03215960693813742,-0.807091987394228,-0.49321323109754583,0.0
2019-05-17,1.0,-0.0,-0.13649557170855145,-0.045821032523754,-0.7852092584782555,-0.5133096827011338,0.0
2019-05-20,1.0,-0.0,-0.12889230464101548,-0.05305434351447838,-0.7826011503371678,-0.5146519238397461,0.0
2019-05-21,1.0,-0.0,-0.1332821249814163,-0.05532979830516874,-0.7757321968382973,-0.5135041379652114,0.0
2019-05-22,1.0,-0.0,-0.12599673121687882,-0.0631469466594027,-0.7753702144519835,-0.5118369570600763,0.0
2019-05-23,1.0,-0.0,-0.13578780680918448,-0.06965063341250989,-0.7605403800475059,-0.5082887965162312,0.0
2019-05-24,1.0,-0.0,-0.12436422892696657,-0.07503333168732408,-0.7591723865488124,-0.5104439286948793,0.0
2019-05-28,1.0,-0.0,-0.12308983632458588,-0.0756906213740835,-0.7594242970350804,-0.5105043572715827,0.0
2019-05-29,1.0,-0.0,-0.12839719108044845,-0.07685105334483183,-0.760108414438832,-0.4985832204016262,0.0
2019-05-30,1.0,-0.0,-0.12805147600569772,-0.08273982022692666,-0.7521489267645758,-0.49297607937521487,0.0
2019-05-31,1.0,-0.0,-0.13118495974867464,-0.08845474180247398,-0.7522580011780875,-0.4824514038876889,0.0
2019-06-03,1.0,-0.0,-0.1388074291300098,-0.10764907135874878,-0.751466275659824,-0.4458699902248289,0.0
2019-06-04,1.0,-0.0,-0.13799682034976152,-0.1025804084627614,-0.7463372875137582,-0.4589702824996943,0.0
2019-06-05,1.0,-0.0,-0.14798985874683085,-0.10723167934323312,-0.7428709404805022,-0.41649160932029455,0.0
2019-06-06,1.0,-0.0,-0.1509921929760955,-0.12341382060764267,-0.7425615739733643,-0.40006767698740725,0.0
2019-06-07,1.0,-0.0,-0.1430265195509098,-0.12669376693766937,-0.7453784359272164,-0.4045683313975997,0.0
2019-06-10,1.0,-0.0,-0.14868903026797764,-0.13772411798727588,-0.7176354347406979,-0.4058222479275111,0.0
2019-06-11,1.0,-0.0,-0.1475793794518894,-0.1546058191476518,-0.7095496800676083,-0.40284920922371115,0.0
2019-06-12,1.0,-0.0,-0.1528069286627584,-0.1570529058406311,-0.7039637161950255,-0.3986634821837833,0.0
2019-06-13,1.0,-0.0,-0.1539611360239163,-0.15912049761319255,-0.7005159361589276,-0.3973190607068808,0.0
2019-06-14,1.0,-0.0,-0.13238081352966904,-0.18015259756038293,-0.7350925790931623,-0.3822714681440443,0.0
2019-06-17,1.0,-0.0,-0.12696214219759924,-0.18024979345871603,-0.7397822811877338,-0.38290324148320937,0.0
2019-06-18,1.0,-0.0,-0.1235933208565248,-0.18158617504800328,-0.7395911819750626,-0.38577643827625596,0.0
2019-06-19,1.0,-0.0,-0.10915715326694195,-0.19137721641972308,-0.734734029633228,-0.39368472188486764,0.0
2019-06-20,1.0,-0.0,-0.11091125641087965,-0.18864393184414574,-0.7364186577866363,-0.3947157336963127,0.0
2019-06-21,1.0,-0.0,-0.11323322155805025,-0.188535743791612,-0.7322495990669193,-0.395878893910677,0.0
2019-06-24,1.0,-0.0,-0.1071793623752738,-0.19238257483572646,-0.7263081041615965,-0.4078121197371623,0.0
2019-06-25,1.0,-0.0,-0.11200991109167759,-0.19348491473546128,-0.7199630763251226,-0.4037312345139192,0.0
2019-06-26,1.0,-0.0,-0.11072698057165117,-0.18344938403856453,-0.6992014413010664,-0.4412523737644252,0.0
2019-06-27,1.0,-0.0,-0.10863842441378638,-0.1952420416321357,-0.701384487885731,-0.4322380929166869,0.0
2019-06-28,1.0,-0.0,-0.09760374050263003,-0.19557276446522504,-0.7094535359438924,-0.43256867329047344,0.0
2019-07-01,1.0,-0.0,-0.10249388753056235,-0.19264058679706603,-0.7035207823960881,-0.44630806845965776,0.0
2019-07-02,1.0,-0.0,-0.10441219440927244,-0.18822440829843187,-0.69440927242622,-0.4479400019479887,0.0
2019-07-03,1.0,-0.0,-0.09410903768752288,-0.19746310525673863,-0.7006464202951579,-0.4471033052811319,0.0
2019-07-05,1.0,-0.0,-0.0858633891774575,-0.20086814446314044,-0.7016119199161119,-0.45026458897261445,0.0
2019-07-08,1.0,-0.0,-0.07979874091538854,-0.2092073600544469,-0.6992294791084319,-0.442429693006976,0.0
2019-07-09,1.0,-0.0,-0.0838145359744658,-0.20692931803230757,-0.7050166898131228,-0.44073288989596276,0.0
2019-07-10,1.0,-0.0,-0.08553192526005506,-0.20745937781675558,-0.7032327218689858,-0.4398889132500183,0.0
2019-07-11,1.0,-0.0,-0.08343698934172337,-0.21458013219189778,-0.7037389331967514,-0.4372088485646692,0.0
2019-07-12,1.0,-0.0,-0.07396478564112569,-0.2172608886504414,-0.7124323269765401,-0.43500951080329714,0.0
2019-07-15,1.0,-0.0,-0.09154275092936802,-0.23525239679123458,-0.7196732537663862,-0.3992369399334768,0.0
2019-07-16,1.0,-0.0,-0.09937538273116964,-0.23274954072259643,-0.720538885486834,-0.39681567666870793,0.0
2019-07-17,1.0,-0.0,-0.09829520403664331,-0.2331847352177534,-0.7207171900259638,-0.39722235830108266,0.0
2019-07-18,1.0,-0.0,-0.09723786669278613,-0.2292717566971938,-0.725917038052794,-0.3962730789950536,0.0
2019-07-19,1.0,-0.0,-0.09166625718637905,-0.22595941231389122,-0.7310697263033757,-0.40818632991007814,0.0
2019-07-22,1.0,-0.0,-0.10512149166809406,-0.23067511684244013,-0.7198473095651748,-0.39131817848141537,0.0
2019-07-23,1.0,-0.0,-0.10708430196990089,-0.23188547656919123,-0.7188792365104612,-0.38925731065704144,0.0
2019-07-24,1.0,-0.0,-0.10720575286175521,-0.23344095489678113,-0.7178358281968497,-0.3874620878583309,0.0
2019-07-25,1.0,-0.0,-0.0973989498107217,-0.23966296251068506,-0.7226767615093418,-0.38256197337892295,0.0
2019-07-26,1.0,-0.0,-0.10278205222148946,-0.23866051146772185,-0.7210131652866321,-0.3800835348428226,0.0
2019-07-29,1.0,-0.0,-0.11390590065130747,-0.24202877418100513,-0.7063526781374551,-0.3679644211140274,0.0
2019-07-30,1.0,-0.0,-0.11261359505634314,-0.24269962437901368,-0.7017084696474009,-0.36633951290439837,0.0
2019-07-31,1.0,-0.0,-0.12713610471458006,-0.24154647921464067,-0.6947521512543934,-0.3605138771058054,0.0
2019-08-01,1.0,-0.0,-0.1334206314564237,-0.2559289975265531,-0.6777971773606867,-0.35780105727726846,0.0
2019-08-02,1.0,-0.0,-0.10625586332888956,-0.3055349824717326,-0.7030069619315658,-0.3539722510245396,0.0
2019-08-05,1.0,-0.0,-0.1043377475278045,-0.30285319720845355,-0.7075781115138962,-0.3512860348696703,0.0
2019-08-06,1.0,-0.0,-0.10704782364572907,-0.30412811561653197,-0.6790030027097624,-0.3510485071894149,0.0
2019-08-07,1.0,-0.0,-0.11442979998538261,-0.29700099885497117,-0.6714498014471216,-0.35332667430019243,0.0
2019-08-08,1.0,-0.0,-0.12050276471877816,-0.30728570384624754,-0.6658222298005019,-0.3422648771100772,0.0
2019-08-09,1.0,-0.0,-0.11100601474582847,-0.3052726038028716,-0.6557770663562282,-0.35326930539386886,0.0
2019-08-12,1.0,-0.0,-0.10337542496357455,-0.31979116075764935,-0.6722923749392908,-0.332904322486644,0.0
2019-08-13,1.0,-0.0,-0.10577295621851995,-0.31804533126695084,-0.6717599767531964,-0.325963773731112,0.0
2019-08-14,1.0,-0.0,-0.10142569159400579,-0.31761105578898796,-0.678551477910281,-0.3311879144099289,0.0
2019-08-15,1.0,-0.0,-0.10762949362195592,-0.3241206030150754,-0.6666988790104368,-0.3174768071124855,0.0
2019-08-16,1.0,-0.0,-0.1025765090117334,-0.32780936252570464,-0.6741018507318254,-0.31474537317043666,0.0
2019-08-19,1.0,-0.0,-0.0997873779839567,-0.3286218227505557,-0.6751232241229341,-0.312626848361844,0.0
2019-08-20,1.0,-0.0,-0.09980025509590161,-0.3412749981950761,-0.6619979303540057,-0.3035159916251534,0.0
2019-08-21,1.0,-0.0,-0.09812770043206913,-0.3727796447431589,-0.6385501680268842,-0.29092654824771963,0.0
2019-08-22,1.0,-0.0,-0.10003118478182646,-0.36896394559454987,-0.638784273274642,-0.2910499676158035,0.0
2019-08-23,1.0,-0.0,-0.09815303430079156,-0.3702566562724874,-0.6377068841448789,-0.2925401775005997,0.0
2019-08-26,1.0,-0.0,-0.09267015706806282,-0.36910994764397903,-0.6305806758686339,-0.28745835316515944,0.0
2019-08-27,1.0,-0.0,-0.08988844054118206,-0.37106574887253735,-0.6253738428673153,-0.2873012105388084,0.0
2019-08-28,1.0,-0.0,-0.08543035362758818,-0.3752104926120058,-0.6290349358442237,-0.2820719588264592,0.0
2019-08-29,1.0,-0.0,-0.08478389579632918,-0.3790408525754884,-0.6302190645352279,-0.2742214328004737,0.0
2019-08-30,1.0,-0.0,-0.08099032845420796,-0.3799333159923385,-0.6326940812031498,-0.27106339710090094,0.0
2019-09-03,1.0,-0.0,-0.0859035004730369,-0.38595080416272465,-0.6273651844843897,-0.265964995269631,0.0
2019-09-04,1.0,-0.0,-0.0863853315060725,-0.38178725012995607,-0.63068853078777,-0.26397618260006617,0.0
2019-09-05,1.0,-0.0,-0.08234047562985637,-0.3705203673181069,-0.6372027313397692,-0.26453967506475157,0.0
2019-09-06,1.0,-0.0,-0.06805427292747035,-0.39215268404726383,-0.6767303639506523,-0.23099145177713054,0.0
2019-09-09,1.0,-0.0,-0.0751284905615689,-0.3928850571990242,-0.6765353733923877,-0.22396437791620286,0.0
