Date,DSPG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.2722892325134633,-0.8046798727679275,-0.0,-0.5669070638994741,-0.505432557553617,0.0
2018-10-30,1.0,-0.24355437161069354,-0.8136555354707767,-0.0,-0.5764754384295817,-0.5375955348365205,0.0
2018-10-31,1.0,-0.2433034294076478,-0.8190812496023413,-0.0,-0.5786727747025514,-0.5402112362410129,0.0
2018-11-01,1.0,-0.24171595751446923,-0.819977103606182,-0.0,-0.578356547732621,-0.540005088087515,0.0
2018-11-02,1.0,-0.24311126613184517,-0.8113327202967943,-0.0,-0.5789073152170467,-0.5375273488283604,0.0
2018-11-05,1.0,-0.24434432211187612,-0.8087698702287655,-0.0,-0.5792112193419424,-0.5405336802360631,0.0
2018-11-06,1.0,-0.24556672905497576,-0.8092186657361291,-0.0,-0.5782444564286394,-0.5392570504076388,0.0
2018-11-07,1.0,-0.2460302337398374,-0.8099275914634145,-0.0,-0.5796811483739838,-0.5401422764227642,0.0
2018-11-08,1.0,-0.2192540322580645,-0.8127835181451614,-0.0,-0.5712260584677419,-0.546906502016129,0.0
2018-11-09,1.0,-0.21976810132963642,-0.8128111412187283,-0.0,-0.5711134917134035,-0.5471359253891235,0.0
2018-11-12,1.0,-0.2190326633165829,-0.8045226130653266,-0.0,-0.5725502512562813,-0.5445979899497487,0.0
2018-11-13,1.0,-0.2002491823703473,-0.8020246067590718,-0.0,-0.5722784612988631,-0.5402273789129419,0.0
2018-11-14,1.0,-0.2002803301666407,-0.8019934589627783,-0.0,-0.5722784612988631,-0.5401962311166485,0.0
2018-11-15,1.0,-0.19946460810558425,-0.8022474008591173,-0.0,-0.5724957977961775,-0.5385357654236445,0.0
2018-11-16,1.0,-0.202023988005997,-0.8077836081959021,-0.0,-0.5752123938030984,-0.5384182908545727,0.0
2018-11-19,1.0,-0.20693536787467562,-0.8074481723523342,-0.0,-0.5738719864919797,-0.5386010443700947,0.0
2018-11-20,1.0,-0.20571214064504018,-0.8101166828291675,-0.0,-0.5746238308255388,-0.5377733287452686,0.0
2018-11-21,1.0,-0.20663598482492693,-0.8068287828845079,-0.0,-0.571366378506126,-0.5248460725169477,0.0
2018-11-23,1.0,-0.20686545816361432,-0.8061627436957806,-0.0,-0.5714685488635304,-0.5248593016386306,0.0
2018-11-26,1.0,-0.20484886649874057,-0.8370906801007556,-0.0,-0.5781801007556675,-0.5284949622166247,0.0
2018-11-27,1.0,-0.19429629164836543,-0.8438225512957268,-0.0,-0.5748258768902553,-0.5244086088975339,0.0
2018-11-28,1.0,-0.1934521941113692,-0.8490175152238058,-0.0,-0.5729487099001821,-0.5235105781907214,0.0
2018-11-29,1.0,-0.17504973887092762,-0.838846058194479,-0.0,-0.5692302909723949,-0.5255533449390698,0.0
2018-11-30,1.0,-0.17504273504273507,-0.8391608391608393,-0.0,-0.56985236985237,-0.523947163947164,0.0
2018-12-03,1.0,-0.17464657449122262,-0.8390554606183004,-0.0,-0.5696131738387447,-0.5236911604784837,0.0
2018-12-04,1.0,-0.16564341085271317,-0.8452093023255813,-0.0,-0.5668527131782946,-0.5230387596899224,0.0
2018-12-06,1.0,-0.16079368440156075,-0.7986146819515441,-0.0,-0.5658631015395783,-0.49944042829920443,0.0
2018-12-07,1.0,-0.16000725930855086,-0.798977647379087,-0.0,-0.5660445842533498,-0.49968240525089985,0.0
2018-12-10,1.0,-0.14677274091864306,-0.8008405884118883,-0.0,-0.5644250975682978,-0.4900630441308916,0.0
2018-12-11,1.0,-0.12944798237406813,-0.8116983068240123,-0.0,-0.5653276189901306,-0.5116349259046872,0.0
2018-12-12,1.0,-0.132356052591809,-0.812241196917032,-0.0,-0.5680822124829984,-0.5098382952999849,0.0
2018-12-13,1.0,-0.13270271087068208,-0.8117199069177067,-0.0,-0.568073982290187,-0.5096859983680376,0.0
2018-12-14,1.0,-0.1366039331782618,-0.8008337612905175,-0.0,-0.5738754795637858,-0.5095610669727819,0.0
2018-12-17,1.0,-0.13247270314290885,-0.8011099716474633,-0.0,-0.57127345116728,-0.5113711769318936,0.0
2018-12-18,1.0,-0.12718152053107448,-0.7972124598239766,-0.0,-0.5687423027244601,-0.5107085999219009,0.0
2018-12-19,1.0,-0.12835300832056712,-0.7968219638941456,-0.0,-0.568171577903938,-0.5104983328827611,0.0
2018-12-20,1.0,-0.1252321332294974,-0.7830527766129516,-0.0,-0.5798238782723297,-0.5071586892709519,0.0
2018-12-21,1.0,-0.1220923297148992,-0.7834903972324944,-0.0,-0.5802815221281165,-0.4963318621018728,0.0
2018-12-24,1.0,-0.10474525030380272,-0.7667091496487745,-0.0,-0.5776993983224161,-0.5148048252763864,0.0
2018-12-26,1.0,-0.10595150624540779,-0.7752828802351213,-0.0,-0.55582659808964,-0.5019838354151359,0.0
2018-12-27,1.0,-0.062418207681365585,-0.7515504978662875,-0.0,-0.5075960170697013,-0.5233854907539118,0.0
2018-12-28,1.0,-0.059900497512437804,-0.7541151385927505,-0.0,-0.5071499644633972,-0.5217626154939587,0.0
2018-12-31,1.0,-0.05591336563123397,-0.7622684525505842,-0.0,-0.50914790538615,-0.5224850384724993,0.0
2019-01-02,1.0,-0.057005769120923054,-0.7640086822413892,-0.0,-0.5119666419146627,-0.5230193636830981,0.0
2019-01-03,1.0,-0.05356019445238776,-0.7659422362024592,-0.0,-0.5102659422362024,-0.529796968830426,0.0
2019-01-04,1.0,-0.0435290763968073,-0.7689851767388826,-0.0,-0.506356898517674,-0.53172748004561,0.0
2019-01-07,1.0,-0.03565904552996428,-0.7538457211957592,-0.0,-0.5023482100171546,-0.520346466436064,0.0
2019-01-08,1.0,-0.033509301866019255,-0.763825762922395,-0.0,-0.5009739434830478,-0.5247155802727043,0.0
2019-01-09,1.0,-0.03464085583290881,-0.7702496179317372,-0.0,-0.5024905190468105,-0.5227825890077545,0.0
2019-01-10,1.0,-0.035248521881807125,-0.7688760643865454,-0.0,-0.5028713683555405,-0.5219383858100654,0.0
2019-01-11,1.0,-0.03757610080702251,-0.7563075180518193,-0.0,-0.5052527254707632,-0.5324932748124026,0.0
2019-01-14,1.0,-0.03808200533091363,-0.7543242783417455,-0.0,-0.5056144728633812,-0.5375432427834175,0.0
2019-01-15,1.0,-0.03835647621215571,-0.758735488276804,-0.0,-0.5070851354427499,-0.5412588208513545,0.0
2019-01-16,1.0,-0.01907650443606678,-0.7666600527225829,-0.0,-0.4905184387312566,-0.5583208140820318,0.0
2019-01-17,1.0,-0.021716942617373555,-0.7625595373100477,-0.0,-0.49180653209344527,-0.5590269902472216,0.0
2019-01-18,1.0,-0.03177564809317841,-0.7549826138580273,-0.0,-0.48828202301190177,-0.5519746699460041,0.0
2019-01-22,1.0,-0.0,-0.8387253223781809,-0.0,-0.48202670318384117,-0.5321522309711286,0.0
2019-01-23,1.0,-0.0,-0.8106632361349342,-0.0,-0.4859919954259577,-0.562149799885649,0.0
2019-01-24,1.0,-0.0,-0.8026541095890412,-0.0,-0.4957191780821918,-0.5555365296803653,0.0
2019-01-25,1.0,-0.0,-0.8264412657130472,-0.0,-0.47250397341424644,-0.5908105765062852,0.0
2019-01-28,1.0,-0.0,-0.8242335092728794,-0.0,-0.4711718727466759,-0.5888206281907069,0.0
2019-01-29,1.0,-0.0,-0.8086305566795768,-0.0,-0.47829354297936294,-0.6034452858546736,0.0
2019-01-30,1.0,-0.0,-0.8046949441284323,-0.0,-0.47215083879536857,-0.610573730257269,0.0
2019-01-31,1.0,-0.0,-0.8136249386068818,-0.0,-0.4406436887874498,-0.6348192875509202,0.0
2019-02-01,1.0,-0.0,-0.8131454855787312,-0.0,-0.4542193421471346,-0.6255677380160268,0.0
2019-02-04,1.0,-0.0,-0.8123318191024566,-0.0,-0.4533433639072944,-0.6277306790891468,0.0
2019-02-05,1.0,-0.0,-0.8161694493474926,-0.0,-0.447032610897306,-0.6304001851905436,0.0
2019-02-06,1.0,-0.0,-0.8178422515635858,-0.0,-0.4407574704656011,-0.636929580727357,0.0
2019-02-07,1.0,-0.0,-0.8186189317576179,-0.0,-0.447196153400533,-0.6307206580929209,0.0
2019-02-08,1.0,-0.0,-0.8165433173704831,-0.0,-0.4567116528805688,-0.6290523871716731,0.0
2019-02-11,1.0,-0.0,-0.7955805917709574,-0.0,-0.4593629315601499,-0.6487412526496125,0.0
2019-02-12,1.0,-0.0,-0.7954128707395873,-0.0,-0.46933667083854824,-0.6458654713741013,0.0
2019-02-13,1.0,-0.0,-0.8109320823985315,-0.0,-0.46411817837475594,-0.6386177558928936,0.0
2019-02-14,1.0,-0.0,-0.7881761888071037,-0.0,-0.48413950227830355,-0.6485862834443276,0.0
2019-02-15,1.0,-0.0,-0.812478093235191,-0.0,-0.4711122794719009,-0.6373116018226428,0.0
2019-02-19,1.0,-0.0,-0.7918029913531199,-0.0,-0.49374853937835944,-0.6356625379761626,0.0
2019-02-20,1.0,-0.0,-0.803196774005026,-0.0,-0.4903863012097481,-0.6285138215183215,0.0
2019-02-21,1.0,-0.0,-0.7586506694487916,-0.0,-0.4864081608995537,-0.652987886164725,0.0
2019-02-22,1.0,-0.0,-0.7652125993387088,-0.0,-0.49002262312199085,-0.6451940367770753,0.0
2019-02-25,1.0,-0.0,-0.7573859332206748,-0.0,-0.5002913583124526,-0.6559058329934152,0.0
2019-02-26,1.0,-0.0,-0.7565685988930965,-0.0,-0.5037867754150889,-0.6525487911447714,0.0
2019-02-27,1.0,-0.0,-0.7415087176192284,-0.0,-0.516865745743407,-0.6621009900411787,0.0
2019-02-28,1.0,-0.0,-0.7553182124937649,-0.0,-0.5345793844077344,-0.644288606554972,0.0
2019-03-01,1.0,-0.0,-0.7566607981220657,-0.0,-0.540580985915493,-0.6370011737089202,0.0
2019-03-04,1.0,-0.0,-0.7535198873636044,-0.0,-0.535550862372404,-0.6441687199342955,0.0
2019-03-05,1.0,-0.0,-0.7431836878599131,-0.0,-0.5536196967916324,-0.6412621929721471,0.0
2019-03-06,1.0,-0.0,-0.7398185395072967,-0.0,-0.5560971312799131,-0.640338256452418,0.0
2019-03-07,1.0,-0.0,-0.7179291744840526,-0.0,-0.5820239212007505,-0.6315666041275797,0.0
2019-03-08,1.0,-0.0,-0.7181619772311686,-0.0,-0.5946440158084115,-0.6365540022414912,0.0
2019-03-11,1.0,-0.0,-0.7124009768300673,-0.0,-0.5986062302698195,-0.6671630234081839,0.0
2019-03-12,1.0,-0.0,-0.6641481035520771,-0.0,-0.6117399157134257,-0.7343467790487658,0.0
2019-03-13,1.0,-0.0,-0.682860344670927,-0.0,-0.6156525426295545,-0.7302298815761578,0.0
2019-03-14,1.0,-0.0,-0.6827508865516927,-0.0,-0.6149183160064257,-0.733246446215864,0.0
2019-03-15,1.0,-0.0,-0.6739117162219916,-0.0,-0.6401184443494718,-0.738659258807009,0.0
2019-03-18,1.0,-0.0,-0.6903595526388759,-0.0,-0.6492282096312043,-0.7414117139600086,0.0
2019-03-19,1.0,-0.0,-0.6903239754161647,-0.0,-0.6443682633805861,-0.753729268970629,0.0
2019-03-20,1.0,-0.0,-0.6900649953574745,-0.0,-0.6443825441039925,-0.7605694831321572,0.0
2019-03-21,1.0,-0.0,-0.6925293589068261,-0.0,-0.64564806494593,-0.7603879403836024,0.0
2019-03-22,1.0,-0.0,-0.6856724234677972,-0.0,-0.6828979362803167,-0.7487998004863146,0.0
2019-03-25,1.0,-0.0,-0.6176252548341261,-0.0,-0.7164082288256007,-0.7548650151356026,0.0
2019-03-26,1.0,-0.0,-0.6084873374401095,-0.0,-0.7181258166884451,-0.7845498102171614,0.0
2019-03-27,1.0,-0.0,-0.5776484067754623,-0.0,-0.7310872325271731,-0.7879106927197845,0.0
2019-03-28,1.0,-0.0,-0.575485150970302,-0.0,-0.7262074524149049,-0.7983135966271934,0.0
2019-03-29,1.0,-0.0,-0.577222411708164,-0.0,-0.7250937955412234,-0.7983628414622802,0.0
2019-04-01,1.0,-0.0,-0.5765483430557279,-0.0,-0.7172644905051508,-0.8090480327665385,0.0
2019-04-02,1.0,-0.0,-0.5714733345867018,-0.0,-0.7222222222222223,-0.8397255123143449,0.0
2019-04-03,1.0,-0.0,-0.5717464197298737,-0.0,-0.7263326125787346,-0.8356679514900819,0.0
2019-04-04,1.0,-0.0,-0.5695071482317532,-0.0,-0.740845247052922,-0.8248683220466516,0.0
2019-04-05,1.0,-0.0,-0.5671415962678098,-0.0,-0.7697957382423402,-0.8152187618207035,0.0
2019-04-08,1.0,-0.0,-0.5541746837838691,-0.0,-0.7789168217518847,-0.8211841150679747,0.0
2019-04-09,1.0,-0.0,-0.5398081610687264,-0.0,-0.8108202222292571,-0.815030548608693,0.0
2019-04-10,1.0,-0.0,-0.5264040499920898,-0.0,-0.8274640088593577,-0.810188261351052,0.0
2019-04-11,1.0,-0.0,-0.5208880174567534,-0.0,-0.8519338414344898,-0.7896650959805193,0.0
2019-04-12,1.0,-0.0,-0.5160986039491888,-0.0,-0.8488869324613256,-0.7792730474154195,0.0
2019-04-15,1.0,-0.0,-0.5173648964335773,-0.0,-0.8243575767014484,-0.7730571562061984,0.0
2019-04-16,1.0,-0.0,-0.5241973228493869,-0.0,-0.8220225280039939,-0.7740023089643983,0.0
2019-04-17,1.0,-0.0,-0.5052145132080185,-0.0,-0.8335414975332543,-0.7837069880721913,0.0
2019-04-18,1.0,-0.0,-0.4989069331667708,-0.0,-0.8325421611492817,-0.7915990006246095,0.0
2019-04-22,1.0,-0.0,-0.49376058192763533,-0.0,-0.8415062394180725,-0.8001191446667084,0.0
2019-04-23,1.0,-0.0,-0.5022468026270307,-0.0,-0.8355591867517205,-0.8045753071677717,0.0
2019-04-24,1.0,-0.0,-0.49482044198895025,-0.0,-0.8350389251632346,-0.809298091411351,0.0
2019-04-25,1.0,-0.0,-0.5055902560899438,-0.0,-0.8196752029981262,-0.7977826358525922,0.0
2019-04-26,1.0,-0.0,-0.5067302563458944,-0.0,-0.8078190204260928,-0.8230993693326222,0.0
2019-04-29,1.0,-0.0,-0.5042515139154717,-0.0,-0.8075052555614822,-0.8258605001411942,0.0
2019-04-30,1.0,-0.0,-0.4934338674206723,-0.0,-0.817310713163682,-0.8309456487590323,0.0
2019-05-01,1.0,-0.0,-0.492078460958129,-0.0,-0.8253489249339871,-0.826040487866214,0.0
2019-05-02,1.0,-0.0,-0.4940145159770007,-0.0,-0.8057309831275332,-0.8422408646746474,0.0
2019-05-03,1.0,-0.0,-0.48834290376227685,-0.0,-0.8084031503969377,-0.8410995010825568,0.0
2019-05-06,1.0,-0.0,-0.4765098567712414,-0.0,-0.811796784404676,-0.8458018616604507,0.0
2019-05-07,1.0,-0.0,-0.5130766029642434,-0.0,-0.8323890009283267,-0.8556611927398443,0.0
2019-05-08,1.0,-0.0,-0.5124725222211602,-0.0,-0.8205103698747969,-0.8528465385963235,0.0
2019-05-09,1.0,-0.0,-0.511547160194948,-0.0,-0.8256617717325518,-0.8482145701270984,0.0
2019-05-10,1.0,-0.0,-0.5132500955535737,-0.0,-0.8280354185246527,-0.8438017581857561,0.0
2019-05-13,1.0,-0.0,-0.5113643598395621,-0.0,-0.8253963201120521,-0.8465333927548228,0.0
2019-05-14,1.0,-0.0,-0.46700699565135184,-0.012069074179113884,-0.8318207600680657,-0.8403289846851957,0.0
2019-05-15,1.0,-0.0,-0.46533872087884337,-0.02755855798977208,-0.8436769998105941,-0.8201906686028158,0.0
2019-05-16,1.0,-0.0,-0.47022847545710933,-0.034984314098298316,-0.8352504990968722,-0.8284057419906834,0.0
2019-05-17,1.0,-0.0,-0.4618826810207854,-0.02315250170238983,-0.8370569733130127,-0.9205551412172898,0.0
2019-05-20,1.0,-0.0,-0.45463085943827136,-0.027665295280054424,-0.8358547410023001,-0.9213450387119764,0.0
2019-05-21,1.0,-0.0,-0.4467679379444085,-0.02960568842921784,-0.8357789269553975,-0.9198771816418874,0.0
2019-05-22,1.0,-0.0,-0.4443797509299693,-0.031861555879023125,-0.836584182435711,-0.9218502345139901,0.0
2019-05-23,1.0,-0.0,-0.4421144463472164,-0.05134253126110699,-0.8390901159972858,-0.8985750751235905,0.0
2019-05-24,1.0,-0.0,-0.4183132530120482,-0.07029718875502007,-0.825574297188755,-0.8986345381526104,0.0
2019-05-28,1.0,-0.0,-0.42442325438326667,-0.059550907413103656,-0.7303291294986158,-0.861704091048908,0.0
2019-05-29,1.0,-0.0,-0.43527354177533684,-0.06231781780246081,-0.7295879230462398,-0.8411524654045596,0.0
2019-05-30,1.0,-0.0,-0.432056815746778,-0.06679523678329813,-0.720757951449475,-0.8416138610830501,0.0
2019-05-31,1.0,-0.0,-0.42904432048059826,-0.07635015018696746,-0.7265677680377614,-0.8330779133206645,0.0
2019-06-03,1.0,-0.0,-0.43268408841128336,-0.08566369520087923,-0.7213334961533764,-0.8131945292465502,0.0
2019-06-04,1.0,-0.0,-0.4400832135099581,-0.10903417260684675,-0.7548566708477376,-0.7553461620827853,0.0
2019-06-05,1.0,-0.0,-0.4457180980106744,-0.11444687045123728,-0.7496360989810772,-0.722707423580786,0.0
2019-06-06,1.0,-0.0,-0.4446865825236841,-0.08674596688761767,-0.7452404733799448,-0.7500529677048337,0.0
2019-06-07,1.0,-0.0,-0.45886190648785796,-0.09372357134227377,-0.725292980548508,-0.7425697716563974,0.0
2019-06-10,1.0,-0.0,-0.45511293386809804,-0.07804348481650131,-0.7405084285757365,-0.7419257561593438,0.0
2019-06-11,1.0,-0.0,-0.45565185878657927,-0.10657445716183978,-0.7179053543925347,-0.7398000785190106,0.0
2019-06-12,1.0,-0.0,-0.44512469613757094,-0.10437862008943308,-0.7127937336814621,-0.7387833498394406,0.0
2019-06-13,1.0,-0.0,-0.4524145806412837,-0.11061694263304986,-0.7061333653875048,-0.7359136941431018,0.0
2019-06-14,1.0,-0.0,-0.44199785177228784,-0.10236901778255161,-0.7037534311970401,-0.7355292994390739,0.0
2019-06-17,1.0,-0.0,-0.4401252983293556,-0.10268496420047732,-0.7056980906921242,-0.7347852028639618,0.0
2019-06-18,1.0,-0.0,-0.4529252227818675,-0.1038655261824576,-0.6965398027002057,-0.7270288796828898,0.0
2019-06-19,1.0,-0.0,-0.4608573813498688,-0.09736465537801096,-0.6976210350584306,-0.7253160028619127,0.0
2019-06-20,1.0,-0.0,-0.45554961696062707,-0.10163905220024941,-0.6907179761268483,-0.7214205119068828,0.0
2019-06-21,1.0,-0.0,-0.45894924309884244,-0.10121697833184921,-0.6852478480261206,-0.7228257643217572,0.0
2019-06-24,1.0,-0.0,-0.46210516896829423,-0.11223789781370237,-0.6736361738300474,-0.7346914427178095,0.0
2019-06-25,1.0,-0.0,-0.4526771066368382,-0.11367636092468307,-0.6790454884414616,-0.7374496644295302,0.0
2019-06-26,1.0,-0.0,-0.45342910792524815,-0.11284313433280678,-0.6735119668564276,-0.7407230782987094,0.0
2019-06-27,1.0,-0.0,-0.4519540092934588,-0.09805790539735493,-0.668086500655308,-0.7605742880972238,0.0
2019-06-28,1.0,-0.0,-0.4177581525792881,-0.10684130441268609,-0.6945729033028015,-0.7643882209028253,0.0
2019-07-01,1.0,-0.0,-0.41047045495200046,-0.1107864766561326,-0.7039532526384831,-0.7561564605569138,0.0
2019-07-02,1.0,-0.0,-0.4211610207431727,-0.10314878376361737,-0.6972392180271602,-0.7630801372929413,0.0
2019-07-03,1.0,-0.0,-0.440658155008092,-0.08649523467002337,-0.6934004675418091,-0.7765389917880476,0.0
2019-07-05,1.0,-0.0,-0.42445203018325545,-0.09111869684992215,-0.6953826805605462,-0.7834171757096658,0.0
2019-07-08,1.0,-0.0,-0.4240483600670337,-0.08941824275796026,-0.6929315298060809,-0.7861802729231505,0.0
2019-07-09,1.0,-0.0,-0.4175715695952616,-0.09049029285949325,-0.6918244637889258,-0.7915283137395676,0.0
2019-07-10,1.0,-0.0,-0.414817261779633,-0.09291570317426949,-0.7057569296375267,-0.7896032913901319,0.0
2019-07-11,1.0,-0.0,-0.4062846358925201,-0.1117035616930773,-0.7009256208249708,-0.7766228319803492,0.0
2019-07-12,1.0,-0.0,-0.39052385519060184,-0.11552984895708464,-0.7140973387676817,-0.776732198513546,0.0
2019-07-15,1.0,-0.0,-0.39462611204616493,-0.11571291175763404,-0.708373407069007,-0.786787689348401,0.0
2019-07-16,1.0,-0.0,-0.3737193233261854,-0.0697224207767453,-0.7041636883488206,-0.8307124136287825,0.0
2019-07-17,1.0,-0.0,-0.36728927487954316,-0.07227410623996192,-0.701713163999762,-0.8329962524537504,0.0
2019-07-18,1.0,-0.0,-0.3717129479666657,-0.09311228245825849,-0.6628287052033335,-0.817044082570158,0.0
2019-07-19,1.0,-0.0,-0.37164852667905496,-0.09963720024776568,-0.6561661209922426,-0.822139633660738,0.0
2019-07-22,1.0,-0.0,-0.3664552293848651,-0.0965039091311403,-0.657442100604809,-0.8298569110488272,0.0
2019-07-23,1.0,-0.0,-0.3655774064764158,-0.10314948987135887,-0.6621913352062694,-0.8263492532899601,0.0
2019-07-24,1.0,-0.0,-0.36700763493794775,-0.1052972909235622,-0.6553665654570645,-0.820180998142853,0.0
2019-07-25,1.0,-0.0,-0.3782625402737135,-0.10049954184032397,-0.6464189648547191,-0.8306878306878307,0.0
2019-07-26,1.0,-0.0,-0.37917159763313607,-0.09784023668639054,-0.6485207100591716,-0.8330177514792898,0.0
2019-07-29,1.0,-0.0,-0.37484473886555864,-0.09998817058023304,-0.6455610102324482,-0.8369314485124504,0.0
2019-07-30,1.0,-0.0,-0.3743714133585754,-0.10205289001952317,-0.6441164290362656,-0.83751405076022,0.0
2019-07-31,1.0,-0.0,-0.3337212772306774,-0.10701283199045061,-0.6716800954938824,-0.8717696210086541,0.0
2019-08-01,1.0,-0.0,-0.37584261095012966,-0.07747445478114992,-0.7327741345127345,-0.8640841848406283,0.0
2019-08-02,1.0,-0.0,-0.3890952217471365,-0.03623482413158142,-0.777535033238663,-0.9181361380730939,0.0
2019-08-05,1.0,-0.0,-0.3870716268047024,-0.02896878605506876,-0.7799120646106833,-0.9223237394368393,0.0
2019-08-06,1.0,-0.0,-0.3883542902819196,-0.032127155901251266,-0.7324684108586712,-0.9213883850339718,0.0
2019-08-07,1.0,-0.0,-0.37439672551774694,-0.01136294214674079,-0.7310159447736575,-0.9378092736269779,0.0
2019-08-08,1.0,-0.0,-0.36987012987012985,-0.0040947288006111535,-0.7358594346829641,-0.9459434682964095,0.0
2019-08-09,1.0,-0.0,-0.3586299121660639,-0.0,-0.7188098349694557,-0.9618271890101207,0.0
2019-08-12,1.0,-0.0,-0.35874958146896785,-0.0,-0.7184123215535873,-0.9667001491492405,0.0
2019-08-13,1.0,-0.0,-0.3422588292505015,-0.0,-0.718254209470549,-0.9788158774542581,0.0
2019-08-14,1.0,-0.0,-0.34080267558528426,-0.0,-0.7193371845545757,-0.9802979629066584,0.0
2019-08-15,1.0,-0.0,-0.36331765199412697,-0.010847091960566924,-0.6986486081562939,-0.9235909267971114,0.0
2019-08-16,1.0,-0.0,-0.3629740668565432,-0.01058312097136861,-0.6941088292609804,-0.9303852495877679,0.0
2019-08-19,1.0,-0.0,-0.3555369778759741,-0.015943630012241364,-0.6933090496521661,-0.9209088466246678,0.0
2019-08-20,1.0,-0.0,-0.35199286139202857,-0.026561570493753718,-0.6787923854848305,-0.9170731707317072,0.0
2019-08-21,1.0,-0.0,-0.35207671525695455,-0.0,-0.6898138526853308,-0.9269661253451296,0.0
2019-08-22,1.0,-0.0,-0.3547430537022211,-0.0,-0.6829760104379801,-0.9276161670076802,0.0
2019-08-23,1.0,-0.0,-0.35336160621608,-0.0,-0.682968059550995,-0.9293573356267979,0.0
2019-08-26,1.0,-0.0,-0.355409416283536,-0.0,-0.656171797707036,-0.8982715474596984,0.0
2019-08-27,1.0,-0.0,-0.35589773387565365,-0.0,-0.6506682161533992,-0.8986926205694363,0.0
2019-08-28,1.0,-0.0,-0.35397304832713755,-0.0,-0.6488150557620818,-0.9014869888475836,0.0
2019-08-29,1.0,-0.0,-0.3465447154471545,-0.0020325203252032522,-0.6620789779326365,-0.8929732868757259,0.0
2019-08-30,1.0,-0.0,-0.3423298330874483,-0.008649367930805056,-0.6572362521334144,-0.8845786687494577,0.0
2019-09-03,1.0,-0.0,-0.3369047275247639,-0.0013862015190458312,-0.6597741646691887,-0.8898836168307968,0.0
2019-09-04,1.0,-0.0,-0.34275465038909947,-0.004657621430844448,-0.6577082188214193,-0.8878120751005295,0.0
2019-09-05,1.0,-0.0,-0.3534420551306105,-0.003059604560542647,-0.6595468321547121,-0.8703420406985136,0.0
