Date,ARGX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.6225490196078431,-2.207303211139528,-0.0,-1.6734867860187552,-1.6009519749928958,0.0
2018-11-15,1.0,-0.619895065229722,-2.209089619965967,-0.0,-1.678034600113443,-1.5832387975042541,0.0
2018-11-16,1.0,-0.6105009565648692,-2.189824984057252,-0.0,-1.6819244668036561,-1.6034152908665769,0.0
2018-11-19,1.0,-0.609764739229025,-2.190405328798186,-0.0,-1.6823979591836735,-1.603670634920635,0.0
2018-11-20,1.0,-0.5583834428751223,-2.162774437141658,-0.0,-1.6653614879037897,-1.605579639211299,0.0
2018-11-21,1.0,-0.5615844852486073,-2.1359603878687845,-0.0,-1.6420466267794511,-1.5375833849116292,0.0
2018-11-23,1.0,-0.562685025817556,-2.1403098106712566,-0.0,-1.6426161790017213,-1.5390705679862307,0.0
2018-11-26,1.0,-0.5610915856936118,-2.1542967404038316,-0.0,-1.6401350699469368,-1.5358693405003103,0.0
2018-11-27,1.0,-0.5422434367541765,-2.144834640300034,-0.0,-1.6175247187180362,-1.5144220934197068,0.0
2018-11-28,1.0,-0.5414874001229256,-2.1580277265587653,-0.0,-1.6154476541692275,-1.514238885474288,0.0
2018-11-29,1.0,-0.4684097324909262,-2.125151230004033,-0.0,-1.604852802796075,-1.52291974727786,0.0
2018-11-30,1.0,-0.46938088829071334,-2.1294751009421264,-0.0,-1.6109017496635263,-1.5197846567967699,0.0
2018-12-03,1.0,-0.4656632173095014,-2.1282757693858354,-0.0,-1.6084531648971911,-1.5171347937105228,0.0
2018-12-04,1.0,-0.5053128689492326,-2.1775817765122576,-0.0,-1.6814362108479755,-1.5805958747135216,0.0
2018-12-06,1.0,-0.47205051512130275,-2.024194084413426,-0.0,-1.6541708208707213,-1.4963110667996011,0.0
2018-12-07,1.0,-0.4676335573148826,-2.027210431774333,-0.0,-1.6569755837934934,-1.5010977313551992,0.0
2018-12-10,1.0,-0.40699044377536325,-2.0305013745254614,-0.0,-1.647728760308941,-1.4600733080246104,0.0
2018-12-11,1.0,-0.4024102698454283,-2.0333376997642127,-0.0,-1.647105056326958,-1.4667932931621692,0.0
2018-12-12,1.0,-0.40299973801414724,-2.0330102174482576,-0.0,-1.6469085669373853,-1.466662300235787,0.0
2018-12-13,1.0,-0.4023266453172995,-2.0243774916672113,-0.0,-1.6475393765113389,-1.4612770407162932,0.0
2018-12-14,1.0,-0.41376602983512173,-1.9967286050772048,-0.0,-1.6676917037424759,-1.4646035069353571,0.0
2018-12-17,1.0,-0.3797451898075923,-1.9930447217888714,-0.0,-1.640535621424857,-1.486869474778991,0.0
2018-12-18,1.0,-0.3475735673722251,-1.9713474445018069,-0.0,-1.637712958182757,-1.4967088280846672,0.0
2018-12-19,1.0,-0.3448453940997999,-1.972693822219353,-0.0,-1.6397908462978505,-1.4980311148408754,0.0
2018-12-20,1.0,-0.3440977107046937,-1.9444302340452744,-0.0,-1.6270622841795628,-1.4790893976211792,0.0
2018-12-21,1.0,-0.33236207005764234,-1.9383036675745866,-0.0,-1.6202571736238678,-1.443402799771964,0.0
2018-12-24,1.0,-0.2915857402418395,-1.8948060898439947,-0.0,-1.6065409435499027,-1.472338825888102,0.0
2018-12-26,1.0,-0.28715443131919105,-1.9089615931721193,-0.0,-1.5521058816253326,-1.4364524707774136,0.0
2018-12-27,1.0,-0.18966119455117011,-1.810862731400629,-0.0,-1.4019676330189779,-1.418907905460473,0.0
2018-12-28,1.0,-0.1846985640369746,-1.8144293936399045,-0.0,-1.3996860647636766,-1.414801465031103,0.0
2018-12-31,1.0,-0.18409117339225492,-1.8163158506803116,-0.0,-1.3996394929642983,-1.4145830910570998,0.0
2019-01-02,1.0,-0.17577238610577764,-1.8195729330307793,-0.0,-1.4001861872345378,-1.4228195729330309,0.0
2019-01-03,1.0,-0.17667248400232693,-1.8189063408958697,-0.0,-1.4002326934264107,-1.42152414194299,0.0
2019-01-04,1.0,-0.09516326174262267,-1.8649089110063441,-0.0,-1.3959024503812352,-1.464408358069961,0.0
2019-01-07,1.0,-0.05869074492099323,-1.801410835214447,-0.0,-1.3687923250564333,-1.4145033860045146,0.0
2019-01-08,1.0,-0.061902620038232326,-1.7820757899471495,-0.0,-1.3716406162150008,-1.4067806139660408,0.0
2019-01-09,1.0,-0.05899175685526833,-1.768687265182527,-0.0,-1.3691470868614366,-1.4106992654068302,0.0
2019-01-10,1.0,-0.06150827025511634,-1.7626576955424724,-0.0,-1.3744322960470983,-1.4083543594056631,0.0
2019-01-11,1.0,-0.0634080414461088,-1.7404550061943915,-0.0,-1.3895708976236063,-1.4378308368059467,0.0
2019-01-14,1.0,-0.08197256694970607,-1.6825604180274332,-0.0,-1.3269105160026127,-1.351622033529284,0.0
2019-01-15,1.0,-0.08810860912709231,-1.6885665994220598,-0.0,-1.3276811515184561,-1.3479635788670195,0.0
2019-01-16,1.0,-0.07006265322800327,-1.6917461182239173,-0.0,-1.3202397166984472,-1.366112775810406,0.0
2019-01-17,1.0,-0.07076755579749591,-1.6878606423516602,-0.0,-1.3211213935764834,-1.3638541099618944,0.0
2019-01-18,1.0,-0.08477185266630016,-1.6776250687190764,-0.0,-1.333754810335349,-1.4013743815283124,0.0
2019-01-22,1.0,-0.0,-1.826591887604804,-0.0,-1.4406299569453886,-1.3979152503965555,0.0
2019-01-23,1.0,-0.0,-1.7951487149870056,-0.0,-1.5089806526133411,-1.4712676869766097,0.0
2019-01-24,1.0,-0.0,-1.7958475507489446,-0.0,-1.5139089699843848,-1.4735989821294315,0.0
2019-01-25,1.0,-0.0,-1.7218694885361552,-0.0,-1.6243974132863022,-1.5326866549088771,0.0
2019-01-28,1.0,-0.0,-1.6799365862251188,-0.0,-1.6669015324995595,-1.524748987141096,0.0
2019-01-29,1.0,-0.0,-1.6809493189922253,-0.0,-1.6490325597708542,-1.5156368737943533,0.0
2019-01-30,1.0,-0.0,-1.6816374269005845,-0.0,-1.6498245614035085,-1.5164912280701752,0.0
2019-01-31,1.0,-0.0,-1.7102229504359532,-0.0,-1.583240681139915,-1.5582538475042427,0.0
2019-02-01,1.0,-0.0,-1.7064842425305504,-0.0,-1.5963281295679121,-1.5441150675320119,0.0
2019-02-04,1.0,-0.0,-1.7108278765201121,-0.0,-1.5907974742750235,-1.5449602432179605,0.0
2019-02-05,1.0,-0.0,-1.7053560987019063,-0.0,-1.588001403344638,-1.5539702958718278,0.0
2019-02-06,1.0,-0.0,-1.6816988507088269,-0.0,-1.5868385741788695,-1.5654279213581472,0.0
2019-02-07,1.0,-0.0,-1.6845696291112668,-0.0,-1.5867739678096573,-1.560240261254957,0.0
2019-02-08,1.0,-0.0,-1.674142249665055,-0.0,-1.6012698782547914,-1.5496592299178658,0.0
2019-02-11,1.0,-0.0,-1.6502425623940615,-0.0,-1.6088608334794554,-1.5857735694663628,0.0
2019-02-12,1.0,-0.0,-1.653243322571177,-0.0,-1.628294687408277,-1.5886703845024948,0.0
2019-02-13,1.0,-0.0,-1.6651029144432066,-0.0,-1.621063742450009,-1.5779628217908874,0.0
2019-02-14,1.0,-0.0,-1.5347553613522682,-0.0,-1.642787328235497,-1.5718967400678432,0.0
2019-02-15,1.0,-0.0,-1.5506511467096924,-0.0,-1.6411202028350813,-1.5705889132188546,0.0
2019-02-19,1.0,-0.0,-1.5480496966194741,-0.0,-1.6542617740537418,-1.5763652123663678,0.0
2019-02-20,1.0,-0.0,-1.5699849867190208,-0.0,-1.641240327982446,-1.563113523501559,0.0
2019-02-21,1.0,-0.0,-1.5977381020724495,-0.0,-1.6193811355416499,-1.5237384465239106,0.0
2019-02-22,1.0,-0.0,-1.5924053541678633,-0.0,-1.6258401792382373,-1.5265697707818695,0.0
2019-02-25,1.0,-0.0,-1.5869827933475285,-0.0,-1.6391782240893134,-1.5285722506761812,0.0
2019-02-26,1.0,-0.0,-1.5863817040152084,-0.0,-1.640013825681203,-1.534247364479521,0.0
2019-02-27,1.0,-0.0,-1.5728317059161403,-0.0,-1.6570936243538195,-1.513900057438254,0.0
2019-02-28,1.0,-0.0,-1.5640660592255125,-0.0,-1.6341116173120727,-1.4965831435079724,0.0
2019-03-01,1.0,-0.0,-1.5559404815992732,-0.0,-1.636131303952749,-1.4871649250340755,0.0
2019-03-04,1.0,-0.0,-1.5530637671310454,-0.0,-1.6116207951070338,-1.4984709480122325,0.0
2019-03-05,1.0,-0.0,-1.5401613269711427,-0.0,-1.634287661895024,-1.506078164053624,0.0
2019-03-06,1.0,-0.0,-1.5395013346964277,-0.0,-1.6349179303686034,-1.505140001135912,0.0
2019-03-07,1.0,-0.0,-1.5287128712871287,-0.0,-1.6390947666195193,-1.4899009900990101,0.0
2019-03-08,1.0,-0.0,-1.5136306604311625,-0.0,-1.6906011178282196,-1.498973423063762,0.0
2019-03-11,1.0,-0.0,-1.509062661833247,-0.0,-1.6903734392082397,-1.5546349041947176,0.0
2019-03-12,1.0,-0.0,-1.4271158967233992,-0.0,-1.7211416000926247,-1.6407317355563273,0.0
2019-03-13,1.0,-0.0,-1.4511725586279316,-0.0,-1.7363201493408005,-1.6461323066153308,0.0
2019-03-14,1.0,-0.0,-1.4497758108658942,-0.0,-1.7344668957083795,-1.6388516857858269,0.0
2019-03-15,1.0,-0.0,-1.4369565217391305,-0.0,-1.7688014101057579,-1.669741480611046,0.0
2019-03-18,1.0,-0.0,-1.4663805436337625,-0.0,-1.7950643776824036,-1.6995112064854554,0.0
2019-03-19,1.0,-0.0,-1.467998807038473,-0.0,-1.7819862809424398,-1.7148225469728604,0.0
2019-03-20,1.0,-0.0,-1.481461547661763,-0.0,-1.776222939839732,-1.7224614280588446,0.0
2019-03-21,1.0,-0.0,-1.4827175208581644,-0.0,-1.802264600715137,-1.6744934445768773,0.0
2019-03-22,1.0,-0.0,-1.4788130492355842,-0.0,-1.868303840134826,-1.6718430239557,0.0
2019-03-25,1.0,-0.0,-1.3714871194379392,-0.0,-1.847599531615925,-1.6357142857142857,0.0
2019-03-26,1.0,-0.0,-1.3815386427898209,-0.0,-1.8398916116870878,-1.6692389255419418,0.0
2019-03-27,1.0,-0.0,-1.361663333725444,-0.0,-1.8492530290554052,-1.6707446182802022,0.0
2019-03-28,1.0,-0.0,-1.3627410750923268,-0.0,-1.8414912949176387,-1.6577759540418548,0.0
2019-03-29,1.0,-0.0,-1.3519061583577712,-0.0,-1.8459237536656892,-1.6672727272727272,0.0
2019-04-01,1.0,-0.0,-1.3644470519213847,-0.0,-1.8417717805808156,-1.6605456145497215,0.0
2019-04-02,1.0,-0.0,-1.3832622289755128,-0.0,-1.8558821810531236,-1.6050493834375545,0.0
2019-04-03,1.0,-0.0,-1.3789762446740208,-0.0,-1.8661647113757076,-1.591548473705714,0.0
2019-04-04,1.0,-0.0,-1.3727357718826694,-0.0,-1.872209886642515,-1.5982236765221456,0.0
2019-04-05,1.0,-0.0,-1.3619175837040505,-0.0,-1.8848630297354252,-1.60659096230391,0.0
2019-04-08,1.0,-0.0,-1.3633061917872416,-0.0,-1.884365297873587,-1.6101575771776697,0.0
2019-04-09,1.0,-0.0,-1.3570335491465568,-0.0,-1.9211300765155976,-1.6076515597410241,0.0
2019-04-10,1.0,-0.0,-1.3417929737986134,-0.0,-1.9250969333803312,-1.6078604159323227,0.0
2019-04-11,1.0,-0.0,-1.3163715512677217,-0.0,-1.9609977057473968,-1.6053297252779577,0.0
2019-04-12,1.0,-0.0,-1.316975581053251,-0.0,-1.9625772285966463,-1.6045307443365695,0.0
2019-04-15,1.0,-0.0,-1.3201741483791256,-0.0,-1.9529917044184268,-1.6102253338824497,0.0
2019-04-16,1.0,-0.0,-1.3220189422907231,-0.0,-1.9535855050297075,-1.6070945349726453,0.0
2019-04-17,1.0,-0.0,-1.3330767864543247,-0.0,-2.0004736250074,-1.5868213841690841,0.0
2019-04-18,1.0,-0.0,-1.372276282013014,-0.0,-2.010566533341293,-1.5869500328338608,0.0
2019-04-22,1.0,-0.0,-1.3672856198545762,-0.0,-2.032449972958356,-1.6095186587344512,0.0
2019-04-23,1.0,-0.0,-1.3829315101355404,-0.0,-2.028667386350006,-1.5857622646035743,0.0
2019-04-24,1.0,-0.0,-1.3626353898629644,-0.001555861408652983,-2.026150439830052,-1.5937406498713422,0.0
2019-04-25,1.0,-0.0,-1.347432748187646,-0.015637169732191,-2.032232939907735,-1.5959499131268349,0.0
2019-04-26,1.0,-0.0,-1.3297323250510145,-0.0411715280278478,-2.0491537630536554,-1.5816828712039372,0.0
2019-04-29,1.0,-0.0,-1.332132132132132,-0.038138138138138135,-2.0542342342342343,-1.5814414414414413,0.0
2019-04-30,1.0,-0.0,-1.334795673076923,-0.03467548076923077,-2.056189903846154,-1.583894230769231,0.0
2019-05-01,1.0,-0.0,-1.3067050497780976,-0.053196593498860495,-2.063512054695934,-1.573947463116229,0.0
2019-05-02,1.0,-0.0,-1.3221202854230376,-0.03957546321280806,-2.0491095520777116,-1.5854770042573603,0.0
2019-05-03,1.0,-0.0,-1.3151711322903554,-0.04309776419109273,-2.0501708325840675,-1.5856860276928608,0.0
2019-05-06,1.0,-0.0,-1.2802151823072325,-0.05176329946204423,-2.051703526598924,-1.5936043036461447,0.0
2019-05-07,1.0,-0.0,-1.283585662138711,-0.05690862306265333,-2.048949793549159,-1.5946382622224882,0.0
2019-05-08,1.0,-0.0,-1.2607947805456703,-0.08973902728351127,-1.997805456702254,-1.582858837485172,0.0
2019-05-09,1.0,-0.0,-1.2575901328273242,-0.09523244781783681,-2.0023126185958255,-1.5747153700189753,0.0
2019-05-10,1.0,-0.0,-1.251154802795215,-0.09143669311855974,-2.005625962335663,-1.5737889375814282,0.0
2019-05-13,1.0,-0.0,-1.2580798197236553,-0.07709185791377572,-2.0118602858328885,-1.5830516515448023,0.0
2019-05-14,1.0,-0.0,-1.1691176470588234,-0.20366479925303455,-1.9370915032679739,-1.525735294117647,0.0
2019-05-15,1.0,-0.0,-1.1756037658616456,-0.20969533945383315,-1.946435880942635,-1.515817788433425,0.0
2019-05-16,1.0,-0.0,-1.1768643570170287,-0.2139166177334116,-1.9613035819142688,-1.519906048150323,0.0
2019-05-17,1.0,-0.0,-1.1543888529601976,-0.24016697042742077,-1.9493209477335531,-1.535422423422894,0.0
2019-05-20,1.0,-0.0,-1.1374068204496097,-0.2559135998121735,-1.9421846569231673,-1.5340729001584785,0.0
2019-05-21,1.0,-0.0,-1.1327786241650064,-0.25940466424469705,-1.9367748740185162,-1.5306457283487636,0.0
2019-05-22,1.0,-0.0,-1.127344116268167,-0.26148616971401784,-1.937470698546648,-1.5339310829817159,0.0
2019-05-23,1.0,-0.0,-1.1400246377661758,-0.2656772452630961,-1.9252654425998708,-1.5351674781486477,0.0
2019-05-24,1.0,-0.0,-1.0639758537018404,-0.32272000946913654,-1.950168668994496,-1.5813458010297685,0.0
2019-05-28,1.0,-0.0,-1.0769276393831555,-0.3147093712930012,-1.9547449584816132,-1.5848161328588375,0.0
2019-05-29,1.0,-0.0,-1.0785904649096831,-0.31240746224459576,-1.9546935149541014,-1.576784127924193,0.0
2019-05-30,1.0,-0.0,-1.0781758957654723,-0.3116967722830915,-1.9561741190405684,-1.5763103346165235,0.0
2019-05-31,1.0,-0.0,-1.091316394505689,-0.31503861345280904,-1.9406355007958496,-1.5481931262158817,0.0
2019-06-03,1.0,-0.0,-1.0979808590102709,-0.3269140989729225,-1.9152661064425769,-1.4955065359477122,0.0
2019-06-04,1.0,-0.0,-1.1014873140857393,-0.3293671624380286,-1.9136191309419657,-1.488072324292797,0.0
2019-06-05,1.0,-0.0,-1.0660573808422027,-0.38483341045812125,-1.9437760296159186,-1.3896922720962517,0.0
2019-06-06,1.0,-0.0,-1.1084274844362463,-0.3535277841826147,-1.8990661747751905,-1.4033894397048652,0.0
2019-06-07,1.0,-0.0,-1.1314150616999192,-0.35745588744089496,-1.8800599700149925,-1.3974743397532003,0.0
2019-06-10,1.0,-0.0,-1.1341133075903407,-0.3283960578641001,-1.8863466082646532,-1.414500605152441,0.0
2019-06-11,1.0,-0.0,-1.1343102050272211,-0.3633731032086181,-1.883644156145025,-1.4103440287269777,0.0
2019-06-12,1.0,-0.0,-1.1290471785383904,-0.3637835337650324,-1.8792784458834413,-1.4095744680851063,0.0
2019-06-13,1.0,-0.0,-1.1569480707861908,-0.39129677980852917,-1.8686974180446767,-1.3852045256744996,0.0
2019-06-14,1.0,-0.0,-1.147533398878029,-0.41541842577063215,-1.8628766410271238,-1.3575270371869759,0.0
2019-06-17,1.0,-0.0,-1.1440952160850473,-0.41732146984053614,-1.866246822278715,-1.350011555350127,0.0
2019-06-18,1.0,-0.0,-1.1485697775209476,-0.4172204565154579,-1.864836752383704,-1.348049696619474,0.0
2019-06-19,1.0,-0.0,-1.119489224013405,-0.43231062575836365,-1.8618478072456233,-1.3643612411163113,0.0
2019-06-20,1.0,-0.0,-1.1349601017693998,-0.42627500867352836,-1.8570602521105584,-1.364056898346247,0.0
2019-06-21,1.0,-0.0,-1.1454251199352639,-0.4243685336107739,-1.8445754580660079,-1.3656436044159297,0.0
2019-06-24,1.0,-0.0,-1.1165166908563136,-0.426066763425254,-1.8557329462989842,-1.407198838896952,0.0
2019-06-25,1.0,-0.0,-1.1029317851959364,-0.43117561683599426,-1.8618867924528304,-1.4095210449927433,0.0
2019-06-26,1.0,-0.0,-1.1014821272885789,-0.4153443766346992,-1.8442894507410634,-1.451206044754432,0.0
2019-06-27,1.0,-0.0,-1.1070886371598738,-0.4420179843512788,-1.8611467943477755,-1.428821674646736,0.0
2019-06-28,1.0,-0.0,-1.0822685104148433,-0.44920940544955956,-1.8742633759262504,-1.4289048369216408,0.0
2019-07-01,1.0,-0.0,-1.0818689631095078,-0.4475154195275224,-1.8742581170720354,-1.4150471313860118,0.0
2019-07-02,1.0,-0.0,-1.0881226053639848,-0.4384070590967143,-1.8634041565076047,-1.4152443980030187,0.0
2019-07-03,1.0,-0.0,-1.0874282067645182,-0.4392875790450774,-1.859488310030748,-1.4152114637117827,0.0
2019-07-05,1.0,-0.0,-1.0792785478165052,-0.4369889230412341,-1.8598851707939452,-1.4233022095922983,0.0
2019-07-08,1.0,-0.0,-1.0776929306953604,-0.4330672220293879,-1.8503991669559179,-1.4239268772416984,0.0
2019-07-09,1.0,-0.0,-1.0732539315448657,-0.4318917668825162,-1.8509481961147085,-1.4255897317298798,0.0
2019-07-10,1.0,-0.0,-1.0383771929824563,-0.4233610341643583,-1.876846722068329,-1.4324792243767315,0.0
2019-07-11,1.0,-0.0,-1.0336163576503206,-0.4336625657020735,-1.8800901057009183,-1.4286374400739328,0.0
2019-07-12,1.0,-0.0,-1.055903116570051,-0.4196177466567181,-1.836767491247202,-1.4272513344429778,0.0
2019-07-15,1.0,-0.0,-1.0981963927855711,-0.45416547380475236,-1.8055539650730033,-1.367764099627827,0.0
2019-07-16,1.0,-0.0,-1.086881572142734,-0.48233063264954323,-1.813537895765098,-1.3634430845256564,0.0
2019-07-17,1.0,-0.0,-1.113436439947105,-0.4697292014028632,-1.8104409820042546,-1.355775311907089,0.0
2019-07-18,1.0,-0.0,-1.11463064098879,-0.4749640701350963,-1.8142569703937912,-1.3449267030755965,0.0
2019-07-19,1.0,-0.0,-1.1179478340802023,-0.4845455590026428,-1.802424451338619,-1.3402275077559462,0.0
2019-07-22,1.0,-0.0,-1.099844889986787,-0.4755558108806802,-1.8090997874418338,-1.3603148158786695,0.0
2019-07-23,1.0,-0.0,-1.106501405864463,-0.4770184196935789,-1.8027772995925861,-1.3519825558042118,0.0
2019-07-24,1.0,-0.0,-1.1083692838654011,-0.5045729076790336,-1.8023008340523439,-1.3367845844118493,0.0
2019-07-25,1.0,-0.0,-1.058894855361164,-0.5373289450892084,-1.8550147237138401,-1.3227091633466135,0.0
2019-07-26,1.0,-0.0,-1.0456721065682486,-0.536243584568364,-1.8596966726255693,-1.3250100916902139,0.0
2019-07-29,1.0,-0.0,-1.0334986162361623,-0.5396678966789668,-1.855281365313653,-1.3371771217712176,0.0
2019-07-30,1.0,-0.0,-1.0213588870288057,-0.5464988743289269,-1.8556831957513136,-1.3491889395601224,0.0
2019-07-31,1.0,-0.0,-1.0060216547970586,-0.5512709165653408,-1.8661339818192344,-1.366684036824735,0.0
2019-08-01,1.0,-0.0,-1.0249089753221985,-0.5450499913309831,-1.8573657747211467,-1.3519620874992777,0.0
2019-08-02,1.0,-0.0,-0.9944438013658989,-0.5882625303854613,-1.849635374464637,-1.355365204306054,0.0
2019-08-05,1.0,-0.0,-0.9904079509996533,-0.58060788165954,-1.8535767941754306,-1.3537501444585693,0.0
2019-08-06,1.0,-0.0,-0.9843299202353339,-0.5688182383888668,-1.776093228488997,-1.327883690671494,0.0
2019-08-07,1.0,-0.0,-0.9968415115623237,-0.5432600112803159,-1.7635645798082347,-1.3364354201917652,0.0
2019-08-08,1.0,-0.0,-0.982079459002536,-0.5349675965060581,-1.769737954353339,-1.3486052409129332,0.0
2019-08-09,1.0,-0.0,-0.9547364293316901,-0.5195227158142401,-1.7504341493473756,-1.3771777491457062,0.0
2019-08-12,1.0,-0.0,-0.9440187908953639,-0.5493540629718696,-1.7548794810133663,-1.3442760472009396,0.0
2019-08-13,1.0,-0.0,-0.9206650301272037,-0.5449118500334746,-1.760042401249721,-1.3535483151082346,0.0
2019-08-14,1.0,-0.0,-0.9377328070272974,-0.5403346861622282,-1.73808861955857,-1.3433590926780452,0.0
2019-08-15,1.0,-0.0,-0.9606637649619152,-0.552557127312296,-1.6845484221980416,-1.2429270946681175,0.0
2019-08-16,1.0,-0.0,-0.9503098836577145,-0.5581711427639447,-1.6850603457649234,-1.2430140263129283,0.0
2019-08-19,1.0,-0.0,-0.9175827151134456,-0.5709644230248552,-1.6991931553582067,-1.2273785671738777,0.0
2019-08-20,1.0,-0.0,-0.9301272374379987,-0.5648048307095105,-1.6926353245632952,-1.2039033858097907,0.0
2019-08-21,1.0,-0.0,-0.9371502367628067,-0.55832974601808,-1.6921007318123118,-1.193392165303487,0.0
2019-08-22,1.0,-0.0,-0.9349001552545639,-0.565073076717169,-1.6861716365972483,-1.167567856951657,0.0
2019-08-23,1.0,-0.0,-0.9370277078085641,-0.5675009378852028,-1.6897475748968327,-1.165067795701806,0.0
2019-08-26,1.0,-0.0,-0.9063706053396775,-0.5701823949246629,-1.6826856991805446,-1.1275707110758657,0.0
2019-08-27,1.0,-0.0,-0.900459175595081,-0.5649970971657783,-1.677838180186837,-1.1345859502823665,0.0
2019-08-28,1.0,-0.0,-0.88740639173083,-0.5761523046092184,-1.6845796856871638,-1.1255141862672713,0.0
2019-08-29,1.0,-0.0,-0.8618664691567031,-0.5996719923817586,-1.7110887736747435,-1.117818220294149,0.0
2019-08-30,1.0,-0.0,-0.8302788426193353,-0.6074673108228746,-1.720212151446726,-1.0933151289187628,0.0
2019-09-03,1.0,-0.0,-0.8442226890756301,-0.6253151260504202,-1.709033613445378,-1.0735819327731093,0.0
2019-09-04,1.0,-0.0,-0.8253567564782854,-0.6555561279686776,-1.6311885013652054,-1.0396167121735098,0.0
2019-09-05,1.0,-0.0,-0.8050203732582122,-0.6009356607475225,-1.6054127471200763,-1.0190653453393028,0.0
