Date,ARCC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.11634946460327669,-0.2797684361875213,-0.0,-0.25152294827651445,-0.24423928260622796,0.0
2018-11-06,1.0,-0.11399003013703823,-0.2786254477908982,-0.0,-0.25457267954282686,-0.24822305199112946,0.0
2018-11-07,1.0,-0.11404306945708219,-0.2786624203821656,-0.0,-0.2546822869275099,-0.24829390354868064,0.0
2018-11-08,1.0,-0.10318804576934656,-0.2783800060222824,-0.0,-0.2501317374284854,-0.25026347485697076,0.0
2018-11-09,1.0,-0.10281358803048837,-0.27840406511715443,-0.0,-0.2506069445751388,-0.2501740848781406,0.0
2018-11-12,1.0,-0.10273574468883015,-0.26948679004706455,-0.0,-0.25422362228347495,-0.24863587781965463,0.0
2018-11-13,1.0,-0.10035158587672054,-0.26853306403351285,-0.0,-0.2535345601436266,-0.24771843207660085,0.0
2018-11-14,1.0,-0.10142405359381725,-0.2681749284230618,-0.0,-0.25410280881004504,-0.2475907109040214,0.0
2018-11-15,1.0,-0.10119047619047618,-0.2708521699819168,-0.0,-0.25536844484629295,-0.2562726039783002,0.0
2018-11-16,1.0,-0.101335694504625,-0.27083137092368265,-0.0,-0.25538328215368966,-0.2563440779186526,0.0
2018-11-19,1.0,-0.10306170513424398,-0.27042863871879413,-0.0,-0.2545266132830899,-0.2561092793217145,0.0
2018-11-20,1.0,-0.087288056206089,-0.26619203747072606,-0.0,-0.25575644028103045,-0.26428103044496487,0.0
2018-11-21,1.0,-0.08310642160199683,-0.2717078889645262,-0.0,-0.26041903033053476,-0.2756977535738598,0.0
2018-11-23,1.0,-0.08238782142653514,-0.28200011403158676,-0.0,-0.2593268335328886,-0.27679267157002485,0.0
2018-11-26,1.0,-0.08221078030893167,-0.2828073642011666,-0.0,-0.25873501415461786,-0.2761955427203466,0.0
2018-11-27,1.0,-0.07698130345923851,-0.28534933010370145,-0.0,-0.2563394141245931,-0.2736923775641511,0.0
2018-11-28,1.0,-0.07667991671398826,-0.2872988832102972,-0.0,-0.2556123414726481,-0.2732727616884346,0.0
2018-11-29,1.0,-0.0698746659640935,-0.283638827204637,-0.0,-0.25430012420490045,-0.27407881365501147,0.0
2018-11-30,1.0,-0.06962168266516093,-0.28368153585544886,-0.0,-0.2541878411443629,-0.27468473555430073,0.0
2018-12-03,1.0,-0.06885264405440487,-0.2838384408450439,-0.0,-0.2540775438794515,-0.2744511541283368,0.0
2018-12-04,1.0,-0.06886948667770586,-0.2837761553514978,-0.0,-0.25438431431582115,-0.27465000752671986,0.0
2018-12-06,1.0,-0.06708708151720301,-0.2687749234906798,-0.0,-0.2515811926180098,-0.26732820179912825,0.0
2018-12-07,1.0,-0.06155133928571429,-0.27122395833333335,-0.0,-0.25418526785714285,-0.27315848214285715,0.0
2018-12-10,1.0,-0.0537570866650662,-0.2715739321526841,-0.0,-0.25343945633506304,-0.2678990231020664,0.0
2018-12-11,1.0,-0.04127367248421834,-0.27903824730783516,-0.0,-0.2536947642034906,-0.2826587448941701,0.0
2018-12-12,1.0,-0.04337959001450947,-0.2796420997804978,-0.0,-0.255980505227129,-0.28120465791138066,0.0
2018-12-13,1.0,-0.04327620180689296,-0.27807933970331267,-0.0,-0.25725917388556346,-0.2803286611889802,0.0
2018-12-14,1.0,-0.04149825848870346,-0.2847510663264356,-0.0,-0.25511743560133365,-0.28121216636554974,0.0
2018-12-17,1.0,-0.031839447497400857,-0.28508837071142135,-0.0,-0.24771647111243128,-0.29188326154760136,0.0
2018-12-18,1.0,-0.03762276699404532,-0.315250174000464,-0.0,-0.2746500657335086,-0.30581548217461907,0.0
2018-12-19,1.0,-0.04285880212164621,-0.3145495373417476,-0.0,-0.27292965271593944,-0.3054705950675597,0.0
2018-12-20,1.0,-0.04117068276966412,-0.30632994424401444,-0.0,-0.27893426967375995,-0.3028379603727355,0.0
2018-12-21,1.0,-0.04003706420601521,-0.3066870005019111,-0.0,-0.2792363229218949,-0.30444770472182536,0.0
2018-12-24,1.0,-0.03940382647643686,-0.30752746298048145,-0.0,-0.27961078826959085,-0.30407166438210703,0.0
2018-12-26,1.0,-0.03994474502129619,-0.30933195195886576,-0.0,-0.270423237788266,-0.2988757146694294,0.0
2018-12-27,1.0,-0.035213403077856115,-0.30246001061329697,-0.0,-0.2585664468198014,-0.29901068910620876,0.0
2018-12-28,1.0,-0.03676959619952494,-0.3013776722090261,-0.0,-0.2603895486935867,-0.3017007125890736,0.0
2018-12-31,1.0,-0.0345011322765419,-0.3057146663114426,-0.0,-0.26110867951816397,-0.30166130659003976,0.0
2019-01-02,1.0,-0.03300882263462123,-0.30555978095527836,-0.0,-0.2602867356251901,-0.3025745360511104,0.0
2019-01-03,1.0,-0.03899387809422412,-0.3038328453553367,-0.0,-0.26550439180196966,-0.29288185862580324,0.0
2019-01-04,1.0,-0.03491262356981576,-0.3048023831660437,-0.0,-0.2638938959831509,-0.29381629129271575,0.0
2019-01-07,1.0,-0.0342278826472595,-0.30410886210294896,-0.0,-0.2636267151845956,-0.29326813736638613,0.0
2019-01-08,1.0,-0.032469138150761793,-0.31137656211363246,-0.0,-0.2621307515264489,-0.29614060449280044,0.0
2019-01-09,1.0,-0.033312346173659205,-0.31713506191212104,-0.0,-0.2633316162020873,-0.2941445824509187,0.0
2019-01-10,1.0,-0.0343780438893027,-0.31431081571458586,-0.0,-0.2678813575507554,-0.2933402089421112,0.0
2019-01-11,1.0,-0.034985088323009866,-0.31062170222528107,-0.0,-0.2690410644643267,-0.2971056052611455,0.0
2019-01-14,1.0,-0.03738121187785618,-0.31057955219029043,-0.0,-0.26899175892464483,-0.2951299260024092,0.0
2019-01-15,1.0,-0.036023275400045934,-0.30895413827425156,-0.0,-0.26935150447898326,-0.2997664803613812,0.0
2019-01-16,1.0,-0.03735961494384598,-0.3049125219650088,-0.0,-0.2692910077164031,-0.29843761937504776,0.0
2019-01-17,1.0,-0.04163801665520666,-0.2987623195049278,-0.0,-0.2698258079303232,-0.29979371991748793,0.0
2019-01-18,1.0,-0.04283029001074113,-0.2978172471996317,-0.0,-0.27184670860825527,-0.30558539205155744,0.0
2019-01-22,1.0,-0.0,-0.3067123958843704,-0.0,-0.27729619718840687,-0.30043719142200276,0.0
2019-01-23,1.0,-0.0,-0.2933404005603301,-0.0,-0.27910498618104723,-0.32058077461855905,0.0
2019-01-24,1.0,-0.0,-0.28597873104021454,-0.0,-0.28860429534765114,-0.31431215881830715,0.0
2019-01-25,1.0,-0.0,-0.2683005359949999,-0.0,-0.29676698422318604,-0.3289077444648573,0.0
2019-01-28,1.0,-0.0,-0.2562396952640855,-0.0,-0.3139272651467773,-0.3249568859324957,0.0
2019-01-29,1.0,-0.0,-0.2537839990895641,-0.0,-0.31336064640946854,-0.32959675277872613,0.0
2019-01-30,1.0,-0.0,-0.25448717948717947,-0.0,-0.3118401206636501,-0.3190422322775264,0.0
2019-01-31,1.0,-0.0,-0.2560715566206857,-0.0,-0.3105315796425943,-0.32043854848753606,0.0
2019-02-01,1.0,-0.0,-0.25439803903082875,-0.0,-0.3197322522862261,-0.3114169887809937,0.0
2019-02-04,1.0,-0.0,-0.2531340132335476,-0.0,-0.32099835994495446,-0.31098836880502195,0.0
2019-02-05,1.0,-0.0,-0.25959159000321136,-0.0,-0.3215142527910535,-0.3079131798175189,0.0
2019-02-06,1.0,-0.0,-0.2613206833988509,-0.0,-0.3252570305412761,-0.30337163592379796,0.0
2019-02-07,1.0,-0.0,-0.25973510684527745,-0.0,-0.3266763655601111,-0.30298335443157554,0.0
2019-02-08,1.0,-0.0,-0.2570584559450094,-0.0,-0.3306443977352345,-0.305913764699199,0.0
2019-02-11,1.0,-0.0,-0.25362634862246153,-0.0,-0.3325622404672064,-0.30996037088302775,0.0
2019-02-12,1.0,-0.0,-0.2555869899557598,-0.0,-0.33373839406079714,-0.3093967759697724,0.0
2019-02-13,1.0,-0.0,-0.2609896962603373,-0.0,-0.3396396569257632,-0.318111172937813,0.0
2019-02-14,1.0,-0.0,-0.25918386941910704,-0.0,-0.3437542006721075,-0.31734997599615933,0.0
2019-02-15,1.0,-0.0,-0.2699202613123259,-0.0,-0.33861081756172545,-0.312883081948314,0.0
2019-02-19,1.0,-0.0,-0.26336280470263324,-0.0,-0.34353004353579714,-0.31098367887075423,0.0
2019-02-20,1.0,-0.0,-0.25890085463534285,-0.0,-0.34748783198559,-0.30983405511056605,0.0
2019-02-21,1.0,-0.0,-0.27153572385289504,-0.0,-0.3432513107037618,-0.2986491140790632,0.0
2019-02-22,1.0,-0.0,-0.26844250531029334,-0.0,-0.35158926076889224,-0.29358746196681784,0.0
2019-02-25,1.0,-0.0,-0.2672067886420796,-0.0,-0.3567876821471768,-0.29587037072590083,0.0
2019-02-26,1.0,-0.0,-0.26740904291062684,-0.0,-0.3578573485648459,-0.2946721704905443,0.0
2019-02-27,1.0,-0.0,-0.26949155798006186,-0.0,-0.3622097155260175,-0.2891223756746893,0.0
2019-02-28,1.0,-0.0,-0.2701389022305047,-0.0,-0.3627211773068721,-0.28835180880290484,0.0
2019-03-01,1.0,-0.0,-0.2635366623920991,-0.0,-0.3650161731774073,-0.2854135165655444,0.0
2019-03-04,1.0,-0.0,-0.26263824576173894,-0.0,-0.36158202900769204,-0.2892158738662891,0.0
2019-03-05,1.0,-0.0,-0.2547263872377957,-0.0,-0.3745446178624842,-0.28814664263527245,0.0
2019-03-06,1.0,-0.0,-0.25512965699917467,-0.0,-0.37179216491679307,-0.29250081575462106,0.0
2019-03-07,1.0,-0.0,-0.2446041786467318,-0.0,-0.3834195898025685,-0.2887866589994249,0.0
2019-03-08,1.0,-0.0,-0.2211776254931944,-0.0,-0.40129504823393936,-0.2653527401785883,0.0
2019-03-11,1.0,-0.0,-0.22058488848429678,-0.0,-0.4013237748444849,-0.27461690183583676,0.0
2019-03-12,1.0,-0.0,-0.20843525454823422,-0.0,-0.409073536156551,-0.29351398868674516,0.0
2019-03-13,1.0,-0.0,-0.21533561039260082,-0.0,-0.4112330659707564,-0.2923014928809916,0.0
2019-03-14,1.0,-0.0,-0.2171252062468823,-0.0,-0.41021065960630826,-0.29123978358466673,0.0
2019-03-15,1.0,-0.0,-0.2102023543894745,-0.0,-0.41457644071708855,-0.29874201738862816,0.0
2019-03-18,1.0,-0.0,-0.21864951768488744,-0.0,-0.4145585557664742,-0.30381978073063953,0.0
2019-03-19,1.0,-0.0,-0.21887437146906366,-0.0,-0.41152031683783413,-0.31101360927216604,0.0
2019-03-20,1.0,-0.0,-0.22679489176140788,-0.0,-0.41031381404765616,-0.309628562529201,0.0
2019-03-21,1.0,-0.0,-0.2270851179814656,-0.0,-0.4292111206292345,-0.2905926329725099,0.0
2019-03-22,1.0,-0.0,-0.2238175345252533,-0.0,-0.4487891710026994,-0.28349829818864675,0.0
2019-03-25,1.0,-0.0,-0.18558824672548485,-0.0,-0.4713552800342026,-0.2863888996851801,0.0
2019-03-26,1.0,-0.0,-0.19080127955059686,-0.0,-0.46816727783412654,-0.2915658890536007,0.0
2019-03-27,1.0,-0.0,-0.18129886334834572,-0.0,-0.47641886490807356,-0.2919615527090523,0.0
2019-03-28,1.0,-0.0,-0.17900692615354602,-0.0,-0.47300751146229636,-0.2990147302702176,0.0
2019-03-29,1.0,-0.0,-0.18094699039737683,-0.0,-0.47302677804668586,-0.29777890545710045,0.0
2019-04-01,1.0,-0.0,-0.184438152884897,-0.0,-0.47195157668651766,-0.29614370789807676,0.0
2019-04-02,1.0,-0.0,-0.18299550654396324,-0.0,-0.4730294527402233,-0.3061829170182289,0.0
2019-04-03,1.0,-0.0,-0.18329703106296974,-0.0,-0.4723023488550067,-0.3066855046015581,0.0
2019-04-04,1.0,-0.0,-0.18186458312884038,-0.0,-0.48145821472741906,-0.2998095761597204,0.0
2019-04-05,1.0,-0.0,-0.1779607719822334,-0.0,-0.4848866003694823,-0.30248417908101094,0.0
2019-04-08,1.0,-0.0,-0.17539241302084357,-0.0,-0.4857277567137497,-0.30338094021963347,0.0
2019-04-09,1.0,-0.0,-0.17035010725601718,-0.0,-0.49934071989451523,-0.29830948772951804,0.0
2019-04-10,1.0,-0.0,-0.16967295523094209,-0.0,-0.4939775661876319,-0.3076665286730932,0.0
2019-04-11,1.0,-0.0,-0.16842250631313133,-0.0,-0.5001380997474748,-0.3043126578282828,0.0
2019-04-12,1.0,-0.0,-0.1692665706904372,-0.0,-0.49835328455637284,-0.3044747273551975,0.0
2019-04-15,1.0,-0.0,-0.17053101012293542,-0.0,-0.49483986818477804,-0.307930619413146,0.0
2019-04-16,1.0,-0.0,-0.17274862341865835,-0.0,-0.49367463340504053,-0.30717006453650164,0.0
2019-04-17,1.0,-0.0,-0.1629432098765432,-0.0,-0.4988641975308642,-0.31350123456790124,0.0
2019-04-18,1.0,-0.0,-0.16648243189893405,-0.0,-0.4892617449664429,-0.3181997631267272,0.0
2019-04-22,1.0,-0.0,-0.16676556689611519,-0.0,-0.4909209589366247,-0.32031806313790645,0.0
2019-04-23,1.0,-0.0,-0.16276862853640695,-0.0,-0.49214131788616283,-0.322136770724185,0.0
2019-04-24,1.0,-0.0,-0.1597415683717622,-0.0,-0.491672100053346,-0.3243633058700334,0.0
2019-04-25,1.0,-0.0,-0.15706940874035988,-0.0,-0.4971920110737591,-0.3231955704963417,0.0
2019-04-26,1.0,-0.0,-0.1547729745771095,-0.0,-0.5015728558710061,-0.32210901177168866,0.0
2019-04-29,1.0,-0.0,-0.15724378129143335,-0.0,-0.5024637365681832,-0.3191973561830883,0.0
2019-04-30,1.0,-0.0,-0.1558906766411368,-0.0,-0.5016525163767341,-0.32151833600506635,0.0
2019-05-01,1.0,-0.0,-0.1428713600445851,-0.00023884874902967696,-0.508926971994984,-0.3383690611253757,0.0
2019-05-02,1.0,-0.0,-0.1482006913501309,-0.0,-0.5116590405019282,-0.3382820149059884,0.0
2019-05-03,1.0,-0.0,-0.14722222222222223,-0.0,-0.5124300559552358,-0.33874900079936054,0.0
2019-05-06,1.0,-0.0,-0.13770387080031143,-0.0,-0.5157606851256662,-0.3428223504282035,0.0
2019-05-07,1.0,-0.0,-0.14264885054027604,-0.0037150218706932716,-0.5103561227954542,-0.34060359118780836,0.0
2019-05-08,1.0,-0.0,-0.14676339285714285,-0.017159598214285716,-0.489616549744898,-0.3394650829081633,0.0
2019-05-09,1.0,-0.0,-0.14681733030411734,-0.01678026226633186,-0.4887799434014907,-0.34052772131212883,0.0
2019-05-10,1.0,-0.0,-0.1467822275353656,-0.01795178322374975,-0.48940027894002786,-0.33831440526001194,0.0
2019-05-13,1.0,-0.0,-0.14637548320248675,-0.017714103534850357,-0.489817877495716,-0.33866018411509186,0.0
2019-05-14,1.0,-0.0,-0.12561937606532686,-0.04273199349902882,-0.4751456772505649,-0.33848654219685254,0.0
2019-05-15,1.0,-0.0,-0.12959726745571531,-0.04190166017952181,-0.4788903010564779,-0.33549130193025656,0.0
2019-05-16,1.0,-0.0,-0.13202185792349727,-0.04735221063089916,-0.4707799304520616,-0.33692995529061104,0.0
2019-05-17,1.0,-0.0,-0.12779368488029902,-0.051320289509265885,-0.4626381929531535,-0.34663564781675016,0.0
2019-05-20,1.0,-0.0,-0.11272510197990249,-0.062262461446622216,-0.46359566212317177,-0.35128842901203855,0.0
2019-05-21,1.0,-0.0,-0.1142294534171374,-0.06969528204312198,-0.4535762590500438,-0.35151961174317764,0.0
2019-05-22,1.0,-0.0,-0.10901067445882283,-0.07525791639334485,-0.4538334625400044,-0.34969288568191303,0.0
2019-05-23,1.0,-0.0,-0.11213801601971658,-0.07805139824697395,-0.449366962812792,-0.3479816349651184,0.0
2019-05-24,1.0,-0.0,-0.09302417835253982,-0.0917150960985382,-0.44437392149473387,-0.354344764662713,0.0
2019-05-28,1.0,-0.0,-0.08787307882994547,-0.0912642538423401,-0.44596926127912745,-0.35803668815071893,0.0
2019-05-29,1.0,-0.0,-0.0947001918930147,-0.09319670023145858,-0.44483570397040495,-0.34554590595264,0.0
2019-05-30,1.0,-0.0,-0.0951994457091953,-0.09217064238345046,-0.44705533009997034,-0.3451845986340691,0.0
2019-05-31,1.0,-0.0,-0.09013511378002527,-0.09070796460176991,-0.4436828381795196,-0.35082174462705434,0.0
2019-06-03,1.0,-0.0,-0.09056670741806995,-0.09372165476988603,-0.44281657924833373,-0.34473715344875183,0.0
2019-06-04,1.0,-0.0,-0.0910705125675729,-0.09051809178076786,-0.4380696839363927,-0.3532730931618198,0.0
2019-06-05,1.0,-0.0,-0.08736150603000294,-0.09887243847436022,-0.43904304343563094,-0.33567996862437494,0.0
2019-06-06,1.0,-0.0,-0.09265576598831511,-0.09177351684115595,-0.43320393679175,-0.3429204407324629,0.0
2019-06-07,1.0,-0.0,-0.09842913455315644,-0.09333019552470044,-0.4278990410072366,-0.3414524131709517,0.0
2019-06-10,1.0,-0.0,-0.09610379444629265,-0.07992015811823644,-0.4386998297489286,-0.3421655153519501,0.0
2019-06-11,1.0,-0.0,-0.0958264689730917,-0.09417902251510159,-0.4276496430532674,-0.3435710363222719,0.0
2019-06-12,1.0,-0.0,-0.09986851659242106,-0.09770983378142356,-0.4260062405557627,-0.3388347037698452,0.0
2019-06-13,1.0,-0.0,-0.10411023436579907,-0.10138185529776626,-0.42315392768814036,-0.3341969928944372,0.0
2019-06-14,1.0,-0.0,-0.10203480956772559,-0.10758785785766142,-0.42432745325039734,-0.32825775562663106,0.0
2019-06-17,1.0,-0.0,-0.09449793672627235,-0.10797799174690509,-0.43696207506386325,-0.32558459422283353,0.0
2019-06-18,1.0,-0.0,-0.100829435119305,-0.10729588427218051,-0.43549274735642124,-0.3218679979558945,0.0
2019-06-19,1.0,-0.0,-0.09744274134987144,-0.11308460738327476,-0.4346358408729613,-0.3174494141659961,0.0
2019-06-20,1.0,-0.0,-0.10034574886060034,-0.11238802451673738,-0.434032688983184,-0.31771570014144274,0.0
2019-06-21,1.0,-0.0,-0.10618094601501986,-0.11054535446073999,-0.4273188377305076,-0.3219046121181143,0.0
2019-06-24,1.0,-0.0,-0.10249192976930949,-0.11253050940870796,-0.42445476734115417,-0.3288914258719785,0.0
2019-06-25,1.0,-0.0,-0.10084248651627888,-0.11283020353529388,-0.4253966379276406,-0.32935711192472733,0.0
2019-06-26,1.0,-0.0,-0.09858877325764742,-0.11025701671397034,-0.4225993377483443,-0.3395419426048565,0.0
2019-06-27,1.0,-0.0,-0.09618420014205667,-0.1230368558124852,-0.42443374634993297,-0.3293544313787389,0.0
2019-06-28,1.0,-0.0,-0.08965204355373205,-0.1242307085371627,-0.42902793119772764,-0.3296315291147231,0.0
2019-07-01,1.0,-0.0,-0.09430612003314526,-0.12133527995896302,-0.4269423509450342,-0.3303476305094109,0.0
2019-07-02,1.0,-0.0,-0.09607348419143735,-0.11970748245683198,-0.42428841756682173,-0.33107308996294255,0.0
2019-07-03,1.0,-0.0,-0.09327873370870576,-0.12172697562704259,-0.4256998858132851,-0.3280111824231209,0.0
2019-07-05,1.0,-0.0,-0.09455232249306497,-0.11959708040685435,-0.4240886108323988,-0.3291624859824116,0.0
2019-07-08,1.0,-0.0,-0.09555944675074272,-0.11865740649654712,-0.42381017962893736,-0.329431207822614,0.0
2019-07-09,1.0,-0.0,-0.09437450826121166,-0.11858772619984266,-0.4236428009441385,-0.33033044846577503,0.0
2019-07-10,1.0,-0.0,-0.09184275764372564,-0.11822689174831777,-0.4272419627749577,-0.33020501318222956,0.0
2019-07-11,1.0,-0.0,-0.08960806315084942,-0.12181342152404573,-0.42863048485206395,-0.3284907183212267,0.0
2019-07-12,1.0,-0.0,-0.09534119314267718,-0.12100694786151514,-0.42574842049323913,-0.326136162339835,0.0
2019-07-15,1.0,-0.0,-0.10239552782316004,-0.12635080605476054,-0.42158927622384507,-0.3180520835383737,0.0
2019-07-16,1.0,-0.0,-0.10222642177995628,-0.1273056556231422,-0.42116970806511933,-0.31784090237996804,0.0
2019-07-17,1.0,-0.0,-0.10409243912521408,-0.12635578039802367,-0.42073974921753515,-0.3172772189523828,0.0
2019-07-18,1.0,-0.0,-0.10311741207801361,-0.11825409258243909,-0.4249236312367823,-0.3118586982063132,0.0
2019-07-19,1.0,-0.0,-0.10404997845756139,-0.11969762249813953,-0.4237593513767577,-0.3108965571266304,0.0
2019-07-22,1.0,-0.0,-0.10189373910659381,-0.11808941895305798,-0.4237118853181364,-0.3146896970409102,0.0
2019-07-23,1.0,-0.0,-0.10348137844562426,-0.11551045197186684,-0.4236624022882667,-0.3164782634249554,0.0
2019-07-24,1.0,-0.0,-0.10344152155603001,-0.11660431316475035,-0.4230897302802969,-0.3156131862965937,0.0
2019-07-25,1.0,-0.0,-0.09533968800767259,-0.12082362842770743,-0.42989959092599483,-0.3112289835783211,0.0
2019-07-26,1.0,-0.0,-0.09295636861670906,-0.12136568186264919,-0.43087458423009195,-0.31134807278419097,0.0
2019-07-29,1.0,-0.0,-0.08814661080001567,-0.12143164819673416,-0.4315894584328621,-0.3167756588479461,0.0
2019-07-30,1.0,-0.0,-0.08798182387966155,-0.12259088060169226,-0.4299200877467878,-0.318140864932623,0.0
2019-07-31,1.0,-0.0,-0.13271367394865116,-0.11712351745505496,-0.4236181003690328,-0.2999822390622225,0.0
2019-08-01,1.0,-0.0,-0.13891190278928472,-0.12167120369274471,-0.41588748175326473,-0.2961494456937705,0.0
2019-08-02,1.0,-0.0,-0.1390608007909046,-0.11549184379634206,-0.4161542263964409,-0.3065546218487395,0.0
2019-08-05,1.0,-0.0,-0.13600775040531457,-0.10828818854047213,-0.42425560520384353,-0.30857289730712956,0.0
2019-08-06,1.0,-0.0,-0.13709629804569878,-0.11229851803743285,-0.4081990120249553,-0.3104839503257169,0.0
2019-08-07,1.0,-0.0,-0.1376121463077985,-0.11430543231785469,-0.4106674553879523,-0.30921818002563345,0.0
2019-08-08,1.0,-0.0,-0.1387075782374633,-0.11427500936680406,-0.4102068584725208,-0.3087693005462326,0.0
2019-08-09,1.0,-0.0,-0.13789502718890376,-0.11232169595712821,-0.4093309165418867,-0.31066277878477416,0.0
2019-08-12,1.0,-0.0,-0.13602897751879994,-0.11815425804165518,-0.4110988621599275,-0.3032796566793968,0.0
2019-08-13,1.0,-0.0,-0.13103122043519394,-0.1173525701671397,-0.41505045726900025,-0.30753311258278143,0.0
2019-08-14,1.0,-0.0,-0.132452807905045,-0.11725685491014311,-0.4122394346790544,-0.3064385961458969,0.0
2019-08-15,1.0,-0.0,-0.14210485255110003,-0.1264822905289437,-0.39996489311905137,-0.28183023872679047,0.0
2019-08-16,1.0,-0.0,-0.14089233110283073,-0.12727521020698807,-0.39983222458495093,-0.28287715328039953,0.0
2019-08-19,1.0,-0.0,-0.14071429964694637,-0.12709930364562,-0.40014044121949793,-0.2826184485146391,0.0
2019-08-20,1.0,-0.0,-0.14040125808279125,-0.12317099376819239,-0.4050479595225537,-0.2849244954970795,0.0
2019-08-21,1.0,-0.0,-0.1414989360248326,-0.12047322491849366,-0.4064775589090838,-0.28377877125510026,0.0
2019-08-22,1.0,-0.0,-0.14328358208955227,-0.11673007511462298,-0.40692615354599554,-0.2840893571358892,0.0
2019-08-23,1.0,-0.0,-0.14386889083991808,-0.11682762657301728,-0.40719929762949963,-0.28313335284362506,0.0
2019-08-26,1.0,-0.0,-0.14143317918625886,-0.11776706952162593,-0.40461664011191856,-0.2792134613142657,0.0
2019-08-27,1.0,-0.0,-0.1405491475397103,-0.1192085129519593,-0.40351081595401767,-0.2785739252009787,0.0
2019-08-28,1.0,-0.0,-0.1409123570194007,-0.11830734274561591,-0.40318101489522845,-0.2796302410036316,0.0
2019-08-29,1.0,-0.0,-0.14326703113489203,-0.11988678221084875,-0.4018843782714901,-0.2736225815206855,0.0
2019-08-30,1.0,-0.0,-0.1380290954112822,-0.1205989321365008,-0.4060009285769558,-0.26992571384353475,0.0
2019-09-03,1.0,-0.0,-0.139655939779786,-0.12334307332081973,-0.4031000251562591,-0.2689978133405577,0.0
2019-09-04,1.0,-0.0,-0.1420631693100176,-0.12750053254323282,-0.39977536358178895,-0.26718178121187475,0.0
