Date,FFIC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-17,1.0,-0.0,-0.8994833495319453,-0.0,-0.297483247224922,-0.36070898767200366,0.0
2018-12-18,1.0,-0.0,-0.8910926335596409,-0.0,-0.29051287919241237,-0.3611767996541816,0.0
2018-12-19,1.0,-0.0,-0.891126878767071,-0.0,-0.2908115256478726,-0.3612319117011266,0.0
2018-12-20,1.0,-0.0,-0.8957663040702721,-0.0,-0.29263061130687906,-0.3650988202849701,0.0
2018-12-21,1.0,-0.0,-0.9008375976985158,-0.0,-0.29730899462817284,-0.3477430688153975,0.0
2018-12-24,1.0,-0.0,-0.8774095238095239,-0.0,-0.2890666666666667,-0.3732063492063492,0.0
2018-12-26,1.0,-0.0,-0.881124355995555,-0.0,-0.27775532882109305,-0.36660268714011524,0.0
2018-12-27,1.0,-0.0,-0.8600929910471387,-0.0,-0.2475886630063808,-0.36548449324825644,0.0
2018-12-28,1.0,-0.0,-0.8661799282267046,-0.0,-0.24625665140452915,-0.3625293899269892,0.0
2018-12-31,1.0,-0.0,-0.8725563163639973,-0.0,-0.24632827230326487,-0.36201250372134564,0.0
2019-01-02,1.0,-0.0,-0.872621734924218,-0.0,-0.24600004961178776,-0.3619427976087119,0.0
2019-01-03,1.0,-0.0,-0.873931199045536,-0.0,-0.24127560151123484,-0.370376814476039,0.0
2019-01-04,1.0,-0.0,-0.8779154609087086,-0.0,-0.2230219386114615,-0.3724122579209023,0.0
2019-01-07,1.0,-0.0,-0.8654217485884682,-0.0,-0.21675262141617577,-0.36203651651064456,0.0
2019-01-08,1.0,-0.0,-0.853188840887457,-0.0,-0.2269654145615191,-0.360596519489395,0.0
2019-01-09,1.0,-0.0,-0.8512844282891366,-0.0,-0.2268302798175209,-0.3614207996877363,0.0
2019-01-10,1.0,-0.0,-0.8485048051124445,-0.0,-0.23025513439679984,-0.3604078247719401,0.0
2019-01-11,1.0,-0.0,-0.8421116949773921,-0.0,-0.23397287058535987,-0.3680312843700354,0.0
2019-01-14,1.0,-0.0,-0.8433392887735872,-0.0,-0.24219878117428228,-0.3619031302772951,0.0
2019-01-15,1.0,-0.0,-0.8397058823529413,-0.0,-0.24075980392156865,-0.37049019607843137,0.0
2019-01-16,1.0,-0.0,-0.8422663499914302,-0.0,-0.23346636957958916,-0.3727871501677236,0.0
2019-01-17,1.0,-0.0,-0.8341761328936118,-0.0,-0.23400513008427995,-0.37471601319164527,0.0
2019-01-18,1.0,-0.0,-0.826977886977887,-0.0,-0.24213759213759214,-0.38788697788697796,0.0
2019-01-22,1.0,-0.0,-0.9889939393939394,-0.0,-0.09721212121212121,-0.3380363636363637,0.0
2019-01-23,1.0,-0.0,-0.9587436332767402,-0.0,-0.0939121998544749,-0.37276255154014065,0.0
2019-01-24,1.0,-0.0,-0.9571840962569439,-0.0,-0.09613565242704315,-0.37251049171578976,0.0
2019-01-25,1.0,-0.0,-1.0108666520478522,-0.0,-0.03800891747679263,-0.3875934995005238,0.0
2019-01-28,1.0,-0.0,-1.0075070683435703,-0.0,-0.04287315979331189,-0.3869796236716389,0.0
2019-01-29,1.0,-0.0,-1.002906124841262,-0.0,-0.046009573117124156,-0.39320601738790656,0.0
2019-01-30,1.0,-0.0,-1.002442241000342,-0.0,-0.045474527426366436,-0.3943242319152054,0.0
2019-01-31,1.0,-0.0,-1.0171230367131587,-0.0,-0.009404235569994382,-0.4161313173257774,0.0
2019-02-01,1.0,-0.0,-1.016497461928934,-0.0,-0.005759468957438501,-0.41819601718078875,0.0
2019-02-04,1.0,-0.0,-1.012782982045277,-0.0,-0.005586455893832943,-0.4211309523809524,0.0
2019-02-05,1.0,-0.0,-1.0081445536345681,-0.0,-0.0062181472359725916,-0.42412641127557366,0.0
2019-02-06,1.0,-0.0,-1.0001951981260981,-0.0,-0.012199882881124342,-0.42758149521764593,0.0
2019-02-07,1.0,-0.0,-0.9958549728134982,-0.0,-0.010874600736351889,-0.4315217126277034,0.0
2019-02-08,1.0,-0.0,-1.0003904248310191,-0.0,-0.0214489641541202,-0.41834020643712944,0.0
2019-02-11,1.0,-0.0,-0.9942806863176419,-0.0,-0.02209512636261426,-0.4277753336266315,0.0
2019-02-12,1.0,-0.0,-0.9886202339582008,-0.0,-0.03090891292643532,-0.42773236748078897,0.0
2019-02-13,1.0,-0.0,-0.9942026858442797,-0.0,-0.0307722413835278,-0.4211247278686921,0.0
2019-02-14,1.0,-0.0,-0.9695773681113943,-0.0,-0.054054716611100215,-0.42782898607570113,0.0
2019-02-15,1.0,-0.0,-0.9658469610415084,-0.0,-0.05614534042709687,-0.42976928923431484,0.0
2019-02-19,1.0,-0.0,-0.96769204330641,-0.0,-0.05621977266589743,-0.43110009083544054,0.0
2019-02-20,1.0,-0.0,-0.9691714362917291,-0.0,-0.054042103711709935,-0.4332457196197401,0.0
2019-02-21,1.0,-0.0,-0.9684205352534959,-0.0,-0.053771104175370475,-0.4353788306996634,0.0
2019-02-22,1.0,-0.0,-0.9693143011571629,-0.0,-0.05348500110556962,-0.4340220622558534,0.0
2019-02-25,1.0,-0.0,-0.9655885902899229,-0.0,-0.05867428627731113,-0.4389979555139542,0.0
2019-02-26,1.0,-0.0,-0.9670077672296881,-0.0,-0.06460362470718777,-0.4341758106275428,0.0
2019-02-27,1.0,-0.0,-0.967499321875077,-0.0,-0.0638916972850344,-0.43451779153206915,0.0
2019-02-28,1.0,-0.0,-0.9709823080909024,-0.0,-0.06911441754879463,-0.42739408295704095,0.0
2019-03-01,1.0,-0.0,-0.9743475901534211,-0.0,-0.06899018302007794,-0.4232154309111539,0.0
2019-03-04,1.0,-0.0,-0.9720153853740323,-0.0,-0.06607820898466395,-0.4275112185018985,0.0
2019-03-05,1.0,-0.0,-0.9616315841486314,-0.0,-0.07933096155746615,-0.4296373159403103,0.0
2019-03-06,1.0,-0.0,-0.9575418167464351,-0.0,-0.08106774559628954,-0.42847979474021813,0.0
2019-03-07,1.0,-0.0,-0.9631420535846451,-0.0,-0.07591158040163813,-0.4280357230966596,0.0
2019-03-08,1.0,-0.0,-0.9726565394590589,-0.0,-0.06721007780659505,-0.4301840187723849,0.0
2019-03-11,1.0,-0.0,-0.9709341189869031,-0.0,-0.06999083954346265,-0.4348741056175881,0.0
2019-03-12,1.0,-0.0,-0.9657310057528267,-0.0,-0.07195992858559809,-0.441975798452688,0.0
2019-03-13,1.0,-0.0,-0.968684655979289,-0.0,-0.07843771781340238,-0.4421487603305785,0.0
2019-03-14,1.0,-0.0,-0.962788389977673,-0.0,-0.08325477548995286,-0.43475564376085335,0.0
2019-03-15,1.0,-0.0,-0.9476781723367271,-0.0,-0.0864663521231686,-0.4490936180779737,0.0
2019-03-18,1.0,-0.0,-0.953242269588712,-0.0,-0.0946912838987291,-0.453842689882918,0.0
2019-03-19,1.0,-0.0,-0.9525108897010965,-0.0,-0.09595453862714666,-0.4548891002853853,0.0
2019-03-20,1.0,-0.0,-0.9633025218527078,-0.0,-0.09519742791118257,-0.4533306540741485,0.0
2019-03-21,1.0,-0.0,-0.964783418020828,-0.0,-0.09173919605574282,-0.45894752729285104,0.0
2019-03-22,1.0,-0.0,-0.9590826429581734,-0.0,-0.11855930491008285,-0.448146090119216,0.0
2019-03-25,1.0,-0.0,-0.928578598674965,-0.0,-0.1318259385665529,-0.4491567958241317,0.0
2019-03-26,1.0,-0.0,-0.942770704651456,-0.0,-0.13198033530820621,-0.4463632925753183,0.0
2019-03-27,1.0,-0.0,-0.9518635502210991,-0.0,-0.12684775742261528,-0.4481364497789008,0.0
2019-03-28,1.0,-0.0,-0.9545822784810126,-0.0,-0.12544303797468354,-0.45162025316455695,0.0
2019-03-29,1.0,-0.0,-0.9441210710128056,-0.0,-0.12762565166776332,-0.45900187275396065,0.0
2019-04-01,1.0,-0.0,-0.9523399513776337,-0.0,-0.1317615478119935,-0.4483134116693679,0.0
2019-04-02,1.0,-0.0,-0.9563697172392825,-0.0,-0.14138035877166313,-0.43594810986115334,0.0
2019-04-03,1.0,-0.0,-0.9570581678151601,-0.0,-0.13954195379002837,-0.4368413052290231,0.0
2019-04-04,1.0,-0.0,-0.9542831105710814,-0.0,-0.12730356419603078,-0.44980255164034016,0.0
2019-04-05,1.0,-0.0,-0.9477767073974549,-0.0,-0.13174973381331442,-0.45558485017492273,0.0
2019-04-08,1.0,-0.0,-0.9510301431036232,-0.0,-0.13115294834060692,-0.4551151933421293,0.0
2019-04-09,1.0,-0.0,-0.9396711646463876,-0.0,-0.16004675865924625,-0.44153896978475765,0.0
2019-04-10,1.0,-0.0,-0.9020286865114451,-0.0,-0.09003831417624521,-0.46396993810786913,0.0
2019-04-11,1.0,-0.0,-0.9081710529555135,-0.0,-0.09232132745759374,-0.46140968512272584,0.0
2019-04-12,1.0,-0.0,-0.909453078890419,-0.0,-0.08749754082234901,-0.46222703128073966,0.0
2019-04-15,1.0,-0.0,-0.9094353549022021,-0.0,-0.08921146512486161,-0.46168040349366474,0.0
2019-04-16,1.0,-0.0,-0.9118473598580091,-0.0,-0.08906473401370606,-0.4642064783316077,0.0
2019-04-17,1.0,-0.0,-0.9188802565051178,-0.0,-0.07152546553212481,-0.4759896411394747,0.0
2019-04-18,1.0,-0.0,-0.9064392261113573,-0.0,-0.07795500418451237,-0.4770836410180672,0.0
2019-04-22,1.0,-0.0,-0.9063795145056247,-0.0,-0.08195184527333728,-0.4786116044997039,0.0
2019-04-23,1.0,-0.0,-0.9110797982794423,-0.0,-0.07715316918817364,-0.48383269059626227,0.0
2019-04-24,1.0,-0.0,-0.8976731561674932,-0.0,-0.08031682581982383,-0.48950082660942085,0.0
2019-04-25,1.0,-0.0,-0.8989482520244914,-0.0,-0.08253505826585028,-0.48740865099743236,0.0
2019-04-26,1.0,-0.0,-0.895625726366806,-0.0,-0.08296036200885241,-0.4941519744813432,0.0
2019-04-29,1.0,-0.0,-0.8910318225650916,-0.0,-0.08181885616794006,-0.4997651015008778,0.0
2019-04-30,1.0,-0.0,-0.8914253209012439,-0.0,-0.08020676180347736,-0.5016199638908811,0.0
2019-05-01,1.0,-0.0,-0.8848381348381348,-0.0,-0.0950895950895951,-0.49504999504999503,0.0
2019-05-02,1.0,-0.0,-0.8861320007916089,-0.0,-0.08838808628537502,-0.49923312883435583,0.0
2019-05-03,1.0,-0.0,-0.8851478295263522,-0.0,-0.08889548106397706,-0.4980223474735489,0.0
2019-05-06,1.0,-0.0,-0.870390482302414,-0.0,-0.0869329120797749,-0.510934491780619,0.0
2019-05-07,1.0,-0.0,-0.873128078817734,-0.0,-0.08226600985221674,-0.5076354679802956,0.0
2019-05-08,1.0,-0.0,-0.858095144389236,-0.0,-0.09792394352339252,-0.5037634673094898,0.0
2019-05-09,1.0,-0.0,-0.8582247356774035,-0.0,-0.10154905335628228,-0.49904106220801575,0.0
2019-05-10,1.0,-0.0,-0.8596978941153316,-0.0,-0.10563865380830545,-0.4948090926982877,0.0
2019-05-13,1.0,-0.0,-0.8606722771789951,-0.0,-0.10189969978837542,-0.4981790442443033,0.0
2019-05-14,1.0,-0.0,-0.853794479871489,-0.0,-0.10013143163121259,-0.4799688458355644,0.0
2019-05-15,1.0,-0.0,-0.8543608967649279,-0.0,-0.10296730848810885,-0.4768627832818091,0.0
2019-05-16,1.0,-0.0,-0.8563592481532949,-0.0,-0.09912479582632439,-0.48241059021429095,0.0
2019-05-17,1.0,-0.0,-0.8565719576977435,-0.0,-0.09771431356303913,-0.482504020663775,0.0
2019-05-20,1.0,-0.0,-0.8546808821381626,-0.0,-0.09714716907648119,-0.48232802687308307,0.0
2019-05-21,1.0,-0.0,-0.8598545844922657,-0.0,-0.09354413702239789,-0.4864587908066169,0.0
2019-05-22,1.0,-0.0,-0.8520360887588393,-0.0,-0.10404779322116556,-0.482370153621068,0.0
2019-05-23,1.0,-0.0,-0.8557739198283429,-0.0,-0.10250658343899346,-0.4800546181605384,0.0
2019-05-24,1.0,-0.0,-0.8531357952610324,-0.0,-0.098477107964774,-0.4810976499781054,0.0
2019-05-28,1.0,-0.0,-0.8573440839323878,-0.0,-0.08988245579949485,-0.4813726442587915,0.0
2019-05-29,1.0,-0.0,-0.868885770961343,-0.0,-0.08350670085635492,-0.46671343557985384,0.0
2019-05-30,1.0,-0.0,-0.8672243309237724,-0.0,-0.08072431883567441,-0.4696709619708435,0.0
2019-05-31,1.0,-0.0,-0.8689091480666457,-0.0,-0.0767296205837545,-0.47256547287983947,0.0
2019-06-03,1.0,-0.0,-0.874340250162678,-0.0,-0.07767575253657244,-0.45802906514351815,0.0
2019-06-04,1.0,-0.0,-0.862950282104451,-0.0,-0.06457057433572841,-0.4836524087380045,0.0
2019-06-05,1.0,-0.0,-0.848774656306037,-0.0,-0.06531978481769277,-0.47682008368200834,0.0
2019-06-06,1.0,-0.0,-0.8550086190384983,-0.0,-0.03947998467726489,-0.4996887569431144,0.0
2019-06-07,1.0,-0.0,-0.8616567650440783,-0.0,-0.03765810655423534,-0.4962389804522806,0.0
2019-06-10,1.0,-0.0,-0.8617273314667241,-0.0,-0.03163663340273291,-0.49974872568023543,0.0
2019-06-11,1.0,-0.0,-0.8663934622666379,-0.0,-0.029812831020682055,-0.5003235315263499,0.0
2019-06-12,1.0,-0.0,-0.8661649449943676,-0.0,-0.02971981880497567,-0.5008987848428924,0.0
2019-06-13,1.0,-0.0,-0.8576427167713176,-0.0,-0.03333652878301299,-0.5056080141877966,0.0
2019-06-14,1.0,-0.0,-0.8498789346246973,-0.0,-0.05487497902332606,-0.49258025076115364,0.0
2019-06-17,1.0,-0.0,-0.8445142418720629,-0.0,-0.06504747290687637,-0.4880838208497171,0.0
2019-06-18,1.0,-0.0,-0.8316194757987374,-0.0,-0.0670795867610484,-0.492753969772336,0.0
2019-06-19,1.0,-0.0,-0.831192133783105,-0.0,-0.06734610875858275,-0.49386348955716647,0.0
2019-06-20,1.0,-0.0,-0.8293993475340626,-0.0,-0.07184321627326809,-0.49752926501631173,0.0
2019-06-21,1.0,-0.0,-0.8332773512476008,-0.0,-0.06607485604606525,-0.49988003838771594,0.0
2019-06-24,1.0,-0.0,-0.8234799529151753,-0.0,-0.07250102097196531,-0.5063060033151561,0.0
2019-06-25,1.0,-0.0,-0.7944219847916065,-0.0,-0.09668880546732121,-0.5152805852343825,0.0
2019-06-26,1.0,-0.0,-0.7920339064682368,-0.0,-0.0794201223329962,-0.5366517362616192,0.0
2019-06-27,1.0,-0.0,-0.7768369759251218,-0.0,-0.07796593814830897,-0.5575095286341487,0.0
2019-06-28,1.0,-0.0,-0.7642633228840126,-0.0,-0.08878707499397154,-0.5583313238485652,0.0
2019-07-01,1.0,-0.0,-0.7701666225866173,-0.0,-0.08189271717438869,-0.5523069894929191,0.0
2019-07-02,1.0,-0.0,-0.7733355757910669,-0.0,-0.0774368708104082,-0.5518608394800701,0.0
2019-07-03,1.0,-0.0,-0.7713770728190338,-0.0,-0.08036529680365295,-0.5515260754626291,0.0
2019-07-05,1.0,-0.0,-0.7719083309311041,-0.0,-0.07893725377149996,-0.5514077063514942,0.0
2019-07-08,1.0,-0.0,-0.7759773044189066,-0.0,-0.0742895609943742,-0.5539260470260133,0.0
2019-07-09,1.0,-0.0,-0.7753238326404077,-0.0,-0.07264905914301507,-0.5552137655908294,0.0
2019-07-10,1.0,-0.0,-0.7570515592715391,-0.0,-0.08538753543798953,-0.5601364662918649,0.0
2019-07-11,1.0,-0.0,-0.7589768223850126,-0.0,-0.08197430046835595,-0.5608502461871022,0.0
2019-07-12,1.0,-0.0,-0.7598751350702365,-0.0,-0.07489494537159323,-0.5664545563693121,0.0
2019-07-15,1.0,-0.0,-0.7536948176583492,-0.0,-0.0803982725527831,-0.5651391554702495,0.0
2019-07-16,1.0,-0.0,-0.7566613855681982,-0.0,-0.0802967017139565,-0.5635412165730472,0.0
2019-07-17,1.0,-0.0,-0.7715510018432958,-0.0,-0.07121825102338832,-0.5511215378354439,0.0
2019-07-18,1.0,-0.0,-0.7735045801344144,-0.0,-0.07156011575901079,-0.5466743201549832,0.0
2019-07-19,1.0,-0.0,-0.7759619065849924,-0.0,-0.06692668453292495,-0.549937787136294,0.0
2019-07-22,1.0,-0.0,-0.7694683168553851,-0.0,-0.06753165920570703,-0.5568908146410361,0.0
2019-07-23,1.0,-0.0,-0.7722777019421894,-0.0,-0.06578537730200924,-0.5567449768901023,0.0
2019-07-24,1.0,-0.0,-0.7741989518772883,-0.0,-0.06757759218933213,-0.5511976836009476,0.0
2019-07-25,1.0,-0.0,-0.6956162324649299,-0.0,-0.26372745490981964,-0.5456663326653306,0.0
2019-07-26,1.0,-0.0,-0.6986091968425009,-0.0,-0.26184688635509334,-0.5454955519358476,0.0
2019-07-29,1.0,-0.0,-0.698904467561184,-0.0,-0.26936026936026936,-0.5444243429318056,0.0
2019-07-30,1.0,-0.0,-0.7060498399979842,-0.0,-0.2728601305213294,-0.5408068133141835,0.0
2019-07-31,1.0,-0.0,-0.7082464121446703,-0.0,-0.26935933847739213,-0.5357780179455601,0.0
2019-08-01,1.0,-0.0,-0.7126445431058268,-0.0,-0.26570848069832187,-0.5299872074648205,0.0
2019-08-02,1.0,-0.0,-0.7144726247987117,-0.0,-0.25918377616747185,-0.5424718196457327,0.0
2019-08-05,1.0,-0.0,-0.7121452095432034,-0.0,-0.2568821178067728,-0.5450134499836589,0.0
2019-08-06,1.0,-0.0,-0.7099967664104669,-0.0,-0.23403726090092777,-0.5433425366266199,0.0
2019-08-07,1.0,-0.0,-0.7031617519621678,-0.0,-0.22506127906113046,-0.547698630815321,0.0
2019-08-08,1.0,-0.0,-0.6990136891008919,-0.0,-0.22749745347941666,-0.5579240267322552,0.0
2019-08-09,1.0,-0.0,-0.6966414673441567,-0.0,-0.22002726484074855,-0.5619283678274879,0.0
2019-08-12,1.0,-0.0,-0.692805933250927,-0.0,-0.2321631644004944,-0.5472187886279357,0.0
2019-08-13,1.0,-0.0,-0.6716675288842904,-0.0,-0.22922671396546201,-0.5625846820880447,0.0
2019-08-14,1.0,-0.0,-0.6743322347385509,-0.0,-0.22347385508387033,-0.5617344680013774,0.0
2019-08-15,1.0,-0.0,-0.6862344236760124,-0.0,-0.2170463395638629,-0.5304955218068536,0.0
2019-08-16,1.0,-0.0,-0.6893319700068167,-0.0,-0.2116077514850521,-0.5335962605901257,0.0
2019-08-19,1.0,-0.0,-0.69525650121095,-0.0,-0.2112190229224258,-0.5398634929177777,0.0
2019-08-20,1.0,-0.0,-0.7056189124369829,-0.0,-0.21543243110958837,-0.5262101708188537,0.0
2019-08-21,1.0,-0.0,-0.7079349553735176,-0.0,-0.21682357256388313,-0.5205281819293313,0.0
2019-08-22,1.0,-0.0,-0.708909632960266,-0.0,-0.2149699428180441,-0.5197937539709693,0.0
2019-08-23,1.0,-0.0,-0.7056609307782559,-0.0,-0.21431364880719592,-0.524271607352366,0.0
2019-08-26,1.0,-0.0,-0.7018820333721381,-0.0,-0.2093034536282499,-0.514139503298409,0.0
2019-08-27,1.0,-0.0,-0.7031124912059387,-0.0,-0.209335047669877,-0.51350040028141,0.0
2019-08-28,1.0,-0.0,-0.7013166509056521,-0.0,-0.20877282316141701,-0.5146819912223273,0.0
2019-08-29,1.0,-0.0,-0.6948195195267993,-0.0,-0.2147584300986643,-0.5146299483648882,0.0
2019-08-30,1.0,-0.0,-0.6867810536491058,-0.0,-0.22141130981150312,-0.508434026099565,0.0
2019-09-03,1.0,-0.0,-0.6896318321367273,-0.0,-0.2251794908985423,-0.5025745159184858,0.0
2019-09-04,1.0,-0.0,-0.6886739997582497,-0.0,-0.22429590233289012,-0.5045328175994198,0.0
2019-09-05,1.0,-0.0,-0.696236429433052,-0.0,-0.22373944511459593,-0.49254523522316046,0.0
2019-09-06,1.0,-0.0,-0.6957538075959129,-0.0,-0.2284798534798535,-0.48563716984769617,0.0
2019-09-09,1.0,-0.0,-0.6982023230035183,-0.0,-0.22916767073111957,-0.4823846932382283,0.0
2019-09-10,1.0,-0.0,-0.7070069852319145,-0.0,-0.18690933700722692,-0.5231189423053683,0.0
2019-09-11,1.0,-0.0,-0.7076101145868587,-0.0,-0.18454769617560315,-0.5252864671469323,0.0
2019-09-12,1.0,-0.0,-0.7023599603855164,-0.0,-0.1863088480398077,-0.5268484746008357,0.0
2019-09-13,1.0,-0.0,-0.6991000989167411,-0.0,-0.18702501869767665,-0.5264541967236844,0.0
2019-09-16,1.0,-0.0,-0.6983644521638441,-0.0,-0.1869542143098374,-0.5269937762338978,0.0
2019-09-17,1.0,-0.0,-0.6593319194061505,-0.0,-0.20073749156463896,-0.5500337414441339,0.0
2019-09-18,1.0,-0.0,-0.649697641361698,-0.0,-0.19847254679933504,-0.5610860818657094,0.0
2019-09-19,1.0,-0.0,-0.6374299930293488,-0.0,-0.21609018580390835,-0.5501526332235656,0.0
2019-09-20,1.0,-0.0,-0.6431338578887846,-0.0,-0.2178830096970572,-0.5451767366876007,0.0
